한진(002320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-06-17,35800,36400,35700,36400,29475,435877.0,11974656.0
2016-06-20,35950,36400,35200,35250,46233,422107.0,11974656.0
2016-06-21,35100,35850,34200,34650,57866,414922.0,11974656.0
2016-06-22,34800,34900,33850,33850,26717,405342.0,11974656.0
2016-06-23,33850,33950,33250,33250,31378,398157.0,11974656.0
2016-06-24,33450,33800,30650,31800,106740,380794.0,11974656.0
2016-06-27,30900,31750,30450,31200,123850,373609.0,11974656.0
2016-06-28,30600,32000,30300,30750,132526,368221.0,11974656.0
2016-06-29,30900,32200,30550,31650,165855,378998.0,11974656.0
2016-06-30,31700,32700,31550,32050,104918,383788.0,11974656.0
2016-07-01,32050,33050,31950,32400,79698,387979.0,11974656.0
2016-07-04,32250,32400,31700,32000,51453,383189.0,11974656.0
2016-07-05,31750,32300,31150,31600,51306,378399.0,11974656.0
2016-07-06,31250,31600,30000,30150,87894,361036.0,11974656.0
2016-07-07,30400,30500,29700,30000,77868,359240.0,11974656.0
2016-07-08,29900,30300,27650,28350,318219,339481.0,11974656.0
2016-07-11,28300,29050,28300,28800,105804,344870.0,11974656.0
2016-07-12,29200,30650,28900,30550,202415,365826.0,11974656.0
2016-07-13,30650,31750,30350,31100,96285,372412.0,11974656.0
2016-07-14,31000,31450,30350,30950,69179,370616.0,11974656.0
2016-07-15,31000,33400,31000,32850,175876,393367.0,11974656.0
2016-07-18,33200,33200,32050,32500,54356,389176.0,11974656.0
2016-07-19,32900,33000,32150,32450,23726,388578.0,11974656.0
2016-07-20,32750,32750,31900,32200,29462,385584.0,11974656.0
2016-07-21,32200,33100,31750,32000,36849,383189.0,11974656.0
2016-07-22,32100,32850,31850,32650,49649,390973.0,11974656.0
2016-07-25,32900,32950,31900,32150,50137,384985.0,11974656.0
2016-07-26,32000,32300,30950,31100,35039,372412.0,11974656.0
2016-07-27,31100,31650,30650,31550,60009,377800.0,11974656.0
2016-07-28,31500,32850,31500,32650,71746,390973.0,11974656.0
2016-07-29,32700,32700,31600,31850,38820,381393.0,11974656.0
2016-08-01,31850,32850,31550,32800,34804,392769.0,11974656.0
2016-08-02,32850,33400,32250,33350,52748,399355.0,11974656.0
2016-08-03,33350,33350,31500,31750,52447,380195.0,11974656.0
2016-08-04,31950,31950,30400,31000,57617,371214.0,11974656.0
2016-08-05,31050,32050,30450,31900,71726,381992.0,11974656.0
2016-08-08,31750,32050,30450,30750,55653,368221.0,11974656.0
2016-08-09,30700,31050,30450,30800,40106,368819.0,11974656.0
2016-08-10,30950,31050,30600,31000,27044,371214.0,11974656.0
2016-08-11,31000,31200,30600,30850,37353,369418.0,11974656.0
2016-08-12,30600,32000,30600,31400,74396,376004.0,11974656.0
2016-08-16,31550,31650,30650,31100,37412,372412.0,11974656.0
2016-08-17,31100,31900,31000,31600,54409,378399.0,11974656.0
2016-08-18,31500,34100,31300,33850,198673,405342.0,11974656.0
2016-08-19,33800,36000,33550,35800,199911,428693.0,11974656.0
2016-08-22,35750,35750,33650,34650,117564,414922.0,11974656.0
2016-08-23,34500,35250,33700,34900,171689,417915.0,11974656.0
2016-08-24,34650,36050,34150,35900,86429,429890.0,11974656.0
2016-08-25,35900,36800,35550,35800,97373,428693.0,11974656.0
2016-08-26,35450,36550,35100,35700,79656,427495.0,11974656.0
2016-08-29,35750,35750,33950,34800,68321,416718.0,11974656.0
2016-08-30,35000,37900,34550,37550,233533,449648.0,11974656.0
2016-08-31,37850,38250,35200,37250,303734,446056.0,11974656.0
2016-09-01,37300,37500,31600,31700,408719,379597.0,11974656.0
2016-09-02,31850,33300,29100,31200,638468,373609.0,11974656.0
2016-09-05,30700,30700,28650,29200,460698,349660.0,11974656.0
2016-09-06,28700,29450,28200,29250,296040,350259.0,11974656.0
2016-09-07,29150,29200,27200,27500,480407,329303.0,11974656.0
2016-09-08,27650,28300,27250,27300,178084,326908.0,11974656.0
2016-09-09,27300,28050,26600,27900,221782,334093.0,11974656.0
2016-09-12,27700,27900,26650,27500,184053,329303.0,11974656.0
2016-09-13,27800,28100,26950,27650,139292,331099.0,11974656.0
2016-09-19,27600,27650,26850,27400,175931,328106.0,11974656.0
2016-09-20,27400,27700,27000,27600,69206,330501.0,11974656.0
2016-09-21,27600,28350,27450,28150,79073,337087.0,11974656.0
2016-09-22,28500,29550,28350,28950,170371,346666.0,11974656.0
2016-09-23,28950,29250,28450,29200,66885,349660.0,11974656.0
2016-09-26,28750,28850,27600,28050,146824,335889.0,11974656.0
2016-09-27,28000,28500,27400,28500,125446,341278.0,11974656.0
2016-09-28,28300,28500,27800,27900,82972,334093.0,11974656.0
2016-09-29,27950,28250,27600,28200,69092,337685.0,11974656.0
2016-09-30,28050,28050,27600,27700,77100,331698.0,11974656.0
2016-10-04,27650,27700,26750,27000,171223,323316.0,11974656.0
2016-10-05,27050,27250,26700,27150,41087,325112.0,11974656.0
2016-10-06,27300,27300,26650,27000,88741,323316.0,11974656.0
2016-10-07,26800,29300,26600,28850,349920,345469.0,11974656.0
2016-10-10,28900,29150,26800,28950,105041,346666.0,11974656.0
2016-10-11,29000,29050,28400,28900,95365,346068.0,11974656.0
2016-10-12,28600,29400,28350,29400,133250,352055.0,11974656.0
2016-10-13,29400,29600,28950,29450,88811,352654.0,11974656.0
2016-10-14,29350,31450,29150,31200,133579,373609.0,11974656.0
2016-10-17,31350,31400,30650,31250,150577,374208.0,11974656.0
2016-10-18,31250,32000,30650,31200,63287,373609.0,11974656.0
2016-10-19,31200,31700,30750,31500,35777,377202.0,11974656.0
2016-10-20,31850,31850,31050,31400,56738,376004.0,11974656.0
2016-10-21,31600,32450,30800,31450,82537,376603.0,11974656.0
2016-10-24,31100,31500,30750,31400,58319,376004.0,11974656.0
2016-10-25,31000,31700,29550,29900,139499,358042.0,11974656.0
2016-10-26,29600,30250,29300,30000,60842,359240.0,11974656.0
2016-10-27,30100,30300,29500,29800,58201,356845.0,11974656.0
2016-10-28,29700,29950,28650,29800,77316,356845.0,11974656.0
2016-10-31,29700,29750,28650,29450,63924,352654.0,11974656.0
2016-11-01,28900,29500,28050,29400,134158,352055.0,11974656.0
2016-11-02,29050,29200,27400,27400,136322,328106.0,11974656.0
2016-11-03,26900,28500,26900,28450,60538,340679.0,11974656.0
2016-11-04,28500,29250,28050,28850,39881,345469.0,11974656.0
2016-11-07,29100,29500,28250,28850,60965,345469.0,11974656.0
2016-11-08,28950,29150,27500,28700,105427,343673.0,11974656.0
2016-11-09,28250,29000,26900,28150,70377,337087.0,11974656.0
2016-11-10,28300,28600,27800,28450,46512,340679.0,11974656.0
2016-11-11,28450,28650,27400,28000,83046,335290.0,11974656.0
2016-11-14,28050,29000,27600,28650,51929,343074.0,11974656.0
2016-11-15,28500,29000,28000,28400,85595,340080.0,11974656.0
2016-11-16,28200,29850,28200,29450,84649,352654.0,11974656.0
2016-11-17,29800,29800,29200,29250,25310,350259.0,11974656.0
2016-11-18,29650,29800,28750,29400,53193,352055.0,11974656.0
2016-11-21,29000,29500,28250,29300,54739,350857.0,11974656.0
2016-11-22,29300,29500,28450,28700,76547,343673.0,11974656.0
2016-11-23,28750,28750,26850,27300,220285,326908.0,11974656.0
2016-11-24,27250,27850,27000,27800,167251,332895.0,11974656.0
2016-11-25,27400,27700,27350,27350,58752,327507.0,11974656.0
2016-11-28,27150,27700,27150,27300,35354,326908.0,11974656.0
2016-11-29,27300,27600,26850,26850,48292,321520.0,11974656.0
2016-11-30,27050,27950,26450,27650,144042,331099.0,11974656.0
2016-12-01,27650,27900,27000,27350,39244,327507.0,11974656.0
2016-12-02,27050,27350,26700,26800,41608,320921.0,11974656.0
2016-12-05,26850,27200,26250,26850,38554,321520.0,11974656.0
2016-12-06,27100,28550,26850,28100,79214,336488.0,11974656.0
2016-12-07,28400,29500,27950,29000,92710,347265.0,11974656.0
2016-12-08,29000,30200,28850,29200,80989,349660.0,11974656.0
2016-12-09,29200,29750,28900,29700,69727,355647.0,11974656.0
2016-12-12,30050,30050,29300,29800,46590,356845.0,11974656.0
2016-12-13,29600,29700,28950,29400,38516,352055.0,11974656.0
2016-12-14,29400,29450,28550,28950,49414,346666.0,11974656.0
2016-12-15,28950,29600,28500,28950,65425,346666.0,11974656.0
2016-12-16,28850,29000,28450,28650,26188,343074.0,11974656.0
2016-12-19,28850,29000,28250,28250,22557,338284.0,11974656.0
2016-12-20,28300,28500,28000,28300,10921,338883.0,11974656.0
2016-12-21,28200,28500,27700,28200,55458,337685.0,11974656.0
2016-12-22,28000,28050,27400,27500,60279,329303.0,11974656.0
2016-12-23,27600,27700,26950,27000,55890,323316.0,11974656.0
2016-12-26,27150,27250,26800,26800,46043,320921.0,11974656.0
2016-12-27,26800,27650,26700,27550,125769,329902.0,11974656.0
2016-12-28,27550,27650,27100,27650,45038,331099.0,11974656.0
2016-12-29,27700,28850,27250,28800,93389,344870.0,11974656.0
2017-01-02,28400,28500,27300,27350,77526,327507.0,11974656.0
2017-01-03,27450,27650,27100,27500,37279,329303.0,11974656.0
2017-01-04,27500,27700,27200,27500,40989,329303.0,11974656.0
2017-01-05,27500,27850,27350,27550,28956,329902.0,11974656.0
2017-01-06,27250,29850,27200,29800,184424,356845.0,11974656.0
2017-01-09,29450,30200,28850,30000,92899,359240.0,11974656.0
2017-01-10,30100,31100,29300,31100,229497,372412.0,11974656.0
2017-01-11,30700,31000,30200,30950,44008,370616.0,11974656.0
2017-01-12,30650,31700,30650,31650,77244,378998.0,11974656.0
2017-01-13,31700,31700,30400,31150,47005,373011.0,11974656.0
2017-01-16,31150,31350,30550,30650,30942,367023.0,11974656.0
2017-01-17,30650,31050,30350,30550,44224,365826.0,11974656.0
2017-01-18,30700,31100,30550,31100,62306,372412.0,11974656.0
2017-01-19,31100,31250,30300,30300,28936,362832.0,11974656.0
2017-01-20,30300,30550,29400,29400,72093,352055.0,11974656.0
2017-01-23,29250,29650,28750,29400,60175,352055.0,11974656.0
2017-01-24,29450,29800,29000,29500,38569,353252.0,11974656.0
2017-01-25,29550,29550,28600,28600,27812,342475.0,11974656.0
2017-01-26,28600,29100,28150,28750,19652,344271.0,11974656.0
2017-01-31,28500,28950,27950,28450,40619,340679.0,11974656.0
2017-02-01,28400,28650,28200,28350,38240,339481.0,11974656.0
2017-02-02,28700,28700,27500,27700,139996,331698.0,11974656.0
2017-02-03,27850,27900,27500,27750,22720,332297.0,11974656.0
2017-02-06,27650,27900,27550,27600,28368,330501.0,11974656.0
2017-02-07,27700,28500,27300,28450,111844,340679.0,11974656.0
2017-02-08,28450,28550,27650,28100,53787,336488.0,11974656.0
2017-02-09,28100,28400,27800,28350,20596,339481.0,11974656.0
2017-02-10,28100,28350,27550,27750,77014,332297.0,11974656.0
2017-02-13,27700,27850,27250,27700,65322,331698.0,11974656.0
2017-02-14,27700,27700,27400,27700,32376,331698.0,11974656.0
2017-02-15,27650,28300,27650,28200,66600,337685.0,11974656.0
2017-02-16,28000,28050,27500,27800,47826,332895.0,11974656.0
2017-02-17,27800,27950,27550,27600,42252,330501.0,11974656.0
2017-02-20,27550,27700,27100,27300,69191,326908.0,11974656.0
2017-02-21,27200,27700,27150,27650,60843,331099.0,11974656.0
2017-02-22,27650,27850,27500,27600,38531,330501.0,11974656.0
2017-02-23,27600,28900,27600,28500,114733,341278.0,11974656.0
2017-02-24,28600,28900,27700,27800,59689,332895.0,11974656.0
2017-02-27,27750,27850,27250,27400,59474,328106.0,11974656.0
2017-02-28,27300,27350,26800,27000,114095,323316.0,11974656.0
2017-03-02,27050,27150,26500,26650,93415,319125.0,11974656.0
2017-03-03,26700,26700,25950,26150,116893,313137.0,11974656.0
2017-03-06,25900,26550,25600,26550,77469,317927.0,11974656.0
2017-03-07,26550,26550,26000,26200,45917,313736.0,11974656.0
2017-03-08,26300,26300,25750,25900,53897,310144.0,11974656.0
2017-03-09,25800,26350,25700,26050,77230,311940.0,11974656.0
2017-03-10,26050,26100,25600,26050,52644,311940.0,11974656.0
2017-03-13,25900,26150,25750,25900,38633,310144.0,11974656.0
2017-03-14,25900,26000,25450,25650,67398,307150.0,11974656.0
2017-03-15,25600,25600,24950,25050,109250,299965.0,11974656.0
2017-03-16,25000,25750,25000,25150,44713,301163.0,11974656.0
2017-03-17,25250,25400,24650,24950,137006,298768.0,11974656.0
2017-03-20,25050,25050,24400,24850,76078,297570.0,11974656.0
2017-03-21,24800,25350,24800,25300,82530,302959.0,11974656.0
2017-03-22,25000,25350,24950,25350,63913,303558.0,11974656.0
2017-03-23,25350,26200,25350,26100,135711,312539.0,11974656.0
2017-03-24,26000,26200,25750,26200,71760,313736.0,11974656.0
2017-03-27,26200,26750,26000,26050,89134,311940.0,11974656.0
2017-03-28,26100,26450,26050,26150,60336,313137.0,11974656.0
2017-03-29,26350,26350,25800,26150,55326,313137.0,11974656.0
2017-03-30,26150,26300,25450,26050,80087,311940.0,11974656.0
2017-03-31,25800,26050,25200,25650,190511,307150.0,11974656.0
2017-04-03,25650,26450,25650,26300,157825,314933.0,11974656.0
2017-04-04,26350,27200,26350,27150,127632,325112.0,11974656.0
2017-04-05,27150,27400,26800,27100,83558,324513.0,11974656.0
2017-04-06,26800,27350,26800,27350,69741,327507.0,11974656.0
2017-04-07,27450,28150,27300,28150,105445,337087.0,11974656.0
2017-04-10,28100,28100,26850,27000,72755,323316.0,11974656.0
2017-04-11,26950,28250,26900,28000,128864,335290.0,11974656.0
2017-04-12,27900,28550,27850,28200,96949,337685.0,11974656.0
2017-04-13,28250,28850,27900,28450,109426,340679.0,11974656.0
2017-04-14,28400,28500,27650,28050,58601,335889.0,11974656.0
2017-04-17,28350,28350,27800,28050,31330,335889.0,11974656.0
2017-04-18,28050,28050,27300,27800,66392,332895.0,11974656.0
2017-04-19,27850,27950,27250,27700,39469,331698.0,11974656.0
2017-04-20,27750,28000,27300,27500,50889,329303.0,11974656.0
2017-04-21,27600,27600,27000,27300,77391,326908.0,11974656.0
2017-04-24,27300,28000,27050,27150,98238,325112.0,11974656.0
2017-04-25,27450,28150,27200,27700,137005,331698.0,11974656.0
2017-04-26,27950,31200,27700,30500,448262,365227.0,11974656.0
2017-04-27,30450,30950,29850,30700,186038,367622.0,11974656.0
2017-04-28,30900,31100,29950,30350,89272,363431.0,11974656.0
2017-05-02,30350,30550,29600,30300,60397,362832.0,11974656.0
2017-05-04,30050,30350,29650,30350,109906,363431.0,11974656.0
2017-05-08,30400,30450,29700,30000,74864,359240.0,11974656.0
2017-05-10,30000,31850,29800,31800,211019,380794.0,11974656.0
2017-05-11,31950,31950,30400,30900,179116,370017.0,11974656.0
2017-05-12,30900,31200,30600,30850,78493,369418.0,11974656.0
2017-05-15,30950,31200,30500,31000,79347,371214.0,11974656.0
2017-05-16,30600,30700,29200,29350,186091,351456.0,11974656.0
2017-05-17,29400,29700,28650,29650,133281,355049.0,11974656.0
2017-05-18,29200,29400,28650,29250,84402,350259.0,11974656.0
2017-05-19,29500,29850,29350,29800,49265,356845.0,11974656.0
2017-05-22,29800,29900,29350,29400,49527,352055.0,11974656.0
2017-05-23,29600,29650,29000,29650,78182,355049.0,11974656.0
2017-05-24,29650,30400,29350,30200,77838,361635.0,11974656.0
2017-05-25,30400,30550,30100,30400,61735,364030.0,11974656.0
2017-05-26,30700,30800,30250,30550,67445,365826.0,11974656.0
2017-05-29,30600,30650,29400,29500,92111,353252.0,11974656.0
2017-05-30,29400,29700,29000,29600,51852,354450.0,11974656.0
2017-05-31,29900,30700,29850,30650,100830,367023.0,11974656.0
2017-06-01,30700,31150,30150,31150,64879,373011.0,11974656.0
2017-06-02,31050,33750,31050,33250,335944,398157.0,11974656.0
2017-06-05,33300,33950,33050,33900,118984,405941.0,11974656.0
2017-06-07,34100,35500,33750,34500,137433,413126.0,11974656.0
2017-06-08,34800,34900,33700,34250,108117,410132.0,11974656.0
2017-06-09,34300,34300,33250,33300,172993,398756.0,11974656.0
2017-06-12,33250,34550,32900,34100,170656,408336.0,11974656.0
2017-06-13,33750,35350,33750,34700,139971,415521.0,11974656.0
2017-06-14,35300,36700,35250,36100,270410,432285.0,11974656.0
2017-06-15,36600,37150,35650,36650,262566,438871.0,11974656.0
2017-06-16,36700,37700,36100,37700,182665,451445.0,11974656.0
2017-06-19,37500,38300,36750,38050,158929,455636.0,11974656.0
2017-06-20,38050,38050,36800,36850,120290,441266.0,11974656.0
2017-06-21,36850,37150,36300,36650,74529,438871.0,11974656.0
2017-06-22,36900,37100,35950,36450,73836,436476.0,11974656.0
2017-06-23,36450,36700,36050,36300,70298,434680.0,11974656.0
2017-06-26,36300,36900,35800,36500,85851,437075.0,11974656.0
2017-06-27,36500,36500,35800,36000,82158,431088.0,11974656.0
2017-06-28,35950,36050,35100,35300,96102,422705.0,11974656.0
2017-06-29,35400,36550,35400,36350,146874,435279.0,11974656.0
2017-06-30,36200,36900,35750,36800,51665,440667.0,11974656.0
2017-07-03,36750,36750,34400,34700,97616,415521.0,11974656.0
2017-07-04,34950,35000,33750,33950,57958,406540.0,11974656.0
2017-07-05,33950,34550,33600,34400,86773,411928.0,11974656.0
2017-07-06,34000,34300,33450,33750,45460,404145.0,11974656.0
2017-07-07,33750,34600,33600,34350,41876,411329.0,11974656.0
2017-07-10,34150,34250,32800,33050,69349,395762.0,11974656.0
2017-07-11,33100,33300,32250,32850,54533,393367.0,11974656.0
2017-07-12,32800,33200,32650,32800,27876,392769.0,11974656.0
2017-07-13,32800,33750,32800,33500,42503,401151.0,11974656.0
2017-07-14,33900,33900,32200,32550,40596,389775.0,11974656.0
2017-07-17,32550,34200,32400,33800,41769,404743.0,11974656.0
2017-07-18,33800,34250,32850,33350,66660,399355.0,11974656.0
2017-07-19,33350,33800,32700,32900,64703,393966.0,11974656.0
2017-07-20,33050,33100,31900,32200,83130,385584.0,11974656.0
2017-07-21,32200,32400,31900,32350,37613,387380.0,11974656.0
2017-07-24,32200,32600,32000,32500,31432,389176.0,11974656.0
2017-07-25,32500,32600,31850,32000,57607,383189.0,11974656.0
2017-07-26,32200,32200,31400,31600,57429,378399.0,11974656.0
2017-07-27,31500,32100,31400,31800,38002,380794.0,11974656.0
2017-07-28,31950,31950,31000,31050,45342,371813.0,11974656.0
2017-07-31,31050,31650,31000,31550,90401,377800.0,11974656.0
2017-08-01,31550,32000,31200,31950,44313,382590.0,11974656.0
2017-08-02,32050,33250,31800,33000,76704,395164.0,11974656.0
2017-08-03,33300,33350,31100,31500,83672,377202.0,11974656.0
2017-08-04,31650,32100,31350,32100,41070,384386.0,11974656.0
2017-08-07,32000,33100,31800,32900,47958,393966.0,11974656.0
2017-08-08,33150,33200,32400,32700,36407,391571.0,11974656.0
2017-08-09,32700,32800,31700,32800,67173,392769.0,11974656.0
2017-08-10,32700,32800,31600,31900,38958,381992.0,11974656.0
2017-08-11,31500,32400,31100,31200,61435,373609.0,11974656.0
2017-08-14,31400,31750,30900,30900,32995,370017.0,11974656.0
2017-08-16,31000,31300,29450,29800,133120,356845.0,11974656.0
2017-08-17,29800,30300,29700,29850,29571,357443.0,11974656.0
2017-08-18,29800,29850,29200,29700,39378,355647.0,11974656.0
2017-08-21,29750,29850,28800,29050,72580,347864.0,11974656.0
2017-08-22,29050,29250,28850,29250,24510,350259.0,11974656.0
2017-08-23,29250,29250,28800,28800,27377,344870.0,11974656.0
2017-08-24,28800,29350,28800,28950,23569,346666.0,11974656.0
2017-08-25,29000,31200,29000,30800,88185,368819.0,11974656.0
2017-08-28,31100,31100,30300,30700,37283,367622.0,11974656.0
2017-08-29,30500,30500,29800,30150,51969,361036.0,11974656.0
2017-08-30,30350,31200,30350,30650,44240,367023.0,11974656.0
2017-08-31,30900,30900,29900,30550,37403,365826.0,11974656.0
2017-09-01,30750,31050,30300,30900,44770,370017.0,11974656.0
2017-09-04,29800,30300,29800,30250,33090,362233.0,11974656.0
2017-09-05,30450,30500,29550,29700,41624,355647.0,11974656.0
2017-09-06,29850,29850,29300,29600,21661,354450.0,11974656.0
2017-09-07,29950,30400,29850,29950,38335,358641.0,11974656.0
2017-09-08,30200,30250,29550,29900,21901,358042.0,11974656.0
2017-09-11,29900,30500,29750,29750,36424,356246.0,11974656.0
2017-09-12,29900,30450,29700,30350,30056,363431.0,11974656.0
2017-09-13,30250,31200,30200,31200,47563,373609.0,11974656.0
2017-09-14,30900,31800,30650,31000,44507,371214.0,11974656.0
2017-09-15,31000,31000,30550,30950,22228,370616.0,11974656.0
2017-09-18,31000,31050,30000,30000,32901,359240.0,11974656.0
2017-09-19,30000,30550,29900,30150,26511,361036.0,11974656.0
2017-09-20,30000,30400,28950,29150,65185,349061.0,11974656.0
2017-09-21,29250,29350,28400,28900,40388,346068.0,11974656.0
2017-09-22,28850,28900,27350,27500,140756,329303.0,11974656.0
2017-09-25,27250,27800,27050,27100,48321,324513.0,11974656.0
2017-09-26,26900,27500,26650,26850,81872,321520.0,11974656.0
2017-09-27,27000,28700,26900,28650,60486,343074.0,11974656.0
2017-09-28,28750,29800,28250,29500,51579,353252.0,11974656.0
2017-09-29,29550,30250,29550,29900,28820,358042.0,11974656.0
2017-10-10,30000,30300,29700,30250,27888,362233.0,11974656.0
2017-10-11,29850,30200,29250,30100,46795,360437.0,11974656.0
2017-10-12,29750,30150,28850,29000,80360,347265.0,11974656.0
2017-10-13,28900,29250,28200,28550,38275,341876.0,11974656.0
2017-10-16,28750,29100,28100,29050,26936,347864.0,11974656.0
2017-10-17,28750,29300,28650,28900,8607,346068.0,11974656.0
2017-10-18,28850,28850,27650,27850,79675,333494.0,11974656.0
2017-10-19,27800,29150,27750,29000,58733,347265.0,11974656.0
2017-10-20,28900,29450,28600,29400,39669,352055.0,11974656.0
2017-10-23,29650,29650,29100,29350,17775,351456.0,11974656.0
2017-10-24,29150,29350,28400,28500,54066,341278.0,11974656.0
2017-10-25,28400,28750,27800,27950,64917,334692.0,11974656.0
2017-10-26,27900,28750,27650,28550,42710,341876.0,11974656.0
2017-10-27,28750,29650,28450,29400,188141,352055.0,11974656.0
2017-10-30,29800,29850,27900,28500,189245,341278.0,11974656.0
2017-10-31,28500,28850,28200,28700,98530,343673.0,11974656.0
2017-11-01,28800,28850,28050,28400,67407,340080.0,11974656.0
2017-11-02,28250,29100,28050,28850,82005,345469.0,11974656.0
2017-11-03,28850,28950,28050,28450,49605,340679.0,11974656.0
2017-11-06,28300,29050,28050,28950,86631,346666.0,11974656.0
2017-11-07,28950,30700,28700,30400,130968,364030.0,11974656.0
2017-11-08,30600,31550,30150,31500,189284,377202.0,11974656.0
2017-11-09,31800,31800,30450,30800,70696,368819.0,11974656.0
2017-11-10,30450,31300,30450,31000,60376,371214.0,11974656.0
2017-11-13,31000,31300,30000,30500,55013,365227.0,11974656.0
2017-11-14,30500,30500,29550,30250,73897,362233.0,11974656.0
2017-11-15,29500,29800,26850,27200,689444,325711.0,11974656.0
2017-11-16,27150,27750,27100,27550,92861,329902.0,11974656.0
2017-11-17,27850,27850,27500,27550,60615,329902.0,11974656.0
2017-11-20,27700,27800,27450,27550,31263,329902.0,11974656.0
2017-11-21,27600,27650,27000,27450,68604,328704.0,11974656.0
2017-11-22,27350,27500,27000,27100,61294,324513.0,11974656.0
2017-11-23,27150,27350,26950,27200,47269,325711.0,11974656.0
2017-11-24,27300,28300,27100,27800,72479,332895.0,11974656.0
2017-11-27,27900,28150,27550,27800,64006,332895.0,11974656.0
2017-11-28,28050,28050,27600,27600,23276,330501.0,11974656.0
2017-11-29,27650,28000,27100,27600,48476,330501.0,11974656.0
2017-11-30,27650,27950,27300,27300,44445,326908.0,11974656.0
2017-12-01,27600,27950,27350,27500,36581,329303.0,11974656.0
2017-12-04,27500,27700,27150,27500,37788,329303.0,11974656.0
2017-12-05,27400,28150,27400,28100,76791,336488.0,11974656.0
2017-12-06,28100,28200,27600,27700,44108,331698.0,11974656.0
2017-12-07,27700,27800,26900,27250,69908,326309.0,11974656.0
2017-12-08,27450,27450,26600,26750,35513,320322.0,11974656.0
2017-12-11,26700,26900,26300,26350,38616,315532.0,11974656.0
2017-12-12,26350,26650,26150,26150,27042,313137.0,11974656.0
2017-12-13,26250,26750,26050,26500,29093,317328.0,11974656.0
2017-12-14,26500,27200,26450,26800,36742,320921.0,11974656.0
2017-12-15,27000,27050,26450,26700,31425,319723.0,11974656.0
2017-12-18,26750,27100,26250,26300,41147,314933.0,11974656.0
2017-12-19,26200,26500,25700,25950,107275,310742.0,11974656.0
2017-12-20,25850,26250,25600,25800,102641,308946.0,11974656.0
2017-12-21,25900,26000,25400,25550,67568,305952.0,11974656.0
2017-12-22,25450,25550,24950,25500,85343,305354.0,11974656.0
2017-12-26,25600,26200,25500,26000,36695,311341.0,11974656.0
2017-12-27,25950,26150,25450,25950,29089,310742.0,11974656.0
2017-12-28,25700,26100,25650,26000,18136,311341.0,11974656.0
2018-01-02,26150,26300,25750,25850,71769,309545.0,11974656.0
2018-01-03,25850,26250,25800,26050,65981,311940.0,11974656.0
2018-01-04,26150,26200,25500,25550,49825,305952.0,11974656.0
2018-01-05,25500,25700,25300,25350,37362,303558.0,11974656.0
2018-01-08,25300,25600,24950,25250,52194,302360.0,11974656.0
2018-01-09,25300,25650,25150,25500,44116,305354.0,11974656.0
2018-01-10,25650,26200,25400,26150,55049,313137.0,11974656.0
2018-01-11,26150,26200,25850,26050,24682,311940.0,11974656.0
2018-01-12,26050,26600,25950,26400,43753,316131.0,11974656.0
2018-01-15,26250,26700,26100,26650,52273,319125.0,11974656.0
2018-01-16,26550,26900,26450,26600,29747,318526.0,11974656.0
2018-01-17,26450,26500,25950,26150,38368,313137.0,11974656.0
2018-01-18,26200,26400,26100,26300,27770,314933.0,11974656.0
2018-01-19,26350,26450,26200,26250,21855,314335.0,11974656.0
2018-01-22,26150,26300,25700,25950,39140,310742.0,11974656.0
2018-01-23,25900,26300,25850,26250,39610,314335.0,11974656.0
2018-01-24,26200,27400,26200,27250,86598,326309.0,11974656.0
2018-01-25,27350,27650,27050,27500,46640,329303.0,11974656.0
2018-01-26,27600,27750,27150,27550,30056,329902.0,11974656.0
2018-01-29,27600,28500,27600,28150,75009,337087.0,11974656.0
2018-01-30,28100,28300,27450,27700,58311,331698.0,11974656.0
2018-01-31,27500,27650,27050,27500,52399,329303.0,11974656.0
2018-02-01,27750,28150,27500,27750,52061,332297.0,11974656.0
2018-02-02,28000,28150,27400,27500,37689,329303.0,11974656.0
2018-02-05,27200,27200,26800,26800,55192,320921.0,11974656.0
2018-02-06,26000,26800,25650,26450,65226,316730.0,11974656.0
2018-02-07,26700,26800,25800,26200,46365,313736.0,11974656.0
2018-02-08,26050,26300,25650,26000,49767,311341.0,11974656.0
2018-02-09,25350,25450,25100,25400,56710,304156.0,11974656.0
2018-02-12,25400,25750,25100,25350,46661,303558.0,11974656.0
2018-02-13,25350,25450,24750,24800,53247,296971.0,11974656.0
2018-02-14,24800,25100,24750,25100,46061,300564.0,11974656.0
2018-02-19,25100,26000,25100,25950,58219,310742.0,11974656.0
2018-02-20,25750,26250,25500,25500,35052,305354.0,11974656.0
2018-02-21,25600,25700,25400,25650,19557,307150.0,11974656.0
2018-02-22,25650,25650,25150,25450,39232,304755.0,11974656.0
2018-02-23,25350,25600,25200,25450,28618,304755.0,11974656.0
2018-02-26,25600,25650,25250,25250,30691,302360.0,11974656.0
2018-02-27,25350,25400,25000,25050,47632,299965.0,11974656.0
2018-02-28,24800,25100,24800,24900,25821,298169.0,11974656.0
2018-03-02,24800,24800,24500,24600,46974,294577.0,11974656.0
2018-03-05,24550,24750,24100,24200,35323,289787.0,11974656.0
2018-03-06,24200,24500,23950,24200,50983,289787.0,11974656.0
2018-03-07,24200,24700,23800,23950,74296,286793.0,11974656.0
2018-03-08,23800,24000,23500,23600,72382,282602.0,11974656.0
