CJ헬로(037560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-01-02,7090,7130,7030,7110,115836,550647.0,77446865.0
2018-01-03,7150,7160,7050,7060,121666,546775.0,77446865.0
2018-01-04,7070,7120,6940,6940,253191,537481.0,77446865.0
2018-01-05,6960,7140,6930,6950,246140,538256.0,77446865.0
2018-01-08,6950,6950,6830,6870,149941,532060.0,77446865.0
2018-01-09,6820,7070,6820,7040,228884,545226.0,77446865.0
2018-01-10,7040,7140,6990,7100,216175,549873.0,77446865.0
2018-01-11,7190,7190,7090,7130,138743,552196.0,77446865.0
2018-01-12,7130,7190,7030,7050,154903,546000.0,77446865.0
2018-01-15,7130,7130,7010,7080,112764,548324.0,77446865.0
2018-01-16,7080,7100,6950,7100,122708,549873.0,77446865.0
2018-01-17,7090,7490,7030,7490,515252,580077.0,77446865.0
2018-01-18,7500,8600,7400,8190,4381863,634290.0,77446865.0
2018-01-19,8300,8440,7890,8200,935134,635064.0,77446865.0
2018-01-22,8180,9180,8090,8730,1563149,676111.0,77446865.0
2018-01-23,8760,9030,8660,8990,701164,696247.0,77446865.0
2018-01-24,8990,8990,8600,8750,495019,677660.0,77446865.0
2018-01-25,8630,8780,8290,8410,653126,651328.0,77446865.0
2018-01-26,8440,8790,8440,8790,398636,680758.0,77446865.0
2018-01-29,8900,8900,8540,8600,272230,666043.0,77446865.0
2018-01-30,8610,8800,8540,8620,199096,667592.0,77446865.0
2018-01-31,8630,9750,8630,9410,2297397,728775.0,77446865.0
2018-02-01,9400,9470,9040,9060,631517,701669.0,77446865.0
2018-02-02,9060,9400,9000,9020,501872,698571.0,77446865.0
2018-02-05,8950,8960,8510,8650,356842,669915.0,77446865.0
2018-02-06,8230,8400,8050,8350,510583,646681.0,77446865.0
2018-02-07,8390,8630,7960,8060,381437,624222.0,77446865.0
2018-02-08,8190,8500,8170,8470,307491,655975.0,77446865.0
2018-02-09,8180,8410,8180,8380,259589,649005.0,77446865.0
2018-02-12,8420,8870,8410,8610,378328,666818.0,77446865.0
2018-02-13,8650,8760,8420,8420,218772,652103.0,77446865.0
2018-02-14,8430,9430,8430,8900,1100782,689277.0,77446865.0
2018-02-19,8990,9120,8840,8990,278805,696247.0,77446865.0
2018-02-20,9000,9090,8700,8750,234590,677660.0,77446865.0
2018-02-21,8860,9120,8810,8990,277640,696247.0,77446865.0
2018-02-22,8940,9110,8810,9080,220950,703218.0,77446865.0
2018-02-23,9180,9650,9170,9640,786116,746588.0,77446865.0
2018-02-26,9800,9990,9240,9400,576169,728001.0,77446865.0
2018-02-27,9400,9540,9070,9410,428877,728775.0,77446865.0
2018-02-28,9390,9490,8980,9000,277773,697022.0,77446865.0
2018-03-02,8960,9110,8720,9060,218591,701669.0,77446865.0
2018-03-05,9140,9140,8800,8810,123224,682307.0,77446865.0
2018-03-06,8780,8910,8750,8750,138970,677660.0,77446865.0
2018-03-07,8730,8800,8210,8330,336028,645132.0,77446865.0
2018-03-08,8300,8450,8150,8180,317792,633515.0,77446865.0
2018-03-09,8270,8550,8220,8360,249541,647456.0,77446865.0
2018-03-12,8500,8650,8450,8640,135567,669141.0,77446865.0
2018-03-13,8660,8760,8490,8640,165390,669141.0,77446865.0
2018-03-14,8620,8620,8510,8520,137913,659847.0,77446865.0
2018-03-15,8520,8650,8480,8500,123937,658298.0,77446865.0
2018-03-16,8470,8620,8430,8620,163057,667592.0,77446865.0
2018-03-19,8620,8720,8410,8430,145972,652877.0,77446865.0
2018-03-20,8440,8490,8260,8320,183426,644358.0,77446865.0
2018-03-21,8280,8420,8170,8250,161659,638937.0,77446865.0
2018-03-22,8220,8370,8210,8300,125032,642809.0,77446865.0
2018-03-23,8190,8300,8140,8160,162757,631966.0,77446865.0
2018-03-26,8160,8280,8040,8120,134150,628869.0,77446865.0
2018-03-27,8250,8500,8150,8500,149370,658298.0,77446865.0
2018-03-28,8700,8700,8120,8170,224473,632741.0,77446865.0
2018-03-29,8230,8490,8230,8470,118495,655975.0,77446865.0
2018-03-30,8540,8540,8310,8390,130277,649779.0,77446865.0
2018-04-02,8510,8810,8390,8440,303815,653652.0,77446865.0
2018-04-03,8380,8500,8220,8410,214785,651328.0,77446865.0
2018-04-04,8490,8490,8160,8200,156711,635064.0,77446865.0
2018-04-05,8200,8350,8130,8200,87546,635064.0,77446865.0
2018-04-06,8200,8270,8040,8120,86742,628869.0,77446865.0
2018-04-09,8160,8210,8000,8040,164785,622673.0,77446865.0
2018-04-10,8030,8080,7830,7920,326525,613379.0,77446865.0
2018-04-11,8080,8080,7890,7980,134656,618026.0,77446865.0
2018-04-12,8000,8050,7770,7900,246789,611830.0,77446865.0
2018-04-13,7940,7970,7590,7620,353848,590145.0,77446865.0
2018-04-16,7630,7720,7490,7560,214155,585498.0,77446865.0
2018-04-17,7610,7670,7510,7540,164541,583949.0,77446865.0
2018-04-18,7580,8710,7580,8010,1172487,620349.0,77446865.0
2018-04-19,8010,8200,7700,8200,227566,635064.0,77446865.0
2018-04-20,8210,8590,8100,8470,330344,655975.0,77446865.0
2018-04-23,8550,8630,8240,8390,251261,649779.0,77446865.0
2018-04-24,8390,8880,8300,8560,293276,662945.0,77446865.0
2018-04-25,8560,9090,8510,8970,565430,694698.0,77446865.0
2018-04-26,8990,9310,8850,8930,633896,691601.0,77446865.0
2018-04-27,8960,9120,8930,9080,170520,703218.0,77446865.0
2018-04-30,8900,8900,8540,8540,358764,661396.0,77446865.0
2018-05-02,8530,9160,8150,9050,331558,700894.0,77446865.0
2018-05-03,9120,9600,9120,9220,803267,714060.0,77446865.0
2018-05-04,9230,9460,8950,9000,274860,697022.0,77446865.0
2018-05-08,9000,9200,8930,8950,198897,693149.0,77446865.0
2018-05-09,8970,9120,8710,8800,221341,681532.0,77446865.0
2018-05-10,8960,10650,8520,9770,1831657,756656.0,77446865.0
2018-05-11,9770,10300,9730,9950,763374,770596.0,77446865.0
2018-05-14,10000,10100,9530,9610,508154,744264.0,77446865.0
2018-05-15,9620,9920,9520,9600,309693,743490.0,77446865.0
2018-05-16,9580,9970,9510,9780,370602,757430.0,77446865.0
2018-05-17,9780,10550,9780,10150,842261,786086.0,77446865.0
2018-05-18,10200,10350,9980,10200,350688,789958.0,77446865.0
2018-05-21,10000,10600,9990,10050,511972,778341.0,77446865.0
2018-05-23,10000,10050,9400,9700,420143,751235.0,77446865.0
2018-05-24,9700,9780,9100,9460,548580,732647.0,77446865.0
2018-05-25,9230,9530,9120,9240,220904,715609.0,77446865.0
2018-05-28,9180,9520,9100,9380,335343,726452.0,77446865.0
2018-05-29,9490,10100,9360,9960,618461,771371.0,77446865.0
2018-05-30,9890,9960,9420,9560,389458,740392.0,77446865.0
2018-05-31,9580,9700,9350,9510,227276,736520.0,77446865.0
2018-06-01,9560,9670,9330,9460,137558,732647.0,77446865.0
2018-06-04,9460,9480,9190,9220,208263,714060.0,77446865.0
2018-06-05,9190,9480,9140,9140,220832,707864.0,77446865.0
2018-06-07,9140,9380,9070,9220,105964,714060.0,77446865.0
2018-06-08,9250,9930,9220,9820,481562,760528.0,77446865.0
2018-06-11,9820,10250,9820,9980,438975,772920.0,77446865.0
2018-06-12,10100,10150,9750,10000,269391,774469.0,77446865.0
2018-06-14,10300,10500,10050,10100,422531,782213.0,77446865.0
2018-06-15,10100,10300,9900,9900,286672,766724.0,77446865.0
2018-06-18,9970,10650,9970,10350,843846,801575.0,77446865.0
2018-06-19,10500,10500,9980,10150,317331,786086.0,77446865.0
2018-06-20,10050,10350,9860,10300,214060,797703.0,77446865.0
2018-06-21,10300,11200,10200,11050,1177084,855788.0,77446865.0
2018-06-22,11050,11500,10650,10750,1592878,832554.0,77446865.0
2018-06-25,10650,11150,10500,10750,514349,832554.0,77446865.0
2018-06-26,10750,10950,10200,10900,560698,844171.0,77446865.0
2018-06-27,11000,11250,9980,10100,965999,782213.0,77446865.0
2018-06-28,10100,10800,10000,10400,828416,805447.0,77446865.0
2018-06-29,10600,11000,10300,10800,772193,836426.0,77446865.0
2018-07-02,10800,10950,10250,10500,460825,813192.0,77446865.0
2018-07-03,10500,10650,9990,10150,452472,786086.0,77446865.0
2018-07-04,9950,10250,9930,9940,281193,769822.0,77446865.0
2018-07-05,9980,10050,9340,9590,427253,742715.0,77446865.0
2018-07-06,9500,9760,9430,9720,190713,752784.0,77446865.0
2018-07-09,9600,9810,9510,9540,186217,738843.0,77446865.0
2018-07-10,9730,10100,9720,10000,564697,774469.0,77446865.0
2018-07-11,9870,10200,9820,10000,229836,774469.0,77446865.0
2018-07-12,10150,10450,9700,10300,317190,797703.0,77446865.0
2018-07-13,10300,10400,9780,9790,431203,758205.0,77446865.0
2018-07-16,9790,9940,9540,9700,227843,751235.0,77446865.0
2018-07-17,9630,9680,8970,9080,896460,703218.0,77446865.0
2018-07-18,9100,9220,8300,9010,706542,697796.0,77446865.0
2018-07-19,9050,9050,8620,8700,275412,673788.0,77446865.0
2018-07-20,8700,9070,8610,9010,254489,697796.0,77446865.0
2018-07-23,9060,9060,8710,8710,163785,674562.0,77446865.0
2018-07-24,8590,8910,8590,8770,166087,679209.0,77446865.0
2018-07-25,8710,8880,8530,8560,164515,662945.0,77446865.0
2018-07-26,8550,8940,8550,8840,155460,684630.0,77446865.0
2018-07-27,8820,8960,8710,8790,153710,680758.0,77446865.0
2018-07-30,8800,9050,8710,8970,138635,694698.0,77446865.0
2018-07-31,9050,9270,8910,9130,207966,707090.0,77446865.0
2018-08-01,9120,9350,8800,8850,218511,685405.0,77446865.0
2018-08-02,8800,8940,8630,8660,133939,670690.0,77446865.0
2018-08-03,8740,8960,8650,8800,204745,681532.0,77446865.0
2018-08-06,8760,9180,8760,9080,223760,703218.0,77446865.0
2018-08-07,9250,9460,9040,9310,298206,721030.0,77446865.0
2018-08-08,9350,9430,9010,9010,208116,697796.0,77446865.0
2018-08-09,9010,9450,9010,9290,266626,719481.0,77446865.0
2018-08-10,9270,9420,9120,9240,194080,715609.0,77446865.0
2018-08-13,9160,9400,9010,9120,185468,706315.0,77446865.0
2018-08-14,9210,9340,9000,9020,217404,698571.0,77446865.0
2018-08-16,9020,9090,8860,8870,129998,686954.0,77446865.0
2018-08-17,8870,8990,8760,8890,184850,688503.0,77446865.0
2018-08-20,8890,9080,8720,8750,174628,677660.0,77446865.0
2018-08-21,8840,8840,8610,8680,270330,672239.0,77446865.0
2018-08-22,8810,9060,8720,8740,421006,676886.0,77446865.0
2018-08-23,8940,8950,7970,8050,1381702,623447.0,77446865.0
2018-08-24,8110,8250,8020,8150,616545,631192.0,77446865.0
2018-08-27,8130,8280,7930,7970,528477,617252.0,77446865.0
2018-08-28,8000,8040,7670,7800,782419,604086.0,77446865.0
2018-08-29,7780,7940,7720,7890,303951,611056.0,77446865.0
2018-08-30,7890,8040,7830,7990,385245,618800.0,77446865.0
2018-08-31,8130,8780,8010,8560,1130206,662945.0,77446865.0
2018-09-03,9000,9090,8280,8380,546973,649005.0,77446865.0
2018-09-04,8430,9710,8390,9160,2309560,709413.0,77446865.0
2018-09-05,9240,9590,9220,9420,883415,729549.0,77446865.0
2018-09-06,9500,10150,9220,9920,1067711,768273.0,77446865.0
2018-09-07,10050,10450,9780,10250,1004195,793830.0,77446865.0
2018-09-10,10400,10500,10100,10250,428433,793830.0,77446865.0
2018-09-11,10350,10400,9950,9950,639994,770596.0,77446865.0
2018-09-12,9900,10600,9150,9440,2138675,731098.0,77446865.0
2018-09-13,9700,9830,9310,9550,602877,739618.0,77446865.0
2018-09-14,9630,9760,9400,9490,307679,734971.0,77446865.0
2018-09-17,9400,9930,9390,9900,612681,766724.0,77446865.0
2018-09-18,9820,9860,9480,9570,320303,741166.0,77446865.0
2018-09-19,9590,9730,9340,9350,262996,724128.0,77446865.0
2018-09-20,9350,9710,9220,9710,342073,752009.0,77446865.0
2018-09-21,9750,9770,9510,9770,210209,756656.0,77446865.0
2018-09-27,9800,10000,9730,9920,301561,768273.0,77446865.0
2018-09-28,9750,10350,9500,10200,851553,789958.0,77446865.0
2018-10-01,10150,10300,9960,10050,363349,778341.0,77446865.0
2018-10-02,10350,10500,9700,9770,689059,756656.0,77446865.0
2018-10-04,9730,10300,9500,9700,489167,751235.0,77446865.0
2018-10-05,9780,9890,9490,9740,206121,754332.0,77446865.0
2018-10-08,9650,9780,9560,9720,176867,752784.0,77446865.0
2018-10-10,9580,9740,9350,9500,227364,735745.0,77446865.0
2018-10-11,9300,9430,9010,9010,246927,697796.0,77446865.0
2018-10-12,9010,9350,9010,9300,239418,720256.0,77446865.0
2018-10-15,9200,9430,9190,9280,101406,718707.0,77446865.0
2018-10-16,9340,9420,9220,9240,98763,715609.0,77446865.0
2018-10-17,9350,9530,9310,9530,165768,738069.0,77446865.0
2018-10-18,9530,9950,9530,9870,397504,764401.0,77446865.0
2018-10-19,9770,9800,9540,9610,182976,744264.0,77446865.0
2018-10-22,9640,10900,9520,9900,2140643,766724.0,77446865.0
2018-10-23,9900,9900,9460,9470,523772,733422.0,77446865.0
2018-10-24,9520,9650,9250,9300,264154,720256.0,77446865.0
2018-10-25,8930,9510,8820,9200,255163,712511.0,77446865.0
2018-10-26,9400,9650,9140,9600,318325,743490.0,77446865.0
2018-10-29,9500,9500,8750,8770,292717,679209.0,77446865.0
2018-10-30,8700,9300,8550,9130,328155,707090.0,77446865.0
2018-10-31,9160,9300,9090,9090,196416,703992.0,77446865.0
2018-11-01,9170,9750,9150,9550,267565,739618.0,77446865.0
2018-11-02,9610,9900,9390,9510,314169,736520.0,77446865.0
2018-11-05,9350,9720,9340,9690,216537,750460.0,77446865.0
2018-11-06,9720,9780,9520,9570,125837,741166.0,77446865.0
2018-11-07,9560,9680,9300,9350,163653,724128.0,77446865.0
2018-11-08,9610,9740,9440,9680,288154,749686.0,77446865.0
2018-11-09,9700,9940,9680,9850,388696,762852.0,77446865.0
2018-11-12,9850,9980,9710,9920,245865,768273.0,77446865.0
2018-11-13,9800,9900,9540,9700,288066,751235.0,77446865.0
2018-11-14,9680,9930,9490,9520,342621,737294.0,77446865.0
2018-11-15,9520,9740,9510,9700,167656,751235.0,77446865.0
2018-11-16,9710,9880,9690,9700,142230,751235.0,77446865.0
2018-11-19,9700,9880,9700,9810,169373,759754.0,77446865.0
2018-11-20,9710,9900,9640,9780,216233,757430.0,77446865.0
2018-11-21,9670,9770,9540,9770,200970,756656.0,77446865.0
2018-11-22,9800,9820,9490,9490,218230,734971.0,77446865.0
2018-11-23,9530,9560,9280,9300,143864,720256.0,77446865.0
2018-11-26,9210,9800,9210,9730,261620,753558.0,77446865.0
2018-11-27,9730,9880,9730,9860,271858,763626.0,77446865.0
2018-11-28,9870,10100,9730,9770,599863,756656.0,77446865.0
2018-11-29,9950,10250,9860,10000,539390,774469.0,77446865.0
2018-11-30,10150,10450,10050,10450,694624,809320.0,77446865.0
2018-12-03,10600,10750,10250,10400,472955,805447.0,77446865.0
2018-12-04,10300,10350,9940,10100,474919,782213.0,77446865.0
2018-12-05,9890,10200,9890,10000,173638,774469.0,77446865.0
2018-12-06,10000,10100,9800,9960,271279,771371.0,77446865.0
2018-12-07,10100,10150,9930,10050,290587,778341.0,77446865.0
2018-12-10,10050,10050,9860,9950,159882,770596.0,77446865.0
2018-12-11,10000,10050,9850,9980,190709,772920.0,77446865.0
2018-12-12,9970,10200,9910,10000,234034,774469.0,77446865.0
2018-12-13,10050,10150,9940,10000,185211,774469.0,77446865.0
2018-12-14,10000,10050,9670,9760,209819,755881.0,77446865.0
2018-12-17,9690,10000,9690,9990,214255,773694.0,77446865.0
2018-12-18,9980,9980,9760,9760,125820,755881.0,77446865.0
2018-12-19,9710,9820,9410,9600,204332,743490.0,77446865.0
2018-12-20,9420,9680,9340,9650,152556,747362.0,77446865.0
2018-12-21,9640,9660,9220,9220,208699,714060.0,77446865.0
2018-12-24,9130,9410,9050,9220,141158,714060.0,77446865.0
2018-12-26,9020,9150,8950,9050,174629,700894.0,77446865.0
2018-12-27,9010,9220,9010,9200,115963,712511.0,77446865.0
2018-12-28,9350,9350,9150,9160,127744,709413.0,77446865.0
2019-01-02,9060,9250,9030,9060,125529,701669.0,77446865.0
2019-01-03,9090,9570,9090,9500,350823,735745.0,77446865.0
2019-01-04,9500,9790,9400,9750,251371,755107.0,77446865.0
2019-01-07,9760,9820,9650,9800,140068,758979.0,77446865.0
2019-01-08,9750,9790,9610,9750,126639,755107.0,77446865.0
2019-01-09,9770,9900,9760,9850,222185,762852.0,77446865.0
2019-01-10,9800,9860,9610,9610,133254,744264.0,77446865.0
2019-01-11,9660,9860,9620,9780,177719,757430.0,77446865.0
2019-01-14,9870,9900,9710,9900,141136,766724.0,77446865.0
2019-01-15,9990,10100,9880,10050,288154,778341.0,77446865.0
2019-01-16,10050,10450,9960,10350,397278,801575.0,77446865.0
2019-01-17,10350,10550,10200,10450,328091,809320.0,77446865.0
2019-01-18,10450,10500,9990,10000,371022,774469.0,77446865.0
2019-01-21,10000,10200,9910,10000,154345,774469.0,77446865.0
2019-01-22,10050,10300,10000,10200,192652,789958.0,77446865.0
2019-01-23,10200,10200,9930,10050,155292,778341.0,77446865.0
2019-01-24,10050,10150,10000,10150,88757,786086.0,77446865.0
2019-01-25,10150,10200,10000,10000,132225,774469.0,77446865.0
2019-01-28,10000,10100,9920,10050,97174,778341.0,77446865.0
2019-01-29,10000,10450,9990,10450,565565,809320.0,77446865.0
2019-01-30,10400,10450,9990,10100,364414,782213.0,77446865.0
2019-01-31,10150,10350,10000,10250,248324,793830.0,77446865.0
2019-02-01,10300,10350,10200,10350,152571,801575.0,77446865.0
2019-02-07,10400,10400,10150,10250,223115,793830.0,77446865.0
2019-02-08,10300,12750,10150,11800,7145798,913873.0,77446865.0
2019-02-11,11800,12200,11000,11100,2976534,859660.0,77446865.0
2019-02-12,11050,11100,10550,10900,1502494,844171.0,77446865.0
2019-02-13,10800,10850,10300,10500,2049977,813192.0,77446865.0
2019-02-14,10350,11000,10350,10500,2412280,813192.0,77446865.0
2019-02-15,10600,10650,9800,9800,1873752,758979.0,77446865.0
2019-02-18,9730,9960,9450,9550,1138333,739618.0,77446865.0
2019-02-19,9570,9720,9550,9610,727291,744264.0,77446865.0
2019-02-20,9620,9820,9610,9780,734369,757430.0,77446865.0
2019-02-21,9770,9970,9590,9970,821587,772145.0,77446865.0
2019-02-22,9980,10000,9710,9740,419160,754332.0,77446865.0
2019-02-25,9750,9840,9710,9720,301924,752784.0,77446865.0
2019-02-26,9710,9720,9510,9540,486720,738843.0,77446865.0
2019-02-27,9570,9670,9510,9530,292681,738069.0,77446865.0
2019-02-28,9500,9570,9230,9460,566895,732647.0,77446865.0
2019-03-04,9300,9510,9290,9380,351978,726452.0,77446865.0
2019-03-05,9300,9500,9250,9500,324865,735745.0,77446865.0
2019-03-06,9480,9480,9250,9330,235299,722579.0,77446865.0
2019-03-07,9310,9360,9150,9210,247118,713286.0,77446865.0
2019-03-08,9100,9210,9020,9080,213957,703218.0,77446865.0
2019-03-11,9040,9180,8960,9180,218687,710962.0,77446865.0
2019-03-12,9180,9620,9180,9550,696752,739618.0,77446865.0
2019-03-13,9450,9620,9390,9580,253979,741941.0,77446865.0
2019-03-14,9580,9610,9520,9600,192015,743490.0,77446865.0
2019-03-15,9600,9610,9400,9560,241487,740392.0,77446865.0
2019-03-18,9490,9610,9420,9420,229488,729549.0,77446865.0
2019-03-19,9430,9680,9420,9600,326149,743490.0,77446865.0
2019-03-20,9610,9690,9470,9660,257088,748137.0,77446865.0
2019-03-21,9640,9650,9510,9550,195742,739618.0,77446865.0
2019-03-22,9560,9590,9410,9590,251313,742715.0,77446865.0
2019-03-25,9450,9550,9410,9420,134731,729549.0,77446865.0
2019-03-26,9430,9520,9340,9420,150954,729549.0,77446865.0
2019-03-27,9500,9500,9160,9170,204002,710188.0,77446865.0
2019-03-28,9250,9400,9180,9300,123773,720256.0,77446865.0
2019-03-29,9220,9340,9220,9260,119002,717158.0,77446865.0
2019-04-01,9260,9450,9220,9300,125484,720256.0,77446865.0
2019-04-02,9300,9310,9150,9170,191065,710188.0,77446865.0
2019-04-03,9220,9310,9170,9260,170626,717158.0,77446865.0
2019-04-04,9280,9400,9280,9390,147216,727226.0,77446865.0
2019-04-05,9330,9370,9220,9220,121439,714060.0,77446865.0
2019-04-08,9190,9280,9190,9220,77956,714060.0,77446865.0
2019-04-09,9210,9300,9160,9200,109470,712511.0,77446865.0
2019-04-10,9160,9200,9110,9200,135649,712511.0,77446865.0
2019-04-11,9190,9230,9140,9230,210083,714835.0,77446865.0
2019-04-12,9280,9290,9170,9260,90213,717158.0,77446865.0
2019-04-15,9250,9260,9170,9250,165772,716384.0,77446865.0
2019-04-16,9200,9320,9200,9210,224403,713286.0,77446865.0
2019-04-17,9260,9310,9150,9170,174658,710188.0,77446865.0
2019-04-18,9150,9200,9100,9120,130362,706315.0,77446865.0
2019-04-19,9110,9200,9080,9110,72433,705541.0,77446865.0
2019-04-22,9060,9180,9060,9100,71827,704766.0,77446865.0
2019-04-23,9090,9110,9030,9030,70235,699345.0,77446865.0
2019-04-24,9070,9080,8920,8930,129137,691601.0,77446865.0
2019-04-25,8950,9030,8910,8970,97954,694698.0,77446865.0
2019-04-26,8920,8990,8730,8830,153289,683856.0,77446865.0
2019-04-29,8830,8890,8770,8790,81260,680758.0,77446865.0
2019-04-30,8790,8790,8570,8660,232144,670690.0,77446865.0
2019-05-02,8680,8880,8680,8800,131886,681532.0,77446865.0
2019-05-03,8810,8960,8810,8890,96298,688503.0,77446865.0
2019-05-07,8850,8850,8600,8620,148894,667592.0,77446865.0
2019-05-08,8580,8620,8430,8430,181646,652877.0,77446865.0
2019-05-09,8430,8490,8150,8190,233692,634290.0,77446865.0
2019-05-10,8140,8300,8140,8170,115952,632741.0,77446865.0
2019-05-13,8170,8250,8110,8110,76618,628094.0,77446865.0
2019-05-14,8030,8210,7920,8180,150442,633515.0,77446865.0
2019-05-15,8110,8240,8030,8190,136032,634290.0,77446865.0
2019-05-16,8200,8290,8150,8250,68066,638937.0,77446865.0
2019-05-17,8280,8280,8040,8040,150017,622673.0,77446865.0
2019-05-20,8030,8100,7880,7950,117044,615703.0,77446865.0
2019-05-21,7890,7990,7810,7820,188874,605634.0,77446865.0
2019-05-22,7820,7900,7750,7770,97545,601762.0,77446865.0
2019-05-23,7710,7790,7520,7580,141879,587047.0,77446865.0
2019-05-24,7560,7630,7510,7510,105069,581626.0,77446865.0
2019-05-27,7520,7520,7350,7490,75311,580077.0,77446865.0
2019-05-28,7500,7750,7440,7440,127981,576205.0,77446865.0
2019-05-29,7440,7500,7010,7160,279578,554520.0,77446865.0
2019-05-30,7080,7310,7080,7310,189045,566137.0,77446865.0
2019-05-31,7240,7320,7180,7290,154958,564588.0,77446865.0
2019-06-03,7210,7260,7160,7230,120514,559941.0,77446865.0
2019-06-04,7230,7280,7170,7180,89589,556068.0,77446865.0
2019-06-05,7190,7320,7170,7190,199219,556843.0,77446865.0
2019-06-07,7210,7270,7160,7200,86539,557617.0,77446865.0
2019-06-10,7200,7270,7160,7230,107960,559941.0,77446865.0
2019-06-11,7250,7350,7250,7290,162838,564588.0,77446865.0
2019-06-12,7300,7390,7280,7370,131685,570783.0,77446865.0
2019-06-13,7400,7400,7280,7360,155185,570009.0,77446865.0
2019-06-14,7400,7400,7220,7340,192776,568460.0,77446865.0
2019-06-17,7330,7330,6950,7110,355266,550647.0,77446865.0
2019-06-18,7120,7120,7000,7030,158959,544451.0,77446865.0
2019-06-19,7090,7120,7020,7120,152318,551422.0,77446865.0
2019-06-20,7060,7210,7060,7160,91551,554520.0,77446865.0
2019-06-21,7200,7370,7140,7370,187700,570783.0,77446865.0
2019-06-24,7380,7390,7190,7200,171214,557617.0,77446865.0
2019-06-25,7250,7250,6990,7060,195612,546775.0,77446865.0
2019-06-26,7030,7110,7020,7060,61932,546775.0,77446865.0
2019-06-27,7070,7180,7010,7010,154868,542903.0,77446865.0
2019-06-28,6990,7040,6900,6900,171537,534383.0,77446865.0
2019-07-01,6840,6950,6840,6910,69203,535158.0,77446865.0
2019-07-02,6900,6930,6850,6860,145531,531285.0,77446865.0
2019-07-03,6880,6950,6710,6720,198368,520443.0,77446865.0
2019-07-04,6730,6930,6720,6830,137440,528962.0,77446865.0
2019-07-05,6940,6940,6800,6890,85981,533609.0,77446865.0
2019-07-08,6870,6930,6660,6670,109467,516571.0,77446865.0
2019-07-09,6650,6770,6600,6610,117875,511924.0,77446865.0
2019-07-10,6550,6730,6540,6630,59369,513473.0,77446865.0
2019-07-11,6730,6790,6620,6760,63748,523541.0,77446865.0
2019-07-12,6800,6800,6670,6670,80945,516571.0,77446865.0
2019-07-15,6680,6750,6560,6560,93862,508051.0,77446865.0
2019-07-16,6540,6640,6540,6600,66743,511149.0,77446865.0
2019-07-17,6570,6620,6440,6500,126114,503405.0,77446865.0
2019-07-18,6540,6550,6460,6470,90941,501081.0,77446865.0
2019-07-19,6480,6560,6430,6480,83747,501856.0,77446865.0
2019-07-22,6500,6680,6500,6660,106135,515796.0,77446865.0
2019-07-23,6660,6730,6550,6590,70672,510375.0,77446865.0
2019-07-24,6590,6650,6520,6520,66289,504954.0,77446865.0
2019-07-25,6510,6550,6420,6440,74500,498758.0,77446865.0
2019-07-26,6410,6460,6190,6260,144461,484817.0,77446865.0
2019-07-29,6130,6230,5970,5970,195076,462358.0,77446865.0
2019-07-30,5810,6080,5810,6060,87330,469328.0,77446865.0
2019-07-31,5950,6090,5950,5990,86968,463907.0,77446865.0
2019-08-01,5940,6030,5800,5800,79174,449192.0,77446865.0
2019-08-02,5810,5920,5730,5880,76321,455388.0,77446865.0
2019-08-05,5820,5880,5550,5550,189922,429830.0,77446865.0
2019-08-06,5310,5530,5110,5230,231091,405047.0,77446865.0
2019-08-07,5170,5390,5170,5350,262868,414341.0,77446865.0
2019-08-08,5350,5580,5350,5550,138648,429830.0,77446865.0
2019-08-09,5580,5720,5300,5450,129236,422085.0,77446865.0
2019-08-12,5410,5590,5330,5400,55960,418213.0,77446865.0
2019-08-13,5350,5650,5310,5490,249118,425183.0,77446865.0
2019-08-14,5490,5590,5420,5420,118827,419762.0,77446865.0
2019-08-16,5310,5380,5270,5270,108153,408145.0,77446865.0
2019-08-19,5320,5350,5240,5300,129724,410468.0,77446865.0
2019-08-20,5310,5420,5310,5320,108376,412017.0,77446865.0
2019-08-21,5390,5550,5360,5430,248861,420536.0,77446865.0
2019-08-22,5470,5600,5460,5530,104116,428281.0,77446865.0
2019-08-23,5530,5540,5410,5440,80019,421311.0,77446865.0
2019-08-26,5400,6960,5390,6150,9351762,476298.0,77446865.0
2019-08-27,6280,6420,6000,6100,1806156,472426.0,77446865.0
2019-08-28,6170,6260,5900,6040,940164,467779.0,77446865.0
2019-08-29,6010,6060,5760,5870,594084,454613.0,77446865.0
2019-08-30,5900,6690,5800,6290,5997734,487141.0,77446865.0
2019-09-02,6250,6350,6160,6180,614550,478622.0,77446865.0
2019-09-03,6140,6590,6060,6250,1520752,484043.0,77446865.0
2019-09-04,6120,6450,6110,6350,627083,491788.0,77446865.0
2019-09-05,6350,6430,6240,6290,539197,487141.0,77446865.0
2019-09-06,6330,6690,6200,6260,973824,484817.0,77446865.0
2019-09-09,6270,6430,6240,6240,456187,483268.0,77446865.0
2019-09-10,6350,6570,6250,6480,1610477,501856.0,77446865.0
2019-09-11,7050,7150,6420,6420,2670613,497209.0,77446865.0
2019-09-16,6470,6510,6330,6380,480805,494111.0,77446865.0
2019-09-17,6400,6450,6290,6380,500007,494111.0,77446865.0
2019-09-18,6380,6420,6320,6320,297807,489464.0,77446865.0
2019-09-19,6380,6400,6270,6290,255125,487141.0,77446865.0
2019-09-20,6340,6340,6240,6250,225773,484043.0,77446865.0
