LG이노텍(011070),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-11-08,74500,74500,70800,71500,71338,1441372.0,20159043.0
2011-11-09,71600,72500,69100,70100,73439,1413149.0,20159043.0
2011-11-10,67200,67300,62200,62200,467124,1253892.0,20159043.0
2011-11-11,63200,63800,60600,62600,313180,1261956.0,20159043.0
2011-11-14,63000,64300,63000,64000,181277,1290179.0,20159043.0
2011-11-15,63100,64100,61900,62300,135041,1255908.0,20159043.0
2011-11-16,62600,64600,61600,61800,152037,1245829.0,20159043.0
2011-11-17,62400,63800,61500,63300,183390,1276067.0,20159043.0
2011-11-18,62000,63800,61200,63400,168598,1278083.0,20159043.0
2011-11-21,64700,69900,64300,67900,482094,1368799.0,20159043.0
2011-11-22,67900,69100,65600,66600,258658,1342592.0,20159043.0
2011-11-23,66200,66400,62700,63300,279880,1276067.0,20159043.0
2011-11-24,63300,63400,61500,62300,128166,1255908.0,20159043.0
2011-11-25,62700,64300,61900,62300,127297,1255908.0,20159043.0
2011-11-28,63600,65800,62600,64600,169074,1302274.0,20159043.0
2011-11-29,65500,68500,64800,68000,251949,1370815.0,20159043.0
2011-11-30,67600,68800,66600,67700,155871,1364767.0,20159043.0
2011-12-01,70100,71000,69400,71000,312650,1431292.0,20159043.0
2011-12-02,70700,71500,69700,71500,106796,1441372.0,20159043.0
2011-12-05,71700,71900,69500,70100,96421,1413149.0,20159043.0
2011-12-06,70000,73300,69600,70300,172432,1417181.0,20159043.0
2011-12-07,71100,74400,71000,72600,223605,1463547.0,20159043.0
2011-12-08,72500,72500,69800,70600,138565,1423228.0,20159043.0
2011-12-09,68800,69700,68100,68100,93638,1372831.0,20159043.0
2011-12-12,69900,71800,69300,71600,162775,1443387.0,20159043.0
2011-12-13,70500,73800,70300,73100,203463,1473626.0,20159043.0
2011-12-14,73600,74700,71900,73100,206156,1473626.0,20159043.0
2011-12-15,72100,72500,70700,71600,96692,1443387.0,20159043.0
2011-12-16,72000,73900,71400,73100,204070,1473626.0,20159043.0
2011-12-19,72700,72700,65000,67500,234119,1360735.0,20159043.0
2011-12-20,68100,68600,66800,68400,75614,1378879.0,20159043.0
2011-12-21,70300,71000,69800,71000,70529,1431292.0,20159043.0
2011-12-22,70300,71000,70000,70600,29532,1423228.0,20159043.0
2011-12-23,71100,71400,70200,71100,59021,1433308.0,20159043.0
2011-12-26,71700,71900,70000,70700,43733,1425244.0,20159043.0
2011-12-27,71100,71200,67800,68100,69729,1372831.0,20159043.0
2011-12-28,67700,69400,67500,68600,43884,1382910.0,20159043.0
2011-12-29,67900,69000,65600,67800,80725,1366783.0,20159043.0
2012-01-02,67800,69900,67500,69900,58500,1409117.0,20159043.0
2012-01-03,69800,71000,69700,71000,96420,1431292.0,20159043.0
2012-01-04,72100,72200,70300,71000,88257,1431292.0,20159043.0
2012-01-05,71200,71900,70100,70100,53295,1413149.0,20159043.0
2012-01-06,70100,70600,68200,68600,57349,1382910.0,20159043.0
2012-01-09,68600,69200,67200,68000,57299,1370815.0,20159043.0
2012-01-10,68400,69800,68100,69800,66350,1407101.0,20159043.0
2012-01-11,70000,70300,68200,69000,43082,1390974.0,20159043.0
2012-01-12,69600,70900,68400,70900,59816,1429276.0,20159043.0
2012-01-13,71100,71800,70700,71500,79957,1441372.0,20159043.0
2012-01-16,70700,71100,69200,71100,56159,1433308.0,20159043.0
2012-01-17,71800,72300,71000,72200,95090,1455483.0,20159043.0
2012-01-18,71700,72900,71400,72500,65253,1461531.0,20159043.0
2012-01-19,73200,78500,72600,77100,421239,1554262.0,20159043.0
2012-01-20,78000,84100,77200,83500,405701,1683280.0,20159043.0
2012-01-25,83800,84000,79500,80500,340163,1622803.0,20159043.0
2012-01-26,81400,84900,80900,83700,280320,1687312.0,20159043.0
2012-01-27,83300,85400,81000,84400,285530,1701423.0,20159043.0
2012-01-30,83600,86600,82900,84200,201299,1697391.0,20159043.0
2012-01-31,85100,91700,85100,90000,629672,1814314.0,20159043.0
2012-02-01,90000,93200,88400,92500,257939,1864711.0,20159043.0
2012-02-02,93500,95400,91000,92000,307199,1854632.0,20159043.0
2012-02-03,92000,92800,90200,92800,142927,1870759.0,20159043.0
2012-02-06,93600,94800,92600,94000,144180,1894950.0,20159043.0
2012-02-07,94000,94000,87300,87900,419657,1771980.0,20159043.0
2012-02-08,87300,91000,86100,91000,190284,1834473.0,20159043.0
2012-02-09,90900,93800,90100,92100,139726,1856648.0,20159043.0
2012-02-10,91500,92800,89100,90700,123260,1828425.0,20159043.0
2012-02-13,90200,95000,90200,92200,208605,1858664.0,20159043.0
2012-02-14,92500,94200,91100,93100,96536,1876807.0,20159043.0
2012-02-15,93200,94700,92300,93200,121631,1878823.0,20159043.0
2012-02-16,92500,93600,90000,90100,151951,1816330.0,20159043.0
2012-02-17,91800,97900,91000,97000,392588,1955427.0,20159043.0
2012-02-20,97000,97700,95300,96400,168576,1943332.0,20159043.0
2012-02-21,96400,96700,93900,95400,101612,1923173.0,20159043.0
2012-02-22,95300,98300,94300,95900,145722,1933252.0,20159043.0
2012-02-23,95100,95600,92100,92800,158570,1870759.0,20159043.0
2012-02-24,92400,94100,91100,93800,124833,1890918.0,20159043.0
2012-02-27,93600,93600,90000,90400,159114,1822377.0,20159043.0
2012-02-28,90400,91600,88000,88900,179645,1792139.0,20159043.0
2012-02-29,90500,95900,90100,95900,306770,1933252.0,20159043.0
2012-03-02,96900,96900,93400,95000,195257,1915109.0,20159043.0
2012-03-05,93700,94800,93000,94800,93597,1911077.0,20159043.0
2012-03-06,95600,97900,94800,95000,178217,1915109.0,20159043.0
2012-03-07,92300,96000,92300,94000,210201,1894950.0,20159043.0
2012-03-08,94600,102000,94600,100500,530013,2025984.0,20159043.0
2012-03-09,102000,106500,101500,103500,413484,2086461.0,20159043.0
2012-03-12,104500,107500,104000,104000,307185,2096541.0,20159046.0
2012-03-13,105000,107000,100500,105500,296508,2126779.0,20159046.0
2012-03-14,107000,107500,103500,106000,267787,2136859.0,20159046.0
2012-03-15,105500,107000,102500,106000,226776,2136859.0,20159046.0
2012-03-16,107500,109000,105000,106500,189582,2146938.0,20159046.0
2012-03-19,107500,107500,104500,106500,164074,2146938.0,20159046.0
2012-03-20,105000,108500,104000,107000,275203,2157018.0,20159046.0
2012-03-21,106000,107500,104500,106000,191172,2136859.0,20159046.0
2012-03-22,106000,106000,100500,102000,299902,2056223.0,20159046.0
2012-03-23,100500,104000,100000,103000,123909,2076382.0,20159046.0
2012-03-26,103000,103000,99800,101000,162078,2036064.0,20159046.0
2012-03-27,103500,104000,101000,103500,126683,2086461.0,20159046.0
2012-03-28,103000,103500,100000,100500,127726,2025984.0,20159046.0
2012-03-29,99800,99800,95600,98400,221278,1983650.0,20159046.0
2012-03-30,98400,99900,97200,98600,88450,1987682.0,20159046.0
2012-04-02,98700,99600,94200,95300,223848,1921157.0,20159046.0
2012-04-03,96100,96700,93000,93900,205091,1892934.0,20159046.0
2012-04-04,94800,95500,93400,93400,126645,1882855.0,20159046.0
2012-04-05,92200,93900,90400,93000,129608,1874791.0,20159046.0
2012-04-06,91800,94200,90200,90500,173855,1824394.0,20159046.0
2012-04-09,90200,90200,84600,85900,223084,1731662.0,20159046.0
2012-04-10,86500,87500,84500,85200,151648,1718310.0,20167963.0
2012-04-12,85400,88200,84000,86100,144772,1736462.0,20167963.0
2012-04-13,87400,93100,87300,92600,171948,1867553.0,20167963.0
2012-04-16,91400,91400,88900,89700,150811,1809066.0,20167963.0
2012-04-17,89400,92700,89000,89800,131523,1811083.0,20167963.0
2012-04-18,92100,93000,88900,89000,142479,1794949.0,20167963.0
2012-04-19,89100,89400,86200,86500,148386,1744529.0,20167963.0
2012-04-20,85300,86300,82600,83400,214383,1682008.0,20167963.0
2012-04-23,83400,85600,82000,82900,141411,1671924.0,20167963.0
2012-04-24,81300,85200,81000,83500,134526,1684025.0,20167963.0
2012-04-25,85000,85900,83100,83400,127204,1682008.0,20167963.0
2012-04-26,86000,86600,82500,82600,150217,1665874.0,20167963.0
2012-04-27,82600,83600,80300,80900,157497,1631588.0,20167963.0
2012-04-30,80900,82500,77700,81400,221053,1641672.0,20167963.0
2012-05-02,81500,84700,80500,83900,209906,1692092.0,20167963.0
2012-05-03,84500,84800,83300,84200,83611,1698142.0,20167963.0
2012-05-04,84200,86900,83100,86000,135226,1734445.0,20167963.0
2012-05-07,84100,84500,83400,83500,102369,1684025.0,20167963.0
2012-05-08,84200,86500,82800,83800,106629,1690075.0,20167963.0
2012-05-09,83800,84100,81300,82100,118291,1655790.0,20167963.0
2012-05-10,83000,84200,81100,81700,209064,1647723.0,20167963.0
2012-05-11,81800,81800,78600,78900,153861,1591252.0,20167963.0
2012-05-14,78600,80500,78500,78800,74676,1589235.0,20167963.0
2012-05-15,77300,79300,75700,78400,125947,1581168.0,20167963.0
2012-05-16,77200,78800,74300,74800,142590,1508564.0,20167963.0
2012-05-17,74800,76400,74200,75800,124728,1528732.0,20167963.0
2012-05-18,74300,74300,71800,72000,150537,1452093.0,20167963.0
2012-05-21,72800,73000,71300,71500,89171,1442009.0,20167963.0
2012-05-22,73900,75900,72500,75200,117293,1516631.0,20167963.0
2012-05-23,74900,74900,72700,73200,84602,1476295.0,20167963.0
2012-05-24,73900,77600,73800,76900,125210,1550916.0,20167963.0
2012-05-25,77200,78400,75000,77200,100024,1556967.0,20167963.0
2012-05-29,77000,78800,76100,78800,63585,1589235.0,20167963.0
2012-05-30,78000,81700,77800,79800,137195,1609403.0,20167963.0
2012-05-31,78600,81500,78600,79300,137178,1599319.0,20167963.0
2012-06-01,79500,80400,77300,77600,53410,1565034.0,20167963.0
2012-06-04,75000,75500,72700,73300,97860,1478312.0,20167963.0
2012-06-05,74500,76300,73800,75500,46276,1522681.0,20167963.0
2012-06-07,77600,80700,77600,79200,99579,1597303.0,20167963.0
2012-06-08,78400,79400,77500,79400,71565,1601336.0,20167963.0
2012-06-11,80500,82000,80200,82000,80300,1653773.0,20167963.0
2012-06-12,80500,87400,80300,86200,337959,1738478.0,20167963.0
2012-06-13,86800,87200,85000,86200,124773,1738478.0,20167963.0
2012-06-14,85600,88800,85600,87300,188720,1760663.0,20167963.0
2012-06-15,87900,88200,86400,87200,96274,1758646.0,20167963.0
2012-06-18,89000,89500,88300,88800,94221,1790915.0,20167963.0
2012-06-19,89100,89400,87800,88900,89112,1792932.0,20167963.0
2012-06-20,89700,90800,88600,90600,106438,1827217.0,20167963.0
2012-06-21,90200,91600,89600,91400,101034,1843352.0,20167963.0
2012-06-22,89800,91400,88500,89700,95497,1809066.0,20167963.0
2012-06-25,89400,89700,87100,87500,111920,1764697.0,20167963.0
2012-06-26,86700,88600,86700,87000,51788,1754613.0,20167963.0
2012-06-27,87000,89200,86700,87700,63070,1768730.0,20167963.0
2012-06-28,87600,88400,85400,87100,137823,1756630.0,20167963.0
2012-06-29,86200,90900,86200,89300,90638,1800999.0,20167963.0
2012-07-02,90100,90200,88900,89800,50696,1811083.0,20167963.0
2012-07-03,90300,91800,89900,91700,129698,1849402.0,20167963.0
2012-07-04,91700,92200,91000,91900,71385,1853436.0,20167963.0
2012-07-05,91800,91800,89800,90000,94386,1815117.0,20167963.0
2012-07-06,90000,91000,89800,90800,40039,1831251.0,20167963.0
2012-07-09,90000,90800,88800,89600,36922,1807049.0,20167963.0
2012-07-10,89600,91600,89200,90000,80345,1815118.0,20167978.0
2012-07-11,90000,90900,89000,89500,72459,1805034.0,20167978.0
2012-07-12,89000,90900,86300,87000,65488,1754614.0,20167978.0
2012-07-13,87300,87400,83300,85300,160553,1720329.0,20167978.0
2012-07-16,85500,87000,84300,87000,61116,1754614.0,20167978.0
2012-07-17,86800,87800,85000,86800,57518,1750580.0,20167978.0
2012-07-18,86800,87500,84000,84700,52578,1708228.0,20167978.0
2012-07-19,85200,86800,84600,85200,60679,1718312.0,20167978.0
2012-07-20,85000,86000,84700,84900,51832,1712261.0,20167978.0
2012-07-23,83500,84000,81200,81200,58810,1637640.0,20167978.0
2012-07-24,80200,82500,80200,81000,72274,1633606.0,20167978.0
2012-07-25,79800,80600,69000,77300,71099,1558985.0,20167978.0
2012-07-26,77200,78800,76100,77400,108420,1561001.0,20167978.0
2012-07-27,80200,84500,79700,84100,230561,1696127.0,20167978.0
2012-07-30,85000,85100,82800,84700,111775,1708228.0,20167978.0
2012-07-31,84100,89400,84100,88400,132809,1782849.0,20167978.0
2012-08-01,87200,88400,85800,86600,96893,1746547.0,20167978.0
2012-08-02,86300,89700,86100,88100,80653,1776799.0,20167978.0
2012-08-03,87000,89500,86000,86400,81238,1742513.0,20167978.0
2012-08-06,88800,90600,88200,89900,106997,1813101.0,20167978.0
2012-08-07,90000,90800,89300,90000,53040,1815118.0,20167978.0
2012-08-08,89600,90600,89000,89300,114818,1801248.0,20170754.0
2012-08-09,89400,91700,89400,91200,125171,1839573.0,20170754.0
2012-08-10,90500,91700,88700,90300,128964,1821419.0,20170754.0
2012-08-13,90300,90900,88300,89300,85490,1801248.0,20170754.0
2012-08-14,89000,90000,87200,88300,162985,1781078.0,20170754.0
2012-08-16,87900,90100,87900,89700,82967,1809317.0,20170754.0
2012-08-17,90700,90700,88400,89900,55508,1813351.0,20170754.0
2012-08-20,90500,95700,90300,95400,316758,1924290.0,20170754.0
2012-08-21,95900,96200,93500,94900,184634,1914205.0,20170754.0
2012-08-22,94900,96100,93200,94200,137890,1900085.0,20170754.0
2012-08-23,94200,96000,93200,93600,113266,1887983.0,20170754.0
2012-08-24,92800,93400,90900,91200,113172,1839573.0,20170754.0
2012-08-27,95000,95900,93100,93300,195617,1881931.0,20170754.0
2012-08-28,93500,94300,91700,92600,78067,1867812.0,20170754.0
2012-08-29,93000,94500,92500,93700,168601,1890000.0,20170754.0
2012-08-30,93000,93300,89900,89900,163431,1813351.0,20170754.0
2012-08-31,90000,90600,88600,89800,114925,1811334.0,20170754.0
2012-09-03,90200,90700,88100,90300,84458,1821419.0,20170754.0
2012-09-04,89100,90400,89100,90400,70939,1823436.0,20170754.0
2012-09-05,90400,90400,86900,86900,174121,1752839.0,20170754.0
2012-09-06,87400,89200,86100,87000,116102,1754856.0,20170754.0
2012-09-07,89500,89500,87100,88500,171366,1785112.0,20170754.0
2012-09-10,88900,89200,87400,88000,84024,1775026.0,20170754.0
2012-09-11,87200,89000,87200,88600,74537,1787129.0,20170754.0
2012-09-12,88800,88900,86400,87300,253139,1760907.0,20170754.0
2012-09-13,87700,88800,85700,86600,187471,1746787.0,20170754.0
2012-09-14,88100,90000,87400,90000,213029,1815368.0,20170754.0
2012-09-17,90000,91400,89100,89900,140656,1813351.0,20170754.0
2012-09-18,89200,89500,86300,88100,203098,1777043.0,20170754.0
2012-09-19,88400,89000,86700,88900,135023,1793180.0,20170754.0
2012-09-20,88300,88900,87500,88000,108511,1775026.0,20170754.0
2012-09-21,87500,88500,86600,87500,116352,1764941.0,20170754.0
2012-09-24,87400,87500,86000,86800,67978,1750821.0,20170754.0
2012-09-25,86800,86800,83000,83000,194908,1674173.0,20170754.0
2012-09-26,82700,83000,81600,82800,96130,1670138.0,20170754.0
2012-09-27,82000,82800,81000,81700,81511,1647951.0,20170754.0
2012-09-28,83000,83100,80800,81000,101304,1633831.0,20170754.0
2012-10-02,82200,82200,79600,79600,135003,1605592.0,20170754.0
2012-10-04,79400,80800,79400,80300,92277,1619712.0,20170754.0
2012-10-05,80400,80900,78800,78800,106603,1589455.0,20170754.0
2012-10-08,79300,80200,78800,78800,56639,1589455.0,20170754.0
2012-10-09,79400,80300,78800,78800,54085,1589455.0,20170754.0
2012-10-10,78800,79400,77900,77900,79682,1571302.0,20170754.0
2012-10-11,77400,78500,76200,76800,72463,1549114.0,20170754.0
2012-10-12,76900,77900,76200,77000,43592,1553148.0,20170754.0
2012-10-15,76900,76900,75000,75600,83129,1524909.0,20170754.0
2012-10-16,76200,79900,75100,79000,108764,1593490.0,20170754.0
2012-10-17,79100,83600,79000,80700,180683,1627780.0,20170754.0
2012-10-18,80700,81800,79800,81000,72678,1633831.0,20170754.0
2012-10-19,80500,80500,79200,79700,124731,1607609.0,20170754.0
2012-10-22,78000,79900,78000,79400,52292,1601558.0,20170754.0
2012-10-23,79400,80200,76200,76200,134072,1537011.0,20170754.0
2012-10-24,74900,77700,74700,76800,109012,1549114.0,20170754.0
2012-10-25,76800,79500,76400,78400,126550,1581387.0,20170754.0
2012-10-26,77300,78200,75900,76200,99835,1537011.0,20170754.0
2012-10-29,76300,78400,74600,75600,97019,1524909.0,20170754.0
2012-10-30,75600,77200,75200,75700,49677,1526926.0,20170754.0
2012-10-31,76600,77900,75100,75300,133760,1518858.0,20170754.0
2012-11-01,75200,75200,73100,73300,131528,1478516.0,20170754.0
2012-11-02,74500,77000,73500,76800,158912,1549114.0,20170754.0
2012-11-05,76400,78100,76000,77400,95861,1561216.0,20170754.0
2012-11-06,79100,80800,78000,80700,186426,1627780.0,20170754.0
2012-11-07,81400,83700,79700,82900,215509,1672156.0,20170754.0
2012-11-08,81700,83200,80900,81600,132096,1645934.0,20170754.0
2012-11-09,81600,81600,79900,80900,91983,1631814.0,20170754.0
2012-11-12,81300,81600,78100,78900,83832,1591472.0,20170754.0
2012-11-13,79100,80300,77500,77500,103475,1563233.0,20170754.0
2012-11-14,78500,82500,78300,82300,223411,1660053.0,20170754.0
2012-11-15,81600,83300,81200,81400,166040,1641899.0,20170754.0
2012-11-16,82000,83000,79000,79500,101540,1603575.0,20170754.0
2012-11-19,80200,82500,79500,82100,97743,1656019.0,20170754.0
2012-11-20,83700,85600,83500,85400,265279,1722582.0,20170754.0
2012-11-21,85400,86400,82700,82700,150886,1668121.0,20170754.0
2012-11-22,83800,86600,83100,86400,205057,1742753.0,20170754.0
2012-11-23,86100,87500,84400,86200,126913,1738719.0,20170754.0
2012-11-26,87200,88200,85500,86300,108446,1740736.0,20170754.0
2012-11-27,87200,87400,85700,86500,101877,1744770.0,20170754.0
2012-11-28,85900,86400,83500,84300,135291,1700395.0,20170754.0
2012-11-29,84800,85100,83600,85000,94105,1714514.0,20170754.0
2012-11-30,84600,85900,83800,85500,99185,1724599.0,20170754.0
2012-12-03,86200,86200,84400,85000,70971,1714514.0,20170754.0
2012-12-04,84100,84700,83400,84000,80898,1694343.0,20170754.0
2012-12-05,84100,84900,83400,84700,64450,1708463.0,20170754.0
2012-12-06,83900,85300,83500,84700,113359,1708463.0,20170754.0
2012-12-07,85300,87500,85300,86200,172041,1738719.0,20170754.0
2012-12-10,86000,86200,82800,82800,239640,1670138.0,20170754.0
2012-12-11,82400,83400,80200,81600,233838,1645934.0,20170754.0
2012-12-12,81400,82400,80300,81300,188346,1639882.0,20170754.0
2012-12-13,80600,82700,80600,82700,148550,1668121.0,20170754.0
2012-12-14,82000,82600,81200,82600,92187,1666104.0,20170754.0
2012-12-17,81700,82600,81500,82500,108097,1664087.0,20170754.0
2012-12-18,82100,83500,81800,83500,112271,1684258.0,20170754.0
2012-12-20,83100,83800,82600,83000,74661,1674173.0,20170754.0
2012-12-21,83400,83500,81200,81800,52654,1649968.0,20170754.0
2012-12-24,82800,82800,81300,82000,66940,1654002.0,20170754.0
2012-12-26,82200,83100,81300,82300,54453,1660053.0,20170754.0
2012-12-27,82200,82200,81500,82200,44613,1658036.0,20170754.0
2012-12-28,82500,82500,81700,82300,33857,1660053.0,20170754.0
2013-01-02,82400,87100,82400,86900,176763,1752839.0,20170754.0
2013-01-03,87400,88100,86100,87900,195971,1773009.0,20170754.0
2013-01-04,87900,88000,86600,87800,70786,1770992.0,20170754.0
2013-01-07,87800,87800,86600,86900,83738,1752839.0,20170754.0
2013-01-08,86900,86900,84400,84900,102866,1712497.0,20170754.0
2013-01-09,84300,84900,83200,83300,70896,1680224.0,20170754.0
2013-01-10,83500,84800,83400,84800,50550,1710480.0,20170754.0
2013-01-11,84900,84900,82200,82500,87737,1664087.0,20170754.0
2013-01-14,81900,82000,79900,80000,112122,1613660.0,20170754.0
2013-01-15,79700,80800,77000,77900,136683,1571302.0,20170754.0
2013-01-16,77100,77300,74300,74500,244542,1502721.0,20170754.0
2013-01-17,75500,76300,75000,76100,118580,1534994.0,20170754.0
2013-01-18,76300,76600,75000,76100,114022,1534994.0,20170754.0
2013-01-21,76300,78400,76200,78100,121963,1575336.0,20170754.0
2013-01-22,78000,78000,76200,77100,62897,1555165.0,20170754.0
2013-01-23,77200,77700,76000,76000,110090,1532977.0,20170754.0
2013-01-24,75800,79500,75400,79100,186111,1595507.0,20170754.0
2013-01-25,78800,79000,77200,77300,87018,1559199.0,20170754.0
2013-01-28,77700,78400,76200,78400,56212,1581387.0,20170754.0
2013-01-29,78500,78800,77300,77900,70576,1571302.0,20170754.0
2013-01-30,78200,79500,77700,78800,57947,1589455.0,20170754.0
2013-01-31,78800,78800,76500,76500,108624,1543063.0,20170754.0
2013-02-01,75800,76600,74700,74700,107427,1506755.0,20170754.0
2013-02-04,75300,75600,73100,73100,119381,1474482.0,20170754.0
2013-02-05,72400,73000,69600,70400,286046,1420021.0,20170754.0
2013-02-06,70500,71100,69800,70000,106169,1411953.0,20170754.0
2013-02-07,69400,71200,68800,70300,166487,1418004.0,20170754.0
2013-02-08,70200,71600,69700,71600,109152,1444226.0,20170754.0
2013-02-12,71500,72200,70600,71100,74544,1434141.0,20170754.0
2013-02-13,71400,72500,71200,72500,85046,1462380.0,20170754.0
2013-02-14,72500,72800,71700,72800,110966,1468431.0,20170754.0
2013-02-15,72600,72800,71800,71900,77966,1450277.0,20170754.0
2013-02-18,71900,72000,71000,71400,52583,1440192.0,20170754.0
2013-02-19,71200,73800,71200,73000,95073,1472465.0,20170754.0
2013-02-20,73400,77500,72800,77500,219823,1563233.0,20170754.0
2013-02-21,76400,76800,75100,75200,109863,1516841.0,20170754.0
2013-02-22,75300,76900,75200,76400,93988,1541046.0,20170754.0
2013-02-25,76200,76500,75300,76300,61291,1539029.0,20170754.0
2013-02-26,75100,75200,73100,73900,118637,1490619.0,20170754.0
2013-02-27,75400,75500,73300,73300,97832,1478516.0,20170754.0
2013-02-28,74100,76200,74100,75700,146668,1526926.0,20170754.0
2013-03-04,74900,74900,72500,72500,145438,1462380.0,20170754.0
2013-03-05,72800,74200,72800,73300,82064,1478516.0,20170754.0
2013-03-06,74200,74700,73600,74500,106361,1502721.0,20170754.0
2013-03-07,74400,75300,73800,73800,66139,1488602.0,20170754.0
2013-03-08,73900,75000,73600,74300,39775,1498687.0,20170754.0
2013-03-11,74500,74800,72900,73600,51734,1484567.0,20170754.0
2013-03-12,73600,74600,72100,72100,82847,1454311.0,20170754.0
2013-03-13,72300,73000,71200,71600,89231,1444226.0,20170754.0
2013-03-14,71700,72800,71300,71600,123393,1444226.0,20170754.0
2013-03-15,72000,72600,71700,72200,115819,1456328.0,20170754.0
2013-03-18,71800,74400,71500,73000,158958,1472465.0,20170754.0
2013-03-19,73400,77500,73300,77500,495574,1563233.0,20170754.0
2013-03-20,78300,79000,76500,78600,253333,1585421.0,20170754.0
2013-03-21,78900,79000,77500,77700,138827,1567268.0,20170754.0
2013-03-22,77700,78200,76300,78200,103319,1577353.0,20170754.0
2013-03-25,78900,80000,78400,79100,153697,1595507.0,20170754.0
2013-03-26,79000,79400,77100,79100,147984,1595507.0,20170754.0
2013-03-27,79400,79400,78100,78900,71207,1591472.0,20170754.0
2013-03-28,78700,79500,77900,77900,76294,1571302.0,20170754.0
2013-03-29,77800,79800,77800,79100,126504,1595507.0,20170754.0
2013-04-01,80300,80400,78900,79100,79674,1595507.0,20170754.0
2013-04-02,80000,80400,78800,78800,209851,1589455.0,20170754.0
2013-04-03,80200,86700,80100,85700,598136,1728634.0,20170754.0
2013-04-04,85700,88800,85100,87200,373245,1758890.0,20170754.0
2013-04-05,87300,87800,84000,84700,191558,1708463.0,20170754.0
2013-04-08,85600,88500,85100,86000,193209,1734685.0,20170754.0
2013-04-09,86300,88300,84200,88100,212947,1777043.0,20170754.0
2013-04-10,88100,91900,87300,91800,258731,1851675.0,20170754.0
2013-04-11,92300,92500,89800,91200,179253,1839573.0,20170754.0
2013-04-12,91000,92500,87400,88000,171136,1775026.0,20170754.0
2013-04-15,87500,89500,87000,87200,168871,1758890.0,20170754.0
2013-04-16,86300,90000,86200,90000,214064,1815368.0,20170754.0
2013-04-17,90500,90500,87800,87800,114678,1770992.0,20170754.0
2013-04-18,86900,88700,86600,86600,115392,1746787.0,20170754.0
2013-04-19,85800,88900,85800,88500,173984,1785112.0,20170754.0
2013-04-22,88500,92000,88300,91700,156098,1849658.0,20170754.0
2013-04-23,91200,92900,90400,92900,116200,1873863.0,20170754.0
2013-04-24,92900,93000,89300,89700,186431,1809317.0,20170754.0
2013-04-25,90200,91300,86300,87200,257946,1758890.0,20170754.0
2013-04-26,88100,91000,88100,89300,147319,1801248.0,20170754.0
2013-04-29,89600,90400,88400,88400,95607,1783095.0,20170754.0
2013-04-30,89300,90900,88200,89000,111971,1795197.0,20170754.0
2013-05-02,88500,89000,85400,85600,193294,1726617.0,20170754.0
2013-05-03,86800,87700,84400,87000,128439,1754856.0,20170754.0
2013-05-06,88200,88400,86000,86800,95691,1750821.0,20170754.0
2013-05-07,87700,90400,86700,88400,168629,1783095.0,20170754.0
2013-05-08,89100,91100,88900,90600,154350,1827470.0,20170754.0
2013-05-09,89800,91800,88700,91800,158284,1851675.0,20170754.0
2013-05-10,91800,91800,89200,89600,90550,1807300.0,20170754.0
2013-05-13,89600,92600,89100,91600,171030,1847641.0,20170754.0
2013-05-14,92000,96500,91700,95600,333663,1928324.0,20170754.0
2013-05-15,96200,99000,95200,96700,269103,1950512.0,20170754.0
2013-05-16,97000,101000,96900,98200,271434,1980768.0,20170754.0
2013-05-20,98900,99700,97300,97600,135568,1968666.0,20170754.0
2013-05-21,98400,98500,96200,98200,127720,1980768.0,20170754.0
2013-05-22,99200,104000,99200,99800,240869,2013041.0,20170754.0
2013-05-23,100500,103500,100000,100000,215993,2017075.0,20170754.0
2013-05-24,101000,101000,98600,99900,100412,2015058.0,20170754.0
2013-05-27,99900,101500,99000,101500,94279,2047332.0,20170754.0
2013-05-28,101500,105500,101500,104000,237203,2097758.0,20170754.0
2013-05-29,105500,108000,104500,105000,152704,2117929.0,20170754.0
2013-05-30,105500,109000,104000,105000,182675,2117929.0,20170754.0
2013-05-31,107000,107000,104000,105500,172302,2128015.0,20170754.0
2013-06-03,104500,105000,102000,104000,127305,2097758.0,20170754.0
2013-06-04,104500,108000,104000,105000,129136,2117929.0,20170754.0
2013-06-05,105000,105500,102500,103500,71847,2087673.0,20170754.0
2013-06-07,104500,106500,101000,103000,184816,2077588.0,20170754.0
2013-06-10,103000,106500,102500,104000,184584,2097758.0,20170754.0
2013-06-11,103000,103500,94600,96500,941323,1946478.0,20170754.0
2013-06-12,95200,96600,93100,95500,263296,1926307.0,20170754.0
2013-06-13,96000,97400,93600,94600,223120,1908153.0,20170754.0
2013-06-14,95500,97100,95400,96300,115622,1942444.0,20170754.0
2013-06-17,95600,97300,91800,92600,204911,1867812.0,20170754.0
2013-06-18,93900,94800,92700,94400,107294,1904119.0,20170754.0
2013-06-19,94400,95200,93100,93700,108150,1890000.0,20170754.0
2013-06-20,92500,92900,88600,90900,178306,1833522.0,20170754.0
2013-06-21,87100,89500,86200,87600,214037,1766958.0,20170754.0
2013-06-24,88500,88500,85700,86800,115455,1750821.0,20170754.0
2013-06-25,85800,87700,80600,82700,194763,1668121.0,20170754.0
2013-06-26,84500,86200,82800,85700,142282,1728634.0,20170754.0
2013-06-27,86900,91400,86700,90600,209213,1827470.0,20170754.0
2013-06-28,90700,91200,89400,91200,130403,1839573.0,20170754.0
2013-07-01,89800,90700,87900,88500,156524,1785112.0,20170754.0
