케이티(030200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-04-10,39100,40100,39100,39950,1486750,11379734.0,284849400.0
2006-04-11,40000,40450,39700,39800,951667,11337006.0,284849400.0
2006-04-12,39650,40000,39400,39800,471582,11337006.0,284849400.0
2006-04-13,39700,40000,39550,39900,527707,11365491.0,284849400.0
2006-04-14,39900,40200,39600,40150,876689,11436703.0,284849400.0
2006-04-17,39900,40750,39900,40400,1084093,11507916.0,284849400.0
2006-04-18,40500,42100,40450,41550,3218200,11835493.0,284849400.0
2006-04-19,41900,42050,41550,41650,1006063,11863978.0,284849400.0
2006-04-20,41650,41650,41200,41400,897540,11792765.0,284849400.0
2006-04-21,41300,42550,41300,42100,1413820,11992160.0,284849400.0
2006-04-24,42450,42550,41800,42100,1375562,11992160.0,284849400.0
2006-04-25,42150,42550,41850,42200,1037097,12020645.0,284849400.0
2006-04-26,42400,42450,42050,42350,568028,12063372.0,284849400.0
2006-04-27,42200,43150,42200,42750,1139961,12177312.0,284849400.0
2006-04-28,42750,42750,41950,42400,763774,12077615.0,284849400.0
2006-05-02,42300,43150,42100,43100,1158315,12277009.0,284849400.0
2006-05-03,42800,43150,42800,42900,745745,12220039.0,284849400.0
2006-05-04,42900,43350,42900,43150,862997,12291252.0,284849400.0
2006-05-08,43400,43400,42850,43000,627765,12248524.0,284849400.0
2006-05-09,43050,43050,42200,42400,888813,12077615.0,284849400.0
2006-05-10,42350,42350,41600,41950,1335444,11949432.0,284849400.0
2006-05-11,41850,42700,41700,42400,741985,12077615.0,284849400.0
2006-05-12,42000,42400,41350,41800,959343,11906705.0,284849400.0
2006-05-15,41500,41500,41100,41200,678902,11735795.0,284849400.0
2006-05-16,41300,41600,40650,40900,950211,11650340.0,284849400.0
2006-05-17,41050,41500,41000,41100,519159,11707310.0,284849400.0
2006-05-18,40500,41200,40500,40750,805601,11607613.0,284849400.0
2006-05-19,40750,40750,40350,40600,526822,11564886.0,284849400.0
2006-05-22,40650,40800,40050,40250,521661,11465188.0,284849400.0
2006-05-23,40200,40950,40050,40600,761979,11564886.0,284849400.0
2006-05-24,40650,41250,40400,41000,778373,11678825.0,284849400.0
2006-05-25,41000,41000,40550,40600,757901,11564886.0,284849400.0
2006-05-26,40850,41000,40600,40850,874575,11636098.0,284849400.0
2006-05-29,40850,41200,40800,40800,524242,11621856.0,284849400.0
2006-05-30,40600,40700,40150,40350,762016,11493673.0,284849400.0
2006-06-01,40200,41750,40150,41000,1050101,11678825.0,284849400.0
2006-06-02,41500,42350,41250,41850,1110328,11920947.0,284849400.0
2006-06-05,42000,42100,41500,41700,522765,11878220.0,284849400.0
2006-06-07,41600,41700,41300,41450,787618,11807008.0,284849400.0
2006-06-08,41600,41700,39900,40200,997031,11450946.0,284849400.0
2006-06-09,40600,40600,39750,39900,737955,11365491.0,284849400.0
2006-06-12,39900,39950,39250,39500,786757,11251551.0,284849400.0
2006-06-13,39200,39550,38900,39100,853879,11137612.0,284849400.0
2006-06-14,38850,39650,38700,39150,473992,11151854.0,284849400.0
2006-06-15,39150,39500,38850,39050,553182,11123369.0,284849400.0
2006-06-16,39600,39800,39100,39250,740090,11180339.0,284849400.0
2006-06-19,38800,39000,38600,39000,863037,11109127.0,284849400.0
2006-06-20,39000,39000,38600,38600,448701,10995187.0,284849400.0
2006-06-21,38850,38850,38550,38550,417547,10980944.0,284849400.0
2006-06-22,38800,39000,38100,38600,940739,10995187.0,284849400.0
2006-06-23,38550,38550,38150,38500,388494,10966702.0,284849400.0
2006-06-26,38500,39050,38350,38700,327233,11023672.0,284849400.0
2006-06-27,38700,39050,38500,38700,495019,11023672.0,284849400.0
2006-06-28,38650,38750,38050,38200,869483,10881247.0,284849400.0
2006-06-29,38400,39200,38400,38750,675222,11037914.0,284849400.0
2006-06-30,39400,39600,39150,39150,547383,11151854.0,284849400.0
2006-07-03,39500,39550,38650,39150,409204,11151854.0,284849400.0
2006-07-04,39150,39400,38800,39000,407029,11109127.0,284849400.0
2006-07-05,38900,39450,38650,38900,422713,11080642.0,284849400.0
2006-07-06,38900,38950,38400,38750,478065,11037914.0,284849400.0
2006-07-07,38950,38950,38400,38650,392899,11009429.0,284849400.0
2006-07-10,38500,39300,38450,39000,559741,11109127.0,284849400.0
2006-07-11,39250,39250,38550,38900,360035,10877506.0,279627400.0
2006-07-12,39050,39050,38450,38550,454703,10779636.0,279627400.0
2006-07-13,38550,38650,38100,38450,534711,10751674.0,279627400.0
2006-07-14,38100,38200,37550,37800,643476,10569916.0,279627400.0
2006-07-18,37650,37850,37500,37650,362771,10527972.0,279627400.0
2006-07-19,37900,38300,37750,37800,359203,10569916.0,279627400.0
2006-07-20,38400,39050,38350,38700,644276,10821580.0,279627400.0
2006-07-21,38300,38550,38200,38500,353728,10765655.0,279627400.0
2006-07-24,38300,38350,38050,38300,364109,10709729.0,279627400.0
2006-07-25,38550,38950,38550,38700,355003,10821580.0,279627400.0
2006-07-26,38700,38950,38500,38750,372591,10835562.0,279627400.0
2006-07-27,38850,39000,38750,38950,549088,10891487.0,279627400.0
2006-07-28,38950,39500,38900,39250,372251,10975375.0,279627400.0
2006-07-31,39650,39750,39200,39200,462985,10961394.0,279627400.0
2006-08-01,39550,39800,39350,39450,454972,11031301.0,279627400.0
2006-08-02,39400,39400,38900,39100,484346,10933431.0,279627400.0
2006-08-03,39150,39800,39150,39300,586641,10989357.0,279627400.0
2006-08-04,39350,39800,39050,39100,511742,10933431.0,279627400.0
2006-08-07,39500,39850,39400,39500,756034,11045282.0,279627400.0
2006-08-08,39850,40600,39500,40500,991022,11324910.0,279627400.0
2006-08-09,40100,41000,40000,40650,464001,11366854.0,279627400.0
2006-08-10,40500,40600,39750,40200,555412,11241021.0,279627400.0
2006-08-11,40300,40850,40150,40150,432546,11227040.0,279627400.0
2006-08-14,40200,40950,40150,40700,451387,11380835.0,279627400.0
2006-08-16,41000,41750,40850,41400,1116805,11576574.0,279627400.0
2006-08-17,41450,41550,41100,41350,365152,11562593.0,279627400.0
2006-08-18,41350,41950,41200,41300,425156,11548612.0,279627400.0
2006-08-21,41200,41400,40750,41000,307479,11464723.0,279627400.0
2006-08-22,41400,41650,41100,41450,532303,11590556.0,279627400.0
2006-08-23,41450,41550,41000,41300,345090,11548612.0,279627400.0
2006-08-24,41300,41550,41050,41300,394385,11548612.0,279627400.0
2006-08-25,41250,42050,41250,41600,760084,11632500.0,279627400.0
2006-08-28,41600,42000,41600,41700,319295,11660463.0,279627400.0
2006-08-29,42150,42150,41750,41750,367892,11674444.0,279627400.0
2006-08-30,41800,41950,41350,41500,446393,11604537.0,279627400.0
2006-08-31,41800,42150,41750,41950,612925,11730369.0,279627400.0
2006-09-01,41950,42000,41500,41850,352811,11702407.0,279627400.0
2006-09-04,41950,42100,41800,42000,293190,11744351.0,279627400.0
2006-09-05,42000,42100,41850,41900,283489,11716388.0,279627400.0
2006-09-06,41800,41950,41600,41850,384996,11702407.0,279627400.0
2006-09-07,41850,42150,41700,42100,380564,11772314.0,279627400.0
2006-09-08,41950,42100,41800,42000,287040,11744351.0,279627400.0
2006-09-11,41900,41950,41650,41900,729774,11716388.0,279627400.0
2006-09-12,41750,41950,41650,41750,328094,11674444.0,279627400.0
2006-09-13,41800,41900,41650,41750,163436,11674444.0,279627400.0
2006-09-14,41550,41650,41200,41350,1142503,11562593.0,279627400.0
2006-09-15,41350,41350,40800,41150,752996,11506668.0,279627400.0
2006-09-18,41150,41650,41100,41300,559515,11548612.0,279627400.0
2006-09-19,41300,41450,41150,41350,254160,11562593.0,279627400.0
2006-09-20,41050,41150,40600,40600,584013,11352872.0,279627400.0
2006-09-21,40800,40950,40350,40550,432859,11338891.0,279627400.0
2006-09-22,40500,40600,40300,40350,420293,11282966.0,279627400.0
2006-09-25,40400,41100,40400,40850,488041,11422779.0,279627400.0
2006-09-26,40750,40950,40350,40350,409259,11282966.0,279627400.0
2006-09-27,40750,41050,40500,41000,743482,11464723.0,279627400.0
2006-09-28,41000,41250,40750,41050,950320,11478705.0,279627400.0
2006-09-29,40950,41000,40800,40800,378679,11408798.0,279627400.0
2006-10-02,40800,41100,40750,40900,527471,11436761.0,279627400.0
2006-10-04,40800,41100,40450,40450,604271,11310928.0,279627400.0
2006-10-09,40500,41200,39850,40150,1200438,11227040.0,279627400.0
2006-10-10,40200,40400,39900,39950,369587,11171115.0,279627400.0
2006-10-11,40000,40050,39500,39550,444240,11059264.0,279627400.0
2006-10-12,39550,40000,39550,39700,692223,11101208.0,279627400.0
2006-10-13,40050,40600,40050,40500,513748,11324910.0,279627400.0
2006-10-16,40800,41500,40600,41300,785834,11548612.0,279627400.0
2006-10-17,41300,41350,40800,40950,363595,11450742.0,279627400.0
2006-10-18,40850,41350,40800,41050,553036,11478705.0,279627400.0
2006-10-19,41150,41200,40600,40850,430669,11422779.0,279627400.0
2006-10-20,40850,41100,40750,40900,293269,11436761.0,279627400.0
2006-10-23,40900,41350,40850,41200,332344,11520649.0,279627400.0
2006-10-24,41200,41350,40950,41000,539094,11464723.0,279627400.0
2006-10-25,41150,41850,41100,41800,622687,11688425.0,279627400.0
2006-10-26,41800,43000,41800,42800,1630429,11968053.0,279627400.0
2006-10-27,42800,43050,42500,43000,518809,12023978.0,279627400.0
2006-10-30,42950,43150,42800,43100,469773,12051941.0,279627400.0
2006-10-31,43000,43100,42700,42750,592409,11954071.0,279627400.0
2006-11-01,42750,42750,42150,42700,748167,11940090.0,279627400.0
2006-11-02,42650,43800,42400,43500,1377694,12163792.0,279627400.0
2006-11-03,43500,44050,43500,43800,825726,12247680.0,279627400.0
2006-11-06,43500,43650,43050,43400,400695,12135829.0,279627400.0
2006-11-07,43650,44700,43600,44400,1201618,12415457.0,279627400.0
2006-11-08,44300,44400,43950,43950,432212,12289624.0,279627400.0
2006-11-09,43750,44750,43750,44500,799723,12443419.0,279627400.0
2006-11-10,44400,44600,44100,44350,568791,12401475.0,279627400.0
2006-11-13,44400,44850,44350,44500,442816,12443419.0,279627400.0
2006-11-14,44650,45300,44650,45200,819049,12639158.0,279627400.0
2006-11-15,45250,45300,44650,44950,511720,12569252.0,279627400.0
2006-11-16,44950,45650,44800,45400,796500,12695084.0,279627400.0
2006-11-17,45700,46850,45650,46700,2052587,13058600.0,279627400.0
2006-11-20,46900,47350,46750,46750,1241577,13072581.0,279627400.0
2006-11-21,46500,47750,46500,47350,1266340,13240357.0,279627400.0
2006-11-22,47300,47700,46750,47600,921940,13310264.0,279627400.0
2006-11-23,47100,47400,46800,47100,1729604,13170451.0,279627400.0
2006-11-24,47250,47850,47100,47500,937941,13282302.0,279627400.0
2006-11-27,47500,48250,47500,48050,1194325,13436097.0,279627400.0
2006-11-28,47600,48050,47350,47600,1067362,13310264.0,279627400.0
2006-11-29,47700,47900,47000,47450,1055866,13268320.0,279627400.0
2006-11-30,47450,47950,46950,47700,1096806,13338227.0,279627400.0
2006-12-01,47600,47900,47400,47850,503712,13380171.0,279627400.0
2006-12-04,47700,48050,47500,47600,706676,13310264.0,279627400.0
2006-12-05,47850,48450,47850,48100,565537,13450078.0,279627400.0
2006-12-06,48300,48450,47150,47450,553080,13268320.0,279627400.0
2006-12-07,47500,47900,47250,47300,751165,13226376.0,279627400.0
2006-12-08,47350,47350,46450,46550,559871,13016655.0,279627400.0
2006-12-11,46700,46750,45100,45150,1000605,12625177.0,279627400.0
2006-12-12,45250,46150,45200,45800,601257,12806935.0,279627400.0
2006-12-13,45850,45950,45300,45800,516367,12806935.0,279627400.0
2006-12-14,45850,47500,45350,47500,1451332,13282302.0,279627400.0
2006-12-15,47800,47800,46700,46850,506413,13100544.0,279627400.0
2006-12-18,46950,48450,46900,48400,1032648,13533966.0,279627400.0
2006-12-19,48400,49300,48050,49000,1233969,13701743.0,279627400.0
2006-12-20,48600,49450,48600,49250,589219,13771649.0,279627400.0
2006-12-21,49200,49400,48850,49350,813861,13799612.0,279627400.0
2006-12-22,49200,49350,48850,49000,464700,13701743.0,279627400.0
2006-12-26,49000,49400,48350,49050,1016049,13715724.0,279627400.0
2006-12-27,47800,48000,47050,47150,911502,13184432.0,279627400.0
2006-12-28,47300,47900,46500,46500,751291,13002674.0,279627400.0
2007-01-02,46500,46500,45750,46500,643511,13002674.0,279627400.0
2007-01-03,46550,47500,46000,46200,426927,12918786.0,279627400.0
2007-01-04,46800,48000,46500,48000,977342,13422115.0,279627400.0
2007-01-05,47600,47950,46800,46800,854823,13086562.0,279627400.0
2007-01-08,46500,47350,46100,46900,745850,13114525.0,279627400.0
2007-01-09,46700,46750,45900,45950,502711,12848879.0,279627400.0
2007-01-10,45800,45800,44500,44800,747538,12527308.0,279627400.0
2007-01-11,45000,46450,45000,45900,666582,12834898.0,279627400.0
2007-01-12,46700,46700,45750,46350,321367,12960730.0,279627400.0
2007-01-15,46500,46500,45300,45950,305210,12848879.0,279627400.0
2007-01-16,45900,46150,45300,46150,210993,12904805.0,279627400.0
2007-01-17,46200,46450,45500,46250,458468,12932767.0,279627400.0
2007-01-18,46300,47050,45950,47050,595197,13156469.0,279627400.0
2007-01-19,46900,47500,46550,46850,592805,13100544.0,279627400.0
2007-01-22,46800,46850,45350,46100,496152,12890823.0,279627400.0
2007-01-23,45600,46450,45600,46350,235926,12960730.0,279627400.0
2007-01-24,47000,47200,46300,47200,514090,13198413.0,279627400.0
2007-01-25,47200,47300,45400,45400,617620,12695084.0,279627400.0
2007-01-26,44700,46100,44450,46100,1016332,12890823.0,279627400.0
2007-01-29,45400,45850,43450,43450,1044444,12149811.0,279627400.0
2007-01-30,43650,44300,42700,44250,719346,12373512.0,279627400.0
2007-01-31,44000,44300,42800,42900,681748,11996015.0,279627400.0
2007-02-01,42850,43400,42800,43350,495658,12121848.0,279627400.0
2007-02-02,43600,44100,43050,43300,669146,12107866.0,279627400.0
2007-02-05,43200,43450,42550,43450,744197,12149811.0,279627400.0
2007-02-06,43200,43800,43050,43800,694808,12247680.0,279627400.0
2007-02-07,43800,44800,43700,44600,677352,12471382.0,279627400.0
2007-02-08,44250,44500,43600,44300,448113,12387494.0,279627400.0
2007-02-09,44150,44550,43250,43500,575623,12163792.0,279627400.0
2007-02-12,43150,43300,42550,43000,547227,12023978.0,279627400.0
2007-02-13,42800,43600,42800,43100,369059,12051941.0,279627400.0
2007-02-14,43500,43850,43050,43450,510736,12149811.0,279627400.0
2007-02-15,43650,43700,43000,43300,584839,12107866.0,279627400.0
2007-02-16,43000,43300,42050,42500,1218164,11884164.0,279627400.0
2007-02-20,42550,42950,42500,42750,673459,11954071.0,279627400.0
2007-02-21,42750,42750,42050,42050,521742,11758332.0,279627400.0
2007-02-22,42250,43300,42250,43200,1362679,12079904.0,279627400.0
2007-02-23,43300,43900,43200,43300,724317,12107866.0,279627400.0
2007-02-26,43300,43450,42500,42600,514850,11912127.0,279627400.0
2007-02-27,42750,43250,42700,43100,584591,12051941.0,279627400.0
2007-02-28,42000,42750,41750,42100,1036198,11772314.0,279627400.0
2007-03-02,42150,43000,42100,42600,605093,11912127.0,279627400.0
2007-03-05,42700,43250,42500,42550,998450,11898146.0,279627400.0
2007-03-06,42950,43800,42700,43800,791900,12247680.0,279627400.0
2007-03-07,43950,43950,43050,43400,611401,12135829.0,279627400.0
2007-03-08,43200,43300,42750,42850,733241,11982034.0,279627400.0
2007-03-09,43050,43450,42550,42900,622564,11996015.0,279627400.0
2007-03-12,43000,43300,42800,43000,459791,12023978.0,279627400.0
2007-03-13,43050,43800,42700,43550,723664,12177773.0,279627400.0
2007-03-14,42850,43250,42700,42900,744531,11996015.0,279627400.0
2007-03-15,42950,43100,42550,42900,768420,11996015.0,279627400.0
2007-03-16,43000,43150,42100,42400,821971,11856202.0,279627400.0
2007-03-19,42250,43100,42150,42700,622433,11940090.0,279627400.0
2007-03-20,43050,43150,42600,42800,441381,11968053.0,279627400.0
2007-03-21,42850,42950,42500,42700,417142,11940090.0,279627400.0
2007-03-22,42600,43000,42200,42250,764435,11814258.0,279627400.0
2007-03-23,42400,42450,42100,42450,647233,11870183.0,279627400.0
2007-03-26,42450,42500,42050,42350,599293,11842220.0,279627400.0
2007-03-27,42300,42650,42100,42550,759012,11898146.0,279627400.0
2007-03-28,42450,42500,41900,42100,707976,11772314.0,279627400.0
2007-03-29,41900,42600,41750,42100,684770,11772314.0,279627400.0
2007-03-30,42400,42450,41900,42200,441402,11800276.0,279627400.0
2007-04-02,42150,42150,41100,41350,1450383,11562593.0,279627400.0
2007-04-03,41300,41300,40050,40150,1806031,11227040.0,279627400.0
2007-04-04,40400,40750,40400,40700,1046730,11380835.0,279627400.0
2007-04-05,41000,41900,40900,41700,1049266,11660463.0,279627400.0
2007-04-06,41850,41900,41300,41550,428066,11618518.0,279627400.0
2007-04-09,41700,41750,41050,41500,843896,11604537.0,279627400.0
2007-04-10,41450,41500,40850,40850,895518,11422779.0,279627400.0
2007-04-11,41000,41050,40600,40650,1057009,11366854.0,279627400.0
2007-04-12,40800,41250,40500,41250,881542,11534630.0,279627400.0
2007-04-13,41150,41600,41000,41600,765255,11632500.0,279627400.0
2007-04-16,41600,41650,41200,41400,537032,11576574.0,279627400.0
2007-04-17,41600,41600,41150,41400,580501,11576574.0,279627400.0
2007-04-18,41350,41450,40950,41450,750391,11590556.0,279627400.0
2007-04-19,41400,41450,40950,41050,766435,11478705.0,279627400.0
2007-04-20,41050,41050,40650,40800,780193,11408798.0,279627400.0
2007-04-23,40950,41150,40850,41050,551617,11478705.0,279627400.0
2007-04-24,40900,40900,40400,40600,831719,11352872.0,279627400.0
2007-04-25,40500,40500,40000,40300,1173884,11268984.0,279627400.0
2007-04-26,40300,40850,40150,40650,631007,11366854.0,279627400.0
2007-04-27,40650,41650,40550,41250,1195689,11534630.0,279627400.0
2007-04-30,41600,42250,41400,41950,927292,11730369.0,279627400.0
2007-05-02,42000,42000,41350,41600,1189109,11632500.0,279627400.0
2007-05-03,41600,42650,41600,42500,1043485,11884164.0,279627400.0
2007-05-04,42500,42700,42250,42650,536739,11926109.0,279627400.0
2007-05-07,42700,43500,42500,43200,867152,12079904.0,279627400.0
2007-05-08,43050,43550,43000,43150,588476,12065922.0,279627400.0
2007-05-09,43150,43500,42650,43350,616443,12121848.0,279627400.0
2007-05-10,43200,43300,42500,42500,994376,11884164.0,279627400.0
2007-05-11,42150,42250,41750,42000,637932,11744351.0,279627400.0
2007-05-14,42050,42550,41950,42350,603924,11842220.0,279627400.0
2007-05-15,42150,43350,42000,43100,945532,12051941.0,279627400.0
2007-05-16,43350,45100,43200,44450,2409018,12429438.0,279627400.0
2007-05-17,44900,44950,44150,44600,725242,12471382.0,279627400.0
2007-05-18,44600,45300,44200,45200,793294,12639158.0,279627400.0
2007-05-21,45200,45500,44500,44800,654913,12527308.0,279627400.0
2007-05-22,44350,44600,43700,43700,1061346,12219717.0,279627400.0
2007-05-23,43850,44350,43750,44050,605290,12317587.0,279627400.0
2007-05-25,44050,44500,43900,43900,697569,12275643.0,279627400.0
2007-05-28,44100,45200,44100,45200,710507,12639158.0,279627400.0
2007-05-29,45050,45150,44400,44500,527954,12443419.0,279627400.0
2007-05-30,44400,44500,42950,43700,1068198,12219717.0,279627400.0
2007-05-31,43900,44300,43500,44300,851654,12387494.0,279627400.0
