하나금융지주(086790),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-25,24350,24650,24250,24650,917837,7296475.0,296003062.0
2016-05-26,24850,25000,24600,24850,718330,7355676.0,296003062.0
2016-05-27,24950,25300,24850,24950,1012063,7385276.0,296003062.0
2016-05-30,24950,25200,24650,25000,706500,7400077.0,296003062.0
2016-05-31,24900,25850,24750,25850,1807271,7651679.0,296003062.0
2016-06-01,25500,25650,25100,25150,874037,7444477.0,296003062.0
2016-06-02,25050,25400,24750,25050,709733,7414877.0,296003062.0
2016-06-03,24900,25100,24700,24950,489023,7385276.0,296003062.0
2016-06-07,24900,25150,24900,25100,1021629,7429677.0,296003062.0
2016-06-08,25050,25550,24850,25500,1125505,7548078.0,296003062.0
2016-06-09,25500,26400,25400,26150,1827492,7740480.0,296003062.0
2016-06-10,26100,26300,25450,25600,925402,7577678.0,296003062.0
2016-06-13,25300,25500,24700,24750,805376,7326076.0,296003062.0
2016-06-14,24650,24850,24150,24150,889840,7148474.0,296003062.0
2016-06-15,24150,24350,23400,23400,1028522,6926472.0,296003062.0
2016-06-16,23750,23800,23200,23450,604964,6941272.0,296003062.0
2016-06-17,23700,23800,23300,23300,685789,6896871.0,296003062.0
2016-06-20,24000,24650,23750,24550,829661,7266875.0,296003062.0
2016-06-21,24450,24450,23800,24100,571517,7133674.0,296003062.0
2016-06-22,24000,25050,23950,25000,782398,7400077.0,296003062.0
2016-06-23,24750,25300,24750,25200,757416,7459277.0,296003062.0
2016-06-24,25450,25700,23100,23350,2300292,6911671.0,296003062.0
2016-06-27,23150,23300,22450,23200,1482699,6867271.0,296003062.0
2016-06-28,22800,23200,22550,23200,965344,6867271.0,296003062.0
2016-06-29,23450,23800,23250,23700,890364,7015273.0,296003062.0
2016-06-30,23950,24050,23050,23250,891991,6882071.0,296003062.0
2016-07-01,23350,23650,23300,23400,558304,6926472.0,296003062.0
2016-07-04,23350,23800,23350,23700,507743,7015273.0,296003062.0
2016-07-05,23600,23650,23150,23150,739383,6852471.0,296003062.0
2016-07-06,23000,23200,22400,22450,1155472,6645269.0,296003062.0
2016-07-07,22600,23150,22550,22950,469652,6793270.0,296003062.0
2016-07-08,22750,22900,22150,22450,1301241,6645269.0,296003062.0
2016-07-11,22800,23000,22650,22700,663386,6719270.0,296003062.0
2016-07-12,22800,23450,22650,23450,767961,6941272.0,296003062.0
2016-07-13,23400,23850,23300,23750,799788,7030073.0,296003062.0
2016-07-14,23700,23750,23400,23500,587001,6956072.0,296003062.0
2016-07-15,23500,24300,23500,24300,1055761,7192874.0,296003062.0
2016-07-18,24350,24600,24050,24550,601053,7266875.0,296003062.0
2016-07-19,24650,24900,24250,24700,760812,7311276.0,296003062.0
2016-07-20,24500,24750,24050,24550,541783,7266875.0,296003062.0
2016-07-21,24550,24850,24450,24850,538859,7355676.0,296003062.0
2016-07-22,24900,25250,24700,25200,847271,7459277.0,296003062.0
2016-07-25,25950,27600,25700,27600,3592040,8169685.0,296003062.0
2016-07-26,27600,27900,26950,27850,1491196,8243685.0,296003062.0
2016-07-27,27850,28550,27800,28300,1654193,8376887.0,296003062.0
2016-07-28,28100,28300,27750,28050,1000156,8302886.0,296003062.0
2016-07-29,27750,28000,27250,27550,1077113,8154884.0,296003062.0
2016-08-01,27550,27850,27300,27650,883266,8184485.0,296003062.0
2016-08-02,27450,27550,27050,27250,678075,8066083.0,296003062.0
2016-08-03,27150,27300,26450,26450,896692,7829281.0,296003062.0
2016-08-04,26600,26700,26300,26500,643413,7844081.0,296003062.0
2016-08-05,26400,27000,26350,27000,750826,7992083.0,296003062.0
2016-08-08,27300,28200,27300,28000,1258869,8288086.0,296003062.0
2016-08-09,28100,29000,27900,28800,1726781,8524888.0,296003062.0
2016-08-10,29000,29450,28800,29050,1772394,8598889.0,296003062.0
2016-08-11,29000,29000,28150,28150,1098479,8332486.0,296003062.0
2016-08-12,28550,29200,28100,28400,1154891,8406487.0,296003062.0
2016-08-16,28750,29000,28200,28450,700292,8421287.0,296003062.0
2016-08-17,28450,28650,28000,28000,741894,8288086.0,296003062.0
2016-08-18,28000,28700,27750,28150,613547,8332486.0,296003062.0
2016-08-19,28000,28350,27600,28000,645141,8288086.0,296003062.0
2016-08-22,27750,28150,27350,28000,612468,8288086.0,296003062.0
2016-08-23,28050,28750,27850,28600,822719,8465688.0,296003062.0
2016-08-24,28550,28800,27950,28400,553540,8406487.0,296003062.0
2016-08-25,28650,29050,28400,29000,965918,8584089.0,296003062.0
2016-08-26,29000,29000,28400,28500,926148,8436087.0,296003062.0
2016-08-29,28300,29500,28200,29350,1295437,8687690.0,296003062.0
2016-08-30,29600,29850,29150,29350,769516,8687690.0,296003062.0
2016-08-31,29300,29650,28800,29300,1469985,8672890.0,296003062.0
2016-09-01,29150,29700,28850,29700,574033,8791291.0,296003062.0
2016-09-02,29650,29650,28400,28600,1541972,8465688.0,296003062.0
2016-09-05,28850,29250,28800,29000,1143555,8584089.0,296003062.0
2016-09-06,29000,29200,28950,29050,687375,8598889.0,296003062.0
2016-09-07,28850,29700,28800,29500,1461414,8732090.0,296003062.0
2016-09-08,29500,29650,28750,29200,1185646,8643289.0,296003062.0
2016-09-09,29050,29500,28950,29450,802279,8717290.0,296003062.0
2016-09-12,29300,29750,29200,29350,975255,8687690.0,296003062.0
2016-09-13,29300,29550,28400,28400,1557456,8406487.0,296003062.0
2016-09-19,27850,28900,27750,28700,846317,8495288.0,296003062.0
2016-09-20,28500,29050,28450,29000,837735,8584089.0,296003062.0
2016-09-21,29000,29150,28550,29100,902817,8613689.0,296003062.0
2016-09-22,29050,29300,28650,28850,544375,8539688.0,296003062.0
2016-09-23,29200,29200,28850,29000,533466,8584089.0,296003062.0
2016-09-26,29050,29050,28750,28900,278941,8554488.0,296003062.0
2016-09-27,28600,29100,28100,29000,836571,8584089.0,296003062.0
2016-09-28,29000,29000,28450,28650,545166,8480488.0,296003062.0
2016-09-29,28800,28850,28350,28400,380728,8406487.0,296003062.0
2016-09-30,28200,28400,27800,27850,986010,8243685.0,296003062.0
2016-10-04,28300,29000,28150,28850,837157,8539688.0,296003062.0
2016-10-05,28750,28950,28400,28800,412633,8524888.0,296003062.0
2016-10-06,28550,28900,28500,28700,440999,8495288.0,296003062.0
2016-10-07,28500,28900,28350,28700,542251,8495288.0,296003062.0
2016-10-10,29100,29700,28850,29700,714139,8791291.0,296003062.0
2016-10-11,29950,30650,29800,30650,1387534,9072494.0,296003062.0
2016-10-12,30700,31150,30550,30850,1382676,9131694.0,296003062.0
2016-10-13,30700,30750,30000,30000,1303678,8880092.0,296003062.0
2016-10-14,30050,31000,30050,30300,658215,8968893.0,296003062.0
2016-10-17,30900,31450,30400,31300,1103973,9264896.0,296003062.0
2016-10-18,31400,32000,31150,31900,1363048,9442498.0,296003062.0
2016-10-19,31900,31950,31500,31800,1390071,9412897.0,296003062.0
2016-10-20,31700,32000,31400,31900,1107446,9442498.0,296003062.0
2016-10-21,32100,32450,31700,32000,1072752,9472098.0,296003062.0
2016-10-24,32450,33050,32400,32900,1325243,9738501.0,296003062.0
2016-10-25,32900,33300,32450,33100,976108,9797701.0,296003062.0
2016-10-26,33200,33250,32050,32150,1240806,9516498.0,296003062.0
2016-10-27,32400,32850,31650,32150,772206,9516498.0,296003062.0
2016-10-28,32050,32300,31850,32200,676261,9531299.0,296003062.0
2016-10-31,32400,33000,32150,32800,1032759,9708900.0,296003062.0
2016-11-01,32900,33150,31800,32450,1082609,9605299.0,296003062.0
2016-11-02,32400,32450,32050,32400,937240,9590499.0,296003062.0
2016-11-03,32400,32750,32100,32600,1700568,9649700.0,296003062.0
2016-11-04,32850,32850,32400,32600,723566,9649700.0,296003062.0
2016-11-07,32650,32800,32200,32700,983489,9679300.0,296003062.0
2016-11-08,32900,33000,32400,32700,729410,9679300.0,296003062.0
2016-11-09,32850,33200,31500,32300,1613943,9560899.0,296003062.0
2016-11-10,33150,34500,33000,34500,2801451,10212106.0,296003062.0
2016-11-11,35000,35350,34250,34350,1561609,10167705.0,296003062.0
2016-11-14,34500,34550,33650,34050,768073,10078904.0,296003062.0
2016-11-15,34350,34400,33200,34100,693890,10093704.0,296003062.0
2016-11-16,34100,34100,33300,33500,1041542,9916103.0,296003062.0
2016-11-17,33150,33250,32500,32600,1549224,9649700.0,296003062.0
2016-11-18,32800,33450,32600,33050,1528533,9782901.0,296003062.0
2016-11-21,32850,32950,31900,32450,1177260,9605299.0,296003062.0
2016-11-22,32150,33250,32000,32500,3265936,9620100.0,296003062.0
2016-11-23,32550,33250,32550,33000,1003386,9768101.0,296003062.0
2016-11-24,33050,33450,32600,32900,679226,9738501.0,296003062.0
2016-11-25,32750,33000,32500,33000,480800,9768101.0,296003062.0
2016-11-28,32700,32700,32200,32250,737695,9546099.0,296003062.0
2016-11-29,32000,32300,31900,32050,637969,9486898.0,296003062.0
2016-11-30,32050,32500,32050,32150,963476,9516498.0,296003062.0
2016-12-01,32250,32500,32000,32300,711585,9560899.0,296003062.0
2016-12-02,32450,32850,32350,32700,968402,9679300.0,296003062.0
2016-12-05,32850,33000,32300,32750,729365,9694100.0,296003062.0
2016-12-06,33100,33100,32300,32700,738437,9679300.0,296003062.0
2016-12-07,33000,33650,32750,33300,1106968,9856902.0,296003062.0
2016-12-08,33750,34350,33300,34000,2146935,10064104.0,296003062.0
2016-12-09,34200,34450,33600,33650,1030307,9960503.0,296003062.0
2016-12-12,34000,34100,33600,33900,587076,10034504.0,296003062.0
2016-12-13,33950,34250,33500,33900,796423,10034504.0,296003062.0
2016-12-14,34200,34200,33350,33500,694832,9916103.0,296003062.0
2016-12-15,33600,33850,33500,33750,765821,9990103.0,296003062.0
2016-12-16,34300,34850,33950,34000,1734305,10064104.0,296003062.0
2016-12-19,33850,34100,33750,33950,1015254,10049304.0,296003062.0
2016-12-20,33800,34000,33600,33800,503814,10004903.0,296003062.0
2016-12-21,34150,34150,33600,33700,645984,9975303.0,296003062.0
2016-12-22,33550,33700,33050,33500,853386,9916103.0,296003062.0
2016-12-23,33400,33500,32800,32950,524934,9753301.0,296003062.0
2016-12-26,32800,33000,32500,32600,624235,9649700.0,296003062.0
2016-12-27,32600,32800,32450,32600,435105,9649700.0,296003062.0
2016-12-28,31900,32200,31750,31900,736515,9442498.0,296003062.0
2016-12-29,31650,31750,30800,31250,1065788,9250096.0,296003062.0
2017-01-02,31000,31400,30800,30900,481096,9146495.0,296003062.0
2017-01-03,30900,31500,30800,31450,817178,9309296.0,296003062.0
2017-01-04,31550,32300,31500,32000,664608,9472098.0,296003062.0
2017-01-05,32200,32200,31300,31600,1059437,9353697.0,296003062.0
2017-01-06,31950,32100,31050,31900,1234939,9442498.0,296003062.0
2017-01-09,31650,32250,31550,32000,785078,9472098.0,296003062.0
2017-01-10,32000,32000,31300,31450,847659,9309296.0,296003062.0
2017-01-11,31300,32300,31300,32100,947981,9501698.0,296003062.0
2017-01-12,32250,32700,32050,32600,886792,9649700.0,296003062.0
2017-01-13,32450,32550,31950,32400,601148,9590499.0,296003062.0
2017-01-16,32450,33500,32400,33050,1042715,9782901.0,296003062.0
2017-01-17,33350,33700,33150,33600,1015237,9945703.0,296003062.0
2017-01-18,33550,33850,33250,33800,845092,10004903.0,296003062.0
2017-01-19,33450,33800,33250,33250,808616,9842102.0,296003062.0
2017-01-20,33300,33700,33050,33300,827847,9856902.0,296003062.0
2017-01-23,33350,33350,32600,33000,1085671,9768101.0,296003062.0
2017-01-24,33000,33250,32850,33000,767814,9768101.0,296003062.0
2017-01-25,33550,34400,33450,33950,1793437,10049304.0,296003062.0
2017-01-26,34200,34900,33850,34750,2233093,10286106.0,296003062.0
2017-01-31,34800,35400,34450,34450,1491259,10197305.0,296003062.0
2017-02-01,34600,35400,34450,35350,1301315,10463708.0,296003062.0
2017-02-02,35350,35950,34900,35700,1362379,10567309.0,296003062.0
2017-02-03,35700,36300,35600,36000,1408451,10656110.0,296003062.0
2017-02-06,36700,36850,36300,36400,1105591,10774511.0,296003062.0
2017-02-07,36750,36750,35850,36300,1040006,10744911.0,296003062.0
2017-02-08,36100,36550,35850,36300,832348,10744911.0,296003062.0
2017-02-09,36350,36500,35850,35850,1023355,10611710.0,296003062.0
2017-02-10,36350,36400,35950,36250,1072548,10730111.0,296003062.0
2017-02-13,36500,36500,35600,36000,690153,10656110.0,296003062.0
2017-02-14,36350,36350,35800,36000,645046,10656110.0,296003062.0
2017-02-15,36100,36400,35800,36000,631292,10656110.0,296003062.0
2017-02-16,36250,36250,35550,35750,711363,10582109.0,296003062.0
2017-02-17,36000,36500,35950,36400,844248,10774511.0,296003062.0
2017-02-20,36150,36450,36000,36300,494179,10744911.0,296003062.0
2017-02-21,36350,36950,36100,36500,649005,10804112.0,296003062.0
2017-02-22,36550,36700,36100,36250,515100,10730111.0,296003062.0
2017-02-23,36100,36550,35950,36250,515903,10730111.0,296003062.0
2017-02-24,36250,36900,36100,36200,1085777,10715311.0,296003062.0
2017-02-27,36450,36500,34550,34550,1311347,10226906.0,296003062.0
2017-02-28,34700,35600,34700,35250,1330332,10434108.0,296003062.0
2017-03-02,36700,37000,36200,36700,1799642,10863312.0,296003062.0
2017-03-03,36500,37350,36100,36300,1001877,10744911.0,296003062.0
2017-03-06,36300,36600,35650,35650,891548,10552509.0,296003062.0
2017-03-07,35650,36250,35500,36000,859816,10656110.0,296003062.0
2017-03-08,35850,37500,35800,37200,1353233,11011314.0,296003062.0
2017-03-09,37450,37650,36600,36750,1156682,10878113.0,296003062.0
2017-03-10,37200,37550,36600,37350,1307452,11055714.0,296003062.0
2017-03-13,37700,39400,37450,39250,1710796,11618120.0,296003062.0
2017-03-14,39950,40500,39650,40100,2109041,11869723.0,296003062.0
2017-03-15,39700,40250,39200,40100,891669,11869723.0,296003062.0
2017-03-16,39900,40100,39150,39650,1807582,11736521.0,296003062.0
2017-03-17,39350,40200,39300,40100,1271118,11869723.0,296003062.0
2017-03-20,39550,40100,39150,39850,1374455,11795722.0,296003062.0
2017-03-21,40050,40050,38900,39050,1125904,11558920.0,296003062.0
2017-03-22,38100,38450,37300,37700,2028510,11159315.0,296003062.0
2017-03-23,38000,39250,37400,39100,1338272,11573720.0,296003062.0
2017-03-24,39250,39850,38700,39100,1026863,11573720.0,296003062.0
2017-03-27,38650,38700,37650,38050,1552486,11262917.0,296003062.0
2017-03-28,38050,38100,37250,37600,1229179,11129715.0,296003062.0
2017-03-29,38000,38150,37100,37450,821191,11085315.0,296003062.0
2017-03-30,37450,37550,37250,37500,594958,11100115.0,296003062.0
2017-03-31,37400,37650,36700,36950,1143277,10937313.0,296003062.0
2017-04-03,37000,37350,36700,37250,426725,11026114.0,296003062.0
2017-04-04,36850,37000,36500,36600,670843,10833712.0,296003062.0
2017-04-05,36800,37650,36700,37650,977994,11144515.0,296003062.0
2017-04-06,37400,37850,37050,37350,993053,11055714.0,296003062.0
2017-04-07,37350,37650,36700,37000,1170968,10952113.0,296003062.0
2017-04-10,36550,36750,35700,35750,1200284,10582109.0,296003062.0
2017-04-11,35750,36250,35600,35750,786001,10582109.0,296003062.0
2017-04-12,35650,35900,35300,35550,555040,10522909.0,296003062.0
2017-04-13,35600,36900,35450,36900,1181311,10922513.0,296003062.0
2017-04-14,36550,36950,36150,36950,511100,10937313.0,296003062.0
2017-04-17,37300,38000,37100,37400,828800,11070515.0,296003062.0
2017-04-18,37650,37700,37250,37500,612849,11100115.0,296003062.0
2017-04-19,37550,37550,36650,37050,921866,10966913.0,296003062.0
2017-04-20,36650,36950,36100,36250,1234171,10730111.0,296003062.0
2017-04-21,36600,37350,36550,37200,1093013,11011314.0,296003062.0
2017-04-24,38500,39950,38200,39900,2735622,11810522.0,296003062.0
2017-04-25,39850,40100,39250,39900,1767431,11810522.0,296003062.0
2017-04-26,40000,40600,39850,39850,1235445,11795722.0,296003062.0
2017-04-27,39500,40250,39100,39950,837641,11825322.0,296003062.0
2017-04-28,39150,39600,38850,39200,774624,11603320.0,296003062.0
2017-05-02,39200,40200,39150,40000,1355691,11840122.0,296003062.0
2017-05-04,40850,40900,39950,40200,1118065,11899323.0,296003062.0
2017-05-08,40550,41700,40000,41700,1213416,12343328.0,296003062.0
2017-05-10,41900,42800,41150,41150,2185448,12180526.0,296003062.0
2017-05-11,42050,43000,41650,43000,1917586,12728132.0,296003062.0
2017-05-12,43250,43300,42000,42150,844036,12476529.0,296003062.0
2017-05-15,42300,42650,41700,42650,650498,12624531.0,296003062.0
2017-05-16,42850,43100,41750,42200,805626,12491329.0,296003062.0
2017-05-17,41750,42000,41050,41800,687279,12372928.0,296003062.0
2017-05-18,40950,42100,40900,41850,793261,12387728.0,296003062.0
2017-05-19,41700,42500,41100,41400,653582,12254527.0,296003062.0
2017-05-22,41750,42050,41350,41950,499981,12417328.0,296003062.0
2017-05-23,42000,42950,41950,42550,667068,12594930.0,296003062.0
2017-05-24,42050,42450,41450,41550,1187696,12298927.0,296003062.0
2017-05-25,41600,41750,41200,41400,1230690,12254527.0,296003062.0
2017-05-26,41050,42200,41050,42200,1164694,12491329.0,296003062.0
2017-05-29,42150,42500,41850,42150,507833,12476529.0,296003062.0
2017-05-30,42150,42450,41500,41750,491493,12358128.0,296003062.0
2017-05-31,41300,41500,40850,41050,1279808,12150926.0,296003062.0
2017-06-01,40900,41450,40800,41200,969664,12195326.0,296003062.0
2017-06-02,41350,43250,41300,42750,1956264,12654131.0,296003062.0
2017-06-05,42750,43350,42300,42700,696029,12639331.0,296003062.0
2017-06-07,42050,42700,41950,42300,973853,12520930.0,296003062.0
2017-06-08,42550,42650,41850,42150,1129383,12476529.0,296003062.0
2017-06-09,42100,42950,42000,42650,1051322,12624531.0,296003062.0
2017-06-12,43450,44300,43000,43750,1248382,12950134.0,296003062.0
2017-06-13,43750,43900,42800,43150,775760,12772532.0,296003062.0
2017-06-14,43150,43650,42650,43050,958686,12742932.0,296003062.0
2017-06-15,42700,43250,42100,42500,737338,12580130.0,296003062.0
2017-06-16,42500,43300,42100,42100,933687,12461729.0,296003062.0
2017-06-19,42200,42950,42000,42550,567307,12594930.0,296003062.0
2017-06-20,42300,43150,42200,42550,673232,12594930.0,296003062.0
2017-06-21,42350,42400,41150,41750,1348060,12358128.0,296003062.0
2017-06-22,41600,42250,41300,42150,1115803,12476529.0,296003062.0
2017-06-23,42300,43150,42300,42800,826191,12668931.0,296003062.0
2017-06-26,42600,43000,42200,42450,723208,12565330.0,296003062.0
2017-06-27,42050,43050,41950,42000,741924,12432129.0,296003062.0
2017-06-28,42000,44750,41950,44450,2519854,13157336.0,296003062.0
2017-06-29,44750,46600,44700,45300,1274674,13408939.0,296003062.0
2017-06-30,45400,46050,45050,45250,770490,13394139.0,296003062.0
2017-07-03,45250,45850,44850,45600,582472,13497740.0,296003062.0
2017-07-04,46200,46250,45450,45950,641234,13601341.0,296003062.0
2017-07-05,45400,45650,44850,44900,728626,13290537.0,296003062.0
2017-07-06,44700,45850,44700,45500,961205,13468139.0,296003062.0
2017-07-07,45000,45800,44950,45500,509743,13468139.0,296003062.0
2017-07-10,45500,46850,45450,46450,564624,13749342.0,296003062.0
2017-07-11,47000,47150,46450,47100,824125,13941744.0,296003062.0
2017-07-12,47000,47050,45550,46350,649777,13719742.0,296003062.0
2017-07-13,46450,47100,45900,46600,893062,13793743.0,296003062.0
2017-07-14,46750,47900,46250,47900,573503,14178547.0,296003062.0
2017-07-17,48200,48250,47600,48100,670011,14237747.0,296003062.0
2017-07-18,48000,48150,47800,48050,1083521,14222947.0,296003062.0
2017-07-19,48250,48250,47150,47550,959404,14074946.0,296003062.0
2017-07-20,47750,48400,47500,48300,1096036,14296948.0,296003062.0
2017-07-21,49200,50300,48700,50200,1798032,14859354.0,296003062.0
2017-07-24,50500,50600,49800,50600,1226985,14977755.0,296003062.0
2017-07-25,50700,51200,50000,51000,912533,15096156.0,296003062.0
2017-07-26,51200,52000,51000,52000,867827,15392159.0,296003062.0
2017-07-27,51700,51900,50900,51900,1040425,15362559.0,296003062.0
2017-07-28,51200,51600,50400,50600,1099794,14977755.0,296003062.0
2017-07-31,49500,51100,49500,51000,900254,15096156.0,296003062.0
2017-08-01,50400,52100,50300,51700,1119918,15303358.0,296003062.0
2017-08-02,51400,51500,50500,50800,798920,15036956.0,296003062.0
2017-08-03,50200,51000,49850,50900,1036148,15066556.0,296003062.0
2017-08-04,50400,51000,50400,50700,636128,15007355.0,296003062.0
2017-08-07,50500,51600,50000,51400,553732,15214557.0,296003062.0
2017-08-08,51400,51400,50500,50800,426694,15036956.0,296003062.0
2017-08-09,50200,50700,49550,49700,982997,14711352.0,296003062.0
2017-08-10,48850,50100,48400,49700,1571657,14711352.0,296003062.0
2017-08-11,48800,49500,48100,48300,1441924,14296948.0,296003062.0
2017-08-14,48050,49900,48050,49500,501134,14652152.0,296003062.0
2017-08-16,49600,50200,49600,50200,712779,14859354.0,296003062.0
2017-08-17,49800,50500,49800,50200,624449,14859354.0,296003062.0
2017-08-18,49600,50400,49600,50000,567058,14800153.0,296003062.0
2017-08-21,49900,50000,49500,49650,354826,14696552.0,296003062.0
2017-08-22,49650,50100,48850,49200,670227,14563351.0,296003062.0
2017-08-23,49500,49700,48550,49250,737120,14578151.0,296003062.0
2017-08-24,49200,49550,48500,48650,547493,14400549.0,296003062.0
2017-08-25,48950,50600,48800,50500,666463,14948155.0,296003062.0
2017-08-28,50500,50500,49650,50100,487351,14829753.0,296003062.0
2017-08-29,49700,50200,49200,50200,626883,14859354.0,296003062.0
2017-08-30,49750,50500,49450,49600,753448,14681752.0,296003062.0
2017-08-31,49400,49500,48400,49000,1084470,14504150.0,296003062.0
2017-09-01,48700,48850,48150,48300,768962,14296948.0,296003062.0
2017-09-04,47000,47900,46300,47650,619709,14104546.0,296003062.0
2017-09-05,47650,47700,44450,45000,2791230,13320138.0,296003062.0
2017-09-06,44300,44300,43250,43850,2595336,12979734.0,296003062.0
2017-09-07,44100,45150,44100,45150,934825,13364538.0,296003062.0
2017-09-08,45200,45250,44050,44550,945391,13186936.0,296003062.0
2017-09-11,44600,45850,44550,45450,709532,13453339.0,296003062.0
2017-09-12,45700,46100,45050,45250,714582,13394139.0,296003062.0
2017-09-13,45350,46050,44400,45750,831414,13542140.0,296003062.0
2017-09-14,45750,45900,44900,45750,878852,13542140.0,296003062.0
2017-09-15,45450,46250,44800,46050,712272,13630941.0,296003062.0
2017-09-18,46050,47750,45850,47100,740068,13941744.0,296003062.0
2017-09-19,47100,47950,46600,47450,712656,14045345.0,296003062.0
2017-09-20,47450,47850,46850,47650,646661,14104546.0,296003062.0
2017-09-21,47400,49050,47250,48900,1012758,14474550.0,296003062.0
2017-09-22,49750,50400,49150,50100,1363911,14829753.0,296003062.0
2017-09-25,49800,49850,48250,48550,796090,14370949.0,296003062.0
2017-09-26,48250,48300,45550,47250,1379519,13986145.0,296003062.0
2017-09-27,46900,47050,45900,46250,797313,13690142.0,296003062.0
2017-09-28,46250,47950,45850,47900,762997,14178547.0,296003062.0
2017-09-29,47800,48650,47250,47350,656153,14015745.0,296003062.0
2017-10-10,48950,49700,48450,49500,1575860,14652152.0,296003062.0
2017-10-11,49600,49850,48450,48700,823228,14415349.0,296003062.0
2017-10-12,48100,49550,48100,49500,982586,14652152.0,296003062.0
2017-10-13,49000,49600,48400,48700,516587,14415349.0,296003062.0
2017-10-16,48600,48800,47450,47450,823408,14045345.0,296003062.0
2017-10-17,48000,48650,47150,47150,836055,13956544.0,296003062.0
2017-10-18,47150,47300,46450,46750,557443,13838143.0,296003062.0
2017-10-19,47150,47850,46600,47400,901786,14030545.0,296003062.0
2017-10-20,47450,48050,46600,47300,587526,14000945.0,296003062.0
2017-10-23,47300,47400,46800,46900,842391,13882544.0,296003062.0
2017-10-24,46900,49150,46550,48750,1041404,14430149.0,296003062.0
2017-10-25,49000,50400,48950,50000,1024666,14800153.0,296003062.0
2017-10-26,50300,50500,48800,48800,687700,14444949.0,296003062.0
2017-10-27,49200,49350,48100,48250,664423,14282148.0,296003062.0
2017-10-30,48400,49400,48200,49050,738515,14518950.0,296003062.0
2017-10-31,48750,48800,47650,47950,815787,14193347.0,296003062.0
2017-11-01,47200,48300,47200,47900,968279,14178547.0,296003062.0
2017-11-02,47900,48350,47550,48200,671910,14267348.0,296003062.0
2017-11-03,48600,49000,48200,48550,486619,14370949.0,296003062.0
2017-11-06,48150,48650,46800,47000,822798,13912144.0,296003062.0
2017-11-07,46750,47300,45600,46300,1310761,13704942.0,296003062.0
2017-11-08,45850,46100,45450,45650,921647,13512540.0,296003062.0
2017-11-09,45650,46200,45150,46200,762756,13675341.0,296003062.0
2017-11-10,45900,46200,45550,45850,692885,13571740.0,296003062.0
2017-11-13,45500,45950,45100,45350,524986,13423739.0,296003062.0
2017-11-14,45400,46050,45350,45700,532796,13527340.0,296003062.0
2017-11-15,45300,46200,45200,45850,736866,13571740.0,296003062.0
2017-11-16,46400,47700,46200,47600,1078470,14089746.0,296003062.0
2017-11-17,47250,47400,46150,46300,1138941,13704942.0,296003062.0
2017-11-20,46300,46700,46150,46300,548237,13704942.0,296003062.0
2017-11-21,46400,46450,45800,45850,470387,13571740.0,296003062.0
2017-11-22,45850,46950,45850,46550,526875,13778943.0,296003062.0
2017-11-23,46750,46900,46100,46100,306919,13645741.0,296003062.0
2017-11-24,46000,46350,45600,45850,490257,13571740.0,296003062.0
2017-11-27,45850,46850,45800,46600,750217,13793743.0,296003062.0
2017-11-28,46800,48350,46600,47700,1046287,14119346.0,296003062.0
2017-11-29,48100,48150,47150,47700,586643,14119346.0,296003062.0
2017-11-30,48350,48550,47450,47450,1658379,14045345.0,296003062.0
2017-12-01,47450,47950,45550,45650,968641,13512540.0,296003062.0
2017-12-04,45750,46900,45750,46700,630527,13823343.0,296003062.0
2017-12-05,46700,47300,46650,46900,607437,13882544.0,296003062.0
2017-12-06,47200,47800,47000,47550,798021,14074946.0,296003062.0
2017-12-07,47450,47550,46400,46650,833447,13808543.0,296003062.0
2017-12-08,46550,47100,46150,46950,670506,13897344.0,296003062.0
2017-12-11,46900,47300,46450,47200,669775,13971345.0,296003062.0
2017-12-12,46600,47200,46250,46300,704061,13704942.0,296003062.0
2017-12-13,46350,48100,46350,48000,1003762,14208147.0,296003062.0
2017-12-14,48000,49850,47900,48850,1970830,14459750.0,296003062.0
2017-12-15,49400,49750,49150,49350,996657,14607751.0,296003062.0
2017-12-18,49500,49850,48800,49500,748869,14652152.0,296003062.0
2017-12-19,49050,49900,48950,49150,617118,14548550.0,296003062.0
2017-12-20,49050,50500,48850,50500,825125,14948155.0,296003062.0
2017-12-21,50200,51200,50000,50800,913166,15036956.0,296003062.0
2017-12-22,50900,51000,50300,50300,642143,14888954.0,296003062.0
2017-12-26,50400,51600,50400,51400,669668,15214557.0,296003062.0
2017-12-27,50600,50600,49500,50100,564208,14829753.0,296003062.0
2017-12-28,50000,50000,49300,49800,403626,14740952.0,296003062.0
2018-01-02,49800,51100,49550,50900,569430,15066556.0,296003062.0
2018-01-03,50000,51500,50000,51400,708652,15214557.0,296003062.0
2018-01-04,51800,51800,50600,51300,741230,15184957.0,296003062.0
2018-01-05,51700,52500,51500,52300,846844,15480960.0,296003062.0
2018-01-08,52900,54300,52600,54200,727704,16043366.0,296003062.0
2018-01-09,54900,55000,53900,54600,821184,16161767.0,296003062.0
2018-01-10,54400,55900,53900,54400,1006194,16102567.0,296003062.0
2018-01-11,53900,55500,53300,55100,1072349,16309769.0,296003062.0
2018-01-12,56000,56000,54500,55200,782191,16339369.0,296003062.0
2018-01-15,55100,55800,54100,54300,465670,16072966.0,296003062.0
2018-01-16,54300,54600,52800,53700,732481,15895364.0,296003062.0
2018-01-17,53200,54200,53200,53700,481356,15895364.0,296003062.0
