고려제강(002240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-08-27,39714,42956,39624,40885,38189,817200.0,18000000.0
2015-08-28,41335,42551,41065,41065,28323,820800.0,18000000.0
2015-08-31,41065,42506,41065,41966,21529,838800.0,18000000.0
2015-09-01,41245,41875,40524,40570,14291,810900.0,18000000.0
2015-09-02,38858,40254,38858,39624,21053,792000.0,18000000.0
2015-09-03,39714,42190,39714,40705,29338,813600.0,18000000.0
2015-09-04,40704,40930,39534,40210,26493,803700.0,18000000.0
2015-09-07,39624,40254,38903,39129,12142,782100.0,18000000.0
2015-09-08,39038,40164,38633,40030,15153,800100.0,18000000.0
2015-09-09,40029,42416,40029,42011,18023,839700.0,18000000.0
2015-09-10,42235,43676,41155,43677,22879,873000.0,18000000.0
2015-09-11,43631,43631,42055,42146,10671,842400.0,18000000.0
2015-09-14,41515,43181,41515,42146,12967,842400.0,18000000.0
2015-09-15,41785,42370,41335,42236,10284,844200.0,18000000.0
2015-09-16,42145,43676,42100,42596,18451,851400.0,18000000.0
2015-09-17,43001,43631,42641,43227,10175,864000.0,18000000.0
2015-09-18,43631,47279,43046,45838,125469,916200.0,18000000.0
2015-09-21,45117,46198,44217,45298,17691,905400.0,18000000.0
2015-09-22,44847,45567,44397,44667,10211,892800.0,18000000.0
2015-09-23,44307,45387,43451,43587,16932,871200.0,18000000.0
2015-09-24,43271,43676,42686,42956,21893,858600.0,18000000.0
2015-09-25,42956,43406,42235,42956,12326,858600.0,18000000.0
2015-09-30,42280,42956,41560,41696,15395,833400.0,18000000.0
2015-10-01,41470,43586,41470,42506,9208,849600.0,18000000.0
2015-10-02,43676,43676,42190,42686,11500,853200.0,18000000.0
2015-10-05,42461,42776,42145,42776,6457,855000.0,18000000.0
2015-10-06,42821,43676,41155,42146,12917,842400.0,18000000.0
2015-10-07,41605,42370,41290,41380,21379,827100.0,18000000.0
2015-10-08,41245,42506,41245,42506,13728,849600.0,18000000.0
2015-10-12,41920,42416,41560,41560,14535,830700.0,18000000.0
2015-10-13,41740,42190,40569,40750,23883,814500.0,18000000.0
2015-10-14,40795,40795,38543,39084,43859,781200.0,18000000.0
2015-10-15,38858,40434,38768,40300,14747,805500.0,18000000.0
2015-10-16,40299,40299,39129,39309,17899,785700.0,18000000.0
2015-10-19,39804,40254,38993,39985,14233,799200.0,18000000.0
2015-10-20,39804,40344,39354,39759,9251,794700.0,18000000.0
2015-10-21,39804,39984,39354,39354,9153,786600.0,18000000.0
2015-10-22,39038,39444,37868,38003,22437,759600.0,18000000.0
2015-10-23,38633,39219,38003,38228,19230,764100.0,18000000.0
2015-10-26,38228,38678,37508,37688,21214,753300.0,18000000.0
2015-10-27,37733,38048,37462,37733,13013,754200.0,18000000.0
2015-10-28,37958,38138,36652,37193,24616,743400.0,18000000.0
2015-10-29,37192,37462,36922,37193,10483,743400.0,18000000.0
2015-10-30,37237,37327,36607,37148,19921,742500.0,18000000.0
2015-11-02,37147,37643,36697,37058,13533,740700.0,18000000.0
2015-11-03,36787,38093,36787,38003,15814,759600.0,18000000.0
2015-11-04,38453,38543,37733,38454,12887,768600.0,18000000.0
2015-11-05,38093,38543,37868,38544,14221,770400.0,18000000.0
2015-11-06,37958,38993,37958,38724,24306,774000.0,18000000.0
2015-11-09,38453,39174,38093,38589,27542,771300.0,18000000.0
2015-11-10,38183,38183,36067,36968,29693,738900.0,18000000.0
2015-11-11,36787,37147,36292,36337,19667,726300.0,18000000.0
2015-11-12,36742,36967,36202,36788,11383,735300.0,18000000.0
2015-11-13,36247,37012,36067,36652,16645,732600.0,18000000.0
2015-11-16,36427,36787,36112,36337,19608,726300.0,18000000.0
2015-11-17,37192,37192,36337,36517,11774,729900.0,18000000.0
2015-11-18,35977,36157,35481,35662,27476,712800.0,18000000.0
2015-11-19,36562,36562,34851,35662,20582,712800.0,18000000.0
2015-11-20,36337,37147,35796,36743,13987,734400.0,18000000.0
2015-11-23,37508,37508,36517,36833,14902,736200.0,18000000.0
2015-11-24,36922,37372,36472,36968,14602,738900.0,18000000.0
2015-11-25,37508,37508,36157,36878,12291,737100.0,18000000.0
2015-11-26,37282,37282,36382,36562,6184,730800.0,18000000.0
2015-11-27,37057,37057,35932,36652,5630,732600.0,18000000.0
2015-11-30,36427,37012,35977,36743,16187,734400.0,18000000.0
2015-12-01,36607,36922,36022,36112,12262,721800.0,18000000.0
2015-12-02,35751,36247,35301,35842,18384,716400.0,18000000.0
2015-12-03,35841,36247,34896,36112,13042,721800.0,18000000.0
2015-12-04,36112,36112,35391,35707,11080,713700.0,18000000.0
2015-12-07,35256,35616,34220,34761,13362,694800.0,18000000.0
2015-12-08,34671,34896,33590,34761,24710,694800.0,18000000.0
2015-12-09,35211,35481,34040,34086,10144,681300.0,18000000.0
2015-12-10,33680,33680,32870,33636,30345,672300.0,18000000.0
2015-12-11,33050,33860,32960,33410,22850,667800.0,18000000.0
2015-12-14,32825,33455,32014,33456,23073,668700.0,18000000.0
2015-12-15,32825,33770,32825,33501,16281,669600.0,18000000.0
2015-12-16,33455,35932,33455,34986,17148,699300.0,18000000.0
2015-12-17,35841,35887,34536,34806,11063,695700.0,18000000.0
2015-12-18,35121,35571,34536,34761,8824,694800.0,18000000.0
2015-12-21,34761,35932,34401,34716,10461,693900.0,18000000.0
2015-12-22,34626,34896,33365,34446,16673,688500.0,18000000.0
2015-12-23,34851,35571,34446,35031,10538,700200.0,18000000.0
2015-12-24,34761,35391,34491,34896,9288,697500.0,18000000.0
2015-12-28,34446,35526,34085,34941,12605,698400.0,18000000.0
2015-12-29,34401,35256,34401,35122,10069,702000.0,18000000.0
2015-12-30,35121,35436,34311,34311,11664,685800.0,18000000.0
2016-01-04,33950,34040,32239,32555,34816,650700.0,18000000.0
2016-01-05,32239,33545,32239,33320,14736,666000.0,18000000.0
2016-01-06,33140,33950,33140,33320,13526,666000.0,18000000.0
2016-01-07,34040,34040,32600,33275,15892,665100.0,18000000.0
2016-01-08,32825,33500,32419,33410,11537,667800.0,18000000.0
2016-01-11,32825,33140,32014,32105,21914,641700.0,18000000.0
2016-01-12,31924,32509,31159,31474,15527,629100.0,18000000.0
2016-01-13,31654,32239,31429,31429,8206,628200.0,18000000.0
2016-01-14,30753,31744,30753,31744,10428,634500.0,18000000.0
2016-01-15,32329,32329,31249,31744,6476,634500.0,18000000.0
2016-01-18,32149,32149,30933,31564,8916,630900.0,18000000.0
2016-01-19,31609,31699,31204,31564,8126,630900.0,18000000.0
2016-01-20,31609,31609,29267,30709,30683,613800.0,18000000.0
2016-01-21,30033,31069,29673,30754,14075,614700.0,18000000.0
2016-01-22,30888,31339,30258,30979,7512,619200.0,18000000.0
2016-01-25,30483,31429,30483,31069,10875,621000.0,18000000.0
2016-01-26,31474,31474,30573,31204,6125,623700.0,18000000.0
2016-01-27,31699,32690,31564,32150,11354,642600.0,18000000.0
2016-01-28,32509,32600,31834,32150,10164,642600.0,18000000.0
2016-01-29,31699,32374,31699,32195,5255,643500.0,18000000.0
2016-02-01,32059,32464,32014,32330,4035,646200.0,18000000.0
2016-02-02,31834,32239,31789,31925,7832,638100.0,18000000.0
2016-02-03,32239,32239,31519,31880,7384,637200.0,18000000.0
2016-02-04,32239,32419,31609,31880,13932,637200.0,18000000.0
2016-02-05,31879,32419,31654,32240,7241,644400.0,18000000.0
2016-02-11,31879,32329,31069,32330,11490,646200.0,18000000.0
2016-02-12,32509,32645,31384,32240,15680,644400.0,18000000.0
2016-02-15,31834,33815,31834,33320,16910,666000.0,18000000.0
2016-02-16,33320,34851,33320,34311,23773,685800.0,18000000.0
2016-02-17,34311,34806,33860,34401,14198,687600.0,18000000.0
2016-02-18,34401,35751,34401,34851,27396,696600.0,18000000.0
2016-02-19,34941,35481,34266,35302,6539,705600.0,18000000.0
2016-02-22,35346,35932,34851,35797,9181,715500.0,18000000.0
2016-02-23,36472,36472,35481,36067,11585,720900.0,18000000.0
2016-02-24,35661,36292,35661,36112,11305,721800.0,18000000.0
2016-02-25,36112,36697,36112,36562,10018,730800.0,18000000.0
2016-02-26,36337,36652,36067,36472,10643,729000.0,18000000.0
2016-02-29,36382,36877,35887,35977,13333,719100.0,18000000.0
2016-03-02,35887,36337,35887,35977,18774,719100.0,18000000.0
2016-03-03,36562,36697,36202,36607,19450,731700.0,18000000.0
2016-03-04,36247,37192,36112,37058,20056,740700.0,18000000.0
2016-03-07,37102,37823,36967,37733,21252,754200.0,18000000.0
2016-03-08,37643,37868,37057,37553,6533,750600.0,18000000.0
2016-03-09,37823,37868,37237,37598,7651,751500.0,18000000.0
2016-03-10,37372,37823,37192,37598,10769,751500.0,18000000.0
2016-03-11,37598,37778,36562,37643,10788,752400.0,18000000.0
2016-03-14,37643,37643,36922,37283,6870,745200.0,18000000.0
2016-03-15,37282,37643,36517,37058,6669,740700.0,18000000.0
2016-03-16,37372,37417,36697,36833,13763,736200.0,18000000.0
2016-03-17,36742,37598,36652,36743,12369,734400.0,18000000.0
2016-03-18,36922,37237,36652,36968,20814,738900.0,18000000.0
2016-03-21,36967,37508,36742,36923,12662,738000.0,18000000.0
2016-03-22,36922,37372,36112,36788,11428,735300.0,18000000.0
2016-03-23,37102,37102,36562,36833,13574,736200.0,18000000.0
2016-03-24,36562,37012,36427,36833,7978,736200.0,18000000.0
2016-03-25,37057,37057,36292,36698,7912,733500.0,18000000.0
2016-03-28,36157,36517,35571,36292,17277,725400.0,18000000.0
2016-03-29,36247,37508,36022,37418,12572,747900.0,18000000.0
2016-03-30,37598,40299,37327,39624,39803,792000.0,18000000.0
2016-03-31,39624,41695,39174,39985,39877,799200.0,18000000.0
2016-04-01,39984,41425,39894,40075,15793,801000.0,18000000.0
2016-04-04,40074,40119,38768,39039,15281,780300.0,18000000.0
2016-04-05,38858,40299,38273,39714,18259,793800.0,18000000.0
2016-04-06,39129,40119,38408,38724,38676,774000.0,18000000.0
2016-04-07,38723,39579,38183,38769,30901,774900.0,18000000.0
2016-04-08,38318,38948,38183,38814,20711,775800.0,18000000.0
2016-04-11,38408,39849,37868,37868,29931,756900.0,18000000.0
2016-04-12,37598,38543,37598,38228,12647,764100.0,18000000.0
2016-04-14,38183,40074,38183,40075,21384,801000.0,18000000.0
2016-04-15,40074,40344,39579,40165,9913,802800.0,18000000.0
2016-04-18,39624,39849,39264,39264,15442,784800.0,18000000.0
2016-04-19,38993,39624,38993,39264,10104,784800.0,18000000.0
2016-04-20,39444,39489,38723,38814,10129,775800.0,18000000.0
2016-04-21,38903,39174,37868,38093,28327,761400.0,18000000.0
2016-04-22,37868,38138,37508,37598,13297,751500.0,18000000.0
2016-04-25,37192,37462,36652,37103,17557,741600.0,18000000.0
2016-04-26,36787,38498,36787,37643,16779,752400.0,18000000.0
2016-04-27,37417,37598,37102,37283,6050,745200.0,18000000.0
2016-04-28,37282,39849,37282,39219,44930,783900.0,18000000.0
2016-04-29,39219,39219,38273,38409,9730,767700.0,18000000.0
2016-05-02,38138,38273,37508,37643,9646,752400.0,18000000.0
2016-05-03,37598,37688,36967,37238,11315,744300.0,18000000.0
2016-05-04,36877,37282,36382,36382,16690,727200.0,18000000.0
2016-05-09,36382,36427,35661,35932,10435,718200.0,18000000.0
2016-05-10,35751,36427,35751,35977,5961,719100.0,18000000.0
2016-05-11,36157,37057,35571,36562,17050,730800.0,18000000.0
2016-05-12,36067,37372,36067,37013,8100,739800.0,18000000.0
2016-05-13,36832,36967,35932,36698,14186,733500.0,18000000.0
2016-05-16,36067,36922,36067,36698,12425,733500.0,18000000.0
2016-05-17,36697,38138,36697,37913,21376,757800.0,18000000.0
2016-05-18,37823,38678,37553,38409,14989,767700.0,18000000.0
2016-05-19,37823,38498,37643,38093,10901,761400.0,18000000.0
2016-05-20,38093,38543,37282,38499,14778,769500.0,18000000.0
2016-05-23,38543,38543,37553,37553,7549,750600.0,18000000.0
2016-05-24,37327,37327,36382,36427,11042,728100.0,18000000.0
2016-05-25,36517,37282,36337,37283,9689,745200.0,18000000.0
2016-05-26,37057,37553,36922,36968,7075,738900.0,18000000.0
2016-05-27,37372,37372,36247,36382,19916,727200.0,18000000.0
2016-05-30,36202,36202,34716,35572,28509,711000.0,18000000.0
2016-05-31,35256,36157,35256,35572,15260,711000.0,18000000.0
2016-06-01,35571,35616,34896,35392,13645,707400.0,18000000.0
2016-06-02,35166,35526,34761,35122,14609,702000.0,18000000.0
2016-06-03,35346,35391,34671,35302,17754,705600.0,18000000.0
2016-06-07,35391,36382,35076,36022,18662,720000.0,18000000.0
2016-06-08,35887,36517,35436,36427,14533,728100.0,18000000.0
2016-06-09,36427,38138,36022,37148,51367,742500.0,18000000.0
2016-06-10,37192,37462,36652,36923,14015,738000.0,18000000.0
2016-06-13,36562,36922,35796,35842,14603,716400.0,18000000.0
2016-06-14,35571,35932,34716,34896,16755,697500.0,18000000.0
2016-06-15,34716,35346,34491,34716,10605,693900.0,18000000.0
2016-06-16,34671,35031,33590,33681,26852,673200.0,18000000.0
2016-06-17,34130,34581,33410,33996,18584,679500.0,18000000.0
2016-06-20,34671,34671,33905,34266,11806,684900.0,18000000.0
2016-06-21,34040,34716,33455,34356,17030,686700.0,18000000.0
2016-06-22,34491,34716,33680,34131,12134,682200.0,18000000.0
2016-06-23,33905,34266,33500,33771,11058,675000.0,18000000.0
2016-06-24,33815,34220,32239,32780,39898,655200.0,18000000.0
2016-06-27,30663,33365,30663,33365,37327,666900.0,18000000.0
2016-06-28,32554,33410,32554,33320,9375,666000.0,18000000.0
2016-06-29,33410,33905,33140,33410,12494,667800.0,18000000.0
2016-06-30,33320,33770,33140,33410,5848,667800.0,18000000.0
2016-07-01,33320,34716,33320,33816,16673,675900.0,18000000.0
2016-07-04,33635,34491,33635,34266,16323,684900.0,18000000.0
2016-07-05,34085,34491,33590,33906,7076,677700.0,18000000.0
2016-07-06,33905,34220,32825,33365,8211,666900.0,18000000.0
2016-07-07,33410,33770,32960,33140,15703,662400.0,18000000.0
2016-07-08,33140,33455,32509,32690,10200,653400.0,18000000.0
2016-07-11,33230,34626,32780,33996,17589,679500.0,18000000.0
2016-07-12,33995,34446,33410,33726,7904,674100.0,18000000.0
2016-07-13,33770,35031,33770,34041,15526,680400.0,18000000.0
2016-07-14,34040,34581,33950,34176,9697,683100.0,18000000.0
2016-07-15,34175,34671,33815,34401,15481,687600.0,18000000.0
2016-07-18,34040,34761,33995,34626,7267,692100.0,18000000.0
2016-07-19,34626,34761,34130,34131,5871,682200.0,18000000.0
2016-07-20,34266,34761,33770,34536,18033,690300.0,18000000.0
2016-07-21,34761,34806,34040,34131,7812,682200.0,18000000.0
2016-07-22,34040,34491,33770,33996,9297,679500.0,18000000.0
2016-07-25,34040,34040,33230,33501,17160,669600.0,18000000.0
2016-07-26,33365,33860,33050,33636,13759,672300.0,18000000.0
2016-07-27,33725,33860,33545,33546,7062,670500.0,18000000.0
2016-07-28,33545,33770,33320,33320,10683,666000.0,18000000.0
2016-07-29,33185,33500,33050,33230,13402,664200.0,18000000.0
2016-08-01,33050,33590,33005,33050,12834,660600.0,18000000.0
2016-08-02,33005,33140,32600,32915,12846,657900.0,18000000.0
2016-08-03,32600,32780,32104,32420,20739,648000.0,18000000.0
2016-08-04,32464,32825,31789,32825,19397,656100.0,18000000.0
2016-08-05,32600,33185,32600,33005,7987,659700.0,18000000.0
2016-08-08,33005,33410,32735,32960,5712,658800.0,18000000.0
2016-08-09,33185,34356,32825,34176,19907,683100.0,18000000.0
2016-08-10,34175,34356,33095,33185,24401,663300.0,18000000.0
2016-08-11,33185,33185,32599,32825,11212,656100.0,18000000.0
2016-08-12,32735,33995,32735,33636,12637,672300.0,18000000.0
2016-08-16,33365,34491,33230,34311,25093,685800.0,18000000.0
2016-08-17,34175,34581,33860,34221,10998,684000.0,18000000.0
2016-08-18,33905,34220,33545,34131,14159,682200.0,18000000.0
2016-08-19,33995,34626,33275,33365,11103,666900.0,18000000.0
2016-08-22,33365,33410,33050,33320,8511,666000.0,18000000.0
2016-08-23,33320,33320,33005,33140,9039,662400.0,18000000.0
2016-08-24,32960,34085,32915,33906,10937,677700.0,18000000.0
2016-08-25,34130,34220,33365,34086,14831,681300.0,18000000.0
2016-08-26,34085,34356,33860,34176,6082,683100.0,18000000.0
2016-08-29,34040,34220,33725,33951,9071,678600.0,18000000.0
2016-08-30,33995,34401,33815,34266,5894,684900.0,18000000.0
2016-08-31,34175,34356,33500,33816,6285,675900.0,18000000.0
2016-09-01,33815,34806,33320,34671,13593,693000.0,18000000.0
2016-09-02,34671,34716,34130,34446,9445,688500.0,18000000.0
2016-09-05,34581,35661,34446,35572,17198,711000.0,18000000.0
2016-09-06,35571,35661,34851,35617,9162,711900.0,18000000.0
2016-09-07,35256,36922,35256,35797,16722,715500.0,18000000.0
2016-09-08,36247,36247,34851,34851,12562,696600.0,18000000.0
2016-09-09,35166,35526,34356,34491,17824,689400.0,18000000.0
2016-09-12,34040,34266,33590,34041,11016,680400.0,18000000.0
2016-09-13,34220,34401,33725,34356,13466,686700.0,18000000.0
2016-09-19,33950,34401,33545,33816,15401,675900.0,18000000.0
2016-09-20,33545,33905,33275,33546,11573,670500.0,18000000.0
2016-09-21,33545,33590,33320,33501,11043,669600.0,18000000.0
2016-09-22,33680,34040,33635,33681,5873,673200.0,18000000.0
2016-09-23,34040,34175,33860,34131,8997,682200.0,18000000.0
2016-09-26,34130,34266,33500,33726,8399,674100.0,18000000.0
2016-09-27,33545,34446,33410,34266,14192,684900.0,18000000.0
2016-09-28,34626,34986,34085,34941,11577,698400.0,18000000.0
2016-09-29,35121,35211,34536,35122,8695,702000.0,18000000.0
2016-09-30,35121,35121,34626,35031,12481,700200.0,18000000.0
2016-10-04,34851,35166,34446,34806,7986,695700.0,18000000.0
2016-10-05,34491,34851,34401,34761,9083,694800.0,18000000.0
2016-10-06,34446,34761,34220,34626,8753,692100.0,18000000.0
2016-10-07,34896,34896,34130,34311,7579,685800.0,18000000.0
2016-10-10,34491,34626,34311,34311,6865,685800.0,18000000.0
2016-10-11,34581,35661,34581,35437,15348,708300.0,18000000.0
2016-10-12,35661,35887,35436,35887,12827,717300.0,18000000.0
2016-10-13,36022,36022,35436,35797,12048,715500.0,18000000.0
2016-10-14,35977,35977,35526,35932,7751,718200.0,18000000.0
2016-10-17,35436,35841,35031,35031,6223,700200.0,18000000.0
2016-10-18,35121,35887,34986,35887,11159,717300.0,18000000.0
2016-10-19,36022,36022,35391,35572,5890,711000.0,18000000.0
2016-10-20,35571,35661,35211,35392,6165,707400.0,18000000.0
2016-10-21,35166,35751,34941,35617,10124,711900.0,18000000.0
2016-10-24,35887,35887,35391,35617,4509,711900.0,18000000.0
2016-10-25,35436,35841,35346,35662,6069,712800.0,18000000.0
2016-10-26,35841,35841,34356,34581,10644,691200.0,18000000.0
2016-10-27,34986,34986,33815,34581,11139,691200.0,18000000.0
2016-10-28,34220,34716,33995,34671,5356,693000.0,18000000.0
2016-10-31,34220,35121,33725,35122,15839,702000.0,18000000.0
2016-11-01,34986,34986,34130,34491,7975,689400.0,18000000.0
2016-11-02,34356,34356,33590,33636,9067,672300.0,18000000.0
2016-11-03,33500,34130,33455,34131,4411,682200.0,18000000.0
2016-11-04,34401,34536,33725,34491,9090,689400.0,18000000.0
2016-11-07,34761,35166,34446,34986,7979,699300.0,18000000.0
2016-11-08,34986,35166,34671,35122,2896,702000.0,18000000.0
2016-11-09,35211,35211,33275,34131,23326,682200.0,18000000.0
2016-11-10,34536,35121,33950,35122,10480,702000.0,18000000.0
2016-11-11,35346,36742,35031,36292,26835,725400.0,18000000.0
2016-11-14,36337,38678,36337,38544,37649,770400.0,18000000.0
2016-11-15,38723,39444,38273,38544,21173,770400.0,18000000.0
2016-11-16,39174,39624,38408,39579,33103,791100.0,18000000.0
2016-11-17,39579,41335,39219,41245,43288,824400.0,18000000.0
2016-11-18,41245,41335,39849,40480,38963,809100.0,18000000.0
2016-11-21,39804,40614,39083,40075,23475,801000.0,18000000.0
2016-11-22,40074,41380,39444,40930,26568,818100.0,18000000.0
2016-11-23,40930,41245,39399,39399,18818,787500.0,18000000.0
2016-11-24,38858,39714,38723,39489,15673,789300.0,18000000.0
2016-11-25,39669,40209,38858,39129,10983,782100.0,18000000.0
2016-11-28,39129,39129,38228,38499,8143,769500.0,18000000.0
2016-11-29,38993,39984,38363,38949,11972,778500.0,18000000.0
2016-11-30,39624,39624,37192,37643,25211,752400.0,18000000.0
2016-12-01,37688,38993,37372,38319,11384,765900.0,18000000.0
2016-12-02,38363,38948,38228,38499,5200,769500.0,18000000.0
2016-12-05,38498,39174,38408,38904,6671,777600.0,18000000.0
2016-12-06,39174,40029,39129,39579,15196,791100.0,18000000.0
2016-12-07,39804,39804,38813,39084,5586,781200.0,18000000.0
2016-12-08,39624,40254,39174,39354,18275,786600.0,18000000.0
2016-12-09,39714,40074,39354,39940,10241,798300.0,18000000.0
2016-12-12,40344,40434,39714,39714,6566,793800.0,18000000.0
2016-12-13,39714,40614,39579,40480,9446,809100.0,18000000.0
2016-12-14,40479,40479,39489,39940,6704,798300.0,18000000.0
2016-12-15,39939,40074,38993,40030,7454,800100.0,18000000.0
2016-12-16,39939,40164,39444,40165,11649,802800.0,18000000.0
2016-12-19,40164,40164,38723,38724,8309,774000.0,18000000.0
2016-12-20,38543,39083,38228,38228,11783,764100.0,18000000.0
2016-12-21,37958,39219,37958,38589,7545,771300.0,18000000.0
2016-12-22,38543,39083,38318,38724,4108,774000.0,18000000.0
2016-12-23,38723,39129,38093,38273,8062,765000.0,18000000.0
2016-12-26,38273,38678,36922,37418,12976,747900.0,18000000.0
2016-12-27,37778,37778,36607,37373,12919,747000.0,18000000.0
2016-12-28,36742,37327,36517,36562,14677,730800.0,18000000.0
2016-12-29,36832,36832,35751,36157,20984,722700.0,18000000.0
2017-01-02,36157,36562,36022,36292,8985,725400.0,18000000.0
2017-01-03,36517,36517,35887,35887,11500,717300.0,18000000.0
2017-01-04,35887,36382,35796,36112,9273,721800.0,18000000.0
2017-01-05,36067,36382,36022,36382,12085,727200.0,18000000.0
2017-01-06,36382,36652,36112,36652,6063,732600.0,18000000.0
2017-01-09,36382,36607,36112,36202,9685,723600.0,18000000.0
2017-01-10,36157,36472,36022,36247,7983,724500.0,18000000.0
2017-01-11,36112,38498,36112,37688,17476,753300.0,18000000.0
2017-01-12,38183,38228,37598,38183,11962,763200.0,18000000.0
2017-01-13,38273,39219,37778,38904,11064,777600.0,18000000.0
2017-01-16,39354,39354,37958,38364,6916,766800.0,18000000.0
2017-01-17,37778,39083,37778,38544,6236,770400.0,18000000.0
2017-01-18,38543,38768,37643,38724,7293,774000.0,18000000.0
2017-01-19,38723,38903,38003,38499,8016,769500.0,18000000.0
2017-01-20,38498,38498,37733,37958,5995,758700.0,18000000.0
2017-01-23,37958,38138,37327,37328,4687,746100.0,18000000.0
2017-01-24,37462,37553,37057,37418,6359,747900.0,18000000.0
2017-01-25,38003,38003,36607,36607,11265,731700.0,18000000.0
2017-01-26,36922,37192,36157,36607,7341,731700.0,18000000.0
2017-01-31,36427,36652,36022,36292,7501,725400.0,18000000.0
2017-02-01,36697,36787,36157,36292,10576,725400.0,18000000.0
2017-02-02,36292,37372,36202,36202,11161,723600.0,18000000.0
2017-02-03,36067,36742,36022,36247,12506,724500.0,18000000.0
2017-02-06,36832,36877,36112,36157,5993,722700.0,18000000.0
2017-02-07,36472,36562,36022,36517,6595,729900.0,18000000.0
2017-02-08,36247,36652,35932,36292,8525,725400.0,18000000.0
2017-02-09,36292,36472,36157,36427,7892,728100.0,18000000.0
2017-02-10,36652,36742,36247,36607,9837,731700.0,18000000.0
2017-02-13,36562,36967,36472,36788,8388,735300.0,18000000.0
2017-02-14,36922,37327,36877,37193,13351,743400.0,18000000.0
2017-02-15,37102,38273,37102,38273,13111,765000.0,18000000.0
2017-02-16,38363,38363,37327,37508,7978,749700.0,18000000.0
2017-02-17,37462,38048,36922,37328,7171,746100.0,18000000.0
2017-02-20,37012,37057,36427,36652,15172,732600.0,18000000.0
2017-02-21,36652,37733,36562,37733,23245,754200.0,18000000.0
2017-02-22,37733,37733,36922,37103,12846,741600.0,18000000.0
2017-02-23,37598,37598,36832,37148,8528,742500.0,18000000.0
2017-02-24,36922,37147,36652,36923,13719,738000.0,18000000.0
2017-02-27,36877,37508,36607,37148,8879,742500.0,18000000.0
2017-02-28,37462,37462,36787,36968,9896,738900.0,18000000.0
2017-03-02,36922,37372,36562,37148,16289,742500.0,18000000.0
2017-03-03,36922,37237,36652,36698,9348,733500.0,18000000.0
2017-03-06,36472,36562,36022,36112,17012,721800.0,18000000.0
2017-03-07,36247,36427,36067,36247,5648,724500.0,18000000.0
2017-03-08,36112,36427,35751,35797,21026,715500.0,18000000.0
2017-03-09,35706,36292,35571,36067,11020,720900.0,18000000.0
2017-03-10,36022,36337,35796,36202,6477,723600.0,18000000.0
2017-03-13,36022,36382,36022,36112,4930,721800.0,18000000.0
2017-03-14,36112,36247,35841,35887,11630,717300.0,18000000.0
2017-03-15,36157,36157,35481,35707,7239,713700.0,18000000.0
2017-03-16,36022,36382,35751,36382,10434,727200.0,18000000.0
2017-03-17,36472,36652,35887,36562,17380,730800.0,18000000.0
2017-03-20,36202,36202,35932,36112,6574,721800.0,18000000.0
2017-03-21,35932,36202,35932,35977,7475,719100.0,18000000.0
2017-03-22,35932,35932,35571,35617,18258,711900.0,18000000.0
2017-03-23,35616,35977,35616,35662,6779,712800.0,18000000.0
2017-03-24,35661,36022,35616,35887,5334,717300.0,18000000.0
2017-03-27,35706,35841,35526,35662,7751,712800.0,18000000.0
2017-03-28,35661,35841,35571,35842,6565,716400.0,18000000.0
2017-03-29,35887,36022,35436,35437,10372,708300.0,18000000.0
2017-03-30,35481,35481,35256,35302,6413,705600.0,18000000.0
2017-03-31,35301,35887,34941,35842,7062,716400.0,18000000.0
2017-04-03,35571,36022,35436,35572,5542,711000.0,18000000.0
2017-04-04,35616,36112,34941,35122,12368,702000.0,18000000.0
2017-04-05,35031,35391,34851,35077,10414,701100.0,18000000.0
2017-04-06,34851,35166,34536,34626,13821,692100.0,18000000.0
2017-04-07,34491,34896,34446,34626,9474,692100.0,18000000.0
2017-04-10,34581,34806,34356,34356,6991,686700.0,18000000.0
2017-04-11,34356,34581,33320,34401,14276,687600.0,18000000.0
2017-04-12,34220,34536,34040,34536,5437,690300.0,18000000.0
2017-04-13,34581,34851,34130,34851,10105,696600.0,18000000.0
2017-04-14,34761,34761,34220,34536,6939,690300.0,18000000.0
2017-04-17,34536,34536,33950,34356,14287,686700.0,18000000.0
2017-04-18,34671,34671,34220,34626,5489,692100.0,18000000.0
2017-04-19,34356,34671,34085,34221,7506,684000.0,18000000.0
2017-04-20,34130,34581,33995,34536,7109,690300.0,18000000.0
2017-04-21,34401,34491,34040,34221,10679,684000.0,18000000.0
2017-04-24,34220,34356,34130,34266,4142,684900.0,18000000.0
2017-04-25,34130,34311,33815,34131,13801,682200.0,18000000.0
2017-04-26,34356,34356,33905,33996,10867,679500.0,18000000.0
2017-04-27,34175,34311,33815,33996,7836,679500.0,18000000.0
2017-04-28,33680,34040,33455,34041,10963,680400.0,18000000.0
2017-05-02,33815,34040,33815,33996,5487,679500.0,18000000.0
2017-05-04,33500,34175,33500,34041,20931,680400.0,18000000.0
2017-05-08,33725,34581,33725,34536,38691,690300.0,18000000.0
2017-05-10,34941,35616,34175,34221,24742,684000.0,18000000.0
2017-05-11,34356,35031,34356,35031,16209,700200.0,18000000.0
2017-05-12,35031,35031,34311,34356,9505,686700.0,18000000.0
2017-05-15,34761,34761,34130,34761,5581,694800.0,18000000.0
2017-05-16,34806,35121,34806,35031,10767,700200.0,18000000.0
2017-05-17,34896,35211,34581,34716,12660,693900.0,18000000.0
