자화전자(033240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-06-10,7110,7200,6910,7150,43440,127413.0,17820000.0
2008-06-11,7150,7150,6900,7150,57922,127413.0,17820000.0
2008-06-12,7000,7160,6830,7120,102222,126878.0,17820000.0
2008-06-13,7040,7460,7040,7450,80930,132759.0,17820000.0
2008-06-16,7450,7570,7330,7550,25790,134541.0,17820000.0
2008-06-17,7560,7770,7280,7770,53880,138461.0,17820000.0
2008-06-18,7780,7790,7530,7530,36581,134185.0,17820000.0
2008-06-19,7530,7660,7500,7630,46420,135967.0,17820000.0
2008-06-20,7700,7790,7590,7590,42380,135254.0,17820000.0
2008-06-23,7470,7590,7460,7580,11900,135076.0,17820000.0
2008-06-24,7580,7690,7440,7450,8206,132759.0,17820000.0
2008-06-25,7460,7600,7400,7450,22880,132759.0,17820000.0
2008-06-26,7450,7630,7430,7550,12832,134541.0,17820000.0
2008-06-27,7290,7560,7290,7420,11330,132224.0,17820000.0
2008-06-30,7350,7590,7350,7500,44530,133650.0,17820000.0
2008-07-01,7640,7640,7420,7500,22735,133650.0,17820000.0
2008-07-02,7470,7570,7080,7200,24211,128304.0,17820000.0
2008-07-03,7070,7120,6850,6980,26801,124384.0,17820000.0
2008-07-04,7000,7100,6880,6880,9012,122602.0,17820000.0
2008-07-07,6880,7150,6840,7100,14350,126522.0,17820000.0
2008-07-08,7100,7230,6720,6760,13443,120463.0,17820000.0
2008-07-09,6770,7000,6600,6600,5697,117612.0,17820000.0
2008-07-10,6400,6840,6400,6600,11460,117612.0,17820000.0
2008-07-11,6610,6740,6460,6600,29380,117612.0,17820000.0
2008-07-14,6500,6640,6480,6500,18201,115830.0,17820000.0
2008-07-15,6600,6600,6430,6500,32010,115830.0,17820000.0
2008-07-16,6600,6600,6440,6470,8053,115295.0,17820000.0
2008-07-17,6510,6550,6360,6480,11600,115474.0,17820000.0
2008-07-18,6420,6490,6420,6450,9262,114939.0,17820000.0
2008-07-21,6450,6650,6400,6450,9803,114939.0,17820000.0
2008-07-22,6460,6520,6400,6450,9782,114939.0,17820000.0
2008-07-23,6450,6600,6380,6400,21508,114048.0,17820000.0
2008-07-24,6450,6590,6330,6440,23017,114761.0,17820000.0
2008-07-25,6490,6490,6360,6400,3730,114048.0,17820000.0
2008-07-28,6380,6500,6290,6290,9660,112088.0,17820000.0
2008-07-29,6290,6330,6100,6100,8143,108702.0,17820000.0
2008-07-30,6150,6190,5740,5890,78680,104960.0,17820000.0
2008-07-31,5880,5880,5730,5800,15404,103356.0,17820000.0
2008-08-01,5780,5800,5680,5740,10534,102287.0,17820000.0
2008-08-04,5670,5700,5450,5500,48337,98010.0,17820000.0
2008-08-05,5410,5500,4990,5300,281785,94446.0,17820000.0
2008-08-06,5310,5310,5140,5200,102634,92664.0,17820000.0
2008-08-07,5200,5320,5160,5200,84783,92664.0,17820000.0
2008-08-08,5180,5790,5170,5500,587460,98010.0,17820000.0
2008-08-11,5750,5840,5510,5510,195043,98188.0,17820000.0
2008-08-12,5520,5580,5380,5480,115516,97654.0,17820000.0
2008-08-13,5430,5670,5430,5550,144139,98901.0,17820000.0
2008-08-14,5490,5500,5300,5350,134740,95337.0,17820000.0
2008-08-18,5380,5380,5160,5200,134280,92664.0,17820000.0
2008-08-19,5190,5190,5050,5090,96476,90704.0,17820000.0
2008-08-20,5070,5260,5050,5250,97131,93555.0,17820000.0
2008-08-21,5250,5280,5130,5130,109365,91417.0,17820000.0
2008-08-22,5150,5150,4850,4995,84498,89011.0,17820000.0
2008-08-25,5050,5050,4940,4940,72351,88031.0,17820000.0
2008-08-26,4890,4895,4800,4800,63998,85536.0,17820000.0
2008-08-27,4870,5100,4860,4970,168369,88565.0,17820000.0
2008-08-28,5010,5040,4935,4950,79359,88209.0,17820000.0
2008-08-29,4915,4950,4835,4845,98076,86338.0,17820000.0
2008-09-01,4830,4830,4465,4670,121872,83219.0,17820000.0
2008-09-02,4640,4750,4600,4645,61766,82774.0,17820000.0
2008-09-03,4580,4750,4565,4750,33620,84645.0,17820000.0
2008-09-04,4750,4900,4710,4810,138133,85714.0,17820000.0
2008-09-05,4670,5000,4670,4900,141207,87318.0,17820000.0
2008-09-08,4970,5110,4930,5100,472750,90882.0,17820000.0
2008-09-09,5100,5630,5080,5340,129927,95159.0,17820000.0
2008-09-10,5210,5480,5200,5390,64655,96050.0,17820000.0
2008-09-11,5350,5400,5170,5340,55690,95159.0,17820000.0
2008-09-12,5400,5740,5360,5740,85136,102287.0,17820000.0
2008-09-16,5120,5400,5120,5220,91070,93020.0,17820000.0
2008-09-17,5350,5550,5310,5550,67291,98901.0,17820000.0
2008-09-18,5300,5390,5260,5300,72575,94446.0,17820000.0
2008-09-19,5440,5500,5390,5390,62660,96050.0,17820000.0
2008-09-22,5390,5680,5320,5600,133141,99792.0,17820000.0
2008-09-23,5500,5740,5490,5730,61231,102109.0,17820000.0
2008-09-24,5730,5770,5620,5700,47340,101574.0,17820000.0
2008-09-25,5640,5660,5530,5600,36880,99792.0,17820000.0
2008-09-26,5650,5650,5400,5450,46206,97119.0,17820000.0
2008-09-29,5630,5630,5400,5450,56811,97119.0,17820000.0
2008-09-30,5200,5400,5110,5400,67423,96228.0,17820000.0
2008-10-01,5430,5510,5360,5430,47912,96763.0,17820000.0
2008-10-02,5500,5570,5270,5410,66387,96406.0,17820000.0
2008-10-06,5400,5400,5200,5240,55290,93377.0,17820000.0
2008-10-07,5200,5200,5020,5130,44625,91417.0,17820000.0
2008-10-08,4910,5070,4880,4880,79812,86962.0,17820000.0
2008-10-09,4880,5190,4710,4900,102637,87318.0,17820000.0
2008-10-10,4800,4900,4165,4750,330929,84645.0,17820000.0
2008-10-13,4750,4900,4685,4800,96550,85536.0,17820000.0
2008-10-14,5030,5130,4950,5010,152550,89278.0,17820000.0
2008-10-15,4950,5100,4885,5090,52965,90704.0,17820000.0
2008-10-16,4660,4845,4660,4700,90872,83754.0,17820000.0
2008-10-17,4840,4870,4620,4700,43863,83754.0,17820000.0
2008-10-20,4635,4860,4505,4655,34232,82952.0,17820000.0
2008-10-21,4700,4765,4470,4700,138450,83754.0,17820000.0
2008-10-22,4625,4950,4490,4950,118420,88209.0,17820000.0
2008-10-23,4600,4700,4410,4410,51986,78586.0,17820000.0
2008-10-24,4540,4575,3990,4000,161927,71280.0,17820000.0
2008-10-27,4010,4160,3500,3700,93686,65934.0,17820000.0
2008-10-28,3300,3900,3300,3700,232367,65934.0,17820000.0
2008-10-29,3870,3995,3520,3700,101320,65934.0,17820000.0
2008-10-30,3830,4255,3790,4255,100370,75824.0,17820000.0
2008-10-31,4200,4790,4100,4240,211460,75557.0,17820000.0
2008-11-03,4300,4395,4240,4300,74560,76626.0,17820000.0
2008-11-04,4345,4390,4220,4385,40491,78141.0,17820000.0
2008-11-05,4410,4640,4350,4465,146630,79566.0,17820000.0
2008-11-06,4245,4380,4000,4000,62810,71280.0,17820000.0
2008-11-07,3630,4150,3630,4150,46761,73953.0,17820000.0
2008-11-10,4170,4170,4060,4100,50821,73062.0,17820000.0
2008-11-11,4010,4010,3800,3810,195662,67894.0,17820000.0
2008-11-12,3790,3790,3610,3675,157663,65488.0,17820000.0
2008-11-13,3510,3560,3370,3500,51513,62370.0,17820000.0
2008-11-14,3620,3700,3600,3605,53576,64241.0,17820000.0
2008-11-17,3515,3650,3515,3545,48130,63172.0,17820000.0
2008-11-18,3540,3690,3465,3670,120410,65399.0,17820000.0
2008-11-19,3630,3690,3520,3560,61623,63439.0,17820000.0
2008-11-20,3390,3450,3265,3265,59307,58182.0,17820000.0
2008-11-21,3100,3430,3050,3290,56893,58628.0,17820000.0
2008-11-24,3290,3400,3180,3200,98554,57024.0,17820000.0
2008-11-25,3395,3420,3180,3295,35220,58717.0,17820000.0
2008-11-26,3280,3380,3235,3380,39460,60232.0,17820000.0
2008-11-27,3450,3510,3390,3430,38196,61123.0,17820000.0
2008-11-28,3430,3495,3400,3420,56045,60944.0,17820000.0
2008-12-01,3425,3520,3375,3485,30750,62103.0,17820000.0
2008-12-02,3350,3470,3310,3470,21261,61835.0,17820000.0
2008-12-03,3435,3480,3345,3385,42314,60321.0,17820000.0
2008-12-04,3380,3430,3205,3215,70165,57291.0,17820000.0
2008-12-05,3245,3280,3180,3225,39441,57470.0,17820000.0
2008-12-08,3300,3345,3250,3340,71988,59519.0,17820000.0
2008-12-09,3350,3400,3250,3270,67393,58271.0,17820000.0
2008-12-10,3265,3390,3200,3350,95937,59697.0,17820000.0
2008-12-11,3355,3470,3325,3400,115941,60588.0,17820000.0
2008-12-12,3400,3505,3295,3310,100225,58984.0,17820000.0
2008-12-15,3390,3585,3380,3555,84060,63350.0,17820000.0
2008-12-16,3495,3700,3470,3650,64524,65043.0,17820000.0
2008-12-17,3720,3770,3580,3630,44573,64687.0,17820000.0
2008-12-18,3600,3690,3555,3560,64261,63439.0,17820000.0
2008-12-19,3505,3660,3505,3660,117544,65221.0,17820000.0
2008-12-22,3685,3975,3685,3840,259880,68429.0,17820000.0
2008-12-23,3895,3895,3660,3670,81401,65399.0,17820000.0
2008-12-24,3670,3670,3500,3590,76210,63974.0,17820000.0
2008-12-26,3600,3660,3545,3650,44396,65043.0,17820000.0
2008-12-29,3555,3580,3460,3535,35234,62994.0,17820000.0
2008-12-30,3560,3575,3480,3490,35405,62192.0,17820000.0
2009-01-02,3500,3625,3455,3520,27261,62726.0,17820000.0
2009-01-05,3550,3635,3550,3600,40691,64152.0,17820000.0
2009-01-06,3680,3725,3615,3710,69040,66112.0,17820000.0
2009-01-07,3750,3765,3685,3725,68468,66380.0,17820000.0
2009-01-08,3695,3720,3640,3650,31800,65043.0,17820000.0
2009-01-09,3650,3900,3600,3760,88660,67003.0,17820000.0
2009-01-12,3710,3830,3710,3730,65013,66469.0,17820000.0
2009-01-13,3700,3765,3685,3750,50440,66825.0,17820000.0
2009-01-14,3745,3935,3730,3910,113316,69676.0,17820000.0
2009-01-15,3795,3910,3715,3715,132719,66201.0,17820000.0
2009-01-16,3785,4090,3780,4080,300871,72706.0,17820000.0
2009-01-19,4175,4250,4050,4060,226475,72349.0,17820000.0
2009-01-20,4100,4140,3905,4000,111977,71280.0,17820000.0
2009-01-21,3830,3940,3790,3850,158391,68607.0,17820000.0
2009-01-22,3925,3950,3835,3850,66100,68607.0,17820000.0
2009-01-23,3850,3860,3710,3725,62945,66380.0,17820000.0
2009-01-28,3830,4020,3810,3950,122200,70389.0,17820000.0
2009-01-29,3950,4120,3910,3950,282620,70389.0,17820000.0
2009-01-30,4020,4280,4000,4145,476740,73864.0,17820000.0
2009-02-02,4200,4230,4090,4100,247528,73062.0,17820000.0
2009-02-03,4130,4300,4045,4245,317925,75646.0,17820000.0
2009-02-04,4305,4395,4210,4330,296150,77161.0,17820000.0
2009-02-05,4290,4455,4265,4310,295391,76804.0,17820000.0
2009-02-06,4400,4650,4400,4530,490261,80725.0,17820000.0
2009-02-09,4540,4620,4300,4345,210634,77428.0,17820000.0
2009-02-10,4400,4400,4235,4300,149340,76626.0,17820000.0
2009-02-11,4170,4285,4120,4285,157208,76359.0,17820000.0
2009-02-12,4290,4300,4160,4180,98940,74488.0,17820000.0
2009-02-13,4205,4460,4205,4390,261180,78230.0,17820000.0
2009-02-16,4435,4510,4345,4450,431934,79299.0,17820000.0
2009-02-17,4450,4500,3905,4000,221837,71280.0,17820000.0
2009-02-18,3925,4100,3800,3910,205771,69676.0,17820000.0
2009-02-19,3940,4035,3805,3815,186917,67983.0,17820000.0
2009-02-20,3820,3955,3785,3815,213968,67983.0,17820000.0
2009-02-23,3770,3930,3740,3830,174810,68251.0,17820000.0
2009-02-24,3760,4100,3630,3630,525883,64687.0,17820000.0
2009-02-25,3720,3760,3645,3720,296138,66290.0,17820000.0
2009-02-26,3735,3815,3600,3700,156439,65934.0,17820000.0
2009-02-27,3705,3790,3700,3785,113350,67449.0,17820000.0
2009-03-02,3745,3870,3685,3800,106721,67716.0,17820000.0
2009-03-03,3700,3915,3600,3875,132991,69052.0,17820000.0
2009-03-04,3850,4000,3850,4000,162339,71280.0,17820000.0
2009-03-05,4010,4085,3920,4040,85491,71993.0,17820000.0
2009-03-06,4040,4300,4030,4210,418056,75022.0,17820000.0
2009-03-09,4300,4540,4265,4540,425598,80903.0,17820000.0
2009-03-10,4550,4550,4380,4430,242867,78943.0,17820000.0
2009-03-11,4505,4540,4360,4485,254880,79923.0,17820000.0
2009-03-12,4600,4700,4525,4580,314277,81616.0,17820000.0
2009-03-13,4650,5200,4500,5120,1010781,91238.0,17820000.0
2009-03-16,5100,5830,5000,5400,1199350,96228.0,17820000.0
2009-03-17,5450,5700,5330,5600,664470,99792.0,17820000.0
2009-03-18,5590,5640,5420,5580,263901,99436.0,17820000.0
2009-03-19,5580,5730,5130,5280,324467,94090.0,17820000.0
2009-03-20,5300,5830,5280,5710,627002,101752.0,17820000.0
2009-03-23,5800,5850,5470,5550,432002,98901.0,17820000.0
2009-03-24,5690,5690,5360,5550,289555,98901.0,17820000.0
2009-03-25,5590,5650,5420,5650,160267,100683.0,17820000.0
2009-03-26,5840,6080,5660,6010,593479,107098.0,17820000.0
2009-03-27,6070,6250,5870,6000,305720,106920.0,17820000.0
2009-03-30,5930,6100,5670,5870,166623,104603.0,17820000.0
2009-03-31,5870,6060,5780,5850,192449,104247.0,17820000.0
2009-04-01,5960,6110,5800,6050,368196,107811.0,17820000.0
2009-04-02,6170,6300,6040,6250,366953,111375.0,17820000.0
2009-04-03,6390,6720,6350,6450,738343,114939.0,17820000.0
2009-04-06,6500,6900,6410,6500,284780,115830.0,17820000.0
2009-04-07,6480,7150,6360,7100,686439,126522.0,17820000.0
2009-04-08,6850,7200,6850,6930,165676,123493.0,17820000.0
2009-04-09,7160,7200,6930,7200,510178,128304.0,17820000.0
2009-04-10,7300,7300,6950,7010,214187,124918.0,17820000.0
2009-04-13,7040,7040,6500,6950,281573,123849.0,17820000.0
2009-04-14,7100,7100,6680,6810,242583,121354.0,17820000.0
2009-04-15,6720,6820,6290,6600,297565,117612.0,17820000.0
2009-04-16,6700,6770,6550,6600,311320,117612.0,17820000.0
2009-04-17,6730,6790,6160,6400,263693,114048.0,17820000.0
2009-04-20,6300,6700,6120,6700,243595,119394.0,17820000.0
2009-04-21,6450,6830,6440,6830,208393,121711.0,17820000.0
2009-04-22,6930,6960,6700,6700,110531,119394.0,17820000.0
2009-04-23,6760,6800,6540,6790,125838,120998.0,17820000.0
2009-04-24,6840,7220,6710,6800,332740,121176.0,17820000.0
2009-04-27,6930,7050,6420,6430,259981,114583.0,17820000.0
2009-04-28,6380,6470,5780,5790,413423,103178.0,17820000.0
2009-04-29,5790,6540,5750,6500,216695,115830.0,17820000.0
2009-04-30,6650,6730,6500,6700,162792,119394.0,17820000.0
2009-05-04,6700,6780,6420,6480,100870,115474.0,17820000.0
2009-05-06,6590,6690,6430,6660,69575,118681.0,17820000.0
2009-05-07,6700,6740,6510,6550,93528,116721.0,17820000.0
2009-05-08,6680,7150,6600,7100,723104,126522.0,17820000.0
2009-05-11,7180,7770,7120,7600,798265,135432.0,17820000.0
2009-05-12,7600,7670,7350,7590,374801,135254.0,17820000.0
2009-05-13,7800,8100,7680,7930,642009,141313.0,17820000.0
2009-05-14,7780,8150,7670,8060,350987,143629.0,17820000.0
2009-05-15,8140,8390,8030,8170,271538,145589.0,17820000.0
2009-05-18,8100,8200,7920,8010,168325,142738.0,17820000.0
2009-05-19,8290,8360,8050,8360,359793,148975.0,17820000.0
2009-05-20,8360,8490,8200,8200,95174,146124.0,17820000.0
2009-05-21,8200,8300,7860,8070,103213,143807.0,17820000.0
2009-05-22,8100,8180,7850,7850,98631,139887.0,17820000.0
2009-05-25,7630,7900,7280,7900,257844,140778.0,17820000.0
2009-05-26,7940,8080,7610,8000,250483,142560.0,17820000.0
2009-05-27,8020,8100,7520,7900,238313,140778.0,17820000.0
2009-05-28,7620,7800,7310,7590,99127,135254.0,17820000.0
2009-05-29,7780,7780,7410,7700,65331,137214.0,17820000.0
2009-06-01,7700,8240,7620,8200,211425,146124.0,17820000.0
2009-06-02,8300,8360,8050,8210,128058,146302.0,17820000.0
2009-06-03,8180,8640,8170,8360,312614,148975.0,17820000.0
2009-06-04,8370,8370,8000,8020,105363,142916.0,17820000.0
2009-06-05,8050,8270,7790,7790,110694,138818.0,17820000.0
2009-06-08,7780,7900,7570,7570,83815,134897.0,17820000.0
2009-06-09,7580,7670,7210,7220,197210,128660.0,17820000.0
2009-06-10,7250,7300,7100,7220,138914,128660.0,17820000.0
2009-06-11,7250,7670,7250,7460,131270,132937.0,17820000.0
2009-06-12,7600,7640,7350,7580,71119,135076.0,17820000.0
2009-06-15,7600,7720,7480,7560,64455,134719.0,17820000.0
2009-06-16,7600,7790,7420,7770,61390,138461.0,17820000.0
2009-06-17,7770,7800,7520,7730,67062,137749.0,17820000.0
2009-06-18,8100,8350,7750,7750,460949,138105.0,17820000.0
2009-06-19,8000,8240,7780,7860,235093,140065.0,17820000.0
2009-06-22,7910,8170,7860,8140,103821,145055.0,17820000.0
2009-06-23,7980,8100,7680,7850,165209,139887.0,17820000.0
2009-06-24,7810,7850,7530,7830,118335,139531.0,17820000.0
2009-06-25,7830,8100,7760,7970,101635,142025.0,17820000.0
2009-06-26,8090,8130,7890,8060,53219,143629.0,17820000.0
2009-06-29,8070,8130,7890,8010,75430,142738.0,17820000.0
2009-06-30,8010,8140,7850,8070,110809,143807.0,17820000.0
2009-07-01,8010,8160,8010,8080,102159,143986.0,17820000.0
2009-07-02,8100,8180,8050,8080,76431,143986.0,17820000.0
2009-07-03,7920,8170,7920,8160,65820,145411.0,17820000.0
2009-07-06,8160,8240,8100,8240,69670,146837.0,17820000.0
2009-07-07,8290,8440,8190,8390,145170,149510.0,17820000.0
2009-07-08,8340,8660,8260,8540,237605,152183.0,17820000.0
2009-07-09,8640,8770,8000,8360,417066,148975.0,17820000.0
2009-07-10,8360,8360,8010,8160,152077,145411.0,17820000.0
2009-07-13,8170,8180,7550,7670,222015,136679.0,17820000.0
2009-07-14,7880,7880,7500,7700,132220,137214.0,17820000.0
2009-07-15,7980,8320,7950,8080,191708,143986.0,17820000.0
2009-07-16,8100,8510,8100,8350,223810,148797.0,17820000.0
2009-07-17,8360,8500,7980,8170,190529,145589.0,17820000.0
2009-07-20,8060,8180,7960,8180,158565,145768.0,17820000.0
2009-07-21,8170,8260,8030,8100,59260,144342.0,17820000.0
2009-07-22,8080,8100,7770,7770,183482,138461.0,17820000.0
2009-07-23,7830,8160,7760,8160,174418,145411.0,17820000.0
2009-07-24,8160,8180,7800,7870,278091,140243.0,17820000.0
2009-07-27,7900,8110,7800,8060,273818,143629.0,17820000.0
2009-07-28,8060,8150,7900,7900,157640,140778.0,17820000.0
2009-07-29,7980,7980,7630,7690,177431,137036.0,17820000.0
2009-07-30,7650,7720,7380,7560,286718,134719.0,17820000.0
2009-07-31,7600,7800,7560,7560,151959,134719.0,17820000.0
2009-08-03,7650,7650,7450,7550,96932,134541.0,17820000.0
2009-08-04,7510,7600,7390,7400,252086,131868.0,17820000.0
2009-08-05,7480,7480,7340,7350,93159,130977.0,17820000.0
2009-08-06,7350,7410,7240,7340,192621,130799.0,17820000.0
2009-08-07,7390,7390,7270,7290,101522,129908.0,17820000.0
2009-08-10,7300,7510,7300,7500,266033,133650.0,17820000.0
2009-08-11,7540,7590,7340,7530,225599,134185.0,17820000.0
2009-08-12,7530,7600,7430,7580,115050,135076.0,17820000.0
2009-08-13,7660,8220,7630,8200,587323,146124.0,17820000.0
2009-08-14,8400,8660,8340,8590,660399,153074.0,17820000.0
2009-08-17,8470,8590,8320,8470,195231,150935.0,17820000.0
2009-08-18,8500,9000,8220,9000,777247,160380.0,17820000.0
2009-08-19,9140,9170,8760,8940,361423,159311.0,17820000.0
2009-08-20,8990,8990,8400,8480,351674,151114.0,17820000.0
2009-08-21,8560,8750,8390,8510,244102,151648.0,17820000.0
2009-08-24,8600,8610,8100,8160,360403,145411.0,17820000.0
2009-08-25,8080,8350,8060,8180,194457,145768.0,17820000.0
2009-08-26,8290,8890,8160,8820,591574,157172.0,17820000.0
2009-08-27,8800,8980,8670,8850,211959,157707.0,17820000.0
2009-08-28,8800,8960,8600,8880,111197,158242.0,17820000.0
2009-08-31,8880,9090,8800,8800,204660,156816.0,17820000.0
2009-09-01,8800,8970,8450,8640,284510,153965.0,17820000.0
2009-09-02,8490,8650,8310,8500,227466,151470.0,17820000.0
2009-09-03,8600,8600,8400,8460,98025,150757.0,17820000.0
2009-09-04,8580,8830,8420,8550,189273,152361.0,17820000.0
2009-09-07,8600,9260,8570,9250,814520,164835.0,17820000.0
2009-09-08,9350,10600,9340,10600,1840436,188892.0,17820000.0
2009-09-09,10950,11600,10450,10900,1575611,194238.0,17820000.0
2009-09-10,10900,12300,10600,11550,1938794,205821.0,17820000.0
2009-09-11,11650,11800,10600,10950,912172,195129.0,17820000.0
2009-09-14,10950,11050,10000,10550,706439,188001.0,17820000.0
2009-09-15,10850,11400,10600,11300,870325,201366.0,17820000.0
2009-09-16,11100,11300,10750,11100,453748,197802.0,17820000.0
2009-09-17,11450,11800,10350,10550,588714,188001.0,17820000.0
2009-09-18,10500,10850,10300,10850,364091,193347.0,17820000.0
2009-09-21,10750,10850,10050,10100,447053,179982.0,17820000.0
2009-09-22,10200,10500,10100,10450,345320,186219.0,17820000.0
2009-09-23,10350,10600,9990,10450,361179,186219.0,17820000.0
2009-09-24,10300,10450,9730,9930,314376,176953.0,17820000.0
2009-09-25,9900,10100,9410,9780,311405,174280.0,17820000.0
2009-09-28,9680,10400,9600,10050,313549,179091.0,17820000.0
2009-09-29,10200,10200,9700,9900,196329,176418.0,17820000.0
2009-09-30,9670,10000,9460,10000,175414,178200.0,17820000.0
2009-10-01,9990,9990,9110,9600,340854,171072.0,17820000.0
2009-10-05,9350,9420,9200,9350,140712,166617.0,17820000.0
2009-10-06,9460,9460,8970,8970,117568,159845.0,17820000.0
2009-10-07,9100,9350,9070,9250,106903,164835.0,17820000.0
2009-10-08,9250,9380,9240,9270,82144,165191.0,17820000.0
2009-10-09,9410,9650,9300,9600,114521,171072.0,17820000.0
2009-10-12,9730,9780,9280,9320,103242,166082.0,17820000.0
2009-10-13,9240,9400,8750,8750,335805,155925.0,17820000.0
2009-10-14,8800,8950,8720,8830,144070,157351.0,17820000.0
2009-10-15,9100,9440,9100,9180,247622,163588.0,17820000.0
2009-10-16,9220,9220,8880,9000,103283,160380.0,17820000.0
2009-10-19,9080,9760,8820,9690,233655,172676.0,17820000.0
2009-10-20,9760,10050,9490,9700,221610,172854.0,17820000.0
2009-10-21,9670,9680,9400,9600,96418,171072.0,17820000.0
2009-10-22,9150,9460,9140,9160,134151,163231.0,17820000.0
2009-10-23,9190,9190,8890,9130,97613,162697.0,17820000.0
2009-10-26,9060,9180,8960,8960,59970,159667.0,17820000.0
2009-10-27,8830,8850,8530,8700,246989,155034.0,17820000.0
2009-10-28,8680,8680,8040,8180,303223,145768.0,17820000.0
2009-10-29,7970,8130,7650,7720,289004,137570.0,17820000.0
2009-10-30,7900,7990,7700,7700,152180,137214.0,17820000.0
2009-11-02,7420,7730,7420,7700,117472,137214.0,17820000.0
2009-11-03,7900,8070,7860,7980,260443,142204.0,17820000.0
2009-11-04,8000,8030,7770,7910,138883,140956.0,17820000.0
2009-11-05,7870,7920,7590,7590,103956,135254.0,17820000.0
2009-11-06,7700,7800,7450,7550,156283,134541.0,17820000.0
2009-11-09,7510,8040,7510,8000,205622,142560.0,17820000.0
2009-11-10,8100,8150,7770,7880,106207,140422.0,17820000.0
2009-11-11,7890,7990,7820,7950,43908,141669.0,17820000.0
2009-11-12,7950,8000,7640,7710,70531,137392.0,17820000.0
2009-11-13,7630,7730,7500,7530,64570,134185.0,17820000.0
2009-11-16,7480,7550,7120,7170,180750,127769.0,17820000.0
2009-11-17,7200,7290,7140,7140,81822,127235.0,17820000.0
2009-11-18,7120,7250,6850,6870,217626,122423.0,17820000.0
2009-11-19,6890,7080,6890,6930,107215,123493.0,17820000.0
2009-11-20,6930,7170,6930,7100,74800,126522.0,17820000.0
2009-11-23,7040,7140,6970,7100,67203,126522.0,17820000.0
2009-11-24,7050,7100,6910,6950,118517,123849.0,17820000.0
2009-11-25,6950,7240,6800,7210,245356,128482.0,17820000.0
2009-11-26,7280,7300,7100,7110,80333,126700.0,17820000.0
2009-11-27,7000,7000,6410,6410,100829,114226.0,17820000.0
2009-11-30,6700,6830,6630,6690,64550,119216.0,17820000.0
2009-12-01,6610,6800,6610,6800,43540,121176.0,17820000.0
2009-12-02,6890,6970,6820,6950,61650,123849.0,17820000.0
2009-12-03,7000,7140,6960,6960,62942,124027.0,17820000.0
2009-12-04,6960,7130,6960,7100,73918,126522.0,17820000.0
2009-12-07,7210,7250,7110,7190,58499,128126.0,17820000.0
2009-12-08,7230,7230,7070,7090,48009,126344.0,17820000.0
2009-12-09,6990,7080,6940,6970,115953,124205.0,17820000.0
2009-12-10,7010,7620,6980,7520,389150,134006.0,17820000.0
2009-12-11,7530,7620,7390,7520,243087,134006.0,17820000.0
2009-12-14,7530,8230,7530,8130,668227,144877.0,17820000.0
2009-12-15,8170,8240,7920,8240,172739,146837.0,17820000.0
2009-12-16,8220,8420,8120,8300,135598,147906.0,17820000.0
2009-12-17,8100,8400,7990,8000,224030,142560.0,17820000.0
2009-12-18,7970,8650,7970,8450,479156,150579.0,17820000.0
2009-12-21,8700,9270,8540,9150,660414,163053.0,17820000.0
2009-12-22,9250,9250,8700,8810,341295,156994.0,17820000.0
2009-12-23,9000,9210,8730,8730,307999,155569.0,17820000.0
2009-12-24,8750,8950,8510,8640,202309,153965.0,17820000.0
2009-12-28,8640,8880,8480,8520,170803,151826.0,17820000.0
2009-12-29,8520,8580,8260,8490,110472,151292.0,17820000.0
2009-12-30,8540,9170,8490,9170,233998,163409.0,17820000.0
2010-01-04,9030,9170,8920,9100,152267,162162.0,17820000.0
2010-01-05,9280,9760,9100,9650,558113,171963.0,17820000.0
2010-01-06,9650,9650,9400,9600,178282,171072.0,17820000.0
2010-01-07,9500,9600,9010,9040,251259,161093.0,17820000.0
2010-01-08,9040,9280,9020,9200,115152,163944.0,17820000.0
2010-01-11,9210,9280,8730,8990,250611,160202.0,17820000.0
2010-01-12,9000,9140,8750,8830,86206,157351.0,17820000.0
2010-01-13,8710,9340,8640,9340,118502,166439.0,17820000.0
2010-01-14,9240,9240,9020,9110,146353,162340.0,17820000.0
2010-01-15,9050,9190,8700,8790,240979,156638.0,17820000.0
2010-01-18,8820,8820,8630,8710,186942,155212.0,17820000.0
2010-01-19,8730,8860,8300,8370,371325,149153.0,17820000.0
2010-01-20,8410,8490,8170,8190,183054,145946.0,17820000.0
2010-01-21,8200,8410,8120,8350,114989,148797.0,17820000.0
2010-01-22,8300,8440,8000,8060,259025,143629.0,17820000.0
2010-01-25,7800,8040,7800,7840,193603,139709.0,17820000.0
2010-01-26,7900,8010,7200,7320,338149,130442.0,17820000.0
2010-01-27,7400,7480,7290,7340,152040,130799.0,17820000.0
2010-01-28,7510,7560,7100,7350,152300,130977.0,17820000.0
2010-01-29,7250,7330,7080,7110,122376,126700.0,17820000.0
2010-02-01,7110,7250,6920,6970,217340,124205.0,17820000.0
2010-02-02,7080,7500,6970,7070,258279,125987.0,17820000.0
2010-02-03,7230,7240,7050,7050,228705,125631.0,17820000.0
2010-02-04,7080,7300,7050,7210,146249,128482.0,17820000.0
2010-02-05,6900,6950,6800,6820,222870,121532.0,17820000.0
2010-02-08,6840,6950,6550,6570,286196,117077.0,17820000.0
2010-02-09,6530,6700,6480,6650,207475,118503.0,17820000.0
