삼성증권(016360),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-01-08,37828,38168,36810,38071,577985,3000080.0,76435165.0
2016-01-11,37586,38119,37246,37344,291515,2942754.0,76435165.0
2016-01-12,37828,38216,36955,37004,320930,2916002.0,76435165.0
2016-01-13,37149,38168,37149,37829,250835,2980971.0,76435165.0
2016-01-14,37149,37295,36179,36568,629197,2881606.0,76435165.0
2016-01-15,37149,37246,35306,35501,550919,2797527.0,76435165.0
2016-01-18,34724,35306,34385,34919,562171,2751666.0,76435165.0
2016-01-19,34627,35500,34142,35501,363395,2797527.0,76435165.0
2016-01-20,35112,35209,33269,33706,519827,2656122.0,76435165.0
2016-01-21,33706,34288,33221,33367,430476,2629370.0,76435165.0
2016-01-22,33706,35015,33706,34579,466842,2724914.0,76435165.0
2016-01-25,35306,35743,34821,34870,338152,2747844.0,76435165.0
2016-01-26,34530,34724,34045,34240,291235,2698161.0,76435165.0
2016-01-27,34870,35452,34142,34434,475475,2713448.0,76435165.0
2016-01-28,34918,35791,34433,35743,652203,2816636.0,76435165.0
2016-01-29,36373,36470,35452,36471,833229,2873962.0,76435165.0
2016-02-01,37052,38071,36858,37489,753037,2954219.0,76435165.0
2016-02-02,37246,37295,36373,36471,346884,2873962.0,76435165.0
2016-02-03,35937,36228,35258,35307,364055,2782240.0,76435165.0
2016-02-04,35743,36034,35306,35889,425313,2828101.0,76435165.0
2016-02-05,35985,37295,35694,37053,458904,2919823.0,76435165.0
2016-02-11,34918,35597,34530,34676,758462,2732557.0,76435165.0
2016-02-12,34239,34530,33269,33464,724954,2637013.0,76435165.0
2016-02-15,34239,35161,34191,35161,320737,2770775.0,76435165.0
2016-02-16,35452,35888,34821,35792,340268,2820458.0,76435165.0
2016-02-17,35694,36276,35355,35840,319331,2824279.0,76435165.0
2016-02-18,36761,37052,36519,36859,449952,2904536.0,76435165.0
2016-02-19,36664,36907,36470,36907,261490,2908358.0,76435165.0
2016-02-22,36567,37489,36567,37198,261824,2931289.0,76435165.0
2016-02-23,37828,37925,37246,37392,342126,2946576.0,76435165.0
2016-02-24,36858,37392,36470,37344,263112,2942754.0,76435165.0
2016-02-25,37537,38071,36664,36956,336698,2912180.0,76435165.0
2016-02-26,37295,37974,37149,37441,308828,2950397.0,76435165.0
2016-02-29,37731,38895,37586,37877,427908,2984793.0,76435165.0
2016-03-02,38701,39526,38556,39478,547617,3110911.0,76435165.0
2016-03-03,39574,39962,39041,39672,408672,3126198.0,76435165.0
2016-03-04,39914,40156,39429,39817,284911,3137664.0,76435165.0
2016-03-07,40156,41272,39962,40787,539319,3214099.0,76435165.0
2016-03-08,41175,41175,40059,40787,349236,3214099.0,76435165.0
2016-03-09,40350,41078,39574,39866,247164,3141485.0,76435165.0
2016-03-10,40059,40641,39623,40108,338745,3160594.0,76435165.0
2016-03-11,40059,40399,39623,39866,211068,3141485.0,76435165.0
2016-03-14,40641,40884,39041,39235,390192,3091802.0,76435165.0
2016-03-15,39186,39380,38313,38459,314237,3030654.0,76435165.0
2016-03-16,38604,39720,38556,38896,252687,3065050.0,76435165.0
2016-03-17,39526,41126,39429,40739,666312,3210277.0,76435165.0
2016-03-18,41272,41514,40447,40739,362583,3210277.0,76435165.0
2016-03-21,41175,41175,40253,40302,317055,3175881.0,76435165.0
2016-03-22,40302,40738,39865,40496,251338,3191168.0,76435165.0
2016-03-23,40496,40593,39962,40205,142001,3168238.0,76435165.0
2016-03-24,39865,39962,39089,39381,305043,3103268.0,76435165.0
2016-03-25,39380,39429,38653,38896,237983,3065050.0,76435165.0
2016-03-28,38701,39138,38653,38896,157822,3065050.0,76435165.0
2016-03-29,38895,40156,38895,39866,254692,3141485.0,76435165.0
2016-03-30,40399,40399,39574,40011,254034,3152951.0,76435165.0
2016-03-31,40253,40302,38750,38750,568936,3053585.0,76435165.0
2016-04-01,38798,38992,38022,38071,476687,3000080.0,76435165.0
2016-04-04,38459,38459,37731,37780,226767,2977150.0,76435165.0
2016-04-05,37780,37877,37343,37635,224107,2965684.0,76435165.0
2016-04-06,37392,37828,37004,37101,278089,2923645.0,76435165.0
2016-04-07,37392,37537,36955,37247,230818,2935110.0,76435165.0
2016-04-08,36761,37149,36276,37101,327905,2923645.0,76435165.0
2016-04-11,37101,37149,36470,36762,315568,2896893.0,76435165.0
2016-04-12,36567,36955,36519,36810,232159,2900715.0,76435165.0
2016-04-14,37537,38507,37489,38411,692541,3026833.0,76435165.0
2016-04-15,38507,38653,37974,38362,236795,3023011.0,76435165.0
2016-04-18,37731,38022,37440,37829,221431,2980971.0,76435165.0
2016-04-19,38362,38701,38071,38265,279783,3015367.0,76435165.0
2016-04-20,38507,39380,38459,38459,428431,3030654.0,76435165.0
2016-04-21,38992,39914,38847,39914,531234,3145307.0,76435165.0
2016-04-22,39477,39817,39283,39817,245013,3137664.0,76435165.0
2016-04-25,39817,39865,38944,39090,242507,3080337.0,76435165.0
2016-04-26,38798,39186,38653,39041,228950,3076515.0,76435165.0
2016-04-27,38847,38895,38459,38508,253342,3034476.0,76435165.0
2016-04-28,38750,39283,38410,38556,251609,3038298.0,76435165.0
2016-04-29,38459,38459,38022,38217,266359,3011546.0,76435165.0
2016-05-02,37974,38119,37149,37198,295932,2931289.0,76435165.0
2016-05-03,37537,37634,37004,37101,267324,2923645.0,76435165.0
2016-05-04,36664,36810,35694,35889,709749,2828101.0,76435165.0
2016-05-09,35888,35888,35306,35598,311925,2805171.0,76435165.0
2016-05-10,35694,36131,35597,36131,168190,2847210.0,76435165.0
2016-05-11,36567,36567,35743,35889,228985,2828101.0,76435165.0
2016-05-12,35694,35985,35597,35646,158448,2808992.0,76435165.0
2016-05-13,35791,35985,35403,35986,181680,2835745.0,76435165.0
2016-05-16,35743,36713,35743,35986,383967,2835745.0,76435165.0
2016-05-17,36034,36082,34627,34676,692848,2732557.0,76435165.0
2016-05-18,34676,34676,33851,34046,492031,2682874.0,76435165.0
2016-05-19,34336,34433,33948,34046,303606,2682874.0,76435165.0
2016-05-20,34094,34142,33948,34046,212408,2682874.0,76435165.0
2016-05-23,34094,34579,34094,34143,248424,2690518.0,76435165.0
2016-05-24,34142,34142,33560,33609,245005,2648478.0,76435165.0
2016-05-25,34627,34724,34191,34240,281219,2698161.0,76435165.0
2016-05-26,34336,34433,33997,34143,169151,2690518.0,76435165.0
2016-05-27,34385,34967,34288,34919,272987,2751666.0,76435165.0
2016-05-30,34918,34967,34336,34531,223913,2721092.0,76435165.0
2016-05-31,34433,34918,34336,34579,367233,2724914.0,76435165.0
2016-06-01,34530,34724,34142,34725,259542,2736379.0,76435165.0
2016-06-02,34724,34821,34336,34531,204812,2721092.0,76435165.0
2016-06-03,34627,34821,34336,34434,203238,2713448.0,76435165.0
2016-06-07,34433,35112,34288,35113,388677,2766953.0,76435165.0
2016-06-08,35161,35403,34627,35355,315182,2786062.0,76435165.0
2016-06-09,35597,36228,35355,35695,685491,2812814.0,76435165.0
2016-06-10,35840,35985,35355,35695,325029,2812814.0,76435165.0
2016-06-13,35209,35258,34433,34579,384875,2724914.0,76435165.0
2016-06-14,34433,34530,34045,34094,263711,2686696.0,76435165.0
2016-06-15,34045,34191,33803,33997,243127,2679053.0,76435165.0
2016-06-16,33997,34191,33657,33803,233388,2663766.0,76435165.0
2016-06-17,34045,34385,33948,34046,243688,2682874.0,76435165.0
2016-06-20,34433,34821,34336,34822,185490,2744022.0,76435165.0
2016-06-21,34821,34821,34385,34579,133526,2724914.0,76435165.0
2016-06-22,34433,35258,34433,35064,250031,2763131.0,76435165.0
2016-06-23,34918,35549,34870,35501,285860,2797527.0,76435165.0
2016-06-24,35985,36131,33754,33949,797191,2675231.0,76435165.0
2016-06-27,32833,33657,32736,33609,364156,2648478.0,76435165.0
2016-06-28,33221,33657,33027,33561,241672,2644657.0,76435165.0
2016-06-29,33948,34627,33754,34191,278567,2694340.0,76435165.0
2016-06-30,34773,34918,34191,34240,266248,2698161.0,76435165.0
2016-07-01,34482,35209,34482,35161,288405,2770775.0,76435165.0
2016-07-04,34967,35500,34821,35307,193639,2782240.0,76435165.0
2016-07-05,35064,35258,35015,35161,95560,2770775.0,76435165.0
2016-07-06,34918,34918,34045,34240,320310,2698161.0,76435165.0
2016-07-07,34530,34724,34191,34191,207468,2694340.0,76435165.0
2016-07-08,34142,34142,33706,33755,199453,2659944.0,76435165.0
2016-07-11,34239,34579,34094,34434,202249,2713448.0,76435165.0
2016-07-12,34676,35015,34336,35016,297566,2759309.0,76435165.0
2016-07-13,35355,35597,35112,35307,363688,2782240.0,76435165.0
2016-07-14,35306,35888,35258,35889,398296,2828101.0,76435165.0
2016-07-15,36034,36761,35937,35937,478634,2831923.0,76435165.0
2016-07-18,36082,36179,35646,35889,172541,2828101.0,76435165.0
2016-07-19,36034,36131,35306,35598,152462,2805171.0,76435165.0
2016-07-20,35597,35840,35355,35840,132392,2824279.0,76435165.0
2016-07-21,36228,36567,35985,36180,293584,2851032.0,76435165.0
2016-07-22,35937,36470,35791,36374,227280,2866319.0,76435165.0
2016-07-25,36664,37149,36470,36810,399049,2900715.0,76435165.0
2016-07-26,36858,36955,36519,36907,213589,2908358.0,76435165.0
2016-07-27,37052,37440,37052,37053,259745,2919823.0,76435165.0
2016-07-28,36955,37246,36325,36471,272540,2873962.0,76435165.0
2016-07-29,36519,37343,36519,36665,363312,2889249.0,76435165.0
2016-08-01,36955,37343,36664,37295,325929,2938932.0,76435165.0
2016-08-02,37052,37101,36034,36180,371856,2851032.0,76435165.0
2016-08-03,36228,36228,35112,35404,298687,2789884.0,76435165.0
2016-08-04,35791,35840,35452,35743,154362,2816636.0,76435165.0
2016-08-05,35791,36082,35549,35840,191798,2824279.0,76435165.0
2016-08-08,36131,36373,35694,35743,208357,2816636.0,76435165.0
2016-08-09,35840,35985,35306,35937,288588,2831923.0,76435165.0
2016-08-10,35937,36082,35694,35792,159422,2820458.0,76435165.0
2016-08-11,35840,35937,35306,35452,179343,2793705.0,76435165.0
2016-08-12,35743,36470,35549,35937,278347,2831923.0,76435165.0
2016-08-16,36276,36664,35937,36180,240032,2851032.0,76435165.0
2016-08-17,35888,35888,35209,35792,231757,2820458.0,76435165.0
2016-08-18,35888,37198,35500,37053,635748,2919823.0,76435165.0
2016-08-19,37052,37149,35840,35840,394688,2824279.0,76435165.0
2016-08-22,35743,35791,34967,35113,342147,2766953.0,76435165.0
2016-08-23,35209,35355,34724,34725,289370,2736379.0,76435165.0
2016-08-24,34870,35015,34433,34482,245154,2717270.0,76435165.0
2016-08-25,34336,34773,34336,34531,187460,2721092.0,76435165.0
2016-08-26,34288,34627,34094,34337,142696,2705805.0,76435165.0
2016-08-29,34191,34336,33948,34288,157117,2701983.0,76435165.0
2016-08-30,34288,34676,34288,34482,140356,2717270.0,76435165.0
2016-08-31,34385,34433,33997,33997,256446,2679053.0,76435165.0
2016-09-01,33948,35064,33851,34822,333053,2744022.0,76435165.0
2016-09-02,34870,34870,34385,34531,171553,2721092.0,76435165.0
2016-09-05,34579,35015,34579,34676,204071,2732557.0,76435165.0
2016-09-06,34773,35015,34676,34870,159270,2747844.0,76435165.0
2016-09-07,34821,35112,34676,34676,242226,2732557.0,76435165.0
2016-09-08,34676,35064,34627,35064,265364,2763131.0,76435165.0
2016-09-09,34821,34967,34530,34725,144981,2736379.0,76435165.0
2016-09-12,34239,34482,34045,34191,170279,2694340.0,76435165.0
2016-09-13,34579,34579,33900,33900,348119,2671409.0,76435165.0
2016-09-19,33609,33948,33463,33852,195972,2667587.0,76435165.0
2016-09-20,33754,33948,33560,33900,137149,2671409.0,76435165.0
2016-09-21,33754,34142,33657,34143,155305,2690518.0,76435165.0
2016-09-22,34530,34773,34239,34288,272639,2701983.0,76435165.0
2016-09-23,34676,34676,34239,34434,115564,2713448.0,76435165.0
2016-09-26,34433,34433,34045,34143,83160,2690518.0,76435165.0
2016-09-27,33948,34433,33754,34240,106263,2698161.0,76435165.0
2016-09-28,34288,34288,33706,33803,265304,2663766.0,76435165.0
2016-09-29,33997,34288,33948,33949,162134,2675231.0,76435165.0
2016-09-30,33948,34094,33512,33561,312866,2644657.0,76435165.0
2016-10-04,33657,33851,33609,33609,142767,2648478.0,76435165.0
2016-10-05,33463,33609,33269,33318,200519,2625548.0,76435165.0
2016-10-06,33366,33609,33221,33512,186680,2640835.0,76435165.0
2016-10-07,33318,33900,33318,33852,203307,2667587.0,76435165.0
2016-10-10,34045,34239,33754,33803,153076,2663766.0,76435165.0
2016-10-11,34094,34239,33803,34143,175600,2690518.0,76435165.0
2016-10-12,33948,34239,33900,34143,155296,2690518.0,76435165.0
2016-10-13,34142,34142,33512,33512,252915,2640835.0,76435165.0
2016-10-14,33560,33948,33463,33949,123330,2675231.0,76435165.0
2016-10-17,34094,34191,33027,33512,248845,2640835.0,76435165.0
2016-10-18,33609,33803,33366,33803,151007,2663766.0,76435165.0
2016-10-19,33851,33851,33512,33512,179650,2640835.0,76435165.0
2016-10-20,33560,33900,33560,33803,6296975,2663766.0,76435165.0
2016-10-21,33900,33997,33609,33949,175401,2675231.0,76435165.0
2016-10-24,33754,34724,33754,34725,298972,2736379.0,76435165.0
2016-10-25,34773,34821,34336,34579,185998,2724914.0,76435165.0
2016-10-26,34676,34676,33803,33852,254816,2667587.0,76435165.0
2016-10-27,33900,34239,33560,34143,144009,2690518.0,76435165.0
2016-10-28,34239,34239,33851,33949,119665,2675231.0,76435165.0
2016-10-31,33609,33851,33269,33512,229583,2640835.0,76435165.0
2016-11-01,33463,33706,33221,33318,157025,2625548.0,76435165.0
2016-11-02,33221,33269,32833,32882,204640,2591152.0,76435165.0
2016-11-03,32881,33172,32784,32930,135086,2594974.0,76435165.0
2016-11-04,33075,33221,32881,33173,142470,2614083.0,76435165.0
2016-11-07,33269,33415,33172,33415,113888,2633191.0,76435165.0
2016-11-08,33560,33948,33415,33949,164655,2675231.0,76435165.0
2016-11-09,33948,34045,32542,32979,459640,2598796.0,76435165.0
2016-11-10,33366,33754,33318,33512,291458,2640835.0,76435165.0
2016-11-11,33706,33900,33366,33658,208405,2652300.0,76435165.0
2016-11-14,33657,34142,33657,33852,192754,2667587.0,76435165.0
2016-11-15,33997,34045,33609,33949,175844,2675231.0,76435165.0
2016-11-16,34045,34142,33754,33949,189915,2675231.0,76435165.0
2016-11-17,33851,33900,33560,33609,163418,2648478.0,76435165.0
2016-11-18,33609,33657,32930,32979,311784,2598796.0,76435165.0
2016-11-21,32930,32978,32203,32203,357980,2537647.0,76435165.0
2016-11-22,32396,32445,31960,32155,280061,2533826.0,76435165.0
2016-11-23,32009,32251,31815,31912,297365,2514717.0,76435165.0
2016-11-24,31912,32106,31427,31427,236740,2476499.0,76435165.0
2016-11-25,31621,31621,31233,31427,154883,2476499.0,76435165.0
2016-11-28,31427,31621,31136,31282,188045,2465034.0,76435165.0
2016-11-29,31281,31524,31087,31282,164610,2465034.0,76435165.0
2016-11-30,31330,31427,31087,31088,222115,2449747.0,76435165.0
2016-12-01,31136,31233,30990,31185,123893,2457391.0,76435165.0
2016-12-02,31233,31330,31136,31282,105845,2465034.0,76435165.0
2016-12-05,31281,31281,30651,30651,209016,2415351.0,76435165.0
2016-12-06,30845,31136,30699,31136,138197,2453569.0,76435165.0
2016-12-07,31039,31136,30893,31039,102424,2445925.0,76435165.0
2016-12-08,31378,31669,31330,31670,288370,2495608.0,76435165.0
2016-12-09,31621,31669,31233,31524,154606,2484143.0,76435165.0
2016-12-12,31766,32203,31718,31961,190598,2518539.0,76435165.0
2016-12-13,31912,32154,31669,32106,189347,2530004.0,76435165.0
2016-12-14,32300,32300,31669,31815,156107,2507073.0,76435165.0
2016-12-15,31669,32784,31427,32736,345354,2579687.0,76435165.0
2016-12-16,32784,32784,32348,32736,190976,2579687.0,76435165.0
2016-12-19,32639,32687,32445,32494,104287,2560578.0,76435165.0
2016-12-20,32396,32736,32348,32591,189788,2568222.0,76435165.0
2016-12-21,31330,31621,30699,30991,1103709,2442104.0,76435165.0
2016-12-22,30942,31281,30796,31136,316592,2453569.0,76435165.0
2016-12-23,31233,31330,30796,31233,301013,2461212.0,76435165.0
2016-12-26,31184,31572,31039,31524,242305,2484143.0,76435165.0
2016-12-27,31572,31815,31330,31330,225457,2468856.0,76435165.0
2016-12-28,30990,31184,30845,30894,212276,2434460.0,76435165.0
2016-12-29,30942,30990,30651,30748,168595,2422995.0,76435165.0
2017-01-02,30893,30893,30457,30506,130763,2403886.0,76435165.0
2017-01-03,30748,30845,30505,30845,157501,2430638.0,76435165.0
2017-01-04,30845,31572,30699,31476,425688,2480321.0,76435165.0
2017-01-05,31475,31960,31475,31670,294678,2495608.0,76435165.0
2017-01-06,31669,31669,31233,31621,152616,2491786.0,76435165.0
2017-01-09,31621,31621,31039,31136,187893,2453569.0,76435165.0
2017-01-10,30942,31330,30748,31185,148176,2457391.0,76435165.0
2017-01-11,31039,32106,30796,31961,361809,2518539.0,76435165.0
2017-01-12,32203,32687,31815,32009,358644,2522360.0,76435165.0
2017-01-13,32009,32300,31766,32203,232050,2537647.0,76435165.0
2017-01-16,32396,32445,31863,31961,213349,2518539.0,76435165.0
2017-01-17,32009,32590,31863,32397,309115,2552935.0,76435165.0
2017-01-18,32396,32687,32203,32397,220698,2552935.0,76435165.0
2017-01-19,32687,32784,31669,31767,272285,2503252.0,76435165.0
2017-01-20,31815,31960,31524,31573,212271,2487965.0,76435165.0
2017-01-23,31621,31669,31184,31185,217719,2457391.0,76435165.0
2017-01-24,31136,31475,30942,31039,202571,2445925.0,76435165.0
2017-01-25,31136,31378,30699,30748,274727,2422995.0,76435165.0
2017-01-26,30699,32300,30699,32300,509266,2545291.0,76435165.0
2017-01-31,32350,32800,32200,32400,392551,2476499.0,76435165.0
2017-02-01,32550,32850,32450,32650,286916,2495608.0,76435165.0
2017-02-02,32450,32750,32050,32100,186087,2453569.0,76435165.0
2017-02-03,32200,32300,31800,32100,227114,2453569.0,76435165.0
2017-02-06,32600,33500,32500,33100,506840,2530004.0,76435165.0
2017-02-07,33200,33400,32650,33400,251537,2552935.0,76435165.0
2017-02-08,33350,33350,32800,33250,255260,2541469.0,76435165.0
2017-02-09,33250,33800,33150,33750,464197,2579687.0,76435165.0
2017-02-10,33900,33950,33550,33800,212014,2583509.0,76435165.0
2017-02-13,33900,33950,33550,33800,170303,2583509.0,76435165.0
2017-02-14,33800,33950,33450,33750,130263,2579687.0,76435165.0
2017-02-15,33550,33900,33250,33600,207049,2568222.0,76435165.0
2017-02-16,33800,33850,33050,33250,159027,2541469.0,76435165.0
2017-02-17,32850,33500,32550,33500,322238,2560578.0,76435165.0
2017-02-20,33500,33500,32600,32650,260293,2495608.0,76435165.0
2017-02-21,32650,33550,32650,33450,419729,2556756.0,76435165.0
2017-02-22,33450,34000,33150,33900,481385,2591152.0,76435165.0
2017-02-23,34000,34150,33800,33900,284836,2591152.0,76435165.0
2017-02-24,33950,34100,33350,33600,183831,2568222.0,76435165.0
2017-02-27,33700,33700,33200,33200,161891,2537647.0,76435165.0
2017-02-28,33200,33450,32850,33150,345323,2533826.0,76435165.0
2017-03-02,33500,34250,33500,33500,681909,2560578.0,76435165.0
2017-03-03,33250,33300,32650,32700,496484,2499430.0,76435165.0
2017-03-06,32700,32750,32050,32250,314741,2465034.0,76435165.0
2017-03-07,32450,32700,32250,32500,287533,2484143.0,76435165.0
2017-03-08,32400,32600,32300,32400,203238,2476499.0,76435165.0
2017-03-09,32400,32800,32300,32300,315205,2468856.0,76435165.0
2017-03-10,32300,32850,32250,32650,286143,2495608.0,76435165.0
2017-03-13,32950,33400,32700,33200,284567,2537647.0,76435165.0
2017-03-14,33450,33850,33400,33550,395424,2564400.0,76435165.0
2017-03-15,33600,33900,33300,33700,442043,2575865.0,76435165.0
2017-03-16,34100,35100,34050,34850,929355,2663766.0,76435165.0
2017-03-17,34950,35400,34700,34950,748497,2671409.0,76435165.0
2017-03-20,34850,35100,34400,34500,316901,2637013.0,76435165.0
2017-03-21,34800,35350,34450,35000,396133,2675231.0,76435165.0
2017-03-22,34400,34650,34100,34200,337729,2614083.0,76435165.0
2017-03-23,34300,34750,34200,34250,236807,2617904.0,76435165.0
2017-03-24,34200,34750,34150,34500,311440,2637013.0,76435165.0
2017-03-27,34050,34200,33500,33850,443928,3022805.0,89300000.0
2017-03-28,34050,34250,33850,34000,185001,3036200.0,89300000.0
2017-03-29,34300,34400,33550,33850,291088,3022805.0,89300000.0
2017-03-30,33950,34050,33650,33750,182540,3013875.0,89300000.0
2017-03-31,33800,33950,33650,33650,224592,3004945.0,89300000.0
2017-04-03,33650,33850,33400,33500,238323,2991550.0,89300000.0
2017-04-04,33450,33850,33450,33750,228340,3013875.0,89300000.0
2017-04-05,33800,33950,33350,33350,209599,2978155.0,89300000.0
2017-04-06,33300,33400,33150,33150,233142,2960295.0,89300000.0
2017-04-07,33250,33400,33100,33350,245168,2978155.0,89300000.0
2017-04-10,33300,33300,32450,32500,384301,2902250.0,89300000.0
2017-04-11,32450,33050,32300,32800,219435,2929040.0,89300000.0
2017-04-12,32800,32900,32600,32900,157366,2937970.0,89300000.0
2017-04-13,32900,33400,32750,33400,254996,2982620.0,89300000.0
2017-04-14,33150,33300,32900,33050,146780,2951365.0,89300000.0
2017-04-17,33050,33650,33050,33550,194114,2996015.0,89300000.0
2017-04-18,33700,33750,33300,33450,228472,2987085.0,89300000.0
2017-04-19,33350,33600,33100,33200,218335,2964760.0,89300000.0
2017-04-20,33300,33650,33100,33450,179057,2987085.0,89300000.0
2017-04-21,33600,33600,33200,33400,202588,2982620.0,89300000.0
2017-04-24,33500,34150,33500,34050,384082,3040665.0,89300000.0
2017-04-25,34100,34950,33950,34900,657874,3116570.0,89300000.0
2017-04-26,35100,35900,34950,35650,877844,3183545.0,89300000.0
2017-04-27,35850,36100,35350,35750,465876,3192475.0,89300000.0
2017-04-28,35400,35750,34600,34600,482300,3089780.0,89300000.0
2017-05-02,34650,35650,34650,35450,398051,3165685.0,89300000.0
2017-05-04,35450,35900,35450,35800,319237,3196940.0,89300000.0
2017-05-08,36100,36300,35600,36250,422887,3237125.0,89300000.0
2017-05-10,36600,37100,35850,36000,693009,3214800.0,89300000.0
2017-05-11,36000,37150,36000,37150,785545,3317495.0,89300000.0
2017-05-12,37200,37900,36750,37800,717677,3375540.0,89300000.0
2017-05-15,37850,38000,37450,37900,418562,3384470.0,89300000.0
2017-05-16,38200,38650,37650,38650,681245,3451445.0,89300000.0
2017-05-17,38550,38550,38000,38350,410298,3424655.0,89300000.0
2017-05-18,37500,37750,37150,37600,514372,3357680.0,89300000.0
2017-05-19,37800,38650,37700,38400,436276,3429120.0,89300000.0
2017-05-22,38600,38700,38100,38500,305656,3438050.0,89300000.0
2017-05-23,38500,39100,38500,38750,393680,3460375.0,89300000.0
2017-05-24,38900,38950,38450,38800,213641,3464840.0,89300000.0
2017-05-25,38850,39850,38800,39850,478351,3558605.0,89300000.0
2017-05-26,39850,40500,39700,40200,574791,3589860.0,89300000.0
2017-05-29,40400,40500,39350,39650,413157,3540745.0,89300000.0
2017-05-30,39700,40200,39200,40050,437541,3576465.0,89300000.0
2017-05-31,39950,40150,39500,40150,368550,3585395.0,89300000.0
2017-06-01,39950,39950,39200,39200,471901,3500560.0,89300000.0
2017-06-02,39400,39750,39350,39600,298789,3536280.0,89300000.0
2017-06-05,39800,39900,39300,39350,323438,3513955.0,89300000.0
2017-06-07,39000,39800,39000,39650,462717,3540745.0,89300000.0
2017-06-08,39600,40200,39500,39950,662319,3567535.0,89300000.0
2017-06-09,40250,41700,40150,41250,915031,3683625.0,89300000.0
2017-06-12,41200,41600,40300,40550,551998,3621115.0,89300000.0
2017-06-13,40300,41000,40300,40850,408861,3647905.0,89300000.0
2017-06-14,41050,41250,39800,39900,551762,3563070.0,89300000.0
2017-06-15,39850,40450,39350,39750,433376,3549675.0,89300000.0
2017-06-16,39750,40000,39600,39650,376744,3540745.0,89300000.0
2017-06-19,39500,40050,39050,39950,383070,3567535.0,89300000.0
2017-06-20,40300,40450,40050,40100,294808,3580930.0,89300000.0
2017-06-21,40200,40200,38700,39100,335160,3491630.0,89300000.0
2017-06-22,39250,39450,38750,39150,359968,3496095.0,89300000.0
2017-06-23,39350,40550,39350,40350,386755,3603255.0,89300000.0
2017-06-26,40500,40550,39850,40100,226390,3580930.0,89300000.0
2017-06-27,40300,40400,39800,39950,223573,3567535.0,89300000.0
2017-06-28,39750,40600,39650,40300,300557,3598790.0,89300000.0
2017-06-29,40650,41600,40500,41200,761143,3679160.0,89300000.0
2017-06-30,40800,41450,40500,41300,388316,3688090.0,89300000.0
2017-07-03,41450,41500,40850,41150,254382,3674695.0,89300000.0
2017-07-04,41300,42050,40150,40500,472746,3616650.0,89300000.0
2017-07-05,40450,40800,39650,40750,321791,3638975.0,89300000.0
2017-07-06,40650,40700,39900,40150,231531,3585395.0,89300000.0
2017-07-07,39800,40100,39500,39650,370235,3540745.0,89300000.0
2017-07-10,39750,40050,39350,39750,202596,3549675.0,89300000.0
2017-07-11,39750,40650,39600,40600,293103,3625580.0,89300000.0
2017-07-12,40650,40750,40200,40250,214507,3594325.0,89300000.0
2017-07-13,40800,41350,40650,41000,457567,3661300.0,89300000.0
2017-07-14,41100,41150,40700,40850,149909,3647905.0,89300000.0
2017-07-17,41050,41500,40700,40850,203359,3647905.0,89300000.0
2017-07-18,41050,41150,40450,40500,207198,3616650.0,89300000.0
2017-07-19,40800,41400,40750,41400,364526,3697020.0,89300000.0
2017-07-20,41700,41750,41200,41700,262467,3723810.0,89300000.0
2017-07-21,41650,41950,41550,41850,282067,3737205.0,89300000.0
2017-07-24,42000,42000,41500,41900,194601,3741670.0,89300000.0
2017-07-25,42000,42300,41000,41200,325635,3679160.0,89300000.0
2017-07-26,41450,41550,40700,41000,257698,3661300.0,89300000.0
2017-07-27,41250,41400,40800,41200,184846,3679160.0,89300000.0
2017-07-28,41000,41250,39800,39850,453806,3558605.0,89300000.0
2017-07-31,39800,40550,39700,40550,249202,3621115.0,89300000.0
2017-08-01,40550,41350,40350,41000,213902,3661300.0,89300000.0
2017-08-02,41150,41150,40350,40750,166847,3638975.0,89300000.0
2017-08-03,40700,40700,38250,39200,623765,3500560.0,89300000.0
2017-08-04,39000,39700,38700,39200,233327,3500560.0,89300000.0
2017-08-07,39300,39450,38850,39050,205277,3487165.0,89300000.0
2017-08-08,39100,39500,38650,39150,209874,3496095.0,89300000.0
2017-08-09,38700,39100,38050,38650,392879,3451445.0,89300000.0
2017-08-10,38100,38500,36750,37300,790571,3330890.0,89300000.0
2017-08-11,36300,36900,36100,36800,378338,3286240.0,89300000.0
2017-08-14,37300,37600,36900,37100,244964,3313030.0,89300000.0
2017-08-16,37700,37700,36850,36950,276738,3299635.0,89300000.0
2017-08-17,36850,37400,36700,37200,184017,3321960.0,89300000.0
2017-08-18,36750,36900,36500,36750,232869,3281775.0,89300000.0
2017-08-21,36550,36750,36300,36600,147360,3268380.0,89300000.0
2017-08-22,36600,37150,36600,36900,128366,3295170.0,89300000.0
2017-08-23,37300,37350,36700,36700,212525,3277310.0,89300000.0
2017-08-24,36550,37050,36500,36800,163004,3286240.0,89300000.0
2017-08-25,36850,37150,36500,36800,193175,3286240.0,89300000.0
2017-08-28,36850,37100,36600,36900,98160,3295170.0,89300000.0
2017-08-29,36500,36700,36200,36700,197144,3277310.0,89300000.0
2017-08-30,36800,36900,36450,36750,133521,3281775.0,89300000.0
2017-08-31,36850,36850,36300,36550,349786,3263915.0,89300000.0
2017-09-01,36600,36750,35650,35800,243109,3196940.0,89300000.0
2017-09-04,34850,35600,34850,35250,251653,3147825.0,89300000.0
2017-09-05,35350,35550,34300,34400,378816,3071920.0,89300000.0
