F&F(007700),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-08-20,8970,9010,8840,9000,4087,138600.0,15400000.0
2014-08-21,9000,9260,8860,8870,12414,136598.0,15400000.0
2014-08-22,8800,8870,8570,8800,3821,135520.0,15400000.0
2014-08-25,8660,8760,8660,8750,444,134750.0,15400000.0
2014-08-26,8750,8900,8660,8810,9122,135674.0,15400000.0
2014-08-27,8810,8830,8700,8830,1926,135982.0,15400000.0
2014-08-28,8870,9000,8720,8790,11355,135366.0,15400000.0
2014-08-29,8780,9100,8780,8800,3674,135520.0,15400000.0
2014-09-01,8800,10100,8800,10100,83721,155540.0,15400000.0
2014-09-02,10250,11550,10150,10450,135034,160930.0,15400000.0
2014-09-03,10700,11100,9940,11000,111539,169400.0,15400000.0
2014-09-04,10850,12600,10650,11350,179363,174790.0,15400000.0
2014-09-05,11600,12300,11350,11600,82926,178640.0,15400000.0
2014-09-11,11500,11750,10900,10900,58007,167860.0,15400000.0
2014-09-12,10900,11200,10400,10550,39180,162470.0,15400000.0
2014-09-15,10500,10850,10300,10700,23459,164780.0,15400000.0
2014-09-16,10800,11250,10700,10900,36404,167860.0,15400000.0
2014-09-17,10900,10900,10500,10750,12228,165550.0,15400000.0
2014-09-18,10750,11100,10550,10900,8370,167860.0,15400000.0
2014-09-19,10950,11700,10900,11400,30879,175560.0,15400000.0
2014-09-22,11600,12950,11400,12850,88123,197890.0,15400000.0
2014-09-23,12800,13450,12300,12750,60589,196350.0,15400000.0
2014-09-24,12700,13900,12500,13250,57700,204050.0,15400000.0
2014-09-25,13350,13450,12500,12900,35894,198660.0,15400000.0
2014-09-26,12650,13000,12300,12850,28054,197890.0,15400000.0
2014-09-29,12800,12950,12350,12700,9239,195580.0,15400000.0
2014-09-30,12950,12950,12350,12850,20538,197890.0,15400000.0
2014-10-01,12650,12900,12600,12600,12265,194040.0,15400000.0
2014-10-02,12550,12900,12250,12900,7081,198660.0,15400000.0
2014-10-06,12900,13250,12550,12550,19943,193270.0,15400000.0
2014-10-07,12750,13100,12400,13100,11787,201740.0,15400000.0
2014-10-08,13050,13500,12700,13000,8224,200200.0,15400000.0
2014-10-10,12850,13300,12400,12850,22086,197890.0,15400000.0
2014-10-13,12600,12750,12200,12700,12618,195580.0,15400000.0
2014-10-14,12750,13550,12600,13500,18304,207900.0,15400000.0
2014-10-15,13750,14450,13200,14150,13295,217910.0,15400000.0
2014-10-16,14200,15350,13900,14700,40847,226380.0,15400000.0
2014-10-17,14950,15200,14700,15000,25084,231000.0,15400000.0
2014-10-20,14950,15000,14600,14900,9196,229460.0,15400000.0
2014-10-21,14700,15400,14700,15200,17817,234080.0,15400000.0
2014-10-22,15400,15750,14700,15200,19774,234080.0,15400000.0
2014-10-23,15050,15400,15050,15350,10817,236390.0,15400000.0
2014-10-24,15250,15350,14700,14750,7643,227150.0,15400000.0
2014-10-27,14900,16650,14800,15650,37857,241010.0,15400000.0
2014-10-28,15750,16900,15650,15650,22937,241010.0,15400000.0
2014-10-29,16050,16150,15650,16000,16289,246400.0,15400000.0
2014-10-30,16100,16100,14550,14550,30697,224070.0,15400000.0
2014-10-31,14400,15100,14250,14850,19258,228690.0,15400000.0
2014-11-03,14600,15050,14300,14300,12051,220220.0,15400000.0
2014-11-04,14150,14700,14050,14050,11325,216370.0,15400000.0
2014-11-05,13800,14300,13000,13700,15467,210980.0,15400000.0
2014-11-06,13450,14050,12950,13300,17547,204820.0,15400000.0
2014-11-07,13300,13550,12850,13000,12815,200200.0,15400000.0
2014-11-10,12950,13400,12500,12500,24965,192500.0,15400000.0
2014-11-11,12350,12800,12100,12500,20996,192500.0,15400000.0
2014-11-12,12500,12800,12450,12600,9619,194040.0,15400000.0
2014-11-13,12700,13500,12650,13000,32633,200200.0,15400000.0
2014-11-14,13000,13350,12700,13150,16250,202510.0,15400000.0
2014-11-17,13250,14550,13200,13900,27137,214060.0,15400000.0
2014-11-18,13750,14100,13700,13800,6817,212520.0,15400000.0
2014-11-19,13850,14450,13750,13800,6171,212520.0,15400000.0
2014-11-20,13650,14300,13350,13400,8272,206360.0,15400000.0
2014-11-21,13400,13700,12650,12650,28267,194810.0,15400000.0
2014-11-24,12650,13250,12650,13150,14123,202510.0,15400000.0
2014-11-25,13300,13650,13150,13200,11253,203280.0,15400000.0
2014-11-26,13100,13600,12800,13250,22305,204050.0,15400000.0
2014-11-27,13150,13500,13100,13500,8901,207900.0,15400000.0
2014-11-28,13550,13600,13250,13600,5834,209440.0,15400000.0
2014-12-01,13850,13850,13000,13400,12429,206360.0,15400000.0
2014-12-02,13400,14000,13050,13850,9784,213290.0,15400000.0
2014-12-03,14200,14350,13800,14000,4619,215600.0,15400000.0
2014-12-04,14150,14500,14000,14400,10362,221760.0,15400000.0
2014-12-05,14550,14650,14000,14100,5726,217140.0,15400000.0
2014-12-08,14450,15000,14450,14700,10796,226380.0,15400000.0
2014-12-09,14400,14800,14250,14350,9286,220990.0,15400000.0
2014-12-10,14250,14400,13900,14000,6252,215600.0,15400000.0
2014-12-11,13900,14350,13750,14250,12920,219450.0,15400000.0
2014-12-12,14350,15000,14200,14450,12089,222530.0,15400000.0
2014-12-15,14100,14250,13750,14000,21795,215600.0,15400000.0
2014-12-16,14050,14250,13750,14000,9561,215600.0,15400000.0
2014-12-17,13850,14300,13850,14200,12205,218680.0,15400000.0
2014-12-18,14350,14700,14000,14000,8401,215600.0,15400000.0
2014-12-19,14400,14400,14000,14050,13084,216370.0,15400000.0
2014-12-22,14400,15200,14350,14750,36617,227150.0,15400000.0
2014-12-23,15000,15000,14200,14650,11111,225610.0,15400000.0
2014-12-24,14750,14750,13950,14150,10973,217910.0,15400000.0
2014-12-26,14200,14400,13850,14200,7909,218680.0,15400000.0
2014-12-29,14100,15400,14100,15200,18480,234080.0,15400000.0
2014-12-30,15200,15550,14600,15000,9906,231000.0,15400000.0
2015-01-02,14950,15750,14650,15600,10755,240240.0,15400000.0
2015-01-05,15600,17800,15600,17450,56829,268730.0,15400000.0
2015-01-06,17450,17450,16550,16950,15284,261030.0,15400000.0
2015-01-07,16950,17200,16400,16450,9442,253330.0,15400000.0
2015-01-08,16500,16800,16050,16300,17450,251020.0,15400000.0
2015-01-09,16600,16600,16250,16500,15603,254100.0,15400000.0
2015-01-12,16450,16900,16150,16550,15690,254870.0,15400000.0
2015-01-13,16600,17200,16350,16850,16107,259490.0,15400000.0
2015-01-14,16900,17200,16850,17000,14509,261800.0,15400000.0
2015-01-15,17000,17400,16500,16650,19766,256410.0,15400000.0
2015-01-16,16550,16600,16150,16600,11189,255640.0,15400000.0
2015-01-19,16600,16850,15000,15000,46773,231000.0,15400000.0
2015-01-20,15000,15850,14700,15700,15728,241780.0,15400000.0
2015-01-21,15700,15700,14800,15100,13642,232540.0,15400000.0
2015-01-22,15100,15500,15050,15100,11030,232540.0,15400000.0
2015-01-23,15150,15700,15050,15150,4885,233310.0,15400000.0
2015-01-26,15000,15300,14550,14700,13939,226380.0,15400000.0
2015-01-27,14900,14900,14500,14550,9430,224070.0,15400000.0
2015-01-28,14650,15000,14600,14800,6346,227920.0,15400000.0
2015-01-29,14950,14950,14550,14800,2448,227920.0,15400000.0
2015-01-30,14800,15500,13650,13650,63092,210210.0,15400000.0
2015-02-02,13900,14250,13600,13650,29850,210210.0,15400000.0
2015-02-03,14300,14800,13750,14750,30833,227150.0,15400000.0
2015-02-04,14750,15450,14750,14850,21297,228690.0,15400000.0
2015-02-05,14700,15200,14600,15150,5567,233310.0,15400000.0
2015-02-06,14850,15200,14800,15000,8430,231000.0,15400000.0
2015-02-09,15150,15150,14250,14250,14378,219450.0,15400000.0
2015-02-10,14650,14950,13950,14900,10360,229460.0,15400000.0
2015-02-11,14950,15100,14600,14850,9311,228690.0,15400000.0
2015-02-12,14950,14950,13850,14100,39044,217140.0,15400000.0
2015-02-13,14400,14950,14050,14900,20737,229460.0,15400000.0
2015-02-16,14850,14850,14350,14500,11599,223300.0,15400000.0
2015-02-17,14300,15000,14100,14600,23666,224840.0,15400000.0
2015-02-23,14950,14950,14100,14250,25659,219450.0,15400000.0
2015-02-24,14750,14750,14200,14450,12879,222530.0,15400000.0
2015-02-25,14500,14550,14000,14200,15146,218680.0,15400000.0
2015-02-26,14250,14250,13850,14200,25436,218680.0,15400000.0
2015-02-27,14200,14700,13700,14200,40448,218680.0,15400000.0
2015-03-02,14550,14550,13800,13950,80767,214830.0,15400000.0
2015-03-03,13950,14900,13700,14900,70386,229460.0,15400000.0
2015-03-04,14400,14450,13750,13800,1040389,212520.0,15400000.0
2015-03-05,14050,14100,13800,13950,109069,214830.0,15400000.0
2015-03-06,13900,13950,13750,13750,40701,211750.0,15400000.0
2015-03-09,13800,13800,13100,13450,79503,207130.0,15400000.0
2015-03-10,13500,13650,12800,13100,68742,201740.0,15400000.0
2015-03-11,13000,13250,13000,13200,22343,203280.0,15400000.0
2015-03-12,13200,13500,13100,13350,30495,205590.0,15400000.0
2015-03-13,13250,13600,13250,13550,30545,208670.0,15400000.0
2015-03-16,13650,13800,13500,13500,33250,207900.0,15400000.0
2015-03-17,13650,13850,13400,13850,33472,213290.0,15400000.0
2015-03-18,13950,14150,13900,13950,76274,214830.0,15400000.0
2015-03-19,13900,14350,13900,14250,68560,219450.0,15400000.0
2015-03-20,14650,14700,14350,14650,73257,225610.0,15400000.0
2015-03-23,14550,15400,14550,15150,153923,233310.0,15400000.0
2015-03-24,15250,16350,15250,15800,172465,243320.0,15400000.0
2015-03-25,16000,16100,15800,15800,109071,243320.0,15400000.0
2015-03-26,16000,16000,15350,15450,73655,237930.0,15400000.0
2015-03-27,15450,16100,15450,15850,92732,244090.0,15400000.0
2015-03-30,15750,17450,15750,17050,186635,262570.0,15400000.0
2015-03-31,17050,19200,16700,18150,190341,279510.0,15400000.0
2015-04-01,18850,20850,18850,20850,269394,321090.0,15400000.0
2015-04-02,22100,23950,21450,23750,493671,365750.0,15400000.0
2015-04-03,22400,22500,21000,21650,860646,333410.0,15400000.0
2015-04-06,22000,22050,21250,21800,195228,335720.0,15400000.0
2015-04-07,21750,22200,21300,21300,128853,328020.0,15400000.0
2015-04-08,21300,21950,20850,21250,141581,327250.0,15400000.0
2015-04-09,21250,21650,20700,21250,104411,327250.0,15400000.0
2015-04-10,21500,22050,21200,21250,137115,327250.0,15400000.0
2015-04-13,21000,21400,20500,20600,132944,317240.0,15400000.0
2015-04-14,20400,20650,19600,20350,185562,313390.0,15400000.0
2015-04-15,20200,21750,19800,21500,158878,331100.0,15400000.0
2015-04-16,21450,21550,20500,21200,73504,326480.0,15400000.0
2015-04-17,21300,21550,20650,21200,65157,326480.0,15400000.0
2015-04-20,20800,21150,20300,20500,81537,315700.0,15400000.0
2015-04-21,20900,23050,20350,22550,348317,347270.0,15400000.0
2015-04-22,22700,23200,20050,21850,252141,336490.0,15400000.0
2015-04-23,22000,22050,20300,21000,75064,323400.0,15400000.0
2015-04-24,21200,21550,20250,21500,85499,331100.0,15400000.0
2015-04-27,22000,24700,21600,23400,601669,360360.0,15400000.0
2015-04-28,23000,24800,22100,24800,221688,381920.0,15400000.0
2015-04-29,24850,25550,24100,24300,204752,374220.0,15400000.0
2015-04-30,24100,24600,23150,23700,121579,364980.0,15400000.0
2015-05-04,23750,25000,23050,24900,163725,383460.0,15400000.0
2015-05-06,24500,24850,23500,23900,146781,368060.0,15400000.0
2015-05-07,23850,23850,22450,22750,149104,350350.0,15400000.0
2015-05-08,22800,23800,22700,23250,105539,358050.0,15400000.0
2015-05-11,23300,25000,23100,24350,146254,374990.0,15400000.0
2015-05-12,24300,25850,24000,24800,130322,381920.0,15400000.0
2015-05-13,24800,24800,23450,23700,110565,364980.0,15400000.0
2015-05-14,24000,26950,23100,26200,235830,403480.0,15400000.0
2015-05-15,26650,26650,23450,24800,319635,381920.0,15400000.0
2015-05-18,24950,26000,23800,24050,128554,370370.0,15400000.0
2015-05-19,24150,24550,22850,23700,165458,364980.0,15400000.0
2015-05-20,23400,24300,22900,23950,112416,368830.0,15400000.0
2015-05-21,23600,23800,23150,23200,68068,357280.0,15400000.0
2015-05-22,23100,23950,21850,22100,107539,340340.0,15400000.0
2015-05-26,21900,23300,21800,22150,78526,341110.0,15400000.0
2015-05-27,21850,22150,20850,21300,104791,328020.0,15400000.0
2015-05-28,21600,22850,21500,22100,104672,340340.0,15400000.0
2015-05-29,22050,22100,21050,21200,86001,326480.0,15400000.0
2015-06-01,21100,21300,20300,20600,53941,317240.0,15400000.0
2015-06-02,20250,21150,20250,20600,97835,317240.0,15400000.0
2015-06-03,20450,21100,19650,20000,81325,308000.0,15400000.0
2015-06-04,20600,20750,20100,20450,50181,314930.0,15400000.0
2015-06-05,20050,20150,19350,19700,83511,303380.0,15400000.0
2015-06-08,19500,20650,19500,20300,59902,312620.0,15400000.0
2015-06-09,20300,23250,20300,22500,218076,346500.0,15400000.0
2015-06-10,22500,22900,21300,21850,93811,336490.0,15400000.0
2015-06-11,21750,22200,21200,21500,44028,331100.0,15400000.0
2015-06-12,21500,21800,20600,20900,85216,321860.0,15400000.0
2015-06-15,20600,21300,20450,20550,40050,316470.0,15400000.0
2015-06-16,20300,21100,19500,20500,54810,315700.0,15400000.0
2015-06-17,20450,20450,19350,19850,78429,305690.0,15400000.0
2015-06-18,19850,20800,19600,19950,52174,307230.0,15400000.0
2015-06-19,20050,21700,19800,21100,80490,324940.0,15400000.0
2015-06-22,21150,21600,20350,21200,46326,326480.0,15400000.0
2015-06-23,21500,21500,20850,20950,27410,322630.0,15400000.0
2015-06-24,20800,22400,20800,21950,93534,338030.0,15400000.0
2015-06-25,21850,22150,21100,21150,60423,325710.0,15400000.0
2015-06-26,21100,21100,20550,20600,58565,317240.0,15400000.0
2015-06-29,20150,20550,19600,19650,63898,302610.0,15400000.0
2015-06-30,19250,20400,19250,20300,44351,312620.0,15400000.0
2015-07-01,20050,20500,20050,20150,46731,310310.0,15400000.0
2015-07-02,20150,20700,20050,20150,33818,310310.0,15400000.0
2015-07-03,20150,20600,18950,19300,123056,297220.0,15400000.0
2015-07-06,19200,19200,17950,18000,167127,277200.0,15400000.0
2015-07-07,18150,18700,17750,17800,91852,274120.0,15400000.0
2015-07-08,18100,18850,17950,18600,94337,286440.0,15400000.0
2015-07-09,18600,18600,16950,18150,112015,279510.0,15400000.0
2015-07-10,18550,18550,17400,17600,105403,271040.0,15400000.0
2015-07-13,17050,17500,16700,17100,204303,263340.0,15400000.0
2015-07-14,17300,18250,17200,17700,93285,272580.0,15400000.0
2015-07-15,17950,17950,16750,17200,98125,264880.0,15400000.0
2015-07-16,17200,17350,16950,17200,87753,264880.0,15400000.0
2015-07-17,17100,17200,16050,16350,159162,251790.0,15400000.0
2015-07-20,16350,16500,15900,16200,117962,249480.0,15400000.0
2015-07-21,16100,16200,15450,15650,134479,241010.0,15400000.0
2015-07-22,15400,17900,15400,17250,275509,265650.0,15400000.0
2015-07-23,17000,18750,16700,18450,207478,284130.0,15400000.0
2015-07-24,18450,19100,17950,18000,137163,277200.0,15400000.0
2015-07-27,17750,19000,17750,18450,87985,284130.0,15400000.0
2015-07-28,18350,18400,16950,17650,93193,271810.0,15400000.0
2015-07-29,18200,19300,17500,17950,123714,276430.0,15400000.0
2015-07-30,18000,18350,17500,17500,48806,269500.0,15400000.0
2015-07-31,17300,17650,16900,17150,38603,264110.0,15400000.0
2015-08-03,17950,20700,17200,19450,384218,299530.0,15400000.0
2015-08-04,19200,20150,18850,19450,189472,299530.0,15400000.0
2015-08-05,19600,20300,19450,19700,113579,303380.0,15400000.0
2015-08-06,19500,20100,18950,19500,95690,300300.0,15400000.0
2015-08-07,19500,20900,19200,20750,129831,319550.0,15400000.0
2015-08-10,20950,21400,20400,20850,88545,321090.0,15400000.0
2015-08-11,20850,21200,19500,19850,91700,305690.0,15400000.0
2015-08-12,19500,20550,18000,19850,152390,305690.0,15400000.0
2015-08-13,20400,21050,19950,20450,93981,314930.0,15400000.0
2015-08-17,20500,21550,20250,21000,106970,323400.0,15400000.0
2015-08-18,21150,21200,19500,20150,137785,310310.0,15400000.0
2015-08-19,19900,20450,18550,18800,134518,289520.0,15400000.0
2015-08-20,18300,19050,17100,17100,203403,263340.0,15400000.0
2015-08-21,16100,17100,15800,16500,157967,254100.0,15400000.0
2015-08-24,16500,17500,16200,16200,158199,249480.0,15400000.0
2015-08-25,16400,16850,16000,16800,126506,258720.0,15400000.0
2015-08-26,16700,17800,16500,17750,89754,273350.0,15400000.0
2015-08-27,18250,18700,18000,18100,113121,278740.0,15400000.0
2015-08-28,18350,18500,17900,18000,52618,277200.0,15400000.0
2015-08-31,18350,19200,17900,18400,91323,283360.0,15400000.0
2015-09-01,18800,18800,17650,17700,52636,272580.0,15400000.0
2015-09-02,17450,17600,16800,17400,79584,267960.0,15400000.0
2015-09-03,18250,18250,17100,17450,37775,268730.0,15400000.0
2015-09-04,17450,17850,16400,16600,59055,255640.0,15400000.0
2015-09-07,16400,16800,15850,15900,89248,244860.0,15400000.0
2015-09-08,16000,16350,15800,16200,46288,249480.0,15400000.0
2015-09-09,17000,17000,16350,16600,57839,255640.0,15400000.0
2015-09-10,16450,16850,16250,16800,17677,258720.0,15400000.0
2015-09-11,16800,17100,16450,16700,21695,257180.0,15400000.0
2015-09-14,16850,16850,16100,16250,33218,250250.0,15400000.0
2015-09-15,16250,16600,16150,16500,21124,254100.0,15400000.0
2015-09-16,16700,16700,16350,16500,39527,254100.0,15400000.0
2015-09-17,16400,18400,16400,17500,161790,269500.0,15400000.0
2015-09-18,17850,18850,17400,18650,120690,287210.0,15400000.0
2015-09-21,18200,18900,18100,18300,35765,281820.0,15400000.0
2015-09-22,18500,18650,17900,18300,38992,281820.0,15400000.0
2015-09-23,18300,18300,17450,17600,56888,271040.0,15400000.0
2015-09-24,17900,18600,17800,18500,65102,284900.0,15400000.0
2015-09-25,18550,19400,18300,19300,69247,297220.0,15400000.0
2015-09-30,18850,19650,18500,19350,54547,297990.0,15400000.0
2015-10-01,19450,20800,19400,20550,150721,316470.0,15400000.0
2015-10-02,21000,21250,20450,20500,99983,315700.0,15400000.0
2015-10-05,20600,21800,20600,20800,91370,320320.0,15400000.0
2015-10-06,20800,21550,20700,20750,82761,319550.0,15400000.0
2015-10-07,20600,21000,19700,20350,91921,313390.0,15400000.0
2015-10-08,20600,20900,20000,20400,59760,314160.0,15400000.0
2015-10-12,20450,21300,20000,20400,64203,314160.0,15400000.0
2015-10-13,20400,21100,19900,21000,103536,323400.0,15400000.0
2015-10-14,20950,22900,20950,22750,314635,350350.0,15400000.0
2015-10-15,22750,22750,22100,22500,146153,346500.0,15400000.0
2015-10-16,22550,23250,22400,22500,131544,346500.0,15400000.0
2015-10-19,22550,22900,21700,22450,88139,345730.0,15400000.0
2015-10-20,22850,23000,22000,22100,60604,340340.0,15400000.0
2015-10-21,22100,22800,21050,21450,130479,330330.0,15400000.0
2015-10-22,21200,21500,20150,20450,72027,314930.0,15400000.0
2015-10-23,20450,21100,20000,20600,51157,317240.0,15400000.0
2015-10-26,20650,21200,20000,21050,40264,324170.0,15400000.0
2015-10-27,21400,21400,20400,20700,48257,318780.0,15400000.0
2015-10-28,20700,20900,20150,20900,58449,321860.0,15400000.0
2015-10-29,20900,21050,19950,20700,72299,318780.0,15400000.0
2015-10-30,20550,20700,19900,19900,71262,306460.0,15400000.0
2015-11-02,19900,20800,19400,20550,50131,316470.0,15400000.0
2015-11-03,20600,21150,20100,20200,64380,311080.0,15400000.0
2015-11-04,20150,20650,20150,20500,28494,315700.0,15400000.0
2015-11-05,20500,21100,20350,21000,41276,323400.0,15400000.0
2015-11-06,21000,21000,20400,20450,38444,314930.0,15400000.0
2015-11-09,20250,20450,19300,19450,87659,299530.0,15400000.0
2015-11-10,18850,19300,17950,18900,57575,291060.0,15400000.0
2015-11-11,18900,19400,18650,19150,42362,294910.0,15400000.0
2015-11-12,18800,18950,18200,18550,82453,285670.0,15400000.0
2015-11-13,18700,19100,17700,18850,66344,290290.0,15400000.0
2015-11-16,18250,18650,17200,18200,127971,280280.0,15400000.0
2015-11-17,18100,18400,17450,17600,91591,271040.0,15400000.0
2015-11-18,17650,18100,17450,17600,38219,271040.0,15400000.0
2015-11-19,17600,18000,16800,17000,90379,261800.0,15400000.0
2015-11-20,17100,17550,16850,17300,58683,266420.0,15400000.0
2015-11-23,17200,17750,16150,17400,116066,267960.0,15400000.0
2015-11-24,17950,18500,17300,17450,39671,268730.0,15400000.0
2015-11-25,17350,17800,17350,17400,21727,267960.0,15400000.0
2015-11-26,17350,17700,17250,17350,26252,267190.0,15400000.0
2015-11-27,17350,17550,17300,17500,25651,269500.0,15400000.0
2015-11-30,17500,17600,16400,16600,105501,255640.0,15400000.0
2015-12-01,16600,17350,16300,16700,42599,257180.0,15400000.0
2015-12-02,17100,17100,16350,16700,38401,257180.0,15400000.0
2015-12-03,16700,16700,15650,16000,167869,246400.0,15400000.0
2015-12-04,15950,16200,15300,15350,103596,236390.0,15400000.0
2015-12-07,15450,16900,15350,16600,116374,255640.0,15400000.0
2015-12-08,16800,17500,16100,16500,68203,254100.0,15400000.0
2015-12-09,16150,16800,16000,16000,49361,246400.0,15400000.0
2015-12-10,15800,16200,15400,15600,60787,240240.0,15400000.0
2015-12-11,15500,15900,15400,15450,31708,237930.0,15400000.0
2015-12-14,15450,15450,14550,14550,72800,224070.0,15400000.0
2015-12-15,14150,15050,14100,14850,52892,228690.0,15400000.0
2015-12-16,15000,15550,14550,14850,66280,228690.0,15400000.0
2015-12-17,15100,16000,14850,16000,68166,246400.0,15400000.0
2015-12-18,15950,16050,15450,16050,47767,247170.0,15400000.0
2015-12-21,16000,16000,15350,15750,60210,242550.0,15400000.0
2015-12-22,15500,15700,14700,14950,130127,230230.0,15400000.0
2015-12-23,15100,15250,14750,15050,58884,231770.0,15400000.0
2015-12-24,15350,16500,15300,16500,134301,254100.0,15400000.0
2015-12-28,16800,17800,16150,17250,155923,265650.0,15400000.0
2015-12-29,17450,17550,16250,17250,67067,265650.0,15400000.0
2015-12-30,17250,17950,17000,17750,42483,273350.0,15400000.0
2016-01-04,17400,17600,15900,16050,177230,247170.0,15400000.0
2016-01-05,15650,16250,15400,15750,65862,242550.0,15400000.0
2016-01-06,15750,16000,15400,15450,85783,237930.0,15400000.0
2016-01-07,15500,15700,14900,15250,99224,234850.0,15400000.0
2016-01-08,15200,15750,14700,15600,78115,240240.0,15400000.0
2016-01-11,15400,15700,14900,14950,88081,230230.0,15400000.0
2016-01-12,14900,15500,14900,15200,29052,234080.0,15400000.0
2016-01-13,15400,15650,15150,15200,37547,234080.0,15400000.0
2016-01-14,15050,15350,14750,15250,31507,234850.0,15400000.0
2016-01-15,15350,15500,14950,15050,22898,231770.0,15400000.0
2016-01-18,15000,15000,14300,14450,69011,222530.0,15400000.0
2016-01-19,14400,14500,14150,14450,45533,222530.0,15400000.0
2016-01-20,14650,15000,13850,14050,70847,216370.0,15400000.0
2016-01-21,14000,14600,13650,14500,119044,223300.0,15400000.0
2016-01-22,14900,14900,14100,14750,42610,227150.0,15400000.0
2016-01-25,15050,15800,15050,15300,99064,235620.0,15400000.0
2016-01-26,15300,15800,15000,15450,40951,237930.0,15400000.0
2016-01-27,15750,15750,15150,15650,36448,241010.0,15400000.0
2016-01-28,15350,15500,15000,15150,33198,233310.0,15400000.0
2016-01-29,15150,15300,14750,15050,28400,231770.0,15400000.0
2016-02-01,15100,15350,14650,14700,34553,226380.0,15400000.0
2016-02-02,14750,14850,14250,14500,72822,223300.0,15400000.0
2016-02-03,14700,14700,13950,14450,98641,222530.0,15400000.0
2016-02-04,14350,14450,13800,13900,114373,214060.0,15400000.0
2016-02-05,13900,14400,13800,14000,70383,215600.0,15400000.0
2016-02-11,13650,13700,13050,13100,119368,201740.0,15400000.0
2016-02-12,13000,13000,11900,12000,199311,184800.0,15400000.0
2016-02-15,12000,12900,11950,12100,124499,186340.0,15400000.0
2016-02-16,12250,13000,12250,12850,107931,197890.0,15400000.0
2016-02-17,12850,13800,12500,13350,118265,205590.0,15400000.0
2016-02-18,13650,13700,13400,13650,54311,210210.0,15400000.0
2016-02-19,13800,13850,13250,13500,60514,207900.0,15400000.0
2016-02-22,13500,13800,13100,13550,79231,208670.0,15400000.0
2016-02-23,13550,13550,13050,13250,55275,204050.0,15400000.0
2016-02-24,13250,13300,12800,13050,48720,200970.0,15400000.0
2016-02-25,13200,13300,12500,12600,74158,194040.0,15400000.0
2016-02-26,12750,13550,12600,13300,103787,204820.0,15400000.0
2016-02-29,13300,13800,13300,13550,71941,208670.0,15400000.0
2016-03-02,13750,13750,13400,13700,76150,210980.0,15400000.0
2016-03-03,13900,13900,13500,13750,71042,211750.0,15400000.0
2016-03-04,13750,14350,13750,14350,145986,220990.0,15400000.0
2016-03-07,14450,15300,14350,15150,150475,233310.0,15400000.0
2016-03-08,15300,15400,14500,14950,109664,230230.0,15400000.0
2016-03-09,15000,15850,14900,15600,107487,240240.0,15400000.0
2016-03-10,15800,15850,15250,15800,78570,243320.0,15400000.0
2016-03-11,15750,15750,15350,15450,44217,237930.0,15400000.0
2016-03-14,15700,15700,14900,15000,70486,231000.0,15400000.0
2016-03-15,15050,15500,14700,14800,67692,227920.0,15400000.0
2016-03-16,14800,15100,14650,14950,68842,230230.0,15400000.0
2016-03-17,14800,15000,14600,14800,62511,227920.0,15400000.0
2016-03-18,14800,14850,14450,14500,55061,223300.0,15400000.0
2016-03-21,14450,14900,14400,14550,43580,224070.0,15400000.0
2016-03-22,14500,14950,14500,14900,42075,229460.0,15400000.0
2016-03-23,14950,15100,14650,15000,25205,231000.0,15400000.0
2016-03-24,15000,15050,14550,15000,30521,231000.0,15400000.0
2016-03-25,15050,15100,14400,14850,80921,228690.0,15400000.0
2016-03-28,14900,14900,13900,14450,57032,222530.0,15400000.0
2016-03-29,14450,14900,14100,14600,46269,224840.0,15400000.0
2016-03-30,14600,14850,14500,14500,26864,223300.0,15400000.0
2016-03-31,14500,14600,14350,14450,23110,222530.0,15400000.0
2016-04-01,15000,15150,14800,15000,110798,231000.0,15400000.0
2016-04-04,15150,15800,14950,15650,73503,241010.0,15400000.0
2016-04-05,15600,15600,15050,15250,56650,234850.0,15400000.0
2016-04-06,15250,15250,14850,14850,34273,228690.0,15400000.0
2016-04-07,15000,15050,14400,14500,50584,223300.0,15400000.0
2016-04-08,14550,14550,13950,14300,52305,220220.0,15400000.0
2016-04-11,14450,14500,14150,14200,16444,218680.0,15400000.0
2016-04-12,14400,14400,13950,14100,33683,217140.0,15400000.0
2016-04-14,14100,14350,13950,14100,18553,217140.0,15400000.0
2016-04-15,14050,14250,14000,14100,18088,217140.0,15400000.0
2016-04-18,14300,14300,14000,14100,17391,217140.0,15400000.0
2016-04-19,14200,14400,13950,14350,21147,220990.0,15400000.0
2016-04-20,14300,14500,14150,14350,35588,220990.0,15400000.0
2016-04-21,14500,14550,13950,14000,47863,215600.0,15400000.0
2016-04-22,13900,14200,13750,14100,66300,217140.0,15400000.0
2016-04-25,14200,14200,13750,13900,25054,214060.0,15400000.0
2016-04-26,13850,14000,13600,13600,49723,209440.0,15400000.0
2016-04-27,13600,13850,13550,13600,19091,209440.0,15400000.0
2016-04-28,13650,13800,13350,13350,52917,205590.0,15400000.0
2016-04-29,13400,13400,12900,13000,59960,200200.0,15400000.0
2016-05-02,13200,13500,12900,13000,58452,200200.0,15400000.0
2016-05-03,13250,13250,13000,13100,24778,201740.0,15400000.0
2016-05-04,13100,13500,12800,12900,50433,198660.0,15400000.0
2016-05-09,12850,12950,12700,12750,43215,196350.0,15400000.0
2016-05-10,12900,13350,12800,13100,47289,201740.0,15400000.0
2016-05-11,13250,13450,13100,13450,58615,207130.0,15400000.0
