아이마켓코리아(122900),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-12-16,26000,26650,26000,26500,90959,952499.0,35943340.0
2013-12-17,26650,26900,26650,26800,95765,963282.0,35943340.0
2013-12-18,26650,26800,26100,26100,86844,938121.0,35943340.0
2013-12-19,26400,26800,26000,26750,96085,961484.0,35943340.0
2013-12-20,26700,26850,26250,26850,36419,965079.0,35943340.0
2013-12-23,26950,26950,26550,26600,36052,956093.0,35943340.0
2013-12-24,26600,26800,26250,26500,20941,952499.0,35943340.0
2013-12-26,26500,26800,25250,25300,67086,909367.0,35943340.0
2013-12-27,25300,26000,25300,25900,27737,930933.0,35943340.0
2013-12-30,25750,26150,25500,25750,27458,925541.0,35943340.0
2014-01-02,25800,26100,25150,25150,28807,903975.0,35943340.0
2014-01-03,25250,26150,25250,26100,32802,938121.0,35943340.0
2014-01-06,26100,26200,25550,25550,13781,918352.0,35943340.0
2014-01-07,25600,25750,25300,25350,86584,911164.0,35943340.0
2014-01-08,25650,26150,25400,26150,67102,939918.0,35943340.0
2014-01-09,26150,26250,25850,26100,23522,938121.0,35943340.0
2014-01-10,26100,26100,25250,25450,72869,914758.0,35943340.0
2014-01-13,25900,26550,25850,26150,143121,939918.0,35943340.0
2014-01-14,26000,26550,25750,26300,110681,945310.0,35943340.0
2014-01-15,26300,27250,26100,27200,209417,977659.0,35943340.0
2014-01-16,27250,27700,27050,27700,137484,995631.0,35943340.0
2014-01-17,27900,28050,27400,27850,112340,1001022.0,35943340.0
2014-01-20,27850,28850,27850,28650,313999,1029777.0,35943340.0
2014-01-21,28650,28700,27750,27850,143699,1001022.0,35943340.0
2014-01-22,27850,28300,27700,27900,54476,1002819.0,35943340.0
2014-01-23,27900,28650,27500,28500,120357,1024385.0,35943340.0
2014-01-24,28500,28650,27550,28300,165187,1017197.0,35943340.0
2014-01-27,27900,28300,27200,28100,86853,1010008.0,35943340.0
2014-01-28,27900,29150,27600,29000,239031,1042357.0,35943340.0
2014-01-29,29000,29250,28200,29150,233072,1047748.0,35943340.0
2014-02-03,29400,29500,28950,29500,106521,1060329.0,35943340.0
2014-02-04,29250,29600,29150,29550,115715,1062126.0,35943340.0
2014-02-05,29850,29850,28700,28750,92617,1033371.0,35943340.0
2014-02-06,28700,29300,28400,28800,100598,1035168.0,35943340.0
2014-02-07,29200,29750,29000,29650,113178,1065720.0,35943340.0
2014-02-10,29850,29850,28750,29250,132382,1051343.0,35943340.0
2014-02-11,29100,29150,28600,28700,66120,1031574.0,35943340.0
2014-02-12,28950,29150,28150,28500,118956,1024385.0,35943340.0
2014-02-13,28500,29150,27950,28750,180320,1033371.0,35943340.0
2014-02-14,29000,29200,27600,28900,272723,1038763.0,35943340.0
2014-02-17,29300,29600,28550,28550,92776,1026182.0,35943340.0
2014-02-18,29050,32000,28700,30500,388530,1096272.0,35943340.0
2014-02-19,30550,31850,30200,31800,370268,1142998.0,35943340.0
2014-02-20,31600,32250,30650,30850,215109,1108852.0,35943340.0
2014-02-21,31300,31300,30350,30850,153705,1108852.0,35943340.0
2014-02-24,30850,30850,29950,30100,141315,1081895.0,35943340.0
2014-02-25,30150,30400,29900,30200,100229,1085489.0,35943340.0
2014-02-26,30200,31200,30100,30800,126300,1107055.0,35943340.0
2014-02-27,30900,32000,30500,31600,188510,1135810.0,35943340.0
2014-02-28,31400,31900,31000,31550,102584,1134012.0,35943340.0
2014-03-03,31500,32000,31150,31200,74909,1121432.0,35943340.0
2014-03-04,31250,32200,31150,32000,140163,1150187.0,35943340.0
2014-03-05,32400,32400,31400,32200,124880,1157376.0,35943340.0
2014-03-06,31850,32400,31000,32400,205293,1164564.0,35943340.0
2014-03-07,32550,32550,31250,31650,114990,1137607.0,35943340.0
2014-03-10,31400,31500,30900,31000,67043,1114244.0,35943340.0
2014-03-11,31200,32200,30900,32200,74915,1157376.0,35943340.0
2014-03-12,32300,32300,30850,30850,118881,1108852.0,35943340.0
2014-03-13,30650,32000,30650,31600,123244,1135810.0,35943340.0
2014-03-14,30950,31950,30600,30650,107131,1101663.0,35943340.0
2014-03-17,30850,31900,30700,31850,88393,1144795.0,35943340.0
2014-03-18,31950,33650,31850,33100,292647,1189725.0,35943340.0
2014-03-19,33100,33850,32600,33800,149490,1214885.0,35943340.0
2014-03-20,33450,34400,33250,33950,172980,1220276.0,35943340.0
2014-03-21,34400,34500,33700,34350,131860,1234654.0,35943340.0
2014-03-24,34350,34350,32650,33150,186955,1191522.0,35943340.0
2014-03-25,33150,33550,32150,32800,121689,1178942.0,35943340.0
2014-03-26,32700,33050,32200,32950,83341,1184333.0,35943340.0
2014-03-27,33050,33750,31300,32250,226124,1159173.0,35943340.0
2014-03-28,32550,32550,31750,31750,45795,1141201.0,35943340.0
2014-03-31,31500,32900,31500,32850,106067,1180739.0,35943340.0
2014-04-01,33050,33400,32100,32150,86022,1155578.0,35943340.0
2014-04-02,32150,32150,31200,31900,125333,1146593.0,35943340.0
2014-04-03,31900,32300,31600,32250,54732,1159173.0,35943340.0
2014-04-04,32200,32400,31300,31450,113009,1130418.0,35943340.0
2014-04-07,31300,31600,31000,31350,54205,1126824.0,35943340.0
2014-04-08,31350,32200,31100,31850,101144,1144795.0,35943340.0
2014-04-09,32150,32750,32150,32700,90188,1175347.0,35943340.0
2014-04-10,32700,33450,32400,33450,73605,1202305.0,35943340.0
2014-04-11,32750,33350,32150,33300,94237,1196913.0,35943340.0
2014-04-14,33250,33300,32350,32700,93548,1175347.0,35943340.0
2014-04-15,32850,32850,31600,31750,150671,1141201.0,35943340.0
2014-04-16,31800,32300,31500,31650,92819,1137607.0,35943340.0
2014-04-17,31850,32200,31400,31900,53007,1146593.0,35943340.0
2014-04-18,31650,32100,31450,31550,61050,1134012.0,35943340.0
2014-04-21,31550,31650,31150,31200,46829,1121432.0,35943340.0
2014-04-22,31300,32250,31300,32000,53692,1150187.0,35943340.0
2014-04-23,32150,32900,32000,32550,53050,1169956.0,35943340.0
2014-04-24,32350,32600,31700,32450,72866,1166361.0,35943340.0
2014-04-25,32250,32450,31600,32000,76860,1150187.0,35943340.0
2014-04-28,31800,32650,31750,31800,106670,1142998.0,35943340.0
2014-04-29,31900,32100,31500,31750,49679,1141201.0,35943340.0
2014-04-30,31950,32250,31150,31150,99194,1119635.0,35943340.0
2014-05-02,31200,32450,30750,32150,51363,1155578.0,35943340.0
2014-05-07,32900,33550,32500,32500,236801,1168159.0,35943340.0
2014-05-08,33050,33950,33000,33950,204593,1220276.0,35943340.0
2014-05-09,34250,34400,33650,34100,131035,1225668.0,35943340.0
2014-05-12,34450,34450,33700,34200,72993,1229262.0,35943340.0
2014-05-13,34050,35000,34000,35000,105511,1258017.0,35943340.0
2014-05-14,34800,34950,34100,34900,95967,1254423.0,35943340.0
2014-05-15,35000,35150,34400,35150,47950,1263408.0,35943340.0
2014-05-16,34950,35000,34250,34250,56062,1231059.0,35943340.0
2014-05-19,34050,34700,33400,33900,63284,1218479.0,35943340.0
2014-05-20,33800,35100,33600,35100,121035,1261611.0,35943340.0
2014-05-21,35050,35350,34700,35000,50233,1258017.0,35943340.0
2014-05-22,35350,35350,34100,34700,150848,1247234.0,35943340.0
2014-05-23,34700,34900,33750,34900,60966,1254423.0,35943340.0
2014-05-26,34900,34900,33900,34350,50052,1234654.0,35943340.0
2014-05-27,34400,34550,33600,34200,71924,1229262.0,35943340.0
2014-05-28,34450,35250,33900,35250,127638,1267003.0,35943340.0
2014-05-29,34950,35450,34250,34400,77679,1236451.0,35943340.0
2014-05-30,34700,34950,33850,34900,58307,1254423.0,35943340.0
2014-06-02,34900,35150,33950,34100,60635,1225668.0,35943340.0
2014-06-03,33700,34600,33500,34500,50680,1240045.0,35943340.0
2014-06-05,34900,35400,33750,35400,98416,1272394.0,35943340.0
2014-06-09,35400,35600,34400,34600,104312,1243640.0,35943340.0
2014-06-10,34400,34800,34050,34300,70931,1232857.0,35943340.0
2014-06-11,34150,35450,34150,35450,75191,1274191.0,35943340.0
2014-06-12,35000,35150,34500,34700,60506,1247234.0,35943340.0
2014-06-13,34350,35850,34350,35800,56665,1286772.0,35943340.0
2014-06-16,35750,35750,35050,35400,56411,1272394.0,35943340.0
2014-06-17,35200,36400,35100,35750,109775,1284974.0,35943340.0
2014-06-18,36500,36950,35250,36950,117742,1328106.0,35943340.0
2014-06-19,37300,38000,37050,38000,84159,1365847.0,35943340.0
2014-06-20,38400,38400,37300,38000,86985,1365847.0,35943340.0
2014-06-23,37500,40200,37500,40150,195056,1443125.0,35943340.0
2014-06-24,40450,40450,39050,39200,101630,1408979.0,35943340.0
2014-06-25,39200,39200,37750,37750,158615,1356861.0,35943340.0
2014-06-26,37700,38650,37450,38250,84936,1374833.0,35943340.0
2014-06-27,38450,38900,37250,37500,111434,1347875.0,35943340.0
2014-06-30,37500,37650,37000,37050,94933,1331701.0,35943340.0
2014-07-01,37100,38150,37050,37600,53716,1351470.0,35943340.0
2014-07-02,37950,38500,37600,37800,74844,1358658.0,35943340.0
2014-07-03,38450,38450,37150,37200,76891,1337092.0,35943340.0
2014-07-04,37250,38100,37200,37750,42532,1356861.0,35943340.0
2014-07-07,37600,38350,37150,38050,40351,1367644.0,35943340.0
2014-07-08,38300,38350,37300,37750,66242,1356861.0,35943340.0
2014-07-09,37800,38200,37300,38200,30222,1373036.0,35943340.0
2014-07-10,37900,38250,37300,37800,59840,1358658.0,35943340.0
2014-07-11,37700,37750,36450,37400,105775,1344281.0,35943340.0
2014-07-14,37500,37500,36500,36500,74344,1311932.0,35943340.0
2014-07-15,36600,37600,36400,37350,58280,1342484.0,35943340.0
2014-07-16,37200,37500,35800,37350,87091,1342484.0,35943340.0
2014-07-17,37300,37500,36550,37450,73781,1346078.0,35943340.0
2014-07-18,37400,37400,36750,37050,71830,1331701.0,35943340.0
2014-07-21,36800,37050,35350,35500,169062,1275989.0,35943340.0
2014-07-22,35450,36700,35450,36400,90629,1308338.0,35943340.0
2014-07-23,36400,36600,35600,36600,101184,1315526.0,35943340.0
2014-07-24,36300,36700,35100,35250,128744,1267003.0,35943340.0
2014-07-25,35250,36000,35250,35700,42431,1283177.0,35943340.0
2014-07-28,35500,36100,35200,35200,41194,1265206.0,35943340.0
2014-07-29,35550,35550,33250,34600,139867,1243640.0,35943340.0
2014-07-30,34200,34500,31600,32650,204832,1173550.0,35943340.0
2014-07-31,32950,33100,30850,31950,224679,1148390.0,35943340.0
2014-08-01,31550,32650,31300,32350,102886,1162767.0,35943340.0
2014-08-04,31800,31800,29000,29200,709388,1049546.0,35943340.0
2014-08-05,29250,29400,28400,29050,372867,1044154.0,35943340.0
2014-08-06,29100,29100,27950,28250,300097,1015399.0,35943340.0
2014-08-07,27950,29250,27950,29100,161940,1045951.0,35943340.0
2014-08-08,29250,29250,28100,29100,140805,1045951.0,35943340.0
2014-08-11,29300,29300,28650,29300,118864,1053140.0,35943340.0
2014-08-12,29200,29250,28500,29100,127199,1045951.0,35943340.0
2014-08-13,29150,32400,29100,31900,274215,1146593.0,35943340.0
2014-08-14,31700,31700,30550,30550,149364,1098069.0,35943340.0
2014-08-18,30550,31450,30550,30950,82776,1112446.0,35943340.0
2014-08-19,31450,31450,30300,30300,80647,1089083.0,35943340.0
2014-08-20,30150,30800,30000,30700,74330,1103461.0,35943340.0
2014-08-21,30800,31600,30250,31600,73681,1135810.0,35943340.0
2014-08-22,31650,31750,30450,30600,142810,1099866.0,35943340.0
2014-08-25,30900,31600,30250,31350,109855,1126824.0,35943340.0
2014-08-26,31450,33450,31250,33000,147230,1186130.0,35943340.0
2014-08-27,33000,33400,32150,32350,77193,1162767.0,35943340.0
2014-08-28,32800,32850,31400,32000,128023,1150187.0,35943340.0
2014-08-29,32300,32850,31450,32750,100044,1177144.0,35943340.0
2014-09-01,32400,33500,31900,32850,80167,1180739.0,35943340.0
2014-09-02,33150,33250,32300,32700,76455,1175347.0,35943340.0
2014-09-03,32350,33100,32350,32650,59277,1173550.0,35943340.0
2014-09-04,33100,33150,32500,32700,35853,1175347.0,35943340.0
2014-09-05,32500,33000,32150,32700,56838,1175347.0,35943340.0
2014-09-11,32500,33100,30800,31000,128809,1114244.0,35943340.0
2014-09-12,31400,33100,31000,31400,164877,1128621.0,35943340.0
2014-09-15,31400,31400,30150,31000,134258,1114244.0,35943340.0
2014-09-16,31650,32500,31000,32150,79935,1155578.0,35943340.0
2014-09-17,32700,33400,32300,32700,69976,1175347.0,35943340.0
2014-09-18,32700,33200,31950,33200,97413,1193319.0,35943340.0
2014-09-19,33400,33500,32400,32750,96848,1177144.0,35943340.0
2014-09-22,32800,32950,32200,32250,76268,1159173.0,35943340.0
2014-09-23,32450,32450,31050,32000,91399,1150187.0,35943340.0
2014-09-24,31950,32750,31650,32150,63387,1155578.0,35943340.0
2014-09-25,32250,32500,31750,32250,64514,1159173.0,35943340.0
2014-09-26,31800,32300,31650,31850,68031,1144795.0,35943340.0
2014-09-29,31900,32450,31750,32100,77377,1153781.0,35943340.0
2014-09-30,32200,32300,31650,31800,118914,1142998.0,35943340.0
2014-10-01,31800,32000,31200,31200,91209,1121432.0,35943340.0
2014-10-02,30900,31950,30600,31650,59924,1137607.0,35943340.0
2014-10-06,31750,32850,31750,32250,64933,1159173.0,35943340.0
2014-10-07,32200,32800,31550,32300,52672,1160970.0,35943340.0
2014-10-08,31900,32200,30250,31050,250072,1116041.0,35943340.0
2014-10-10,30800,31200,29800,30350,127530,1090880.0,35943340.0
2014-10-13,29900,30150,29400,29800,70235,1071112.0,35943340.0
2014-10-14,29800,30500,29700,30500,28819,1096272.0,35943340.0
2014-10-15,30150,30700,30000,30300,50968,1089083.0,35943340.0
2014-10-16,30100,30650,29600,30250,51213,1087286.0,35943340.0
2014-10-17,30000,30900,30000,30750,32244,1105258.0,35943340.0
2014-10-20,31000,31050,30550,30750,44048,1105258.0,35943340.0
2014-10-21,30550,30950,30100,30600,47786,1099866.0,35943340.0
2014-10-22,30650,30650,29550,30150,127917,1083692.0,35943340.0
2014-10-23,29800,30250,29250,29900,106217,1074706.0,35943340.0
2014-10-24,29900,30450,28900,29000,147362,1042357.0,35943340.0
2014-10-27,29100,29200,26400,27300,307373,981253.0,35943340.0
2014-10-28,27450,27450,26050,26650,201327,957890.0,35943340.0
2014-10-29,26550,26700,23900,24300,636102,873423.0,35943340.0
2014-10-30,25800,26950,25750,26650,577604,957890.0,35943340.0
2014-10-31,26700,26800,25350,26350,248396,947107.0,35943340.0
2014-11-03,26400,28800,25850,27750,244805,997428.0,35943340.0
2014-11-04,27700,28000,26750,27050,194228,972267.0,35943340.0
2014-11-05,27000,27100,26100,26750,189954,961484.0,35943340.0
2014-11-06,26500,26900,25750,26050,121720,936324.0,35943340.0
2014-11-07,26250,26650,26000,26500,86834,952499.0,35943340.0
2014-11-10,26750,28050,26450,27650,122154,993833.0,35943340.0
2014-11-11,27550,27900,26800,27200,114434,977659.0,35943340.0
2014-11-12,27100,28200,27100,27800,72457,999225.0,35943340.0
2014-11-13,27700,28050,27300,27700,69130,995631.0,35943340.0
2014-11-14,27950,27950,26750,27500,58263,988442.0,35943340.0
2014-11-17,27600,27600,26650,27250,65362,979456.0,35943340.0
2014-11-18,26900,27400,26650,27200,71028,977659.0,35943340.0
2014-11-19,27300,27750,27000,27650,44043,993833.0,35943340.0
2014-11-20,27950,28650,27700,28250,94936,1015399.0,35943340.0
2014-11-21,28650,29600,27100,27100,93884,974065.0,35943340.0
2014-11-24,27500,27950,27050,27950,95672,1004616.0,35943340.0
2014-11-25,27950,28000,26900,26950,119824,968673.0,35943340.0
2014-11-26,26950,27350,26550,26950,66476,968673.0,35943340.0
2014-11-27,27000,27000,25900,26000,103991,934527.0,35943340.0
2014-11-28,25950,26900,25450,26900,76492,966876.0,35943340.0
2014-12-01,26700,27150,25850,26000,81068,934527.0,35943340.0
2014-12-02,26000,26400,25650,26000,82382,934527.0,35943340.0
2014-12-03,26000,26850,26000,26600,80870,956093.0,35943340.0
2014-12-04,27950,28550,27450,27650,154841,993833.0,35943340.0
2014-12-05,27650,28750,27600,28700,94199,1031574.0,35943340.0
2014-12-08,29000,29000,27800,28000,97114,1006414.0,35943340.0
2014-12-09,28050,28200,27250,27650,59204,993833.0,35943340.0
2014-12-10,27350,27850,26950,27050,82802,972267.0,35943340.0
2014-12-11,26750,27200,26350,27200,72911,977659.0,35943340.0
2014-12-12,27250,27250,26100,26100,91487,938121.0,35943340.0
2014-12-15,26200,27450,25950,27050,55267,972267.0,35943340.0
2014-12-16,26650,27300,26650,26950,42087,968673.0,35943340.0
2014-12-17,27250,28000,27250,27900,75717,1002819.0,35943340.0
2014-12-18,28400,28400,27550,27950,118505,1004616.0,35943340.0
2014-12-19,27900,28350,27700,28300,72070,1017197.0,35943340.0
2014-12-22,28100,28600,28100,28300,46247,1017197.0,35943340.0
2014-12-23,28200,28750,28050,28700,102826,1031574.0,35943340.0
2014-12-24,28750,28850,28200,28600,65614,1027980.0,35943340.0
2014-12-26,28500,28850,28150,28750,42587,1033371.0,35943340.0
2014-12-29,28750,29250,28400,29000,62610,1042357.0,35943340.0
2014-12-30,28750,29150,28400,28400,59280,1020791.0,35943340.0
2015-01-02,28400,28600,26900,26950,102114,968673.0,35943340.0
2015-01-05,27200,27250,26550,26650,111700,957890.0,35943340.0
2015-01-06,26750,26750,25600,25650,143443,921947.0,35943340.0
2015-01-07,25850,26800,25850,26000,178647,934527.0,35943340.0
2015-01-08,26350,26350,24950,25200,196605,905772.0,35943340.0
2015-01-09,25450,25450,24300,24500,282034,880612.0,35943340.0
2015-01-12,24550,24850,24200,24550,129439,882409.0,35943340.0
2015-01-13,24550,25200,24400,25000,154856,898584.0,35943340.0
2015-01-14,25250,25250,24500,24800,118936,891395.0,35943340.0
2015-01-15,24750,25150,24450,25100,132320,902178.0,35943340.0
2015-01-16,24900,25100,24550,25050,121540,900381.0,35943340.0
2015-01-19,25050,25450,24750,25400,112996,912961.0,35943340.0
2015-01-20,25600,25750,25300,25450,116321,914758.0,35943340.0
2015-01-21,25450,26500,25200,26400,233433,948904.0,35943340.0
2015-01-22,26500,26900,25800,26250,91442,943513.0,35943340.0
2015-01-23,26300,26950,26200,26650,99990,957890.0,35943340.0
2015-01-26,26900,28900,26700,28500,255589,1024385.0,35943340.0
2015-01-27,28100,28600,26400,27200,350326,977659.0,35943340.0
2015-01-28,27450,28100,26900,28000,136562,1006414.0,35943340.0
2015-01-29,27950,27950,27100,27350,56837,983050.0,35943340.0
2015-01-30,27200,27650,26850,27400,91313,984848.0,35943340.0
2015-02-02,27400,27400,26300,26400,128368,948904.0,35943340.0
2015-02-03,26400,26900,26250,26700,79314,959687.0,35943340.0
2015-02-04,26800,26900,26600,26650,42028,957890.0,35943340.0
2015-02-05,26650,27350,26250,27100,74972,974065.0,35943340.0
2015-02-06,27500,27600,26300,26300,113544,945310.0,35943340.0
2015-02-09,26000,26450,25400,25550,105438,918352.0,35943340.0
2015-02-10,25750,26650,25500,26500,86715,952499.0,35943340.0
2015-02-11,26300,27450,26150,27450,118846,986645.0,35943340.0
2015-02-12,27500,28050,27400,27800,89379,999225.0,35943340.0
2015-02-13,28100,28200,27400,27600,56908,992036.0,35943340.0
2015-02-16,27600,28600,27050,28200,113334,1013602.0,35943340.0
2015-02-17,28350,28350,27100,27200,87400,977659.0,35943340.0
2015-02-23,27200,27400,26250,26800,107990,963282.0,35943340.0
2015-02-24,26750,27500,26750,27400,66659,984848.0,35943340.0
2015-02-25,27500,27550,26650,27300,119434,981253.0,35943340.0
2015-02-26,27550,27600,26950,27300,62738,981253.0,35943340.0
2015-02-27,27100,27850,27100,27650,56199,993833.0,35943340.0
2015-03-02,27700,27750,26900,26950,50699,968673.0,35943340.0
2015-03-03,26950,27400,26800,27100,45026,974065.0,35943340.0
2015-03-04,27150,27600,27100,27450,38843,986645.0,35943340.0
2015-03-05,27550,27600,26750,26750,105993,961484.0,35943340.0
2015-03-06,26750,26950,26050,26100,107718,938121.0,35943340.0
2015-03-09,26100,26200,25300,25400,117937,912961.0,35943340.0
2015-03-10,25500,25850,24950,25300,137205,909367.0,35943340.0
2015-03-11,25100,25900,25000,25350,109172,911164.0,35943340.0
2015-03-12,25350,25900,25350,25850,67923,929135.0,35943340.0
2015-03-13,25850,26200,25600,25600,70098,920150.0,35943340.0
2015-03-16,25600,26050,25350,25350,66577,911164.0,35943340.0
2015-03-17,25400,25950,25350,25600,66154,920150.0,35943340.0
2015-03-18,25900,25900,25250,25300,76480,909367.0,35943340.0
2015-03-19,25400,25600,25200,25350,69250,911164.0,35943340.0
2015-03-20,25400,26350,25200,26000,212433,934527.0,35943340.0
2015-03-23,26050,26100,25700,25800,48941,927338.0,35943340.0
2015-03-24,25800,26100,25600,25800,53498,927338.0,35943340.0
2015-03-25,25800,26250,25600,25800,66328,927338.0,35943340.0
2015-03-26,26150,26800,25450,25550,184208,918352.0,35943340.0
2015-03-27,25600,25800,24750,24900,153324,894989.0,35943340.0
2015-03-30,25000,25000,24200,24300,249889,873423.0,35943340.0
2015-03-31,24500,25700,24450,25600,228161,920150.0,35943340.0
2015-04-01,25650,26100,24950,25400,109413,912961.0,35943340.0
2015-04-02,25300,25750,25250,25400,68312,912961.0,35943340.0
2015-04-03,25500,26100,25400,25900,87009,930933.0,35943340.0
2015-04-06,26000,26350,25700,26050,139377,936324.0,35943340.0
2015-04-07,26250,26250,25500,25500,125755,916555.0,35943340.0
2015-04-08,25650,25750,25250,25400,104617,912961.0,35943340.0
2015-04-09,25600,25750,25350,25600,166856,920150.0,35943340.0
2015-04-10,25500,25950,25450,25700,119078,923744.0,35943340.0
2015-04-13,25850,26550,25500,25850,292375,929135.0,35943340.0
2015-04-14,25950,27550,25850,27400,349175,984848.0,35943340.0
2015-04-15,27650,27950,27200,27600,268399,992036.0,35943340.0
2015-04-16,28050,28150,27150,27600,136658,992036.0,35943340.0
2015-04-17,27900,27900,26550,26700,238092,959687.0,35943340.0
2015-04-20,26550,27200,26300,27150,218315,975862.0,35943340.0
2015-04-21,27200,27250,26650,26800,119312,963282.0,35943340.0
2015-04-22,26750,27250,26650,26950,275579,968673.0,35943340.0
2015-04-23,27150,27700,26950,27450,238172,986645.0,35943340.0
2015-04-24,27450,27500,26600,26650,191156,957890.0,35943340.0
2015-04-27,26650,27250,26650,27200,79084,977659.0,35943340.0
2015-04-28,27350,27550,26800,26900,169532,966876.0,35943340.0
2015-04-29,27100,28000,26900,28000,241392,1006414.0,35943340.0
2015-04-30,28300,28400,27350,27350,157502,983050.0,35943340.0
2015-05-04,27100,27950,27100,27400,102627,984848.0,35943340.0
2015-05-06,27300,27300,25950,26150,205769,939918.0,35943340.0
2015-05-07,26200,27250,25600,27250,127033,979456.0,35943340.0
2015-05-08,27350,28200,27100,27550,157443,990239.0,35943340.0
2015-05-11,27950,28100,27500,27750,88730,997428.0,35943340.0
2015-05-12,28100,28300,27600,27600,64684,992036.0,35943340.0
2015-05-13,28400,29150,28150,28600,368350,1027980.0,35943340.0
2015-05-14,28850,29700,28500,29600,294010,1063923.0,35943340.0
2015-05-15,29800,30000,29100,29350,183204,1054937.0,35943340.0
2015-05-18,29500,29600,28800,29300,139914,1053140.0,35943340.0
2015-05-19,29300,29400,28300,28750,121527,1033371.0,35943340.0
2015-05-20,28500,28850,27950,28400,191106,1020791.0,35943340.0
2015-05-21,28450,32400,28100,32150,534999,1155578.0,35943340.0
2015-05-22,31600,32450,30550,30750,316173,1105258.0,35943340.0
2015-05-26,30800,32100,30450,32000,284210,1150187.0,35943340.0
2015-05-27,31600,32100,30000,30500,304644,1096272.0,35943340.0
2015-05-28,30900,32800,30900,32200,491069,1157376.0,35943340.0
2015-05-29,32400,32400,30850,31400,251543,1128621.0,35943340.0
2015-06-01,30950,31600,30100,31100,143930,1117838.0,35943340.0
2015-06-02,30950,31700,30200,30550,97607,1098069.0,35943340.0
2015-06-03,30150,30700,29500,29700,124999,1067517.0,35943340.0
2015-06-04,29700,30350,28950,30300,151860,1089083.0,35943340.0
2015-06-05,29850,30650,29500,30350,103836,1090880.0,35943340.0
2015-06-08,29950,30550,29850,30000,60800,1078300.0,35943340.0
2015-06-09,30050,30250,29350,29400,98452,1056734.0,35943340.0
2015-06-10,29850,30800,29250,30000,174211,1078300.0,35943340.0
2015-06-11,30400,31150,29650,30100,96848,1081895.0,35943340.0
2015-06-12,30750,31800,30450,31450,233926,1130418.0,35943340.0
2015-06-15,31150,31500,30600,31400,159079,1128621.0,35943340.0
2015-06-16,31150,32300,30950,32200,182279,1157376.0,35943340.0
2015-06-17,32200,32350,31250,32050,148698,1151984.0,35943340.0
2015-06-18,32450,33000,32050,32200,115877,1157376.0,35943340.0
2015-06-19,32800,33000,30600,32550,239352,1169956.0,35943340.0
2015-06-22,32400,32500,31700,31850,78924,1144795.0,35943340.0
2015-06-23,31550,32250,31300,31800,99966,1142998.0,35943340.0
2015-06-24,31750,32000,30950,31050,105187,1116041.0,35943340.0
2015-06-25,31050,31200,29550,31050,290371,1116041.0,35943340.0
2015-06-26,31000,31000,30050,30050,100526,1080097.0,35943340.0
2015-06-29,29900,30000,29100,29400,80878,1056734.0,35943340.0
2015-06-30,29300,30350,28750,30000,99457,1078300.0,35943340.0
2015-07-01,30300,30500,30000,30050,73593,1080097.0,35943340.0
2015-07-02,30300,30350,29400,29850,70336,1072909.0,35943340.0
2015-07-03,29850,29850,28550,29300,120668,1053140.0,35943340.0
2015-07-06,29300,29300,28250,28250,76796,1015399.0,35943340.0
2015-07-07,28450,29850,28450,29450,124670,1058531.0,35943340.0
2015-07-08,29400,30400,29350,29900,121939,1074706.0,35943340.0
2015-07-09,29750,30150,29250,29900,135431,1074706.0,35943340.0
2015-07-10,29750,30300,29300,29900,51519,1074706.0,35943340.0
2015-07-13,30250,30300,29650,29800,61352,1071112.0,35943340.0
2015-07-14,29950,29950,28600,28950,165471,1040560.0,35943340.0
2015-07-15,29100,29200,28650,28750,69360,1033371.0,35943340.0
2015-07-16,28750,29100,28600,28800,87676,1035168.0,35943340.0
2015-07-17,28900,28900,28500,28500,69433,1024385.0,35943340.0
2015-07-20,28500,30000,28450,29650,98387,1065720.0,35943340.0
2015-07-21,30000,30000,29150,29250,62850,1051343.0,35943340.0
2015-07-22,29150,29700,28600,29250,63801,1051343.0,35943340.0
2015-07-23,29600,29600,28750,28750,43505,1033371.0,35943340.0
2015-07-24,28700,28950,28400,28450,61926,1022588.0,35943340.0
2015-07-27,28200,28800,27450,27450,51422,986645.0,35943340.0
2015-07-28,27450,28550,26300,28300,131916,1017197.0,35943340.0
2015-07-29,28300,29250,27900,29000,85024,1042357.0,35943340.0
2015-07-30,28850,29650,28800,29500,137380,1060329.0,35943340.0
2015-07-31,29100,31050,28800,30650,144515,1101663.0,35943340.0
2015-08-03,30900,31500,29050,29200,144439,1049546.0,35943340.0
2015-08-04,30500,33000,30300,31350,506434,1126824.0,35943340.0
2015-08-05,31350,32300,30900,32250,139869,1159173.0,35943340.0
2015-08-06,32250,32900,31850,32450,118930,1166361.0,35943340.0
2015-08-07,32500,32750,32000,32400,82594,1164564.0,35943340.0
2015-08-10,32700,33100,31600,32550,108909,1169956.0,35943340.0
2015-08-11,32550,32950,31800,32450,99014,1166361.0,35943340.0
2015-08-12,32000,32400,30100,31350,138789,1126824.0,35943340.0
2015-08-13,30850,32200,30500,31650,101950,1137607.0,35943340.0
2015-08-17,31850,32400,30950,31800,92480,1142998.0,35943340.0
2015-08-18,32200,32200,31200,31300,54357,1125027.0,35943340.0
2015-08-19,31350,32000,30800,31250,129173,1123229.0,35943340.0
2015-08-20,31100,31600,30800,31350,60887,1126824.0,35943340.0
2015-08-21,30350,31550,28800,31400,157450,1128621.0,35943340.0
