한미약품(128940),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-08-20,318058,341471,317616,329104,210097,3811014.0,10230909.0
2015-08-21,317616,361791,315407,346332,394426,4010516.0,10230909.0
2015-08-24,350747,359140,344562,348982,186242,4041209.0,10230909.0
2015-08-25,355165,365326,345447,358260,212710,4148634.0,10230909.0
2015-08-26,356049,385646,353398,384323,266891,4450445.0,10230909.0
2015-08-27,388737,392714,369302,373279,209012,4322559.0,10230909.0
2015-08-28,381229,384321,356049,369303,266410,4276520.0,10230909.0
2015-08-31,366209,384321,359141,384323,170780,4450445.0,10230909.0
2015-09-01,378578,392714,373277,384764,198488,4455561.0,10230909.0
2015-09-02,371952,383878,366209,371069,171206,4296982.0,10230909.0
2015-09-03,375485,385205,369302,370629,139392,4291866.0,10230909.0
2015-09-04,372836,374160,315407,325128,419011,3764975.0,10230909.0
2015-09-07,322918,340145,316291,328220,197737,3800783.0,10230909.0
2015-09-08,327335,329102,275650,280511,620643,3248314.0,10230909.0
2015-09-09,290670,301713,282718,294205,322701,3406893.0,10230909.0
2015-09-10,288461,303040,281834,296856,214667,3437585.0,10230909.0
2015-09-11,295087,306573,292437,306574,183017,3550125.0,10230909.0
2015-09-14,303480,304364,283602,285371,181087,3304584.0,10230909.0
2015-09-15,288018,299504,287135,294205,155400,3406893.0,10230909.0
2015-09-16,300830,310990,296413,309667,205880,3585934.0,10230909.0
2015-09-17,312315,317175,305247,314084,143864,3637088.0,10230909.0
2015-09-18,327335,358257,322918,350308,516536,4056555.0,10230909.0
2015-09-21,345447,359583,340145,354725,177227,4107710.0,10230909.0
2015-09-22,348981,358699,345888,352958,127139,4087248.0,10230909.0
2015-09-23,354281,379462,352956,364444,201146,4220250.0,10230909.0
2015-09-24,371510,377253,355606,356051,124310,4123056.0,10230909.0
2015-09-25,356049,356490,335286,339264,163402,3928669.0,10230909.0
2015-09-30,323359,332194,318058,328220,186101,3800783.0,10230909.0
2015-10-01,335286,335286,327335,328220,85978,3800783.0,10230909.0
2015-10-02,330427,333519,322918,324245,63707,3754744.0,10230909.0
2015-10-05,331752,347655,330869,341031,130871,3949131.0,10230909.0
2015-10-06,346772,347655,326009,328662,130473,3805898.0,10230909.0
2015-10-07,324242,326452,297737,309225,259697,3580818.0,10230909.0
2015-10-08,314083,320266,311432,313200,123484,3626857.0,10230909.0
2015-10-12,309223,315849,303040,305691,106102,3539895.0,10230909.0
2015-10-13,306130,313199,297297,303483,115256,3514317.0,10230909.0
2015-10-14,300389,307897,296413,305691,95834,3539895.0,10230909.0
2015-10-15,304806,311433,303040,310992,74149,3601280.0,10230909.0
2015-10-16,318942,339704,318942,333521,238401,3862168.0,10230909.0
2015-10-19,337937,341029,329985,336172,98210,3892861.0,10230909.0
2015-10-20,339262,366649,334845,364444,255441,4220250.0,10230909.0
2015-10-21,362675,380785,358257,358701,214696,4153749.0,10230909.0
2015-10-22,360908,398457,357374,382555,394828,4429984.0,10230909.0
2015-10-23,396690,437331,394039,433357,400627,5018261.0,10230909.0
2015-10-26,428495,458534,417009,434682,273789,5033607.0,10230909.0
2015-10-27,441307,455000,411709,435565,394275,5043838.0,10230909.0
2015-10-28,428054,432912,406408,407734,298370,4721565.0,10230909.0
2015-10-29,408175,451468,405524,451468,362538,5227994.0,10230909.0
2015-10-30,448817,471787,440423,456770,217322,5289380.0,10230909.0
2015-11-02,451468,462069,436888,446167,190130,5166609.0,10230909.0
2015-11-03,441748,459417,438215,457653,153625,5299611.0,10230909.0
2015-11-04,462069,485923,455884,485925,252525,5627000.0,10230909.0
2015-11-05,491224,500060,478855,483275,190470,5596307.0,10230909.0
2015-11-06,628167,628167,628167,628169,79308,7274176.0,10230909.0
2015-11-09,675876,772177,662623,728004,1609879,8430269.0,10230909.0
2015-11-10,764226,774827,688245,692665,986864,8021033.0,10230909.0
2015-11-11,692662,724469,675876,722704,393077,8368884.0,10230909.0
2015-11-12,719167,728886,694429,697082,239429,8072187.0,10230909.0
2015-11-13,681177,693546,659090,675877,306799,7826645.0,10230909.0
2015-11-16,659090,684711,652904,658208,198592,7622027.0,10230909.0
2015-11-17,678526,682943,652021,667043,214783,7724336.0,10230909.0
2015-11-18,671459,677643,638768,639654,203899,7407178.0,10230909.0
2015-11-19,648487,684711,628167,684713,360950,7928954.0,10230909.0
2015-11-20,683826,713866,674109,698848,208811,8092649.0,10230909.0
2015-11-23,711215,751858,707682,748324,369264,8665580.0,10230909.0
2015-11-24,742137,746555,724468,724469,165713,8389345.0,10230909.0
2015-11-25,724469,751858,720050,739490,185976,8563271.0,10230909.0
2015-11-26,746556,758041,735070,735072,140713,8512116.0,10230909.0
2015-11-27,738605,740372,719167,729770,126190,8450731.0,10230909.0
2015-11-30,722700,724469,686477,701498,253562,8123342.0,10230909.0
2015-12-01,702381,707682,667924,674994,270779,7816414.0,10230909.0
2015-12-02,682943,683826,665274,666160,139563,7714105.0,10230909.0
2015-12-03,661740,688245,655555,671460,134657,7775491.0,10230909.0
2015-12-04,657322,671459,652904,662625,85339,7673182.0,10230909.0
2015-12-07,679410,686477,662623,670577,119988,7765260.0,10230909.0
2015-12-08,665274,675876,640535,649372,152673,7519718.0,10230909.0
2015-12-09,653788,661740,643186,647605,62807,7499256.0,10230909.0
2015-12-10,649371,651138,605196,615801,192153,7130944.0,10230909.0
2015-12-11,611381,622866,577807,583109,216795,6752400.0,10230909.0
2015-12-14,574272,576923,555720,561022,211243,6496627.0,10230909.0
2015-12-15,570739,579574,560136,562790,152668,6517089.0,10230909.0
2015-12-16,575157,579574,567206,571625,156772,6619398.0,10230909.0
2015-12-17,578692,596360,567206,576926,185320,6680784.0,10230909.0
2015-12-18,570739,597245,562787,593713,166768,6875171.0,10230909.0
2015-12-21,591944,609613,588408,598129,137697,6926325.0,10230909.0
2015-12-22,606963,621982,595477,618451,154643,7161636.0,10230909.0
2015-12-23,619332,622867,600779,602547,107731,6977480.0,10230909.0
2015-12-24,603428,606962,585758,588411,101024,6813785.0,10230909.0
2015-12-28,580459,606963,574273,578692,160737,6701245.0,10230909.0
2015-12-29,602991,665989,599391,662391,281463,7529949.0,10230909.0
2015-12-30,674089,674089,648890,655192,139993,7448102.0,10230909.0
2016-01-04,656990,664190,643491,650692,91829,7396947.0,10230909.0
2016-01-05,647091,668691,641690,665992,133122,7570873.0,10230909.0
2016-01-06,667790,703790,660590,698391,198941,7939185.0,10230909.0
2016-01-07,701989,711890,672290,693891,134793,7888031.0,10230909.0
2016-01-08,682190,707389,675891,704691,138308,8010802.0,10230909.0
2016-01-11,698389,706489,668691,668691,125493,7601565.0,10230909.0
2016-01-12,669590,674089,644390,648892,138261,7376485.0,10230909.0
2016-01-13,655190,676790,649790,670491,96171,7622027.0,10230909.0
2016-01-14,652490,659690,636291,651592,148710,7407178.0,10230909.0
2016-01-15,658790,666890,636291,638992,151369,7263945.0,10230909.0
2016-01-18,633590,661491,628191,657892,102950,7478794.0,10230909.0
2016-01-19,656090,679490,646190,677691,135064,7857639.0,10435111.0
2016-01-20,677690,681289,645290,655192,100627,7596761.0,10435111.0
2016-01-21,657890,663290,639890,652492,98014,7565455.0,10435111.0
2016-01-22,663290,664190,633590,650692,103840,7544585.0,10435111.0
2016-01-25,654291,663290,647990,655192,57269,7596761.0,10435111.0
2016-01-26,655190,670490,645290,645292,112517,7481975.0,10435111.0
2016-01-27,646190,651590,627291,638092,105954,7398494.0,10435111.0
2016-01-28,636290,642590,629989,636291,57957,7377623.0,10435111.0
2016-01-29,634491,637190,616490,630893,111645,7315013.0,10435111.0
2016-02-01,642591,655190,641690,650692,80356,7544585.0,10435111.0
2016-02-02,649790,661491,647990,655192,75003,7596761.0,10435111.0
2016-02-03,656990,674089,653390,664191,87906,7701112.0,10435111.0
2016-02-04,670490,674089,638990,649791,142082,7534150.0,10435111.0
2016-02-05,656090,663290,638990,648892,83181,7523715.0,10435111.0
2016-02-11,630889,643490,625490,629091,96977,7294143.0,10435111.0
2016-02-12,624590,628191,544491,567893,299457,6584555.0,10435111.0
2016-02-15,575090,579591,554391,571492,140867,6626295.0,10435111.0
2016-02-16,576891,586791,571491,573292,97686,6647166.0,10435111.0
2016-02-17,573291,575991,544491,546293,129451,6334112.0,10435111.0
2016-02-18,560690,579591,555292,573292,104865,6647166.0,10435111.0
2016-02-19,573291,600290,566091,599392,102626,6949784.0,10435111.0
2016-02-22,600290,609290,587691,602992,64754,6991524.0,10435111.0
2016-02-23,607491,607491,576891,578692,73996,6709776.0,10435111.0
2016-02-24,575991,595791,571491,586793,63100,6803692.0,10435111.0
2016-02-25,590391,593091,581391,589492,51170,6834998.0,10435111.0
2016-02-26,593090,593991,584991,593092,49694,6876738.0,10435111.0
2016-02-29,592191,595791,580491,587692,64005,6814127.0,10435111.0
2016-03-02,595791,628191,593091,623693,166611,7231532.0,10435111.0
2016-03-03,625490,649790,616490,647092,133554,7502845.0,10435111.0
2016-03-04,647091,659690,645290,645292,102904,7481975.0,10435111.0
2016-03-07,647091,653390,630890,635391,48608,7367188.0,10435111.0
2016-03-08,639890,644390,612891,621891,71037,7210662.0,10435111.0
2016-03-09,619191,638090,617390,624592,61552,7241967.0,10435111.0
2016-03-10,628191,632691,601190,608393,143098,7054135.0,10435111.0
2016-03-11,611091,611991,600290,608393,69285,7054135.0,10435111.0
2016-03-14,616490,616490,598491,599392,69172,6949784.0,10435111.0
2016-03-15,599391,605691,590391,599392,51156,6949784.0,10435111.0
2016-03-16,598491,614691,593991,603892,58482,7001959.0,10435111.0
2016-03-17,607491,614691,602091,606592,62644,7033265.0,10435111.0
2016-03-18,609290,613791,600291,613791,61378,7116746.0,10435111.0
2016-03-21,633590,643491,632691,637192,134431,7388059.0,10435111.0
2016-03-22,636291,639891,629091,633592,47408,7346318.0,10435111.0
2016-03-23,633590,641690,627291,629992,42092,7304578.0,10435111.0
2016-03-24,629990,634491,618292,626392,43512,7262837.0,10435111.0
2016-03-25,630890,647990,626391,642591,95367,7450669.0,10435111.0
2016-03-28,647989,660589,636290,636291,72246,7377623.0,10435111.0
2016-03-29,641690,652490,635391,652492,64880,7565455.0,10435111.0
2016-03-30,656090,656090,643491,646191,55333,7492410.0,10435111.0
2016-03-31,643490,647090,626390,629091,90449,7294143.0,10435111.0
2016-04-01,626391,644390,626391,629992,73844,7304578.0,10435111.0
2016-04-04,632691,650691,629990,647092,58294,7502845.0,10435111.0
2016-04-05,645290,648890,636291,638992,34317,7408929.0,10435111.0
2016-04-06,634491,635391,616490,616493,103696,7148051.0,10435111.0
2016-04-07,622790,625490,611091,619192,68277,7179356.0,10435111.0
2016-04-08,614691,620991,611991,614692,41271,7127181.0,10435111.0
2016-04-11,614691,618291,589490,592192,137154,6866303.0,10435111.0
2016-04-12,588591,597591,578691,583193,86097,6761952.0,10435111.0
2016-04-14,589490,592191,580491,583193,60371,6761952.0,10435111.0
2016-04-15,580491,591291,580491,589492,40188,6834998.0,10435111.0
2016-04-18,584991,589491,580491,584092,36691,6772387.0,10435111.0
2016-04-19,584991,594891,583191,588592,41039,6824563.0,10435111.0
2016-04-20,589490,591291,583191,583193,29416,6761952.0,10435111.0
2016-04-21,585891,586791,573291,578692,72879,6709776.0,10435111.0
2016-04-22,580491,588591,576891,580492,56024,6730647.0,10435111.0
2016-04-25,580491,584091,575091,575993,37384,6678471.0,10435111.0
2016-04-26,574191,582291,572391,574193,37353,6657601.0,10435111.0
2016-04-27,574191,575090,547192,552593,152157,6407158.0,10435111.0
2016-04-28,554391,560691,547191,550793,82207,6386288.0,10435111.0
2016-04-29,548992,550791,530992,537293,119996,6229761.0,10435111.0
2016-05-02,533692,539991,502192,510294,169003,5916708.0,10435111.0
2016-05-03,512993,522892,507592,519293,88865,6021059.0,10435111.0
2016-05-04,512993,518391,504893,514793,68978,5968883.0,10435111.0
2016-05-09,518390,529191,513891,516593,62250,5989754.0,10435111.0
2016-05-10,518391,537292,518391,533693,91409,6188021.0,10435111.0
2016-05-11,539990,541791,522891,524693,57327,6083670.0,10435111.0
2016-05-12,521992,532792,515692,526493,35980,6104540.0,10435111.0
2016-05-13,526492,544491,524691,535493,75423,6208891.0,10435111.0
2016-05-16,539091,546291,530992,531893,49480,6167151.0,10435111.0
2016-05-17,534592,536391,521992,523793,42753,6073235.0,10435111.0
2016-05-18,519292,529192,509392,512093,52819,5937578.0,10435111.0
2016-05-19,512092,516592,499492,503994,65412,5843662.0,10435111.0
2016-05-20,503991,519292,502192,512993,85551,5948013.0,10435111.0
2016-05-23,516591,567890,513891,557092,236239,6459334.0,10435111.0
2016-05-24,561591,566090,552591,557993,76871,6469769.0,10435111.0
2016-05-25,566091,566091,539091,552593,95883,6407158.0,10435111.0
2016-05-26,546291,559791,546291,552593,55891,6407158.0,10435111.0
2016-05-27,552591,559791,550791,551693,28823,6396723.0,10435111.0
2016-05-30,549891,562492,545392,558893,56716,6480204.0,10435111.0
2016-05-31,558891,573291,557991,569692,78972,6605425.0,10435111.0
2016-06-01,570592,577792,569692,575093,56411,6668036.0,10435111.0
2016-06-02,575091,579591,567891,574193,41289,6657601.0,10435111.0
2016-06-03,577792,579591,572391,577792,43895,6699341.0,10435111.0
2016-06-07,582291,619191,580491,614692,135006,7127181.0,10435111.0
2016-06-08,618291,618291,598491,611992,70065,7095875.0,10435111.0
2016-06-09,612891,629091,607491,619192,136246,7179356.0,10435111.0
2016-06-10,623690,628191,612891,618292,60814,7168921.0,10435111.0
2016-06-13,610191,617390,595791,601193,54426,6970654.0,10435111.0
2016-06-14,596691,602091,583191,598492,64414,6939349.0,10435111.0
2016-06-15,596690,602991,586791,592192,53154,6866303.0,10435111.0
2016-06-16,593991,597591,571491,575993,57994,6678471.0,10435111.0
2016-06-17,583191,602091,582291,584992,62027,6782822.0,10435111.0
2016-06-20,595791,605691,588591,602992,58051,6991524.0,10435111.0
2016-06-21,607491,622790,602091,620991,87809,7200227.0,10435111.0
2016-06-22,626391,634491,618291,618292,66555,7168921.0,10435111.0
2016-06-23,622790,627291,611091,625492,55650,7252402.0,10435111.0
2016-06-24,632691,633590,582291,611992,253871,7095875.0,10435111.0
2016-06-27,594891,607490,590391,600292,99040,6960219.0,10435111.0
2016-06-28,593991,630890,591291,619192,97615,7179356.0,10435111.0
2016-06-29,623690,648890,621891,645292,196715,7481975.0,10435111.0
2016-06-30,650691,655190,632691,635391,110091,7367188.0,10435111.0
2016-07-01,640790,649790,638090,644392,66050,7471539.0,10435111.0
2016-07-04,644390,645290,634491,635391,49515,7367188.0,10435111.0
2016-07-05,632690,633590,616490,620092,111191,7189791.0,10435111.0
2016-07-06,618291,621891,611091,619192,72179,7179356.0,10435111.0
2016-07-07,623690,628191,616490,627292,55807,7273272.0,10435111.0
2016-07-08,627291,633590,615590,620991,49227,7200227.0,10435111.0
2016-07-11,625491,631790,621891,628191,45391,7283707.0,10435111.0
2016-07-12,629091,636291,620991,621891,49162,7210662.0,10435111.0
2016-07-13,626391,627291,611091,611992,75981,7095875.0,10435111.0
2016-07-14,609290,615590,602991,609292,59928,7064570.0,10435111.0
2016-07-15,611991,611991,602091,604792,46583,7012395.0,10435111.0
2016-07-18,602991,608390,595791,596692,54656,6918479.0,10435111.0
2016-07-19,598491,607491,593090,602092,49700,6981089.0,10435111.0
2016-07-20,603891,609290,597591,597592,36080,6928914.0,10435111.0
2016-07-21,599391,605691,580491,582293,106246,6751517.0,10435111.0
2016-07-22,582290,588591,575991,581392,43092,6741082.0,10435111.0
2016-07-25,581391,586791,569692,569692,63866,6605425.0,10435111.0
2016-07-26,571491,582290,567890,581392,51969,6741082.0,10435111.0
2016-07-27,578690,580490,548991,548992,193091,6365418.0,10435111.0
2016-07-28,548992,566991,546291,563392,112591,6532379.0,10435111.0
2016-07-29,568790,568790,548992,549893,91561,6375853.0,10435111.0
2016-08-01,544491,545392,516592,517494,181152,6000189.0,10435111.0
2016-08-02,520192,531891,518391,520193,85110,6031494.0,10435111.0
2016-08-03,520192,521992,512092,512993,52220,5948013.0,10435111.0
2016-08-04,513892,538192,510291,530093,75319,6146280.0,10435111.0
2016-08-05,530092,539992,521992,522893,61988,6062799.0,10435111.0
2016-08-08,527392,535491,525591,535493,59819,6208891.0,10435111.0
2016-08-09,532791,557991,532791,539093,103424,6250631.0,10435111.0
2016-08-10,539991,554392,539091,553493,70849,6417593.0,10435111.0
2016-08-11,556192,556192,548992,553493,53285,6417593.0,10435111.0
2016-08-12,552591,571491,551691,564292,77115,6542815.0,10435111.0
2016-08-16,567890,569692,549891,553493,55761,6417593.0,10435111.0
2016-08-17,548992,552591,534592,538193,79705,6240196.0,10435111.0
2016-08-18,538192,542691,528292,529193,57074,6135845.0,10435111.0
2016-08-19,530992,537292,528291,530093,42225,6146280.0,10435111.0
2016-08-22,530092,537292,524691,526493,42160,6104540.0,10435111.0
2016-08-23,521092,548991,521092,548992,83960,6365418.0,10435111.0
2016-08-24,554392,562492,544491,545393,52231,6323677.0,10435111.0
2016-08-25,548091,551690,540891,548992,34614,6365418.0,10435111.0
2016-08-26,554392,559791,546291,554393,51336,6428028.0,10435111.0
2016-08-29,557091,564291,550791,552593,70636,6407158.0,10435111.0
2016-08-30,551691,557991,549891,551693,35823,6396723.0,10435111.0
2016-08-31,551691,555292,521992,534593,132471,6198456.0,10435111.0
2016-09-01,534592,541792,530092,535493,47465,6208891.0,10435111.0
2016-09-02,536391,537292,528291,531893,33102,6167151.0,10435111.0
2016-09-05,535491,537292,530092,530993,46135,6156715.0,10435111.0
2016-09-06,535491,535491,516592,521093,106293,6041929.0,10435111.0
2016-09-07,522892,524691,505793,509394,105599,5906273.0,10435111.0
2016-09-08,512092,517491,493192,503994,142750,5843662.0,10435111.0
2016-09-09,497693,503091,487792,490493,106443,5687135.0,10435111.0
2016-09-12,478792,498593,478792,490493,59460,5687135.0,10435111.0
2016-09-13,495891,499491,489591,494093,42728,5728876.0,10435111.0
2016-09-19,491393,505793,491393,503094,44084,5833227.0,10435111.0
2016-09-20,501292,533692,501292,529193,116311,6135845.0,10435111.0
2016-09-21,538191,548991,536390,540892,104964,6271502.0,10435111.0
2016-09-22,543591,548992,536391,541793,58377,6281937.0,10435111.0
2016-09-23,545392,548092,538192,545393,46470,6323677.0,10435111.0
2016-09-26,547192,557091,544492,551693,74514,6396723.0,10435111.0
2016-09-27,548092,557991,539992,554393,85879,6428028.0,10435111.0
2016-09-28,561592,562492,548992,552593,61725,6407158.0,10435111.0
2016-09-29,559790,559790,550790,557993,120468,6469769.0,10435111.0
2016-09-30,584091,588591,451793,457194,1800563,5301036.0,10435111.0
2016-10-04,417593,444142,391494,423895,1163160,4914937.0,10435111.0
2016-10-05,433343,437843,410843,411295,475016,4768846.0,10435111.0
2016-10-06,405893,416244,401844,405445,316013,4701018.0,10435111.0
2016-10-07,408594,412643,377994,380696,485284,4414052.0,10435111.0
2016-10-10,382494,394644,378894,391495,201386,4539273.0,10435111.0
2016-10-11,394194,397343,384744,385194,120209,4466228.0,10435111.0
2016-10-12,381144,399594,380243,389695,131144,4518403.0,10435111.0
2016-10-13,389693,393743,378894,379346,107241,4398399.0,10435111.0
2016-10-14,381144,386543,373493,373945,91926,4335789.0,10435111.0
2016-10-17,372143,373044,354593,367645,229039,4262743.0,10435111.0
2016-10-18,366294,373944,358644,359995,134741,4174044.0,10435111.0
2016-10-19,360894,368993,359545,360895,91660,4184480.0,10435111.0
2016-10-20,364494,368094,359094,361345,78150,4189697.0,10435111.0
2016-10-21,360444,375744,359994,371246,129402,4304483.0,10435111.0
2016-10-24,377544,377544,362244,374395,128723,4341006.0,10435111.0
2016-10-25,372143,372593,362244,363146,106339,4210567.0,10435111.0
2016-10-26,360894,366294,357743,363146,76059,4210567.0,10435111.0
2016-10-27,363144,370794,359994,368095,80825,4267960.0,10435111.0
2016-10-28,367194,367644,336144,336146,233299,3897514.0,10435111.0
2016-10-31,335244,344244,321295,325796,217931,3777510.0,10435111.0
2016-11-01,325345,328944,311394,314096,198415,3641854.0,10435111.0
2016-11-02,316794,316794,299695,300146,168212,3480110.0,10435111.0
2016-11-03,300144,317695,300144,315896,165848,3662724.0,10435111.0
2016-11-04,315894,330294,308244,324896,127663,3767075.0,10435111.0
2016-11-07,327595,328495,318145,324446,74994,3761858.0,10435111.0
2016-11-08,326694,337044,323545,337045,108723,3907949.0,10435111.0
2016-11-09,332993,336144,309595,322196,227646,3735770.0,10435111.0
2016-11-10,341093,364494,337494,361345,344974,4189697.0,10435111.0
2016-11-11,364943,373944,353244,356846,224150,4137522.0,10435111.0
2016-11-14,359094,372143,356843,362696,119747,4205350.0,10435111.0
2016-11-15,364494,372593,357294,358195,137612,4153174.0,10435111.0
2016-11-16,361344,361793,352345,353245,89457,4095781.0,10435111.0
2016-11-17,354144,355493,341995,344695,86093,3996648.0,10435111.0
2016-11-18,344694,345145,328495,328946,131789,3814033.0,10435111.0
2016-11-21,328044,331194,320395,322646,98109,3740987.0,10435111.0
2016-11-22,325794,328944,321744,323096,66723,3746205.0,10435111.0
2016-11-23,323994,325344,305545,308696,180790,3579243.0,10435111.0
2016-11-24,308693,319044,303744,313195,147982,3631419.0,10435111.0
2016-11-25,311845,330294,311845,325346,127200,3772293.0,10435111.0
2016-11-28,331194,332094,323994,325796,82486,3777510.0,10435111.0
2016-11-29,326694,336144,324894,331646,80662,3845338.0,10435111.0
2016-11-30,333894,334795,326694,331646,57242,3845338.0,10435111.0
2016-12-01,332094,332544,315894,317246,85892,3678377.0,10435111.0
2016-12-02,315443,320843,312744,312745,60268,3626201.0,10435111.0
2016-12-05,310945,317244,308694,310946,38120,3605331.0,10435111.0
2016-12-06,314994,326245,311845,313647,88865,3636636.0,10435111.0
2016-12-07,314095,315444,259195,279896,860669,3245320.0,10435111.0
2016-12-08,282145,286195,265495,274047,471776,3177491.0,10435111.0
2016-12-09,275394,286645,274945,278996,199534,3234884.0,10435111.0
2016-12-12,283493,284844,276294,280796,121392,3255755.0,10435111.0
2016-12-13,283494,291145,281695,289346,132603,3354888.0,10435111.0
2016-12-14,290245,292044,282594,284847,107622,3302713.0,10435111.0
2016-12-15,282594,290245,282145,288446,69948,3344453.0,10435111.0
2016-12-16,290694,294295,285745,287546,74038,3334018.0,10435111.0
2016-12-19,287095,290245,282145,282597,79917,3276625.0,10435111.0
2016-12-20,285296,287995,282594,283046,45064,3281842.0,10435111.0
2016-12-21,284845,285296,279895,284396,60545,3297495.0,10435111.0
2016-12-22,283944,284845,280344,281247,44769,3260972.0,10435111.0
2016-12-23,281695,293845,281245,288897,141126,3349671.0,10435111.0
2016-12-26,292044,298345,289345,296096,117275,3433152.0,10435111.0
2016-12-27,298345,299244,292495,295646,87703,3427934.0,10435111.0
2016-12-28,296095,306895,293395,306896,123502,3558373.0,10435111.0
2016-12-29,277645,287544,274495,274946,432668,3187926.0,10435111.0
2017-01-02,268646,269095,255595,256047,298485,2968789.0,10435111.0
2017-01-03,260546,264595,256496,258297,244627,2994877.0,10435111.0
2017-01-04,261446,267295,260546,266847,206859,3094010.0,10435111.0
2017-01-05,268194,272695,266395,267746,131961,3104446.0,10435111.0
2017-01-06,264595,265495,260995,262796,96829,3047052.0,10435111.0
2017-01-09,262795,263696,257845,258747,93892,3000094.0,10435111.0
2017-01-10,259195,262795,255595,258747,68987,3000094.0,10435111.0
2017-01-11,260546,264145,258744,260997,73965,3026182.0,10435111.0
2017-01-12,261895,262795,258744,260097,60819,3015747.0,10435111.0
2017-01-13,260995,274945,260995,270896,174934,3140968.0,10435111.0
2017-01-16,272245,273595,265945,269546,77777,3125316.0,10435111.0
2017-01-17,270896,272245,266845,267297,52327,3099228.0,10435111.0
2017-01-18,266395,270445,265495,265947,45430,3083575.0,10435111.0
2017-01-19,268194,268646,263245,263696,59643,3057488.0,10435111.0
2017-01-20,264145,274945,263696,270447,125424,3135751.0,10435111.0
2017-01-23,270896,271345,266395,266396,43642,3088793.0,10435111.0
2017-01-24,265045,266845,261446,261897,71361,3036617.0,10435111.0
2017-01-25,261446,264145,256945,257847,79122,2989659.0,10435111.0
2017-01-26,257845,259645,253346,257397,64048,2984442.0,10435111.0
2017-01-31,258295,262345,257395,259196,40986,3005312.0,10435111.0
2017-02-01,261895,270445,260095,269996,119011,3130533.0,10435111.0
2017-02-02,269995,271345,265495,266847,71194,3094010.0,10435111.0
2017-02-03,266845,268194,261895,263696,67962,3057488.0,10435111.0
2017-02-06,265045,269095,262795,266396,43914,3088793.0,10435111.0
2017-02-07,265495,274045,265045,273596,114185,3172274.0,10435111.0
2017-02-08,269995,275845,268195,274946,81363,3187926.0,10435111.0
2017-02-09,274945,278545,272695,272697,72030,3161839.0,10435111.0
2017-02-10,275845,280345,274045,278546,95880,3229667.0,10435111.0
2017-02-13,280345,283045,277645,281697,59049,3266190.0,10435111.0
2017-02-14,278096,284395,277195,284396,91662,3297495.0,10435111.0
2017-02-15,287283,297388,284395,295945,104730,3208797.0,10435111.0
2017-02-16,298832,301238,291614,295945,70115,3208797.0,10435111.0
2017-02-17,294982,302681,294982,301720,55100,3271407.0,10435111.0
2017-02-20,300276,301238,293539,294502,54305,3193144.0,10435111.0
2017-02-21,293057,297870,293057,294983,33570,3198362.0,10435111.0
2017-02-22,295945,295945,291133,291614,40259,3161839.0,10435111.0
2017-02-23,293057,299313,291614,295464,62539,3203579.0,10435111.0
2017-02-24,295945,306531,295945,306051,114827,3318365.0,10435111.0
2017-02-27,307012,315674,306050,308457,109803,3344453.0,10435111.0
2017-02-28,312787,312787,301238,308938,70782,3349671.0,10435111.0
2017-03-02,310381,310862,301238,302201,53163,3276625.0,10435111.0
2017-03-03,301238,301238,292576,293539,61815,3182709.0,10435111.0
2017-03-06,292576,298832,290651,294021,54552,3187926.0,10435111.0
2017-03-07,291614,293539,286802,292096,57150,3388108.0,11163452.0
2017-03-08,292576,296425,285839,285840,89243,3315545.0,11163452.0
2017-03-09,287764,289688,284877,284877,54836,3304382.0,11163452.0
2017-03-10,285839,290651,283433,285840,49880,3315545.0,11163452.0
2017-03-13,286320,287764,283914,285840,35687,3315545.0,11163452.0
2017-03-14,287764,290170,285357,285840,41768,3315545.0,11163452.0
2017-03-15,286802,288245,280546,281028,64435,3259728.0,11163452.0
2017-03-16,282471,285357,281026,281990,43779,3270891.0,11163452.0
2017-03-17,283433,284395,281508,281990,34899,3270891.0,11163452.0
2017-03-20,281508,281989,277177,279103,34762,3237401.0,11163452.0
2017-03-21,279583,281989,278140,279103,42929,3237401.0,11163452.0
2017-03-22,278140,286320,278140,284396,68663,3298800.0,11163452.0
2017-03-23,285839,285839,280065,281990,37002,3270891.0,11163452.0
2017-03-24,282952,286802,281989,286802,55764,3326709.0,11163452.0
2017-03-27,286802,294501,284877,290171,83747,3365781.0,11163452.0
2017-03-28,292576,292576,287764,289690,31968,3360199.0,11163452.0
2017-03-29,291133,291133,286320,289690,51470,3360199.0,11163452.0
2017-03-30,289208,289688,282952,283916,66339,3293218.0,11163452.0
2017-03-31,283914,290170,282471,287765,40287,3337872.0,11163452.0
2017-04-03,290170,293539,287764,292096,78134,3388108.0,11163452.0
2017-04-04,293539,293539,289688,291133,31017,3376944.0,11163452.0
2017-04-05,291614,292576,284877,286321,66261,3321127.0,11163452.0
2017-04-06,284877,285839,280546,284396,52393,3298800.0,11163452.0
2017-04-07,283433,288726,283433,284877,35564,3304382.0,11163452.0
2017-04-10,284877,284877,279583,280065,44398,3248565.0,11163452.0
2017-04-11,280065,282952,278140,279585,35043,3242983.0,11163452.0
2017-04-12,280065,280065,276215,277659,37900,3220656.0,11163452.0
2017-04-13,280065,280546,277658,280546,40079,3254146.0,11163452.0
2017-04-14,282952,304607,282471,291133,313769,3376944.0,11163452.0
2017-04-17,294019,296425,286802,290652,64777,3371363.0,11163452.0
