케이티스카이라이프(053210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-01-25,32550,32600,31850,32450,105922,1550490.0,47780896.0
2013-01-28,32750,32750,31800,32000,193301,1528989.0,47780896.0
2013-01-29,31850,32300,30900,31600,275427,1509876.0,47780896.0
2013-01-30,32350,32450,31450,32000,168544,1528989.0,47780896.0
2013-01-31,32000,32600,31250,32150,144675,1536156.0,47780896.0
2013-02-01,31950,33150,31500,33150,190806,1583937.0,47780896.0
2013-02-04,33150,34500,32950,34500,331206,1648441.0,47780896.0
2013-02-05,34100,35000,33750,34600,183483,1653219.0,47780896.0
2013-02-06,34800,35100,34400,34650,148668,1655608.0,47780896.0
2013-02-07,34500,34500,33550,33550,109856,1603049.0,47780896.0
2013-02-08,33550,33850,33350,33850,75106,1617383.0,47780896.0
2013-02-12,33850,33850,32500,32700,209785,1562435.0,47780896.0
2013-02-13,32600,33050,32350,32600,201766,1557657.0,47780896.0
2013-02-14,32350,33100,32350,32400,211301,1548101.0,47780896.0
2013-02-15,32600,32800,32250,32350,86762,1545943.0,47788040.0
2013-02-18,32400,32900,32350,32800,113558,1567448.0,47788040.0
2013-02-19,32800,32800,32400,32550,62691,1555501.0,47788040.0
2013-02-20,32750,32750,31600,31800,215748,1519660.0,47788040.0
2013-02-21,31650,31900,30850,31000,228720,1481429.0,47788040.0
2013-02-22,31200,31650,30200,30800,276694,1471872.0,47788040.0
2013-02-25,30950,31400,30850,31100,149446,1486208.0,47788040.0
2013-02-26,31350,31950,31100,31450,206395,1502934.0,47788040.0
2013-02-27,31500,31700,31250,31450,63716,1502934.0,47788040.0
2013-02-28,31500,31800,31250,31400,80169,1500544.0,47788040.0
2013-03-04,31400,32100,30900,31900,133635,1524438.0,47788040.0
2013-03-05,32350,32400,31350,31550,188360,1507713.0,47788040.0
2013-03-06,31800,31950,31500,31550,116170,1507713.0,47788040.0
2013-03-07,31550,31550,30450,30700,268383,1467093.0,47788040.0
2013-03-08,30600,31000,30550,30700,113865,1467093.0,47788040.0
2013-03-11,30900,30900,30050,30100,210543,1438420.0,47788040.0
2013-03-12,30100,31200,30100,31150,216358,1488597.0,47788040.0
2013-03-13,31500,32100,31200,31950,247848,1526828.0,47788040.0
2013-03-14,31750,32000,31300,31600,175229,1510102.0,47788040.0
2013-03-15,31500,31800,30900,30900,183348,1476650.0,47788040.0
2013-03-18,31000,31800,30650,31000,245045,1481429.0,47788040.0
2013-03-19,31300,31550,31000,31000,108391,1481429.0,47788040.0
2013-03-20,31000,31450,30700,31300,56020,1495766.0,47788040.0
2013-03-21,31400,32100,31250,31900,134148,1524438.0,47788040.0
2013-03-22,32250,33000,32050,32950,309189,1574616.0,47788040.0
2013-03-25,33400,33500,32700,33000,143035,1577005.0,47788040.0
2013-03-26,32950,32950,32150,32350,114490,1545943.0,47788040.0
2013-03-27,32500,33500,32350,33500,184918,1600899.0,47788040.0
2013-03-28,33400,33400,32800,33050,82907,1579395.0,47788040.0
2013-03-29,33050,33950,32700,33900,218597,1620015.0,47788040.0
2013-04-01,34100,34300,33500,33700,128568,1610457.0,47788040.0
2013-04-02,34200,35150,34050,34400,364915,1643909.0,47788040.0
2013-04-03,34900,36800,34450,36650,449346,1751432.0,47788040.0
2013-04-04,36300,38950,36200,38550,608817,1842229.0,47788040.0
2013-04-05,38750,39900,37400,39000,661107,1864708.0,47813038.0
2013-04-08,38600,40200,38100,38700,431379,1850365.0,47813038.0
2013-04-09,38000,39100,36500,38500,659891,1840802.0,47813038.0
2013-04-10,38100,38500,37550,37950,463590,1814505.0,47813038.0
2013-04-11,38100,38300,36500,36700,520243,1754738.0,47813038.0
2013-04-12,37050,39850,36850,39450,464969,1886224.0,47813038.0
2013-04-15,39550,40300,39250,39450,365717,1886224.0,47813038.0
2013-04-16,38850,40300,38800,40250,364195,1924475.0,47813038.0
2013-04-17,40250,40600,39600,39950,170011,1910131.0,47813038.0
2013-04-18,39950,40900,38850,39300,221980,1879052.0,47813038.0
2013-04-19,39000,39250,37950,38100,204111,1821677.0,47813038.0
2013-04-22,38500,39550,38100,39550,150201,1891006.0,47813038.0
2013-04-23,39550,39650,38900,39450,103927,1886224.0,47813038.0
2013-04-24,39500,40150,39250,39800,170217,1902959.0,47813038.0
2013-04-25,40000,40350,38700,38700,168389,1850365.0,47813038.0
2013-04-26,38600,40050,38500,40000,141494,1912522.0,47813038.0
2013-04-29,40400,42150,40100,42150,283501,2015320.0,47813038.0
2013-04-30,42800,43100,41700,42550,327453,2034598.0,47816638.0
2013-05-02,42050,42500,40800,41050,211949,1962873.0,47816638.0
2013-05-03,41800,43000,39900,40750,309565,1948528.0,47816638.0
2013-05-06,40750,42350,40000,41600,206418,1989172.0,47816638.0
2013-05-07,41400,42300,41100,41400,63382,1979609.0,47816638.0
2013-05-08,41050,41350,40550,40600,88024,1941356.0,47816638.0
2013-05-09,40900,41350,39600,40200,184917,1922229.0,47816638.0
2013-05-10,40450,41250,39950,40000,126153,1912666.0,47816638.0
2013-05-13,40400,41550,40200,41450,141761,1982000.0,47816638.0
2013-05-14,41600,41900,40100,40500,161381,1936574.0,47816638.0
2013-05-15,40500,40500,39500,39550,190463,1891148.0,47816638.0
2013-05-16,39750,39950,38700,38750,187403,1852895.0,47816638.0
2013-05-20,39050,39700,38650,38850,141031,1857676.0,47816638.0
2013-05-21,38900,39400,37750,38050,256820,1819423.0,47816638.0
2013-05-22,38350,38350,37200,37250,266416,1781170.0,47816638.0
2013-05-23,37700,39300,37400,38900,275310,1860067.0,47816638.0
2013-05-24,38900,39000,37600,37750,123741,1805078.0,47816638.0
2013-05-27,37550,37750,36800,37500,97475,1793124.0,47816638.0
2013-05-28,37600,39200,37550,39200,117410,1874412.0,47816638.0
2013-05-29,39300,39550,38700,39400,131392,1884185.0,47821966.0
2013-05-30,39350,39450,38600,38750,91330,1853101.0,47821966.0
2013-05-31,38800,40150,38000,39750,181316,1900923.0,47821966.0
2013-06-03,39700,40450,37550,37600,363773,1798106.0,47821966.0
2013-06-04,38100,38250,33600,34800,555853,1664204.0,47821966.0
2013-06-05,34800,35350,33450,34000,435261,1625947.0,47821966.0
2013-06-07,34000,35300,33850,34750,343287,1661813.0,47821966.0
2013-06-10,34350,35500,34100,35350,102863,1690506.0,47821966.0
2013-06-11,34900,35700,34900,35100,75933,1678551.0,47821966.0
2013-06-12,35100,35700,34500,34900,235577,1668987.0,47821966.0
2013-06-13,34850,35500,34500,35050,149295,1676160.0,47821966.0
2013-06-14,35350,35800,34200,34700,252966,1659422.0,47821966.0
2013-06-17,34900,34900,33150,33600,254035,1606818.0,47821966.0
2013-06-18,33650,34700,33650,34250,230261,1637902.0,47821966.0
2013-06-19,34150,35150,34150,34350,187681,1642685.0,47821966.0
2013-06-20,33950,34250,33050,33800,192589,1616382.0,47821966.0
2013-06-21,32800,35100,32700,35000,240505,1673769.0,47821966.0
2013-06-24,35700,35700,34400,35450,167708,1695289.0,47821966.0
2013-06-25,34800,35800,33800,34950,158214,1671378.0,47821966.0
2013-06-26,35700,36000,35050,36000,137035,1721591.0,47821966.0
2013-06-27,36300,36800,35750,36650,164602,1752675.0,47821966.0
2013-06-28,36650,39700,36450,37700,520844,1802888.0,47821966.0
2013-07-01,37800,38600,36750,37350,256607,1786150.0,47821966.0
2013-07-02,38000,38000,36050,36100,232551,1726373.0,47821966.0
2013-07-03,36650,36700,36150,36150,62836,1728764.0,47821966.0
2013-07-04,36700,36950,35500,36000,110080,1721591.0,47821966.0
2013-07-05,36100,36900,35750,36800,132121,1759848.0,47821966.0
2013-07-08,36600,37300,36050,36600,137374,1750284.0,47821966.0
2013-07-09,36600,37550,36600,37500,149972,1793324.0,47821966.0
2013-07-10,37650,37650,36800,36950,132267,1767022.0,47821966.0
2013-07-11,37150,37400,36950,37200,65843,1778977.0,47821966.0
2013-07-12,37650,38450,37500,38300,251611,1831581.0,47821966.0
2013-07-15,38300,38350,37100,37300,167176,1783759.0,47821966.0
2013-07-16,37600,37600,36700,36900,90780,1764631.0,47821966.0
2013-07-17,37100,37900,37000,37650,168788,1800497.0,47821966.0
2013-07-18,37000,37000,36050,36550,173493,1747893.0,47821966.0
2013-07-19,36900,36900,35900,36000,251205,1721591.0,47821966.0
2013-07-22,36000,36000,34400,34600,229549,1654640.0,47821966.0
2013-07-23,35000,35450,34900,35450,161247,1695289.0,47821966.0
2013-07-24,35500,35700,35150,35700,113372,1707244.0,47821966.0
2013-07-25,36250,36600,36000,36300,118727,1735937.0,47821966.0
2013-07-26,36650,36650,35050,35450,236812,1695289.0,47821966.0
2013-07-29,35150,35700,33300,33400,311832,1597254.0,47821966.0
2013-07-30,33400,33800,31650,32150,517981,1537476.0,47821966.0
2013-07-31,32450,32600,31450,31850,318065,1523130.0,47821966.0
2013-08-01,31850,32250,31400,31400,301802,1501610.0,47821966.0
2013-08-02,31650,31850,30200,30700,605879,1468134.0,47821966.0
2013-08-05,30550,31550,30550,31350,583216,1499219.0,47821966.0
2013-08-06,31450,31500,30850,31050,157351,1484872.0,47821966.0
2013-08-07,31100,31250,30800,31100,228412,1487263.0,47821966.0
2013-08-08,31300,32100,31300,31800,308349,1520739.0,47821966.0
2013-08-09,32300,32300,31850,32200,227912,1539867.0,47821966.0
2013-08-12,32250,32250,31100,31500,193692,1506392.0,47821966.0
2013-08-13,31450,31450,30800,30800,260434,1472917.0,47821966.0
2013-08-14,30900,32050,30750,32000,122296,1530303.0,47821966.0
2013-08-16,31500,31900,31400,31750,64336,1518347.0,47821966.0
2013-08-19,32000,32000,31150,31300,113989,1496828.0,47821966.0
2013-08-20,31300,31600,30650,30900,180780,1477699.0,47821966.0
2013-08-21,31150,31300,30200,30500,168072,1458570.0,47821966.0
2013-08-22,30250,30750,29950,30150,223146,1441832.0,47821966.0
2013-08-23,30600,30800,30350,30700,187852,1468134.0,47821966.0
2013-08-26,30750,31350,30550,31300,147439,1496828.0,47821966.0
2013-08-27,31350,32000,30800,31850,217007,1523130.0,47821966.0
2013-08-28,31400,31700,30850,31150,151076,1489654.0,47821966.0
2013-08-29,31450,32650,31200,32600,445764,1558996.0,47821966.0
2013-08-30,32850,33200,32200,33000,183513,1578125.0,47821966.0
2013-09-02,32900,32900,32200,32500,100282,1554214.0,47821966.0
2013-09-03,32500,32500,31150,31300,377455,1496828.0,47821966.0
2013-09-04,31300,31350,30850,30850,213120,1475308.0,47821966.0
2013-09-05,31050,31200,30550,30750,158777,1470525.0,47821966.0
2013-09-06,30950,31150,30800,31150,113854,1489654.0,47821966.0
2013-09-09,31000,31150,29950,30050,343751,1437050.0,47821966.0
2013-09-10,30000,30200,27350,27450,1053289,1312713.0,47821966.0
2013-09-11,27450,28000,27350,28000,665292,1339015.0,47821966.0
2013-09-12,27850,28100,26550,26650,582069,1274455.0,47821966.0
2013-09-13,26650,27250,26650,26800,401049,1281629.0,47821966.0
2013-09-16,27200,27250,25500,26100,577481,1248153.0,47821966.0
2013-09-17,26150,26550,25750,26450,443550,1264891.0,47821966.0
2013-09-23,26650,26750,25700,25850,354016,1236198.0,47821966.0
2013-09-24,25850,26200,25650,25750,293804,1231416.0,47821966.0
2013-09-25,25900,27050,25800,27050,474265,1293584.0,47821966.0
2013-09-26,27250,28950,26900,28950,761947,1384446.0,47821966.0
2013-09-27,28800,29500,28500,29100,419950,1391619.0,47821966.0
2013-09-30,29450,29450,27850,29150,311352,1394010.0,47821966.0
2013-10-01,28800,29000,27600,28300,239055,1353362.0,47821966.0
2013-10-02,27800,28250,27250,27550,218730,1317495.0,47821966.0
2013-10-04,27300,27550,26600,26700,216320,1276846.0,47821966.0
2013-10-07,27000,27150,26300,26350,231458,1260109.0,47821966.0
2013-10-08,26200,26900,26150,26600,101827,1272064.0,47821966.0
2013-10-10,26600,27050,26350,27050,102356,1293584.0,47821966.0
2013-10-11,27000,27300,26500,26500,172035,1267282.0,47821966.0
2013-10-14,26600,27050,25900,26800,194149,1281629.0,47821966.0
2013-10-15,27150,27500,26600,27500,136200,1315104.0,47821966.0
2013-10-16,27700,27950,27250,27350,87176,1307931.0,47821966.0
2013-10-17,27600,27750,27300,27750,107002,1327060.0,47821966.0
2013-10-18,27700,27850,26550,27850,277868,1331842.0,47821966.0
2013-10-21,27800,27800,26750,27100,169486,1295975.0,47821966.0
2013-10-22,27000,27350,26950,27150,99718,1298366.0,47821966.0
2013-10-23,27200,27500,27150,27250,140343,1303149.0,47821966.0
2013-10-24,27150,28400,26850,28350,200378,1355753.0,47821966.0
2013-10-25,28450,28650,27950,28150,240733,1346188.0,47821966.0
2013-10-28,28400,29800,28100,29800,739567,1425095.0,47821966.0
2013-10-29,29800,30250,29050,29100,356558,1391619.0,47821966.0
2013-10-30,28950,29350,28500,28800,133253,1377273.0,47821966.0
2013-10-31,28600,29200,28000,28100,240191,1343797.0,47821966.0
2013-11-01,28250,28550,27700,28100,213150,1343797.0,47821966.0
2013-11-04,28300,28850,28100,28550,191909,1365317.0,47821966.0
2013-11-05,28600,28800,27950,28150,88181,1346188.0,47821966.0
2013-11-06,28100,28450,27900,28150,89226,1346188.0,47821966.0
2013-11-07,28350,28350,28100,28300,63180,1353362.0,47821966.0
2013-11-08,28050,28650,28000,28250,95664,1350971.0,47821966.0
2013-11-11,28450,28450,26650,27600,257885,1319886.0,47821966.0
2013-11-12,27600,27750,26850,27050,145585,1293584.0,47821966.0
2013-11-13,26850,27050,26500,26650,160841,1274455.0,47821966.0
2013-11-14,26600,27000,26350,26500,168170,1267282.0,47821966.0
2013-11-15,26800,26850,26550,26850,137604,1284020.0,47821966.0
2013-11-18,26750,27100,26750,27100,76240,1295975.0,47821966.0
2013-11-19,27200,27250,26600,26700,120844,1276846.0,47821966.0
2013-11-20,26750,26850,26500,26550,85087,1269673.0,47821966.0
2013-11-21,26650,27150,26550,26700,77329,1276846.0,47821966.0
2013-11-22,27000,27350,26700,27350,146893,1307931.0,47821966.0
2013-11-25,27350,28100,27300,27950,95910,1336624.0,47821966.0
2013-11-26,27600,27950,27500,27600,87399,1319886.0,47821966.0
2013-11-27,27800,27850,26950,27000,167208,1291193.0,47821966.0
2013-11-28,27100,27300,26850,27150,139470,1298366.0,47821966.0
2013-11-29,27250,27350,27050,27250,149225,1303149.0,47821966.0
2013-12-02,27300,27350,26900,26950,97009,1288802.0,47821966.0
2013-12-03,26900,27750,26650,27350,85156,1307931.0,47821966.0
2013-12-04,27100,28150,27100,27900,316912,1334233.0,47821966.0
2013-12-05,27900,28200,27650,27900,165136,1334233.0,47821966.0
2013-12-06,28000,28150,27650,27900,114087,1334233.0,47821966.0
2013-12-09,28150,28350,27650,27900,233830,1334233.0,47821966.0
2013-12-10,28050,28250,27800,28150,210312,1346188.0,47821966.0
2013-12-11,28100,28600,27800,28350,239147,1355753.0,47821966.0
2013-12-12,28150,28500,28050,28400,96365,1358144.0,47821966.0
2013-12-13,28350,28600,27900,28550,195365,1365317.0,47821966.0
2013-12-16,28700,28950,28450,28750,196999,1374882.0,47821966.0
2013-12-17,28650,28750,28000,28200,356965,1348579.0,47821966.0
2013-12-18,28200,28950,28200,28600,229027,1367708.0,47821966.0
2013-12-19,28700,29150,28600,29000,253610,1386837.0,47821966.0
2013-12-20,29200,29300,28850,29000,145056,1386837.0,47821966.0
2013-12-23,29200,29250,28150,28300,312890,1353362.0,47821966.0
2013-12-24,28350,29000,28200,28900,195328,1382055.0,47821966.0
2013-12-26,28900,29150,28800,29050,93341,1389228.0,47821966.0
2013-12-27,29000,29200,28750,28800,118573,1377273.0,47821966.0
2013-12-30,28950,29550,28600,29550,129570,1413139.0,47821966.0
2014-01-02,29650,29750,29050,29100,125328,1391619.0,47821966.0
2014-01-03,28950,29150,28250,28850,187473,1379664.0,47821966.0
2014-01-06,28650,28800,28250,28300,165336,1353362.0,47821966.0
2014-01-07,28350,28500,27950,28000,161105,1339015.0,47821966.0
2014-01-08,28300,28800,28150,28700,256546,1372490.0,47821966.0
2014-01-09,28700,30400,28700,29800,444719,1425095.0,47821966.0
2014-01-10,29900,30750,29500,30650,306482,1465743.0,47821966.0
2014-01-13,30700,30800,30250,30300,155166,1449006.0,47821966.0
2014-01-14,30300,30300,29450,29850,212347,1427486.0,47821966.0
2014-01-15,30000,30150,29450,29900,123387,1429877.0,47821966.0
2014-01-16,30150,30600,29650,30550,138050,1460961.0,47821966.0
2014-01-17,30550,31000,29850,29950,168644,1432268.0,47821966.0
2014-01-20,29800,29900,29050,29300,195331,1401184.0,47821966.0
2014-01-21,29200,29450,28650,28700,237648,1372490.0,47821966.0
2014-01-22,28700,29500,28700,29500,134764,1410748.0,47821966.0
2014-01-23,29500,29750,28900,29100,96820,1391619.0,47821966.0
2014-01-24,28900,28900,28150,28800,187840,1377273.0,47821966.0
2014-01-27,28000,28300,27650,27650,145865,1322277.0,47821966.0
2014-01-28,28150,28400,27550,27850,163689,1331842.0,47821966.0
2014-01-29,28000,28600,27600,28050,177709,1341406.0,47821966.0
2014-02-03,27800,28750,27650,28700,117778,1372490.0,47821966.0
2014-02-04,28250,28600,27850,28100,133015,1343797.0,47821966.0
2014-02-05,28300,28300,27000,27250,290975,1303149.0,47821966.0
2014-02-06,27050,27200,26250,26600,417128,1272064.0,47821966.0
2014-02-07,26800,27300,26800,27050,170684,1293584.0,47821966.0
2014-02-10,27150,27250,26500,26700,150239,1276846.0,47821966.0
2014-02-11,26750,27700,26750,27650,142663,1322277.0,47821966.0
2014-02-12,27750,27850,27350,27450,95904,1312713.0,47821966.0
2014-02-13,27450,27650,25950,26550,373253,1269673.0,47821966.0
2014-02-14,26700,27250,26600,27000,146490,1291193.0,47821966.0
2014-02-17,27000,27400,26750,27000,123941,1291193.0,47821966.0
2014-02-18,26600,27350,26600,27000,133691,1291193.0,47821966.0
2014-02-19,27000,27300,26800,27000,123862,1291193.0,47821966.0
2014-02-20,26900,27300,26550,26750,120037,1279238.0,47821966.0
2014-02-21,26800,27050,26500,26800,110714,1281629.0,47821966.0
2014-02-24,26900,27100,26150,26200,133539,1252936.0,47821966.0
2014-02-25,26050,27000,26050,26700,117004,1276846.0,47821966.0
2014-02-26,26900,26900,26300,26800,131854,1281629.0,47821966.0
2014-02-27,26900,26900,26500,26700,49005,1276846.0,47821966.0
2014-02-28,26800,27100,26650,27100,103987,1295975.0,47821966.0
2014-03-03,27200,27250,26750,26750,89178,1279238.0,47821966.0
2014-03-04,26550,26600,25050,25900,499336,1238589.0,47821966.0
2014-03-05,26000,26050,25500,25550,175155,1221851.0,47821966.0
2014-03-06,25700,25700,25150,25250,180227,1207505.0,47821966.0
2014-03-07,25300,25850,25250,25650,159380,1226633.0,47821966.0
2014-03-10,25450,25700,25200,25250,70735,1207505.0,47821966.0
2014-03-11,25300,25400,24500,24700,280887,1181203.0,47821966.0
2014-03-12,24700,24950,24600,24650,181579,1178811.0,47821966.0
2014-03-13,24700,24900,24550,24600,130879,1176420.0,47821966.0
2014-03-14,24650,24750,23350,23450,478151,1121425.0,47821966.0
2014-03-17,23600,24100,23350,23900,211012,1142945.0,47821966.0
2014-03-18,24250,24400,23700,24050,158312,1150118.0,47821966.0
2014-03-19,24100,24850,24050,24600,264796,1176420.0,47821966.0
2014-03-20,24450,25050,24400,24950,175500,1193158.0,47821966.0
2014-03-21,25150,25150,24200,24250,193851,1159683.0,47821966.0
2014-03-24,24000,24050,23250,23500,391539,1123816.0,47821966.0
2014-03-25,23300,23750,23050,23500,277717,1123816.0,47821966.0
2014-03-26,23500,24100,23450,24000,186234,1147727.0,47821966.0
2014-03-27,24000,24650,23800,24600,200998,1176420.0,47821966.0
2014-03-28,24500,24750,24200,24250,91448,1159683.0,47821966.0
2014-03-31,24300,24550,23600,23850,173654,1140554.0,47821966.0
2014-04-01,24100,25350,24050,25350,351309,1212287.0,47821966.0
2014-04-02,25400,25450,23750,23800,1233220,1138163.0,47821966.0
2014-04-03,23600,23700,22950,23050,757981,1102296.0,47821966.0
2014-04-04,23250,23500,23050,23250,260532,1111861.0,47821966.0
2014-04-07,23250,23500,23100,23250,197771,1111861.0,47821966.0
2014-04-08,23400,24100,23200,23950,535296,1145336.0,47821966.0
2014-04-09,24100,24250,23650,23800,350580,1138163.0,47821966.0
2014-04-10,23900,24000,23650,23900,262103,1142945.0,47821966.0
2014-04-11,24200,24550,24150,24250,381736,1159683.0,47821966.0
2014-04-14,24700,24950,24450,24900,580564,1190767.0,47821966.0
2014-04-15,25000,25000,24100,24300,470915,1162074.0,47821966.0
2014-04-16,24400,24450,23700,24100,312614,1152509.0,47821966.0
2014-04-17,24000,24400,23900,24000,185990,1147727.0,47821966.0
2014-04-18,24100,24100,23750,23900,212532,1142945.0,47821966.0
2014-04-21,23950,24100,23450,23650,262013,1130989.0,47821966.0
2014-04-22,23750,23750,23450,23600,234035,1128598.0,47821966.0
2014-04-23,23750,24250,23500,24250,479885,1159683.0,47821966.0
2014-04-24,24300,24300,23450,23500,402002,1123816.0,47821966.0
2014-04-25,23600,23650,23400,23400,121614,1119034.0,47821966.0
2014-04-28,23550,24450,23400,24450,445761,1169247.0,47821966.0
2014-04-29,24700,24850,24200,24400,375853,1166856.0,47821966.0
2014-04-30,24600,24650,24050,24200,250807,1157292.0,47821966.0
2014-05-02,24250,24350,23550,23950,257959,1145336.0,47821966.0
2014-05-07,24000,24450,23650,24000,275382,1147727.0,47821966.0
2014-05-08,24100,24100,23600,23950,156857,1145336.0,47821966.0
2014-05-09,23950,24050,23650,23700,138964,1133381.0,47821966.0
2014-05-12,23600,23750,23100,23250,162961,1111861.0,47821966.0
2014-05-13,23300,23400,22600,22700,448368,1085559.0,47821966.0
2014-05-14,22750,23050,22050,22200,490233,1061648.0,47821966.0
2014-05-15,22400,22700,22250,22600,274166,1080776.0,47821966.0
2014-05-16,22400,22550,22050,22200,220182,1061648.0,47821966.0
2014-05-19,22050,22200,20550,20950,760654,1001870.0,47821966.0
2014-05-20,20800,22050,20800,21900,546007,1047301.0,47821966.0
2014-05-21,22050,23100,21950,22850,532080,1092732.0,47821966.0
2014-05-22,23000,23000,22350,22500,201318,1075994.0,47821966.0
2014-05-23,22500,23100,22500,22800,147045,1090341.0,47821966.0
2014-05-26,22800,23000,22550,22850,160225,1092732.0,47821966.0
2014-05-27,22900,23550,22700,23500,279574,1123816.0,47821966.0
2014-05-28,23600,23650,22900,23100,199586,1104687.0,47821966.0
2014-05-29,23250,23350,22650,23100,236531,1104687.0,47821966.0
2014-05-30,22800,23050,22400,22950,227464,1097514.0,47821966.0
2014-06-02,22950,23300,22200,23200,193092,1109470.0,47821966.0
2014-06-03,23250,23250,22550,22950,187955,1097514.0,47821966.0
2014-06-05,22800,22800,21700,22150,336232,1059257.0,47821966.0
2014-06-09,21900,22100,21200,21550,266676,1030563.0,47821966.0
2014-06-10,21500,22400,21500,22350,169125,1068821.0,47821966.0
2014-06-11,22450,23250,22000,23250,272402,1111861.0,47821966.0
2014-06-12,23050,23450,23050,23250,165802,1111861.0,47821966.0
2014-06-13,23150,23300,22600,23200,187255,1109470.0,47821966.0
2014-06-16,23350,23450,23000,23100,139193,1104687.0,47821966.0
2014-06-17,23150,24200,23050,24050,440909,1150118.0,47821966.0
2014-06-18,24100,24450,24050,24300,309653,1162074.0,47821966.0
2014-06-19,24300,25100,23950,25000,542350,1195549.0,47821966.0
2014-06-20,25100,25900,24750,25800,582418,1233807.0,47821966.0
2014-06-23,25850,25900,25300,25550,284312,1221851.0,47821966.0
2014-06-24,25450,26800,25450,26400,615183,1262500.0,47821966.0
2014-06-25,26400,26650,26200,26600,228464,1272064.0,47821966.0
2014-06-26,26450,26750,25550,25900,295587,1238589.0,47821966.0
2014-06-27,25900,26700,25800,25900,196716,1238589.0,47821966.0
2014-06-30,26350,26450,25750,25800,249122,1233807.0,47821966.0
2014-07-01,25950,26550,25450,26500,269078,1267282.0,47821966.0
2014-07-02,26650,27400,26400,27400,470562,1310322.0,47821966.0
2014-07-03,27200,27500,26650,27350,245184,1307931.0,47821966.0
2014-07-04,27200,27250,26400,26750,282247,1279238.0,47821966.0
2014-07-07,26400,26600,25750,26350,341707,1260109.0,47821966.0
2014-07-08,26450,26700,26100,26600,141391,1272064.0,47821966.0
2014-07-09,26200,26300,25800,25950,222957,1240980.0,47821966.0
2014-07-10,25950,26400,25550,25600,206123,1224242.0,47821966.0
2014-07-11,25550,25800,25000,25200,245826,1205114.0,47821966.0
2014-07-14,25600,25700,25200,25600,106005,1224242.0,47821966.0
2014-07-15,25600,25600,24550,24650,398232,1178811.0,47821966.0
2014-07-16,24550,24950,24200,24750,239742,1183594.0,47821966.0
2014-07-17,24750,24900,24200,24350,172363,1164465.0,47821966.0
2014-07-18,24350,24950,24150,24900,141763,1190767.0,47821966.0
2014-07-21,25100,25300,24500,24700,174998,1181203.0,47821966.0
2014-07-22,24650,24650,23700,23800,377649,1138163.0,47821966.0
2014-07-23,23750,23800,23250,23450,301180,1121425.0,47821966.0
2014-07-24,23650,23800,22500,22800,665623,1090341.0,47821966.0
2014-07-25,22850,22850,22250,22450,445874,1073603.0,47821966.0
2014-07-28,22550,22950,22200,22350,373801,1068821.0,47821966.0
2014-07-29,22250,22800,22050,22050,411595,1054474.0,47821966.0
2014-07-30,22150,22350,22050,22250,207291,1064039.0,47821966.0
2014-07-31,22200,22550,22150,22450,237678,1073603.0,47821966.0
2014-08-01,22300,23150,22100,23050,360667,1102296.0,47821966.0
2014-08-04,23100,23300,22550,22700,343842,1085559.0,47821966.0
2014-08-05,22800,23650,22600,23350,671124,1116643.0,47821966.0
2014-08-06,23450,24000,23150,23950,397958,1145336.0,47821966.0
2014-08-07,23900,23950,23450,23750,203828,1135772.0,47821966.0
2014-08-08,23550,24300,23550,23800,254688,1138163.0,47821966.0
2014-08-11,24000,24150,23100,23150,190760,1107079.0,47821966.0
2014-08-12,23150,23750,23150,23350,149662,1116643.0,47821966.0
2014-08-13,23400,24200,23350,24000,254386,1147727.0,47821966.0
2014-08-14,24150,24250,23250,23350,376028,1116643.0,47821966.0
2014-08-18,23300,23450,22750,22800,220314,1090341.0,47821966.0
2014-08-19,22950,23050,22750,22800,178416,1090341.0,47821966.0
2014-08-20,22850,23100,22800,22950,135077,1097514.0,47821966.0
2014-08-21,23100,23150,22300,22600,150225,1080776.0,47821966.0
2014-08-22,22600,22950,22500,22600,176047,1080776.0,47821966.0
2014-08-25,22600,23450,22600,23400,244216,1119034.0,47821966.0
2014-08-26,23450,23450,22650,22900,292834,1095123.0,47821966.0
2014-08-27,22900,22950,22300,22300,295889,1066430.0,47821966.0
2014-08-28,22350,22650,22350,22600,126327,1080776.0,47821966.0
2014-08-29,22650,23050,22500,22550,196959,1078385.0,47821966.0
2014-09-01,22600,22800,22450,22600,117964,1080776.0,47821966.0
2014-09-02,22600,23000,22600,22700,131828,1085559.0,47821966.0
2014-09-03,22700,22900,22500,22600,193674,1080776.0,47821966.0
2014-09-04,22600,22700,22150,22250,252587,1064039.0,47821966.0
2014-09-05,22650,23450,22600,23050,567727,1102296.0,47821966.0
2014-09-11,23150,23200,22750,22900,178672,1095123.0,47821966.0
2014-09-12,22950,23350,22850,23300,305235,1114252.0,47821966.0
2014-09-15,23300,23650,23000,23650,219566,1130989.0,47821966.0
2014-09-16,23650,23650,23200,23400,177581,1119034.0,47821966.0
2014-09-17,23400,23500,23100,23450,113579,1121425.0,47821966.0
2014-09-18,23450,23500,22950,23250,167799,1111861.0,47821966.0
2014-09-19,23300,23400,23050,23250,186297,1111861.0,47821966.0
2014-09-22,23350,23550,23150,23400,214046,1119034.0,47821966.0
2014-09-23,23400,23650,23200,23650,267789,1130989.0,47821966.0
2014-09-24,23750,24700,23650,24450,561032,1169247.0,47821966.0
2014-09-25,24300,24350,23200,23500,375960,1123816.0,47821966.0
