한세엠케이(069640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-11-17,15100,15350,14350,14400,109853,172800.0,12000000.0
2014-11-18,14450,14850,14300,14400,153508,172800.0,12000000.0
2014-11-19,14500,15050,14400,14950,157766,179400.0,12000000.0
2014-11-20,14850,15000,13600,14000,259516,168000.0,12000000.0
2014-11-21,14000,14000,13500,13900,249352,166800.0,12000000.0
2014-11-24,13950,13950,12950,13350,189303,160200.0,12000000.0
2014-11-25,13350,14150,13050,14000,328984,168000.0,12000000.0
2014-11-26,14050,14150,13800,14000,87835,168000.0,12000000.0
2014-11-27,13900,14000,13200,13350,103003,160200.0,12000000.0
2014-11-28,13350,13950,13350,13650,91717,163800.0,12000000.0
2014-12-01,13700,14000,13500,13850,127713,166200.0,12000000.0
2014-12-02,13900,13900,13500,13650,42252,163800.0,12000000.0
2014-12-03,13700,13900,13650,13850,65811,166200.0,12000000.0
2014-12-04,13800,14250,13600,13600,143037,163200.0,12000000.0
2014-12-05,13450,13700,13000,13300,138230,159600.0,12000000.0
2014-12-08,13200,13350,12350,12400,240858,148800.0,12000000.0
2014-12-09,12450,12750,12400,12400,142481,148800.0,12000000.0
2014-12-10,12400,13050,12400,12850,170221,154200.0,12000000.0
2014-12-11,12600,12850,12150,12750,96521,153000.0,12000000.0
2014-12-12,12900,12900,12300,12600,53560,151200.0,12000000.0
2014-12-15,12400,13550,12400,13500,159433,162000.0,12000000.0
2014-12-16,13300,14750,13250,13700,499114,164400.0,12000000.0
2014-12-17,13650,13900,13000,13600,152884,163200.0,12000000.0
2014-12-18,13850,13850,13200,13300,61166,159600.0,12000000.0
2014-12-19,13100,13450,12600,12600,111683,151200.0,12000000.0
2014-12-22,12850,12850,12350,12450,112749,149400.0,12000000.0
2014-12-23,12450,13100,12450,12950,72704,158765.0,12259807.0
2014-12-24,12800,13450,12800,13350,57989,163668.0,12259807.0
2014-12-26,13400,13600,13150,13150,271358,161216.0,12259807.0
2014-12-29,13150,13400,12800,12800,62797,156926.0,12259807.0
2014-12-30,12900,13100,12350,12700,99104,155700.0,12259807.0
2015-01-02,12800,12800,12400,12600,67292,154474.0,12259807.0
2015-01-05,12450,13100,12450,12800,115250,156926.0,12259807.0
2015-01-06,12600,12900,12050,12200,162136,149570.0,12259807.0
2015-01-07,12250,12500,11250,12000,390932,147118.0,12259807.0
2015-01-08,11800,11950,11350,11700,274936,143440.0,12259807.0
2015-01-09,11800,12100,11450,12050,213450,147731.0,12259807.0
2015-01-12,11950,12800,11700,12750,199485,156313.0,12259807.0
2015-01-13,12500,12600,11850,11900,276988,145892.0,12259807.0
2015-01-14,11900,12300,11800,12300,139237,150796.0,12259807.0
2015-01-15,12450,12650,12000,12600,151232,159384.0,12649515.0
2015-01-16,12700,12700,12150,12350,98151,156222.0,12649515.0
2015-01-19,12350,12600,12200,12400,82989,156854.0,12649515.0
2015-01-20,12400,12650,12050,12650,125051,160016.0,12649515.0
2015-01-21,12750,13700,12500,13350,468621,168871.0,12649515.0
2015-01-22,13450,14000,13050,13200,435796,166974.0,12649515.0
2015-01-23,13450,13700,13350,13450,203112,170136.0,12649515.0
2015-01-26,13550,13950,13150,13300,297343,168239.0,12649515.0
2015-01-27,13300,13500,12800,13100,197347,165709.0,12649515.0
2015-01-28,13950,14900,13500,14450,1226220,182785.0,12649515.0
2015-01-29,14350,14850,14050,14400,360793,182153.0,12649515.0
2015-01-30,14750,15200,14250,14550,531128,184050.0,12649515.0
2015-02-02,14700,14700,14000,14400,227745,182153.0,12649515.0
2015-02-03,14300,14450,13750,13850,271878,175196.0,12649515.0
2015-02-04,14000,14200,13900,14050,158398,177726.0,12649515.0
2015-02-05,14200,14400,13800,14350,178161,181521.0,12649515.0
2015-02-06,14400,15100,14050,14800,434128,187213.0,12649515.0
2015-02-09,14700,14800,13950,14300,320992,180888.0,12649515.0
2015-02-10,13200,14400,13000,14150,514833,178991.0,12649515.0
2015-02-11,14150,14250,13850,14150,108410,178991.0,12649515.0
2015-02-12,14100,14550,14000,14500,148627,183418.0,12649515.0
2015-02-13,14500,14700,14150,14250,135865,180256.0,12649515.0
2015-02-16,14200,14400,13400,13400,181732,169504.0,12649515.0
2015-02-17,13300,13500,13100,13400,122216,169504.0,12649515.0
2015-02-23,13450,13700,13100,13100,162656,165709.0,12649515.0
2015-02-24,13100,13200,12600,12700,260453,160649.0,12649515.0
2015-02-25,12850,12900,12550,12600,196544,159384.0,12649515.0
2015-02-26,12600,13400,12300,13300,299177,168239.0,12649515.0
2015-02-27,13300,13350,13000,13250,88652,167606.0,12649515.0
2015-03-02,13300,13350,12750,12800,142407,161914.0,12649515.0
2015-03-03,12700,12900,12250,12400,232795,156854.0,12649515.0
2015-03-04,12350,12650,12250,12500,144868,158119.0,12649515.0
2015-03-05,12500,12800,12400,12600,164282,159384.0,12649515.0
2015-03-06,12650,13150,12600,12600,235801,159384.0,12649515.0
2015-03-09,12500,12850,12350,12600,71570,159384.0,12649515.0
2015-03-10,12800,12850,12300,12300,135228,155589.0,12649515.0
2015-03-11,12000,12300,11650,11750,208189,148632.0,12649515.0
2015-03-12,11750,12700,11750,12650,174261,160016.0,12649515.0
2015-03-13,12700,12800,12350,12600,84170,159384.0,12649515.0
2015-03-16,12700,12750,12450,12700,62920,160649.0,12649515.0
2015-03-17,12800,12950,12300,12450,100688,157486.0,12649515.0
2015-03-18,12500,12650,11850,11900,184160,150529.0,12649515.0
2015-03-19,12000,12100,11750,11950,90636,151162.0,12649515.0
2015-03-20,12050,12150,11900,12050,75527,152427.0,12649515.0
2015-03-23,12100,12250,11650,11750,187740,148632.0,12649515.0
2015-03-24,11750,12200,11750,12150,190357,153692.0,12649515.0
2015-03-25,12150,12550,12050,12300,181463,155589.0,12649515.0
2015-03-26,12250,12300,11750,11950,151592,151162.0,12649515.0
2015-03-27,12000,12300,11850,12300,114320,155589.0,12649515.0
2015-03-30,12450,12850,12250,12400,268519,156854.0,12649515.0
2015-03-31,12600,13100,12550,13100,507200,165709.0,12649515.0
2015-04-01,13650,15050,13300,15050,1701349,190375.0,12649515.0
2015-04-02,15350,16150,15200,15550,1384639,196700.0,12649515.0
2015-04-03,15550,15750,15000,15450,570243,195435.0,12649515.0
2015-04-06,15700,16100,15450,15500,710703,196067.0,12649515.0
2015-04-07,15900,16200,15400,15750,403051,199230.0,12649515.0
2015-04-08,15850,15850,15100,15500,385308,196067.0,12649515.0
2015-04-09,15800,16700,15700,15750,787930,199230.0,12649515.0
2015-04-10,15800,16000,15500,15900,324905,201127.0,12649515.0
2015-04-13,16050,16050,14650,14950,620006,189110.0,12649515.0
2015-04-14,14850,15150,14250,14500,509852,183418.0,12649515.0
2015-04-15,14500,14900,14400,14650,252399,185315.0,12649515.0
2015-04-16,14800,15150,14550,15000,306051,189743.0,12649515.0
2015-04-17,14850,15200,14550,15150,289958,191640.0,12649515.0
2015-04-20,15500,16500,15300,16500,1366276,208717.0,12649515.0
2015-04-21,16300,16650,15950,16550,704801,209349.0,12649515.0
2015-04-22,16800,17300,14550,16000,850895,202392.0,12649515.0
2015-04-23,16200,16200,14800,15400,386100,194803.0,12649515.0
2015-04-24,15450,16200,15350,15700,384876,198597.0,12649515.0
2015-04-27,16550,18050,16350,18050,1532414,228324.0,12649515.0
2015-04-28,18350,18350,17200,17350,1169976,219469.0,12649515.0
2015-04-29,17400,17600,16400,17000,652008,215042.0,12649515.0
2015-04-30,16750,16900,15900,15950,399066,201760.0,12649515.0
2015-05-04,15950,15950,15300,15450,275508,195435.0,12649515.0
2015-05-06,15200,15350,14650,15050,305461,190375.0,12649515.0
2015-05-07,14950,15250,14550,15100,328198,191008.0,12649515.0
2015-05-08,14900,15950,14850,15700,331533,198597.0,12649515.0
2015-05-11,15850,16700,15700,16250,336581,205555.0,12649515.0
2015-05-12,16500,16700,15950,16000,289436,202392.0,12649515.0
2015-05-13,16000,16850,15750,16650,349277,210614.0,12649515.0
2015-05-14,16900,17400,16500,17350,425942,219469.0,12649515.0
2015-05-15,17350,17800,17150,17450,296685,220734.0,12649515.0
2015-05-18,17700,19650,17500,18950,1132351,239708.0,12649515.0
2015-05-19,19150,19150,17850,18000,700716,227691.0,12649515.0
2015-05-20,17800,18400,17350,18200,504945,230221.0,12649515.0
2015-05-21,18300,18300,17350,17750,314894,224529.0,12649515.0
2015-05-22,18050,18400,17650,18200,298418,230221.0,12649515.0
2015-05-26,18500,18550,17800,18000,209863,227691.0,12649515.0
2015-05-27,18000,18050,17350,18000,185861,227691.0,12649515.0
2015-05-28,18100,19100,17950,18850,505526,238443.0,12649515.0
2015-05-29,18800,18850,18150,18650,326379,235913.0,12649515.0
2015-06-01,18600,18650,17700,18300,212727,231486.0,12649515.0
2015-06-02,18200,18200,17500,17950,176160,227059.0,12649515.0
2015-06-03,18050,18300,17700,18100,222492,228956.0,12649515.0
2015-06-04,17850,18650,17750,18650,221061,235913.0,12649515.0
2015-06-05,18200,18450,17750,18100,191426,228956.0,12649515.0
2015-06-08,18050,19050,17850,18550,324691,234649.0,12649515.0
2015-06-09,18800,20800,18450,19500,957485,246666.0,12649515.0
2015-06-10,19700,20200,19200,19700,470682,249195.0,12649515.0
2015-06-11,19950,20000,19150,19200,209152,242871.0,12649515.0
2015-06-12,19400,19850,18750,18800,232317,237811.0,12649515.0
2015-06-15,18750,19800,18600,19050,200766,240973.0,12649515.0
2015-06-16,18800,19050,17700,18350,360199,232119.0,12649515.0
2015-06-17,18250,18300,16800,17350,448589,219469.0,12649515.0
2015-06-18,17450,17850,17000,17200,200185,217572.0,12649515.0
2015-06-19,17150,17300,16800,17000,179561,215042.0,12649515.0
2015-06-22,17100,17950,17100,17900,160380,226426.0,12649515.0
2015-06-23,18000,18350,17650,17950,147156,227059.0,12649515.0
2015-06-24,18050,18150,17300,17800,115436,225161.0,12649515.0
2015-06-25,17800,18200,17400,17600,125358,222631.0,12649515.0
2015-06-26,17650,17800,17050,17050,179800,215674.0,12649515.0
2015-06-29,16550,17300,16000,16850,259768,213144.0,12649515.0
2015-06-30,16800,17050,16250,17050,115736,215674.0,12649515.0
2015-07-01,17050,17550,16800,17150,156306,216939.0,12649515.0
2015-07-02,17200,17900,17100,17600,167162,222631.0,12649515.0
2015-07-03,17700,17800,16850,16850,161298,213144.0,12649515.0
2015-07-06,16500,17150,16250,16250,157279,205555.0,12649515.0
2015-07-07,16450,16700,15550,16100,117594,203657.0,12649515.0
2015-07-08,16250,16900,16100,16700,111421,211247.0,12649515.0
2015-07-09,16500,16650,15900,16400,75619,207452.0,12649515.0
2015-07-10,16550,17000,16150,16400,119614,207452.0,12649515.0
2015-07-13,16750,16950,16400,16650,118186,210614.0,12649515.0
2015-07-14,17050,18300,16850,17200,484760,217572.0,12649515.0
2015-07-15,16950,17050,16500,16650,279980,210614.0,12649515.0
2015-07-16,16900,17000,16300,16400,123457,207452.0,12649515.0
2015-07-17,16400,16550,15750,16050,143938,203025.0,12649515.0
2015-07-20,15950,16100,15450,15950,147475,201760.0,12649515.0
2015-07-21,16100,16300,15800,15950,95814,201760.0,12649515.0
2015-07-22,15750,15850,14950,14950,272415,189110.0,12649515.0
2015-07-23,14900,15400,14850,14900,150106,188478.0,12649515.0
2015-07-24,14900,14950,14200,14350,202974,181521.0,12649515.0
2015-07-27,14200,14550,13800,14000,143515,177093.0,12649515.0
2015-07-28,13750,14350,13100,14350,218655,181521.0,12649515.0
2015-07-29,14700,15150,14400,14700,194218,185948.0,12649515.0
2015-07-30,14900,15050,13950,14100,106005,178358.0,12649515.0
2015-07-31,14600,14600,13950,14350,41025,181521.0,12649515.0
2015-08-03,14500,14900,14000,14000,54868,177093.0,12649515.0
2015-08-04,14000,14550,13650,14500,62898,183418.0,12649515.0
2015-08-05,14400,14800,14200,14750,53240,186580.0,12649515.0
2015-08-06,14900,15450,14700,15050,146485,190375.0,12649515.0
2015-08-07,15300,15600,15100,15300,147884,193538.0,12649515.0
2015-08-10,15400,15600,15100,15300,72621,193538.0,12649515.0
2015-08-11,15500,15500,14400,14500,72587,183418.0,12649515.0
2015-08-12,15200,15850,13700,14300,475800,180888.0,12649515.0
2015-08-13,14300,15100,14150,14600,149971,184683.0,12649515.0
2015-08-17,14700,16000,14600,15900,298242,201127.0,12649515.0
2015-08-18,16100,17300,16000,17150,609864,216939.0,12649515.0
2015-08-19,17050,17100,15900,17000,363398,215042.0,12649515.0
2015-08-20,16700,17200,16000,16050,172382,203025.0,12649515.0
2015-08-21,15000,16000,14800,14800,246284,187213.0,12649515.0
2015-08-24,14850,15600,14850,15250,167131,192905.0,12649515.0
2015-08-25,15600,15800,15100,15550,112853,196700.0,12649515.0
2015-08-26,15650,16400,15350,16000,202296,202392.0,12649515.0
2015-08-27,15900,16400,15600,15800,171029,199862.0,12649515.0
2015-08-28,16000,16250,15650,16000,109920,202392.0,12649515.0
2015-08-31,15900,16000,14900,15000,207230,189743.0,12649515.0
2015-09-01,15000,15550,14650,14650,165024,185315.0,12649515.0
2015-09-02,14250,14500,14050,14500,126886,183418.0,12649515.0
2015-09-03,14750,14750,13900,14100,116809,178358.0,12649515.0
2015-09-04,14200,14250,13100,13250,138193,167606.0,12649515.0
2015-09-07,13100,13750,12750,13300,101545,168239.0,12649515.0
2015-09-08,13250,13850,13100,13250,60431,167606.0,12649515.0
2015-09-09,13950,13950,13500,13650,41011,172666.0,12649515.0
2015-09-10,13600,13800,13350,13650,45068,172666.0,12649515.0
2015-09-11,13700,13850,13200,13250,53992,167606.0,12649515.0
2015-09-14,13300,13750,13200,13750,50071,173931.0,12649515.0
2015-09-15,13700,14100,13600,13600,52208,172033.0,12649515.0
2015-09-16,13800,14250,13600,14000,78597,177093.0,12649515.0
2015-09-17,14250,14250,13550,13550,104722,171401.0,12649515.0
2015-09-18,13650,14500,13650,14150,139575,178991.0,12649515.0
2015-09-21,13850,14300,13700,14300,62661,180888.0,12649515.0
2015-09-22,15000,15650,14850,15250,291541,192905.0,12649515.0
2015-09-23,15450,15650,15100,15400,136678,194803.0,12649515.0
2015-09-24,15400,15700,15100,15650,88892,197965.0,12649515.0
2015-09-25,15650,15700,15000,15700,61434,198597.0,12649515.0
2015-09-30,15200,15750,15150,15500,80498,196067.0,12649515.0
2015-10-01,15600,15950,15450,15900,97516,201127.0,12649515.0
2015-10-02,15950,16350,15650,16300,96610,206187.0,12649515.0
2015-10-05,16150,16400,15850,15900,70144,201127.0,12649515.0
2015-10-06,16300,16500,16000,16450,107611,208085.0,12649515.0
2015-10-07,16500,16600,15700,15850,110036,200495.0,12649515.0
2015-10-08,16050,16050,15150,15350,94048,194170.0,12649515.0
2015-10-12,15350,15800,15350,15750,49593,199230.0,12649515.0
2015-10-13,15550,15700,14850,15150,67885,191640.0,12649515.0
2015-10-14,15150,15350,14650,14850,57369,187845.0,12649515.0
2015-10-15,15000,15150,14400,14650,97848,185315.0,12649515.0
2015-10-16,14700,15050,14650,14800,50627,187213.0,12649515.0
2015-10-19,14700,15150,14700,15050,62274,190375.0,12649515.0
2015-10-20,15100,15100,14550,14600,62236,184683.0,12649515.0
2015-10-21,14600,14750,14200,14300,76164,180888.0,12649515.0
2015-10-22,14350,15400,14350,15000,199425,189743.0,12649515.0
2015-10-23,15050,15150,14500,14550,62543,184050.0,12649515.0
2015-10-26,14650,14850,14400,14550,50911,184050.0,12649515.0
2015-10-27,14800,14800,14350,14400,43598,182153.0,12649515.0
2015-10-28,14450,14700,14150,14500,32612,183418.0,12649515.0
2015-10-29,14500,14600,14100,14600,42317,184683.0,12649515.0
2015-10-30,14650,15000,14550,14750,98672,186580.0,12649515.0
2015-11-02,14500,14700,14200,14300,42922,180888.0,12649515.0
2015-11-03,14300,14600,13850,13950,65746,176461.0,12649515.0
2015-11-04,13950,14150,13200,13350,172242,168871.0,12649515.0
2015-11-05,13350,13900,13300,13900,91995,175828.0,12649515.0
2015-11-06,13800,13950,13200,13300,71156,168239.0,12649515.0
2015-11-09,13450,13650,13050,13350,56813,168871.0,12649515.0
2015-11-10,13100,13350,12700,12850,77254,162546.0,12649515.0
2015-11-11,12700,13700,12700,13400,108162,169504.0,12649515.0
2015-11-12,13350,13650,13050,13550,58976,171401.0,12649515.0
2015-11-13,13350,14300,12900,13950,116450,176461.0,12649515.0
2015-11-16,13950,14000,13450,13600,42132,172033.0,12649515.0
2015-11-17,13750,14300,13700,13950,81490,176461.0,12649515.0
2015-11-18,14850,14850,13900,13900,132312,175828.0,12649515.0
2015-11-19,13900,14450,13900,14100,58710,178358.0,12649515.0
2015-11-20,14350,14350,13600,14100,47965,178358.0,12649515.0
2015-11-23,14200,14200,13900,14050,16972,177726.0,12649515.0
2015-11-24,13900,14100,13800,13950,20782,176461.0,12649515.0
2015-11-25,13950,14200,13800,14000,23233,177093.0,12649515.0
2015-11-26,14000,14050,13550,13550,71694,171401.0,12649515.0
2015-11-27,13600,14000,13600,13900,62790,175828.0,12649515.0
2015-11-30,14100,14400,13450,14350,54282,181521.0,12649515.0
2015-12-01,14050,14450,13850,14400,75865,182153.0,12649515.0
2015-12-02,14400,14950,14100,14700,106422,185948.0,12649515.0
2015-12-03,14750,15100,14150,14800,100184,187213.0,12649515.0
2015-12-04,14750,15100,14400,14450,63917,182785.0,12649515.0
2015-12-07,14500,14800,13850,14100,49774,178358.0,12649515.0
2015-12-08,14000,14200,13600,14000,33755,177093.0,12649515.0
2015-12-09,13800,14000,13350,13600,37139,172033.0,12649515.0
2015-12-10,13500,13650,12950,13400,46800,169504.0,12649515.0
2015-12-11,13400,13600,12900,12950,58088,163811.0,12649515.0
2015-12-14,12700,13050,12000,12200,111833,154324.0,12649515.0
2015-12-15,12150,12800,12150,12800,58714,161914.0,12649515.0
2015-12-16,12950,13250,12750,13250,29996,167606.0,12649515.0
2015-12-17,13250,13900,13150,13700,92585,173298.0,12649515.0
2015-12-18,13550,13950,13550,13850,35935,175196.0,12649515.0
2015-12-21,13750,13750,13000,13150,71346,166341.0,12649515.0
2015-12-22,13100,13250,12700,13200,39359,166974.0,12649515.0
2015-12-23,13450,13600,13150,13250,18135,167606.0,12649515.0
2015-12-24,13500,13550,12850,12950,44965,163811.0,12649515.0
2015-12-28,13000,13600,13000,13300,55507,168239.0,12649515.0
2015-12-29,13150,13900,13150,13800,36887,174563.0,12649515.0
2015-12-30,13850,14000,13650,13950,27007,176461.0,12649515.0
2016-01-04,14000,14000,13350,13350,74823,168871.0,12649515.0
2016-01-05,13150,13500,12900,13000,54442,164444.0,12649515.0
2016-01-06,13100,13200,12850,12900,49865,163179.0,12649515.0
2016-01-07,12800,13000,12300,12550,74300,158751.0,12649515.0
2016-01-08,12150,12650,12150,12500,50189,158119.0,12649515.0
2016-01-11,12300,12400,11850,11900,170648,150529.0,12649515.0
2016-01-12,12500,14050,12400,12600,634798,159384.0,12649515.0
2016-01-13,12700,13100,12600,13050,126973,165076.0,12649515.0
2016-01-14,13700,14450,13550,13750,689645,173931.0,12649515.0
2016-01-15,13750,14150,13450,13550,178401,171401.0,12649515.0
2016-01-18,13250,14150,13200,13950,156148,176461.0,12649515.0
2016-01-19,13900,14400,13900,14000,134975,177093.0,12649515.0
2016-01-20,13900,14100,12900,13100,179069,165709.0,12649515.0
2016-01-21,13200,13850,12850,13550,139789,171401.0,12649515.0
2016-01-22,13950,14250,13650,14000,130609,177093.0,12649515.0
2016-01-25,14050,14200,13700,13800,55187,174563.0,12649515.0
2016-01-26,13800,14500,13700,14200,155355,179623.0,12649515.0
2016-01-27,14400,14550,13950,14300,70689,180888.0,12649515.0
2016-01-28,14300,14350,13850,13900,68329,175828.0,12649515.0
2016-01-29,14050,14650,13800,14600,165237,184683.0,12649515.0
2016-02-01,14800,15000,14300,14750,109715,186580.0,12649515.0
2016-02-02,14750,15050,14400,14850,124780,187845.0,12649515.0
2016-02-03,14750,15000,14650,14850,80392,187845.0,12649515.0
2016-02-04,14950,15450,14800,15400,162409,194803.0,12649515.0
2016-02-05,15500,15550,15000,15400,81402,194803.0,12649515.0
2016-02-11,14750,14950,14100,14600,120969,184683.0,12649515.0
2016-02-12,14150,14500,13350,13900,179676,175828.0,12649515.0
2016-02-15,14650,15500,14450,15400,402327,194803.0,12649515.0
2016-02-16,15600,15600,14850,15000,243586,189743.0,12649515.0
2016-02-17,14850,15450,14800,15200,191149,192273.0,12649515.0
2016-02-18,15300,15350,14900,15250,127853,192905.0,12649515.0
2016-02-19,15200,15250,14900,15050,93715,190375.0,12649515.0
2016-02-22,15350,15350,14950,15000,73732,189743.0,12649515.0
2016-02-23,15100,15250,14700,14900,75275,188478.0,12649515.0
2016-02-24,14750,15000,14300,14900,152329,188478.0,12649515.0
2016-02-25,14900,15050,14600,14650,71548,185315.0,12649515.0
2016-02-26,14750,14850,14450,14550,67211,184050.0,12649515.0
2016-02-29,14450,15500,14400,15300,174171,193538.0,12649515.0
2016-03-02,15300,16200,15250,16050,230208,203025.0,12649515.0
2016-03-03,16200,16250,15800,16200,112958,204922.0,12649515.0
2016-03-04,16050,16700,15500,15600,174852,197332.0,12649515.0
2016-03-07,15700,16550,15450,16500,190148,208717.0,12649515.0
2016-03-08,16750,16750,16100,16300,109462,206187.0,12649515.0
2016-03-09,16150,16400,15950,16300,78094,206187.0,12649515.0
2016-03-10,16200,16200,15850,16200,118000,204922.0,12649515.0
2016-03-11,16000,16350,15850,16300,73532,206187.0,12649515.0
2016-03-14,16300,17200,15950,17000,248059,215042.0,12649515.0
2016-03-15,17100,17300,16950,17300,180764,218837.0,12649515.0
2016-03-16,17050,17200,16600,16700,117956,211247.0,12649515.0
2016-03-17,16550,17300,16550,17150,119805,216939.0,12649515.0
2016-03-18,17200,17350,16800,17050,55173,215674.0,12649515.0
2016-03-21,17200,17300,16600,16750,90687,211879.0,12649515.0
2016-03-22,16750,17050,16550,16750,80430,211879.0,12649515.0
2016-03-23,16850,17250,16600,17150,91429,216939.0,12649515.0
2016-03-24,17750,18550,17600,18000,475726,227691.0,12649515.0
2016-03-25,18000,18650,17750,18600,181980,235281.0,12649515.0
2016-03-28,18750,18950,18300,18500,114502,234016.0,12649515.0
2016-03-29,18750,19100,18450,18850,147042,238443.0,12649515.0
2016-03-30,19200,19300,18750,18800,125281,237811.0,12649515.0
2016-03-31,18800,19000,18500,18950,67396,239708.0,12649515.0
2016-04-01,19000,19200,18700,18850,95837,238443.0,12649515.0
2016-04-04,19150,19300,18250,18700,119329,236546.0,12649515.0
2016-04-05,18700,19000,18350,19000,72495,240341.0,12649515.0
2016-04-06,18850,19050,18500,18750,75742,237178.0,12649515.0
2016-04-07,18850,19000,18550,19000,50022,240341.0,12649515.0
2016-04-08,18950,19200,18650,19000,35890,240341.0,12649515.0
2016-04-11,19000,19050,18650,18950,28862,239708.0,12649515.0
2016-04-12,19200,19400,18550,18750,37945,237178.0,12649515.0
2016-04-14,18750,19100,18500,18750,39665,237178.0,12649515.0
2016-04-15,18550,18700,16700,17800,86888,225161.0,12649515.0
2016-04-18,17800,18250,16900,17050,168121,215674.0,12649515.0
2016-04-19,17100,17950,17100,17950,81031,227059.0,12649515.0
2016-04-20,18600,19700,18000,18700,239277,236546.0,12649515.0
2016-04-21,18900,18900,18300,18800,66307,237811.0,12649515.0
2016-04-22,18500,19250,18500,18800,50493,237811.0,12649515.0
2016-04-25,18850,19200,18300,18700,55497,236546.0,12649515.0
2016-04-26,18900,18900,18450,18650,67895,235913.0,12649515.0
2016-04-27,18600,19000,18300,18350,46801,232119.0,12649515.0
2016-04-28,18200,19300,18150,19200,88630,242871.0,12649515.0
2016-04-29,19200,19200,18850,19150,43086,242238.0,12649515.0
2016-05-02,19000,19150,18550,18950,66369,239708.0,12649515.0
2016-05-03,19100,19200,18600,18800,37581,237811.0,12649515.0
2016-05-04,18500,19200,18200,18250,34114,230854.0,12649515.0
2016-05-09,18200,18400,17800,18300,45457,231486.0,12649515.0
2016-05-10,18250,18600,18150,18150,42470,229589.0,12649515.0
2016-05-11,18150,19250,18150,19200,108229,242871.0,12649515.0
2016-05-12,19450,20350,19400,20050,278596,253623.0,12649515.0
2016-05-13,20150,20800,19150,20000,266788,252990.0,12649515.0
2016-05-16,20000,20100,19200,19500,110639,246666.0,12649515.0
2016-05-17,19500,19550,18800,19250,143635,243503.0,12649515.0
2016-05-18,19250,19350,18400,18400,125059,232751.0,12649515.0
2016-05-19,18550,18550,17650,17900,113853,226426.0,12649515.0
2016-05-20,17900,18300,17500,17900,123059,226426.0,12649515.0
2016-05-23,17900,18450,17850,18100,81112,228956.0,12649515.0
2016-05-24,18150,18150,17150,17450,80783,220734.0,12649515.0
2016-05-25,17450,17600,16450,17350,276055,219469.0,12649515.0
2016-05-26,17600,17600,16850,17100,68365,216307.0,12649515.0
2016-05-27,17450,17650,17000,17050,108088,215674.0,12649515.0
2016-05-30,17000,17250,16700,17050,78583,215674.0,12649515.0
2016-05-31,17200,17200,16850,17100,34522,216307.0,12649515.0
2016-06-01,17500,17900,17450,17850,163929,225794.0,12649515.0
2016-06-02,17850,18000,17650,17900,85103,226426.0,12649515.0
2016-06-03,17900,17900,17000,17200,100531,217572.0,12649515.0
2016-06-07,17250,17250,16550,17050,87714,215674.0,12649515.0
2016-06-08,17050,17300,16900,17050,56233,215674.0,12649515.0
2016-06-09,17000,17300,17000,17050,33765,215674.0,12649515.0
2016-06-10,17050,17500,16850,17050,69679,215674.0,12649515.0
2016-06-13,17050,17250,16800,16950,62489,214409.0,12649515.0
2016-06-14,16850,17100,16700,16800,40545,212512.0,12649515.0
2016-06-15,16850,16950,16550,16800,22596,212512.0,12649515.0
2016-06-16,17000,17000,16100,16500,71466,208717.0,12649515.0
2016-06-17,16300,16600,16250,16550,39856,209349.0,12649515.0
2016-06-20,16600,16950,16350,16800,35463,212512.0,12649515.0
2016-06-21,16950,17150,16900,17050,27824,215674.0,12649515.0
2016-06-22,17050,17050,16700,16750,27441,211879.0,12649515.0
2016-06-23,16600,16800,16400,16650,45274,210614.0,12649515.0
2016-06-24,16950,16950,15000,16000,153744,202392.0,12649515.0
2016-06-27,15350,16200,15350,16050,79256,203025.0,12649515.0
2016-06-28,16000,16300,15700,16200,36436,204922.0,12649515.0
2016-06-29,16200,16600,16150,16550,26416,209349.0,12649515.0
2016-06-30,16600,16700,16250,16450,49771,208085.0,12649515.0
2016-07-01,16400,16800,16300,16550,38760,209349.0,12649515.0
2016-07-04,16600,16750,16200,16550,46105,209349.0,12649515.0
2016-07-05,16450,16500,16100,16250,31769,205555.0,12649515.0
2016-07-06,16150,16400,15450,15950,127877,201760.0,12649515.0
2016-07-07,16050,17200,16050,17050,133277,215674.0,12649515.0
2016-07-08,17100,17250,16550,16750,51303,211879.0,12649515.0
2016-07-11,16900,16950,16300,16450,56015,208085.0,12649515.0
2016-07-12,16600,16850,16350,16500,39644,208717.0,12649515.0
2016-07-13,16500,16650,16000,16200,46686,204922.0,12649515.0
2016-07-14,16100,16300,15950,16200,23310,204922.0,12649515.0
2016-07-15,16450,17450,16200,17250,249280,218204.0,12649515.0
2016-07-18,17350,17550,17050,17400,96389,220102.0,12649515.0
2016-07-19,17400,19100,17000,18500,266257,234016.0,12649515.0
2016-07-20,18850,20000,17700,18150,515013,229589.0,12649515.0
2016-07-21,18000,18700,17700,18400,159478,232751.0,12649515.0
2016-07-22,18400,20000,18400,20000,536814,252990.0,12649515.0
2016-07-25,21100,21400,18000,18000,1166851,227691.0,12649515.0
2016-07-26,17950,18150,17400,17950,301426,227059.0,12649515.0
2016-07-27,17700,18200,17200,17250,207336,218204.0,12649515.0
2016-07-28,17350,17900,17300,17500,143482,221367.0,12649515.0
2016-07-29,17800,17800,16550,16650,188270,210614.0,12649515.0
2016-08-01,16750,17150,16500,17000,143250,215042.0,12649515.0
