한성기업(003680),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-07-02,13500,14300,13050,13600,301070,73128.0,5377047.0
2009-07-03,13600,14150,12800,13550,219479,72859.0,5377047.0
2009-07-06,13200,13400,12500,12500,167820,67213.0,5377047.0
2009-07-07,12350,12800,12100,12350,179416,66407.0,5377047.0
2009-07-08,12300,12900,11950,12850,94789,69095.0,5377047.0
2009-07-09,12650,12850,12200,12200,74443,65600.0,5377047.0
2009-07-10,12100,12350,11800,11800,68316,63449.0,5377047.0
2009-07-13,11850,12350,11550,11900,93604,63987.0,5377047.0
2009-07-14,11950,12100,11000,11600,98375,62374.0,5377047.0
2009-07-15,11650,11950,11400,11950,42197,64256.0,5377047.0
2009-07-16,11900,12200,11600,11850,33973,63718.0,5377047.0
2009-07-17,11900,11900,11550,11650,37354,62643.0,5377047.0
2009-07-20,11600,11850,11500,11500,41776,61836.0,5377047.0
2009-07-21,11550,12350,11400,12000,79154,64525.0,5377047.0
2009-07-22,12100,12200,11750,11750,54260,63180.0,5377047.0
2009-07-23,11800,12500,11750,12150,98375,65331.0,5377047.0
2009-07-24,12400,12400,12050,12200,56644,65600.0,5377047.0
2009-07-27,12200,12300,11900,11950,45970,64256.0,5377047.0
2009-07-28,11950,12250,11900,12000,57000,64525.0,5377047.0
2009-07-29,12100,12150,11950,12000,49928,64525.0,5377047.0
2009-07-30,12100,12250,11950,12000,43723,64525.0,5377047.0
2009-07-31,12000,12300,11950,12200,51791,65600.0,5377047.0
2009-08-03,12100,12200,11950,12100,46961,65062.0,5377047.0
2009-08-04,12300,12350,11950,12000,57081,64525.0,5377047.0
2009-08-05,12000,12150,11850,11900,77359,63987.0,5377047.0
2009-08-06,11900,12000,11600,12000,38473,64525.0,5377047.0
2009-08-07,12100,12200,11850,12200,55050,65600.0,5377047.0
2009-08-10,12350,12400,12000,12000,39087,64525.0,5377047.0
2009-08-11,12000,12200,11950,12200,22587,65600.0,5377047.0
2009-08-12,12100,12450,11900,12400,62899,66675.0,5377047.0
2009-08-13,12350,12500,12050,12050,45150,64793.0,5377047.0
2009-08-14,12050,12200,12000,12050,33250,64793.0,5377047.0
2009-08-17,12400,13850,12350,12800,338786,68826.0,5377047.0
2009-08-18,12450,12650,11900,11950,148349,64256.0,5377047.0
2009-08-19,11950,12200,11900,11950,27308,64256.0,5377047.0
2009-08-20,11950,12300,11950,12050,35500,64793.0,5377047.0
2009-08-21,12100,12100,11800,12050,35895,64793.0,5377047.0
2009-08-24,12250,13500,12200,12500,431751,67213.0,5377047.0
2009-08-25,12550,12550,12000,12100,115709,65062.0,5377047.0
2009-08-26,12200,12400,12050,12200,31560,65600.0,5377047.0
2009-08-27,12100,12450,12100,12250,38402,65869.0,5377047.0
2009-08-28,12400,13250,12350,13200,280891,70977.0,5377047.0
2009-08-31,13300,13400,12450,12550,115322,67482.0,5377047.0
2009-09-01,12650,12700,12300,12650,52591,68020.0,5377047.0
2009-09-02,12300,12600,12300,12350,39270,66407.0,5377047.0
2009-09-03,12400,12550,12350,12500,25258,67213.0,5377047.0
2009-09-04,12550,13000,12350,12600,46911,67751.0,5377047.0
2009-09-07,12550,12750,12300,12600,43247,67751.0,5377047.0
2009-09-08,12850,12850,12400,12650,35560,68020.0,5377047.0
2009-09-09,12750,13150,12450,13000,75160,69902.0,5377047.0
2009-09-10,13050,14950,12800,14100,583181,75816.0,5377047.0
2009-09-11,14250,14400,13600,14250,123488,76623.0,5377047.0
2009-09-14,14700,16150,14400,15000,315325,80656.0,5377047.0
2009-09-15,14950,15750,14250,15300,188286,82269.0,5377047.0
2009-09-16,15150,15600,14700,15350,96702,82538.0,5377047.0
2009-09-17,15100,16550,14500,15800,370377,84957.0,5377047.0
2009-09-18,16050,16400,14950,15300,153931,82269.0,5377047.0
2009-09-21,14800,15500,14600,14600,77877,78505.0,5377047.0
2009-09-22,14600,14800,13900,14150,98027,76085.0,5377047.0
2009-09-23,14200,14400,13750,14050,61720,75548.0,5377047.0
2009-09-24,13900,14500,13850,14300,41580,76892.0,5377047.0
2009-09-25,14100,14300,13000,13100,104227,70439.0,5377047.0
2009-09-28,12700,13100,12500,12500,109510,67213.0,5377047.0
2009-09-29,12700,13150,12450,12700,50831,68288.0,5377047.0
2009-09-30,12800,13100,12600,12650,53468,68020.0,5377047.0
2009-10-01,12950,13500,12600,13500,83613,72590.0,5377047.0
2009-10-05,13500,14350,13200,14350,109358,77161.0,5377047.0
2009-10-06,14350,14950,13650,14200,71450,76354.0,5377047.0
2009-10-07,14350,14350,13300,13400,47541,72052.0,5377047.0
2009-10-08,13350,13700,13050,13500,39320,72590.0,5377047.0
2009-10-09,13500,13600,13200,13400,23830,72052.0,5377047.0
2009-10-12,13400,13850,13100,13550,43440,72859.0,5377047.0
2009-10-13,13550,13650,13000,13500,38791,72590.0,5377047.0
2009-10-14,13400,14150,13200,14150,153900,76085.0,5377047.0
2009-10-15,14000,14400,13900,14200,32860,76354.0,5377047.0
2009-10-16,14350,14350,13850,14050,38031,75548.0,5377047.0
2009-10-19,13900,14050,13650,13650,20441,73397.0,5377047.0
2009-10-20,13700,14300,13700,14000,78140,75279.0,5377047.0
2009-10-21,13800,13950,13350,13350,37803,71784.0,5377047.0
2009-10-22,13350,13550,13250,13400,24497,72052.0,5377047.0
2009-10-23,13350,13850,13250,13850,24490,74472.0,5377047.0
2009-10-26,13750,14000,13500,13850,56520,74472.0,5377047.0
2009-10-27,13700,13800,13350,13500,34661,72590.0,5377047.0
2009-10-28,13600,13700,13250,13500,42735,72590.0,5377047.0
2009-10-29,13450,13750,13300,13750,41076,73934.0,5377047.0
2009-10-30,13800,13850,13600,13750,11324,73934.0,5377047.0
2009-11-02,13500,13550,13350,13350,25517,71784.0,5377047.0
2009-11-03,13450,14350,13350,13550,88699,72859.0,5377047.0
2009-11-04,13550,13650,13400,13650,15945,73397.0,5377047.0
2009-11-05,13550,13700,13350,13450,11400,72321.0,5377047.0
2009-11-06,13550,13800,13500,13600,18678,73128.0,5377047.0
2009-11-09,13750,14300,13750,14300,103932,76892.0,5377047.0
2009-11-10,14400,14400,13950,14000,40291,75279.0,5377047.0
2009-11-11,13900,14150,13850,14000,14980,75279.0,5377047.0
2009-11-12,13950,14150,13800,14000,18111,75279.0,5377047.0
2009-11-13,14150,14150,13850,13900,26013,74741.0,5377047.0
2009-11-16,13900,13900,13700,13900,11884,74741.0,5377047.0
2009-11-17,13950,13950,13750,13900,14760,74741.0,5377047.0
2009-11-18,13750,13900,13750,13800,12591,74203.0,5377047.0
2009-11-19,13800,13850,13500,13550,23410,72859.0,5377047.0
2009-11-20,13350,13550,13350,13450,22800,72321.0,5377047.0
2009-11-23,13450,13800,13400,13550,13820,72859.0,5377047.0
2009-11-24,13500,13550,13400,13450,9800,72321.0,5377047.0
2009-11-25,13650,13700,13400,13400,16680,72052.0,5377047.0
2009-11-26,13350,13600,13250,13450,16552,72321.0,5377047.0
2009-11-27,13200,13450,12850,12900,36550,69364.0,5377047.0
2009-11-30,13000,13250,12900,13100,16069,70439.0,5377047.0
2009-12-01,13000,13350,13000,13100,17821,70439.0,5377047.0
2009-12-02,13050,13300,13000,13300,8920,71515.0,5377047.0
2009-12-03,13100,13300,13050,13050,14590,70170.0,5377047.0
2009-12-04,13100,13350,12850,12850,26040,69095.0,5377047.0
2009-12-07,13200,13400,13000,13250,26170,71246.0,5377047.0
2009-12-08,13150,13250,12950,13000,32810,69902.0,5377047.0
2009-12-09,13050,13100,12900,12950,18740,69633.0,5377047.0
2009-12-10,13050,13300,12900,13100,26440,70439.0,5377047.0
2009-12-11,13000,13250,12950,13200,21470,70977.0,5377047.0
2009-12-14,13000,13150,13000,13050,13990,70170.0,5377047.0
2009-12-15,13850,13850,13300,13350,48351,71784.0,5377047.0
2009-12-16,13300,13350,13150,13350,8960,71784.0,5377047.0
2009-12-17,13200,13350,13050,13100,12280,70439.0,5377047.0
2009-12-18,13050,13200,12850,13200,11180,70977.0,5377047.0
2009-12-21,13200,13450,13200,13350,14020,71784.0,5377047.0
2009-12-22,13150,13350,13000,13000,14120,69902.0,5377047.0
2009-12-23,12950,13250,12850,13050,11983,70170.0,5377047.0
2009-12-24,13050,13250,12750,13000,25672,69902.0,5377047.0
2009-12-28,13000,13050,12750,12950,21090,69633.0,5377047.0
2009-12-29,12950,12950,12700,12900,11230,69364.0,5377047.0
2009-12-30,12800,13100,12700,13100,6780,70439.0,5377047.0
2010-01-04,13200,13200,12900,12950,8300,69633.0,5377047.0
2010-01-05,12950,13200,12850,13150,18970,70708.0,5377047.0
2010-01-06,13200,13250,13050,13200,65921,70977.0,5377047.0
2010-01-07,13300,14400,13100,13850,119190,74472.0,5377047.0
2010-01-08,14050,14150,13400,13550,47380,72859.0,5377047.0
2010-01-11,13500,13500,12950,13000,25021,69902.0,5377047.0
2010-01-12,13050,13150,12900,12950,20771,69633.0,5377047.0
2010-01-13,12950,13100,12750,12800,31671,68826.0,5377047.0
2010-01-14,13100,13100,12650,12800,37323,68826.0,5377047.0
2010-01-15,12800,12950,12550,12850,36061,69095.0,5377047.0
2010-01-18,13050,13050,12750,12800,14550,68826.0,5377047.0
2010-01-19,12900,13100,12700,12850,24785,69095.0,5377047.0
2010-01-20,12900,13000,12700,12850,32300,69095.0,5377047.0
2010-01-21,12950,13200,12600,13150,67630,70708.0,5377047.0
2010-01-22,13100,13100,12700,12800,16110,68826.0,5377047.0
2010-01-25,12600,12700,12300,12400,25040,66675.0,5377047.0
2010-01-26,12350,12550,12200,12250,12550,65869.0,5377047.0
2010-01-27,12200,12350,12150,12300,10400,66138.0,5377047.0
2010-01-28,12700,12700,12350,12400,1810,66675.0,5377047.0
2010-01-29,12250,12500,12050,12150,15520,65331.0,5377047.0
2010-02-01,12150,12700,11900,12350,5750,66407.0,5377047.0
2010-02-02,12600,12700,12350,12500,9560,67213.0,5377047.0
2010-02-03,12550,12700,12400,12500,18661,67213.0,5377047.0
2010-02-04,12500,12700,12400,12400,8123,66675.0,5377047.0
2010-02-05,12150,12400,12000,12200,16140,65600.0,5377047.0
2010-02-08,12500,12500,11850,12000,13890,64525.0,5377047.0
2010-02-09,11900,12850,11900,12600,13520,67751.0,5377047.0
2010-02-10,12500,12850,12400,12650,27061,68020.0,5377047.0
2010-02-11,12400,12700,12400,12700,12440,68288.0,5377047.0
2010-02-12,12800,12900,12500,12750,2290,68557.0,5377047.0
2010-02-16,12750,12750,12250,12700,3150,68288.0,5377047.0
2010-02-17,12850,13000,12650,12900,29560,69364.0,5377047.0
2010-02-18,12950,13000,12750,13000,27620,69902.0,5377047.0
2010-02-19,13100,13200,12850,12900,3723,69364.0,5377047.0
2010-02-22,12900,13050,12650,13000,18350,69902.0,5377047.0
2010-02-23,12850,13050,12850,12950,10250,69633.0,5377047.0
2010-02-24,12850,12900,12800,12900,3740,69364.0,5377047.0
2010-02-25,12900,13000,12700,12900,7370,69364.0,5377047.0
2010-02-26,12750,13000,12750,13000,5230,69902.0,5377047.0
2010-03-02,13000,13800,13000,13600,34151,73128.0,5377047.0
2010-03-03,13600,13700,13450,13600,15900,73128.0,5377047.0
2010-03-04,13650,13700,13300,13550,24560,72859.0,5377047.0
2010-03-05,13550,14050,13500,13550,41620,72859.0,5377047.0
2010-03-08,13700,13850,13600,13850,22880,74472.0,5377047.0
2010-03-09,13950,13950,13600,13750,13200,73934.0,5377047.0
2010-03-10,13650,13750,13550,13750,26030,73934.0,5377047.0
2010-03-11,13700,13900,13650,13750,11920,73934.0,5377047.0
2010-03-12,13700,13950,13600,13850,21950,74472.0,5377047.0
2010-03-15,13750,13850,13500,13600,12700,73128.0,5377047.0
2010-03-16,13600,13900,13450,13650,14395,73397.0,5377047.0
2010-03-17,13750,13950,13700,13850,27360,74472.0,5377047.0
2010-03-18,13850,14700,13850,14350,70590,77161.0,5377047.0
2010-03-19,14350,14500,13700,13900,31820,74741.0,5377047.0
2010-03-22,13750,14000,13350,14000,292250,75279.0,5377047.0
2010-03-23,13950,14200,13800,13900,14730,74741.0,5377047.0
2010-03-24,14050,14100,13600,14050,36470,75548.0,5377047.0
2010-03-25,14100,14100,13250,13250,20820,71246.0,5377047.0
2010-03-26,13250,13300,13000,13200,11498,70977.0,5377047.0
2010-03-29,12950,13150,12500,12500,28262,67213.0,5377047.0
2010-03-30,12500,13100,12500,13000,27970,69902.0,5377047.0
2010-03-31,13200,13200,12800,12850,11640,69095.0,5377047.0
2010-04-01,12900,13300,12700,13300,78880,71515.0,5377047.0
2010-04-02,13100,13500,12750,13300,29560,71515.0,5377047.0
2010-04-05,13250,13450,12650,13300,26951,71515.0,5377047.0
2010-04-06,13300,13300,12800,12850,10240,69095.0,5377047.0
2010-04-07,13000,13150,12800,12950,5790,69633.0,5377047.0
2010-04-08,13000,13000,12650,12700,15710,68288.0,5377047.0
2010-04-09,13000,13300,12850,13250,32200,71246.0,5377047.0
2010-04-12,13700,14250,12800,12800,101139,68826.0,5377047.0
2010-04-13,12850,12950,12550,12800,34241,68826.0,5377047.0
2010-04-14,12850,13000,12700,12850,17112,69095.0,5377047.0
2010-04-15,12800,12800,12600,12800,17040,68826.0,5377047.0
2010-04-16,12600,12800,12600,12650,12100,68020.0,5377047.0
2010-04-19,12600,13000,12600,12950,13710,69633.0,5377047.0
2010-04-20,13050,13200,12850,13200,31545,70977.0,5377047.0
2010-04-21,13250,13350,13150,13250,12620,71246.0,5377047.0
2010-04-22,13400,13750,13250,13600,28357,73128.0,5377047.0
2010-04-23,13850,13850,13150,13400,22820,72052.0,5377047.0
2010-04-26,13550,13550,12900,13000,13475,69902.0,5377047.0
2010-04-27,13100,13250,12900,13200,23640,70977.0,5377047.0
2010-04-28,12900,13300,12900,13300,16520,71515.0,5377047.0
2010-04-29,13500,13500,13150,13450,40750,72321.0,5377047.0
2010-04-30,13550,13650,13300,13450,8190,72321.0,5377047.0
2010-05-03,13600,13750,13400,13400,19935,72052.0,5377047.0
2010-05-04,13300,13450,13150,13400,12290,72052.0,5377047.0
2010-05-06,13200,13450,13100,13200,17010,70977.0,5377047.0
2010-05-07,13350,13350,12600,13050,7833,70170.0,5377047.0
2010-05-10,13000,13350,13000,13300,11402,71515.0,5377047.0
2010-05-11,13550,13650,13250,13450,22430,72321.0,5377047.0
2010-05-12,13600,13750,13250,13750,54671,73934.0,5377047.0
2010-05-13,13700,13900,13250,13500,42626,72590.0,5377047.0
2010-05-14,13550,13750,12950,13600,67990,73128.0,5377047.0
2010-05-17,13450,13500,13050,13200,7850,70977.0,5377047.0
2010-05-18,13500,13500,13150,13200,15530,70977.0,5377047.0
2010-05-19,13100,13300,12950,13050,6870,70170.0,5377047.0
2010-05-20,13050,13100,12850,12850,14540,69095.0,5377047.0
2010-05-24,12650,13000,12650,12950,4270,69633.0,5377047.0
2010-05-25,12950,12950,12400,12400,50420,66675.0,5377047.0
2010-05-26,12400,12750,12250,12750,5040,68557.0,5377047.0
2010-05-27,12900,12950,12600,12650,2500,68020.0,5377047.0
2010-05-28,12700,13000,12700,12800,3631,68826.0,5377047.0
2010-05-31,12800,13300,12750,12800,2670,68826.0,5377047.0
2010-06-01,12700,13000,12700,12800,4600,68826.0,5377047.0
2010-06-03,12950,13000,12700,12900,7590,69364.0,5377047.0
2010-06-04,13100,13100,12550,12550,14760,67482.0,5377047.0
2010-06-07,12200,12700,12200,12700,4660,68288.0,5377047.0
2010-06-08,12550,12800,12500,12650,5355,68020.0,5377047.0
2010-06-09,12750,12750,12050,12600,6330,67751.0,5377047.0
2010-06-10,12600,12800,12250,12300,9230,66138.0,5377047.0
2010-06-11,12300,12600,12300,12300,3880,66138.0,5377047.0
2010-06-14,12400,12600,12400,12600,3611,67751.0,5377047.0
2010-06-15,12600,12850,12600,12750,7140,68557.0,5377047.0
2010-06-16,12750,13150,12550,12700,31710,68288.0,5377047.0
2010-06-17,12700,12900,12600,12750,7261,68557.0,5377047.0
2010-06-18,12800,13000,12750,12950,3130,69633.0,5377047.0
2010-06-21,12700,13150,12700,13000,6240,69902.0,5377047.0
2010-06-22,13100,13100,12800,13100,6750,70439.0,5377047.0
2010-06-23,13100,13100,12900,13100,2730,70439.0,5377047.0
2010-06-24,13200,13200,12850,12950,4810,69633.0,5377047.0
2010-06-25,13050,13050,12700,12700,7048,68288.0,5377047.0
2010-06-28,12700,12900,12700,12850,5700,69095.0,5377047.0
2010-06-29,12700,12900,12700,12850,5670,69095.0,5377047.0
2010-06-30,12850,13000,12650,12900,5700,69364.0,5377047.0
2010-07-01,12900,13000,12800,12900,9850,69364.0,5377047.0
2010-07-02,12900,12950,12800,12800,3730,68826.0,5377047.0
2010-07-05,13000,13200,12850,13000,7670,69902.0,5377047.0
2010-07-06,13050,13300,12950,13100,7340,70439.0,5377047.0
2010-07-07,13300,13300,13000,13250,4760,71246.0,5377047.0
2010-07-08,13050,13350,13050,13350,10528,71784.0,5377047.0
2010-07-09,13400,13600,13300,13600,8432,73128.0,5377047.0
2010-07-12,13450,13700,13450,13550,6350,72859.0,5377047.0
2010-07-13,13500,13700,13500,13550,7790,72859.0,5377047.0
2010-07-14,13700,14050,13550,13950,32721,75010.0,5377047.0
2010-07-15,14000,14000,13850,14000,14500,75279.0,5377047.0
2010-07-16,14050,14250,13900,14200,23010,76354.0,5377047.0
2010-07-19,13950,14800,13950,14050,24741,75548.0,5377047.0
2010-07-20,14500,14500,14050,14500,8152,77967.0,5377047.0
2010-07-21,14350,16650,14300,16650,132429,89528.0,5377047.0
2010-07-22,17800,18700,15400,15500,163130,83344.0,5377047.0
2010-07-23,15800,15900,15000,15050,49150,80925.0,5377047.0
2010-07-26,15150,15400,14800,15000,26600,80656.0,5377047.0
2010-07-27,14750,15300,14700,15000,28670,80656.0,5377047.0
2010-07-28,14800,15150,14750,14850,15469,79849.0,5377047.0
2010-07-29,14800,14850,14400,14550,16130,78236.0,5377047.0
2010-07-30,14350,14650,14350,14550,7081,78236.0,5377047.0
2010-08-02,14550,14700,14150,14650,10741,78774.0,5377047.0
2010-08-03,14500,15050,14200,14800,11691,79580.0,5377047.0
2010-08-04,14550,16300,14550,15400,16858,82807.0,5377047.0
2010-08-05,15400,15950,15200,15350,3200,82538.0,5377047.0
2010-08-06,15250,16250,15250,16050,14380,86302.0,5377047.0
2010-08-09,16050,16050,15550,15650,10210,84151.0,5377047.0
2010-08-10,15500,15900,15150,15900,10918,85495.0,5377047.0
2010-08-11,15800,16100,15050,15200,10156,81731.0,5377047.0
2010-08-12,15200,15500,14550,15500,7830,83344.0,5377047.0
2010-08-13,15350,16100,15350,15800,26953,84957.0,5377047.0
2010-08-16,15950,16000,15500,15800,8280,84957.0,5377047.0
2010-08-17,15650,16300,15650,16300,9150,87646.0,5377047.0
2010-08-18,16150,16300,15850,15900,12183,85495.0,5377047.0
2010-08-19,15850,16050,15700,15900,5360,85495.0,5377047.0
2010-08-20,15900,16000,15600,15900,8360,85495.0,5377047.0
2010-08-23,15800,15800,14350,15400,7790,82807.0,5377047.0
2010-08-24,15250,15750,15000,15000,8234,80656.0,5377047.0
2010-08-25,14950,15050,14400,14400,14335,77429.0,5377047.0
2010-08-26,14400,14700,14300,14300,4690,76892.0,5377047.0
2010-08-27,14200,14400,14100,14150,7830,76085.0,5377047.0
2010-08-30,14200,14350,14000,14100,16870,75816.0,5377047.0
2010-08-31,14100,14350,13900,13900,15640,74741.0,5377047.0
2010-09-01,14100,14300,13900,13950,7760,75010.0,5377047.0
2010-09-02,14200,14300,14000,14200,5819,76354.0,5377047.0
2010-09-03,14350,14350,14100,14100,10750,75816.0,5377047.0
2010-09-06,14100,14200,14050,14050,7280,75548.0,5377047.0
2010-09-07,14050,14100,13950,14000,8050,75279.0,5377047.0
2010-09-08,13950,14050,13950,14050,5170,75548.0,5377047.0
2010-09-09,14000,14150,14000,14050,4920,75548.0,5377047.0
2010-09-10,13950,14150,13950,13950,1930,75010.0,5377047.0
2010-09-13,14000,14200,13850,13950,8132,75010.0,5377047.0
2010-09-14,14050,14150,13750,13750,9941,73934.0,5377047.0
2010-09-15,13800,14000,13750,13900,3270,74741.0,5377047.0
2010-09-16,13950,14050,13900,13950,3210,75010.0,5377047.0
2010-09-17,14200,14200,13700,13750,5410,73934.0,5377047.0
2010-09-20,13700,13900,13700,13900,4500,74741.0,5377047.0
2010-09-24,13800,13850,13750,13750,3070,73934.0,5377047.0
2010-09-27,13700,14150,13700,13900,7120,74741.0,5377047.0
2010-09-28,14000,14000,13600,13800,13560,74203.0,5377047.0
2010-09-29,13900,14100,13700,13900,5520,74741.0,5377047.0
2010-09-30,13750,14100,13750,14100,5555,75816.0,5377047.0
2010-10-01,13900,14100,13800,13900,3260,74741.0,5377047.0
2010-10-04,13900,13900,13700,13750,10100,73934.0,5377047.0
2010-10-05,13700,13800,13650,13800,7770,74203.0,5377047.0
2010-10-06,13750,13800,13650,13700,4999,73666.0,5377047.0
2010-10-07,13750,13750,13600,13600,4118,73128.0,5377047.0
2010-10-08,13700,13800,13650,13650,5590,73397.0,5377047.0
2010-10-11,13600,13800,13500,13500,9750,72590.0,5377047.0
2010-10-12,13650,13700,13450,13450,3234,72321.0,5377047.0
2010-10-13,13500,13600,13450,13450,4521,72321.0,5377047.0
2010-10-14,13450,13800,13350,13600,6200,73128.0,5377047.0
2010-10-15,13600,13600,13350,13550,2330,72859.0,5377047.0
2010-10-18,13700,14100,13700,13850,3140,74472.0,5377047.0
2010-10-19,13700,13900,13700,13850,2620,74472.0,5377047.0
2010-10-20,13650,14050,13650,13900,3680,74741.0,5377047.0
2010-10-21,13750,13850,13650,13800,2230,74203.0,5377047.0
2010-10-22,13700,13900,13700,13900,4600,74741.0,5377047.0
2010-10-25,14000,14000,13800,14000,3580,75279.0,5377047.0
2010-10-26,14100,14100,13850,14000,5080,75279.0,5377047.0
2010-10-27,13850,13950,13650,13750,5050,73934.0,5377047.0
2010-10-28,13850,13850,13550,13750,7330,73934.0,5377047.0
2010-10-29,13600,13700,13400,13450,2152,72321.0,5377047.0
2010-11-01,13500,13550,13350,13550,2340,72859.0,5377047.0
2010-11-02,13650,13650,13350,13450,830,72321.0,5377047.0
2010-11-03,13300,13450,13100,13200,5780,70977.0,5377047.0
2010-11-04,13200,13250,13150,13250,1600,71246.0,5377047.0
2010-11-05,13200,13400,13150,13350,2170,71784.0,5377047.0
2010-11-08,13350,13550,13150,13350,1780,71784.0,5377047.0
2010-11-09,13250,13450,13200,13450,1170,72321.0,5377047.0
2010-11-10,13550,13550,13200,13450,820,72321.0,5377047.0
2010-11-11,13450,13500,13200,13200,1520,70977.0,5377047.0
2010-11-12,13200,13300,12600,13150,7540,70708.0,5377047.0
2010-11-15,13150,13150,12850,13000,2500,69902.0,5377047.0
2010-11-16,12800,13000,12800,13000,760,69902.0,5377047.0
2010-11-17,12900,13000,12600,12900,900,69364.0,5377047.0
2010-11-18,12900,12900,12700,12900,1530,69364.0,5377047.0
2010-11-19,12850,12900,12750,12900,4200,69364.0,5377047.0
2010-11-22,13450,13450,12900,13050,6190,70170.0,5377047.0
2010-11-23,13300,13300,12900,12900,3110,69364.0,5377047.0
2010-11-24,12100,13450,12100,12900,5330,69364.0,5377047.0
2010-11-25,13000,13000,12600,12600,730,67751.0,5377047.0
2010-11-26,12800,12850,12500,12800,1500,68826.0,5377047.0
2010-11-29,12700,13150,12400,13050,1775,70170.0,5377047.0
2010-11-30,12800,13300,12800,13050,2020,70170.0,5377047.0
2010-12-01,13250,13250,12900,13000,1760,69902.0,5377047.0
2010-12-02,13000,13000,12800,12800,1280,68826.0,5377047.0
2010-12-03,12800,13000,12750,12850,2270,69095.0,5377047.0
2010-12-06,13000,13050,12500,12750,6150,68557.0,5377047.0
2010-12-07,12750,12950,12450,12850,960,69095.0,5377047.0
2010-12-08,13400,14100,12850,12850,70603,69095.0,5377047.0
2010-12-09,13050,13100,12550,12850,13770,69095.0,5377047.0
2010-12-10,13000,13000,12500,12950,16490,69633.0,5377047.0
2010-12-13,13150,13250,12850,13250,12360,71246.0,5377047.0
2010-12-14,13250,13750,13250,13600,48310,73128.0,5377047.0
2010-12-15,13650,13700,13500,13700,306000,73666.0,5377047.0
2010-12-16,13700,13750,13350,13650,5370,73397.0,5377047.0
2010-12-17,13250,13650,13050,13050,6470,70170.0,5377047.0
2010-12-20,12750,13000,12500,13000,5870,69902.0,5377047.0
2010-12-21,13250,13250,12850,13250,2549,71246.0,5377047.0
2010-12-22,13250,13750,13100,13250,10948,71246.0,5377047.0
2010-12-23,13500,13500,12700,12700,4443,68288.0,5377047.0
2010-12-24,12800,13200,12750,13150,2970,70708.0,5377047.0
2010-12-27,13300,13300,12800,12950,2190,69633.0,5377047.0
2010-12-28,12800,13000,12600,13000,1940,69902.0,5377047.0
2010-12-29,13300,13350,12800,13150,2560,70708.0,5377047.0
2010-12-30,13300,13300,12900,12900,8800,69364.0,5377047.0
2011-01-03,13150,13450,13000,13100,10050,70439.0,5377047.0
2011-01-04,13000,13150,12800,12950,5520,69633.0,5377047.0
2011-01-05,12950,13150,12800,12900,6790,69364.0,5377047.0
2011-01-06,13000,13100,12900,12900,7560,69364.0,5377047.0
2011-01-07,13100,13250,12900,13200,15490,70977.0,5377047.0
2011-01-10,13600,15150,13600,14000,442021,75279.0,5377047.0
2011-01-11,14550,14750,13550,13750,204759,73934.0,5377047.0
2011-01-12,14150,15800,14100,15800,1208459,84957.0,5377047.0
2011-01-13,14600,14900,13450,13450,1806089,72321.0,5377047.0
2011-01-14,13250,13350,12450,12500,592387,67213.0,5377047.0
2011-01-17,12650,12700,11900,11950,302551,64256.0,5377047.0
2011-01-18,11850,12100,11200,11300,237140,60761.0,5377047.0
2011-01-19,11600,11800,11250,11350,185696,61029.0,5377047.0
2011-01-20,11250,11800,11250,11600,126639,62374.0,5377047.0
2011-01-21,11800,12000,11500,11600,107334,62374.0,5377047.0
2011-01-24,11750,11750,11350,11750,86250,63180.0,5377047.0
2011-01-25,11900,12050,11550,11650,77242,62643.0,5377047.0
2011-01-26,11650,11650,11350,11350,80592,61029.0,5377047.0
2011-01-27,11450,11450,10900,11000,79440,59148.0,5377047.0
2011-01-28,10900,11000,10500,10500,60119,57518.0,5477951.0
2011-01-31,10500,10500,10050,10200,56046,55875.0,5477951.0
2011-02-01,10200,10500,10100,10300,23013,56423.0,5477951.0
2011-02-07,10450,11250,10350,10750,20043,58888.0,5477951.0
2011-02-08,10800,10800,10300,10700,17805,58614.0,5477951.0
2011-02-09,10550,10650,10250,10250,25203,56149.0,5477951.0
2011-02-10,10150,10300,9900,9900,52250,54232.0,5477951.0
2011-02-11,9910,9950,9390,9480,49828,51931.0,5477951.0
2011-02-14,9480,9630,9400,9400,28635,51493.0,5477951.0
2011-02-15,9460,10800,9460,10800,213898,59162.0,5477951.0
2011-02-16,11100,12400,11000,11500,1049796,62996.0,5477951.0
2011-02-17,11600,11600,9800,9890,363691,54177.0,5477951.0
2011-02-18,9900,10100,9730,9840,86768,53903.0,5477951.0
2011-02-21,9900,11100,9890,10600,306739,58066.0,5477951.0
2011-02-22,10300,10650,10100,10100,80437,55327.0,5477951.0
2011-02-23,10000,10150,9750,9790,53352,53629.0,5477951.0
2011-02-24,9700,10000,9650,9660,47481,52917.0,5477951.0
2011-02-25,9690,10100,9610,10000,33890,54780.0,5477951.0
2011-02-28,10000,11050,9920,10050,159513,55053.0,5477951.0
2011-03-02,10050,10050,9870,9890,29497,54177.0,5477951.0
2011-03-03,9990,10700,9990,10100,174194,55327.0,5477951.0
2011-03-04,10250,10450,10100,10250,75903,56149.0,5477951.0
2011-03-07,10300,10600,10150,10500,76783,57518.0,5477951.0
2011-03-08,10700,11950,10700,10900,439884,59710.0,5477951.0
2011-03-09,11250,11300,10600,10700,114390,58614.0,5477951.0
