종근당바이오(063160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-10-18,14950,15000,14750,14750,30555,77135.0,5229489.0
2010-10-19,14750,14850,14650,14750,23432,77135.0,5229489.0
2010-10-20,14700,15100,14500,14900,57858,77919.0,5229489.0
2010-10-21,14950,15150,14950,15000,43135,78442.0,5229489.0
2010-10-22,15050,15300,14700,15300,76577,80011.0,5229489.0
2010-10-25,15450,16050,15300,15900,143247,83149.0,5229489.0
2010-10-26,16700,18250,16100,17450,623534,91255.0,5229489.0
2010-10-27,17500,17650,16750,17450,152613,91255.0,5229489.0
2010-10-28,17250,17700,17050,17550,91712,91778.0,5229489.0
2010-10-29,17250,18450,17100,17750,136052,92823.0,5229489.0
2010-11-01,17900,17900,17000,17000,101196,88901.0,5229489.0
2010-11-02,17000,17250,16450,16750,71632,87594.0,5229489.0
2010-11-03,16800,17100,16600,16650,52465,87071.0,5229489.0
2010-11-04,16800,16850,16400,16700,44998,87332.0,5229489.0
2010-11-05,16800,17800,16750,16950,135232,88640.0,5229489.0
2010-11-08,16900,17150,16550,16600,40691,86810.0,5229489.0
2010-11-09,16800,17100,16600,17000,31965,88901.0,5229489.0
2010-11-10,17000,17100,16400,16800,34752,87855.0,5229489.0
2010-11-11,16800,16850,16300,16400,45139,85764.0,5229489.0
2010-11-12,16250,16400,15350,15950,53868,83410.0,5229489.0
2010-11-15,15750,16250,15750,16150,23350,84456.0,5229489.0
2010-11-16,16200,16250,15750,15800,17020,82626.0,5229489.0
2010-11-17,15600,16700,15500,16550,53690,86548.0,5229489.0
2010-11-18,16550,17100,16400,17000,58210,88901.0,5229489.0
2010-11-19,17050,17050,16350,16700,24280,87332.0,5229489.0
2010-11-22,16750,16800,16500,16650,17950,87071.0,5229489.0
2010-11-23,16700,16700,16100,16550,17925,86548.0,5229489.0
2010-11-24,15650,16300,15650,16150,32050,84456.0,5229489.0
2010-11-25,16150,16550,16100,16250,21995,84979.0,5229489.0
2010-11-26,16150,16250,15650,15650,27511,81842.0,5229489.0
2010-11-29,15650,15650,15400,15600,12133,81580.0,5229489.0
2010-11-30,15600,16000,15500,16000,12740,83672.0,5229489.0
2010-12-01,16050,16350,15800,16350,15604,85502.0,5229489.0
2010-12-02,16350,16500,16100,16300,10841,85241.0,5229489.0
2010-12-03,16200,16450,15800,16000,10866,83672.0,5229489.0
2010-12-06,16100,16400,15900,16400,10177,85764.0,5229489.0
2010-12-07,16100,16700,16100,16650,37553,87071.0,5229489.0
2010-12-08,16700,16700,16250,16500,12066,86287.0,5229489.0
2010-12-09,16600,17450,16350,16850,256791,88117.0,5229489.0
2010-12-10,16700,16850,16350,16850,47287,88117.0,5229489.0
2010-12-13,16800,16950,16550,16950,29460,88640.0,5229489.0
2010-12-14,16950,17100,16600,16700,32855,87332.0,5229489.0
2010-12-15,16800,16900,16450,16900,23711,88378.0,5229489.0
2010-12-16,16650,16850,16150,16150,44658,84456.0,5229489.0
2010-12-17,16100,16500,15800,16150,41530,84456.0,5229489.0
2010-12-20,15900,15900,15400,15700,47958,82103.0,5229489.0
2010-12-21,15850,16300,15850,16150,15860,84456.0,5229489.0
2010-12-22,16350,16500,16150,16200,21692,84718.0,5229489.0
2010-12-23,16350,16350,15950,16150,16033,84456.0,5229489.0
2010-12-24,16050,16200,15900,16100,15803,84195.0,5229489.0
2010-12-27,16100,16300,15850,16200,8850,84718.0,5229489.0
2010-12-28,15850,16400,15850,16400,19329,85764.0,5229489.0
2010-12-29,16150,16400,16050,16200,14149,84718.0,5229489.0
2010-12-30,16200,16500,16200,16400,12700,85764.0,5229489.0
2011-01-03,16450,16700,16300,16650,29230,87071.0,5229489.0
2011-01-04,16600,16750,16500,16600,23835,86810.0,5229489.0
2011-01-05,16600,16650,16350,16550,19950,86548.0,5229489.0
2011-01-06,16450,16750,16250,16750,36658,87594.0,5229489.0
2011-01-07,16850,16900,16600,16700,22992,87332.0,5229489.0
2011-01-10,16800,16800,16500,16600,16151,86810.0,5229489.0
2011-01-11,16500,16600,16400,16500,28208,86287.0,5229489.0
2011-01-12,16500,17150,16400,16800,40240,87855.0,5229489.0
2011-01-13,16650,16800,16500,16550,14575,86548.0,5229489.0
2011-01-14,16550,16650,16250,16350,25860,85502.0,5229489.0
2011-01-17,16200,16400,16150,16200,25370,84718.0,5229489.0
2011-01-18,16200,16300,16000,16100,15250,84195.0,5229489.0
2011-01-19,16100,16200,15750,15800,15738,82626.0,5229489.0
2011-01-20,15750,16100,15750,16000,15643,83672.0,5229489.0
2011-01-21,15900,16050,15750,15850,14670,82887.0,5229489.0
2011-01-24,15750,15800,15100,15150,61911,79227.0,5229489.0
2011-01-25,15250,15300,15100,15100,25382,78965.0,5229489.0
2011-01-26,15100,15350,15100,15300,7328,80011.0,5229489.0
2011-01-27,15350,15700,15300,15600,12361,81580.0,5229489.0
2011-01-28,15450,15650,15200,15350,8021,80273.0,5229489.0
2011-01-31,15350,15600,15200,15350,19520,80273.0,5229489.0
2011-02-01,15350,15500,15050,15100,17283,78965.0,5229489.0
2011-02-07,15050,15150,14800,15000,17984,78442.0,5229489.0
2011-02-08,14850,15050,14650,14800,15761,77396.0,5229489.0
2011-02-09,15000,15100,14600,15100,17274,78965.0,5229489.0
2011-02-10,15000,15200,14900,15150,14043,79227.0,5229489.0
2011-02-11,15150,15150,14500,14600,18504,76351.0,5229489.0
2011-02-14,14600,15700,14500,15700,40833,82103.0,5229489.0
2011-02-15,15350,15700,15350,15400,15590,80534.0,5229489.0
2011-02-16,15250,15850,15250,15400,24170,80534.0,5229489.0
2011-02-17,15750,15750,15350,15350,14946,80273.0,5229489.0
2011-02-18,15450,15750,15350,15650,16616,81842.0,5229489.0
2011-02-21,15650,16500,15600,16300,58570,85241.0,5229489.0
2011-02-22,16050,16500,15700,16000,50767,83672.0,5229489.0
2011-02-23,16100,16150,15700,15900,21090,83149.0,5229489.0
2011-02-24,15900,16100,15550,15600,8192,81580.0,5229489.0
2011-02-25,15800,15800,15250,15400,9559,80534.0,5229489.0
2011-02-28,15400,15400,15050,15100,8014,78965.0,5229489.0
2011-03-02,14950,15600,14900,15350,20791,80273.0,5229489.0
2011-03-03,15300,15650,15300,15500,10390,81057.0,5229489.0
2011-03-04,15500,15800,15500,15750,9320,82364.0,5229489.0
2011-03-07,15550,15750,15500,15500,6750,81057.0,5229489.0
2011-03-08,15600,15600,15450,15500,5100,81057.0,5229489.0
2011-03-09,15400,16200,15400,15600,14288,81580.0,5229489.0
2011-03-10,15500,15750,15500,15750,10260,82364.0,5229489.0
2011-03-11,15500,15550,15200,15400,8540,80534.0,5229489.0
2011-03-14,15450,15450,14700,14800,17175,77396.0,5229489.0
2011-03-15,14800,15050,13700,14800,21480,77396.0,5229489.0
2011-03-16,14900,15000,14600,14800,9190,77396.0,5229489.0
2011-03-17,14450,14700,14350,14700,7590,76873.0,5229489.0
2011-03-18,14600,15000,14550,14750,14257,77135.0,5229489.0
2011-03-21,14800,14900,14700,14750,22500,77135.0,5229489.0
2011-03-22,14800,15100,14700,15000,21919,78442.0,5229489.0
2011-03-23,14750,14900,14500,14650,25567,76612.0,5229489.0
2011-03-24,14750,14950,14550,14700,25960,76873.0,5229489.0
2011-03-25,14700,14750,14450,14550,21353,76089.0,5229489.0
2011-03-28,14550,14650,14150,14300,34092,74782.0,5229489.0
2011-03-29,14400,14450,14250,14450,12808,75566.0,5229489.0
2011-03-30,14450,14450,14200,14300,43289,74782.0,5229489.0
2011-03-31,14250,14450,14150,14350,27984,75043.0,5229489.0
2011-04-01,14450,14900,14350,14750,30067,77135.0,5229489.0
2011-04-04,14900,14900,14400,14500,44796,75828.0,5229489.0
2011-04-05,14500,14750,14350,14750,77760,77135.0,5229489.0
2011-04-06,14850,14850,14500,14550,31100,76089.0,5229489.0
2011-04-07,14650,14700,14350,14550,21397,76089.0,5229489.0
2011-04-08,14500,14900,14500,14600,40692,76351.0,5229489.0
2011-04-11,14800,15100,14750,15000,46625,78442.0,5229489.0
2011-04-12,15000,15000,14600,14700,21525,76873.0,5229489.0
2011-04-13,14600,14700,14450,14650,12191,76612.0,5229489.0
2011-04-14,14750,14800,14450,14700,21720,76873.0,5229489.0
2011-04-15,14700,14800,14500,14700,22091,76873.0,5229489.0
2011-04-18,14800,14900,14400,14800,38981,77396.0,5229489.0
2011-04-19,14800,15250,14800,15100,55786,78965.0,5229489.0
2011-04-20,15250,15300,14950,15100,38788,78965.0,5229489.0
2011-04-21,15300,16450,15000,15900,134862,83149.0,5229489.0
2011-04-22,15900,16250,15650,16000,55330,83672.0,5229489.0
2011-04-25,16050,16650,16000,16300,43441,85241.0,5229489.0
2011-04-26,16400,16500,15350,16100,51021,84195.0,5229489.0
2011-04-27,16200,16600,15950,16450,39752,86025.0,5229489.0
2011-04-28,16150,16300,15700,15750,87693,82364.0,5229489.0
2011-04-29,15750,16000,15350,15500,43076,81057.0,5229489.0
2011-05-02,15700,16450,15700,16350,61638,85502.0,5229489.0
2011-05-03,15900,16150,15700,16050,41816,83933.0,5229489.0
2011-05-04,15700,16050,15600,15750,29746,82364.0,5229489.0
2011-05-06,15650,16000,15600,15850,25790,82887.0,5229489.0
2011-05-09,15900,16250,15700,16100,39967,84195.0,5229489.0
2011-05-11,16250,16600,16150,16250,46215,84979.0,5229489.0
2011-05-12,16000,16500,15700,16500,87431,86287.0,5229489.0
2011-05-13,16400,17050,16300,16900,133656,88378.0,5229489.0
2011-05-16,17000,17750,16850,17750,108050,92823.0,5229489.0
2011-05-17,17550,17750,17000,17200,52686,89947.0,5229489.0
2011-05-18,17050,17350,16800,17250,31443,90209.0,5229489.0
2011-05-19,17050,17300,16650,16650,63242,87071.0,5229489.0
2011-05-20,16500,16950,16400,16550,34473,86548.0,5229489.0
2011-05-23,16550,16800,15800,15800,41043,82626.0,5229489.0
2011-05-24,15900,16450,15700,16100,44365,84195.0,5229489.0
2011-05-25,16150,16550,16000,16000,35970,83672.0,5229489.0
2011-05-26,16150,16700,16000,16350,28922,85502.0,5229489.0
2011-05-27,16400,16700,16350,16550,17181,86548.0,5229489.0
2011-05-30,16750,16900,16200,16200,20940,84718.0,5229489.0
2011-05-31,16350,16400,15850,15900,27750,83149.0,5229489.0
2011-06-01,16000,16000,15600,15600,33769,81580.0,5229489.0
2011-06-02,15250,15300,14750,14800,54395,77396.0,5229489.0
2011-06-03,14800,14950,14500,14650,55434,76612.0,5229489.0
2011-06-07,14650,14950,14600,14800,26356,77396.0,5229489.0
2011-06-08,14900,14900,14600,14750,14031,77135.0,5229489.0
2011-06-09,14700,15100,14600,14850,36971,77658.0,5229489.0
2011-06-10,14850,15050,14550,14650,19186,76612.0,5229489.0
2011-06-13,14600,14600,14100,14150,26575,73997.0,5229489.0
2011-06-14,14150,14900,14100,14900,19901,77919.0,5229489.0
2011-06-15,14700,15050,14600,14800,15407,77396.0,5229489.0
2011-06-16,15000,15050,14600,14900,15052,77919.0,5229489.0
2011-06-17,15050,15050,14600,14750,8710,77135.0,5229489.0
2011-06-20,14750,14900,14600,14700,4870,76873.0,5229489.0
2011-06-21,14700,14900,14200,14300,27875,74782.0,5229489.0
2011-06-22,14350,14700,14150,14550,22217,76089.0,5229489.0
2011-06-23,14550,14700,14400,14500,8361,75828.0,5229489.0
2011-06-24,14600,14950,14400,14900,23171,77919.0,5229489.0
2011-06-27,14900,15050,14700,14900,18751,77919.0,5229489.0
2011-06-28,14950,15200,14650,14750,23930,77135.0,5229489.0
2011-06-29,14800,15000,14600,14700,9400,76873.0,5229489.0
2011-06-30,14850,14850,14250,14500,33376,75828.0,5229489.0
2011-07-01,14500,15100,14350,14800,58362,77396.0,5229489.0
2011-07-04,15000,15250,14800,15200,22824,79488.0,5229489.0
2011-07-05,15200,15200,14950,15100,17643,78965.0,5229489.0
2011-07-06,15100,15250,14900,15250,10460,79750.0,5229489.0
2011-07-07,15200,15250,15000,15150,11000,79227.0,5229489.0
2011-07-08,15000,15550,14900,15050,24992,78704.0,5229489.0
2011-07-11,14850,15150,14750,14750,13480,77135.0,5229489.0
2011-07-12,14650,15550,14400,15450,94450,80796.0,5229489.0
2011-07-13,15650,15650,15000,15500,35780,81057.0,5229489.0
2011-07-14,15550,16150,15350,16050,46609,83933.0,5229489.0
2011-07-15,16050,16200,15800,16200,68364,84718.0,5229489.0
2011-07-18,16200,16400,15950,16150,46746,84456.0,5229489.0
2011-07-19,16050,16150,15750,15850,25580,82887.0,5229489.0
2011-07-20,15900,16950,15850,16500,85503,86287.0,5229489.0
2011-07-21,16500,16500,16000,16000,17743,83672.0,5229489.0
2011-07-22,16050,16200,15700,15800,49193,82626.0,5229489.0
2011-07-25,15750,15900,15400,15400,58350,80534.0,5229489.0
2011-07-26,15450,17050,15450,16750,152776,87594.0,5229489.0
2011-07-27,17000,19250,17000,19250,561970,100668.0,5229489.0
2011-07-28,19300,19750,18850,19550,522975,102237.0,5229489.0
2011-07-29,19450,20850,16750,17950,753013,93869.0,5229489.0
2011-08-01,18200,18300,17300,18000,228463,94131.0,5229489.0
2011-08-02,18150,19650,18000,19000,418829,99360.0,5229489.0
2011-08-03,18500,18800,17800,18800,148619,98314.0,5229489.0
2011-08-04,19250,19250,16750,16950,270448,88640.0,5229489.0
2011-08-05,15600,16750,15300,16000,204812,83672.0,5229489.0
2011-08-08,15650,16300,13600,15000,308736,78442.0,5229489.0
2011-08-09,14400,14550,12800,14550,171782,76089.0,5229489.0
2011-08-10,15150,15450,14550,14850,175832,77658.0,5229489.0
2011-08-11,13850,15300,13650,15300,168441,80011.0,5229489.0
2011-08-12,15800,17500,15450,15950,347165,83410.0,5229489.0
2011-08-16,16750,17300,15900,16200,238056,84718.0,5229489.0
2011-08-17,15750,17900,15750,17800,294741,93085.0,5229489.0
2011-08-18,17900,18400,16700,17300,164260,90470.0,5229489.0
2011-08-19,16550,16750,15450,15450,191437,80796.0,5229489.0
2011-08-22,15450,16100,14850,15350,67623,80273.0,5229489.0
2011-08-23,15600,16200,15350,15550,77145,81319.0,5229489.0
2011-08-24,15650,16200,15400,15500,102955,81057.0,5229489.0
2011-08-25,15750,16350,15600,16300,141283,85241.0,5229489.0
2011-08-26,16250,16450,15850,15950,45972,83410.0,5229489.0
2011-08-29,16050,17800,16050,17800,150255,93085.0,5229489.0
2011-08-30,17500,17750,17100,17500,62891,91516.0,5229489.0
2011-08-31,17700,18600,17600,17800,206335,93085.0,5229489.0
2011-09-01,18150,18350,17200,17400,151611,90993.0,5229489.0
2011-09-02,17300,17450,16650,16750,110997,87594.0,5229489.0
2011-09-05,16450,16700,15900,15950,75895,83410.0,5229489.0
2011-09-06,15650,15900,14550,14900,150390,77919.0,5229489.0
2011-09-07,15400,15600,15100,15400,73580,80534.0,5229489.0
2011-09-08,15450,15750,15000,15150,89030,79227.0,5229489.0
2011-09-09,15000,15900,14950,15350,61326,80273.0,5229489.0
2011-09-14,15350,16050,15300,15350,106245,80273.0,5229489.0
2011-09-15,15800,16050,15400,15900,65032,83149.0,5229489.0
2011-09-16,16250,16500,15700,15950,87660,83410.0,5229489.0
2011-09-19,16050,16650,15800,15800,83962,82626.0,5229489.0
2011-09-20,15750,16350,15650,16200,60357,84718.0,5229489.0
2011-09-21,16400,16650,16050,16050,91642,83933.0,5229489.0
2011-09-22,15600,15950,15550,15550,71370,81319.0,5229489.0
2011-09-23,15000,15000,14250,14250,99094,74520.0,5229489.0
2011-09-26,14400,14500,12400,12450,86484,65107.0,5229489.0
2011-09-27,12750,13550,12750,13400,36472,70075.0,5229489.0
2011-09-28,13450,13750,12850,12850,33448,67199.0,5229489.0
2011-09-29,12800,13100,12300,13050,69383,68245.0,5229489.0
2011-09-30,13200,13650,13050,13200,35149,69029.0,5229489.0
2011-10-04,12250,12600,12000,12600,62825,65892.0,5229489.0
2011-10-05,12650,12700,11650,11800,90081,61708.0,5229489.0
2011-10-06,12150,12350,11800,12200,95272,63800.0,5229489.0
2011-10-07,12400,12600,12250,12600,49658,65892.0,5229489.0
2011-10-10,12750,13650,12750,13400,50638,70075.0,5229489.0
2011-10-11,13700,13850,13400,13700,46871,71644.0,5229489.0
2011-10-12,13650,13900,13450,13850,22281,72428.0,5229489.0
2011-10-13,14200,14400,13850,13850,49858,72428.0,5229489.0
2011-10-14,13750,13950,13350,13950,27061,72951.0,5229489.0
2011-10-17,14050,14800,14050,14550,42348,76089.0,5229489.0
2011-10-18,14300,14700,13900,14700,65614,76873.0,5229489.0
2011-10-19,15100,15200,14700,15000,44889,78442.0,5229489.0
2011-10-20,14800,15600,14550,14650,57101,76612.0,5229489.0
2011-10-21,14850,15300,14750,15100,33109,78965.0,5229489.0
2011-10-24,15150,15250,14900,14950,23863,78181.0,5229489.0
2011-10-25,15300,15300,14900,15000,21718,78442.0,5229489.0
2011-10-26,14900,15100,14750,15000,19536,78442.0,5229489.0
2011-10-27,15100,15650,14900,15500,44570,81057.0,5229489.0
2011-10-28,15500,15700,14600,14600,51397,76351.0,5229489.0
2011-10-31,14200,14450,14100,14450,65022,75566.0,5229489.0
2011-11-01,14450,14600,14250,14400,17163,75305.0,5229489.0
2011-11-02,13950,14800,13650,14800,29492,77396.0,5229489.0
2011-11-03,14800,14800,14450,14800,15489,77396.0,5229489.0
2011-11-04,14800,15200,14800,15200,27469,79488.0,5229489.0
2011-11-07,15200,15300,14800,14850,23571,77658.0,5229489.0
2011-11-08,14700,14700,14500,14600,26810,76351.0,5229489.0
2011-11-09,14900,14900,14400,14750,20360,77135.0,5229489.0
2011-11-10,14500,14500,13800,14500,21898,75828.0,5229489.0
2011-11-11,14350,14600,14050,14500,27339,75828.0,5229489.0
2011-11-14,14600,14700,14400,14500,42331,75828.0,5229489.0
2011-11-15,14300,14600,14200,14500,14905,75828.0,5229489.0
2011-11-16,14650,14650,14200,14300,21181,74782.0,5229489.0
2011-11-17,14300,14300,13750,14000,63569,73213.0,5229489.0
2011-11-18,13850,13900,13150,13300,56865,69552.0,5229489.0
2011-11-21,13300,13350,12850,12900,22487,67460.0,5229489.0
2011-11-22,12650,13350,12550,13350,17200,69814.0,5229489.0
2011-11-23,13150,13400,12900,13400,12870,70075.0,5229489.0
2011-11-24,13100,13300,12900,12950,16301,67722.0,5229489.0
2011-11-25,12900,13000,12450,13000,21090,67983.0,5229489.0
2011-11-28,13000,13000,12750,12900,10820,67460.0,5229489.0
2011-11-29,13350,13450,12950,13450,23270,70337.0,5229489.0
2011-11-30,13450,13450,12900,13450,21400,70337.0,5229489.0
2011-12-01,13600,13750,12900,13400,47600,70075.0,5229489.0
2011-12-02,13400,13500,13150,13350,9390,69814.0,5229489.0
2011-12-05,13400,13500,13100,13450,14158,70337.0,5229489.0
2011-12-06,13300,13450,13000,13150,15000,68768.0,5229489.0
2011-12-07,13250,13250,12900,13100,24701,68506.0,5229489.0
2011-12-08,13000,13100,12800,12950,18465,67722.0,5229489.0
2011-12-09,12800,13050,12700,12900,16930,67460.0,5229489.0
2011-12-12,12950,13850,12950,13800,47915,72167.0,5229489.0
2011-12-13,13600,15200,13550,14850,151409,77658.0,5229489.0
2011-12-14,14550,15200,14350,15150,85835,79227.0,5229489.0
2011-12-15,15000,15350,14400,15200,91482,79488.0,5229489.0
2011-12-16,15400,16050,14850,15600,128480,81580.0,5229489.0
2011-12-19,15450,15900,14000,15050,107581,78704.0,5229489.0
2011-12-20,14950,17100,14900,16850,205145,88117.0,5229489.0
2011-12-21,16850,17350,16150,16850,228777,88117.0,5229489.0
2011-12-22,16500,17100,16000,16900,115763,88378.0,5229489.0
2011-12-23,16850,17700,16250,17450,183802,91255.0,5229489.0
2011-12-26,17400,17550,16550,17150,205921,89686.0,5229489.0
2011-12-27,17050,17350,16450,16500,125322,86287.0,5229489.0
2011-12-28,16500,17050,16250,16750,73481,87594.0,5229489.0
2011-12-29,16400,16750,16100,16100,57054,84195.0,5229489.0
2012-01-02,16200,17100,15950,17100,44810,89424.0,5229489.0
2012-01-03,17050,17900,16900,17650,94260,92300.0,5229489.0
2012-01-04,17500,17700,16850,16950,61284,88640.0,5229489.0
2012-01-05,16950,17250,16600,16700,47328,87332.0,5229489.0
2012-01-06,16800,16900,16150,16150,27360,84456.0,5229489.0
2012-01-09,16100,17050,15950,16400,63504,85764.0,5229489.0
2012-01-10,16950,17150,15650,15700,129847,82103.0,5229489.0
2012-01-11,15900,16450,15500,15700,73665,82103.0,5229489.0
2012-01-12,15900,15900,15450,15650,22000,81842.0,5229489.0
2012-01-13,15600,15950,15550,15950,20396,83410.0,5229489.0
2012-01-16,15900,16100,15700,15750,17051,82364.0,5229489.0
2012-01-17,15850,15900,15600,15700,40421,82103.0,5229489.0
2012-01-18,15750,15900,15600,15600,33757,81580.0,5229489.0
2012-01-19,15600,15600,14750,15150,118910,79227.0,5229489.0
2012-01-20,15200,15750,15000,15700,67030,82103.0,5229489.0
2012-01-25,15700,15700,14950,15150,77521,79227.0,5229489.0
2012-01-26,15150,15500,15050,15150,45805,79227.0,5229489.0
2012-01-27,15200,15600,15100,15500,34041,81057.0,5229489.0
2012-01-30,15500,15650,14700,14750,88890,77135.0,5229489.0
2012-01-31,14800,15100,14700,14850,29390,77658.0,5229489.0
2012-02-01,14900,15100,14850,14900,18190,77919.0,5229489.0
2012-02-02,14950,15200,14950,15050,14981,78704.0,5229489.0
2012-02-03,15100,15200,14750,14900,24920,77919.0,5229489.0
2012-02-06,14950,15050,14500,14500,27553,75828.0,5229489.0
2012-02-07,14450,14750,14450,14600,13094,76351.0,5229489.0
2012-02-08,14700,14800,14450,14750,15375,77135.0,5229489.0
2012-02-09,14600,14800,14400,14500,23923,75828.0,5229489.0
2012-02-10,14600,14600,14300,14550,31458,76089.0,5229489.0
2012-02-13,14650,15250,14550,15200,45786,79488.0,5229489.0
2012-02-14,15250,15300,14800,14950,38335,78181.0,5229489.0
2012-02-15,14850,15000,14700,14700,32202,76873.0,5229489.0
2012-02-16,14550,14800,14500,14500,18563,75828.0,5229489.0
2012-02-17,14750,14750,14400,14500,27688,75828.0,5229489.0
2012-02-20,14600,14700,14500,14500,7913,75828.0,5229489.0
2012-02-21,14600,14600,14300,14450,21331,75566.0,5229489.0
2012-02-22,14450,14550,14150,14250,40324,74520.0,5229489.0
2012-02-23,14200,14350,14050,14350,14461,75043.0,5229489.0
2012-02-24,14350,14400,14250,14400,9860,75305.0,5229489.0
2012-02-27,14450,14450,14050,14050,20945,73474.0,5229489.0
2012-02-28,14000,14150,13800,13900,18320,72690.0,5229489.0
2012-02-29,14050,14200,13800,14100,31326,73736.0,5229489.0
2012-03-02,14100,14650,14100,14350,36726,75043.0,5229489.0
2012-03-05,14650,14900,14500,14850,50702,77658.0,5229489.0
2012-03-06,14850,14850,14650,14750,38038,77135.0,5229489.0
2012-03-07,14500,14850,14450,14800,16970,77396.0,5229489.0
2012-03-08,14850,14850,14400,14400,16600,75305.0,5229489.0
2012-03-09,14600,14750,14300,14750,18394,77135.0,5229489.0
2012-03-12,14600,14950,14600,14800,19110,77396.0,5229489.0
2012-03-13,14800,14900,14500,14700,14660,76873.0,5229489.0
2012-03-14,14800,14800,14400,14550,13611,76089.0,5229489.0
2012-03-15,14500,14600,14100,14300,22881,74782.0,5229489.0
2012-03-16,14200,14350,14100,14300,14010,74782.0,5229489.0
2012-03-19,14350,14400,14050,14100,13248,73736.0,5229489.0
2012-03-20,14100,14100,13850,13900,26217,72690.0,5229489.0
2012-03-21,13900,14000,13800,14000,7360,73213.0,5229489.0
2012-03-22,14000,14100,13850,13900,7290,72690.0,5229489.0
2012-03-23,13900,14000,13650,13800,7410,72167.0,5229489.0
2012-03-26,13800,13850,13650,13700,9560,71644.0,5229489.0
2012-03-27,13800,13800,13600,13700,10097,71644.0,5229489.0
2012-03-28,13700,13900,13450,13750,14021,71905.0,5229489.0
2012-03-29,13650,13800,13550,13600,9281,71121.0,5229489.0
2012-03-30,13600,13750,13300,13750,9610,71905.0,5229489.0
2012-04-02,13700,13950,13700,13900,7599,72690.0,5229489.0
2012-04-03,13850,14000,13750,13850,6885,72428.0,5229489.0
2012-04-04,13800,13850,13350,13450,11706,70337.0,5229489.0
2012-04-05,13300,13450,13250,13350,7991,69814.0,5229489.0
2012-04-06,13400,13450,13300,13350,5130,69814.0,5229489.0
2012-04-09,13350,13350,12750,12750,22830,66676.0,5229489.0
2012-04-10,12750,13100,12750,13100,11852,68506.0,5229489.0
2012-04-12,12950,13450,12900,13400,12892,70075.0,5229489.0
2012-04-13,13400,13550,13400,13550,4020,70860.0,5229489.0
2012-04-16,13400,13550,13400,13500,2808,70598.0,5229489.0
2012-04-17,13200,13500,13200,13500,5810,70598.0,5229489.0
2012-04-18,13500,13600,13350,13600,1463,71121.0,5229489.0
2012-04-19,13500,13650,13300,13300,3764,69552.0,5229489.0
2012-04-20,13250,13250,12800,12850,30637,67199.0,5229489.0
2012-04-23,12900,13000,12800,12800,7380,66937.0,5229489.0
2012-04-24,12800,12800,12650,12800,8040,66937.0,5229489.0
2012-04-25,12800,12800,12600,12600,6553,65892.0,5229489.0
2012-04-26,12700,12700,12450,12500,9378,65369.0,5229489.0
2012-04-27,12600,12600,12400,12500,7444,65369.0,5229489.0
2012-04-30,11800,12000,10650,10650,337020,55694.0,5229489.0
2012-05-02,10600,10650,10150,10300,118327,53864.0,5229489.0
2012-05-03,10450,10550,10200,10200,74148,53341.0,5229489.0
2012-05-04,10300,10300,10050,10200,56465,53341.0,5229489.0
2012-05-07,10050,10100,9880,9900,113058,51772.0,5229489.0
2012-05-08,10000,10000,9880,9970,26351,52138.0,5229489.0
2012-05-09,9970,9970,9690,9690,49663,50674.0,5229489.0
2012-05-10,9660,9780,9470,9580,64115,50099.0,5229489.0
2012-05-11,9580,9600,9280,9380,54438,49053.0,5229489.0
2012-05-14,9400,9400,9000,9170,61927,47954.0,5229489.0
2012-05-15,9130,9300,8890,9170,44706,47954.0,5229489.0
2012-05-16,9060,9200,8920,9180,46135,48007.0,5229489.0
2012-05-17,9140,9210,9010,9010,30325,47118.0,5229489.0
2012-05-18,8900,8900,8550,8780,50498,45915.0,5229489.0
2012-05-21,8780,8810,8490,8490,33970,44398.0,5229489.0
2012-05-22,8520,8650,8500,8600,31625,44974.0,5229489.0
2012-05-23,8630,8800,8580,8620,20767,45078.0,5229489.0
2012-05-24,8690,8900,8670,8890,20172,46490.0,5229489.0
2012-05-25,8950,9110,8830,8990,25261,47013.0,5229489.0
2012-05-29,8990,9000,8750,8940,15840,46752.0,5229489.0
2012-05-30,8970,8990,8800,8820,8729,46124.0,5229489.0
2012-05-31,8780,8900,8730,8900,22750,46542.0,5229489.0
2012-06-01,8930,9110,8930,8960,12894,46856.0,5229489.0
2012-06-04,8810,8830,8490,8510,39416,44503.0,5229489.0
2012-06-05,8520,8820,8520,8760,15813,45810.0,5229489.0
2012-06-07,8800,9000,8800,9000,19658,47065.0,5229489.0
2012-06-08,9000,9080,8930,9020,11269,47170.0,5229489.0
2012-06-11,9080,9160,9050,9150,23551,47850.0,5229489.0
2012-06-12,9020,9140,9000,9140,12801,47798.0,5229489.0
2012-06-13,9190,9200,8980,9000,18933,47065.0,5229489.0
2012-06-14,8820,9000,8820,9000,14170,47065.0,5229489.0
2012-06-15,9000,9150,8970,9010,30770,47118.0,5229489.0
2012-06-18,9140,9160,8900,9010,40207,47118.0,5229489.0
2012-06-19,8930,9080,8920,9040,19230,47275.0,5229489.0
2012-06-20,9050,9150,9010,9140,32262,47798.0,5229489.0
2012-06-21,9080,9750,9080,9690,105670,50674.0,5229489.0
2012-06-22,9590,9770,9500,9680,65294,50621.0,5229489.0
2012-06-25,9710,9710,9500,9560,36717,49994.0,5229489.0
2012-06-26,9510,9640,9400,9480,22470,49576.0,5229489.0
