성신양회(004980),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-01-28,7880,8040,7760,7850,103149,184700.0,23528636.0
2016-01-29,7950,8300,7810,8110,172828,190817.0,23528636.0
2016-02-01,8240,8460,8150,8370,118983,196935.0,23528636.0
2016-02-02,8490,8490,8290,8310,109488,195523.0,23528636.0
2016-02-03,8250,8250,7970,7970,99979,187523.0,23528636.0
2016-02-04,8150,8850,7990,8670,309287,203993.0,23528636.0
2016-02-05,8810,8970,8730,8950,161422,210581.0,23528636.0
2016-02-11,8600,8830,8600,8800,165867,207052.0,23528636.0
2016-02-12,8720,8730,7840,8120,299930,191053.0,23528636.0
2016-02-15,8320,8680,8250,8590,132680,202111.0,23528636.0
2016-02-16,8690,8690,8380,8490,123676,199758.0,23528636.0
2016-02-17,8450,8500,8250,8420,77009,198111.0,23528636.0
2016-02-18,8470,9150,8470,9020,140302,212228.0,23528636.0
2016-02-19,8650,9170,8560,8920,241440,209875.0,23528636.0
2016-02-22,8950,9290,8720,9240,161543,217405.0,23528636.0
2016-02-23,9150,9380,9090,9250,87902,217640.0,23528636.0
2016-02-24,9140,9750,9140,9500,132423,223522.0,23528636.0
2016-02-25,9600,9730,9250,9290,134779,218581.0,23528636.0
2016-02-26,9230,9400,8980,9040,148357,212699.0,23528636.0
2016-02-29,9090,9550,9050,9440,159320,222110.0,23528636.0
2016-03-02,9520,9690,9450,9690,225397,227992.0,23528636.0
2016-03-03,9690,10150,9620,10100,266935,237639.0,23528636.0
2016-03-04,10100,10200,9850,9930,202571,233639.0,23528636.0
2016-03-07,9850,10400,9780,10400,198806,244698.0,23528636.0
2016-03-08,10300,10450,10050,10400,131694,244698.0,23528636.0
2016-03-09,10400,11050,10300,10900,237529,256462.0,23528636.0
2016-03-10,10800,11150,10650,11000,184026,258815.0,23528636.0
2016-03-11,11000,11150,10750,11000,122883,258815.0,23528636.0
2016-03-14,10950,11100,10300,10400,179449,244698.0,23528636.0
2016-03-15,10400,10750,10400,10650,63345,250580.0,23528636.0
2016-03-16,10600,10600,10350,10500,80297,247051.0,23528636.0
2016-03-17,10450,10650,10200,10200,122070,239992.0,23528636.0
2016-03-18,10300,10550,10200,10350,78851,243521.0,23528636.0
2016-03-21,10350,10600,10100,10200,108012,239992.0,23528636.0
2016-03-22,10200,10500,10100,10450,89939,250889.0,24008482.0
2016-03-23,10550,10550,10250,10350,130927,248488.0,24008482.0
2016-03-24,10400,11100,10300,10750,286692,258091.0,24008482.0
2016-03-25,10900,10900,10350,10400,133831,249688.0,24008482.0
2016-03-28,10350,10350,9870,9940,176233,238644.0,24008482.0
2016-03-29,9960,10100,9750,9840,152411,236243.0,24008482.0
2016-03-30,9900,10000,9550,9680,245490,232402.0,24008482.0
2016-03-31,9630,9950,9580,9840,177935,236243.0,24008482.0
2016-04-01,9800,10700,9770,10400,382019,249688.0,24008482.0
2016-04-04,10400,10850,10250,10800,183310,259292.0,24008482.0
2016-04-05,10800,11250,10650,11150,409859,267695.0,24008482.0
2016-04-06,11100,11300,10700,11100,296474,266494.0,24008482.0
2016-04-07,11000,12050,11000,12000,421642,288102.0,24008482.0
2016-04-08,11900,12800,11750,12650,480762,303707.0,24008482.0
2016-04-11,12500,12800,12350,12550,192522,301306.0,24008482.0
2016-04-12,12650,12950,12100,12200,243031,292903.0,24008482.0
2016-04-14,12200,12500,11800,12350,251164,296505.0,24008482.0
2016-04-15,12350,12450,12050,12100,121757,290503.0,24008482.0
2016-04-18,12200,12200,11750,11900,77933,285701.0,24008482.0
2016-04-19,11850,12500,11800,12250,114340,294104.0,24008482.0
2016-04-20,12350,12350,11950,11950,91147,286901.0,24008482.0
2016-04-21,11950,12050,11350,11850,191137,284501.0,24008482.0
2016-04-22,11800,12000,11500,11800,161064,283300.0,24008482.0
2016-04-25,11900,12400,11800,12200,118923,292903.0,24008482.0
2016-04-26,12250,12550,11650,12100,258458,290503.0,24008482.0
2016-04-27,12150,13000,11950,12550,350538,301306.0,24008482.0
2016-04-28,12700,13500,12600,13350,385073,320513.0,24008482.0
2016-04-29,13450,14200,13350,14000,528882,336119.0,24008482.0
2016-05-02,14000,14000,13150,13200,275514,316912.0,24008482.0
2016-05-03,13100,13450,12750,13350,300093,320513.0,24008482.0
2016-05-04,13350,13450,12550,12850,290539,308509.0,24008482.0
2016-05-09,12750,13250,12500,13200,256410,316912.0,24008482.0
2016-05-10,13000,13600,13000,13400,244369,321714.0,24008482.0
2016-05-11,13400,13450,12700,12900,243255,309709.0,24008482.0
2016-05-12,12850,13600,12750,13050,198070,313311.0,24008482.0
2016-05-13,13000,13300,12900,13000,108694,312110.0,24008482.0
2016-05-16,13100,13300,12900,12900,85541,309709.0,24008482.0
2016-05-17,12600,12600,11450,12250,573846,294104.0,24008482.0
2016-05-18,11900,12350,11300,12250,404969,294104.0,24008482.0
2016-05-19,12150,12200,10300,10950,708487,262893.0,24008482.0
2016-05-20,10850,11300,10700,10900,296060,261692.0,24008482.0
2016-05-23,11000,11200,10600,10850,148239,260492.0,24008482.0
2016-05-24,11250,11450,10900,11050,215786,265294.0,24008482.0
2016-05-25,11250,11400,10800,10900,133634,261692.0,24008482.0
2016-05-26,10800,11000,10450,10500,169124,252089.0,24008482.0
2016-05-27,10400,10950,10350,10900,218117,261692.0,24008482.0
2016-05-30,10950,11000,10450,10600,145120,254490.0,24008482.0
2016-05-31,10500,10750,10450,10600,111442,254490.0,24008482.0
2016-06-01,10600,10800,10150,10300,209385,247287.0,24008482.0
2016-06-02,10350,10600,10100,10500,187719,252089.0,24008482.0
2016-06-03,10450,10650,10200,10350,136545,248488.0,24008482.0
2016-06-07,10300,10800,10250,10550,189172,253289.0,24008482.0
2016-06-08,10600,10700,10400,10500,87846,252089.0,24008482.0
2016-06-09,10550,10650,10250,10500,175724,252089.0,24008482.0
2016-06-10,10450,10600,10250,10550,121334,253289.0,24008482.0
2016-06-13,10450,10650,10350,10450,78908,250889.0,24008482.0
2016-06-14,10500,10700,10300,10650,122423,255690.0,24008482.0
2016-06-15,10750,11450,10450,10450,200555,250889.0,24008482.0
2016-06-16,10550,10600,9700,9970,259870,239365.0,24008482.0
2016-06-17,9970,10350,9950,10250,151982,246087.0,24008482.0
2016-06-20,10400,10400,10000,10400,72215,249688.0,24008482.0
2016-06-21,10400,10900,10250,10700,188306,256891.0,24008482.0
2016-06-22,10800,11000,10500,10900,123759,261692.0,24008482.0
2016-06-23,10850,10950,10450,10500,94778,252089.0,24008482.0
2016-06-24,10750,10750,9750,9860,302255,236724.0,24008482.0
2016-06-27,9250,10150,9250,10000,129801,240085.0,24008482.0
2016-06-28,9860,10000,9690,9820,153759,235763.0,24008482.0
2016-06-29,10100,10600,10000,10350,216340,248488.0,24008482.0
2016-06-30,10450,10900,10450,10700,167959,256891.0,24008482.0
2016-07-01,10650,10900,10550,10550,84816,253289.0,24008482.0
2016-07-04,10550,11250,10550,11250,193509,270095.0,24008482.0
2016-07-05,11350,11350,10900,11000,111382,264093.0,24008482.0
2016-07-06,11000,11000,10550,10700,106870,256891.0,24008482.0
2016-07-07,10850,11700,10850,11700,255452,280899.0,24008482.0
2016-07-08,11900,12200,11400,11600,235052,278498.0,24008482.0
2016-07-11,11800,11850,11450,11600,80553,278498.0,24008482.0
2016-07-12,11650,11650,11200,11550,95399,277298.0,24008482.0
2016-07-13,11500,11700,11000,11200,158038,268895.0,24008482.0
2016-07-14,11100,11300,10950,11200,78510,268895.0,24008482.0
2016-07-15,11200,11300,10850,11150,90519,267695.0,24008482.0
2016-07-18,11250,11650,11100,11450,136279,274897.0,24008482.0
2016-07-19,11500,11750,11000,11050,113900,265294.0,24008482.0
2016-07-20,11050,11150,10450,10750,292929,258091.0,24008482.0
2016-07-21,10650,10950,10500,10700,119676,256891.0,24008482.0
2016-07-22,10600,10900,10400,10800,137957,259292.0,24008482.0
2016-07-25,10800,10900,10500,10500,89094,252089.0,24008482.0
2016-07-26,10400,10700,10250,10600,100313,254490.0,24008482.0
2016-07-27,10550,10850,10500,10550,84745,253289.0,24008482.0
2016-07-28,10500,10950,10250,10900,133275,261692.0,24008482.0
2016-07-29,10900,11100,10750,11100,143667,266494.0,24008482.0
2016-08-01,11250,11300,10800,10850,109161,260492.0,24008482.0
2016-08-02,10800,10850,10450,10500,147069,252089.0,24008482.0
2016-08-03,10550,10650,10450,10500,49148,252089.0,24008482.0
2016-08-04,10550,10650,10150,10250,196238,246087.0,24008482.0
2016-08-05,10150,10450,10150,10450,88222,250889.0,24008482.0
2016-08-08,10500,10550,10000,10000,224760,240085.0,24008482.0
2016-08-09,10000,10250,10000,10100,122368,242486.0,24008482.0
2016-08-10,10150,10150,10000,10050,108344,241285.0,24008482.0
2016-08-11,10050,10100,9810,9950,176767,238884.0,24008482.0
2016-08-12,9940,10250,9900,10200,123624,244887.0,24008482.0
2016-08-16,10250,10450,9990,10000,114073,240085.0,24008482.0
2016-08-17,10150,10300,9980,10300,162612,247287.0,24008482.0
2016-08-18,10300,10350,10000,10050,107126,241285.0,24008482.0
2016-08-19,10100,10100,9500,9530,261512,228801.0,24008482.0
2016-08-22,9570,9570,9080,9130,223104,219197.0,24008482.0
2016-08-23,9130,9570,9130,9520,111806,228561.0,24008482.0
2016-08-24,9520,9530,9230,9450,79836,226880.0,24008482.0
2016-08-25,9450,9460,9160,9200,102623,220878.0,24008482.0
2016-08-26,9210,9480,9110,9150,100384,219678.0,24008482.0
2016-08-29,9070,9180,8950,8980,70161,215596.0,24008482.0
2016-08-30,9040,9130,8860,8950,77246,214876.0,24008482.0
2016-08-31,9020,9030,8590,8730,120277,209594.0,24008482.0
2016-09-01,8730,9130,8590,9110,93109,218717.0,24008482.0
2016-09-02,9180,9240,8950,9180,79017,220398.0,24008482.0
2016-09-05,9200,9500,9150,9490,131366,227840.0,24008482.0
2016-09-06,9450,9650,9390,9600,86579,230481.0,24008482.0
2016-09-07,9580,9580,9250,9370,82602,224959.0,24008482.0
2016-09-08,9370,9400,9050,9400,62884,225680.0,24008482.0
2016-09-09,9550,9590,9080,9400,115175,225680.0,24008482.0
2016-09-12,9200,9200,9070,9080,69525,217997.0,24008482.0
2016-09-13,9240,9240,8900,8970,78616,215356.0,24008482.0
2016-09-19,8980,9100,8950,8990,58251,215836.0,24008482.0
2016-09-20,9000,9060,8830,8880,122193,213195.0,24008482.0
2016-09-21,8890,9090,8880,9090,77521,218237.0,24008482.0
2016-09-22,9070,9150,8950,9020,73932,216557.0,24008482.0
2016-09-23,9010,9170,8820,8910,159028,213916.0,24008482.0
2016-09-26,8910,9010,8790,8890,83426,213435.0,24008482.0
2016-09-27,8890,8970,8790,8900,86983,213675.0,24008482.0
2016-09-28,8900,8930,8700,8760,128703,210314.0,24008482.0
2016-09-29,8750,9110,8740,8870,162250,212955.0,24008482.0
2016-09-30,8870,8870,8690,8790,96598,211035.0,24008482.0
2016-10-04,8790,8840,8570,8670,91749,208154.0,24008482.0
2016-10-05,8660,8660,8330,8360,222714,200711.0,24008482.0
2016-10-06,8370,8470,8320,8390,63059,201431.0,24008482.0
2016-10-07,8410,8500,8220,8310,113700,199510.0,24008482.0
2016-10-10,8330,8570,8320,8480,75736,203592.0,24008482.0
2016-10-11,8500,9050,8500,8920,213013,214156.0,24008482.0
2016-10-12,8950,8990,8700,8790,90159,211035.0,24008482.0
2016-10-13,8790,8810,8460,8600,80277,206473.0,24008482.0
2016-10-14,8590,8680,8510,8670,51328,208154.0,24008482.0
2016-10-17,8650,8650,8410,8480,36383,203592.0,24008482.0
2016-10-18,8450,8530,8410,8450,21118,202872.0,24008482.0
2016-10-19,8460,8480,8250,8280,88712,198790.0,24008482.0
2016-10-20,8330,8380,8200,8290,48997,199030.0,24008482.0
2016-10-21,8300,8400,8210,8300,72987,199270.0,24008482.0
2016-10-24,8300,8330,8010,8200,100657,196870.0,24008482.0
2016-10-25,8200,8240,7980,8060,75939,193508.0,24008482.0
2016-10-26,8020,8060,7750,7810,73362,187506.0,24008482.0
2016-10-27,7800,8130,7750,8060,84142,193508.0,24008482.0
2016-10-28,8020,8160,7900,8000,40896,192068.0,24008482.0
2016-10-31,8000,8000,7570,7610,148090,182705.0,24008482.0
2016-11-01,7550,7630,7330,7400,177070,177663.0,24008482.0
2016-11-02,7360,7450,6850,6960,226311,167099.0,24008482.0
2016-11-03,6850,7740,6820,7700,248087,184865.0,24008482.0
2016-11-04,7660,7850,7500,7750,80090,186066.0,24008482.0
2016-11-07,7840,7890,7640,7710,48944,185105.0,24008482.0
2016-11-08,7720,7760,7520,7640,69584,183425.0,24008482.0
2016-11-09,7640,7780,7030,7200,127020,172861.0,24008482.0
2016-11-10,7320,7720,7310,7680,85353,184385.0,24008482.0
2016-11-11,7630,8110,7630,8050,112611,193268.0,24008482.0
2016-11-14,8060,8370,7950,8060,66682,193508.0,24008482.0
2016-11-15,8100,8160,7900,8030,45678,192788.0,24008482.0
2016-11-16,8140,8140,7930,8070,53392,193748.0,24008482.0
2016-11-17,8040,8050,7860,8010,47725,192308.0,24008482.0
2016-11-18,8010,8010,7780,7880,44760,189187.0,24008482.0
2016-11-21,7880,7880,7500,7600,66931,182464.0,24008482.0
2016-11-22,7600,7720,7560,7580,30316,181984.0,24008482.0
2016-11-23,7580,7690,7500,7630,31608,183185.0,24008482.0
2016-11-24,7630,7640,7300,7350,44722,176462.0,24008482.0
2016-11-25,7420,7480,7070,7170,82867,172141.0,24008482.0
2016-11-28,7180,7220,6890,6890,100351,165418.0,24008482.0
2016-11-29,7000,7160,6850,7060,70345,169500.0,24008482.0
2016-11-30,7100,7260,7000,7130,33545,171180.0,24008482.0
2016-12-01,7160,7160,6970,7040,32730,169020.0,24008482.0
2016-12-02,7100,7110,6850,6990,53888,167819.0,24008482.0
2016-12-05,7000,7020,6830,6900,86296,165659.0,24008482.0
2016-12-06,6820,7010,6820,6910,52427,165899.0,24008482.0
2016-12-07,6910,6970,6770,6890,91990,165418.0,24008482.0
2016-12-08,6860,7190,6860,7030,82533,168780.0,24008482.0
2016-12-09,7070,7120,6990,7090,75447,170220.0,24008482.0
2016-12-12,7130,7280,7100,7250,89651,174061.0,24008482.0
2016-12-13,7240,7320,7200,7260,72942,174302.0,24008482.0
2016-12-14,7340,7390,7190,7260,66301,174302.0,24008482.0
2016-12-15,7250,7460,7210,7440,61197,178623.0,24008482.0
2016-12-16,7460,7460,7360,7410,59818,177903.0,24008482.0
2016-12-19,7410,7460,7280,7390,43322,177423.0,24008482.0
2016-12-20,7430,7460,7310,7330,41663,175982.0,24008482.0
2016-12-21,7290,7290,7030,7080,127935,169980.0,24008482.0
2016-12-22,7080,7150,7000,7070,49121,169740.0,24008482.0
2016-12-23,7090,7160,6940,7000,103344,168059.0,24008482.0
2016-12-26,7000,7030,6890,6910,55133,165899.0,24008482.0
2016-12-27,6860,6950,6850,6870,74956,164938.0,24008482.0
2016-12-28,6890,7070,6840,7070,94304,169740.0,24008482.0
2016-12-29,7060,7100,6970,6990,48249,167819.0,24008482.0
2017-01-02,6990,7080,6940,6970,49667,167339.0,24008482.0
2017-01-03,7030,7100,6970,7030,72483,168780.0,24008482.0
2017-01-04,7010,7190,7010,7170,98174,172141.0,24008482.0
2017-01-05,7170,7640,7170,7430,246826,178383.0,24008482.0
2017-01-06,7420,7500,7350,7480,62388,179583.0,24008482.0
2017-01-09,7500,7570,7280,7390,61535,177423.0,24008482.0
2017-01-10,7350,7410,7230,7320,40641,175742.0,24008482.0
2017-01-11,7320,7370,7190,7280,43481,174782.0,24008482.0
2017-01-12,7300,7420,7270,7350,36047,176462.0,24008482.0
2017-01-13,7330,7400,7210,7280,94269,174782.0,24008482.0
2017-01-16,7300,7330,7130,7190,61513,172621.0,24008482.0
2017-01-17,7180,7260,7120,7210,64206,173101.0,24008482.0
2017-01-18,7220,7240,7000,7100,84062,170460.0,24008482.0
2017-01-19,7110,7150,6950,6980,88115,167579.0,24008482.0
2017-01-20,7000,7000,6890,6930,99394,166379.0,24008482.0
2017-01-23,6930,7060,6850,6950,47253,166859.0,24008482.0
2017-01-24,6950,7000,6860,6900,62918,165659.0,24008482.0
2017-01-25,6890,6950,6780,6810,72731,163498.0,24008482.0
2017-01-26,6890,6940,6750,6920,52052,166139.0,24008482.0
2017-01-31,6920,6960,6880,6880,25004,165178.0,24008482.0
2017-02-01,6930,6960,6850,6960,46412,167099.0,24008482.0
2017-02-02,6880,6980,6800,6860,77276,164698.0,24008482.0
2017-02-03,6870,6930,6210,6730,105002,161577.0,24008482.0
2017-02-06,6700,6880,6670,6830,29566,163978.0,24008482.0
2017-02-07,6830,6880,6570,6740,85134,161817.0,24008482.0
2017-02-08,6740,6800,6550,6600,87549,158456.0,24008482.0
2017-02-09,6600,6640,6460,6570,60062,157736.0,24008482.0
2017-02-10,6570,6640,6500,6640,52789,159416.0,24008482.0
2017-02-13,6700,7290,6670,7280,316125,174782.0,24008482.0
2017-02-14,7300,7440,7230,7350,184281,176462.0,24008482.0
2017-02-15,7390,7580,7220,7460,129979,179103.0,24008482.0
2017-02-16,7450,7880,7420,7750,250699,186066.0,24008482.0
2017-02-17,7790,7830,7670,7720,148608,185345.0,24008482.0
2017-02-20,7700,7840,7510,7800,100172,187266.0,24008482.0
2017-02-21,7600,7700,7500,7630,113186,183185.0,24008482.0
2017-02-22,7670,7680,7360,7360,164138,176702.0,24008482.0
2017-02-23,7400,7500,7210,7300,97953,175262.0,24008482.0
2017-02-24,7420,7420,7260,7320,80475,175742.0,24008482.0
2017-02-27,7320,7410,7240,7350,42280,176462.0,24008482.0
2017-02-28,7310,7400,7250,7260,45451,174302.0,24008482.0
2017-03-02,7230,7350,7050,7270,89297,174542.0,24008482.0
2017-03-03,7200,7300,7160,7300,85127,175262.0,24008482.0
2017-03-06,7300,7310,7100,7180,85224,172381.0,24008482.0
2017-03-07,7190,7190,6930,7170,125536,172141.0,24008482.0
2017-03-08,7120,7190,6900,7100,116747,170460.0,24008482.0
2017-03-09,7090,7110,6920,6960,85569,167099.0,24008482.0
2017-03-10,6940,6990,6800,6950,65718,166859.0,24008482.0
2017-03-13,6950,6970,6800,6840,129852,164218.0,24008482.0
2017-03-14,6840,6870,6730,6760,92265,162297.0,24008482.0
2017-03-15,6770,6890,6730,6810,84832,163498.0,24008482.0
2017-03-16,6820,6850,6700,6840,108914,164218.0,24008482.0
2017-03-17,6830,6910,6710,6910,137533,165899.0,24008482.0
2017-03-20,6900,6940,6770,6800,123277,163258.0,24008482.0
2017-03-21,6810,6810,6700,6710,104826,161097.0,24008482.0
2017-03-22,6750,6780,6700,6760,66791,162297.0,24008482.0
2017-03-23,6770,6990,6730,6940,111027,166619.0,24008482.0
2017-03-24,6970,6970,6820,6920,59182,166139.0,24008482.0
2017-03-27,6970,7050,6870,6910,93582,165899.0,24008482.0
2017-03-28,6980,7010,6850,6980,67044,167579.0,24008482.0
2017-03-29,7050,7060,6950,7050,41397,169260.0,24008482.0
2017-03-30,7080,7500,7010,7360,258157,176702.0,24008482.0
2017-03-31,7270,7420,7200,7230,96436,173581.0,24008482.0
2017-04-03,7200,7290,7140,7260,54077,174302.0,24008482.0
2017-04-04,7260,7320,7030,7130,84842,171180.0,24008482.0
2017-04-05,7150,7150,6880,6900,114864,165659.0,24008482.0
2017-04-06,6900,6950,6770,6810,90611,163498.0,24008482.0
2017-04-07,6810,6910,6800,6850,64545,164458.0,24008482.0
2017-04-10,6890,6910,6620,6800,146656,163258.0,24008482.0
2017-04-11,6770,6810,6740,6810,37253,163498.0,24008482.0
2017-04-12,6750,6870,6750,6850,32625,164458.0,24008482.0
2017-04-13,6840,7050,6810,7030,57291,168780.0,24008482.0
2017-04-14,7030,7140,6930,7010,59735,168299.0,24008482.0
2017-04-17,7050,7150,6960,7120,106346,170940.0,24008482.0
2017-04-18,7120,7350,7070,7290,188947,175022.0,24008482.0
2017-04-19,7290,7920,7270,7590,541753,182224.0,24008482.0
2017-04-20,7510,7780,7470,7700,199809,184865.0,24008482.0
2017-04-21,7700,7810,7520,7700,165609,184865.0,24008482.0
2017-04-24,7700,7800,7510,7620,154277,182945.0,24008482.0
2017-04-25,7580,7740,7510,7550,88357,181264.0,24008482.0
2017-04-26,7460,7540,7110,7130,412831,171180.0,24008482.0
2017-04-27,7130,7210,7030,7130,75161,171180.0,24008482.0
2017-04-28,7140,7170,6940,6970,123235,167339.0,24008482.0
2017-05-02,6970,7020,6910,6990,57845,167819.0,24008482.0
2017-05-04,7040,7090,7000,7090,81326,170220.0,24008482.0
2017-05-08,7030,7180,7030,7120,51804,170940.0,24008482.0
2017-05-10,7140,7180,7070,7120,94895,170940.0,24008482.0
2017-05-11,7100,7180,7060,7150,47492,171661.0,24008482.0
2017-05-12,7170,7460,7080,7450,154656,178863.0,24008482.0
2017-05-15,7450,7460,7320,7350,146897,176462.0,24008482.0
2017-05-16,7380,7400,7160,7310,102242,175502.0,24008482.0
2017-05-17,7320,7350,7150,7230,51823,173581.0,24008482.0
2017-05-18,7220,7300,7150,7220,78386,173341.0,24008482.0
2017-05-19,7230,7490,7170,7420,93686,178143.0,24008482.0
2017-05-22,7490,7610,7450,7570,108227,181744.0,24008482.0
2017-05-23,7600,7630,7400,7430,109674,178383.0,24008482.0
2017-05-24,7420,7780,7420,7660,215823,183905.0,24008482.0
2017-05-25,7680,7980,7680,7880,346245,189187.0,24008482.0
2017-05-26,7900,7920,7790,7900,153796,189667.0,24008482.0
2017-05-29,7990,8210,7930,8120,286620,194949.0,24008482.0
2017-05-30,8110,8260,7960,8120,167018,194949.0,24008482.0
2017-05-31,8180,8210,7990,8200,119871,196870.0,24008482.0
2017-06-01,8250,8250,8100,8200,67103,196870.0,24008482.0
2017-06-02,8150,8240,8110,8170,91326,196149.0,24008482.0
2017-06-05,8190,8190,7930,8070,86341,193748.0,24008482.0
2017-06-07,8080,8080,7810,7840,180086,188226.0,24008482.0
2017-06-08,7840,7990,7760,7850,108719,188467.0,24008482.0
2017-06-09,7850,8050,7810,7920,78796,190147.0,24008482.0
2017-06-12,7900,8000,7880,7920,83181,190147.0,24008482.0
2017-06-13,7950,8140,7870,8120,74517,194949.0,24008482.0
2017-06-14,8140,8170,7970,8120,76091,194949.0,24008482.0
2017-06-15,8050,8150,7770,8000,147697,192068.0,24008482.0
2017-06-16,7930,8050,7780,8040,90484,193028.0,24008482.0
2017-06-19,8110,8110,7850,7880,79856,189187.0,24008482.0
2017-06-20,7840,7920,7460,7470,228430,179343.0,24008482.0
2017-06-21,7490,7550,7400,7530,94476,180784.0,24008482.0
2017-06-22,7550,7560,7280,7300,142738,175262.0,24008482.0
2017-06-23,7370,7390,7200,7370,40572,176943.0,24008482.0
2017-06-26,7370,7430,7190,7270,88951,174542.0,24008482.0
2017-06-27,7360,7360,7210,7300,98729,175262.0,24008482.0
2017-06-28,7300,7330,7210,7290,36472,175022.0,24008482.0
2017-06-29,7310,7360,7160,7230,63314,173581.0,24008482.0
2017-06-30,7230,7290,7120,7290,62871,175022.0,24008482.0
2017-07-03,7220,7340,7200,7280,59506,174782.0,24008482.0
2017-07-04,7270,7280,7100,7150,63871,171661.0,24008482.0
2017-07-05,7150,7200,6990,7130,61934,171180.0,24008482.0
2017-07-06,7130,7350,7130,7350,92807,176462.0,24008482.0
2017-07-07,7340,7390,7290,7310,34958,175502.0,24008482.0
2017-07-10,7310,7400,7200,7250,55056,174061.0,24008482.0
2017-07-11,7300,7300,7020,7120,154937,170940.0,24008482.0
2017-07-12,7120,7160,6980,7030,74515,168780.0,24008482.0
2017-07-13,7040,7150,7020,7120,47888,170940.0,24008482.0
2017-07-14,7140,7150,6990,7090,36094,170220.0,24008482.0
2017-07-17,7130,7430,7070,7420,150549,178143.0,24008482.0
2017-07-18,7460,7460,7340,7440,46003,178623.0,24008482.0
2017-07-19,7450,7930,7400,7800,407106,187266.0,24008482.0
2017-07-20,7890,7890,7650,7710,96412,185105.0,24008482.0
2017-07-21,7710,7800,7610,7670,65869,184145.0,24008482.0
2017-07-24,7740,7740,7470,7490,83742,179824.0,24008482.0
2017-07-25,7490,7590,7480,7490,105453,179824.0,24008482.0
2017-07-26,7450,7620,7430,7610,95257,182705.0,24008482.0
2017-07-27,7610,7660,7390,7400,88565,177663.0,24008482.0
2017-07-28,7490,7490,7300,7350,62362,176462.0,24008482.0
2017-07-31,7370,7410,7170,7400,58266,177663.0,24008482.0
2017-08-01,7360,7700,7350,7490,120913,179824.0,24008482.0
2017-08-02,7490,7540,7390,7520,30893,180544.0,24008482.0
2017-08-03,7460,7570,7380,7450,74091,178863.0,24008482.0
2017-08-04,7450,7480,7310,7360,36269,176702.0,24008482.0
2017-08-07,7390,7390,7200,7260,49466,174302.0,24008482.0
2017-08-08,7260,7310,7140,7140,55120,171421.0,24008482.0
2017-08-09,7130,7220,7070,7090,42138,170220.0,24008482.0
2017-08-10,7090,7200,7010,7190,63719,172621.0,24008482.0
2017-08-11,7100,7190,6990,7070,56877,169740.0,24008482.0
2017-08-14,7090,7300,6980,7110,48023,170700.0,24008482.0
2017-08-16,7080,7170,7020,7040,62934,169020.0,24008482.0
2017-08-17,7070,7070,6960,7040,79988,169020.0,24008482.0
2017-08-18,7030,7030,6900,6940,88137,166619.0,24008482.0
2017-08-21,6960,6960,6730,6730,125798,161577.0,24008482.0
2017-08-22,6790,6790,6690,6750,72016,162057.0,24008482.0
2017-08-23,6780,6820,6730,6790,39142,163018.0,24008482.0
2017-08-24,6840,6840,6690,6770,47159,162537.0,24008482.0
2017-08-25,6780,7070,6760,7040,100013,169020.0,24008482.0
2017-08-28,7090,7090,6950,6990,33470,167819.0,24008482.0
2017-08-29,6920,6990,6810,6950,29999,166859.0,24008482.0
2017-08-30,6940,6940,6810,6900,14485,165659.0,24008482.0
2017-08-31,6900,7000,6760,6840,40381,164218.0,24008482.0
2017-09-01,6840,6950,6780,6950,33191,166859.0,24008482.0
2017-09-04,6750,6920,6750,6920,41205,166139.0,24008482.0
2017-09-05,6840,6900,6760,6820,51848,163738.0,24008482.0
2017-09-06,6820,6840,6640,6660,65987,159896.0,24008482.0
2017-09-07,6640,6790,6640,6750,45545,162057.0,24008482.0
2017-09-08,6750,6750,6470,6500,112411,156055.0,24008482.0
2017-09-11,6440,6510,6190,6320,122497,151734.0,24008482.0
2017-09-12,6290,6420,6200,6340,62435,152214.0,24008482.0
2017-09-13,6390,6390,6200,6300,74142,151253.0,24008482.0
2017-09-14,6300,6300,6050,6050,103160,145251.0,24008482.0
2017-09-15,6060,6150,6000,6150,56942,147652.0,24008482.0
2017-09-18,6160,6180,6090,6150,42574,147652.0,24008482.0
2017-09-19,6150,6160,6090,6140,28791,147412.0,24008482.0
2017-09-20,6160,6220,6020,6060,61951,145491.0,24008482.0
2017-09-21,6200,6290,5590,5640,363112,135408.0,24008482.0
2017-09-22,5550,5620,5330,5330,240751,127965.0,24008482.0
2017-09-25,5290,5380,5090,5170,115339,124124.0,24008482.0
2017-09-26,5010,5330,5010,5280,71103,126765.0,24008482.0
2017-09-27,5320,5350,5240,5270,27894,126525.0,24008482.0
2017-09-28,5320,5320,5210,5250,40778,126045.0,24008482.0
2017-09-29,5220,5340,5220,5300,59626,127245.0,24008482.0
2017-10-10,5390,5440,5330,5440,42162,130606.0,24008482.0
2017-10-11,5460,5510,5390,5510,41232,132287.0,24008482.0
2017-10-12,5510,5690,5410,5640,44870,135408.0,24008482.0
2017-10-13,5690,5690,5440,5440,85324,130606.0,24008482.0
2017-10-16,5440,5500,5390,5470,17539,131326.0,24008482.0
2017-10-17,5520,5550,5430,5510,75845,132287.0,24008482.0
2017-10-18,5500,5510,5300,5370,70999,128926.0,24008482.0
2017-10-19,5430,5480,5370,5450,54206,130846.0,24008482.0
2017-10-20,5450,5640,5450,5550,82702,133247.0,24008482.0
