롯데정밀화학(004000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-07-04,72200,72800,71500,71700,250853,1849860.0,25800000.0
2011-07-05,71200,72100,70500,72100,160585,1860180.0,25800000.0
2011-07-06,71500,72200,70800,71200,142142,1836960.0,25800000.0
2011-07-07,70800,72000,70400,71900,153256,1855020.0,25800000.0
2011-07-08,72400,72400,71100,71100,202618,1834380.0,25800000.0
2011-07-11,70500,70700,69700,70000,141092,1806000.0,25800000.0
2011-07-12,68800,68800,68200,68200,149343,1759560.0,25800000.0
2011-07-13,68300,68700,67800,68400,120331,1764720.0,25800000.0
2011-07-14,68100,68200,66900,67600,220826,1744080.0,25800000.0
2011-07-15,67700,69900,67700,69900,192332,1803420.0,25800000.0
2011-07-18,70200,70800,69100,69200,189546,1785360.0,25800000.0
2011-07-19,69000,69600,68100,68400,168521,1764720.0,25800000.0
2011-07-20,69100,69300,68300,68800,164113,1775040.0,25800000.0
2011-07-21,68200,69700,68200,69100,98086,1782780.0,25800000.0
2011-07-22,69800,73400,69300,72800,562931,1878240.0,25800000.0
2011-07-25,72800,73700,72100,73000,297726,1883400.0,25800000.0
2011-07-26,73500,73700,71700,73200,242555,1888560.0,25800000.0
2011-07-27,72500,72800,71500,71600,150108,1847280.0,25800000.0
2011-07-28,70700,72400,70300,72000,153469,1857600.0,25800000.0
2011-07-29,72000,72500,70400,70400,112040,1816320.0,25800000.0
2011-08-01,71200,72100,71000,72100,132211,1860180.0,25800000.0
2011-08-02,71900,72700,70000,70000,195134,1806000.0,25800000.0
2011-08-03,68000,68600,67500,67800,171501,1749240.0,25800000.0
2011-08-04,68300,68500,65000,65000,212774,1677000.0,25800000.0
2011-08-05,60200,62400,59900,60500,283868,1560900.0,25800000.0
2011-08-08,59200,60800,52000,55600,330578,1434480.0,25800000.0
2011-08-09,52800,54000,48200,54000,517429,1393200.0,25800000.0
2011-08-10,56500,56700,53600,53800,319330,1388040.0,25800000.0
2011-08-11,50100,55400,50100,55000,265635,1419000.0,25800000.0
2011-08-12,56100,56100,53800,53800,196269,1388040.0,25800000.0
2011-08-16,55500,56000,55000,56000,194335,1444800.0,25800000.0
2011-08-17,55700,57300,55400,56400,175996,1455120.0,25800000.0
2011-08-18,56900,56900,52600,53200,281447,1372560.0,25800000.0
2011-08-19,51000,51100,48150,48150,318941,1242270.0,25800000.0
2011-08-22,48000,49300,45650,45800,243059,1181640.0,25800000.0
2011-08-23,45800,48150,45800,47400,285245,1222920.0,25800000.0
2011-08-24,48200,49700,47400,48300,268977,1246140.0,25800000.0
2011-08-25,49000,49750,47600,47700,168288,1230660.0,25800000.0
2011-08-26,47250,48300,47200,47850,114786,1234530.0,25800000.0
2011-08-29,49100,50800,48500,50600,239319,1305480.0,25800000.0
2011-08-30,51900,52400,50800,51000,227398,1315800.0,25800000.0
2011-08-31,51400,51700,50100,51700,137810,1333860.0,25800000.0
2011-09-01,51500,53000,50800,51000,249897,1315800.0,25800000.0
2011-09-02,50600,51200,49450,50100,142371,1292580.0,25800000.0
2011-09-05,48850,48900,47000,47000,179887,1212600.0,25800000.0
2011-09-06,45800,47800,45200,47450,163833,1224210.0,25800000.0
2011-09-07,48200,49500,47650,49000,181564,1264200.0,25800000.0
2011-09-08,49700,50300,48900,49500,166132,1277100.0,25800000.0
2011-09-09,48800,49450,47300,47800,167348,1233240.0,25800000.0
2011-09-14,47900,47900,45450,45450,173770,1172610.0,25800000.0
2011-09-15,46450,47000,43600,44300,226305,1142940.0,25800000.0
2011-09-16,45100,45700,45000,45650,192623,1177770.0,25800000.0
2011-09-19,45400,46200,45050,45050,106370,1162290.0,25800000.0
2011-09-20,45000,46300,44300,46200,160984,1191960.0,25800000.0
2011-09-21,46600,47700,46100,47100,153045,1215180.0,25800000.0
2011-09-22,45900,46000,44500,44600,248532,1150680.0,25800000.0
2011-09-23,42600,42600,41600,41600,236547,1073280.0,25800000.0
2011-09-26,42050,42350,38850,38900,258050,1003620.0,25800000.0
2011-09-27,40100,40700,39800,40700,199159,1050060.0,25800000.0
2011-09-28,41100,41250,39700,39850,234460,1028130.0,25800000.0
2011-09-29,39100,41450,38950,41450,213802,1069410.0,25800000.0
2011-09-30,41400,41650,40600,41550,181187,1071990.0,25800000.0
2011-10-04,39300,40850,38800,40850,169670,1053930.0,25800000.0
2011-10-05,41300,41600,39600,40500,212432,1044900.0,25800000.0
2011-10-06,41400,43150,41150,41700,259105,1075860.0,25800000.0
2011-10-07,43100,46300,43000,45000,408794,1161000.0,25800000.0
2011-10-10,45000,46950,44500,46400,260441,1197120.0,25800000.0
2011-10-11,47600,47950,46700,46700,256036,1204860.0,25800000.0
2011-10-12,46650,47300,45800,47150,108722,1216470.0,25800000.0
2011-10-13,47900,48300,47200,47400,145895,1222920.0,25800000.0
2011-10-14,47100,47950,46200,47500,106573,1225500.0,25800000.0
2011-10-17,48400,51600,47650,51200,335800,1320960.0,25800000.0
2011-10-18,50100,51600,49450,51000,263151,1315800.0,25800000.0
2011-10-19,51600,51600,49800,50700,132648,1308060.0,25800000.0
2011-10-20,50400,51700,49000,49000,158611,1264200.0,25800000.0
2011-10-21,49800,50700,49150,50500,141866,1302900.0,25800000.0
2011-10-24,51500,53000,51100,53000,231383,1367400.0,25800000.0
2011-10-25,53400,53900,52400,52400,175755,1351920.0,25800000.0
2011-10-26,51500,52800,51200,52700,101925,1359660.0,25800000.0
2011-10-27,53100,54000,52000,53200,186975,1372560.0,25800000.0
2011-10-28,54600,55800,53800,55700,306207,1437060.0,25800000.0
2011-10-31,55400,55400,54100,54100,143309,1395780.0,25800000.0
2011-11-01,52900,53300,51800,52500,169685,1354500.0,25800000.0
2011-11-02,50600,52400,50200,52100,143395,1344180.0,25800000.0
2011-11-03,53000,53600,52400,52500,172015,1354500.0,25800000.0
2011-11-04,53700,55800,53700,54400,217102,1403520.0,25800000.0
2011-11-07,54000,55500,53600,54800,117664,1413840.0,25800000.0
2011-11-08,55000,55200,53800,53800,89581,1388040.0,25800000.0
2011-11-09,54500,54800,53400,54500,92322,1406100.0,25800000.0
2011-11-10,52300,53300,51100,51600,290804,1331280.0,25800000.0
2011-11-11,52500,52900,51600,51700,143067,1333860.0,25800000.0
2011-11-14,52400,54700,52300,54100,257439,1395780.0,25800000.0
2011-11-15,53500,54600,53400,54000,117742,1393200.0,25800000.0
2011-11-16,54000,54900,52300,52400,143540,1351920.0,25800000.0
2011-11-17,52700,53800,51600,53100,110378,1369980.0,25800000.0
2011-11-18,52200,52400,51500,52000,90301,1341600.0,25800000.0
2011-11-21,51600,51800,50200,51800,84441,1336440.0,25800000.0
2011-11-22,50600,51800,50600,51400,71217,1326120.0,25800000.0
2011-11-23,51200,51200,49750,50400,127862,1300320.0,25800000.0
2011-11-24,49700,50500,49550,49700,120708,1282260.0,25800000.0
2011-11-25,49300,49600,47600,48450,151481,1250010.0,25800000.0
2011-11-28,49000,54000,48750,52900,279805,1364820.0,25800000.0
2011-11-29,52800,53500,51900,52900,198849,1364820.0,25800000.0
2011-11-30,52400,54000,52000,53300,129965,1375140.0,25800000.0
2011-12-01,55100,56800,54800,55500,338066,1431900.0,25800000.0
2011-12-02,55700,56000,55100,56000,140496,1444800.0,25800000.0
2011-12-05,56800,57400,56100,57100,127597,1473180.0,25800000.0
2011-12-06,57200,57400,56300,57100,161657,1473180.0,25800000.0
2011-12-07,57800,61500,56700,61000,429809,1573800.0,25800000.0
2011-12-08,60900,61300,59600,60100,210159,1550580.0,25800000.0
2011-12-09,59200,63000,58300,62800,306388,1620240.0,25800000.0
2011-12-12,63000,66300,62100,65100,494245,1679580.0,25800000.0
2011-12-13,65000,66300,64200,65100,245737,1679580.0,25800000.0
2011-12-14,64600,65800,63600,65300,238471,1684740.0,25800000.0
2011-12-15,64100,64500,61400,63300,235509,1633140.0,25800000.0
2011-12-16,64000,64000,60500,61400,228657,1584120.0,25800000.0
2011-12-19,61300,61300,57500,59200,299962,1527360.0,25800000.0
2011-12-20,59300,61500,58500,61500,146879,1586700.0,25800000.0
2011-12-21,62900,63400,61800,62200,165866,1604760.0,25800000.0
2011-12-22,62500,63000,61600,62800,69825,1620240.0,25800000.0
2011-12-23,63100,63300,62200,62700,105319,1617660.0,25800000.0
2011-12-26,62700,62700,61000,61200,105682,1578960.0,25800000.0
2011-12-27,62100,62600,59900,61300,145260,1581540.0,25800000.0
2011-12-28,61000,62300,60700,62300,62533,1607340.0,25800000.0
2011-12-29,62000,62500,61000,61000,73113,1573800.0,25800000.0
2012-01-02,61100,61800,59000,60100,165391,1550580.0,25800000.0
2012-01-03,60800,62000,60700,61600,122248,1589280.0,25800000.0
2012-01-04,61100,62100,61100,62000,70189,1599600.0,25800000.0
2012-01-05,62000,62600,60300,60300,109744,1555740.0,25800000.0
2012-01-06,60500,61000,59000,60300,107194,1555740.0,25800000.0
2012-01-09,60000,61200,58900,60400,83697,1558320.0,25800000.0
2012-01-10,60500,62200,60500,61500,108728,1586700.0,25800000.0
2012-01-11,61800,61800,61000,61000,66078,1573800.0,25800000.0
2012-01-12,61500,63500,61000,62500,203230,1612500.0,25800000.0
2012-01-13,62500,65200,62300,64700,268423,1669260.0,25800000.0
2012-01-16,64200,64300,62900,63900,103425,1648620.0,25800000.0
2012-01-17,64000,65600,63500,63500,147936,1638300.0,25800000.0
2012-01-18,63500,64200,62100,62100,153985,1602180.0,25800000.0
2012-01-19,62600,63600,62200,63000,122905,1625400.0,25800000.0
2012-01-20,63200,63600,61300,63000,197357,1625400.0,25800000.0
2012-01-25,62800,63500,61500,61500,184061,1586700.0,25800000.0
2012-01-26,61800,62500,61200,61800,122852,1594440.0,25800000.0
2012-01-27,61800,64000,61400,63600,179368,1640880.0,25800000.0
2012-01-30,63800,64400,61700,61900,200745,1597020.0,25800000.0
2012-01-31,61900,62600,61500,61600,87643,1589280.0,25800000.0
2012-02-01,61400,62400,61400,61900,176622,1597020.0,25800000.0
2012-02-02,62600,66400,62400,65800,517494,1697640.0,25800000.0
2012-02-03,66500,67500,66200,67500,437407,1741500.0,25800000.0
2012-02-06,68000,68200,66300,66500,237262,1715700.0,25800000.0
2012-02-07,66500,68100,65900,65900,175775,1700220.0,25800000.0
2012-02-08,66500,67400,65100,65700,204185,1695060.0,25800000.0
2012-02-09,65900,67400,65700,66700,231285,1720860.0,25800000.0
2012-02-10,66600,67400,65300,65400,140467,1687320.0,25800000.0
2012-02-13,65200,65700,64500,64700,122058,1669260.0,25800000.0
2012-02-14,64700,66200,64100,64700,183431,1669260.0,25800000.0
2012-02-15,64700,65200,63500,64400,211102,1661520.0,25800000.0
2012-02-16,63900,63900,61800,61800,268800,1594440.0,25800000.0
2012-02-17,62700,62900,62000,62000,183974,1599600.0,25800000.0
2012-02-20,62600,63300,62400,62900,104246,1622820.0,25800000.0
2012-02-21,62900,63200,61800,62100,89713,1602180.0,25800000.0
2012-02-22,62200,62600,61000,62100,152415,1602180.0,25800000.0
2012-02-23,62000,62900,61100,62500,112576,1612500.0,25800000.0
2012-02-24,62700,63000,62000,62400,110737,1609920.0,25800000.0
2012-02-27,62600,62600,60400,60800,121243,1568640.0,25800000.0
2012-02-28,60800,61100,59700,60600,144770,1563480.0,25800000.0
2012-02-29,60900,61600,60600,61400,137135,1584120.0,25800000.0
2012-03-02,61300,61700,60300,60400,170977,1558320.0,25800000.0
2012-03-05,60400,60400,58100,58300,291377,1504140.0,25800000.0
2012-03-06,58200,59300,56700,57200,210982,1475760.0,25800000.0
2012-03-07,56700,59500,56400,59500,219974,1535100.0,25800000.0
2012-03-08,59500,61000,59100,61000,281942,1573800.0,25800000.0
2012-03-09,61300,61300,59900,60000,121692,1548000.0,25800000.0
2012-03-12,60100,60200,58100,58500,168674,1509300.0,25800000.0
2012-03-13,58600,59300,58500,58700,80724,1514460.0,25800000.0
2012-03-14,59100,59700,58600,58800,119557,1517040.0,25800000.0
2012-03-15,58800,59600,58600,59000,77745,1522200.0,25800000.0
2012-03-16,59100,59800,58400,59200,82188,1527360.0,25800000.0
2012-03-19,59300,60200,59000,59600,74239,1537680.0,25800000.0
2012-03-20,59500,60100,59400,59500,98987,1535100.0,25800000.0
2012-03-21,59300,59400,58500,58500,81645,1509300.0,25800000.0
2012-03-22,58500,59200,57700,58700,76211,1514460.0,25800000.0
2012-03-23,58100,58300,56400,56900,237496,1468020.0,25800000.0
2012-03-26,57200,57800,56900,57200,77492,1475760.0,25800000.0
2012-03-27,57500,57900,55500,55700,203218,1437060.0,25800000.0
2012-03-28,55200,56200,54500,54700,191460,1411260.0,25800000.0
2012-03-29,54800,54800,53600,53600,112750,1382880.0,25800000.0
2012-03-30,53300,55000,53300,54500,140855,1406100.0,25800000.0
2012-04-02,54500,55400,54400,54700,60272,1411260.0,25800000.0
2012-04-03,54900,55500,54700,55000,66526,1419000.0,25800000.0
2012-04-04,55200,55200,52900,53400,149720,1377720.0,25800000.0
2012-04-05,53400,53400,51600,52700,123807,1359660.0,25800000.0
2012-04-06,53000,53900,52800,53100,62491,1369980.0,25800000.0
2012-04-09,53100,53100,51500,51500,111139,1328700.0,25800000.0
2012-04-10,51700,52300,50800,50900,101254,1313220.0,25800000.0
2012-04-12,50900,51300,50200,51000,131513,1315800.0,25800000.0
2012-04-13,51800,52900,51500,52700,110981,1359660.0,25800000.0
2012-04-16,51900,52400,51500,51900,91798,1339020.0,25800000.0
2012-04-17,52600,53000,51700,52300,104082,1349340.0,25800000.0
2012-04-18,52800,53400,52200,52600,73701,1357080.0,25800000.0
2012-04-19,52100,53000,52100,52900,70130,1364820.0,25800000.0
2012-04-20,52400,52400,51400,51400,109534,1326120.0,25800000.0
2012-04-23,51300,52700,51200,52000,43036,1341600.0,25800000.0
2012-04-24,51500,52400,51300,51800,57150,1336440.0,25800000.0
2012-04-25,52300,52300,50900,51100,61795,1318380.0,25800000.0
2012-04-26,51500,52100,50400,50600,66560,1305480.0,25800000.0
2012-04-27,50500,53600,50100,52900,146129,1364820.0,25800000.0
2012-04-30,53300,55000,52800,54300,154551,1400940.0,25800000.0
2012-05-02,54400,55300,53500,53900,107083,1390620.0,25800000.0
2012-05-03,53800,55100,53800,54900,73850,1416420.0,25800000.0
2012-05-04,54800,56300,54800,55400,120795,1429320.0,25800000.0
2012-05-07,54700,54700,52700,52700,113312,1359660.0,25800000.0
2012-05-08,53500,53900,52700,53400,135269,1377720.0,25800000.0
2012-05-09,53200,54700,53000,54300,126438,1400940.0,25800000.0
2012-05-10,53900,57000,53900,57000,291610,1470600.0,25800000.0
2012-05-11,57000,58100,55700,58000,283400,1496400.0,25800000.0
2012-05-14,58400,59100,57300,57300,230890,1478340.0,25800000.0
2012-05-15,56700,57300,55200,57100,232350,1473180.0,25800000.0
2012-05-16,56500,56800,54100,54200,161830,1398360.0,25800000.0
2012-05-17,54200,55200,53800,55000,183162,1419000.0,25800000.0
2012-05-18,53900,54000,51800,52800,156248,1362240.0,25800000.0
2012-05-21,52800,53200,51300,52400,153467,1351920.0,25800000.0
2012-05-22,53400,53900,52800,53300,129848,1375140.0,25800000.0
2012-05-23,52700,52800,51800,52200,73670,1346760.0,25800000.0
2012-05-24,52200,54000,52000,53800,109632,1388040.0,25800000.0
2012-05-25,54300,55100,54000,54800,105919,1413840.0,25800000.0
2012-05-29,55000,55400,54300,55100,61692,1421580.0,25800000.0
2012-05-30,55100,55300,53900,54600,69172,1408680.0,25800000.0
2012-05-31,53500,55500,52900,55000,70047,1419000.0,25800000.0
2012-06-01,54400,55800,54300,54800,66381,1413840.0,25800000.0
2012-06-04,52500,54400,52500,53800,86213,1388040.0,25800000.0
2012-06-05,54100,54500,53700,54100,63393,1395780.0,25800000.0
2012-06-07,54800,55800,54800,55200,90022,1424160.0,25800000.0
2012-06-08,55300,55300,53800,53800,95104,1388040.0,25800000.0
2012-06-11,54400,55400,54300,55100,85780,1421580.0,25800000.0
2012-06-12,54400,56400,53900,56400,107805,1455120.0,25800000.0
2012-06-13,56800,57000,56000,56800,101694,1465440.0,25800000.0
2012-06-14,56500,57100,56200,56300,133932,1452540.0,25800000.0
2012-06-15,56500,57000,55400,56800,115082,1465440.0,25800000.0
2012-06-18,57500,57700,57000,57500,106924,1483500.0,25800000.0
2012-06-19,57100,58200,57000,58000,106826,1496400.0,25800000.0
2012-06-20,58300,59000,58000,58400,122171,1506720.0,25800000.0
2012-06-21,58100,59600,57900,58800,150557,1517040.0,25800000.0
2012-06-22,58100,58900,57800,58400,110732,1506720.0,25800000.0
2012-06-25,58200,59500,56800,59300,170450,1529940.0,25800000.0
2012-06-26,58800,59500,58100,58100,108832,1498980.0,25800000.0
2012-06-27,58400,60400,58100,60200,213495,1553160.0,25800000.0
2012-06-28,60400,60600,59100,59200,84166,1527360.0,25800000.0
2012-06-29,59300,60400,58700,59800,103805,1542840.0,25800000.0
2012-07-02,60300,61700,60000,61500,198373,1586700.0,25800000.0
2012-07-03,61800,62000,60800,61100,206131,1576380.0,25800000.0
2012-07-04,61100,62500,61100,61600,120467,1589280.0,25800000.0
2012-07-05,61200,61700,60400,60600,104797,1563480.0,25800000.0
2012-07-06,60600,61400,59900,61200,113715,1578960.0,25800000.0
2012-07-09,60900,61300,60400,60500,60736,1560900.0,25800000.0
2012-07-10,60600,61000,58400,59100,121210,1524780.0,25800000.0
2012-07-11,58800,59900,58100,58800,72619,1517040.0,25800000.0
2012-07-12,58900,59300,57400,57400,105348,1480920.0,25800000.0
2012-07-13,58100,58500,55700,58300,147499,1504140.0,25800000.0
2012-07-16,58500,59200,57200,57700,70607,1488660.0,25800000.0
2012-07-17,57300,59200,57000,58600,92737,1511880.0,25800000.0
2012-07-18,58500,59100,57500,57800,102348,1491240.0,25800000.0
2012-07-19,58900,61100,58600,61000,239197,1573800.0,25800000.0
2012-07-20,61000,61500,60500,61500,120627,1586700.0,25800000.0
2012-07-23,60700,60700,58500,58800,136081,1517040.0,25800000.0
2012-07-24,58100,60600,57900,60500,116739,1560900.0,25800000.0
2012-07-25,59300,60600,59000,59800,94939,1542840.0,25800000.0
2012-07-26,60000,60600,59500,59600,95783,1537680.0,25800000.0
2012-07-27,60500,60800,57900,59000,167376,1522200.0,25800000.0
2012-07-30,59600,61700,59100,61500,190534,1586700.0,25800000.0
2012-07-31,61600,62300,61200,62100,166805,1602180.0,25800000.0
2012-08-01,62000,63000,61600,62400,135424,1609920.0,25800000.0
2012-08-02,62300,62400,61100,61900,154637,1597020.0,25800000.0
2012-08-03,61000,61900,60700,61000,72404,1573800.0,25800000.0
2012-08-06,61800,62000,60900,61100,107728,1576380.0,25800000.0
2012-08-07,61000,62100,60900,61100,69901,1576380.0,25800000.0
2012-08-08,61500,62100,60700,60800,144594,1568640.0,25800000.0
2012-08-09,60800,61800,60700,61800,226949,1594440.0,25800000.0
2012-08-10,61800,61900,60200,61400,178467,1584120.0,25800000.0
2012-08-13,61000,61800,60800,61800,84616,1594440.0,25800000.0
2012-08-14,61900,62600,61500,62500,132183,1612500.0,25800000.0
2012-08-16,62400,63000,61700,63000,144334,1625400.0,25800000.0
2012-08-17,63600,63600,62200,62200,91359,1604760.0,25800000.0
2012-08-20,62300,63400,61700,63400,114370,1635720.0,25800000.0
2012-08-21,63700,63800,61900,62700,122722,1617660.0,25800000.0
2012-08-22,62200,62500,61400,61800,99021,1594440.0,25800000.0
2012-08-23,62100,62200,60800,61200,115902,1578960.0,25800000.0
2012-08-24,60500,62000,60300,62000,99685,1599600.0,25800000.0
2012-08-27,61400,62500,61100,62500,81830,1612500.0,25800000.0
2012-08-28,61900,62200,61400,61800,62443,1594440.0,25800000.0
2012-08-29,62000,62300,61100,62300,105069,1607340.0,25800000.0
2012-08-30,62200,62500,61000,62500,114068,1612500.0,25800000.0
2012-08-31,61800,62800,61600,62300,112948,1607340.0,25800000.0
2012-09-03,62700,63000,61800,63000,87136,1625400.0,25800000.0
2012-09-04,62800,63700,62700,62900,106642,1622820.0,25800000.0
2012-09-05,62500,62900,60000,62900,442015,1622820.0,25800000.0
2012-09-06,62600,65200,62100,65200,241435,1682160.0,25800000.0
2012-09-07,65500,66200,64700,66200,227796,1707960.0,25800000.0
2012-09-10,65900,66300,64800,66000,142158,1702800.0,25800000.0
2012-09-11,65500,66000,64800,65400,81416,1687320.0,25800000.0
2012-09-12,65500,66500,65100,66500,165734,1715700.0,25800000.0
2012-09-13,66500,66900,65700,66900,137977,1726020.0,25800000.0
2012-09-14,67400,67900,66400,67900,391811,1751820.0,25800000.0
2012-09-17,67300,67900,66800,67600,187875,1744080.0,25800000.0
2012-09-18,67300,67500,66300,67500,162012,1741500.0,25800000.0
2012-09-19,67000,67200,65400,67200,298346,1733760.0,25800000.0
2012-09-20,66800,67300,66300,67100,198685,1731180.0,25800000.0
