롯데칠성음료(005300),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-09-05,201518,207818,201518,205018,2828,2536266.0,1237203.0
2014-09-11,201918,202518,198217,198918,4526,2460797.0,1237203.0
2014-09-12,198517,203118,198417,201718,1328,2495438.0,1237203.0
2014-09-15,200718,207218,199317,206019,1668,2548638.0,1237203.0
2014-09-16,207218,211518,207218,211019,1696,2610498.0,1237203.0
2014-09-17,212319,212319,207318,208219,1518,2575857.0,1237203.0
2014-09-18,207318,212919,205618,212319,1912,2626582.0,1237203.0
2014-09-19,210218,215019,210018,213119,2860,2636480.0,1237203.0
2014-09-22,213119,215419,209218,209519,1279,2591940.0,1237203.0
2014-09-23,210618,211218,209118,210919,2424,2609261.0,1237203.0
2014-09-24,211018,218419,211018,217220,5356,2687205.0,1237203.0
2014-09-25,217219,220219,215319,220120,2642,2723084.0,1237203.0
2014-09-26,221419,221519,217819,219120,1160,2710712.0,1237203.0
2014-09-29,216419,218519,214219,217820,1699,2694628.0,1237203.0
2014-09-30,215319,218319,211318,217320,1476,2688442.0,1237203.0
2014-10-01,215319,217119,210218,213319,2172,2638954.0,1237203.0
2014-10-02,213119,215519,208118,214819,2720,2657512.0,1237203.0
2014-10-06,211919,213019,207618,207619,2603,2568433.0,1237203.0
2014-10-07,207618,208818,199917,200718,5646,2483066.0,1237203.0
2014-10-08,199417,203818,198617,202918,3286,2510285.0,1237203.0
2014-10-10,205218,205218,191217,195418,3779,2417495.0,1237203.0
2014-10-13,194817,194917,185716,188217,4022,2328416.0,1237203.0
2014-10-14,192617,193017,187216,191017,1605,2363058.0,1237203.0
2014-10-15,191717,191717,186516,188817,2009,2335839.0,1237203.0
2014-10-16,186716,191117,186716,191117,929,2364295.0,1237203.0
2014-10-17,192417,192417,186516,189317,1595,2342025.0,1237203.0
2014-10-20,189316,190717,186616,187617,1527,2320993.0,1237203.0
2014-10-21,186716,187016,180216,183217,2384,2266556.0,1237203.0
2014-10-22,182316,196217,182316,196218,2450,2427392.0,1237203.0
2014-10-23,196317,199417,191517,195018,2067,2412546.0,1237203.0
2014-10-24,195017,197117,190017,190717,1717,2359346.0,1237203.0
2014-10-27,193017,193017,183116,185317,3876,2292537.0,1237203.0
2014-10-28,185316,188216,181216,182316,3345,2255421.0,1237203.0
2014-10-29,182316,183516,178616,179416,3841,2219542.0,1237203.0
2014-10-30,178016,179416,173315,175316,3694,2168817.0,1237203.0
2014-10-31,174015,174415,169715,169715,3418,2099533.0,1237203.0
2014-11-03,169515,174015,169415,173516,2246,2146547.0,1237203.0
2014-11-04,173515,175615,168015,170115,2939,2104482.0,1237203.0
2014-11-05,171415,176815,168115,176316,2165,2181189.0,1237203.0
2014-11-06,174515,174515,168215,170215,2977,2105720.0,1237203.0
2014-11-07,168415,170015,163114,163715,4640,2025301.0,1237203.0
2014-11-10,164014,164614,157414,160414,4972,1984474.0,1237203.0
2014-11-11,158914,165714,158914,164815,2736,2038911.0,1237203.0
2014-11-12,164514,164714,160514,163715,2855,2025301.0,1237203.0
2014-11-13,163714,171915,162114,170915,3487,2114380.0,1237203.0
2014-11-14,168115,168515,162514,164315,2968,2032725.0,1237203.0
2014-11-17,162214,163914,158014,160214,2727,1981999.0,1237203.0
2014-11-18,160014,163614,159214,162015,1726,2004269.0,1237203.0
2014-11-19,162214,168815,161414,168015,2788,2078501.0,1237203.0
2014-11-20,168715,168715,163114,164315,2531,2032725.0,1237203.0
2014-11-21,161614,164814,161514,164015,1983,2029013.0,1237203.0
2014-11-24,162214,164314,160114,160714,3536,1988185.0,1237203.0
2014-11-25,161114,164714,161014,162115,2041,2005506.0,1237203.0
2014-11-26,162114,164614,162114,164515,1644,2035199.0,1237203.0
2014-11-27,164514,164514,161214,161915,1755,2003032.0,1237203.0
2014-11-28,161214,164314,161114,164015,1167,2029013.0,1237203.0
2014-12-01,163014,163514,159814,160014,1970,1979525.0,1237203.0
2014-12-02,159814,164214,159014,163815,1807,2026539.0,1237203.0
2014-12-03,162514,165014,161314,163115,940,2017878.0,1237203.0
2014-12-04,162514,164214,161314,163415,1488,2021590.0,1237203.0
2014-12-05,162514,164814,160614,161715,2370,2000557.0,1237203.0
2014-12-08,161014,161714,158014,158114,2886,1956018.0,1237203.0
2014-12-09,159614,159614,154013,155014,3996,1917665.0,1237203.0
2014-12-10,154313,156814,151213,155214,2206,1920139.0,1237203.0
2014-12-11,155313,156014,151613,151914,2388,1879311.0,1237203.0
2014-12-12,151913,153313,148113,150014,4521,1855804.0,1237203.0
2014-12-15,149013,150313,147513,148013,2076,1831060.0,1237203.0
2014-12-16,148013,150213,146113,147613,2169,1826112.0,1237203.0
2014-12-17,148613,148913,147313,148013,1363,1831060.0,1237203.0
2014-12-18,149813,149813,145613,146513,1874,1812502.0,1237203.0
2014-12-19,146613,148213,146112,146313,1354,1810028.0,1237203.0
2014-12-22,147013,153013,146413,152114,2494,1881786.0,1237203.0
2014-12-23,152013,153313,150313,151814,1776,1878074.0,1237203.0
2014-12-24,151813,153213,151013,152214,721,1883023.0,1237203.0
2014-12-26,152313,153713,151113,151914,1309,1879311.0,1237203.0
2014-12-29,151913,151913,149813,150514,791,1861991.0,1237203.0
2014-12-30,149013,151513,148313,148513,1108,1837246.0,1237203.0
2015-01-02,147613,148913,145913,148013,1567,1831060.0,1237203.0
2015-01-05,146013,148013,145112,147713,1520,1827349.0,1237203.0
2015-01-06,147513,149013,145212,146113,1208,1807554.0,1237203.0
2015-01-07,148713,159214,148713,156614,6751,1937460.0,1237203.0
2015-01-08,157514,159114,150113,154114,3886,1906530.0,1237203.0
2015-01-09,153013,158414,152413,157314,2077,1946120.0,1237203.0
2015-01-12,157313,161614,157313,160714,2956,1988185.0,1237203.0
2015-01-13,161314,161714,159814,161115,2135,1993134.0,1237203.0
2015-01-14,161014,164814,161014,164515,3829,2035199.0,1237203.0
2015-01-15,164314,164514,161214,163815,1884,2026539.0,1237203.0
2015-01-16,165214,165214,159514,162115,1652,2005506.0,1237203.0
2015-01-19,162514,164014,159514,161415,1226,1996846.0,1237203.0
2015-01-20,163314,175215,160314,168615,4560,2085924.0,1237203.0
2015-01-21,168815,171815,164314,166315,3449,2057469.0,1237203.0
2015-01-22,169415,169415,163914,163915,2434,2027776.0,1237203.0
2015-01-23,165814,167114,163614,165915,2026,2052520.0,1237203.0
2015-01-26,165914,167715,162814,167115,1891,2067366.0,1237203.0
2015-01-27,168515,169415,166515,167215,1065,2068603.0,1237203.0
2015-01-28,169415,169515,165014,165915,1531,2052520.0,1237203.0
2015-01-29,166314,167014,163114,164215,1892,2031487.0,1237203.0
2015-01-30,163714,167815,163714,166615,2541,2061180.0,1237203.0
2015-02-02,166614,168915,164214,168515,2350,2084687.0,1237203.0
2015-02-03,169815,174915,167215,173616,3183,2147784.0,1237203.0
2015-02-04,173615,176315,172615,175916,2730,2176240.0,1237203.0
2015-02-05,174215,178016,172615,177316,2231,2193561.0,1237203.0
2015-02-06,177015,178716,175115,175716,2246,2173766.0,1237203.0
2015-02-09,175415,181116,173315,179116,3252,2215831.0,1237203.0
2015-02-10,180016,180016,176115,179116,2717,2215831.0,1237203.0
2015-02-11,176715,179816,176715,179516,2079,2220779.0,1237203.0
2015-02-12,179816,184016,178716,178716,3612,2210882.0,1237203.0
2015-02-13,181516,186216,181316,185517,2394,2295012.0,1237203.0
2015-02-16,184016,191117,184016,188117,3241,2327179.0,1237203.0
2015-02-17,187016,195017,183816,186717,3155,2309858.0,1237203.0
2015-02-23,184216,190216,184016,184817,2075,2286351.0,1237203.0
2015-02-24,184116,186116,181216,183317,1844,2267793.0,1237203.0
2015-02-25,182716,182716,176715,181616,3005,2246761.0,1237203.0
2015-02-26,181816,183016,176215,178016,2702,2202221.0,1237203.0
2015-02-27,177015,178616,174615,176316,2470,2181189.0,1237203.0
2015-03-02,175615,177315,172115,172315,2447,2131701.0,1237203.0
2015-03-03,172415,177315,169415,172816,3794,2137887.0,1237203.0
2015-03-04,171715,174415,170315,172116,2782,2129226.0,1237203.0
2015-03-05,171015,172815,170515,171015,1927,2115617.0,1237203.0
2015-03-06,170115,171015,168014,168115,3694,2079738.0,1237203.0
2015-03-09,166214,168815,166014,167915,2320,2077264.0,1237203.0
2015-03-10,166714,167915,166314,167115,1725,2067366.0,1237203.0
2015-03-11,166314,166515,159514,159914,5185,1978288.0,1237203.0
2015-03-12,159914,163414,158714,161515,4321,1998083.0,1237203.0
2015-03-13,162514,162914,159014,159514,5864,1973339.0,1237203.0
2015-03-16,159614,161614,158114,159714,4878,1975813.0,1237203.0
2015-03-17,160414,161914,159814,161115,3420,1993134.0,1237203.0
2015-03-18,162414,168915,161214,168215,5511,2080975.0,1237203.0
2015-03-19,168215,168215,164114,165615,3251,2048808.0,1237203.0
2015-03-20,165914,170515,165114,165515,4520,2047571.0,1237203.0
2015-03-23,167415,167615,165114,166915,3658,2064892.0,1237203.0
2015-03-24,166915,166915,162614,163915,4059,2027776.0,1237203.0
2015-03-25,163714,164614,161914,162215,4018,2006743.0,1237203.0
2015-03-26,162814,164614,160314,160714,4591,1988185.0,1237203.0
2015-03-27,160714,163614,160714,162915,3027,2015404.0,1237203.0
2015-03-30,163714,168315,162514,167415,3578,2071078.0,1237203.0
2015-03-31,168415,172315,165014,172315,5011,2131701.0,1237203.0
2015-04-01,172315,179916,171815,179216,8369,2217068.0,1237203.0
2015-04-02,179216,185016,175615,181916,7090,2250472.0,1237203.0
2015-04-03,185616,186016,179516,182416,4520,2256658.0,1237203.0
2015-04-06,183016,187216,182016,186617,4510,2308621.0,1237203.0
2015-04-07,187816,187816,178516,181316,4869,2243049.0,1237203.0
2015-04-08,179316,179916,175915,179016,4708,2214593.0,1237203.0
2015-04-09,179116,182916,178916,182917,2834,2262844.0,1237203.0
2015-04-10,182016,182016,179416,180716,3277,2235626.0,1237203.0
2015-04-13,180016,183416,179016,183016,3559,2264081.0,1237203.0
2015-04-14,183316,184116,179916,182016,3790,2251709.0,1237203.0
2015-04-15,180216,195017,180216,192817,7461,2385327.0,1237203.0
2015-04-16,192917,200818,191817,198418,5226,2454611.0,1237203.0
2015-04-17,199417,222719,199417,212119,9267,2624108.0,1237203.0
2015-04-20,215219,218619,206318,209119,4002,2586991.0,1237203.0
2015-04-21,209118,213919,206618,211119,3397,2611736.0,1237203.0
2015-04-22,211218,214319,205218,210019,4474,2598126.0,1237203.0
2015-04-23,208818,218019,206918,216920,5687,2683493.0,1237203.0
2015-04-24,217219,231020,217219,222620,8922,2754014.0,1237203.0
2015-04-27,237521,255923,233120,236521,13950,2925985.0,1237203.0
2015-04-28,234221,244322,230320,236421,8556,2924748.0,1237203.0
2015-04-29,237021,241021,230220,236421,5965,2924748.0,1237203.0
2015-04-30,237621,239421,232420,237821,5107,2942069.0,1237203.0
2015-05-04,238821,244121,237621,240622,4593,2976710.0,1237203.0
2015-05-06,242321,249522,234821,239222,6817,2959390.0,1237203.0
2015-05-07,238421,240021,224020,231121,8618,2859176.0,1237203.0
2015-05-08,231220,235021,227220,233921,3309,2893818.0,1237203.0
2015-05-11,234321,239421,233320,239422,5491,2961864.0,1237203.0
2015-05-12,240121,242221,238121,242022,4452,2994031.0,1237203.0
2015-05-13,242021,244722,238521,242522,4160,3000217.0,1237203.0
2015-05-14,241121,244221,240121,240522,2190,2975473.0,1237203.0
2015-05-15,240021,254822,240021,249222,7499,3083110.0,1237203.0
2015-05-18,252822,273924,251122,270824,7287,3350346.0,1237203.0
2015-05-19,275524,299026,267524,275325,8893,3406020.0,1237203.0
2015-05-20,275424,278925,270224,273625,5707,3384987.0,1237203.0
2015-05-21,273624,277024,259423,260523,10309,3222914.0,1237203.0
2015-05-22,260523,260523,252322,254523,10496,3148682.0,1237203.0
2015-05-26,262923,263023,251222,254123,6929,3143733.0,1237203.0
2015-05-27,252322,252422,242921,250523,9914,3099194.0,1237203.0
2015-05-28,248022,256022,246522,251123,8366,3106617.0,1237203.0
2015-05-29,251422,259323,250022,256523,7649,3173426.0,1237203.0
2015-06-01,256723,257823,241821,255023,6211,3154868.0,1237203.0
2015-06-02,255522,258623,242821,242822,8699,3003929.0,1237203.0
2015-06-03,242921,244822,233320,239622,8980,2964338.0,1237203.0
2015-06-04,237921,240021,231220,237821,7505,2942069.0,1237203.0
2015-06-05,235021,240821,232720,239422,5918,2961864.0,1237203.0
2015-06-08,241021,247022,237121,243022,9409,3006403.0,1237203.0
2015-06-09,245022,253522,244121,252023,10707,3117752.0,1237203.0
2015-06-10,255022,255722,243621,245822,8365,3041045.0,1237203.0
2015-06-11,246022,250522,244521,249723,5278,3089296.0,1237203.0
2015-06-12,253022,257523,250322,253223,7656,3132598.0,1237203.0
2015-06-15,253222,254022,245422,250523,4906,3099194.0,1237203.0
2015-06-16,250522,251122,242921,246022,5440,3043519.0,1237203.0
2015-06-17,246322,251022,243721,250123,4795,3094245.0,1237203.0
2015-06-18,252722,252822,246222,249022,4840,3080635.0,1237203.0
2015-06-19,248422,249922,242521,245222,4951,3033622.0,1237203.0
2015-06-22,245022,245322,239621,241322,3513,2985371.0,1237203.0
2015-06-23,241021,252522,239021,247322,6415,3059603.0,1237203.0
2015-06-24,250522,251322,245122,245522,3558,3037333.0,1237203.0
2015-06-25,245422,258623,242821,258123,5441,3193221.0,1237203.0
2015-06-26,260023,260123,251122,259123,5242,3205593.0,1237203.0
2015-06-29,255022,266823,254122,257223,4755,3182086.0,1237203.0
2015-06-30,257223,266923,254322,265824,5410,3288486.0,1237203.0
2015-07-01,265923,269024,260023,264824,4388,3276114.0,1237203.0
2015-07-02,264623,264623,256523,257323,4836,3183323.0,1237203.0
2015-07-03,257423,261923,253222,255723,3372,3163528.0,1237203.0
2015-07-06,253222,257923,250122,256623,3600,3174663.0,1237203.0
2015-07-07,255022,256323,240221,248622,5053,3075687.0,1237203.0
2015-07-08,249922,249922,239721,240422,5054,2974236.0,1237203.0
2015-07-09,240421,240421,225520,240022,5297,2969287.0,1237203.0
2015-07-10,242021,242821,233020,238922,4490,2955678.0,1237203.0
2015-07-13,240321,244921,236021,244522,1937,3024961.0,1237203.0
2015-07-14,244521,247122,241321,244622,2388,3026199.0,1237203.0
2015-07-15,245822,249922,242321,245822,3427,3041045.0,1237203.0
2015-07-16,244722,247222,240821,240822,1727,2979185.0,1237203.0
2015-07-17,239721,240821,232820,232921,4279,2881446.0,1237203.0
2015-07-20,233820,238421,232020,234521,3145,2901241.0,1237203.0
2015-07-21,233621,234121,229520,229521,3650,2839381.0,1237203.0
2015-07-22,229920,229920,221519,223120,5109,2760200.0,1237203.0
2015-07-23,220519,231820,219319,229421,4692,2838144.0,1237203.0
2015-07-24,231520,231520,226020,229021,2787,2833195.0,1237203.0
2015-07-27,229220,233020,221019,222920,4485,2757725.0,1237203.0
2015-07-28,220219,224520,216419,222920,3851,2757725.0,1237203.0
2015-07-29,223220,238621,223220,228821,10073,2830720.0,1237203.0
2015-07-30,229920,235721,224720,227821,3198,2818348.0,1237203.0
2015-07-31,224520,229720,221819,224820,2272,2781232.0,1237203.0
2015-08-03,221319,221319,200718,209419,11027,2590703.0,1237203.0
2015-08-04,211918,218819,208018,211719,6799,2619159.0,1237203.0
2015-08-05,211218,212819,205218,205718,8402,2544927.0,1237203.0
2015-08-06,204918,210618,188816,206619,27907,2556061.0,1237203.0
2015-08-07,203018,223220,200117,217020,11742,2684731.0,1237203.0
2015-08-10,211719,225420,211118,222820,6108,2756488.0,1237203.0
2015-08-11,228120,239421,220119,227821,10638,2818348.0,1237203.0
2015-08-12,227020,230020,216019,223820,6066,2768860.0,1237203.0
2015-08-13,223820,231620,223820,224620,5970,2778758.0,1237203.0
2015-08-17,225420,231820,220319,223820,3191,2768860.0,1237203.0
2015-08-18,229820,229920,224220,224520,3859,2777521.0,1237203.0
2015-08-19,224520,226220,210218,226020,5333,2796079.0,1237203.0
2015-08-20,220719,224620,218419,221720,2537,2742879.0,1237203.0
2015-08-21,220819,221719,212019,219020,3277,2709475.0,1237203.0
2015-08-24,219019,222719,204618,213219,4679,2637717.0,1237203.0
2015-08-25,216019,216019,206618,207519,5464,2567196.0,1237203.0
2015-08-26,208418,209918,203218,208919,4954,2584517.0,1237203.0
2015-08-27,210418,215319,208018,213019,4855,2635242.0,1237203.0
2015-08-28,214919,218019,210718,215319,5626,2663698.0,1237203.0
2015-08-31,216219,231520,216219,228521,5787,2827009.0,1237203.0
2015-09-01,226020,237321,226020,234521,5527,2901241.0,1237203.0
2015-09-02,233020,237521,229020,233521,3760,2888869.0,1237203.0
2015-09-03,234521,244021,233420,241622,6139,2989082.0,1237203.0
2015-09-04,239221,246322,225720,228821,6867,2830720.0,1237203.0
2015-09-07,227620,236821,223820,225220,3218,2786181.0,1237203.0
2015-09-08,227020,227920,218219,220620,3020,2729270.0,1237203.0
2015-09-09,220819,232020,220819,232021,3768,2870311.0,1237203.0
2015-09-10,232820,234621,225320,234621,3317,2902478.0,1237203.0
2015-09-11,231020,234521,228020,233121,2618,2883920.0,1237203.0
2015-09-14,234321,236021,227520,229221,2680,2835669.0,1237203.0
2015-09-15,228120,231620,227020,228421,1456,2825772.0,1237203.0
2015-09-16,231320,232220,223520,223520,3892,2765149.0,1237203.0
2015-09-17,225520,227920,224320,224820,1623,2781232.0,1237203.0
2015-09-18,226920,230920,224920,226320,3494,2799790.0,1237203.0
2015-09-21,225620,231520,225620,227020,2601,2808451.0,1237203.0
2015-09-22,231020,233420,227520,231921,3506,2869074.0,1237203.0
2015-09-23,230520,239321,230520,233521,3189,2888869.0,1237203.0
2015-09-24,235021,239421,233520,239422,2177,2961864.0,1237203.0
2015-09-25,238521,243021,229120,232521,3484,2876497.0,1237203.0
2015-09-30,226220,242621,225020,241222,4908,2984134.0,1237203.0
2015-10-01,238721,244621,238721,244222,2475,3021250.0,1237203.0
2015-10-02,243821,249022,235021,237921,4614,2943306.0,1237203.0
2015-10-05,240021,242921,236521,242022,2447,2994031.0,1237203.0
2015-10-06,243821,244421,239121,239822,1666,2966813.0,1237203.0
2015-10-07,237321,239621,232520,232521,3047,2876497.0,1237203.0
2015-10-08,232820,235121,227020,227421,4833,2813400.0,1237203.0
2015-10-12,225020,225820,217919,218620,6840,2704526.0,1237203.0
2015-10-13,215219,221219,215219,220420,4003,2726795.0,1237203.0
2015-10-14,220419,227720,218219,223520,3905,2765149.0,1237203.0
2015-10-15,221319,227220,220619,226720,2470,2804739.0,1237203.0
2015-10-16,227820,231620,223120,228121,3129,2822060.0,1237203.0
2015-10-19,228120,228220,218019,218320,4364,2700814.0,1237203.0
2015-10-20,219819,219819,211319,212919,6118,2634005.0,1237203.0
2015-10-21,213819,219019,212819,215119,4762,2661224.0,1237203.0
2015-10-22,213719,217419,213719,216519,3802,2678544.0,1237203.0
2015-10-23,216519,217419,212419,214119,2579,2648852.0,1237203.0
2015-10-26,212719,217019,212519,216620,1934,2679782.0,1237203.0
2015-10-27,214819,217219,212619,213919,2171,2646377.0,1237203.0
2015-10-28,213919,227320,213919,226320,6300,2799790.0,1237203.0
2015-10-29,223920,227920,220619,224420,3164,2776284.0,1237203.0
2015-10-30,224420,227020,218119,223320,3744,2762674.0,1237203.0
2015-11-02,223219,223319,215319,215419,1943,2664935.0,1237203.0
2015-11-03,216119,218719,214119,216219,2386,2674833.0,1237203.0
2015-11-04,215219,217919,214319,216219,1795,2674833.0,1237203.0
2015-11-05,216219,217719,214319,217020,1762,2684731.0,1237203.0
2015-11-06,215319,217019,214219,214419,1757,2652563.0,1237203.0
2015-11-09,214619,215219,208318,210319,2318,2601838.0,1237203.0
2015-11-10,209018,209018,202618,207119,2639,2562247.0,1237203.0
2015-11-11,207018,212919,205118,209019,1826,2585754.0,1237203.0
2015-11-12,207818,212719,204418,211819,3075,2620396.0,1237203.0
2015-11-13,213019,219019,213019,216519,8236,2678544.0,1237203.0
2015-11-16,215919,224920,213119,219420,5626,2714423.0,1237203.0
2015-11-17,217319,227120,217319,226620,6251,2803502.0,1237203.0
2015-11-18,225120,229620,222520,229421,4283,2838144.0,1237203.0
2015-11-19,230020,235321,227020,235121,4179,2908664.0,1237203.0
2015-11-20,234521,236221,228020,235121,3148,2908664.0,1237203.0
2015-11-23,231520,237821,229020,234121,4709,2896292.0,1237203.0
2015-11-24,231820,234321,225720,226820,5679,2805976.0,1237203.0
2015-11-25,227020,228120,223320,227921,3842,2819586.0,1237203.0
2015-11-26,226420,229520,223219,225620,3498,2791130.0,1237203.0
2015-11-27,224120,228620,224120,227620,4110,2815874.0,1237203.0
2015-11-30,230820,232620,221619,223820,51194,2768860.0,1237203.0
2015-12-01,227520,230120,224420,230121,3688,2846804.0,1237203.0
2015-12-02,228220,230220,220919,223020,7000,2758963.0,1237203.0
2015-12-03,223020,223420,219119,221720,2618,2742879.0,1237203.0
2015-12-04,219219,221419,215019,215019,3049,2659986.0,1237203.0
2015-12-07,214419,215319,210318,211519,4819,2616684.0,1237203.0
2015-12-08,213019,213719,210118,210219,2909,2600601.0,1237203.0
2015-12-09,212119,214219,211019,213419,2704,2640191.0,1237203.0
2015-12-10,214319,214319,210718,213219,2496,2637717.0,1237203.0
2015-12-11,213719,213819,204318,209019,3900,2585754.0,1237203.0
2015-12-14,207018,208318,204018,207919,1823,2572145.0,1237203.0
2015-12-15,208118,212019,207418,211919,2088,2621633.0,1237203.0
2015-12-16,212019,215619,211919,215619,2303,2667410.0,1237203.0
2015-12-17,215619,216419,210718,213419,2981,2640191.0,1237203.0
2015-12-18,213419,221419,210618,221420,4617,2739167.0,1237203.0
2015-12-21,221019,222919,218319,219120,1423,2710712.0,1237203.0
2015-12-22,217419,219519,214619,218220,2449,2699577.0,1237203.0
2015-12-23,218019,218019,214519,216519,1867,2678544.0,1237203.0
2015-12-24,217819,220519,216519,219220,2701,2711949.0,1237203.0
2015-12-28,219219,220419,217319,220220,1241,2724321.0,1237203.0
2015-12-29,221919,221919,214219,214519,2025,2653800.0,1237203.0
2015-12-30,215019,223019,215019,221920,3272,2745353.0,1237203.0
2016-01-04,221919,225220,217619,218120,2512,2698340.0,1237203.0
2016-01-05,218219,228520,218219,228221,5100,2823297.0,1237203.0
2016-01-06,229320,237921,226320,237921,5829,2943306.0,1237203.0
2016-01-07,236821,242221,229120,240422,4883,2974236.0,1237203.0
2016-01-08,239921,244321,235921,242622,3421,3001454.0,1237203.0
2016-01-11,237421,243621,237421,240322,1532,2972999.0,1237203.0
2016-01-12,239521,241421,236121,239622,2071,2964338.0,1237203.0
2016-01-13,239121,240921,232020,233921,3765,2893818.0,1237203.0
2016-01-14,233920,236721,229120,233621,3590,2890106.0,1237203.0
2016-01-15,236821,237121,226820,232321,3165,2874023.0,1237203.0
2016-01-18,232320,236021,228720,236021,2252,2919799.0,1237203.0
2016-01-19,235921,240021,232420,240022,2341,2969287.0,1237203.0
2016-01-20,242021,243821,230220,231521,3927,2864125.0,1237203.0
2016-01-21,231420,233721,230920,232721,1614,2878971.0,1237203.0
2016-01-22,234621,234921,223120,223420,5336,2763912.0,1237203.0
2016-01-25,221819,222820,215319,216119,6823,2673596.0,1237203.0
2016-01-26,215719,219319,215719,218120,2599,2698340.0,1237203.0
2016-01-27,217619,219419,213919,216219,5065,2674833.0,1237203.0
2016-01-28,214719,216519,210918,214519,3881,2653800.0,1237203.0
2016-01-29,214519,218019,213719,218020,2740,2697103.0,1237203.0
2016-02-01,218119,220919,218119,220420,3037,2726795.0,1237203.0
2016-02-02,218319,222520,218219,222020,2531,2746591.0,1237203.0
2016-02-03,221819,223120,219019,222720,2071,2755251.0,1237203.0
2016-02-04,221119,221119,208818,210019,12992,2598126.0,1237203.0
2016-02-05,210318,212419,210218,212019,3300,2622870.0,1237203.0
2016-02-11,211819,212019,207818,209519,2187,2591940.0,1237203.0
2016-02-12,207318,209218,198117,199518,4403,2468220.0,1237203.0
2016-02-15,200218,201818,191517,198318,5410,2453374.0,1237203.0
2016-02-16,198017,204018,198017,201018,2684,2486778.0,1237203.0
2016-02-17,198617,202918,193017,196118,5694,2426155.0,1237203.0
2016-02-18,197917,199517,193717,195118,3479,2413783.0,1237203.0
2016-02-19,195217,201818,195217,201018,3445,2486778.0,1237203.0
2016-02-22,201018,204218,199217,199918,1996,2473169.0,1237203.0
2016-02-23,201818,203318,200417,201618,2793,2494201.0,1237203.0
2016-02-24,200517,203318,200517,203318,2247,2515234.0,1237203.0
2016-02-25,203618,205418,202018,205018,2589,2536266.0,1237203.0
2016-02-26,205018,206818,205018,205919,2167,2547401.0,1237203.0
2016-02-29,205418,207518,205018,207519,3502,2567196.0,1237203.0
2016-03-02,207318,209018,205818,206219,3101,2551113.0,1237203.0
2016-03-03,204318,208418,204318,207819,1963,2570908.0,1237203.0
2016-03-04,206618,208818,206618,208219,1775,2575857.0,1237203.0
2016-03-07,208118,208818,204318,205218,2918,2538741.0,1237203.0
2016-03-08,206018,214419,205918,209519,4597,2591940.0,1237203.0
2016-03-09,210218,216419,208018,214219,4893,2650089.0,1237203.0
2016-03-10,214219,215919,207018,209919,4806,2596889.0,1237203.0
2016-03-11,210618,211318,206818,209519,3552,2591940.0,1237203.0
2016-03-14,210218,211819,209218,209219,2373,2588229.0,1237203.0
2016-03-15,207818,210818,207818,210319,1178,2601838.0,1237203.0
2016-03-16,209018,210218,203718,205318,5351,2539978.0,1237203.0
2016-03-17,205418,208818,205218,207119,2434,2562247.0,1237203.0
2016-03-18,206218,206518,204218,204618,2809,2531317.0,1237203.0
2016-03-21,206418,206418,199217,200618,4761,2481829.0,1237203.0
2016-03-22,201118,202018,195817,197518,5315,2443476.0,1237203.0
2016-03-23,196417,198917,196417,198218,2706,2452136.0,1237203.0
2016-03-24,197217,198217,195017,195418,4020,2417495.0,1237203.0
2016-03-25,195417,196517,194317,194518,3263,2406360.0,1237203.0
2016-03-28,193617,195617,189917,190717,4041,2359346.0,1237203.0
2016-03-29,191117,192417,183116,185117,7614,2290063.0,1237203.0
2016-03-30,185316,187516,181116,182716,6901,2260370.0,1237203.0
2016-03-31,181516,184816,181116,181916,4591,2250472.0,1237203.0
2016-04-01,181316,182616,180116,181416,4165,2244286.0,1237203.0
2016-04-04,181416,186816,180216,186517,5311,2307384.0,1237203.0
2016-04-05,186416,189217,185116,189017,4525,2338314.0,1237203.0
2016-04-06,188216,191417,186916,191417,7363,2368007.0,1237203.0
2016-04-07,190417,195317,189717,195318,6455,2416257.0,1237203.0
2016-04-08,195317,198917,194517,196518,6330,2431104.0,1237203.0
2016-04-11,196817,197117,191517,191717,2851,2371718.0,1237203.0
2016-04-12,189717,193517,189016,189617,2622,2345737.0,1237203.0
2016-04-14,188116,191417,186116,187117,3577,2314807.0,1237203.0
2016-04-15,186116,188016,186116,187817,3440,2323467.0,1237203.0
2016-04-18,186616,191417,186216,191117,3916,2364295.0,1237203.0
2016-04-19,191217,193017,190117,193017,2024,2387802.0,1237203.0
2016-04-20,194717,197817,194117,196818,6693,2434816.0,1237203.0
2016-04-21,197617,203218,196017,202918,6383,2510285.0,1237203.0
2016-04-22,202918,208518,201218,207019,6618,2561010.0,1237203.0
2016-04-25,205018,207418,201818,206019,3224,2548638.0,1237203.0
2016-04-26,205118,205718,202518,203818,2971,2521420.0,1237203.0
2016-04-27,202418,203718,200218,202018,2395,2499150.0,1237203.0
2016-04-28,202118,203118,197717,199018,3502,2462034.0,1237203.0
2016-04-29,198417,198517,196117,197018,2313,2437290.0,1237203.0
2016-05-02,195117,200318,195117,198418,2758,2454611.0,1237203.0
2016-05-03,198517,203718,198517,203718,3537,2520183.0,1237203.0
2016-05-04,202018,204818,201918,203018,3062,2511522.0,1237203.0
2016-05-09,202318,205818,199017,202018,2818,2499150.0,1237203.0
2016-05-10,200618,204318,200017,203718,1424,2520183.0,1237203.0
