동아쏘시오홀딩스(000640),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-12-15,67866,68716,66307,66309,44767,959681.0,10253000.0
2008-12-16,66239,67302,65317,66097,51786,956605.0,10253000.0
2008-12-17,66593,67301,65459,66735,30694,965833.0,10253000.0
2008-12-18,67302,67727,66309,67656,49368,979162.0,10253000.0
2008-12-19,68292,69779,67441,68718,57585,994541.0,10253000.0
2008-12-22,68009,69072,66593,67443,40018,976086.0,10253000.0
2008-12-23,67300,68009,66592,67868,34441,982237.0,10253000.0
2008-12-24,68362,69000,67441,68010,43228,984288.0,10253000.0
2008-12-26,68221,69001,67655,67939,174301,983263.0,10253000.0
2008-12-29,67432,68948,67360,68228,27770,968908.0,10253000.0
2008-12-30,68804,70032,67938,68228,40495,968908.0,10253000.0
2009-01-02,68370,69164,67360,68228,21252,968908.0,10253000.0
2009-01-05,68442,68948,64688,64834,70017,920719.0,10253000.0
2009-01-06,66132,66926,64832,64979,68709,922770.0,10253000.0
2009-01-07,65338,66421,64905,66351,77184,942251.0,10253000.0
2009-01-08,67288,67721,66350,67361,70138,956605.0,10253000.0
2009-01-09,67215,68009,66060,67867,53302,963782.0,10253000.0
2009-01-12,68082,68082,65627,66423,37007,943276.0,10253000.0
2009-01-13,65771,67143,65049,67145,32169,953529.0,10253000.0
2009-01-14,66493,67143,65410,65990,27307,937124.0,10253000.0
2009-01-15,65411,65989,64328,64329,43964,913542.0,10253000.0
2009-01-16,64039,67866,63895,67578,51142,959681.0,10253000.0
2009-01-19,66782,67720,66132,66567,25139,945327.0,10253000.0
2009-01-20,65410,66204,64471,64979,31092,922770.0,10253000.0
2009-01-21,64038,64760,63533,64618,39699,917644.0,10253000.0
2009-01-22,64545,65989,63679,65340,33928,927896.0,10253000.0
2009-01-23,65339,65484,63245,65268,39365,926871.0,10253000.0
2009-01-28,65193,65699,64038,64257,68739,912517.0,10253000.0
2009-01-29,64110,64977,63677,64112,64720,910466.0,10253000.0
2009-01-30,63751,64111,63173,63751,61272,905340.0,10253000.0
2009-02-02,64110,64471,62811,62957,62526,894062.0,10253000.0
2009-02-03,62522,63389,61945,63318,74180,899188.0,10253000.0
2009-02-04,63317,64184,63173,63968,49278,908416.0,10253000.0
2009-02-05,63605,63966,63316,63463,41262,901239.0,10253000.0
2009-02-06,63244,64255,62883,62957,53967,894062.0,10253000.0
2009-02-09,63533,64038,62955,63463,42168,901239.0,10253000.0
2009-02-10,63823,64111,62956,63029,30467,895087.0,10253000.0
2009-02-11,62452,63317,62307,62307,32458,884834.0,10253000.0
2009-02-12,62307,62523,60358,60791,74250,863303.0,10253000.0
2009-02-13,60863,61224,59708,60791,67220,863303.0,10253000.0
2009-02-16,60791,62018,60646,61730,79512,876632.0,10253000.0
2009-02-17,61078,61295,59923,59925,50088,850999.0,10253000.0
2009-02-18,59345,60500,57685,60286,73225,856126.0,10253000.0
2009-02-19,60284,60284,58551,58553,75646,831518.0,10253000.0
2009-02-20,58625,59202,55448,57687,107249,819215.0,10253000.0
2009-02-23,57468,57613,55952,57615,91443,818189.0,10253000.0
2009-02-24,55592,55881,54581,54654,89635,776152.0,10253000.0
2009-02-25,55232,57686,52560,57181,226957,812038.0,10253000.0
2009-02-26,57108,58407,54075,54582,123619,775127.0,10253000.0
2009-02-27,54148,56675,53715,55593,122379,789481.0,10253000.0
2009-03-02,55880,56169,53786,54582,73341,775127.0,10253000.0
2009-03-03,53498,54147,52848,53283,83796,756671.0,10253000.0
2009-03-04,53280,57035,52559,57037,106604,809987.0,10253000.0
2009-03-05,56314,57975,55953,57326,69342,814088.0,10253000.0
2009-03-06,57035,59490,56747,59347,89572,842797.0,10253000.0
2009-03-09,60502,61368,59130,61369,71222,871505.0,10253000.0
2009-03-10,60430,61440,59997,59997,56547,852024.0,10253000.0
2009-03-11,60140,61078,59995,60069,51373,853050.0,10253000.0
2009-03-12,60861,61295,59634,61224,95368,869454.0,10253000.0
2009-03-13,60718,61800,60284,61441,48273,872530.0,10253000.0
2009-03-16,61440,62235,60862,62235,40119,883809.0,10253000.0
2009-03-17,62379,62740,61224,61369,55333,871505.0,10253000.0
2009-03-18,62018,62452,61224,62307,58957,884834.0,10253000.0
2009-03-19,62739,63172,61512,62380,30343,885859.0,10253000.0
2009-03-20,62377,63533,62161,62524,52792,887910.0,10253000.0
2009-03-23,62739,63605,62017,62380,35737,885859.0,10253000.0
2009-03-24,62450,63100,60790,61802,57189,877657.0,10253000.0
2009-03-25,61800,62017,60357,60502,70902,859201.0,10253000.0
2009-03-26,60501,61439,60068,61080,66228,867404.0,10253000.0
2009-03-27,61224,63245,61152,62668,101429,889960.0,10253000.0
2009-03-30,62813,63390,61224,62307,49052,884834.0,10253000.0
2009-03-31,62668,63823,61440,63824,57630,906365.0,10253000.0
2009-04-01,63533,64327,62306,63102,60930,896112.0,10253000.0
2009-04-02,63390,63895,63029,63246,73021,898163.0,10253000.0
2009-04-03,63607,63679,61946,62307,51986,884834.0,10253000.0
2009-04-06,61873,62739,61800,61946,64949,879707.0,10253000.0
2009-04-07,62306,63028,61873,61946,64238,879707.0,10253000.0
2009-04-08,61945,62450,60645,60647,47448,861252.0,10253000.0
2009-04-09,60645,61512,60212,61080,144470,867404.0,10253000.0
2009-04-10,61224,61729,60141,60575,121808,860227.0,10253000.0
2009-04-13,61151,62017,60500,60502,107724,876213.0,10456000.0
2009-04-14,60719,61296,59130,59203,112970,857392.0,10456000.0
2009-04-15,58841,59419,57614,57903,112846,838571.0,10456000.0
2009-04-16,58408,60068,57975,58842,95387,852164.0,10456000.0
2009-04-17,58985,61657,58985,61369,188478,888760.0,10456000.0
2009-04-20,62306,62306,60790,60863,50312,881441.0,10456000.0
2009-04-21,59996,61223,59706,60863,53566,881441.0,10456000.0
2009-04-22,60429,60790,59274,59564,104619,862620.0,10456000.0
2009-04-23,60141,60501,59563,60358,63562,874122.0,10456000.0
2009-04-24,61368,62668,61296,62452,152061,904444.0,10456000.0
2009-04-27,63533,64977,62594,64979,215178,941040.0,10456000.0
2009-04-28,65771,66421,62306,62957,138587,911763.0,10456000.0
2009-04-29,62450,64688,61584,64257,84109,930584.0,10456000.0
2009-04-30,64689,65050,63390,64907,84009,939994.0,10456000.0
2009-05-04,64977,68009,64833,67145,110177,972408.0,10456000.0
2009-05-06,66493,67071,65049,67073,76070,971362.0,10456000.0
2009-05-07,66350,66783,65700,66062,40158,956724.0,10456000.0
2009-05-08,66494,66711,64329,64907,46891,939994.0,10456000.0
2009-05-11,64471,64760,62594,63102,83985,913854.0,10456000.0
2009-05-12,63100,63461,62017,62019,129481,898170.0,10456000.0
2009-05-13,62162,63823,62162,63824,122536,924310.0,10456000.0
2009-05-14,63462,63968,62956,63607,57712,921174.0,10456000.0
2009-05-15,64183,64183,62883,64112,71172,928493.0,10456000.0
2009-05-18,63750,64255,61367,64040,62952,927447.0,10456000.0
2009-05-19,63605,64255,63172,64257,70391,930584.0,10456000.0
2009-05-20,64255,64255,63171,63463,61837,919082.0,10456000.0
2009-05-21,63173,63750,61873,62596,87880,906535.0,10456000.0
2009-05-22,62307,62523,61368,61369,90241,888760.0,10456000.0
2009-05-25,60718,61512,57685,59131,117123,856346.0,10456000.0
2009-05-26,59130,59491,57903,58120,97878,841708.0,10456000.0
2009-05-27,58264,58769,57903,58120,64483,841708.0,10456000.0
2009-05-28,58047,58191,56242,58120,68873,841708.0,10456000.0
2009-05-29,57396,60645,57180,59925,79868,867848.0,10456000.0
2009-06-01,59563,60141,58480,60141,43640,870985.0,10456000.0
2009-06-02,59780,60213,58480,58481,49949,846936.0,10456000.0
2009-06-03,59203,59203,57614,58120,79902,841708.0,10456000.0
2009-06-04,58118,58190,57468,57470,63818,832298.0,10456000.0
2009-06-05,57035,58190,56819,58192,58061,842754.0,10456000.0
2009-06-08,57829,58479,57685,58192,40367,842754.0,10456000.0
2009-06-09,58912,60067,58624,58914,122066,853210.0,10456000.0
2009-06-10,59202,59779,58841,59564,54229,862620.0,10456000.0
2009-06-11,59707,60285,59058,59203,72206,857392.0,10456000.0
2009-06-12,59273,59851,58912,59492,26476,861574.0,10456000.0
2009-06-15,59924,59924,58625,58697,30095,850073.0,10456000.0
2009-06-16,58480,62451,58408,62452,149912,904444.0,10456000.0
2009-06-17,62161,64832,62161,64257,166493,930584.0,10456000.0
2009-06-18,64544,64832,62594,63896,61078,925356.0,10456000.0
2009-06-19,63823,65267,63245,65268,63535,945222.0,10456000.0
2009-06-22,64038,64977,63677,64979,26149,941040.0,10456000.0
2009-06-23,63533,64255,62955,63535,40105,920128.0,10456000.0
2009-06-24,63245,63534,61152,62813,27626,909672.0,10456000.0
2009-06-25,61800,63172,61800,63174,62397,914900.0,10456000.0
2009-06-26,62450,62811,62017,62741,24133,908626.0,10456000.0
2009-06-29,62234,62955,62161,62741,28608,908626.0,10456000.0
2009-06-30,63173,64329,62668,62668,40421,907581.0,10456000.0
2009-07-01,62162,64112,62162,63824,36722,924310.0,10456000.0
2009-07-02,63823,64256,63101,63390,26385,918037.0,10456000.0
2009-07-03,63101,64978,62668,64907,35712,939994.0,10456000.0
2009-07-06,64905,65338,64183,65195,34355,944177.0,10456000.0
2009-07-07,65338,65338,64471,64618,18473,935812.0,10456000.0
2009-07-08,64688,65482,64110,64979,38143,941040.0,10456000.0
2009-07-09,64977,64977,64110,64618,40751,935812.0,10456000.0
2009-07-10,64327,65266,63966,64979,31711,941040.0,10456000.0
2009-07-13,64978,66422,64978,66423,83732,961952.0,10456000.0
2009-07-14,66421,68515,66060,68444,101582,991229.0,10456000.0
2009-07-15,68226,69526,67432,67506,62482,977636.0,10456000.0
2009-07-16,67432,68370,67360,67506,44897,977636.0,10456000.0
2009-07-17,67215,68009,66493,67073,12385,971362.0,10456000.0
2009-07-20,67215,68515,67071,67073,26290,971362.0,10456000.0
2009-07-21,67360,67432,66132,66928,39592,969271.0,10456000.0
2009-07-22,66926,68081,66421,67722,22724,980773.0,10456000.0
2009-07-23,68081,68803,67720,67867,36907,982864.0,10456000.0
2009-07-24,67432,68587,66493,67867,36163,982864.0,10456000.0
2009-07-27,68588,69671,68011,69311,65393,1003776.0,10456000.0
2009-07-28,69309,69670,68442,68589,20607,993320.0,10456000.0
2009-07-29,68876,70031,68154,68228,16013,988092.0,10456000.0
2009-07-30,68876,68876,66204,67289,31800,974499.0,10456000.0
2009-07-31,66782,67576,65193,66495,63286,962998.0,10456000.0
2009-08-03,66060,66204,65049,65195,57968,944177.0,10456000.0
2009-08-04,65266,66349,64110,64112,75343,928493.0,10456000.0
2009-08-05,64256,65339,64256,64762,30158,937903.0,10456000.0
2009-08-06,64328,65844,64328,65051,30634,942086.0,10456000.0
2009-08-07,65122,65122,63677,65051,50867,942086.0,10456000.0
2009-08-10,64761,65266,63894,63896,53209,925356.0,10456000.0
2009-08-11,64256,66566,63895,66062,64904,956724.0,10456000.0
2009-08-12,66348,66348,65266,66134,35863,957770.0,10456000.0
2009-08-13,65845,66061,64328,64329,60556,931630.0,10456000.0
2009-08-14,64978,65627,63967,64329,49625,931630.0,10456000.0
2009-08-17,64471,65049,63894,64618,60053,935812.0,10456000.0
2009-08-18,64545,65123,64401,65123,45694,943131.0,10456000.0
2009-08-19,64545,64834,63823,64185,65059,929538.0,10456000.0
2009-08-20,63822,65987,63822,65773,58675,952542.0,10456000.0
2009-08-21,66133,72053,65989,70249,200569,1017369.0,10456000.0
2009-08-24,72197,72197,68659,69166,96924,1001685.0,10456000.0
2009-08-25,68659,69092,65844,66134,76027,957770.0,10456000.0
2009-08-26,65844,66782,65699,66134,33534,957770.0,10456000.0
2009-08-27,65339,67072,65267,66423,52133,961952.0,10456000.0
2009-08-28,66999,68442,66421,67722,49170,980773.0,10456000.0
2009-08-31,67721,69021,65556,66423,44898,961952.0,10456000.0
2009-09-01,66421,67287,66060,66928,48477,969271.0,10456000.0
2009-09-02,66422,66639,65123,65484,59844,948359.0,10456000.0
2009-09-03,65483,65987,65049,65195,47859,944177.0,10456000.0
2009-09-04,65266,65338,64471,65195,25328,944177.0,10456000.0
2009-09-07,65195,65700,64401,64401,23467,932675.0,10456000.0
2009-09-08,64834,65195,64401,64401,17762,932675.0,10456000.0
2009-09-09,64544,64905,63750,64473,29782,933721.0,10456000.0
2009-09-10,64039,64906,63606,64907,94516,939994.0,10456000.0
2009-09-11,64328,66999,64110,66206,78342,958815.0,10456000.0
2009-09-14,65845,67288,65123,67000,46784,970317.0,10456000.0
2009-09-15,67143,67432,65699,65773,31645,952542.0,10456000.0
2009-09-16,65771,66277,65049,65051,55153,942086.0,10456000.0
2009-09-17,64905,65554,64616,64618,60189,935812.0,10456000.0
2009-09-18,64762,66494,64329,65701,89554,951496.0,10456000.0
2009-09-21,65700,66278,64762,66278,39251,959861.0,10456000.0
2009-09-22,65626,66638,65626,66134,27648,957770.0,10456000.0
2009-09-23,65771,67432,65699,67289,49714,974499.0,10456000.0
2009-09-24,67504,68009,66565,67867,41555,982864.0,10456000.0
2009-09-25,67866,68588,66784,68372,36717,990183.0,10456000.0
2009-09-28,68010,71115,67721,70610,100204,1022597.0,10456000.0
2009-09-29,69958,72052,69886,71621,65328,1037235.0,10456000.0
2009-09-30,71619,72197,69020,70899,59886,1026779.0,10456000.0
2009-10-01,71764,75446,71764,75448,97132,1092652.0,10456000.0
2009-10-05,76530,78334,73642,77975,94215,1129248.0,10456000.0
2009-10-06,76890,78333,75445,76170,69780,1103108.0,10456000.0
2009-10-07,75084,77612,75084,76170,54199,1103108.0,10456000.0
2009-10-08,75807,78333,73280,75448,64983,1092652.0,10456000.0
2009-10-09,74723,78333,73280,75448,44084,1092652.0,10456000.0
2009-10-12,77613,78334,76891,77975,47462,1129248.0,10456000.0
2009-10-13,77251,80500,77251,79058,55624,1144932.0,10456000.0
2009-10-14,79417,80861,77251,78336,21003,1134476.0,10456000.0
2009-10-15,77973,79056,76890,78697,30387,1139704.0,10456000.0
2009-10-16,77612,82304,77612,82306,90833,1191984.0,10456000.0
2009-10-19,82667,86638,81944,84833,115894,1228580.0,10456000.0
2009-10-20,83749,86997,83026,86999,90449,1259948.0,10456000.0
2009-10-21,86277,86277,83389,83750,91722,1212896.0,10456000.0
2009-10-22,82667,86638,81584,84833,56769,1228580.0,10456000.0
2009-10-23,83750,85915,82666,85194,44636,1233808.0,10456000.0
2009-10-26,86276,86637,83028,85194,47769,1233808.0,10456000.0
2009-10-27,85914,85914,82665,83389,61748,1207668.0,10456000.0
2009-10-28,83026,84110,80500,83389,56939,1207668.0,10456000.0
2009-10-29,83749,84110,80861,83028,34318,1202440.0,10456000.0
2009-10-30,81943,83749,80500,83389,27518,1207668.0,10456000.0
2009-11-02,83387,84471,82665,83389,23899,1207668.0,10456000.0
2009-11-03,82304,83387,81943,83389,15767,1207668.0,10456000.0
2009-11-04,84471,84471,82304,83028,17903,1202440.0,10456000.0
2009-11-05,83749,84110,80861,83028,36345,1202440.0,10456000.0
2009-11-06,82665,83027,81943,82667,16217,1197212.0,10456000.0
2009-11-09,82305,84110,81943,81945,14630,1186756.0,10456000.0
2009-11-10,82304,83027,81583,82667,14090,1197212.0,10456000.0
2009-11-11,82665,83388,79417,83028,49478,1202440.0,10456000.0
2009-11-12,81943,83027,78334,81945,64079,1186756.0,10456000.0
2009-11-13,81943,82304,75807,75809,93168,1097880.0,10456000.0
2009-11-16,75447,76530,74003,76531,48064,1108336.0,10456000.0
2009-11-17,75084,76529,74723,76170,28329,1103108.0,10456000.0
2009-11-18,76890,79055,75445,76170,45767,1103108.0,10456000.0
2009-11-19,76169,77974,75808,76531,15302,1108336.0,10456000.0
2009-11-20,77613,77974,76530,76892,15382,1113564.0,10456000.0
2009-11-23,76891,77613,74725,77253,20990,1118792.0,10456000.0
2009-11-24,76529,78695,75446,78697,39175,1139704.0,10456000.0
2009-11-25,79417,84110,78694,83028,45152,1202440.0,10456000.0
2009-11-26,81944,83389,80501,80862,37038,1171072.0,10456000.0
2009-11-27,81583,83387,79416,79780,56342,1155388.0,10456000.0
2009-11-30,80501,83028,80140,81223,33985,1176300.0,10456000.0
2009-12-01,80500,90968,80139,86638,105415,1254720.0,10456000.0
2009-12-02,85915,88804,84833,88443,61026,1280860.0,10456000.0
2009-12-03,87359,89524,86637,89526,41577,1296544.0,10456000.0
2009-12-04,89525,90247,87721,88804,24782,1286088.0,10456000.0
2009-12-07,88803,90246,88081,89526,37323,1296544.0,10456000.0
2009-12-08,88803,90246,88442,89887,17788,1301772.0,10456000.0
2009-12-09,89887,91331,89164,91331,52278,1322684.0,10456000.0
2009-12-10,91331,92414,88082,92414,77893,1338368.0,10456000.0
2009-12-11,91331,93135,90608,92414,23115,1338368.0,10456000.0
2009-12-14,93135,93135,90609,91331,36519,1322684.0,10456000.0
2009-12-15,90969,91330,86637,89887,56484,1301772.0,10456000.0
2009-12-16,89525,90247,87360,88804,21487,1286088.0,10456000.0
2009-12-17,88081,90969,87720,89887,50819,1301772.0,10456000.0
2009-12-18,88081,92413,88081,90609,23579,1312228.0,10456000.0
2009-12-21,90607,92413,89524,90970,25371,1317456.0,10456000.0
2009-12-22,90970,92053,89165,92053,40915,1333140.0,10456000.0
2009-12-23,92052,92052,89885,90248,35546,1307000.0,10456000.0
2009-12-24,89524,91330,89524,90248,43020,1307000.0,10456000.0
2009-12-28,89165,90608,88804,89165,56820,1291316.0,10456000.0
2009-12-29,91000,93201,89165,92468,24893,1317456.0,10456000.0
2009-12-30,92467,95770,92467,94302,63830,1343596.0,10456000.0
2010-01-04,94669,98338,94302,97972,66824,1395876.0,10456000.0
2010-01-05,96870,96870,94669,94669,43924,1348824.0,10456000.0
2010-01-06,94669,94669,91733,92101,30866,1312228.0,10456000.0
2010-01-07,92100,92834,88798,92835,43191,1322684.0,10456000.0
2010-01-08,92100,93935,91733,92101,11604,1312228.0,10456000.0
2010-01-11,94302,94302,89165,89165,28867,1270404.0,10456000.0
2010-01-12,88431,89532,86229,89165,33501,1270404.0,10456000.0
2010-01-13,88431,88431,84762,86230,42213,1228580.0,10456000.0
2010-01-14,86229,86596,82560,85129,80317,1212896.0,10456000.0
2010-01-15,84028,85129,82560,84762,51547,1207668.0,10456000.0
2010-01-18,84762,84762,82193,82927,49963,1181528.0,10456000.0
2010-01-19,82560,87697,82560,85863,40255,1223352.0,10456000.0
2010-01-20,85495,86596,82927,84028,30829,1197212.0,10456000.0
2010-01-21,84762,85862,82927,84762,11725,1207668.0,10456000.0
2010-01-22,84762,85862,81092,81460,40191,1160616.0,10456000.0
2010-01-25,79991,82193,78157,79992,63704,1139704.0,10456000.0
2010-01-26,80358,82193,78524,79992,30849,1139704.0,10456000.0
2010-01-27,79991,86229,78891,86230,56201,1228580.0,10456000.0
2010-01-28,86229,86596,83661,84762,25699,1207668.0,10456000.0
2010-01-29,85495,85495,81092,85129,36547,1212896.0,10456000.0
2010-02-01,85495,88798,84395,85496,31725,1218124.0,10456000.0
2010-02-02,84762,86596,84028,85129,22443,1212896.0,10456000.0
2010-02-03,85129,85862,83661,84028,22742,1197212.0,10456000.0
2010-02-04,83661,84395,82193,82560,20325,1176300.0,10456000.0
2010-02-05,84028,85129,80725,82560,42105,1176300.0,10456000.0
2010-02-08,83661,86963,82927,85496,42150,1218124.0,10456000.0
2010-02-09,85129,87697,84395,86964,22917,1239036.0,10456000.0
2010-02-10,86229,86596,83661,84395,19994,1202440.0,10456000.0
2010-02-11,85129,85495,83661,84395,26474,1202440.0,10456000.0
2010-02-12,83294,84395,81826,83661,36403,1191984.0,10456000.0
2010-02-16,84395,84395,82193,82927,27807,1181528.0,10456000.0
2010-02-17,81826,82560,78524,78524,147777,1118792.0,10456000.0
2010-02-18,79258,79991,78891,79258,26501,1129248.0,10456000.0
2010-02-19,79258,80358,78157,78524,35199,1118792.0,10456000.0
2010-02-22,78524,80358,78524,78891,40722,1124020.0,10456000.0
2010-02-23,79991,79991,77790,78157,34916,1113564.0,10456000.0
2010-02-24,78157,81459,77790,80726,48712,1150160.0,10456000.0
2010-02-25,80358,81092,77423,78524,46462,1118792.0,10456000.0
2010-02-26,78157,79991,78157,79992,22082,1139704.0,10456000.0
2010-03-02,79258,80358,78891,79992,16787,1139704.0,10456000.0
2010-03-03,80358,81459,79625,80726,18022,1150160.0,10456000.0
2010-03-04,80358,81092,79625,81093,8766,1155388.0,10456000.0
2010-03-05,80358,82193,80358,81460,23068,1160616.0,10456000.0
2010-03-08,81459,81826,79258,79625,44518,1134476.0,10456000.0
2010-03-09,79258,79991,77423,77790,45788,1108336.0,10456000.0
2010-03-10,77790,78524,77423,77423,40797,1103108.0,10456000.0
2010-03-11,77790,79258,77790,78524,52590,1118792.0,10456000.0
2010-03-12,79625,81459,78891,81460,41383,1160616.0,10456000.0
2010-03-15,81459,82193,78891,79625,18313,1134476.0,10456000.0
2010-03-16,79625,80358,78891,79992,21128,1139704.0,10456000.0
2010-03-17,80725,82193,80725,81460,32239,1160616.0,10456000.0
2010-03-18,81092,81459,79991,80359,11213,1144932.0,10456000.0
2010-03-19,80358,81826,79991,80726,25027,1150160.0,10456000.0
2010-03-22,80725,81092,78524,78891,29625,1124020.0,10456000.0
2010-03-23,78891,82927,78891,80726,50629,1150160.0,10456000.0
2010-03-24,81092,81826,79258,79992,12223,1139704.0,10456000.0
2010-03-25,79991,80358,78524,79258,29619,1129248.0,10456000.0
2010-03-26,79258,79991,78891,79625,26001,1134476.0,10456000.0
2010-03-29,79258,86229,78891,84395,153499,1202440.0,10456000.0
2010-03-30,85495,85495,82927,84762,25022,1207668.0,10456000.0
2010-03-31,84395,85495,82927,84762,28016,1207668.0,10456000.0
2010-04-01,85495,86229,83294,83294,41843,1186756.0,10456000.0
2010-04-02,83294,83294,80725,82560,53385,1176300.0,10456000.0
2010-04-05,81826,82927,80725,81093,30676,1155388.0,10456000.0
2010-04-06,81459,81826,79991,80726,43926,1150160.0,10456000.0
2010-04-07,80725,83294,80725,80726,33734,1150160.0,10456000.0
2010-04-08,81459,81459,80358,80726,17858,1150160.0,10456000.0
2010-04-09,80725,81459,78891,79258,38325,1129248.0,10456000.0
2010-04-12,79258,79991,78524,79625,26061,1157152.0,10665000.0
2010-04-13,79258,79625,77790,78524,30040,1141155.0,10665000.0
2010-04-14,79625,79991,78524,79258,41179,1151820.0,10665000.0
2010-04-15,78891,79625,77790,77790,35885,1130490.0,10665000.0
2010-04-16,78157,78524,76689,76690,45479,1114492.0,10665000.0
2010-04-19,77056,77056,74854,75222,33940,1093162.0,10665000.0
2010-04-20,75588,77423,74120,77423,26555,1125158.0,10665000.0
2010-04-21,76689,79625,76689,78524,39948,1141155.0,10665000.0
2010-04-22,78157,79625,77056,78524,38906,1141155.0,10665000.0
2010-04-23,78524,79625,77423,79258,28095,1151820.0,10665000.0
2010-04-26,78157,79625,76322,76323,69458,1109160.0,10665000.0
2010-04-27,76689,78157,75955,76690,29487,1114492.0,10665000.0
2010-04-28,77056,77423,75221,75589,45060,1098495.0,10665000.0
2010-04-29,76322,78524,75221,78524,40957,1141155.0,10665000.0
2010-04-30,77790,79991,77056,79992,34149,1162485.0,10665000.0
2010-05-03,79625,82193,78524,82194,75011,1194480.0,10665000.0
2010-05-04,81459,83661,80725,81460,30952,1183815.0,10665000.0
2010-05-06,80358,80725,79258,79258,29073,1151820.0,10665000.0
2010-05-07,78524,81092,75588,80726,51374,1173150.0,10665000.0
2010-05-10,82193,88431,81459,86964,166891,1263802.0,10665000.0
2010-05-11,88064,89532,83294,89532,127830,1301130.0,10665000.0
2010-05-12,89165,91366,87697,90633,69577,1317128.0,10665000.0
2010-05-13,90266,92834,89899,89899,46332,1306462.0,10665000.0
2010-05-14,88798,91366,86596,89899,35603,1306462.0,10665000.0
2010-05-17,89899,91733,87330,90633,37377,1317128.0,10665000.0
2010-05-18,90633,91366,88064,91000,29857,1322460.0,10665000.0
2010-05-19,91000,91000,86596,87698,40214,1274468.0,10665000.0
2010-05-20,85495,88798,84762,88431,30918,1285132.0,10665000.0
2010-05-24,88064,88798,86963,87698,17680,1274468.0,10665000.0
2010-05-25,87330,87697,82193,82560,51690,1199812.0,10665000.0
2010-05-26,82193,85495,78524,85129,74917,1237140.0,10665000.0
2010-05-27,82927,85129,82193,85129,44380,1237140.0,10665000.0
2010-05-28,84395,84395,81459,84028,61994,1221142.0,10665000.0
2010-05-31,84395,85495,83294,83661,31092,1215810.0,10665000.0
2010-06-01,84395,85129,83661,85129,70724,1237140.0,10665000.0
2010-06-03,84762,87330,84028,87331,52077,1269135.0,10665000.0
2010-06-04,86963,87330,83661,85863,74317,1247805.0,10665000.0
2010-06-07,85129,86229,84395,85863,26164,1302795.0,11135000.0
2010-06-08,85495,86229,84395,84395,30704,1280525.0,11135000.0
2010-06-09,84395,85129,83294,85129,24268,1291660.0,11135000.0
2010-06-10,85129,85862,83661,84395,37160,1280525.0,11135000.0
2010-06-11,84395,85495,83294,83294,29208,1263822.0,11135000.0
2010-06-14,83294,89165,83294,88431,60471,1341768.0,11135000.0
2010-06-15,89165,93935,87330,92468,76355,1403010.0,11135000.0
2010-06-16,94302,95036,91733,93569,36203,1419712.0,11135000.0
2010-06-17,93568,93568,89899,89899,34617,1364038.0,11135000.0
2010-06-18,89532,90633,88798,88798,39616,1347335.0,11135000.0
2010-06-21,90266,93568,90266,91367,40836,1386308.0,11135000.0
2010-06-22,91366,92467,88431,89899,33440,1364038.0,11135000.0
2010-06-23,89899,90266,88431,89165,43144,1352902.0,11135000.0
2010-06-24,89165,91366,88798,89532,23516,1358470.0,11135000.0
2010-06-25,90266,94302,88798,94302,60795,1430848.0,11135000.0
2010-06-28,95036,95036,91000,92835,29325,1408578.0,11135000.0
2010-06-29,92467,94302,88431,91367,55375,1386308.0,11135000.0
2010-06-30,90266,93568,89165,90266,54094,1369605.0,11135000.0
2010-07-01,89532,90633,88798,89165,23580,1352902.0,11135000.0
2010-07-02,90633,92100,89165,90266,43590,1369605.0,11135000.0
2010-07-05,91366,93568,90633,91367,57439,1386308.0,11135000.0
2010-07-06,91366,91366,88798,90266,27663,1369605.0,11135000.0
2010-07-07,89899,91733,88798,91000,40708,1380740.0,11135000.0
2010-07-08,91000,91733,89532,89532,70693,1358470.0,11135000.0
2010-07-09,89165,90266,88798,89532,16962,1358470.0,11135000.0
2010-07-12,89532,89899,88431,88431,32370,1341768.0,11135000.0
2010-07-13,87697,90633,87697,88431,35484,1341768.0,11135000.0
2010-07-14,88798,90633,87697,87698,39593,1330632.0,11135000.0
2010-07-15,88064,89532,86596,89165,28832,1352902.0,11135000.0
2010-07-16,88064,89165,87330,88065,29317,1336200.0,11135000.0
2010-07-19,86963,88064,85862,85863,32744,1302795.0,11135000.0
2010-07-20,85129,85495,83294,83661,58377,1269390.0,11135000.0
2010-07-21,83661,88064,83661,87698,66779,1330632.0,11135000.0
2010-07-22,87697,87697,85129,85863,26824,1302795.0,11135000.0
2010-07-23,85495,87330,84395,86597,40735,1313930.0,11135000.0
2010-07-26,86963,87330,85862,86964,26783,1319498.0,11135000.0
2010-07-27,86963,87330,85129,85863,33814,1302795.0,11135000.0
2010-07-28,86596,86963,85495,85863,38256,1302795.0,11135000.0
2010-07-29,85862,86229,84028,84395,43846,1280525.0,11135000.0
2010-07-30,84028,84762,82193,82560,33866,1252688.0,11135000.0
2010-08-02,83294,84762,82927,84395,63175,1280525.0,11135000.0
2010-08-03,85129,85862,82560,83294,30196,1263822.0,11135000.0
2010-08-04,82927,86229,82927,84762,36321,1286092.0,11135000.0
2010-08-05,84762,86963,84762,86964,32503,1319498.0,11135000.0
2010-08-06,86596,87330,84395,84762,37277,1286092.0,11135000.0
2010-08-09,84395,87330,84395,85496,51134,1297228.0,11135000.0
2010-08-10,85862,85862,82927,82927,111293,1258255.0,11135000.0
