디아이동일(001530),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-06-03,68583,68952,67389,68127,846,164039.0,2213747.0
2014-06-05,68123,68217,66378,67667,542,162932.0,2213747.0
2014-06-09,67664,68308,65918,68034,5698,163817.0,2213747.0
2014-06-10,68217,70791,66009,69873,7287,168245.0,2213747.0
2014-06-11,70975,72078,69043,70977,4332,170901.0,2213747.0
2014-06-12,71986,72078,70055,71621,1356,172451.0,2213747.0
2014-06-13,71710,73365,69228,69873,1129,168245.0,2213747.0
2014-06-16,70331,70423,68952,69873,502,168245.0,2213747.0
2014-06-17,69320,71435,68033,70057,2191,168688.0,2213747.0
2014-06-18,70791,70882,69503,70516,1345,169794.0,2213747.0
2014-06-19,72446,72446,69962,71253,2019,171565.0,2213747.0
2014-06-20,71250,71802,69780,71253,946,171565.0,2213747.0
2014-06-23,70606,71894,70423,71712,1566,172672.0,2213747.0
2014-06-24,72630,72630,70791,71712,1524,172672.0,2213747.0
2014-06-25,71067,71710,70699,71621,901,172451.0,2213747.0
2014-06-26,71710,71894,70699,71528,926,172230.0,2213747.0
2014-06-27,71526,71618,70423,71528,853,172230.0,2213747.0
2014-06-30,70791,72170,70606,72171,1167,173779.0,2213747.0
2014-07-01,72996,73457,72170,72907,612,175550.0,2213747.0
2014-07-02,72170,73458,71802,72725,1328,175107.0,2213747.0
2014-07-03,72537,72721,70791,72356,1103,174222.0,2213747.0
2014-07-04,71986,72537,71342,71804,364,172894.0,2213747.0
2014-07-07,71802,77503,70791,76585,5729,184405.0,2213747.0
2014-07-08,76583,77594,74100,76585,1278,184405.0,2213747.0
2014-07-09,76031,76583,74468,76493,1988,184184.0,2213747.0
2014-07-10,75664,76766,75664,76493,825,184184.0,2213747.0
2014-07-11,76583,77226,74100,75941,2060,182856.0,2213747.0
2014-07-14,75479,75847,74192,74287,1943,178871.0,2213747.0
2014-07-15,74284,77133,73640,75482,1517,181749.0,2213747.0
2014-07-16,75111,75664,74468,74930,1253,180420.0,2213747.0
2014-07-17,74284,75388,73824,75206,999,181085.0,2213747.0
2014-07-18,75204,75204,73549,74747,714,179978.0,2213747.0
2014-07-21,74652,74929,72814,73919,4093,177985.0,2213747.0
2014-07-22,73457,75388,72354,75298,2861,181306.0,2213747.0
2014-07-23,74468,75388,74009,75390,1807,181527.0,2213747.0
2014-07-24,75664,76123,74652,76126,1370,183298.0,2213747.0
2014-07-25,75479,76307,75204,76309,983,183741.0,2213747.0
2014-07-28,75479,76307,74468,74747,905,179978.0,2213747.0
2014-07-29,73547,74099,72628,74102,1643,178428.0,2213747.0
2014-07-30,73365,75111,71802,75115,1624,180863.0,2213747.0
2014-07-31,75020,75111,73916,74930,280,180420.0,2213747.0
2014-08-01,73090,75295,73090,75298,1443,181306.0,2213747.0
2014-08-04,75295,75295,74284,75206,799,181085.0,2213747.0
2014-08-05,75664,76674,74100,76585,2796,184405.0,2213747.0
2014-08-06,75939,77410,73640,76402,2466,183962.0,2213747.0
2014-08-07,76399,76399,74192,74195,1440,178649.0,2213747.0
2014-08-08,74284,74284,72537,73275,1508,176436.0,2213747.0
2014-08-11,73273,73549,72996,73090,260,175993.0,2213747.0
2014-08-12,73090,74835,71986,74011,1907,178207.0,2213747.0
2014-08-13,73824,74192,72814,74011,1209,178207.0,2213747.0
2014-08-14,73549,73549,72721,72815,880,175329.0,2213747.0
2014-08-18,72905,73457,72354,73000,409,175772.0,2213747.0
2014-08-19,72630,73917,71802,73919,1310,177985.0,2213747.0
2014-08-20,73180,73549,72721,73550,760,177100.0,2213747.0
2014-08-21,73549,73916,72905,73459,1610,176878.0,2213747.0
2014-08-22,72905,73549,72905,73368,1125,176657.0,2213747.0
2014-08-25,73365,74468,73273,73734,2516,177543.0,2213747.0
2014-08-26,73549,75111,73549,74378,1260,179092.0,2213747.0
2014-08-27,74284,78146,73457,78148,3715,188168.0,2213747.0
2014-08-28,78605,79065,76859,77321,2918,186176.0,2213747.0
2014-08-29,77318,77318,74652,76309,1692,183741.0,2213747.0
2014-09-01,75848,77043,75848,76953,880,185291.0,2213747.0
2014-09-02,77318,78053,76951,77228,260,185955.0,2213747.0
2014-09-03,77226,77226,76951,76953,353,185291.0,2213747.0
2014-09-04,77133,77226,75848,76953,2465,185291.0,2213747.0
2014-09-05,77226,77226,75754,76678,1128,184626.0,2213747.0
2014-09-11,77962,77962,76307,77413,1238,186397.0,2213747.0
2014-09-12,77410,77870,76674,77136,1667,185733.0,2213747.0
2014-09-15,79065,79065,76215,77136,643,185733.0,2213747.0
2014-09-16,77133,77133,76215,77045,580,185512.0,2213747.0
2014-09-17,77043,78053,76123,77413,1313,186397.0,2213747.0
2014-09-18,77410,77594,75572,77045,632,185512.0,2213747.0
2014-09-19,76766,77962,76031,76953,1815,185291.0,2213747.0
2014-09-22,76307,76674,75020,76493,1437,184184.0,2213747.0
2014-09-23,76399,77410,75479,76585,1395,184405.0,2213747.0
2014-09-24,76583,76583,75020,75021,2183,180642.0,2213747.0
2014-09-25,75020,80352,75020,76126,5864,183298.0,2213747.0
2014-09-26,75848,78053,75388,78056,3087,187947.0,2213747.0
2014-09-29,78697,83570,77686,80540,5845,193924.0,2213747.0
2014-09-30,80811,80811,77503,78332,4460,188611.0,2213747.0
2014-10-01,78146,78790,76951,78515,1304,189054.0,2213747.0
2014-10-02,78514,78514,76307,78515,1104,189054.0,2213747.0
2014-10-06,77410,78881,76490,78148,1300,188168.0,2213747.0
2014-10-07,77962,79340,77777,79068,1575,190382.0,2213747.0
2014-10-08,78697,81364,78605,81366,1885,195917.0,2213747.0
2014-10-10,81732,81732,79249,79896,1947,192375.0,2213747.0
2014-10-13,80077,80077,77226,78240,2665,188390.0,2213747.0
2014-10-14,77870,78790,77503,78240,930,188390.0,2213747.0
2014-10-15,77686,81179,77686,79803,1599,192153.0,2213747.0
2014-10-16,81271,85961,80352,81826,11392,197023.0,2213747.0
2014-10-17,84766,85317,82375,84859,4454,204329.0,2213747.0
2014-10-20,86236,86236,83753,84583,2322,203665.0,2213747.0
2014-10-21,84949,85686,83662,83848,1579,201894.0,2213747.0
2014-10-22,84582,85686,83387,85596,2508,206100.0,2213747.0
2014-10-23,86051,88166,85226,87342,4636,210306.0,2213747.0
2014-10-24,88076,88443,86695,87894,1462,211634.0,2213747.0
2014-10-27,88995,88995,86420,87067,988,209642.0,2213747.0
2014-10-28,86420,86880,84489,85412,1278,205657.0,2213747.0
2014-10-29,84397,86972,83662,86790,2438,208978.0,2213747.0
2014-10-30,87524,87524,85041,86606,1376,208535.0,2213747.0
2014-10-31,87800,87800,84214,84677,2920,203886.0,2213747.0
2014-11-03,84306,85317,83753,84677,1016,203886.0,2213747.0
2014-11-04,84122,84306,81732,83573,1395,201230.0,2213747.0
2014-11-05,83570,83570,82375,82377,301,198352.0,2213747.0
2014-11-06,81915,81915,80445,80906,1544,194810.0,2213747.0
2014-11-07,80904,82283,79985,81918,587,197245.0,2213747.0
2014-11-10,80904,81915,79985,81733,1201,196802.0,2213747.0
2014-11-11,81732,81732,79985,81643,1018,196581.0,2213747.0
2014-11-12,80352,81639,80077,80078,565,192817.0,2213747.0
2014-11-13,79892,79985,78146,78332,2084,188611.0,2213747.0
2014-11-14,78422,78697,76674,77228,2279,185955.0,2213747.0
2014-11-17,77226,77503,75848,76953,1084,185291.0,2213747.0
2014-11-18,76490,78146,76399,78148,457,188168.0,2213747.0
2014-11-19,78053,78053,76859,77136,394,185733.0,2213747.0
2014-11-20,77594,79340,75479,77228,4219,185955.0,2213747.0
2014-11-21,77226,78421,77043,78240,639,188390.0,2213747.0
2014-11-24,77777,77777,76766,76769,684,184848.0,2213747.0
2014-11-25,76674,76674,75295,76309,3811,183741.0,2213747.0
2014-11-26,76399,77503,75939,77228,4136,185955.0,2213747.0
2014-11-27,76859,77318,75939,77228,5981,185955.0,2213747.0
2014-11-28,76859,77686,76766,77228,295,185955.0,2213747.0
2014-12-01,76674,76859,74468,76493,952,184184.0,2213747.0
2014-12-02,75388,76215,73824,75390,765,181527.0,2213747.0
2014-12-03,75664,76031,74192,75941,766,182856.0,2213747.0
2014-12-04,75848,76215,73458,73550,3756,177100.0,2213747.0
2014-12-05,73090,73273,70423,70792,3295,170459.0,2213747.0
2014-12-08,70975,71067,70055,70701,1346,170237.0,2213747.0
2014-12-09,70699,71802,69872,71712,1852,172672.0,2213747.0
2014-12-10,71342,72078,70882,71160,656,171344.0,2213747.0
2014-12-11,69320,70791,69320,70057,2160,168688.0,2213747.0
2014-12-12,69872,70791,69596,69691,787,167802.0,2213747.0
2014-12-15,69962,70055,69411,69691,804,167802.0,2213747.0
2014-12-16,69962,69962,68583,69413,720,167138.0,2213747.0
2014-12-17,69136,69228,68033,68034,1104,163817.0,2213747.0
2014-12-18,68033,68033,66468,67116,1101,161604.0,2213747.0
2014-12-19,67113,67389,65644,67392,2185,162268.0,2213747.0
2014-12-22,66929,67573,66378,67392,908,162268.0,2213747.0
2014-12-23,66929,67481,66009,66563,1948,160275.0,2213747.0
2014-12-24,66562,69411,66562,68587,938,165146.0,2213747.0
2014-12-26,69320,70606,69136,69782,1630,168023.0,2213747.0
2014-12-29,69125,69686,68002,69689,815,164924.0,2213747.0
2014-12-30,68750,69313,68469,68940,1056,163153.0,2213747.0
2015-01-02,68937,69313,68096,69314,355,164039.0,2213747.0
2015-01-05,68564,69125,67816,69126,367,163596.0,2213747.0
2015-01-06,68469,68937,67721,68846,828,162932.0,2213747.0
2015-01-07,68750,69966,68750,69969,577,165588.0,2213747.0
2015-01-08,69498,69686,69032,69501,358,164481.0,2213747.0
2015-01-09,69498,69780,69032,69408,572,164260.0,2213747.0
2015-01-12,69313,69313,68937,69126,115,163596.0,2213747.0
2015-01-13,68937,69218,68377,68846,304,162932.0,2213747.0
2015-01-14,68750,68845,68469,68846,229,162932.0,2213747.0
2015-01-15,68564,68845,66787,68565,2173,162268.0,2213747.0
2015-01-16,68096,69498,67441,68005,1287,160939.0,2213747.0
2015-01-19,67721,67721,67254,67537,1473,159833.0,2213747.0
2015-01-20,67254,68096,67161,67724,968,160275.0,2213747.0
2015-01-21,67721,67909,66974,67724,710,160275.0,2213747.0
2015-01-22,67348,67348,64354,67349,1925,159390.0,2213747.0
2015-01-23,66787,67067,65103,66883,2368,158283.0,2213747.0
2015-01-26,66226,66787,65943,66788,545,158062.0,2213747.0
2015-01-27,66879,67535,66131,67537,1045,159833.0,2213747.0
2015-01-28,67816,67816,66974,67630,800,160054.0,2213747.0
2015-01-29,67067,68469,66974,68005,653,160939.0,2213747.0
2015-01-30,67535,68096,67348,67630,149,160054.0,2213747.0
2015-02-02,67535,67816,67161,67163,120,158947.0,2213747.0
2015-02-03,67161,69218,66507,68846,1130,162932.0,2213747.0
2015-02-04,68469,69498,68469,69126,445,163596.0,2213747.0
2015-02-05,69125,73148,68845,72400,2147,171344.0,2213747.0
2015-02-06,71557,73520,71557,73336,2153,173558.0,2213747.0
2015-02-09,75111,75111,72212,72308,1145,171123.0,2213747.0
2015-02-10,72305,73520,72024,72963,623,172672.0,2213747.0
2015-02-11,72960,73053,72118,72681,461,172008.0,2213747.0
2015-02-12,72400,72680,71463,72400,831,171344.0,2213747.0
2015-02-13,71932,72492,70247,72400,2392,171344.0,2213747.0
2015-02-16,71931,74362,70994,73429,1571,173779.0,2213747.0
2015-02-17,72960,79321,71932,77078,3547,182413.0,2213747.0
2015-02-23,79041,79041,76328,77919,1947,184405.0,2213747.0
2015-02-24,76983,79041,76702,77171,1514,182634.0,2213747.0
2015-02-25,76328,77450,75766,77359,1674,183077.0,2213747.0
2015-02-26,76889,78011,75860,78014,1484,184626.0,2213747.0
2015-02-27,77543,77731,76608,77452,462,183298.0,2213747.0
2015-03-02,77450,77918,75673,77546,2779,183520.0,2213747.0
2015-03-03,77075,78011,76140,77171,1174,182634.0,2213747.0
2015-03-04,77263,79789,76702,76703,932,181527.0,2213747.0
2015-03-05,77450,77637,76234,76797,785,181749.0,2213747.0
2015-03-06,74831,77075,74831,76985,345,182191.0,2213747.0
2015-03-09,76702,76702,74925,75582,804,178871.0,2213747.0
2015-03-10,75766,75766,73989,75301,1066,178207.0,2213747.0
2015-03-11,75018,75018,73335,74365,959,175993.0,2213747.0
2015-03-12,76234,76234,73896,74833,842,177100.0,2213747.0
2015-03-13,76983,76983,74363,75768,1160,179314.0,2213747.0
2015-03-16,75206,77824,74925,77826,1345,184184.0,2213747.0
2015-03-17,76608,78386,75766,77265,1741,182856.0,2213747.0
2015-03-18,77357,77918,76608,77452,1193,183298.0,2213747.0
2015-03-19,76608,77731,76608,77733,808,183962.0,2213747.0
2015-03-20,77731,77824,76889,77826,914,184184.0,2213747.0
2015-03-23,77637,78573,76889,77733,1534,183962.0,2213747.0
2015-03-24,77731,77918,77075,77639,1294,183741.0,2213747.0
2015-03-25,77918,78105,77263,78107,2423,184848.0,2213747.0
2015-03-26,77451,79227,77169,78200,1727,185069.0,2213747.0
2015-03-27,78198,81566,77637,81193,7449,192153.0,2213747.0
2015-03-30,83718,84278,81752,83158,8048,196802.0,2213747.0
2015-03-31,83157,84559,81380,83251,4208,197023.0,2213747.0
2015-04-01,84839,84839,82033,84000,1680,198794.0,2213747.0
2015-04-02,84278,85868,83624,84935,4248,201008.0,2213747.0
2015-04-03,85775,85775,84559,85591,1103,202558.0,2213747.0
2015-04-06,85587,86243,84746,86059,1256,203665.0,2213747.0
2015-04-07,85587,86711,84746,85123,1127,201451.0,2213747.0
2015-04-08,85120,85215,82688,83533,1335,197688.0,2213747.0
2015-04-09,83530,84466,82315,84094,925,199016.0,2213747.0
2015-04-10,82688,84185,82501,84000,958,198794.0,2213747.0
2015-04-13,84185,84466,82876,83719,1525,198130.0,2213747.0
2015-04-14,83343,83343,81472,82316,1625,198339.0,2253852.0
2015-04-15,81940,82408,80069,82036,2080,197663.0,2253852.0
2015-04-16,83718,83718,81380,82223,2277,198114.0,2253852.0
2015-04-17,83718,83998,81472,82316,3295,198339.0,2253852.0
2015-04-20,81940,86055,81940,84281,2219,203072.0,2253852.0
2015-04-21,83810,87365,83810,85871,9585,206904.0,2253852.0
2015-04-22,86991,88021,85120,87461,10803,210735.0,2253852.0
2015-04-23,87833,87833,84746,86059,3265,207354.0,2253852.0
2015-04-24,85587,86055,80724,84187,4592,202847.0,2253852.0
2015-04-27,83437,84653,81380,82690,3027,199241.0,2253852.0
2015-04-28,83718,83718,80912,80913,1611,194958.0,2253852.0
2015-04-29,81566,82128,79789,79977,2545,192704.0,2253852.0
2015-04-30,80349,83810,79976,83345,12288,200818.0,2253852.0
2015-05-04,85120,87645,83343,86807,7688,209157.0,2253852.0
2015-05-06,88113,88113,83905,84281,950,203072.0,2253852.0
2015-05-07,84278,84746,81940,84655,2063,203974.0,2253852.0
2015-05-08,84091,86431,83810,85123,984,205101.0,2253852.0
2015-05-11,84746,85587,84185,85123,2113,205101.0,2253852.0
2015-05-12,85587,85775,83905,84655,2892,203974.0,2253852.0
2015-05-13,84653,85587,83718,85591,1573,206227.0,2253852.0
2015-05-14,84746,89798,84746,87835,4880,211637.0,2253852.0
2015-05-15,88861,90452,87365,88117,2147,212313.0,2253852.0
2015-05-18,88301,88675,85120,85310,2137,205551.0,2253852.0
2015-05-19,85215,85868,84278,85403,1303,205777.0,2253852.0
2015-05-20,84934,85587,84278,84935,1125,204650.0,2253852.0
2015-05-21,85587,85587,82595,84187,2026,202847.0,2253852.0
2015-05-22,84185,84185,81847,83906,790,202171.0,2253852.0
2015-05-26,84185,84185,81940,81942,1380,197437.0,2253852.0
2015-05-27,82033,82595,78760,79977,3476,192704.0,2253852.0
2015-05-28,80069,81380,79321,81380,1654,196085.0,2253852.0
2015-05-29,82969,82969,81285,81288,1193,195860.0,2253852.0
2015-06-01,81285,83810,78198,79604,2221,191803.0,2253852.0
2015-06-02,80444,80724,78479,80445,2039,193831.0,2253852.0
2015-06-03,80444,80444,78573,79510,858,191577.0,2253852.0
2015-06-04,79976,82315,78946,79042,771,190450.0,2253852.0
2015-06-05,79882,79882,77824,78574,1012,189324.0,2253852.0
2015-06-08,78573,82033,78386,80445,1305,193831.0,2253852.0
2015-06-09,78854,80817,78573,80072,1458,192930.0,2253852.0
2015-06-10,79134,80349,79134,79230,2289,190901.0,2253852.0
2015-06-11,79321,80444,78666,79510,828,191577.0,2253852.0
2015-06-12,78946,81285,78105,78949,1449,190225.0,2253852.0
2015-06-15,78011,78105,76234,76236,2726,183689.0,2253852.0
2015-06-16,75954,77450,74831,76610,2611,184590.0,2253852.0
2015-06-17,76140,77450,74738,74739,3886,180083.0,2253852.0
2015-06-18,74363,77263,73335,76330,2722,183914.0,2253852.0
2015-06-19,76233,76233,73801,75019,3461,180759.0,2253852.0
2015-06-22,75018,75298,73896,74833,2242,180308.0,2253852.0
2015-06-23,75486,76047,74738,74833,2618,180308.0,2253852.0
2015-06-24,75579,80444,75579,78014,5046,187971.0,2253852.0
2015-06-25,78105,80069,76889,80072,1662,192930.0,2253852.0
2015-06-26,79602,81192,78573,79510,1173,191577.0,2253852.0
2015-06-29,79509,79509,78198,78854,687,190000.0,2253852.0
2015-06-30,78854,78854,77169,78014,1602,187971.0,2253852.0
2015-07-01,77637,77731,76421,77078,3823,185717.0,2253852.0
2015-07-02,76889,79414,76140,79322,1726,191127.0,2253852.0
2015-07-03,79602,82876,78854,82316,3270,198339.0,2253852.0
2015-07-06,81380,83250,80349,82129,2656,197888.0,2253852.0
2015-07-07,82128,84091,80069,81380,1391,196085.0,2253852.0
2015-07-08,81380,82315,78946,79510,2201,191577.0,2253852.0
2015-07-09,79509,80256,79134,79604,754,191803.0,2253852.0
2015-07-10,80256,83250,80256,82223,1692,198114.0,2253852.0
2015-07-13,82220,83250,81004,82316,3193,198339.0,2253852.0
2015-07-14,81940,82969,81660,82409,1496,198564.0,2253852.0
2015-07-15,82128,83062,81098,82036,5073,197663.0,2253852.0
2015-07-16,81472,82033,78760,81008,5331,195184.0,2253852.0
2015-07-17,80069,80631,78292,78574,28444,189324.0,2253852.0
2015-07-20,78386,78573,77450,78387,1932,188873.0,2253852.0
2015-07-21,79321,79321,77543,77919,2186,187746.0,2253852.0
2015-07-22,77918,78386,75860,77826,2859,187520.0,2253852.0
2015-07-23,77918,78760,74550,76797,4697,185041.0,2253852.0
2015-07-24,75766,76047,74644,75394,3211,181660.0,2253852.0
2015-07-27,74456,75391,74269,75019,2201,180759.0,2253852.0
2015-07-28,74363,74831,74083,74833,2169,180308.0,2253852.0
2015-07-29,74363,75954,74270,75582,2891,182111.0,2253852.0
2015-07-30,74925,76047,73708,73804,4930,177829.0,2253852.0
2015-07-31,73240,74550,72492,74272,1715,178956.0,2253852.0
2015-08-03,72868,73615,72680,72868,2271,175575.0,2253852.0
2015-08-04,73335,73428,72024,72400,3872,174448.0,2253852.0
2015-08-05,72305,73148,72118,72868,1766,175575.0,2253852.0
2015-08-06,72772,74550,72585,72868,2240,175575.0,2253852.0
2015-08-07,72680,73240,72305,72495,1529,174674.0,2253852.0
2015-08-10,72492,72680,71557,71559,4188,172420.0,2253852.0
2015-08-11,72212,79414,70715,70998,14856,171067.0,2253852.0
2015-08-12,70715,70810,67721,69126,7039,166560.0,2253852.0
2015-08-13,69125,69966,68189,69408,2609,167236.0,2253852.0
2015-08-17,69124,69217,67347,68378,4666,164757.0,2253852.0
2015-08-18,67628,67628,65009,65667,7859,158220.0,2253852.0
2015-08-19,65663,65759,62765,64824,8338,156192.0,2253852.0
2015-08-20,63233,63980,62203,62673,10262,151008.0,2253852.0
2015-08-21,62109,62484,60425,62392,3630,150332.0,2253852.0
2015-08-24,62390,62390,58462,59866,3129,144247.0,2253852.0
2015-08-25,60519,63980,60519,62392,3610,150332.0,2253852.0
2015-08-26,62390,63700,61736,62860,2882,151459.0,2253852.0
2015-08-27,63419,64635,62765,63141,3979,152135.0,2253852.0
2015-08-28,64168,66507,63981,65667,8341,158220.0,2253852.0
2015-08-31,65009,65103,63886,64543,3633,155516.0,2253852.0
2015-09-01,64261,65103,63138,64169,3669,154614.0,2253852.0
2015-09-02,62951,64261,62951,64169,3285,154614.0,2253852.0
2015-09-03,63793,64261,63138,64169,4156,154614.0,2253852.0
2015-09-04,64168,64168,62765,63514,4294,153037.0,2253852.0
2015-09-07,62857,63700,62390,63609,3454,153262.0,2253852.0
2015-09-08,62577,62857,60800,60895,6693,146726.0,2253852.0
2015-09-09,61080,62296,60893,61738,6325,148754.0,2253852.0
2015-09-10,61080,62296,60987,62298,2992,150107.0,2253852.0
2015-09-11,61361,62296,61174,62205,4932,149881.0,2253852.0
2015-09-14,61642,62016,61361,62018,4308,149430.0,2253852.0
2015-09-15,61454,62203,61268,61830,3721,148980.0,2253852.0
2015-09-16,61548,62203,61548,62018,7551,149430.0,2253852.0
2015-09-17,61736,61922,61361,61738,5956,148754.0,2253852.0
2015-09-18,61642,61736,61174,61644,4487,148529.0,2253852.0
2015-09-21,61548,61548,60893,61363,5173,147853.0,2253852.0
2015-09-22,61361,61828,61268,61550,3807,148303.0,2253852.0
2015-09-23,61361,61548,60238,61176,6545,147402.0,2253852.0
2015-09-24,60800,61454,60800,61456,2072,148078.0,2253852.0
2015-09-25,61361,62203,61174,61830,1759,148980.0,2253852.0
2015-09-30,61454,62671,61454,62579,2094,150783.0,2253852.0
2015-10-01,62296,67535,62296,64076,4481,154389.0,2253852.0
2015-10-02,64354,65196,63700,64076,5428,154389.0,2253852.0
2015-10-05,64261,65009,63886,64543,3623,155516.0,2253852.0
2015-10-06,65476,67161,63700,64543,33338,155516.0,2253852.0
2015-10-07,64915,65103,63325,63982,10846,154163.0,2253852.0
2015-10-08,63980,64261,63045,63982,8024,154163.0,2253852.0
2015-10-12,63419,63793,62671,63047,7762,151910.0,2253852.0
2015-10-13,63045,63233,62296,62579,8609,150783.0,2253852.0
2015-10-14,62577,62577,61922,62298,7624,150107.0,2253852.0
2015-10-15,62203,62577,61922,62392,6670,150332.0,2253852.0
2015-10-16,62484,63981,62390,63889,20185,153938.0,2253852.0
2015-10-19,63605,65851,63233,63701,16573,153487.0,2253852.0
2015-10-20,63605,63886,62857,63514,12846,153037.0,2253852.0
2015-10-21,63325,63793,62951,63609,10728,153262.0,2253852.0
2015-10-22,63419,63793,62857,63795,10583,153713.0,2253852.0
2015-10-23,63419,65009,63325,63609,15692,153262.0,2253852.0
2015-10-26,63700,65103,63700,64917,8459,156417.0,2253852.0
2015-10-27,65196,65291,64073,64637,6885,155741.0,2253852.0
2015-10-28,64541,64635,64261,64543,4197,155516.0,2253852.0
2015-10-29,64541,64635,64073,64356,6041,155065.0,2253852.0
2015-10-30,64354,64541,63980,63982,5586,154163.0,2253852.0
2015-11-02,64261,64261,62765,63421,6490,152811.0,2253852.0
2015-11-03,64073,64073,63138,63609,5585,153262.0,2253852.0
2015-11-04,63419,63980,63139,63982,2749,154163.0,2253852.0
2015-11-05,63513,63700,63139,63327,3040,152586.0,2253852.0
2015-11-06,63605,63605,62390,62673,5308,151008.0,2253852.0
2015-11-09,62765,62765,60613,60708,11705,146275.0,2253852.0
2015-11-10,61268,61268,59397,60428,3522,145599.0,2253852.0
2015-11-11,59958,60425,59584,60147,1937,144923.0,2253852.0
2015-11-12,59865,59958,59116,59398,6338,143120.0,2253852.0
2015-11-13,59303,60238,58649,59398,3660,143120.0,2253852.0
2015-11-16,59770,59865,58181,58838,2282,141767.0,2253852.0
2015-11-17,58742,59210,58181,58838,8166,141767.0,2253852.0
2015-11-18,58649,58649,56871,57060,21153,137485.0,2253852.0
2015-11-19,57432,57432,56497,57247,4490,137936.0,2253852.0
2015-11-20,56964,57994,56778,57247,1595,137936.0,2253852.0
2015-11-23,57245,57713,57151,57247,3244,137936.0,2253852.0
2015-11-24,57713,58274,56964,57340,3792,138161.0,2253852.0
2015-11-25,57059,57994,57059,57435,3050,138387.0,2253852.0
2015-11-26,58462,58462,57339,57527,2691,138612.0,2253852.0
2015-11-27,57527,57899,57339,57807,2435,139288.0,2253852.0
2015-11-30,57807,58181,57151,57247,2908,137936.0,2253852.0
2015-12-01,57059,58555,56871,58463,7664,140866.0,2253852.0
2015-12-02,57899,59210,57899,58090,4908,139964.0,2253852.0
2015-12-03,58087,58555,57807,57995,26503,139739.0,2253852.0
2015-12-04,57994,58742,57527,57995,914,139739.0,2253852.0
2015-12-07,57994,58367,57807,58370,971,140640.0,2253852.0
2015-12-08,57994,58087,57527,57903,1355,139513.0,2253852.0
2015-12-09,57994,57994,57431,57435,1759,138387.0,2253852.0
2015-12-10,57432,57713,56871,57154,2679,137710.0,2253852.0
2015-12-11,57994,57994,55561,57247,13127,137936.0,2253852.0
2015-12-14,56497,56684,55374,55377,4209,133428.0,2253852.0
2015-12-15,57059,57059,55468,56125,2903,135231.0,2253852.0
2015-12-16,56123,56871,56029,56686,688,136583.0,2253852.0
2015-12-17,57245,58367,56684,57527,3760,138612.0,2253852.0
2015-12-18,57151,59677,56684,57903,2603,139513.0,2253852.0
2015-12-21,57807,58367,57245,57435,2138,138387.0,2253852.0
2015-12-22,57807,57807,57151,57435,1157,138387.0,2253852.0
2015-12-23,57713,57713,57151,57435,1186,138387.0,2253852.0
2015-12-24,57713,57807,57059,57060,2120,137485.0,2253852.0
2015-12-28,57339,57994,57151,57435,1870,138387.0,2253852.0
2015-12-29,58004,58954,58004,58860,1570,139513.0,2253852.0
2015-12-30,58765,59811,58669,59050,1691,139964.0,2253852.0
2016-01-04,58478,59429,58289,58765,1868,139288.0,2253852.0
2016-01-05,58765,58954,58099,58671,459,139063.0,2253852.0
2016-01-06,59714,59714,57908,58671,569,139063.0,2253852.0
2016-01-07,58289,58765,57432,58195,1635,137936.0,2253852.0
2016-01-08,57243,59144,56957,57338,5015,135907.0,2253852.0
2016-01-11,57908,57908,57147,57624,1254,136583.0,2253852.0
2016-01-12,57623,59050,57053,57529,1937,136358.0,2253852.0
2016-01-13,57623,57908,57147,57435,872,136133.0,2253852.0
2016-01-14,57243,57717,56671,57435,2363,136133.0,2253852.0
2016-01-15,57338,57814,56957,57338,873,135907.0,2253852.0
2016-01-18,57338,57814,56577,57150,2585,135457.0,2253852.0
2016-01-19,57053,57338,56482,57150,881,135457.0,2253852.0
2016-01-20,58478,58478,56197,57150,3869,135457.0,2253852.0
2016-01-21,57147,57432,55911,57435,704,136133.0,2253852.0
2016-01-22,56862,57432,56101,56768,3123,134555.0,2253852.0
2016-01-25,56862,58574,56768,57150,676,135457.0,2253852.0
2016-01-26,57053,57243,56292,57244,1278,135682.0,2253852.0
2016-01-27,56862,58289,56768,57338,1731,135907.0,2253852.0
2016-01-28,56862,57338,55721,56198,15966,133203.0,2253852.0
2016-01-29,56957,58669,56577,57244,3596,135682.0,2253852.0
2016-02-01,58193,58289,56482,57053,545,135231.0,2253852.0
2016-02-02,57338,57338,56197,57053,941,135231.0,2253852.0
2016-02-03,57243,57243,55816,56293,1443,133428.0,2253852.0
2016-02-04,56292,57338,56007,57053,2671,135231.0,2253852.0
2016-02-05,57053,57623,56768,57435,2091,136133.0,2253852.0
2016-02-11,57147,57243,55436,57244,1928,135682.0,2253852.0
2016-02-12,56671,56862,55341,56864,3297,134780.0,2253852.0
2016-02-15,56101,57147,56101,57150,928,135457.0,2253852.0
2016-02-16,57147,57529,56862,57150,1473,135457.0,2253852.0
2016-02-17,57147,57432,56862,57244,1431,135682.0,2253852.0
2016-02-18,57432,57623,57147,57150,990,135457.0,2253852.0
2016-02-19,57053,57432,56957,57435,281,136133.0,2253852.0
2016-02-22,57529,57908,57243,57244,656,135682.0,2253852.0
2016-02-23,57432,57908,57338,57529,904,136358.0,2253852.0
2016-02-24,58004,58099,57338,58005,790,137485.0,2253852.0
2016-02-25,58193,58765,57717,58575,1014,138837.0,2253852.0
