청호컴넷(012600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-07-25,3720,3720,3635,3660,7043,22349.0,6106308.0
2014-07-28,3660,3780,3500,3675,21578,22441.0,6106308.0
2014-07-29,3640,3765,3450,3450,12927,21067.0,6106308.0
2014-07-30,3450,3570,3355,3450,2819,21067.0,6106308.0
2014-07-31,3650,3650,3455,3485,3605,21280.0,6106308.0
2014-08-01,3580,3585,3405,3585,4723,21891.0,6106308.0
2014-08-04,3750,3750,3480,3575,3386,21830.0,6106308.0
2014-08-05,3590,3730,3590,3730,12913,22777.0,6106308.0
2014-08-06,3720,3725,3600,3600,4662,21983.0,6106308.0
2014-08-07,3600,3660,3520,3600,5608,21983.0,6106308.0
2014-08-08,3695,3695,3555,3665,325,22380.0,6106308.0
2014-08-11,3640,3735,3640,3655,2875,22319.0,6106308.0
2014-08-12,3700,3830,3645,3800,28194,23204.0,6106308.0
2014-08-13,3820,3875,3720,3750,15196,22899.0,6106308.0
2014-08-14,3760,3845,3695,3760,15543,22960.0,6106308.0
2014-08-18,3855,3860,3675,3730,6115,22777.0,6106308.0
2014-08-19,3730,3850,3575,3610,40134,22044.0,6106308.0
2014-08-20,3570,3700,3570,3670,2568,22410.0,6106308.0
2014-08-21,3750,3750,3630,3675,4631,22441.0,6106308.0
2014-08-22,3670,3795,3605,3700,2835,22593.0,6106308.0
2014-08-25,3695,3695,3500,3500,9917,21372.0,6106308.0
2014-08-26,3585,3690,3490,3500,11738,21372.0,6106308.0
2014-08-27,3515,3630,3470,3580,560,21861.0,6106308.0
2014-08-28,3600,3620,3420,3490,1120,21311.0,6106308.0
2014-08-29,3500,3525,3405,3470,5375,21189.0,6106308.0
2014-09-01,3080,3490,3080,3365,4645,20548.0,6106308.0
2014-09-02,3400,3490,3300,3300,15325,20151.0,6106308.0
2014-09-03,3300,3590,3300,3310,3602,20212.0,6106308.0
2014-09-04,3310,3475,3260,3345,13858,20426.0,6106308.0
2014-09-05,3345,3560,3205,3300,6678,20151.0,6106308.0
2014-09-11,3300,3390,3200,3295,4243,20120.0,6106308.0
2014-09-12,3350,3560,3235,3435,10356,20975.0,6106308.0
2014-09-15,3480,3850,3380,3480,6855,21250.0,6106308.0
2014-09-16,3450,3480,3340,3340,8957,20395.0,6106308.0
2014-09-17,3350,3390,3350,3385,4589,20670.0,6106308.0
2014-09-18,3400,3400,3290,3350,9028,20456.0,6106308.0
2014-09-19,3395,3400,3350,3400,1319,20761.0,6106308.0
2014-09-22,3320,3355,3290,3300,8460,20151.0,6106308.0
2014-09-23,3300,3400,3270,3300,906,20151.0,6106308.0
2014-09-24,3305,3305,3105,3230,11926,19723.0,6106308.0
2014-09-25,3250,3295,3180,3180,2003,19418.0,6106308.0
2014-09-26,3180,3300,3035,3135,12390,19143.0,6106308.0
2014-09-29,3240,3245,3010,3060,6781,18685.0,6106308.0
2014-09-30,3145,3145,2990,3120,8089,19052.0,6106308.0
2014-10-01,3010,3145,3010,3060,1455,18685.0,6106308.0
2014-10-02,3060,3200,3005,3090,7730,18868.0,6106308.0
2014-10-06,3290,3290,3050,3050,7359,18624.0,6106308.0
2014-10-07,3055,3290,3050,3120,45217,19052.0,6106308.0
2014-10-08,3120,3150,3050,3130,6162,19113.0,6106308.0
2014-10-10,3075,3100,3010,3010,9166,18380.0,6106308.0
2014-10-13,3010,3145,2920,3055,13259,18655.0,6106308.0
2014-10-14,2975,3200,2955,3150,6327,19235.0,6106308.0
2014-10-15,3295,3295,3075,3090,823,18868.0,6106308.0
2014-10-16,3080,3180,3000,3120,10108,19052.0,6106308.0
2014-10-17,3120,3270,3025,3180,11166,19418.0,6106308.0
2014-10-20,3175,3175,3080,3115,9711,19021.0,6106308.0
2014-10-21,3065,3190,3060,3065,3205,18716.0,6106308.0
2014-10-22,3095,3225,3095,3185,2693,19449.0,6106308.0
2014-10-23,3270,3270,3080,3235,7816,19754.0,6106308.0
2014-10-24,3275,3275,3165,3165,6132,19326.0,6106308.0
2014-10-27,3250,3250,3075,3150,584,19235.0,6106308.0
2014-10-28,3115,3140,3005,3110,6516,18991.0,6106308.0
2014-10-29,3110,3120,3050,3120,6224,19052.0,6106308.0
2014-10-30,3060,3060,2980,3030,10174,18502.0,6106308.0
2014-10-31,3030,3080,2975,2980,5996,18197.0,6106308.0
2014-11-03,2995,2995,2920,2990,4305,18258.0,6106308.0
2014-11-04,3000,3050,2920,3015,3329,18411.0,6106308.0
2014-11-05,3000,3010,2945,3005,1147,18349.0,6106308.0
2014-11-06,2995,3000,2995,3000,175,18319.0,6106308.0
2014-11-07,2945,2950,2920,2940,6157,17953.0,6106308.0
2014-11-10,2920,2945,2900,2945,2034,17983.0,6106308.0
2014-11-11,3000,3000,2945,2955,3462,18044.0,6106308.0
2014-11-12,2950,2995,2950,2980,2179,18197.0,6106308.0
2014-11-13,3000,3175,3000,3030,15062,18502.0,6106308.0
2014-11-14,3035,3125,3000,3015,3283,18411.0,6106308.0
2014-11-17,3035,3095,3005,3020,5672,18441.0,6106308.0
2014-11-18,3050,3100,3025,3100,5730,18930.0,6106308.0
2014-11-19,3100,3100,2920,3050,11234,18624.0,6106308.0
2014-11-20,3050,3050,2930,2975,16464,18166.0,6106308.0
2014-11-21,3020,3020,2985,2985,3456,18227.0,6106308.0
2014-11-24,3030,3030,2945,2985,12799,18227.0,6106308.0
2014-11-25,2980,3050,2950,2955,7824,18044.0,6106308.0
2014-11-26,2980,3000,2930,2945,16569,17983.0,6106308.0
2014-11-27,2945,3035,2940,3030,10677,18502.0,6106308.0
2014-11-28,3055,3055,2925,2925,34779,17861.0,6106308.0
2014-12-01,2935,2935,2825,2885,20146,17617.0,6106308.0
2014-12-02,2830,2950,2830,2940,120,17953.0,6106308.0
2014-12-03,2965,2990,2920,2985,4727,18227.0,6106308.0
2014-12-04,2970,3005,2970,3000,4964,18319.0,6106308.0
2014-12-05,3000,3000,2950,2990,9969,18258.0,6106308.0
2014-12-08,2990,3050,2985,3000,4811,18319.0,6106308.0
2014-12-09,2985,3060,2985,3060,17113,18685.0,6106308.0
2014-12-10,3035,3065,3015,3015,3454,18411.0,6106308.0
2014-12-11,3100,3100,2950,3015,19665,18411.0,6106308.0
2014-12-12,2980,3080,2980,3070,8313,18746.0,6106308.0
2014-12-15,3055,3100,3010,3025,12806,18472.0,6106308.0
2014-12-16,3025,3100,2915,3030,14163,18502.0,6106308.0
2014-12-17,3030,3200,2985,3030,10638,18502.0,6106308.0
2014-12-18,3015,3200,3015,3120,8254,19052.0,6106308.0
2014-12-19,3235,3235,3075,3085,4691,18838.0,6106308.0
2014-12-22,3055,3160,3000,3085,6009,18838.0,6106308.0
2014-12-23,3085,3170,3080,3140,1138,19174.0,6106308.0
2014-12-24,3140,3155,3065,3115,492,19021.0,6106308.0
2014-12-26,3195,3195,3045,3090,431,18868.0,6106308.0
2014-12-29,3090,3190,3090,3090,1260,18868.0,6106308.0
2014-12-30,3185,3185,3080,3080,521,18807.0,6106308.0
2015-01-02,3025,3095,3025,3025,3489,18472.0,6106308.0
2015-01-05,3030,3160,3030,3125,1431,19082.0,6106308.0
2015-01-06,3110,3190,3035,3160,842,19296.0,6106308.0
2015-01-07,3110,3140,3030,3140,582,19174.0,6106308.0
2015-01-08,3100,3170,3065,3150,2311,19235.0,6106308.0
2015-01-09,3150,3200,3070,3085,2595,18838.0,6106308.0
2015-01-12,3085,3195,3085,3195,2734,19510.0,6106308.0
2015-01-13,3210,3210,3115,3180,3296,19418.0,6106308.0
2015-01-14,3150,3150,3090,3110,1367,18991.0,6106308.0
2015-01-15,3265,3265,3120,3120,3227,19052.0,6106308.0
2015-01-16,3120,3145,3085,3085,4746,18838.0,6106308.0
2015-01-19,3085,3160,3085,3155,1351,19265.0,6106308.0
2015-01-20,3160,3175,3160,3170,1175,19357.0,6106308.0
2015-01-21,3200,3200,3140,3190,3021,19479.0,6106308.0
2015-01-22,3190,3235,3165,3235,5582,19754.0,6106308.0
2015-01-23,3205,3315,3200,3305,4809,20181.0,6106308.0
2015-01-26,3240,3335,3190,3300,5269,20151.0,6106308.0
2015-01-27,3300,3355,3170,3330,21997,20334.0,6106308.0
2015-01-28,3250,3370,3235,3350,15319,20456.0,6106308.0
2015-01-29,3350,3595,3315,3390,5715,20700.0,6106308.0
2015-01-30,3485,3590,3405,3570,14703,21800.0,6106308.0
2015-02-02,3570,3570,3465,3490,2281,21311.0,6106308.0
2015-02-03,3460,3535,3455,3500,6096,21372.0,6106308.0
2015-02-04,3500,3535,3500,3530,10358,21555.0,6106308.0
2015-02-05,3550,3550,3500,3535,1777,21586.0,6106308.0
2015-02-06,3580,3815,3550,3650,12031,22288.0,6106308.0
2015-02-09,3665,4030,3665,4030,37144,24608.0,6106308.0
2015-02-10,3910,4180,3760,4180,22952,25524.0,6106308.0
2015-02-11,4050,4170,3955,4000,19725,24425.0,6106308.0
2015-02-12,4020,4100,3950,4025,6713,24578.0,6106308.0
2015-02-13,3915,4095,3915,4025,10016,24578.0,6106308.0
2015-02-16,3905,4035,3860,4035,10426,24639.0,6106308.0
2015-02-17,3920,4010,3835,3880,9424,23692.0,6106308.0
2015-02-23,3880,3990,3670,3985,8003,24334.0,6106308.0
2015-02-24,3900,4175,3900,4175,10556,25494.0,6106308.0
2015-02-25,4390,4800,4350,4800,66695,29310.0,6106308.0
2015-02-26,4780,4780,4400,4525,94275,27631.0,6106308.0
2015-02-27,4525,4525,4315,4350,22975,26562.0,6106308.0
2015-03-02,4300,4550,4300,4545,13807,27753.0,6106308.0
2015-03-03,4450,4565,4440,4495,11403,27448.0,6106308.0
2015-03-04,4460,4580,4450,4570,6334,27906.0,6106308.0
2015-03-05,4500,4740,4500,4670,11512,28516.0,6106308.0
2015-03-06,4780,4780,4605,4660,4453,28455.0,6106308.0
2015-03-09,4660,4695,4420,4480,9614,27356.0,6106308.0
2015-03-10,4420,4650,4320,4490,3802,27417.0,6106308.0
2015-03-11,4445,4710,4445,4510,4052,27539.0,6106308.0
2015-03-12,4530,4995,4530,4800,12909,29310.0,6106308.0
2015-03-13,4630,4800,4355,4675,3170,28547.0,6106308.0
2015-03-16,4520,4550,4405,4410,11648,26929.0,6106308.0
2015-03-17,4400,4865,4300,4590,8555,28028.0,6106308.0
2015-03-18,4340,4700,4340,4645,1098,28364.0,6106308.0
2015-03-19,4585,4645,4390,4435,6295,27081.0,6106308.0
2015-03-20,4420,4770,4420,4600,3147,28089.0,6106308.0
2015-03-23,4565,4570,4310,4430,5974,27051.0,6106308.0
2015-03-24,4430,4490,4400,4475,2782,27326.0,6106308.0
2015-03-25,4440,4690,4380,4380,11577,26746.0,6106308.0
2015-03-26,4380,4590,4380,4420,2059,26990.0,6106308.0
2015-03-27,4440,4500,4210,4385,6711,26776.0,6106308.0
2015-03-30,4380,4470,4285,4310,2291,26318.0,6106308.0
2015-03-31,4330,4360,4160,4200,7257,25646.0,6106308.0
2015-04-01,4295,4295,4095,4240,3958,25891.0,6106308.0
2015-04-02,4160,4305,4060,4160,4788,25402.0,6106308.0
2015-04-03,4180,4270,4160,4160,6781,25402.0,6106308.0
2015-04-06,4170,4500,4170,4360,5830,26624.0,6106308.0
2015-04-07,4490,4490,4305,4330,7499,26440.0,6106308.0
2015-04-08,4355,4500,4350,4350,2598,26562.0,6106308.0
2015-04-09,4370,4430,4350,4430,2712,27051.0,6106308.0
2015-04-10,4450,4600,4450,4585,3826,27997.0,6106308.0
2015-04-13,4585,4650,4520,4595,14768,28058.0,6106308.0
2015-04-14,4680,4830,4570,4735,9098,28913.0,6106308.0
2015-04-15,4645,4840,4640,4735,2633,28913.0,6106308.0
2015-04-16,4840,5000,4690,4720,9530,28822.0,6106308.0
2015-04-17,4725,4940,4725,4865,3335,29707.0,6106308.0
2015-04-20,4810,4930,4705,4750,15290,29005.0,6106308.0
2015-04-21,4750,4900,4750,4800,7354,29310.0,6106308.0
2015-04-22,4820,4885,4770,4800,9765,29310.0,6106308.0
2015-04-23,4795,4795,4660,4775,5901,29158.0,6106308.0
2015-04-24,4520,4785,4520,4785,3627,29219.0,6106308.0
2015-04-27,4750,4900,4750,4900,4646,29921.0,6106308.0
2015-04-28,4870,4990,4845,4900,13161,29921.0,6106308.0
2015-04-29,4950,5630,4950,5630,135030,34379.0,6106308.0
2015-04-30,5490,6460,5400,6150,155319,37554.0,6106308.0
2015-05-04,6150,6150,5800,6120,85575,37371.0,6106308.0
2015-05-06,6000,6640,6000,6450,75692,39386.0,6106308.0
2015-05-07,6600,7100,6540,6890,96904,42072.0,6106308.0
2015-05-08,6800,7080,6710,6890,37666,42072.0,6106308.0
2015-05-11,6920,7390,6920,7150,64856,43660.0,6106308.0
2015-05-12,7240,7550,7150,7410,41199,45248.0,6106308.0
2015-05-13,7670,8400,7410,8400,101062,51293.0,6106308.0
2015-05-14,8250,8400,7780,8400,84655,51293.0,6106308.0
2015-05-15,8400,8400,8110,8400,44640,51293.0,6106308.0
2015-05-18,8150,8760,8080,8200,51616,50072.0,6106308.0
2015-05-19,8200,8380,7700,7700,70868,47019.0,6106308.0
2015-05-20,7690,8000,6740,7180,108827,43843.0,6106308.0
2015-05-21,7240,7240,6860,7190,31285,43904.0,6106308.0
2015-05-22,7070,7400,7070,7320,27526,44698.0,6106308.0
2015-05-26,7380,7400,6890,7290,14876,44515.0,6106308.0
2015-05-27,7330,7330,7100,7290,9576,44515.0,6106308.0
2015-05-28,7290,7600,7000,7300,25842,44576.0,6106308.0
2015-05-29,7300,7570,7040,7250,27828,44271.0,6106308.0
2015-06-01,7250,7430,7070,7260,17758,44332.0,6106308.0
2015-06-02,7260,7370,7100,7230,4697,44149.0,6106308.0
2015-06-03,7270,7380,6680,7180,20385,43843.0,6106308.0
2015-06-04,7200,7290,7000,7200,24658,43965.0,6106308.0
2015-06-05,7200,7390,7010,7180,7405,43843.0,6106308.0
2015-06-08,7490,7490,6670,7050,22434,43049.0,6106308.0
2015-06-09,6960,7120,6700,7100,20041,43355.0,6106308.0
2015-06-10,7000,7180,6900,7100,9610,43355.0,6106308.0
2015-06-11,7100,7190,6940,7160,5351,43721.0,6106308.0
2015-06-12,7340,7340,6980,7100,22642,43355.0,6106308.0
2015-06-15,7050,7220,6900,7150,18791,43660.0,6106308.0
2015-06-16,7230,7230,6980,7200,6858,43965.0,6106308.0
2015-06-17,7270,7550,7250,7550,28619,46103.0,6106308.0
2015-06-18,7610,7990,7580,7730,24624,47202.0,6106308.0
2015-06-19,7730,7880,7600,7870,8660,48057.0,6106308.0
2015-06-22,7820,8100,7750,8020,12605,48973.0,6106308.0
2015-06-23,7970,8090,7610,7800,13758,47629.0,6106308.0
2015-06-24,7800,7800,7600,7790,10407,47568.0,6106308.0
2015-06-25,7790,7790,7330,7580,12354,46286.0,6106308.0
2015-06-26,7790,7790,7390,7480,15697,45675.0,6106308.0
2015-06-29,7400,7690,7110,7410,20998,45248.0,6106308.0
2015-06-30,7400,7490,6990,7300,31213,44576.0,6106308.0
2015-07-01,7220,7440,7010,7390,15799,45126.0,6106308.0
2015-07-02,7400,7610,7210,7410,14199,45248.0,6106308.0
2015-07-03,7420,7420,7150,7350,14652,44881.0,6106308.0
2015-07-06,7410,7410,6720,7340,18751,44820.0,6106308.0
2015-07-07,7530,7530,7250,7410,7567,45248.0,6106308.0
2015-07-08,7390,7500,7170,7300,6964,44576.0,6106308.0
2015-07-09,7150,7390,7070,7390,15415,45126.0,6106308.0
2015-07-10,7410,7610,7170,7270,63091,44393.0,6106308.0
2015-07-13,8510,8510,6880,7240,127974,44210.0,6106308.0
2015-07-14,7240,7240,6860,6960,64719,42500.0,6106308.0
2015-07-15,6960,6960,6310,6580,54995,40180.0,6106308.0
2015-07-16,6580,6580,6210,6430,16492,39264.0,6106308.0
2015-07-17,6430,6630,6220,6370,6850,38897.0,6106308.0
2015-07-20,6370,6560,6150,6370,28786,38897.0,6106308.0
2015-07-21,6370,6430,6220,6330,21652,38653.0,6106308.0
2015-07-22,6300,6340,6150,6310,25095,38531.0,6106308.0
2015-07-23,6340,6440,6120,6360,16932,38836.0,6106308.0
2015-07-24,6360,6380,6190,6340,24733,38714.0,6106308.0
2015-07-27,6420,6770,6120,6340,8664,38714.0,6106308.0
2015-07-28,6330,6330,5950,6070,32897,37065.0,6106308.0
2015-07-29,6080,6300,5960,6190,27218,37798.0,6106308.0
2015-07-30,6190,6190,5890,5990,14199,36577.0,6106308.0
2015-07-31,6000,6040,5900,5990,21573,36577.0,6106308.0
2015-08-03,6100,6100,5870,5990,15464,36577.0,6106308.0
2015-08-04,5990,6150,5930,6130,45737,37432.0,6106308.0
2015-08-05,6280,6350,6110,6340,36550,38714.0,6106308.0
2015-08-06,6470,6470,6200,6350,19234,38775.0,6106308.0
2015-08-07,6210,6340,6200,6330,11260,38653.0,6106308.0
2015-08-10,6700,6700,6220,6340,13291,38714.0,6106308.0
2015-08-11,6400,6420,6210,6340,13119,38714.0,6106308.0
2015-08-12,6330,6330,6200,6300,14623,38470.0,6106308.0
2015-08-13,6300,6400,6230,6400,14955,39080.0,6106308.0
2015-08-17,6330,6460,6290,6290,11236,38409.0,6106308.0
2015-08-18,6430,6430,6180,6240,9382,38103.0,6106308.0
2015-08-19,6240,6240,5980,6220,11091,39001.0,6270242.0
2015-08-20,6220,6220,5910,6060,17228,37998.0,6270242.0
2015-08-21,5880,5980,5610,5930,9608,37183.0,6270242.0
2015-08-24,6080,6080,5700,5820,5511,36493.0,6270242.0
2015-08-25,5820,5990,5710,5910,11806,37057.0,6270242.0
2015-08-26,5910,6000,5700,5750,12635,36054.0,6270242.0
2015-08-27,5850,5850,5710,5790,8190,36305.0,6270242.0
2015-08-28,5730,5880,5700,5790,13114,36305.0,6270242.0
2015-08-31,5900,6000,5760,5910,4654,37057.0,6270242.0
2015-09-01,5980,6100,5800,5970,6614,37433.0,6270242.0
2015-09-02,6090,6090,5710,6060,7322,37998.0,6270242.0
2015-09-03,6100,6290,6010,6170,17661,38687.0,6270242.0
2015-09-04,6220,6250,5950,6140,15521,38499.0,6270242.0
2015-09-07,6190,6190,6050,6130,5656,38437.0,6270242.0
2015-09-08,6180,6180,6060,6140,14691,38499.0,6270242.0
2015-09-09,6170,6480,6170,6460,51107,40506.0,6270242.0
2015-09-10,6600,6600,6350,6590,12640,41321.0,6270242.0
2015-09-11,6600,6600,6410,6600,7248,41384.0,6270242.0
2015-09-14,6670,6800,6470,6570,17730,41195.0,6270242.0
2015-09-15,6600,6600,6410,6520,10483,40882.0,6270242.0
2015-09-16,6520,6590,6360,6500,28086,40757.0,6270242.0
2015-09-17,6590,7380,6440,7010,123580,43954.0,6270242.0
2015-09-18,7400,7650,6870,7020,134101,44017.0,6270242.0
2015-09-21,7010,7020,6620,6970,23047,43704.0,6270242.0
2015-09-22,7000,7180,6860,7030,21674,44080.0,6270242.0
2015-09-23,7060,7230,6900,7120,36053,44644.0,6270242.0
2015-09-24,7130,7290,7050,7210,32425,45208.0,6270242.0
2015-09-25,7100,7360,7080,7250,10922,45459.0,6270242.0
2015-09-30,7100,7260,6790,7210,10464,45208.0,6270242.0
2015-10-01,7070,7420,7070,7240,3867,45397.0,6270242.0
2015-10-02,6820,7500,6820,7390,31515,46337.0,6270242.0
2015-10-05,7310,7550,7310,7470,11473,46839.0,6270242.0
2015-10-06,7360,7480,7320,7380,22552,46274.0,6270242.0
2015-10-07,7390,7580,7260,7440,18780,46651.0,6270242.0
2015-10-08,7510,7510,7250,7440,8249,46651.0,6270242.0
2015-10-12,7440,7550,7000,7470,39337,46839.0,6270242.0
2015-10-13,7470,7510,7280,7410,4382,46462.0,6270242.0
2015-10-14,7400,7400,7150,7300,15150,45773.0,6270242.0
2015-10-15,7270,7450,7220,7300,2935,45773.0,6270242.0
2015-10-16,7200,7380,7170,7380,6944,46274.0,6270242.0
2015-10-19,7310,7590,7310,7460,4069,46776.0,6270242.0
2015-10-20,7380,7480,7300,7420,14398,46525.0,6270242.0
2015-10-21,7420,7420,7220,7400,4935,46400.0,6270242.0
2015-10-22,7290,7440,7200,7370,13434,46212.0,6270242.0
2015-10-23,7440,7440,7210,7360,8141,46149.0,6270242.0
2015-10-26,7360,7440,7280,7370,2540,46212.0,6270242.0
2015-10-27,7310,7370,7250,7330,3300,45961.0,6270242.0
2015-10-28,7410,7410,7200,7330,3016,45961.0,6270242.0
2015-10-29,7330,7330,7010,7200,10606,45146.0,6270242.0
2015-10-30,7050,7280,7050,7130,5550,44707.0,6270242.0
2015-11-02,7200,7200,6820,7130,6187,44707.0,6270242.0
2015-11-03,7170,7170,6810,7020,18623,44017.0,6270242.0
2015-11-04,7130,7130,6920,7040,1253,44143.0,6270242.0
2015-11-05,7100,7100,6910,7030,904,44080.0,6270242.0
2015-11-06,7040,7040,6930,7000,4513,43892.0,6270242.0
2015-11-09,7060,7060,6630,6630,5561,41572.0,6270242.0
2015-11-10,6620,7000,6490,6720,11990,42136.0,6270242.0
2015-11-11,6720,6900,6680,6800,2325,42638.0,6270242.0
2015-11-12,6950,6950,6600,6930,4075,43453.0,6270242.0
2015-11-13,6720,6900,6700,6890,5374,43202.0,6270242.0
2015-11-16,6880,6880,6580,6840,1331,42888.0,6270242.0
2015-11-17,6900,6940,6700,6940,9173,43515.0,6270242.0
2015-11-18,6900,6970,6750,6930,4522,43453.0,6270242.0
2015-11-19,6820,7200,6650,7100,15972,44519.0,6270242.0
2015-11-20,6830,7190,6830,7060,6049,44268.0,6270242.0
2015-11-23,7040,7040,6830,7000,9177,43892.0,6270242.0
2015-11-24,7150,7150,6900,7030,3943,44080.0,6270242.0
2015-11-25,7100,7100,6750,6980,13791,43766.0,6270242.0
2015-11-26,6860,6990,6800,6930,4355,43453.0,6270242.0
2015-11-27,6870,6880,6680,6740,12984,42261.0,6270242.0
2015-11-30,6740,6880,6520,6710,20294,42073.0,6270242.0
2015-12-01,6710,6780,6520,6650,4452,41697.0,6270242.0
2015-12-02,6650,6650,6410,6550,5962,41070.0,6270242.0
2015-12-03,6550,6700,6480,6620,4943,41509.0,6270242.0
2015-12-04,6720,6720,6560,6690,968,41948.0,6270242.0
2015-12-07,6680,6860,6620,6730,13082,42199.0,6270242.0
2015-12-08,6730,6760,6500,6600,9467,41384.0,6270242.0
2015-12-09,6580,6740,6500,6610,15928,41446.0,6270242.0
2015-12-10,6680,6680,6080,6500,20971,40757.0,6270242.0
2015-12-11,6510,6570,6230,6390,13824,40067.0,6270242.0
2015-12-14,6380,6410,6230,6410,4979,40192.0,6270242.0
2015-12-15,6280,6550,6250,6490,3487,40694.0,6270242.0
2015-12-16,6450,6490,6310,6480,8368,40631.0,6270242.0
2015-12-17,6400,6700,6300,6550,8436,41070.0,6270242.0
2015-12-18,6590,6660,6500,6550,2450,41070.0,6270242.0
2015-12-21,6550,6590,6300,6420,4828,40255.0,6270242.0
2015-12-22,6260,6390,6180,6300,14157,39503.0,6270242.0
2015-12-23,6350,6350,5890,6150,35460,38562.0,6270242.0
2015-12-24,6090,6520,6010,6170,17572,38687.0,6270242.0
2015-12-28,6180,6180,5940,6040,15586,37872.0,6270242.0
2015-12-29,5830,6140,5830,6080,8083,38123.0,6270242.0
2015-12-30,6230,6230,6000,6140,2970,38499.0,6270242.0
2016-01-04,6000,6080,5830,6080,9100,38123.0,6270242.0
2016-01-05,6130,6130,5990,6100,3682,38248.0,6270242.0
2016-01-06,6100,6110,5900,5990,10407,37559.0,6270242.0
2016-01-07,6100,6100,5900,6020,4793,37747.0,6270242.0
2016-01-08,6070,6070,5850,6000,2618,37621.0,6270242.0
2016-01-11,5990,6100,5900,6010,9542,37684.0,6270242.0
2016-01-12,6010,6200,6000,6200,11344,38876.0,6270242.0
2016-01-13,6290,6390,6220,6390,8002,40067.0,6270242.0
2016-01-14,6380,6410,6170,6390,7805,40067.0,6270242.0
2016-01-15,6420,6500,6320,6450,8056,40443.0,6270242.0
2016-01-18,6270,6480,6270,6460,4243,40506.0,6270242.0
2016-01-19,6490,6580,6410,6510,4875,40819.0,6270242.0
2016-01-20,6520,6590,6410,6530,8782,40945.0,6270242.0
2016-01-21,6530,6570,6190,6530,3081,47475.0,7270242.0
2016-01-22,6500,6800,6490,6640,9161,48274.0,7270242.0
2016-01-25,7000,7000,6570,6730,3592,48929.0,7270242.0
2016-01-26,6680,6800,6620,6770,3984,49220.0,7270242.0
2016-01-27,6800,6900,6770,6820,1910,49583.0,7270242.0
2016-01-28,6930,6950,6710,6830,4587,49656.0,7270242.0
2016-01-29,6740,6900,6740,6890,2886,50092.0,7270242.0
2016-02-01,6900,6990,6750,6910,12037,50237.0,7270242.0
2016-02-02,6910,7380,6910,7290,28929,53000.0,7270242.0
2016-02-03,7280,7370,7200,7290,8733,53000.0,7270242.0
2016-02-04,7480,7480,7230,7320,1273,53218.0,7270242.0
2016-02-05,7300,7390,7190,7290,3553,53000.0,7270242.0
2016-02-11,7210,7210,6920,7130,7949,51837.0,7270242.0
2016-02-12,7060,7290,6510,6650,14612,48347.0,7270242.0
2016-02-15,6710,6750,6570,6670,5169,48493.0,7270242.0
2016-02-16,6850,6850,6680,6750,808,49074.0,7270242.0
2016-02-17,6730,6850,6680,6750,4166,49074.0,7270242.0
2016-02-18,6870,8450,6740,8150,78246,59252.0,7270242.0
2016-02-19,7840,8130,7750,8100,20434,58889.0,7270242.0
2016-02-22,8100,8740,7280,7400,126820,53800.0,7270242.0
2016-02-23,7450,7490,7100,7220,24787,52491.0,7270242.0
2016-02-24,7180,7320,7050,7160,13522,52055.0,7270242.0
2016-02-25,7300,7330,7000,7200,9425,52346.0,7270242.0
2016-02-26,7300,7300,7050,7140,11038,51910.0,7270242.0
2016-02-29,7140,7280,6850,6930,6460,50383.0,7270242.0
2016-03-02,7140,7140,6880,7110,1682,51691.0,7270242.0
2016-03-03,7110,7200,6990,7100,1055,51619.0,7270242.0
2016-03-04,7100,7340,6900,7310,17495,53145.0,7270242.0
2016-03-07,7370,7640,7280,7640,28580,55545.0,7270242.0
2016-03-08,7630,7740,7570,7730,17246,56199.0,7270242.0
2016-03-09,7730,7770,7510,7720,4985,56126.0,7270242.0
2016-03-10,7800,7880,7520,7670,4278,55763.0,7270242.0
2016-03-11,7670,8100,7550,7980,26199,58017.0,7270242.0
2016-03-14,7980,8120,7850,8000,6334,58162.0,7270242.0
2016-03-15,8000,8200,7850,8010,7828,58235.0,7270242.0
2016-03-16,8030,8240,7970,8050,12171,58525.0,7270242.0
2016-03-17,8050,8270,8010,8150,19881,59252.0,7270242.0
2016-03-18,8160,8390,8120,8340,18005,60634.0,7270242.0
2016-03-21,8330,8480,8250,8370,3821,60852.0,7270242.0
2016-03-22,8440,8440,8110,8370,6220,60852.0,7270242.0
2016-03-23,8500,8500,8210,8350,15432,60707.0,7270242.0
2016-03-24,8450,8450,8200,8280,9301,60198.0,7270242.0
2016-03-25,8120,8430,8120,8400,13327,61070.0,7270242.0
2016-03-28,8400,8700,8400,8580,21671,62379.0,7270242.0
2016-03-29,9000,10600,8700,8900,382810,64705.0,7270242.0
2016-03-30,8900,9000,8280,8990,43770,65359.0,7270242.0
2016-03-31,8990,9080,8810,9010,16028,65505.0,7270242.0
2016-04-01,8880,9150,8880,9020,15607,65578.0,7270242.0
2016-04-04,8900,9240,8900,9050,10507,65796.0,7270242.0
2016-04-05,9040,9180,8790,9040,13051,65723.0,7270242.0
2016-04-06,9040,9140,8750,8960,22928,65141.0,7270242.0
2016-04-07,9000,9010,8840,8940,9129,64996.0,7270242.0
2016-04-08,8880,8890,8700,8700,9075,63251.0,7270242.0
2016-04-11,9000,9000,8460,8580,15121,62379.0,7270242.0
2016-04-12,8420,9090,8420,8590,5371,62451.0,7270242.0
2016-04-14,8590,8800,8120,8540,18903,62088.0,7270242.0
