한일현대시멘트(006390),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-01-06,25825,26160,25231,25231,18430,43770.0,7344000.0
2012-01-09,25231,25312,24767,24808,16972,43036.0,7344000.0
2012-01-10,25398,25774,24593,24935,17380,43256.0,7344000.0
2012-01-11,24848,25483,24848,25443,22910,44137.0,7344000.0
2012-01-12,25314,25485,25020,25485,16730,44211.0,7344000.0
2012-01-13,25400,25400,21842,24977,22282,43330.0,7344000.0
2012-01-16,24502,25015,24339,24681,17900,42816.0,7344000.0
2012-01-17,25062,25103,24597,24850,20470,43109.0,7344000.0
2012-01-18,25140,25189,24554,24977,19252,43330.0,7344000.0
2012-01-19,24762,25226,24632,24893,24105,43183.0,7344000.0
2012-01-20,25355,26079,24890,25697,28794,44578.0,7344000.0
2012-01-25,25863,26033,25310,25570,14950,44358.0,7344000.0
2012-01-26,25525,25566,24808,25274,15355,43844.0,7344000.0
2012-01-27,25272,25826,24768,25697,18521,44578.0,7344000.0
2012-01-30,25821,29419,25821,27475,139257,47663.0,7344000.0
2012-01-31,27135,27517,26541,26925,40229,46708.0,7344000.0
2012-02-01,27303,30477,27303,27644,175347,47956.0,7344000.0
2012-02-02,28445,29544,27851,28364,64448,49205.0,7344000.0
2012-02-03,29294,29294,27600,28449,41309,49352.0,7344000.0
2012-02-06,28362,28656,27386,28576,38120,49572.0,7344000.0
2012-02-07,28065,28659,27730,27814,12662,48250.0,7344000.0
2012-02-08,27596,27848,27090,27856,29222,48324.0,7344000.0
2012-02-09,27766,27766,27001,27433,30236,47589.0,7344000.0
2012-02-10,27852,31450,27852,29253,241796,50747.0,7344000.0
2012-02-13,29249,30430,29037,29592,54120,51335.0,7344000.0
2012-02-14,29636,29636,27943,28660,58420,49719.0,7344000.0
2012-02-15,28787,29040,28405,28787,33540,49939.0,7344000.0
2012-02-16,28911,33105,28911,33106,375200,57430.0,7344000.0
2012-02-17,34623,38050,33865,38059,562854,66023.0,7344000.0
2012-02-20,39534,43604,38646,43605,439449,75643.0,7344000.0
2012-02-21,46567,49107,40933,43181,894091,74909.0,7344000.0
2012-02-22,42758,42758,38859,39413,369444,68373.0,7344000.0
2012-02-23,39793,43384,37969,40810,459870,70796.0,7344000.0
2012-02-24,40805,40805,39159,39837,139969,69107.0,7344000.0
2012-02-27,39449,40002,34451,38863,115779,67418.0,7344000.0
2012-02-28,39371,39371,37041,37466,70864,64994.0,7344000.0
2012-02-29,37467,39919,37467,38397,74548,66610.0,7344000.0
2012-03-02,38605,39746,38352,38736,76830,67198.0,7344000.0
2012-03-05,39584,39584,36572,36662,82991,63599.0,7344000.0
2012-03-06,36783,37253,34795,35773,78230,62057.0,7344000.0
2012-03-07,35599,37887,34664,37635,83831,65288.0,7344000.0
2012-03-08,38050,38603,36569,37000,63380,64187.0,7344000.0
2012-03-09,37679,38477,37044,38397,68653,66610.0,7344000.0
2012-03-12,38101,38736,36831,37932,31451,65802.0,7344000.0
2012-03-13,38437,38437,37086,37974,46220,65876.0,7344000.0
2012-03-14,37759,38524,36831,36831,68881,63893.0,7344000.0
2012-03-15,36831,37418,35472,35561,58790,61690.0,7344000.0
2012-03-16,35556,35598,34921,35476,27398,61543.0,7344000.0
2012-03-19,35472,36700,34925,35773,34200,62057.0,7344000.0
2012-03-20,35468,35769,34621,34630,44810,60074.0,7344000.0
2012-03-21,34030,35348,34030,34503,28644,59854.0,7344000.0
2012-03-22,34667,34879,33951,34587,21451,60000.0,7344000.0
2012-03-23,34081,35303,34081,34376,18506,59633.0,7344000.0
2012-03-26,34330,35347,34330,35307,17910,61249.0,7344000.0
2012-03-27,35813,35854,35260,35773,32300,62057.0,7344000.0
2012-03-28,35771,36618,35471,35984,42241,62424.0,7344000.0
2012-03-29,36616,36616,34581,35053,34910,60808.0,7344000.0
2012-03-30,35045,35721,34369,35476,17870,61543.0,7344000.0
2012-04-02,35134,35982,34876,35730,20540,61983.0,7344000.0
2012-04-03,35562,36150,34968,35011,32041,60735.0,7344000.0
2012-04-04,35007,35601,33183,33868,41427,58752.0,7344000.0
2012-04-05,33226,33778,32761,33656,30090,58385.0,7344000.0
2012-04-06,33140,34874,32928,32936,22945,57136.0,7344000.0
2012-04-09,32171,33394,31748,31920,20442,55374.0,7344000.0
2012-04-10,31327,33020,31327,32598,13190,56549.0,7344000.0
2012-04-12,32597,33443,31579,33021,19290,57283.0,7344000.0
2012-04-13,33017,33816,32969,33571,19977,58238.0,7344000.0
2012-04-16,34239,34239,32676,33360,17250,57871.0,7344000.0
2012-04-17,33357,34034,32600,32894,16360,57063.0,7344000.0
2012-04-18,33223,33442,32295,32979,19810,57210.0,7344000.0
2012-04-19,32256,33183,32256,32598,8130,56549.0,7344000.0
2012-04-20,32083,32759,31367,31709,22700,55007.0,7344000.0
2012-04-23,31324,32383,31154,31497,20301,54639.0,7344000.0
2012-04-24,31491,31751,30521,31158,12881,54052.0,7344000.0
2012-04-25,31327,31327,29927,30057,18513,52142.0,7344000.0
2012-04-26,30099,33568,30099,30989,46193,53758.0,7344000.0
2012-04-27,32086,32893,30947,31412,25088,54492.0,7344000.0
2012-04-30,31448,31953,30854,31285,18493,54272.0,7344000.0
2012-05-02,30945,31662,30269,30735,25890,53317.0,7344000.0
2012-05-03,30388,30982,30266,30820,16999,53464.0,7344000.0
2012-05-04,30774,31157,30433,31158,12560,54052.0,7344000.0
2012-05-07,31069,31540,30058,30311,13311,52583.0,7344000.0
2012-05-08,30641,30641,30096,30227,12800,52436.0,7344000.0
2012-05-09,30428,30428,29630,29973,25292,51996.0,7344000.0
2012-05-10,29928,30392,29757,30100,8667,52216.0,7344000.0
2012-05-11,30098,30645,29798,30100,8240,52216.0,7344000.0
2012-05-14,29925,30431,29672,30015,13280,52069.0,7344000.0
2012-05-15,29630,29630,27555,29338,46160,50894.0,7344000.0
2012-05-16,28787,28787,27386,27729,30094,48103.0,7344000.0
2012-05-17,27731,27731,26461,26967,12618,46781.0,7344000.0
2012-05-18,26460,26501,24767,25231,26224,43770.0,7344000.0
2012-05-21,25610,25821,25097,25147,13718,43623.0,7344000.0
2012-05-22,25226,25821,25226,25739,13926,44652.0,7344000.0
2012-05-23,25732,25732,24886,25147,18151,43623.0,7344000.0
2012-05-24,25270,25612,24594,25189,16520,43697.0,7344000.0
2012-05-25,26200,26200,24767,25231,16240,43770.0,7344000.0
2012-05-29,25563,25563,25188,25401,10740,44064.0,7344000.0
2012-05-30,25272,25697,25143,25697,11920,44578.0,7344000.0
2012-05-31,25692,26245,25269,25782,4270,44725.0,7344000.0
2012-06-01,25774,26456,25521,26205,19530,45459.0,7344000.0
2012-06-04,25058,25400,23960,24977,28616,43330.0,7344000.0
2012-06-05,24678,24931,24296,24639,9980,42742.0,7344000.0
2012-06-07,24809,25272,24809,25062,6851,43476.0,7344000.0
2012-06-08,24976,26369,24341,25824,14641,44798.0,7344000.0
2012-06-11,25824,26369,25734,26247,5931,45533.0,7344000.0
2012-06-12,25483,26078,25442,26078,2454,45239.0,7344000.0
2012-06-13,26079,26120,25484,25697,9110,44578.0,7344000.0
2012-06-14,25825,26118,25312,26078,12530,45239.0,7344000.0
2012-06-15,26073,26244,25650,25739,7940,44652.0,7344000.0
2012-06-18,26160,26160,25737,25909,4590,44945.0,7344000.0
2012-06-19,25521,25986,25521,25993,12990,45092.0,7344000.0
2012-06-20,25987,26459,25823,26459,20181,45900.0,7344000.0
2012-06-21,26673,26673,25867,26332,8436,45680.0,7344000.0
2012-06-22,26075,26793,25823,26459,4130,45900.0,7344000.0
2012-06-25,26924,26924,26078,26501,2690,45973.0,7344000.0
2012-06-26,26499,26499,25946,26459,5351,45900.0,7344000.0
2012-06-27,26247,27045,25400,26882,9450,46634.0,7344000.0
2012-06-28,27466,27466,25861,26374,5600,45753.0,7344000.0
2012-06-29,25989,26754,25989,26544,3220,46047.0,7344000.0
2012-07-02,26920,26920,26367,26374,2830,45753.0,7344000.0
2012-07-03,26117,27469,26117,27094,11920,47002.0,7344000.0
2012-07-04,27093,27516,26669,27306,9132,47369.0,7344000.0
2012-07-05,27305,27517,27135,27517,8291,47736.0,7344000.0
2012-07-06,27727,28526,27426,27898,16630,48397.0,7344000.0
2012-07-09,27891,27891,27132,27475,6380,47663.0,7344000.0
2012-07-10,26879,27513,26830,27433,5220,47589.0,7344000.0
2012-07-11,27517,27558,26882,26882,5760,46634.0,7344000.0
2012-07-12,27387,27387,26711,26882,1260,46634.0,7344000.0
2012-07-13,26880,26880,25398,26205,16980,45459.0,7344000.0
2012-07-16,26457,26457,25521,25993,8662,45092.0,7344000.0
2012-07-17,25611,25986,25563,25993,4620,45092.0,7344000.0
2012-07-18,26079,26079,25485,25485,6411,44211.0,7344000.0
2012-07-19,26160,26160,25443,25909,4130,44945.0,7344000.0
2012-07-20,26033,26033,25479,25739,7854,44652.0,7344000.0
2012-07-23,25732,25985,25438,25739,17530,44652.0,7344000.0
2012-07-24,25824,25824,25353,25655,13800,44505.0,7344000.0
2012-07-25,26200,29422,25824,26290,103001,45606.0,7344000.0
2012-07-26,26287,26669,25188,25401,23720,44064.0,7344000.0
2012-07-27,25479,26114,25479,25739,9580,44652.0,7344000.0
2012-07-30,25484,26248,25484,25909,7890,44945.0,7344000.0
2012-07-31,25825,26078,25565,26078,15150,45239.0,7344000.0
2012-08-01,25523,26751,25523,26036,4370,45166.0,7344000.0
2012-08-02,26032,26032,25650,25951,1560,45019.0,7344000.0
2012-08-03,25525,26460,25525,25909,6430,44945.0,7344000.0
2012-08-06,25779,26249,25779,26120,7440,45312.0,7344000.0
2012-08-07,26113,26154,25731,26163,8350,45386.0,7344000.0
2012-08-08,26155,26667,25732,26586,8860,46120.0,7344000.0
2012-08-09,26581,27176,26459,26882,15110,46634.0,7344000.0
2012-08-10,27639,27639,26669,27094,8420,47002.0,7344000.0
2012-08-13,27091,28061,26456,27052,7250,46928.0,7344000.0
2012-08-14,27043,27091,26709,27052,5960,46928.0,7344000.0
2012-08-16,27044,27892,26540,27306,17980,47369.0,7344000.0
2012-08-17,27470,27893,27095,27348,10740,47442.0,7344000.0
2012-08-20,26882,27094,26670,26882,16770,46634.0,7344000.0
2012-08-21,26714,27177,26714,26967,7240,46781.0,7344000.0
2012-08-22,27094,27176,26670,26882,9921,46634.0,7344000.0
2012-08-23,26965,26965,26370,26501,24290,45973.0,7344000.0
2012-08-24,26713,26713,26372,26544,4450,46047.0,7344000.0
2012-08-27,27045,27680,26710,27094,37210,47002.0,7344000.0
2012-08-28,27425,27425,26708,27009,11301,46855.0,7344000.0
2012-08-29,27390,27390,26249,26332,28982,45680.0,7344000.0
2012-08-30,26287,26882,26246,26459,9050,45900.0,7344000.0
2012-08-31,25948,26583,25907,26332,6490,45680.0,7344000.0
2012-09-03,26922,26922,25733,25993,12983,45092.0,7344000.0
2012-09-04,25861,26244,25731,26163,19200,45386.0,7344000.0
2012-09-05,26156,26368,25610,26205,16499,45459.0,7344000.0
2012-09-06,26200,26501,26036,26501,12563,45973.0,7344000.0
2012-09-07,26880,26880,26245,26840,6512,46561.0,7344000.0
2012-09-10,27212,27212,26407,26798,6610,46488.0,7344000.0
2012-09-11,26793,27094,26287,27094,14340,47002.0,7344000.0
2012-09-12,27255,27255,26668,27052,5660,46928.0,7344000.0
2012-09-13,27043,27214,26708,27221,13720,47222.0,7344000.0
2012-09-14,27218,27853,26836,27814,37432,48250.0,7344000.0
2012-09-17,28236,28277,27642,27814,25470,48250.0,7344000.0
2012-09-18,27811,28658,27682,28618,28712,49645.0,7344000.0
2012-09-19,28613,28906,28148,28703,22640,49792.0,7344000.0
2012-09-20,28779,29331,28444,28745,26120,49866.0,7344000.0
2012-09-21,28272,29120,28191,28957,23100,50233.0,7344000.0
2012-09-24,28783,29207,28059,28068,14290,48691.0,7344000.0
2012-09-25,28019,28059,27424,27433,11341,47589.0,7344000.0
2012-09-26,26881,27598,26881,27306,11220,47369.0,7344000.0
2012-09-27,27092,27891,26833,27898,7730,48397.0,7344000.0
2012-09-28,27894,28106,27348,27814,9260,48250.0,7344000.0
2012-10-02,27810,27810,27257,27729,14100,48103.0,7344000.0
2012-10-04,27852,27852,27095,27348,7023,47442.0,7344000.0
2012-10-05,27466,27466,26408,26417,8952,45827.0,7344000.0
2012-10-08,26541,26670,26035,26247,7618,45533.0,7344000.0
2012-10-09,26455,27090,26073,26586,6860,46120.0,7344000.0
2012-10-10,26583,27095,26036,26501,10840,45973.0,7344000.0
2012-10-11,26501,26583,26160,26544,4380,46047.0,7344000.0
2012-10-12,26882,26882,26076,26247,10890,45533.0,7344000.0
2012-10-15,26246,26246,25692,25993,11591,45092.0,7344000.0
2012-10-16,26117,26117,25440,25824,13690,44798.0,7344000.0
2012-10-17,25821,26368,25821,26205,4721,45459.0,7344000.0
2012-10-18,26882,26882,26035,26247,3000,45533.0,7344000.0
2012-10-19,26078,26795,25947,26501,7218,45973.0,7344000.0
2012-10-22,26501,26624,25948,26544,5501,46047.0,7344000.0
2012-10-23,26964,27006,26036,26078,3400,45239.0,7344000.0
2012-10-24,25947,26412,25612,26290,12972,45606.0,7344000.0
2012-10-25,26537,26668,26033,26374,2690,45753.0,7344000.0
2012-10-26,26922,26922,25480,25993,14880,45092.0,7344000.0
2012-10-29,25988,26159,25018,25020,14990,43403.0,7344000.0
2012-10-30,25016,25732,25016,25147,6220,43623.0,7344000.0
2012-10-31,25189,26077,25189,25655,8440,44505.0,7344000.0
2012-11-01,25820,25861,25097,25316,7370,43917.0,7344000.0
2012-11-02,25948,25990,25313,25909,9030,44945.0,7344000.0
2012-11-05,25774,25986,25398,25570,6780,44358.0,7344000.0
2012-11-06,25697,25948,25191,25697,3670,44578.0,7344000.0
2012-11-07,25902,26455,25560,25951,9212,45019.0,7344000.0
2012-11-08,25904,25986,25521,25993,10280,45092.0,7344000.0
2012-11-09,25984,26496,25901,26163,1700,45386.0,7344000.0
2012-11-12,26456,26456,25651,26205,3390,45459.0,7344000.0
2012-11-13,25865,25947,24554,25020,14740,43403.0,7344000.0
2012-11-14,25019,25696,24555,25274,20340,43844.0,7344000.0
2012-11-15,25401,25825,24677,25443,12440,44137.0,7344000.0
2012-11-16,25732,25732,24591,25104,2610,43550.0,7344000.0
2012-11-19,23915,26455,23915,25951,17840,45019.0,7344000.0
2012-11-20,25520,25609,25185,25316,3785,43917.0,7344000.0
2012-11-21,25310,25310,24341,24342,19842,42228.0,7344000.0
2012-11-22,24343,24637,24042,24215,10850,42008.0,7344000.0
2012-11-23,24128,25309,23322,24088,19501,41787.0,7344000.0
2012-11-26,24169,24169,23282,23877,11571,41420.0,7344000.0
2012-11-27,23873,24085,23367,24004,19706,41640.0,7344000.0
2012-11-28,23498,24133,23074,23157,18375,40172.0,7344000.0
2012-11-29,23280,23655,23232,23623,4570,40980.0,7344000.0
2012-11-30,23708,23791,23326,23580,5280,40906.0,7344000.0
2012-12-03,24040,24129,23364,23707,7238,41126.0,7344000.0
2012-12-04,23706,23959,23283,23284,6010,40392.0,7344000.0
2012-12-05,23282,23827,23152,23242,10900,40319.0,7344000.0
2012-12-06,23279,23826,22856,23199,9710,40245.0,7344000.0
2012-12-07,23235,23235,22436,22437,16388,38923.0,7344000.0
2012-12-10,22437,23024,21754,22056,15730,38262.0,7344000.0
2012-12-11,22015,22391,21796,22099,8761,38336.0,7344000.0
2012-12-12,22136,22136,21167,21421,32524,37161.0,7344000.0
2012-12-13,21421,22139,21381,21887,11238,37968.0,7344000.0
2012-12-14,22174,22222,21628,22141,15102,38409.0,7344000.0
2012-12-17,22179,22309,21714,22310,8946,38703.0,7344000.0
2012-12-18,22308,22520,22177,22480,7405,38997.0,7344000.0
2012-12-20,22686,24038,22474,23199,17481,40245.0,7344000.0
2012-12-21,22520,23707,22437,22480,22290,38997.0,7344000.0
2012-12-24,22475,22857,21799,22776,10930,39511.0,7344000.0
2012-12-26,22857,22979,22344,22353,9180,38776.0,7344000.0
2012-12-27,22345,22939,22263,22776,9761,39511.0,7344000.0
2012-12-28,22772,22772,22390,22480,12000,38997.0,7344000.0
2013-01-02,22438,22902,22438,22903,5221,39731.0,7344000.0
2013-01-03,22899,23575,22769,23242,8595,40319.0,7344000.0
2013-01-04,23492,23492,23232,23411,8441,40612.0,7344000.0
2013-01-07,23404,23492,23151,23411,9050,40612.0,7344000.0
2013-01-08,23234,23658,23193,23665,7390,41053.0,7344000.0
2013-01-09,23324,23406,22811,22861,22200,39658.0,7344000.0
2013-01-10,22901,23153,22648,22861,5770,39658.0,7344000.0
2013-01-11,22774,22985,22391,22734,19551,39437.0,7344000.0
2013-01-14,22729,23828,22436,23707,32616,41126.0,7344000.0
2013-01-15,23959,24040,23023,23707,15200,41126.0,7344000.0
2013-01-16,23868,23915,23282,23453,15180,40686.0,7344000.0
2013-01-17,23494,23918,23406,23919,18408,41494.0,7344000.0
2013-01-18,23873,24467,23498,24427,14690,42375.0,7344000.0
2013-01-21,24673,28059,24673,28068,146401,48691.0,7344000.0
2013-01-22,29160,30601,27385,28322,199805,49131.0,7344000.0
2013-01-23,28317,28317,26883,27348,58083,47442.0,7344000.0
2013-01-24,27137,27731,26249,26967,41134,46781.0,7344000.0
2013-01-25,27305,27305,26247,26925,20695,46708.0,7344000.0
2013-01-28,26456,27255,25902,26374,19137,45753.0,7344000.0
2013-01-29,27004,27004,26246,26671,16250,46267.0,7344000.0
2013-01-30,27095,28406,26413,27814,36833,48250.0,7344000.0
2013-01-31,27730,28618,27306,27348,40733,47442.0,7344000.0
2013-02-01,27345,27345,26287,26671,15601,46267.0,7344000.0
2013-02-04,26672,26672,26037,26544,24897,46047.0,7344000.0
2013-02-05,26079,26626,26079,26120,14760,45312.0,7344000.0
2013-02-06,25946,26328,25946,26036,15375,45166.0,7344000.0
2013-02-07,26032,26830,26032,26798,14910,46488.0,7344000.0
2013-02-08,26793,27093,26458,26671,7060,46267.0,7344000.0
2013-02-12,26671,27095,26541,26713,8460,46341.0,7344000.0
2013-02-13,26789,26789,26244,26798,5170,46488.0,7344000.0
2013-02-14,26793,26793,26287,26671,6241,46267.0,7344000.0
2013-02-15,26713,26713,26372,26544,9830,46047.0,7344000.0
2013-02-18,26536,26789,26366,26798,8691,46488.0,7344000.0
2013-02-19,26961,26961,26496,26798,16805,46488.0,7344000.0
2013-02-20,26961,28101,26708,27644,40582,47956.0,7344000.0
2013-02-21,27637,28190,27555,27856,20443,48324.0,7344000.0
2013-02-22,27852,28576,27599,27983,25055,48544.0,7344000.0
2013-02-25,26922,27940,26793,27094,20663,47002.0,7344000.0
2013-02-26,26579,27213,26579,26586,17757,46120.0,7344000.0
2013-02-27,26287,26751,25734,25824,11356,44798.0,7344000.0
2013-02-28,25823,26881,25823,26036,30900,45166.0,7344000.0
2013-03-04,25945,26921,25863,26840,14944,46561.0,7344000.0
2013-03-05,26830,27001,26325,26798,9772,46488.0,7344000.0
2013-03-06,26795,27259,26461,26967,10840,46781.0,7344000.0
2013-03-07,26922,26962,26457,26628,4518,46194.0,7344000.0
2013-03-08,26669,26922,26327,26628,11970,46194.0,7344000.0
2013-03-11,26622,26670,25352,25612,20550,44431.0,7344000.0
2013-03-12,25655,26120,25566,26120,11340,45312.0,7344000.0
2013-03-13,26115,26156,25692,25993,4931,45092.0,7344000.0
2013-03-14,25778,26037,25525,25909,13450,44945.0,7344000.0
2013-03-15,26459,26541,25906,26247,8333,45533.0,7344000.0
2013-03-18,25863,26115,25773,25782,9002,44725.0,7344000.0
2013-03-19,25697,26249,25697,26120,2921,45312.0,7344000.0
2013-03-20,26115,26539,25821,26205,3600,45459.0,7344000.0
2013-03-21,26198,26409,25774,26205,16020,45459.0,7344000.0
2013-03-22,25824,25946,25523,25612,11942,44431.0,7344000.0
2013-03-25,25736,26200,25483,26078,12860,45239.0,7344000.0
2013-03-26,26076,26118,25612,25612,8810,44431.0,7344000.0
2013-03-27,25737,26078,25525,25909,7910,44945.0,7344000.0
2013-03-28,25908,25908,22056,25062,43501,43476.0,7344000.0
2013-03-29,25097,25226,24763,25104,8910,43550.0,7344000.0
2013-04-01,25230,25653,24978,25443,5040,44137.0,7344000.0
2013-04-02,25313,25313,24214,25062,13900,43476.0,7344000.0
2013-04-03,24714,24714,23703,23834,19230,41347.0,7344000.0
2013-04-04,23536,23618,22648,22861,22900,39658.0,7344000.0
2013-04-05,22650,23448,22650,22903,13977,39731.0,7344000.0
2013-04-08,22601,24342,22224,22649,14167,39290.0,7344000.0
2013-04-09,22729,23281,22012,22395,7000,38850.0,7344000.0
2013-04-10,22983,22983,22307,22691,5730,39364.0,7344000.0
2013-04-11,22689,22982,22013,22437,15471,38923.0,7344000.0
2013-04-12,22438,22943,22227,22268,9600,38629.0,7344000.0
2013-04-15,22263,22344,21840,22353,10910,38776.0,7344000.0
2013-04-16,22344,22386,22052,22353,5200,38776.0,7344000.0
2013-04-17,22480,22650,22056,22099,8200,38336.0,7344000.0
2013-04-18,22097,22097,21592,21675,26883,37601.0,7344000.0
2013-04-19,21711,21752,21164,21548,15911,37381.0,7344000.0
2013-04-22,21927,21927,21593,21887,2260,37968.0,7344000.0
2013-04-23,21841,21841,21588,21760,6341,37748.0,7344000.0
2013-04-24,21754,22437,21713,22056,9430,38262.0,7344000.0
2013-04-25,22387,22387,21799,22141,13760,38409.0,7344000.0
2013-04-26,23070,23070,22052,22183,3220,38483.0,7344000.0
2013-04-29,22175,22304,21629,21972,11750,38115.0,7344000.0
2013-04-30,22599,22599,21588,21760,23420,37748.0,7344000.0
2013-05-02,22224,22224,21589,21802,9250,37822.0,7344000.0
2013-05-03,21798,22556,21710,22564,9151,39144.0,7344000.0
2013-05-06,22475,22515,22010,22353,6200,38776.0,7344000.0
2013-05-07,23022,23022,22346,22818,5950,39584.0,7344000.0
2013-05-08,22811,23493,22811,23030,5504,39951.0,7344000.0
2013-05-09,23283,23706,23283,23707,8038,41126.0,7344000.0
2013-05-10,23786,24080,23280,23411,7675,40612.0,7344000.0
2013-05-13,23406,23406,21801,22649,6470,39290.0,7344000.0
2013-05-14,22600,23071,22436,23072,12420,40025.0,7344000.0
2013-05-15,23068,23491,22644,23199,7075,40245.0,7344000.0
2013-05-16,23283,24129,22518,22861,17460,39658.0,7344000.0
2013-05-20,22768,23362,22644,23199,6800,40245.0,7344000.0
2013-05-21,22982,23234,22729,23030,6230,39951.0,7344000.0
2013-05-22,23025,23578,23025,23538,9630,40833.0,7344000.0
2013-05-23,23533,23655,22980,23411,4810,40612.0,7344000.0
2013-05-24,23280,23614,22898,23623,9510,40980.0,7344000.0
