대양금속(009190),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2005-09-12,127016,129272,124455,125132,1232419,53609.0,27282000.0
2005-09-13,125127,126030,119334,120993,605319,51836.0,27282000.0
2005-09-14,120228,124064,119923,123540,548100,52927.0,27282000.0
2005-09-15,125622,133299,125622,128634,1768757,55110.0,27282000.0
2005-09-16,127904,130087,125947,127679,618080,54700.0,27282000.0
2005-09-20,128800,132940,128202,131818,952433,56474.0,27282000.0
2005-09-21,131473,135614,129589,132455,983330,56747.0,27282000.0
2005-09-22,132324,132324,125623,127361,942720,54564.0,27282000.0
2005-09-23,127335,128317,124176,124177,521930,53200.0,27282000.0
2005-09-26,122777,126314,122777,124814,450850,53473.0,27282000.0
2005-09-27,125430,126412,122271,125132,560970,53609.0,27282000.0
2005-09-28,125749,127328,124169,125450,346071,53746.0,27282000.0
2005-09-29,124342,129160,123744,127361,901900,54564.0,27282000.0
2005-09-30,128185,129161,122465,123222,519620,52791.0,27282000.0
2005-10-04,121788,125026,121788,123222,516920,52791.0,27282000.0
2005-10-05,123847,124755,120609,120993,592950,51836.0,27282000.0
2005-10-06,118725,120005,117444,118127,571798,50608.0,27282000.0
2005-10-07,117026,119209,117026,118764,241038,50881.0,27282000.0
2005-10-10,118730,121291,118730,120993,421820,51836.0,27282000.0
2005-10-11,120873,121776,119892,121630,294590,52109.0,27282000.0
2005-10-12,121471,124032,121471,121630,464780,52109.0,27282000.0
2005-10-13,120893,125033,120893,121948,414490,52245.0,27282000.0
2005-10-14,121902,122878,118438,119719,383320,51290.0,27282000.0
2005-10-17,119056,120031,115287,117172,320538,50199.0,27282000.0
2005-10-18,117159,118439,114902,115580,213090,49517.0,27282000.0
2005-10-19,114494,114494,109073,109530,358609,46925.0,27282000.0
2005-10-20,110046,112602,110046,112077,174523,48016.0,27282000.0
2005-10-21,110644,111925,110046,112077,211790,48016.0,27282000.0
2005-10-24,112588,115747,112588,114625,264379,49108.0,27282000.0
2005-10-25,116364,116742,111925,112077,150700,48016.0,27282000.0
2005-10-26,113636,119057,110770,115898,542140,49653.0,27282000.0
2005-10-27,113505,116066,110645,110804,567690,47471.0,27282000.0
2005-10-28,110034,111309,109052,110485,180260,47334.0,27282000.0
2005-10-31,110662,112242,93801,97113,1587992,41605.0,27282000.0
2005-11-01,96767,99328,96767,97749,468220,41878.0,27282000.0
2005-11-02,98697,103441,98020,99978,462417,42833.0,27282000.0
2005-11-03,100887,103747,98704,101570,831361,43515.0,27282000.0
2005-11-04,101590,102871,100615,100615,291220,43106.0,27282000.0
2005-11-07,100880,101557,98697,99978,237200,42833.0,27282000.0
2005-11-08,99507,100184,98604,99660,215060,42696.0,27282000.0
2005-11-09,99202,100184,98226,99660,259238,42696.0,27282000.0
2005-11-10,99600,100880,98996,99978,182031,42833.0,27282000.0
2005-11-11,101571,101571,99614,100297,508339,42969.0,27282000.0
2005-11-14,100277,100880,99978,99978,245570,42833.0,27282000.0
2005-11-15,99991,100595,99315,100297,183150,42969.0,27282000.0
2005-11-16,100608,102486,100608,101889,504290,43651.0,27282000.0
2005-11-17,101186,104052,100588,101570,529692,43515.0,27282000.0
2005-11-18,101763,101763,99507,99660,393860,42696.0,27282000.0
2005-11-21,98705,99608,97425,97431,476250,41741.0,27282000.0
2005-11-22,97332,97936,94094,94247,660120,40377.0,27282000.0
2005-11-23,94579,95487,93902,94884,319445,40650.0,27282000.0
2005-11-24,94572,97059,94199,96157,391060,41196.0,27282000.0
2005-11-25,96171,97451,95488,96476,341370,41332.0,27282000.0
2005-11-28,97065,99620,96760,99023,649930,42424.0,27282000.0
2005-11-29,98698,99601,97723,98705,300950,42287.0,27282000.0
2005-11-30,98041,99620,97742,99023,250053,42424.0,27282000.0
2005-12-01,99513,103349,98610,102525,706721,43924.0,27282000.0
2005-12-02,102380,103056,100495,101252,331200,43378.0,27282000.0
2005-12-05,101776,102757,100800,101252,250780,43378.0,27282000.0
2005-12-06,101876,101876,98711,100297,374413,42969.0,27282000.0
2005-12-07,100164,100463,98207,99341,381520,42560.0,27282000.0
2005-12-08,98592,99190,97311,98068,414551,42014.0,27282000.0
2005-12-09,98022,99601,96442,98705,438582,42287.0,27282000.0
2005-12-12,97630,99209,97630,98386,396049,42151.0,27282000.0
2005-12-13,98592,98891,97610,98068,183237,42014.0,27282000.0
2005-12-14,98705,99010,96748,97431,444893,41741.0,27282000.0
2005-12-15,96940,97617,96337,96794,248996,41469.0,27282000.0
2005-12-16,96025,96025,94068,95202,394577,40787.0,27282000.0
2005-12-19,94080,96940,94080,96794,206197,41469.0,27282000.0
2005-12-20,96470,97750,95866,96476,199577,41332.0,27282000.0
2005-12-21,96171,96769,95488,96476,172062,41332.0,27282000.0
2005-12-22,96144,96443,94187,94565,320370,40514.0,27282000.0
2005-12-23,94094,94472,93491,94247,223290,40377.0,27282000.0
2005-12-26,94068,96025,94068,95202,139896,40787.0,27282000.0
2005-12-27,95488,97451,95189,96476,373460,41332.0,27282000.0
2005-12-28,94885,94885,92025,93610,281656,40105.0,27282000.0
2005-12-29,93877,93877,90718,91700,261870,39286.0,27282000.0
2006-01-02,90413,93279,90413,91700,374171,39286.0,27282000.0
2006-01-03,92310,93291,91029,93292,325154,39968.0,27282000.0
2006-01-04,93305,94586,92025,93610,373300,40105.0,27282000.0
2006-01-05,93889,95170,93291,93292,335515,39968.0,27282000.0
2006-01-06,92808,93491,91229,91381,348520,39150.0,27282000.0
2006-01-09,91328,91701,90426,90426,301514,38740.0,27282000.0
2006-01-10,91050,91050,88788,89471,324910,38331.0,27282000.0
2006-01-11,89054,89657,88078,88834,256724,38058.0,27282000.0
2006-01-12,89145,91024,89145,90426,305534,38740.0,27282000.0
2006-01-13,89756,90732,88774,89153,229842,38195.0,27282000.0
2006-01-16,89350,91905,89350,91381,223080,39150.0,27282000.0
2006-01-17,93186,93186,91229,91381,310380,39150.0,27282000.0
2006-01-18,91323,92603,85603,87561,413020,37513.0,27282000.0
2006-01-19,86599,88483,86300,86605,270731,37104.0,27282000.0
2006-01-20,86573,89433,84694,84695,419881,36285.0,27282000.0
2006-01-23,81055,83311,75335,77372,387912,33148.0,27282000.0
2006-01-24,76329,80768,74670,78964,233680,33830.0,27282000.0
2006-01-25,77901,81365,77901,80237,479250,34375.0,27282000.0
2006-01-26,79607,82168,79607,81192,172380,34785.0,27282000.0
2006-01-27,82473,82772,79308,81192,258001,34785.0,27282000.0
2006-01-31,83425,93291,83047,93292,2317764,39968.0,27282000.0
2006-02-01,93187,97632,86790,90108,2013490,38604.0,27282000.0
2006-02-02,92790,93168,83911,86924,682720,37240.0,27282000.0
2006-02-03,84703,84703,81166,82148,377774,35194.0,27282000.0
2006-02-06,80184,83044,79581,82148,418800,35194.0,27282000.0
2006-02-07,82034,84589,81656,82785,302190,35467.0,27282000.0
2006-02-08,81159,83037,80555,80556,426910,34512.0,27282000.0
2006-02-09,81757,82738,80177,80556,212370,34512.0,27282000.0
2006-02-10,80748,81650,78790,79919,310635,34239.0,27282000.0
2006-02-13,79878,80854,79878,80556,367130,34512.0,27282000.0
2006-02-14,80886,86606,79606,85332,886140,36558.0,27282000.0
2006-02-15,85200,88060,82639,84377,1010120,36149.0,27282000.0
2006-02-16,85492,85492,82034,82785,283960,35467.0,27282000.0
2006-02-17,82473,83448,81192,81192,320211,34785.0,27282000.0
2006-02-20,80755,82334,80755,81511,311309,34921.0,27282000.0
2006-02-21,81676,83634,81378,81829,615640,35057.0,27282000.0
2006-02-22,82938,82938,80450,81511,374460,34921.0,27282000.0
2006-02-23,82745,82745,81465,82148,286200,35194.0,27282000.0
2006-02-24,82154,86599,81776,83740,670340,35876.0,27282000.0
2006-02-27,83727,85306,83727,85013,314180,36421.0,27282000.0
2006-02-28,84901,85803,83919,84377,303109,36149.0,27282000.0
2006-03-02,84204,85485,83606,84058,202535,36012.0,27282000.0
2006-03-03,83448,84052,81192,81192,316510,34785.0,27282000.0
2006-03-06,81073,82054,80469,81829,111120,35057.0,27282000.0
2006-03-07,81796,82168,80210,81192,210810,34785.0,27282000.0
2006-03-08,80887,82168,80210,81192,123430,34785.0,27282000.0
2006-03-09,81053,82334,81053,81511,80430,34921.0,27282000.0
2006-03-10,81053,82334,81053,81511,192126,34921.0,27282000.0
2006-03-13,83905,85485,82326,84058,388020,36012.0,27282000.0
2006-03-14,85007,85306,83428,85013,215460,36421.0,27282000.0
2006-03-15,85922,88483,85623,86605,436842,37104.0,27282000.0
2006-03-16,88470,88470,85006,86287,393195,36967.0,27282000.0
2006-03-17,85517,88681,84913,88834,344541,38058.0,27282000.0
2006-03-20,88377,90639,86797,88834,372480,38058.0,27282000.0
2006-03-21,89643,90320,88363,88516,574190,37922.0,27282000.0
2006-03-22,88483,88483,85922,86605,308430,37104.0,27282000.0
2006-03-23,86592,92916,86592,87879,884994,37649.0,27282000.0
2006-03-24,88349,92191,88349,91063,720284,39013.0,27282000.0
2006-03-27,97429,104430,95472,104436,8034374,44742.0,27282000.0
2006-03-28,107887,110448,100587,102844,5001786,44060.0,27282000.0
2006-03-29,105047,106632,98723,101889,2819660,43651.0,27282000.0
2006-03-30,104730,106309,97053,97431,2889280,41741.0,27282000.0
2006-03-31,96769,98732,95866,96476,1343692,41332.0,27282000.0
2006-04-03,97425,99608,97053,97431,1010402,41741.0,27282000.0
2006-04-04,96628,99183,95048,99341,1196415,42560.0,27282000.0
2006-04-05,99315,101876,98333,100297,1158010,42969.0,27282000.0
2006-04-06,100581,101557,99301,99978,644430,42833.0,27282000.0
2006-04-07,101748,108749,100772,103481,2081690,44333.0,27282000.0
2006-04-10,104050,105709,102172,105709,658420,45288.0,27282000.0
2006-04-11,103760,106321,102857,103162,690730,44197.0,27282000.0
2006-04-12,100469,104610,100469,102207,545040,43788.0,27282000.0
2006-04-13,101782,105922,101782,104117,464440,44606.0,27282000.0
2006-04-14,103473,105730,103473,104754,484881,44879.0,27282000.0
2006-04-17,104727,108191,104727,105709,544275,45288.0,27282000.0
2006-04-18,105040,105040,101199,103162,459145,44197.0,27282000.0
2006-04-19,104737,118445,104438,118446,4169573,50745.0,27282000.0
2006-04-20,119043,120019,112341,115580,1702336,49517.0,27282000.0
2006-04-21,115560,120981,113603,115261,2201573,49380.0,27282000.0
2006-04-24,113003,122266,113003,122266,1422920,52381.0,27282000.0
2006-04-25,124639,134573,122151,129908,2758090,55655.0,27282000.0
2006-04-26,129783,134600,122782,127679,1414509,54700.0,27282000.0
2006-04-27,129293,132158,121914,124177,1228122,53200.0,27282000.0
2006-04-28,106612,117753,105709,105709,3488070,45288.0,27282000.0
2006-05-02,96629,98208,92787,95202,4744462,40787.0,27282000.0
2006-05-03,96164,96463,93603,94884,1816905,40650.0,27282000.0
2006-05-04,95748,96047,89650,90108,1415997,38604.0,27282000.0
2006-05-08,91342,92921,89757,90745,1039359,38877.0,27282000.0
2006-05-09,90924,91601,88363,88516,1015339,37922.0,27282000.0
2006-05-10,89338,90917,88661,89789,624324,38468.0,27282000.0
2006-05-11,89763,95866,89763,93610,1627195,40105.0,27282000.0
2006-05-12,93598,93598,89159,90745,528532,38877.0,27282000.0
2006-05-15,90049,90049,86286,86287,632962,36967.0,27282000.0
2006-05-16,86282,87184,81764,82148,1122333,35194.0,27282000.0
2006-05-17,83043,85000,82439,83421,384496,35739.0,27282000.0
2006-05-18,81346,81650,79168,79919,422853,34239.0,27282000.0
2006-05-19,79487,83627,79487,83103,454830,35603.0,27282000.0
2006-05-22,83912,84589,81351,82785,270070,35467.0,27282000.0
2006-05-23,82333,84211,80753,82785,248846,35467.0,27282000.0
2006-05-24,81796,82772,80210,81192,233560,34785.0,27282000.0
2006-05-25,81783,82460,79594,79600,236160,34102.0,27282000.0
2006-05-26,79878,81757,79878,80556,194289,34512.0,27282000.0
2006-05-29,81491,82473,80210,81192,253530,34785.0,27282000.0
2006-05-30,81186,81186,78326,78327,337150,33557.0,27282000.0
2006-06-01,77233,78812,74672,74824,369475,32056.0,27282000.0
2006-06-02,76066,76066,71023,71322,608245,30556.0,27282000.0
2006-06-05,71197,72477,68038,69093,405310,29601.0,27282000.0
2006-06-07,66083,66760,62619,63680,576741,27282.0,27282000.0
2006-06-08,63022,69346,62723,66864,669240,28646.0,27282000.0
2006-06-09,67474,69359,66498,68456,1004598,29328.0,27282000.0
2006-06-12,68138,69717,66174,68138,343400,29192.0,27282000.0
2006-06-13,66857,68138,65272,68138,328720,29192.0,27282000.0
2006-06-14,67043,68921,66738,68775,179990,29465.0,27282000.0
2006-06-15,69359,72597,67779,68456,409180,29328.0,27282000.0
2006-06-16,69936,70235,68655,69412,210491,29737.0,27282000.0
2006-06-19,69246,69619,67362,67820,165860,29055.0,27282000.0
2006-06-20,67056,68636,66075,66228,219810,28373.0,27282000.0
2006-06-21,65790,66766,65485,66546,171690,28510.0,27282000.0
2006-06-22,67049,68324,66372,67501,117490,28919.0,27282000.0
2006-06-23,66885,67184,65903,65909,93241,28237.0,27282000.0
2006-06-26,66479,69717,65576,68138,570050,29192.0,27282000.0
2006-06-27,66885,66885,64623,65909,624040,28237.0,27282000.0
2006-06-28,65272,66174,63991,65272,227620,27964.0,27282000.0
2006-06-29,66885,66885,65604,65909,161345,28237.0,27282000.0
2006-06-30,67049,68629,66372,67501,480630,28919.0,27282000.0
2006-07-03,67760,68735,67156,68138,168977,29192.0,27282000.0
2006-07-04,68337,70898,68038,69093,853432,29601.0,27282000.0
2006-07-05,68039,72179,66386,67820,524420,29055.0,27282000.0
2006-07-06,68137,71302,67765,71004,730950,30419.0,27282000.0
2006-07-07,71925,72602,69742,71322,670518,30556.0,27282000.0
2006-07-10,70321,73485,70022,71004,438230,30419.0,27282000.0
2006-07-11,71202,72788,70903,71959,488403,30829.0,27282000.0
2006-07-12,71514,74069,71209,73551,549010,31511.0,27282000.0
2006-07-13,73757,74659,72476,73232,459470,31374.0,27282000.0
2006-07-14,73206,73505,71322,71322,281200,30556.0,27282000.0
2006-07-18,70016,70620,68138,68138,198910,29192.0,27282000.0
2006-07-19,67481,69360,67177,67183,180960,28783.0,27282000.0
2006-07-20,67674,69259,67674,69412,88710,29737.0,27282000.0
2006-07-21,67779,69060,67474,68456,90887,29328.0,27282000.0
2006-07-24,68324,68324,66745,67501,96650,28919.0,27282000.0
2006-07-25,67779,68755,67779,68456,68491,29328.0,27282000.0
2006-07-26,67481,68457,66878,67183,130260,28783.0,27282000.0
2006-07-27,67780,67780,66878,67183,108342,28783.0,27282000.0
2006-07-28,66878,67780,66878,67183,70370,28783.0,27282000.0
2006-07-31,67348,68324,67348,67501,38982,28919.0,27282000.0
2006-08-01,67780,68158,66878,67183,50040,28783.0,27282000.0
2006-08-02,68025,68025,66745,67501,78360,28919.0,27282000.0
2006-08-03,67362,68039,67063,67820,43190,29055.0,27282000.0
2006-08-04,67156,68436,67156,68138,66660,29192.0,27282000.0
2006-08-07,68158,68158,66878,67183,41360,28783.0,27282000.0
2006-08-08,66864,67468,66486,66864,125490,28646.0,27282000.0
2006-08-09,66372,67348,66372,67501,69090,28919.0,27282000.0
2006-08-10,72165,74647,69908,71640,514610,30692.0,27282000.0
2006-08-11,70520,72178,68337,69093,252267,29601.0,27282000.0
2006-08-14,69598,69897,68622,68775,92347,29465.0,27282000.0
2006-08-16,69231,71787,68927,71640,219753,30692.0,27282000.0
2006-08-17,72583,73863,71003,71004,252330,30419.0,27282000.0
2006-08-18,71799,76916,69616,73232,563140,31374.0,27282000.0
2006-08-21,74043,75927,71488,71640,263890,30692.0,27282000.0
2006-08-22,71799,74360,71500,73232,179920,31374.0,27282000.0
2006-08-23,72595,73876,72291,72596,103700,31101.0,27282000.0
2006-08-24,72464,73067,71488,71640,96920,30692.0,27282000.0
2006-08-25,71500,73080,71500,73232,114720,31374.0,27282000.0
2006-08-28,72788,73386,71507,71959,97010,30829.0,27282000.0
2006-08-29,72271,73174,71594,72277,107210,30965.0,27282000.0
2006-08-30,72595,73199,71918,72596,79768,31101.0,27282000.0
2006-08-31,72774,74652,72469,74506,163920,31920.0,27282000.0
2006-09-01,74467,74467,72887,73869,94470,31647.0,27282000.0
2006-09-04,73757,74056,73080,73232,126098,31374.0,27282000.0
2006-09-05,73876,73876,72595,72596,135104,31101.0,27282000.0
2006-09-06,72887,73869,71906,73869,149970,31647.0,27282000.0
2006-09-07,73876,76437,72595,75461,505350,32329.0,27282000.0
2006-09-08,75740,76039,74161,75143,161690,32193.0,27282000.0
2006-09-11,76417,76417,74161,75143,129440,32193.0,27282000.0
2006-09-12,75137,76417,74161,75143,70850,32193.0,27282000.0
2006-09-13,75733,77014,75434,76416,340698,32738.0,27282000.0
2006-09-14,77313,77617,75434,76416,192070,32738.0,27282000.0
2006-09-15,76309,78791,76309,78645,368810,33693.0,27282000.0
2006-09-18,77649,78930,77649,78327,189370,33557.0,27282000.0
2006-09-19,78022,78625,76442,78327,435280,33557.0,27282000.0
2006-09-20,78188,79468,76907,78645,302167,33693.0,27282000.0
2006-09-21,78512,79189,77530,78964,128780,33830.0,27282000.0
2006-09-22,77511,79169,76907,78645,254482,33693.0,27282000.0
2006-09-25,77238,78214,77238,77690,34440,33284.0,27282000.0
2006-09-26,76902,77505,75621,75780,81690,32466.0,27282000.0
2006-09-27,75461,77040,73876,75461,142207,32329.0,27282000.0
2006-09-28,76603,76603,74645,75780,137967,32466.0,27282000.0
2006-09-29,75454,77033,75454,76735,57060,32875.0,27282000.0
2006-10-02,76430,77033,75149,76735,80340,32875.0,27282000.0
2006-10-04,76430,77033,75149,76735,65190,32875.0,27282000.0
2006-10-09,76716,76716,70991,72277,211813,30965.0,27282000.0
2006-10-10,71593,77313,71593,76416,693607,32738.0,27282000.0
2006-10-11,75169,79315,75169,77053,172770,33011.0,27282000.0
2006-10-12,75441,78905,75441,78008,195463,33420.0,27282000.0
2006-10-13,79587,79587,77325,78008,122430,33420.0,27282000.0
2006-10-16,77915,78818,76934,77690,59250,33284.0,27282000.0
2006-10-17,78625,79302,76442,78327,286752,33557.0,27282000.0
2006-10-18,78599,80178,77618,79282,185300,33966.0,27282000.0
2006-10-19,80464,80464,77908,78964,157540,33830.0,27282000.0
2006-10-20,79493,81676,78213,81829,289830,35057.0,27282000.0
2006-10-23,81484,82765,80581,82466,146157,35330.0,27282000.0
2006-10-24,82640,83317,80084,80237,270582,34375.0,27282000.0
2006-10-25,79880,80178,78898,79282,91700,33966.0,27282000.0
2006-10-26,80205,80205,78326,78327,54951,33557.0,27282000.0
2006-10-27,78326,79302,78022,78327,62089,33557.0,27282000.0
2006-10-30,78599,79276,77618,79282,62379,33966.0,27282000.0
2006-10-31,79787,80464,78207,78964,67260,33830.0,27282000.0
2006-11-01,78898,80178,78300,79282,187480,33966.0,27282000.0
2006-11-02,78791,79169,78487,78645,47540,33693.0,27282000.0
2006-11-03,78618,82759,78618,79600,341590,34102.0,27282000.0
2006-11-06,80576,80875,78917,79600,42880,34102.0,27282000.0
2006-11-07,79892,81472,79892,80874,103959,34648.0,27282000.0
2006-11-08,79766,80748,79467,79919,102261,34239.0,27282000.0
2006-11-09,80748,81047,79467,79919,47330,34239.0,27282000.0
2006-11-10,79892,81472,79892,80874,108790,34648.0,27282000.0
2006-11-13,80879,86599,80879,86605,466490,37104.0,27282000.0
2006-11-14,85802,86778,83918,85650,297360,36694.0,27282000.0
2006-11-15,85027,86911,83069,85332,225020,36558.0,27282000.0
2006-11-16,84024,85604,83043,83421,102790,35739.0,27282000.0
2006-11-17,82956,86188,82651,85969,239640,36831.0,27282000.0
2006-11-20,86188,89353,85816,85969,539800,36831.0,27282000.0
2006-11-21,86493,86792,84231,85969,135630,36831.0,27282000.0
2006-11-22,85922,86599,85319,86605,103800,37104.0,27282000.0
2006-11-23,85616,88476,85616,87879,137250,37649.0,27282000.0
2006-11-24,88370,90632,87089,90108,259896,38604.0,27282000.0
2006-11-27,89949,93492,89351,90108,259680,38604.0,27282000.0
2006-11-28,89962,89962,87474,88834,98581,38058.0,27282000.0
2006-11-29,90068,90446,88489,89471,74310,38331.0,27282000.0
2006-11-30,89033,91893,89033,89789,95460,38468.0,27282000.0
2006-12-01,91050,91050,88489,89471,95530,38331.0,27282000.0
