광주신세계(037710),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2011-03-10,178500,179000,176500,177000,800,283200.0,1600000.0
2011-03-11,177000,177500,175500,176000,800,281600.0,1600000.0
2011-03-14,176000,177500,174500,177000,556,283200.0,1600000.0
2011-03-15,176000,176000,172000,173000,4546,276800.0,1600000.0
2011-03-16,171000,173500,171000,173000,15103,276800.0,1600000.0
2011-03-17,171000,173000,168000,171000,3124,273600.0,1600000.0
2011-03-18,171500,172000,169500,169500,1632,271200.0,1600000.0
2011-03-21,170000,171500,168000,169000,3447,270400.0,1600000.0
2011-03-22,170000,170000,168500,169500,679,271200.0,1600000.0
2011-03-23,170000,171000,167500,167500,3476,268000.0,1600000.0
2011-03-24,169000,169500,167000,167500,1581,268000.0,1600000.0
2011-03-25,169000,170500,168000,170000,1715,272000.0,1600000.0
2011-03-28,170500,170500,169000,169500,1968,271200.0,1600000.0
2011-03-29,168500,171000,168500,171000,1930,273600.0,1600000.0
2011-03-30,171000,172500,170500,170500,1035,272800.0,1600000.0
2011-03-31,172500,172500,171000,172500,495,276000.0,1600000.0
2011-04-01,174000,174000,172000,173500,1059,277600.0,1600000.0
2011-04-04,175000,179000,173500,178500,1064,285600.0,1600000.0
2011-04-05,180500,180500,177000,177500,713,284000.0,1600000.0
2011-04-06,180000,181500,177500,179000,3248,286400.0,1600000.0
2011-04-07,179000,179000,175500,177000,760,283200.0,1600000.0
2011-04-08,177000,177500,175500,177500,188,284000.0,1600000.0
2011-04-11,177000,177500,176500,177500,91,284000.0,1600000.0
2011-04-12,175500,176500,175000,175000,629,280000.0,1600000.0
2011-04-13,177000,177000,172000,173000,1099,276800.0,1600000.0
2011-04-14,174000,177000,173500,173500,193,277600.0,1600000.0
2011-04-15,173500,175500,173000,175000,211,280000.0,1600000.0
2011-04-18,176000,176000,173000,175000,1996,280000.0,1600000.0
2011-04-19,175000,177000,175000,176500,1427,282400.0,1600000.0
2011-04-20,176500,178500,176000,177000,1522,283200.0,1600000.0
2011-04-21,177000,181500,177000,181000,2068,289600.0,1600000.0
2011-04-22,181500,181500,179500,180000,817,288000.0,1600000.0
2011-04-25,180000,180500,179000,179000,579,286400.0,1600000.0
2011-04-26,177500,179000,175000,178000,1319,284800.0,1600000.0
2011-04-27,178000,188500,176500,188500,2505,301600.0,1600000.0
2011-04-28,183500,185000,182500,184000,430,294400.0,1600000.0
2011-04-29,183500,184000,181000,182500,773,292000.0,1600000.0
2011-05-02,183000,184500,177000,180000,2829,288000.0,1600000.0
2011-05-03,180000,182000,180000,180000,349,288000.0,1600000.0
2011-05-04,180000,180500,175500,176000,12639,281600.0,1600000.0
2011-05-06,177500,179000,176000,178000,683,284800.0,1600000.0
2011-05-09,179500,179500,174500,176500,1440,282400.0,1600000.0
2011-05-11,176500,178500,172000,174000,5717,278400.0,1600000.0
2011-05-12,174000,177000,174000,176500,657,282400.0,1600000.0
2011-05-13,177500,178500,174500,174500,654,279200.0,1600000.0
2011-05-16,176500,183500,174500,179000,1697,286400.0,1600000.0
2011-05-17,180500,182500,180000,182500,861,292000.0,1600000.0
2011-05-18,185500,185500,181000,184500,953,295200.0,1600000.0
2011-05-19,184000,185000,181500,184500,1437,295200.0,1600000.0
2011-05-20,182000,186500,180000,186000,4005,297600.0,1600000.0
2011-05-23,186000,188500,180000,180000,704,288000.0,1600000.0
2011-05-24,180000,180000,175000,180000,1186,288000.0,1600000.0
2011-05-25,180000,182000,179000,182000,1056,291200.0,1600000.0
2011-05-26,180000,181000,180000,180000,1202,288000.0,1600000.0
2011-05-27,180000,181000,178500,180500,659,288800.0,1600000.0
2011-05-30,183500,185500,180500,183000,205,292800.0,1600000.0
2011-05-31,183500,191000,183500,190000,4197,304000.0,1600000.0
2011-06-01,189500,191000,189000,190000,1320,304000.0,1600000.0
2011-06-02,189500,192500,186500,188500,1106,301600.0,1600000.0
2011-06-03,192000,192000,185000,189000,366,302400.0,1600000.0
2011-06-07,189000,193000,188500,189000,1747,302400.0,1600000.0
2011-06-08,191000,196000,190000,192000,1960,307200.0,1600000.0
2011-06-09,194500,194500,191000,192000,846,307200.0,1600000.0
2011-06-10,192000,192500,191000,192500,1728,308000.0,1600000.0
2011-06-13,192000,192000,187500,188000,882,300800.0,1600000.0
2011-06-14,189000,190500,188000,189000,349,302400.0,1600000.0
2011-06-15,188000,190000,188000,189500,1867,303200.0,1600000.0
2011-06-16,187000,189000,183000,183500,292,293600.0,1600000.0
2011-06-17,189000,189000,181500,182000,1009,291200.0,1600000.0
2011-06-20,182000,187000,181500,183000,926,292800.0,1600000.0
2011-06-21,186000,186000,183500,184500,243,295200.0,1600000.0
2011-06-22,183000,184000,182000,182000,384,291200.0,1600000.0
2011-06-23,183500,183500,179500,181000,1036,289600.0,1600000.0
2011-06-24,177500,183000,177500,182500,676,292000.0,1600000.0
2011-06-27,179500,183500,179500,183500,203,293600.0,1600000.0
2011-06-28,183500,184000,183500,183500,155,293600.0,1600000.0
2011-06-29,183000,184000,182000,183500,394,293600.0,1600000.0
2011-06-30,183500,184000,182000,183500,946,293600.0,1600000.0
2011-07-01,184000,184000,181500,182500,450,292000.0,1600000.0
2011-07-04,184500,184500,180000,181500,874,290400.0,1600000.0
2011-07-05,181500,182000,180500,181500,430,290400.0,1600000.0
2011-07-06,182000,183000,180500,182500,299,292000.0,1600000.0
2011-07-07,184000,184000,183000,183500,223,293600.0,1600000.0
2011-07-08,183500,185500,182000,185000,485,296000.0,1600000.0
2011-07-11,185000,187000,184000,185000,354,296000.0,1600000.0
2011-07-12,184500,186000,181500,185000,1292,296000.0,1600000.0
2011-07-13,185500,185500,183000,184500,251,295200.0,1600000.0
2011-07-14,187500,188000,180000,182000,946,291200.0,1600000.0
2011-07-15,182000,183500,181500,182500,510,292000.0,1600000.0
2011-07-18,182500,182500,182000,182000,440,291200.0,1600000.0
2011-07-19,185000,185000,182000,183500,1671,293600.0,1600000.0
2011-07-20,184000,184000,181500,182500,1857,292000.0,1600000.0
2011-07-21,182000,184000,181000,184000,4631,294400.0,1600000.0
2011-07-22,184000,187000,183000,186000,5258,297600.0,1600000.0
2011-07-25,188500,188500,186000,186500,987,298400.0,1600000.0
2011-07-26,186500,186500,182500,185500,1840,296800.0,1600000.0
2011-07-27,184500,185500,184500,185500,293,296800.0,1600000.0
2011-07-28,185500,185500,183000,184500,736,295200.0,1600000.0
2011-07-29,183000,185500,183000,185500,1773,296800.0,1600000.0
2011-08-01,187500,187500,185500,187000,1098,299200.0,1600000.0
2011-08-02,188500,190500,186000,190000,1811,304000.0,1600000.0
2011-08-03,187000,190000,185500,188000,1050,300800.0,1600000.0
2011-08-04,188500,191000,188000,189000,4069,302400.0,1600000.0
2011-08-05,181000,189000,181000,184000,2200,294400.0,1600000.0
2011-08-08,184000,184000,173000,183000,3972,292800.0,1600000.0
2011-08-09,174000,183000,169000,183000,2693,292800.0,1600000.0
2011-08-10,182500,182500,178000,181000,1520,289600.0,1600000.0
2011-08-11,181500,182500,175000,182500,1147,292000.0,1600000.0
2011-08-12,183000,184500,182000,184000,1101,294400.0,1600000.0
2011-08-16,185500,185500,184500,185500,918,296800.0,1600000.0
2011-08-17,185500,195500,185500,189500,3669,303200.0,1600000.0
2011-08-18,190500,195500,190500,190500,1801,304800.0,1600000.0
2011-08-19,190000,190000,184000,184000,1936,294400.0,1600000.0
2011-08-22,184000,184000,175000,175000,3479,280000.0,1600000.0
2011-08-23,177500,181000,176500,176500,975,282400.0,1600000.0
2011-08-24,181000,181500,178000,181000,1442,289600.0,1600000.0
2011-08-25,183500,183500,180500,182500,1605,292000.0,1600000.0
2011-08-26,174500,182000,174500,180000,438,288000.0,1600000.0
2011-08-29,183000,183000,180500,181000,1329,289600.0,1600000.0
2011-08-30,182000,184500,180500,180500,1876,288800.0,1600000.0
2011-08-31,180500,184500,180500,184500,1515,295200.0,1600000.0
2011-09-01,184500,185000,182000,183000,2947,292800.0,1600000.0
2011-09-02,184500,184500,180000,182500,1866,292000.0,1600000.0
2011-09-05,182500,182500,177000,177500,678,284000.0,1600000.0
2011-09-06,176500,180500,175500,180000,2016,288000.0,1600000.0
2011-09-07,180000,180500,177500,178000,3859,284800.0,1600000.0
2011-09-08,182000,182000,178000,178000,196,284800.0,1600000.0
2011-09-09,179000,179500,177500,179000,185,286400.0,1600000.0
2011-09-14,180000,180000,170500,179000,5786,286400.0,1600000.0
2011-09-15,179000,179000,172000,179000,4918,286400.0,1600000.0
2011-09-16,177000,179000,176000,179000,1216,286400.0,1600000.0
2011-09-19,179000,179000,176000,178000,379,284800.0,1600000.0
2011-09-20,177000,178000,175000,178000,1048,284800.0,1600000.0
2011-09-21,176500,176500,173500,175000,1629,280000.0,1600000.0
2011-09-22,174500,177000,173500,174000,195,278400.0,1600000.0
2011-09-23,172000,174000,168000,168000,984,268800.0,1600000.0
2011-09-26,166500,169000,150000,155500,6714,248800.0,1600000.0
2011-09-27,156000,167000,156000,164500,10161,263200.0,1600000.0
2011-09-28,172500,172500,159000,164500,2380,263200.0,1600000.0
2011-09-29,162500,170000,162000,168500,1322,269600.0,1600000.0
2011-09-30,172500,172500,166000,167500,588,268000.0,1600000.0
2011-10-04,167500,167500,150000,162500,2055,260000.0,1600000.0
2011-10-05,161000,164500,158000,163500,317,261600.0,1600000.0
2011-10-06,164500,170000,158000,169000,4073,270400.0,1600000.0
2011-10-07,170000,170500,166000,170500,344,272800.0,1600000.0
2011-10-10,170500,175000,170500,173500,225,277600.0,1600000.0
2011-10-11,175000,175500,173500,175000,598,280000.0,1600000.0
2011-10-12,175000,175500,171000,175500,73,280800.0,1600000.0
2011-10-13,175000,175500,174500,175500,342,280800.0,1600000.0
2011-10-14,175000,175000,172500,175000,844,280000.0,1600000.0
2011-10-17,174500,177000,173000,177000,62,283200.0,1600000.0
2011-10-18,175000,179000,172500,179000,1039,286400.0,1600000.0
2011-10-19,173500,179500,173500,179500,179,287200.0,1600000.0
2011-10-20,179500,179500,173000,176500,1032,282400.0,1600000.0
2011-10-21,178500,178500,178000,178000,38,284800.0,1600000.0
2011-10-24,180000,180500,177000,180500,682,288800.0,1600000.0
2011-10-25,180000,180500,177500,180500,434,288800.0,1600000.0
2011-10-26,177500,177500,177000,177000,101,283200.0,1600000.0
2011-10-27,177000,180000,177000,178500,131,285600.0,1600000.0
2011-10-28,188000,188000,175000,180000,379,288000.0,1600000.0
2011-10-31,177500,180000,177500,179500,61,287200.0,1600000.0
2011-11-01,175500,180500,175500,180500,78,288800.0,1600000.0
2011-11-02,180500,182000,175500,180500,1253,288800.0,1600000.0
2011-11-03,179500,180000,179000,180000,800,288000.0,1600000.0
2011-11-04,180000,182500,179500,181000,249,289600.0,1600000.0
2011-11-07,183500,183500,179500,181000,182,289600.0,1600000.0
2011-11-08,179000,180000,178000,180000,250,288000.0,1600000.0
2011-11-09,180000,180000,175000,180000,220,288000.0,1600000.0
2011-11-10,179500,179500,178500,178500,20,285600.0,1600000.0
2011-11-11,178500,178500,177000,178500,69,285600.0,1600000.0
2011-11-14,178500,178500,175500,178000,330,284800.0,1600000.0
2011-11-15,177500,179500,176000,179500,121,287200.0,1600000.0
2011-11-16,177000,179500,177000,179500,11,287200.0,1600000.0
2011-11-17,176500,179500,176500,179500,108,287200.0,1600000.0
2011-11-18,179500,179500,179000,179500,277,287200.0,1600000.0
2011-11-21,179000,179000,176500,179000,90,286400.0,1600000.0
2011-11-22,175000,176000,170000,175000,2429,280000.0,1600000.0
2011-11-23,175000,176500,173500,175000,62,280000.0,1600000.0
2011-11-24,177500,177500,170000,173500,1053,277600.0,1600000.0
2011-11-25,173500,176000,172500,174000,26,278400.0,1600000.0
2011-11-28,173500,173500,170000,170000,1127,272000.0,1600000.0
2011-11-29,171000,173500,170000,173500,580,277600.0,1600000.0
2011-11-30,173000,173000,170500,172000,186,275200.0,1600000.0
2011-12-01,176500,176500,173000,173000,148,276800.0,1600000.0
2011-12-02,173500,173500,169500,169500,329,271200.0,1600000.0
2011-12-05,169500,170000,167000,167500,514,268000.0,1600000.0
2011-12-06,167000,169000,165500,166000,724,265600.0,1600000.0
2011-12-07,165500,167000,163000,165500,1014,264800.0,1600000.0
2011-12-08,166000,166500,163000,164000,2369,262400.0,1600000.0
2011-12-09,164000,166000,162000,164000,3079,262400.0,1600000.0
2011-12-12,164500,167000,164000,165500,1147,264800.0,1600000.0
2011-12-13,165000,167000,163000,163000,884,260800.0,1600000.0
2011-12-14,163500,170000,163500,167500,1784,268000.0,1600000.0
2011-12-15,167500,171500,160000,168000,4434,268800.0,1600000.0
2011-12-16,170500,170500,167000,167500,845,268000.0,1600000.0
2011-12-19,167000,168000,164000,167500,903,268000.0,1600000.0
2011-12-20,167000,168000,162500,168000,370,268800.0,1600000.0
2011-12-21,168000,171000,168000,171000,337,273600.0,1600000.0
2011-12-22,171000,172000,166000,171500,759,274400.0,1600000.0
2011-12-23,171500,172500,169000,169500,203,271200.0,1600000.0
2011-12-26,169500,171500,167000,171500,181,274400.0,1600000.0
2011-12-27,172500,172500,169000,169500,264,271200.0,1600000.0
2011-12-28,168500,172000,168500,171000,540,273600.0,1600000.0
2011-12-29,171000,171000,171000,171000,2,273600.0,1600000.0
2012-01-02,171000,174000,168500,171000,133,273600.0,1600000.0
2012-01-03,172500,174000,168000,169000,449,270400.0,1600000.0
2012-01-04,169000,171500,169000,171500,123,274400.0,1600000.0
2012-01-05,172500,172500,171500,172000,287,275200.0,1600000.0
2012-01-06,170000,172000,169000,171000,72,273600.0,1600000.0
2012-01-09,169500,172000,169500,172000,18,275200.0,1600000.0
2012-01-10,169000,172500,169000,172500,450,276000.0,1600000.0
2012-01-11,172000,172000,169500,171500,442,274400.0,1600000.0
2012-01-12,172000,172500,171000,172000,237,275200.0,1600000.0
2012-01-13,172000,172500,171000,171500,802,274400.0,1600000.0
2012-01-16,170000,172500,170000,171500,1167,274400.0,1600000.0
2012-01-17,171500,172500,170000,171500,1635,274400.0,1600000.0
2012-01-18,172500,172500,171500,172500,280,276000.0,1600000.0
2012-01-19,172000,173500,172000,172000,1328,275200.0,1600000.0
2012-01-20,172000,173500,171500,173000,1048,276800.0,1600000.0
2012-01-25,173000,173500,171500,172500,421,276000.0,1600000.0
2012-01-26,172000,173500,172000,173000,218,276800.0,1600000.0
2012-01-27,173000,174000,172500,173500,165,277600.0,1600000.0
2012-01-30,172500,173500,171500,173500,272,277600.0,1600000.0
2012-01-31,171000,173500,171000,172000,446,275200.0,1600000.0
2012-02-01,172000,174000,171500,172500,751,276000.0,1600000.0
2012-02-02,173500,174000,172000,174000,436,278400.0,1600000.0
2012-02-03,172500,174000,172500,172500,106,276000.0,1600000.0
2012-02-06,172000,173000,172000,172500,235,276000.0,1600000.0
2012-02-07,172000,174000,172000,174000,32,278400.0,1600000.0
2012-02-08,174000,174000,172500,173500,190,277600.0,1600000.0
2012-02-09,173500,174000,172500,173500,199,277600.0,1600000.0
2012-02-10,173000,173000,172500,173000,133,276800.0,1600000.0
2012-02-13,172500,173000,171500,173000,624,276800.0,1600000.0
2012-02-14,173000,173000,171500,172500,293,276000.0,1600000.0
2012-02-15,172000,173000,171500,172500,1021,276000.0,1600000.0
2012-02-16,172000,173000,171500,173000,486,276800.0,1600000.0
2012-02-17,172000,173000,171500,172500,1093,276000.0,1600000.0
2012-02-20,172500,177000,172500,177000,1790,283200.0,1600000.0
2012-02-21,178500,180000,174000,180000,1323,288000.0,1600000.0
2012-02-22,180000,182000,179000,181000,605,289600.0,1600000.0
2012-02-23,181500,182000,178000,180000,445,288000.0,1600000.0
2012-02-24,180000,181000,179500,180500,174,288800.0,1600000.0
2012-02-27,180500,184000,179500,181000,1159,289600.0,1600000.0
2012-02-28,181000,182500,178500,182500,1159,292000.0,1600000.0
2012-02-29,179000,183500,179000,183000,865,292800.0,1600000.0
2012-03-02,183000,193000,181000,193000,1605,308800.0,1600000.0
2012-03-05,193000,220000,191500,204500,6164,327200.0,1600000.0
2012-03-06,203000,210000,191500,207000,7990,331200.0,1600000.0
2012-03-07,205000,210000,200000,208000,2661,332800.0,1600000.0
2012-03-08,210000,210000,195500,208000,3198,332800.0,1600000.0
2012-03-09,207500,208000,203000,207500,687,332000.0,1600000.0
2012-03-12,207500,207500,202000,207000,280,331200.0,1600000.0
2012-03-13,207500,208000,203000,205500,317,328800.0,1600000.0
2012-03-14,203000,211000,202500,211000,817,337600.0,1600000.0
2012-03-15,212000,212000,207000,208500,184,333600.0,1600000.0
2012-03-16,208500,209000,202500,205000,501,328000.0,1600000.0
2012-03-19,208000,208500,200000,203000,1950,324800.0,1600000.0
2012-03-20,202500,202500,198000,199500,496,319200.0,1600000.0
2012-03-21,199500,199500,195500,198500,133,317600.0,1600000.0
2012-03-22,198000,198000,194000,196500,190,314400.0,1600000.0
2012-03-23,196500,196500,193000,196000,597,313600.0,1600000.0
2012-03-26,196000,200500,196000,198500,258,317600.0,1600000.0
2012-03-27,197500,201000,196500,199500,1448,319200.0,1600000.0
2012-03-28,199500,201000,198500,199000,644,318400.0,1600000.0
2012-03-29,199000,203000,197000,203000,149,324800.0,1600000.0
2012-03-30,203000,204000,200000,203500,689,325600.0,1600000.0
2012-04-02,203500,203500,201500,203500,22,325600.0,1600000.0
2012-04-03,198000,204000,198000,204000,927,326400.0,1600000.0
2012-04-04,206000,209000,195000,207000,664,331200.0,1600000.0
2012-04-05,205500,206500,201500,206500,203,330400.0,1600000.0
2012-04-06,206000,206000,206000,206000,12,329600.0,1600000.0
2012-04-09,203000,208500,200000,207000,17,331200.0,1600000.0
2012-04-10,201500,210000,201500,209500,1557,335200.0,1600000.0
2012-04-12,208000,226500,208000,219000,3914,350400.0,1600000.0
2012-04-13,228000,228000,210000,216500,2515,346400.0,1600000.0
2012-04-16,216000,218000,211500,217000,881,347200.0,1600000.0
2012-04-17,216500,218000,216000,217500,862,348000.0,1600000.0
2012-04-18,219000,219000,213500,218000,807,348800.0,1600000.0
2012-04-19,217000,218500,216000,218000,553,348800.0,1600000.0
2012-04-20,218000,218500,215500,217500,739,348000.0,1600000.0
2012-04-23,217500,219000,215000,217500,809,348000.0,1600000.0
2012-04-24,217500,218500,215000,218500,1044,349600.0,1600000.0
2012-04-25,219000,219000,217500,218000,719,348800.0,1600000.0
2012-04-26,219000,219000,215500,216500,178,346400.0,1600000.0
2012-04-27,217500,217500,211500,216000,455,345600.0,1600000.0
2012-04-30,215000,217000,213500,215000,395,344000.0,1600000.0
2012-05-02,219000,219000,214000,217000,254,347200.0,1600000.0
2012-05-03,218500,218500,215000,217500,844,348000.0,1600000.0
2012-05-04,218000,218500,217000,218000,597,348800.0,1600000.0
2012-05-07,218000,218500,216000,218000,550,348800.0,1600000.0
2012-05-08,217000,219000,213000,215500,567,344800.0,1600000.0
2012-05-09,215500,215500,211000,214500,204,343200.0,1600000.0
2012-05-10,213500,216500,211500,213500,76,341600.0,1600000.0
2012-05-11,216000,217500,213500,217500,970,348000.0,1600000.0
2012-05-14,217500,217500,217000,217500,403,348000.0,1600000.0
2012-05-15,213000,214000,211500,213500,223,341600.0,1600000.0
2012-05-16,210000,213000,209500,212000,234,339200.0,1600000.0
2012-05-17,211500,212000,208500,211500,92,338400.0,1600000.0
2012-05-18,200500,219000,200500,219000,326,350400.0,1600000.0
2012-05-21,217000,217000,210000,215000,158,344000.0,1600000.0
2012-05-22,215500,217000,203500,216000,1058,345600.0,1600000.0
2012-05-23,216000,217000,211500,217000,840,347200.0,1600000.0
2012-05-24,216000,217000,214500,217000,133,347200.0,1600000.0
2012-05-25,217000,218500,215500,217500,244,348000.0,1600000.0
2012-05-29,215000,218000,213500,218000,667,348800.0,1600000.0
2012-05-30,218000,219000,214500,219000,641,350400.0,1600000.0
2012-05-31,213000,218000,213000,218000,381,348800.0,1600000.0
2012-06-01,218000,218000,214500,218000,107,348800.0,1600000.0
2012-06-04,214000,216500,212000,213000,678,340800.0,1600000.0
2012-06-05,213500,214500,206500,214500,1223,343200.0,1600000.0
2012-06-07,216500,216500,212000,215000,723,344000.0,1600000.0
2012-06-08,215000,215500,211500,215000,525,344000.0,1600000.0
2012-06-11,213000,215000,212500,215000,1183,344000.0,1600000.0
2012-06-12,214000,215000,212000,215000,1149,344000.0,1600000.0
2012-06-13,215000,216000,213000,215000,243,344000.0,1600000.0
2012-06-14,216500,216500,211000,211000,635,337600.0,1600000.0
2012-06-15,213500,213500,208500,208500,303,333600.0,1600000.0
2012-06-18,208500,210000,205000,208000,582,332800.0,1600000.0
2012-06-19,208000,208500,205500,208000,823,332800.0,1600000.0
2012-06-20,208500,208500,205500,208500,703,333600.0,1600000.0
2012-06-21,210000,210000,208000,209500,530,335200.0,1600000.0
2012-06-22,204000,210000,201000,210000,3557,336000.0,1600000.0
2012-06-25,215000,215000,205500,212500,832,340000.0,1600000.0
2012-06-26,219500,219500,209000,209000,624,334400.0,1600000.0
2012-06-27,209000,212000,208500,209000,358,334400.0,1600000.0
2012-06-28,207500,208500,206000,208500,40,333600.0,1600000.0
2012-06-29,208500,210000,204500,206000,763,329600.0,1600000.0
2012-07-02,205000,206000,205000,206000,935,329600.0,1600000.0
2012-07-03,206000,206000,204000,206000,375,329600.0,1600000.0
2012-07-04,204000,207500,203500,207500,2236,332000.0,1600000.0
2012-07-05,210000,215000,210000,214500,459,343200.0,1600000.0
2012-07-06,214500,215000,211500,213000,85,340800.0,1600000.0
2012-07-09,211500,216000,210000,214500,111,343200.0,1600000.0
2012-07-10,214500,217500,214500,215000,150,344000.0,1600000.0
2012-07-11,217500,217500,213000,215500,264,344800.0,1600000.0
2012-07-12,217500,217500,212000,216000,347,345600.0,1600000.0
2012-07-13,216000,216500,211500,216000,552,345600.0,1600000.0
2012-07-16,212000,216500,210000,216500,803,346400.0,1600000.0
2012-07-17,214000,216000,213500,215000,143,344000.0,1600000.0
2012-07-18,215500,215500,213500,215000,542,344000.0,1600000.0
2012-07-19,214500,216500,213500,214500,1697,343200.0,1600000.0
2012-07-20,213000,213000,207000,213000,1040,340800.0,1600000.0
2012-07-23,211000,211000,206500,209500,746,335200.0,1600000.0
2012-07-24,203000,212500,203000,212500,604,340000.0,1600000.0
2012-07-25,215000,215000,206000,209000,86,334400.0,1600000.0
2012-07-26,209500,209500,205000,207000,459,331200.0,1600000.0
2012-07-27,208500,208500,204000,207000,651,331200.0,1600000.0
2012-07-30,209000,209000,205000,207000,1049,331200.0,1600000.0
2012-07-31,207000,219500,205000,219500,1173,351200.0,1600000.0
2012-08-01,213000,217500,213000,216000,150,345600.0,1600000.0
2012-08-02,210000,215500,210000,214000,162,342400.0,1600000.0
2012-08-03,212000,212500,209000,212000,190,339200.0,1600000.0
2012-08-06,212000,212500,208000,212500,538,340000.0,1600000.0
2012-08-07,210000,217000,209500,217000,442,347200.0,1600000.0
2012-08-08,215000,217000,210500,216500,1579,346400.0,1600000.0
2012-08-09,216500,216500,216000,216500,53,346400.0,1600000.0
2012-08-10,215000,216500,213000,216500,30,346400.0,1600000.0
2012-08-13,0,0,0,216500,0,346400.0,1600000.0
2012-08-14,216000,217000,215000,216000,1672,345600.0,1600000.0
2012-08-16,216000,216000,214000,216000,236,345600.0,1600000.0
2012-08-17,219000,219000,211500,216500,972,346400.0,1600000.0
2012-08-20,219500,219500,212500,214500,471,343200.0,1600000.0
2012-08-21,215000,217000,212500,215500,659,344800.0,1600000.0
2012-08-22,215500,215500,212000,214500,389,343200.0,1600000.0
2012-08-23,217500,217500,212000,213500,342,341600.0,1600000.0
2012-08-24,211500,214500,211500,214000,232,342400.0,1600000.0
2012-08-27,212000,214000,211000,214000,769,342400.0,1600000.0
2012-08-28,214000,214000,212000,213000,16,340800.0,1600000.0
2012-08-29,212500,214000,211500,214000,841,342400.0,1600000.0
2012-08-30,214000,215500,212000,215500,701,344800.0,1600000.0
2012-08-31,216500,217500,215500,217500,483,348000.0,1600000.0
2012-09-03,218000,218500,217500,218500,278,349600.0,1600000.0
2012-09-04,218500,220500,218500,219500,182,351200.0,1600000.0
2012-09-05,220500,223500,220000,223000,1288,356800.0,1600000.0
2012-09-06,223500,226000,222500,224000,633,358400.0,1600000.0
2012-09-07,230000,230000,221500,225000,482,360000.0,1600000.0
2012-09-10,222500,227000,220000,225000,105,360000.0,1600000.0
2012-09-11,223000,225000,221000,225000,150,360000.0,1600000.0
2012-09-12,223000,229000,223000,225000,294,360000.0,1600000.0
2012-09-13,228500,228500,222000,222500,2183,356000.0,1600000.0
2012-09-14,223500,223500,220000,222000,628,355200.0,1600000.0
2012-09-17,217500,225000,217500,222000,2527,355200.0,1600000.0
2012-09-18,222000,222000,220000,220000,540,352000.0,1600000.0
2012-09-19,219500,219500,218000,219000,2597,350400.0,1600000.0
2012-09-20,221500,229500,216500,229500,4526,367200.0,1600000.0
2012-09-21,226500,226500,220000,221500,845,354400.0,1600000.0
2012-09-24,220500,232500,220500,232000,1686,371200.0,1600000.0
2012-09-25,229500,232500,227000,232500,879,372000.0,1600000.0
2012-09-26,232000,236500,230000,235000,537,376000.0,1600000.0
2012-09-27,231000,237000,230500,237000,1336,379200.0,1600000.0
2012-09-28,237500,239500,233000,235500,297,376800.0,1600000.0
2012-10-02,237000,237000,231000,237000,122,379200.0,1600000.0
2012-10-04,237500,240000,236000,240000,337,384000.0,1600000.0
2012-10-05,241000,242000,237500,240500,710,384800.0,1600000.0
2012-10-08,245000,245000,239000,240500,434,384800.0,1600000.0
2012-10-09,240500,241000,239000,240500,147,384800.0,1600000.0
2012-10-10,239000,241000,239000,240500,158,384800.0,1600000.0
2012-10-11,239000,241000,228000,240000,1835,384000.0,1600000.0
2012-10-12,239000,239500,237000,239500,68,383200.0,1600000.0
2012-10-15,236500,241000,236500,239000,2101,382400.0,1600000.0
2012-10-16,237500,239000,237000,239000,343,382400.0,1600000.0
2012-10-17,236500,238500,236000,238000,54,380800.0,1600000.0
2012-10-18,235000,239000,230000,239000,1363,382400.0,1600000.0
2012-10-19,238000,239000,234500,239000,289,382400.0,1600000.0
2012-10-22,236000,239000,236000,239000,219,382400.0,1600000.0
2012-10-23,238000,238000,236000,238000,163,380800.0,1600000.0
2012-10-24,237500,238000,234500,238000,400,380800.0,1600000.0
2012-10-25,236000,238500,235000,238500,427,381600.0,1600000.0
2012-10-26,238500,238500,236500,237000,972,379200.0,1600000.0
2012-10-29,238000,239000,234000,236000,213,377600.0,1600000.0
2012-10-30,236000,238500,231500,236000,2432,377600.0,1600000.0
2012-10-31,236000,236000,235500,236000,491,377600.0,1600000.0
2012-11-01,235000,235000,234000,235000,106,376000.0,1600000.0
2012-11-02,236000,236000,232000,235500,25276,376800.0,1600000.0
2012-11-05,235500,235500,230000,230000,548,368000.0,1600000.0
2012-11-06,233000,233500,226500,230500,232,368800.0,1600000.0
2012-11-07,229000,230500,223500,227000,808,363200.0,1600000.0
2012-11-08,227000,227000,221500,221500,262,354400.0,1600000.0
2012-11-09,225500,225500,217000,220500,2527,352800.0,1600000.0
2012-11-12,219000,219000,213500,213500,2975,341600.0,1600000.0
2012-11-13,213500,222500,213500,222500,651,356000.0,1600000.0
2012-11-14,220500,228000,219000,224500,613,359200.0,1600000.0
2012-11-15,220500,222500,216000,219000,385,350400.0,1600000.0
2012-11-16,219000,219000,212500,213000,635,340800.0,1600000.0
2012-11-19,213000,216000,212500,212500,370,340000.0,1600000.0
2012-11-20,212500,214500,209500,214500,1566,343200.0,1600000.0
2012-11-21,217000,217000,211000,216000,58,345600.0,1600000.0
2012-11-22,220000,220000,213500,215500,64,344800.0,1600000.0
2012-11-23,221500,221500,216000,218000,561,348800.0,1600000.0
2012-11-26,220000,220000,211500,213500,715,341600.0,1600000.0
2012-11-27,213000,213000,208000,213000,1426,340800.0,1600000.0
