한국수출포장공업(002200),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-06-11,12150,12450,12050,12300,1160,49200.0,4000000.0
2010-06-14,12300,12300,12300,12300,150,49200.0,4000000.0
2010-06-15,12700,12700,12700,12700,100,50800.0,4000000.0
2010-06-16,12500,12750,12500,12750,1360,51000.0,4000000.0
2010-06-17,12500,12750,12500,12750,1200,51000.0,4000000.0
2010-06-18,12700,12700,12700,12700,14,50800.0,4000000.0
2010-06-21,12700,12850,12700,12700,2220,50800.0,4000000.0
2010-06-22,12500,12850,12400,12850,3680,51400.0,4000000.0
2010-06-23,12450,12800,12450,12800,390,51200.0,4000000.0
2010-06-24,12800,12900,12500,12800,7140,51200.0,4000000.0
2010-06-25,12550,12700,12500,12700,1000,50800.0,4000000.0
2010-06-28,12500,12750,12450,12750,4620,51000.0,4000000.0
2010-06-29,12800,12850,12650,12750,7740,51000.0,4000000.0
2010-06-30,12400,13000,12400,13000,16290,52000.0,4000000.0
2010-07-01,13000,13000,12800,12950,550,51800.0,4000000.0
2010-07-02,12900,13000,12900,13000,3030,52000.0,4000000.0
2010-07-05,12900,12900,12700,12850,730,51400.0,4000000.0
2010-07-06,12600,12950,12600,12950,63,51800.0,4000000.0
2010-07-07,12900,13000,12700,13000,180,52000.0,4000000.0
2010-07-08,13000,13000,12800,12900,1340,51600.0,4000000.0
2010-07-09,12650,12900,12650,12800,860,51200.0,4000000.0
2010-07-12,12800,12800,12750,12750,260,51000.0,4000000.0
2010-07-13,12950,12950,12700,12700,507,50800.0,4000000.0
2010-07-14,12900,12900,12650,12650,110,50600.0,4000000.0
2010-07-15,12700,12800,12600,12800,3200,51200.0,4000000.0
2010-07-16,12850,12850,12550,12550,1110,50200.0,4000000.0
2010-07-19,12400,12650,12400,12500,960,50000.0,4000000.0
2010-07-20,12500,12500,12500,12500,20,50000.0,4000000.0
2010-07-21,12600,12600,12600,12600,500,50400.0,4000000.0
2010-07-22,12400,12400,12300,12300,4010,49200.0,4000000.0
2010-07-23,12300,12300,11300,11700,15810,46800.0,4000000.0
2010-07-26,11900,12100,11750,11900,2180,47600.0,4000000.0
2010-07-27,12000,12150,11950,12150,1110,48600.0,4000000.0
2010-07-28,12150,12200,12150,12200,180,48800.0,4000000.0
2010-07-29,12200,12200,12000,12200,630,48800.0,4000000.0
2010-07-30,11600,12250,11600,12250,1340,49000.0,4000000.0
2010-08-02,12300,12500,12300,12400,100,49600.0,4000000.0
2010-08-03,12400,12400,12400,12400,14,49600.0,4000000.0
2010-08-04,12000,12200,11450,12150,8440,48600.0,4000000.0
2010-08-05,12100,12150,11800,12050,1120,48200.0,4000000.0
2010-08-06,11800,12050,11750,12050,1110,48200.0,4000000.0
2010-08-09,12000,12000,11750,11850,680,47400.0,4000000.0
2010-08-10,12000,12000,11800,11800,1120,47200.0,4000000.0
2010-08-11,11800,12000,11800,11800,650,47200.0,4000000.0
2010-08-12,11800,12000,11700,11750,1210,47000.0,4000000.0
2010-08-13,11650,11800,11650,11800,140,47200.0,4000000.0
2010-08-16,11900,12000,11900,12000,1580,48000.0,4000000.0
2010-08-17,11950,12000,11950,12000,2060,48000.0,4000000.0
2010-08-18,11950,11950,11950,11950,100,47800.0,4000000.0
2010-08-19,11800,12000,11800,12000,1250,48000.0,4000000.0
2010-08-20,11500,12300,11250,11900,17580,47600.0,4000000.0
2010-08-23,11900,11900,11800,11900,410,47600.0,4000000.0
2010-08-24,11800,12700,11800,12300,11400,49200.0,4000000.0
2010-08-25,12300,12350,12150,12300,860,49200.0,4000000.0
2010-08-26,12100,12350,12100,12300,440,49200.0,4000000.0
2010-08-27,0,0,0,12250,0,49000.0,4000000.0
2010-08-30,12200,12250,12150,12250,800,49000.0,4000000.0
2010-08-31,11850,12400,11850,12250,2850,49000.0,4000000.0
2010-09-01,12400,12400,11800,12050,4190,48200.0,4000000.0
2010-09-02,12000,12200,12000,12200,510,48800.0,4000000.0
2010-09-03,12250,12250,11950,12200,3480,48800.0,4000000.0
2010-09-06,12200,12300,12000,12050,3000,48200.0,4000000.0
2010-09-07,12000,12000,11950,12000,4820,48000.0,4000000.0
2010-09-08,11950,12000,11900,12000,1070,48000.0,4000000.0
2010-09-09,12000,12000,11850,11900,1080,47600.0,4000000.0
2010-09-10,11900,12150,11900,12100,6460,48400.0,4000000.0
2010-09-13,12000,12100,11900,12100,3540,48400.0,4000000.0
2010-09-14,11950,13600,11900,12300,20811,49200.0,4000000.0
2010-09-15,12300,12650,12150,12600,9780,50400.0,4000000.0
2010-09-16,12600,12900,12400,12400,6910,49600.0,4000000.0
2010-09-17,12500,12700,12350,12650,1840,50600.0,4000000.0
2010-09-20,12700,12700,12450,12650,2230,50600.0,4000000.0
2010-09-24,12650,13000,12450,13000,3560,52000.0,4000000.0
2010-09-27,12650,13050,12650,12950,7301,51800.0,4000000.0
2010-09-28,12800,13000,12800,12950,2700,51800.0,4000000.0
2010-09-29,13050,13050,12950,13000,280,52000.0,4000000.0
2010-09-30,13100,13350,12850,12850,9189,51400.0,4000000.0
2010-10-01,12800,12900,12650,12900,5930,51600.0,4000000.0
2010-10-04,12900,13000,12750,12950,2290,51800.0,4000000.0
2010-10-05,12950,13100,12900,12900,4580,51600.0,4000000.0
2010-10-06,13100,13150,12850,12950,4880,51800.0,4000000.0
2010-10-07,12950,13250,12950,13250,6990,53000.0,4000000.0
2010-10-08,13250,13300,13000,13200,3327,52800.0,4000000.0
2010-10-11,13300,13300,13000,13200,6530,52800.0,4000000.0
2010-10-12,13250,13250,13000,13000,5440,52000.0,4000000.0
2010-10-13,12950,13250,12900,13200,1481,52800.0,4000000.0
2010-10-14,13050,13350,13000,13150,5220,52600.0,4000000.0
2010-10-15,13000,13200,12800,12900,12480,51600.0,4000000.0
2010-10-18,13000,13200,12900,13050,11200,52200.0,4000000.0
2010-10-19,13050,13200,13000,13150,8250,52600.0,4000000.0
2010-10-20,13100,13100,12950,13000,1070,52000.0,4000000.0
2010-10-21,13000,13200,13000,13050,14720,52200.0,4000000.0
2010-10-22,13100,13300,13000,13250,10700,53000.0,4000000.0
2010-10-25,13350,13350,13000,13200,15440,52800.0,4000000.0
2010-10-26,13200,13350,13000,13100,9040,52400.0,4000000.0
2010-10-27,13100,13150,12900,13000,11300,52000.0,4000000.0
2010-10-28,13000,13100,12900,13000,8781,52000.0,4000000.0
2010-10-29,13100,13100,12900,13100,4900,52400.0,4000000.0
2010-11-01,12900,13200,12900,12950,2310,51800.0,4000000.0
2010-11-02,13000,13100,12900,13100,4360,52400.0,4000000.0
2010-11-03,12850,13200,12850,13100,2071,52400.0,4000000.0
2010-11-04,12900,13000,12800,12900,13051,51600.0,4000000.0
2010-11-05,13000,13000,12900,12900,6700,51600.0,4000000.0
2010-11-08,12900,13000,12800,12950,2860,51800.0,4000000.0
2010-11-09,12900,12900,12700,12800,5350,51200.0,4000000.0
2010-11-10,12800,13200,12800,13200,818,52800.0,4000000.0
2010-11-11,13000,13100,12850,13100,770,52400.0,4000000.0
2010-11-12,12900,12900,12500,12700,5840,50800.0,4000000.0
2010-11-15,12650,12850,12550,12600,2180,50400.0,4000000.0
2010-11-16,12500,12900,12150,12200,4098,48800.0,4000000.0
2010-11-17,12300,12800,12300,12750,6870,51000.0,4000000.0
2010-11-18,12950,12950,12950,12950,500,51800.0,4000000.0
2010-11-19,0,0,0,12900,0,51600.0,4000000.0
2010-11-22,12500,12700,12500,12550,490,50200.0,4000000.0
2010-11-23,12600,12800,12300,12400,3570,49600.0,4000000.0
2010-11-24,12200,12900,12200,12900,680,51600.0,4000000.0
2010-11-25,12450,12800,12450,12600,750,50400.0,4000000.0
2010-11-26,12800,12800,12400,12800,930,51200.0,4000000.0
2010-11-29,12700,12800,12700,12800,200,51200.0,4000000.0
2010-11-30,12750,12800,12750,12800,217,51200.0,4000000.0
2010-12-01,12450,12750,12200,12750,1520,51000.0,4000000.0
2010-12-02,12750,12750,12500,12500,220,50000.0,4000000.0
2010-12-03,12750,12750,12400,12700,310,50800.0,4000000.0
2010-12-06,12800,12900,12450,12500,880,50000.0,4000000.0
2010-12-07,12400,12750,12400,12750,2700,51000.0,4000000.0
2010-12-08,12400,12700,12400,12700,2350,50800.0,4000000.0
2010-12-09,12800,12800,12800,12800,10,51200.0,4000000.0
2010-12-10,12850,13150,12550,13100,7270,52400.0,4000000.0
2010-12-13,12800,13100,12500,12600,12990,50400.0,4000000.0
2010-12-14,12750,12950,12650,12900,18400,51600.0,4000000.0
2010-12-15,12900,12900,12650,12800,4562,51200.0,4000000.0
2010-12-16,12650,12750,12650,12700,50,50800.0,4000000.0
2010-12-17,12700,12800,12700,12700,4190,50800.0,4000000.0
2010-12-20,12650,12700,12450,12700,2520,50800.0,4000000.0
2010-12-21,12550,12900,12550,12900,850,51600.0,4000000.0
2010-12-22,12950,12950,12650,12700,2689,50800.0,4000000.0
2010-12-23,12700,12850,12700,12700,3657,50800.0,4000000.0
2010-12-24,12650,12850,12650,12700,6773,50800.0,4000000.0
2010-12-27,12900,12900,12650,12750,4060,51000.0,4000000.0
2010-12-28,12650,13500,12600,12850,16350,51400.0,4000000.0
2010-12-29,12650,14400,12500,13000,32577,52000.0,4000000.0
2010-12-30,13000,13050,12700,13050,9428,52200.0,4000000.0
2011-01-03,13100,13100,12800,12800,3120,51200.0,4000000.0
2011-01-04,12950,12950,12600,12600,2399,50400.0,4000000.0
2011-01-05,12600,12750,12450,12600,3890,50400.0,4000000.0
2011-01-06,12550,12800,12450,12450,1078,49800.0,4000000.0
2011-01-07,12450,12500,12300,12450,9870,49800.0,4000000.0
2011-01-10,12500,12550,12400,12500,3600,50000.0,4000000.0
2011-01-11,12350,12500,12300,12500,3560,50000.0,4000000.0
2011-01-12,12500,12600,12400,12600,601,50400.0,4000000.0
2011-01-13,12650,12650,12200,12500,7770,50000.0,4000000.0
2011-01-14,12450,12500,12050,12500,11450,50000.0,4000000.0
2011-01-17,12450,12550,12250,12400,1370,49600.0,4000000.0
2011-01-18,12350,12450,12200,12350,5860,49400.0,4000000.0
2011-01-19,12300,12500,12200,12500,2600,50000.0,4000000.0
2011-01-20,12450,12450,12250,12350,1260,49400.0,4000000.0
2011-01-21,12300,12350,12100,12350,1390,49400.0,4000000.0
2011-01-24,12350,12450,12100,12350,4491,49400.0,4000000.0
2011-01-25,12300,12450,12150,12400,3290,49600.0,4000000.0
2011-01-26,12350,13000,12250,12450,10710,49800.0,4000000.0
2011-01-27,12350,12600,12200,12450,5510,49800.0,4000000.0
2011-01-28,12400,12650,12250,12650,1760,50600.0,4000000.0
2011-01-31,12550,12600,12400,12550,750,50200.0,4000000.0
2011-02-01,12500,12600,12350,12600,100,50400.0,4000000.0
2011-02-07,12550,12550,12300,12300,1680,49200.0,4000000.0
2011-02-08,12250,12300,12200,12250,880,49000.0,4000000.0
2011-02-09,12400,12400,12150,12150,2341,48600.0,4000000.0
2011-02-10,12150,12350,12050,12100,4600,48400.0,4000000.0
2011-02-11,12400,12400,12400,12400,140,49600.0,4000000.0
2011-02-14,12250,12300,12250,12300,90,49200.0,4000000.0
2011-02-15,12250,12250,12250,12250,10,49000.0,4000000.0
2011-02-16,12300,12500,12300,12300,440,49200.0,4000000.0
2011-02-17,12050,12450,11950,12200,1160,48800.0,4000000.0
2011-02-18,11900,12200,11900,12200,1380,48800.0,4000000.0
2011-02-21,11900,12100,11700,12100,600,48400.0,4000000.0
2011-02-22,11700,12050,11700,12050,290,48200.0,4000000.0
2011-02-23,11600,11850,11550,11850,1110,47400.0,4000000.0
2011-02-24,11850,11900,11500,11900,720,47600.0,4000000.0
2011-02-25,12000,12050,12000,12050,30,48200.0,4000000.0
2011-02-28,12050,12100,12050,12100,1010,48400.0,4000000.0
2011-03-02,11800,11850,11600,11600,912,46400.0,4000000.0
2011-03-03,11600,11950,11600,11950,60,47800.0,4000000.0
2011-03-04,11950,12200,11950,12200,3690,48800.0,4000000.0
2011-03-07,12150,12300,12150,12300,40,49200.0,4000000.0
2011-03-08,11650,12300,11650,12300,1280,49200.0,4000000.0
2011-03-09,12250,12250,12250,12250,10,,
2011-03-10,0,0,0,12150,0,48600.0,4000000.0
2011-03-11,12200,12200,12200,12200,50,48800.0,4000000.0
2011-03-14,11600,11900,11600,11900,180,47600.0,4000000.0
2011-03-15,11800,11850,11500,11850,90,47400.0,4000000.0
2011-03-16,11350,11800,11350,11700,320,46800.0,4000000.0
2011-03-17,11500,11700,11150,11700,830,46800.0,4000000.0
2011-03-18,11700,11700,11700,11700,20,46800.0,4000000.0
2011-03-21,11450,11700,11250,11700,1820,46800.0,4000000.0
2011-03-22,11700,11750,11500,11500,120,46000.0,4000000.0
2011-03-23,11400,12050,11400,11700,260,46800.0,4000000.0
2011-03-24,11400,11700,11400,11700,330,46800.0,4000000.0
2011-03-25,11550,11800,11500,11800,120,47200.0,4000000.0
2011-03-28,11600,12400,11550,12300,660,49200.0,4000000.0
2011-03-29,12600,12600,11850,12350,1320,49400.0,4000000.0
2011-03-30,12000,12400,11900,12400,1700,49600.0,4000000.0
2011-03-31,12400,12500,12350,12500,2010,50000.0,4000000.0
2011-04-01,12150,12150,11800,12050,1250,48200.0,4000000.0
2011-04-04,11900,12050,11800,12050,590,48200.0,4000000.0
2011-04-05,12050,12200,11950,12200,660,48800.0,4000000.0
2011-04-06,11950,12200,11950,12200,6440,48800.0,4000000.0
2011-04-07,12000,12050,11750,12000,2240,48000.0,4000000.0
2011-04-08,11800,12200,11750,12200,2420,48800.0,4000000.0
2011-04-11,11950,12250,11850,12200,630,48800.0,4000000.0
2011-04-12,12400,12400,11800,12100,900,48400.0,4000000.0
2011-04-13,12100,12250,12100,12250,20,49000.0,4000000.0
2011-04-14,11800,12250,11800,12250,1060,49000.0,4000000.0
2011-04-15,11900,12250,11900,12250,1071,49000.0,4000000.0
2011-04-18,12000,12100,11950,12100,1030,48400.0,4000000.0
2011-04-19,11800,12100,11800,12100,920,48400.0,4000000.0
2011-04-20,12100,12300,11900,12300,2820,49200.0,4000000.0
2011-04-21,12300,12300,12000,12250,200,49000.0,4000000.0
2011-04-22,11950,12100,11900,12100,1930,48400.0,4000000.0
2011-04-25,11950,12000,11850,12000,2980,48000.0,4000000.0
2011-04-26,12000,12600,11850,12000,6160,48000.0,4000000.0
2011-04-27,12000,12000,11900,12000,2200,48000.0,4000000.0
2011-04-28,11850,12000,11550,12000,710,48000.0,4000000.0
2011-04-29,11750,12400,11700,12300,2150,49200.0,4000000.0
2011-05-02,12050,12050,11900,11900,531,47600.0,4000000.0
2011-05-03,11800,11900,11500,11650,7714,46600.0,4000000.0
2011-05-04,11650,11750,11650,11700,1100,46800.0,4000000.0
2011-05-06,11700,11700,11700,11700,10,46800.0,4000000.0
2011-05-09,11750,11750,11750,11750,50,47000.0,4000000.0
2011-05-11,11500,11800,11500,11650,430,46600.0,4000000.0
2011-05-12,11650,11700,11550,11700,3650,46800.0,4000000.0
2011-05-13,11800,11900,11550,11850,3060,47400.0,4000000.0
2011-05-16,11850,11850,11500,11500,1672,46000.0,4000000.0
2011-05-17,11500,11500,11200,11350,14440,45400.0,4000000.0
2011-05-18,11350,11350,11100,11350,1271,45400.0,4000000.0
2011-05-19,11300,11650,11100,11400,2660,45600.0,4000000.0
2011-05-20,11150,11400,11100,11350,910,45400.0,4000000.0
2011-05-23,11150,11200,10950,10950,1111,43800.0,4000000.0
2011-05-24,10950,10950,10600,10750,2940,43000.0,4000000.0
2011-05-25,10700,10800,10600,10800,1621,43200.0,4000000.0
2011-05-26,10800,10800,10550,10600,1380,42400.0,4000000.0
2011-05-27,10600,10850,10600,10800,1250,43200.0,4000000.0
2011-05-30,10600,10850,10550,10850,2590,43400.0,4000000.0
2011-05-31,10600,10850,10600,10800,931,43200.0,4000000.0
2011-06-01,10800,10800,10550,10600,790,42400.0,4000000.0
2011-06-02,10450,10550,10400,10450,3480,41800.0,4000000.0
2011-06-03,10450,10600,10450,10500,130,42000.0,4000000.0
2011-06-07,10500,10600,10400,10600,81,42400.0,4000000.0
2011-06-08,10500,10600,10400,10550,1661,42200.0,4000000.0
2011-06-09,10350,10600,10350,10600,220,42400.0,4000000.0
2011-06-10,10550,11000,10300,10650,4210,42600.0,4000000.0
2011-06-13,10600,10600,10300,10300,2310,41200.0,4000000.0
2011-06-14,10300,10400,10100,10350,2060,41400.0,4000000.0
2011-06-15,10150,10500,10150,10450,2260,41800.0,4000000.0
2011-06-16,10350,10500,10300,10450,1880,41800.0,4000000.0
2011-06-17,10400,10500,10300,10500,1031,42000.0,4000000.0
2011-06-20,10300,10500,10300,10500,7250,42000.0,4000000.0
2011-06-21,10800,10800,10400,10550,2770,42200.0,4000000.0
2011-06-22,12100,12100,10650,10800,9896,43200.0,4000000.0
2011-06-23,10700,10800,10650,10800,2012,43200.0,4000000.0
2011-06-24,11500,11500,10050,10700,5330,42800.0,4000000.0
2011-06-27,10550,10750,10550,10750,980,43000.0,4000000.0
2011-06-28,10700,10800,10700,10800,1350,43200.0,4000000.0
2011-06-29,10700,10900,10600,10900,650,43600.0,4000000.0
2011-06-30,10800,10800,10750,10750,682,43000.0,4000000.0
2011-07-01,10650,10750,10650,10700,751,42800.0,4000000.0
2011-07-04,10750,10850,10700,10850,3730,43400.0,4000000.0
2011-07-05,10900,10900,10700,10700,4060,42800.0,4000000.0
2011-07-06,10700,10750,10700,10750,2210,43000.0,4000000.0
2011-07-07,10700,10900,10700,10750,950,43000.0,4000000.0
2011-07-08,10900,10900,10700,10900,3260,43600.0,4000000.0
2011-07-11,10700,10800,10650,10800,470,43200.0,4000000.0
2011-07-12,10600,10650,10350,10600,4900,42400.0,4000000.0
2011-07-13,10400,10650,10400,10650,2470,42600.0,4000000.0
2011-07-14,10700,10750,10600,10700,2390,42800.0,4000000.0
2011-07-15,10700,10900,10700,10900,2960,43600.0,4000000.0
2011-07-18,10800,10900,10750,10900,2250,43600.0,4000000.0
2011-07-19,10750,10950,10750,10900,7150,43600.0,4000000.0
2011-07-20,10900,11000,10800,11000,5040,44000.0,4000000.0
2011-07-21,11000,11050,10850,10850,2430,43400.0,4000000.0
2011-07-22,10850,10950,10850,10950,887,43800.0,4000000.0
2011-07-25,10850,11000,10850,10900,960,43600.0,4000000.0
2011-07-26,10900,11150,10900,11000,3331,44000.0,4000000.0
2011-07-27,11000,11200,11000,11200,1300,44800.0,4000000.0
2011-07-28,11000,11400,11000,11400,3510,45600.0,4000000.0
2011-07-29,11450,11450,11100,11100,1710,44400.0,4000000.0
2011-08-01,11300,11300,11100,11250,890,45000.0,4000000.0
2011-08-02,11250,11300,11150,11300,1680,45200.0,4000000.0
2011-08-03,11100,11150,11050,11050,2580,44200.0,4000000.0
2011-08-04,11200,11200,10900,10900,880,43600.0,4000000.0
2011-08-05,10800,10800,10300,10700,3690,42800.0,4000000.0
2011-08-08,10600,10600,9970,10000,9410,40000.0,4000000.0
2011-08-09,9960,9960,9100,9350,6940,37400.0,4000000.0
2011-08-10,9990,10000,9550,9550,4043,38200.0,4000000.0
2011-08-11,9460,10250,9460,9670,1970,38680.0,4000000.0
2011-08-12,9960,10000,9760,9850,3730,39400.0,4000000.0
2011-08-16,10100,10400,10000,10300,1420,41200.0,4000000.0
2011-08-17,10250,10400,10050,10200,2494,40800.0,4000000.0
2011-08-18,10200,10350,10200,10250,4820,41000.0,4000000.0
2011-08-19,9990,10100,9860,9880,4196,39520.0,4000000.0
2011-08-22,10150,10150,9860,9870,2830,39480.0,4000000.0
2011-08-23,10100,10100,9860,10100,1351,40400.0,4000000.0
2011-08-24,10100,10200,9900,9900,11510,39600.0,4000000.0
2011-08-25,10000,10100,9920,10100,9520,40400.0,4000000.0
2011-08-26,10200,10200,9920,9960,5820,39840.0,4000000.0
2011-08-29,10100,10100,9990,9990,230,39960.0,4000000.0
2011-08-30,10200,10600,10150,10400,1840,41600.0,4000000.0
2011-08-31,10400,10850,10400,10850,60,43400.0,4000000.0
2011-09-01,10600,11000,10500,11000,4660,44000.0,4000000.0
2011-09-02,10550,11000,10550,10850,770,43400.0,4000000.0
2011-09-05,10800,10850,10800,10800,720,43200.0,4000000.0
2011-09-06,10800,10800,10350,10550,251,42200.0,4000000.0
2011-09-07,10550,10700,10350,10600,2360,42400.0,4000000.0
2011-09-08,10600,10800,10350,10450,2810,41800.0,4000000.0
2011-09-09,10450,10650,10300,10350,2791,41400.0,4000000.0
2011-09-14,10350,10350,10050,10300,4500,41200.0,4000000.0
2011-09-15,10300,10300,10300,10300,520,41200.0,4000000.0
2011-09-16,10400,10800,10300,10800,5340,43200.0,4000000.0
2011-09-19,10450,10800,10100,10500,5100,42000.0,4000000.0
2011-09-20,10500,10550,10200,10550,1511,42200.0,4000000.0
2011-09-21,10500,10550,10250,10500,1591,42000.0,4000000.0
2011-09-22,10300,10450,10250,10450,1190,41800.0,4000000.0
2011-09-23,10150,10150,10050,10150,651,40600.0,4000000.0
2011-09-26,10000,10100,9890,9980,7590,39920.0,4000000.0
2011-09-27,10300,10300,10000,10100,2370,40400.0,4000000.0
2011-09-28,10100,10750,10000,10600,2440,42400.0,4000000.0
2011-09-29,10150,10850,10050,10700,6470,42800.0,4000000.0
2011-09-30,10650,11800,10450,11150,4260,44600.0,4000000.0
2011-10-04,10900,10900,10350,10500,850,42000.0,4000000.0
2011-10-05,10500,10600,10450,10550,160,42200.0,4000000.0
2011-10-06,10600,10700,10600,10700,260,42800.0,4000000.0
2011-10-07,10700,10900,10500,10900,1640,43600.0,4000000.0
2011-10-10,10900,10900,10900,10900,10,43600.0,4000000.0
2011-10-11,10900,10900,10750,10900,220,43600.0,4000000.0
2011-10-12,11000,11000,10650,10800,250,43200.0,4000000.0
2011-10-13,10850,10950,10700,10900,130,43600.0,4000000.0
2011-10-14,11000,11500,10800,11200,4490,44800.0,4000000.0
2011-10-17,11200,11250,11200,11250,20,45000.0,4000000.0
2011-10-18,11000,11300,10800,11300,6120,45200.0,4000000.0
2011-10-19,11300,11300,10900,11000,4660,44000.0,4000000.0
2011-10-20,11200,11200,11200,11200,10,44800.0,4000000.0
2011-10-21,11500,11500,11000,11450,5510,45800.0,4000000.0
2011-10-24,11600,11600,11350,11550,1040,46200.0,4000000.0
2011-10-25,11600,11600,11350,11400,940,45600.0,4000000.0
2011-10-26,11600,11600,11200,11600,1130,46400.0,4000000.0
2011-10-27,11600,11600,11600,11600,10,46400.0,4000000.0
2011-10-28,11600,11650,11600,11650,350,46600.0,4000000.0
2011-10-31,11700,11700,11450,11700,100,46800.0,4000000.0
2011-11-01,11700,11700,11400,11400,120,45600.0,4000000.0
2011-11-02,11350,11350,10150,10450,79519,41800.0,4000000.0
2011-11-03,10450,10550,10350,10500,2002,42000.0,4000000.0
2011-11-04,10550,10700,10550,10600,2150,42400.0,4000000.0
2011-11-07,10600,10750,10600,10600,1400,42400.0,4000000.0
2011-11-08,10700,10750,10600,10750,1292,43000.0,4000000.0
2011-11-09,10800,10800,10550,10750,230,43000.0,4000000.0
2011-11-10,10750,10750,10400,10450,6290,41800.0,4000000.0
2011-11-11,10700,10700,10600,10700,120,42800.0,4000000.0
2011-11-14,10750,10850,10700,10850,920,43400.0,4000000.0
2011-11-15,10850,10850,10850,10850,10,43400.0,4000000.0
2011-11-16,10850,10850,10850,10850,10,,
2011-11-17,10900,10950,10650,10950,220,43800.0,4000000.0
2011-11-18,10950,10950,10800,10950,213,43800.0,4000000.0
2011-11-21,11000,11000,11000,11000,411,44000.0,4000000.0
2011-11-22,11000,11050,10750,11050,780,44200.0,4000000.0
2011-11-23,10700,11050,10700,11050,1720,44200.0,4000000.0
2011-11-24,11050,11050,10550,10950,1940,43800.0,4000000.0
2011-11-25,11000,11600,10700,11500,2870,46000.0,4000000.0
2011-11-28,11250,11550,11250,11550,840,46200.0,4000000.0
2011-11-29,11100,11900,11100,11900,1610,47600.0,4000000.0
2011-11-30,11700,12100,11100,12100,2310,48400.0,4000000.0
2011-12-01,12000,12000,11500,11750,4921,47000.0,4000000.0
2011-12-02,11700,11900,11700,11900,140,47600.0,4000000.0
2011-12-05,11900,11950,11550,11950,384,47800.0,4000000.0
2011-12-06,11700,12000,11700,12000,540,48000.0,4000000.0
2011-12-07,12000,12000,11950,12000,1670,48000.0,4000000.0
2011-12-08,12050,12050,11900,12000,2540,48000.0,4000000.0
2011-12-09,12000,12000,11900,12000,130,48000.0,4000000.0
2011-12-12,12000,12100,12000,12100,3660,48400.0,4000000.0
2011-12-13,12100,12100,11800,12100,1560,48400.0,4000000.0
2011-12-14,12200,12200,12200,12200,10,48800.0,4000000.0
2011-12-15,12200,12200,11950,12050,930,48200.0,4000000.0
2011-12-16,12000,12250,11950,12250,2340,49000.0,4000000.0
2011-12-19,12200,12200,11900,12000,3270,48000.0,4000000.0
2011-12-20,12050,12050,12050,12050,10,48200.0,4000000.0
2011-12-21,12200,12200,12200,12200,10,48800.0,4000000.0
2011-12-22,12200,12250,12200,12250,510,49000.0,4000000.0
2011-12-23,12250,12300,11950,12300,1050,49200.0,4000000.0
2011-12-26,12300,12350,12000,12350,2230,49400.0,4000000.0
2011-12-27,12400,12400,12400,12400,6360,49600.0,4000000.0
2011-12-28,12100,12450,11800,12450,8480,49800.0,4000000.0
2011-12-29,12200,12800,11750,12700,16330,50800.0,4000000.0
2012-01-02,12900,12900,12650,12800,231,51200.0,4000000.0
2012-01-03,12650,12650,12400,12600,350,50400.0,4000000.0
2012-01-04,12400,12400,12400,12400,40,49600.0,4000000.0
2012-01-05,12350,12350,12100,12350,100,49400.0,4000000.0
2012-01-06,12100,12450,12100,12450,430,49800.0,4000000.0
2012-01-09,12200,12450,11400,12400,1230,49600.0,4000000.0
2012-01-10,12200,12450,12200,12450,20,49800.0,4000000.0
2012-01-11,0,0,0,12450,0,49800.0,4000000.0
2012-01-12,12300,12450,12300,12450,450,49800.0,4000000.0
2012-01-13,12500,12500,12500,12500,290,50000.0,4000000.0
2012-01-16,12500,12500,12200,12500,4180,50000.0,4000000.0
2012-01-17,0,0,0,12450,0,49800.0,4000000.0
2012-01-18,12450,12450,12200,12450,590,49800.0,4000000.0
2012-01-19,12450,12450,12200,12450,200,49800.0,4000000.0
2012-01-20,12200,12200,11700,12200,3170,48800.0,4000000.0
2012-01-25,12350,12450,12000,12000,1841,48000.0,4000000.0
2012-01-26,12000,12200,11700,12200,1170,48800.0,4000000.0
2012-01-27,12300,12300,11900,12000,3572,48000.0,4000000.0
2012-01-30,12000,12800,12000,12450,1570,49800.0,4000000.0
2012-01-31,12000,12550,12000,12500,4260,50000.0,4000000.0
2012-02-01,12250,12250,11950,11950,4400,47800.0,4000000.0
2012-02-02,12050,12050,11950,12000,1630,48000.0,4000000.0
2012-02-03,12050,12050,11900,11900,660,47600.0,4000000.0
2012-02-06,11900,11900,11900,11900,10,,
2012-02-07,11850,12000,11850,12000,160,48000.0,4000000.0
2012-02-08,12000,12000,11850,12000,245,48000.0,4000000.0
2012-02-09,11950,12100,11900,12100,280,48400.0,4000000.0
2012-02-10,12100,12100,11950,12000,490,48000.0,4000000.0
2012-02-13,12000,12300,12000,12250,5390,49000.0,4000000.0
2012-02-14,12100,12200,12100,12200,1000,48800.0,4000000.0
2012-02-15,12200,12350,12200,12200,3050,48800.0,4000000.0
2012-02-16,12100,12200,12000,12200,2160,48800.0,4000000.0
2012-02-17,12250,12300,12100,12300,4260,49200.0,4000000.0
2012-02-20,12300,12600,12250,12250,2210,49000.0,4000000.0
2012-02-21,12600,12600,12250,12400,1300,49600.0,4000000.0
2012-02-22,12350,12500,12350,12450,1540,49800.0,4000000.0
2012-02-23,12300,12500,12300,12500,1150,50000.0,4000000.0
2012-02-24,12350,12600,12350,12600,1130,50400.0,4000000.0
2012-02-27,12500,12700,12500,12700,890,50800.0,4000000.0
