쌍용자동차(003620),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2008-07-03,25915,26410,25194,25688,1272141,408320.0,120804620.0
2008-07-04,25460,25764,25004,25232,1230680,401071.0,120804620.0
2008-07-07,24849,24849,23294,23294,1419256,370266.0,120804620.0
2008-07-08,23066,23674,21204,21698,1813920,344897.0,120804620.0
2008-07-09,22420,22534,20292,20292,2080853,322548.0,120804620.0
2008-07-10,19456,21926,19380,21584,1584520,343085.0,120804620.0
2008-07-11,21584,22875,21014,22762,1508008,361810.0,120804620.0
2008-07-14,22800,22800,21736,22116,554639,351541.0,120804620.0
2008-07-15,22040,22040,20520,20672,952889,328589.0,120804620.0
2008-07-16,20862,21204,20406,20862,780969,331609.0,120804620.0
2008-07-17,21812,21926,21014,21926,1062306,348521.0,120804620.0
2008-07-18,22420,22686,21280,21470,900102,341273.0,120804620.0
2008-07-21,21470,22496,20900,22192,1169974,352749.0,120804620.0
2008-07-22,22040,22268,21356,21812,1455588,346709.0,120804620.0
2008-07-23,22116,23066,22002,23066,1849214,366642.0,120804620.0
2008-07-24,23750,24472,23408,24472,1941331,388991.0,120804620.0
2008-07-25,23750,24358,23674,24320,954665,386575.0,120804620.0
2008-07-28,24928,25003,24091,24586,777427,390803.0,120804620.0
2008-07-29,23939,24168,23218,23446,730758,372682.0,120804620.0
2008-07-30,24320,24358,23750,23978,579474,381139.0,120804620.0
2008-07-31,24358,24738,23978,24168,731185,384159.0,120804620.0
2008-08-01,24130,24130,23066,23294,743777,370266.0,120804620.0
2008-08-04,23066,23484,21964,22192,603250,352749.0,120804620.0
2008-08-05,21774,22800,21774,21888,465063,347917.0,120804620.0
2008-08-06,22458,23370,22420,23370,633954,371474.0,120804620.0
2008-08-07,23408,23560,22496,22800,465455,362414.0,120804620.0
2008-08-08,22306,23104,22306,22952,312219,364830.0,120804620.0
2008-08-11,23559,23559,23028,23028,356962,366038.0,120804620.0
2008-08-12,23256,23446,22458,22686,522319,360602.0,120804620.0
2008-08-13,22192,22572,21584,21812,928177,346709.0,120804620.0
2008-08-14,21622,21660,21166,21280,1028674,338253.0,120804620.0
2008-08-18,21584,21850,21318,21508,467804,341877.0,120804620.0
2008-08-19,21546,21622,21014,21014,433031,334025.0,120804620.0
2008-08-20,21128,21812,20976,21660,393209,344293.0,120804620.0
2008-08-21,21622,21736,20976,20976,419973,333421.0,120804620.0
2008-08-22,20938,21128,19684,20520,551179,326172.0,120804620.0
2008-08-25,20520,20862,20406,20406,305356,324360.0,120804620.0
2008-08-26,20102,21052,19950,20520,425396,326172.0,120804620.0
2008-08-27,20482,20482,19684,19912,656437,316508.0,120804620.0
2008-08-28,20330,20330,19494,19532,449591,310468.0,120804620.0
2008-08-29,19836,20292,19608,19874,435296,315904.0,120804620.0
2008-09-01,19456,20140,18316,18810,723611,298991.0,120804620.0
2008-09-02,18582,19304,17632,17936,645190,285099.0,120804620.0
2008-09-03,17708,18810,17708,18240,711919,289931.0,120804620.0
2008-09-04,18620,19190,18126,18810,779632,298991.0,120804620.0
2008-09-05,18316,19114,18240,19114,429884,303824.0,120804620.0
2008-09-08,19380,20520,19380,20482,750785,325568.0,120804620.0
2008-09-09,20558,20558,19798,19912,335550,316508.0,120804620.0
2008-09-10,19570,20900,19456,20748,547521,329797.0,120804620.0
2008-09-11,20558,20900,20140,20406,627435,324360.0,120804620.0
2008-09-12,20558,21052,20520,21052,552062,334629.0,120804620.0
2008-09-16,18468,19380,17898,18468,832688,293555.0,120804620.0
2008-09-17,19076,19608,19038,19304,543190,306844.0,120804620.0
2008-09-18,18620,18810,18164,18620,789712,295971.0,120804620.0
2008-09-19,19456,19456,18924,19266,649970,306240.0,120804620.0
2008-09-22,19342,19988,19304,19836,805112,315300.0,120804620.0
2008-09-23,19532,20178,19380,20140,601713,320132.0,120804620.0
2008-09-24,19836,20216,19760,19988,491926,317716.0,120804620.0
2008-09-25,19988,20710,19456,20482,937358,325568.0,120804620.0
2008-09-26,20482,20634,19722,19798,504404,314696.0,120804620.0
2008-09-29,20140,20292,19494,19532,583352,310468.0,120804620.0
2008-09-30,18240,19152,17936,19152,894668,304428.0,120804620.0
2008-10-01,19190,19304,18734,18886,817450,300199.0,120804620.0
2008-10-02,19076,19266,18392,18620,575695,295971.0,120804620.0
2008-10-06,18240,18468,17480,17860,1218511,283891.0,120804620.0
2008-10-07,17404,17936,16910,17404,486039,276643.0,120804620.0
2008-10-08,16720,16872,14820,15238,1189511,242213.0,120804620.0
2008-10-09,15048,15504,14706,14972,1249365,237985.0,120804620.0
2008-10-10,13832,13870,12730,12730,1561097,202348.0,120804620.0
2008-10-13,13224,13528,12654,13262,1571912,210804.0,120804620.0
2008-10-14,14212,15238,13908,15238,1834833,242213.0,120804620.0
2008-10-15,15048,15161,13908,13908,1559033,221072.0,120804620.0
2008-10-16,12844,13262,12046,12084,1706547,192079.0,120804620.0
2008-10-17,12844,12844,11970,12236,1299795,194495.0,120804620.0
2008-10-20,12425,12920,11969,12692,1062603,201744.0,120804620.0
2008-10-21,12995,13186,12540,12578,1086785,199932.0,120804620.0
2008-10-22,12578,13148,11552,12008,817520,190871.0,120804620.0
2008-10-23,11400,11476,10602,10944,1200250,173959.0,120804620.0
2008-10-24,10754,10868,9310,9310,1853949,147986.0,120804620.0
2008-10-27,8968,10488,7942,8094,1760380,128657.0,120804620.0
2008-10-28,7258,8740,7068,8398,2457794,133489.0,120804620.0
2008-10-29,8892,9500,7144,7600,2136928,120805.0,120804620.0
2008-10-30,8170,8740,7676,8740,1740370,138925.0,120804620.0
2008-10-31,8664,9006,7752,8360,5702618,132885.0,120804620.0
2008-11-03,8512,8626,8094,8208,4878435,130469.0,120804620.0
2008-11-04,8284,9424,8246,9424,4516433,149798.0,120804620.0
2008-11-05,10830,10830,10830,10830,784790,172147.0,120804620.0
2008-11-06,11020,12426,10526,10792,24138308,171543.0,120804620.0
2008-11-07,10488,10830,9234,10374,11645335,164898.0,120804620.0
2008-11-10,10640,10830,9918,10374,4445429,164898.0,120804620.0
2008-11-11,10184,10184,9690,9804,2708593,155838.0,120804620.0
2008-11-12,9272,9310,8892,9044,2903278,143757.0,120804620.0
2008-11-13,8512,8588,8094,8094,1978363,128657.0,120804620.0
2008-11-14,8664,9120,8360,8778,3251444,139529.0,120804620.0
2008-11-17,8360,8892,8322,8626,2035807,137113.0,120804620.0
2008-11-18,8474,8892,8360,8360,1471587,132885.0,120804620.0
2008-11-19,8512,8512,7828,8094,1163477,128657.0,120804620.0
2008-11-20,7600,7866,7448,7486,1708363,118993.0,120804620.0
2008-11-21,7220,7904,7106,7828,1295923,124429.0,120804620.0
2008-11-24,7448,7676,7182,7182,2223366,114160.0,120804620.0
2008-11-25,7486,7600,6460,6764,2063255,107516.0,120804620.0
2008-11-26,6916,7068,6840,7030,996984,111744.0,120804620.0
2008-11-27,7296,8056,7258,8056,1471932,128053.0,120804620.0
2008-11-28,8360,8588,7828,8094,4306506,128657.0,120804620.0
2008-12-01,8208,8246,7638,7752,1278204,123221.0,120804620.0
2008-12-02,7144,7372,7144,7296,1367521,115972.0,120804620.0
2008-12-03,7562,7638,7258,7334,1082535,116576.0,120804620.0
2008-12-04,7448,7904,7372,7448,1556542,118389.0,120804620.0
2008-12-05,7562,7676,7334,7562,1113235,120201.0,120804620.0
2008-12-08,7828,8208,7828,8018,2345121,127449.0,120804620.0
2008-12-09,8322,8322,7866,7980,1380021,126845.0,120804620.0
2008-12-10,7942,8474,7866,8284,2835328,131677.0,120804620.0
2008-12-11,8246,8246,7980,8056,1768367,128053.0,120804620.0
2008-12-12,7942,9234,7676,8132,11390192,129261.0,120804620.0
2008-12-15,8474,9082,8436,8930,3702895,141945.0,120804620.0
2008-12-16,9006,10260,8740,10260,3486799,163086.0,120804620.0
2008-12-17,10792,10792,9310,9386,7773045,149194.0,120804620.0
2008-12-18,9500,9880,9044,9272,4398838,147382.0,120804620.0
2008-12-19,9158,9652,9006,9500,3079197,151006.0,120804620.0
2008-12-22,9234,9500,8854,8968,5249892,142549.0,120804620.0
2008-12-23,8360,8474,7676,7714,4066059,122617.0,120804620.0
2008-12-24,6916,8853,6764,7790,7437153,123825.0,120804620.0
2008-12-26,7828,8360,7220,7638,5292568,121409.0,120804620.0
2008-12-29,7676,7828,7334,7600,2195948,120805.0,120804620.0
2008-12-30,7220,7486,7144,7296,3832798,115972.0,120804620.0
2009-01-02,7372,7638,7220,7562,2396624,120201.0,120804620.0
2009-01-05,8018,8664,7638,8664,9502340,137717.0,120804620.0
2009-01-06,9120,9956,9044,9956,9958258,158254.0,120804620.0
2009-01-07,10678,10868,9728,9918,14718934,157650.0,120804620.0
2009-01-08,9538,11286,9120,10070,14696131,160066.0,120804620.0
2009-01-09,9652,10412,9500,10070,5449438,160066.0,120804620.0
2009-01-12,10070,10070,10070,10070,0,160066.0,120804620.0
2009-01-13,10070,10070,10070,10070,0,,
2009-01-14,10070,10070,10070,10070,0,,
2009-01-15,10070,10070,10070,10070,0,,
2009-01-16,10070,10070,10070,10070,0,,
2009-01-19,10070,10070,10070,10070,0,,
2009-01-20,10070,10070,10070,10070,0,,
2009-01-21,10070,10070,10070,10070,0,,
2009-01-22,10070,10070,10070,10070,0,,
2009-01-23,10070,10070,10070,10070,0,,
2009-01-28,10070,10070,10070,10070,0,,
2009-01-29,10070,10070,10070,10070,0,,
2009-01-30,10070,10070,10070,10070,0,,
2009-02-02,10070,10070,10070,10070,0,,
2009-02-03,10070,10070,10070,10070,0,,
2009-02-04,10070,10070,10070,10070,0,,
2009-02-05,10070,10070,10070,10070,0,,
2009-02-06,10070,10070,10070,10070,0,,
2009-02-09,8588,8588,8588,8588,1868980,136509.0,120804620.0
2009-02-10,7334,9842,7334,9842,46844549,156442.0,120804620.0
2009-02-11,9500,11020,9082,10260,44547264,163086.0,120804620.0
2009-02-12,10640,10678,9576,9576,18870888,152214.0,120804620.0
2009-02-13,9386,10374,8892,9652,17154593,153422.0,120804620.0
2009-02-16,9804,9880,9348,9462,7296175,150402.0,120804620.0
2009-02-17,9348,9424,8170,8398,10397011,133489.0,120804620.0
2009-02-18,8094,9652,7676,9652,9531584,153422.0,120804620.0
2009-02-19,10716,11096,10564,11096,7452210,176375.0,120804620.0
2009-02-20,12730,12730,11552,12730,27938861,202348.0,120804620.0
2009-02-23,10830,10830,10830,10830,969056,172147.0,120804620.0
2009-02-24,9234,12426,9234,10564,68995868,167918.0,120804620.0
2009-02-25,10716,11324,10070,10260,13353836,163086.0,120804620.0
2009-02-26,10260,10830,8816,9538,10673406,151610.0,120804620.0
2009-02-27,9348,9690,9006,9310,7310975,147986.0,120804620.0
2009-03-02,9348,10336,8664,9424,16157749,149798.0,120804620.0
2009-03-03,8778,9804,8778,9348,6123878,148590.0,120804620.0
2009-03-04,9348,9576,9006,9272,7501181,147382.0,120804620.0
2009-03-05,9538,10146,9234,9424,13728303,149798.0,120804620.0
2009-03-06,9044,9766,8968,9196,7874818,146174.0,120804620.0
2009-03-09,9424,9462,9196,9196,3759573,146174.0,120804620.0
2009-03-10,9310,9348,9006,9120,3514221,144966.0,120804620.0
2009-03-11,9310,9462,9082,9120,4917832,144966.0,120804620.0
2009-03-12,9196,9196,8816,8854,4208272,140737.0,120804620.0
2009-03-13,8550,9006,8474,8588,9447696,136509.0,120804620.0
2009-03-16,8778,8854,8588,8626,2994271,137113.0,120804620.0
2009-03-17,8550,9424,8550,8892,8803383,141341.0,120804620.0
2009-03-18,9082,9196,8892,8968,3435478,142549.0,120804620.0
2009-03-19,9044,9082,8702,8740,2734531,138925.0,120804620.0
2009-03-20,8778,8892,8588,8588,2298947,136509.0,120804620.0
2009-03-23,8512,8816,8512,8626,2807587,137113.0,120804620.0
2009-03-24,8778,9272,8626,8740,5958659,138925.0,120804620.0
2009-03-25,8740,9044,8626,8854,2963743,140737.0,120804620.0
2009-03-26,8854,10146,8816,10146,7939983,161274.0,120804620.0
2009-03-27,11400,11552,9842,10184,17834986,161878.0,120804620.0
2009-03-30,9956,10070,8816,9120,6309590,144966.0,120804620.0
2009-03-31,9044,9690,8816,9120,5335802,144966.0,120804620.0
2009-04-01,8664,10032,8626,9500,7874486,151006.0,120804620.0
2009-04-02,9500,10640,9310,9880,13018054,157046.0,120804620.0
2009-04-03,10298,10374,9766,9766,7120129,155234.0,120804620.0
2009-04-06,9842,10260,9842,10032,4382838,159462.0,120804620.0
2009-04-07,11514,11514,11514,11514,3755834,183019.0,120804620.0
2009-04-08,12730,13224,12160,13224,33202804,210200.0,120804620.0
2009-04-09,12920,14592,12236,12692,39341832,201744.0,120804620.0
2009-04-10,13376,14022,12691,13034,19331773,207180.0,120804620.0
2009-04-13,13528,14554,13110,13870,15027529,220468.0,120804620.0
2009-04-14,13907,14022,12995,13034,8410895,207180.0,120804620.0
2009-04-15,12084,12996,11780,12312,8717746,195703.0,120804620.0
2009-04-16,12692,12768,11970,12160,3972503,193287.0,120804620.0
2009-04-17,12198,12350,11020,11248,6193570,178791.0,120804620.0
2009-04-20,11248,12008,10640,11590,5057139,184227.0,120804620.0
2009-04-21,11248,12122,11020,11628,3254593,184831.0,120804620.0
2009-04-22,11704,11818,11476,11628,2605765,184831.0,120804620.0
2009-04-23,11590,13148,11590,12274,13155616,195099.0,120804620.0
2009-04-24,12768,12768,11628,11856,4018880,188455.0,120804620.0
2009-04-27,11590,12540,11590,12084,4503690,192079.0,120804620.0
2009-04-28,12350,12350,11058,11210,3567551,178187.0,120804620.0
2009-04-29,11248,11476,11134,11400,1727796,181207.0,120804620.0
2009-04-30,11476,12046,11476,11856,2511311,188455.0,120804620.0
2009-05-04,12236,12653,11666,11932,5553076,189663.0,120804620.0
2009-05-06,11742,13718,11400,13718,11466665,218052.0,120804620.0
2009-05-07,15770,15770,14592,15352,24294093,244025.0,120804620.0
2009-05-08,14820,16606,14212,15200,18553627,241609.0,120804620.0
2009-05-11,15124,16340,14553,15428,13679811,245233.0,120804620.0
2009-05-12,15086,15846,15010,15200,5213710,241609.0,120804620.0
2009-05-13,15200,15352,14212,14440,5152667,229529.0,120804620.0
2009-05-14,13832,14136,13338,13756,4846459,218656.0,120804620.0
2009-05-15,14402,14440,13946,14136,2785467,224697.0,120804620.0
2009-05-18,14060,14516,13604,14136,2145306,224697.0,120804620.0
2009-05-19,14516,15314,14212,14896,4817637,236777.0,120804620.0
2009-05-20,14820,15428,14554,15200,4344496,241609.0,120804620.0
2009-05-21,15200,15504,13984,14440,5263554,229529.0,120804620.0
2009-05-22,13604,14971,13451,14326,3570768,227717.0,120804620.0
2009-05-25,15960,16454,13300,15580,17216875,247649.0,120804620.0
2009-05-26,16112,16112,14250,14706,4453204,233757.0,120804620.0
2009-05-27,14364,14744,14060,14098,2350266,224093.0,120804620.0
2009-05-28,13756,15010,13452,14288,3505196,227113.0,120804620.0
2009-05-29,14440,14971,13908,14478,2221507,230133.0,120804620.0
2009-06-01,13680,14934,13566,14098,4213413,224093.0,120804620.0
2009-06-02,14440,14706,14136,14174,2758328,225301.0,120804620.0
2009-06-03,14212,14554,14060,14136,1927600,224697.0,120804620.0
2009-06-04,13907,14250,13756,13794,1655912,219260.0,120804620.0
2009-06-05,13832,14744,13794,14440,2606989,229529.0,120804620.0
2009-06-08,14364,16606,13832,15010,14826105,238589.0,120804620.0
2009-06-09,14592,15276,14515,14858,2442447,236173.0,120804620.0
2009-06-10,15428,15884,14972,15276,4911397,242817.0,120804620.0
2009-06-11,14896,15579,14858,15390,2302216,244629.0,120804620.0
2009-06-12,15389,15389,15162,15276,1400298,242817.0,120804620.0
2009-06-15,15200,15238,14896,15048,1272994,239193.0,120804620.0
2009-06-16,15048,16112,14858,15314,3872495,243421.0,120804620.0
2009-06-17,15314,15580,14972,15352,2915444,244025.0,120804620.0
2009-06-18,15428,15884,15313,15428,2182477,245233.0,120804620.0
2009-06-19,15428,15580,15276,15504,1807610,246441.0,120804620.0
2009-06-22,15123,15123,14211,14554,3188894,231341.0,120804620.0
2009-06-23,14059,15466,13755,14630,3329943,232549.0,120804620.0
2009-06-24,14667,14744,14363,14478,1125326,230133.0,120804620.0
2009-06-25,14363,14667,14212,14478,1042018,230133.0,120804620.0
2009-06-26,15010,15580,14288,15048,7111394,239193.0,120804620.0
2009-06-29,13338,13984,12806,12806,7740456,203556.0,120804620.0
2009-06-30,12008,12046,10906,10906,10010220,173355.0,120804620.0
2009-07-01,10526,12540,9880,12540,19029169,199328.0,120804620.0
2009-07-02,12920,13680,11932,12388,15028604,196912.0,120804620.0
2009-07-03,11932,12464,11666,12274,3114733,195099.0,120804620.0
2009-07-06,12502,12502,12160,12274,2615038,195099.0,120804620.0
2009-07-07,12274,12426,11248,11704,7423768,186039.0,120804620.0
2009-07-08,11969,12388,11817,12084,3027291,192079.0,120804620.0
2009-07-09,12236,12312,11932,12122,1770598,192683.0,120804620.0
2009-07-10,12121,13262,11856,12388,2551342,196912.0,120804620.0
2009-07-13,12996,13034,12388,12616,3319688,200536.0,120804620.0
2009-07-14,12616,13528,12008,12730,6049064,202348.0,120804620.0
2009-07-15,13072,13414,12768,13110,3703590,208388.0,120804620.0
2009-07-16,13148,13224,12844,12920,2430767,205368.0,120804620.0
2009-07-17,12996,13262,12806,13262,2500531,210804.0,120804620.0
2009-07-20,13717,14896,13224,13452,13820236,213824.0,120804620.0
2009-07-21,12920,13984,12843,13870,7219714,220468.0,120804620.0
2009-07-22,14060,14896,13717,14668,7135028,233153.0,120804620.0
2009-07-23,14440,14934,14060,14592,5119414,231945.0,120804620.0
2009-07-24,14706,15010,14515,14554,4018269,231341.0,120804620.0
2009-07-27,13984,14858,13755,14782,6951156,234965.0,120804620.0
2009-07-28,14782,14782,14478,14516,2860204,230737.0,120804620.0
2009-07-29,13756,14136,13338,13490,6845649,214428.0,120804620.0
2009-07-30,14744,15504,14478,15504,18416633,246441.0,120804620.0
2009-07-31,17024,17822,16375,17822,8537852,283287.0,120804620.0
2009-08-03,15162,18772,15162,15238,96936540,242213.0,120804620.0
2009-08-04,14440,16948,13946,15694,66088606,249462.0,120804620.0
2009-08-05,15960,16644,13376,13376,53338094,212616.0,120804620.0
2009-08-06,14174,15352,13794,15352,43941652,244025.0,120804620.0
2009-08-07,17632,17632,17632,17632,1555632,280267.0,120804620.0
2009-08-10,20254,20254,20254,20254,571469,321944.0,120804620.0
2009-08-11,23256,23256,23256,23256,761600,369662.0,120804620.0
2009-08-12,26714,26714,24776,26714,33932160,424628.0,120804620.0
2009-08-13,28804,30704,28765,30704,12077655,488051.0,120804620.0
2009-08-14,35302,35302,34200,35302,9738352,561137.0,120804620.0
2009-08-17,37886,40432,31312,33972,86651071,539997.0,120804620.0
2009-08-18,32224,32528,28880,28880,27094338,459058.0,120804620.0
2009-08-19,28880,33212,28880,30704,52078629,488051.0,120804620.0
2009-08-20,32680,32680,29640,30856,19551852,490467.0,120804620.0
2009-08-21,31160,31236,28879,29450,10702189,468118.0,120804620.0
2009-08-24,28917,29184,25726,25802,14975418,410132.0,120804620.0
2009-08-25,25080,29032,23826,26790,28778602,425836.0,120804620.0
2009-08-26,27208,28462,26371,26600,7629696,422816.0,120804620.0
2009-08-27,27131,27131,25384,25954,4520829,412548.0,120804620.0
2009-08-28,26068,26942,25726,26410,5165068,419796.0,120804620.0
2009-08-31,27511,27550,25840,25916,3801626,411944.0,120804620.0
2009-09-01,25764,27550,24889,26828,11374725,426440.0,120804620.0
2009-09-02,26676,30818,26334,30818,9265037,489863.0,120804620.0
2009-09-03,31767,32262,27624,28348,17494120,450601.0,120804620.0
2009-09-04,28348,30552,27360,29184,12675342,463890.0,120804620.0
2009-09-07,29449,31920,28918,30096,8847527,478386.0,120804620.0
2009-09-08,30704,32414,30095,31730,13416257,504359.0,120804620.0
2009-09-09,32680,33820,29868,30172,8305512,479594.0,120804620.0
2009-09-10,30476,31084,29032,29868,4683493,474762.0,120804620.0
2009-09-11,29830,29868,26371,27398,11401001,435501.0,120804620.0
2009-09-14,24928,25308,23294,23294,14845302,370266.0,120804620.0
2009-09-15,21128,26220,20064,22382,54224019,355770.0,120804620.0
2009-09-16,21660,22306,19038,19038,23432872,302616.0,120804620.0
2009-09-17,18240,18772,16682,17480,23347327,277851.0,120804620.0
2009-09-18,18278,20102,18126,20102,45618472,319528.0,120804620.0
2009-09-21,20216,22572,20216,21736,24162891,345501.0,120804620.0
2009-09-22,21888,22534,20178,20672,14383236,328589.0,120804620.0
2009-09-23,20672,21242,19836,20102,6267338,319528.0,120804620.0
2009-09-24,20292,21280,19380,20748,7813269,329797.0,120804620.0
2009-09-25,21622,21964,20292,20710,10697940,329193.0,120804620.0
2009-09-28,20520,20520,19570,19646,3712831,312280.0,120804620.0
2009-09-29,19380,21128,18772,19722,12107345,313488.0,120804620.0
2009-09-30,20102,20520,19456,19722,4435560,313488.0,120804620.0
2009-10-01,19760,20748,19304,19608,5242888,311676.0,120804620.0
2009-10-05,19684,19684,18848,18886,2197485,300199.0,120804620.0
2009-10-06,19114,19342,18164,18240,2502140,289931.0,120804620.0
2009-10-07,18392,18658,17214,17404,3443197,276643.0,120804620.0
2009-10-08,17100,17784,15997,17442,3737329,277247.0,120804620.0
2009-10-09,17594,20026,17480,20026,14981308,318320.0,120804620.0
2009-10-12,19304,21318,18886,20064,14982913,318924.0,120804620.0
2009-10-13,20292,20368,19380,19494,3798753,309864.0,120804620.0
2009-10-14,19380,20216,19076,19532,4774494,310468.0,120804620.0
2009-10-15,19912,20254,19266,19380,3976158,308052.0,120804620.0
2009-10-16,19570,19646,19000,19076,3209977,303220.0,120804620.0
2009-10-19,21926,21926,21926,21926,3107967,348521.0,120804620.0
2009-10-20,23142,25080,21622,22192,28162666,352749.0,120804620.0
2009-10-21,22762,24092,22381,23332,15460428,370870.0,120804620.0
2009-10-22,23864,24016,21204,21318,9565368,338857.0,120804620.0
2009-10-23,21736,21774,20520,20710,5534407,329193.0,120804620.0
2009-10-26,20254,21166,20216,20710,3219991,329193.0,120804620.0
2009-10-27,20710,20710,20140,20406,2868353,324360.0,120804620.0
2009-10-28,20216,20368,19190,19760,3254192,314092.0,120804620.0
2009-10-29,19228,20862,19000,20178,4312180,320736.0,120804620.0
2009-10-30,21280,21584,20178,20406,8032790,324360.0,120804620.0
2009-11-02,19760,21204,19228,20368,4947212,323756.0,120804620.0
2009-11-03,21280,21280,20406,20672,2622849,328589.0,120804620.0
2009-11-04,20748,20976,19950,20976,2427529,333421.0,120804620.0
2009-11-05,20862,21698,20444,21204,6215174,337045.0,120804620.0
2009-11-06,22040,24358,21584,24358,25526334,387179.0,120804620.0
2009-11-09,20710,20710,20710,20710,1193950,329193.0,120804620.0
2009-11-10,19836,20558,19570,19912,17443774,316508.0,120804620.0
2009-11-11,19950,20368,19608,20064,5371578,318924.0,120804620.0
2009-11-12,19950,20216,19684,19950,3792477,317112.0,120804620.0
2009-11-13,19950,20672,19836,19988,6223219,317716.0,120804620.0
2009-11-16,20368,20824,20178,20824,3342894,331005.0,120804620.0
2009-11-17,20862,20976,20368,20672,3573717,328589.0,120804620.0
2009-11-18,20672,20672,20292,20368,1907390,323756.0,120804620.0
2009-11-19,20520,20520,20140,20444,2232516,324964.0,120804620.0
2009-11-20,20368,20444,20140,20330,1388571,323152.0,120804620.0
2009-11-23,20178,20444,20140,20368,1519740,323756.0,120804620.0
2009-11-24,20406,21204,20292,20672,3602088,328589.0,120804620.0
2009-11-25,20710,20824,20482,20710,1615197,329193.0,120804620.0
2009-11-26,20710,20824,20596,20672,1309634,328589.0,120804620.0
2009-11-27,20520,20558,19760,20216,2403727,321340.0,120804620.0
2009-11-30,20216,20596,20216,20596,1182076,327381.0,120804620.0
2009-12-01,20786,23674,20672,22420,12014744,356374.0,120804620.0
2009-12-02,22724,22800,21774,22420,4177657,356374.0,120804620.0
2009-12-03,22571,24206,22192,23674,8073036,376306.0,120804620.0
2009-12-04,23712,26600,23256,26030,11891016,413756.0,120804620.0
2009-12-07,26600,29906,26600,29906,11966373,475366.0,120804620.0
2009-12-08,31920,33744,25840,27284,40250286,433689.0,120804620.0
2009-12-09,28120,29713,23216,23294,49043356,370266.0,120804620.0
2009-12-10,24320,26752,23750,26752,32941080,425232.0,120804620.0
2009-12-11,27360,28880,25080,26448,33774256,420400.0,120804620.0
2009-12-14,25802,28272,25156,28082,19131154,446373.0,120804620.0
2009-12-15,28120,31691,27816,29602,30418570,470534.0,120804620.0
2009-12-16,29982,31008,27739,28728,19250035,456641.0,120804620.0
2009-12-17,0,0,0,30856,56379259,490467.0,120804620.0
2009-12-18,26258,26258,26258,26258,1168846,417380.0,120804620.0
2009-12-21,22344,22344,22344,22344,313261,355166.0,120804620.0
2009-12-22,19000,19000,19000,19000,11229233,302012.0,120804620.0
2009-12-23,0,0,0,19000,0,302012.0,120804620.0
2009-12-24,0,0,0,19000,0,,
2009-12-28,0,0,0,19000,0,,
2009-12-29,0,0,0,19000,0,,
2009-12-30,0,0,0,19000,0,,
2010-01-04,0,0,0,19000,0,,
2010-01-05,0,0,0,19000,0,,
2010-01-06,0,0,0,19000,0,,
2010-01-07,0,0,0,19000,0,,
2010-01-08,0,0,0,19000,0,,
2010-01-11,0,0,0,19000,0,,
2010-01-12,0,0,0,19000,0,,
2010-01-13,0,0,0,19000,0,,
2010-01-14,0,0,0,19000,0,,
2010-01-15,0,0,0,19000,0,,
2010-01-18,0,0,0,19000,0,,
2010-01-19,0,0,0,19000,0,,
2010-01-20,0,0,0,19000,0,,
2010-01-21,0,0,0,19000,0,,
2010-01-22,0,0,0,19000,0,,
2010-01-25,0,0,0,19000,0,,
2010-01-26,0,0,0,19000,0,,
2010-01-27,0,0,0,19000,0,,
2010-01-28,0,0,0,19000,0,,
2010-01-29,0,0,0,19000,0,,
2010-02-01,0,0,0,19000,0,,
2010-02-02,0,0,0,19000,0,,
2010-02-03,0,0,0,19000,0,,
2010-02-04,0,0,0,19000,0,,
2010-02-05,0,0,0,19000,0,,
2010-02-08,0,0,0,19000,0,,
2010-02-09,0,0,0,19000,0,,
2010-02-10,0,0,0,19000,0,,
2010-02-11,0,0,0,19000,0,,
2010-02-12,19000,19700,16800,17000,3541089,614049.0,36120556.0
2010-02-16,16700,16900,15900,16200,1367308,585153.0,36120556.0
2010-02-17,16350,16550,15849,16100,822526,581541.0,36120556.0
2010-02-18,16150,16150,15550,15650,570899,565287.0,36120556.0
2010-02-19,15649,15700,14500,14900,919879,538196.0,36120556.0
2010-02-22,15000,15300,14699,14950,496105,540002.0,36120556.0
2010-02-23,14900,14950,14300,14400,490067,520136.0,36120556.0
2010-02-24,14200,14200,13450,13450,598501,485821.0,36120556.0
2010-02-25,12800,12850,12100,12150,878038,438865.0,36120556.0
2010-02-26,12150,13750,12150,12500,1187127,451507.0,36120556.0
2010-03-02,12700,13299,12250,12850,565591,464149.0,36120556.0
2010-03-03,13000,13000,12550,12750,246135,460537.0,36120556.0
2010-03-04,12750,12750,12250,12400,245656,447895.0,36120556.0
2010-03-05,12450,12450,12149,12300,199654,444283.0,36120556.0
2010-03-08,12300,12400,11800,12050,443575,435253.0,36120556.0
2010-03-09,12000,12950,11850,12650,639979,456925.0,36120556.0
2010-03-10,12700,13000,12300,12800,401582,462343.0,36120556.0
2010-03-11,12650,12850,12400,12450,183809,449701.0,36120556.0
2010-03-12,12499,12750,12350,12650,134688,456925.0,36120556.0
2010-03-15,12650,13600,12500,13500,576073,487628.0,36120556.0
2010-03-16,13400,13400,12950,13150,282665,474985.0,36120556.0
2010-03-17,13250,13600,12899,13450,298169,485821.0,36120556.0
2010-03-18,13300,13400,12600,13000,271777,469567.0,36120556.0
2010-03-19,12900,13200,12700,13200,175371,476791.0,36120556.0
2010-03-22,13200,13200,12900,13000,97234,469567.0,36120556.0
