DB하이텍(000990),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-05-19,18700,18950,18450,18650,457913,827460.0,44367832.0
2016-05-20,18650,19150,18550,19050,435406,845207.0,44367832.0
2016-05-23,19050,19500,19050,19200,389177,851862.0,44367832.0
2016-05-24,19250,19400,18800,19350,437845,858518.0,44367832.0
2016-05-25,19500,20700,19350,20700,1270791,918414.0,44367832.0
2016-05-26,20900,20900,19850,19900,762559,882920.0,44367832.0
2016-05-27,20000,20500,19750,19850,539455,880701.0,44367832.0
2016-05-30,19950,19950,19300,19500,390075,865173.0,44367832.0
2016-05-31,19700,20200,19600,20050,594863,889575.0,44367832.0
2016-06-01,20100,20950,19900,20500,621296,909541.0,44367832.0
2016-06-02,20500,20600,19800,20200,454110,896230.0,44367832.0
2016-06-03,20000,20200,19750,20000,341853,887357.0,44367832.0
2016-06-07,19900,20200,19600,20150,402269,894012.0,44367832.0
2016-06-08,20150,20250,19700,19750,458393,876265.0,44367832.0
2016-06-09,19700,20050,19100,19400,1473484,860736.0,44367832.0
2016-06-10,19200,19850,19200,19750,430434,876265.0,44367832.0
2016-06-13,19550,19750,19200,19350,303642,858518.0,44367832.0
2016-06-14,19300,19700,19050,19450,326238,862954.0,44367832.0
2016-06-15,19450,20650,19150,20100,816283,891793.0,44367832.0
2016-06-16,20200,20200,19550,19650,394992,871828.0,44367832.0
2016-06-17,19850,19850,18850,18900,610476,838552.0,44367832.0
2016-06-20,19000,19200,18000,18350,958916,814150.0,44367832.0
2016-06-21,18500,18600,18200,18300,550059,811931.0,44367832.0
2016-06-22,18350,18350,17650,17950,484024,796403.0,44367832.0
2016-06-23,17900,18450,17600,18050,566424,800839.0,44367832.0
2016-06-24,18250,18450,16500,17250,810570,765345.0,44367832.0
2016-06-27,16800,17700,16750,17350,475758,769782.0,44367832.0
2016-06-28,17350,18250,17050,18150,359557,805276.0,44367832.0
2016-06-29,18250,18300,17800,18050,282414,800839.0,44367832.0
2016-06-30,18250,18750,18000,18450,342680,818587.0,44367832.0
2016-07-01,18700,18850,18350,18500,223837,820805.0,44367832.0
2016-07-04,18500,18700,17950,18150,285991,805276.0,44367832.0
2016-07-05,18350,18350,17900,18150,241468,805276.0,44367832.0
2016-07-06,17750,17950,17350,17550,465207,778655.0,44367832.0
2016-07-07,17700,18150,17650,18100,321047,803058.0,44367832.0
2016-07-08,18500,19400,18300,18900,1095978,838552.0,44367832.0
2016-07-11,19250,19500,18950,19100,626137,847426.0,44367832.0
2016-07-12,18950,19050,18450,18950,310530,840770.0,44367832.0
2016-07-13,19000,19050,18600,18700,446857,829678.0,44367832.0
2016-07-14,18700,18900,18350,18500,385513,820805.0,44367832.0
2016-07-15,18650,18650,18000,18350,522819,814150.0,44367832.0
2016-07-18,18300,18450,17900,18100,312100,803058.0,44367832.0
2016-07-19,18000,18300,17750,18000,378777,798621.0,44367832.0
2016-07-20,18050,18450,18000,18200,267360,807495.0,44367832.0
2016-07-21,18300,18350,17950,18100,335104,803058.0,44367832.0
2016-07-22,18150,18300,17850,17850,355600,791966.0,44367832.0
2016-07-25,18000,18450,17800,17800,298745,789747.0,44367832.0
2016-07-26,17950,18650,17800,18600,463070,825242.0,44367832.0
2016-07-27,18700,18700,17950,18000,400504,798621.0,44367832.0
2016-07-28,18100,18400,17950,18050,226858,800839.0,44367832.0
2016-07-29,18050,18050,17750,17800,434652,789747.0,44367832.0
2016-08-01,18000,18100,17350,17500,493651,776437.0,44367832.0
2016-08-02,17450,18050,16850,17900,938485,794184.0,44367832.0
2016-08-03,17750,18100,17400,18050,475763,800839.0,44367832.0
2016-08-04,18100,18950,18050,18850,781678,836334.0,44367832.0
2016-08-05,19100,19200,18750,19100,793934,847426.0,44367832.0
2016-08-08,19450,20450,19350,20150,1558441,894012.0,44367832.0
2016-08-09,20300,20300,19650,20100,576510,891793.0,44367832.0
2016-08-10,20050,20200,19550,19650,495178,871828.0,44367832.0
2016-08-11,19550,20100,19500,19900,300436,882920.0,44367832.0
2016-08-12,19950,20200,19950,20200,375247,896230.0,44367832.0
2016-08-16,20100,20550,19150,19200,876910,851862.0,44367832.0
2016-08-17,19000,19200,18250,19050,592133,845207.0,44367832.0
2016-08-18,19100,19150,18650,19000,315777,842989.0,44367832.0
2016-08-19,19000,19100,18750,18750,204256,831897.0,44367832.0
2016-08-22,18650,19050,18400,18750,333858,831897.0,44367832.0
2016-08-23,18900,18900,18250,18500,478354,820805.0,44367832.0
2016-08-24,18650,18650,18100,18350,347348,814150.0,44367832.0
2016-08-25,17700,18250,16700,18250,1542289,809713.0,44367832.0
2016-08-26,18300,18350,17800,17850,417173,791966.0,44367832.0
2016-08-29,17850,17900,16800,16950,682161,752035.0,44367832.0
2016-08-30,17000,17350,16450,16850,658727,747598.0,44367832.0
2016-08-31,16700,17050,16150,17050,832824,756472.0,44367832.0
2016-09-01,17000,17350,16700,17100,357093,758690.0,44367832.0
2016-09-02,17100,17100,16750,17000,290050,754253.0,44367832.0
2016-09-05,17150,17400,17050,17200,292619,763127.0,44367832.0
2016-09-06,17200,17500,16900,17450,406292,774219.0,44367832.0
2016-09-07,17550,17750,16950,17100,470154,758690.0,44367832.0
2016-09-08,17000,17400,16900,16900,639935,749816.0,44367832.0
2016-09-09,16800,17050,16400,17000,456719,754253.0,44367832.0
2016-09-12,16650,16950,16300,16350,338335,725414.0,44367832.0
2016-09-13,16450,16550,15850,16150,492697,716540.0,44367832.0
2016-09-19,16000,16450,16000,16350,298500,725414.0,44367832.0
2016-09-20,16350,16700,16100,16700,222739,740943.0,44367832.0
2016-09-21,16700,17150,16500,16800,299844,745380.0,44367832.0
2016-09-22,16900,17500,16800,17350,253824,769782.0,44367832.0
2016-09-23,17450,17500,17050,17100,216947,758690.0,44367832.0
2016-09-26,17100,17300,16900,17150,72882,760908.0,44367832.0
2016-09-27,17100,17200,16850,17100,119062,758690.0,44367832.0
2016-09-28,17100,17200,16700,17000,315290,754253.0,44367832.0
2016-09-29,17200,18150,17050,18000,684701,798621.0,44367832.0
2016-09-30,17800,18100,17550,17800,330607,789747.0,44367832.0
2016-10-04,17850,18500,17850,18450,539301,818587.0,44367832.0
2016-10-05,18400,18750,18300,18600,431735,825242.0,44367832.0
2016-10-06,18550,18750,18300,18400,324102,816368.0,44367832.0
2016-10-07,18400,18500,17900,18000,294727,798621.0,44367832.0
2016-10-10,18050,18400,18050,18200,339309,807495.0,44367832.0
2016-10-11,18400,18750,18250,18550,417399,823023.0,44367832.0
2016-10-12,18550,18650,17850,18000,420006,798621.0,44367832.0
2016-10-13,18000,18100,17550,17900,207779,794184.0,44367832.0
2016-10-14,17700,18150,17700,17850,168790,791966.0,44367832.0
2016-10-17,18000,18050,17600,17700,141108,785311.0,44367832.0
2016-10-18,17850,18650,17600,18600,584672,825242.0,44367832.0
2016-10-19,18500,18550,18000,18050,286790,800839.0,44367832.0
2016-10-20,18050,18050,17650,17950,275281,796403.0,44367832.0
2016-10-21,17850,17950,17200,17250,310868,765345.0,44367832.0
2016-10-24,17250,17400,16950,17250,186171,765345.0,44367832.0
2016-10-25,17250,17350,16900,17150,187970,760908.0,44367832.0
2016-10-26,17150,17150,16550,16950,236023,752035.0,44367832.0
2016-10-27,16950,17650,16900,17500,209889,776437.0,44367832.0
2016-10-28,17600,17750,17050,17250,249594,765345.0,44367832.0
2016-10-31,17050,17100,16450,17050,345804,756472.0,44367832.0
2016-11-01,16850,17100,16250,16350,494228,725414.0,44367832.0
2016-11-02,16350,16350,15700,15850,422469,703230.0,44367832.0
2016-11-03,15800,16150,15650,16000,156020,709885.0,44367832.0
2016-11-04,16000,16000,15700,15950,165942,707667.0,44367832.0
2016-11-07,16100,16850,15950,16850,281813,747598.0,44367832.0
2016-11-08,17000,17000,16500,16650,216734,738724.0,44367832.0
2016-11-09,16750,16750,15150,16150,776112,716540.0,44367832.0
2016-11-10,16450,16750,16150,16350,268170,725414.0,44367832.0
2016-11-11,16100,16350,15950,16300,173722,723196.0,44367832.0
2016-11-14,16700,17000,16100,16300,303092,723196.0,44367832.0
2016-11-15,16400,16800,16350,16600,224063,736506.0,44367832.0
2016-11-16,16700,17500,16700,17400,426849,772000.0,44367832.0
2016-11-17,17400,17500,17050,17300,202463,767563.0,44367832.0
2016-11-18,17250,17400,16750,16850,256238,747598.0,44367832.0
2016-11-21,16800,16800,16400,16500,163761,732069.0,44367832.0
2016-11-22,16550,16750,16100,16550,257256,734288.0,44367832.0
2016-11-23,16650,16650,16100,16100,143258,714322.0,44367832.0
2016-11-24,16200,16300,15700,15700,204388,696575.0,44367832.0
2016-11-25,15700,15950,15200,15350,386140,681046.0,44367832.0
2016-11-28,15200,15950,15200,15450,326804,685483.0,44367832.0
2016-11-29,15400,15750,15350,15500,150408,687701.0,44367832.0
2016-11-30,15500,15750,15450,15550,151440,689920.0,44367832.0
2016-12-01,15600,15800,15400,15700,139188,696575.0,44367832.0
2016-12-02,15550,15650,15300,15500,188753,687701.0,44367832.0
2016-12-05,15350,15500,14750,15100,315433,669954.0,44367832.0
2016-12-06,15200,15700,15100,15550,192223,689920.0,44367832.0
2016-12-07,15750,15750,15100,15250,149234,676609.0,44367832.0
2016-12-08,15250,15750,15200,15750,213924,698793.0,44367832.0
2016-12-09,15600,15900,15550,15800,97702,701012.0,44367832.0
2016-12-12,15750,16350,15650,15700,201688,696575.0,44367832.0
2016-12-13,15800,16600,15650,16450,263343,729851.0,44367832.0
2016-12-14,16500,16950,16200,16500,323602,732069.0,44367832.0
2016-12-15,16300,16550,16150,16400,280001,727632.0,44367832.0
2016-12-16,16500,16550,16100,16100,199907,714322.0,44367832.0
2016-12-19,16200,16250,15700,15750,205563,698793.0,44367832.0
2016-12-20,15900,16250,15750,15850,255829,703230.0,44367832.0
2016-12-21,15900,15950,15600,15700,215583,696575.0,44367832.0
2016-12-22,15700,16500,15650,16150,410249,716540.0,44367832.0
2016-12-23,16250,16500,16150,16250,195301,720977.0,44367832.0
2016-12-26,16450,16450,16000,16200,208054,718759.0,44367832.0
2016-12-27,16200,16250,15900,16000,192205,709885.0,44367832.0
2016-12-28,16000,16100,15550,15650,311886,694357.0,44367832.0
2016-12-29,15600,16050,15550,15900,213802,705449.0,44367832.0
2017-01-02,16100,16750,15900,16300,328324,723196.0,44367832.0
2017-01-03,16550,17550,16500,17250,945384,765345.0,44367832.0
2017-01-04,17300,18000,17250,17700,818897,785311.0,44367832.0
2017-01-05,17800,18100,17400,17950,649057,796403.0,44367832.0
2017-01-06,17850,18550,17750,18450,833242,818587.0,44367832.0
2017-01-09,18450,18900,18050,18450,570906,818587.0,44367832.0
2017-01-10,18350,19250,18300,18800,767396,834115.0,44367832.0
2017-01-11,18850,19300,18750,19200,522213,851862.0,44367832.0
2017-01-12,19100,19250,18550,19200,492489,851862.0,44367832.0
2017-01-13,18950,19450,18850,19000,248459,842989.0,44367832.0
2017-01-16,19000,19000,18300,18450,450940,818587.0,44367832.0
2017-01-17,18400,19400,18400,18900,605422,838552.0,44367832.0
2017-01-18,19150,19300,18550,19100,289615,847426.0,44367832.0
2017-01-19,19200,19300,18650,18850,205105,836334.0,44367832.0
2017-01-20,18950,18950,18200,18400,343563,816368.0,44367832.0
2017-01-23,18450,18500,17750,17750,593703,787529.0,44367832.0
2017-01-24,17600,18100,17200,17700,657383,785311.0,44367832.0
2017-01-25,17700,18100,17450,17600,339606,780874.0,44367832.0
2017-01-26,17600,17900,17350,17450,328009,774219.0,44367832.0
2017-01-31,17500,17650,17350,17550,230868,778655.0,44367832.0
2017-02-01,17600,18400,17600,17900,471264,794184.0,44367832.0
2017-02-02,18100,18100,17150,17250,467419,765345.0,44367832.0
2017-02-03,17300,17350,16900,17050,224125,756472.0,44367832.0
2017-02-06,17200,17250,16800,16900,198020,749816.0,44367832.0
2017-02-07,16800,16950,15750,16900,942774,749816.0,44367832.0
2017-02-08,17100,17100,16300,16650,317099,738724.0,44367832.0
2017-02-09,16650,17550,16650,17550,530383,778655.0,44367832.0
2017-02-10,17650,17650,16800,17000,781730,754253.0,44367832.0
2017-02-13,17250,17250,16900,17100,223369,758690.0,44367832.0
2017-02-14,17100,18200,17000,18100,923137,803058.0,44367832.0
2017-02-15,18200,18950,18000,18850,969711,836334.0,44367832.0
2017-02-16,18900,19250,18400,18950,548852,840770.0,44367832.0
2017-02-17,18950,19300,18900,19050,496378,845207.0,44367832.0
2017-02-20,19150,19200,18550,18750,294568,831897.0,44367832.0
2017-02-21,18750,19250,18650,18750,354811,831897.0,44367832.0
2017-02-22,18800,19400,18750,19050,648812,845207.0,44367832.0
2017-02-23,19150,19150,18200,18650,591151,827460.0,44367832.0
2017-02-24,18700,18850,18100,18300,418631,811931.0,44367832.0
2017-02-27,18200,19000,18200,18700,438974,829678.0,44367832.0
2017-02-28,18700,18900,18400,18800,259621,834115.0,44367832.0
2017-03-02,18950,19000,18000,18100,401694,803058.0,44367832.0
2017-03-03,18100,18550,18100,18350,299520,814150.0,44367832.0
2017-03-06,18250,18800,18250,18650,311851,827460.0,44367832.0
2017-03-07,18750,18850,18350,18850,295770,836334.0,44367832.0
2017-03-08,18800,18900,18550,18850,174161,836334.0,44367832.0
2017-03-09,18900,19400,18600,18600,580675,825242.0,44367832.0
2017-03-10,18700,18850,18300,18750,346958,831897.0,44367832.0
2017-03-13,18850,19050,18550,18600,266333,825242.0,44367832.0
2017-03-14,18700,18850,18250,18400,310307,816368.0,44367832.0
2017-03-15,18450,18850,18200,18350,315776,814150.0,44367832.0
2017-03-16,18650,18650,18250,18550,297523,823023.0,44367832.0
2017-03-17,18550,18600,18000,18100,357918,803058.0,44367832.0
2017-03-20,18000,18300,17900,18050,174294,800839.0,44367832.0
2017-03-21,18250,18300,17500,17800,523533,789747.0,44367832.0
2017-03-22,17750,18650,17700,18450,590758,818587.0,44367832.0
2017-03-23,18600,19050,18550,19000,469371,842989.0,44367832.0
2017-03-24,19150,19150,18750,19100,247735,847426.0,44367832.0
2017-03-27,19150,19500,19050,19150,347129,849644.0,44367832.0
2017-03-28,19200,19350,18850,19300,325215,856299.0,44367832.0
2017-03-29,19250,19750,19150,19450,515037,862954.0,44367832.0
2017-03-30,19450,19550,18900,19450,371098,862954.0,44367832.0
2017-03-31,19450,19650,18900,19100,342885,847426.0,44367832.0
2017-04-03,19250,20450,19150,20350,1202298,902885.0,44367832.0
2017-04-04,20400,20600,20050,20100,366672,891793.0,44367832.0
2017-04-05,20250,20550,19600,19650,500096,871828.0,44367832.0
2017-04-06,19700,19950,19500,19700,299624,874046.0,44367832.0
2017-04-07,19250,20800,19250,20700,7750420,918414.0,44367832.0
2017-04-10,20800,21250,20300,20900,1296148,927288.0,44367832.0
2017-04-11,20850,21600,20500,21200,1088400,940598.0,44367832.0
2017-04-12,20850,21650,20700,21300,665743,945035.0,44367832.0
2017-04-13,21400,21500,21050,21350,423069,947253.0,44367832.0
2017-04-14,21250,21400,20900,21000,384775,931724.0,44367832.0
2017-04-17,21250,22250,21250,21750,880440,965000.0,44367832.0
2017-04-18,22200,22200,21300,21500,642278,953908.0,44367832.0
2017-04-19,21600,21750,21050,21600,561070,958345.0,44367832.0
2017-04-20,21600,21600,21200,21450,512748,951690.0,44367832.0
2017-04-21,21550,21550,20950,21100,524645,936161.0,44367832.0
2017-04-24,21200,21400,20750,20950,379500,929506.0,44367832.0
2017-04-25,21250,21800,20850,21800,670268,967219.0,44367832.0
2017-04-26,21900,21900,21300,21450,529774,951690.0,44367832.0
2017-04-27,21250,21450,20400,20650,982503,916196.0,44367832.0
2017-04-28,20600,21100,20450,21100,611228,936161.0,44367832.0
2017-05-02,21100,21300,20750,21050,270529,933943.0,44367832.0
2017-05-04,21250,21850,21100,21800,781051,967219.0,44367832.0
2017-05-08,22000,22000,21550,21900,531038,971656.0,44367832.0
2017-05-10,22000,22250,21300,21450,878239,951690.0,44367832.0
2017-05-11,21450,22000,21300,21450,853057,951690.0,44367832.0
2017-05-12,21450,21600,21250,21350,339716,947253.0,44367832.0
2017-05-15,21300,21700,21150,21600,487892,958345.0,44367832.0
2017-05-16,21800,21800,20650,20800,778107,922851.0,44367832.0
2017-05-17,20700,20900,20450,20650,572898,916196.0,44367832.0
2017-05-18,20350,20750,20300,20550,585530,911759.0,44367832.0
2017-05-19,20600,20700,20050,20200,707612,896230.0,44367832.0
2017-05-22,20450,21150,20250,21100,855244,936161.0,44367832.0
2017-05-23,21350,21350,20600,20700,583498,918414.0,44367832.0
2017-05-24,20800,20800,20200,20300,580299,900667.0,44367832.0
2017-05-25,20400,20400,19300,19650,1616701,871828.0,44367832.0
2017-05-26,19750,20250,19350,20100,899283,891793.0,44367832.0
2017-05-29,20100,20650,19750,20000,840479,887357.0,44367832.0
2017-05-30,20150,20250,19750,20050,591405,889575.0,44367832.0
2017-05-31,20150,20150,19800,20000,518146,887357.0,44367832.0
2017-06-01,19900,19950,19500,19650,502487,871828.0,44367832.0
2017-06-02,19700,20100,19550,20050,472721,889575.0,44367832.0
2017-06-05,20000,20150,19750,19950,389421,885138.0,44367832.0
2017-06-07,19800,20700,19800,20600,803204,913977.0,44367832.0
2017-06-08,20800,20800,20350,20600,444307,913977.0,44367832.0
2017-06-09,20800,22900,20750,22700,2786053,1007150.0,44367832.0
2017-06-12,22500,23450,21900,22050,1712636,978311.0,44367832.0
2017-06-13,22150,22350,21650,21950,946956,973874.0,44367832.0
2017-06-14,22050,22250,21450,21500,1003355,953908.0,44367832.0
2017-06-15,21550,21650,20400,21100,1267902,936161.0,44367832.0
2017-06-16,21200,22100,21100,21450,1131588,951690.0,44367832.0
2017-06-19,22050,23100,21700,22750,1680968,1009368.0,44367832.0
2017-06-20,23100,23400,22150,22350,850444,991621.0,44367832.0
2017-06-21,22100,22250,21550,21750,661784,965000.0,44367832.0
2017-06-22,22000,22750,21600,21800,839417,967219.0,44367832.0
2017-06-23,21950,22150,21300,22000,447940,976092.0,44367832.0
2017-06-26,22050,22050,21450,21950,525442,973874.0,44367832.0
2017-06-27,21950,22650,21800,22250,688067,987184.0,44367832.0
2017-06-28,22000,22550,21900,21950,533556,973874.0,44367832.0
2017-06-29,22300,23100,22150,22500,979202,998276.0,44367832.0
2017-06-30,22200,22500,21900,22500,396608,998276.0,44367832.0
2017-07-03,22500,22550,21700,21850,477576,969437.0,44367832.0
2017-07-04,21700,22000,21500,21750,341719,965000.0,44367832.0
2017-07-05,21750,22250,21650,21950,360159,973874.0,44367832.0
2017-07-06,22250,22300,21750,22200,365726,984966.0,44367832.0
2017-07-07,22050,22050,21550,21600,523175,958345.0,44367832.0
2017-07-10,21700,21750,21050,21500,420811,953908.0,44367832.0
2017-07-11,21500,21700,20600,20800,778863,922851.0,44367832.0
2017-07-12,20900,21300,20650,21300,536719,945035.0,44367832.0
2017-07-13,21500,22200,21450,21800,815746,967219.0,44367832.0
2017-07-14,21950,22000,21300,21350,519739,947253.0,44367832.0
2017-07-17,21300,22450,21250,21550,1327649,956127.0,44367832.0
2017-07-18,21550,21800,21300,21450,426465,951690.0,44367832.0
2017-07-19,21650,22100,21500,21700,695743,962782.0,44367832.0
2017-07-20,21850,21950,21400,21900,402645,971656.0,44367832.0
2017-07-21,21800,21900,21300,21350,557757,947253.0,44367832.0
2017-07-24,21150,21600,20750,21100,660922,936161.0,44367832.0
2017-07-25,21200,21300,20600,20700,518812,918414.0,44367832.0
2017-07-26,20750,20800,19300,19400,1364097,860736.0,44367832.0
2017-07-27,19400,20000,19150,19600,651470,869610.0,44367832.0
2017-07-28,19450,19600,18850,19150,508496,849644.0,44367832.0
2017-07-31,18850,19350,18550,19150,535741,849644.0,44367832.0
2017-08-01,19000,19400,18800,19050,423267,845207.0,44367832.0
2017-08-02,19200,19450,19050,19100,259715,847426.0,44367832.0
2017-08-03,18950,19000,18000,18100,754563,803058.0,44367832.0
2017-08-04,17950,18450,17600,17950,727141,796403.0,44367832.0
2017-08-07,18050,18100,17550,17550,504201,778655.0,44367832.0
2017-08-08,17700,17950,17300,17700,537855,785311.0,44367832.0
2017-08-09,17650,17900,17250,17300,368998,767563.0,44367832.0
2017-08-10,17350,17650,16900,17200,467777,763127.0,44367832.0
2017-08-11,16850,17100,16550,16600,731758,736506.0,44367832.0
2017-08-14,16800,17050,16600,16900,470238,749816.0,44367832.0
2017-08-16,17200,17300,16200,16300,1031428,723196.0,44367832.0
2017-08-17,16400,17450,16400,17350,1071862,769782.0,44367832.0
2017-08-18,17000,17200,16700,16800,633330,745380.0,44367832.0
2017-08-21,16900,16900,16300,16450,507014,729851.0,44367832.0
2017-08-22,16500,16900,16250,16350,591649,725414.0,44367832.0
2017-08-23,16600,16600,16250,16350,384813,725414.0,44367832.0
2017-08-24,16250,16450,15400,16000,1456843,709885.0,44367832.0
2017-08-25,15900,16400,15800,16200,653579,718759.0,44367832.0
2017-08-28,16200,16400,16050,16100,291485,714322.0,44367832.0
2017-08-29,15900,15950,15500,15750,534675,698793.0,44367832.0
2017-08-30,15850,16400,15650,16200,586370,718759.0,44367832.0
2017-08-31,16300,16350,15750,15950,412895,707667.0,44367832.0
2017-09-01,16050,16300,15850,16150,347507,716540.0,44367832.0
2017-09-04,15500,15900,15500,15650,460810,694357.0,44367832.0
2017-09-05,15750,15750,15250,15400,442454,683265.0,44367832.0
2017-09-06,15350,16000,15300,15800,493176,701012.0,44367832.0
2017-09-07,15800,15800,14050,14300,2184753,634460.0,44367832.0
2017-09-08,14500,14700,14050,14250,1029534,632242.0,44367832.0
2017-09-11,14500,15150,14400,15000,1118955,665517.0,44367832.0
2017-09-12,15300,15650,14800,15000,1115913,665517.0,44367832.0
2017-09-13,15100,15650,14800,15500,779950,687701.0,44367832.0
2017-09-14,15550,15700,15350,15650,538917,694357.0,44367832.0
2017-09-15,15450,15500,15150,15350,448960,681046.0,44367832.0
2017-09-18,15300,15350,14700,14950,595623,663299.0,44367832.0
2017-09-19,15050,15200,14900,14950,272394,663299.0,44367832.0
2017-09-20,14950,15200,14550,14750,577902,654426.0,44367832.0
2017-09-21,14750,15150,14550,14950,527580,663299.0,44367832.0
2017-09-22,14950,15050,14250,14450,802022,641115.0,44367832.0
2017-09-25,14250,14600,14000,14000,414555,621150.0,44367832.0
2017-09-26,14050,14600,14000,14450,452747,641115.0,44367832.0
2017-09-27,14350,15200,14350,14900,594247,661081.0,44367832.0
2017-09-28,15100,15650,14600,14750,904066,654426.0,44367832.0
2017-09-29,14900,15300,14600,15300,388844,678828.0,44367832.0
2017-10-10,15500,15700,15050,15050,522852,667736.0,44367832.0
2017-10-11,15050,15200,14500,14550,538046,645552.0,44367832.0
2017-10-12,14600,14800,14450,14800,463944,656644.0,44367832.0
2017-10-13,14800,14900,14300,14350,460741,636678.0,44367832.0
2017-10-16,14450,14500,13650,13900,768875,616713.0,44367832.0
2017-10-17,13950,14900,13950,14900,947880,661081.0,44367832.0
2017-10-18,15000,15050,14500,14650,434019,649989.0,44367832.0
2017-10-19,14750,14800,14350,14450,479498,641115.0,44367832.0
2017-10-20,14700,15250,14650,15100,902653,669954.0,44367832.0
2017-10-23,15150,15400,14850,15300,532691,678828.0,44367832.0
2017-10-24,15200,15250,14900,14950,315701,663299.0,44367832.0
2017-10-25,14950,14950,14600,14900,301453,661081.0,44367832.0
2017-10-26,14800,15200,14750,14900,308174,661081.0,44367832.0
2017-10-27,15000,15050,14500,14550,523921,645552.0,44367832.0
2017-10-30,14650,14800,14400,14450,288480,641115.0,44367832.0
2017-10-31,14450,14600,14250,14300,330031,634460.0,44367832.0
2017-11-01,14400,14450,14200,14300,354750,634460.0,44367832.0
2017-11-02,14300,14400,14200,14250,268163,632242.0,44367832.0
2017-11-03,14350,14400,14200,14350,327660,636678.0,44367832.0
2017-11-06,14350,14400,14000,14250,247176,632242.0,44367832.0
2017-11-07,14150,14300,13850,13950,436891,618931.0,44367832.0
2017-11-08,13950,14550,13850,14450,528015,641115.0,44367832.0
2017-11-09,14450,14800,14250,14700,396136,652207.0,44367832.0
2017-11-10,14700,14700,14400,14550,264913,645552.0,44367832.0
2017-11-13,14550,14650,14250,14300,278314,634460.0,44367832.0
2017-11-14,14250,14550,14200,14250,269023,632242.0,44367832.0
2017-11-15,14350,14400,13750,14100,595678,625586.0,44367832.0
2017-11-16,14100,14300,13900,13950,382543,618931.0,44367832.0
2017-11-17,13850,14350,13750,13950,491658,618931.0,44367832.0
2017-11-20,14050,14150,13850,13900,333858,616713.0,44367832.0
2017-11-21,13950,14050,12850,13050,1644134,579000.0,44367832.0
2017-11-22,12950,13200,12800,12900,511666,572345.0,44367832.0
2017-11-23,13050,13400,12750,13350,682150,592311.0,44367832.0
2017-11-24,13200,14400,13200,14200,1208696,630023.0,44367832.0
2017-11-27,14550,14600,14050,14500,836813,643334.0,44367832.0
2017-11-28,14450,14500,14000,14100,495303,625586.0,44367832.0
2017-11-29,14100,14250,13650,13850,498739,614494.0,44367832.0
2017-11-30,13950,13950,13350,13400,518115,594529.0,44367832.0
2017-12-01,13550,13550,12950,13250,398163,587874.0,44367832.0
2017-12-04,13200,13300,12900,12950,490022,574563.0,44367832.0
2017-12-05,12950,13400,12850,13400,341777,594529.0,44367832.0
2017-12-06,13350,13400,12850,12900,515411,572345.0,44367832.0
2017-12-07,12950,13050,12500,12550,521797,556816.0,44367832.0
2017-12-08,12500,12700,12350,12350,331585,547943.0,44367832.0
2017-12-11,12350,12550,12300,12400,263690,550161.0,44367832.0
2017-12-12,12450,12550,12100,12200,325520,541288.0,44367832.0
2017-12-13,12150,12400,12150,12300,274951,545724.0,44367832.0
2017-12-14,12350,12800,12300,12400,586718,550161.0,44367832.0
2017-12-15,12450,12550,11900,12350,670642,547943.0,44367832.0
2017-12-18,12300,12550,12150,12250,254780,543506.0,44367832.0
2017-12-19,12300,12450,12000,12100,272962,536851.0,44367832.0
2017-12-20,12000,12100,11900,11950,255904,530196.0,44367832.0
2017-12-21,11850,12000,11300,11300,563731,501357.0,44367832.0
2017-12-22,11400,11800,11400,11550,348514,512448.0,44367832.0
2017-12-26,11600,11950,11500,11600,257152,514667.0,44367832.0
2017-12-27,11600,12050,11600,11850,236844,525759.0,44367832.0
2017-12-28,11850,12100,11750,12000,194214,532414.0,44367832.0
2018-01-02,12200,12200,11850,11850,209041,525759.0,44367832.0
2018-01-03,11850,12150,11850,11900,289367,527977.0,44367832.0
2018-01-04,12000,12600,11900,12300,642404,545724.0,44367832.0
2018-01-05,12300,12350,11900,11950,455726,530196.0,44367832.0
2018-01-08,11950,12250,11700,12200,356260,541288.0,44367832.0
2018-01-09,12200,12800,12150,12600,683160,559035.0,44367832.0
2018-01-10,12700,12800,12350,12750,435035,565690.0,44367832.0
2018-01-11,12800,12800,12400,12400,339215,550161.0,44367832.0
2018-01-12,12450,12500,11850,11950,539794,530196.0,44367832.0
2018-01-15,11950,12150,11800,12000,264135,532414.0,44367832.0
2018-01-16,12050,12100,11700,11800,488678,523540.0,44367832.0
2018-01-17,11800,12050,11600,11700,397226,519104.0,44367832.0
2018-01-18,11850,13450,11700,13250,1799188,587874.0,44367832.0
2018-01-19,13250,13650,12750,12900,916640,572345.0,44367832.0
2018-01-22,12900,13250,12750,12850,392115,570127.0,44367832.0
2018-01-23,12800,13600,12800,13600,1003121,603403.0,44367832.0
2018-01-24,13800,14100,13650,13900,912877,616713.0,44367832.0
2018-01-25,13850,14100,13500,14050,602768,623368.0,44367832.0
2018-01-26,13950,14200,13750,14100,731257,625586.0,44367832.0
2018-01-29,14250,14300,13950,14050,503414,623368.0,44367832.0
2018-01-30,13950,14000,13550,13600,520989,603403.0,44367832.0
2018-01-31,13500,15050,13450,14800,2730565,656644.0,44367832.0
2018-02-01,14900,15800,14600,15650,1857832,694357.0,44367832.0
