사조대림(003960),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-08-08,18800,19200,18800,19100,3584,113847.0,5960575.0
2016-08-09,19100,19400,18900,19100,6997,113847.0,5960575.0
2016-08-10,19200,19200,18900,19000,2710,113251.0,5960575.0
2016-08-11,18950,19150,18850,19100,7442,113847.0,5960575.0
2016-08-12,18850,19100,18600,18650,14489,111165.0,5960575.0
2016-08-16,18800,19150,18700,19150,9625,114145.0,5960575.0
2016-08-17,19800,19900,18950,19500,27582,116231.0,5960575.0
2016-08-18,19600,19700,19100,19650,5889,117125.0,5960575.0
2016-08-19,19650,19700,19250,19500,5939,116231.0,5960575.0
2016-08-22,19350,19400,18100,18750,5524,111761.0,5960575.0
2016-08-23,18600,18900,18450,18500,8399,110271.0,5960575.0
2016-08-24,18450,18850,18450,18800,4205,112059.0,5960575.0
2016-08-25,18750,18800,18250,18600,9502,110867.0,5960575.0
2016-08-26,18600,18600,18200,18450,4878,109973.0,5960575.0
2016-08-29,18450,18450,17750,17950,5434,106992.0,5960575.0
2016-08-30,18200,18200,17850,18050,5343,107588.0,5960575.0
2016-08-31,18200,18200,17400,17500,18197,104310.0,5960575.0
2016-09-01,17650,17700,17300,17700,3745,105502.0,5960575.0
2016-09-02,17700,17950,17550,17950,3264,106992.0,5960575.0
2016-09-05,18100,18300,17800,18300,6174,109079.0,5960575.0
2016-09-06,18400,18400,17900,18300,5265,109079.0,5960575.0
2016-09-07,17950,18300,17800,18300,6977,109079.0,5960575.0
2016-09-08,18050,18300,17750,18100,2788,107886.0,5960575.0
2016-09-09,17950,18100,17800,18000,3123,107290.0,5960575.0
2016-09-12,17600,17800,17400,17700,3196,105502.0,5960575.0
2016-09-13,17550,17800,17000,17350,42264,103416.0,5960575.0
2016-09-19,17350,17650,17100,17400,3570,103714.0,5960575.0
2016-09-20,17200,17400,16800,17150,27907,102224.0,5960575.0
2016-09-21,17150,17850,17000,17750,12330,105800.0,5960575.0
2016-09-22,17750,17850,17400,17750,7880,105800.0,5960575.0
2016-09-23,17550,17850,17350,17850,7689,106396.0,5960575.0
2016-09-26,17850,18150,17700,17750,4860,105800.0,5960575.0
2016-09-27,17900,17900,17500,17500,11966,104310.0,5960575.0
2016-09-28,17700,18400,17500,18400,24836,109675.0,5960575.0
2016-09-29,18650,18850,18400,18800,8959,112059.0,5960575.0
2016-09-30,18800,20000,18200,18550,55624,110569.0,5960575.0
2016-10-04,19650,21150,18800,19000,114847,113251.0,5960575.0
2016-10-05,18750,19150,18200,18350,27503,109377.0,5960575.0
2016-10-06,18200,18750,18050,18500,30969,110271.0,5960575.0
2016-10-07,18500,19400,18000,18700,95538,111463.0,5960575.0
2016-10-10,19400,22500,18850,19650,509501,117125.0,5960575.0
2016-10-11,19500,19700,19100,19550,44461,116529.0,5960575.0
2016-10-12,19500,19600,19100,19200,35334,114443.0,5960575.0
2016-10-13,19000,19200,18700,18700,24276,111463.0,5960575.0
2016-10-14,18700,19200,18250,18350,32535,109377.0,5960575.0
2016-10-17,18350,18450,17950,18100,17009,107886.0,5960575.0
2016-10-18,18050,18100,17600,17700,22132,105502.0,5960575.0
2016-10-19,17900,17900,17600,17850,12954,106396.0,5960575.0
2016-10-20,17850,18400,17850,18100,15257,107886.0,5960575.0
2016-10-21,18100,18300,17800,17800,5989,106098.0,5960575.0
2016-10-24,17800,18100,17600,17700,6807,105502.0,5960575.0
2016-10-25,17700,17700,17200,17300,15726,103118.0,5960575.0
2016-10-26,17350,17500,16900,17100,14131,101926.0,5960575.0
2016-10-27,17200,17600,17050,17500,10153,104310.0,5960575.0
2016-10-28,17300,17550,16900,16900,13951,100734.0,5960575.0
2016-10-31,16900,17100,16400,16500,13109,98349.0,5960575.0
2016-11-01,16850,16950,16300,16650,13824,99244.0,5960575.0
2016-11-02,16500,16650,15950,16000,15420,95369.0,5960575.0
2016-11-03,15850,16250,15850,16100,12355,95965.0,5960575.0
2016-11-04,16100,16400,16000,16200,2586,96561.0,5960575.0
2016-11-07,16150,16450,16100,16350,7566,97455.0,5960575.0
2016-11-08,16300,16700,16300,16700,6288,99542.0,5960575.0
2016-11-09,16550,16850,15250,16450,25862,98051.0,5960575.0
2016-11-10,16500,17200,16500,16700,5222,99542.0,5960575.0
2016-11-11,16550,17450,16500,17400,20624,103714.0,5960575.0
2016-11-14,18050,18350,17650,17900,22221,106694.0,5960575.0
2016-11-15,17800,18050,17700,17900,8200,106694.0,5960575.0
2016-11-16,18000,18400,18000,18300,9302,109079.0,5960575.0
2016-11-17,18100,18650,18100,18650,16557,111165.0,5960575.0
2016-11-18,18700,18700,18350,18400,4113,109675.0,5960575.0
2016-11-21,18500,18500,17850,17850,6816,106396.0,5960575.0
2016-11-22,17950,18400,17800,18000,8106,107290.0,5960575.0
2016-11-23,18000,18100,17450,17700,8074,105502.0,5960575.0
2016-11-24,17850,17850,16900,16950,12033,101032.0,5960575.0
2016-11-25,17150,17500,16900,17500,8238,104310.0,5960575.0
2016-11-28,17450,17750,17250,17600,5428,104906.0,5960575.0
2016-11-29,17650,18200,17500,18150,10194,108184.0,5960575.0
2016-11-30,18050,18750,17900,18650,18946,111165.0,5960575.0
2016-12-01,18650,18700,18400,18650,8248,111165.0,5960575.0
2016-12-02,18800,19350,18000,18450,14634,109973.0,5960575.0
2016-12-05,18450,18450,17000,17900,7176,106694.0,5960575.0
2016-12-06,18200,18200,17800,17900,3954,106694.0,5960575.0
2016-12-07,17800,18100,17250,17850,11688,106396.0,5960575.0
2016-12-08,17850,18200,17600,17900,7394,106694.0,5960575.0
2016-12-09,18200,18200,17500,17500,7784,104310.0,5960575.0
2016-12-12,17700,17900,17500,17800,5348,106098.0,5960575.0
2016-12-13,18000,18300,17700,18300,6218,109079.0,5960575.0
2016-12-14,18400,18400,18050,18300,6547,109079.0,5960575.0
2016-12-15,18250,18350,17950,18250,3129,108780.0,5960575.0
2016-12-16,18450,18450,18050,18100,6600,107886.0,5960575.0
2016-12-19,18500,19100,18200,18750,16077,111761.0,5960575.0
2016-12-20,19000,19100,18750,18750,7691,111761.0,5960575.0
2016-12-21,18950,18950,18550,18700,5861,111463.0,5960575.0
2016-12-22,18750,18750,18200,18300,5814,109079.0,5960575.0
2016-12-23,18600,18600,18000,18200,7568,108482.0,5960575.0
2016-12-26,18400,18400,17800,18000,5089,107290.0,5960575.0
2016-12-27,18000,18100,17800,17950,3676,106992.0,5960575.0
2016-12-28,18000,18450,17750,18400,5929,109675.0,5960575.0
2016-12-29,18550,18550,17950,18100,7474,107886.0,5960575.0
2017-01-02,18300,18300,17700,17700,6400,105502.0,5960575.0
2017-01-03,17650,18300,17600,18100,14668,107886.0,5960575.0
2017-01-04,18000,18700,18000,18650,14835,111165.0,5960575.0
2017-01-05,18900,18900,18250,18650,8594,111165.0,5960575.0
2017-01-06,18650,18950,18550,18900,16212,112655.0,5960575.0
2017-01-09,18900,19100,18550,18700,10739,111463.0,5960575.0
2017-01-10,18600,18600,18250,18300,10119,109079.0,5960575.0
2017-01-11,18400,18500,18100,18500,4846,110271.0,5960575.0
2017-01-12,18500,18600,18300,18450,6640,109973.0,5960575.0
2017-01-13,18600,18600,18250,18400,4491,109675.0,5960575.0
2017-01-16,18550,18550,18050,18400,3888,109675.0,5960575.0
2017-01-17,18400,18450,18000,18050,6247,107588.0,5960575.0
2017-01-18,18250,18250,17850,18100,8262,107886.0,5960575.0
2017-01-19,18250,18250,17700,18050,8228,107588.0,5960575.0
2017-01-20,17850,18100,17700,18050,5961,107588.0,5960575.0
2017-01-23,18050,18350,18050,18250,2797,108780.0,5960575.0
2017-01-24,18500,18500,18000,18000,3851,107290.0,5960575.0
2017-01-25,18100,18300,17900,18200,4677,108482.0,5960575.0
2017-01-26,18100,18800,18100,18650,9960,111165.0,5960575.0
2017-01-31,18800,18800,18300,18500,2420,110271.0,5960575.0
2017-02-01,18650,18650,18000,18300,7881,109079.0,5960575.0
2017-02-02,18550,18550,18050,18300,8105,109079.0,5960575.0
2017-02-03,18450,18500,18000,18050,10858,107588.0,5960575.0
2017-02-06,18300,19250,18300,19250,32488,114741.0,5960575.0
2017-02-07,19150,19300,18400,18400,30535,109675.0,5960575.0
2017-02-08,18500,19050,18400,19050,22173,113549.0,5960575.0
2017-02-09,19050,19400,18800,18800,12733,112059.0,5960575.0
2017-02-10,19250,19400,18800,18950,23400,112953.0,5960575.0
2017-02-13,19400,19400,18850,19150,16666,114145.0,5960575.0
2017-02-14,19150,19400,18950,19150,15893,114145.0,5960575.0
2017-02-15,19300,20250,19150,20200,56341,120404.0,5960575.0
2017-02-16,20250,20600,19900,20200,40443,120404.0,5960575.0
2017-02-17,20100,20950,20050,20600,28508,122788.0,5960575.0
2017-02-20,20700,20700,20000,20000,23424,119212.0,5960575.0
2017-02-21,19850,20150,19650,20050,20374,119510.0,5960575.0
2017-02-22,20300,20700,19900,20000,18007,119212.0,5960575.0
2017-02-23,19950,20450,19500,20050,29667,119510.0,5960575.0
2017-02-24,20000,20250,19500,19650,20605,117125.0,5960575.0
2017-02-27,19650,19650,19250,19450,9682,115933.0,5960575.0
2017-02-28,19500,19650,18950,19250,16372,114741.0,5960575.0
2017-03-02,19250,19400,18700,19350,11246,115337.0,5960575.0
2017-03-03,19150,19250,18650,18700,10849,111463.0,5960575.0
2017-03-06,18650,18750,18400,18650,9587,111165.0,5960575.0
2017-03-07,18650,19000,18400,18400,14857,109675.0,5960575.0
2017-03-08,18500,18650,18300,18650,6570,111165.0,5960575.0
2017-03-09,18650,18650,18150,18350,13185,109377.0,5960575.0
2017-03-10,18350,18400,17950,18250,15391,108780.0,5960575.0
2017-03-13,18400,19100,18250,18700,13440,111463.0,5960575.0
2017-03-14,18750,18750,18450,18750,6550,111761.0,5960575.0
2017-03-15,18750,18750,18250,18250,12409,108780.0,5960575.0
2017-03-16,18500,18750,18350,18750,8590,111761.0,5960575.0
2017-03-17,18750,18900,18500,18750,4280,111761.0,5960575.0
2017-03-20,19050,19050,18200,18300,12522,109079.0,5960575.0
2017-03-21,18400,18400,18100,18100,5695,107886.0,5960575.0
2017-03-22,18200,18550,17800,18100,11055,107886.0,5960575.0
2017-03-23,17950,18250,17950,18000,2260,107290.0,5960575.0
2017-03-24,18000,18200,17950,18000,3809,107290.0,5960575.0
2017-03-27,17950,18050,17600,17600,6229,104906.0,5960575.0
2017-03-28,17600,18600,17600,18100,11154,107886.0,5960575.0
2017-03-29,18150,18250,17950,18000,2361,107290.0,5960575.0
2017-03-30,18250,18250,18000,18000,3320,107290.0,5960575.0
2017-03-31,17950,18150,17750,17750,7449,105800.0,5960575.0
2017-04-03,17700,17800,17450,17550,11505,104608.0,5960575.0
2017-04-04,17550,17900,17550,17850,3732,106396.0,5960575.0
2017-04-05,18000,18050,17450,17700,16948,105502.0,5960575.0
2017-04-06,17750,17950,17600,17750,6290,105800.0,5960575.0
2017-04-07,17750,17900,17650,17700,3292,105502.0,5960575.0
2017-04-10,17850,17850,17250,17800,13690,106098.0,5960575.0
2017-04-11,17850,17900,17350,17550,4509,104608.0,5960575.0
2017-04-12,17700,17700,17000,17100,15194,101926.0,5960575.0
2017-04-13,17050,17300,17000,17200,9725,102522.0,5960575.0
2017-04-14,17250,17500,16950,17500,12196,104310.0,5960575.0
2017-04-17,17500,17500,17150,17200,18009,102522.0,5960575.0
2017-04-18,17250,17350,17050,17150,11322,102224.0,5960575.0
2017-04-19,17200,17300,17050,17300,9051,103118.0,5960575.0
2017-04-20,17300,17400,17150,17250,5912,102820.0,5960575.0
2017-04-21,17200,17700,17200,17650,5195,105204.0,5960575.0
2017-04-24,17650,17650,17250,17550,8065,104608.0,5960575.0
2017-04-25,17550,17750,17350,17700,11695,105502.0,5960575.0
2017-04-26,17600,18200,17500,18200,12662,108482.0,5960575.0
2017-04-27,18000,18450,18000,18100,12302,107886.0,5960575.0
2017-04-28,18200,18200,17300,17450,15309,104012.0,5960575.0
2017-05-02,17450,17550,17350,17500,7291,104310.0,5960575.0
2017-05-04,17500,18000,17400,17750,5171,105800.0,5960575.0
2017-05-08,17850,17950,17650,17850,4847,106396.0,5960575.0
2017-05-10,17800,18200,17600,18050,7938,107588.0,5960575.0
2017-05-11,17850,18550,17850,18450,16798,109973.0,5960575.0
2017-05-12,18250,18550,18200,18550,7478,110569.0,5960575.0
2017-05-15,18450,18700,18300,18600,10061,110867.0,5960575.0
2017-05-16,19700,19950,18750,18950,74776,112953.0,5960575.0
2017-05-17,19600,20000,19350,19750,46471,117721.0,5960575.0
2017-05-18,19600,20300,19450,20000,41409,119212.0,5960575.0
2017-05-19,20000,21800,20000,20600,83383,122788.0,5960575.0
2017-05-22,20800,22400,20700,22100,86027,131729.0,5960575.0
2017-05-23,22250,22950,21900,22250,57830,132623.0,5960575.0
2017-05-24,22200,23200,21850,23150,38043,137987.0,5960575.0
2017-05-25,23250,24750,23100,24600,41334,146630.0,5960575.0
2017-05-26,24800,24950,23750,24600,23307,146630.0,5960575.0
2017-05-29,24600,26050,23600,23650,53079,140968.0,5960575.0
2017-05-30,23800,24250,23200,23800,51772,141862.0,5960575.0
2017-05-31,24250,24450,23250,24450,18933,145736.0,5960575.0
2017-06-01,24300,25600,24300,25400,36582,151399.0,5960575.0
2017-06-02,25650,26800,25000,26800,30864,159743.0,5960575.0
2017-06-05,26800,31300,26000,26000,173791,154975.0,5960575.0
2017-06-07,26700,26700,25550,26350,33206,157061.0,5960575.0
2017-06-08,26100,27800,25150,25150,55431,149908.0,5960575.0
2017-06-09,25350,26700,25250,26400,47758,157359.0,5960575.0
2017-06-12,26700,26800,25250,26150,22598,155869.0,5960575.0
2017-06-13,25800,26950,25800,26850,9838,160041.0,5960575.0
2017-06-14,26500,27200,26400,26750,13522,159445.0,5960575.0
2017-06-15,26850,26850,25550,25650,23833,152889.0,5960575.0
2017-06-16,25650,25850,24800,24950,27119,148716.0,5960575.0
2017-06-19,25100,25100,24550,24900,27979,148418.0,5960575.0
2017-06-20,24700,24700,23500,24150,36945,143948.0,5960575.0
2017-06-21,23900,24700,23900,24550,12201,146332.0,5960575.0
2017-06-22,24300,24700,23900,24050,8419,143352.0,5960575.0
2017-06-23,24350,25950,24000,25550,21923,152293.0,5960575.0
2017-06-26,25500,26300,25200,25700,12341,153187.0,5960575.0
2017-06-27,25700,28400,25400,28300,46147,168684.0,5960575.0
2017-06-28,28000,30900,28000,29700,81260,177029.0,5960575.0
2017-06-29,30100,30250,29050,29050,28881,173155.0,5960575.0
2017-06-30,29450,29500,28550,29150,14049,173751.0,5960575.0
2017-07-03,29150,30600,28600,28700,29809,171069.0,5960575.0
2017-07-04,28700,28950,27700,28150,16210,167790.0,5960575.0
2017-07-05,28700,28700,27350,28350,12301,168982.0,5960575.0
2017-07-06,28350,28400,26600,27350,27892,163022.0,5960575.0
2017-07-07,27350,27400,25050,26350,29981,157061.0,5960575.0
2017-07-10,26300,26750,25400,26300,12356,156763.0,5960575.0
2017-07-11,26450,27350,25650,27350,9368,163022.0,5960575.0
2017-07-12,27650,27700,26050,27000,11044,160936.0,5960575.0
2017-07-13,26500,27000,25400,26150,32027,155869.0,5960575.0
2017-07-14,26500,26950,25600,26800,4439,159743.0,5960575.0
2017-07-17,26350,27900,26350,27900,11603,166300.0,5960575.0
2017-07-18,27700,29150,27500,28000,19233,166896.0,5960575.0
2017-07-19,27850,28900,27300,27800,14351,165704.0,5960575.0
2017-07-20,27600,28350,26950,28200,23199,168088.0,5960575.0
2017-07-21,28200,28450,27150,27650,7264,164810.0,5960575.0
2017-07-24,27500,27800,27000,27000,7546,160936.0,5960575.0
2017-07-25,27250,27250,26000,26300,17303,156763.0,5960575.0
2017-07-26,26050,26500,25950,26300,6640,156763.0,5960575.0
2017-07-27,26300,26400,25850,26100,5599,155571.0,5960575.0
2017-07-28,26300,27000,25500,26350,9977,157061.0,5960575.0
2017-07-31,26500,26500,25400,25950,5341,154677.0,5960575.0
2017-08-01,26500,26700,26000,26500,5081,157955.0,5960575.0
2017-08-02,26900,26900,26500,26800,6400,159743.0,5960575.0
2017-08-03,26550,26550,25350,26050,10921,155273.0,5960575.0
2017-08-04,25900,26300,25450,25800,5601,153783.0,5960575.0
2017-08-07,25400,25800,24450,24450,16841,145736.0,5960575.0
2017-08-08,24300,24700,24100,24450,3779,145736.0,5960575.0
2017-08-09,24450,24450,23400,23550,18964,140372.0,5960575.0
2017-08-10,23550,24550,22950,24300,21124,144842.0,5960575.0
2017-08-11,23600,24200,22700,23000,27960,137093.0,5960575.0
2017-08-14,23000,25100,23000,25050,30092,149312.0,5960575.0
2017-08-16,27400,32500,26400,27400,497551,163320.0,5960575.0
2017-08-17,26850,27300,26050,26750,81630,159445.0,5960575.0
2017-08-18,26450,27800,26450,26500,31679,157955.0,5960575.0
2017-08-21,26050,27350,25950,27250,47108,162426.0,5960575.0
2017-08-22,27000,27200,26250,27100,24282,161532.0,5960575.0
2017-08-23,27100,27350,26550,26900,11933,160339.0,5960575.0
2017-08-24,26900,27400,25900,26150,56931,155869.0,5960575.0
2017-08-25,26200,26600,25950,26000,17258,154975.0,5960575.0
2017-08-28,26000,26100,24900,25150,42889,149908.0,5960575.0
2017-08-29,25150,25400,24200,25300,19946,150803.0,5960575.0
2017-08-30,25300,25600,24850,25500,9233,151995.0,5960575.0
2017-08-31,25800,25950,25200,25950,8466,154677.0,5960575.0
2017-09-01,25600,26300,25600,26100,12788,155571.0,5960575.0
2017-09-04,25100,25900,25100,25500,10239,151995.0,5960575.0
2017-09-05,25500,26000,24600,25200,22765,150206.0,5960575.0
2017-09-06,24950,25400,24800,25200,4294,150206.0,5960575.0
2017-09-07,25400,26000,25000,25900,12764,154379.0,5960575.0
2017-09-08,25900,25900,25100,25350,5419,151101.0,5960575.0
2017-09-11,25350,25350,24900,24900,5364,148418.0,5960575.0
2017-09-12,25100,25100,24500,24850,7084,148120.0,5960575.0
2017-09-13,24850,25550,24400,25250,22542,150505.0,5960575.0
2017-09-14,25450,25450,24850,25150,7460,149908.0,5960575.0
2017-09-15,24850,25100,24150,24300,18559,144842.0,5960575.0
2017-09-18,24150,24500,23750,24200,8086,144246.0,5960575.0
2017-09-19,24050,24300,23850,24300,7265,144842.0,5960575.0
2017-09-20,24100,24450,23900,23900,2272,142458.0,5960575.0
2017-09-21,24000,24150,23200,23800,8482,141862.0,5960575.0
2017-09-22,23500,24050,22900,23100,14594,137689.0,5960575.0
2017-09-25,23000,24000,22600,23400,6999,139477.0,5960575.0
2017-09-26,23400,23700,22850,23100,4292,137689.0,5960575.0
2017-09-27,23100,23450,22900,23400,3493,139477.0,5960575.0
2017-09-28,23600,23600,22500,23350,5605,139179.0,5960575.0
2017-09-29,23250,23400,23000,23200,1042,138285.0,5960575.0
2017-10-10,23100,23100,22500,22600,2992,134709.0,5960575.0
2017-10-11,22700,22900,22200,22500,2635,134113.0,5960575.0
2017-10-12,22600,22850,22200,22400,5798,133517.0,5960575.0
2017-10-13,22400,23100,22400,22900,6077,136497.0,5960575.0
2017-10-16,23000,23000,22200,22900,4946,136497.0,5960575.0
2017-10-17,22900,23800,22900,23200,5530,138285.0,5960575.0
2017-10-18,23150,23650,23050,23550,3293,140372.0,5960575.0
2017-10-19,23750,23850,23000,23700,6479,141266.0,5960575.0
2017-10-20,23900,24050,23400,23450,6776,139775.0,5960575.0
2017-10-23,23650,23850,23000,23850,6018,142160.0,5960575.0
2017-10-24,24100,24100,23450,23750,2572,141564.0,5960575.0
2017-10-25,23750,24150,23400,23850,2999,142160.0,5960575.0
2017-10-26,23850,24100,23550,24000,3283,143054.0,5960575.0
2017-10-27,23950,24750,23900,24450,11000,145736.0,5960575.0
2017-10-30,24950,24950,23950,24450,10385,145736.0,5960575.0
2017-10-31,24400,24400,24100,24150,2298,143948.0,5960575.0
2017-11-01,24400,24400,23750,24000,3792,143054.0,5960575.0
2017-11-02,23750,23800,22950,22950,10453,136795.0,5960575.0
2017-11-03,23150,23750,22950,23300,7989,138881.0,5960575.0
2017-11-06,23200,23450,23000,23050,4851,137391.0,5960575.0
2017-11-07,23250,23550,22850,23350,4386,139179.0,5960575.0
2017-11-08,23350,23550,23000,23350,686,139179.0,5960575.0
2017-11-09,23350,23600,22850,22950,4224,136795.0,5960575.0
2017-11-10,22950,23200,22800,23150,2648,137987.0,5960575.0
2017-11-13,23050,23250,22600,23250,8422,138583.0,5960575.0
2017-11-14,23250,24100,23050,23700,9459,141266.0,5960575.0
2017-11-15,26500,29100,25300,25650,199081,152889.0,5960575.0
2017-11-16,25750,27850,25400,27000,43313,160936.0,5960575.0
2017-11-17,27200,27550,26400,27100,20387,161532.0,5960575.0
2017-11-20,27600,28100,26800,27550,38421,164214.0,5960575.0
2017-11-21,27900,27950,26400,27350,17937,163022.0,5960575.0
2017-11-22,27350,27350,26300,26300,13583,156763.0,5960575.0
2017-11-23,26450,26650,25700,25900,13079,154379.0,5960575.0
2017-11-24,25800,27800,25800,27250,22673,162426.0,5960575.0
2017-11-27,27350,28000,27050,27500,10763,163916.0,5960575.0
2017-11-28,27500,27850,26800,27000,8807,160936.0,5960575.0
2017-11-29,26850,28400,26500,27500,82052,163916.0,5960575.0
2017-11-30,27600,27900,27150,27500,11484,163916.0,5960575.0
2017-12-01,27500,27750,25650,25700,50601,153187.0,5960575.0
2017-12-04,25700,26300,25150,26300,16618,156763.0,5960575.0
2017-12-05,26300,26750,25700,26700,17125,159147.0,5960575.0
2017-12-06,26700,26800,25900,25900,26971,154379.0,5960575.0
2017-12-07,25900,26400,24800,25000,19281,149014.0,5960575.0
2017-12-08,25000,25250,24200,24600,14220,146630.0,5960575.0
2017-12-11,25000,25200,24650,25100,6130,149610.0,5960575.0
2017-12-12,25200,25400,24650,25200,10439,150206.0,5960575.0
2017-12-13,25400,25400,23600,25100,29338,149610.0,5960575.0
2017-12-14,25200,25300,24750,24900,7569,148418.0,5960575.0
2017-12-15,25200,26200,24950,26000,13997,154975.0,5960575.0
2017-12-18,26000,26600,25900,26250,13527,156465.0,5960575.0
2017-12-19,26500,26500,25000,25100,11405,149610.0,5960575.0
2017-12-20,25100,25600,24750,25000,6430,149014.0,5960575.0
2017-12-21,24900,25350,24050,24750,7699,147524.0,5960575.0
2017-12-22,24400,25500,24400,25300,2826,150803.0,5960575.0
2017-12-26,25300,25300,24750,24950,4784,148716.0,5960575.0
2017-12-27,24950,25950,24000,24100,22094,143650.0,5960575.0
2017-12-28,24150,25100,24150,24600,12493,146630.0,5960575.0
2018-01-02,24600,24600,24100,24200,6890,144246.0,5960575.0
2018-01-03,24250,25200,24150,25200,7310,150206.0,5960575.0
2018-01-04,25200,25600,24100,24550,13390,146332.0,5960575.0
2018-01-05,24400,24850,24200,24700,6226,147226.0,5960575.0
2018-01-08,24500,24650,24050,24100,10870,143650.0,5960575.0
2018-01-09,24150,24400,23250,23650,12229,140968.0,5960575.0
2018-01-10,23700,23700,23050,23350,7249,139179.0,5960575.0
2018-01-11,23200,23750,23200,23500,3787,140074.0,5960575.0
2018-01-12,23600,23750,23000,23400,8042,139477.0,5960575.0
2018-01-15,23300,23550,23100,23200,5347,138285.0,5960575.0
2018-01-16,23400,23650,23000,23600,5443,140670.0,5960575.0
2018-01-17,23450,23550,23250,23500,3663,140074.0,5960575.0
2018-01-18,23500,24050,23100,23850,9263,142160.0,5960575.0
2018-01-19,23800,24900,23800,24600,8232,146630.0,5960575.0
2018-01-22,24250,24500,23750,24100,5865,143650.0,5960575.0
2018-01-23,24100,25050,24100,24850,9074,148120.0,5960575.0
2018-01-24,24900,25250,24400,25150,10350,149908.0,5960575.0
2018-01-25,25200,25550,24850,25200,10109,150206.0,5960575.0
2018-01-26,25300,25300,24350,24350,14418,145140.0,5960575.0
2018-01-29,24500,25500,24350,25050,28641,149312.0,5960575.0
2018-01-30,24950,25900,24950,25600,19774,152591.0,5960575.0
2018-01-31,25300,26500,25000,26050,27488,155273.0,5960575.0
2018-02-01,26050,27250,26000,26450,35420,157657.0,5960575.0
2018-02-02,26450,26800,25500,25750,24971,153485.0,5960575.0
2018-02-05,25550,25550,24700,24700,19609,147226.0,5960575.0
2018-02-06,24000,24300,23400,24150,35610,143948.0,5960575.0
2018-02-07,24250,24450,23900,23950,15209,142756.0,5960575.0
2018-02-08,24100,24950,23900,24950,7958,148716.0,5960575.0
2018-02-09,24200,24600,24050,24150,9656,143948.0,5960575.0
2018-02-12,24500,24500,24000,24150,3856,143948.0,5960575.0
2018-02-13,24150,24600,23850,24350,13747,145140.0,5960575.0
2018-02-14,24400,24500,23800,24250,5526,144544.0,5960575.0
2018-02-19,24450,24600,24250,24350,6011,145140.0,5960575.0
2018-02-20,24350,24800,24000,24750,4561,147524.0,5960575.0
2018-02-21,24850,24850,24250,24750,3756,147524.0,5960575.0
2018-02-22,24300,24750,24100,24400,7679,145438.0,5960575.0
2018-02-23,25650,25700,24400,25100,58924,149610.0,5960575.0
2018-02-26,25250,26850,25150,26700,48403,159147.0,5960575.0
2018-02-27,26800,28550,26450,28300,69746,168684.0,5960575.0
2018-02-28,28100,28950,27850,28450,36831,169578.0,5960575.0
2018-03-02,28100,29500,27350,27350,59118,163022.0,5960575.0
2018-03-05,27350,27750,26450,27000,23498,160936.0,5960575.0
2018-03-06,27350,28700,27350,28000,22971,166896.0,5960575.0
2018-03-07,28000,28150,27100,27250,17022,162426.0,5960575.0
2018-03-08,27200,27250,26200,26350,20088,157061.0,5960575.0
2018-03-09,26400,27500,25750,26700,25186,159147.0,5960575.0
2018-03-12,26900,28200,26900,27900,34720,166300.0,5960575.0
2018-03-13,27950,32000,27950,30900,140697,184182.0,5960575.0
2018-03-14,31500,32150,30600,30800,57753,183586.0,5960575.0
2018-03-15,30800,31850,30150,31300,64819,186566.0,5960575.0
2018-03-16,30900,31900,30250,30300,47268,180605.0,5960575.0
2018-03-19,30500,32200,30500,31750,91645,189248.0,5960575.0
2018-03-20,31750,31900,30850,30850,47938,183884.0,5960575.0
2018-03-21,30550,31350,29900,30450,34914,181500.0,5960575.0
2018-03-22,30450,30900,29350,29350,35970,174943.0,5960575.0
2018-03-23,28650,29800,27900,28050,31523,167194.0,5960575.0
2018-03-26,27700,29150,27700,28800,13595,171665.0,5960575.0
2018-03-27,29000,29950,29000,29650,17137,176731.0,5960575.0
2018-03-28,29350,29650,28600,28900,16851,172261.0,5960575.0
2018-03-29,28800,28900,28150,28350,13778,168982.0,5960575.0
2018-03-30,28350,29050,28000,28900,13520,172261.0,5960575.0
2018-04-02,28900,29500,28550,29250,14312,174347.0,5960575.0
2018-04-03,28850,29150,28400,28600,18915,170472.0,5960575.0
2018-04-04,28600,29000,27600,28150,21909,167790.0,5960575.0
2018-04-05,28200,29000,28200,28700,11705,171069.0,5960575.0
2018-04-06,28700,28700,27250,27400,37933,163320.0,5960575.0
2018-04-09,27600,27600,26150,27000,31176,160936.0,5960575.0
2018-04-10,27000,28250,26500,28250,14313,168386.0,5960575.0
2018-04-11,28000,28800,28000,28650,18258,170770.0,5960575.0
2018-04-12,28650,28750,27800,28200,7181,168088.0,5960575.0
2018-04-13,28200,28550,27700,28000,12651,166896.0,5960575.0
2018-04-16,28000,28550,28000,28000,12746,166896.0,5960575.0
2018-04-17,28000,29700,27950,29550,31766,176135.0,5960575.0
2018-04-18,29700,31000,29450,30250,27119,180307.0,5960575.0
2018-04-19,30250,31150,29400,30800,26367,183586.0,5960575.0
2018-04-20,30800,31300,30350,30650,7428,182692.0,5960575.0
2018-04-23,31050,31050,29250,29700,22715,177029.0,5960575.0
2018-04-24,29700,29750,28950,29050,12527,173155.0,5960575.0
2018-04-25,28950,29200,28550,28650,8945,170770.0,5960575.0
2018-04-26,28650,29650,28650,29000,14109,172857.0,5960575.0
2018-04-27,29050,29650,29000,29200,9797,174049.0,5960575.0
