CJ CGV(079160),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-03-30,26650,26700,26200,26500,20560,546363.0,20617458.0
2012-04-02,26350,27050,26350,26900,43822,554610.0,20617458.0
2012-04-03,27000,27100,26500,26650,47731,549455.0,20617458.0
2012-04-04,26750,26800,26000,26150,30699,539147.0,20617458.0
2012-04-05,26450,26800,25700,26800,68565,552548.0,20617458.0
2012-04-06,26800,26900,26250,26300,38062,542239.0,20617458.0
2012-04-09,25200,26800,25200,26500,74333,546363.0,20617458.0
2012-04-10,26350,26950,26350,26950,37512,555640.0,20617458.0
2012-04-12,26950,27000,26550,26900,19601,554610.0,20617458.0
2012-04-13,26600,27050,26600,26700,11480,550486.0,20617458.0
2012-04-16,26950,26950,26050,26350,28801,543270.0,20617458.0
2012-04-17,26150,26300,25600,25600,36451,527807.0,20617458.0
2012-04-18,25900,25900,25400,25500,54059,525745.0,20617458.0
2012-04-19,25650,26150,25300,26000,41908,536054.0,20617458.0
2012-04-20,25700,26000,25350,25850,38485,532961.0,20617458.0
2012-04-23,25700,26050,25550,25600,39026,527807.0,20617458.0
2012-04-24,25600,25650,25350,25500,22720,525745.0,20617458.0
2012-04-25,25500,25800,25350,25600,32530,527807.0,20617458.0
2012-04-26,25800,26000,25700,26000,34840,536054.0,20617458.0
2012-04-27,26200,26200,25800,26100,16558,538116.0,20617458.0
2012-04-30,26000,26650,25800,26550,40460,547394.0,20617458.0
2012-05-02,26650,27400,26300,27250,73562,561826.0,20617458.0
2012-05-03,27300,27350,26750,27200,74787,560795.0,20617458.0
2012-05-04,27300,27650,27200,27400,76256,564918.0,20617458.0
2012-05-07,27350,27400,27100,27400,40656,564918.0,20617458.0
2012-05-08,27600,27850,27350,27800,76850,573165.0,20617458.0
2012-05-09,27800,27800,27200,27700,49933,571104.0,20617458.0
2012-05-10,27300,27850,27300,27750,28700,572134.0,20617458.0
2012-05-11,27650,27800,26800,27600,86662,569042.0,20617458.0
2012-05-14,27550,27650,26900,27350,49075,563887.0,20617458.0
2012-05-15,26850,27150,26600,26700,49231,550486.0,20617458.0
2012-05-16,26700,27000,25750,25750,51771,530900.0,20617458.0
2012-05-17,25750,26350,25050,25900,84209,533992.0,20617458.0
2012-05-18,26200,26200,24200,24500,115553,505128.0,20617458.0
2012-05-21,25200,25200,24400,24700,42752,509251.0,20617458.0
2012-05-22,25100,25850,24850,25250,78217,520591.0,20617458.0
2012-05-23,25250,25900,25100,25450,52270,524714.0,20617458.0
2012-05-24,25600,25850,25100,25100,35278,517498.0,20617458.0
2012-05-25,25300,25600,25150,25300,26600,521622.0,20617458.0
2012-05-29,25500,25600,25250,25550,34201,526776.0,20617458.0
2012-05-30,25600,25750,25300,25500,30943,525745.0,20617458.0
2012-05-31,25500,25900,25350,25750,23084,530900.0,20617458.0
2012-06-01,25750,26250,25500,25900,29232,533992.0,20617458.0
2012-06-04,25350,25650,25050,25200,37700,519560.0,20617458.0
2012-06-05,25400,26400,25400,26350,39889,543270.0,20617458.0
2012-06-07,26500,26600,26100,26100,29966,538116.0,20617458.0
2012-06-08,26100,26450,25850,26200,20650,540177.0,20617458.0
2012-06-11,26450,26450,26050,26200,50655,540177.0,20617458.0
2012-06-12,26150,26150,25750,25850,29951,532961.0,20617458.0
2012-06-13,25850,26250,25300,25350,47882,522653.0,20617458.0
2012-06-14,25100,25450,24900,25300,48877,521622.0,20617458.0
2012-06-15,25300,25600,25050,25600,64678,527807.0,20617458.0
2012-06-18,25650,25800,25200,25650,60272,528838.0,20617458.0
2012-06-19,25450,25950,25450,25500,44385,525745.0,20617458.0
2012-06-20,26000,26000,25750,25950,31744,535023.0,20617458.0
2012-06-21,25900,26200,25700,26050,73571,537085.0,20617458.0
2012-06-22,25750,26700,25600,26700,54348,550486.0,20617458.0
2012-06-25,26700,27300,26400,27000,86773,556671.0,20617458.0
2012-06-26,26600,27200,26450,27150,64940,559764.0,20617458.0
2012-06-27,26900,27100,26450,26550,30476,547394.0,20617458.0
2012-06-28,26550,26950,26250,26400,46167,544301.0,20617458.0
2012-06-29,26150,26250,25650,25950,117069,535023.0,20617458.0
2012-07-02,26300,26350,25950,26150,153030,539147.0,20617458.0
2012-07-03,26050,26150,25300,25500,77914,525745.0,20617458.0
2012-07-04,25500,25750,25100,25500,117204,525745.0,20617458.0
2012-07-05,25450,25950,25450,25950,53900,535023.0,20617458.0
2012-07-06,25800,25950,25450,25850,74025,532961.0,20617458.0
2012-07-09,25800,25900,25500,25900,41897,533992.0,20617458.0
2012-07-10,25650,25850,25350,25500,66440,525745.0,20617458.0
2012-07-11,25150,25750,25150,25650,30868,528838.0,20617458.0
2012-07-12,25650,25800,25350,25550,60131,526776.0,20617458.0
2012-07-13,25500,25850,25200,25750,39844,530900.0,20617458.0
2012-07-16,25750,26150,25500,26100,30993,538116.0,20617458.0
2012-07-17,26100,26200,25850,26200,35502,540177.0,20617458.0
2012-07-18,26150,26200,25750,25750,37841,530900.0,20617458.0
2012-07-19,25900,25950,25600,25800,39053,531930.0,20617458.0
2012-07-20,25900,26300,25500,26250,44540,541208.0,20617458.0
2012-07-23,26150,26600,25900,26500,43820,546363.0,20617458.0
2012-07-24,26500,26650,26300,26650,63600,549455.0,20617458.0
2012-07-25,26250,26600,25900,25900,63425,533992.0,20617458.0
2012-07-26,25950,26400,25900,26200,43556,540177.0,20617458.0
2012-07-27,26950,26950,25950,26200,75586,540177.0,20617458.0
2012-07-30,26350,26450,25850,26150,72418,539147.0,20617458.0
2012-07-31,26150,26250,25800,26050,37564,537085.0,20617458.0
2012-08-01,26150,26150,25700,26100,56357,538116.0,20617458.0
2012-08-02,25950,26050,25650,25800,53012,531930.0,20617458.0
2012-08-03,25650,26100,25550,25700,36130,529869.0,20617458.0
2012-08-06,25900,26250,25400,26250,93910,541208.0,20617458.0
2012-08-07,26000,26450,26000,26400,45766,544301.0,20617458.0
2012-08-08,26400,26700,26250,26500,64847,546363.0,20617458.0
2012-08-09,26450,26750,26450,26750,63330,551517.0,20617458.0
2012-08-10,26750,26850,26500,26700,29820,550486.0,20617458.0
2012-08-13,26750,26900,26550,26700,30179,550486.0,20617458.0
2012-08-14,26600,27000,26600,26850,33420,553579.0,20617458.0
2012-08-16,27050,27200,26700,27000,45870,556671.0,20617458.0
2012-08-17,26850,27150,26800,26900,38320,554610.0,20617458.0
2012-08-20,26650,27800,26650,27800,112860,573165.0,20617458.0
2012-08-21,27800,28250,27550,27800,143712,573165.0,20617458.0
2012-08-22,27700,28450,27700,28450,104982,586567.0,20617458.0
2012-08-23,28700,28950,28400,28750,108934,592752.0,20617458.0
2012-08-24,28850,28850,28400,28600,28475,589659.0,20617458.0
2012-08-27,28600,28750,28000,28700,61310,591721.0,20617458.0
2012-08-28,28750,28750,28300,28500,35331,587598.0,20617458.0
2012-08-29,28450,28550,27800,27800,82392,573165.0,20617458.0
2012-08-30,27900,28450,27900,28450,59136,586567.0,20617458.0
2012-08-31,28200,28600,28200,28200,48049,581412.0,20617458.0
2012-09-03,28250,29300,28250,28450,77348,586567.0,20617458.0
2012-09-04,28550,28750,27500,27800,99773,573165.0,20617458.0
2012-09-05,27800,27800,27100,27300,108904,562857.0,20617458.0
2012-09-06,27250,28100,27250,27800,188486,573165.0,20617458.0
2012-09-07,27750,28150,27200,27650,163738,570073.0,20617458.0
2012-09-10,27800,28300,27600,28050,93186,578320.0,20617458.0
2012-09-11,27850,28500,27700,28450,96092,586567.0,20617458.0
2012-09-12,28550,29000,28250,29000,67930,597906.0,20617458.0
2012-09-13,28900,29400,28500,29350,91653,605122.0,20617458.0
2012-09-14,29500,29500,28650,29000,116157,597906.0,20617458.0
2012-09-17,28750,28900,27650,28650,237291,590690.0,20617458.0
2012-09-18,28600,28850,28100,28650,82600,590690.0,20617458.0
2012-09-19,28450,28750,28300,28600,47071,589659.0,20617458.0
2012-09-20,28500,29450,28500,29450,105715,607184.0,20617458.0
2012-09-21,29500,29800,29200,29800,79807,614400.0,20617458.0
2012-09-24,29900,30050,29500,29950,78338,617493.0,20617458.0
2012-09-25,30000,30000,29250,29500,50221,608215.0,20617458.0
2012-09-26,29500,29550,28800,29550,67885,609246.0,20617458.0
2012-09-27,29500,29650,28700,29400,124370,606153.0,20617458.0
2012-09-28,29200,29500,28750,28750,73705,592752.0,20617458.0
2012-10-02,28700,29150,28500,28800,35644,593783.0,20617458.0
2012-10-04,28950,29200,28600,29200,54773,602030.0,20617458.0
2012-10-05,29100,29900,29100,29800,102971,614400.0,20617458.0
2012-10-08,29900,30200,29350,29700,75701,612339.0,20617458.0
2012-10-09,29650,30200,29500,29800,51809,614400.0,20617458.0
2012-10-10,29800,29850,29150,29500,43540,608215.0,20617458.0
2012-10-11,29650,30850,29200,30850,206117,636049.0,20617458.0
2012-10-12,30900,31900,30450,31600,226455,651512.0,20617458.0
2012-10-15,31850,32600,31300,32000,255458,659759.0,20617458.0
2012-10-16,32000,32300,31200,31800,195462,655635.0,20617458.0
2012-10-17,32000,32400,31600,32150,167301,662851.0,20617458.0
2012-10-18,32350,32850,30500,30800,110726,635018.0,20617458.0
2012-10-19,30500,31400,30450,30900,76592,637079.0,20617458.0
2012-10-22,30900,31800,30500,31650,137945,652543.0,20617458.0
2012-10-23,31900,31900,31250,31500,43670,649450.0,20617458.0
2012-10-24,31500,33400,31450,33400,172728,688623.0,20617458.0
2012-10-25,33400,33750,32650,33450,111934,689654.0,20617458.0
2012-10-26,33400,33650,32750,33200,92005,684500.0,20617458.0
2012-10-29,33000,33950,32600,33200,56855,684500.0,20617458.0
2012-10-30,33800,34050,32750,33450,114575,689654.0,20617458.0
2012-10-31,34000,34000,32700,33800,109163,696870.0,20617458.0
2012-11-01,34000,34300,32500,33000,158720,680376.0,20617458.0
2012-11-02,33550,33550,31750,31900,183724,657697.0,20617458.0
2012-11-05,31900,32500,31550,32400,98929,668006.0,20617458.0
2012-11-06,32550,33000,31950,32450,95333,669037.0,20617458.0
2012-11-07,32800,33650,32300,33650,83966,693777.0,20617458.0
2012-11-08,33450,34150,33100,34100,70538,703055.0,20617458.0
2012-11-09,34400,34600,33550,34250,81659,706148.0,20617458.0
2012-11-12,34800,35150,34000,34350,129392,708210.0,20617458.0
2012-11-13,34300,34400,33800,33850,60199,697901.0,20617458.0
2012-11-14,34200,34400,32850,33150,110938,683469.0,20617458.0
2012-11-15,32650,33150,31650,32100,108815,661820.0,20617458.0
2012-11-16,32500,33050,31900,32150,120011,662851.0,20617458.0
2012-11-19,32650,32700,31950,32300,62465,665944.0,20617458.0
2012-11-20,32600,33450,32200,33100,128863,682438.0,20617458.0
2012-11-21,33400,33400,32300,32300,60898,665944.0,20617458.0
2012-11-22,32500,33200,32350,32800,72328,676253.0,20617458.0
2012-11-23,33000,33450,32500,33450,82372,689654.0,20617458.0
2012-11-26,33600,34050,33200,33700,70642,694808.0,20617458.0
2012-11-27,33850,34000,31850,32750,75241,675222.0,20617458.0
2012-11-28,32300,32750,32100,32450,47127,669037.0,20617458.0
2012-11-29,32450,32800,31450,32050,134086,660790.0,20617458.0
2012-11-30,31950,32900,31950,32600,56283,672129.0,20617458.0
2012-12-03,32600,32800,31950,32750,59830,675222.0,20617458.0
2012-12-04,32900,33550,32450,33550,85189,691716.0,20617458.0
2012-12-05,33550,33650,32750,32850,43686,677283.0,20617458.0
2012-12-06,33050,33050,32200,32500,93725,670067.0,20617458.0
2012-12-07,32150,33300,31700,32100,86481,661820.0,20617458.0
2012-12-10,32350,32350,31150,31650,81548,652543.0,20617458.0
2012-12-11,31500,31600,29750,30350,189212,625740.0,20617458.0
2012-12-12,30000,30450,29600,30000,227993,618524.0,20617458.0
2012-12-13,30100,30500,29950,29950,140291,617493.0,20617458.0
2012-12-14,29900,30900,29900,30150,152300,621616.0,20617458.0
2012-12-17,30450,30850,30450,30700,160362,632956.0,20617458.0
2012-12-18,31000,31150,30300,30700,111332,632956.0,20617458.0
2012-12-20,30550,30750,30250,30300,124045,624709.0,20617458.0
2012-12-21,30300,30750,30100,30550,429052,629863.0,20617458.0
2012-12-24,30900,31300,30400,31300,157050,645326.0,20617458.0
2012-12-26,31300,32000,31050,31900,138536,657697.0,20617458.0
2012-12-27,31550,32300,31350,31700,179179,653573.0,20617458.0
2012-12-28,31900,32300,31900,32150,40165,662851.0,20617458.0
2013-01-02,32100,32300,31850,32250,107981,664913.0,20617458.0
2013-01-03,32400,32400,31600,32100,93742,661820.0,20617458.0
2013-01-04,31750,32650,31750,32300,75142,665944.0,20617458.0
2013-01-07,32150,33050,31950,32750,77117,675222.0,20617458.0
2013-01-08,32400,32950,32350,32650,45641,673160.0,20617458.0
2013-01-09,32350,32950,32300,32850,41959,677283.0,20617458.0
2013-01-10,32800,32950,31950,32000,83201,659759.0,20617458.0
2013-01-11,32000,33150,31950,33000,109748,680376.0,20617458.0
2013-01-14,33200,34800,33000,34400,165639,709241.0,20617458.0
2013-01-15,34750,35050,33700,33900,109018,698932.0,20617458.0
2013-01-16,33800,34550,33750,34400,61104,709241.0,20617458.0
2013-01-17,34550,35300,34450,34900,85864,719549.0,20617458.0
2013-01-18,34600,35350,34500,35350,74696,728827.0,20617458.0
2013-01-21,35400,35600,34500,34500,49503,711302.0,20617458.0
2013-01-22,34300,35700,34300,35250,78645,726765.0,20617458.0
2013-01-23,35350,35500,34350,34400,52621,709241.0,20617458.0
2013-01-24,34550,35250,33900,34050,53437,702024.0,20617458.0
2013-01-25,34350,35400,33900,35150,113182,724704.0,20617458.0
2013-01-28,35250,36200,35200,35350,108125,728827.0,20617458.0
2013-01-29,35650,35700,34850,35050,53973,722642.0,20617458.0
2013-01-30,35250,35900,34850,35150,93440,724704.0,20617458.0
2013-01-31,34950,36850,34950,36800,178156,758722.0,20617458.0
2013-02-01,36750,37750,36500,37450,168190,772124.0,20617458.0
2013-02-04,38200,38550,37850,38400,192816,791710.0,20617458.0
2013-02-05,38000,39200,37750,38850,177491,800988.0,20617458.0
2013-02-06,38850,43000,38400,38950,191793,803050.0,20617458.0
2013-02-07,39100,39150,37800,38250,244689,788618.0,20617458.0
2013-02-08,38250,39350,37850,38300,165515,789649.0,20617458.0
2013-02-12,38700,39200,38300,39000,126794,804081.0,20617458.0
2013-02-13,38800,40100,38250,39900,207808,822637.0,20617458.0
2013-02-14,40600,40600,39550,40100,149729,826760.0,20617458.0
2013-02-15,39750,40300,39500,39650,106705,817482.0,20617458.0
2013-02-18,39650,40000,39250,39850,78700,821606.0,20617458.0
2013-02-19,40200,40200,39150,39250,142833,809235.0,20617458.0
2013-02-20,39300,39850,39200,39850,113736,821606.0,20617458.0
2013-02-21,39700,39850,38200,38500,144716,793772.0,20617458.0
2013-02-22,38800,39600,38250,39100,110016,806143.0,20617458.0
2013-02-25,39600,41500,39500,41400,278378,853563.0,20617458.0
2013-02-26,41350,41950,40450,41900,225222,863871.0,20617458.0
2013-02-27,42250,42500,41100,41250,119084,850470.0,20617458.0
2013-02-28,41200,42100,40950,42100,96323,867995.0,20617458.0
2013-03-04,42100,43000,41400,42550,160125,877273.0,20617458.0
2013-03-05,42750,42750,42200,42350,83719,873149.0,20617458.0
2013-03-06,42800,42800,41100,41400,109137,853563.0,20617458.0
2013-03-07,41250,41700,40900,41200,63618,849439.0,20617458.0
2013-03-08,41600,43400,41550,43400,174339,894798.0,20617458.0
2013-03-11,43650,44900,43550,44700,394252,921600.0,20617458.0
2013-03-12,45000,45400,44200,44250,170231,912323.0,20617458.0
2013-03-13,45000,47400,44550,47000,395060,969021.0,20617458.0
2013-03-14,46500,48050,46100,47800,242512,985514.0,20617458.0
2013-03-15,47700,48450,47150,47800,171911,985514.0,20617458.0
2013-03-18,47750,48600,46900,47500,116365,979329.0,20617458.0
2013-03-19,47900,47900,46200,46450,146675,957681.0,20617458.0
2013-03-20,46500,47050,45700,46700,124320,962835.0,20617458.0
2013-03-21,46550,47600,46450,47350,119160,976237.0,20617458.0
2013-03-22,47500,48750,47000,48700,94358,1004070.0,20617458.0
2013-03-25,48750,49400,48250,49250,185045,1015410.0,20617458.0
2013-03-26,49300,49850,48550,49100,134951,1012317.0,20617458.0
2013-03-27,49400,49400,47900,48150,81803,992731.0,20617458.0
2013-03-28,47800,50500,47800,50200,146946,1034996.0,20617458.0
2013-03-29,50600,51100,49800,49950,131138,1029842.0,20617458.0
2013-04-01,50000,50800,48750,48850,93501,1007163.0,20617458.0
2013-04-02,49450,50100,49450,49900,115593,1028811.0,20617458.0
2013-04-03,49500,50200,49150,50100,110291,1032935.0,20617458.0
2013-04-04,49700,50400,49050,49850,120702,1027780.0,20617458.0
2013-04-05,50200,51200,49000,49100,141597,1012317.0,20617458.0
2013-04-08,49100,49450,46800,47250,177339,974175.0,20617458.0
2013-04-09,46650,48400,46600,48400,190742,997885.0,20617458.0
2013-04-10,47900,48400,47550,48000,107155,989638.0,20617458.0
2013-04-11,48300,50400,48200,50000,274577,1030873.0,20617458.0
2013-04-12,50100,52200,50100,52100,300787,1074170.0,20617458.0
2013-04-15,52200,53700,51400,53200,160091,1096849.0,20617458.0
2013-04-16,52500,54300,52100,54200,137302,1117466.0,20617458.0
2013-04-17,54000,55200,53700,54000,130193,1113343.0,20617458.0
2013-04-18,53800,55000,52900,53700,135907,1107157.0,20617458.0
2013-04-19,53700,54800,52500,54300,70880,1119528.0,20617458.0
2013-04-22,54000,55400,53800,55400,114741,1142207.0,20617458.0
2013-04-23,55900,57100,54800,57000,136557,1175195.0,20617458.0
2013-04-24,57100,58400,55800,56000,133094,1154578.0,20617458.0
2013-04-25,55700,57000,53200,53900,226551,1111281.0,20617458.0
2013-04-26,54100,55300,53500,54300,127669,1119528.0,20617458.0
2013-04-29,55400,57800,55000,57600,257413,1187566.0,20617458.0
2013-04-30,57700,57900,55500,56300,136585,1160763.0,20617458.0
2013-05-02,56300,57600,56300,57500,99989,1185504.0,20617458.0
2013-05-03,57600,57600,54400,55900,184034,1152516.0,20617458.0
2013-05-06,55300,55900,54000,54000,141336,1113343.0,20617458.0
2013-05-07,54000,57100,54000,57100,209755,1177257.0,20617458.0
2013-05-08,57000,57600,55600,57300,144638,1181380.0,20617458.0
2013-05-09,57400,58500,54600,58500,222932,1206121.0,20617458.0
2013-05-10,58400,59900,58000,59300,170383,1222615.0,20617458.0
2013-05-13,59400,60800,59400,60000,150811,1237047.0,20617458.0
2013-05-14,60000,60400,56500,57300,205668,1181380.0,20617458.0
2013-05-15,56900,58200,56300,57000,142996,1175195.0,20617458.0
2013-05-16,57700,58600,57300,57500,184249,1185504.0,20617458.0
2013-05-20,57600,59100,56900,59100,126462,1218492.0,20617458.0
2013-05-21,58000,58500,57400,57900,156628,1193751.0,20617458.0
2013-05-22,57000,57800,55100,57400,366288,1183442.0,20617458.0
2013-05-23,56800,57600,56500,56800,120728,1171072.0,20617458.0
2013-05-24,56800,56900,53800,54000,382082,1113343.0,20617458.0
2013-05-27,53000,54300,51300,53500,348944,1103034.0,20617458.0
2013-05-28,53700,56100,53500,55800,215907,1150454.0,20617458.0
2013-05-29,56700,57100,54100,54700,193387,1127775.0,20617458.0
2013-05-30,55000,56100,53500,53700,280569,1107157.0,20617458.0
2013-05-31,53500,54400,52800,54400,244197,1121590.0,20617458.0
2013-06-03,53400,54200,50700,51000,386332,1051490.0,20617458.0
2013-06-04,51400,51700,49200,50500,314619,1041182.0,20617458.0
2013-06-05,50500,50900,48300,48700,250967,1004070.0,20617458.0
2013-06-07,49000,52200,48900,52100,340589,1074170.0,20617458.0
2013-06-10,52100,52900,51300,52100,154640,1074170.0,20617458.0
2013-06-11,51900,52900,50900,52200,103680,1076231.0,20617458.0
2013-06-12,52000,54300,51900,54200,172800,1117466.0,20617458.0
2013-06-13,54000,54500,52700,53100,131382,1094787.0,20617458.0
2013-06-14,54000,54900,51100,52000,137365,1072108.0,20617458.0
2013-06-17,51300,52000,49400,49750,202976,1025719.0,20617458.0
2013-06-18,50100,52900,49100,52800,134520,1088602.0,20617458.0
2013-06-19,52800,54200,52400,52700,137207,1086540.0,20617458.0
2013-06-20,51500,54400,51400,53900,223454,1111281.0,20617458.0
2013-06-21,52700,52900,50600,51000,272199,1051490.0,20617458.0
2013-06-24,50700,51400,50000,50000,104052,1030873.0,20617458.0
2013-06-25,49500,50900,46500,48000,216289,989638.0,20617458.0
2013-06-26,48250,50600,47800,50000,146012,1030873.0,20617458.0
2013-06-27,50800,51200,49650,49950,125113,1029842.0,20617458.0
2013-06-28,50000,50900,49300,50000,188196,1030873.0,20617458.0
2013-07-01,50000,52300,49600,51300,179053,1057676.0,20617458.0
2013-07-02,51500,53000,50900,51300,209622,1057676.0,20617458.0
2013-07-03,51200,51800,50500,50900,110804,1049429.0,20617458.0
2013-07-04,50900,52100,50900,51800,89709,1067984.0,20617458.0
2013-07-05,52200,52200,49000,49500,253426,1020564.0,20617458.0
2013-07-08,49500,50100,48400,49000,104335,1010255.0,20617458.0
2013-07-09,49300,49850,47600,48350,253948,996854.0,20617458.0
2013-07-10,47350,47700,45800,46200,289125,952527.0,20617458.0
2013-07-11,47000,49250,47000,48550,212250,1000978.0,20617458.0
2013-07-12,48650,49450,47700,48900,186751,1008194.0,20617458.0
2013-07-15,47850,50200,47850,50000,121043,1030873.0,20617458.0
2013-07-16,50300,51300,49400,50800,140916,1074995.0,21161313.0
2013-07-17,51000,53500,50700,53200,296559,1125782.0,21161313.0
2013-07-18,53200,54300,52500,53000,209511,1121550.0,21161313.0
2013-07-19,52800,53400,51700,51900,127437,1098272.0,21161313.0
2013-07-22,51500,52800,51400,52000,70584,1100388.0,21161313.0
2013-07-23,51900,52300,49800,49900,219489,1055950.0,21161313.0
2013-07-24,50200,50900,49900,50000,85299,1058066.0,21161313.0
2013-07-25,49800,49800,47500,47500,416810,1005162.0,21161313.0
2013-07-26,47600,48400,47500,48150,189519,1018917.0,21161313.0
2013-07-29,48150,48450,46600,46600,248129,986117.0,21161313.0
2013-07-30,46400,47100,46000,46850,143614,991408.0,21161313.0
2013-07-31,47150,48450,47150,48000,214435,1015743.0,21161313.0
2013-08-01,48350,48350,46950,47000,175631,994582.0,21161313.0
2013-08-02,47500,47550,45750,45850,309806,970246.0,21161313.0
2013-08-05,46450,47400,46450,47300,136881,1000930.0,21161313.0
2013-08-06,47300,49850,47300,49600,351799,1049601.0,21161313.0
2013-08-07,49600,51900,48700,51700,437237,1094040.0,21161313.0
2013-08-08,51600,51600,50000,50900,165475,1077111.0,21161313.0
2013-08-09,49800,52000,49700,51200,191100,1083459.0,21161313.0
2013-08-12,50800,50800,48150,49000,256744,1036904.0,21161313.0
2013-08-13,49150,50200,48650,50200,108057,1062298.0,21161313.0
2013-08-14,50400,50400,49600,50200,150148,1062298.0,21161313.0
2013-08-16,49300,50200,48050,48200,206396,1019975.0,21161313.0
2013-08-19,48200,49500,47900,49500,168253,1047485.0,21161313.0
2013-08-20,49000,50600,49000,49500,167539,1047485.0,21161313.0
2013-08-21,49500,49950,48200,48600,87402,1028440.0,21161313.0
2013-08-22,48100,48100,46500,46500,204869,984001.0,21161313.0
2013-08-23,47000,47200,46500,46700,128877,988233.0,21161313.0
2013-08-26,46900,47550,46750,47250,99684,999872.0,21161313.0
2013-08-27,47450,49450,47300,48100,239912,1017859.0,21161313.0
2013-08-28,47100,47550,46500,46800,155590,990349.0,21161313.0
2013-08-29,48000,48200,47250,47600,106490,1007278.0,21161313.0
2013-08-30,47650,49000,47000,48500,129073,1026324.0,21161313.0
2013-09-02,49000,49900,49000,49600,84365,1049601.0,21161313.0
2013-09-03,50000,50000,48900,49200,92561,1041137.0,21161313.0
2013-09-04,49150,49450,48550,49400,81131,1045369.0,21161313.0
2013-09-05,49450,52000,49400,52000,292193,1100388.0,21161313.0
2013-09-06,52400,52500,51400,51700,178478,1094040.0,21161313.0
2013-09-09,52200,53000,51700,52700,225194,1115201.0,21161313.0
2013-09-10,52400,52500,50100,50500,311930,1068646.0,21161313.0
2013-09-11,51000,51400,50500,51300,160179,1085575.0,21161313.0
2013-09-12,51000,53200,50500,53100,319504,1123666.0,21161313.0
2013-09-13,53000,54000,52200,53000,177667,1121550.0,21161313.0
2013-09-16,52700,53300,51500,51500,153767,1089808.0,21161313.0
2013-09-17,51600,52000,50500,51700,118741,1094040.0,21161313.0
2013-09-23,52200,52700,50900,51300,148269,1085575.0,21161313.0
2013-09-24,51700,54500,51500,54000,432921,1142711.0,21161313.0
2013-09-25,54400,54400,52500,52500,191309,1110969.0,21161313.0
2013-09-26,52400,55700,52000,55000,360312,1163872.0,21161313.0
2013-09-27,54500,56900,53800,56800,282001,1201963.0,21161313.0
2013-09-30,56700,57300,54200,55000,292497,1163872.0,21161313.0
2013-10-01,55000,55600,53500,54100,163703,1144827.0,21161313.0
2013-10-02,54900,55400,53500,53900,192751,1140595.0,21161313.0
2013-10-04,54000,56200,53000,55000,244385,1163872.0,21161313.0
2013-10-07,55600,55900,53700,53700,154979,1136363.0,21161313.0
2013-10-08,54300,54500,53400,53500,98901,1132130.0,21161313.0
2013-10-10,53500,55000,53500,54600,80479,1155408.0,21161313.0
2013-10-11,55000,55000,53900,53900,88390,1140595.0,21161313.0
2013-10-14,53700,54400,52600,53200,76578,1125782.0,21161313.0
2013-10-15,53200,53800,52600,53500,94412,1132130.0,21161313.0
2013-10-16,53500,54300,51000,52400,154228,1108853.0,21161313.0
2013-10-17,52900,52900,50700,50800,140592,1074995.0,21161313.0
2013-10-18,51100,51500,49300,50800,178164,1074995.0,21161313.0
2013-10-21,50800,52000,50500,51600,86015,1091924.0,21161313.0
2013-10-22,52000,52000,50700,51200,79187,1083459.0,21161313.0
2013-10-23,51300,51400,49800,50200,106610,1062298.0,21161313.0
2013-10-24,50400,51000,49800,50600,98644,1070762.0,21161313.0
2013-10-25,51000,51900,50600,51500,78334,1089808.0,21161313.0
2013-10-28,52000,52000,51000,51500,39685,1089808.0,21161313.0
2013-10-29,51500,51600,50400,50800,70368,1074995.0,21161313.0
2013-10-30,50800,51000,50300,50700,59602,1072879.0,21161313.0
2013-10-31,51000,51000,49700,49950,99707,1057008.0,21161313.0
2013-11-01,50300,52100,49400,51600,153778,1091924.0,21161313.0
2013-11-04,51600,51600,50600,50700,40789,1072879.0,21161313.0
2013-11-05,50500,51000,50100,50600,83051,1070762.0,21161313.0
2013-11-06,51000,51400,50000,50500,92530,1068646.0,21161313.0
2013-11-07,50100,50100,46300,48550,494614,1027382.0,21161313.0
2013-11-08,48000,49400,47850,48550,709155,1027382.0,21161313.0
2013-11-11,49500,49500,45150,46050,336292,974478.0,21161313.0
2013-11-12,46400,48200,46000,47850,104710,1012569.0,21161313.0
2013-11-13,47350,50100,47350,48300,176300,1022091.0,21161313.0
2013-11-14,48350,50000,48350,49850,86322,1054891.0,21161313.0
2013-11-15,49850,50000,49100,49400,79952,1045369.0,21161313.0
2013-11-18,50000,50200,48950,49150,40556,1040079.0,21161313.0
2013-11-19,49500,49900,48800,49550,59134,1048543.0,21161313.0
2013-11-20,49250,50100,49050,49850,57850,1054891.0,21161313.0
2013-11-21,49600,49700,48900,49300,30473,1043253.0,21161313.0
2013-11-22,49300,49650,49050,49400,21890,1045369.0,21161313.0
2013-11-25,49400,49900,48550,48900,48401,1034788.0,21161313.0
2013-11-26,48900,49000,48350,48350,62609,1023149.0,21161313.0
2013-11-27,48100,48850,48000,48350,73146,1023149.0,21161313.0
2013-11-28,48550,48800,47800,48200,52957,1019975.0,21161313.0
2013-11-29,48200,48550,47500,48150,85712,1018917.0,21161313.0
2013-12-02,48400,48400,47550,48000,69374,1015743.0,21161313.0
2013-12-03,48050,48050,46500,47200,146203,998814.0,21161313.0
2013-12-04,46800,47900,46750,47200,69888,998814.0,21161313.0
2013-12-05,46850,47550,46850,47200,61227,998814.0,21161313.0
