지역난방공사(071320),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2013-06-17,90400,90400,86100,87600,20295,1014298.0,11578744.0
2013-06-18,86900,87900,85600,85900,18131,994614.0,11578744.0
2013-06-19,87900,87900,85500,87400,15527,1011982.0,11578744.0
2013-06-20,87200,88400,85900,87200,13109,1009666.0,11578744.0
2013-06-21,85800,87800,85000,87500,15689,1013140.0,11578744.0
2013-06-24,87600,88300,85200,85200,11898,986509.0,11578744.0
2013-06-25,85900,86300,82100,83900,15582,971457.0,11578744.0
2013-06-26,84200,85500,81200,84300,18677,976088.0,11578744.0
2013-06-27,84700,89300,84700,88100,12142,1020087.0,11578744.0
2013-06-28,89600,91800,88100,90000,18851,1042087.0,11578744.0
2013-07-01,91800,91800,88300,88600,9754,1025877.0,11578744.0
2013-07-02,90800,91700,88600,91100,11177,1054824.0,11578744.0
2013-07-03,91100,91500,89800,90200,8478,1044403.0,11578744.0
2013-07-04,90200,91300,90000,91300,7184,1057139.0,11578744.0
2013-07-05,91000,92400,89800,92300,12327,1068718.0,11578744.0
2013-07-08,93000,93700,92400,93500,24983,1082613.0,11578744.0
2013-07-09,94000,94000,91300,91300,10807,1057139.0,11578744.0
2013-07-10,90900,92700,89400,89400,8327,1035140.0,11578744.0
2013-07-11,89200,91500,89200,91000,5847,1053666.0,11578744.0
2013-07-12,91500,92800,90700,92100,4943,1066402.0,11578744.0
2013-07-15,91300,92700,91300,92700,4332,1073350.0,11578744.0
2013-07-16,92700,93500,91700,93100,8592,1077981.0,11578744.0
2013-07-17,93100,93500,91900,92300,5030,1068718.0,11578744.0
2013-07-18,92800,92800,91000,91100,8507,1054824.0,11578744.0
2013-07-19,91200,92000,90500,91500,3501,1059455.0,11578744.0
2013-07-22,91000,93000,91000,91300,7477,1057139.0,11578744.0
2013-07-23,92100,93500,91000,92900,7114,1075665.0,11578744.0
2013-07-24,93600,93900,92400,93600,7051,1083770.0,11578744.0
2013-07-25,92700,93900,92700,93000,2884,1076823.0,11578744.0
2013-07-26,93500,93500,92500,93300,2614,1080297.0,11578744.0
2013-07-29,93000,93900,92700,93300,8157,1080297.0,11578744.0
2013-07-30,92600,93500,92400,93500,7365,1082613.0,11578744.0
2013-07-31,92900,93900,92500,93500,3831,1082613.0,11578744.0
2013-08-01,93900,93900,92700,92700,6485,1073350.0,11578744.0
2013-08-02,92700,93200,89800,90300,17412,1045561.0,11578744.0
2013-08-05,90400,90400,88400,88700,7703,1027035.0,11578744.0
2013-08-06,88000,90000,87900,90000,3958,1042087.0,11578744.0
2013-08-07,90800,91200,90100,90900,2854,1052508.0,11578744.0
2013-08-08,90900,91000,89800,90000,2788,1042087.0,11578744.0
2013-08-09,90400,91700,88800,88800,10957,1028192.0,11578744.0
2013-08-12,88400,90500,88400,89800,6753,1039771.0,11578744.0
2013-08-13,89800,90400,87600,88000,13697,1018929.0,11578744.0
2013-08-14,88000,89200,88000,88900,6230,1029350.0,11578744.0
2013-08-16,88800,90000,87900,89200,4562,1032824.0,11578744.0
2013-08-19,89000,89800,87500,89200,7553,1032824.0,11578744.0
2013-08-20,89600,89600,88000,88000,7043,1018929.0,11578744.0
2013-08-21,88000,88200,87000,87400,6672,1011982.0,11578744.0
2013-08-22,87000,88900,83600,84000,18044,972614.0,11578744.0
2013-08-23,84000,85500,84000,85500,7005,989983.0,11578744.0
2013-08-26,85400,86700,84300,86700,4074,1003877.0,11578744.0
2013-08-27,86900,87000,85300,86400,5416,1000403.0,11578744.0
2013-08-28,84500,87000,84500,86900,7789,1006193.0,11578744.0
2013-08-29,86900,88200,86200,87800,2514,1016614.0,11578744.0
2013-08-30,87800,88400,86700,87200,7438,1009666.0,11578744.0
2013-09-02,87100,91200,87100,90900,15344,1052508.0,11578744.0
2013-09-03,91900,92500,91100,92400,14396,1069876.0,11578744.0
2013-09-04,92400,92800,90600,92700,13589,1073350.0,11578744.0
2013-09-05,92200,93100,91800,92200,10910,1067560.0,11578744.0
2013-09-06,93300,93300,90600,91300,16585,1057139.0,11578744.0
2013-09-09,91800,92400,90000,92100,20691,1066402.0,11578744.0
2013-09-10,92100,92500,90800,91800,14276,1062929.0,11578744.0
2013-09-11,91500,92300,90600,91700,14348,1061771.0,11578744.0
2013-09-12,91100,92300,90000,92300,23776,1068718.0,11578744.0
2013-09-13,91200,91800,90600,91400,19524,1058297.0,11578744.0
2013-09-16,91500,92000,90900,91700,19135,1061771.0,11578744.0
2013-09-17,91700,92000,90800,92000,12925,1065244.0,11578744.0
2013-09-23,92900,94200,92400,93700,23886,1084928.0,11578744.0
2013-09-24,93700,96100,93700,96100,35005,1112717.0,11578744.0
2013-09-25,96500,98500,96200,98100,43129,1135875.0,11578744.0
2013-09-26,98600,98600,95800,97800,68115,1132401.0,11578744.0
2013-09-27,97600,98400,96400,98200,18552,1137033.0,11578744.0
2013-09-30,98200,98900,96800,98900,13802,1145138.0,11578744.0
2013-10-01,98100,98800,97700,98400,26475,1139348.0,11578744.0
2013-10-02,98400,98600,97700,98300,17740,1138191.0,11578744.0
2013-10-04,98300,98300,96800,96800,10900,1120822.0,11578744.0
2013-10-07,96100,97900,95800,97900,14126,1133559.0,11578744.0
2013-10-08,97000,98000,97000,98000,10263,1134717.0,11578744.0
2013-10-10,98700,98700,95900,96100,19492,1112717.0,11578744.0
2013-10-11,97300,97900,96300,97200,14088,1125454.0,11578744.0
2013-10-14,96500,102000,96500,101000,51815,1169453.0,11578744.0
2013-10-15,101500,102000,99500,99500,23657,1152085.0,11578744.0
2013-10-16,100000,107500,100000,104500,43142,1209979.0,11578744.0
2013-10-17,104500,106000,100500,105000,45846,1215768.0,11578744.0
2013-10-18,104000,104500,102000,102000,16130,1181032.0,11578744.0
2013-10-21,101500,101500,98600,99500,30577,1152085.0,11578744.0
2013-10-22,99100,99800,97800,98200,28402,1137033.0,11578744.0
2013-10-23,98800,98800,96400,98500,28585,1140506.0,11578744.0
2013-10-24,97400,98900,97400,98500,10239,1140506.0,11578744.0
2013-10-25,99000,99000,97400,97800,7699,1132401.0,11578744.0
2013-10-28,98000,98500,96500,98200,11018,1137033.0,11578744.0
2013-10-29,98200,99800,97400,99800,14400,1155559.0,11578744.0
2013-10-30,99400,100000,99000,99600,9342,1153243.0,11578744.0
2013-10-31,99800,99800,98100,99200,9789,1148611.0,11578744.0
2013-11-01,99700,101500,99200,100500,11143,1163664.0,11578744.0
2013-11-04,100500,100500,98000,98500,12028,1140506.0,11578744.0
2013-11-05,98100,99800,98000,99600,11176,1153243.0,11578744.0
2013-11-06,99600,100000,99100,99800,10960,1155559.0,11578744.0
2013-11-07,100500,100500,99500,99600,12129,1153243.0,11578744.0
2013-11-08,96100,96500,89500,91000,59661,1053666.0,11578744.0
2013-11-11,92400,92400,88400,89500,21367,1036298.0,11578744.0
2013-11-12,89600,90900,88900,89000,13449,1030508.0,11578744.0
2013-11-13,88500,89800,88100,89200,8824,1032824.0,11578744.0
2013-11-14,89200,91600,89200,91400,10024,1058297.0,11578744.0
2013-11-15,90700,92900,90700,92600,12094,1072192.0,11578744.0
2013-11-18,92600,93200,91000,91600,7973,1060613.0,11578744.0
2013-11-19,92000,92300,90800,91500,12327,1059455.0,11578744.0
2013-11-20,91500,92200,90500,91000,12206,1053666.0,11578744.0
2013-11-21,91000,91000,89200,89300,10505,1033982.0,11578744.0
2013-11-22,89000,89800,87700,87900,22633,1017772.0,11578744.0
2013-11-25,87300,90000,87300,89200,13253,1032824.0,11578744.0
2013-11-26,89300,89300,88500,88900,6796,1029350.0,11578744.0
2013-11-27,88900,89500,88100,88100,9340,1020087.0,11578744.0
2013-11-28,88200,88400,86300,86500,25114,1001561.0,11578744.0
2013-11-29,86800,87100,84800,85000,25215,984193.0,11578744.0
2013-12-02,85700,88000,85200,87800,20533,1016614.0,11578744.0
2013-12-03,87900,87900,86100,86800,10391,1005035.0,11578744.0
2013-12-04,86900,87700,86300,87400,19996,1011982.0,11578744.0
2013-12-05,88000,88000,86700,87500,8383,1013140.0,11578744.0
2013-12-06,86700,87300,85500,85600,16075,991140.0,11578744.0
2013-12-09,85900,87200,85700,86900,8567,1006193.0,11578744.0
2013-12-10,87300,87600,86100,87600,8045,1014298.0,11578744.0
2013-12-11,86800,87800,86800,87700,8472,1015456.0,11578744.0
2013-12-12,86900,87100,85800,86600,10604,1002719.0,11578744.0
2013-12-13,85700,88200,85700,88200,24916,1021245.0,11578744.0
2013-12-16,88300,88900,87600,88700,12845,1027035.0,11578744.0
2013-12-17,88700,88700,86600,86700,10368,1003877.0,11578744.0
2013-12-18,86500,86800,85800,86000,5994,995772.0,11578744.0
2013-12-19,85900,86900,85700,86000,8909,995772.0,11578744.0
2013-12-20,86100,87100,86000,87000,4958,1007351.0,11578744.0
2013-12-23,87100,88500,87000,88400,12362,1023561.0,11578744.0
2013-12-24,88500,88700,87800,88500,34084,1024719.0,11578744.0
2013-12-26,88700,89000,87300,88100,42272,1020087.0,11578744.0
2013-12-27,87000,87400,86300,86600,12917,1002719.0,11578744.0
2013-12-30,86700,87400,85100,86000,12126,995772.0,11578744.0
2014-01-02,86000,86000,83000,83900,30503,971457.0,11578744.0
2014-01-03,84200,84700,83000,83600,15300,967983.0,11578744.0
2014-01-06,83700,83900,81500,83800,14463,970299.0,11578744.0
2014-01-07,83300,84000,82600,83600,4726,967983.0,11578744.0
2014-01-08,84000,84000,83300,83600,1620,967983.0,11578744.0
2014-01-09,83500,84300,82400,83300,17065,964509.0,11578744.0
2014-01-10,84000,84000,82800,83800,6665,970299.0,11578744.0
2014-01-13,83600,85100,83500,83800,6720,970299.0,11578744.0
2014-01-14,83500,83600,82300,83100,10304,962194.0,11578744.0
2014-01-15,83000,83500,82100,82200,7965,951773.0,11578744.0
2014-01-16,82200,82500,79900,81000,22941,937878.0,11578744.0
2014-01-17,80500,80600,77800,77800,41449,900826.0,11578744.0
2014-01-20,77900,78000,75500,76000,21789,879985.0,11578744.0
2014-01-21,76300,76300,74500,75100,27417,869564.0,11578744.0
2014-01-22,75100,76200,73700,75100,51753,869564.0,11578744.0
2014-01-23,75900,76000,74700,74700,14596,864932.0,11578744.0
2014-01-24,75200,75200,73100,73200,27039,847564.0,11578744.0
2014-01-27,72000,75100,71200,74800,24812,866090.0,11578744.0
2014-01-28,74700,74700,72300,72300,19328,837143.0,11578744.0
2014-01-29,72900,72900,71700,72500,9473,839459.0,11578744.0
2014-02-03,72000,73100,71800,72400,13062,838301.0,11578744.0
2014-02-04,72000,73200,70800,72900,11222,844090.0,11578744.0
2014-02-05,73000,73200,71500,72500,13490,839459.0,11578744.0
2014-02-06,72000,72300,70400,71000,18305,822091.0,11578744.0
2014-02-07,71000,72000,70800,71300,14748,825564.0,11578744.0
2014-02-10,71500,71500,70600,70900,8410,820933.0,11578744.0
2014-02-11,70600,72000,70600,71800,9539,831354.0,11578744.0
2014-02-12,72200,72200,71000,71500,13102,827880.0,11578744.0
2014-02-13,71500,71800,71000,71500,9041,827880.0,11578744.0
2014-02-14,71500,73300,71100,71500,32644,827880.0,11578744.0
2014-02-17,71400,71400,69400,70100,27267,811670.0,11578744.0
2014-02-18,70200,70200,69100,69600,19158,805881.0,11578744.0
2014-02-19,69500,70100,68800,68800,19199,796618.0,11578744.0
2014-02-20,69000,69700,68600,69000,19312,798933.0,11578744.0
2014-02-21,69200,69300,68500,68800,20045,796618.0,11578744.0
2014-02-24,68800,69100,67900,68300,19017,790828.0,11578744.0
2014-02-25,68400,70000,68300,70000,15112,810512.0,11578744.0
2014-02-26,71000,71500,70600,71200,38250,824407.0,11578744.0
2014-02-27,71200,71400,70500,70700,11758,818617.0,11578744.0
2014-02-28,70900,70900,69000,69500,21687,804723.0,11578744.0
2014-03-03,69200,69900,69100,69300,9947,802407.0,11578744.0
2014-03-04,69000,69600,68200,68300,16494,790828.0,11578744.0
2014-03-05,69000,69100,68200,68400,9327,791986.0,11578744.0
2014-03-06,68600,69000,68300,69000,10196,798933.0,11578744.0
2014-03-07,69100,69100,68200,68400,11711,791986.0,11578744.0
2014-03-10,68600,68600,66800,66800,26738,773460.0,11578744.0
2014-03-11,66800,67100,66400,66900,12267,774618.0,11578744.0
2014-03-12,66800,66800,65800,66000,16697,764197.0,11578744.0
2014-03-13,66200,67200,65800,67000,18317,775776.0,11578744.0
2014-03-14,66700,67200,66600,67200,9838,778092.0,11578744.0
2014-03-17,67000,67900,66800,67300,14963,779249.0,11578744.0
2014-03-18,67400,67800,66300,66700,12303,772302.0,11578744.0
2014-03-19,66800,68600,66400,68500,17105,793144.0,11578744.0
2014-03-20,68300,69400,67800,69300,19167,802407.0,11578744.0
2014-03-21,69500,69500,68800,69400,8798,803565.0,11578744.0
2014-03-24,69700,69900,68900,69100,11992,800091.0,11578744.0
2014-03-25,68900,69100,68000,68200,19063,789670.0,11578744.0
2014-03-26,68400,69500,68300,69500,10989,804723.0,11578744.0
2014-03-27,69500,70200,68900,69300,12197,802407.0,11578744.0
2014-03-28,69100,69400,68000,68400,18806,791986.0,11578744.0
2014-03-31,68200,68500,67600,68100,12558,788512.0,11578744.0
2014-04-01,67800,68300,67500,68100,12005,788512.0,11578744.0
2014-04-02,68200,68800,68000,68600,7343,794302.0,11578744.0
2014-04-03,68700,69500,68400,69000,18834,798933.0,11578744.0
2014-04-04,68600,69000,68400,68900,5450,797775.0,11578744.0
2014-04-07,68900,69800,68500,69500,12914,804723.0,11578744.0
2014-04-08,69100,71500,69000,71500,33909,827880.0,11578744.0
2014-04-09,71500,73700,71300,73600,37604,852196.0,11578744.0
2014-04-10,74200,74200,72600,73100,25343,846406.0,11578744.0
2014-04-11,72700,73800,72300,73700,13602,853353.0,11578744.0
2014-04-14,73700,74000,73000,73900,13032,855669.0,11578744.0
2014-04-15,73800,73800,72600,72800,12874,842933.0,11578744.0
2014-04-16,72800,73300,72100,73100,14610,846406.0,11578744.0
2014-04-17,73000,73100,72500,72700,12720,841775.0,11578744.0
2014-04-18,72500,72800,71600,72400,14221,838301.0,11578744.0
2014-04-21,72400,72600,72000,72600,13369,840617.0,11578744.0
2014-04-22,72500,73600,72500,73200,9344,847564.0,11578744.0
2014-04-23,73200,74500,73000,73900,13255,855669.0,11578744.0
2014-04-24,73400,74100,72400,73000,18730,845248.0,11578744.0
2014-04-25,73400,73400,72300,72700,13544,841775.0,11578744.0
2014-04-28,72500,73900,72400,73200,6579,847564.0,11578744.0
2014-04-29,73100,73500,72500,72800,7544,842933.0,11578744.0
2014-04-30,73000,73000,72200,72300,7959,837143.0,11578744.0
2014-05-02,72600,72600,71100,71400,15188,826722.0,11578744.0
2014-05-07,70900,71500,70800,70800,11623,819775.0,11578744.0
2014-05-08,70800,71900,70700,71700,9725,830196.0,11578744.0
2014-05-09,70700,71700,70700,71100,5788,823249.0,11578744.0
2014-05-12,71000,71700,70700,71200,8320,824407.0,11578744.0
2014-05-13,71800,71800,70900,71400,8804,826722.0,11578744.0
2014-05-14,71200,71800,71000,71800,14051,831354.0,11578744.0
2014-05-15,71800,71800,70900,71800,9326,831354.0,11578744.0
2014-05-16,70900,71400,70700,70900,11921,820933.0,11578744.0
2014-05-19,70800,72200,70800,72000,11762,833670.0,11578744.0
2014-05-20,71900,72100,69900,70400,12185,815144.0,11578744.0
2014-05-21,70200,70200,69400,69400,5222,803565.0,11578744.0
2014-05-22,69500,70300,69200,69900,10015,809354.0,11578744.0
2014-05-23,70300,70300,68800,69000,13035,798933.0,11578744.0
2014-05-26,69100,69400,68100,68600,7844,794302.0,11578744.0
2014-05-27,68300,68700,67800,67900,9762,786197.0,11578744.0
2014-05-28,68000,68500,67800,68100,7628,788512.0,11578744.0
2014-05-29,68400,68400,67200,67500,8545,781565.0,11578744.0
2014-05-30,67400,67400,66500,66500,10776,769986.0,11578744.0
2014-06-02,66800,67800,66800,67300,7032,779249.0,11578744.0
2014-06-03,66900,67000,65000,65100,23330,753776.0,11578744.0
2014-06-05,64800,65300,63600,63700,21497,737566.0,11578744.0
2014-06-09,64100,66100,64100,65700,12513,760723.0,11578744.0
2014-06-10,65300,65900,65100,65500,4803,758408.0,11578744.0
2014-06-11,65500,65900,64700,65400,7394,757250.0,11578744.0
2014-06-12,65600,66200,65200,65500,7977,758408.0,11578744.0
2014-06-13,65400,65800,63900,63900,21356,739882.0,11578744.0
2014-06-16,64000,64500,64000,64200,6141,743355.0,11578744.0
2014-06-17,64200,64300,63700,63900,7746,739882.0,11578744.0
2014-06-18,64100,64400,63600,64000,7210,741040.0,11578744.0
2014-06-19,64300,65200,64300,65000,10527,752618.0,11578744.0
2014-06-20,64800,65900,64600,65600,12424,759566.0,11578744.0
2014-06-23,65700,66500,65600,66000,7693,764197.0,11578744.0
2014-06-24,65300,65600,65000,65100,10555,753776.0,11578744.0
2014-06-25,65100,65100,64200,64300,12041,744513.0,11578744.0
2014-06-26,64100,65400,63900,65300,5980,756092.0,11578744.0
2014-06-27,64900,65300,64800,65000,3946,752618.0,11578744.0
2014-06-30,65000,66000,64900,66000,6180,764197.0,11578744.0
2014-07-01,66200,68700,65800,68600,15862,794302.0,11578744.0
2014-07-02,68600,69000,67500,68800,9348,796618.0,11578744.0
2014-07-03,68700,69300,68200,68600,7395,794302.0,11578744.0
2014-07-04,68600,69100,68100,68200,4564,789670.0,11578744.0
2014-07-07,68600,69600,67900,69000,7989,798933.0,11578744.0
2014-07-08,68900,69500,68800,69000,11981,798933.0,11578744.0
2014-07-09,69300,69400,68500,68800,6848,796618.0,11578744.0
2014-07-10,68700,69200,68600,68900,4135,797775.0,11578744.0
2014-07-11,68700,68700,67500,67600,8967,782723.0,11578744.0
2014-07-14,67700,67700,66000,66100,14835,765355.0,11578744.0
2014-07-15,66100,66700,65200,65600,15638,759566.0,11578744.0
2014-07-16,65700,66600,65600,66600,5205,771144.0,11578744.0
2014-07-17,66500,67000,65800,66500,6705,769986.0,11578744.0
2014-07-18,66400,67900,66200,67900,7973,786197.0,11578744.0
2014-07-21,67900,69800,67900,69700,18568,807038.0,11578744.0
2014-07-22,69700,70200,69000,69800,9969,808196.0,11578744.0
2014-07-23,69800,71000,69600,70700,13224,818617.0,11578744.0
2014-07-24,70800,71000,70100,70400,9137,815144.0,11578744.0
2014-07-25,70400,72200,70400,71200,12684,824407.0,11578744.0
2014-07-28,71200,72200,70300,71300,14288,825564.0,11578744.0
2014-07-29,71300,71300,69400,70200,15773,812828.0,11578744.0
2014-07-30,70200,74700,69800,74600,53839,863774.0,11578744.0
2014-07-31,74500,76500,73600,75400,42442,873037.0,11578744.0
2014-08-01,74200,75400,74100,74700,18238,864932.0,11578744.0
2014-08-04,74900,74900,73500,74300,14377,860301.0,11578744.0
2014-08-05,74300,74300,73300,73300,12535,848722.0,11578744.0
2014-08-06,73000,73200,71000,71700,17922,830196.0,11578744.0
2014-08-07,71700,72700,71100,71800,11607,831354.0,11578744.0
2014-08-08,71900,73000,70900,72900,14459,844090.0,11578744.0
2014-08-11,73400,73500,71600,71800,10508,831354.0,11578744.0
2014-08-12,71900,72700,71600,71800,7516,831354.0,11578744.0
2014-08-13,72600,72600,71000,71500,10383,827880.0,11578744.0
2014-08-14,71900,72500,70900,71500,20525,827880.0,11578744.0
2014-08-18,69800,70000,67800,68200,43963,789670.0,11578744.0
2014-08-19,67800,67900,65700,66300,48912,767671.0,11578744.0
2014-08-20,66300,67400,65300,67300,38278,779249.0,11578744.0
2014-08-21,66700,67300,65900,66500,14801,769986.0,11578744.0
2014-08-22,66800,66800,65900,66700,16653,772302.0,11578744.0
2014-08-25,66500,66500,65500,65500,18178,758408.0,11578744.0
2014-08-26,65300,66200,65200,65800,15787,761881.0,11578744.0
2014-08-27,65600,66000,65300,65400,11047,757250.0,11578744.0
2014-08-28,65800,65800,64600,65000,22753,752618.0,11578744.0
2014-08-29,65000,65600,64800,65100,8184,753776.0,11578744.0
2014-09-01,65300,65600,64600,65100,14177,753776.0,11578744.0
2014-09-02,64900,65200,64400,64900,9538,751460.0,11578744.0
2014-09-03,64600,64900,64400,64500,11260,746829.0,11578744.0
2014-09-04,64400,64500,63900,64100,15369,742197.0,11578744.0
2014-09-05,64100,65500,64100,64600,17744,747987.0,11578744.0
2014-09-11,64700,65800,64600,65700,15488,760723.0,11578744.0
2014-09-12,65800,65800,64700,65500,13433,758408.0,11578744.0
2014-09-15,65500,65500,64600,65200,11679,754934.0,11578744.0
2014-09-16,65100,65200,64600,64700,16581,749145.0,11578744.0
2014-09-17,64700,65000,64400,64800,21096,750303.0,11578744.0
2014-09-18,64700,65300,64600,64800,11925,750303.0,11578744.0
2014-09-19,64900,65300,64900,65200,11241,754934.0,11578744.0
2014-09-22,65200,65700,64900,65600,11211,759566.0,11578744.0
2014-09-23,65500,65900,65200,65800,9113,761881.0,11578744.0
2014-09-24,65600,67700,65500,67700,28440,783881.0,11578744.0
2014-09-25,67700,69400,67600,69000,32428,798933.0,11578744.0
2014-09-26,68500,69600,68100,68600,12793,794302.0,11578744.0
2014-09-29,69200,69200,66700,67400,17904,780407.0,11578744.0
2014-09-30,66900,66900,65000,65200,24077,754934.0,11578744.0
2014-10-01,65200,66800,65000,65600,11756,759566.0,11578744.0
2014-10-02,65400,65800,64600,65100,6725,753776.0,11578744.0
2014-10-06,65100,65700,64100,64300,9440,744513.0,11578744.0
2014-10-07,64900,65500,64400,64400,7078,745671.0,11578744.0
2014-10-08,64400,65900,64400,64600,8869,747987.0,11578744.0
2014-10-10,64700,64700,63700,63800,16727,738724.0,11578744.0
2014-10-13,63500,63600,62000,62200,16014,720198.0,11578744.0
2014-10-14,61500,62600,61100,61500,14226,712093.0,11578744.0
2014-10-15,61500,61900,60700,61000,10619,706303.0,11578744.0
2014-10-16,60800,60800,59400,59900,20317,693567.0,11578744.0
2014-10-17,60300,60300,58300,58400,21791,676199.0,11578744.0
2014-10-20,58200,59500,58200,58700,10702,679672.0,11578744.0
2014-10-21,59200,59400,58500,58700,7447,679672.0,11578744.0
2014-10-22,59500,61200,58800,60700,14058,702830.0,11578744.0
2014-10-23,60500,61200,60200,61000,8227,706303.0,11578744.0
2014-10-24,61400,61500,60400,60600,4860,701672.0,11578744.0
2014-10-27,60900,61000,59300,59600,9065,690093.0,11578744.0
2014-10-28,59700,60800,59200,59800,7539,692409.0,11578744.0
2014-10-29,60400,60600,59800,60200,6551,697040.0,11578744.0
2014-10-30,60600,60600,58700,59300,12641,686620.0,11578744.0
2014-10-31,59500,60200,59000,60000,11193,694725.0,11578744.0
2014-11-03,60800,60800,59800,60400,9578,699356.0,11578744.0
2014-11-04,60500,60500,57500,58100,17788,672725.0,11578744.0
2014-11-05,58400,59100,58100,58100,16638,672725.0,11578744.0
2014-11-06,58300,58900,58100,58400,6673,676199.0,11578744.0
2014-11-07,58400,59600,58400,59200,8285,685462.0,11578744.0
2014-11-10,58600,58800,57400,57800,14095,669251.0,11578744.0
2014-11-11,58000,58000,55600,55700,34295,644936.0,11578744.0
2014-11-12,55800,57000,55700,56900,9144,658831.0,11578744.0
2014-11-13,57000,57100,56100,56500,8947,654199.0,11578744.0
2014-11-14,56300,57300,56200,56900,8335,658831.0,11578744.0
2014-11-17,56900,57700,56600,57500,9602,665778.0,11578744.0
2014-11-18,57600,57900,56800,56800,8928,657673.0,11578744.0
2014-11-19,57000,58000,56800,58000,8440,671567.0,11578744.0
2014-11-20,57900,58000,55800,56100,28825,649568.0,11578744.0
2014-11-21,56100,56400,55900,56300,14499,651883.0,11578744.0
2014-11-24,56300,56700,56000,56300,17099,651883.0,11578744.0
2014-11-25,56500,56700,55900,55900,12980,647252.0,11578744.0
2014-11-26,56300,56300,55500,55900,9463,647252.0,11578744.0
2014-11-27,55900,56300,55500,55900,7940,647252.0,11578744.0
2014-11-28,55800,56500,55600,56400,12773,653041.0,11578744.0
2014-12-01,56600,56600,55500,55500,18179,642620.0,11578744.0
2014-12-02,55600,55800,54100,55100,26840,637989.0,11578744.0
2014-12-03,55100,55600,54600,55100,9199,637989.0,11578744.0
2014-12-04,55200,57100,55200,56900,14174,658831.0,11578744.0
2014-12-05,57100,57900,56300,57300,23398,663462.0,11578744.0
2014-12-08,57400,59800,57000,59600,32601,690093.0,11578744.0
2014-12-09,59500,60000,58900,59400,10829,687777.0,11578744.0
2014-12-10,59000,59500,58300,59000,18961,683146.0,11578744.0
2014-12-11,59000,59500,58100,58800,14442,680830.0,11578744.0
2014-12-12,58800,59900,58400,59500,14463,688935.0,11578744.0
2014-12-15,59800,60600,59200,59700,25429,691251.0,11578744.0
2014-12-16,59700,59900,57800,58600,25135,678514.0,11578744.0
2014-12-17,58200,59800,58200,58600,14604,678514.0,11578744.0
2014-12-18,58600,59700,58400,58500,6557,677357.0,11578744.0
2014-12-19,59400,59400,58100,59100,7068,684304.0,11578744.0
2014-12-22,59100,60000,58700,59800,9396,692409.0,11578744.0
2014-12-23,59800,60700,59600,60500,12991,700514.0,11578744.0
2014-12-24,60400,60800,60000,60500,11525,700514.0,11578744.0
2014-12-26,60600,60600,60200,60500,9040,700514.0,11578744.0
2014-12-29,58900,59100,57800,58000,10572,671567.0,11578744.0
2014-12-30,58000,58500,56000,56200,9045,650725.0,11578744.0
2015-01-02,56100,57700,56100,56200,5449,650725.0,11578744.0
2015-01-05,56300,57500,55100,55600,10703,643778.0,11578744.0
2015-01-06,55000,55400,54100,54600,15313,632199.0,11578744.0
2015-01-07,54700,54800,53500,53600,8327,620621.0,11578744.0
2015-01-08,53700,54000,52700,52900,19686,612516.0,11578744.0
2015-01-09,53000,53200,52000,52000,28013,602095.0,11578744.0
2015-01-12,52100,52400,51200,51700,15796,598621.0,11578744.0
2015-01-13,51800,52200,51100,51400,17073,595147.0,11578744.0
2015-01-14,51400,51900,51000,51600,9779,597463.0,11578744.0
2015-01-15,51900,52000,51400,51500,11072,596305.0,11578744.0
2015-01-16,51600,51700,50000,50200,29182,581253.0,11578744.0
2015-01-19,50300,50800,50200,50300,5342,582411.0,11578744.0
2015-01-20,50500,50500,49700,49750,16914,576043.0,11578744.0
2015-01-21,49800,50300,49750,49800,15057,576621.0,11578744.0
2015-01-22,50000,51100,49800,50900,12588,589358.0,11578744.0
2015-01-23,51200,51600,50400,51000,19873,590516.0,11578744.0
2015-01-26,51300,51300,49900,50000,16042,578937.0,11578744.0
2015-01-27,50300,50600,49900,50100,11823,580095.0,11578744.0
2015-01-28,50200,53900,50200,53700,33159,621779.0,11578744.0
2015-01-29,53200,54300,52600,54200,19949,627568.0,11578744.0
2015-01-30,54300,54300,52800,54200,16792,627568.0,11578744.0
2015-02-02,53400,53900,52500,52800,16272,611358.0,11578744.0
2015-02-03,52700,53100,52000,52500,9548,607884.0,11578744.0
2015-02-04,52500,52900,52000,52100,14273,603253.0,11578744.0
2015-02-05,52400,53300,52000,52800,15100,611358.0,11578744.0
2015-02-06,52900,52900,51800,52100,4564,603253.0,11578744.0
2015-02-09,51800,51800,50600,51400,16041,595147.0,11578744.0
2015-02-10,51500,51800,50800,51100,6587,591674.0,11578744.0
2015-02-11,51700,51700,50500,51300,10745,593990.0,11578744.0
2015-02-12,51500,51500,50400,50600,17861,585884.0,11578744.0
2015-02-13,50900,51000,50300,50700,8018,587042.0,11578744.0
2015-02-16,50500,50900,50400,50900,6057,589358.0,11578744.0
2015-02-17,50700,51000,50400,50900,3922,589358.0,11578744.0
2015-02-23,51900,56900,51500,55300,55668,640305.0,11578744.0
2015-02-24,55700,56700,55500,56400,35608,653041.0,11578744.0
2015-02-25,56100,56300,54600,55000,26596,636831.0,11578744.0
2015-02-26,55000,56000,53700,56000,28225,648410.0,11578744.0
2015-02-27,56000,57000,55200,55600,24645,643778.0,11578744.0
2015-03-02,55300,56500,55100,56300,17892,651883.0,11578744.0
2015-03-03,56000,56500,55400,56500,17186,654199.0,11578744.0
