LG하우시스(108670),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-12-29,145000,146500,144000,145500,20923,1304796.0,8967670.0
2015-12-30,147000,148500,146000,146500,23375,1313764.0,8967670.0
2016-01-04,145500,146500,141500,141500,48359,1268925.0,8967670.0
2016-01-05,141000,147500,140000,145500,74281,1304796.0,8967670.0
2016-01-06,145000,150000,144000,144000,55421,1291344.0,8967670.0
2016-01-07,145000,149500,141500,142500,55089,1277893.0,8967670.0
2016-01-08,142000,146500,139500,145500,38497,1304796.0,8967670.0
2016-01-11,144000,144500,139500,139500,62188,1250990.0,8967670.0
2016-01-12,140500,141500,135000,138500,72996,1242022.0,8967670.0
2016-01-13,139500,144000,138500,142000,107388,1273409.0,8967670.0
2016-01-14,141000,141000,136500,141000,63287,1264441.0,8967670.0
2016-01-15,142500,142500,136500,137000,37737,1228571.0,8967670.0
2016-01-18,135000,138500,135000,135500,33824,1215119.0,8967670.0
2016-01-19,136000,137000,133000,133500,53905,1197184.0,8967670.0
2016-01-20,134000,135000,127500,131000,61178,1174765.0,8967670.0
2016-01-21,131500,134500,130500,133000,34863,1192700.0,8967670.0
2016-01-22,133500,135000,131500,134000,40423,1201668.0,8967670.0
2016-01-25,135000,136000,132500,134500,59252,1206152.0,8967670.0
2016-01-26,133500,134000,126500,127500,91877,1143378.0,8967670.0
2016-01-27,125000,134500,121000,128500,156246,1152346.0,8967670.0
2016-01-28,128000,129500,123000,124000,119087,1111991.0,8967670.0
2016-01-29,124000,124500,117000,118000,180408,1058185.0,8967670.0
2016-02-01,119000,123000,118000,121000,109710,1085088.0,8967670.0
2016-02-02,122000,123500,119500,120000,100495,1076120.0,8967670.0
2016-02-03,118500,121500,118500,119000,62919,1067153.0,8967670.0
2016-02-04,120000,128000,120000,126500,113993,1134410.0,8967670.0
2016-02-05,126500,129000,125500,126000,108722,1129926.0,8967670.0
2016-02-11,123000,124000,120500,121000,80037,1085088.0,8967670.0
2016-02-12,122000,123000,116500,120000,83220,1076120.0,8967670.0
2016-02-15,125000,127000,123000,125000,67077,1120959.0,8967670.0
2016-02-16,126500,126500,123000,125000,56963,1120959.0,8967670.0
2016-02-17,124500,126000,122000,124000,54342,1111991.0,8967670.0
2016-02-18,127000,129500,124000,129000,82285,1156829.0,8967670.0
2016-02-19,129000,130000,127000,128500,21477,1152346.0,8967670.0
2016-02-22,129000,131500,127500,130000,39679,1165797.0,8967670.0
2016-02-23,131000,131500,126500,126500,59067,1134410.0,8967670.0
2016-02-24,126000,129000,126000,127500,26637,1143378.0,8967670.0
2016-02-25,128000,128500,126500,126500,29359,1134410.0,8967670.0
2016-02-26,127500,128000,122000,123000,57281,1103023.0,8967670.0
2016-02-29,123500,124500,121000,121500,44810,1089572.0,8967670.0
2016-03-02,122000,124000,119000,123000,107921,1103023.0,8967670.0
2016-03-03,123500,123500,120500,122000,75565,1094056.0,8967670.0
2016-03-04,122500,128500,122500,128500,101059,1152346.0,8967670.0
2016-03-07,129500,130500,127000,129000,70182,1156829.0,8967670.0
2016-03-08,129000,131500,127000,131000,68426,1174765.0,8967670.0
2016-03-09,130000,132000,128000,128500,52724,1152346.0,8967670.0
2016-03-10,128500,130500,128000,130000,65389,1165797.0,8967670.0
2016-03-11,131000,133000,129000,130000,84832,1165797.0,8967670.0
2016-03-14,130500,131500,126500,128500,69599,1152346.0,8967670.0
2016-03-15,128500,129500,125000,125500,44495,1125443.0,8967670.0
2016-03-16,125500,132000,125000,131500,96761,1179249.0,8967670.0
2016-03-17,132500,133000,130500,131500,57526,1179249.0,8967670.0
2016-03-18,132500,132500,130000,130000,44495,1165797.0,8967670.0
2016-03-21,130000,131000,128500,129000,51134,1156829.0,8967670.0
2016-03-22,129000,129500,126500,127500,53893,1143378.0,8967670.0
2016-03-23,128000,137000,128000,133500,172907,1197184.0,8967670.0
2016-03-24,133500,136000,132500,132500,72853,1188216.0,8967670.0
2016-03-25,133500,135500,132500,133500,80116,1197184.0,8967670.0
2016-03-28,134500,139500,134500,137000,119440,1228571.0,8967670.0
2016-03-29,138000,141000,136000,138500,112857,1242022.0,8967670.0
2016-03-30,138500,141500,136500,140000,83012,1255474.0,8967670.0
2016-03-31,141000,142500,137500,138500,78361,1242022.0,8967670.0
2016-04-01,138500,139500,133500,133500,57523,1197184.0,8967670.0
2016-04-04,135000,140000,135000,139500,58359,1250990.0,8967670.0
2016-04-05,140000,143000,138500,141500,72688,1268925.0,8967670.0
2016-04-06,140000,141500,138000,139500,63242,1250990.0,8967670.0
2016-04-07,141500,141500,139000,141000,36379,1264441.0,8967670.0
2016-04-08,140000,142000,140000,140500,38689,1259958.0,8967670.0
2016-04-11,140000,144000,139000,142500,69884,1277893.0,8967670.0
2016-04-12,143500,143500,139000,141000,38845,1264441.0,8967670.0
2016-04-14,140000,143500,139500,142000,46474,1273409.0,8967670.0
2016-04-15,140500,142000,138500,139500,60774,1250990.0,8967670.0
2016-04-18,138000,140000,137500,139000,28472,1246506.0,8967670.0
2016-04-19,139500,142000,139000,140500,41347,1259958.0,8967670.0
2016-04-20,141000,141000,136000,136000,49896,1219603.0,8967670.0
2016-04-21,137500,142500,133000,141500,94121,1268925.0,8967670.0
2016-04-22,141000,143500,141000,143000,44720,1282377.0,8967670.0
2016-04-25,146500,150500,145500,150000,186401,1345150.0,8967670.0
2016-04-26,151000,152000,148000,150000,66837,1345150.0,8967670.0
2016-04-27,150000,151500,148500,149000,46693,1336183.0,8967670.0
2016-04-28,150000,154500,148000,148500,86206,1331699.0,8967670.0
2016-04-29,147500,151000,144000,150000,63841,1345150.0,8967670.0
2016-05-02,149500,150500,145000,145500,45239,1304796.0,8967670.0
2016-05-03,146500,149000,145000,147000,48032,1318247.0,8967670.0
2016-05-04,145000,147000,144500,146000,36860,1309280.0,8967670.0
2016-05-09,147000,147500,143000,143000,39051,1282377.0,8967670.0
2016-05-10,143000,145000,141000,143500,40817,1286861.0,8967670.0
2016-05-11,145500,145500,141500,143500,24469,1286861.0,8967670.0
2016-05-12,141500,142500,140500,141000,33898,1264441.0,8967670.0
2016-05-13,141000,147000,140500,145500,47762,1304796.0,8967670.0
2016-05-16,145500,146500,143500,144500,19258,1295828.0,8967670.0
2016-05-17,146000,146000,137500,142500,71185,1277893.0,8967670.0
2016-05-18,143000,143000,137500,138000,47613,1237538.0,8967670.0
2016-05-19,138000,138000,132500,133500,61460,1197184.0,8967670.0
2016-05-20,134000,139500,133500,139000,50627,1246506.0,8967670.0
2016-05-23,140500,141500,137500,138500,31145,1242022.0,8967670.0
2016-05-24,138000,139500,136000,136500,20745,1224087.0,8967670.0
2016-05-25,138000,141000,136500,138000,40341,1237538.0,8967670.0
2016-05-26,138000,139000,136500,137000,28685,1228571.0,8967670.0
2016-05-27,137500,139000,134500,136500,20262,1224087.0,8967670.0
2016-05-30,137000,138500,135500,138000,19894,1237538.0,8967670.0
2016-05-31,137500,141500,137000,141000,40380,1264441.0,8967670.0
2016-06-01,140500,143500,137500,137500,49072,1233055.0,8967670.0
2016-06-02,138000,139500,137000,138500,34063,1242022.0,8967670.0
2016-06-03,138000,141000,137500,138500,37030,1242022.0,8967670.0
2016-06-07,138500,140000,136000,137500,43151,1233055.0,8967670.0
2016-06-08,136500,137500,133500,134000,81388,1201668.0,8967670.0
2016-06-09,134000,136000,129000,130500,99746,1170281.0,8967670.0
2016-06-10,131000,132500,129000,132000,66836,1183732.0,8967670.0
2016-06-13,131500,131500,128500,129500,45994,1161313.0,8967670.0
2016-06-14,129000,131500,128000,129000,37673,1156829.0,8967670.0
2016-06-15,129000,130500,127000,128000,30922,1147862.0,8967670.0
2016-06-16,128000,129000,125500,126000,33226,1129926.0,8967670.0
2016-06-17,127500,129500,121000,123500,70732,1107507.0,8967670.0
2016-06-20,125000,131000,124500,129500,55035,1161313.0,8967670.0
2016-06-21,129500,130000,127000,129500,30259,1161313.0,8967670.0
2016-06-22,129000,131000,127500,129500,22528,1161313.0,8967670.0
2016-06-23,130000,132000,128500,129500,28008,1161313.0,8967670.0
2016-06-24,132000,132000,120000,122000,105089,1094056.0,8967670.0
2016-06-27,119000,124000,117500,123000,39027,1103023.0,8967670.0
2016-06-28,123000,126500,122500,124500,39472,1116475.0,8967670.0
2016-06-29,125500,128500,124500,126000,43334,1129926.0,8967670.0
2016-06-30,127500,129500,125500,127500,53661,1143378.0,8967670.0
2016-07-01,129000,131000,127500,128500,63071,1152346.0,8967670.0
2016-07-04,129000,129000,126000,129000,41870,1156829.0,8967670.0
2016-07-05,128000,130500,127500,129500,31317,1161313.0,8967670.0
2016-07-06,129500,130000,125000,128000,45208,1147862.0,8967670.0
2016-07-07,128500,129500,117500,118500,327745,1062669.0,8967670.0
2016-07-08,119500,120000,116000,119000,122436,1067153.0,8967670.0
2016-07-11,120500,120500,117500,117500,61097,1053701.0,8967670.0
2016-07-12,117500,120500,117500,120500,62035,1080604.0,8967670.0
2016-07-13,120500,122000,119000,119500,48535,1071637.0,8967670.0
2016-07-14,120000,120500,118500,120000,40301,1076120.0,8967670.0
2016-07-15,121000,122000,120000,121500,63200,1089572.0,8967670.0
2016-07-18,122500,126000,121500,122000,75424,1094056.0,8967670.0
2016-07-19,122000,123000,120500,122000,40861,1094056.0,8967670.0
2016-07-20,123000,123500,121000,121500,35032,1089572.0,8967670.0
2016-07-21,122000,122500,121000,122000,33799,1094056.0,8967670.0
2016-07-22,122500,125000,120500,122500,63642,1098540.0,8967670.0
2016-07-25,122000,123000,118000,121000,109599,1085088.0,8967670.0
2016-07-26,121000,122000,119500,120000,53273,1076120.0,8967670.0
2016-07-27,120000,125000,119500,124000,87800,1111991.0,8967670.0
2016-07-28,124000,129500,123500,129000,101759,1156829.0,8967670.0
2016-07-29,130000,130000,126000,126500,61409,1134410.0,8967670.0
2016-08-01,126000,130000,126000,128000,48666,1147862.0,8967670.0
2016-08-02,128000,129500,124000,124500,57931,1116475.0,8967670.0
2016-08-03,123000,125000,122000,123000,28604,1103023.0,8967670.0
2016-08-04,123500,126000,122500,124500,46906,1116475.0,8967670.0
2016-08-05,125000,125500,119500,121000,118302,1085088.0,8967670.0
2016-08-08,120500,123000,120500,121000,66401,1085088.0,8967670.0
2016-08-09,121000,123500,120500,123500,31802,1107507.0,8967670.0
2016-08-10,123000,127500,123000,126500,98076,1134410.0,8967670.0
2016-08-11,126000,126500,124000,125000,40746,1120959.0,8967670.0
2016-08-12,125000,126000,123500,126000,49010,1129926.0,8967670.0
2016-08-16,126500,126500,121500,121500,86880,1089572.0,8967670.0
2016-08-17,121500,123500,121500,122500,49091,1098540.0,8967670.0
2016-08-18,122500,122500,116500,117500,144647,1053701.0,8967670.0
2016-08-19,118000,118500,116000,116500,70682,1044734.0,8967670.0
2016-08-22,117000,117500,112500,113500,128222,1017831.0,8967670.0
2016-08-23,113000,113500,110500,111500,102299,999895.0,8967670.0
2016-08-24,112500,114000,109500,112000,106847,1004379.0,8967670.0
2016-08-25,112000,116000,111000,113500,75606,1017831.0,8967670.0
2016-08-26,113000,113500,111000,111500,68494,999895.0,8967670.0
2016-08-29,111500,112000,109000,109500,69448,981960.0,8967670.0
2016-08-30,109500,112000,109000,110500,48624,990928.0,8967670.0
2016-08-31,110000,111500,107500,109000,70257,977476.0,8967670.0
2016-09-01,109500,110000,108500,109500,40015,981960.0,8967670.0
2016-09-02,110000,112500,109500,110000,55502,986444.0,8967670.0
2016-09-05,111000,112500,110000,110500,37761,990928.0,8967670.0
2016-09-06,110500,111000,106500,107000,108122,959541.0,8967670.0
2016-09-07,107000,107500,103500,104500,159531,937122.0,8967670.0
2016-09-08,104500,106000,102000,104000,127163,932638.0,8967670.0
2016-09-09,103500,105000,103000,103500,85987,928154.0,8967670.0
2016-09-12,101500,106000,101500,104000,81672,932638.0,8967670.0
2016-09-13,105000,105500,101000,101000,82672,905735.0,8967670.0
2016-09-19,101000,104000,99500,103500,65787,928154.0,8967670.0
2016-09-20,103000,106000,102500,105000,58652,941605.0,8967670.0
2016-09-21,105500,107000,104000,106000,34876,950573.0,8967670.0
2016-09-22,107000,109500,105500,105500,88444,946089.0,8967670.0
2016-09-23,106500,107000,104500,104500,58836,937122.0,8967670.0
2016-09-26,105000,106000,103500,104500,34329,937122.0,8967670.0
2016-09-27,104500,108000,104500,108000,49361,968508.0,8967670.0
2016-09-28,108500,108500,106500,106500,28736,955057.0,8967670.0
2016-09-29,107500,109000,106500,107000,47875,959541.0,8967670.0
2016-09-30,106500,107000,104500,105000,56124,941605.0,8967670.0
2016-10-04,105000,105500,103000,104000,47128,932638.0,8967670.0
2016-10-05,103000,106000,102500,106000,35386,950573.0,8967670.0
2016-10-06,105500,106500,103500,104500,63749,937122.0,8967670.0
2016-10-07,104000,104500,98500,98600,172733,884212.0,8967670.0
2016-10-10,99100,99600,96700,97000,111097,869864.0,8967670.0
2016-10-11,97900,101000,97800,100000,84582,896767.0,8967670.0
2016-10-12,100500,103000,99900,102500,50051,919186.0,8967670.0
2016-10-13,103000,103000,99200,99500,63470,892283.0,8967670.0
2016-10-14,99600,102000,99500,100000,42547,896767.0,8967670.0
2016-10-17,101000,101000,97500,97600,57504,875245.0,8967670.0
2016-10-18,97600,98200,96600,97000,61549,869864.0,8967670.0
2016-10-19,97300,97800,95600,97100,63151,870761.0,8967670.0
2016-10-20,97200,98900,96800,97900,40084,877935.0,8967670.0
2016-10-21,97800,98200,96500,96900,35923,868967.0,8967670.0
2016-10-24,97000,97800,96600,96900,34103,868967.0,8967670.0
2016-10-25,97500,101500,97500,100500,88554,901251.0,8967670.0
2016-10-26,98300,105000,97100,101500,208779,910219.0,8967670.0
2016-10-27,102000,104000,100500,102000,54115,914702.0,8967670.0
2016-10-28,101000,103000,99000,99500,47063,892283.0,8967670.0
2016-10-31,98600,99300,94600,94700,103308,849238.0,8967670.0
2016-11-01,95000,95000,91400,93000,92628,833993.0,8967670.0
2016-11-02,92300,92300,90600,90800,72506,814264.0,8967670.0
2016-11-03,90300,92000,90300,91000,40666,816058.0,8967670.0
2016-11-04,91100,91500,89400,89800,64544,805297.0,8967670.0
2016-11-07,90900,92800,90900,92400,43852,828613.0,8967670.0
2016-11-08,92500,93700,92500,93500,33568,838477.0,8967670.0
2016-11-09,94000,94100,87700,92000,104147,825026.0,8967670.0
2016-11-10,92400,94600,92000,94000,62647,842961.0,8967670.0
2016-11-11,93900,94800,91800,92800,44816,832200.0,8967670.0
2016-11-14,93200,95300,93200,95100,51056,852825.0,8967670.0
2016-11-15,95500,96200,93700,94400,34552,846548.0,8967670.0
2016-11-16,95700,98200,95000,97900,60776,877935.0,8967670.0
2016-11-17,97500,98700,96200,97600,22899,875245.0,8967670.0
2016-11-18,98200,98200,94200,94600,44312,848342.0,8967670.0
2016-11-21,95200,95200,93000,94400,15670,846548.0,8967670.0
2016-11-22,93900,94600,92500,94400,41218,846548.0,8967670.0
2016-11-23,93500,94300,92500,92600,28943,830406.0,8967670.0
2016-11-24,92600,92900,90900,91200,29245,817852.0,8967670.0
2016-11-25,91200,91900,89800,90200,47012,808884.0,8967670.0
2016-11-28,90200,90400,89200,90300,25062,809781.0,8967670.0
2016-11-29,90300,91500,90100,90100,27694,807987.0,8967670.0
2016-11-30,91000,91000,89200,90000,35101,807090.0,8967670.0
2016-12-01,90400,91200,89500,90600,30828,812471.0,8967670.0
2016-12-02,91300,92300,89900,90500,37503,811574.0,8967670.0
2016-12-05,91000,91000,87900,87900,51777,788258.0,8967670.0
2016-12-06,89000,89200,87900,88600,34881,794536.0,8967670.0
2016-12-07,88900,91300,88400,91200,38547,817852.0,8967670.0
2016-12-08,91500,93600,90800,93300,50587,836684.0,8967670.0
2016-12-09,92500,97700,92500,97000,95475,869864.0,8967670.0
2016-12-12,98000,99700,97000,98400,71705,882419.0,8967670.0
2016-12-13,98400,99600,98000,99200,36200,889593.0,8967670.0
2016-12-14,98700,99200,96400,97600,56022,875245.0,8967670.0
2016-12-15,96800,98500,96800,98500,19719,883315.0,8967670.0
2016-12-16,97700,99500,97400,99500,41497,892283.0,8967670.0
2016-12-19,99200,100500,98000,98300,35635,881522.0,8967670.0
2016-12-20,98400,98500,95200,97500,58081,874348.0,8967670.0
2016-12-21,97900,98000,96000,97700,42839,876141.0,8967670.0
2016-12-22,97700,97700,95900,96000,36476,860896.0,8967670.0
2016-12-23,96300,97000,95200,96800,26444,868070.0,8967670.0
2016-12-26,96000,96800,95500,96200,23263,862690.0,8967670.0
2016-12-27,96200,97500,96100,97000,29848,869864.0,8967670.0
2016-12-28,96000,96900,95400,96100,23725,861793.0,8967670.0
2016-12-29,96800,96900,95600,95700,16155,858206.0,8967670.0
2017-01-02,95700,96200,94000,95500,28900,856412.0,8967670.0
2017-01-03,95000,97700,94500,97700,32188,876141.0,8967670.0
2017-01-04,97800,99800,97100,99300,62165,890490.0,8967670.0
2017-01-05,99500,101000,99000,99400,40579,891386.0,8967670.0
2017-01-06,99200,101500,98300,100500,43395,901251.0,8967670.0
2017-01-09,100000,100500,98500,98600,45801,884212.0,8967670.0
2017-01-10,98200,98700,97000,98100,29780,879728.0,8967670.0
2017-01-11,97700,99500,97700,98600,22480,884212.0,8967670.0
2017-01-12,98600,102000,98600,101500,51048,910219.0,8967670.0
2017-01-13,101000,102500,100500,101000,43683,905735.0,8967670.0
2017-01-16,101000,102000,100500,101000,24992,905735.0,8967670.0
2017-01-17,102000,102000,99900,100500,32053,901251.0,8967670.0
2017-01-18,100000,101500,99900,100500,27944,901251.0,8967670.0
2017-01-19,100500,101500,97800,98200,43009,880625.0,8967670.0
2017-01-20,98200,99000,95800,96100,60025,861793.0,8967670.0
2017-01-23,95800,96400,95000,95500,35329,856412.0,8967670.0
2017-01-24,95500,95800,92500,93400,70044,837580.0,8967670.0
2017-01-25,93100,94500,91400,92000,58582,825026.0,8967670.0
2017-01-26,93400,99800,93300,98100,93052,879728.0,8967670.0
2017-01-31,98700,98700,97200,97500,26143,874348.0,8967670.0
2017-02-01,98600,101500,97600,100500,55353,901251.0,8967670.0
2017-02-02,101000,101500,99700,100500,40320,901251.0,8967670.0
2017-02-03,100500,101500,98300,98700,44170,885109.0,8967670.0
2017-02-06,98800,101500,98800,101000,56796,905735.0,8967670.0
2017-02-07,102000,106500,101000,106000,138588,950573.0,8967670.0
2017-02-08,107000,107000,104000,105500,76246,946089.0,8967670.0
2017-02-09,106500,106500,104000,105500,50990,946089.0,8967670.0
2017-02-10,105500,108000,105000,108000,85899,968508.0,8967670.0
2017-02-13,109000,109000,105500,106000,70320,950573.0,8967670.0
2017-02-14,106000,106500,103500,104500,51839,937122.0,8967670.0
2017-02-15,104000,110500,104000,110000,140333,986444.0,8967670.0
2017-02-16,110000,110500,107000,108000,71896,968508.0,8967670.0
2017-02-17,108000,109500,106500,108000,44843,968508.0,8967670.0
2017-02-20,109500,110500,106500,107000,41173,959541.0,8967670.0
2017-02-21,107000,108500,106000,106500,55214,955057.0,8967670.0
2017-02-22,107000,109000,105500,108500,41699,972992.0,8967670.0
2017-02-23,109000,109000,106500,106500,41166,955057.0,8967670.0
2017-02-24,106500,108500,105500,106000,45729,950573.0,8967670.0
2017-02-27,106000,108000,105000,106500,31284,955057.0,8967670.0
2017-02-28,106500,106500,103500,105000,47217,941605.0,8967670.0
2017-03-02,106500,109000,105000,105000,55977,941605.0,8967670.0
2017-03-03,104500,105500,102000,104000,57163,932638.0,8967670.0
2017-03-06,103500,104500,101500,102500,47510,919186.0,8967670.0
2017-03-07,103500,109000,103500,108000,138613,968508.0,8967670.0
2017-03-08,108000,109000,105000,107500,103900,964025.0,8967670.0
2017-03-09,107000,107000,103000,104000,99882,932638.0,8967670.0
2017-03-10,103500,106000,102500,104500,53741,937122.0,8967670.0
2017-03-13,106000,106000,103500,104000,46144,932638.0,8967670.0
2017-03-14,104000,104000,101500,101500,88010,910219.0,8967670.0
2017-03-15,101500,104000,100000,101000,72916,905735.0,8967670.0
2017-03-16,101000,104000,101000,102000,55440,914702.0,8967670.0
2017-03-17,102500,105000,102000,104000,71052,932638.0,8967670.0
2017-03-20,104000,104000,102500,104000,34497,932638.0,8967670.0
2017-03-21,104500,105000,102000,102000,58184,914702.0,8967670.0
2017-03-22,102000,102500,100500,101000,55852,905735.0,8967670.0
2017-03-23,101000,104000,101000,104000,60410,932638.0,8967670.0
2017-03-24,104000,104500,103000,104000,37035,932638.0,8967670.0
2017-03-27,104000,104000,102000,102500,39614,919186.0,8967670.0
2017-03-28,103500,106000,102500,105500,62574,946089.0,8967670.0
2017-03-29,106500,107000,102500,103000,67838,923670.0,8967670.0
2017-03-30,102500,103000,100500,100500,65724,901251.0,8967670.0
2017-03-31,101000,102000,100500,101500,34276,910219.0,8967670.0
2017-04-03,101500,102000,99900,100500,72999,901251.0,8967670.0
2017-04-04,100500,101500,99800,101500,35842,910219.0,8967670.0
2017-04-05,101500,101500,100000,100000,47623,896767.0,8967670.0
2017-04-06,100000,101000,98600,99200,62511,889593.0,8967670.0
2017-04-07,99300,99700,98800,99200,32401,889593.0,8967670.0
2017-04-10,99000,99100,97100,97300,43988,872554.0,8967670.0
2017-04-11,96500,97700,96100,96800,52279,868070.0,8967670.0
2017-04-12,96800,97100,95700,96200,37278,862690.0,8967670.0
2017-04-13,96700,99200,96700,99000,49365,887799.0,8967670.0
2017-04-14,98400,98900,97700,97900,26078,877935.0,8967670.0
2017-04-17,98900,98900,97800,98400,19227,882419.0,8967670.0
2017-04-18,98600,99200,98000,98800,26556,886006.0,8967670.0
2017-04-19,98100,102500,98100,101500,81867,910219.0,8967670.0
2017-04-20,102500,102500,100000,101000,51080,905735.0,8967670.0
2017-04-21,101500,103000,99900,100500,63250,901251.0,8967670.0
2017-04-24,101000,102000,100000,101000,38884,905735.0,8967670.0
2017-04-25,98400,100500,98400,100000,69254,896767.0,8967670.0
2017-04-26,100500,102000,99800,100500,42049,901251.0,8967670.0
2017-04-27,100500,102500,100000,102000,68602,914702.0,8967670.0
2017-04-28,101500,101500,99600,100000,63635,896767.0,8967670.0
2017-05-02,99900,101000,99600,100000,39962,896767.0,8967670.0
2017-05-04,100000,103500,100000,103000,96939,923670.0,8967670.0
2017-05-08,103500,107000,103500,105000,140306,941605.0,8967670.0
2017-05-10,106500,107000,104000,104000,58254,932638.0,8967670.0
2017-05-11,105500,106000,103500,105000,42064,941605.0,8967670.0
2017-05-12,105500,105500,103500,103500,39324,928154.0,8967670.0
2017-05-15,104000,104500,102000,103000,46687,923670.0,8967670.0
2017-05-16,103000,105000,102500,103500,66633,928154.0,8967670.0
2017-05-17,103000,103500,101500,102500,42469,919186.0,8967670.0
2017-05-18,101000,102500,100500,102000,39826,914702.0,8967670.0
2017-05-19,101500,104000,101500,104000,46632,932638.0,8967670.0
2017-05-22,104500,105500,104000,105500,68483,946089.0,8967670.0
2017-05-23,105000,108000,105000,106500,107460,955057.0,8967670.0
2017-05-24,107500,109000,106000,108500,88226,972992.0,8967670.0
2017-05-25,109000,113000,108500,112500,165782,1008863.0,8967670.0
2017-05-26,112500,115000,111500,114500,128990,1026798.0,8967670.0
2017-05-29,115500,115500,112500,113000,91518,1013347.0,8967670.0
2017-05-30,114000,115000,111500,112000,77886,1004379.0,8967670.0
2017-05-31,112500,115000,111000,114000,68102,1022314.0,8967670.0
2017-06-01,114000,114000,111000,112000,59299,1004379.0,8967670.0
2017-06-02,112500,113500,111500,111500,36299,999895.0,8967670.0
2017-06-05,112500,113000,110000,110000,49419,986444.0,8967670.0
2017-06-07,110000,112500,109000,112000,63224,1004379.0,8967670.0
2017-06-08,111500,113000,110000,111500,71088,999895.0,8967670.0
2017-06-09,112000,114000,111000,113500,72844,1017831.0,8967670.0
2017-06-12,114000,114000,111500,112500,52157,1008863.0,8967670.0
2017-06-13,112000,113500,111500,113500,52440,1017831.0,8967670.0
2017-06-14,113500,113500,110500,110500,58913,990928.0,8967670.0
2017-06-15,110500,114500,110500,114000,96608,1022314.0,8967670.0
2017-06-16,114000,116000,112000,112000,106083,1004379.0,8967670.0
2017-06-19,112500,114500,111000,113500,35973,1017831.0,8967670.0
2017-06-20,113000,113500,110000,111500,69733,999895.0,8967670.0
2017-06-21,111000,112000,108000,111500,53440,999895.0,8967670.0
2017-06-22,110500,111000,107000,107500,78199,964025.0,8967670.0
2017-06-23,107500,111000,107500,110500,43947,990928.0,8967670.0
2017-06-26,110500,111000,109000,109500,25396,981960.0,8967670.0
2017-06-27,109500,110000,107500,108500,30870,972992.0,8967670.0
2017-06-28,108500,109500,107500,109000,20468,977476.0,8967670.0
2017-06-29,109000,111000,108500,109500,26759,981960.0,8967670.0
2017-06-30,109500,109500,108000,109500,27756,981960.0,8967670.0
2017-07-03,110000,111500,109000,110000,31437,986444.0,8967670.0
2017-07-04,110000,111500,109000,109000,26412,977476.0,8967670.0
2017-07-05,109000,110000,108000,108500,24514,972992.0,8967670.0
2017-07-06,109000,111000,108500,110500,30968,990928.0,8967670.0
2017-07-07,110000,111000,110000,111000,27059,995411.0,8967670.0
2017-07-10,111500,112000,110000,110500,28887,990928.0,8967670.0
2017-07-11,111000,111000,110000,111000,28669,995411.0,8967670.0
2017-07-12,111000,112000,108000,109000,47466,977476.0,8967670.0
2017-07-13,109500,109500,106000,106500,91818,955057.0,8967670.0
2017-07-14,106500,107500,105000,105500,74114,946089.0,8967670.0
2017-07-17,106500,108500,105500,108000,44420,968508.0,8967670.0
2017-07-18,108500,108500,106000,107000,46712,959541.0,8967670.0
2017-07-19,106500,113000,106500,113000,165214,1013347.0,8967670.0
2017-07-20,113500,114000,112000,112500,63907,1008863.0,8967670.0
2017-07-21,112500,113000,111000,111500,24937,999895.0,8967670.0
2017-07-24,111500,112000,108500,109500,48074,981960.0,8967670.0
2017-07-25,110000,112000,109000,112000,41321,1004379.0,8967670.0
2017-07-26,113000,113500,111000,111500,41181,999895.0,8967670.0
2017-07-27,112000,113000,110500,112500,33895,1008863.0,8967670.0
2017-07-28,112000,113000,109500,110000,40351,986444.0,8967670.0
2017-07-31,110000,111500,109500,110000,33242,986444.0,8967670.0
2017-08-01,110000,112500,109500,112000,36092,1004379.0,8967670.0
2017-08-02,112000,112500,110500,111500,22031,999895.0,8967670.0
2017-08-03,110500,111500,105000,105500,90853,946089.0,8967670.0
2017-08-04,105000,107000,105000,106000,44285,950573.0,8967670.0
2017-08-07,106000,107000,101500,101500,88588,910219.0,8967670.0
2017-08-08,102000,103500,101000,102000,63023,914702.0,8967670.0
2017-08-09,102000,102500,101000,101500,34582,910219.0,8967670.0
2017-08-10,101000,102500,99700,100500,58788,901251.0,8967670.0
2017-08-11,100000,101000,98600,99300,41173,890490.0,8967670.0
2017-08-14,99200,100000,98500,99100,24164,888696.0,8967670.0
2017-08-16,99300,101500,99200,101000,43979,905735.0,8967670.0
2017-08-17,100500,100500,97800,98200,74969,880625.0,8967670.0
2017-08-18,98200,98800,97600,98500,41401,883315.0,8967670.0
2017-08-21,98700,99200,98100,98400,30223,882419.0,8967670.0
2017-08-22,98500,100500,98400,99600,33577,893180.0,8967670.0
2017-08-23,99900,100500,99200,99300,18023,890490.0,8967670.0
2017-08-24,98900,99800,98900,98900,16061,886903.0,8967670.0
2017-08-25,98900,99800,98600,99600,18225,893180.0,8967670.0
2017-08-28,99600,100500,99600,99900,14524,895870.0,8967670.0
2017-08-29,99900,100500,98500,99800,23276,894973.0,8967670.0
2017-08-30,99900,99900,98600,99400,22806,891386.0,8967670.0
2017-08-31,99100,99900,98800,99200,15002,889593.0,8967670.0
2017-09-01,99100,99800,98700,98900,24167,886903.0,8967670.0
2017-09-04,97800,98900,97700,97700,28058,876141.0,8967670.0
2017-09-05,97900,97900,95600,96400,35167,864483.0,8967670.0
2017-09-06,96700,96700,93900,94600,46502,848342.0,8967670.0
