현대엘리베이터(017800),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-06-08,74168,79019,73048,77900,337794,1639315.0,19632513.0
2015-06-09,79900,82600,78600,80300,235316,1576491.0,19632513.0
2015-06-10,82200,82200,77300,78100,154415,1533299.0,19632513.0
2015-06-11,78200,81300,77300,81300,141675,1596123.0,19632513.0
2015-06-12,80400,81900,79000,79700,129940,1564711.0,19632513.0
2015-06-15,79800,82600,78000,82200,137120,1613793.0,19632513.0
2015-06-16,81800,82300,79200,80600,102466,1582381.0,19632513.0
2015-06-17,81200,81500,78700,80800,77358,1586307.0,19632513.0
2015-06-18,82100,84900,80200,80200,181504,1574528.0,19632513.0
2015-06-19,81000,82800,79700,81500,92103,1600050.0,19632513.0
2015-06-22,81300,82600,80600,80700,71719,1584344.0,19632513.0
2015-06-23,83700,83700,80200,80700,135433,1584344.0,19632513.0
2015-06-24,81000,81000,78000,79800,182553,1566675.0,19632513.0
2015-06-25,80400,80400,78400,79300,146807,1556858.0,19632513.0
2015-06-26,79000,79000,77000,77400,298101,1519557.0,19632513.0
2015-06-29,75600,77600,75600,75600,181025,1484218.0,19632513.0
2015-06-30,75200,75700,73900,75500,330053,1482255.0,19632513.0
2015-07-01,74600,78300,72900,77200,427705,1515630.0,19632513.0
2015-07-02,77900,81500,76300,81000,397507,1590234.0,19632513.0
2015-07-03,81000,81600,79800,81400,129890,1598087.0,19632513.0
2015-07-06,80200,81000,76400,77500,167420,1521520.0,19632513.0
2015-07-07,78100,79800,77000,77800,116025,1527410.0,19632513.0
2015-07-08,78900,78900,76300,76500,105659,1501887.0,19632513.0
2015-07-09,76400,78000,72800,77000,148003,1511704.0,19632513.0
2015-07-10,77700,80800,76000,78600,173299,1543116.0,19632513.0
2015-07-13,79100,84400,77500,83400,253619,1637352.0,19632513.0
2015-07-14,84300,88100,84100,86900,389301,1706065.0,19632513.0
2015-07-15,87300,87900,85100,86200,131889,1692323.0,19632513.0
2015-07-16,85600,89000,84800,87200,182801,1711955.0,19632513.0
2015-07-17,86800,88500,83500,84100,144650,1651094.0,19632513.0
2015-07-20,84200,84900,80500,82000,167260,1609866.0,19632513.0
2015-07-21,82500,85500,81100,85400,163192,1676617.0,19632513.0
2015-07-22,85200,86800,83900,86000,119105,1688396.0,19632513.0
2015-07-23,85600,87800,83700,86700,119339,1702139.0,19632513.0
2015-07-24,86100,87500,83400,84000,85617,1649131.0,19632513.0
2015-07-27,82900,83700,79600,82600,131376,1621646.0,19632513.0
2015-07-28,80800,81500,78100,80500,173272,1580417.0,19632513.0
2015-07-29,80200,80800,79000,79100,86223,1552932.0,19632513.0
2015-07-30,78000,80200,76500,77900,267338,1529373.0,19632513.0
2015-07-31,78100,80500,77800,79700,77769,1564711.0,19632513.0
2015-08-03,80100,81200,78000,79900,126592,1968138.0,24632513.0
2015-08-04,79000,84800,78500,84800,248317,2088837.0,24632513.0
2015-08-05,86200,86500,82600,83300,290777,2051888.0,24632513.0
2015-08-06,84000,84100,80800,81700,611010,2012476.0,24632513.0
2015-08-07,81200,83000,81200,81600,159369,2010013.0,24632513.0
2015-08-10,81300,81900,79100,81500,171156,2007550.0,24632513.0
2015-08-11,81600,81800,79900,79900,87346,1968138.0,24632513.0
2015-08-12,79300,81500,73600,77000,296128,1896704.0,24632513.0
2015-08-13,77000,78400,74300,78100,156822,1923799.0,24632513.0
2015-08-17,78000,78900,75700,76100,124190,1874534.0,24632513.0
2015-08-18,75800,76000,68200,70800,706958,1743982.0,24632513.0
2015-08-19,70300,71200,62100,67100,449295,1652842.0,24632513.0
2015-08-20,65500,66800,62700,63300,541875,1559238.0,24632513.0
2015-08-21,57500,60700,56900,58200,850363,1433612.0,24632513.0
2015-08-24,60300,66300,58300,59200,1281203,1458245.0,24632513.0
2015-08-25,61500,64200,59600,62000,783343,1527216.0,24632513.0
2015-08-26,63100,69800,62000,66400,608309,1635599.0,24632513.0
2015-08-27,67000,67500,63700,65600,346916,1615893.0,24632513.0
2015-08-28,66800,67600,65400,65700,240708,1618356.0,24632513.0
2015-08-31,68000,68200,65500,66300,244585,1633136.0,24632513.0
2015-09-01,66600,66700,63500,64400,232957,1586334.0,24632513.0
2015-09-02,62800,63900,61800,63100,218948,1554312.0,24632513.0
2015-09-03,63300,64300,62600,62700,150942,1544459.0,24632513.0
2015-09-04,62400,63300,59500,60500,204037,1490267.0,24632513.0
2015-09-07,61100,62300,59000,59200,224153,1458245.0,24632513.0
2015-09-08,60500,62000,58800,59400,257802,1463171.0,24632513.0
2015-09-09,60800,64000,59600,60700,469115,1495194.0,24632513.0
2015-09-10,60300,61800,60000,61800,165873,1522289.0,24632513.0
2015-09-11,61200,61500,60000,60400,170836,1487804.0,24632513.0
2015-09-14,60500,61100,58000,58500,230373,1441002.0,24632513.0
2015-09-15,58000,59000,56100,58600,477912,1443465.0,24632513.0
2015-09-16,59500,60100,57500,58000,304977,1428686.0,24632513.0
2015-09-17,58800,58800,57400,58000,186757,1428686.0,24632513.0
2015-09-18,58400,59800,57600,59800,318845,1473024.0,24632513.0
2015-09-21,59300,60700,58700,59900,242206,1475488.0,24632513.0
2015-09-22,60400,60400,58600,58700,201605,1445929.0,24632513.0
2015-09-23,58200,58900,57400,58200,190598,1433612.0,24632513.0
2015-09-24,58600,58800,57100,57200,155267,1408980.0,24632513.0
2015-09-25,56800,57800,56700,57500,110406,1416369.0,24632513.0
2015-09-30,56600,56600,50800,51200,682813,1261185.0,24632513.0
2015-10-01,51800,54400,51600,53500,410885,1317839.0,24632513.0
2015-10-02,53500,54700,52400,52700,175389,1298133.0,24632513.0
2015-10-05,53500,54200,52500,52700,215720,1298133.0,24632513.0
2015-10-06,53400,53400,51100,51600,272217,1271038.0,24632513.0
2015-10-07,52000,52400,51100,51300,181890,1263648.0,24632513.0
2015-10-08,51900,52900,51300,51700,180946,1273501.0,24632513.0
2015-10-12,52900,56400,52100,54700,564418,1347398.0,24632513.0
2015-10-13,54100,54700,53000,53900,209312,1327692.0,24632513.0
2015-10-14,53400,53900,51900,52300,250817,1288280.0,24632513.0
2015-10-15,52300,54600,52000,53300,203240,1312913.0,24632513.0
2015-10-16,53800,54100,52600,52800,137609,1300597.0,24632513.0
2015-10-19,51600,53900,49550,51600,774088,1271038.0,24632513.0
2015-10-20,50400,51900,50400,51200,484978,1261185.0,24632513.0
2015-10-21,51500,51500,48150,48150,621123,1186056.0,24632513.0
2015-10-22,48000,48850,45050,46850,617639,1154033.0,24632513.0
2015-10-23,46850,47550,46600,47150,242799,1161423.0,24632513.0
2015-10-26,46700,48600,46700,47200,259184,1162655.0,24632513.0
2015-10-27,47300,48400,47300,47800,172734,1177434.0,24632513.0
2015-10-28,49500,53000,49450,50800,864235,1251332.0,24632513.0
2015-10-29,51800,54300,51500,53000,626323,1305523.0,24632513.0
2015-10-30,52300,53700,51000,52400,314590,1290744.0,24632513.0
2015-11-02,52500,53100,51400,51800,108873,1275964.0,24632513.0
2015-11-03,52100,53800,51400,53700,203352,1322766.0,24632513.0
2015-11-04,54200,54200,51900,52300,185520,1288280.0,24632513.0
2015-11-05,52200,52400,50600,51100,216607,1258721.0,24632513.0
2015-11-06,48900,52200,47550,50700,323915,1248868.0,24632513.0
2015-11-09,52600,54600,50500,51800,488463,1275964.0,24632513.0
2015-11-10,50900,51600,48050,48750,357515,1200835.0,24632513.0
2015-11-11,48150,50600,48150,49800,202891,1226699.0,24632513.0
2015-11-12,49000,51600,48800,51600,157916,1271038.0,24632513.0
2015-11-13,51500,53800,50700,53300,297594,1312913.0,24632513.0
2015-11-16,53100,54500,52800,53600,312395,1320303.0,24632513.0
2015-11-17,54200,55800,52900,55500,354526,1367104.0,24632513.0
2015-11-18,55700,59200,55500,57800,547258,1423759.0,24632513.0
2015-11-19,58200,58500,56500,57700,203472,1421296.0,24632513.0
2015-11-20,58000,60300,57400,59400,344303,1463171.0,24632513.0
2015-11-23,59500,59500,57700,57800,212919,1423759.0,24632513.0
2015-11-24,58000,58200,56600,57800,178998,1423759.0,24632513.0
2015-11-25,57600,59800,57100,59600,259899,1468098.0,24632513.0
2015-11-26,59900,60200,58700,58900,200172,1450855.0,24632513.0
2015-11-27,59900,60600,58700,59100,127541,1455782.0,24632513.0
2015-11-30,58600,59500,57400,59100,148428,1455782.0,24632513.0
2015-12-01,59300,59700,58200,58800,119651,1448392.0,24632513.0
2015-12-02,58200,58800,57300,57900,147207,1426223.0,24632513.0
2015-12-03,57600,60800,57400,60800,243086,1497657.0,24632513.0
2015-12-04,60000,61500,58700,60400,272576,1487804.0,24632513.0
2015-12-07,61500,64000,60800,63500,343606,1564165.0,24632513.0
2015-12-08,63300,63900,61700,62200,212216,1532142.0,24632513.0
2015-12-09,62000,63400,59700,61600,264820,1517363.0,24632513.0
2015-12-10,61600,62000,60000,60000,190840,1477951.0,24632513.0
2015-12-11,60300,62700,60100,62200,211105,1532142.0,24632513.0
2015-12-14,60500,60900,58100,59000,256679,1453318.0,24632513.0
2015-12-15,59500,59500,55900,59000,222851,1453318.0,24632513.0
2015-12-16,59000,61000,59000,59400,186220,1463171.0,24632513.0
2015-12-17,60000,61700,60000,61500,177496,1514900.0,24632513.0
2015-12-18,61000,61400,59400,60900,152421,1500120.0,24632513.0
2015-12-21,60100,61500,59800,61100,125043,1505047.0,24632513.0
2015-12-22,61200,61600,60200,60900,92406,1500120.0,24632513.0
2015-12-23,61000,61300,60000,60000,139442,1477951.0,24632513.0
2015-12-24,60000,60900,59600,59600,105728,1468098.0,24632513.0
2015-12-28,60200,60300,58300,58300,119250,1436076.0,24632513.0
2015-12-29,58300,60900,58200,60200,126999,1482877.0,24632513.0
2015-12-30,60000,60800,59200,60200,110696,1482877.0,24632513.0
2016-01-04,59700,59800,54200,54300,379269,1337545.0,24632513.0
2016-01-05,53900,55200,49800,50300,839252,1239015.0,24632513.0
2016-01-06,50100,51300,49600,50600,404568,1246405.0,24632513.0
2016-01-07,50700,51400,49600,49600,244695,1221773.0,24632513.0
2016-01-08,48250,49400,46300,46750,641786,1151570.0,24632513.0
2016-01-11,46150,48300,46150,47400,247082,1167581.0,24632513.0
2016-01-12,47450,48000,46500,46600,233962,1147875.0,24632513.0
2016-01-13,46650,49400,46650,48650,241148,1198372.0,24632513.0
2016-01-14,47950,48150,47250,47950,164568,1181129.0,24632513.0
2016-01-15,49000,49200,47050,47600,185296,1172508.0,24632513.0
2016-01-18,46650,47900,46650,47700,151619,1174971.0,24632513.0
2016-01-19,47400,48900,46900,48350,148887,1190982.0,24632513.0
2016-01-20,47700,49550,45350,46600,370462,1147875.0,24632513.0
2016-01-21,47200,49000,45850,47500,306274,1170044.0,24632513.0
2016-01-22,48350,48900,47000,47500,163941,1170044.0,24632513.0
2016-01-25,47550,49650,47550,49200,177105,1211920.0,24632513.0
2016-01-26,49150,50300,48400,48450,148858,1193445.0,24632513.0
2016-01-27,49200,49900,47950,48500,178289,1194677.0,24632513.0
2016-01-28,48900,49250,48200,49200,118105,1211920.0,24632513.0
2016-01-29,49400,49650,48100,48750,130628,1200835.0,24632513.0
2016-02-01,48150,52000,48150,51500,438037,1268574.0,24632513.0
2016-02-02,51500,51900,50000,51500,162962,1268574.0,24632513.0
2016-02-03,51900,52000,50000,50200,160526,1236552.0,24632513.0
2016-02-04,49600,49950,46800,47900,435643,1179897.0,24632513.0
2016-02-05,48150,48350,47550,47750,100490,1176202.0,24632513.0
2016-02-11,44350,46450,40900,40900,493824,1007470.0,24632513.0
2016-02-12,40000,40750,36450,39150,532617,964363.0,24632513.0
2016-02-15,39300,41400,39300,40400,211823,995154.0,24632513.0
2016-02-16,40600,41550,40600,40900,129718,1007470.0,24632513.0
2016-02-17,41000,41450,40250,40600,100702,1000080.0,24632513.0
2016-02-18,41400,41400,39650,39750,264813,979142.0,24632513.0
2016-02-19,41100,41850,40400,40700,227144,1002543.0,24632513.0
2016-02-22,41700,41700,40750,41050,84379,1011165.0,24632513.0
2016-02-23,41300,41900,41000,41300,107481,1017323.0,24632513.0
2016-02-24,41000,42850,40950,42050,137783,1035797.0,24632513.0
2016-02-25,43300,45850,43200,45250,392221,1114621.0,24632513.0
2016-02-26,45000,47600,45000,46800,344601,1152802.0,24632513.0
2016-02-29,47100,48200,46050,46300,171849,1140485.0,24632513.0
2016-03-02,47150,47700,46300,47350,133863,1166349.0,24632513.0
2016-03-03,47850,49300,47600,48450,217912,1193445.0,24632513.0
2016-03-04,48250,50900,47550,50500,435750,1243942.0,24632513.0
2016-03-07,50600,51000,49350,50400,159362,1241479.0,24632513.0
2016-03-08,50700,51100,49350,51000,141533,1256258.0,24632513.0
2016-03-09,50400,50900,49850,50800,101800,1251332.0,24632513.0
2016-03-10,50800,51100,49950,50700,131796,1248868.0,24632513.0
2016-03-11,50400,52400,50200,51900,218911,1278427.0,24632513.0
2016-03-14,52500,53900,52000,52800,221275,1300597.0,24632513.0
2016-03-15,52500,53000,51600,52800,100265,1300597.0,24632513.0
2016-03-16,52600,54200,51700,52100,166229,1283354.0,24632513.0
2016-03-17,52400,52400,50400,50900,210852,1253795.0,24632513.0
2016-03-18,50600,51200,50100,50700,122251,1248868.0,24632513.0
2016-03-21,51000,52100,50900,51000,85339,1256258.0,24632513.0
2016-03-22,50900,51400,50500,51000,80746,1256258.0,24632513.0
2016-03-23,50600,51600,50600,50700,63267,1248868.0,24632513.0
2016-03-24,50700,50800,48500,50000,114132,1231626.0,24632513.0
2016-03-25,49900,51500,49800,51300,112719,1263648.0,24632513.0
2016-03-28,51800,54400,51200,51500,302312,1268574.0,24632513.0
2016-03-29,51900,54100,51900,53600,294181,1320303.0,24632513.0
2016-03-30,54900,54900,52800,54000,216145,1330156.0,24632513.0
2016-03-31,53900,55000,53700,54800,188465,1349862.0,24632513.0
2016-04-01,56400,56500,53900,54300,262361,1337545.0,24632513.0
2016-04-04,54300,54600,52700,53800,179359,1325229.0,24632513.0
2016-04-05,54000,55700,53500,54100,204484,1332619.0,24632513.0
2016-04-06,53900,55100,53400,54000,157967,1330156.0,24632513.0
2016-04-07,54800,56500,53200,56300,256175,1386810.0,24632513.0
2016-04-08,55900,57100,55200,56600,154605,1394200.0,24632513.0
2016-04-11,56600,57300,55700,56600,142045,1394200.0,24632513.0
2016-04-12,56500,56700,55700,56600,81562,1394200.0,24632513.0
2016-04-14,56200,57700,56200,57100,125434,1406516.0,24632513.0
2016-04-15,56600,57300,55500,55900,104950,1376957.0,24632513.0
2016-04-18,55600,56600,54900,56000,92636,1379421.0,24632513.0
2016-04-19,56200,58000,55600,58000,236609,1428686.0,24632513.0
2016-04-20,57700,58400,56800,56900,177626,1401590.0,24632513.0
2016-04-21,58100,60900,57100,58900,437908,1450855.0,24632513.0
2016-04-22,60000,60000,57300,57600,145870,1418833.0,24632513.0
2016-04-25,59000,59500,58200,59100,177117,1455782.0,24632513.0
2016-04-26,59600,59700,58300,59300,116234,1460708.0,24632513.0
2016-04-27,58700,59000,56400,58100,227153,1431149.0,24632513.0
2016-04-28,58500,59000,57200,57800,131374,1423759.0,24632513.0
2016-04-29,57400,58200,57000,57800,93533,1423759.0,24632513.0
2016-05-02,58100,58300,55500,56300,126480,1386810.0,24632513.0
2016-05-03,56300,57000,55700,56800,85514,1399127.0,24632513.0
2016-05-04,56400,57100,54500,55300,110393,1362178.0,24632513.0
2016-05-09,53800,54500,52500,53600,151489,1320303.0,24632513.0
2016-05-10,54000,56300,53100,56000,149523,1379421.0,24632513.0
2016-05-11,55700,58600,55700,58400,127364,1438539.0,24632513.0
2016-05-12,58300,59600,57800,58800,243704,1448392.0,24632513.0
2016-05-13,58500,59800,58300,59200,94207,1458245.0,24632513.0
2016-05-16,58600,59600,58000,59300,108688,1460708.0,24632513.0
2016-05-17,59300,59500,58100,58400,88214,1438539.0,24632513.0
2016-05-18,58000,59200,56800,58000,132083,1428686.0,24632513.0
2016-05-19,56700,57500,55600,55900,153019,1376957.0,24632513.0
2016-05-20,55400,57700,55300,56100,95842,1381884.0,24632513.0
2016-05-23,56200,56900,54800,56600,118329,1394200.0,24632513.0
2016-05-24,56900,56900,55100,55200,92692,1359715.0,24632513.0
2016-05-25,55400,56300,54500,55100,125335,1357251.0,24632513.0
2016-05-26,55000,55300,53800,54200,123644,1335082.0,24632513.0
2016-05-27,56900,57800,55200,57300,351610,1411443.0,24632513.0
2016-05-30,57800,60200,57700,59700,354506,1470561.0,24632513.0
2016-05-31,60800,61800,59800,61000,312959,1502583.0,24632513.0
2016-06-01,60800,61500,59700,60700,120115,1495194.0,24632513.0
2016-06-02,60700,63200,59700,62700,231058,1544459.0,24632513.0
2016-06-03,63300,65200,62400,63300,366597,1559238.0,24632513.0
2016-06-07,64300,65800,63700,64400,229418,1586334.0,24632513.0
2016-06-08,64000,67000,63900,66000,302252,1625746.0,24632513.0
2016-06-09,66000,66700,63500,65600,339776,1615893.0,24632513.0
2016-06-10,65600,65900,64000,64200,158508,1581407.0,24632513.0
2016-06-13,63100,63600,61900,62800,174076,1546922.0,24632513.0
2016-06-14,62000,63600,61000,62200,141538,1532142.0,24632513.0
2016-06-15,62900,62900,60700,61200,137787,1507510.0,24632513.0
2016-06-16,61300,62300,60700,61200,119783,1507510.0,24632513.0
2016-06-17,61400,62000,60600,60600,114659,1492730.0,24632513.0
2016-06-20,61700,62300,60900,61800,103226,1522289.0,24632513.0
2016-06-21,62900,62900,61200,62000,72459,1527216.0,24632513.0
2016-06-22,61900,62300,61200,61400,93153,1512436.0,24632513.0
2016-06-23,61800,62400,60700,61600,130998,1517363.0,24632513.0
2016-06-24,62300,63200,58100,58300,339312,1436076.0,24632513.0
2016-06-27,55600,60000,55600,59700,168664,1470561.0,24632513.0
2016-06-28,59700,61700,58700,60300,117335,1485341.0,24632513.0
2016-06-29,60000,62400,60000,61500,107243,1514900.0,24632513.0
2016-06-30,62500,63400,61800,62000,126543,1527216.0,24632513.0
2016-07-01,62000,63200,62000,62900,89518,1549385.0,24632513.0
2016-07-04,63000,63400,62100,62700,60643,1544459.0,24632513.0
2016-07-05,62100,63300,62100,62500,63107,1539532.0,24632513.0
2016-07-06,62000,62600,60300,61000,92046,1502583.0,24632513.0
2016-07-07,61200,62100,60800,61300,69430,1509973.0,24632513.0
2016-07-08,61200,62500,60800,62200,68274,1532142.0,24632513.0
2016-07-11,62800,63100,62500,62800,61326,1546922.0,24632513.0
2016-07-12,62900,63000,62000,62100,49471,1529679.0,24632513.0
2016-07-13,62200,62700,61000,61300,75073,1509973.0,24632513.0
2016-07-14,61800,61800,60700,60800,59241,1497657.0,24632513.0
2016-07-15,62000,62800,61000,62300,136651,1534606.0,24632513.0
2016-07-18,62200,62900,60000,60000,127782,1477951.0,24632513.0
2016-07-19,59800,61200,58300,58800,136964,1448392.0,24632513.0
2016-07-20,59600,62800,59100,62300,226979,1534606.0,24632513.0
2016-07-21,62700,63300,61800,62400,80036,1537069.0,24632513.0
2016-07-22,62500,63500,62400,62800,77191,1546922.0,24632513.0
2016-07-25,62800,63900,62200,62300,53442,1534606.0,24632513.0
2016-07-26,62600,62600,60900,61400,85255,1512436.0,24632513.0
2016-07-27,62000,63000,61500,62600,115025,1541995.0,24632513.0
2016-07-28,62600,62800,60900,61200,77338,1507510.0,24632513.0
2016-07-29,61900,61900,60700,61700,48935,1519826.0,24632513.0
2016-08-01,61900,62300,61000,61300,53310,1509973.0,24632513.0
2016-08-02,61000,61700,60700,61100,51106,1505047.0,24632513.0
2016-08-03,60700,61100,59400,60300,85333,1485341.0,24632513.0
2016-08-04,60400,61200,59900,60800,76562,1497657.0,24632513.0
2016-08-05,60800,61200,60200,60900,86639,1500120.0,24632513.0
2016-08-08,61300,61800,60100,60200,82708,1482877.0,24632513.0
2016-08-09,60200,60800,59600,60600,108120,1492730.0,24632513.0
2016-08-10,59900,61000,59700,59800,131598,1473024.0,24632513.0
2016-08-11,59800,64200,59400,63500,326893,1564165.0,24632513.0
2016-08-12,64000,68500,63700,68500,460056,1687327.0,24632513.0
2016-08-16,69500,71300,68100,68400,266189,1684864.0,24632513.0
2016-08-17,68900,72000,68400,71900,393504,1771078.0,24632513.0
2016-08-18,71900,72800,69500,70600,236708,1739055.0,24632513.0
2016-08-19,71500,72800,70400,72500,248859,1785857.0,24632513.0
2016-08-22,72000,72000,70100,71000,127547,1748908.0,24632513.0
2016-08-23,71400,72600,69900,70200,143506,1729202.0,24632513.0
2016-08-24,70800,71600,69600,69900,121591,1721813.0,24632513.0
2016-08-25,70900,71200,68900,68900,109380,1697180.0,24632513.0
2016-08-26,68400,70600,68400,70500,113804,1736592.0,24632513.0
2016-08-29,70100,70400,67700,67700,115075,1667621.0,24632513.0
2016-08-30,68100,70400,68000,69600,119242,1714423.0,24632513.0
2016-08-31,70300,71200,69800,70000,120327,1724276.0,24632513.0
2016-09-01,70000,70300,68900,69100,82743,1702107.0,24632513.0
2016-09-02,69300,72400,69000,70400,199371,1734129.0,24632513.0
2016-09-05,71000,71500,70100,71000,80814,1748908.0,24632513.0
2016-09-06,70900,70900,68900,69300,93099,1707033.0,24632513.0
2016-09-07,69400,70400,68000,68100,128250,1677474.0,24632513.0
2016-09-08,68000,68600,66700,67100,116321,1652842.0,24632513.0
2016-09-09,67100,67500,65700,66100,100975,1628209.0,24632513.0
2016-09-12,65900,67300,65500,66500,73687,1638062.0,24632513.0
2016-09-13,66700,67000,63900,64000,142408,1576481.0,24632513.0
2016-09-19,64200,65100,63400,64900,71014,1598650.0,24632513.0
2016-09-20,64400,65100,64000,65000,85584,1601113.0,24632513.0
2016-09-21,64600,65000,63000,63800,134677,1571554.0,24632513.0
2016-09-22,64300,65200,62900,63400,154800,1561701.0,24632513.0
2016-09-23,63700,63800,62900,63200,82212,1556775.0,24632513.0
2016-09-26,63300,64900,63000,64300,114705,1583871.0,24632513.0
2016-09-27,64200,65000,63400,64800,82408,1596187.0,24632513.0
2016-09-28,65200,67200,64100,66300,164921,1633136.0,24632513.0
2016-09-29,66900,68100,66900,67500,169571,1662695.0,24632513.0
2016-09-30,67500,68200,66200,67900,103225,1672548.0,24632513.0
2016-10-04,68000,68700,66800,66800,71786,1645452.0,24632513.0
2016-10-05,66800,67400,65900,67200,88709,1655305.0,24632513.0
2016-10-06,66500,66900,65900,66000,71348,1625746.0,24632513.0
2016-10-07,65500,65800,64500,64700,93578,1593724.0,24632513.0
2016-10-10,65500,67900,64600,67400,99119,1660231.0,24632513.0
2016-10-11,68500,68700,66800,66900,58178,1647915.0,24632513.0
2016-10-12,66900,67700,66900,67300,56585,1657768.0,24632513.0
2016-10-13,67500,67500,65000,65000,65706,1601113.0,24632513.0
2016-10-14,65600,66300,64700,64900,44364,1598650.0,24632513.0
2016-10-17,65000,65300,63000,63900,83443,1574018.0,24632513.0
2016-10-18,64500,64500,63400,63500,72679,1564165.0,24632513.0
2016-10-19,64000,64400,63100,63400,52610,1561701.0,24632513.0
2016-10-20,63700,64000,62000,62900,55928,1549385.0,24632513.0
2016-10-21,63200,64300,62100,63900,68579,1574018.0,24632513.0
2016-10-24,63800,64700,62900,63200,72951,1556775.0,24632513.0
2016-10-25,63200,63200,59100,61500,166217,1514900.0,24632513.0
2016-10-26,61100,61200,58500,59800,183213,1473024.0,24632513.0
2016-10-27,59200,61100,59200,60200,105413,1482877.0,24632513.0
2016-10-28,60300,60900,59000,59400,88010,1463171.0,24632513.0
2016-10-31,58600,58600,56000,56000,208138,1379421.0,24632513.0
2016-11-01,56000,58200,55900,57600,109825,1418833.0,24632513.0
2016-11-02,57600,58000,53100,53600,210798,1320303.0,24632513.0
2016-11-03,53400,56500,53400,55000,108814,1354788.0,24632513.0
2016-11-04,56000,56500,55200,56000,64285,1379421.0,24632513.0
2016-11-07,57000,58600,56200,57700,89218,1421296.0,24632513.0
2016-11-08,58500,58500,57600,57700,55583,1421296.0,24632513.0
2016-11-09,57200,59900,55400,58000,180871,1428686.0,24632513.0
2016-11-10,58900,60900,58900,60500,155323,1490267.0,24632513.0
2016-11-11,61000,63100,59300,62200,149228,1532142.0,24632513.0
2016-11-14,62800,63700,61000,63000,102388,1551848.0,24632513.0
2016-11-15,63400,65400,63000,65100,190942,1603577.0,24632513.0
2016-11-16,65100,65600,63300,64300,126908,1583871.0,24632513.0
2016-11-17,63800,65100,63600,64200,61822,1581407.0,24632513.0
2016-11-18,64700,64700,62100,63300,97361,1559238.0,24632513.0
2016-11-21,63300,63300,61300,62100,80569,1529679.0,24632513.0
2016-11-22,62300,63700,62100,62900,67996,1549385.0,24632513.0
2016-11-23,62400,63600,61900,63400,82968,1561701.0,24632513.0
2016-11-24,63400,64300,62900,63200,48494,1556775.0,24632513.0
2016-11-25,63600,63600,60600,61900,90901,1524753.0,24632513.0
2016-11-28,61800,61800,60500,61000,49830,1502583.0,24632513.0
2016-11-29,60300,61600,59500,60300,80480,1485341.0,24632513.0
2016-11-30,60300,60300,57800,57800,145899,1423759.0,24632513.0
2016-12-01,58300,59800,57800,59500,81408,1465635.0,24632513.0
2016-12-02,58400,59500,57800,58000,97093,1428686.0,24632513.0
2016-12-05,58100,59000,57000,57900,60724,1426223.0,24632513.0
2016-12-06,57900,59500,57800,57900,64912,1426223.0,24632513.0
2016-12-07,58300,58700,56700,57100,81306,1406516.0,24632513.0
2016-12-08,57200,58600,56700,58200,109154,1433612.0,24632513.0
2016-12-09,57700,57900,56800,57000,101168,1404053.0,24632513.0
2016-12-12,56800,57800,56700,57200,98664,1408980.0,24632513.0
2016-12-13,57300,58800,57200,58100,117113,1431149.0,24632513.0
2016-12-14,58500,59000,57200,57200,114096,1408980.0,24632513.0
2016-12-15,57200,58300,56600,58000,80950,1428686.0,24632513.0
2016-12-16,58000,58000,57000,57100,91795,1406516.0,24632513.0
2016-12-19,57200,57300,56300,56500,78790,1391737.0,24632513.0
2016-12-20,56600,56700,55800,56000,90666,1379421.0,24632513.0
2016-12-21,56100,57000,55900,56100,139453,1381884.0,24632513.0
2016-12-22,56300,56500,55500,55800,112242,1374494.0,24632513.0
2016-12-23,55800,56200,55000,55200,128591,1359715.0,24632513.0
2016-12-26,54600,55100,52400,52800,266629,1300597.0,24632513.0
2016-12-27,53200,53600,52500,52800,135772,1300597.0,24632513.0
2016-12-28,52600,53300,52100,52900,107409,1303060.0,24632513.0
2016-12-29,55000,58700,54500,57400,489098,1413906.0,24632513.0
2017-01-02,57400,59300,56700,57500,184775,1416369.0,24632513.0
2017-01-03,57600,58900,56800,57200,175173,1408980.0,24632513.0
2017-01-04,57900,57900,56600,57200,107031,1408980.0,24632513.0
2017-01-05,57000,58100,56700,57800,102400,1423759.0,24632513.0
2017-01-06,57600,58600,57600,58300,95832,1436076.0,24632513.0
2017-01-09,58300,58700,57600,58300,114830,1436076.0,24632513.0
2017-01-10,58100,59500,57300,59000,129663,1453318.0,24632513.0
2017-01-11,59100,60000,58800,59700,89745,1470561.0,24632513.0
2017-01-12,60000,60300,59000,60000,83183,1477951.0,24632513.0
2017-01-13,60000,60200,59400,59900,71382,1475488.0,24632513.0
2017-01-16,60300,60300,57500,58300,111175,1436076.0,24632513.0
2017-01-17,58300,58900,57600,58200,91689,1433612.0,24632513.0
2017-01-18,58200,58500,57500,57700,68103,1421296.0,24632513.0
2017-01-19,57600,58600,56400,56500,97121,1391737.0,24632513.0
2017-01-20,56600,57100,55500,56800,64031,1399127.0,24632513.0
2017-01-23,56700,57600,56600,56600,62623,1394200.0,24632513.0
2017-01-24,56600,56900,55400,55400,83433,1364641.0,24632513.0
2017-01-25,55800,57400,55400,56700,93333,1396663.0,24632513.0
2017-01-26,56800,58400,56700,57900,108742,1426223.0,24632513.0
2017-01-31,57300,59200,57300,58800,68840,1448392.0,24632513.0
2017-02-01,59100,60000,58700,59900,117353,1475488.0,24632513.0
