한전KPS(051600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-07-15,123500,126500,122000,123000,93114,5535000.0,45000000.0
2015-07-16,122000,124500,121500,124000,38649,5580000.0,45000000.0
2015-07-17,123000,124500,120500,122000,52207,5490000.0,45000000.0
2015-07-20,122500,124000,121000,124000,43908,5580000.0,45000000.0
2015-07-21,124000,125000,120500,121000,89824,5445000.0,45000000.0
2015-07-22,120500,122000,118000,121000,83090,5445000.0,45000000.0
2015-07-23,119000,121000,117000,118000,72325,5310000.0,45000000.0
2015-07-24,117500,127000,116000,125000,160807,5625000.0,45000000.0
2015-07-27,125000,126000,121000,122000,53425,5490000.0,45000000.0
2015-07-28,119500,119500,112000,115500,129920,5197500.0,45000000.0
2015-07-29,115000,119000,113000,118000,114331,5310000.0,45000000.0
2015-07-30,118000,121000,115500,119000,50754,5355000.0,45000000.0
2015-07-31,119000,119500,113500,117500,75084,5287500.0,45000000.0
2015-08-03,116000,124000,116000,124000,96892,5580000.0,45000000.0
2015-08-04,125000,125000,117500,118500,93910,5332500.0,45000000.0
2015-08-05,119500,120500,115500,116500,66121,5242500.0,45000000.0
2015-08-06,118500,119500,114500,117000,86237,5265000.0,45000000.0
2015-08-07,117500,117500,114000,117500,64782,5287500.0,45000000.0
2015-08-10,117500,119000,116000,118000,44146,5310000.0,45000000.0
2015-08-11,118500,119500,115000,116000,47461,5220000.0,45000000.0
2015-08-12,117000,120000,115500,117000,128526,5265000.0,45000000.0
2015-08-13,116000,124000,116000,121000,74571,5445000.0,45000000.0
2015-08-17,123000,129500,121500,126000,137287,5670000.0,45000000.0
2015-08-18,129000,129500,123000,124000,96411,5580000.0,45000000.0
2015-08-19,122000,128000,116500,128000,95050,5760000.0,45000000.0
2015-08-20,123500,127000,119000,121000,99667,5445000.0,45000000.0
2015-08-21,122500,122500,116500,122500,106459,5512500.0,45000000.0
2015-08-24,122000,122000,112000,114000,131188,5130000.0,45000000.0
2015-08-25,110500,119000,109500,114000,132799,5130000.0,45000000.0
2015-08-26,114500,126000,114500,125000,129970,5625000.0,45000000.0
2015-08-27,122500,129000,118000,124000,129635,5580000.0,45000000.0
2015-08-28,124000,133000,124000,132000,120639,5940000.0,45000000.0
2015-08-31,128500,131500,124500,126000,144950,5670000.0,45000000.0
2015-09-01,124500,128500,123000,127500,82757,5737500.0,45000000.0
2015-09-02,124000,129000,124000,125000,62014,5625000.0,45000000.0
2015-09-03,125500,132500,124000,128500,127849,5782500.0,45000000.0
2015-09-04,126500,129000,125000,125500,54377,5647500.0,45000000.0
2015-09-07,125500,130500,123500,127500,86209,5737500.0,45000000.0
2015-09-08,130500,135500,126500,132000,141658,5940000.0,45000000.0
2015-09-09,133000,133500,126500,127500,144500,5737500.0,45000000.0
2015-09-10,126000,131000,125000,131000,97788,5895000.0,45000000.0
2015-09-11,129000,132000,127500,130500,59788,5872500.0,45000000.0
2015-09-14,129500,131000,126000,126500,46358,5692500.0,45000000.0
2015-09-15,127000,127500,124500,127500,44714,5737500.0,45000000.0
2015-09-16,128000,129500,126500,128000,87005,5760000.0,45000000.0
2015-09-17,129500,129500,120500,123000,129961,5535000.0,45000000.0
2015-09-18,123000,125500,123000,124500,65902,5602500.0,45000000.0
2015-09-21,124000,125500,123000,123500,53184,5557500.0,45000000.0
2015-09-22,121500,123000,117500,122000,110996,5490000.0,45000000.0
2015-09-23,119500,121500,118500,119000,43975,5355000.0,45000000.0
2015-09-24,119500,120000,117500,118500,54969,5332500.0,45000000.0
2015-09-25,119000,119000,115500,117000,72302,5265000.0,45000000.0
2015-09-30,115000,123500,114500,121000,91241,5445000.0,45000000.0
2015-10-01,119500,121000,117500,117500,85800,5287500.0,45000000.0
2015-10-02,117000,120500,117000,119000,41720,5355000.0,45000000.0
2015-10-05,119000,123000,119000,122000,47758,5490000.0,45000000.0
2015-10-06,121000,123000,120000,121500,33129,5467500.0,45000000.0
2015-10-07,119500,120500,114500,115000,77106,5175000.0,45000000.0
2015-10-08,115500,117000,110000,113500,124520,5107500.0,45000000.0
2015-10-12,112000,116500,112000,114000,91219,5130000.0,45000000.0
2015-10-13,114500,116000,110000,113000,90477,5085000.0,45000000.0
2015-10-14,112000,115000,112000,115000,83748,5175000.0,45000000.0
2015-10-15,115000,116500,114000,116000,71547,5220000.0,45000000.0
2015-10-16,114500,115500,109000,110500,123754,4972500.0,45000000.0
2015-10-19,110500,112500,109000,110000,89311,4950000.0,45000000.0
2015-10-20,111000,111500,109000,110000,82457,4950000.0,45000000.0
2015-10-21,111000,112500,110000,111500,81825,5017500.0,45000000.0
2015-10-22,109500,110000,102000,102000,238118,4590000.0,45000000.0
2015-10-23,104000,107000,104000,106000,125786,4770000.0,45000000.0
2015-10-26,102000,104000,100500,101500,172459,4567500.0,45000000.0
2015-10-27,102000,104500,101500,104000,151444,4680000.0,45000000.0
2015-10-28,104500,107000,102500,106000,115919,4770000.0,45000000.0
2015-10-29,104500,105500,102500,103000,87549,4635000.0,45000000.0
2015-10-30,102500,107000,101500,104000,194624,4680000.0,45000000.0
2015-11-02,104500,105500,102500,104500,133879,4702500.0,45000000.0
2015-11-03,105500,109000,105000,109000,189037,4905000.0,45000000.0
2015-11-04,109500,111000,107500,111000,136752,4995000.0,45000000.0
2015-11-05,110000,111000,107500,110500,123346,4972500.0,45000000.0
2015-11-06,109000,110500,107000,107000,83453,4815000.0,45000000.0
2015-11-09,106000,107500,103000,104000,91994,4680000.0,45000000.0
2015-11-10,102500,104000,100000,101500,83703,4567500.0,45000000.0
2015-11-11,101000,105500,100500,105000,107697,4725000.0,45000000.0
2015-11-12,104500,105000,102500,104000,43990,4680000.0,45000000.0
2015-11-13,102000,104000,100500,103000,43748,4635000.0,45000000.0
2015-11-16,101500,103000,100500,101000,63279,4545000.0,45000000.0
2015-11-17,101500,103500,101500,102000,32299,4590000.0,45000000.0
2015-11-18,102000,104000,101500,102000,39721,4590000.0,45000000.0
2015-11-19,102500,103500,101500,103000,53522,4635000.0,45000000.0
2015-11-20,102500,104000,102000,102500,45504,4612500.0,45000000.0
2015-11-23,103000,106000,102500,105500,50596,4747500.0,45000000.0
2015-11-24,105500,106500,104500,105000,51806,4725000.0,45000000.0
2015-11-25,105000,107500,104000,107500,70586,4837500.0,45000000.0
2015-11-26,107000,107000,101500,104000,194192,4680000.0,45000000.0
2015-11-27,104000,105000,103000,104500,53661,4702500.0,45000000.0
2015-11-30,103000,104500,101000,101000,123244,4545000.0,45000000.0
2015-12-01,103000,105000,102000,104000,66907,4680000.0,45000000.0
2015-12-02,104500,106000,102500,104500,56891,4702500.0,45000000.0
2015-12-03,105000,105500,102000,103000,63828,4635000.0,45000000.0
2015-12-04,101500,103000,97800,99200,110755,4464000.0,45000000.0
2015-12-07,100000,100000,92600,93700,262825,4216500.0,45000000.0
2015-12-08,93700,93900,90900,91800,160864,4131000.0,45000000.0
2015-12-09,91600,92100,89500,89500,124880,4027500.0,45000000.0
2015-12-10,89500,91700,88200,88900,152040,4000500.0,45000000.0
2015-12-11,89200,91300,89200,90100,116837,4054500.0,45000000.0
2015-12-14,89000,89900,87200,87900,125032,3955500.0,45000000.0
2015-12-15,87100,91700,87100,91300,159472,4108500.0,45000000.0
2015-12-16,91300,91800,89700,89900,104948,4045500.0,45000000.0
2015-12-17,90200,91500,89800,90500,80209,4072500.0,45000000.0
2015-12-18,90400,90400,88800,89800,66793,4041000.0,45000000.0
2015-12-21,89200,91200,88200,89500,80956,4027500.0,45000000.0
2015-12-22,89400,90100,87700,88500,72727,3982500.0,45000000.0
2015-12-23,88500,88500,87500,88400,81176,3978000.0,45000000.0
2015-12-24,88600,90500,88100,90100,84942,4054500.0,45000000.0
2015-12-28,90800,90800,87700,88000,64751,3960000.0,45000000.0
2015-12-29,87600,90000,87300,87500,82434,3937500.0,45000000.0
2015-12-30,88000,89700,87700,89000,66786,4005000.0,45000000.0
2016-01-04,88100,88800,87100,87100,59366,3919500.0,45000000.0
2016-01-05,86700,87300,83100,86800,100675,3906000.0,45000000.0
2016-01-06,87700,89400,85000,88900,111225,4000500.0,45000000.0
2016-01-07,88500,89600,87300,88300,163975,3973500.0,45000000.0
2016-01-08,89000,92100,87900,91300,119158,4108500.0,45000000.0
2016-01-11,90900,92000,89100,91200,176228,4104000.0,45000000.0
2016-01-12,91100,92100,89500,91200,91132,4104000.0,45000000.0
2016-01-13,91800,96000,91200,94300,213071,4243500.0,45000000.0
2016-01-14,93100,95800,93100,95700,128458,4306500.0,45000000.0
2016-01-15,97200,98900,96000,98900,212324,4450500.0,45000000.0
2016-01-18,98900,101000,96200,98800,145087,4446000.0,45000000.0
2016-01-19,99500,100000,97100,98700,105275,4441500.0,45000000.0
2016-01-20,99400,99400,95100,97300,84532,4378500.0,45000000.0
2016-01-21,97800,97800,93400,95100,127203,4279500.0,45000000.0
2016-01-22,95000,96700,92700,94800,149990,4266000.0,45000000.0
2016-01-25,95000,100000,94200,99400,109186,4473000.0,45000000.0
2016-01-26,99800,99800,97400,99200,69840,4464000.0,45000000.0
2016-01-27,99900,101000,97600,98900,133812,4450500.0,45000000.0
2016-01-28,97300,98400,96500,97400,98930,4383000.0,45000000.0
2016-01-29,97400,99500,95700,99500,87543,4477500.0,45000000.0
2016-02-01,99800,99800,97000,98800,71882,4446000.0,45000000.0
2016-02-02,98000,99100,97100,98500,51426,4432500.0,45000000.0
2016-02-03,97600,98000,96300,96600,38052,4347000.0,45000000.0
2016-02-04,97500,98300,96700,98300,41733,4423500.0,45000000.0
2016-02-05,97800,99300,97100,98500,45335,4432500.0,45000000.0
2016-02-11,97500,97900,93200,94800,67334,4266000.0,45000000.0
2016-02-12,94800,94800,91000,91900,55885,4135500.0,45000000.0
2016-02-15,93500,94700,91000,93500,56869,4207500.0,45000000.0
2016-02-16,92500,94300,92200,93700,29723,4216500.0,45000000.0
2016-02-17,92600,93800,89100,89800,129617,4041000.0,45000000.0
2016-02-18,90500,92400,89800,91800,85384,4131000.0,45000000.0
2016-02-19,91800,96900,91300,96300,98176,4333500.0,45000000.0
2016-02-22,95200,96600,95200,96300,40518,4333500.0,45000000.0
2016-02-23,96300,96400,91300,92300,110810,4153500.0,45000000.0
2016-02-24,83400,84000,72000,72800,1256056,3276000.0,45000000.0
2016-02-25,73800,74300,73100,73700,308189,3316500.0,45000000.0
2016-02-26,74000,74200,73000,73100,182576,3289500.0,45000000.0
2016-02-29,72500,73700,71100,71200,222199,3204000.0,45000000.0
2016-03-02,72300,72700,71200,71700,409513,3226500.0,45000000.0
2016-03-03,72000,77000,71700,77000,410910,3465000.0,45000000.0
2016-03-04,77000,77000,73700,74300,252782,3343500.0,45000000.0
2016-03-07,75300,75700,74300,75200,125779,3384000.0,45000000.0
2016-03-08,75200,75400,73100,73700,170087,3316500.0,45000000.0
2016-03-09,73700,74000,72800,74000,153211,3330000.0,45000000.0
2016-03-10,73400,75100,73400,75100,154180,3379500.0,45000000.0
2016-03-11,74600,75000,73800,73900,150795,3325500.0,45000000.0
2016-03-14,74200,74400,72700,72800,120915,3276000.0,45000000.0
2016-03-15,72900,73500,72300,72500,117121,3262500.0,45000000.0
2016-03-16,72900,74200,72500,73800,131018,3321000.0,45000000.0
2016-03-17,73700,74700,72500,72700,220686,3271500.0,45000000.0
2016-03-18,72700,72800,71600,71900,234603,3235500.0,45000000.0
2016-03-21,71900,72500,70800,70800,221046,3186000.0,45000000.0
2016-03-22,70600,70700,66800,67200,604207,3024000.0,45000000.0
2016-03-23,67200,68200,66600,66800,322186,3006000.0,45000000.0
2016-03-24,67300,67900,67100,67400,183669,3033000.0,45000000.0
2016-03-25,67600,68100,67200,67500,137452,3037500.0,45000000.0
2016-03-28,67500,68700,67300,68300,164741,3073500.0,45000000.0
2016-03-29,68000,68200,65200,65500,393341,2947500.0,45000000.0
2016-03-30,65500,66400,63800,64500,373341,2902500.0,45000000.0
2016-03-31,64800,64900,62800,64100,255885,2884500.0,45000000.0
2016-04-01,64500,65200,63100,63600,226434,2862000.0,45000000.0
2016-04-04,63500,65500,63100,65200,233211,2934000.0,45000000.0
2016-04-05,65600,65600,64300,64800,98863,2916000.0,45000000.0
2016-04-06,64400,66500,64000,66500,171340,2992500.0,45000000.0
2016-04-07,66500,67500,65900,67500,295314,3037500.0,45000000.0
2016-04-08,67200,67200,65900,66500,224725,2992500.0,45000000.0
2016-04-11,66600,66800,65500,66100,100876,2974500.0,45000000.0
2016-04-12,66300,67600,66100,67300,119342,3028500.0,45000000.0
2016-04-14,67700,69600,67400,69300,413498,3118500.0,45000000.0
2016-04-15,69500,69900,68700,69700,213337,3136500.0,45000000.0
2016-04-18,69800,73600,69000,73200,403470,3294000.0,45000000.0
2016-04-19,73700,77500,73000,77300,494596,3478500.0,45000000.0
2016-04-20,77200,77200,74600,74700,329825,3361500.0,45000000.0
2016-04-21,75400,76600,74900,76000,188124,3420000.0,45000000.0
2016-04-22,75200,75800,74500,75600,82887,3402000.0,45000000.0
2016-04-25,75500,75700,74200,75000,88252,3375000.0,45000000.0
2016-04-26,75000,75600,74200,75600,124856,3402000.0,45000000.0
2016-04-27,75700,75700,73300,74300,153691,3343500.0,45000000.0
2016-04-28,74000,74800,73600,73600,143135,3312000.0,45000000.0
2016-04-29,74200,75900,73800,75500,124823,3397500.0,45000000.0
2016-05-02,73900,73900,71000,72800,282696,3276000.0,45000000.0
2016-05-03,73300,73600,72600,72600,132230,3267000.0,45000000.0
2016-05-04,72500,75500,72500,73900,215247,3325500.0,45000000.0
2016-05-09,74000,74300,71200,71700,140146,3226500.0,45000000.0
2016-05-10,71500,72400,71100,72300,80311,3253500.0,45000000.0
2016-05-11,71900,72300,70800,71200,114105,3204000.0,45000000.0
2016-05-12,71200,74900,70900,73700,172352,3316500.0,45000000.0
2016-05-13,73700,74700,72900,73800,79602,3321000.0,45000000.0
2016-05-16,73800,73800,72900,73400,84507,3303000.0,45000000.0
2016-05-17,73700,74700,73000,74300,102578,3343500.0,45000000.0
2016-05-18,74300,74700,73500,73600,139423,3312000.0,45000000.0
2016-05-19,73200,74000,72800,73100,98713,3289500.0,45000000.0
2016-05-20,73400,75800,73300,73600,160584,3312000.0,45000000.0
2016-05-23,74200,75000,72700,73500,194905,3307500.0,45000000.0
2016-05-24,73500,74800,73400,73600,130337,3312000.0,45000000.0
2016-05-25,74500,75100,73900,74000,123402,3330000.0,45000000.0
2016-05-26,74100,74200,73300,73300,68579,3298500.0,45000000.0
2016-05-27,74500,74500,71400,71400,167615,3213000.0,45000000.0
2016-05-30,71500,71600,69200,70000,220433,3150000.0,45000000.0
2016-05-31,70000,70400,69600,70300,466154,3163500.0,45000000.0
2016-06-01,70000,70700,69700,69700,129735,3136500.0,45000000.0
2016-06-02,69700,71200,69600,70800,76666,3186000.0,45000000.0
2016-06-03,70800,71200,69700,70400,103190,3168000.0,45000000.0
2016-06-07,70500,71000,70000,70400,116594,3168000.0,45000000.0
2016-06-08,69900,72800,69900,72800,129435,3276000.0,45000000.0
2016-06-09,72900,72900,71200,71800,117190,3231000.0,45000000.0
2016-06-10,71900,72600,71500,72200,91609,3249000.0,45000000.0
2016-06-13,71700,72200,70700,71200,157766,3204000.0,45000000.0
2016-06-14,71600,72400,70000,70600,164020,3177000.0,45000000.0
2016-06-15,70500,70600,66400,67000,266744,3015000.0,45000000.0
2016-06-16,66200,66400,64900,65100,207315,2929500.0,45000000.0
2016-06-17,65200,65800,64900,65300,109203,2938500.0,45000000.0
2016-06-20,65800,66000,65200,65600,79142,2952000.0,45000000.0
2016-06-21,65600,65600,63900,64500,118509,2902500.0,45000000.0
2016-06-22,64400,64700,64000,64700,113256,2911500.0,45000000.0
2016-06-23,64300,64700,63100,63200,137280,2844000.0,45000000.0
2016-06-24,64400,65200,61100,63400,284074,2853000.0,45000000.0
2016-06-27,62900,64000,62700,63000,84571,2835000.0,45000000.0
2016-06-28,62300,63400,62300,63200,83686,2844000.0,45000000.0
2016-06-29,63500,64700,63400,64300,69003,2893500.0,45000000.0
2016-06-30,64300,65800,64300,64800,101970,2916000.0,45000000.0
2016-07-01,65600,66000,64700,65400,82411,2943000.0,45000000.0
2016-07-04,65800,66200,65100,66200,70047,2979000.0,45000000.0
2016-07-05,66200,66200,65000,65900,75165,2965500.0,45000000.0
2016-07-06,65900,65900,64900,65500,87326,2947500.0,45000000.0
2016-07-07,65900,66400,65500,65900,64507,2965500.0,45000000.0
2016-07-08,65500,65800,64600,65800,92053,2961000.0,45000000.0
2016-07-11,65700,66400,65000,65200,89964,2934000.0,45000000.0
2016-07-12,65200,66800,65200,66400,103365,2988000.0,45000000.0
2016-07-13,66400,66700,65600,65600,99458,2952000.0,45000000.0
2016-07-14,65700,66100,64800,65700,75594,2956500.0,45000000.0
2016-07-15,65900,66200,65100,65600,73835,2952000.0,45000000.0
2016-07-18,65600,66100,65300,65600,53729,2952000.0,45000000.0
2016-07-19,66000,66800,65200,65700,76972,2956500.0,45000000.0
2016-07-20,65700,65800,64800,65000,82828,2925000.0,45000000.0
2016-07-21,65400,65700,64800,65000,67802,2925000.0,45000000.0
2016-07-22,65000,65100,64200,64500,69390,2902500.0,45000000.0
2016-07-25,65900,66000,63700,63800,86282,2871000.0,45000000.0
2016-07-26,64000,64500,63800,63900,110230,2875500.0,45000000.0
2016-07-27,63800,65900,63800,65600,112030,2952000.0,45000000.0
2016-07-28,66000,70200,65700,69800,303933,3141000.0,45000000.0
2016-07-29,70200,71500,68600,68600,211130,3087000.0,45000000.0
2016-08-01,68400,71700,68100,70500,169080,3172500.0,45000000.0
2016-08-02,70700,72000,70300,70300,140959,3163500.0,45000000.0
2016-08-03,69900,70700,68400,68400,109044,3078000.0,45000000.0
2016-08-04,68700,69700,68500,68800,66392,3096000.0,45000000.0
2016-08-05,68400,69800,68300,69700,70367,3136500.0,45000000.0
2016-08-08,69700,71000,68400,70000,78609,3150000.0,45000000.0
2016-08-09,70000,71100,69300,70900,68771,3190500.0,45000000.0
2016-08-10,70600,71700,70100,71300,62504,3208500.0,45000000.0
2016-08-11,70900,71600,69800,70600,68416,3177000.0,45000000.0
2016-08-12,69700,71400,69700,71000,53750,3195000.0,45000000.0
2016-08-16,71300,71300,70200,70900,56130,3190500.0,45000000.0
2016-08-17,71100,71100,68900,69400,65492,3123000.0,45000000.0
2016-08-18,69300,69700,68500,69600,76246,3132000.0,45000000.0
2016-08-19,69200,69800,66000,66200,180420,2979000.0,45000000.0
2016-08-22,65500,65900,64700,65100,131880,2929500.0,45000000.0
2016-08-23,65000,65600,64000,64100,119161,2884500.0,45000000.0
2016-08-24,63600,65100,63600,64400,89138,2898000.0,45000000.0
2016-08-25,64900,65300,64100,65200,52614,2934000.0,45000000.0
2016-08-26,65000,66600,65000,66200,67676,2979000.0,45000000.0
2016-08-29,66300,66300,64400,64800,52101,2916000.0,45000000.0
2016-08-30,64800,66000,64000,64000,58284,2880000.0,45000000.0
2016-08-31,64000,64500,63500,64400,84225,2898000.0,45000000.0
2016-09-01,64300,64600,63400,64000,54671,2880000.0,45000000.0
2016-09-02,64000,64200,62500,63500,119269,2857500.0,45000000.0
2016-09-05,63100,63800,63100,63200,51065,2844000.0,45000000.0
2016-09-06,63600,63900,63000,63200,54400,2844000.0,45000000.0
2016-09-07,62900,63700,62800,62900,59133,2830500.0,45000000.0
2016-09-08,63000,64100,62600,63000,84003,2835000.0,45000000.0
2016-09-09,63500,64000,63000,63500,70367,2857500.0,45000000.0
2016-09-12,63500,63500,62700,63400,42922,2853000.0,45000000.0
2016-09-13,64500,64500,62500,62500,93830,2812500.0,45000000.0
2016-09-19,62000,62600,61500,61700,95585,2776500.0,45000000.0
2016-09-20,61500,61700,60700,61100,93769,2749500.0,45000000.0
2016-09-21,61100,62200,61000,62100,72122,2794500.0,45000000.0
2016-09-22,61500,61900,59100,59600,301506,2682000.0,45000000.0
2016-09-23,60000,60200,59300,60000,101543,2700000.0,45000000.0
2016-09-26,60200,60300,59300,59400,122092,2673000.0,45000000.0
2016-09-27,59500,59500,58400,59000,161975,2655000.0,45000000.0
2016-09-28,59100,59300,58800,58900,163834,2650500.0,45000000.0
2016-09-29,58600,59200,58200,58400,105592,2628000.0,45000000.0
2016-09-30,58300,58400,57300,57800,126602,2601000.0,45000000.0
2016-10-04,57600,58200,56900,57500,167286,2587500.0,45000000.0
2016-10-05,57000,57200,56100,56600,164351,2547000.0,45000000.0
2016-10-06,56400,56700,55300,56100,144659,2524500.0,45000000.0
