삼성에스디에스(018260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2018-03-15,257000,261500,255500,258500,101362,20002161.0,77377800.0
2018-03-16,257500,259500,257000,259500,90450,20079539.0,77377800.0
2018-03-19,258500,259500,250000,250500,110903,19383139.0,77377800.0
2018-03-20,248000,258500,247000,258500,104704,20002161.0,77377800.0
2018-03-21,258500,260000,254000,255500,108701,19770028.0,77377800.0
2018-03-22,254500,258500,252000,254000,113798,19653961.0,77377800.0
2018-03-23,246000,250500,243500,245000,166147,18957561.0,77377800.0
2018-03-26,244000,250000,244000,248000,98139,19189694.0,77377800.0
2018-03-27,252000,256000,250500,253000,106010,19576583.0,77377800.0
2018-03-28,250000,254500,243000,245500,140087,18996250.0,77377800.0
2018-03-29,245000,255000,245000,252500,122863,19537894.0,77377800.0
2018-03-30,254500,263000,252500,255500,295941,19770028.0,77377800.0
2018-04-02,258500,259000,250500,250500,123536,19383139.0,77377800.0
2018-04-03,247000,248000,242000,247500,123820,19151006.0,77377800.0
2018-04-04,246000,248000,239000,239500,198196,18531983.0,77377800.0
2018-04-05,242000,243000,239500,240000,75342,18570672.0,77377800.0
2018-04-06,238000,243500,236500,239500,128782,18531983.0,77377800.0
2018-04-09,237000,244500,237000,243000,87874,18802805.0,77377800.0
2018-04-10,243000,247500,241000,245000,116485,18957561.0,77377800.0
2018-04-11,243000,245500,232000,236000,270665,18261161.0,77377800.0
2018-04-12,237500,238500,233000,235000,100568,18183783.0,77377800.0
2018-04-13,236500,240500,236000,237500,97841,18377228.0,77377800.0
2018-04-16,236500,238500,232500,233500,90377,18067716.0,77377800.0
2018-04-17,232500,237000,232500,236500,89169,18299850.0,77377800.0
2018-04-18,240000,244500,236500,237000,143845,18338539.0,77377800.0
2018-04-19,236000,238500,229500,230500,137359,17835583.0,77377800.0
2018-04-20,234500,244000,234500,243000,230598,18802805.0,77377800.0
2018-04-23,245000,245000,235000,240000,109357,18570672.0,77377800.0
2018-04-24,240500,246000,237500,244000,129772,18880183.0,77377800.0
2018-04-25,242000,244000,238500,243000,82367,18802805.0,77377800.0
2018-04-26,242500,244000,239000,240000,95369,18570672.0,77377800.0
2018-04-27,240000,244000,239500,241500,75730,18686739.0,77377800.0
2018-04-30,243000,248500,242500,245000,83310,18957561.0,77377800.0
2018-05-02,241000,243000,227500,230500,236708,17835583.0,77377800.0
2018-05-03,230000,235000,227500,234000,100313,18106405.0,77377800.0
2018-05-04,229000,232000,218500,218500,246681,16907049.0,77377800.0
2018-05-08,221500,223500,207000,208500,265570,16133271.0,77377800.0
2018-05-09,209000,221500,208500,218500,191035,16907049.0,77377800.0
2018-05-10,219500,223000,218000,222000,94733,17177872.0,77377800.0
2018-05-11,219500,224000,219000,223500,63881,17293938.0,77377800.0
2018-05-14,223500,227500,220500,221500,62306,17139183.0,77377800.0
2018-05-15,220500,223500,218500,219500,78651,16984427.0,77377800.0
2018-05-16,222500,223000,218500,222000,50882,17177872.0,77377800.0
2018-05-17,221500,224500,220500,222000,67290,17177872.0,77377800.0
2018-05-18,221000,222500,219500,221000,69591,17100494.0,77377800.0
2018-05-21,223500,224000,219500,223500,59452,17293938.0,77377800.0
2018-05-23,220000,222500,218500,219000,91305,16945738.0,77377800.0
2018-05-24,219500,222500,216500,222000,77590,17177872.0,77377800.0
2018-05-25,225500,226000,222000,225000,81957,17410005.0,77377800.0
2018-05-28,225000,225500,220000,221000,80392,17100494.0,77377800.0
2018-05-29,220500,222000,219000,220500,54121,17061805.0,77377800.0
2018-05-30,219000,221000,211500,214000,124010,16558849.0,77377800.0
2018-05-31,214000,217000,211000,211000,166820,16326716.0,77377800.0
2018-06-01,212000,224500,211000,224000,145063,17332627.0,77377800.0
2018-06-04,225000,226000,221500,222000,65911,17177872.0,77377800.0
2018-06-05,222500,228000,222000,226500,96959,17526072.0,77377800.0
2018-06-07,227500,232000,225500,232000,114453,17951650.0,77377800.0
2018-06-08,229500,234500,228500,233500,90812,18067716.0,77377800.0
2018-06-11,230500,232000,227500,230000,67487,17796894.0,77377800.0
2018-06-12,229500,230500,224500,229500,64971,17758205.0,77377800.0
2018-06-14,228500,231500,226500,228500,95981,17680827.0,77377800.0
2018-06-15,223500,224000,195000,196500,897131,15204738.0,77377800.0
2018-06-18,196000,201500,192500,195500,288812,15127360.0,77377800.0
2018-06-19,198000,206000,194000,206000,384185,15939827.0,77377800.0
2018-06-20,207000,210000,201000,207000,252924,16017205.0,77377800.0
2018-06-21,204500,209000,202500,203000,119748,15707693.0,77377800.0
2018-06-22,201000,202500,199000,201000,106718,15552938.0,77377800.0
2018-06-25,200500,207000,200500,206000,94434,15939827.0,77377800.0
2018-06-26,203000,207500,201000,205000,84943,15862449.0,77377800.0
2018-06-27,203000,207000,202500,205000,72294,15862449.0,77377800.0
2018-06-28,206500,206500,201500,203000,69080,15707693.0,77377800.0
2018-06-29,204500,205000,198000,200500,94776,15514249.0,77377800.0
2018-07-02,200500,203500,196000,196500,90323,15204738.0,77377800.0
2018-07-03,200000,200000,194500,197000,63571,15243427.0,77377800.0
2018-07-04,195000,201500,195000,196500,50062,15204738.0,77377800.0
2018-07-05,197500,198500,188000,190500,113457,14740471.0,77377800.0
2018-07-06,190500,196000,190000,193500,116569,14972604.0,77377800.0
2018-07-09,194000,203000,194000,201500,140713,15591627.0,77377800.0
2018-07-10,202000,207500,200500,204000,107290,15785071.0,77377800.0
2018-07-11,200000,202000,196500,199000,85901,15398182.0,77377800.0
2018-07-12,201500,208000,199500,206500,161848,15978516.0,77377800.0
2018-07-13,206500,209000,202000,202500,117735,15669004.0,77377800.0
2018-07-16,202500,206000,198500,200000,78854,15475560.0,77377800.0
2018-07-17,200000,208000,198000,206500,113157,15978516.0,77377800.0
2018-07-18,206500,210000,204000,208500,106051,16133271.0,77377800.0
2018-07-19,208000,209000,204000,205000,64464,15862449.0,77377800.0
2018-07-20,205000,210000,204000,207000,84474,16017205.0,77377800.0
2018-07-23,208500,210000,204500,207000,88380,16017205.0,77377800.0
2018-07-24,206000,209000,205000,207500,53924,16055894.0,77377800.0
2018-07-25,207500,210500,205000,206500,81269,15978516.0,77377800.0
2018-07-26,209000,210500,204500,210500,110940,16288027.0,77377800.0
2018-07-27,214000,218500,207500,208000,217643,16094582.0,77377800.0
2018-07-30,208500,213000,205500,207000,88551,16017205.0,77377800.0
2018-07-31,209000,213500,207500,209500,112949,16210649.0,77377800.0
2018-08-01,211000,215000,209500,212500,106540,16442782.0,77377800.0
2018-08-02,212000,214500,208000,210000,59357,16249338.0,77377800.0
2018-08-03,209500,211000,205500,209000,62334,16171960.0,77377800.0
2018-08-06,208500,210500,206500,208500,44074,16133271.0,77377800.0
2018-08-07,208500,214500,207500,214500,132151,16597538.0,77377800.0
2018-08-08,214500,229000,214500,227000,353202,17564761.0,77377800.0
2018-08-09,230000,234500,223000,227000,297671,17564761.0,77377800.0
2018-08-10,225500,227000,221500,224000,119158,17332627.0,77377800.0
2018-08-13,221500,228500,217500,227000,156656,17564761.0,77377800.0
2018-08-14,226000,229500,222500,227000,106622,17564761.0,77377800.0
2018-08-16,226500,231000,223500,231000,129656,17874272.0,77377800.0
2018-08-17,231000,231500,227500,229000,61505,17719516.0,77377800.0
2018-08-20,230500,230500,226500,229000,54089,17719516.0,77377800.0
2018-08-21,229000,233500,227000,230000,103033,17796894.0,77377800.0
2018-08-22,229500,232000,228000,230000,60748,17796894.0,77377800.0
2018-08-23,230500,231000,224000,228500,99215,17680827.0,77377800.0
2018-08-24,227000,233500,227000,232500,114768,17990338.0,77377800.0
2018-08-27,233500,234500,231500,233500,84537,18067716.0,77377800.0
2018-08-28,234000,235000,229500,231000,92408,17874272.0,77377800.0
2018-08-29,233000,239000,231000,237500,148691,18377228.0,77377800.0
2018-08-30,238500,241000,238000,238000,100969,18415916.0,77377800.0
2018-08-31,237500,242500,236500,242500,120232,18764116.0,77377800.0
2018-09-03,242000,245000,239500,240000,75801,18570672.0,77377800.0
2018-09-04,240000,241000,236500,240500,73349,18609361.0,77377800.0
2018-09-05,240500,242000,237000,238500,90665,18454605.0,77377800.0
2018-09-06,236500,241500,236500,239000,79489,18493294.0,77377800.0
2018-09-07,241000,244500,238000,242500,148706,18764116.0,77377800.0
2018-09-10,239000,243000,238500,242000,64964,18725428.0,77377800.0
2018-09-11,241000,245500,240500,243000,91191,18802805.0,77377800.0
2018-09-12,244000,244000,239500,241500,94013,18686739.0,77377800.0
2018-09-13,243000,245000,241000,244500,159875,18918872.0,77377800.0
2018-09-14,246500,247500,241000,242500,88801,18764116.0,77377800.0
2018-09-17,241500,242000,236000,240000,103018,18570672.0,77377800.0
2018-09-18,236500,241000,236500,239000,79242,18493294.0,77377800.0
2018-09-19,239500,241500,238500,241000,77634,18648050.0,77377800.0
2018-09-20,240000,241000,233500,234500,134352,18145094.0,77377800.0
2018-09-21,236000,236500,222500,227500,360811,17603450.0,77377800.0
2018-09-27,227500,231500,227500,230000,115730,17796894.0,77377800.0
2018-09-28,231000,231000,227000,231000,69037,17874272.0,77377800.0
2018-10-01,232000,232000,225500,227000,67491,17564761.0,77377800.0
2018-10-02,225500,231500,225500,227000,77715,17564761.0,77377800.0
2018-10-04,230000,230500,222500,222500,97257,17216560.0,77377800.0
2018-10-05,222500,222500,218000,221000,85644,17100494.0,77377800.0
2018-10-08,218500,221500,216000,217500,74833,16829672.0,77377800.0
2018-10-10,217000,219500,210000,212000,160717,16404094.0,77377800.0
2018-10-11,203000,210500,203000,204000,155678,15785071.0,77377800.0
2018-10-12,202000,208500,201000,206000,119662,15939827.0,77377800.0
2018-10-15,208000,208500,201500,202000,99487,15630316.0,77377800.0
2018-10-16,204000,211000,203000,208000,146905,16094582.0,77377800.0
2018-10-17,213500,218000,208500,212000,139607,16404094.0,77377800.0
2018-10-18,212500,213500,208000,209500,71559,16210649.0,77377800.0
2018-10-19,207500,213000,206000,213000,65901,16481471.0,77377800.0
2018-10-22,211000,213500,207000,212000,70096,16404094.0,77377800.0
2018-10-23,211000,212000,206000,207500,83580,16055894.0,77377800.0
2018-10-24,212500,212500,208000,210000,105026,16249338.0,77377800.0
2018-10-25,204500,205500,192500,202000,323424,15630316.0,77377800.0
2018-10-26,200500,202000,188000,189000,219034,14624404.0,77377800.0
2018-10-29,188000,192000,183000,183500,122550,14198826.0,77377800.0
2018-10-30,180000,191500,180000,188500,138491,14585715.0,77377800.0
2018-10-31,190000,193500,185000,192500,105834,14895226.0,77377800.0
2018-11-01,191000,193500,186500,186500,127171,14430960.0,77377800.0
2018-11-02,188000,196500,188000,196000,104764,15166049.0,77377800.0
2018-11-05,193000,195500,188500,190500,98255,14740471.0,77377800.0
2018-11-06,192000,194000,189000,191500,69064,14817849.0,77377800.0
2018-11-07,191500,192500,188000,188500,90573,14585715.0,77377800.0
2018-11-08,193000,195000,188000,188000,129526,14547026.0,77377800.0
2018-11-09,188000,194500,188000,191000,84104,14779160.0,77377800.0
2018-11-12,189000,192500,188500,191000,51451,14779160.0,77377800.0
2018-11-13,188500,188500,179500,186500,96378,14430960.0,77377800.0
2018-11-14,185500,187500,180500,182500,73213,14121448.0,77377800.0
2018-11-15,180500,183000,178000,183000,75718,14160137.0,77377800.0
2018-11-16,185500,186000,183000,184500,64464,14276204.0,77377800.0
2018-11-19,184000,190500,184000,190000,71409,14701782.0,77377800.0
2018-11-20,187500,189000,185500,186000,66260,14392271.0,77377800.0
2018-11-21,184000,189000,182000,188500,58165,14585715.0,77377800.0
2018-11-22,189500,192000,182500,183000,86682,14160137.0,77377800.0
2018-11-23,183000,184000,180000,181000,68967,14005382.0,77377800.0
2018-11-26,182500,183500,180000,182500,86993,14121448.0,77377800.0
2018-11-27,183000,184000,180500,184000,65194,14237515.0,77377800.0
2018-11-28,184500,186000,181500,185500,61957,14353582.0,77377800.0
2018-11-29,188500,201000,188500,199000,259842,15398182.0,77377800.0
2018-11-30,200000,200000,195500,196000,120796,15166049.0,77377800.0
2018-12-03,199000,202000,196500,199000,86091,15398182.0,77377800.0
2018-12-04,200000,203000,195500,197000,77405,15243427.0,77377800.0
2018-12-05,193500,198000,193000,196500,60358,15204738.0,77377800.0
2018-12-06,196000,196500,192000,193000,64626,14933915.0,77377800.0
2018-12-07,195000,196000,192000,194500,47492,15049982.0,77377800.0
2018-12-10,190000,198000,190000,194500,74406,15049982.0,77377800.0
2018-12-11,195000,199000,193500,197000,78452,15243427.0,77377800.0
2018-12-12,199500,199500,196000,197500,72967,15282116.0,77377800.0
2018-12-13,197500,203500,196000,203500,194942,15746382.0,77377800.0
2018-12-14,202000,202000,194500,196500,88489,15204738.0,77377800.0
2018-12-17,197500,200000,194500,199500,62435,15436871.0,77377800.0
2018-12-18,198000,199500,195000,196000,63040,15166049.0,77377800.0
2018-12-19,196500,203000,196000,202000,79721,15630316.0,77377800.0
2018-12-20,200500,202000,197500,198500,77240,15359493.0,77377800.0
2018-12-21,198500,200500,196500,200500,91190,15514249.0,77377800.0
2018-12-24,200500,205000,198000,204500,63554,15823760.0,77377800.0
2018-12-26,200000,203500,196000,198000,92984,15320804.0,77377800.0
2018-12-27,199000,200000,196500,198500,72809,15359493.0,77377800.0
2018-12-28,201500,207500,201000,204000,87178,15785071.0,77377800.0
2019-01-02,205000,211000,204500,206000,99070,15939827.0,77377800.0
2019-01-03,206000,211000,204500,205000,89678,15862449.0,77377800.0
2019-01-04,204000,207500,201000,204500,77416,15823760.0,77377800.0
2019-01-07,207500,208000,203000,205000,79470,15862449.0,77377800.0
2019-01-08,207500,207500,202500,202500,53572,15669004.0,77377800.0
2019-01-09,202000,212000,201000,208500,130169,16133271.0,77377800.0
2019-01-10,207500,210500,205000,205000,110420,15862449.0,77377800.0
2019-01-11,204500,215000,204500,213500,158863,16520160.0,77377800.0
2019-01-14,212000,218000,210000,216000,99261,16713605.0,77377800.0
2019-01-15,217000,217000,214000,214500,87521,16597538.0,77377800.0
2019-01-16,214500,219500,214500,216500,118055,16752294.0,77377800.0
2019-01-17,216500,219000,213500,214000,95005,16558849.0,77377800.0
2019-01-18,216000,217000,212000,215500,87738,16674916.0,77377800.0
2019-01-21,217000,217500,214000,216000,61831,16713605.0,77377800.0
2019-01-22,214500,216500,212000,216000,61003,16713605.0,77377800.0
2019-01-23,216500,219000,213500,219000,79240,16945738.0,77377800.0
2019-01-24,216000,217500,213000,213500,116726,16520160.0,77377800.0
2019-01-25,212500,219000,212000,217500,89093,16829672.0,77377800.0
2019-01-28,217500,222000,216000,220500,99390,17061805.0,77377800.0
2019-01-29,218500,223500,218500,223000,81687,17255249.0,77377800.0
2019-01-30,223000,223500,219000,221000,89929,17100494.0,77377800.0
2019-01-31,224000,224500,220500,223500,93229,17293938.0,77377800.0
2019-02-01,222000,225000,221500,222500,76074,17216560.0,77377800.0
2019-02-07,223500,225000,219500,222500,76399,17216560.0,77377800.0
2019-02-08,222500,224500,221500,224000,65231,17332627.0,77377800.0
2019-02-11,225000,225500,221500,222500,67508,17216560.0,77377800.0
2019-02-12,224000,224000,219000,220000,97382,17023116.0,77377800.0
2019-02-13,222000,224500,220500,224500,80410,17371316.0,77377800.0
2019-02-14,223500,228500,223000,228500,113188,17680827.0,77377800.0
2019-02-15,227000,228500,224000,228000,81383,17642138.0,77377800.0
2019-02-18,228500,229000,225500,228000,53007,17642138.0,77377800.0
2019-02-19,227000,229500,226000,226500,40906,17526072.0,77377800.0
2019-02-20,229500,237500,228500,235500,172412,18222472.0,77377800.0
2019-02-21,235000,235500,229000,231500,89455,17912961.0,77377800.0
2019-02-22,231000,232500,226500,230500,79485,17835583.0,77377800.0
2019-02-25,231500,233000,228500,230500,57751,17835583.0,77377800.0
2019-02-26,229000,232000,228500,232000,66623,17951650.0,77377800.0
2019-02-27,231500,233000,230000,232500,54815,17990338.0,77377800.0
2019-02-28,231000,235500,230000,230500,131154,17835583.0,77377800.0
2019-03-04,229500,235000,226000,227000,120570,17564761.0,77377800.0
2019-03-05,226000,232000,223500,231500,97550,17912961.0,77377800.0
2019-03-06,233500,233500,229500,232000,58264,17951650.0,77377800.0
2019-03-07,232000,232000,226000,227000,62859,17564761.0,77377800.0
2019-03-08,227000,227000,221000,222500,70662,17216560.0,77377800.0
2019-03-11,219500,222000,217500,221000,67152,17100494.0,77377800.0
2019-03-12,223000,228000,222500,226000,73808,17487383.0,77377800.0
2019-03-13,226000,228000,223000,226500,63562,17526072.0,77377800.0
2019-03-14,230000,230000,224500,228500,113007,17680827.0,77377800.0
2019-03-15,227500,228500,223500,227000,98472,17564761.0,77377800.0
2019-03-18,229500,231500,227000,231500,59367,17912961.0,77377800.0
2019-03-19,230000,234500,229000,234000,69584,18106405.0,77377800.0
2019-03-20,232000,234000,229000,232500,49762,17990338.0,77377800.0
2019-03-21,231500,235000,230000,233000,60780,18029027.0,77377800.0
2019-03-22,230500,235000,229500,232500,73290,17990338.0,77377800.0
2019-03-25,226000,230500,226000,228000,43733,17642138.0,77377800.0
2019-03-26,228000,234000,227000,231500,93750,17912961.0,77377800.0
2019-03-27,231500,232500,229000,231000,43885,17874272.0,77377800.0
2019-03-28,233000,239000,229500,236000,204471,18261161.0,77377800.0
2019-03-29,238000,238000,233000,235000,86605,18183783.0,77377800.0
2019-04-01,234500,237000,232000,233000,64365,18029027.0,77377800.0
2019-04-02,232500,233500,230000,231500,56117,17912961.0,77377800.0
2019-04-03,229500,232500,228000,232000,77250,17951650.0,77377800.0
2019-04-04,232500,236500,230000,235000,75023,18183783.0,77377800.0
2019-04-05,235000,235500,231500,232500,47429,17990338.0,77377800.0
2019-04-08,232500,234500,230000,233500,61141,18067716.0,77377800.0
2019-04-09,233500,234500,231000,233000,58456,18029027.0,77377800.0
2019-04-10,233000,237000,233000,235000,69406,18183783.0,77377800.0
2019-04-11,234000,236500,234000,235000,76090,18183783.0,77377800.0
2019-04-12,233500,237000,233000,234000,55186,18106405.0,77377800.0
2019-04-15,234000,235500,231500,233500,49103,18067716.0,77377800.0
2019-04-16,232000,234000,231000,233000,52438,18029027.0,77377800.0
2019-04-17,232000,236000,232000,235000,55981,18183783.0,77377800.0
2019-04-18,236000,237000,231500,232000,63543,17951650.0,77377800.0
2019-04-19,232500,232500,223000,224000,123387,17332627.0,77377800.0
2019-04-22,224500,224500,221500,223000,66160,17255249.0,77377800.0
2019-04-23,224500,224500,220500,221000,67356,17100494.0,77377800.0
2019-04-24,222000,223500,217000,219000,90044,16945738.0,77377800.0
2019-04-25,217500,222500,217500,221000,63869,17100494.0,77377800.0
2019-04-26,221000,223000,216500,220000,66304,17023116.0,77377800.0
2019-04-29,218000,218000,215000,218000,87128,16868360.0,77377800.0
2019-04-30,219000,219500,214500,217000,93063,16790983.0,77377800.0
2019-05-02,213500,223000,213500,221500,90004,17139183.0,77377800.0
2019-05-03,219500,221000,218000,219000,38545,16945738.0,77377800.0
2019-05-07,215000,216000,211000,211500,93759,16365405.0,77377800.0
2019-05-08,208000,215000,207500,212500,68874,16442782.0,77377800.0
2019-05-09,209500,213000,201500,201500,169929,15591627.0,77377800.0
2019-05-10,202500,208500,202500,205500,106230,15901138.0,77377800.0
2019-05-13,201500,204000,201000,202000,67016,15630316.0,77377800.0
2019-05-14,203500,206000,200000,204000,94596,15785071.0,77377800.0
2019-05-15,204000,209000,200500,207000,91617,16017205.0,77377800.0
2019-05-16,205000,208500,204500,205000,78614,15862449.0,77377800.0
2019-05-17,207000,207000,203000,203000,63075,15707693.0,77377800.0
2019-05-20,203000,206000,200500,201000,56657,15552938.0,77377800.0
2019-05-21,200000,207500,200000,203500,97270,15746382.0,77377800.0
2019-05-22,204000,207500,201500,207000,82882,16017205.0,77377800.0
2019-05-23,207000,207500,203500,205500,50881,15901138.0,77377800.0
2019-05-24,204000,206500,202500,203000,72635,15707693.0,77377800.0
2019-05-27,205000,205500,202500,203500,34380,15746382.0,77377800.0
2019-05-28,203500,207500,203000,204000,195724,15785071.0,77377800.0
2019-05-29,206500,207500,202000,204500,85281,15823760.0,77377800.0
2019-05-30,206500,211000,204000,210000,112741,16249338.0,77377800.0
2019-05-31,208000,209500,205500,207000,92746,16017205.0,77377800.0
2019-06-03,206500,213500,204000,212500,111650,16442782.0,77377800.0
2019-06-04,213000,213000,209000,210000,56370,16249338.0,77377800.0
2019-06-05,211000,211500,206500,206500,72235,15978516.0,77377800.0
2019-06-07,206500,208500,204000,207000,67750,16017205.0,77377800.0
2019-06-10,209500,212000,206000,211500,83525,16365405.0,77377800.0
2019-06-11,211000,220000,210000,219000,150141,16945738.0,77377800.0
2019-06-12,218500,221000,216500,218000,68840,16868360.0,77377800.0
2019-06-13,216500,219000,212500,215500,126663,16674916.0,77377800.0
2019-06-14,214000,214000,211500,213000,60156,16481471.0,77377800.0
2019-06-17,214000,217500,212500,214000,56817,16558849.0,77377800.0
2019-06-18,213500,217000,213000,216000,46550,16713605.0,77377800.0
2019-06-19,217000,218000,216000,217500,55089,16829672.0,77377800.0
2019-06-20,217500,218000,215500,216500,50798,16752294.0,77377800.0
2019-06-21,215500,218500,215500,216500,52230,16752294.0,77377800.0
2019-06-24,217500,217500,213500,214000,39543,16558849.0,77377800.0
2019-06-25,213000,217000,213000,215000,54079,16636227.0,77377800.0
2019-06-26,213500,217000,212500,215500,37596,16674916.0,77377800.0
2019-06-27,215500,218000,213500,216000,78453,16713605.0,77377800.0
2019-06-28,215000,217000,214500,215000,56616,16636227.0,77377800.0
2019-07-01,216000,218000,213500,213500,38086,16520160.0,77377800.0
2019-07-02,212500,212500,209500,210000,57328,16249338.0,77377800.0
2019-07-03,210000,213000,208500,208500,45266,16133271.0,77377800.0
2019-07-04,207500,215500,207500,215000,75380,16636227.0,77377800.0
2019-07-05,216500,221000,215500,220500,83726,17061805.0,77377800.0
2019-07-08,219500,221000,215500,215500,68128,16674916.0,77377800.0
2019-07-09,216000,217500,211000,213000,52112,16481471.0,77377800.0
2019-07-10,213000,214500,211000,212000,49138,16404094.0,77377800.0
2019-07-11,211500,216500,211500,214500,68221,16597538.0,77377800.0
2019-07-12,214000,217000,214000,214500,37524,16597538.0,77377800.0
2019-07-15,217000,218500,213500,216000,47128,16713605.0,77377800.0
2019-07-16,217500,217500,213500,213500,52747,16520160.0,77377800.0
2019-07-17,213000,215000,212000,214000,36688,16558849.0,77377800.0
2019-07-18,213000,216000,212000,214000,54511,16558849.0,77377800.0
2019-07-19,216000,218000,214500,217000,45542,16790983.0,77377800.0
2019-07-22,215500,217000,213500,213500,41249,16520160.0,77377800.0
2019-07-23,213500,216000,213500,213500,55656,16520160.0,77377800.0
2019-07-24,215000,221000,214500,219000,126779,16945738.0,77377800.0
2019-07-25,219000,219000,215000,217000,53290,16790983.0,77377800.0
2019-07-26,215500,219500,215000,215500,72282,16674916.0,77377800.0
2019-07-29,215500,219000,212000,212000,66628,16404094.0,77377800.0
2019-07-30,212500,213000,210500,210500,43600,16288027.0,77377800.0
2019-07-31,212500,212500,201000,208500,102266,16133271.0,77377800.0
2019-08-01,208500,212500,206000,211000,61815,16326716.0,77377800.0
2019-08-02,205000,210500,203500,209000,109513,16171960.0,77377800.0
2019-08-05,207000,208500,199500,199500,112592,15436871.0,77377800.0
2019-08-06,195500,200500,190500,195000,145946,15088671.0,77377800.0
2019-08-07,196000,198500,194500,195000,97875,15088671.0,77377800.0
2019-08-08,199500,201000,196000,199000,103578,15398182.0,77377800.0
2019-08-09,199000,202500,198000,200000,62908,15475560.0,77377800.0
2019-08-12,197500,203500,197500,200500,45099,15514249.0,77377800.0
2019-08-13,200500,201500,198500,200000,46992,15475560.0,77377800.0
2019-08-14,202000,203000,198500,198500,64353,15359493.0,77377800.0
2019-08-16,197500,198000,196000,196500,67737,15204738.0,77377800.0
2019-08-19,199000,199500,197000,197000,47284,15243427.0,77377800.0
2019-08-20,197000,201000,197000,199000,64387,15398182.0,77377800.0
2019-08-21,199500,201500,198000,199000,41087,15398182.0,77377800.0
2019-08-22,201000,201500,197000,197000,74905,15243427.0,77377800.0
2019-08-23,196000,197500,195000,196000,49832,15166049.0,77377800.0
2019-08-26,192000,194500,191500,192500,47991,14895226.0,77377800.0
2019-08-27,193000,195500,191000,193000,108533,14933915.0,77377800.0
2019-08-28,193000,195500,192500,195500,42174,15127360.0,77377800.0
2019-08-29,195500,196000,188500,190000,121213,14701782.0,77377800.0
2019-08-30,191000,196000,191000,196000,79557,15166049.0,77377800.0
2019-09-02,193500,195500,192000,193000,46810,14933915.0,77377800.0
2019-09-03,192000,194500,191500,192500,55872,14895226.0,77377800.0
2019-09-04,192500,195000,192000,194500,71077,15049982.0,77377800.0
2019-09-05,194500,198500,193000,196000,86087,15166049.0,77377800.0
2019-09-06,195000,197500,194500,195500,48736,15127360.0,77377800.0
2019-09-09,194000,195000,192000,192500,69823,14895226.0,77377800.0
2019-09-10,192500,197000,192000,197000,81552,15243427.0,77377800.0
2019-09-11,198000,200000,196000,196000,155114,15166049.0,77377800.0
2019-09-16,198500,198500,195000,196000,50693,15166049.0,77377800.0
2019-09-17,194500,200500,194500,199500,98734,15436871.0,77377800.0
2019-09-18,199500,200000,197500,197500,59959,15282116.0,77377800.0
2019-09-19,199500,201500,197000,199000,61227,15398182.0,77377800.0
2019-09-20,200000,200500,197500,200500,74465,15514249.0,77377800.0
2019-09-23,201000,202000,199500,200500,43231,15514249.0,77377800.0
2019-09-24,201000,203000,199500,202500,67355,15669004.0,77377800.0
2019-09-25,202000,203000,200000,200000,80327,15475560.0,77377800.0
2019-09-26,200500,202000,196000,196500,104822,15204738.0,77377800.0
2019-09-27,197500,197500,188500,189500,98991,14663093.0,77377800.0
2019-09-30,189500,192500,189500,190500,63012,14740471.0,77377800.0
2019-10-01,190500,193500,189500,192500,64448,14895226.0,77377800.0
2019-10-02,191500,193000,189500,189500,70729,14663093.0,77377800.0
2019-10-04,191000,192500,189000,190500,62193,14740471.0,77377800.0
2019-10-07,190500,192500,189500,191500,40633,,
