세아특수강(019440),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-10-29,25200,25250,24550,24800,29017,212536.0,8570000.0
2014-10-30,24800,24950,24350,24400,16707,209108.0,8570000.0
2014-10-31,24550,24550,24200,24400,10487,209108.0,8570000.0
2014-11-03,24550,24600,24200,24300,9380,208251.0,8570000.0
2014-11-04,24300,24350,23000,23550,23722,201824.0,8570000.0
2014-11-05,23200,23450,23050,23400,18312,200538.0,8570000.0
2014-11-06,23400,23600,22750,22800,20601,195396.0,8570000.0
2014-11-07,22800,23100,22150,23100,26607,197967.0,8570000.0
2014-11-10,22850,24000,22750,23850,14330,204394.0,8570000.0
2014-11-11,23650,24050,23450,24050,15333,206108.0,8570000.0
2014-11-12,24050,24550,23750,24500,8932,209965.0,8570000.0
2014-11-13,24500,24750,24200,24700,10715,211679.0,8570000.0
2014-11-14,24300,24700,23900,24050,6485,206108.0,8570000.0
2014-11-17,24450,24450,23600,24300,12111,208251.0,8570000.0
2014-11-18,24300,24350,23800,24300,6778,208251.0,8570000.0
2014-11-19,24100,24700,24050,24450,15168,209536.0,8570000.0
2014-11-20,24450,24500,24150,24150,6145,206966.0,8570000.0
2014-11-21,24250,24400,23950,24100,9429,206537.0,8570000.0
2014-11-24,24150,24650,24100,24450,9411,209536.0,8570000.0
2014-11-25,24650,24650,24150,24500,4544,209965.0,8570000.0
2014-11-26,24250,24600,24150,24450,8012,209536.0,8570000.0
2014-11-27,24350,24700,24150,24150,6946,206966.0,8570000.0
2014-11-28,24150,24500,24150,24350,7575,208680.0,8570000.0
2014-12-01,24200,24450,23600,24000,10696,205680.0,8570000.0
2014-12-02,23600,23950,23600,23650,8574,202680.0,8570000.0
2014-12-03,23650,23800,23200,23500,15117,201395.0,8570000.0
2014-12-04,23500,23650,23100,23200,17090,198824.0,8570000.0
2014-12-05,23250,25050,23250,24450,27545,209536.0,8570000.0
2014-12-08,24500,24850,24050,24700,13671,211679.0,8570000.0
2014-12-09,24700,24750,23900,23900,14284,204823.0,8570000.0
2014-12-10,23900,23900,23250,23400,11134,200538.0,8570000.0
2014-12-11,23250,23400,22800,23000,18357,197110.0,8570000.0
2014-12-12,22900,23600,22800,23000,14156,197110.0,8570000.0
2014-12-15,22900,24300,22900,23550,7024,201824.0,8570000.0
2014-12-16,23700,23700,23050,23400,8890,200538.0,8570000.0
2014-12-17,23500,23650,23100,23550,8140,201824.0,8570000.0
2014-12-18,23500,23750,23150,23500,5540,201395.0,8570000.0
2014-12-19,23350,23700,23250,23650,7584,202680.0,8570000.0
2014-12-22,23500,23750,23300,23450,9866,200966.0,8570000.0
2014-12-23,23450,23550,23200,23500,10383,201395.0,8570000.0
2014-12-24,23500,23600,23250,23450,8252,200966.0,8570000.0
2014-12-26,23450,24200,23300,23950,15693,205252.0,8570000.0
2014-12-29,23600,24350,23150,24050,8462,206108.0,8570000.0
2014-12-30,23850,24400,23750,24300,5351,208251.0,8570000.0
2015-01-02,23850,24200,23500,24100,7872,206537.0,8570000.0
2015-01-05,24350,24350,23200,23550,8985,201824.0,8570000.0
2015-01-06,23250,23450,23000,23100,9331,197967.0,8570000.0
2015-01-07,23100,23350,23000,23150,5071,198396.0,8570000.0
2015-01-08,23150,23500,23050,23450,7049,200966.0,8570000.0
2015-01-09,23350,23700,23200,23450,12082,200966.0,8570000.0
2015-01-12,23450,23800,22700,23350,22989,200110.0,8570000.0
2015-01-13,23250,23500,22900,23250,12661,199252.0,8570000.0
2015-01-14,23400,23500,23200,23500,7579,201395.0,8570000.0
2015-01-15,23450,23500,23000,23150,3204,198396.0,8570000.0
2015-01-16,23050,23500,22950,23500,4941,201395.0,8570000.0
2015-01-19,23300,23600,23100,23300,2880,199681.0,8570000.0
2015-01-20,23250,23650,23250,23550,5294,201824.0,8570000.0
2015-01-21,23550,23650,23250,23600,4840,202252.0,8570000.0
2015-01-22,23600,23600,23250,23400,5436,200538.0,8570000.0
2015-01-23,23300,23400,23200,23200,5750,198824.0,8570000.0
2015-01-26,23200,23400,23000,23400,5916,200538.0,8570000.0
2015-01-27,23350,23400,23100,23350,6077,200110.0,8570000.0
2015-01-28,23350,23500,23050,23300,9083,199681.0,8570000.0
2015-01-29,23300,23650,23100,23500,12969,201395.0,8570000.0
2015-01-30,23400,23650,23050,23050,13334,197538.0,8570000.0
2015-02-02,23100,23500,23000,23100,7389,197967.0,8570000.0
2015-02-03,23350,23350,22800,22950,9598,196682.0,8570000.0
2015-02-04,23300,23500,22950,23450,4263,200966.0,8570000.0
2015-02-05,23350,23450,23100,23400,2317,200538.0,8570000.0
2015-02-06,23300,23350,23250,23300,5655,199681.0,8570000.0
2015-02-09,23450,23450,23000,23150,3992,198396.0,8570000.0
2015-02-10,23150,23600,23000,23200,6036,198824.0,8570000.0
2015-02-11,23250,23650,23100,23650,5843,202680.0,8570000.0
2015-02-12,23650,23650,23200,23300,3631,199681.0,8570000.0
2015-02-13,23300,23350,23000,23250,9747,199252.0,8570000.0
2015-02-16,23350,23500,23250,23350,3808,200110.0,8570000.0
2015-02-17,23350,23450,23150,23300,2296,199681.0,8570000.0
2015-02-23,23350,24250,23300,24250,12502,207822.0,8570000.0
2015-02-24,24250,24800,24100,24700,12561,211679.0,8570000.0
2015-02-25,24100,25100,24100,24850,10734,212964.0,8570000.0
2015-02-26,24850,24900,24450,24900,7778,213393.0,8570000.0
2015-02-27,24900,24950,24500,24500,8417,209965.0,8570000.0
2015-03-02,24550,25400,24150,25100,15852,215107.0,8570000.0
2015-03-03,24950,25200,24500,24800,12964,212536.0,8570000.0
2015-03-04,24600,24850,24050,24500,16250,209965.0,8570000.0
2015-03-05,24550,24700,24450,24650,7672,211250.0,8570000.0
2015-03-06,24600,24600,24250,24350,12810,208680.0,8570000.0
2015-03-09,24350,24600,24150,24250,7538,207822.0,8570000.0
2015-03-10,24300,24500,24100,24250,3481,207822.0,8570000.0
2015-03-11,24050,24050,23750,23800,10282,203966.0,8570000.0
2015-03-12,23850,24100,23550,23750,21769,203538.0,8570000.0
2015-03-13,23850,23950,23550,23600,10712,202252.0,8570000.0
2015-03-16,23800,23800,23350,23500,13095,201395.0,8570000.0
2015-03-17,23850,23850,23350,23400,14201,200538.0,8570000.0
2015-03-18,23600,23850,23250,23400,12903,200538.0,8570000.0
2015-03-19,23750,23750,23300,23350,12455,200110.0,8570000.0
2015-03-20,23600,23600,22900,23350,20869,200110.0,8570000.0
2015-03-23,23500,23750,23300,23700,8030,203109.0,8570000.0
2015-03-24,23550,23950,23550,23900,7995,204823.0,8570000.0
2015-03-25,24000,24000,23700,23700,15488,203109.0,8570000.0
2015-03-26,23750,23850,23300,23450,7951,200966.0,8570000.0
2015-03-27,23350,23650,23250,23650,5558,202680.0,8570000.0
2015-03-30,23500,23850,23300,23850,8654,204394.0,8570000.0
2015-03-31,23800,24000,23600,23650,6999,202680.0,8570000.0
2015-04-01,23550,23950,23500,23850,5469,204394.0,8570000.0
2015-04-02,24000,24350,23800,24200,10881,207394.0,8570000.0
2015-04-03,24400,24800,24300,24700,17224,211679.0,8570000.0
2015-04-06,24450,24500,24100,24300,14927,208251.0,8570000.0
2015-04-07,24300,24300,23650,23800,14466,203966.0,8570000.0
2015-04-08,23800,24200,23750,23900,12095,204823.0,8570000.0
2015-04-09,24250,24250,23850,23900,12776,204823.0,8570000.0
2015-04-10,24100,24150,23800,24000,11065,205680.0,8570000.0
2015-04-13,24000,24550,24000,24250,17727,207822.0,8570000.0
2015-04-14,24250,24500,24150,24350,20467,208680.0,8570000.0
2015-04-15,24500,24650,24200,24450,32430,209536.0,8570000.0
2015-04-16,24500,24850,24350,24650,29766,211250.0,8570000.0
2015-04-17,24650,25000,24300,24950,24994,213822.0,8570000.0
2015-04-20,24850,24900,24400,24650,27133,211250.0,8570000.0
2015-04-21,24650,25550,24650,25550,41116,218964.0,8570000.0
2015-04-22,25600,25700,24400,25100,34744,215107.0,8570000.0
2015-04-23,25350,25700,24650,25050,32525,214678.0,8570000.0
2015-04-24,25000,25350,24300,24350,41371,208680.0,8570000.0
2015-04-27,24300,24850,24300,24800,11868,212536.0,8570000.0
2015-04-28,24850,25100,24550,24950,9084,213822.0,8570000.0
2015-04-29,25100,25100,24600,24700,11124,211679.0,8570000.0
2015-04-30,24550,24700,24250,24600,6197,210822.0,8570000.0
2015-05-04,24450,24550,24000,24350,13468,208680.0,8570000.0
2015-05-06,24250,24250,23900,24000,10191,205680.0,8570000.0
2015-05-07,23950,24000,23400,23700,15418,203109.0,8570000.0
2015-05-08,23800,23950,23400,23850,4730,204394.0,8570000.0
2015-05-11,24050,24200,23600,24000,12266,205680.0,8570000.0
2015-05-12,24000,24150,23900,24000,13618,205680.0,8570000.0
2015-05-13,24000,24600,24000,24550,12339,210394.0,8570000.0
2015-05-14,24300,24600,24150,24500,13678,209965.0,8570000.0
2015-05-15,24700,24700,24100,24350,16915,208680.0,8570000.0
2015-05-18,24450,24450,23850,24200,21869,207394.0,8570000.0
2015-05-19,24200,24200,23400,23500,17399,201395.0,8570000.0
2015-05-20,23400,23600,23050,23200,16009,198824.0,8570000.0
2015-05-21,23250,23450,22650,23050,24300,197538.0,8570000.0
2015-05-22,23200,23200,23000,23000,8997,197110.0,8570000.0
2015-05-26,23050,23200,22700,23200,13794,198824.0,8570000.0
2015-05-27,23100,23150,22300,22300,20262,191111.0,8570000.0
2015-05-28,22450,22650,22300,22450,16216,192396.0,8570000.0
2015-05-29,22450,22450,22050,22200,33775,190254.0,8570000.0
2015-06-01,22250,22400,21550,22400,19455,191968.0,8570000.0
2015-06-02,22400,22450,21750,22200,13208,190254.0,8570000.0
2015-06-03,22150,22300,21700,21750,11038,186398.0,8570000.0
2015-06-04,21800,21800,21600,21700,8083,185969.0,8570000.0
2015-06-05,21700,21900,20750,21300,32034,182541.0,8570000.0
2015-06-08,21300,21450,20650,21050,10877,180398.0,8570000.0
2015-06-09,21300,22100,21200,21300,11049,182541.0,8570000.0
2015-06-10,21400,21800,21300,21300,12293,182541.0,8570000.0
2015-06-11,21550,22150,21000,21300,36118,182541.0,8570000.0
2015-06-12,21400,21450,21000,21150,18709,181256.0,8570000.0
2015-06-15,20950,21200,20700,20700,11807,177399.0,8570000.0
2015-06-16,20700,20950,20200,20200,17839,173114.0,8570000.0
2015-06-17,20500,20500,19500,19900,29450,170543.0,8570000.0
2015-06-18,20000,20100,19400,19450,21633,166686.0,8570000.0
2015-06-19,19500,19750,19150,19600,49812,167972.0,8570000.0
2015-06-22,19750,20050,19550,20000,17355,171400.0,8570000.0
2015-06-23,20300,20600,20150,20500,21193,175685.0,8570000.0
2015-06-24,20500,21100,20350,21100,11122,180827.0,8570000.0
2015-06-25,21150,21150,20750,20900,14337,179113.0,8570000.0
2015-06-26,20950,21300,20850,21300,18432,182541.0,8570000.0
2015-06-29,21100,21100,20650,20750,19914,177828.0,8570000.0
2015-06-30,20750,21150,20400,20400,8287,174828.0,8570000.0
2015-07-01,20700,21000,20400,21000,7931,179970.0,8570000.0
2015-07-02,21050,21150,20700,20900,6642,179113.0,8570000.0
2015-07-03,20650,20850,20200,20350,7541,174400.0,8570000.0
2015-07-06,20400,20400,20150,20200,6307,173114.0,8570000.0
2015-07-07,20200,20400,20100,20200,9823,173114.0,8570000.0
2015-07-08,20350,20650,19800,19850,21091,170114.0,8570000.0
2015-07-09,20050,20200,19650,20200,10021,173114.0,8570000.0
2015-07-10,20250,20350,20000,20250,4972,173542.0,8570000.0
2015-07-13,20300,20500,20200,20500,7581,175685.0,8570000.0
2015-07-14,20350,20850,20350,20600,10443,176542.0,8570000.0
2015-07-15,20850,20850,20500,20600,7565,176542.0,8570000.0
2015-07-16,20550,21000,20550,20900,13534,179113.0,8570000.0
2015-07-17,20800,21150,20600,20900,9248,179113.0,8570000.0
2015-07-20,21150,21150,20500,20550,8636,176114.0,8570000.0
2015-07-21,20550,20850,20450,20550,11871,176114.0,8570000.0
2015-07-22,20500,20700,20250,20250,6711,173542.0,8570000.0
2015-07-23,20400,20450,20000,20100,7293,172257.0,8570000.0
2015-07-24,20300,20300,19700,19850,7779,170114.0,8570000.0
2015-07-27,19700,20000,19600,19600,9500,167972.0,8570000.0
2015-07-28,19600,19950,19450,19950,9783,170972.0,8570000.0
2015-07-29,20000,20000,19650,19950,11492,170972.0,8570000.0
2015-07-30,19950,19950,19500,19800,11622,169686.0,8570000.0
2015-07-31,19900,20200,19450,19950,9714,170972.0,8570000.0
2015-08-03,20100,20150,19550,19950,4959,170972.0,8570000.0
2015-08-04,19900,20100,19800,19950,7934,170972.0,8570000.0
2015-08-05,20000,20100,19750,20050,8843,171828.0,8570000.0
2015-08-06,20200,20350,20000,20100,6880,172257.0,8570000.0
2015-08-07,20250,20250,19800,20000,5128,171400.0,8570000.0
2015-08-10,19850,20100,19550,19650,7217,168400.0,8570000.0
2015-08-11,19950,19950,19450,19650,7255,168400.0,8570000.0
2015-08-12,19400,19600,19050,19300,8000,165401.0,8570000.0
2015-08-13,19400,19500,18950,19000,17678,162830.0,8570000.0
2015-08-17,19050,19300,18600,18900,18446,161973.0,8570000.0
2015-08-18,18900,19200,18600,19150,9310,164116.0,8570000.0
2015-08-19,19250,19250,18650,18850,10406,161544.0,8570000.0
2015-08-20,18850,18850,18400,18650,10307,159830.0,8570000.0
2015-08-21,18200,18300,17800,17850,30380,152974.0,8570000.0
2015-08-24,17500,17850,17000,17000,17173,145690.0,8570000.0
2015-08-25,17000,17750,17000,17600,16203,150832.0,8570000.0
2015-08-26,17650,17700,17100,17350,32362,148690.0,8570000.0
2015-08-27,17550,18050,17450,17850,46007,152974.0,8570000.0
2015-08-28,17850,18300,17700,18300,17958,156831.0,8570000.0
2015-08-31,18100,18250,17900,18150,9633,155546.0,8570000.0
2015-09-01,18150,18300,18000,18200,3800,155974.0,8570000.0
2015-09-02,18000,18350,17850,18250,5754,156402.0,8570000.0
2015-09-03,18350,18350,18100,18200,4964,155974.0,8570000.0
2015-09-04,18350,18350,17800,17950,8335,153832.0,8570000.0
2015-09-07,18000,18000,17550,17800,7577,152546.0,8570000.0
2015-09-08,17600,18100,17600,18000,4640,154260.0,8570000.0
2015-09-09,18100,18300,17850,18100,17941,155117.0,8570000.0
2015-09-10,18150,18250,17800,18250,7615,156402.0,8570000.0
2015-09-11,18300,18300,17950,18100,10800,155117.0,8570000.0
2015-09-14,18150,18250,17850,18000,19604,154260.0,8570000.0
2015-09-15,18100,18100,17850,17850,14965,152974.0,8570000.0
2015-09-16,17950,18200,17800,17950,49870,153832.0,8570000.0
2015-09-17,18050,18100,17850,17900,25008,153403.0,8570000.0
2015-09-18,17900,18100,17800,17950,29960,153832.0,8570000.0
2015-09-21,17800,17900,17700,17800,21897,152546.0,8570000.0
2015-09-22,17800,18000,17700,18000,13391,154260.0,8570000.0
2015-09-23,17800,17950,17600,17850,27949,152974.0,8570000.0
2015-09-24,17900,17900,17750,17800,8623,152546.0,8570000.0
2015-09-25,17850,17850,17650,17750,12734,152118.0,8570000.0
2015-09-30,17700,17750,17500,17700,17692,151689.0,8570000.0
2015-10-01,17700,18150,17650,17950,26504,153832.0,8570000.0
2015-10-02,18100,18350,17900,18150,16513,155546.0,8570000.0
2015-10-05,18200,18400,17850,18300,31743,156831.0,8570000.0
2015-10-06,18450,18450,18100,18250,15161,156402.0,8570000.0
2015-10-07,18350,18350,17950,18100,25907,155117.0,8570000.0
2015-10-08,18100,18250,18000,18050,16931,154688.0,8570000.0
2015-10-12,18250,18500,18150,18500,39083,158545.0,8570000.0
2015-10-13,18600,18950,18400,18750,38441,160688.0,8570000.0
2015-10-14,18500,18650,18200,18200,15564,155974.0,8570000.0
2015-10-15,18200,18300,17900,18200,46022,155974.0,8570000.0
2015-10-16,18200,18250,17900,17900,34498,153403.0,8570000.0
2015-10-19,18050,18100,17950,18050,5433,154688.0,8570000.0
2015-10-20,18000,18100,17900,18050,10870,154688.0,8570000.0
2015-10-21,18000,18250,17900,18200,15828,155974.0,8570000.0
2015-10-22,18250,18450,18100,18100,23585,155117.0,8570000.0
2015-10-23,18300,18450,18150,18400,10476,157688.0,8570000.0
2015-10-26,18450,18450,18100,18300,17918,156831.0,8570000.0
2015-10-27,18350,18400,18100,18400,11850,157688.0,8570000.0
2015-10-28,18450,18500,18100,18250,19118,156402.0,8570000.0
2015-10-29,18250,18250,18000,18000,18174,154260.0,8570000.0
2015-10-30,18000,18200,17600,17750,23344,152118.0,8570000.0
2015-11-02,17600,17800,17450,17600,13259,150832.0,8570000.0
2015-11-03,17650,17900,17400,17900,24138,153403.0,8570000.0
2015-11-04,17850,17900,17700,17800,5787,152546.0,8570000.0
2015-11-05,17900,17900,17600,17700,9351,151689.0,8570000.0
2015-11-06,17750,17800,17500,17550,11724,150404.0,8570000.0
2015-11-09,17400,17500,17200,17200,10987,147404.0,8570000.0
2015-11-10,17200,17350,16150,16700,34642,143119.0,8570000.0
2015-11-11,16800,16850,16550,16850,9941,144404.0,8570000.0
2015-11-12,16900,17150,16750,16900,23932,144833.0,8570000.0
2015-11-13,16900,16950,16700,16800,4643,143976.0,8570000.0
2015-11-16,16450,16750,16400,16500,8445,141405.0,8570000.0
2015-11-17,16500,16700,16200,16350,24292,140120.0,8570000.0
2015-11-18,16550,16550,16200,16350,9182,140120.0,8570000.0
2015-11-19,16450,16500,16200,16400,13709,140548.0,8570000.0
2015-11-20,16250,16400,16250,16350,3664,140120.0,8570000.0
2015-11-23,16350,16550,16200,16350,10363,140120.0,8570000.0
2015-11-24,16350,16450,16250,16450,14772,140976.0,8570000.0
2015-11-25,16450,16700,16300,16650,12280,142690.0,8570000.0
2015-11-26,16750,17800,16400,17800,33288,152546.0,8570000.0
2015-11-27,17750,18050,17500,18000,28056,154260.0,8570000.0
2015-11-30,18000,18050,17700,17950,15704,153832.0,8570000.0
2015-12-01,17900,18400,17550,18250,31497,156402.0,8570000.0
2015-12-02,18050,18250,17800,17800,31728,152546.0,8570000.0
2015-12-03,17700,18200,17400,18050,21881,154688.0,8570000.0
2015-12-04,17700,18050,17550,18050,13507,154688.0,8570000.0
2015-12-07,17800,18050,17500,17950,24773,153832.0,8570000.0
2015-12-08,17900,17950,17550,17850,19637,152974.0,8570000.0
2015-12-09,18000,18000,17500,17750,19909,152118.0,8570000.0
2015-12-10,17800,17850,16750,16750,36183,143548.0,8570000.0
2015-12-11,16750,17150,16700,16900,21743,144833.0,8570000.0
2015-12-14,16800,16850,16350,16700,28877,143119.0,8570000.0
2015-12-15,17100,17300,16250,16450,31740,140976.0,8570000.0
2015-12-16,16550,17300,16550,17150,25130,146976.0,8570000.0
2015-12-17,17150,17600,16950,17550,22744,150404.0,8570000.0
2015-12-18,17300,17800,17300,17650,20200,151260.0,8570000.0
2015-12-21,17300,18150,17300,18100,30786,155117.0,8570000.0
2015-12-22,18100,18250,17900,18000,29903,154260.0,8570000.0
2015-12-23,18000,18350,18000,18300,18461,156831.0,8570000.0
2015-12-24,18350,18550,18300,18500,26600,158545.0,8570000.0
2015-12-28,18500,18700,18350,18450,26268,158116.0,8570000.0
2015-12-29,18000,18850,18000,18600,36977,159402.0,8570000.0
2015-12-30,18600,18900,18500,18900,19083,161973.0,8570000.0
2016-01-04,18850,18850,17950,17950,11596,153832.0,8570000.0
2016-01-05,17500,18500,17450,17950,17007,153832.0,8570000.0
2016-01-06,17950,18350,17850,18000,8996,154260.0,8570000.0
2016-01-07,18150,18150,17550,17750,17834,152118.0,8570000.0
2016-01-08,17600,18000,17100,18000,12315,154260.0,8570000.0
2016-01-11,17800,18050,17300,17800,25639,152546.0,8570000.0
2016-01-12,17800,18150,17200,17800,19137,152546.0,8570000.0
2016-01-13,18000,18200,17650,17750,10971,152118.0,8570000.0
2016-01-14,17900,18000,17150,17950,22292,153832.0,8570000.0
2016-01-15,17750,18000,17500,17700,14739,151689.0,8570000.0
2016-01-18,17450,17900,17250,17550,17890,150404.0,8570000.0
2016-01-19,17400,17900,17200,17750,13070,152118.0,8570000.0
2016-01-20,17450,17750,17250,17650,12982,151260.0,8570000.0
2016-01-21,17450,17850,17350,17400,7200,149118.0,8570000.0
2016-01-22,17900,18400,17350,18150,7685,155546.0,8570000.0
2016-01-25,18250,18350,18050,18300,9633,156831.0,8570000.0
2016-01-26,18300,18300,17900,18100,7146,155117.0,8570000.0
2016-01-27,17950,18350,17900,18000,7078,154260.0,8570000.0
2016-01-28,18000,18450,18000,18450,5079,158116.0,8570000.0
2016-01-29,18400,18500,18100,18300,16997,156831.0,8570000.0
2016-02-01,18300,18750,18150,18750,10730,160688.0,8570000.0
2016-02-02,18550,18900,18550,18750,13404,160688.0,8570000.0
2016-02-03,18600,18750,18250,18600,10513,159402.0,8570000.0
2016-02-04,18600,18850,18450,18750,13541,160688.0,8570000.0
2016-02-05,18750,18750,18100,18350,12418,157260.0,8570000.0
2016-02-11,18050,18500,17700,18400,7221,157688.0,8570000.0
2016-02-12,18100,18500,17700,17950,6643,153832.0,8570000.0
2016-02-15,17850,18450,17800,18450,6412,158116.0,8570000.0
2016-02-16,18200,18750,18200,18700,9414,160259.0,8570000.0
2016-02-17,18700,19000,18300,19000,10390,162830.0,8570000.0
2016-02-18,19100,19100,18750,18900,7810,161973.0,8570000.0
2016-02-19,18800,19100,18800,19050,6095,163258.0,8570000.0
2016-02-22,19050,19100,18550,19050,8097,163258.0,8570000.0
2016-02-23,19000,19400,18650,19400,17577,166258.0,8570000.0
2016-02-24,19400,19400,19000,19300,7757,165401.0,8570000.0
2016-02-25,19300,19400,18800,18800,4122,161116.0,8570000.0
2016-02-26,18800,19100,18400,18550,4293,158974.0,8570000.0
2016-02-29,18400,18700,18350,18650,3460,159830.0,8570000.0
2016-03-02,18650,19050,18500,18550,13528,158974.0,8570000.0
2016-03-03,18950,19000,18400,18550,10436,158974.0,8570000.0
2016-03-04,18700,18850,18450,18700,3044,160259.0,8570000.0
2016-03-07,18700,19400,18650,19350,11412,165830.0,8570000.0
2016-03-08,19150,19400,19000,19100,7453,163687.0,8570000.0
2016-03-09,19100,19450,19000,19350,5367,165830.0,8570000.0
2016-03-10,19350,19400,19100,19150,4567,164116.0,8570000.0
2016-03-11,19100,19300,18850,18850,5577,161544.0,8570000.0
2016-03-14,18900,19050,18600,18750,6465,160688.0,8570000.0
2016-03-15,18900,19100,18650,19100,4691,163687.0,8570000.0
2016-03-16,19250,19300,18850,19200,7121,164544.0,8570000.0
2016-03-17,19400,19500,18950,19350,17636,165830.0,8570000.0
2016-03-18,19500,19550,19250,19350,6605,165830.0,8570000.0
2016-03-21,19350,19500,18900,19350,9857,165830.0,8570000.0
2016-03-22,19450,19450,19000,19050,8013,163258.0,8570000.0
2016-03-23,19000,19200,18750,18850,7685,161544.0,8570000.0
2016-03-24,18750,19000,18500,18900,12389,161973.0,8570000.0
2016-03-25,18850,19000,18600,19000,5103,162830.0,8570000.0
2016-03-28,19100,19100,18600,18650,8161,159830.0,8570000.0
2016-03-29,18800,19100,18500,19100,9258,163687.0,8570000.0
2016-03-30,19100,19200,18850,19150,4007,164116.0,8570000.0
2016-03-31,19150,19250,19000,19150,3457,164116.0,8570000.0
2016-04-01,19200,19750,19050,19450,17705,166686.0,8570000.0
2016-04-04,19450,19800,19100,19550,10491,167544.0,8570000.0
2016-04-05,19350,19800,19350,19500,7586,167115.0,8570000.0
2016-04-06,19500,20050,19350,20050,14843,171828.0,8570000.0
2016-04-07,20100,20100,19650,19750,6398,169258.0,8570000.0
2016-04-08,19750,20050,19600,20000,6066,171400.0,8570000.0
2016-04-11,20000,20050,19600,19650,6371,168400.0,8570000.0
2016-04-12,19550,19900,19550,19750,2342,169258.0,8570000.0
2016-04-14,19850,20200,19700,20150,15064,172686.0,8570000.0
2016-04-15,20300,20300,19800,19800,10750,169686.0,8570000.0
2016-04-18,19600,20000,19600,19800,10094,169686.0,8570000.0
2016-04-19,19800,20050,19650,19800,7680,169686.0,8570000.0
2016-04-20,20000,20150,19800,20150,10819,172686.0,8570000.0
2016-04-21,20150,20600,19950,20400,17887,174828.0,8570000.0
2016-04-22,20550,20550,20100,20500,11637,175685.0,8570000.0
2016-04-25,20300,20500,20000,20250,10249,173542.0,8570000.0
2016-04-26,20300,20300,19950,19950,4933,170972.0,8570000.0
2016-04-27,19950,20200,19800,20150,10012,172686.0,8570000.0
2016-04-28,20100,20200,20000,20200,6479,173114.0,8570000.0
2016-04-29,20050,20100,19900,20100,5875,172257.0,8570000.0
2016-05-02,20100,20250,19750,19800,5711,169686.0,8570000.0
2016-05-03,19600,19950,19600,19900,4776,170543.0,8570000.0
2016-05-04,20000,20000,19500,19600,4191,167972.0,8570000.0
2016-05-09,19400,19700,19400,19700,4424,168829.0,8570000.0
2016-05-10,19450,19950,19400,19650,4942,168400.0,8570000.0
2016-05-11,19850,19850,19400,19700,3403,168829.0,8570000.0
2016-05-12,19800,19800,19400,19600,3374,167972.0,8570000.0
2016-05-13,19450,19700,19000,19600,13886,167972.0,8570000.0
2016-05-16,19500,19500,19200,19200,12170,164544.0,8570000.0
2016-05-17,19250,19800,19150,19650,10213,168400.0,8570000.0
2016-05-18,19600,19600,19050,19050,5140,163258.0,8570000.0
2016-05-19,19200,19200,18850,19000,4475,162830.0,8570000.0
2016-05-20,18950,19300,18850,19200,2621,164544.0,8570000.0
2016-05-23,19000,19250,18850,19000,2519,162830.0,8570000.0
2016-05-24,19250,19250,18700,18700,1167,160259.0,8570000.0
2016-05-25,18750,19100,18650,18850,2974,161544.0,8570000.0
2016-05-26,18650,19100,18650,19000,2818,162830.0,8570000.0
2016-05-27,18850,19250,18800,19000,627,162830.0,8570000.0
2016-05-30,19000,19000,18800,18900,1103,161973.0,8570000.0
2016-05-31,18800,19100,18400,18750,6630,160688.0,8570000.0
2016-06-01,18750,19200,18750,19200,2408,164544.0,8570000.0
2016-06-02,19200,19200,18800,18900,3436,161973.0,8570000.0
2016-06-03,19000,19100,18850,19100,869,163687.0,8570000.0
2016-06-07,19000,19100,18750,19100,3532,163687.0,8570000.0
2016-06-08,19100,19100,18850,18950,4554,162402.0,8570000.0
2016-06-09,18700,18950,18600,18800,8451,161116.0,8570000.0
2016-06-10,18650,19100,18500,19100,5338,163687.0,8570000.0
2016-06-13,19100,19100,18800,18900,4001,161973.0,8570000.0
2016-06-14,19050,19150,18850,18900,4427,161973.0,8570000.0
2016-06-15,18600,19100,18600,18800,3482,161116.0,8570000.0
2016-06-16,19050,19050,18600,18750,3057,160688.0,8570000.0
2016-06-17,18750,19100,18600,18650,1624,159830.0,8570000.0
2016-06-20,18900,19050,18500,19000,1741,162830.0,8570000.0
2016-06-21,19100,19150,18800,19000,1005,162830.0,8570000.0
2016-06-22,19000,19200,18850,19150,1433,164116.0,8570000.0
2016-06-23,19150,19250,19050,19250,2250,164972.0,8570000.0
2016-06-24,19400,19400,18400,18800,6651,161116.0,8570000.0
2016-06-27,18400,18750,18300,18450,4105,158116.0,8570000.0
2016-06-28,18450,18800,18300,18500,3232,158545.0,8570000.0
2016-06-29,18650,18900,18500,18700,3122,160259.0,8570000.0
2016-06-30,19000,19050,18750,19050,1475,163258.0,8570000.0
2016-07-01,19050,19150,18950,19150,1286,164116.0,8570000.0
2016-07-04,19150,19450,19000,19400,1988,166258.0,8570000.0
2016-07-05,19400,19550,19000,19100,4287,163687.0,8570000.0
2016-07-06,19150,19250,18950,19100,2190,163687.0,8570000.0
2016-07-07,19100,19450,19050,19300,2133,165401.0,8570000.0
2016-07-08,19100,19350,19000,19350,3996,165830.0,8570000.0
2016-07-11,19500,19500,19100,19450,3227,166686.0,8570000.0
2016-07-12,19400,19500,19150,19450,1214,166686.0,8570000.0
2016-07-13,19400,19750,19300,19650,5777,168400.0,8570000.0
2016-07-14,19650,19650,19350,19650,4214,168400.0,8570000.0
