남양유업(003920),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-08-17,500000,502000,499000,502000,361,361440.0,720000.0
2010-08-18,500000,502000,498500,500000,659,360000.0,720000.0
2010-08-19,503000,503000,500000,502000,2160,361440.0,720000.0
2010-08-20,503000,505000,499000,501000,1068,360720.0,720000.0
2010-08-23,505000,508000,499000,499000,1307,359280.0,720000.0
2010-08-24,499500,504000,496500,499500,214,359640.0,720000.0
2010-08-25,500000,506000,493000,494500,630,356040.0,720000.0
2010-08-26,495500,498000,493000,496000,319,357120.0,720000.0
2010-08-27,497500,497500,490000,491500,490,353880.0,720000.0
2010-08-30,495000,505000,495000,505000,553,363600.0,720000.0
2010-08-31,499500,504000,499000,499000,182,359280.0,720000.0
2010-09-01,499500,509000,499500,507000,328,365040.0,720000.0
2010-09-02,510000,510000,507000,508000,547,365760.0,720000.0
2010-09-03,509000,511000,508000,511000,249,367920.0,720000.0
2010-09-06,512000,512000,505000,505000,903,363600.0,720000.0
2010-09-07,505000,508000,498500,500000,263,360000.0,720000.0
2010-09-08,499500,509000,499500,503000,215,362160.0,720000.0
2010-09-09,503000,508000,499000,499000,727,359280.0,720000.0
2010-09-10,505000,512000,504000,507000,865,365040.0,720000.0
2010-09-13,509000,515000,509000,510000,701,367200.0,720000.0
2010-09-14,513000,513000,507000,508000,280,365760.0,720000.0
2010-09-15,507000,513000,507000,511000,315,367920.0,720000.0
2010-09-16,515000,516000,510000,512000,587,368640.0,720000.0
2010-09-17,510000,521000,510000,520000,562,374400.0,720000.0
2010-09-20,522000,525000,517000,520000,319,374400.0,720000.0
2010-09-24,525000,531000,519000,531000,1062,382320.0,720000.0
2010-09-27,522000,540000,522000,538000,389,387360.0,720000.0
2010-09-28,537000,541000,528000,535000,431,385200.0,720000.0
2010-09-29,535000,550000,531000,548000,1469,394560.0,720000.0
2010-09-30,549000,560000,548000,555000,950,399600.0,720000.0
2010-10-01,559000,560000,551000,551000,440,396720.0,720000.0
2010-10-04,554000,554000,545000,545000,486,392400.0,720000.0
2010-10-05,547000,573000,547000,570000,3044,410400.0,720000.0
2010-10-06,577000,577000,559000,569000,263,409680.0,720000.0
2010-10-07,570000,574000,558000,574000,215,413280.0,720000.0
2010-10-08,575000,578000,567000,571000,282,411120.0,720000.0
2010-10-11,570000,578000,565000,568000,133,408960.0,720000.0
2010-10-12,568000,569000,546000,559000,321,402480.0,720000.0
2010-10-13,554000,576000,550000,560000,957,403200.0,720000.0
2010-10-14,569000,569000,548000,560000,875,403200.0,720000.0
2010-10-15,612000,644000,612000,644000,8855,463680.0,720000.0
2010-10-18,740000,740000,685000,724000,24176,521280.0,720000.0
2010-10-19,701000,715000,665000,667000,3352,480240.0,720000.0
2010-10-20,667000,667000,635000,641000,2529,461520.0,720000.0
2010-10-21,637000,638000,616000,624000,3234,449280.0,720000.0
2010-10-22,626000,645000,626000,629000,1849,452880.0,720000.0
2010-10-25,633000,636000,605000,623000,2328,448560.0,720000.0
2010-10-26,627000,635000,617000,628000,1298,452160.0,720000.0
2010-10-27,628000,634000,613000,628000,1863,452160.0,720000.0
2010-10-28,622000,636000,622000,628000,987,452160.0,720000.0
2010-10-29,628000,642000,614000,618000,1382,444960.0,720000.0
2010-11-01,625000,625000,604000,620000,991,446400.0,720000.0
2010-11-02,615000,620000,605000,613000,1298,441360.0,720000.0
2010-11-03,619000,650000,618000,636000,1914,457920.0,720000.0
2010-11-04,645000,645000,628000,630000,795,453600.0,720000.0
2010-11-05,632000,641000,626000,626000,1026,450720.0,720000.0
2010-11-08,622000,645000,622000,637000,1118,458640.0,720000.0
2010-11-09,637000,687000,632000,679000,2301,488880.0,720000.0
2010-11-10,668000,696000,668000,685000,2345,493200.0,720000.0
2010-11-11,687000,688000,655000,655000,3903,471600.0,720000.0
2010-11-12,666000,681000,661000,678000,1242,488160.0,720000.0
2010-11-15,668000,681000,650000,650000,594,468000.0,720000.0
2010-11-16,650000,650000,632000,633000,624,455760.0,720000.0
2010-11-17,633000,640000,622000,633000,549,455760.0,720000.0
2010-11-18,628000,662000,628000,641000,573,461520.0,720000.0
2010-11-19,650000,663000,641000,656000,386,472320.0,720000.0
2010-11-22,657000,658000,650000,655000,685,471600.0,720000.0
2010-11-23,651000,656000,645000,656000,527,472320.0,720000.0
2010-11-24,656000,665000,633000,641000,723,461520.0,720000.0
2010-11-25,641000,642000,628000,641000,698,461520.0,720000.0
2010-11-26,647000,651000,634000,641000,259,461520.0,720000.0
2010-11-29,645000,648000,631000,631000,360,454320.0,720000.0
2010-11-30,634000,636000,624000,634000,356,456480.0,720000.0
2010-12-01,634000,650000,630000,642000,225,462240.0,720000.0
2010-12-02,638000,648000,631000,648000,291,466560.0,720000.0
2010-12-03,643000,653000,641000,648000,347,466560.0,720000.0
2010-12-06,646000,646000,632000,643000,370,462960.0,720000.0
2010-12-07,643000,660000,641000,644000,691,463680.0,720000.0
2010-12-08,642000,649000,636000,638000,889,459360.0,720000.0
2010-12-09,640000,662000,634000,638000,1969,459360.0,720000.0
2010-12-10,639000,644000,636000,643000,414,462960.0,720000.0
2010-12-13,643000,662000,638000,662000,441,476640.0,720000.0
2010-12-14,662000,662000,646000,656000,476,472320.0,720000.0
2010-12-15,652000,662000,645000,662000,438,476640.0,720000.0
2010-12-16,662000,668000,653000,668000,703,480960.0,720000.0
2010-12-17,663000,674000,652000,663000,779,477360.0,720000.0
2010-12-20,651000,664000,648000,653000,731,470160.0,720000.0
2010-12-21,655000,680000,653000,679000,624,488880.0,720000.0
2010-12-22,675000,681000,665000,666000,363,479520.0,720000.0
2010-12-23,666000,668000,660000,668000,300,480960.0,720000.0
2010-12-24,661000,664000,656000,664000,366,478080.0,720000.0
2010-12-27,664000,680000,661000,676000,675,486720.0,720000.0
2010-12-28,670000,698000,670000,698000,1668,502560.0,720000.0
2010-12-29,695000,704000,680000,684000,825,492480.0,720000.0
2010-12-30,684000,695000,679000,695000,851,500400.0,720000.0
2011-01-03,692000,707000,692000,695000,713,500400.0,720000.0
2011-01-04,693000,700000,683000,690000,987,496800.0,720000.0
2011-01-05,689000,730000,687000,719000,989,517680.0,720000.0
2011-01-06,719000,743000,715000,720000,1943,518400.0,720000.0
2011-01-07,721000,800000,721000,780000,2391,561600.0,720000.0
2011-01-10,770000,775000,756000,760000,1072,547200.0,720000.0
2011-01-11,752000,759000,730000,759000,1251,546480.0,720000.0
2011-01-12,755000,755000,743000,750000,511,540000.0,720000.0
2011-01-13,744000,744000,706000,711000,1588,511920.0,720000.0
2011-01-14,720000,732000,710000,720000,1285,518400.0,720000.0
2011-01-17,720000,739000,711000,720000,840,518400.0,720000.0
2011-01-18,720000,743000,719000,734000,516,528480.0,720000.0
2011-01-19,745000,775000,732000,770000,1231,554400.0,720000.0
2011-01-20,775000,775000,739000,739000,1731,532080.0,720000.0
2011-01-21,745000,745000,729000,730000,525,525600.0,720000.0
2011-01-24,739000,739000,706000,718000,479,516960.0,720000.0
2011-01-25,718000,744000,711000,721000,610,519120.0,720000.0
2011-01-26,727000,768000,723000,768000,1040,552960.0,720000.0
2011-01-27,756000,770000,752000,752000,625,541440.0,720000.0
2011-01-28,717000,757000,717000,754000,921,542880.0,720000.0
2011-01-31,754000,775000,723000,773000,882,556560.0,720000.0
2011-02-01,773000,773000,740000,742000,530,534240.0,720000.0
2011-02-07,742000,757000,730000,730000,565,525600.0,720000.0
2011-02-08,730000,730000,706000,706000,863,508320.0,720000.0
2011-02-09,706000,731000,706000,723000,590,520560.0,720000.0
2011-02-10,730000,735000,703000,703000,728,506160.0,720000.0
2011-02-11,705000,729000,688000,688000,845,495360.0,720000.0
2011-02-14,682000,706000,682000,700000,477,504000.0,720000.0
2011-02-15,694000,694000,670000,678000,962,488160.0,720000.0
2011-02-16,664000,700000,664000,693000,666,498960.0,720000.0
2011-02-17,693000,709000,686000,693000,331,498960.0,720000.0
2011-02-18,708000,708000,682000,684000,537,492480.0,720000.0
2011-02-21,695000,695000,674000,685000,458,493200.0,720000.0
2011-02-22,691000,691000,656000,656000,1029,472320.0,720000.0
2011-02-23,663000,687000,660000,667000,1168,480240.0,720000.0
2011-02-24,675000,675000,651000,670000,446,482400.0,720000.0
2011-02-25,659000,689000,659000,664000,1584,478080.0,720000.0
2011-02-28,661000,690000,660000,690000,585,496800.0,720000.0
2011-03-02,675000,698000,675000,692000,321,498240.0,720000.0
2011-03-03,692000,720000,683000,714000,1235,514080.0,720000.0
2011-03-04,715000,749000,703000,749000,692,539280.0,720000.0
2011-03-07,749000,756000,739000,752000,1112,541440.0,720000.0
2011-03-08,735000,755000,735000,745000,724,536400.0,720000.0
2011-03-09,745000,762000,741000,762000,1125,548640.0,720000.0
2011-03-10,763000,767000,704000,704000,2451,506880.0,720000.0
2011-03-11,704000,720000,691000,717000,873,516240.0,720000.0
2011-03-14,717000,717000,660000,672000,4153,483840.0,720000.0
2011-03-15,670000,685000,662000,665000,1217,478800.0,720000.0
2011-03-16,665000,684000,665000,679000,917,488880.0,720000.0
2011-03-17,677000,677000,662000,665000,1171,478800.0,720000.0
2011-03-18,666000,672000,665000,670000,1067,482400.0,720000.0
2011-03-21,667000,682000,661000,675000,887,486000.0,720000.0
2011-03-22,672000,681000,672000,680000,1066,489600.0,720000.0
2011-03-23,678000,693000,676000,686000,1027,493920.0,720000.0
2011-03-24,687000,705000,686000,702000,1230,505440.0,720000.0
2011-03-25,707000,708000,700000,703000,1488,506160.0,720000.0
2011-03-28,717000,734000,706000,725000,1517,522000.0,720000.0
2011-03-29,729000,740000,718000,734000,927,528480.0,720000.0
2011-03-30,739000,747000,718000,746000,918,537120.0,720000.0
2011-03-31,743000,750000,730000,750000,1084,540000.0,720000.0
2011-04-01,750000,774000,745000,762000,1165,548640.0,720000.0
2011-04-04,764000,766000,758000,760000,1014,547200.0,720000.0
2011-04-05,761000,774000,760000,772000,632,555840.0,720000.0
2011-04-06,768000,773000,758000,759000,775,546480.0,720000.0
2011-04-07,767000,768000,742000,761000,630,547920.0,720000.0
2011-04-08,749000,767000,744000,744000,387,535680.0,720000.0
2011-04-11,744000,775000,732000,735000,1380,529200.0,720000.0
2011-04-12,736000,768000,735000,740000,1274,532800.0,720000.0
2011-04-13,741000,775000,741000,775000,1194,558000.0,720000.0
2011-04-14,775000,788000,738000,780000,1833,561600.0,720000.0
2011-04-15,770000,797000,770000,787000,1282,566640.0,720000.0
2011-04-18,783000,783000,761000,763000,688,549360.0,720000.0
2011-04-19,758000,773000,747000,755000,902,543600.0,720000.0
2011-04-20,755000,779000,746000,746000,1321,537120.0,720000.0
2011-04-21,748000,767000,748000,760000,775,547200.0,720000.0
2011-04-22,761000,770000,744000,765000,640,550800.0,720000.0
2011-04-25,763000,773000,756000,769000,313,553680.0,720000.0
2011-04-26,776000,780000,760000,780000,614,561600.0,720000.0
2011-04-27,790000,813000,779000,813000,1081,585360.0,720000.0
2011-04-28,799000,809000,787000,787000,639,566640.0,720000.0
2011-04-29,784000,813000,776000,807000,1265,581040.0,720000.0
2011-05-02,790000,810000,788000,795000,720,572400.0,720000.0
2011-05-03,791000,801000,781000,783000,509,563760.0,720000.0
2011-05-04,771000,790000,771000,777000,643,559440.0,720000.0
2011-05-06,777000,780000,756000,757000,390,545040.0,720000.0
2011-05-09,738000,749000,731000,744000,790,535680.0,720000.0
2011-05-11,733000,749000,733000,747000,529,537840.0,720000.0
2011-05-12,748000,748000,702000,702000,3729,505440.0,720000.0
2011-05-13,705000,713000,689000,710000,3489,511200.0,720000.0
2011-05-16,709000,719000,703000,716000,594,515520.0,720000.0
2011-05-17,709000,760000,705000,726000,1388,522720.0,720000.0
2011-05-18,739000,753000,728000,745000,733,536400.0,720000.0
2011-05-19,755000,755000,733000,746000,747,537120.0,720000.0
2011-05-20,746000,755000,732000,739000,590,532080.0,720000.0
2011-05-23,749000,749000,711000,727000,721,523440.0,720000.0
2011-05-24,727000,734000,717000,727000,642,523440.0,720000.0
2011-05-25,727000,731000,704000,718000,1048,516960.0,720000.0
2011-05-26,713000,725000,708000,723000,664,520560.0,720000.0
2011-05-27,711000,736000,711000,721000,826,519120.0,720000.0
2011-05-30,721000,729000,716000,727000,450,523440.0,720000.0
2011-05-31,731000,754000,731000,754000,1020,542880.0,720000.0
2011-06-01,742000,767000,740000,767000,576,552240.0,720000.0
2011-06-02,769000,799000,740000,765000,1110,550800.0,720000.0
2011-06-03,764000,788000,753000,780000,1227,561600.0,720000.0
2011-06-07,780000,788000,759000,780000,1163,561600.0,720000.0
2011-06-08,789000,789000,759000,771000,435,555120.0,720000.0
2011-06-09,760000,796000,745000,794000,1759,571680.0,720000.0
2011-06-10,771000,793000,771000,783000,936,563760.0,720000.0
2011-06-13,783000,783000,773000,780000,651,561600.0,720000.0
2011-06-14,775000,784000,756000,769000,554,553680.0,720000.0
2011-06-15,765000,765000,753000,762000,729,548640.0,720000.0
2011-06-16,753000,758000,741000,750000,853,540000.0,720000.0
2011-06-17,742000,771000,742000,764000,957,550080.0,720000.0
2011-06-20,759000,768000,744000,768000,543,552960.0,720000.0
2011-06-21,768000,779000,764000,769000,1054,553680.0,720000.0
2011-06-22,773000,784000,769000,775000,3939,558000.0,720000.0
2011-06-23,782000,782000,761000,772000,497,555840.0,720000.0
2011-06-24,779000,787000,775000,780000,663,561600.0,720000.0
2011-06-27,761000,765000,747000,751000,2171,540720.0,720000.0
2011-06-28,750000,778000,750000,776000,589,558720.0,720000.0
2011-06-29,787000,798000,763000,783000,726,563760.0,720000.0
2011-06-30,776000,787000,776000,783000,1444,563760.0,720000.0
2011-07-01,784000,799000,780000,780000,528,561600.0,720000.0
2011-07-04,783000,800000,779000,796000,413,573120.0,720000.0
2011-07-05,790000,816000,790000,814000,798,586080.0,720000.0
2011-07-06,812000,839000,812000,815000,1459,586800.0,720000.0
2011-07-07,807000,835000,807000,820000,800,590400.0,720000.0
2011-07-08,818000,839000,817000,828000,1258,596160.0,720000.0
2011-07-11,828000,838000,810000,830000,1255,597600.0,720000.0
2011-07-12,831000,834000,812000,830000,1134,597600.0,720000.0
2011-07-13,825000,830000,820000,824000,1434,593280.0,720000.0
2011-07-14,817000,835000,814000,835000,2147,601200.0,720000.0
2011-07-15,830000,865000,818000,859000,1371,618480.0,720000.0
2011-07-18,853000,861000,841000,859000,887,618480.0,720000.0
2011-07-19,864000,865000,852000,860000,610,619200.0,720000.0
2011-07-20,857000,888000,857000,875000,836,630000.0,720000.0
2011-07-21,880000,885000,862000,870000,423,626400.0,720000.0
2011-07-22,870000,885000,870000,873000,4219,628560.0,720000.0
2011-07-25,869000,888000,853000,884000,997,636480.0,720000.0
2011-07-26,888000,918000,879000,905000,1467,651600.0,720000.0
2011-07-27,899000,914000,897000,908000,1423,653760.0,720000.0
2011-07-28,892000,911000,888000,900000,1103,648000.0,720000.0
2011-07-29,895000,915000,892000,899000,1570,647280.0,720000.0
2011-08-01,905000,908000,895000,897000,2259,645840.0,720000.0
2011-08-02,887000,904000,884000,894000,1695,643680.0,720000.0
2011-08-03,895000,898000,864000,893000,1766,642960.0,720000.0
2011-08-04,881000,902000,874000,888000,1170,639360.0,720000.0
2011-08-05,896000,897000,851000,878000,1598,632160.0,720000.0
2011-08-08,913000,913000,806000,850000,2457,612000.0,720000.0
2011-08-09,850000,850000,726000,821000,2858,591120.0,720000.0
2011-08-10,821000,850000,779000,819000,3670,589680.0,720000.0
2011-08-11,799000,843000,796000,833000,1527,599760.0,720000.0
2011-08-12,837000,849000,811000,835000,1990,601200.0,720000.0
2011-08-16,825000,865000,823000,841000,2356,605520.0,720000.0
2011-08-17,838000,848000,823000,838000,1964,603360.0,720000.0
2011-08-18,838000,838000,814000,824000,1316,593280.0,720000.0
2011-08-19,820000,820000,767000,818000,906,588960.0,720000.0
2011-08-22,817000,818000,786000,800000,1700,576000.0,720000.0
2011-08-23,805000,826000,787000,807000,2651,581040.0,720000.0
2011-08-24,810000,817000,796000,800000,1322,576000.0,720000.0
2011-08-25,790000,810000,790000,797000,647,573840.0,720000.0
2011-08-26,795000,819000,781000,792000,1128,570240.0,720000.0
2011-08-29,793000,810000,788000,789000,673,568080.0,720000.0
2011-08-30,789000,805000,786000,800000,673,576000.0,720000.0
2011-08-31,782000,825000,782000,823000,876,592560.0,720000.0
2011-09-01,815000,819000,804000,810000,1881,583200.0,720000.0
2011-09-02,800000,805000,792000,795000,709,572400.0,720000.0
2011-09-05,780000,803000,774000,791000,632,569520.0,720000.0
2011-09-06,792000,792000,765000,782000,1023,563040.0,720000.0
2011-09-07,783000,804000,766000,786000,1710,565920.0,720000.0
2011-09-08,797000,799000,781000,795000,909,572400.0,720000.0
2011-09-09,779000,799000,775000,776000,715,558720.0,720000.0
2011-09-14,768000,781000,743000,781000,1562,562320.0,720000.0
2011-09-15,781000,789000,769000,780000,762,561600.0,720000.0
2011-09-16,785000,801000,778000,801000,1228,576720.0,720000.0
2011-09-19,795000,799000,780000,796000,627,573120.0,720000.0
2011-09-20,799000,800000,782000,787000,669,566640.0,720000.0
2011-09-21,777000,801000,777000,781000,544,562320.0,720000.0
2011-09-22,775000,780000,766000,772000,1006,555840.0,720000.0
2011-09-23,756000,772000,720000,766000,1664,551520.0,720000.0
2011-09-26,766000,770000,733000,770000,843,554400.0,720000.0
2011-09-27,770000,800000,755000,800000,742,576000.0,720000.0
2011-09-28,794000,796000,771000,771000,1250,555120.0,720000.0
2011-09-29,778000,780000,758000,779000,709,560880.0,720000.0
2011-09-30,768000,779000,762000,771000,524,555120.0,720000.0
2011-10-04,765000,765000,739000,740000,776,532800.0,720000.0
2011-10-05,744000,800000,733000,800000,512,576000.0,720000.0
2011-10-06,784000,798000,765000,782000,1186,563040.0,720000.0
2011-10-07,774000,797000,772000,772000,829,555840.0,720000.0
2011-10-10,762000,784000,754000,754000,621,542880.0,720000.0
2011-10-11,755000,789000,754000,779000,731,560880.0,720000.0
2011-10-12,776000,779000,758000,758000,1061,545760.0,720000.0
2011-10-13,760000,770000,752000,752000,1307,541440.0,720000.0
2011-10-14,751000,768000,751000,762000,518,548640.0,720000.0
2011-10-17,763000,770000,754000,761000,808,547920.0,720000.0
2011-10-18,768000,768000,754000,757000,313,545040.0,720000.0
2011-10-19,760000,771000,757000,771000,372,555120.0,720000.0
2011-10-20,774000,778000,761000,775000,534,558000.0,720000.0
2011-10-21,765000,782000,756000,770000,505,554400.0,720000.0
2011-10-24,764000,783000,764000,777000,415,559440.0,720000.0
2011-10-25,772000,785000,768000,774000,1171,557280.0,720000.0
2011-10-26,785000,785000,763000,771000,839,555120.0,720000.0
2011-10-27,766000,787000,766000,781000,871,562320.0,720000.0
2011-10-28,783000,797000,781000,781000,1186,562320.0,720000.0
2011-10-31,775000,794000,767000,782000,1036,563040.0,720000.0
2011-11-01,802000,802000,770000,771000,683,555120.0,720000.0
2011-11-02,788000,794000,766000,770000,568,554400.0,720000.0
2011-11-03,766000,770000,761000,770000,402,554400.0,720000.0
2011-11-04,773000,780000,764000,770000,664,554400.0,720000.0
2011-11-07,773000,773000,762000,762000,550,548640.0,720000.0
2011-11-08,772000,775000,764000,775000,335,558000.0,720000.0
2011-11-09,771000,796000,771000,783000,672,563760.0,720000.0
2011-11-10,796000,809000,750000,750000,1273,540000.0,720000.0
2011-11-11,754000,766000,752000,754000,973,542880.0,720000.0
2011-11-14,756000,774000,756000,756000,341,544320.0,720000.0
2011-11-15,768000,768000,756000,766000,447,551520.0,720000.0
2011-11-16,769000,769000,750000,750000,575,540000.0,720000.0
2011-11-17,750000,774000,730000,774000,743,557280.0,720000.0
2011-11-18,755000,769000,750000,766000,704,551520.0,720000.0
2011-11-21,772000,772000,754000,768000,524,552960.0,720000.0
2011-11-22,758000,770000,756000,765000,304,550800.0,720000.0
2011-11-23,766000,766000,748000,765000,721,550800.0,720000.0
2011-11-24,765000,776000,751000,751000,336,540720.0,720000.0
2011-11-25,753000,761000,750000,755000,527,543600.0,720000.0
2011-11-28,759000,773000,758000,765000,349,550800.0,720000.0
2011-11-29,767000,790000,766000,786000,1136,565920.0,720000.0
2011-11-30,787000,787000,776000,783000,285,563760.0,720000.0
2011-12-01,783000,813000,783000,807000,1797,581040.0,720000.0
2011-12-02,815000,817000,789000,803000,775,578160.0,720000.0
2011-12-05,809000,829000,801000,827000,276,595440.0,720000.0
2011-12-06,821000,832000,817000,823000,227,592560.0,720000.0
2011-12-07,833000,908000,833000,838000,2695,603360.0,720000.0
2011-12-08,847000,870000,835000,839000,1307,604080.0,720000.0
2011-12-09,831000,835000,801000,815000,1080,586800.0,720000.0
2011-12-12,819000,835000,809000,810000,578,583200.0,720000.0
2011-12-13,810000,810000,781000,783000,688,563760.0,720000.0
2011-12-14,786000,790000,780000,790000,496,568800.0,720000.0
2011-12-15,792000,792000,771000,787000,804,566640.0,720000.0
2011-12-16,766000,810000,766000,785000,872,565200.0,720000.0
2011-12-19,787000,794000,747000,792000,1283,570240.0,720000.0
2011-12-20,790000,793000,774000,774000,849,557280.0,720000.0
2011-12-21,783000,800000,772000,773000,1685,556560.0,720000.0
2011-12-22,777000,785000,768000,777000,648,559440.0,720000.0
2011-12-23,785000,815000,780000,809000,901,582480.0,720000.0
2011-12-26,809000,809000,791000,799000,466,575280.0,720000.0
2011-12-27,802000,814000,773000,784000,658,564480.0,720000.0
2011-12-28,778000,792000,775000,792000,426,570240.0,720000.0
2011-12-29,773000,804000,773000,804000,961,578880.0,720000.0
2012-01-02,788000,788000,777000,785000,642,565200.0,720000.0
2012-01-03,777000,810000,777000,809000,833,582480.0,720000.0
2012-01-04,801000,813000,796000,812000,320,584640.0,720000.0
2012-01-05,799000,814000,797000,806000,410,580320.0,720000.0
2012-01-06,806000,806000,785000,786000,533,565920.0,720000.0
2012-01-09,786000,786000,765000,774000,642,557280.0,720000.0
2012-01-10,782000,802000,781000,802000,747,577440.0,720000.0
2012-01-11,802000,804000,786000,804000,450,578880.0,720000.0
2012-01-12,808000,810000,791000,807000,268,581040.0,720000.0
2012-01-13,793000,818000,790000,811000,261,583920.0,720000.0
2012-01-16,811000,811000,785000,785000,347,565200.0,720000.0
2012-01-17,788000,818000,788000,812000,496,584640.0,720000.0
2012-01-18,801000,810000,796000,810000,266,583200.0,720000.0
2012-01-19,806000,839000,806000,818000,603,588960.0,720000.0
2012-01-20,808000,867000,808000,861000,993,619920.0,720000.0
2012-01-25,861000,861000,838000,861000,835,619920.0,720000.0
2012-01-26,853000,879000,853000,873000,486,628560.0,720000.0
2012-01-27,866000,882000,864000,878000,261,632160.0,720000.0
2012-01-30,870000,879000,862000,870000,424,626400.0,720000.0
2012-01-31,870000,885000,858000,859000,743,618480.0,720000.0
2012-02-01,850000,857000,835000,842000,671,606240.0,720000.0
2012-02-02,834000,854000,834000,836000,812,601920.0,720000.0
2012-02-03,839000,844000,808000,822000,836,591840.0,720000.0
2012-02-06,819000,822000,810000,814000,534,586080.0,720000.0
2012-02-07,814000,839000,810000,824000,789,593280.0,720000.0
2012-02-08,812000,827000,812000,817000,379,588240.0,720000.0
2012-02-09,819000,830000,813000,821000,539,591120.0,720000.0
2012-02-10,813000,821000,807000,807000,539,581040.0,720000.0
2012-02-13,803000,819000,801000,802000,408,577440.0,720000.0
2012-02-14,798000,814000,796000,802000,734,577440.0,720000.0
2012-02-15,802000,813000,799000,807000,520,581040.0,720000.0
2012-02-16,794000,814000,794000,810000,747,583200.0,720000.0
2012-02-17,799000,807000,796000,796000,569,573120.0,720000.0
2012-02-20,796000,805000,790000,790000,730,568800.0,720000.0
2012-02-21,790000,803000,788000,795000,451,572400.0,720000.0
2012-02-22,793000,797000,787000,787000,454,566640.0,720000.0
2012-02-23,798000,798000,784000,787000,534,566640.0,720000.0
2012-02-24,788000,800000,788000,790000,648,568800.0,720000.0
2012-02-27,786000,788000,775000,784000,671,564480.0,720000.0
2012-02-28,778000,794000,778000,790000,520,568800.0,720000.0
2012-02-29,785000,797000,785000,785000,261,565200.0,720000.0
2012-03-02,785000,805000,783000,796000,461,573120.0,720000.0
2012-03-05,792000,795000,782000,788000,713,567360.0,720000.0
2012-03-06,790000,794000,779000,779000,613,560880.0,720000.0
2012-03-07,781000,781000,765000,772000,740,555840.0,720000.0
2012-03-08,766000,769000,759000,761000,1386,547920.0,720000.0
2012-03-09,770000,770000,761000,762000,558,548640.0,720000.0
2012-03-12,763000,774000,756000,772000,502,555840.0,720000.0
2012-03-13,775000,784000,764000,782000,778,563040.0,720000.0
2012-03-14,783000,787000,780000,783000,494,563760.0,720000.0
2012-03-15,779000,792000,778000,785000,698,565200.0,720000.0
2012-03-16,785000,792000,778000,788000,524,567360.0,720000.0
2012-03-19,776000,789000,776000,789000,462,568080.0,720000.0
2012-03-20,779000,782000,777000,779000,408,560880.0,720000.0
2012-03-21,773000,776000,767000,772000,433,555840.0,720000.0
2012-03-22,770000,782000,766000,779000,583,560880.0,720000.0
2012-03-23,782000,782000,755000,755000,660,543600.0,720000.0
2012-03-26,756000,762000,748000,755000,675,543600.0,720000.0
2012-03-27,759000,763000,748000,748000,303,538560.0,720000.0
2012-03-28,747000,747000,735000,739000,589,532080.0,720000.0
2012-03-29,732000,742000,732000,739000,416,532080.0,720000.0
2012-03-30,738000,741000,734000,734000,384,528480.0,720000.0
2012-04-02,730000,739000,729000,736000,573,529920.0,720000.0
2012-04-03,730000,732000,681000,723000,1212,520560.0,720000.0
2012-04-04,720000,728000,718000,724000,884,521280.0,720000.0
2012-04-05,725000,725000,716000,717000,494,516240.0,720000.0
2012-04-06,716000,716000,691000,701000,1257,504720.0,720000.0
2012-04-09,718000,718000,679000,680000,1624,489600.0,720000.0
2012-04-10,680000,684000,668000,679000,1053,488880.0,720000.0
2012-04-12,682000,682000,674000,680000,863,489600.0,720000.0
2012-04-13,676000,711000,675000,696000,1479,501120.0,720000.0
2012-04-16,695000,699000,676000,679000,657,488880.0,720000.0
2012-04-17,686000,711000,677000,708000,540,509760.0,720000.0
2012-04-18,708000,710000,700000,710000,386,511200.0,720000.0
2012-04-19,705000,716000,700000,700000,361,504000.0,720000.0
2012-04-20,700000,702000,691000,696000,342,501120.0,720000.0
2012-04-23,705000,705000,683000,693000,394,498960.0,720000.0
2012-04-24,685000,692000,676000,676000,584,486720.0,720000.0
2012-04-25,694000,694000,671000,671000,431,483120.0,720000.0
2012-04-26,673000,685000,666000,675000,714,486000.0,720000.0
2012-04-27,673000,676000,658000,663000,888,477360.0,720000.0
2012-04-30,666000,668000,650000,650000,403,468000.0,720000.0
2012-05-02,638000,653000,638000,644000,863,463680.0,720000.0
2012-05-03,654000,654000,641000,644000,483,463680.0,720000.0
2012-05-04,658000,658000,641000,641000,541,461520.0,720000.0
2012-05-07,647000,647000,621000,630000,1221,453600.0,720000.0
2012-05-08,626000,643000,626000,643000,870,462960.0,720000.0
2012-05-09,653000,663000,641000,658000,927,473760.0,720000.0
2012-05-10,656000,659000,639000,648000,1141,466560.0,720000.0
2012-05-11,650000,658000,641000,650000,924,468000.0,720000.0
2012-05-14,659000,659000,636000,636000,908,457920.0,720000.0
2012-05-15,640000,656000,634000,638000,1277,459360.0,720000.0
2012-05-16,633000,641000,618000,638000,1492,459360.0,720000.0
2012-05-17,629000,646000,623000,633000,2083,455760.0,720000.0
2012-05-18,623000,624000,605000,608000,1406,437760.0,720000.0
2012-05-21,609000,636000,608000,635000,1318,457200.0,720000.0
2012-05-22,631000,643000,618000,636000,1336,457920.0,720000.0
2012-05-23,636000,650000,614000,639000,1169,460080.0,720000.0
2012-05-24,652000,652000,637000,650000,1566,468000.0,720000.0
2012-05-25,644000,662000,643000,662000,1297,476640.0,720000.0
2012-05-29,663000,665000,654000,657000,490,473040.0,720000.0
2012-05-30,647000,655000,637000,650000,1012,468000.0,720000.0
