코스맥스(192820),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2019-04-18,143500,143500,139500,139500,47203,1401907.0,10049509.0
2019-04-19,140000,144500,140000,143000,74895,1437080.0,10049509.0
2019-04-22,143000,143500,141000,141500,22529,1422006.0,10049509.0
2019-04-23,141000,143000,140000,141500,35338,1422006.0,10049509.0
2019-04-24,141500,142000,138000,138500,42772,1391857.0,10049509.0
2019-04-25,139000,141000,138500,139000,29333,1396882.0,10049509.0
2019-04-26,138500,140000,135500,136500,42578,1371758.0,10049509.0
2019-04-29,137500,140000,137000,139500,23707,1401907.0,10049509.0
2019-04-30,140000,140000,136500,138500,23508,1391857.0,10049509.0
2019-05-02,137500,139500,137000,139500,22210,1401907.0,10049509.0
2019-05-03,138500,139000,137000,138000,30814,1386832.0,10049509.0
2019-05-07,136500,137000,133000,134000,45840,1346634.0,10049509.0
2019-05-08,132000,133500,131000,132000,53885,1326535.0,10049509.0
2019-05-09,131500,133000,126500,126500,65461,1271263.0,10049509.0
2019-05-10,128500,131000,125000,128000,61210,1286337.0,10049509.0
2019-05-13,126500,127000,120000,121500,112261,1221015.0,10049509.0
2019-05-14,118000,120000,113000,118500,230882,1190867.0,10049509.0
2019-05-15,119000,122000,118500,120500,67170,1210966.0,10049509.0
2019-05-16,121500,122000,117000,118000,48002,1185842.0,10049509.0
2019-05-17,119500,119500,115500,117000,57346,1175793.0,10049509.0
2019-05-20,117000,118000,112500,113000,86998,1135595.0,10049509.0
2019-05-21,112000,114500,111000,112500,77071,1130570.0,10049509.0
2019-05-22,114000,114500,111500,112000,69697,1125545.0,10049509.0
2019-05-23,111500,113500,109000,110500,79821,1110471.0,10049509.0
2019-05-24,110500,113000,108500,112000,48018,1125545.0,10049509.0
2019-05-27,112000,116000,111000,114000,69092,1145644.0,10049509.0
2019-05-28,115500,115500,113000,113500,54925,1140619.0,10049509.0
2019-05-29,113500,113500,110000,110500,62639,1110471.0,10049509.0
2019-05-30,111000,112000,107500,108500,73157,1090372.0,10049509.0
2019-05-31,109000,113000,108000,112000,54844,1125545.0,10049509.0
2019-06-03,110500,113500,110000,112000,35096,1125545.0,10049509.0
2019-06-04,113500,114000,111500,112500,30409,1130570.0,10049509.0
2019-06-05,114000,114000,110500,110500,44926,1110471.0,10049509.0
2019-06-07,111000,114000,110000,113000,52130,1135595.0,10049509.0
2019-06-10,113000,114000,112000,112500,30873,1130570.0,10049509.0
2019-06-11,112500,114000,112000,112500,32477,1130570.0,10049509.0
2019-06-12,112500,114500,110000,110500,56583,1110471.0,10049509.0
2019-06-13,110500,112500,110000,112500,62533,1130570.0,10049509.0
2019-06-14,112000,112500,110000,110500,43932,1110471.0,10049509.0
2019-06-17,111000,111000,107000,108000,84393,1085347.0,10049509.0
2019-06-18,107500,109000,107000,108000,37438,1085347.0,10049509.0
2019-06-19,109500,110000,107500,109000,56107,1095396.0,10049509.0
2019-06-20,108000,110000,107500,108000,61381,1085347.0,10049509.0
2019-06-21,108500,109000,105500,106000,74594,1065248.0,10049509.0
2019-06-24,106000,109000,104500,108500,75931,1090372.0,10049509.0
2019-06-25,108500,113500,107500,109500,112281,1100421.0,10049509.0
2019-06-26,109500,111000,107000,107500,60096,1080322.0,10049509.0
2019-06-27,107500,111500,106500,110000,76689,1105446.0,10049509.0
2019-06-28,110500,110500,108000,109000,39034,1095396.0,10049509.0
2019-07-01,110500,114000,110000,110000,68999,1105446.0,10049509.0
2019-07-02,110000,110500,107000,108000,70447,1085347.0,10049509.0
2019-07-03,108500,108500,105500,106000,101631,1065248.0,10049509.0
2019-07-04,106500,107500,103500,106500,77430,1070273.0,10049509.0
2019-07-05,106500,111000,106500,108000,95091,1085347.0,10049509.0
2019-07-08,108000,109000,104000,105000,72814,1055198.0,10049509.0
2019-07-09,105000,106000,101000,101000,116593,1015000.0,10049509.0
2019-07-10,101000,102500,99900,101000,90277,1015000.0,10049509.0
2019-07-11,101000,103500,101000,102500,95175,1030075.0,10049509.0
2019-07-12,103000,103500,101500,103000,59977,1035099.0,10049509.0
2019-07-15,103000,103500,100500,101500,70018,1020025.0,10049509.0
2019-07-16,101000,103000,101000,102500,51889,1030075.0,10049509.0
2019-07-17,102000,102000,99000,99400,107345,998921.0,10049509.0
2019-07-18,99300,101000,98700,98800,64931,992891.0,10049509.0
2019-07-19,99900,101000,99000,100000,50644,1004951.0,10049509.0
2019-07-22,99600,99800,98400,98800,52210,992891.0,10049509.0
2019-07-23,98200,100500,98200,99100,30284,995906.0,10049509.0
2019-07-24,99700,99900,98700,98900,28268,993896.0,10049509.0
2019-07-25,99600,107500,96100,105000,254577,1055198.0,10049509.0
2019-07-26,105000,106000,101000,103000,89144,1035099.0,10049509.0
2019-07-29,103500,105500,100000,100000,63747,1004951.0,10049509.0
2019-07-30,99100,101000,98500,99100,64129,995906.0,10049509.0
2019-07-31,99100,103500,98300,102500,65339,1030075.0,10049509.0
2019-08-01,101500,102000,98800,99100,69610,995906.0,10049509.0
2019-08-02,98200,100500,97400,98300,62821,987867.0,10049509.0
2019-08-05,98200,99100,90900,92300,125779,927570.0,10049509.0
2019-08-06,88700,94500,86600,91000,89827,914505.0,10049509.0
2019-08-07,90200,92700,87100,87700,86282,881342.0,10049509.0
2019-08-08,88900,94000,87000,93500,122572,939629.0,10049509.0
2019-08-09,96200,97000,91700,92800,77987,932594.0,10049509.0
2019-08-12,92900,92900,74400,74500,1104412,748688.0,10049509.0
2019-08-13,74900,75300,70300,71400,674558,717535.0,10049509.0
2019-08-14,72800,73000,70700,71000,412626,713515.0,10049509.0
2019-08-16,70700,72600,70100,71200,199389,715525.0,10049509.0
2019-08-19,71600,72000,70500,70900,148986,712510.0,10049509.0
2019-08-20,71400,73400,70800,73000,196774,733614.0,10049509.0
2019-08-21,72700,73100,71800,72300,93593,726580.0,10049509.0
2019-08-22,72900,73600,72400,72500,143433,728589.0,10049509.0
2019-08-23,71700,72200,71200,71300,104037,716530.0,10049509.0
2019-08-26,68600,69600,67700,68600,156824,689396.0,10049509.0
2019-08-27,69700,70100,68900,69100,81751,694421.0,10049509.0
2019-08-28,69300,70300,68500,69800,109310,701456.0,10049509.0
2019-08-29,70300,71100,69500,69600,89650,699446.0,10049509.0
2019-08-30,70800,71900,70500,71300,113849,716530.0,10049509.0
2019-09-02,70800,71600,70600,71000,68814,713515.0,10049509.0
2019-09-03,70800,74100,70800,72500,195512,728589.0,10049509.0
2019-09-04,72700,72800,71500,72300,110018,726580.0,10049509.0
2019-09-05,72800,74400,72400,73400,140136,737634.0,10049509.0
2019-09-06,73900,73900,72400,72800,52545,731604.0,10049509.0
2019-09-09,72600,73800,71700,71800,79708,721555.0,10049509.0
2019-09-10,72200,73500,72200,73400,80318,737634.0,10049509.0
2019-09-11,73400,73800,72600,73400,84246,737634.0,10049509.0
2019-09-16,74100,74800,73500,74700,100109,750698.0,10049509.0
2019-09-17,75000,75000,73800,74400,55255,747683.0,10049509.0
2019-09-18,74600,74800,73500,74400,64045,747683.0,10049509.0
2019-09-19,74200,75500,73700,74700,79555,750698.0,10049509.0
2019-09-20,74800,74800,73800,74800,50346,751703.0,10049509.0
2019-09-23,74300,74600,73100,73500,76785,738639.0,10049509.0
2019-09-24,73700,74700,73000,74500,68476,748688.0,10049509.0
2019-09-25,74500,75200,73400,73800,71819,741654.0,10049509.0
2019-09-26,74200,74700,73000,73600,53380,739644.0,10049509.0
2019-09-27,74000,76400,73400,74800,144043,751703.0,10049509.0
2019-09-30,75000,75200,72300,73200,99762,,
2019-10-01,72500,75700,72500,75300,93824,,
2019-10-02,74600,75000,74000,74000,47879,,
2019-10-04,74000,74100,69900,70400,211312,,
2019-10-07,70500,72000,70300,71700,97655,,
