크라운해태홀딩스(005740),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2006-10-25,5987,6121,5827,5988,609,156579.0,1398024.0
2006-10-26,5987,6094,5881,6041,440,157977.0,1398024.0
2006-10-27,6040,6121,6040,6095,761,159375.0,1398024.0
2006-10-30,6094,6121,6041,6041,385,157977.0,1398024.0
2006-10-31,6094,6094,6014,6095,315,159375.0,1398024.0
2006-11-01,6148,6148,6014,6041,953,157977.0,1398024.0
2006-11-02,5987,5987,5854,5934,2044,155181.0,1398024.0
2006-11-03,5933,5987,5827,5881,523,153783.0,1398024.0
2006-11-06,5827,5907,5346,5881,2156,153783.0,1398024.0
2006-11-07,5881,5881,5693,5854,1958,153084.0,1398024.0
2006-11-08,5854,5854,5747,5801,591,151686.0,1398024.0
2006-11-09,5720,5827,5720,5828,2935,152385.0,1398024.0
2006-11-10,5800,5934,5720,5774,1519,150987.0,1398024.0
2006-11-13,5720,5854,5720,5721,465,149589.0,1398024.0
2006-11-14,5693,5827,5667,5721,1844,149589.0,1398024.0
2006-11-15,5774,5774,5480,5480,5633,143297.0,1398024.0
2006-11-16,5506,5506,5453,5480,573,143297.0,1398024.0
2006-11-17,5480,5586,5480,5480,588,143297.0,1398024.0
2006-11-20,5586,5586,5480,5534,687,144695.0,1398024.0
2006-11-21,5533,5613,5533,5614,424,146793.0,1398024.0
2006-11-22,5560,5613,5560,5614,281,146793.0,1398024.0
2006-11-23,5613,5613,5533,5614,544,146793.0,1398024.0
2006-11-24,5640,5933,5640,5881,12525,153783.0,1398024.0
2006-11-27,6148,6763,6148,6442,57719,168462.0,1398024.0
2006-11-28,6682,7404,6602,7405,108104,193626.0,1398024.0
2006-11-29,7484,7912,7030,7458,36732,195024.0,1398024.0
2006-11-30,8554,8554,6977,6977,209246,182442.0,1398024.0
2006-12-01,6736,6923,6201,6335,59434,165666.0,1398024.0
2006-12-04,6335,6549,6148,6148,32944,160773.0,1398024.0
2006-12-05,6094,6255,5987,6122,29165,160074.0,1398024.0
2006-12-06,6121,6148,5827,5908,22553,154482.0,1398024.0
2006-12-07,5907,5907,5693,5774,18586,150987.0,1398024.0
2006-12-08,5800,6094,5720,5881,24200,153783.0,1398024.0
2006-12-11,5934,6282,5854,5988,23047,156579.0,1398024.0
2006-12-12,6014,6094,5693,5721,12043,149589.0,1398024.0
2006-12-13,5693,5747,5560,5694,7913,148890.0,1398024.0
2006-12-14,5747,6201,5747,6041,32120,157977.0,1398024.0
2006-12-15,6068,6148,5934,6041,7909,157977.0,1398024.0
2006-12-18,6041,6041,5880,5934,7271,155181.0,1398024.0
2006-12-19,5853,5987,5774,5774,6772,150987.0,1398024.0
2006-12-20,5774,5854,5693,5828,5566,152385.0,1398024.0
2006-12-21,5881,5881,5693,5694,3760,148890.0,1398024.0
2006-12-22,5667,5720,5640,5667,5489,148191.0,1398024.0
2006-12-26,5667,5720,5453,5480,8271,143297.0,1398024.0
2006-12-27,5480,5613,5480,5587,2987,146094.0,1398024.0
2006-12-28,5533,5640,5533,5587,2406,146094.0,1398024.0
2007-01-02,5586,5586,5341,5373,14732,140501.0,1398024.0
2007-01-03,5373,5373,5185,5229,9099,136727.0,1398024.0
2007-01-04,5271,5276,5239,5255,8374,137426.0,1398024.0
2007-01-05,5244,5480,5239,5453,7744,142598.0,1398024.0
2007-01-08,5453,5586,5373,5587,5483,146094.0,1398024.0
2007-01-09,5613,5747,5560,5721,5808,149589.0,1398024.0
2007-01-10,5613,5720,5586,5721,3795,149589.0,1398024.0
2007-01-11,5774,5854,5667,5721,4579,149589.0,1398024.0
2007-01-12,5774,5934,5774,5828,5149,152385.0,1398024.0
2007-01-15,5881,5881,5747,5747,836,150288.0,1398024.0
2007-01-16,5667,5774,5533,5667,3242,148191.0,1398024.0
2007-01-17,5586,5667,5506,5560,1063,145394.0,1398024.0
2007-01-18,5506,5506,5426,5453,1609,142598.0,1398024.0
2007-01-19,5480,5506,5346,5346,2171,139802.0,1398024.0
2007-01-22,5373,5480,5346,5480,1715,143297.0,1398024.0
2007-01-23,5373,5480,5373,5453,1770,142598.0,1398024.0
2007-01-24,5453,5506,5426,5507,2619,143996.0,1398024.0
2007-01-25,5560,5586,5480,5480,1870,143297.0,1398024.0
2007-01-26,5399,5453,5346,5400,1752,141200.0,1398024.0
2007-01-29,5453,6041,5453,5614,9095,146793.0,1398024.0
2007-01-30,5586,5720,5533,5721,3385,149589.0,1398024.0
2007-01-31,5747,5747,5640,5667,2542,148191.0,1398024.0
2007-02-01,5640,5773,5613,5747,1910,150288.0,1398024.0
2007-02-02,5827,5881,5667,5881,6081,153783.0,1398024.0
2007-02-05,5774,5961,5774,5934,2930,155181.0,1398024.0
2007-02-06,5934,6041,5907,6015,2947,157278.0,1398024.0
2007-02-07,6121,6335,6041,6148,6456,160773.0,1398024.0
2007-02-08,6201,6201,5961,5961,2286,155880.0,1398024.0
2007-02-09,5854,5987,5747,5828,2009,152385.0,1398024.0
2007-02-12,5720,5800,5667,5721,1148,149589.0,1398024.0
2007-02-13,5667,5774,5613,5721,1933,149589.0,1398024.0
2007-02-14,5693,5800,5667,5667,1999,148191.0,1398024.0
2007-02-15,5667,5827,5667,5774,2955,150987.0,1398024.0
2007-02-16,5613,5774,5613,5667,2470,148191.0,1398024.0
2007-02-20,5667,5747,5667,5747,1326,150288.0,1398024.0
2007-02-21,5747,5773,5667,5747,1022,150288.0,1398024.0
2007-02-22,5747,5934,5720,5934,4320,155181.0,1398024.0
2007-02-23,5961,5987,5800,5934,2347,155181.0,1398024.0
2007-02-26,5934,5961,5854,5961,2520,155880.0,1398024.0
2007-02-27,5934,6014,5907,6015,3034,157278.0,1398024.0
2007-02-28,5800,5961,5800,5934,3501,155181.0,1398024.0
2007-03-02,5934,6068,5934,6068,2469,158676.0,1398024.0
2007-03-05,6067,6067,5800,5801,1912,151686.0,1398024.0
2007-03-06,5827,5827,5720,5747,1160,150288.0,1398024.0
2007-03-07,5774,5800,5667,5667,1642,148191.0,1398024.0
2007-03-08,5667,5693,5613,5667,2858,148191.0,1398024.0
2007-03-09,5774,5881,5667,5694,2045,148890.0,1398024.0
2007-03-12,5774,5800,5693,5694,1445,148890.0,1398024.0
2007-03-13,5774,5774,5586,5614,1521,146793.0,1398024.0
2007-03-14,5613,5640,5560,5587,484,146094.0,1398024.0
2007-03-15,5586,5720,5560,5721,1001,149589.0,1398024.0
2007-03-16,5693,5774,5667,5721,1287,149589.0,1398024.0
2007-03-19,5720,5720,5613,5614,1247,146793.0,1398024.0
2007-03-20,5667,5747,5586,5721,2107,149589.0,1398024.0
2007-03-21,5720,5720,5560,5721,2121,149589.0,1398024.0
2007-03-22,5693,5720,5613,5667,1098,148191.0,1398024.0
2007-03-23,5667,5667,5560,5560,1289,145394.0,1398024.0
2007-03-26,5560,5640,5506,5534,1129,144695.0,1398024.0
2007-03-27,5453,5533,5426,5507,2630,143996.0,1398024.0
2007-03-28,5506,5506,5373,5453,2269,142598.0,1398024.0
2007-03-29,5453,5453,5346,5373,3456,140501.0,1398024.0
2007-03-30,5373,5426,5346,5346,2779,139802.0,1398024.0
2007-04-02,5373,5399,5319,5320,7091,139103.0,1398024.0
2007-04-03,5319,5325,5276,5320,969,139103.0,1398024.0
2007-04-04,5325,5453,5325,5400,2691,141200.0,1398024.0
2007-04-05,5373,5399,5335,5346,858,139802.0,1398024.0
2007-04-06,5346,5399,5335,5346,573,139802.0,1398024.0
2007-04-09,5399,5399,5276,5346,2031,139802.0,1398024.0
2007-04-10,5298,5373,5298,5336,1198,139523.0,1398024.0
2007-04-11,5308,5373,5303,5304,4859,138684.0,1398024.0
2007-04-12,5282,5346,5255,5266,1952,137705.0,1398024.0
2007-04-13,5266,5266,5191,5207,7367,136168.0,1398024.0
2007-04-16,5239,5255,5180,5207,10035,136168.0,1398024.0
2007-04-17,5234,5399,5234,5400,12214,141200.0,1398024.0
2007-04-18,5453,5560,5335,5480,4995,143297.0,1398024.0
2007-04-19,5453,5453,5373,5400,2422,141200.0,1398024.0
2007-04-20,5399,5399,5319,5373,1953,140501.0,1398024.0
2007-04-23,5399,5613,5373,5480,61983,143297.0,1398024.0
2007-04-24,5480,5480,5319,5400,4225,141200.0,1398024.0
2007-04-25,5346,5399,5292,5293,1549,138404.0,1398024.0
2007-04-26,5346,5346,5244,5304,1644,138684.0,1398024.0
2007-04-27,5255,5303,5239,5239,5288,137006.0,1398024.0
2007-04-30,5250,5287,5207,5250,3009,137286.0,1398024.0
2007-05-02,5250,5287,5223,5245,1257,137146.0,1398024.0
2007-05-03,5244,5325,5239,5293,2318,138404.0,1398024.0
2007-05-04,5292,5292,5260,5266,947,137705.0,1398024.0
2007-05-07,5260,5292,5223,5288,2063,138265.0,1398024.0
2007-05-08,5287,5287,5212,5229,1575,136727.0,1398024.0
2007-05-09,5228,5266,5202,5202,2375,136028.0,1398024.0
2007-05-10,5202,5426,5202,5373,35406,140501.0,1398024.0
2007-05-11,5399,5399,5244,5261,1785,137566.0,1398024.0
2007-05-14,5260,5266,5191,5245,1978,137146.0,1398024.0
2007-05-15,5239,5250,5137,5186,3656,135608.0,1398024.0
2007-05-16,5159,5202,5159,5186,1551,135608.0,1398024.0
2007-05-17,5399,5720,5346,5400,29929,141200.0,1398024.0
2007-05-18,5399,5480,5325,5427,5968,141899.0,1398024.0
2007-05-21,5426,5453,5212,5282,5061,138125.0,1398024.0
2007-05-22,5207,5287,5202,5250,3456,137286.0,1398024.0
2007-05-23,5250,5308,5218,5272,7629,137845.0,1398024.0
2007-05-25,5218,5260,5180,5213,3234,136307.0,1398024.0
2007-05-28,5191,5212,5153,5165,6493,135049.0,1398024.0
2007-05-29,5169,5223,5164,5202,3766,136028.0,1398024.0
2007-05-30,5202,5202,5132,5186,3320,135608.0,1398024.0
2007-05-31,5185,5335,5169,5314,4759,138964.0,1398024.0
2007-06-01,5346,5346,5239,5250,2984,137286.0,1398024.0
2007-06-04,5239,5292,5212,5255,3377,137426.0,1398024.0
2007-06-05,5255,5287,5223,5272,3399,137845.0,1398024.0
2007-06-07,5271,6041,5223,6041,20419,157977.0,1398024.0
2007-06-08,5907,6148,5720,6148,13443,160773.0,1398024.0
2007-06-11,6147,6175,5881,5881,5520,153783.0,1398024.0
2007-06-12,5827,5961,5586,5747,3476,150288.0,1398024.0
2007-06-13,5640,5693,5480,5560,5823,145394.0,1398024.0
2007-06-14,5667,5827,5533,5534,9564,144695.0,1398024.0
2007-06-15,5613,5747,5532,5694,9076,148890.0,1398024.0
2007-06-18,5720,6228,5720,6148,16904,160773.0,1398024.0
2007-06-19,6175,6255,5720,5721,12432,149589.0,1398024.0
2007-06-20,5827,6014,5586,5694,6302,148890.0,1398024.0
2007-06-21,5640,5827,5640,5828,3218,152385.0,1398024.0
2007-06-22,5854,5854,5720,5828,1345,152385.0,1398024.0
2007-06-25,5693,5800,5640,5721,2225,149589.0,1398024.0
2007-06-26,5640,5720,5586,5667,1842,148191.0,1398024.0
2007-06-27,5666,5747,5586,5614,986,146793.0,1398024.0
2007-06-28,5586,5693,5533,5614,2007,146793.0,1398024.0
2007-06-29,5560,5693,5506,5587,2056,146094.0,1398024.0
2007-07-02,5560,5667,5506,5640,2094,147492.0,1398024.0
2007-07-03,5613,5827,5586,5640,3692,147492.0,1398024.0
2007-07-04,5640,5720,5560,5560,3379,145394.0,1398024.0
2007-07-05,5613,5667,5560,5640,3936,147492.0,1398024.0
2007-07-06,5640,5827,5560,5828,5746,152385.0,1398024.0
2007-07-09,5881,6068,5747,5881,5373,153783.0,1398024.0
2007-07-10,5881,6041,5827,5881,4293,153783.0,1398024.0
2007-07-11,5746,5907,5746,5908,3548,154482.0,1398024.0
2007-07-12,5881,6014,5800,5881,5981,153783.0,1398024.0
2007-07-13,5907,5961,5800,5881,3780,153783.0,1398024.0
2007-07-16,5774,6335,5747,6095,12732,159375.0,1398024.0
2007-07-18,6148,6335,6148,6282,10703,164268.0,1398024.0
2007-07-19,6362,6362,6175,6229,4517,162870.0,1398024.0
2007-07-20,6228,6682,6228,6576,9412,171957.0,1398024.0
2007-07-23,6469,6629,6442,6469,2292,169161.0,1398024.0
2007-07-24,6522,6522,6068,6229,2947,162870.0,1398024.0
2007-07-25,6148,6148,5961,6068,4547,158676.0,1398024.0
2007-07-26,6121,6282,5961,6282,3098,164268.0,1398024.0
2007-07-27,6094,6255,5934,5988,6577,156579.0,1398024.0
2007-07-30,6041,6094,5934,5988,1840,156579.0,1398024.0
2007-07-31,5987,6121,5987,6015,1969,157278.0,1398024.0
2007-08-01,6014,6121,5800,6015,4910,157278.0,1398024.0
2007-08-02,6014,6335,6014,6282,5361,164268.0,1398024.0
2007-08-03,6255,6362,6175,6255,6481,163569.0,1398024.0
2007-08-06,6148,6175,5907,5934,8550,155181.0,1398024.0
2007-08-07,5987,6201,5961,5961,3241,155880.0,1398024.0
2007-08-08,6041,6335,5987,6255,8087,163569.0,1398024.0
2007-08-09,6335,6949,6308,6897,23989,180345.0,1398024.0
2007-08-10,6682,6870,6602,6603,11883,172656.0,1398024.0
2007-08-13,6602,7003,6602,6897,6972,180345.0,1398024.0
2007-08-14,6950,7083,6816,7084,7941,185238.0,1398024.0
2007-08-16,6629,6977,6576,6977,10317,182442.0,1398024.0
2007-08-17,6977,7404,6816,6950,8689,181743.0,1398024.0
2007-08-20,7083,7137,6923,7084,3254,185238.0,1398024.0
2007-08-21,6923,7217,6923,7218,2700,188733.0,1398024.0
2007-08-22,7378,7431,7217,7431,3439,194325.0,1398024.0
2007-08-23,7458,7484,7271,7458,5131,195024.0,1398024.0
2007-08-24,7404,7618,7404,7619,4136,199218.0,1398024.0
2007-08-27,7725,7752,7565,7645,2682,199917.0,1398024.0
2007-08-28,7511,7645,7511,7619,2762,199218.0,1398024.0
2007-08-29,7271,7591,7271,7431,4439,194325.0,1398024.0
2007-08-30,7484,7565,7190,7378,4214,192927.0,1398024.0
2007-08-31,7458,7538,7244,7458,2943,195024.0,1398024.0
2007-09-03,7458,7591,7271,7271,2524,190131.0,1398024.0
2007-09-04,7137,7458,7137,7378,3022,192927.0,1398024.0
2007-09-05,7458,7618,7404,7512,4634,196422.0,1398024.0
2007-09-06,7484,7511,7378,7512,3825,196422.0,1398024.0
2007-09-07,7484,7805,7484,7592,5552,198519.0,1398024.0
2007-09-10,7431,7645,7378,7619,7389,199218.0,1398024.0
2007-09-11,7591,7912,7565,7886,8220,206209.0,1398024.0
2007-09-12,8046,8313,8019,8046,3199,210403.0,1398024.0
2007-09-13,8046,8393,7939,8340,4550,218092.0,1398024.0
2007-09-14,8340,8446,8206,8447,2076,220888.0,1398024.0
2007-09-17,8474,8474,8233,8394,1191,219490.0,1398024.0
2007-09-18,8153,8259,8019,8020,547,209704.0,1398024.0
2007-09-19,7992,8233,7778,8020,893,209704.0,1398024.0
2007-09-20,7859,8073,7751,8073,2026,211102.0,1398024.0
2007-09-21,8073,8099,7885,8073,741,211102.0,1398024.0
2007-09-27,8073,8073,7832,7832,1480,204811.0,1398024.0
2007-09-28,7859,7885,7378,7726,1605,202014.0,1398024.0
2007-10-01,7805,7832,7538,7832,1917,204811.0,1398024.0
2007-10-02,7859,7859,7404,7726,9277,202014.0,1398024.0
