포스코강판(058430),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-02-24,14150,14400,14000,14400,4896,86400.0,6000000.0
2015-02-25,14400,14700,14400,14450,7822,86700.0,6000000.0
2015-02-26,14600,14600,14250,14600,2324,87600.0,6000000.0
2015-02-27,14600,14750,14350,14550,5525,87300.0,6000000.0
2015-03-02,14450,14650,14250,14650,4488,87900.0,6000000.0
2015-03-03,14550,14700,14500,14650,2096,87900.0,6000000.0
2015-03-04,14650,14900,14350,14550,3329,87300.0,6000000.0
2015-03-05,14500,14700,14350,14450,4564,86700.0,6000000.0
2015-03-06,14500,14750,14500,14600,3182,87600.0,6000000.0
2015-03-09,14500,14500,14250,14300,4089,85800.0,6000000.0
2015-03-10,14300,14450,14200,14200,2108,85200.0,6000000.0
2015-03-11,14150,14400,13900,14050,5108,84300.0,6000000.0
2015-03-12,14350,14700,14100,14650,3996,87900.0,6000000.0
2015-03-13,14700,14700,14450,14500,2821,87000.0,6000000.0
2015-03-16,14300,14500,14100,14350,7046,86100.0,6000000.0
2015-03-17,14350,14500,14200,14450,2497,86700.0,6000000.0
2015-03-18,14350,14500,14250,14450,5440,86700.0,6000000.0
2015-03-19,14300,14550,14250,14550,8835,87300.0,6000000.0
2015-03-20,14400,14800,14400,14700,6735,88200.0,6000000.0
2015-03-23,14600,15000,14450,14500,3897,87000.0,6000000.0
2015-03-24,14400,14700,14300,14650,2273,87900.0,6000000.0
2015-03-25,14650,14900,14500,14650,5563,87900.0,6000000.0
2015-03-26,14550,14700,14450,14700,978,88200.0,6000000.0
2015-03-27,14500,14800,14450,14700,6373,88200.0,6000000.0
2015-03-30,14650,14650,14400,14600,837,87600.0,6000000.0
2015-03-31,14600,14650,14400,14600,3629,87600.0,6000000.0
2015-04-01,14600,14600,14250,14400,7502,86400.0,6000000.0
2015-04-02,14500,14600,14250,14300,3714,85800.0,6000000.0
2015-04-03,14300,14450,14050,14300,12984,85800.0,6000000.0
2015-04-06,14250,14500,14000,14350,9108,86100.0,6000000.0
2015-04-07,14350,14600,14300,14550,8538,87300.0,6000000.0
2015-04-08,14550,16650,14450,16100,67470,96600.0,6000000.0
2015-04-09,16100,16450,15600,15750,17389,94500.0,6000000.0
2015-04-10,15850,16450,15400,15950,23941,95700.0,6000000.0
2015-04-13,16000,16650,15800,16650,14795,99900.0,6000000.0
2015-04-14,16700,17200,16350,17100,18734,102600.0,6000000.0
2015-04-15,16850,17650,16800,17550,13711,105300.0,6000000.0
2015-04-16,17600,18150,17250,18000,27579,108000.0,6000000.0
2015-04-17,18350,18350,17700,17750,9241,106500.0,6000000.0
2015-04-20,17000,18400,17000,18300,24960,109800.0,6000000.0
2015-04-21,18450,18900,18400,18450,13296,110700.0,6000000.0
2015-04-22,18550,18700,17650,18400,28578,110400.0,6000000.0
2015-04-23,18400,19100,17850,18700,14560,112200.0,6000000.0
2015-04-24,18700,18950,18100,18300,12738,109800.0,6000000.0
2015-04-27,18500,18650,18000,18500,10316,111000.0,6000000.0
2015-04-28,18500,18550,18000,18350,13899,110100.0,6000000.0
2015-04-29,18350,18900,18050,18600,12452,111600.0,6000000.0
2015-04-30,18400,18750,18000,18000,12777,108000.0,6000000.0
2015-05-04,18100,18550,17700,18350,9977,110100.0,6000000.0
2015-05-06,18350,18800,18000,18600,10060,111600.0,6000000.0
2015-05-07,18700,18850,18150,18700,9364,112200.0,6000000.0
2015-05-08,18650,18700,18350,18700,3704,112200.0,6000000.0
2015-05-11,18700,18800,18300,18750,5607,112500.0,6000000.0
2015-05-12,18500,19100,18500,18800,9753,112800.0,6000000.0
2015-05-13,18800,18850,18550,18800,4771,112800.0,6000000.0
2015-05-14,18650,18650,18400,18600,589057,111600.0,6000000.0
2015-05-15,18800,19500,18600,19100,14133,114600.0,6000000.0
2015-05-18,19450,19450,18800,19400,5281,116400.0,6000000.0
2015-05-19,19250,19500,18800,19500,9368,117000.0,6000000.0
2015-05-20,19200,19350,18800,18800,6671,112800.0,6000000.0
2015-05-21,18650,19500,18400,19300,9154,115800.0,6000000.0
2015-05-22,19300,19300,18800,18950,3229,113700.0,6000000.0
2015-05-26,18950,18950,18100,18100,5102,108600.0,6000000.0
2015-05-27,18100,18400,17750,18000,4709,108000.0,6000000.0
2015-05-28,17900,18000,17300,17600,13578,105600.0,6000000.0
2015-05-29,17600,17700,17000,17500,4313,105000.0,6000000.0
2015-06-01,17500,17500,16800,17000,16322,102000.0,6000000.0
2015-06-02,17000,17500,16800,17150,7167,102900.0,6000000.0
2015-06-03,17300,17550,16900,17100,6243,102600.0,6000000.0
2015-06-04,17200,17300,16950,17050,1347,102300.0,6000000.0
2015-06-05,16950,17450,16900,17150,6051,102900.0,6000000.0
2015-06-08,17300,17400,17000,17250,1497,103500.0,6000000.0
2015-06-09,17400,17650,17050,17350,2711,104100.0,6000000.0
2015-06-10,17300,17700,17300,17650,8986,105900.0,6000000.0
2015-06-11,17700,18600,17700,18500,11413,111000.0,6000000.0
2015-06-12,18750,18900,18000,18000,12795,108000.0,6000000.0
2015-06-15,18250,18450,17700,18200,1470,109200.0,6000000.0
2015-06-16,18150,18400,18150,18250,4444,109500.0,6000000.0
2015-06-17,18250,18250,17800,18000,9033,108000.0,6000000.0
2015-06-18,18000,18200,17800,18000,1399,108000.0,6000000.0
2015-06-19,17950,18200,17950,18000,1583,108000.0,6000000.0
2015-06-22,18000,19800,18000,19700,20916,118200.0,6000000.0
2015-06-23,19800,19800,19000,19100,6472,114600.0,6000000.0
2015-06-24,19100,19500,18900,19400,2848,116400.0,6000000.0
2015-06-25,19300,19400,18700,19250,7396,115500.0,6000000.0
2015-06-26,19250,19400,18800,19100,2935,114600.0,6000000.0
2015-06-29,18600,18700,18200,18200,6623,109200.0,6000000.0
2015-06-30,18200,18850,18200,18850,3281,113100.0,6000000.0
2015-07-01,18900,19200,18500,18550,3214,111300.0,6000000.0
2015-07-02,18650,18950,18500,18700,2402,112200.0,6000000.0
2015-07-03,18600,18900,18400,18900,2151,113400.0,6000000.0
2015-07-06,18900,20000,18900,19150,14395,114900.0,6000000.0
2015-07-07,19150,19350,18800,18950,5952,113700.0,6000000.0
2015-07-08,18800,19250,18500,18650,5221,111900.0,6000000.0
2015-07-09,18800,18800,18150,18650,3867,111900.0,6000000.0
2015-07-10,18900,18900,18400,18500,6827,111000.0,6000000.0
2015-07-13,18500,19300,18500,18800,1859,112800.0,6000000.0
2015-07-14,18700,20250,18700,19500,16421,117000.0,6000000.0
2015-07-15,19800,19850,18650,18800,4556,112800.0,6000000.0
2015-07-16,18950,19200,18600,19000,5171,114000.0,6000000.0
2015-07-17,19100,19100,18000,18300,17967,109800.0,6000000.0
2015-07-20,18050,18400,17800,18400,7016,110400.0,6000000.0
2015-07-21,18400,18500,18000,18250,8234,109500.0,6000000.0
2015-07-22,18150,18400,18100,18250,1488,109500.0,6000000.0
2015-07-23,18400,18450,18000,18050,1300,108300.0,6000000.0
2015-07-24,18100,18100,17800,17900,2315,107400.0,6000000.0
2015-07-27,17800,17900,17400,17600,2613,105600.0,6000000.0
2015-07-28,17600,17900,17350,17900,2250,107400.0,6000000.0
2015-07-29,17900,17900,17500,17650,3535,105900.0,6000000.0
2015-07-30,17550,17650,17300,17650,2028,105900.0,6000000.0
2015-07-31,17350,17850,17000,17050,4786,102300.0,6000000.0
2015-08-03,17200,17200,16800,17000,1764,102000.0,6000000.0
2015-08-04,16900,17100,16850,17050,2472,102300.0,6000000.0
2015-08-05,17050,17500,17050,17300,1050,103800.0,6000000.0
2015-08-06,17200,17700,17100,17550,1357,105300.0,6000000.0
2015-08-07,17300,17950,17200,17600,2037,105600.0,6000000.0
2015-08-10,17300,17600,17000,17400,2385,104400.0,6000000.0
2015-08-11,17400,17450,16800,17000,4554,102000.0,6000000.0
2015-08-12,16800,16800,15850,16700,6515,100200.0,6000000.0
2015-08-13,16350,16700,16000,16550,4908,99300.0,6000000.0
2015-08-17,16400,17000,16250,16250,1423,97500.0,6000000.0
2015-08-18,16400,16500,16050,16500,1903,99000.0,6000000.0
2015-08-19,16100,16350,15850,16350,4433,98100.0,6000000.0
2015-08-20,16000,16300,15850,15950,4546,95700.0,6000000.0
2015-08-21,15500,15950,15000,15200,6332,91200.0,6000000.0
2015-08-24,14400,15150,14400,14650,5434,87900.0,6000000.0
2015-08-25,14950,15200,14600,15100,1585,90600.0,6000000.0
2015-08-26,15000,15400,14900,15400,2496,92400.0,6000000.0
2015-08-27,15450,15600,15250,15450,1528,92700.0,6000000.0
2015-08-28,15400,16400,15150,16400,5524,98400.0,6000000.0
2015-08-31,16500,17400,16500,17100,6632,102600.0,6000000.0
2015-09-01,16850,16850,16200,16350,2462,98100.0,6000000.0
2015-09-02,16150,17000,16050,16650,8713,99900.0,6000000.0
2015-09-03,16700,17300,16050,16300,8087,97800.0,6000000.0
2015-09-04,16500,16500,15500,16000,2684,96000.0,6000000.0
2015-09-07,16000,16200,15500,15800,4158,94800.0,6000000.0
2015-09-08,15800,17550,15600,16800,6264,100800.0,6000000.0
2015-09-09,16800,17300,16600,16850,3521,101100.0,6000000.0
2015-09-10,17200,17200,16400,17000,2546,102000.0,6000000.0
2015-09-11,17350,17350,16750,16800,1521,100800.0,6000000.0
2015-09-14,17000,17400,16750,17400,4255,104400.0,6000000.0
2015-09-15,17400,17650,17100,17550,3808,105300.0,6000000.0
2015-09-16,17500,17950,17450,17600,3572,105600.0,6000000.0
2015-09-17,17850,17850,16350,17050,26388,102300.0,6000000.0
2015-09-18,16850,17750,16850,17150,10727,102900.0,6000000.0
2015-09-21,16950,17750,16700,17600,6078,105600.0,6000000.0
2015-09-22,17250,17700,17250,17650,3511,105900.0,6000000.0
2015-09-23,17650,17650,17200,17200,1229,103200.0,6000000.0
2015-09-24,17900,17900,17200,17650,2315,105900.0,6000000.0
2015-09-25,17100,17700,17100,17650,6066,105900.0,6000000.0
2015-09-30,17150,17850,17050,17650,1004,105900.0,6000000.0
2015-10-01,17700,17750,17300,17700,995,106200.0,6000000.0
2015-10-02,17800,17800,17400,17400,3387,104400.0,6000000.0
2015-10-05,17500,17700,17300,17300,1412,103800.0,6000000.0
2015-10-06,17700,17800,17450,17750,5134,106500.0,6000000.0
2015-10-07,17800,17800,17500,17750,407,106500.0,6000000.0
2015-10-08,17950,18000,17450,18000,2297,108000.0,6000000.0
2015-10-12,18050,18050,17650,18000,2411,108000.0,6000000.0
2015-10-13,18100,19800,17800,17900,36325,107400.0,6000000.0
2015-10-14,18350,18550,17900,18200,4318,109200.0,6000000.0
2015-10-15,18100,18100,17150,17450,11200,104700.0,6000000.0
2015-10-16,17500,17650,17100,17200,6394,103200.0,6000000.0
2015-10-19,17350,17450,17150,17250,1515,103500.0,6000000.0
2015-10-20,17350,17450,17100,17200,5331,103200.0,6000000.0
2015-10-21,17300,17350,16950,17150,1441,102900.0,6000000.0
2015-10-22,17200,17300,17000,17150,4667,102900.0,6000000.0
2015-10-23,17250,17300,17050,17300,2585,103800.0,6000000.0
2015-10-26,17300,17300,17050,17150,802,102900.0,6000000.0
2015-10-27,17250,17250,16650,16850,2357,101100.0,6000000.0
2015-10-28,16900,17000,16550,16850,4851,101100.0,6000000.0
2015-10-29,17000,17000,16200,16350,3196,98100.0,6000000.0
2015-10-30,16200,16650,16100,16350,2607,98100.0,6000000.0
2015-11-02,16250,16450,16000,16000,4452,96000.0,6000000.0
2015-11-03,16200,16250,16000,16000,7727,96000.0,6000000.0
2015-11-04,16000,16200,15800,15800,5421,94800.0,6000000.0
2015-11-05,15950,16500,15850,16500,6554,99000.0,6000000.0
2015-11-06,16300,16400,16100,16300,1576,97800.0,6000000.0
2015-11-09,16250,16400,16200,16200,1316,97200.0,6000000.0
2015-11-10,16000,16150,15300,15800,3618,94800.0,6000000.0
2015-11-11,15450,16400,15300,15300,7223,91800.0,6000000.0
2015-11-12,15400,15700,15150,15350,1906,92100.0,6000000.0
2015-11-13,15200,15850,14850,15100,7194,90600.0,6000000.0
2015-11-16,15100,15350,14800,15000,2738,90000.0,6000000.0
2015-11-17,14850,15100,14800,15100,6171,90600.0,6000000.0
2015-11-18,15050,15250,14800,14950,2035,89700.0,6000000.0
2015-11-19,15150,15300,15100,15300,1951,91800.0,6000000.0
2015-11-20,15300,15550,15250,15500,1770,93000.0,6000000.0
2015-11-23,15500,15550,15300,15350,1772,92100.0,6000000.0
2015-11-24,15350,15550,15350,15550,894,93300.0,6000000.0
2015-11-25,15550,15600,15250,15450,958,92700.0,6000000.0
2015-11-26,15400,15750,15350,15700,1544,94200.0,6000000.0
2015-11-27,15700,16100,15500,15900,813,95400.0,6000000.0
2015-11-30,15500,16100,15500,16000,5197,96000.0,6000000.0
2015-12-01,16000,17000,15900,16600,4498,99600.0,6000000.0
2015-12-02,16400,16900,16400,16600,4488,99600.0,6000000.0
2015-12-03,16600,16750,16200,16500,518,99000.0,6000000.0
2015-12-04,16300,16950,16300,16550,795,99300.0,6000000.0
2015-12-07,16650,16750,16400,16400,2828,98400.0,6000000.0
2015-12-08,16400,16650,16300,16300,6339,97800.0,6000000.0
2015-12-09,16400,16600,16400,16400,4844,98400.0,6000000.0
2015-12-10,16500,16800,16300,16300,1570,97800.0,6000000.0
2015-12-11,16450,17300,16450,17300,9996,103800.0,6000000.0
2015-12-14,17300,17500,17000,17300,11805,103800.0,6000000.0
2015-12-15,17300,17750,16800,16800,1826,100800.0,6000000.0
2015-12-16,17300,17300,16700,16700,3517,100200.0,6000000.0
2015-12-17,17100,17400,16800,16800,9353,100800.0,6000000.0
2015-12-18,16800,17800,16800,17650,1353,105900.0,6000000.0
2015-12-21,18050,18050,17250,17350,6260,104100.0,6000000.0
2015-12-22,17150,17450,17150,17350,935,104100.0,6000000.0
2015-12-23,17350,18050,17250,17950,6884,107700.0,6000000.0
2015-12-24,17950,18200,17650,18000,9535,108000.0,6000000.0
2015-12-28,18000,18200,18000,18200,5562,109200.0,6000000.0
2015-12-29,18200,18200,17600,17650,1090,105900.0,6000000.0
2015-12-30,17950,17950,17650,17900,2809,107400.0,6000000.0
2016-01-04,17900,18150,17600,17950,1055,107700.0,6000000.0
2016-01-05,17950,18100,17300,18100,7205,108600.0,6000000.0
2016-01-06,18100,18200,18050,18100,9391,108600.0,6000000.0
2016-01-07,18100,18100,17600,17600,3427,105600.0,6000000.0
2016-01-08,17400,18100,17400,17600,5592,105600.0,6000000.0
2016-01-11,17400,18250,17400,17750,339,106500.0,6000000.0
2016-01-12,17400,17900,17250,17250,3078,103500.0,6000000.0
2016-01-13,17100,17700,17100,17650,1496,105900.0,6000000.0
2016-01-14,17900,18250,17450,17900,5192,107400.0,6000000.0
2016-01-15,18050,18500,17300,17300,6419,103800.0,6000000.0
2016-01-18,17500,17500,17000,17350,3250,104100.0,6000000.0
2016-01-19,17200,17450,17200,17450,141,104700.0,6000000.0
2016-01-20,17450,17700,16900,17450,3566,104700.0,6000000.0
2016-01-21,17400,17900,17400,17700,808,106200.0,6000000.0
2016-01-22,17800,17800,17250,17250,4255,103500.0,6000000.0
2016-01-25,17250,17700,17200,17600,3285,105600.0,6000000.0
2016-01-26,17550,17950,17550,17650,2419,105900.0,6000000.0
2016-01-27,17800,18100,17650,18100,4742,108600.0,6000000.0
2016-01-28,17700,18400,17700,18300,8330,109800.0,6000000.0
2016-01-29,18300,18450,18100,18400,6427,110400.0,6000000.0
2016-02-01,18300,18650,18150,18600,7609,111600.0,6000000.0
2016-02-02,18600,18600,18200,18200,2596,109200.0,6000000.0
2016-02-03,18350,19100,18050,19000,5753,114000.0,6000000.0
2016-02-04,19000,19200,18850,19000,7191,114000.0,6000000.0
2016-02-05,19000,19200,18850,19050,602,114300.0,6000000.0
2016-02-11,19000,19000,18000,18800,6797,112800.0,6000000.0
2016-02-12,18750,18750,18100,18350,3292,110100.0,6000000.0
2016-02-15,18350,18550,18200,18450,923,110700.0,6000000.0
2016-02-16,18450,18900,18450,18900,2660,113400.0,6000000.0
2016-02-17,18900,19150,18850,19050,4072,114300.0,6000000.0
2016-02-18,19100,19200,19050,19150,5658,114900.0,6000000.0
2016-02-19,19200,19250,18550,18950,13269,113700.0,6000000.0
2016-02-22,18950,19550,18900,19550,13286,117300.0,6000000.0
2016-02-23,19550,20000,19050,19900,9601,119400.0,6000000.0
2016-02-24,19900,20000,19300,19800,2712,118800.0,6000000.0
2016-02-25,20200,20250,19800,20000,6282,120000.0,6000000.0
2016-02-26,20300,20350,19200,19400,3743,116400.0,6000000.0
2016-02-29,19050,20200,19000,19750,9279,118500.0,6000000.0
2016-03-02,20500,20500,19900,20400,9233,122400.0,6000000.0
2016-03-03,20450,20700,20200,20700,11544,124200.0,6000000.0
2016-03-04,20700,21700,20700,21450,25662,128700.0,6000000.0
2016-03-07,21450,21600,20700,21550,10546,129300.0,6000000.0
2016-03-08,21850,21850,20750,20800,5736,124800.0,6000000.0
2016-03-09,20800,21350,20550,21000,5777,126000.0,6000000.0
2016-03-10,20750,21750,20500,21300,8121,127800.0,6000000.0
2016-03-11,21300,21700,20650,20800,10782,124800.0,6000000.0
2016-03-14,20800,20900,20400,20600,6383,123600.0,6000000.0
2016-03-15,20600,20900,19900,20200,12805,121200.0,6000000.0
2016-03-16,20000,20500,19650,19650,5214,117900.0,6000000.0
2016-03-17,19750,19900,19500,19500,6390,117000.0,6000000.0
2016-03-18,19600,19900,19450,19900,5954,119400.0,6000000.0
2016-03-21,19900,20200,19450,20200,6633,121200.0,6000000.0
2016-03-22,19900,25900,19800,21350,42431,128100.0,6000000.0
2016-03-23,21500,21500,20550,20550,6963,123300.0,6000000.0
2016-03-24,20350,20750,20200,20300,6627,121800.0,6000000.0
2016-03-25,20650,20750,20050,20450,7727,122700.0,6000000.0
2016-03-28,20200,20700,20050,20600,3778,123600.0,6000000.0
2016-03-29,20300,20500,20000,20300,3313,121800.0,6000000.0
2016-03-30,20400,20600,19950,20200,9145,121200.0,6000000.0
2016-03-31,20050,20300,19750,20300,6511,121800.0,6000000.0
2016-04-01,20400,20500,20050,20300,4614,121800.0,6000000.0
2016-04-04,20350,21000,19950,20950,6322,125700.0,6000000.0
2016-04-05,20750,21400,20750,21200,26172,127200.0,6000000.0
2016-04-06,21400,23700,21350,23100,41815,138600.0,6000000.0
2016-04-07,23100,24350,23100,23600,33483,141600.0,6000000.0
2016-04-08,23550,24500,23350,24100,11138,144600.0,6000000.0
2016-04-11,24100,24450,23250,23900,9721,143400.0,6000000.0
2016-04-12,23900,24000,23300,23600,7028,141600.0,6000000.0
2016-04-14,24400,24450,23150,24300,21014,145800.0,6000000.0
2016-04-15,24300,24800,23900,24800,23237,148800.0,6000000.0
2016-04-18,24850,24950,24300,24750,8820,148500.0,6000000.0
2016-04-19,24750,24750,23800,24300,16824,145800.0,6000000.0
2016-04-20,24200,25000,23450,23600,17718,141600.0,6000000.0
2016-04-21,24100,24100,22950,23150,20019,138900.0,6000000.0
2016-04-22,23150,23150,22350,22500,16589,135000.0,6000000.0
2016-04-25,22500,22900,22050,22750,13968,136500.0,6000000.0
2016-04-26,22950,23100,22500,22900,10339,137400.0,6000000.0
2016-04-27,23400,23400,22900,23050,6989,138300.0,6000000.0
2016-04-28,23050,23500,22550,22900,11900,137400.0,6000000.0
2016-04-29,22750,23100,22300,22800,3430,136800.0,6000000.0
2016-05-02,22800,22950,21700,22000,6433,132000.0,6000000.0
2016-05-03,22000,22250,21700,22250,3953,133500.0,6000000.0
2016-05-04,22200,22200,21300,21500,9659,129000.0,6000000.0
2016-05-09,21600,21700,21000,21000,12073,126000.0,6000000.0
2016-05-10,21450,21900,20900,21750,16126,130500.0,6000000.0
2016-05-11,21950,21950,21250,21900,6899,131400.0,6000000.0
2016-05-12,21850,22200,21500,22200,4428,133200.0,6000000.0
2016-05-13,21800,22500,21800,22350,3376,134100.0,6000000.0
2016-05-16,22350,22900,22000,22500,5527,135000.0,6000000.0
2016-05-17,22550,22750,22200,22750,11909,136500.0,6000000.0
2016-05-18,22750,23550,22700,23400,13225,140400.0,6000000.0
2016-05-19,23500,23550,23150,23400,7985,140400.0,6000000.0
2016-05-20,23500,23500,23050,23100,5996,138600.0,6000000.0
2016-05-23,23300,23300,22800,23150,12743,138900.0,6000000.0
2016-05-24,23250,23300,22750,23300,8330,139800.0,6000000.0
2016-05-25,23500,23500,22850,23350,4624,140100.0,6000000.0
2016-05-26,23350,24000,23300,23700,6072,142200.0,6000000.0
2016-05-27,23450,23950,23200,23700,4486,142200.0,6000000.0
2016-05-30,23300,23550,22600,23000,13084,138000.0,6000000.0
2016-05-31,22450,23150,22450,22650,5204,135900.0,6000000.0
2016-06-01,22350,23300,22350,22950,8537,137700.0,6000000.0
2016-06-02,22950,23200,22900,23100,5075,138600.0,6000000.0
2016-06-03,23200,23300,22800,23250,8334,139500.0,6000000.0
2016-06-07,22950,23450,22950,23200,2763,139200.0,6000000.0
2016-06-08,23200,23200,22700,22700,7774,136200.0,6000000.0
2016-06-09,22900,22950,22500,22850,5759,137100.0,6000000.0
2016-06-10,22550,22900,22200,22750,5704,136500.0,6000000.0
2016-06-13,22300,24000,22300,24000,16143,144000.0,6000000.0
2016-06-14,24000,24150,23500,23500,8055,141000.0,6000000.0
2016-06-15,23300,23900,22450,23200,11434,139200.0,6000000.0
2016-06-16,23800,23900,23100,23750,7857,142500.0,6000000.0
2016-06-17,24000,24000,23550,23850,14448,143100.0,6000000.0
2016-06-20,23550,23650,23000,23100,9983,138600.0,6000000.0
2016-06-21,23150,23200,22900,23200,4369,139200.0,6000000.0
2016-06-22,23000,23900,23000,23800,2773,142800.0,6000000.0
2016-06-23,23800,23850,23100,23100,2625,138600.0,6000000.0
2016-06-24,23500,23500,22050,22500,11009,135000.0,6000000.0
2016-06-27,21600,22900,21600,22500,8097,135000.0,6000000.0
2016-06-28,22450,23400,22400,23200,9218,139200.0,6000000.0
2016-06-29,23200,24000,22550,22550,18597,135300.0,6000000.0
2016-06-30,23000,23900,22750,23900,12393,143400.0,6000000.0
2016-07-01,24000,24600,23900,24500,19753,147000.0,6000000.0
2016-07-04,24500,24800,24300,24650,5588,147900.0,6000000.0
2016-07-05,24650,24650,24150,24400,3792,146400.0,6000000.0
2016-07-06,24500,24500,23700,24250,3593,145500.0,6000000.0
2016-07-07,24050,24650,24000,24500,4989,147000.0,6000000.0
2016-07-08,24350,24350,24100,24350,2085,146100.0,6000000.0
2016-07-11,24050,24500,24050,24050,2985,144300.0,6000000.0
2016-07-12,24200,24800,24000,24700,4454,148200.0,6000000.0
2016-07-13,24700,25150,24450,24900,15494,149400.0,6000000.0
2016-07-14,25100,29600,24900,27700,124262,166200.0,6000000.0
2016-07-15,28100,28100,26150,26350,15613,158100.0,6000000.0
2016-07-18,26450,26950,25650,26100,21621,156600.0,6000000.0
2016-07-19,26400,27350,26100,26850,13188,161100.0,6000000.0
2016-07-20,27600,27600,26200,26750,5643,160500.0,6000000.0
2016-07-21,26750,27650,26750,27050,17035,162300.0,6000000.0
2016-07-22,26650,27800,26300,27200,15247,163200.0,6000000.0
2016-07-25,27800,27850,26850,27800,12712,166800.0,6000000.0
2016-07-26,27250,28000,27200,27700,11967,166200.0,6000000.0
2016-07-27,27500,27950,26300,26800,50685,160800.0,6000000.0
2016-07-28,27050,27350,26200,26600,15353,159600.0,6000000.0
2016-07-29,26700,26750,25800,26150,14322,156900.0,6000000.0
2016-08-01,26050,26400,25600,25850,11545,155100.0,6000000.0
2016-08-02,25700,26700,25500,26300,8421,157800.0,6000000.0
2016-08-03,26400,27000,25650,26700,9792,160200.0,6000000.0
2016-08-04,27000,27100,26450,26900,11454,161400.0,6000000.0
2016-08-05,26650,27300,26600,27150,5813,162900.0,6000000.0
2016-08-08,27000,27050,26300,26600,11076,159600.0,6000000.0
2016-08-09,26600,26750,25700,25850,9434,155100.0,6000000.0
2016-08-10,25900,25900,24800,25800,15628,154800.0,6000000.0
2016-08-11,25350,25900,25100,25750,13203,154500.0,6000000.0
2016-08-12,26600,26600,25550,25800,11001,154800.0,6000000.0
2016-08-16,25800,26800,25800,26500,6740,159000.0,6000000.0
2016-08-17,26150,26500,25650,26050,2935,156300.0,6000000.0
2016-08-18,26050,26050,25050,25600,10487,153600.0,6000000.0
2016-08-19,25600,25800,25100,25400,9117,152400.0,6000000.0
2016-08-22,25100,25650,24700,24700,9333,148200.0,6000000.0
2016-08-23,24700,25050,24550,24800,9615,148800.0,6000000.0
2016-08-24,25100,25500,24850,25400,8917,152400.0,6000000.0
2016-08-25,25400,25700,25150,25450,4106,152700.0,6000000.0
2016-08-26,25500,25950,25350,25450,3720,152700.0,6000000.0
2016-08-29,25000,25550,23850,24200,31186,145200.0,6000000.0
2016-08-30,24200,24500,23850,24000,8806,144000.0,6000000.0
2016-08-31,24100,24150,23750,24050,4314,144300.0,6000000.0
2016-09-01,24050,24150,23750,24150,6162,144900.0,6000000.0
2016-09-02,24500,24500,24000,24300,7194,145800.0,6000000.0
2016-09-05,24300,25950,24300,25250,6518,151500.0,6000000.0
2016-09-06,25200,25500,24650,24950,6840,149700.0,6000000.0
2016-09-07,25000,25450,24700,25300,5277,151800.0,6000000.0
2016-09-08,25800,25800,24700,25300,6695,151800.0,6000000.0
2016-09-09,25000,25250,24050,24850,16120,149100.0,6000000.0
2016-09-12,24350,24600,23500,23900,11243,143400.0,6000000.0
2016-09-13,23900,24100,23650,23900,7255,143400.0,6000000.0
2016-09-19,24000,24000,23250,23550,7037,141300.0,6000000.0
2016-09-20,23600,23850,23000,23850,5230,143100.0,6000000.0
2016-09-21,23600,24750,23600,24300,8741,145800.0,6000000.0
2016-09-22,24450,24800,24150,24350,4451,146100.0,6000000.0
2016-09-23,24300,24650,23650,24600,13232,147600.0,6000000.0
2016-09-26,25000,25000,24100,24600,13374,147600.0,6000000.0
2016-09-27,24200,24450,23950,24200,9053,145200.0,6000000.0
2016-09-28,24050,24500,23550,23750,14096,142500.0,6000000.0
2016-09-29,23500,24250,23500,24200,10005,145200.0,6000000.0
2016-09-30,23850,24350,23800,24300,7981,145800.0,6000000.0
2016-10-04,24500,24500,23900,24400,3495,146400.0,6000000.0
2016-10-05,24400,24500,24000,24250,7499,145500.0,6000000.0
2016-10-06,24250,24250,24000,24150,9296,144900.0,6000000.0
2016-10-07,24150,24200,23900,23900,5806,143400.0,6000000.0
2016-10-10,23900,24000,23500,23500,6374,141000.0,6000000.0
2016-10-11,23550,23800,23550,23750,7182,142500.0,6000000.0
2016-10-12,23750,27800,23750,24550,102251,147300.0,6000000.0
2016-10-13,24800,26650,24650,25200,62184,151200.0,6000000.0
2016-10-14,25600,25600,24700,25300,25595,151800.0,6000000.0
2016-10-17,25100,26250,25100,25950,24529,155700.0,6000000.0
2016-10-18,26250,27400,26000,27400,37080,164400.0,6000000.0
2016-10-19,27400,27850,26950,27350,18643,164100.0,6000000.0
2016-10-20,27600,28900,27000,28700,37457,172200.0,6000000.0
2016-10-21,28950,28950,27550,27600,25997,165600.0,6000000.0
2016-10-24,27350,28000,26900,27700,17000,166200.0,6000000.0
2016-10-25,27900,28000,27500,27650,7616,165900.0,6000000.0
2016-10-26,27100,27650,26500,26850,11869,161100.0,6000000.0
2016-10-27,26350,27600,26350,27450,5212,164700.0,6000000.0
2016-10-28,27850,27850,26450,26450,4793,158700.0,6000000.0
2016-10-31,26600,27200,26400,27000,9145,162000.0,6000000.0
2016-11-01,27350,27350,26700,27100,4648,162600.0,6000000.0
2016-11-02,27050,27200,26650,26900,1420,161400.0,6000000.0
2016-11-03,27000,27150,26450,27000,4010,162000.0,6000000.0
2016-11-04,27200,27200,26850,27000,7123,162000.0,6000000.0
2016-11-07,27400,27400,27050,27200,4200,163200.0,6000000.0
2016-11-08,27500,27650,26750,27400,4409,164400.0,6000000.0
