황금에스티(032560),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2014-12-23,4970,4970,4900,4925,32471,68950.0,14000000.0
2014-12-24,4920,4950,4910,4950,57463,69300.0,14000000.0
2014-12-26,4950,5000,4910,4950,31370,69300.0,14000000.0
2014-12-29,4950,4975,4925,4970,23880,69580.0,14000000.0
2014-12-30,4935,5010,4935,5000,15091,70000.0,14000000.0
2015-01-02,4965,5080,4940,4970,26572,69580.0,14000000.0
2015-01-05,4930,4960,4890,4930,18037,69020.0,14000000.0
2015-01-06,4855,4890,4775,4800,35589,67200.0,14000000.0
2015-01-07,4900,4900,4760,4860,27195,68040.0,14000000.0
2015-01-08,4910,4910,4795,4820,16915,67480.0,14000000.0
2015-01-09,4800,4860,4765,4860,25738,68040.0,14000000.0
2015-01-12,4795,4890,4795,4860,11861,68040.0,14000000.0
2015-01-13,4815,4895,4750,4815,35352,67410.0,14000000.0
2015-01-14,4780,4815,4750,4815,23960,67410.0,14000000.0
2015-01-15,4805,4825,4715,4780,30363,66920.0,14000000.0
2015-01-16,4780,4780,4620,4620,29319,64680.0,14000000.0
2015-01-19,4590,4670,4590,4620,45464,64680.0,14000000.0
2015-01-20,4605,4740,4605,4710,19049,65940.0,14000000.0
2015-01-21,4700,4835,4670,4715,19996,66010.0,14000000.0
2015-01-22,4715,4790,4670,4715,26880,66010.0,14000000.0
2015-01-23,4765,4765,4690,4700,26631,65800.0,14000000.0
2015-01-26,4765,4765,4650,4685,15839,65590.0,14000000.0
2015-01-27,4685,4730,4655,4700,15660,65800.0,14000000.0
2015-01-28,4700,4760,4655,4750,29214,66500.0,14000000.0
2015-01-29,4765,4775,4720,4740,12172,66360.0,14000000.0
2015-01-30,4740,4785,4700,4770,25323,66780.0,14000000.0
2015-02-02,4775,4850,4775,4820,39449,67480.0,14000000.0
2015-02-03,4830,4860,4785,4805,21258,67270.0,14000000.0
2015-02-04,4810,4915,4810,4910,36106,68740.0,14000000.0
2015-02-05,5050,5100,4950,5040,55135,70560.0,14000000.0
2015-02-06,5090,5090,4970,4995,35348,69930.0,14000000.0
2015-02-09,5100,5100,4960,5000,93055,70000.0,14000000.0
2015-02-10,4975,5000,4860,4930,39454,69020.0,14000000.0
2015-02-11,4915,4990,4900,4975,36532,69650.0,14000000.0
2015-02-12,4950,5000,4900,4960,13644,69440.0,14000000.0
2015-02-13,4950,5040,4945,4990,49875,69860.0,14000000.0
2015-02-16,4985,4985,4925,4955,46141,69370.0,14000000.0
2015-02-17,4950,4960,4910,4945,28442,69230.0,14000000.0
2015-02-23,4950,5020,4950,4995,47536,69930.0,14000000.0
2015-02-24,4995,5350,4995,5280,211402,73920.0,14000000.0
2015-02-25,5350,5370,5230,5320,70436,74480.0,14000000.0
2015-02-26,5350,5360,5210,5250,77995,73500.0,14000000.0
2015-02-27,5250,5340,5250,5330,43856,74620.0,14000000.0
2015-03-02,5380,5480,5300,5360,73597,75040.0,14000000.0
2015-03-03,5380,5520,5290,5380,91870,75320.0,14000000.0
2015-03-04,5350,5410,5300,5300,42780,74200.0,14000000.0
2015-03-05,5290,5320,5220,5260,39211,73640.0,14000000.0
2015-03-06,5280,5280,5090,5200,148662,72800.0,14000000.0
2015-03-09,5210,5230,5110,5180,68715,72520.0,14000000.0
2015-03-10,5190,5220,5080,5100,62963,71400.0,14000000.0
2015-03-11,5060,5080,4990,5080,81440,71120.0,14000000.0
2015-03-12,5080,5090,5020,5050,80486,70700.0,14000000.0
2015-03-13,5100,5200,5060,5180,109930,72520.0,14000000.0
2015-03-16,5200,5200,5060,5080,72388,71120.0,14000000.0
2015-03-17,5120,5140,5070,5110,42516,71540.0,14000000.0
2015-03-18,5110,5160,5060,5070,57743,70980.0,14000000.0
2015-03-19,5080,5120,5000,5040,60433,70560.0,14000000.0
2015-03-20,5070,5080,4970,4970,115328,69580.0,14000000.0
2015-03-23,4990,5090,4970,5090,58390,71260.0,14000000.0
2015-03-24,5110,5120,5040,5080,51507,71120.0,14000000.0
2015-03-25,5080,5190,5080,5150,81953,72100.0,14000000.0
2015-03-26,5130,5170,5090,5110,68972,71540.0,14000000.0
2015-03-27,5120,5280,5070,5190,113880,72660.0,14000000.0
2015-03-30,5200,5300,5190,5190,112678,72660.0,14000000.0
2015-03-31,5240,5280,5150,5220,105103,73080.0,14000000.0
2015-04-01,5240,5270,5150,5250,107733,73500.0,14000000.0
2015-04-02,5270,5340,5220,5290,92401,74060.0,14000000.0
2015-04-03,5340,5370,5260,5360,115567,75040.0,14000000.0
2015-04-06,5360,5470,5300,5460,113794,76440.0,14000000.0
2015-04-07,5500,5610,5410,5490,80479,76860.0,14000000.0
2015-04-08,5470,5560,5400,5520,56321,77280.0,14000000.0
2015-04-09,5520,5740,5480,5680,77093,79520.0,14000000.0
2015-04-10,5680,5770,5600,5680,63901,79520.0,14000000.0
2015-04-13,5670,5680,5510,5590,55860,78260.0,14000000.0
2015-04-14,5590,5630,5500,5600,70140,78400.0,14000000.0
2015-04-15,5620,5890,5600,5800,69783,81200.0,14000000.0
2015-04-16,5770,5910,5740,5790,60068,81060.0,14000000.0
2015-04-17,5790,5880,5780,5880,48863,82320.0,14000000.0
2015-04-20,5800,5990,5750,5990,78256,83860.0,14000000.0
2015-04-21,6020,6050,5910,6050,75638,84700.0,14000000.0
2015-04-22,6050,6150,5740,5960,107990,83440.0,14000000.0
2015-04-23,5900,5970,5750,5940,64028,83160.0,14000000.0
2015-04-24,5840,5900,5760,5810,65507,81340.0,14000000.0
2015-04-27,5750,5900,5750,5900,49083,82600.0,14000000.0
2015-04-28,5930,5930,5830,5900,32299,82600.0,14000000.0
2015-04-29,5890,5920,5750,5840,52527,81760.0,14000000.0
2015-04-30,5830,5830,5620,5670,65751,79380.0,14000000.0
2015-05-04,5670,5750,5650,5690,36421,79660.0,14000000.0
2015-05-06,5620,5710,5590,5600,51734,78400.0,14000000.0
2015-05-07,5570,5590,5370,5540,40396,77560.0,14000000.0
2015-05-08,5540,5840,5480,5790,35113,81060.0,14000000.0
2015-05-11,5820,5930,5770,5900,44133,82600.0,14000000.0
2015-05-12,5900,6090,5860,6040,72030,84560.0,14000000.0
2015-05-13,6050,6300,5970,6270,121422,87780.0,14000000.0
2015-05-14,6270,6330,6170,6170,62591,86380.0,14000000.0
2015-05-15,6250,6250,6000,6150,83159,86100.0,14000000.0
2015-05-18,6150,6150,5990,6060,57439,84840.0,14000000.0
2015-05-19,6060,6110,5980,6060,35967,84840.0,14000000.0
2015-05-20,6060,6360,6000,6240,76580,87360.0,14000000.0
2015-05-21,6180,6320,6030,6140,43609,85960.0,14000000.0
2015-05-22,6160,6160,6050,6130,20301,85820.0,14000000.0
2015-05-26,6040,6120,5950,6000,54284,84000.0,14000000.0
2015-05-27,5960,5990,5690,5760,58711,80640.0,14000000.0
2015-05-28,5760,5830,5680,5730,36101,80220.0,14000000.0
2015-05-29,5670,5850,5670,5850,26552,81900.0,14000000.0
2015-06-01,5750,5880,5690,5880,27700,82320.0,14000000.0
2015-06-02,5780,5930,5710,5790,58020,81060.0,14000000.0
2015-06-03,5730,5840,5700,5810,39487,81340.0,14000000.0
2015-06-04,5800,5810,5710,5780,32436,80920.0,14000000.0
2015-06-05,5720,5820,5690,5750,23147,80500.0,14000000.0
2015-06-08,5750,5750,5630,5720,30039,80080.0,14000000.0
2015-06-09,5780,5780,5680,5710,20145,79940.0,14000000.0
2015-06-10,5720,5890,5710,5820,35686,81480.0,14000000.0
2015-06-11,5900,5920,5770,5910,25980,82740.0,14000000.0
2015-06-12,5940,6160,5940,6050,62320,84700.0,14000000.0
2015-06-15,6050,6110,5890,6040,43473,84560.0,14000000.0
2015-06-16,6100,6110,5900,6020,84706,84280.0,14000000.0
2015-06-17,6020,6190,5950,6160,71578,86240.0,14000000.0
2015-06-18,6160,6240,6000,6150,91626,86100.0,14000000.0
2015-06-19,6150,6150,6010,6120,34356,85680.0,14000000.0
2015-06-22,6150,6160,6030,6050,21755,84700.0,14000000.0
2015-06-23,6050,6120,6040,6110,63785,85540.0,14000000.0
2015-06-24,6110,6140,6050,6120,60213,85680.0,14000000.0
2015-06-25,6150,6150,6040,6090,21590,85260.0,14000000.0
2015-06-26,6090,6130,5960,5960,35831,83440.0,14000000.0
2015-06-29,5870,5870,5700,5750,43559,80500.0,14000000.0
2015-06-30,5660,5800,5620,5800,34191,81200.0,14000000.0
2015-07-01,5890,5900,5740,5900,13757,82600.0,14000000.0
2015-07-02,5830,6150,5830,6130,81531,85820.0,14000000.0
2015-07-03,6130,6130,5910,5990,28343,83860.0,14000000.0
2015-07-06,6080,6080,5810,5990,81125,83860.0,14000000.0
2015-07-07,6000,6200,5900,6050,72367,84700.0,14000000.0
2015-07-08,6170,6200,6020,6120,72124,85680.0,14000000.0
2015-07-09,6020,6100,5900,5960,47940,83440.0,14000000.0
2015-07-10,5950,6090,5810,6080,73602,85120.0,14000000.0
2015-07-13,6150,6740,6080,6670,313568,93380.0,14000000.0
2015-07-14,6700,6730,6580,6720,104734,94080.0,14000000.0
2015-07-15,6740,6770,6560,6660,81467,93240.0,14000000.0
2015-07-16,6690,6850,6610,6750,116094,94500.0,14000000.0
2015-07-17,6750,6950,6720,6820,118813,95480.0,14000000.0
2015-07-20,6830,6940,6650,6840,87551,95760.0,14000000.0
2015-07-21,6800,7280,6800,7000,140105,98000.0,14000000.0
2015-07-22,6930,7140,6930,6980,48990,97720.0,14000000.0
2015-07-23,7020,7020,6650,6720,61976,94080.0,14000000.0
2015-07-24,6710,6710,6320,6420,123183,89880.0,14000000.0
2015-07-27,6370,6370,6200,6200,49684,86800.0,14000000.0
2015-07-28,6200,6350,6110,6350,49340,88900.0,14000000.0
2015-07-29,6350,6540,6310,6360,38481,89040.0,14000000.0
2015-07-30,6490,6550,6290,6330,37780,88620.0,14000000.0
2015-07-31,6250,6490,6200,6430,30342,90020.0,14000000.0
2015-08-03,6430,6500,6350,6350,19731,88900.0,14000000.0
2015-08-04,6350,6570,6260,6560,35417,91840.0,14000000.0
2015-08-05,6560,6660,6500,6590,38497,92260.0,14000000.0
2015-08-06,6600,6640,6480,6630,35627,92820.0,14000000.0
2015-08-07,6630,6630,6490,6590,33998,92260.0,14000000.0
2015-08-10,6530,6690,6410,6410,30921,89740.0,14000000.0
2015-08-11,6420,6550,6300,6380,16493,89320.0,14000000.0
2015-08-12,6380,6380,5970,6240,43364,87360.0,14000000.0
2015-08-13,6200,6300,6060,6180,27084,86520.0,14000000.0
2015-08-17,6180,6220,6060,6220,18074,87080.0,14000000.0
2015-08-18,6150,6150,5460,5510,160462,77140.0,14000000.0
2015-08-19,5510,5540,5000,5110,89498,71540.0,14000000.0
2015-08-20,5090,5270,5040,5060,51030,70840.0,14000000.0
2015-08-21,4850,4990,4605,4690,145547,65660.0,14000000.0
2015-08-24,4560,4965,4560,4670,40631,65380.0,14000000.0
2015-08-25,4670,4980,4670,4935,48203,69090.0,14000000.0
2015-08-26,4950,5120,4915,5100,45587,71400.0,14000000.0
2015-08-27,5120,5240,5100,5240,30464,73360.0,14000000.0
2015-08-28,5360,5550,5300,5380,55054,75320.0,14000000.0
2015-08-31,5450,5490,5350,5490,21769,76860.0,14000000.0
2015-09-01,5490,5600,5310,5500,38361,77000.0,14000000.0
2015-09-02,5500,5550,5220,5550,29318,77700.0,14000000.0
2015-09-03,5600,5800,5490,5580,55325,78120.0,14000000.0
2015-09-04,5700,5700,5400,5500,21771,77000.0,14000000.0
2015-09-07,5530,5530,5340,5500,21588,77000.0,14000000.0
2015-09-08,5500,5560,5300,5450,23519,76300.0,14000000.0
2015-09-09,5590,5650,5480,5530,11420,77420.0,14000000.0
2015-09-10,5530,5580,5410,5560,14255,77840.0,14000000.0
2015-09-11,5610,5650,5500,5610,16812,78540.0,14000000.0
2015-09-14,5650,5700,5490,5620,15154,78680.0,14000000.0
2015-09-15,5620,5650,5500,5640,6901,78960.0,14000000.0
2015-09-16,5700,5780,5630,5750,18177,80500.0,14000000.0
2015-09-17,5800,5820,5700,5750,12296,80500.0,14000000.0
2015-09-18,5800,5800,5710,5750,7248,80500.0,14000000.0
2015-09-21,5710,5790,5490,5510,18914,77140.0,14000000.0
2015-09-22,5510,5600,5250,5600,30653,78400.0,14000000.0
2015-09-23,5460,5600,5410,5490,24454,76860.0,14000000.0
2015-09-24,5480,5600,5420,5500,13455,77000.0,14000000.0
2015-09-25,5470,5500,5400,5410,12762,75740.0,14000000.0
2015-09-30,5300,5390,5200,5380,15645,75320.0,14000000.0
2015-10-01,5380,5420,5310,5360,16800,75040.0,14000000.0
2015-10-02,5360,5460,5310,5460,18493,76440.0,14000000.0
2015-10-05,5480,5630,5440,5600,14631,78400.0,14000000.0
2015-10-06,5600,5690,5510,5590,10179,78260.0,14000000.0
2015-10-07,5620,5630,5500,5550,15771,77700.0,14000000.0
2015-10-08,5600,5600,5420,5520,17099,77280.0,14000000.0
2015-10-12,5520,6160,5520,5800,115262,81200.0,14000000.0
2015-10-13,5820,6050,5820,5900,46530,82600.0,14000000.0
2015-10-14,6000,6000,5720,5800,27189,81200.0,14000000.0
2015-10-15,5800,5850,5700,5780,18082,80920.0,14000000.0
2015-10-16,5840,5840,5700,5700,18297,79800.0,14000000.0
2015-10-19,5700,5890,5700,5760,12603,80640.0,14000000.0
2015-10-20,5760,5890,5600,5840,14177,81760.0,14000000.0
2015-10-21,5890,5890,5730,5750,21071,80500.0,14000000.0
2015-10-22,5750,5790,5650,5670,13522,79380.0,14000000.0
2015-10-23,5610,5780,5580,5680,31793,79520.0,14000000.0
2015-10-26,5680,5740,5620,5650,14104,79100.0,14000000.0
2015-10-27,5600,5690,5520,5590,18289,78260.0,14000000.0
2015-10-28,5560,5780,5550,5720,58305,80080.0,14000000.0
2015-10-29,5840,5990,5800,5800,117531,81200.0,14000000.0
2015-10-30,5900,5960,5770,5920,73551,82880.0,14000000.0
2015-11-02,6020,6170,5900,6050,255954,84700.0,14000000.0
2015-11-03,6060,6120,5920,5980,86760,83720.0,14000000.0
2015-11-04,6000,6180,5960,6030,51946,84420.0,14000000.0
2015-11-05,5970,6060,5690,5730,71398,80220.0,14000000.0
2015-11-06,5750,5770,5550,5590,74515,78260.0,14000000.0
2015-11-09,5550,5600,5280,5310,67045,74340.0,14000000.0
2015-11-10,5220,5370,5180,5240,45967,73360.0,14000000.0
2015-11-11,5240,5280,5110,5250,25849,73500.0,14000000.0
2015-11-12,5250,5290,5100,5210,32196,72940.0,14000000.0
2015-11-13,5150,5210,5000,5040,65637,70560.0,14000000.0
2015-11-16,5000,5030,4860,4930,36595,69020.0,14000000.0
2015-11-17,4930,5140,4920,4990,13849,69860.0,14000000.0
2015-11-18,4975,5100,4885,4935,33357,69090.0,14000000.0
2015-11-19,4935,4995,4880,4955,39582,69370.0,14000000.0
2015-11-20,4955,5190,4900,5160,31358,72240.0,14000000.0
2015-11-23,5120,5150,5020,5090,20216,71260.0,14000000.0
2015-11-24,5090,5140,5020,5080,14341,71120.0,14000000.0
2015-11-25,5050,5120,5020,5120,23561,71680.0,14000000.0
2015-11-26,5120,5230,5120,5210,22108,72940.0,14000000.0
2015-11-27,5210,5290,5160,5200,11796,72800.0,14000000.0
2015-11-30,5160,5200,5010,5180,31030,72520.0,14000000.0
2015-12-01,5180,5240,5100,5120,20111,71680.0,14000000.0
2015-12-02,5090,5180,5060,5180,11989,72520.0,14000000.0
2015-12-03,5120,5220,5120,5200,29445,72800.0,14000000.0
2015-12-04,5150,5200,5120,5190,13502,72660.0,14000000.0
2015-12-07,5300,5300,5170,5220,10390,73080.0,14000000.0
2015-12-08,5220,5330,5110,5200,8920,72800.0,14000000.0
2015-12-09,5130,5300,5110,5230,29276,73220.0,14000000.0
2015-12-10,5180,5230,5040,5160,23487,72240.0,14000000.0
2015-12-11,5170,5220,5080,5150,15837,72100.0,14000000.0
2015-12-14,5050,5140,5000,5030,40351,70420.0,14000000.0
2015-12-15,5030,5090,5000,5000,15908,70000.0,14000000.0
2015-12-16,5000,5160,5000,5120,21913,71680.0,14000000.0
2015-12-17,5120,5450,5120,5400,63497,75600.0,14000000.0
2015-12-18,5400,5550,5260,5450,40824,76300.0,14000000.0
2015-12-21,5450,5500,5240,5420,23434,75880.0,14000000.0
2015-12-22,5430,5500,5310,5330,17689,74620.0,14000000.0
2015-12-23,5330,5610,5330,5560,44154,77840.0,14000000.0
2015-12-24,5580,5620,5400,5540,46211,77560.0,14000000.0
2015-12-28,5470,5600,5360,5360,28357,75040.0,14000000.0
2015-12-29,5380,5520,5380,5490,15193,76860.0,14000000.0
2015-12-30,5410,5560,5410,5430,24891,76020.0,14000000.0
2016-01-04,5430,5590,5430,5430,48387,76020.0,14000000.0
2016-01-05,5400,5580,5400,5540,20587,77560.0,14000000.0
2016-01-06,5550,5760,5520,5710,48088,79940.0,14000000.0
2016-01-07,5710,5790,5600,5780,32592,80920.0,14000000.0
2016-01-08,5780,5780,5600,5720,34240,80080.0,14000000.0
2016-01-11,5720,5770,5560,5750,53963,80500.0,14000000.0
2016-01-12,5800,5970,5780,5910,67593,82740.0,14000000.0
2016-01-13,5990,6070,5860,5930,65709,83020.0,14000000.0
2016-01-14,5810,5910,5750,5840,44966,81760.0,14000000.0
2016-01-15,5900,5960,5800,5910,40424,82740.0,14000000.0
2016-01-18,5860,5860,5730,5790,23868,81060.0,14000000.0
2016-01-19,5880,5900,5670,5680,26267,79520.0,14000000.0
2016-01-20,5680,5800,5490,5650,55542,79100.0,14000000.0
2016-01-21,5490,5720,5490,5650,13785,79100.0,14000000.0
2016-01-22,5610,6150,5600,6150,105457,86100.0,14000000.0
2016-01-25,6150,6170,6010,6170,56091,86380.0,14000000.0
2016-01-26,6110,6200,5980,6090,41008,85260.0,14000000.0
2016-01-27,6090,6210,6040,6200,42416,86800.0,14000000.0
2016-01-28,6170,6350,6050,6070,50064,84980.0,14000000.0
2016-01-29,6070,6110,5930,6070,12360,84980.0,14000000.0
2016-02-01,6070,6100,5980,6080,23240,85120.0,14000000.0
2016-02-02,6080,6100,6000,6000,5423,84000.0,14000000.0
2016-02-03,6000,6000,5840,5940,20394,83160.0,14000000.0
2016-02-04,5940,6060,5940,6050,24316,84700.0,14000000.0
2016-02-05,6050,6150,5780,6000,19270,84000.0,14000000.0
2016-02-11,5890,5990,5690,5740,38784,80360.0,14000000.0
2016-02-12,5630,5800,5300,5460,46260,76440.0,14000000.0
2016-02-15,5460,5640,5450,5600,8447,78400.0,14000000.0
2016-02-16,5600,5750,5600,5720,19157,80080.0,14000000.0
2016-02-17,5700,5910,5700,5890,19175,82460.0,14000000.0
2016-02-18,5950,5950,5800,5900,15365,82600.0,14000000.0
2016-02-19,5850,5960,5820,5820,9125,81480.0,14000000.0
2016-02-22,5880,6020,5550,5810,13938,81340.0,14000000.0
2016-02-23,5810,6000,5700,5810,15380,81340.0,14000000.0
2016-02-24,5810,5850,5620,5760,37753,80640.0,14000000.0
2016-02-25,5680,5820,5620,5700,21158,79800.0,14000000.0
2016-02-26,5700,5760,5600,5680,61855,79520.0,14000000.0
2016-02-29,5680,5900,5680,5840,26390,81760.0,14000000.0
2016-03-02,5850,5930,5850,5900,27495,82600.0,14000000.0
2016-03-03,6040,6040,5900,5920,12851,82880.0,14000000.0
2016-03-04,5940,5940,5530,5750,82507,80500.0,14000000.0
2016-03-07,5770,5850,5740,5790,43387,81060.0,14000000.0
2016-03-08,5790,6130,5790,6130,103361,85820.0,14000000.0
2016-03-09,6040,6200,6000,6070,73318,84980.0,14000000.0
2016-03-10,6070,6130,5980,6090,35759,85260.0,14000000.0
2016-03-11,6020,6220,6010,6200,56703,86800.0,14000000.0
2016-03-14,6200,6200,6000,6170,36484,86380.0,14000000.0
2016-03-15,6110,6250,6060,6120,37468,85680.0,14000000.0
2016-03-16,6120,6200,6060,6150,21508,86100.0,14000000.0
2016-03-17,6150,6190,6100,6170,19575,86380.0,14000000.0
2016-03-18,6170,6400,6170,6390,126884,89460.0,14000000.0
2016-03-21,6440,6510,6370,6460,75952,90440.0,14000000.0
2016-03-22,6450,6510,6440,6490,41266,90860.0,14000000.0
2016-03-23,6490,6540,6450,6530,44897,91420.0,14000000.0
2016-03-24,6580,6580,6250,6450,53329,90300.0,14000000.0
2016-03-25,6450,6450,6300,6400,10110,89600.0,14000000.0
2016-03-28,6400,6410,6300,6400,19854,89600.0,14000000.0
2016-03-29,6400,6490,6320,6450,11951,90300.0,14000000.0
2016-03-30,6500,6500,6340,6460,22381,90440.0,14000000.0
2016-03-31,6410,6470,6300,6380,29364,89320.0,14000000.0
2016-04-01,6420,6420,6300,6380,29846,89320.0,14000000.0
2016-04-04,6380,6450,6350,6390,72421,89460.0,14000000.0
2016-04-05,6390,6730,6300,6610,54584,92540.0,14000000.0
2016-04-06,6610,6670,6480,6600,53925,92400.0,14000000.0
2016-04-07,6600,6750,6510,6560,58538,91840.0,14000000.0
2016-04-08,6600,6810,6590,6700,88840,93800.0,14000000.0
2016-04-11,6700,6900,6650,6770,67738,94780.0,14000000.0
2016-04-12,6560,6880,6560,6800,33257,95200.0,14000000.0
2016-04-14,6840,6940,6780,6900,61624,96600.0,14000000.0
2016-04-15,6850,6980,6830,6950,30133,97300.0,14000000.0
2016-04-18,6950,7120,6930,7100,91138,99400.0,14000000.0
2016-04-19,7100,7310,7080,7220,123836,101080.0,14000000.0
2016-04-20,7290,7410,6940,6980,110667,97720.0,14000000.0
2016-04-21,6880,7100,6880,7030,48855,98420.0,14000000.0
2016-04-22,7060,7090,6890,7070,27227,98980.0,14000000.0
2016-04-25,6970,7070,6960,7030,34223,98420.0,14000000.0
2016-04-26,6980,7060,6880,6970,35458,97580.0,14000000.0
2016-04-27,6970,7040,6880,7000,34855,98000.0,14000000.0
2016-04-28,6990,7100,6940,7080,31192,99120.0,14000000.0
2016-04-29,7110,7110,6940,7060,23055,98840.0,14000000.0
2016-05-02,7060,7120,6900,7000,25717,98000.0,14000000.0
2016-05-03,7000,7120,6970,7000,16679,98000.0,14000000.0
2016-05-04,7000,7000,6790,6890,29705,96460.0,14000000.0
2016-05-09,6890,6940,6710,6770,20177,94780.0,14000000.0
2016-05-10,6770,6770,6400,6500,88056,91000.0,14000000.0
2016-05-11,6560,6720,6530,6720,21442,94080.0,14000000.0
2016-05-12,6720,6930,6600,6920,29294,96880.0,14000000.0
2016-05-13,6920,7040,6800,6810,20856,95340.0,14000000.0
2016-05-16,6750,6860,6700,6800,29727,95200.0,14000000.0
2016-05-17,6660,6720,6130,6130,144181,85820.0,14000000.0
2016-05-18,6150,6530,6150,6390,53428,89460.0,14000000.0
2016-05-19,6390,6560,6360,6440,13709,90160.0,14000000.0
2016-05-20,6320,6470,6200,6230,25771,87220.0,14000000.0
2016-05-23,6230,6390,6230,6390,10309,89460.0,14000000.0
2016-05-24,6380,6450,6260,6360,12847,89040.0,14000000.0
2016-05-25,6360,6420,6260,6400,12808,89600.0,14000000.0
2016-05-26,6470,6470,6270,6350,12087,88900.0,14000000.0
2016-05-27,6420,6430,6200,6400,21291,89600.0,14000000.0
2016-05-30,6300,6360,6150,6230,33913,87220.0,14000000.0
2016-05-31,6230,6300,6150,6260,19153,87640.0,14000000.0
2016-06-01,6260,6380,6190,6380,20429,89320.0,14000000.0
2016-06-02,6400,6400,6220,6320,7360,88480.0,14000000.0
2016-06-03,6320,6320,6100,6230,21220,87220.0,14000000.0
2016-06-07,6230,6600,6230,6400,14554,89600.0,14000000.0
2016-06-08,6330,6430,6230,6380,31280,89320.0,14000000.0
2016-06-09,6350,6350,6140,6220,46566,87080.0,14000000.0
2016-06-10,6230,6250,6180,6220,13908,87080.0,14000000.0
2016-06-13,6150,6220,5980,6040,70071,84560.0,14000000.0
2016-06-14,6100,6100,5950,6060,12318,84840.0,14000000.0
2016-06-15,5970,6150,5970,6040,35524,84560.0,14000000.0
2016-06-16,6040,6080,5840,5840,21037,81760.0,14000000.0
2016-06-17,5900,6030,5850,5940,104520,83160.0,14000000.0
2016-06-20,5940,6100,5940,6070,17190,84980.0,14000000.0
2016-06-21,6010,6200,6010,6200,11433,86800.0,14000000.0
2016-06-22,6190,6210,6090,6090,22828,85260.0,14000000.0
2016-06-23,6070,6200,5950,6060,13671,84840.0,14000000.0
2016-06-24,6070,6070,5640,5780,53359,80920.0,14000000.0
2016-06-27,5660,5800,5650,5800,16452,81200.0,14000000.0
2016-06-28,5700,5860,5700,5860,8799,82040.0,14000000.0
2016-06-29,5810,5990,5810,5990,21752,83860.0,14000000.0
2016-06-30,5880,6020,5820,5950,22035,83300.0,14000000.0
2016-07-01,5900,6020,5900,5990,14773,83860.0,14000000.0
2016-07-04,6000,6120,5970,6070,33528,84980.0,14000000.0
2016-07-05,6090,6170,6030,6110,36412,85540.0,14000000.0
2016-07-06,6100,6100,5970,6050,14042,84700.0,14000000.0
2016-07-07,6000,6090,5990,6090,45066,85260.0,14000000.0
2016-07-08,6050,6050,5950,6030,13878,84420.0,14000000.0
2016-07-11,6040,6070,5970,6030,18481,84420.0,14000000.0
2016-07-12,6090,6140,6050,6100,42394,85400.0,14000000.0
2016-07-13,6100,6240,6100,6180,47155,86520.0,14000000.0
2016-07-14,6200,6270,6130,6200,25723,86800.0,14000000.0
2016-07-15,6300,6430,6240,6260,51264,87640.0,14000000.0
2016-07-18,6260,6350,6160,6230,45492,87220.0,14000000.0
2016-07-19,6290,6290,6170,6220,14747,87080.0,14000000.0
2016-07-20,6190,6280,6180,6210,13290,86940.0,14000000.0
2016-07-21,6180,6280,6160,6160,19826,86240.0,14000000.0
2016-07-22,6160,6220,6150,6210,19521,86940.0,14000000.0
2016-07-25,6210,6280,6170,6220,9547,87080.0,14000000.0
2016-07-26,6180,6200,6100,6170,21414,86380.0,14000000.0
2016-07-27,6170,6240,6100,6170,41421,86380.0,14000000.0
2016-07-28,6160,6200,6120,6170,8675,86380.0,14000000.0
2016-07-29,6170,6200,6100,6180,25938,86520.0,14000000.0
2016-08-01,6180,6280,6170,6260,23004,87640.0,14000000.0
2016-08-02,6260,6430,6260,6340,75875,88760.0,14000000.0
2016-08-03,6380,6380,6230,6340,16323,88760.0,14000000.0
2016-08-04,6400,6400,6270,6320,7497,88480.0,14000000.0
2016-08-05,6320,6340,6240,6340,18837,88760.0,14000000.0
2016-08-08,6390,6390,6230,6230,6670,87220.0,14000000.0
2016-08-09,6240,6290,6200,6290,7063,88060.0,14000000.0
2016-08-10,6290,6360,6250,6280,6182,87920.0,14000000.0
2016-08-11,6270,6310,6210,6270,9907,87780.0,14000000.0
2016-08-12,6250,6470,6250,6410,41433,89740.0,14000000.0
2016-08-16,6460,6460,6300,6380,38815,89320.0,14000000.0
2016-08-17,6560,8290,6550,7400,5409148,103600.0,14000000.0
2016-08-18,7460,7770,7300,7740,1143991,108360.0,14000000.0
2016-08-19,7680,7730,7400,7500,455140,105000.0,14000000.0
2016-08-22,7370,7650,7240,7440,542550,104160.0,14000000.0
2016-08-23,7380,7430,7120,7370,280197,103180.0,14000000.0
2016-08-24,7390,7620,7160,7200,325998,100800.0,14000000.0
2016-08-25,7230,7390,7160,7270,136700,101780.0,14000000.0
2016-08-26,7290,7330,7040,7080,130033,99120.0,14000000.0
2016-08-29,7030,7240,6910,7120,128905,99680.0,14000000.0
2016-08-30,7070,7460,7070,7220,131195,101080.0,14000000.0
2016-08-31,7290,7290,7080,7220,66622,101080.0,14000000.0
2016-09-01,7220,7490,7200,7460,149531,104440.0,14000000.0
2016-09-02,7510,7540,7300,7310,119630,102340.0,14000000.0
2016-09-05,7340,7440,7300,7420,66678,103880.0,14000000.0
2016-09-06,7480,7550,7360,7380,108732,103320.0,14000000.0
2016-09-07,7420,7420,7170,7200,101847,100800.0,14000000.0
