신세계I&C(035510),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2002-08-09,23100,23450,23000,23050,2705,39646.0,1720000.0
2002-08-12,22750,23400,22750,22900,1087,39388.0,1720000.0
2002-08-13,22550,23300,22550,23100,2668,39732.0,1720000.0
2002-08-14,22900,23250,22550,23000,12052,39560.0,1720000.0
2002-08-16,23600,24500,23600,24000,5935,41280.0,1720000.0
2002-08-19,24500,24500,23700,24000,972,41280.0,1720000.0
2002-08-20,24300,24600,24050,24400,7096,41968.0,1720000.0
2002-08-21,24050,24500,23800,24050,3694,41366.0,1720000.0
2002-08-22,23700,24500,23700,24200,3631,41624.0,1720000.0
2002-08-23,27100,27100,26000,26000,67104,44720.0,1720000.0
2002-08-26,25950,25950,25050,25300,13174,43516.0,1720000.0
2002-08-27,25700,25700,24600,24800,14027,42656.0,1720000.0
2002-08-28,24300,26200,24300,25900,49313,44548.0,1720000.0
2002-08-29,25700,26000,25200,25600,5275,44032.0,1720000.0
2002-08-30,25050,25950,25000,25600,6793,44032.0,1720000.0
2002-09-02,27100,27100,25650,26200,5952,45064.0,1720000.0
2002-09-03,26200,26200,25300,26000,6184,44720.0,1720000.0
2002-09-04,24800,25500,24800,25250,4878,43430.0,1720000.0
2002-09-05,25200,25400,24750,25000,8451,43000.0,1720000.0
2002-09-06,25000,25000,24200,24500,6287,42140.0,1720000.0
2002-09-09,24700,24700,24000,24300,22286,41796.0,1720000.0
2002-09-10,24100,25100,24100,24700,4109,42484.0,1720000.0
2002-09-11,25200,25200,24300,24800,3518,42656.0,1720000.0
2002-09-12,24500,25600,24500,24900,6733,42828.0,1720000.0
2002-09-13,24700,25100,23600,24300,12678,41796.0,1720000.0
2002-09-16,24000,24500,23150,23800,17101,40936.0,1720000.0
2002-09-17,23900,24700,23800,24500,5829,42140.0,1720000.0
2002-09-18,23750,24250,23200,24200,3442,41624.0,1720000.0
2002-09-19,23950,24400,23550,24200,2100,41624.0,1720000.0
2002-09-23,23700,23900,23300,23600,5968,40592.0,1720000.0
2002-09-24,22900,23450,22900,23300,3145,40076.0,1720000.0
2002-09-25,22900,23100,22300,22900,12832,39388.0,1720000.0
2002-09-26,23200,23500,22800,22800,2725,39216.0,1720000.0
2002-09-27,22500,22900,22100,22900,11028,39388.0,1720000.0
2002-09-30,22900,22900,21650,22800,8327,39216.0,1720000.0
2002-10-01,22500,22500,21800,22000,6509,37840.0,1720000.0
2002-10-02,22400,22600,21500,21600,6927,37152.0,1720000.0
2002-10-04,22200,22900,21250,22500,1888,38700.0,1720000.0
2002-10-07,22000,22000,21500,22000,2533,37840.0,1720000.0
2002-10-08,21950,22800,21550,22300,5339,38356.0,1720000.0
2002-10-09,22300,22500,21800,22250,4037,38270.0,1720000.0
2002-10-10,21900,21900,19600,20700,42488,35604.0,1720000.0
2002-10-11,20550,20950,19500,20000,44003,34400.0,1720000.0
2002-10-14,20800,20800,19800,19900,26721,34228.0,1720000.0
2002-10-15,19900,20450,19900,20150,29872,34658.0,1720000.0
2002-10-16,20600,20700,20000,20000,26595,34400.0,1720000.0
2002-10-17,20000,20700,19850,20500,20497,35260.0,1720000.0
2002-10-18,21400,21500,20900,21300,51986,36636.0,1720000.0
2002-10-21,21350,21350,20400,20400,21668,35088.0,1720000.0
2002-10-22,20700,20800,19400,19800,31851,34056.0,1720000.0
2002-10-23,19500,20050,19500,20000,12617,34400.0,1720000.0
2002-10-24,20150,20900,20150,20900,38863,35948.0,1720000.0
2002-10-25,20600,21650,20600,21300,51287,36636.0,1720000.0
2002-10-28,22000,22350,21500,21800,32224,37496.0,1720000.0
2002-10-29,21350,21700,21200,21200,26322,36464.0,1720000.0
2002-10-30,21000,21100,20100,21000,29392,36120.0,1720000.0
2002-10-31,20700,21100,20350,20400,12479,35088.0,1720000.0
2002-11-01,20400,20700,20100,20150,10324,34658.0,1720000.0
2002-11-04,20000,20600,20000,20200,15422,34744.0,1720000.0
2002-11-05,20500,20500,20200,20200,13569,34744.0,1720000.0
2002-11-06,20300,20400,20000,20200,23143,34744.0,1720000.0
2002-11-07,20200,20400,20050,20100,24809,34572.0,1720000.0
2002-11-08,19500,19850,19500,19650,15854,33798.0,1720000.0
2002-11-11,19350,19500,18500,18800,34075,32336.0,1720000.0
2002-11-12,18550,18600,18250,18350,11521,31562.0,1720000.0
2002-11-13,18500,18750,18000,18100,14147,31132.0,1720000.0
2002-11-14,18100,18750,18100,18200,9234,31304.0,1720000.0
2002-11-15,18300,19200,18300,18950,19203,32594.0,1720000.0
2002-11-18,18800,18850,18550,18600,9855,31992.0,1720000.0
2002-11-19,18600,19000,18600,19000,8869,32680.0,1720000.0
2002-11-20,19300,19650,19150,19500,24096,33540.0,1720000.0
2002-11-21,20100,20200,19500,19500,17962,33540.0,1720000.0
2002-11-22,20000,20200,19550,20000,24840,34400.0,1720000.0
2002-11-25,20000,20800,19900,20800,24744,35776.0,1720000.0
2002-11-26,20800,20800,20100,20500,9487,35260.0,1720000.0
2002-11-27,20200,20300,19800,20300,17617,34916.0,1720000.0
2002-11-28,20350,20550,20000,20000,11976,34400.0,1720000.0
2002-11-29,20400,20650,20000,20500,13561,35260.0,1720000.0
2002-12-02,20800,21000,20600,20800,14538,35776.0,1720000.0
2002-12-03,21100,21350,21000,21350,21299,36722.0,1720000.0
2002-12-04,21000,21050,20150,20500,12326,35260.0,1720000.0
2002-12-05,20300,20750,20000,20750,9074,35690.0,1720000.0
2002-12-06,20650,20650,20150,20300,7908,34916.0,1720000.0
2002-12-09,20200,20450,20000,20000,14448,34400.0,1720000.0
2002-12-10,20000,20550,20000,20200,20541,34744.0,1720000.0
2002-12-11,20800,20800,20300,20600,14074,35432.0,1720000.0
2002-12-12,20250,20900,20250,20800,11811,35776.0,1720000.0
2002-12-13,20800,21000,20600,20900,9078,35948.0,1720000.0
2002-12-16,20450,20700,20050,20050,14688,34486.0,1720000.0
2002-12-17,20150,20300,20000,20000,11918,34400.0,1720000.0
2002-12-18,20000,20400,20000,20200,10027,34744.0,1720000.0
2002-12-20,20000,20100,20000,20000,7991,34400.0,1720000.0
2002-12-23,20050,20100,20000,20000,20553,34400.0,1720000.0
2002-12-24,20000,20000,19400,19600,10157,33712.0,1720000.0
2002-12-26,19050,19250,18550,18900,9559,32508.0,1720000.0
2002-12-27,18100,18600,17100,18000,16875,30960.0,1720000.0
2002-12-30,17500,18900,16600,18900,10658,32508.0,1720000.0
2003-01-02,18850,18850,17700,18050,8745,31046.0,1720000.0
2003-01-03,18300,18700,18200,18250,9784,31390.0,1720000.0
2003-01-06,18550,18550,18000,18200,3981,31304.0,1720000.0
2003-01-07,18300,18500,17800,17800,4796,30616.0,1720000.0
2003-01-08,17450,17900,17450,17900,4125,30788.0,1720000.0
2003-01-09,17850,17900,17150,17450,1976,30014.0,1720000.0
2003-01-10,17450,17800,16300,16400,8071,28208.0,1720000.0
2003-01-13,16150,16800,16150,16450,8762,28294.0,1720000.0
2003-01-14,16600,17100,16450,17000,6439,29240.0,1720000.0
2003-01-15,17000,17250,16750,17100,3326,29412.0,1720000.0
2003-01-16,16800,17200,16400,16800,4688,28896.0,1720000.0
2003-01-17,16450,16800,16450,16750,6454,28810.0,1720000.0
2003-01-20,16500,16600,16000,16100,5162,27692.0,1720000.0
2003-01-21,16350,16350,16100,16250,4488,27950.0,1720000.0
2003-01-22,16100,16400,15700,16250,10521,27950.0,1720000.0
2003-01-23,16300,16300,15950,16100,4099,27692.0,1720000.0
2003-01-24,16000,16200,15600,16200,7412,27864.0,1720000.0
2003-01-27,15700,16200,15200,16200,4881,27864.0,1720000.0
2003-01-28,15350,16500,15350,16000,8328,27520.0,1720000.0
2003-01-29,15800,16500,15700,16000,10389,27520.0,1720000.0
2003-01-30,16450,16500,16000,16500,1493,28380.0,1720000.0
2003-02-03,16100,16300,16000,16100,3322,27692.0,1720000.0
2003-02-04,16200,16200,15800,15950,2104,27434.0,1720000.0
2003-02-05,15650,16000,15600,15900,3368,27348.0,1720000.0
2003-02-06,15800,15900,15800,15900,2496,27348.0,1720000.0
2003-02-07,15750,15750,15500,15500,4609,26660.0,1720000.0
2003-02-10,15500,15500,15000,15000,4269,25800.0,1720000.0
2003-02-11,15200,15200,14400,14500,8381,24940.0,1720000.0
2003-02-12,14600,14750,14500,14550,8105,25026.0,1720000.0
2003-02-13,14750,15200,14500,15000,8914,25800.0,1720000.0
2003-02-14,15000,15100,14800,15100,9235,25972.0,1720000.0
2003-02-17,15400,15900,15000,15700,12085,27004.0,1720000.0
2003-02-18,15650,15900,15500,15700,8588,27004.0,1720000.0
2003-02-19,16150,16150,15750,15800,21414,27176.0,1720000.0
2003-02-20,15900,16200,15700,16000,14026,27520.0,1720000.0
2003-02-21,15800,16300,15700,15800,12231,27176.0,1720000.0
2003-02-24,15800,16250,15800,16200,3491,27864.0,1720000.0
2003-02-25,16200,16300,15850,15850,7739,27262.0,1720000.0
2003-02-26,15700,16200,15700,15900,4858,27348.0,1720000.0
2003-02-27,15600,16000,15500,15850,2038,27262.0,1720000.0
2003-02-28,16000,16100,15550,15900,3013,27348.0,1720000.0
2003-03-03,15550,16050,15550,16000,651,27520.0,1720000.0
2003-03-04,15800,15800,15150,15400,3086,26488.0,1720000.0
2003-03-05,15000,15000,14500,15000,4628,25800.0,1720000.0
2003-03-06,14800,15000,14400,14700,3689,25284.0,1720000.0
2003-03-07,14100,14500,13900,14500,7553,24940.0,1720000.0
2003-03-10,14050,14500,14000,14000,4330,24080.0,1720000.0
2003-03-11,13600,13950,13550,13900,12188,23908.0,1720000.0
2003-03-12,13900,14250,13650,14200,3250,24424.0,1720000.0
2003-03-13,14200,14200,13650,13900,6936,23908.0,1720000.0
2003-03-14,14400,14700,14000,14000,5776,24080.0,1720000.0
2003-03-17,13650,13800,13500,13800,7911,23736.0,1720000.0
2003-03-18,14000,14500,13850,14250,2934,24510.0,1720000.0
2003-03-19,14350,15700,14350,15450,7928,26574.0,1720000.0
2003-03-20,15300,15800,15300,15800,4602,27176.0,1720000.0
2003-03-21,15800,15800,14550,15500,10085,26660.0,1720000.0
2003-03-24,16000,16000,15500,15500,5238,26660.0,1720000.0
2003-03-25,14700,15200,14700,14900,3468,25628.0,1720000.0
2003-03-26,15050,15200,14850,14900,3361,25628.0,1720000.0
2003-03-27,14750,15100,14750,14900,29926,25628.0,1720000.0
2003-03-28,15000,15300,14650,15300,2005,26316.0,1720000.0
2003-03-31,15400,16500,14750,16500,5264,28380.0,1720000.0
2003-04-01,15400,15900,15300,15900,3832,27348.0,1720000.0
2003-04-02,15600,15900,15400,15600,2254,26832.0,1720000.0
2003-04-03,15750,16000,15400,15550,7930,26746.0,1720000.0
2003-04-04,15100,15550,15050,15550,2118,26746.0,1720000.0
2003-04-07,15550,16000,15500,15800,10040,27176.0,1720000.0
2003-04-08,15700,16200,15600,16200,10545,27864.0,1720000.0
2003-04-09,16350,16350,15850,16000,6772,27520.0,1720000.0
2003-04-10,16000,17700,15900,17700,19374,30444.0,1720000.0
2003-04-11,17700,19600,17700,19300,143837,33196.0,1720000.0
2003-04-14,20000,20800,19550,19900,41494,34228.0,1720000.0
2003-04-15,20400,20750,19800,20200,35394,34744.0,1720000.0
2003-04-16,20450,20500,19950,20150,34358,34658.0,1720000.0
2003-04-17,19600,19950,19400,19500,15145,33540.0,1720000.0
2003-04-18,19450,19800,19450,19450,22745,33454.0,1720000.0
2003-04-21,19650,21750,19650,20800,76711,35776.0,1720000.0
2003-04-22,20400,21150,20300,20900,21829,35948.0,1720000.0
2003-04-23,21400,21400,20250,20900,35412,35948.0,1720000.0
2003-04-24,20500,21000,20150,20700,17311,35604.0,1720000.0
2003-04-25,20100,20600,19000,20000,28102,34400.0,1720000.0
2003-04-28,19050,19900,19050,19600,7214,33712.0,1720000.0
2003-04-29,19650,20500,19600,20000,26569,34400.0,1720000.0
2003-04-30,20000,21300,20000,21300,40445,36636.0,1720000.0
2003-05-02,21800,22400,21350,21700,50266,37324.0,1720000.0
2003-05-06,21700,22250,21200,22000,31518,37840.0,1720000.0
2003-05-07,22200,22550,21500,21800,31568,37496.0,1720000.0
2003-05-09,21200,21750,21100,21350,16820,36722.0,1720000.0
2003-05-12,22100,22100,21000,21600,23707,37152.0,1720000.0
2003-05-13,21600,21600,20650,20650,13044,35518.0,1720000.0
2003-05-14,20250,20850,20150,20200,9593,34744.0,1720000.0
2003-05-15,20050,20500,20050,20300,12686,34916.0,1720000.0
2003-05-16,20350,21700,20350,21150,14392,36378.0,1720000.0
2003-05-19,21700,21750,20700,20800,9831,35776.0,1720000.0
2003-05-20,20400,20900,20050,20600,13759,35432.0,1720000.0
2003-05-21,20350,21300,20350,21000,13819,36120.0,1720000.0
2003-05-22,20650,22350,20650,21600,33462,37152.0,1720000.0
2003-05-23,22500,23700,22000,23000,52082,39560.0,1720000.0
2003-05-26,23950,25000,23600,24700,60575,42484.0,1720000.0
2003-05-27,25400,25400,23200,23750,32714,40850.0,1720000.0
2003-05-28,24500,24500,23150,23550,25278,40506.0,1720000.0
2003-05-29,24000,26250,23800,25750,66698,44290.0,1720000.0
2003-05-30,24700,25850,24700,25000,15764,43000.0,1720000.0
2003-06-02,25100,25200,24150,24600,23702,42312.0,1720000.0
2003-06-03,25000,25350,24500,24900,19686,42828.0,1720000.0
2003-06-04,25100,25450,24250,24700,14098,42484.0,1720000.0
2003-06-05,24350,24800,23850,24300,23732,41796.0,1720000.0
2003-06-09,24300,24300,23650,24200,16354,41624.0,1720000.0
2003-06-10,24000,24050,23550,24000,15690,41280.0,1720000.0
2003-06-11,24100,25000,24100,24800,22442,42656.0,1720000.0
2003-06-12,25000,25000,24600,24750,14793,42570.0,1720000.0
2003-06-13,24750,25150,24200,25150,17654,43258.0,1720000.0
2003-06-16,25450,25450,24600,24850,15491,42742.0,1720000.0
2003-06-17,25200,25450,24900,24950,18071,42914.0,1720000.0
2003-06-18,24950,25100,24550,24850,12504,42742.0,1720000.0
2003-06-19,24600,24900,24150,24500,15392,42140.0,1720000.0
2003-06-20,24200,24950,24200,24850,20355,42742.0,1720000.0
2003-06-23,24450,24700,23900,24350,8709,41882.0,1720000.0
2003-06-24,24000,24300,23600,24300,6812,41796.0,1720000.0
2003-06-25,23850,24400,23850,24200,4433,41624.0,1720000.0
2003-06-26,24000,24000,23650,23650,5644,40678.0,1720000.0
2003-06-27,23700,23700,23200,23600,10029,40592.0,1720000.0
2003-06-30,23100,24800,23000,24800,7196,42656.0,1720000.0
2003-07-01,23900,24150,23750,23800,10713,40936.0,1720000.0
2003-07-02,23700,24300,23600,23900,18568,41108.0,1720000.0
2003-07-03,24100,24300,23650,23700,4788,40764.0,1720000.0
2003-07-04,23700,23950,23300,23500,8772,40420.0,1720000.0
2003-07-07,23600,24600,23600,24500,15416,42140.0,1720000.0
2003-07-08,24900,25100,24500,24800,13905,42656.0,1720000.0
2003-07-09,25000,25000,24200,24500,5928,42140.0,1720000.0
2003-07-10,24500,24650,24200,24250,4964,41710.0,1720000.0
2003-07-11,24200,24600,24000,24000,2961,41280.0,1720000.0
2003-07-14,25100,26850,24800,26850,60811,46182.0,1720000.0
2003-07-15,27200,27750,26600,27100,39350,46612.0,1720000.0
2003-07-16,27100,27150,25700,27100,9904,46612.0,1720000.0
2003-07-18,27100,27100,26050,26850,10203,46182.0,1720000.0
2003-07-21,26150,27050,25800,26200,4157,45064.0,1720000.0
2003-07-22,25550,25650,25050,25450,7812,43774.0,1720000.0
2003-07-23,25100,25450,25000,25000,5266,43000.0,1720000.0
2003-07-24,24450,25500,24400,24600,8398,42312.0,1720000.0
2003-07-25,24400,25000,24300,24500,11027,42140.0,1720000.0
2003-07-28,24700,25400,24650,24950,8968,42914.0,1720000.0
2003-07-29,25750,25750,24750,25200,9779,43344.0,1720000.0
2003-07-30,25400,25400,24800,24900,4826,42828.0,1720000.0
2003-07-31,25300,25300,24500,25300,3271,43516.0,1720000.0
2003-08-01,25500,26000,24700,25350,10402,43602.0,1720000.0
2003-08-04,25350,25350,24750,24750,3118,42570.0,1720000.0
2003-08-05,24650,25000,24600,24650,8523,42398.0,1720000.0
2003-08-06,24200,24500,23900,24000,8932,41280.0,1720000.0
2003-08-07,24000,24300,23500,24000,9240,41280.0,1720000.0
2003-08-08,24000,24000,23650,23650,4149,40678.0,1720000.0
2003-08-11,22100,24000,22100,24000,5628,41280.0,1720000.0
2003-08-12,23500,23900,23000,23400,4558,40248.0,1720000.0
2003-08-13,23250,23950,23200,23950,4136,41194.0,1720000.0
2003-08-14,23500,23900,23500,23500,3347,40420.0,1720000.0
2003-08-18,23950,23950,23150,23250,7545,39990.0,1720000.0
2003-08-19,23500,24500,23300,23850,11013,41022.0,1720000.0
2003-08-20,24450,24450,23600,24000,10467,41280.0,1720000.0
2003-08-21,24050,25000,24050,24800,14920,42656.0,1720000.0
2003-08-22,25300,25700,25000,25300,15185,43516.0,1720000.0
2003-08-25,26000,26800,25750,26000,46796,44720.0,1720000.0
2003-08-26,26000,26700,26000,26450,16703,45494.0,1720000.0
2003-08-27,26000,26500,25650,26200,8293,45064.0,1720000.0
2003-08-28,26400,26400,24750,25800,12359,44376.0,1720000.0
2003-08-29,25150,25400,24600,25400,7549,43688.0,1720000.0
2003-09-01,25400,25500,24800,24800,7847,42656.0,1720000.0
2003-09-02,25500,26800,25250,26800,50382,46096.0,1720000.0
2003-09-03,27000,27150,26250,26500,12945,45580.0,1720000.0
2003-09-04,27300,28300,26600,27550,28748,47386.0,1720000.0
2003-09-05,28000,29200,27300,27300,9346,46956.0,1720000.0
2003-09-08,27250,27850,26400,27400,7476,47128.0,1720000.0
2003-09-09,26650,27400,26500,27300,5456,46956.0,1720000.0
2003-09-15,26700,27650,25950,26800,7505,46096.0,1720000.0
2003-09-16,26800,26950,26100,26800,2818,46096.0,1720000.0
2003-09-17,27450,29000,27000,27000,34947,46440.0,1720000.0
2003-09-18,27250,27400,26800,27300,6388,46956.0,1720000.0
2003-09-19,27600,27850,25700,26100,12371,44892.0,1720000.0
2003-09-22,25400,26050,24600,25000,14556,43000.0,1720000.0
2003-09-23,24100,25500,24100,25200,9852,43344.0,1720000.0
2003-09-24,24900,25500,24850,25350,4231,43602.0,1720000.0
2003-09-25,24500,24800,24100,24800,8349,42656.0,1720000.0
2003-09-26,24750,24800,24150,24150,3294,41538.0,1720000.0
2003-09-29,24000,24350,23800,24100,14411,41452.0,1720000.0
2003-09-30,24600,25100,23750,25100,13513,43172.0,1720000.0
2003-10-01,24400,24400,23900,24150,3124,41538.0,1720000.0
2003-10-02,24300,24750,24000,24400,2388,41968.0,1720000.0
2003-10-06,24500,24700,24200,24550,5123,42226.0,1720000.0
2003-10-07,25500,25800,25250,25800,11319,44376.0,1720000.0
2003-10-08,26200,26200,25350,25800,2368,44376.0,1720000.0
2003-10-09,25600,26400,25600,26200,3587,45064.0,1720000.0
2003-10-10,25800,26600,25800,26500,8575,45580.0,1720000.0
2003-10-13,26500,26500,25600,26150,4591,44978.0,1720000.0
2003-10-14,26300,26400,25600,25600,6180,44032.0,1720000.0
2003-10-15,25950,25950,25250,25750,5605,44290.0,1720000.0
2003-10-16,25800,26000,25350,25600,5222,44032.0,1720000.0
2003-10-17,25300,25850,25300,25800,5142,44376.0,1720000.0
2003-10-20,25200,25650,25200,25250,3216,43430.0,1720000.0
2003-10-21,25400,25400,24750,24800,4498,42656.0,1720000.0
2003-10-22,24800,25500,24550,24600,2465,42312.0,1720000.0
2003-10-23,24600,24950,24400,24700,4843,42484.0,1720000.0
2003-10-24,24500,25300,24400,24650,1032,42398.0,1720000.0
2003-10-27,24650,24950,24500,24900,5111,42828.0,1720000.0
2003-10-28,25200,26050,24650,25600,5214,44032.0,1720000.0
2003-10-29,26400,26400,25500,26150,26566,44978.0,1720000.0
2003-10-30,26150,27000,25800,26650,70340,45838.0,1720000.0
2003-10-31,26500,26700,25400,26050,24571,44806.0,1720000.0
2003-11-03,26350,27000,25750,26500,9633,45580.0,1720000.0
2003-11-04,26000,26100,25400,25850,10498,44462.0,1720000.0
2003-11-05,26150,26150,25050,25500,11374,43860.0,1720000.0
2003-11-06,26300,26300,25150,25600,72246,44032.0,1720000.0
2003-11-07,25300,25900,25300,25600,4698,44032.0,1720000.0
2003-11-10,25300,25850,25300,25750,2875,44290.0,1720000.0
2003-11-11,25200,25850,25000,25500,19970,43860.0,1720000.0
2003-11-12,25500,26250,25150,25900,4686,44548.0,1720000.0
2003-11-13,25900,26500,25900,26350,10052,45322.0,1720000.0
2003-11-14,26350,26350,25650,26000,4679,44720.0,1720000.0
2003-11-17,26150,26500,26100,26500,12386,45580.0,1720000.0
2003-11-18,26500,26500,25900,26250,4452,45150.0,1720000.0
2003-11-19,26300,26300,24950,25000,11854,43000.0,1720000.0
2003-11-20,24850,25000,24400,24500,8375,42140.0,1720000.0
2003-11-21,24500,25000,24400,24550,8192,42226.0,1720000.0
2003-11-24,24300,24550,24100,24500,7951,42140.0,1720000.0
2003-11-25,24500,25200,24500,25000,6380,43000.0,1720000.0
2003-11-26,25000,25250,24700,25000,1979,43000.0,1720000.0
2003-11-27,25500,25500,24950,25200,1446,43344.0,1720000.0
2003-11-28,25050,25300,24800,25100,5820,43172.0,1720000.0
2003-12-01,24900,25200,24500,24750,7359,42570.0,1720000.0
2003-12-02,25000,25050,24600,24900,11778,42828.0,1720000.0
2003-12-03,24700,25200,24650,24950,3593,42914.0,1720000.0
2003-12-04,24700,24950,24550,24850,2689,42742.0,1720000.0
2003-12-05,24900,24900,24300,24300,7075,41796.0,1720000.0
2003-12-08,24000,24500,23800,24400,4808,41968.0,1720000.0
2003-12-09,24500,25200,24500,24600,5565,42312.0,1720000.0
2003-12-10,24200,24750,24200,24600,1617,42312.0,1720000.0
2003-12-11,24500,24750,24500,24500,3500,42140.0,1720000.0
2003-12-12,24600,25050,24600,24700,2215,42484.0,1720000.0
2003-12-15,24750,25800,24750,25450,7227,43774.0,1720000.0
2003-12-16,25000,26100,24900,25950,9929,44634.0,1720000.0
2003-12-17,26450,26450,25500,25600,2232,44032.0,1720000.0
2003-12-18,25950,26300,25600,25900,4455,44548.0,1720000.0
2003-12-19,26250,26250,25000,25800,2231,44376.0,1720000.0
2003-12-22,25950,25950,25050,25050,1535,43086.0,1720000.0
2003-12-23,25350,25350,24800,24800,2244,42656.0,1720000.0
2003-12-24,24750,25050,24700,24850,2502,42742.0,1720000.0
2003-12-26,24600,25100,24600,24900,1659,42828.0,1720000.0
2003-12-29,24500,24800,24500,24500,534,42140.0,1720000.0
