환인제약(016580),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-05-20,7353,7353,7128,7305,640,135781.0,9300035.0
2009-05-21,7303,7303,7128,7255,749,134851.0,9300035.0
2009-05-22,7203,7253,7128,7255,780,134851.0,9300035.0
2009-05-25,7129,7605,6904,7605,6390,141361.0,9300035.0
2009-05-26,7604,7604,7128,7305,2640,135781.0,9300035.0
2009-05-27,7453,7453,7103,7280,301190,135316.0,9300035.0
2009-05-28,7303,7303,6953,7155,1280,132991.0,9300035.0
2009-05-29,7153,7153,6928,7080,1020,131595.0,9300035.0
2009-06-01,7078,7078,6878,7030,4920,130665.0,9300035.0
2009-06-02,7178,7178,6953,7055,5590,131130.0,9300035.0
2009-06-03,7028,7103,6903,7105,580,132060.0,9300035.0
2009-06-04,7103,7103,6978,7005,5000,130200.0,9300035.0
2009-06-05,6978,7128,6978,7130,3751,132525.0,9300035.0
2009-06-08,7228,7228,7003,7005,90,130200.0,9300035.0
2009-06-09,6878,7003,6878,7005,2190,130200.0,9300035.0
2009-06-10,6853,7328,6853,7305,8701,135781.0,9300035.0
2009-06-11,7353,7353,7028,7080,1130,131595.0,9300035.0
2009-06-12,7053,7078,7028,7030,910,130665.0,9300035.0
2009-06-15,6928,6953,6928,6955,1020,129270.0,9300035.0
2009-06-16,6953,7053,6903,7055,4000,131130.0,9300035.0
2009-06-17,7003,7003,7003,7005,1010,130200.0,9300035.0
2009-06-18,7103,7103,6928,7105,60,132060.0,9300035.0
2009-06-19,7103,7103,7103,7105,10,132060.0,9300035.0
2009-06-22,7003,7003,6903,7005,490,130200.0,9300035.0
2009-06-23,6953,6978,6878,6980,1310,129735.0,9300035.0
2009-06-24,6903,7003,6878,7005,1710,130200.0,9300035.0
2009-06-25,6978,7253,6803,7255,63610,134851.0,9300035.0
2009-06-26,7303,7378,7103,7305,54212,135781.0,9300035.0
2009-06-29,7303,7303,7103,7255,1400,134851.0,9300035.0
2009-06-30,7228,7328,7103,7205,241,133921.0,9300035.0
2009-07-01,7203,7203,7003,7205,410,133921.0,9300035.0
2009-07-02,7028,7128,7003,7130,900,132525.0,9300035.0
2009-07-03,7178,7178,6903,7105,910,132060.0,9300035.0
2009-07-06,7178,7178,6928,7030,291,130665.0,9300035.0
2009-07-07,7128,7153,7003,7155,451,132991.0,9300035.0
2009-07-08,6978,7253,6903,7205,9240,133921.0,9300035.0
2009-07-09,7078,7253,7078,7255,370,134851.0,9300035.0
2009-07-10,7278,7278,6953,6955,1300,129270.0,9300035.0
2009-07-13,6953,7103,6878,6955,861,129270.0,9300035.0
2009-07-14,7053,7053,6928,7005,1630,130200.0,9300035.0
2009-07-15,7228,7228,6953,6955,323,129270.0,9300035.0
2009-07-16,6978,6978,6878,6980,1720,129735.0,9300035.0
2009-07-17,7003,7003,6903,6980,301,129735.0,9300035.0
2009-07-20,7128,7128,6903,7105,1334,132060.0,9300035.0
2009-07-21,7128,7153,7003,7155,2950,132991.0,9300035.0
2009-07-22,7253,7253,7103,7155,3110,132991.0,9300035.0
2009-07-23,7203,7203,7028,7155,641,132991.0,9300035.0
2009-07-24,7103,7203,7028,7155,11221,132991.0,9300035.0
2009-07-27,7153,7203,7103,7155,4352,132991.0,9300035.0
2009-07-28,7153,7203,7053,7105,4330,132060.0,9300035.0
2009-07-29,7053,7128,7053,7105,910,132060.0,9300035.0
2009-07-30,7103,7228,7078,7230,2140,134386.0,9300035.0
2009-07-31,7078,7203,7078,7105,1040,132060.0,9300035.0
2009-08-03,7228,7228,7103,7180,155,133456.0,9300035.0
2009-08-04,7203,7203,7103,7130,2021,132525.0,9300035.0
2009-08-05,7128,7253,7128,7255,4200,134851.0,9300035.0
2009-08-06,7253,7253,7128,7230,40,134386.0,9300035.0
2009-08-07,7203,7228,7203,7230,4075,134386.0,9300035.0
2009-08-10,7303,7303,7253,7255,2060,134851.0,9300035.0
2009-08-11,7053,7203,7053,7205,2790,133921.0,9300035.0
2009-08-12,7103,7203,7078,7205,3000,133921.0,9300035.0
2009-08-13,7103,7303,7103,7305,1290,135781.0,9300035.0
2009-08-14,7153,7303,7103,7130,880,132525.0,9300035.0
2009-08-17,7128,7153,7053,7105,2050,132060.0,9300035.0
2009-08-18,7003,7203,6978,7205,380,133921.0,9300035.0
2009-08-19,7028,7128,7028,7130,2110,132525.0,9300035.0
2009-08-20,7053,7103,7053,7105,1740,132060.0,9300035.0
2009-08-21,7103,7503,7103,7280,5080,135316.0,9300035.0
2009-08-24,7403,7453,7103,7280,3840,135316.0,9300035.0
2009-08-25,7403,7403,7028,7180,3750,133456.0,9300035.0
2009-08-26,7128,7153,7053,7105,1375,132060.0,9300035.0
2009-08-27,7053,7053,6953,7030,3871,130665.0,9300035.0
2009-08-28,6953,7153,6953,7055,2200,131130.0,9300035.0
2009-08-31,7078,7128,7078,7105,710,132060.0,9300035.0
2009-09-01,7153,7178,7103,7155,1010,132991.0,9300035.0
2009-09-02,7053,7203,7053,7205,351310,133921.0,9300035.0
2009-09-03,7203,7253,7203,7230,840,134386.0,9300035.0
2009-09-04,7303,7303,7003,7005,246190,130200.0,9300035.0
2009-09-07,7003,7203,7003,7205,1210,133921.0,9300035.0
2009-09-08,7078,7153,6953,7005,1692,130200.0,9300035.0
2009-09-09,7103,7228,7053,7155,1500,132991.0,9300035.0
2009-09-10,7053,7178,7028,7180,1001780,133456.0,9300035.0
2009-09-11,7178,7453,6753,6855,89540,127410.0,9300035.0
2009-09-14,6853,6878,6753,6805,15610,126480.0,9300035.0
2009-09-15,6878,6953,6828,6830,7240,126945.0,9300035.0
2009-09-16,6828,6928,6803,6830,12120,126945.0,9300035.0
2009-09-17,6828,6903,6553,6780,65980,126015.0,9300035.0
2009-09-18,6779,6804,6654,6654,11660,123690.0,9300035.0
2009-09-21,6679,6679,6654,6654,8770,123690.0,9300035.0
2009-09-22,6604,6729,6604,6704,16040,124620.0,9300035.0
2009-09-23,6704,6754,6629,6679,37720,124155.0,9300035.0
2009-09-24,6729,6729,6629,6679,1220,124155.0,9300035.0
2009-09-25,6804,6804,6679,6729,1800,125085.0,9300035.0
2009-09-28,6704,6729,6629,6704,16530,124620.0,9300035.0
2009-09-29,6754,6779,6654,6704,7910,124620.0,9300035.0
2009-09-30,6803,6853,6578,6855,6270,127410.0,9300035.0
2009-10-01,6728,6853,6728,6805,941,126480.0,9300035.0
2009-10-05,6654,6679,6654,6654,1160,123690.0,9300035.0
2009-10-06,6679,6754,6629,6729,9970,125085.0,9300035.0
2009-10-07,6729,6729,6679,6729,1020,125085.0,9300035.0
2009-10-08,6679,6729,6679,6729,1230,125085.0,9300035.0
2009-10-09,6729,6729,6704,6729,11380,125085.0,9300035.0
2009-10-12,6754,6804,6729,6754,980,125550.0,9300035.0
2009-10-13,6803,6803,6703,6780,1210,126015.0,9300035.0
2009-10-14,6778,6803,6753,6805,2950,126480.0,9300035.0
2009-10-15,6728,6903,6728,6905,7090,128340.0,9300035.0
2009-10-16,6929,6929,6679,6754,3080,125550.0,9300035.0
2009-10-19,6753,6803,6728,6805,3030,126480.0,9300035.0
2009-10-20,6728,6828,6728,6805,13770,126480.0,9300035.0
2009-10-21,6753,6853,6728,6805,18570,126480.0,9300035.0
2009-10-22,6803,6803,6753,6805,1610,126480.0,9300035.0
2009-10-23,6703,6803,6703,6805,540,126480.0,9300035.0
2009-10-26,6803,7203,6803,6955,14560,129270.0,9300035.0
2009-10-27,7078,7078,6853,6980,1640,129735.0,9300035.0
2009-10-28,6828,6928,6803,6930,1780,128805.0,9300035.0
2009-10-29,6728,6803,6703,6805,2600,126480.0,9300035.0
2009-10-30,6728,6803,6728,6805,6620,126480.0,9300035.0
2009-11-02,6653,7403,6628,7405,17890,137641.0,9300035.0
2009-11-03,7353,7353,6953,6955,2661,129270.0,9300035.0
2009-11-04,6903,6928,6828,6855,4760,127410.0,9300035.0
2009-11-05,6853,6878,6703,6830,1490,126945.0,9300035.0
2009-11-06,6728,6828,6728,6780,2300,126015.0,9300035.0
2009-11-09,6628,6978,6628,6980,2340,129735.0,9300035.0
2009-11-10,6828,6978,6828,6955,990,129270.0,9300035.0
2009-11-11,6954,6954,6729,6729,5585,125085.0,9300035.0
2009-11-12,6878,6928,6778,6805,861,126480.0,9300035.0
2009-11-13,6803,6828,6803,6805,5190,126480.0,9300035.0
2009-11-16,6803,6803,6703,6805,2430,126480.0,9300035.0
2009-11-17,6778,6903,6753,6855,1390,127410.0,9300035.0
2009-11-18,6853,6903,6853,6880,1661,127875.0,9300035.0
2009-11-19,6753,6853,6753,6830,2284,126945.0,9300035.0
2009-11-20,6854,7079,6729,6754,48951,125550.0,9300035.0
2009-11-23,6879,7655,6554,6729,175061,125085.0,9300035.0
2009-11-24,6654,6854,6604,6704,19820,124620.0,9300035.0
2009-11-25,6654,6729,6504,6629,15440,123225.0,9300035.0
2009-11-26,6629,6704,6604,6679,51670,124155.0,9300035.0
2009-11-27,6629,6704,6329,6479,10515,120435.0,9300035.0
2009-11-30,6429,6604,6404,6604,810,122760.0,9300035.0
2009-12-01,6654,6654,6504,6604,820,122760.0,9300035.0
2009-12-02,6479,6604,6254,6254,52242,116250.0,9300035.0
2009-12-03,6329,6454,6279,6379,34640,118575.0,9300035.0
2009-12-04,6654,6654,6504,6554,41120,121830.0,9300035.0
2009-12-07,6504,6604,6454,6504,3240,120900.0,9300035.0
2009-12-08,6554,6554,6429,6504,2080,120900.0,9300035.0
2009-12-09,6504,6504,6504,6504,670,120900.0,9300035.0
2009-12-10,6504,6529,6454,6504,1930,120900.0,9300035.0
2009-12-11,6554,6579,6454,6579,1380,122295.0,9300035.0
2009-12-14,6504,6629,6454,6529,46710,121365.0,9300035.0
2009-12-15,6579,6579,6504,6579,570,122295.0,9300035.0
2009-12-16,6579,6604,6529,6579,2901,122295.0,9300035.0
2009-12-17,6604,6604,6554,6604,41660,122760.0,9300035.0
2009-12-18,6579,6579,6479,6529,5786,121365.0,9300035.0
2009-12-21,6479,6529,6454,6529,1940,121365.0,9300035.0
2009-12-22,6579,6604,6504,6504,45220,120900.0,9300035.0
2009-12-23,6529,6729,6504,6604,5390,122760.0,9300035.0
2009-12-24,6679,6679,6504,6529,12473,121365.0,9300035.0
2009-12-28,6579,6679,6554,6604,7890,122760.0,9300035.0
2009-12-29,6554,6604,6554,6554,2170,121830.0,9300035.0
2009-12-30,6454,6554,6454,6554,1040,121830.0,9300035.0
2010-01-04,6529,6554,6529,6554,610,121830.0,9300035.0
2010-01-05,6554,6579,6454,6579,2110,122295.0,9300035.0
2010-01-06,6504,6504,6404,6479,2008,120435.0,9300035.0
2010-01-07,6454,6454,6379,6429,2478,119505.0,9300035.0
2010-01-08,6454,6704,6429,6554,8152,121830.0,9300035.0
2010-01-11,6554,6654,6454,6479,3320,120435.0,9300035.0
2010-01-12,6479,6479,6429,6454,2770,119970.0,9300035.0
2010-01-13,6454,6454,6379,6429,4247,119505.0,9300035.0
2010-01-14,6479,6479,6304,6329,5970,117645.0,9300035.0
2010-01-15,6354,6479,6354,6379,6270,118575.0,9300035.0
2010-01-18,6329,6379,6329,6354,940,118110.0,9300035.0
2010-01-19,6354,6429,6354,6404,110,119040.0,9300035.0
2010-01-20,6404,6404,6329,6404,3233,119040.0,9300035.0
2010-01-21,6404,6504,6354,6404,7160,119040.0,9300035.0
2010-01-22,6404,6479,6329,6329,11820,117645.0,9300035.0
2010-01-25,6304,6429,6304,6304,5300,117180.0,9300035.0
2010-01-26,6304,6304,6254,6304,262430,117180.0,9300035.0
2010-01-27,6304,6379,6304,6379,93730,118575.0,9300035.0
2010-01-28,6404,6429,6354,6429,7042,119505.0,9300035.0
2010-01-29,6429,6604,6429,6604,9390,122760.0,9300035.0
2010-02-01,6654,6754,6604,6754,9960,125550.0,9300035.0
2010-02-02,6804,6804,6579,6754,30883,125550.0,9300035.0
2010-02-03,6804,6854,6654,6729,3687,125085.0,9300035.0
2010-02-04,6729,6829,6654,6754,2910,125550.0,9300035.0
2010-02-05,6704,6754,6604,6754,3070,125550.0,9300035.0
2010-02-08,6754,6754,6554,6729,990,125085.0,9300035.0
2010-02-09,6728,7654,6603,7105,63671,132060.0,9300035.0
2010-02-10,7078,7153,6853,7105,16020,132060.0,9300035.0
2010-02-11,7003,7103,6903,7105,23440,132060.0,9300035.0
2010-02-12,7053,7203,6953,7205,14790,133921.0,9300035.0
2010-02-16,7078,7253,7078,7205,3720,133921.0,9300035.0
2010-02-17,7128,7128,7078,7080,1780,131595.0,9300035.0
2010-02-18,7128,7203,7053,7080,10884,131595.0,9300035.0
2010-02-19,7078,7353,6978,7280,12940,135316.0,9300035.0
2010-02-22,7178,7328,7178,7230,6870,134386.0,9300035.0
2010-02-23,7203,7253,7078,7255,2260,134851.0,9300035.0
2010-02-24,7253,7253,7178,7180,460,133456.0,9300035.0
2010-02-25,7128,7253,7103,7180,3760,133456.0,9300035.0
2010-02-26,7203,7303,6978,7305,3570,135781.0,9300035.0
2010-03-02,7153,7704,7153,7505,6930,139501.0,9300035.0
2010-03-03,7604,7604,7403,7405,1320,137641.0,9300035.0
2010-03-04,7354,7605,7154,7555,14780,140431.0,9300035.0
2010-03-05,7504,7630,7429,7630,3800,141826.0,9300035.0
2010-03-08,7755,7755,7404,7755,2910,144151.0,9300035.0
2010-03-09,7605,7780,7580,7730,3900,143686.0,9300035.0
2010-03-10,7930,7930,7429,7605,7560,141361.0,9300035.0
2010-03-11,7604,7680,7504,7530,840,139966.0,9300035.0
2010-03-12,7605,7605,7354,7580,1140,140896.0,9300035.0
2010-03-15,7604,7604,7404,7530,250,139966.0,9300035.0
2010-03-16,7555,7555,7379,7555,1080,140431.0,9300035.0
2010-03-17,7554,7554,7303,7405,6550,137641.0,9300035.0
2010-03-18,7503,7503,7253,7430,8770,138106.0,9300035.0
2010-03-19,7453,7503,7253,7455,4300,138571.0,9300035.0
2010-03-22,7503,7503,7303,7430,800,138106.0,9300035.0
2010-03-23,7428,7428,7328,7405,110,137641.0,9300035.0
2010-03-24,7303,7403,7203,7405,6220,137641.0,9300035.0
2010-03-25,7403,7453,7128,7405,9130,137641.0,9300035.0
2010-03-26,7403,7403,7278,7405,3300,137641.0,9300035.0
2010-03-29,7403,7503,7253,7255,1730,134851.0,9300035.0
2010-03-30,7679,7679,7253,7455,6490,138571.0,9300035.0
2010-03-31,7428,7428,7228,7305,5441,135781.0,9300035.0
2010-04-01,7203,7378,7203,7230,2490,134386.0,9300035.0
2010-04-02,7203,7328,7203,7330,790,136246.0,9300035.0
2010-04-05,7453,7453,7253,7355,4500,136711.0,9300035.0
2010-04-06,7354,7555,7229,7555,10470,140431.0,9300035.0
2010-04-07,7503,7503,7403,7505,2420,139501.0,9300035.0
2010-04-08,7403,7529,7403,7505,5971,139501.0,9300035.0
2010-04-09,7503,7529,7428,7505,205850,139501.0,9300035.0
2010-04-12,7403,7529,7403,7405,3880,137641.0,9300035.0
2010-04-13,7404,7528,7354,7530,6110,139966.0,9300035.0
2010-04-14,0,0,0,7530,0,139966.0,9300035.0
2010-04-15,0,0,0,7530,0,,
2010-04-16,0,0,0,7530,0,,
2010-04-19,0,0,0,7530,0,,
2010-04-20,0,0,0,7530,0,,
2010-04-21,0,0,0,7530,0,,
2010-04-22,0,0,0,7530,0,,
2010-04-23,0,0,0,7530,0,,
2010-04-26,7500,7950,7140,7430,49590,138199.0,18600070.0
2010-04-27,7430,7450,7250,7340,5156,136525.0,18600070.0
2010-04-28,7340,7500,7300,7500,9420,139501.0,18600070.0
2010-04-29,7490,7500,7270,7500,10120,139501.0,18600070.0
2010-04-30,7400,7500,7320,7450,12660,138571.0,18600070.0
2010-05-03,7400,7500,7130,7400,37170,137641.0,18600070.0
2010-05-04,7400,7400,7250,7250,7960,134851.0,18600070.0
2010-05-06,7160,8190,7100,7300,11360,135781.0,18600070.0
2010-05-07,7000,7400,7000,7400,3961,137641.0,18600070.0
2010-05-10,7390,7390,7180,7340,10751,136525.0,18600070.0
2010-05-11,7350,7450,7260,7300,5080,135781.0,18600070.0
2010-05-12,7340,7340,7250,7300,1051,135781.0,18600070.0
2010-05-13,7290,7470,7190,7470,13589,138943.0,18600070.0
2010-05-14,7400,7500,7300,7330,14984,136339.0,18600070.0
2010-05-17,7330,7370,7200,7250,5500,134851.0,18600070.0
2010-05-18,7250,7400,7100,7400,20741,137641.0,18600070.0
2010-05-19,7400,7460,7210,7460,6510,138757.0,18600070.0
2010-05-20,7300,7430,7300,7390,14961,137455.0,18600070.0
2010-05-24,7460,7460,7250,7400,4080,137641.0,18600070.0
2010-05-25,7480,7490,7200,7480,31470,139129.0,18600070.0
2010-05-26,7470,7470,7310,7420,30030,138013.0,18600070.0
2010-05-27,7350,7660,7300,7330,46772,136339.0,18600070.0
2010-05-28,7600,7600,7330,7410,19418,137827.0,18600070.0
2010-05-31,7350,7450,7340,7350,18693,136711.0,18600070.0
2010-06-01,7350,7480,7330,7420,17371,138013.0,18600070.0
2010-06-03,7640,7990,7450,7550,34770,140431.0,18600070.0
2010-06-04,7530,7620,7500,7530,22030,140059.0,18600070.0
2010-06-07,7330,7500,7330,7440,20231,138385.0,18600070.0
2010-06-08,7400,7500,7290,7480,18136,139129.0,18600070.0
2010-06-09,7410,7480,7310,7450,19870,138571.0,18600070.0
2010-06-10,7310,7440,7310,7440,15454,138385.0,18600070.0
2010-06-11,7450,7510,7150,7510,65830,139687.0,18600070.0
2010-06-14,7400,7450,7300,7300,23180,135781.0,18600070.0
2010-06-15,7270,7330,7100,7290,7710,135595.0,18600070.0
2010-06-16,7290,7300,7230,7300,1860,135781.0,18600070.0
2010-06-17,7250,7330,7240,7310,2580,135967.0,18600070.0
2010-06-18,7310,7310,7120,7230,38960,134479.0,18600070.0
2010-06-21,7230,7360,7130,7360,10480,136897.0,18600070.0
2010-06-22,7160,7370,7160,7320,57410,136153.0,18600070.0
2010-06-23,7330,7330,7250,7330,1480,136339.0,18600070.0
2010-06-24,7300,7340,7210,7310,3220,135967.0,18600070.0
2010-06-25,7250,7310,7220,7310,1830,135967.0,18600070.0
2010-06-28,7310,7350,7190,7240,4045,134665.0,18600070.0
2010-06-29,7050,7230,7020,7050,22510,131130.0,18600070.0
2010-06-30,7020,7260,6990,7260,8360,135037.0,18600070.0
2010-07-01,7240,7410,7080,7370,22300,137083.0,18600070.0
2010-07-02,7360,7370,7230,7350,7230,136711.0,18600070.0
2010-07-05,7570,7570,7230,7230,3870,134479.0,18600070.0
2010-07-06,7230,7290,7070,7290,3673,135595.0,18600070.0
2010-07-07,7250,7290,7050,7050,2849,131130.0,18600070.0
2010-07-08,7150,7160,7070,7110,4807,132246.0,18600070.0
2010-07-09,7130,7210,7100,7100,4680,132060.0,18600070.0
2010-07-12,7110,7200,7110,7200,3120,133921.0,18600070.0
2010-07-13,7180,7260,7090,7150,8120,132991.0,18600070.0
2010-07-14,7150,7250,7070,7170,7310,133363.0,18600070.0
2010-07-15,7120,7200,7060,7060,11940,131316.0,18600070.0
2010-07-16,7030,7100,6970,7070,8990,131502.0,18600070.0
2010-07-19,7070,7120,6980,7080,15006,131688.0,18600070.0
2010-07-20,7190,7210,7080,7120,47181,132432.0,18600070.0
2010-07-21,7160,7160,6990,6990,30632,130014.0,18600070.0
2010-07-22,7090,7090,6950,7000,15775,130200.0,18600070.0
2010-07-23,7010,7070,6960,7020,7210,130572.0,18600070.0
2010-07-26,7000,7040,6960,7000,27111,130200.0,18600070.0
2010-07-27,6990,7000,6940,6960,14653,129456.0,18600070.0
2010-07-28,7020,7020,6880,6950,21305,129270.0,18600070.0
2010-07-29,6950,6950,6880,6930,10670,128898.0,18600070.0
2010-07-30,6910,6920,6850,6900,7870,128340.0,18600070.0
2010-08-02,6900,6970,6750,6820,20694,126852.0,18600070.0
2010-08-03,6900,6900,6680,6700,23661,124620.0,18600070.0
2010-08-04,6800,6940,6710,6900,35920,128340.0,18600070.0
2010-08-05,6900,6900,6800,6850,6036,127410.0,18600070.0
2010-08-06,6800,6970,6780,6880,3306,127968.0,18600070.0
2010-08-09,6880,7000,6800,6890,18654,128154.0,18600070.0
2010-08-10,6890,6940,6800,6810,24080,126666.0,18600070.0
2010-08-11,6850,6850,6720,6720,12350,124992.0,18600070.0
2010-08-12,6700,6750,6610,6740,3310,125364.0,18600070.0
2010-08-13,6750,6810,6700,6750,7583,125550.0,18600070.0
2010-08-16,6830,6830,6610,6610,3350,122946.0,18600070.0
2010-08-17,6630,6810,6610,6790,16690,126294.0,18600070.0
2010-08-18,6700,6880,6700,6820,14261,126852.0,18600070.0
2010-08-19,6820,6880,6640,6800,28042,126480.0,18600070.0
2010-08-20,6740,6860,6500,6800,73130,126480.0,18600070.0
2010-08-23,6790,6810,6770,6800,4772,126480.0,18600070.0
2010-08-24,6800,6800,6700,6790,8911,126294.0,18600070.0
2010-08-25,6630,6790,6630,6700,5792,124620.0,18600070.0
2010-08-26,6750,6750,6640,6730,6021,125178.0,18600070.0
2010-08-27,6700,6760,6600,6760,9310,125736.0,18600070.0
2010-08-30,6760,6770,6610,6610,23042,122946.0,18600070.0
2010-08-31,6650,6690,6540,6590,17302,122574.0,18600070.0
2010-09-01,6650,6700,6570,6590,24520,122574.0,18600070.0
2010-09-02,6650,6680,6570,6650,6830,123690.0,18600070.0
2010-09-03,6620,6730,6560,6640,31631,123504.0,18600070.0
2010-09-06,6650,6690,6590,6660,2270,123876.0,18600070.0
2010-09-07,6690,6690,6580,6620,14740,123132.0,18600070.0
2010-09-08,6630,6660,6600,6660,6001,123876.0,18600070.0
2010-09-09,6680,6680,6600,6610,20180,122946.0,18600070.0
2010-09-10,6640,6740,6640,6730,43871,125178.0,18600070.0
2010-09-13,6840,6840,6700,6750,12330,125550.0,18600070.0
2010-09-14,6730,6780,6650,6770,8670,125922.0,18600070.0
2010-09-15,6760,6760,6670,6710,1710,124806.0,18600070.0
2010-09-16,6740,6800,6700,6800,231840,126480.0,18600070.0
2010-09-17,6810,6890,6800,6890,11050,128154.0,18600070.0
2010-09-20,6940,6970,6830,6970,18190,129642.0,18600070.0
2010-09-24,6990,7060,6930,6970,3090,129642.0,18600070.0
2010-09-27,7050,7050,6910,6910,4510,128526.0,18600070.0
2010-09-28,6950,6950,6800,6840,5671,127224.0,18600070.0
2010-09-29,6840,6840,6770,6820,9830,126852.0,18600070.0
2010-09-30,6850,6890,6700,6870,13620,127782.0,18600070.0
2010-10-01,6800,6870,6700,6840,45000,127224.0,18600070.0
2010-10-04,6890,6980,6740,6980,11090,129828.0,18600070.0
2010-10-05,6940,6980,6850,6980,2141,129828.0,18600070.0
2010-10-06,6780,7020,6780,7000,10021,130200.0,18600070.0
2010-10-07,7000,7070,6990,7050,12172,131130.0,18600070.0
2010-10-08,7050,7230,7050,7220,27842,134293.0,18600070.0
2010-10-11,7360,7360,7160,7250,26171,134851.0,18600070.0
2010-10-12,7340,7340,7120,7200,8090,133921.0,18600070.0
2010-10-13,7290,7400,7200,7240,16891,134665.0,18600070.0
2010-10-14,7330,7370,7240,7240,11322,134665.0,18600070.0
2010-10-15,7290,7330,7220,7300,7510,135781.0,18600070.0
2010-10-18,7300,7450,7270,7440,13809,138385.0,18600070.0
2010-10-19,7360,7400,7290,7310,18091,135967.0,18600070.0
2010-10-20,7360,7360,7200,7250,9200,134851.0,18600070.0
2010-10-21,7300,7330,7200,7220,22351,134293.0,18600070.0
2010-10-22,7240,7310,7100,7130,25991,132618.0,18600070.0
2010-10-25,7230,7230,7050,7050,161290,131130.0,18600070.0
2010-10-26,7100,7100,7040,7100,42340,132060.0,18600070.0
2010-10-27,7060,7180,7060,7120,11310,132432.0,18600070.0
2010-10-28,7190,7190,7060,7150,309240,132991.0,18600070.0
2010-10-29,7160,7200,7060,7190,8872,133735.0,18600070.0
2010-11-01,7080,7170,7050,7090,581788,131874.0,18600070.0
2010-11-02,7170,7180,7050,7130,7520,132618.0,18600070.0
2010-11-03,7130,7350,7120,7170,12381,133363.0,18600070.0
2010-11-04,7120,7270,7100,7100,23479,132060.0,18600070.0
2010-11-05,7130,7220,7060,7150,32872,132991.0,18600070.0
2010-11-08,7150,7200,7100,7170,7251,133363.0,18600070.0
2010-11-09,7150,7190,7100,7160,9651,133177.0,18600070.0
2010-11-10,7170,7170,7100,7170,6170,133363.0,18600070.0
2010-11-11,7150,7170,7100,7170,9653,133363.0,18600070.0
2010-11-12,7160,7170,7100,7170,12145,133363.0,18600070.0
2010-11-15,7150,7170,7080,7170,11951,133363.0,18600070.0
2010-11-16,7160,7170,7060,7170,208201,133363.0,18600070.0
2010-11-17,7150,7170,7060,7170,14494,133363.0,18600070.0
2010-11-18,7150,7180,7110,7180,703112,133549.0,18600070.0
2010-11-19,7180,7240,7100,7190,21760,133735.0,18600070.0
2010-11-22,7210,7210,7100,7210,15250,134107.0,18600070.0
2010-11-23,7200,7220,7150,7220,10597,134293.0,18600070.0
2010-11-24,7110,7230,7100,7110,8730,132246.0,18600070.0
2010-11-25,7120,7390,7110,7300,46790,135781.0,18600070.0
2010-11-26,7330,7330,7040,7170,44451,133363.0,18600070.0
2010-11-29,7150,7200,7110,7180,20370,133549.0,18600070.0
2010-11-30,7130,7240,7130,7180,9645,133549.0,18600070.0
2010-12-01,7180,7200,7090,7140,6830,132804.0,18600070.0
2010-12-02,7140,7140,7090,7100,3810,132060.0,18600070.0
2010-12-03,7180,7180,6970,6970,32997,129642.0,18600070.0
2010-12-06,7000,7060,6920,6920,25870,128712.0,18600070.0
2010-12-07,6980,6980,6870,6880,33480,127968.0,18600070.0
2010-12-08,6840,6910,6810,6830,24940,127038.0,18600070.0
2010-12-09,6890,6990,6840,6950,24932,129270.0,18600070.0
2010-12-10,6970,7000,6930,7000,9893,130200.0,18600070.0
2010-12-13,7000,7060,6950,7040,13148,130944.0,18600070.0
2010-12-14,7070,7070,6990,7050,8980,131130.0,18600070.0
2010-12-15,7030,7050,6990,7040,8641,130944.0,18600070.0
2010-12-16,7000,7040,6990,6990,5970,130014.0,18600070.0
2010-12-17,7030,7030,6950,6950,11540,129270.0,18600070.0
2010-12-20,7000,7000,6920,7000,8581,130200.0,18600070.0
2010-12-21,7030,7030,6990,7030,7130,130758.0,18600070.0
2010-12-22,7050,7080,7000,7000,13205,130200.0,18600070.0
2010-12-23,7020,7070,6990,7040,13661,130944.0,18600070.0
2010-12-24,7050,7140,7010,7120,6394,132432.0,18600070.0
2010-12-27,7040,7150,7040,7120,19571,132432.0,18600070.0
2010-12-28,7120,7130,7060,7130,22153,132618.0,18600070.0
2010-12-29,7050,7050,6830,6940,15492,129084.0,18600070.0
2010-12-30,6900,6950,6860,6940,4183,129084.0,18600070.0
2011-01-03,7000,7000,6890,6970,12845,129642.0,18600070.0
2011-01-04,7010,7010,6900,6970,17149,129642.0,18600070.0
2011-01-05,6920,7000,6890,6940,12667,129084.0,18600070.0
2011-01-06,6950,6950,6860,6930,13249,128898.0,18600070.0
2011-01-07,6860,6940,6830,6870,15240,127782.0,18600070.0
2011-01-10,6850,6910,6830,6900,12954,128340.0,18600070.0
2011-01-11,6850,6910,6800,6810,21639,126666.0,18600070.0
2011-01-12,6890,7790,6790,6870,83266,127782.0,18600070.0
2011-01-13,6850,7070,6810,6870,99560,127782.0,18600070.0
2011-01-14,6870,6900,6820,6870,10864,127782.0,18600070.0
2011-01-17,6860,6890,6820,6860,13906,127596.0,18600070.0
2011-01-18,6880,6880,6810,6850,15305,127410.0,18600070.0
2011-01-19,6850,6870,6800,6840,17195,127224.0,18600070.0
2011-01-20,6870,6870,6800,6840,12517,127224.0,18600070.0
2011-01-21,6840,6840,6740,6770,17958,125922.0,18600070.0
2011-01-24,6770,6850,6770,6830,5633,127038.0,18600070.0
2011-01-25,6830,6850,6800,6830,6233,127038.0,18600070.0
