웅진코웨이(021240),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-05-08,2360.0,2430.0,2270.0,2320.0,421955.0,56216.0,24230960.0
2000-05-09,2300.0,2370.0,2220.0,2280.0,256266.0,55247.0,24230960.0
2000-05-10,2230.0,2330.0,2210.0,2300.0,318122.0,55731.0,24230960.0
2000-05-12,2270.0,2500.0,2220.0,2320.0,957241.0,56216.0,24230960.0
2000-05-15,2320.0,2350.0,2160.0,2220.0,454342.0,53793.0,24230960.0
2000-05-16,2290.0,2290.0,2130.0,2190.0,220345.0,53066.0,24230960.0
2000-05-17,2250.0,2250.0,1970.0,2010.0,276064.0,48704.0,24230960.0
2000-05-18,2010.0,2240.0,1860.0,2020.0,1234807.0,48947.0,24230960.0
2000-05-19,2000.0,2080.0,1900.0,2010.0,385194.0,48704.0,24230960.0
2000-05-22,2050.0,2050.0,1770.0,1770.0,315534.0,42889.0,24230960.0
2000-05-23,1610.0,1780.0,1570.0,1740.0,401316.0,42162.0,24230960.0
2000-05-24,1700.0,1830.0,1550.0,1750.0,338371.0,42404.0,24230960.0
2000-05-25,1850.0,1960.0,1800.0,1960.0,384292.0,47493.0,24230960.0
2000-05-26,1880.0,2000.0,1820.0,1820.0,231207.0,44100.0,24230960.0
2000-05-29,1710.0,1910.0,1700.0,1860.0,159897.0,45070.0,24230960.0
2000-05-30,1870.0,2050.0,1870.0,1980.0,371298.0,47977.0,24230960.0
2000-05-31,2190.0,2190.0,2040.0,2070.0,729644.0,50158.0,24230960.0
2000-06-01,2000.0,2030.0,1870.0,1990.0,478127.0,48220.0,24230960.0
2000-06-02,2070.0,2090.0,1990.0,2030.0,637519.0,49189.0,24230960.0
2000-06-05,2050.0,2270.0,2050.0,2270.0,838745.0,55004.0,24230960.0
2000-06-07,2300.0,2350.0,2210.0,2290.0,626367.0,55489.0,24230960.0
2000-06-08,2320.0,2430.0,2160.0,2260.0,614750.0,54762.0,24230960.0
2000-06-09,2260.0,2400.0,2250.0,2330.0,452279.0,56458.0,24230960.0
2000-06-12,2200.0,2450.0,2200.0,2440.0,367063.0,59124.0,24230960.0
2000-06-13,2460.0,2580.0,2270.0,2300.0,343142.0,55731.0,24230960.0
2000-06-14,2380.0,2390.0,2160.0,2190.0,150580.0,53066.0,24230960.0
2000-06-15,2190.0,2290.0,1980.0,2060.0,480888.0,49916.0,24230960.0
2000-06-16,2060.0,2130.0,2010.0,2080.0,196398.0,50400.0,24230960.0
2000-06-19,2060.0,2100.0,2000.0,2040.0,229754.0,49431.0,24230960.0
2000-06-20,2010.0,2100.0,2000.0,2050.0,196487.0,49673.0,24230960.0
2000-06-21,2050.0,2100.0,2020.0,2080.0,279043.0,50400.0,24230960.0
2000-06-22,2060.0,2150.0,2020.0,2050.0,238296.0,49673.0,24230960.0
2000-06-23,2030.0,2030.0,1980.0,2000.0,150047.0,48462.0,24230960.0
2000-06-26,1980.0,2040.0,1980.0,2020.0,107215.0,48947.0,24230960.0
2000-06-27,2050.0,2260.0,1990.0,2260.0,782759.0,54762.0,24230960.0
2000-06-28,2360.0,2450.0,2110.0,2160.0,788470.0,52339.0,24230960.0
2000-06-29,2170.0,2180.0,2060.0,2080.0,296371.0,50400.0,24230960.0
2000-06-30,2100.0,2120.0,2050.0,2090.0,182502.0,50643.0,24230960.0
2000-07-03,2010.0,2200.0,2010.0,2100.0,201804.0,50885.0,24230960.0
2000-07-04,2120.0,2260.0,2080.0,2240.0,660691.0,54277.0,24230960.0
2000-07-05,2280.0,2340.0,2140.0,2220.0,1691383.0,53793.0,24230960.0
2000-07-06,2220.0,2300.0,2100.0,2140.0,613562.0,51854.0,24230960.0
2000-07-07,2190.0,2230.0,2120.0,2230.0,521979.0,54035.0,24230960.0
2000-07-10,2250.0,2490.0,2230.0,2490.0,2049049.0,60335.0,24230960.0
2000-07-11,2550.0,2680.0,2400.0,2430.0,2292223.0,58881.0,24230960.0
2000-07-12,2400.0,2510.0,2310.0,2500.0,767540.0,60577.0,24230960.0
2000-07-13,2500.0,2550.0,2310.0,2460.0,390593.0,59608.0,24230960.0
2000-07-14,2400.0,2450.0,2260.0,2260.0,256327.0,54762.0,24230960.0
2000-07-18,2300.0,2330.0,2180.0,2220.0,236721.0,53793.0,24230960.0
2000-07-19,2130.0,2220.0,2030.0,2220.0,331382.0,53793.0,24230960.0
2000-07-20,2210.0,2210.0,2050.0,2180.0,178911.0,52823.0,24230960.0
2000-07-21,2100.0,2210.0,2100.0,2150.0,137800.0,52097.0,24230960.0
2000-07-24,2120.0,2230.0,2000.0,2030.0,276494.0,49189.0,24230960.0
2000-07-25,2030.0,2090.0,1950.0,2080.0,203766.0,50400.0,24230960.0
2000-07-26,2110.0,2150.0,2020.0,2130.0,283702.0,51612.0,24230960.0
2000-07-27,2100.0,2300.0,2080.0,2300.0,696175.0,55731.0,24230960.0
2000-07-28,2400.0,2430.0,2180.0,2240.0,912989.0,54277.0,24230960.0
2000-07-31,2240.0,2240.0,2100.0,2160.0,286816.0,52339.0,24230960.0
2000-08-01,2160.0,2370.0,2160.0,2290.0,643780.0,55489.0,24230960.0
2000-08-02,2210.0,2320.0,2210.0,2220.0,377819.0,53793.0,24230960.0
2000-08-03,2250.0,2320.0,2240.0,2240.0,392024.0,54277.0,24230960.0
2000-08-04,2280.0,2310.0,2190.0,2220.0,309228.0,53793.0,24230960.0
2000-08-07,2160.0,2240.0,2090.0,2100.0,267526.0,50885.0,24230960.0
2000-08-08,2110.0,2150.0,2050.0,2070.0,245642.0,50158.0,24230960.0
2000-08-09,2100.0,2310.0,2070.0,2310.0,1159432.0,55974.0,24230960.0
2000-08-10,2380.0,2460.0,2250.0,2300.0,2356620.0,55731.0,24230960.0
2000-08-11,2290.0,2290.0,2180.0,2220.0,763355.0,53793.0,24230960.0
2000-08-14,2260.0,2280.0,2170.0,2210.0,470148.0,53550.0,24230960.0
2000-08-16,2250.0,2470.0,2250.0,2470.0,2060918.0,59850.0,24230960.0
2000-08-17,2520.0,2540.0,2320.0,2360.0,1634661.0,57185.0,24230960.0
2000-08-18,2400.0,2450.0,2250.0,2290.0,703342.0,55489.0,24230960.0
2000-08-21,2280.0,2540.0,2260.0,2460.0,1497314.0,59608.0,24230960.0
2000-08-22,2420.0,2620.0,2410.0,2600.0,1654460.0,63000.0,24230960.0
2000-08-23,2630.0,2640.0,2440.0,2520.0,1158268.0,61062.0,24230960.0
2000-08-24,2550.0,2600.0,2370.0,2380.0,1018346.0,57670.0,24230960.0
2000-08-25,2390.0,2550.0,2320.0,2450.0,1438513.0,59366.0,24230960.0
2000-08-28,2450.0,2550.0,2430.0,2500.0,995477.0,60577.0,24230960.0
2000-08-29,2520.0,2520.0,2380.0,2420.0,610512.0,58639.0,24230960.0
2000-08-30,2440.0,2470.0,2340.0,2400.0,454423.0,58154.0,24230960.0
2000-08-31,2400.0,2400.0,2210.0,2260.0,621266.0,54762.0,24230960.0
2000-09-01,2290.0,2330.0,2220.0,2260.0,456639.0,54762.0,24230960.0
2000-09-04,2260.0,2370.0,2210.0,2330.0,528288.0,56458.0,24230960.0
2000-09-05,2300.0,2330.0,2250.0,2300.0,307951.0,55731.0,24230960.0
2000-09-06,2300.0,2320.0,2280.0,2310.0,290061.0,55974.0,24230960.0
2000-09-07,2290.0,2290.0,2220.0,2240.0,363248.0,54277.0,24230960.0
2000-09-08,2240.0,2360.0,2160.0,2340.0,456106.0,56700.0,24230960.0
2000-09-14,2260.0,2290.0,2200.0,2280.0,121580.0,55247.0,24230960.0
2000-09-15,2300.0,2330.0,2240.0,2320.0,280752.0,56216.0,24230960.0
2000-09-18,2260.0,2260.0,2050.0,2050.0,277048.0,49673.0,24230960.0
2000-09-19,1950.0,2070.0,1900.0,2030.0,290454.0,49189.0,24230960.0
2000-09-20,2040.0,2240.0,2040.0,2220.0,328595.0,53793.0,24230960.0
2000-09-21,2200.0,2200.0,2050.0,2090.0,173657.0,50643.0,24230960.0
2000-09-22,2020.0,2040.0,1950.0,1970.0,231241.0,47735.0,24230960.0
2000-09-25,1980.0,2150.0,1980.0,2040.0,234927.0,49431.0,24230960.0
2000-09-26,1970.0,2160.0,1970.0,2100.0,357741.0,50885.0,24230960.0
2000-09-27,2100.0,2230.0,2100.0,2130.0,504529.0,51612.0,24230960.0
2000-09-28,2150.0,2180.0,2060.0,2080.0,206094.0,50400.0,24230960.0
2000-09-29,2110.0,2180.0,2090.0,2140.0,243229.0,51854.0,24230960.0
2000-10-02,2110.0,2160.0,2070.0,2100.0,300857.0,50885.0,24230960.0
2000-10-04,2080.0,2140.0,2080.0,2140.0,201307.0,51854.0,24230960.0
2000-10-05,2160.0,2250.0,2160.0,2240.0,669043.0,54277.0,24230960.0
2000-10-06,2230.0,2230.0,2120.0,2200.0,347461.0,53308.0,24230960.0
2000-10-09,2170.0,2280.0,2160.0,2180.0,520149.0,52823.0,24230960.0
2000-10-10,2180.0,2240.0,2120.0,2160.0,262137.0,52339.0,24230960.0
2000-10-11,2110.0,2120.0,1970.0,2030.0,315512.0,49189.0,24230960.0
2000-10-12,2000.0,2050.0,1990.0,2020.0,206169.0,48947.0,24230960.0
2000-10-13,1900.0,1950.0,1800.0,1920.0,243681.0,46523.0,24230960.0
2000-10-16,2000.0,2150.0,2000.0,2150.0,827759.0,52097.0,24230960.0
2000-10-17,2210.0,2300.0,2010.0,2080.0,1129632.0,50400.0,24230960.0
2000-10-18,2070.0,2090.0,1970.0,2030.0,282775.0,49189.0,24230960.0
2000-10-19,1990.0,2080.0,1990.0,2020.0,215603.0,48947.0,24230960.0
2000-10-20,2100.0,2140.0,2040.0,2090.0,316321.0,50643.0,24230960.0
2000-10-23,2070.0,2080.0,2010.0,2030.0,134588.0,49189.0,24230960.0
2000-10-24,2000.0,2130.0,2000.0,2050.0,643544.0,49673.0,24230960.0
2000-10-25,2020.0,2060.0,2020.0,2050.0,162632.0,49673.0,24230960.0
2000-10-26,2010.0,2070.0,1990.0,2020.0,242579.0,48947.0,24230960.0
2000-10-27,2010.0,2060.0,1970.0,1980.0,391614.0,47977.0,24230960.0
2000-10-30,2010.0,2040.0,1880.0,1900.0,268695.0,46039.0,24230960.0
2000-10-31,1850.0,1910.0,1720.0,1900.0,272637.0,46039.0,24230960.0
2000-11-01,1920.0,1950.0,1900.0,1940.0,277558.0,47008.0,24230960.0
2000-11-02,1930.0,1960.0,1900.0,1950.0,301534.0,47250.0,24230960.0
2000-11-03,1950.0,2100.0,1950.0,2030.0,521410.0,49189.0,24230960.0
2000-11-06,2030.0,2080.0,1990.0,2020.0,193088.0,48947.0,24230960.0
2000-11-07,2020.0,2040.0,1970.0,1990.0,146642.0,48220.0,24230960.0
2000-11-08,1990.0,2000.0,1930.0,1950.0,125023.0,47250.0,24230960.0
2000-11-09,1940.0,1990.0,1920.0,1990.0,163928.0,48220.0,24230960.0
2000-11-10,1920.0,1990.0,1920.0,1970.0,183403.0,47735.0,24230960.0
2000-11-13,1920.0,1980.0,1900.0,1940.0,189873.0,47008.0,24230960.0
2000-11-14,1940.0,2170.0,1940.0,2160.0,1586462.0,52339.0,24230960.0
2000-11-15,2180.0,2280.0,2050.0,2170.0,1468531.0,52581.0,24230960.0
2000-11-16,2220.0,2250.0,2070.0,2090.0,2026199.0,50643.0,24230960.0
2000-11-17,2090.0,2150.0,2030.0,2050.0,542329.0,49673.0,24230960.0
2000-11-20,2010.0,2080.0,2000.0,2010.0,423468.0,48704.0,24230960.0
2000-11-21,1950.0,2010.0,1920.0,1980.0,420842.0,47977.0,24230960.0
2000-11-22,1950.0,2110.0,1930.0,1990.0,878740.0,48220.0,24230960.0
2000-11-23,1980.0,1980.0,1870.0,1880.0,359201.0,45554.0,24230960.0
2000-11-24,1880.0,1940.0,1880.0,1920.0,237333.0,46523.0,24230960.0
2000-11-27,1940.0,1960.0,1920.0,1950.0,269875.0,47250.0,24230960.0
2000-11-28,1960.0,1970.0,1910.0,1950.0,292592.0,47250.0,24230960.0
2000-11-29,1900.0,1950.0,1870.0,1890.0,238183.0,45797.0,24230960.0
2000-11-30,1900.0,1910.0,1810.0,1860.0,172914.0,45070.0,24230960.0
2000-12-01,1790.0,1850.0,1770.0,1830.0,207351.0,44343.0,24230960.0
2000-12-04,1850.0,1950.0,1820.0,1860.0,733643.0,45070.0,24230960.0
2000-12-05,1850.0,1900.0,1830.0,1870.0,145680.0,45312.0,24230960.0
2000-12-06,1920.0,1960.0,1880.0,1890.0,291193.0,45797.0,24230960.0
2000-12-07,1830.0,1900.0,1830.0,1860.0,151560.0,45070.0,24230960.0
2000-12-08,1860.0,1900.0,1850.0,1870.0,109864.0,45312.0,24230960.0
2000-12-11,1880.0,1920.0,1870.0,1890.0,102791.0,45797.0,24230960.0
2000-12-12,1900.0,1900.0,1860.0,1880.0,89641.0,45554.0,24230960.0
2000-12-13,1890.0,1900.0,1860.0,1870.0,184740.0,45312.0,24230960.0
2000-12-14,1860.0,1880.0,1830.0,1870.0,139623.0,45312.0,24230960.0
2000-12-15,1840.0,1860.0,1810.0,1850.0,150008.0,44827.0,24230960.0
2000-12-18,1850.0,1870.0,1840.0,1850.0,85646.0,44827.0,24230960.0
2000-12-19,1870.0,1870.0,1800.0,1820.0,148925.0,44100.0,24230960.0
2000-12-20,1790.0,1790.0,1620.0,1640.0,196463.0,39739.0,24230960.0
2000-12-21,1600.0,1600.0,1470.0,1550.0,192829.0,37558.0,24230960.0
2000-12-22,1550.0,1570.0,1380.0,1450.0,264149.0,35135.0,24230960.0
2000-12-26,1360.0,1500.0,1360.0,1480.0,93369.0,35862.0,24230960.0
2001-01-02,1420.0,1580.0,1420.0,1550.0,640105.0,37558.0,24230960.0
2001-01-03,1490.0,1730.0,1470.0,1700.0,806827.0,41193.0,24230960.0
2001-01-04,1760.0,1820.0,1710.0,1710.0,821375.0,41435.0,24230960.0
2001-01-05,1660.0,1720.0,1600.0,1640.0,432917.0,39739.0,24230960.0
2001-01-08,1600.0,1680.0,1580.0,1630.0,380304.0,39496.0,24230960.0
2001-01-09,1630.0,1710.0,1620.0,1670.0,1275633.0,40466.0,24230960.0
2001-01-10,1710.0,1780.0,1510.0,1510.0,2349238.0,36589.0,24230960.0
2001-01-11,1520.0,1590.0,1500.0,1560.0,657326.0,37800.0,24230960.0
2001-01-12,1580.0,1650.0,1580.0,1600.0,1085448.0,38770.0,24230960.0
2001-01-15,1610.0,1740.0,1610.0,1690.0,1070929.0,40950.0,24230960.0
2001-01-16,1690.0,1690.0,1610.0,1640.0,457687.0,39739.0,24230960.0
2001-01-17,1610.0,1670.0,1580.0,1600.0,580766.0,38770.0,24230960.0
2001-01-18,1600.0,1670.0,1600.0,1610.0,820827.0,39012.0,24230960.0
2001-01-19,1610.0,1690.0,1600.0,1610.0,581210.0,39012.0,24230960.0
2001-01-22,1640.0,1670.0,1620.0,1650.0,634350.0,39981.0,24230960.0
2001-01-26,1670.0,1840.0,1610.0,1840.0,2445516.0,44585.0,24230960.0
2001-01-29,1890.0,2040.0,1820.0,1880.0,3078950.0,45554.0,24230960.0
2001-01-30,1880.0,2010.0,1840.0,1910.0,2060037.0,46281.0,24230960.0
2001-01-31,1990.0,1990.0,1800.0,1850.0,763109.0,44827.0,24230960.0
2001-02-01,1810.0,1940.0,1810.0,1850.0,836572.0,44827.0,24230960.0
2001-02-02,1820.0,1880.0,1760.0,1770.0,538024.0,42889.0,24230960.0
2001-02-05,1760.0,1760.0,1650.0,1690.0,519614.0,40950.0,24230960.0
2001-02-06,1750.0,1760.0,1700.0,1720.0,498429.0,41677.0,24230960.0
2001-02-07,1720.0,1880.0,1700.0,1770.0,844448.0,42889.0,24230960.0
2001-02-08,1750.0,1790.0,1730.0,1750.0,272624.0,42404.0,24230960.0
2001-02-09,1760.0,1770.0,1730.0,1740.0,269311.0,42162.0,24230960.0
2001-02-12,1710.0,1780.0,1710.0,1770.0,284237.0,42889.0,24230960.0
2001-02-13,1800.0,1810.0,1770.0,1800.0,361005.0,43616.0,24230960.0
2001-02-14,1830.0,1830.0,1790.0,1820.0,411806.0,44100.0,24230960.0
2001-02-15,1850.0,1850.0,1790.0,1800.0,508337.0,43616.0,24230960.0
2001-02-16,1820.0,1960.0,1820.0,1880.0,1852501.0,45554.0,24230960.0
2001-02-19,1910.0,2100.0,1850.0,2100.0,2608331.0,50885.0,24230960.0
2001-02-20,2150.0,2320.0,2010.0,2150.0,3097759.0,52097.0,24230960.0
2001-02-21,2200.0,2260.0,2130.0,2150.0,1588257.0,52097.0,24230960.0
2001-02-22,2100.0,2100.0,1900.0,1970.0,750801.0,47735.0,24230960.0
2001-02-23,1920.0,2020.0,1910.0,1950.0,530463.0,47250.0,24230960.0
2001-02-26,2070.0,2180.0,2070.0,2100.0,1711971.0,50885.0,24230960.0
2001-02-27,2150.0,2150.0,1950.0,1970.0,536287.0,47735.0,24230960.0
2001-02-28,1960.0,2040.0,1920.0,1980.0,415893.0,47977.0,24230960.0
2001-03-02,1950.0,1990.0,1800.0,1800.0,575491.0,43616.0,24230960.0
2001-03-05,1880.0,2010.0,1850.0,2010.0,828016.0,48704.0,24230960.0
2001-03-06,2230.0,2230.0,2010.0,2020.0,2475597.0,48947.0,24230960.0
2001-03-07,2050.0,2090.0,1990.0,2050.0,754537.0,49673.0,24230960.0
2001-03-08,2060.0,2070.0,2020.0,2050.0,534080.0,49673.0,24230960.0
2001-03-09,2050.0,2290.0,2050.0,2110.0,2390858.0,51127.0,24230960.0
2001-03-12,2100.0,2100.0,1980.0,2000.0,762657.0,48462.0,24230960.0
2001-03-13,1950.0,2110.0,1870.0,2010.0,939266.0,48704.0,24230960.0
2001-03-14,2050.0,2130.0,2030.0,2070.0,1309307.0,50158.0,24230960.0
2001-03-15,1950.0,2040.0,1940.0,2000.0,698510.0,48462.0,24230960.0
2001-03-16,2020.0,2050.0,1960.0,1960.0,811904.0,47493.0,24230960.0
2001-03-19,1930.0,1970.0,1910.0,1930.0,511615.0,46766.0,24230960.0
2001-03-20,1950.0,1980.0,1880.0,1930.0,420340.0,46766.0,24230960.0
2001-03-21,1880.0,1920.0,1870.0,1910.0,325351.0,46281.0,24230960.0
2001-03-22,1910.0,1960.0,1890.0,1920.0,418220.0,46523.0,24230960.0
2001-03-23,1950.0,1950.0,1890.0,1900.0,269910.0,46039.0,24230960.0
2001-03-26,1900.0,1950.0,1900.0,1920.0,419509.0,46523.0,24230960.0
2001-03-27,1900.0,1920.0,1880.0,1890.0,216164.0,45797.0,24230960.0
2001-03-28,1920.0,1920.0,1840.0,1900.0,295977.0,46039.0,24230960.0
2001-03-29,1870.0,1880.0,1850.0,1860.0,224092.0,45070.0,24230960.0
2001-03-30,1850.0,1890.0,1820.0,1840.0,264142.0,44585.0,24230960.0
2001-04-02,1820.0,1850.0,1820.0,1830.0,103677.0,44343.0,24230960.0
2001-04-03,1800.0,1900.0,1750.0,1860.0,537012.0,45070.0,24230960.0
2001-04-04,1800.0,1850.0,1780.0,1790.0,248788.0,43373.0,24230960.0
2001-04-06,1850.0,1860.0,1810.0,1810.0,307533.0,43858.0,24230960.0
2001-04-09,1820.0,1900.0,1790.0,1850.0,448649.0,44827.0,24230960.0
2001-04-10,1860.0,1950.0,1850.0,1880.0,975618.0,45554.0,24230960.0
2001-04-11,1920.0,1930.0,1850.0,1900.0,396123.0,46039.0,24230960.0
2001-04-12,1930.0,1930.0,1870.0,1900.0,391495.0,46039.0,24230960.0
2001-04-13,1930.0,2000.0,1910.0,2000.0,853598.0,48462.0,24230960.0
2001-04-16,1960.0,2010.0,1930.0,1970.0,492697.0,47735.0,24230960.0
2001-04-17,2000.0,2000.0,1940.0,1940.0,383221.0,47008.0,24230960.0
2001-04-18,1970.0,2040.0,1950.0,2030.0,1043706.0,49189.0,24230960.0
2001-04-19,2050.0,2100.0,1970.0,1990.0,977045.0,48220.0,24230960.0
2001-04-20,2000.0,2030.0,1940.0,1950.0,291880.0,47250.0,24230960.0
2001-04-23,1950.0,1970.0,1930.0,1950.0,336495.0,47250.0,24230960.0
2001-04-24,1920.0,1960.0,1910.0,1950.0,227242.0,47250.0,24230960.0
2001-04-25,1920.0,1960.0,1920.0,1950.0,247320.0,47250.0,24230960.0
2001-04-26,1980.0,2090.0,1950.0,1970.0,945778.0,47735.0,24230960.0
2001-04-27,1980.0,1990.0,1940.0,1950.0,231411.0,47250.0,24230960.0
2001-04-30,1960.0,2030.0,1950.0,2030.0,419839.0,49189.0,24230960.0
2001-05-02,2060.0,2270.0,2020.0,2270.0,2552877.0,55004.0,24230960.0
2001-05-03,2540.0,2540.0,2370.0,2540.0,6802363.0,61547.0,24230960.0
2001-05-04,2490.0,2630.0,2280.0,2460.0,4869452.0,59608.0,24230960.0
2001-05-07,2500.0,2570.0,2380.0,2400.0,2104756.0,58154.0,24230960.0
2001-05-08,2400.0,2550.0,2280.0,2490.0,3142475.0,60335.0,24230960.0
2001-05-09,2490.0,2590.0,2310.0,2320.0,1377487.0,56216.0,24230960.0
2001-05-10,2400.0,2450.0,2340.0,2370.0,744196.0,57427.0,24230960.0
2001-05-11,2330.0,2480.0,2320.0,2370.0,896701.0,57427.0,24230960.0
2001-05-14,2440.0,2650.0,2420.0,2650.0,1623374.0,64212.0,24230960.0
2001-05-15,2700.0,2810.0,2510.0,2550.0,2006294.0,61789.0,24230960.0
2001-05-16,2600.0,2640.0,2520.0,2530.0,673304.0,61304.0,24230960.0
2001-05-17,2600.0,2640.0,2540.0,2570.0,567546.0,62274.0,24230960.0
2001-05-18,2500.0,2550.0,2440.0,2460.0,473221.0,59608.0,24230960.0
2001-05-21,2440.0,2580.0,2440.0,2470.0,721254.0,59850.0,24230960.0
2001-05-22,2540.0,2570.0,2450.0,2490.0,645245.0,60335.0,24230960.0
2001-05-23,2510.0,2720.0,2500.0,2580.0,1585934.0,62516.0,24230960.0
2001-05-24,2600.0,2880.0,2600.0,2770.0,3413406.0,67120.0,24230960.0
2001-05-25,2790.0,2890.0,2660.0,2820.0,1422887.0,68331.0,24230960.0
2001-05-28,2820.0,2990.0,2760.0,2870.0,1069300.0,69543.0,24230960.0
2001-05-29,3010.0,3020.0,2800.0,2890.0,1201708.0,70027.0,24230960.0
2001-05-30,2860.0,2910.0,2800.0,2860.0,434365.0,69301.0,24230960.0
2001-05-31,2840.0,2840.0,2700.0,2750.0,577708.0,66635.0,24230960.0
2001-06-01,2750.0,2800.0,2720.0,2780.0,381202.0,67362.0,24230960.0
2001-06-04,2830.0,2970.0,2750.0,2950.0,1080737.0,71481.0,24230960.0
2001-06-05,3000.0,3000.0,2800.0,2800.0,506941.0,67847.0,24230960.0
2001-06-07,2800.0,2850.0,2730.0,2740.0,339737.0,66393.0,24230960.0
2001-06-08,2760.0,2850.0,2730.0,2770.0,471748.0,67120.0,24230960.0
2001-06-11,2800.0,3090.0,2790.0,3010.0,2210809.0,72935.0,24230960.0
2001-06-12,3050.0,3260.0,3010.0,3100.0,1704961.0,75116.0,24230960.0
2001-06-13,3180.0,3210.0,3000.0,3090.0,1055013.0,74874.0,24230960.0
2001-06-14,3070.0,3150.0,3020.0,3110.0,475408.0,75358.0,24230960.0
2001-06-15,3080.0,3480.0,3080.0,3230.0,1408952.0,78266.0,24230960.0
2001-06-18,3230.0,3330.0,3180.0,3220.0,678267.0,78024.0,24230960.0
2001-06-19,3200.0,3200.0,3060.0,3110.0,598185.0,75358.0,24230960.0
2001-06-20,3100.0,3160.0,2950.0,3060.0,456131.0,74147.0,24230960.0
2001-06-21,3050.0,3110.0,2970.0,3050.0,354955.0,73904.0,24230960.0
2001-06-22,3110.0,3220.0,3080.0,3120.0,842036.0,75601.0,24230960.0
2001-06-25,3150.0,3170.0,3030.0,3070.0,341066.0,74389.0,24230960.0
2001-06-26,3040.0,3060.0,2950.0,2970.0,493988.0,71966.0,24230960.0
2001-06-27,3010.0,3120.0,2940.0,3000.0,547321.0,72693.0,24230960.0
2001-06-28,2950.0,3340.0,2940.0,3300.0,1209743.0,79962.0,24230960.0
2001-06-29,3250.0,3410.0,3140.0,3280.0,1439471.0,79478.0,24230960.0
2001-07-02,3280.0,3320.0,3200.0,3260.0,358321.0,78993.0,24230960.0
2001-07-03,3290.0,3510.0,3230.0,3300.0,1792205.0,79962.0,24230960.0
2001-07-04,3320.0,3370.0,3180.0,3210.0,536216.0,77781.0,24230960.0
2001-07-05,3110.0,3240.0,3110.0,3160.0,306599.0,76570.0,24230960.0
2001-07-06,3100.0,3260.0,3070.0,3070.0,741511.0,74389.0,24230960.0
2001-07-09,2940.0,2970.0,2790.0,2840.0,548974.0,68816.0,24230960.0
2001-07-10,2850.0,2920.0,2850.0,2920.0,324416.0,70754.0,24230960.0
2001-07-11,2780.0,2840.0,2700.0,2790.0,322680.0,67604.0,24230960.0
2001-07-12,2860.0,3020.0,2850.0,2980.0,482657.0,72208.0,24230960.0
2001-07-13,3080.0,3080.0,2890.0,2890.0,630581.0,70027.0,24230960.0
2001-07-16,2910.0,2990.0,2880.0,2910.0,204366.0,70512.0,24230960.0
2001-07-18,2940.0,2940.0,2790.0,2800.0,216299.0,67847.0,24230960.0
2001-07-19,2740.0,2760.0,2640.0,2700.0,346368.0,65424.0,24230960.0
2001-07-20,2650.0,2760.0,2640.0,2650.0,175212.0,64212.0,24230960.0
2001-07-23,2720.0,2780.0,2540.0,2580.0,388673.0,62516.0,24230960.0
2001-07-24,2510.0,2560.0,2350.0,2530.0,588207.0,61304.0,24230960.0
2001-07-25,2440.0,2560.0,2400.0,2450.0,380449.0,59366.0,24230960.0
2001-07-26,2550.0,2560.0,2450.0,2480.0,833573.0,60093.0,24230960.0
2001-07-27,2560.0,2590.0,2500.0,2530.0,416871.0,61304.0,24230960.0
2001-07-30,2540.0,2810.0,2450.0,2720.0,1202335.0,65908.0,24230960.0
2001-07-31,2750.0,2760.0,2680.0,2730.0,635968.0,66151.0,24230960.0
2001-08-01,2750.0,2870.0,2750.0,2850.0,524536.0,69058.0,24230960.0
2001-08-02,2830.0,2860.0,2760.0,2810.0,284114.0,68089.0,24230960.0
2001-08-03,2950.0,3140.0,2900.0,3040.0,1231382.0,73662.0,24230960.0
2001-08-06,3070.0,3110.0,3010.0,3070.0,566478.0,74389.0,24230960.0
2001-08-07,3000.0,3270.0,2900.0,2960.0,1095900.0,71724.0,24230960.0
2001-08-08,2960.0,3050.0,2880.0,2920.0,434250.0,70754.0,24230960.0
2001-08-09,2750.0,2850.0,2710.0,2775.0,504520.0,67241.0,24230960.0
2001-08-10,2770.0,3000.0,2770.0,2850.0,732710.0,69058.0,24230960.0
2001-08-13,2850.0,2960.0,2815.0,2900.0,399730.0,70270.0,24230960.0
2001-08-14,2895.0,2910.0,2855.0,2890.0,361780.0,70027.0,24230960.0
2001-08-16,2850.0,2860.0,2800.0,2810.0,293730.0,68089.0,24230960.0
2001-08-17,2830.0,2930.0,2830.0,2920.0,449100.0,70754.0,24230960.0
2001-08-20,2920.0,3000.0,2800.0,2850.0,423030.0,69058.0,24230960.0
2001-08-21,2890.0,2890.0,2810.0,2810.0,228580.0,68089.0,24230960.0
2001-08-22,2770.0,2860.0,2770.0,2860.0,240960.0,69301.0,24230960.0
2001-08-23,2870.0,2880.0,2810.0,2815.0,197850.0,68210.0,24230960.0
2001-08-24,2830.0,2840.0,2755.0,2795.0,211070.0,67726.0,24230960.0
2001-08-27,2820.0,2830.0,2775.0,2780.0,210780.0,67362.0,24230960.0
2001-08-28,2730.0,2780.0,2710.0,2710.0,177490.0,65666.0,24230960.0
2001-08-29,2780.0,2880.0,2780.0,2840.0,721400.0,68816.0,24230960.0
2001-08-30,2840.0,2840.0,2710.0,2750.0,207830.0,66635.0,24230960.0
2001-08-31,2660.0,2680.0,2550.0,2560.0,356480.0,62031.0,24230960.0
