금호전기(001210),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2010-05-19,53446,53942,51165,53050,186470,370009.0,6916051.0
2010-05-20,52752,53049,48785,51067,150974,356177.0,6916051.0
2010-05-24,50372,51165,48934,48935,113356,341307.0,6916051.0
2010-05-25,47943,48488,44423,46604,165548,325054.0,6916051.0
2010-05-26,47100,49876,46703,49431,112751,344765.0,6916051.0
2010-05-27,48587,50570,47943,50472,113914,352027.0,6916051.0
2010-05-28,50769,51760,49480,49480,134994,345111.0,6916051.0
2010-05-31,49480,50471,49133,50472,63095,352027.0,6916051.0
2010-06-01,49876,50570,48587,48588,64622,338886.0,6916051.0
2010-06-03,49083,51165,48785,50769,73516,354102.0,6916051.0
2010-06-04,50570,52058,50174,51463,80080,358943.0,6916051.0
2010-06-07,49083,50174,48984,49381,67622,344419.0,6916051.0
2010-06-08,49579,50669,49430,49480,50818,345111.0,6916051.0
2010-06-09,49876,49975,47992,48042,66687,335083.0,6916051.0
2010-06-10,48240,48785,47596,47646,68536,332316.0,6916051.0
2010-06-11,48587,48984,47596,47695,82685,332662.0,6916051.0
2010-06-14,47843,48587,46901,47150,86732,328858.0,6916051.0
2010-06-15,47298,48686,47298,47894,72153,334045.0,6916051.0
2010-06-16,48637,48686,47893,48092,86619,335428.0,6916051.0
2010-06-17,48091,48686,45761,45762,260924,319176.0,6916051.0
2010-06-18,46604,47050,45860,46307,123015,322980.0,6916051.0
2010-06-21,46703,47100,46406,46505,80967,324363.0,6916051.0
2010-06-22,45910,47496,45910,47299,110932,329896.0,6916051.0
2010-06-23,47100,47298,46356,46406,74246,323671.0,6916051.0
2010-06-24,46406,46951,45959,46852,93046,326783.0,6916051.0
2010-06-25,46307,46753,45959,46505,43161,324363.0,6916051.0
2010-06-28,46753,47843,46703,47546,81413,331625.0,6916051.0
2010-06-29,47794,48785,46307,46505,127539,324363.0,6916051.0
2010-06-30,45612,46009,45315,45910,52150,320213.0,6916051.0
2010-07-01,45910,45910,44869,45167,88337,315026.0,6916051.0
2010-07-02,44968,45563,44274,44473,88823,310185.0,6916051.0
2010-07-05,44274,44423,42935,43332,77934,302231.0,6916051.0
2010-07-06,42886,44720,42786,44373,96026,309493.0,6916051.0
2010-07-07,44522,45017,44224,44225,37205,308456.0,6916051.0
2010-07-08,45017,45612,44323,44473,67744,310185.0,6916051.0
2010-07-09,44968,45265,44125,44621,60968,311222.0,6916051.0
2010-07-12,44918,45365,44224,45018,65420,313989.0,6916051.0
2010-07-13,45265,45910,44522,44572,96351,310876.0,6916051.0
2010-07-14,45017,45464,44720,45167,96185,315026.0,6916051.0
2010-07-15,45216,45216,44125,44274,105219,308802.0,6916051.0
2010-07-16,44472,47744,44323,47646,377003,332316.0,6916051.0
2010-07-19,48191,49232,48091,48389,275848,337503.0,6916051.0
2010-07-20,48587,48587,46703,46803,179836,326438.0,6916051.0
2010-07-21,47199,47298,45712,46059,143746,321251.0,6916051.0
2010-07-22,45860,46307,44224,44720,121583,311914.0,6916051.0
2010-07-23,45315,45315,43728,44175,117838,308110.0,6916051.0
2010-07-26,43728,45017,43728,44720,76527,311914.0,6916051.0
2010-07-27,45117,46207,44869,44869,77425,312951.0,6916051.0
2010-07-28,44918,45265,44522,44572,43154,310876.0,6916051.0
2010-07-29,44621,45216,43927,44026,44233,307073.0,6916051.0
2010-07-30,44323,44373,43679,44126,37442,307764.0,6916051.0
2010-08-02,44125,44918,44026,44522,40600,310531.0,6916051.0
2010-08-03,44918,44918,44274,44324,38422,309147.0,6916051.0
2010-08-04,44175,44224,43233,43729,63512,304998.0,6916051.0
2010-08-05,43828,43828,42390,42440,87829,296007.0,6916051.0
2010-08-06,42489,42489,41497,42142,44050,293932.0,6916051.0
2010-08-09,41944,43381,41944,42638,47096,297390.0,6916051.0
2010-08-10,42687,43480,42687,43134,29346,300848.0,6916051.0
2010-08-11,42737,42836,41547,41597,51427,290128.0,6916051.0
2010-08-12,40654,42142,40654,41696,43753,290820.0,6916051.0
2010-08-13,41696,42588,41696,42242,28862,294624.0,6916051.0
2010-08-16,42191,42439,41696,42192,21000,294278.0,6916051.0
2010-08-17,42241,42588,41944,42043,23414,293241.0,6916051.0
2010-08-18,42291,42836,42142,42142,29245,293932.0,6916051.0
2010-08-19,42241,42786,42241,42440,26250,296007.0,6916051.0
2010-08-20,42043,42241,41646,41944,35139,292549.0,6916051.0
2010-08-23,41993,42439,41349,41399,29488,288745.0,6916051.0
2010-08-24,41200,41200,40654,40952,29526,285633.0,6916051.0
2010-08-25,40456,40952,39861,40258,40740,280792.0,6916051.0
2010-08-26,40407,40704,39365,39465,50122,275259.0,6916051.0
2010-08-27,39068,39415,38671,38870,45229,271109.0,6916051.0
2010-08-30,39266,40060,39167,39316,35366,274221.0,6916051.0
2010-08-31,39018,39118,38176,38374,37550,267651.0,6916051.0
2010-09-01,38671,39118,38324,38870,32858,271109.0,6916051.0
2010-09-02,39564,40555,39266,40159,55904,280100.0,6916051.0
2010-09-03,40307,42241,39960,41597,91538,290128.0,6916051.0
2010-09-06,41844,42439,41051,41250,46091,287708.0,6916051.0
2010-09-07,41249,41497,40456,40605,26148,283212.0,6916051.0
2010-09-08,40010,40555,40010,40506,22613,282521.0,6916051.0
2010-09-09,40555,41150,40407,40407,27128,281829.0,6916051.0
2010-09-10,40605,41547,40555,40853,20662,284941.0,6916051.0
2010-09-13,41547,41547,40307,40358,33288,281483.0,6916051.0
2010-09-14,40853,40902,40208,40258,34508,280792.0,6916051.0
2010-09-15,40357,41299,40307,40853,29615,284941.0,6916051.0
2010-09-16,40952,41448,40654,40754,29267,284250.0,6916051.0
2010-09-17,40803,42191,40803,42043,74006,293241.0,6916051.0
2010-09-20,42489,42489,41349,41696,27659,290820.0,6916051.0
2010-09-24,41497,41646,40456,40952,34246,285633.0,6916051.0
2010-09-27,40952,41844,40754,40952,28648,285633.0,6916051.0
2010-09-28,40704,41646,40704,41250,34207,287708.0,6916051.0
2010-09-29,41349,42191,41349,41795,66987,291512.0,6916051.0
2010-09-30,41993,43282,41349,42936,92840,299465.0,6916051.0
2010-10-01,42985,43828,42737,43283,84279,301886.0,6916051.0
2010-10-04,43480,43530,42489,42489,46301,296353.0,6916051.0
2010-10-05,42043,42439,41844,42192,46615,294278.0,6916051.0
2010-10-06,42638,42737,41745,42043,58717,293241.0,6916051.0
2010-10-07,42043,44175,41795,43878,132137,306035.0,6916051.0
2010-10-08,43877,43877,42687,43035,68758,300157.0,6916051.0
2010-10-11,43034,43084,41844,41994,55074,292895.0,6916051.0
2010-10-12,41696,42439,41696,41994,25351,292895.0,6916051.0
2010-10-13,42291,43133,41993,42985,47820,299811.0,6916051.0
2010-10-14,43381,43530,42638,43134,62029,300848.0,6916051.0
2010-10-15,43480,43778,42638,43778,55513,305344.0,6916051.0
2010-10-18,44125,45563,44125,44919,225739,313297.0,6916051.0
2010-10-19,45117,45414,43629,43828,120479,305689.0,6916051.0
2010-10-20,43084,44125,43084,43828,63614,305689.0,6916051.0
2010-10-21,44075,45017,43927,44324,89126,309147.0,6916051.0
2010-10-22,44621,44869,43778,44026,61149,307073.0,6916051.0
2010-10-25,44026,44274,43332,43927,79060,306381.0,6916051.0
2010-10-26,44026,44819,43778,43778,92992,305344.0,6916051.0
2010-10-27,43877,43927,42638,42737,92262,298082.0,6916051.0
2010-10-28,42737,43233,41844,41845,70235,291857.0,6916051.0
2010-10-29,42191,42291,41101,41151,71330,287016.0,6916051.0
2010-11-01,41150,41150,40407,40952,65820,285633.0,6916051.0
2010-11-02,41150,41547,40803,41399,49487,288745.0,6916051.0
2010-11-03,41795,41844,41200,41200,43669,287362.0,6916051.0
2010-11-04,41299,42241,41249,41845,54383,291857.0,6916051.0
2010-11-05,42588,42588,41646,41696,47203,290820.0,6916051.0
2010-11-08,42291,42291,41349,41746,24499,291166.0,6916051.0
2010-11-09,41745,42043,41299,41448,31492,289091.0,6916051.0
2010-11-10,41745,42043,41101,41746,49216,291166.0,6916051.0
2010-11-11,41547,42043,40704,40705,79779,283904.0,6916051.0
2010-11-12,41051,41150,39118,39564,93413,275950.0,6916051.0
2010-11-15,39762,40357,39465,40209,35611,280446.0,6916051.0
2010-11-16,40208,40208,39316,39366,32796,274567.0,6916051.0
2010-11-17,39217,39762,38919,39564,33126,275950.0,6916051.0
2010-11-18,39564,40506,39465,40358,47645,281483.0,6916051.0
2010-11-19,40654,40853,40307,40705,34116,283904.0,6916051.0
2010-11-22,41150,42588,40853,42242,95816,294624.0,6916051.0
2010-11-23,42439,42538,41150,41399,56122,288745.0,6916051.0
2010-11-24,39365,41150,39365,40804,67781,284595.0,6916051.0
2010-11-25,41497,41497,40605,40605,41428,283212.0,6916051.0
2010-11-26,40555,40704,39266,39465,47162,275259.0,6916051.0
2010-11-29,39266,39861,39266,39316,27922,274221.0,6916051.0
2010-11-30,39365,39762,39316,39415,19520,274913.0,6916051.0
2010-12-01,39465,39712,39365,39713,16690,276988.0,6916051.0
2010-12-02,40159,40258,39613,40010,23698,279063.0,6916051.0
2010-12-03,40010,40506,39365,39465,33046,275259.0,6916051.0
2010-12-06,39514,39663,39217,39267,26265,273876.0,6916051.0
2010-12-07,39167,39415,38919,39168,26404,273184.0,6916051.0
2010-12-08,39018,39861,38969,39068,22478,272492.0,6916051.0
2010-12-09,39068,39712,39068,39713,22462,276988.0,6916051.0
2010-12-10,39613,39911,39365,39713,18929,276988.0,6916051.0
2010-12-13,39861,41696,39514,41101,67293,286670.0,6916051.0
2010-12-14,41150,41398,40803,40804,29824,284595.0,6916051.0
2010-12-15,40853,41349,40307,40655,32832,283558.0,6916051.0
2010-12-16,40654,41101,40456,40655,26151,283558.0,6916051.0
2010-12-17,41249,42191,40902,41250,81047,287708.0,6916051.0
2010-12-20,40258,40654,39911,40159,40105,280100.0,6916051.0
2010-12-21,40754,40754,40159,40258,37411,280792.0,6916051.0
2010-12-22,40654,41150,40506,40655,34154,283558.0,6916051.0
2010-12-23,40704,41051,40208,40209,22744,280446.0,6916051.0
2010-12-24,40060,40407,39960,39961,13725,278717.0,6916051.0
2010-12-27,39762,41051,39762,41002,26749,285979.0,6916051.0
2010-12-28,40853,41150,40605,40754,28873,284250.0,6916051.0
2010-12-29,40853,41002,40159,40804,30532,284595.0,6916051.0
2010-12-30,40754,40803,40456,40754,28130,284250.0,6916051.0
2011-01-03,41101,41844,40853,41845,68852,291857.0,6916051.0
2011-01-04,42142,42291,41696,42242,85999,294624.0,6916051.0
2011-01-05,42291,42291,41398,41399,47743,288745.0,6916051.0
2011-01-06,41299,42340,41299,42043,80473,293241.0,6916051.0
2011-01-07,42390,43828,42241,43332,173260,302231.0,6916051.0
2011-01-10,43332,43332,41795,41894,77051,292203.0,6916051.0
2011-01-11,41596,41646,41101,41151,68062,287016.0,6916051.0
2011-01-12,41200,41795,41051,41300,57060,288054.0,6916051.0
2011-01-13,41448,41448,40357,40506,82409,282521.0,6916051.0
2011-01-14,40506,40605,40208,40358,35634,281483.0,6916051.0
2011-01-17,40803,40803,40159,40159,35992,280100.0,6916051.0
2011-01-18,40109,41150,40010,40308,34873,281137.0,6916051.0
2011-01-19,40952,40952,40307,40358,24440,281483.0,6916051.0
2011-01-20,40357,40853,39663,40655,53172,283558.0,6916051.0
2011-01-21,40754,40754,39712,39713,34473,276988.0,6916051.0
2011-01-24,39712,40555,39564,40209,32456,280446.0,6916051.0
2011-01-25,40208,40605,39812,39862,38300,278025.0,6916051.0
2011-01-26,39712,40258,39564,39614,36896,276296.0,6916051.0
2011-01-27,39415,40357,39415,39663,65834,276642.0,6916051.0
2011-01-28,39762,40159,38969,39019,52230,272147.0,6916051.0
2011-01-31,38374,38622,38076,38176,50230,266268.0,6916051.0
2011-02-01,38622,39960,38473,39663,56832,276642.0,6916051.0
2011-02-07,40555,40605,39365,39515,34268,275605.0,6916051.0
2011-02-08,39960,40159,39316,39663,31843,276642.0,6916051.0
2011-02-09,39663,39663,38622,38771,22724,270418.0,6916051.0
2011-02-10,38870,39068,38374,38374,20306,267651.0,6916051.0
2011-02-11,38523,38820,37828,38077,42708,265576.0,6916051.0
2011-02-14,38126,38572,37680,37730,25019,263156.0,6916051.0
2011-02-15,37630,37729,36738,36738,42923,256240.0,6916051.0
2011-02-16,37184,37481,36837,37184,27148,259352.0,6916051.0
2011-02-17,37581,37878,36738,37085,31435,258660.0,6916051.0
2011-02-18,37333,37481,36837,37383,28504,260735.0,6916051.0
2011-02-21,37432,37432,36738,36738,28348,256240.0,6916051.0
2011-02-22,36738,36738,35498,35796,49493,249669.0,6916051.0
2011-02-23,35498,36292,35350,35350,27359,246557.0,6916051.0
2011-02-24,35300,35300,34457,34606,25708,241370.0,6916051.0
2011-02-25,34705,35498,34358,35300,18602,246211.0,6916051.0
2011-02-28,35201,35944,35102,35499,18077,247595.0,6916051.0
2011-03-02,35201,35548,35102,35449,13078,247249.0,6916051.0
2011-03-03,35151,35944,35151,35846,16482,250015.0,6916051.0
2011-03-04,35994,36143,35746,35895,25128,250361.0,6916051.0
2011-03-07,35845,35845,35201,35201,28661,245520.0,6916051.0
2011-03-08,35350,35350,34705,35251,31745,245866.0,6916051.0
2011-03-09,35300,35746,35250,35350,21248,246557.0,6916051.0
2011-03-10,35498,35548,34804,34805,31348,242753.0,6916051.0
2011-03-11,34209,34259,33713,34061,33940,237566.0,6916051.0
2011-03-14,33515,33912,32077,32375,54208,225809.0,6916051.0
2011-03-15,31929,32871,30689,30937,48489,215781.0,6916051.0
2011-03-16,31135,31730,30937,31384,27270,218893.0,6916051.0
2011-03-17,30441,30689,29945,30392,45549,211977.0,6916051.0
2011-03-18,30639,32276,30540,31929,42383,222697.0,6916051.0
2011-03-21,31829,33565,31829,33516,31783,233763.0,6916051.0
2011-03-22,33912,34011,32821,32921,37914,229613.0,6916051.0
2011-03-23,32920,33267,32623,32970,14725,229959.0,6916051.0
2011-03-24,33019,33713,33019,33516,18761,233763.0,6916051.0
2011-03-25,33813,35300,33515,34854,47274,243099.0,6916051.0
2011-03-28,35201,35300,34110,34309,25928,239295.0,6916051.0
2011-03-29,33912,34507,33813,34011,16206,237221.0,6916051.0
2011-03-30,34308,34606,34011,34111,18102,237912.0,6916051.0
2011-03-31,34259,35250,33912,35003,19419,244137.0,6916051.0
2011-04-01,35002,35697,35002,35449,27227,247249.0,6916051.0
2011-04-04,35697,35746,34755,34755,19501,242408.0,6916051.0
2011-04-05,35102,35597,34308,35548,27339,247940.0,6916051.0
2011-04-06,35399,36192,35002,35053,21664,244482.0,6916051.0
2011-04-07,35002,35201,34259,34507,27162,240679.0,6916051.0
2011-04-08,34308,34507,33862,33863,22878,236183.0,6916051.0
2011-04-11,33813,34308,33416,33516,19334,233763.0,6916051.0
2011-04-12,33168,33565,32970,32970,28230,229959.0,6916051.0
2011-04-13,32871,33366,32771,33317,19925,232379.0,6916051.0
2011-04-14,33218,33218,32573,32574,37605,227192.0,6916051.0
2011-04-15,32722,34606,32722,33416,38380,233071.0,6916051.0
2011-04-18,33416,33862,32424,32474,31386,226501.0,6916051.0
2011-04-19,32028,32871,31829,32871,38623,229267.0,6916051.0
2011-04-20,32970,34011,32920,33714,37078,235146.0,6916051.0
2011-04-21,34160,34160,32771,32821,39115,228921.0,6916051.0
2011-04-22,33317,33317,32325,32821,41725,228921.0,6916051.0
2011-04-25,33069,33168,32523,32821,32302,228921.0,6916051.0
2011-04-26,32821,33069,32028,32177,30670,224426.0,6916051.0
2011-04-27,32523,33465,32028,33020,48796,230304.0,6916051.0
2011-04-28,32970,32970,31730,31780,45040,221659.0,6916051.0
2011-04-29,31532,31631,30689,30888,36121,215435.0,6916051.0
2011-05-02,30937,31532,30937,31136,21432,217164.0,6916051.0
2011-05-03,31036,31780,31036,31731,24336,221314.0,6916051.0
2011-05-04,31730,31730,31135,31532,19426,219930.0,6916051.0
2011-05-06,31234,31532,30788,30937,18377,215781.0,6916051.0
2011-05-09,30392,30987,30392,30690,18348,214052.0,6916051.0
2011-05-11,30491,31532,30491,31285,21173,218201.0,6916051.0
2011-05-12,31086,31135,30590,30640,21533,213706.0,6916051.0
2011-05-13,30739,31135,30590,30937,20112,215781.0,6916051.0
2011-05-16,30739,30739,29846,30144,28684,210248.0,6916051.0
2011-05-17,29945,30193,29598,29599,25902,206444.0,6916051.0
2011-05-18,29747,29747,29053,29301,33603,204369.0,6916051.0
2011-05-19,29202,29549,28260,28260,31228,197107.0,6916051.0
2011-05-20,28408,28656,28061,28260,14400,197107.0,6916051.0
2011-05-23,27863,28656,27665,27913,40980,194687.0,6916051.0
2011-05-24,27466,28260,27466,27715,21379,193304.0,6916051.0
2011-05-25,27615,27714,26326,26327,37470,183621.0,6916051.0
2011-05-26,26723,26871,26326,26475,23972,184659.0,6916051.0
2011-05-27,26326,27714,26326,27021,24042,188462.0,6916051.0
2011-05-30,27020,27417,26376,26574,28412,185350.0,6916051.0
2011-05-31,26772,27367,26772,27269,21303,190191.0,6916051.0
2011-06-01,27268,27665,27119,27269,16511,190191.0,6916051.0
2011-06-02,26921,26921,26376,26376,22640,183967.0,6916051.0
2011-06-03,26376,26772,25781,25880,21116,180509.0,6916051.0
2011-06-07,25533,25880,25434,25484,18657,177743.0,6916051.0
2011-06-08,25384,25731,24938,25137,20237,175322.0,6916051.0
2011-06-09,25285,28904,25285,28905,79875,201603.0,6916051.0
2011-06-10,30144,30689,26425,26426,246971,184313.0,6916051.0
2011-06-13,26227,27070,26128,26327,35892,183621.0,6916051.0
2011-06-14,26276,26871,26029,26624,19659,185696.0,6916051.0
2011-06-15,26921,29152,26822,28657,74834,199874.0,6916051.0
2011-06-16,28111,28557,27466,27516,26238,191920.0,6916051.0
2011-06-17,28012,28904,27764,27864,36664,194341.0,6916051.0
2011-06-20,28161,28656,27813,27814,17607,193995.0,6916051.0
2011-06-21,27813,28260,27367,27913,21391,194687.0,6916051.0
2011-06-22,28408,29053,27962,28211,35197,196762.0,6916051.0
2011-06-23,28557,28557,27714,27913,18047,194687.0,6916051.0
2011-06-24,28210,29103,27913,29053,43501,202640.0,6916051.0
2011-06-27,28309,29152,28309,28855,17833,201257.0,6916051.0
2011-06-28,29202,29202,28111,28111,29162,196070.0,6916051.0
2011-06-29,28607,28706,28111,28161,18386,196416.0,6916051.0
2011-06-30,28359,28557,27913,27963,15247,195033.0,6916051.0
2011-07-01,28408,28954,28161,28508,32183,198836.0,6916051.0
2011-07-04,28706,30689,28557,29847,92952,208173.0,6916051.0
2011-07-05,30144,30639,29846,30392,46805,211977.0,6916051.0
2011-07-06,30342,30342,29747,30243,20918,210940.0,6916051.0
2011-07-07,30491,30491,30094,30095,27430,209902.0,6916051.0
2011-07-08,30144,30243,29499,29599,21693,206444.0,6916051.0
2011-07-11,29598,29896,29450,29549,18405,206098.0,6916051.0
2011-07-12,29350,29350,28359,28508,23562,198836.0,6916051.0
2011-07-13,28755,28755,27764,27764,33188,193649.0,6916051.0
2011-07-14,27962,28061,27417,27814,14184,193995.0,6916051.0
2011-07-15,27813,29003,27813,28756,20334,200565.0,6916051.0
2011-07-18,29251,30045,28359,29648,25849,206790.0,6916051.0
2011-07-19,29648,29747,28755,28954,20099,201949.0,6916051.0
2011-07-20,29549,29945,29053,29400,28886,205061.0,6916051.0
2011-07-21,29400,29499,28855,29153,16640,203332.0,6916051.0
2011-07-22,29301,29747,28904,29252,14473,204024.0,6916051.0
2011-07-25,29003,29053,28557,28706,13520,200220.0,6916051.0
2011-07-26,28706,29202,28458,28806,17289,200911.0,6916051.0
2011-07-27,28805,28855,28359,28359,17541,197799.0,6916051.0
2011-07-28,27962,28607,27863,28260,12980,197107.0,6916051.0
2011-07-29,28359,28954,28260,28508,17923,198836.0,6916051.0
2011-08-01,28855,29103,28656,28855,21701,201257.0,6916051.0
2011-08-02,28855,28855,27962,28508,16255,198836.0,6916051.0
2011-08-03,27615,28359,27169,27169,27484,189500.0,6916051.0
2011-08-04,27219,27665,26871,26922,15796,187771.0,6916051.0
2011-08-05,25682,25682,24145,24988,31764,174284.0,6916051.0
2011-08-08,24888,24938,22161,22856,38101,159415.0,6916051.0
2011-08-09,21219,21616,19435,21022,68442,146620.0,6916051.0
2011-08-10,21963,22558,21467,21716,55617,151462.0,6916051.0
2011-08-11,19831,22310,19831,21815,35620,152153.0,6916051.0
2011-08-12,22508,23500,22062,22063,33146,153882.0,6916051.0
2011-08-16,23004,23252,22459,23005,24355,160452.0,6916051.0
2011-08-17,23004,23599,22608,23501,18187,163910.0,6916051.0
2011-08-18,23500,23500,22409,22410,23712,156303.0,6916051.0
2011-08-19,21319,21566,20426,20427,26488,142471.0,6916051.0
2011-08-22,20575,20823,19732,20526,18414,143162.0,6916051.0
2011-08-23,21814,21814,20823,21170,15277,147658.0,6916051.0
2011-08-24,21319,21517,20426,21170,17573,147658.0,6916051.0
2011-08-25,21319,21666,20823,20823,13884,145237.0,6916051.0
2011-08-26,20624,21319,20575,21319,10321,148695.0,6916051.0
2011-08-29,21368,21914,21319,21914,18357,152845.0,6916051.0
2011-08-30,22112,22508,21963,22013,15469,153536.0,6916051.0
2011-08-31,22211,22211,21814,22162,11060,154574.0,6916051.0
2011-09-01,22161,23004,22062,22212,23946,154920.0,6916051.0
2011-09-02,22013,22211,21319,21765,21048,151807.0,6916051.0
2011-09-05,21467,21467,20972,21170,12610,147658.0,6916051.0
2011-09-06,20277,20525,19930,20427,33842,142471.0,6916051.0
2011-09-07,20674,21269,20674,21220,16587,148003.0,6916051.0
2011-09-08,21418,21616,20922,21319,13881,148695.0,6916051.0
2011-09-09,21517,21566,20872,20873,9129,145583.0,6916051.0
2011-09-14,21021,21021,20129,20228,9751,141087.0,6916051.0
2011-09-15,21071,21071,20030,20377,11368,142125.0,6916051.0
2011-09-16,20575,21914,20476,21914,26025,152845.0,6916051.0
2011-09-19,21418,22161,21071,21071,11642,146966.0,6916051.0
2011-09-20,20972,22558,20674,22013,25659,153536.0,6916051.0
2011-09-21,22013,22558,21517,22063,27695,153882.0,6916051.0
2011-09-22,21319,21715,21219,21269,13060,148349.0,6916051.0
2011-09-23,20624,20624,20030,20129,22136,140396.0,6916051.0
2011-09-26,20129,20575,17997,17997,26567,125526.0,6916051.0
2011-09-27,17848,19088,17848,18939,19989,132097.0,6916051.0
2011-09-28,18939,19187,18542,18543,12497,129330.0,6916051.0
2011-09-29,18046,19583,17997,19485,26547,135900.0,6916051.0
2011-09-30,19484,19831,19038,19485,10447,135900.0,6916051.0
2011-10-04,18294,18790,17947,18344,18474,127947.0,6916051.0
2011-10-05,18641,18691,17898,17898,10687,124835.0,6916051.0
2011-10-06,18542,19633,18245,18791,41105,131059.0,6916051.0
2011-10-07,19236,19534,19038,19187,14434,133826.0,6916051.0
2011-10-10,19187,20178,19187,19931,29001,139013.0,6916051.0
2011-10-11,21319,21319,20079,20228,29152,141087.0,6916051.0
2011-10-12,20079,20624,19682,20625,19290,143854.0,6916051.0
2011-10-13,21071,21170,20525,21121,31496,147312.0,6916051.0
2011-10-14,21120,21517,20624,21121,20968,147312.0,6916051.0
2011-10-17,21467,21467,20823,20972,29310,146274.0,6916051.0
2011-10-18,20327,20674,20277,20327,16143,141779.0,6916051.0
2011-10-19,20476,20823,20030,20774,20961,144891.0,6916051.0
2011-10-20,20525,21517,20129,20129,29854,140396.0,6916051.0
2011-10-21,20525,21219,20327,21170,20411,147658.0,6916051.0
2011-10-24,21319,21616,21021,21369,32243,149041.0,6916051.0
2011-10-25,21715,21715,20922,20922,32703,145929.0,6916051.0
2011-10-26,20674,20922,20476,20823,13390,145237.0,6916051.0
2011-10-27,21120,22707,21071,21964,94143,153191.0,6916051.0
2011-10-28,22508,22508,21517,21815,38821,152153.0,6916051.0
2011-10-31,22062,22657,21566,21964,29824,153191.0,6916051.0
2011-11-01,21467,22013,21467,21864,15788,152499.0,6916051.0
2011-11-02,21269,21467,21021,21418,16920,149387.0,6916051.0
2011-11-03,21666,21666,20624,20625,19831,143854.0,6916051.0
2011-11-04,21219,22013,21120,21567,26347,150424.0,6916051.0
2011-11-07,21914,24789,21715,24790,214154,172901.0,6916051.0
2011-11-08,25087,25186,23550,23550,133675,164256.0,6916051.0
2011-11-09,23798,23798,22806,22856,54543,159415.0,6916051.0
2011-11-10,22112,22211,21418,21617,47076,150770.0,6916051.0
2011-11-11,22161,22211,21368,21914,38713,152845.0,6916051.0
2011-11-14,22360,22955,22062,22410,37026,156303.0,6916051.0
2011-11-15,22062,22508,21814,21864,19327,152499.0,6916051.0
2011-11-16,22261,22806,21666,21666,38035,151116.0,6916051.0
2011-11-17,21666,22261,21666,21914,22243,152845.0,6916051.0
2011-11-18,21517,21765,21418,21617,19377,150770.0,6916051.0
2011-11-21,21566,21566,21120,21319,13092,148695.0,6916051.0
2011-11-22,20724,21616,20624,21269,17610,148349.0,6916051.0
2011-11-23,20972,21219,20377,20526,22010,143162.0,6916051.0
2011-11-24,20129,20525,20079,20327,13600,141779.0,6916051.0
2011-11-25,20327,20426,19782,19931,15846,139013.0,6916051.0
2011-11-28,20079,20525,20079,20427,11562,142471.0,6916051.0
2011-11-29,20525,21219,20525,21071,18449,146966.0,6916051.0
2011-11-30,20972,21566,20724,20724,13553,144545.0,6916051.0
2011-12-01,21418,21616,21120,21319,27692,148695.0,6916051.0
2011-12-02,21319,21319,20972,21121,12537,147312.0,6916051.0
2011-12-05,21517,22211,21120,22212,30760,154920.0,6916051.0
2011-12-06,22261,23946,22261,22856,122663,159415.0,6916051.0
2011-12-07,23004,23203,22310,22608,34041,157686.0,6916051.0
2011-12-08,22409,23004,22409,23005,15033,160452.0,6916051.0
2011-12-09,22409,22657,22161,22261,21072,155265.0,6916051.0
2011-12-12,22756,23649,22508,23054,33969,160798.0,6916051.0
2011-12-13,22558,22905,22459,22806,16383,159069.0,6916051.0
2011-12-14,22508,24343,22459,23996,63883,167368.0,6916051.0
2011-12-15,23996,25235,23599,24096,115779,168060.0,6916051.0
2011-12-16,24392,25285,23897,23897,60423,166677.0,6916051.0
2011-12-19,24045,24343,21814,22212,90640,154920.0,6916051.0
2011-12-20,22360,23450,22261,23451,51649,163565.0,6916051.0
2011-12-21,24293,24293,23500,23501,38877,163910.0,6916051.0
2011-12-22,23351,23550,22806,22806,21670,159069.0,6916051.0
2011-12-23,23203,24293,23103,23897,39620,166677.0,6916051.0
2011-12-26,23847,24690,23798,24343,30678,169789.0,6916051.0
2011-12-27,24392,24789,23401,23798,32060,165985.0,6916051.0
2011-12-28,23798,24343,23798,24294,19816,169443.0,6916051.0
2011-12-29,24244,24888,23996,24839,26508,173247.0,6916051.0
2012-01-02,24938,25582,24293,24889,48875,173593.0,6916051.0
2012-01-03,24888,24987,24293,24591,39292,171518.0,6916051.0
2012-01-04,24789,24938,24095,24096,31434,168060.0,6916051.0
2012-01-05,24541,24541,24045,24096,24716,168060.0,6916051.0
2012-01-06,24145,24293,23351,23600,30441,164602.0,6916051.0
2012-01-09,23550,23550,22608,22955,36914,160107.0,6916051.0
2012-01-10,23103,23798,23103,23600,21334,164602.0,6916051.0
2012-01-11,23599,23996,23203,23996,18949,167368.0,6916051.0
2012-01-12,23996,24194,23351,23748,26600,165639.0,6916051.0
2012-01-13,23550,24442,23500,23848,28996,166331.0,6916051.0
2012-01-16,23748,23798,23203,23302,19467,162527.0,6916051.0
2012-01-17,23450,24194,23401,23798,27794,165985.0,6916051.0
2012-01-18,23748,23847,23302,23302,22750,162527.0,6916051.0
2012-01-19,23599,24938,23500,24591,109356,171518.0,6916051.0
2012-01-20,24690,24789,24293,24740,41767,172555.0,6916051.0
2012-01-25,25037,25384,24492,25236,60281,176013.0,6916051.0
2012-01-26,25582,28111,25384,27269,314886,190191.0,6916051.0
2012-01-27,27566,28061,26921,27764,93998,193649.0,6916051.0
