동부제철(016380),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-01-05,194171,211648,192228,201942,81105,104003.0,20000488.0
2016-01-06,204659,204659,196503,198447,27764,102202.0,20000488.0
2016-01-07,198057,202330,188153,188544,117427,97102.0,20000488.0
2016-01-08,187183,188930,180970,188544,110251,97102.0,20000488.0
2016-01-11,191451,191451,181745,186602,34273,96102.0,20000488.0
2016-01-12,182718,188348,178834,178835,48415,92102.0,20000488.0
2016-01-13,179999,182522,178249,178252,35771,91802.0,20000488.0
2016-01-14,178249,183882,177279,180583,35025,93002.0,20000488.0
2016-01-15,186015,186015,176502,179029,29640,92202.0,20000488.0
2016-01-18,178640,182524,170873,176311,7215,90802.0,20000488.0
2016-01-19,178443,178443,168930,170874,35547,88002.0,20000488.0
2016-01-20,170875,175535,159221,159612,59122,82202.0,20000488.0
2016-01-21,165044,165044,159218,160388,32518,82602.0,20000488.0
2016-01-22,160385,196112,160385,172816,157657,89002.0,20000488.0
2016-01-25,175534,175534,167767,170291,18643,87702.0,20000488.0
2016-01-26,173396,173396,166990,166990,14234,86002.0,20000488.0
2016-01-27,170676,170676,163106,166214,13933,85602.0,20000488.0
2016-01-28,168152,168542,159219,162913,46072,83902.0,20000488.0
2016-01-29,163106,163106,152619,154563,94000,79602.0,20000488.0
2016-02-01,151452,156889,142522,143689,131694,74002.0,20000488.0
2016-02-02,141355,145435,139609,141359,33414,72802.0,20000488.0
2016-02-03,138639,143299,136695,140583,49392,72402.0,20000488.0
2016-02-04,142522,145629,140579,143689,24009,74002.0,20000488.0
2016-02-05,146794,166991,143687,145631,93551,75002.0,20000488.0
2016-02-11,146407,146407,135144,139417,49702,71802.0,20000488.0
2016-02-12,140776,141356,132036,138447,55551,71302.0,20000488.0
2016-02-15,140581,143687,97087,97087,399625,50001.0,20000488.0
2016-02-16,0,0,0,97087,437,50001.0,20000488.0
2016-02-17,0,0,0,97087,0,50001.0,20000488.0
2016-02-18,0,0,0,97087,0,,
2016-02-19,0,0,0,97087,0,,
2016-02-22,0,0,0,97087,0,,
2016-02-23,0,0,0,97087,0,,
2016-02-24,0,0,0,97087,0,,
2016-02-25,0,0,0,97087,0,,
2016-02-26,0,0,0,97087,0,,
2016-02-29,0,0,0,97087,0,,
2016-03-02,0,0,0,97087,0,,
2016-03-03,0,0,0,97087,0,,
2016-03-04,0,0,0,97087,0,,
2016-03-07,0,0,0,97087,0,,
2016-03-08,0,0,0,97087,0,,
2016-03-09,0,0,0,97087,0,,
2016-03-10,0,0,0,97087,0,,
2016-03-11,0,0,0,97087,0,,
2016-03-14,0,0,0,97087,0,,
2016-03-15,0,0,0,97087,0,,
2016-03-16,0,0,0,97087,0,,
2016-03-17,0,0,0,97087,0,,
2016-03-18,0,0,0,97087,0,,
2016-03-21,0,0,0,97087,0,,
2016-03-22,0,0,0,97087,0,,
2016-03-23,0,0,0,97087,0,,
2016-03-24,0,0,0,97087,0,,
2016-03-25,0,0,0,97087,0,,
2016-03-28,0,0,0,97087,0,,
2016-03-29,0,0,0,97087,0,,
2016-03-30,0,0,0,97087,0,,
2016-03-31,0,0,0,97087,0,,
2016-04-01,0,0,0,97087,0,,
2016-04-04,0,0,0,97087,0,,
2016-04-05,0,0,0,97087,0,,
2016-04-06,0,0,0,97087,0,,
2016-04-07,0,0,0,97087,0,,
2016-04-08,0,0,0,97087,0,,
2016-04-11,0,0,0,97087,0,,
2016-04-12,0,0,0,97087,0,,
2016-04-14,0,0,0,97087,0,,
2016-04-15,0,0,0,97087,0,,
2016-04-18,0,0,0,97087,0,,
2016-04-19,0,0,0,97087,0,,
2016-04-20,0,0,0,97087,0,,
2016-04-21,97088,126215,88834,93398,1907705,96202.0,20000488.0
2016-04-22,93782,93782,79609,82233,592330,84702.0,20000488.0
2016-04-25,80483,80580,71553,71553,465135,73702.0,20000488.0
2016-04-26,72909,76503,71843,73786,137560,76002.0,20000488.0
2016-04-27,76696,88345,75822,82913,754161,85402.0,20000488.0
2016-04-28,85436,90000,80580,90000,315933,92702.0,20000488.0
2016-04-29,0,0,0,90000,0,92702.0,20000488.0
2016-05-02,0,0,0,90000,0,,
2016-05-03,0,0,0,90000,0,,
2016-05-04,0,0,0,90000,0,,
2016-05-09,0,0,0,90000,0,,
2016-05-10,0,0,0,90000,0,,
2016-05-11,0,0,0,90000,0,,
2016-05-12,0,0,0,90000,0,,
2016-05-13,0,0,0,90000,0,,
2016-05-16,0,0,0,90000,0,,
2016-05-17,0,0,0,90000,0,,
2016-05-18,0,0,0,90000,0,,
2016-05-19,0,0,0,90000,0,,
2016-05-20,0,0,0,90000,0,,
2016-05-23,0,0,0,90000,0,,
2016-05-24,0,0,0,90000,0,,
2016-05-25,90000,90000,63000,63000,370630,472502.0,25000122.0
2016-05-26,63333,71166,59500,68333,257648,512503.0,25000122.0
2016-05-27,66666,71500,65000,65500,111336,491252.0,25000122.0
2016-05-30,64500,65333,58166,59167,113481,443752.0,25000122.0
2016-05-31,59833,62333,58166,60333,24858,452502.0,25000122.0
2016-06-01,60333,65833,60000,63333,100505,475002.0,25000122.0
2016-06-02,62666,64500,61333,64500,32390,483752.0,25000122.0
2016-06-03,63500,64666,59500,61167,21467,458752.0,25000122.0
2016-06-07,61166,62666,59666,60333,16209,452502.0,25000122.0
2016-06-08,61333,62000,60000,60667,21895,455002.0,25000122.0
2016-06-09,61333,64833,59666,63667,30266,477502.0,25000122.0
2016-06-10,63666,65333,62833,64333,18724,482502.0,25000122.0
2016-06-13,65166,65333,62166,64333,12200,482502.0,25000122.0
2016-06-14,63666,65833,61666,64333,15590,482502.0,25000122.0
2016-06-15,65666,65833,54333,57500,171389,431252.0,25000122.0
2016-06-16,58833,60166,54333,55667,29237,417502.0,25000122.0
2016-06-17,56166,56500,54000,55333,17814,415002.0,25000122.0
2016-06-20,55833,56000,53666,53833,27080,403752.0,25000122.0
2016-06-21,54666,57000,53666,54000,24874,405002.0,25000122.0
2016-06-22,56333,56333,53666,54333,18551,407502.0,25000122.0
2016-06-23,54999,54999,50999,52833,30471,396252.0,25000122.0
2016-06-24,53000,53999,46666,48833,40192,366252.0,25000122.0
2016-06-27,47000,57833,47000,53667,67813,402502.0,25000122.0
2016-06-28,53333,57333,51666,54000,22790,405002.0,25000122.0
2016-06-29,54833,55500,53333,54333,19679,407502.0,25000122.0
2016-06-30,54333,55833,53833,55333,14967,415002.0,25000122.0
2016-07-01,55833,59000,55666,57000,46058,427502.0,25000122.0
2016-07-04,55666,57000,54833,56500,27825,423752.0,25000122.0
2016-07-05,56833,57500,55833,57167,14006,428752.0,25000122.0
2016-07-06,57166,57666,55000,56000,17838,420002.0,25000122.0
2016-07-07,55833,56666,55666,55833,5886,418752.0,25000122.0
2016-07-08,56500,57166,55833,56667,11152,425002.0,25000122.0
2016-07-11,58000,58000,55833,57833,23724,433752.0,25000122.0
2016-07-12,57500,57666,56000,57167,10390,428752.0,25000122.0
2016-07-13,57500,58333,56666,56833,25878,426252.0,25000122.0
2016-07-14,57000,57333,54666,56333,13301,422502.0,25000122.0
2016-07-15,55833,58000,55833,56667,9320,425002.0,25000122.0
2016-07-18,57000,57000,55666,56000,5084,420002.0,25000122.0
2016-07-19,56500,56833,55333,55667,4136,417502.0,25000122.0
2016-07-20,56333,56333,55000,56333,6263,422502.0,25000122.0
2016-07-21,56333,56500,55500,56000,5740,420002.0,25000122.0
2016-07-22,56333,56333,54666,54833,9991,411252.0,25000122.0
2016-07-25,55833,55833,53666,54000,6064,405002.0,25000122.0
2016-07-26,54500,55166,53666,53667,10391,402502.0,25000122.0
2016-07-27,53333,53833,52166,53333,9354,400002.0,25000122.0
2016-07-28,54166,54833,52666,54000,4429,405002.0,25000122.0
2016-07-29,54333,54833,53166,54167,6023,406252.0,25000122.0
2016-08-01,54166,54666,53166,53167,5644,398752.0,25000122.0
2016-08-02,55000,55000,52833,53167,10440,398752.0,25000122.0
2016-08-03,52333,53833,51666,52167,7238,391252.0,25000122.0
2016-08-04,52833,52833,51000,51667,8506,387502.0,25000122.0
2016-08-05,51666,52333,51166,52167,3071,391252.0,25000122.0
2016-08-08,52166,53666,51666,51667,4812,387502.0,25000122.0
2016-08-09,52333,52333,50166,51833,6583,388752.0,25000122.0
2016-08-10,52166,52166,50500,51167,8638,383752.0,25000122.0
2016-08-11,51333,52666,50000,51167,4102,383752.0,25000122.0
2016-08-12,51333,54666,50833,53667,13611,402502.0,25000122.0
2016-08-16,55500,55500,53166,53667,4820,402502.0,25000122.0
2016-08-17,54833,55000,53333,54500,10630,408752.0,25000122.0
2016-08-18,53333,54666,53333,53667,3744,402502.0,25000122.0
2016-08-19,54833,54833,53166,54167,7119,406252.0,25000122.0
2016-08-22,55333,55333,53666,54000,4898,405002.0,25000122.0
2016-08-23,54666,54666,53333,53667,6365,402502.0,25000122.0
2016-08-24,53666,54833,52500,53833,10454,403752.0,25000122.0
2016-08-25,54000,66166,52666,56667,208411,425002.0,25000122.0
2016-08-26,55166,58000,54500,56167,17858,421252.0,25000122.0
2016-08-29,57833,58666,55166,55333,12104,415002.0,25000122.0
2016-08-30,57000,57000,53333,56167,19264,421252.0,25000122.0
2016-08-31,57166,57333,53500,54833,8553,411252.0,25000122.0
2016-09-01,55333,57166,54333,56667,29221,425002.0,25000122.0
2016-09-02,57500,58333,55166,57667,10575,432502.0,25000122.0
2016-09-05,58500,58500,56000,57500,8921,431252.0,25000122.0
2016-09-06,57666,57666,56000,56667,115823,425002.0,25000122.0
2016-09-07,58000,58000,56000,56167,15485,421252.0,25000122.0
2016-09-08,55000,56333,54666,55000,6174,412502.0,25000122.0
2016-09-09,56000,56000,52999,53833,8676,403752.0,25000122.0
2016-09-12,52333,53666,52000,52500,6225,393752.0,25000122.0
2016-09-13,52833,53333,51333,52000,8690,390002.0,25000122.0
2016-09-19,52000,52166,45500,48500,41512,363752.0,25000122.0
2016-09-20,49666,49666,48000,48167,11736,361252.0,25000122.0
2016-09-21,48666,50000,48333,49000,7042,367502.0,25000122.0
2016-09-22,48833,49666,48333,48833,9335,366252.0,25000122.0
2016-09-23,49166,49166,48166,48833,5059,366252.0,25000122.0
2016-09-26,48333,48833,47000,47667,7277,357502.0,25000122.0
2016-09-27,47666,50000,47166,49167,7095,368752.0,25000122.0
2016-09-28,49500,50666,48666,50167,15030,376252.0,25000122.0
2016-09-29,50166,50666,49166,50000,6230,375002.0,25000122.0
2016-09-30,50166,50333,48833,49500,4799,371252.0,25000122.0
2016-10-04,49666,50333,48333,49167,10519,368752.0,25000122.0
2016-10-05,50000,50000,48166,49333,4231,370002.0,25000122.0
2016-10-06,49166,49666,47333,48833,9785,366252.0,25000122.0
2016-10-07,49000,49000,46333,46500,10009,348752.0,25000122.0
2016-10-10,47000,47333,45833,46667,7621,350002.0,25000122.0
2016-10-11,47666,47666,46166,46333,2891,347502.0,25000122.0
2016-10-12,46333,47000,46166,46667,4577,350002.0,25000122.0
2016-10-13,47166,47166,45333,46333,5839,347502.0,25000122.0
2016-10-14,46499,46666,45333,46333,6849,347502.0,25000122.0
2016-10-17,46500,46500,44666,46167,6552,346252.0,25000122.0
2016-10-18,47000,47000,45000,46000,5153,345002.0,25000122.0
2016-10-19,45666,46666,44666,46167,3784,346252.0,25000122.0
2016-10-20,46333,49333,45000,46667,18044,350002.0,25000122.0
2016-10-21,46666,46666,45166,46167,8015,346252.0,25000122.0
2016-10-24,46500,46500,45166,45333,2679,340002.0,25000122.0
2016-10-25,45666,45666,44166,44833,6168,336252.0,25000122.0
2016-10-26,44833,45666,43500,45167,6443,338752.0,25000122.0
2016-10-27,45166,45333,43500,44500,6898,333752.0,25000122.0
2016-10-28,45666,45666,43666,44667,2778,335002.0,25000122.0
2016-10-31,46333,46333,41333,42667,10895,320002.0,25000122.0
2016-11-01,42333,43666,41333,42333,8542,317502.0,25000122.0
2016-11-02,43166,43166,39500,40333,13009,302501.0,25000122.0
2016-11-03,40000,41500,39500,40000,8285,300001.0,25000122.0
2016-11-04,40000,42999,39333,42333,14925,317502.0,25000122.0
2016-11-07,43166,50666,41833,45833,61919,343752.0,25000122.0
2016-11-08,46500,46500,43666,44333,5631,332502.0,25000122.0
2016-11-09,45000,47000,40333,46500,18223,348752.0,25000122.0
2016-11-10,46333,50000,44666,48333,20176,362502.0,25000122.0
2016-11-11,48000,48666,47000,48500,18313,363752.0,25000122.0
2016-11-14,48666,48666,47166,47667,3028,357502.0,25000122.0
2016-11-15,49499,49499,46166,47333,5411,355002.0,25000122.0
2016-11-16,48999,48999,46333,47000,3865,352502.0,25000122.0
2016-11-17,46333,48000,46333,48000,4148,360002.0,25000122.0
2016-11-18,48166,49666,46666,47000,3982,352502.0,25000122.0
2016-11-21,47500,47500,45333,47000,8407,352502.0,25000122.0
2016-11-22,46833,47000,45333,45667,13661,342502.0,25000122.0
2016-11-23,44999,46333,43499,44333,7104,332502.0,25000122.0
2016-11-24,44333,46000,44333,45500,2903,341252.0,25000122.0
2016-11-25,46666,47000,45166,46167,7134,346252.0,25000122.0
2016-11-28,46333,46999,45333,46833,2353,351252.0,25000122.0
2016-11-29,47666,47666,46666,47167,2321,353752.0,25000122.0
2016-11-30,46333,48000,46333,47667,5943,357502.0,25000122.0
2016-12-01,47499,48833,47333,48333,4513,362502.0,25000122.0
2016-12-02,48333,48666,47333,48333,2035,362502.0,25000122.0
2016-12-05,47666,49166,47500,48000,2845,360002.0,25000122.0
2016-12-06,48666,48666,47833,48167,5188,361252.0,25000122.0
2016-12-07,48166,48333,46833,47333,6930,355002.0,25000122.0
2016-12-08,47666,48833,47166,48833,1719,366252.0,25000122.0
2016-12-09,47500,48833,47500,48667,4336,365002.0,25000122.0
2016-12-12,49833,49833,48166,48500,2133,363752.0,25000122.0
2016-12-13,48666,48666,46333,48333,3583,362502.0,25000122.0
2016-12-14,47666,48333,47333,48167,4536,361252.0,25000122.0
2016-12-15,48333,48333,47333,48333,3681,362502.0,25000122.0
2016-12-16,48666,49000,48000,48667,3466,365002.0,25000122.0
2016-12-19,48666,48666,48000,48333,3064,362502.0,25000122.0
2016-12-20,48333,49333,46666,47667,8854,357502.0,25000122.0
2016-12-21,47666,48833,46999,48333,3744,362502.0,25000122.0
2016-12-22,47833,49000,46333,47333,4314,355002.0,25000122.0
2016-12-23,47666,47666,46833,47333,1248,355002.0,25000122.0
2016-12-26,47666,47833,46000,47333,3443,355002.0,25000122.0
2016-12-27,47333,48333,46166,47667,1577,357502.0,25000122.0
2016-12-28,48166,48500,47000,48000,3842,360002.0,25000122.0
2016-12-29,48166,48500,47000,48500,1784,363752.0,25000122.0
2017-01-02,49166,49166,47666,49000,4082,367502.0,25000122.0
2017-01-03,48500,49500,47833,49333,3908,370002.0,25000122.0
2017-01-04,50666,51666,49333,51000,14197,382502.0,25000122.0
2017-01-05,52000,52166,50666,52167,5737,391252.0,25000122.0
2017-01-06,52666,53333,51666,51667,3697,387502.0,25000122.0
2017-01-09,52333,55000,51000,52167,6396,391252.0,25000122.0
2017-01-10,52166,52166,46666,48000,62882,360002.0,25000122.0
2017-01-11,46666,48833,46000,47667,56637,357502.0,25000122.0
2017-01-12,47833,48666,46333,47833,11390,358752.0,25000122.0
2017-01-13,47666,47666,45833,47000,89736,352502.0,25000122.0
2017-01-16,47666,47833,45833,47667,10835,357502.0,25000122.0
2017-01-17,48666,48833,46333,46667,20897,350002.0,25000122.0
2017-01-18,46666,47333,44666,46333,13620,347502.0,25000122.0
2017-01-19,46000,46999,45500,46333,20781,347502.0,25000122.0
2017-01-20,47666,47666,43333,44500,21521,333752.0,25000122.0
2017-01-23,44333,44500,43333,43833,12825,328752.0,25000122.0
2017-01-24,43500,45166,43500,44500,8305,333752.0,25000122.0
2017-01-25,44500,45166,43166,44333,37633,332502.0,25000122.0
2017-01-26,45000,45000,43666,44167,1784,331252.0,25000122.0
2017-01-31,44833,46000,44500,45500,7782,341252.0,25000122.0
2017-02-01,46499,46499,45666,46333,3175,347502.0,25000122.0
2017-02-02,46499,46666,45333,46333,6817,347502.0,25000122.0
2017-02-03,46666,46833,45833,46667,86341,350002.0,25000122.0
2017-02-06,46000,46000,44333,45167,5781,338752.0,25000122.0
2017-02-07,45333,45333,44166,44667,2920,335002.0,25000122.0
2017-02-08,44833,44833,43166,44167,15896,331252.0,25000122.0
2017-02-09,44666,44833,42333,44167,4625,331252.0,25000122.0
2017-02-10,44333,44833,43166,44167,7906,331252.0,25000122.0
2017-02-13,44500,44500,43500,44167,3621,331252.0,25000122.0
2017-02-14,44166,44666,43000,43667,9298,327502.0,25000122.0
2017-02-15,43000,44000,42666,43667,11026,327502.0,25000122.0
2017-02-16,44166,44166,43000,43167,4348,323752.0,25000122.0
2017-02-17,43666,43833,42666,42833,4199,321252.0,25000122.0
2017-02-20,42999,43333,42333,42333,3304,317502.0,25000122.0
2017-02-21,43000,44000,43000,44000,5505,330002.0,25000122.0
2017-02-22,44000,44000,43000,43667,4311,327502.0,25000122.0
2017-02-23,43666,44166,43000,43667,2843,327502.0,25000122.0
2017-02-24,44000,44000,42833,43333,4174,325002.0,25000122.0
2017-02-27,44000,44000,43166,43833,3011,328752.0,25000122.0
2017-02-28,43833,44000,42666,42833,5554,321252.0,25000122.0
2017-03-02,43333,43833,42833,43000,2792,322502.0,25000122.0
2017-03-03,43499,43499,42833,43333,3400,325002.0,25000122.0
2017-03-06,43500,43666,42666,43000,5522,322502.0,25000122.0
2017-03-07,43000,43666,42666,43167,3721,323752.0,25000122.0
2017-03-08,44333,47166,43000,43000,84889,322502.0,25000122.0
2017-03-09,42833,43333,42666,43000,9305,322502.0,25000122.0
2017-03-10,42999,43166,42666,42833,5350,321252.0,25000122.0
2017-03-13,43666,43833,42833,43000,2448,322502.0,25000122.0
2017-03-14,43833,44000,43000,43167,2240,323752.0,25000122.0
2017-03-15,43166,45666,43000,43500,12449,326252.0,25000122.0
2017-03-16,44166,44166,43000,44000,11965,330002.0,25000122.0
2017-03-17,44833,45000,43500,43500,17140,326252.0,25000122.0
2017-03-20,44000,44000,42833,43167,2512,323752.0,25000122.0
2017-03-21,43666,44666,42666,43667,44912,327502.0,25000122.0
2017-03-22,43666,43833,42666,42667,14816,320002.0,25000122.0
2017-03-23,43333,43333,42333,42667,8903,320002.0,25000122.0
2017-03-24,43000,43000,42333,42667,3640,320002.0,25000122.0
2017-03-27,42833,42833,40666,41500,11132,311252.0,25000122.0
2017-03-28,42500,42500,41166,41667,7105,312502.0,25000122.0
2017-03-29,42000,42000,40833,41667,3575,312502.0,25000122.0
2017-03-30,41000,41833,40833,41167,3663,308752.0,25000122.0
2017-03-31,41500,41500,41000,41167,3673,308752.0,25000122.0
2017-04-03,41500,41500,39833,41500,10554,311252.0,25000122.0
2017-04-04,41500,41833,40833,41500,5843,311252.0,25000122.0
2017-04-05,41666,41666,40833,41333,3445,310002.0,25000122.0
2017-04-06,41499,41499,40333,40833,4380,306251.0,25000122.0
2017-04-07,41000,43666,40333,42000,24014,315002.0,25000122.0
2017-04-10,42000,42166,41500,41667,7264,312502.0,25000122.0
2017-04-11,41999,41999,41333,41333,8771,310002.0,25000122.0
2017-04-12,41666,41833,41000,41000,8158,307502.0,25000122.0
2017-04-13,40999,41666,40833,41333,5463,310002.0,25000122.0
2017-04-14,41666,41666,40833,41000,6016,307502.0,25000122.0
2017-04-17,41333,42500,40666,42500,42389,318752.0,25000122.0
2017-04-18,43166,44833,42500,44000,48307,330002.0,25000122.0
2017-04-19,43333,44833,42833,44667,21051,335002.0,25000122.0
2017-04-20,44333,45166,43666,44333,11206,332502.0,25000122.0
2017-04-21,45000,45000,44333,44500,15180,333752.0,25000122.0
2017-04-24,46166,49000,45166,47167,71029,353752.0,25000122.0
2017-04-25,47333,47666,46666,47500,15061,356252.0,25000122.0
2017-04-26,48000,49000,47666,48500,25791,363752.0,25000122.0
2017-04-27,49333,50166,48500,50000,19442,375002.0,25000122.0
2017-04-28,50000,54333,49666,51667,64202,387502.0,25000122.0
2017-05-02,50666,52166,50500,51000,20838,382502.0,25000122.0
2017-05-04,51000,52166,50666,51167,15651,383752.0,25000122.0
2017-05-08,52833,52833,50000,50167,11460,376252.0,25000122.0
2017-05-10,50166,50666,48333,48500,28840,363752.0,25000122.0
2017-05-11,49333,50499,48333,50333,15492,377502.0,25000122.0
2017-05-12,50166,51500,49833,50167,11617,376252.0,25000122.0
2017-05-15,49333,50166,48666,49167,6304,368752.0,25000122.0
2017-05-16,50166,50166,49000,49500,7144,371252.0,25000122.0
2017-05-17,50166,51666,48833,50000,27831,375002.0,25000122.0
2017-05-18,50333,50333,49166,50000,11312,375002.0,25000122.0
2017-05-19,49333,50333,48333,49167,15647,368752.0,25000122.0
2017-05-22,49000,49166,47833,48667,14464,365002.0,25000122.0
2017-05-23,48166,52500,48166,50667,47655,380002.0,25000122.0
2017-05-24,51166,51166,48166,49500,16807,371252.0,25000122.0
2017-05-25,49000,51000,48666,50000,20660,375002.0,25000122.0
2017-05-26,50000,50500,48666,49667,11394,372502.0,25000122.0
2017-05-29,49833,51000,49000,49167,21860,368752.0,25000122.0
2017-05-30,49833,50333,48833,49333,20332,370002.0,25000122.0
2017-05-31,49833,49833,48666,49833,14688,373752.0,25000122.0
2017-06-01,50000,51166,49833,50667,21021,380002.0,25000122.0
2017-06-02,51166,51500,50166,51000,14530,382502.0,25000122.0
2017-06-05,51333,51333,50166,50667,10497,380002.0,25000122.0
2017-06-07,51166,51166,49000,50000,26747,375002.0,25000122.0
2017-06-08,49833,50000,46500,47167,94448,353752.0,25000122.0
2017-06-09,46500,47000,45000,45333,147103,340002.0,25000122.0
2017-06-12,46000,46500,43500,45167,50351,338752.0,25000122.0
2017-06-13,46000,46333,45333,46000,16341,345002.0,25000122.0
2017-06-14,45666,46333,44333,44833,40335,336252.0,25000122.0
2017-06-15,44833,45500,44666,45167,10616,338752.0,25000122.0
2017-06-16,45333,45333,44333,44833,11167,336252.0,25000122.0
2017-06-19,45000,45000,43666,44000,14696,330002.0,25000122.0
2017-06-20,44333,44333,42333,42667,20341,320002.0,25000122.0
2017-06-21,43166,43166,41666,42167,5480,316252.0,25000123.0
2017-06-22,41666,42000,41166,41667,13879,312502.0,25000123.0
2017-06-23,42166,42166,41166,41833,11718,313752.0,25000123.0
2017-06-26,43000,43333,41500,41500,7165,311252.0,25000123.0
2017-06-27,41666,42833,41666,42167,5088,316252.0,25000123.0
2017-06-28,42000,43666,42000,43000,8936,322502.0,25000123.0
2017-06-29,42499,43666,42499,43333,7401,325002.0,25000123.0
2017-06-30,42666,43166,42500,43000,5849,322502.0,25000123.0
2017-07-03,43000,43666,42333,43667,8824,327502.0,25000123.0
2017-07-04,44000,44000,42333,43167,4523,323752.0,25000123.0
2017-07-05,43166,43333,42333,42667,2971,320002.0,25000123.0
2017-07-06,43000,43166,42500,42500,3544,318752.0,25000123.0
2017-07-07,42833,42833,42000,42500,3346,318752.0,25000123.0
2017-07-10,42833,43000,41666,41667,4348,312502.0,25000123.0
2017-07-11,42000,42000,41166,41667,4848,312502.0,25000123.0
2017-07-12,41833,42166,41000,41833,6220,313752.0,25000123.0
2017-07-13,41833,41833,40833,41500,5338,311252.0,25000123.0
2017-07-14,41666,41666,39833,41167,16641,308752.0,25000123.0
2017-07-17,41166,41166,39500,40667,10618,305002.0,25000123.0
2017-07-18,40333,40500,39000,39333,15582,295001.0,25000123.0
2017-07-19,39666,40000,38333,39333,15209,295001.0,25000123.0
2017-07-20,39333,41500,39333,41000,14207,307502.0,25000123.0
2017-07-21,41333,42666,41166,41167,6809,308752.0,25000123.0
2017-07-24,41333,41666,40833,41333,3915,310002.0,25000123.0
2017-07-25,41833,41833,40666,41667,8096,312502.0,25000123.0
2017-07-26,41833,42166,40666,40667,12894,305002.0,25000123.0
2017-07-27,40666,41333,40500,40667,4126,305002.0,25000123.0
2017-07-28,41000,41333,40333,40833,8199,306252.0,25000123.0
2017-07-31,40000,41000,40000,40667,5404,305002.0,25000123.0
2017-08-01,41000,41000,40000,40667,5102,305002.0,25000123.0
2017-08-02,40666,40666,39333,40333,2441,302501.0,25000123.0
2017-08-03,40000,40166,39333,39667,7573,297501.0,25000123.0
2017-08-04,39499,41499,39499,40833,7337,306252.0,25000123.0
2017-08-07,40833,42000,40666,42000,7279,315002.0,25000123.0
2017-08-08,41833,41833,40999,41333,1858,310002.0,25000123.0
2017-08-09,41166,41166,39000,40500,6218,303751.0,25000123.0
2017-08-10,41666,41666,39833,40000,7461,300001.0,25000123.0
2017-08-11,40166,41000,39333,39833,12483,298751.0,25000123.0
2017-08-14,40500,41166,39666,40500,5604,303751.0,25000123.0
2017-08-16,40000,41000,39666,39833,12976,298751.0,25000123.0
2017-08-17,40666,40666,39166,39833,9013,298751.0,25000123.0
2017-08-18,40000,40000,39000,39500,5903,296251.0,25000123.0
2017-08-21,39833,40000,39166,39500,3731,296251.0,25000123.0
2017-08-22,39500,39666,38833,39333,2854,295001.0,25000123.0
2017-08-23,39166,39333,38833,39000,3060,292501.0,25000123.0
2017-08-24,39000,39166,37333,38167,18286,286251.0,25000123.0
2017-08-25,38166,38333,36666,38000,6027,285001.0,25000123.0
2017-08-28,38166,38166,34500,36333,30568,272501.0,25000123.0
2017-08-29,36000,36333,34666,36000,10342,270001.0,25000123.0
2017-08-30,35666,36333,35166,35667,4016,267501.0,25000123.0
2017-08-31,36166,36166,34833,35333,4682,265001.0,25000123.0
2017-09-01,35333,35500,34166,35167,18299,263751.0,25000123.0
2017-09-04,34833,34833,33000,33267,35139,249501.0,25000123.0
2017-09-05,33266,33833,33000,33033,15003,247751.0,25000123.0
2017-09-06,33033,33266,32766,33033,8272,247751.0,25000123.0
2017-09-07,33266,33333,32766,33100,7039,248251.0,25000123.0
2017-09-08,33300,33300,32033,32233,7910,241751.0,25000123.0
2017-09-11,32233,32233,30966,30967,16063,232251.0,25000123.0
2017-09-12,30500,30566,27900,28333,93129,212501.0,25000123.0
2017-09-13,28333,28466,27900,28333,30504,212501.0,25000123.0
2017-09-14,28600,28600,27400,27467,24554,206001.0,25000123.0
2017-09-15,27366,27366,25300,25333,67839,190001.0,25000123.0
2017-09-18,25300,28333,25300,26000,60014,195001.0,25000123.0
2017-09-19,26033,27500,26033,27067,11564,203001.0,25000123.0
2017-09-20,26600,27566,26066,26467,11641,198501.0,25000123.0
2017-09-21,26466,26933,25833,26100,7308,195751.0,25000123.0
2017-09-22,26266,26266,23700,24433,20976,183251.0,25000123.0
2017-09-25,24433,24666,23733,23733,10358,178001.0,25000123.0
2017-09-26,23233,24266,22900,23300,11672,174751.0,25000123.0
2017-09-27,23700,23700,23000,23467,6948,176001.0,25000123.0
2017-09-28,23566,23900,23533,23633,1623,177251.0,25000123.0
2017-09-29,23833,24866,23800,24867,13915,186501.0,25000123.0
2017-10-10,25433,25466,24433,25000,12855,187501.0,25000123.0
2017-10-11,25400,25433,24633,24733,2271,185501.0,25000123.0
2017-10-12,24833,24866,24099,24300,5902,182251.0,25000123.0
2017-10-13,24266,24666,23733,23800,7373,178501.0,25000123.0
2017-10-16,23800,24133,23433,23467,5488,176001.0,25000123.0
2017-10-17,23466,23900,23333,23733,7889,178001.0,25000123.0
2017-10-18,24033,24033,23666,23767,2676,178251.0,25000123.0
2017-10-19,23766,24466,23500,24400,7625,183001.0,25000123.0
2017-10-20,24400,25000,24400,24900,7667,186751.0,25000123.0
2017-10-23,25400,25400,24500,24500,1883,183751.0,25000123.0
2017-10-24,24833,24833,24266,24400,3069,183001.0,25000123.0
2017-10-25,24200,24333,24000,24267,2958,182001.0,25000123.0
2017-10-26,24266,24933,23766,24567,2904,184251.0,25000123.0
2017-10-27,24966,25166,24133,24667,4254,185001.0,25000123.0
2017-10-30,24866,24866,24300,24533,7686,184001.0,25000123.0
