아세아(002030),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2016-02-18,89800,93400,89800,93200,3351,204203.0,2191024.0
2016-02-19,91800,96000,91800,96000,4154,210338.0,2191024.0
2016-02-22,96000,98400,94300,98400,3573,215597.0,2191024.0
2016-02-23,97500,99400,97000,99400,1079,217788.0,2191024.0
2016-02-24,99400,102000,97500,101500,2412,222389.0,2191024.0
2016-02-25,100000,104500,100000,104000,2243,227866.0,2191024.0
2016-02-26,103000,105000,102500,105000,1447,230058.0,2191024.0
2016-02-29,105000,109000,103000,108000,2156,236631.0,2191024.0
2016-03-02,108000,110000,106000,109500,3463,239917.0,2191024.0
2016-03-03,109500,112000,108500,111000,4316,243204.0,2191024.0
2016-03-04,111000,112500,110000,112500,1567,246490.0,2191024.0
2016-03-07,113000,113000,108500,111500,2489,244299.0,2191024.0
2016-03-08,110000,112500,110000,112000,1960,245395.0,2191024.0
2016-03-09,113500,113500,109000,110000,1869,241013.0,2191024.0
2016-03-10,110000,111000,108000,110000,2813,241013.0,2191024.0
2016-03-11,109500,110000,104000,105000,4550,230058.0,2191024.0
2016-03-14,105000,106000,101000,101500,9634,222389.0,2191024.0
2016-03-15,101500,104500,101500,102500,3432,224580.0,2191024.0
2016-03-16,102500,104500,102000,104000,2092,227866.0,2191024.0
2016-03-17,104000,105000,102500,102500,2452,224580.0,2191024.0
2016-03-18,103500,104500,101000,101500,1822,222389.0,2191024.0
2016-03-21,101500,103000,101000,102500,2921,224580.0,2191024.0
2016-03-22,102500,102500,99800,101000,2801,221293.0,2191024.0
2016-03-23,101000,103500,99700,103000,3120,225675.0,2191024.0
2016-03-24,103000,103500,101500,102000,4198,223484.0,2191024.0
2016-03-25,102000,104000,101500,102000,2819,223484.0,2191024.0
2016-03-28,102000,103500,101000,101000,2991,221293.0,2191024.0
2016-03-29,101000,101500,99600,101000,10239,221293.0,2191024.0
2016-03-30,101000,104000,101000,103500,3923,226771.0,2191024.0
2016-03-31,104000,107000,104000,106000,4333,232249.0,2191024.0
2016-04-01,107000,107000,105000,106000,2331,232249.0,2191024.0
2016-04-04,107000,109500,104000,108500,5011,237726.0,2191024.0
2016-04-05,108500,109500,106500,108500,6875,237726.0,2191024.0
2016-04-06,108500,109500,107500,109500,1329,239917.0,2191024.0
2016-04-07,109500,110000,108500,109500,2936,239917.0,2191024.0
2016-04-08,109500,110500,108500,110500,1185,242108.0,2191024.0
2016-04-11,110500,112000,109500,112000,1053,245395.0,2191024.0
2016-04-12,112500,112500,110000,110500,2101,242108.0,2191024.0
2016-04-14,110000,111500,107000,108500,3091,237726.0,2191024.0
2016-04-15,109000,110500,107000,110000,1501,241013.0,2191024.0
2016-04-18,110000,110000,107500,108500,3470,237726.0,2191024.0
2016-04-19,108500,110000,108000,108500,795,237726.0,2191024.0
2016-04-20,108000,109500,108000,109000,2159,238822.0,2191024.0
2016-04-21,109000,109000,108500,108500,293,237726.0,2191024.0
2016-04-22,108500,109500,108500,109500,1882,239917.0,2191024.0
2016-04-25,108500,110000,108000,109000,3718,238822.0,2191024.0
2016-04-26,109000,110000,108000,110000,6601,241013.0,2191024.0
2016-04-27,110000,110500,109000,110500,1522,242108.0,2191024.0
2016-04-28,111000,111500,109500,111500,4701,244299.0,2191024.0
2016-04-29,110000,118000,109500,116500,13488,255254.0,2191024.0
2016-05-02,114000,117000,113500,114000,1465,249777.0,2191024.0
2016-05-03,115000,115000,113000,113500,838,248681.0,2191024.0
2016-05-04,113500,114000,111500,111500,4360,244299.0,2191024.0
2016-05-09,112000,113000,111000,113000,2042,247586.0,2191024.0
2016-05-10,113000,114000,111500,113500,1394,248681.0,2191024.0
2016-05-11,113500,114500,112000,114500,3124,250872.0,2191024.0
2016-05-12,114500,114500,112500,114000,2709,249777.0,2191024.0
2016-05-13,113500,114000,111500,111500,1658,244299.0,2191024.0
2016-05-16,111000,111000,106500,109000,5806,238822.0,2191024.0
2016-05-17,109000,110000,105500,109000,6645,238822.0,2191024.0
2016-05-18,107500,112500,107500,112500,3455,246490.0,2191024.0
2016-05-19,110000,113000,109000,112500,5398,246490.0,2191024.0
2016-05-20,111000,112500,110000,110000,3997,241013.0,2191024.0
2016-05-23,108500,110500,107500,110500,2419,242108.0,2191024.0
2016-05-24,110500,111500,110500,111000,1086,243204.0,2191024.0
2016-05-25,111000,112000,110000,112000,657,245395.0,2191024.0
2016-05-26,112000,113000,108000,113000,1981,247586.0,2191024.0
2016-05-27,111000,114000,110500,112000,1826,245395.0,2191024.0
2016-05-30,111500,113000,110000,112500,1610,246490.0,2191024.0
2016-05-31,112500,113500,111000,113500,2186,248681.0,2191024.0
2016-06-01,113500,114500,113500,114500,2220,250872.0,2191024.0
2016-06-02,114500,114500,109500,112000,4003,245395.0,2191024.0
2016-06-03,110500,112500,109500,110000,1134,241013.0,2191024.0
2016-06-07,109500,111000,108500,109500,1706,239917.0,2191024.0
2016-06-08,109000,109000,103500,103500,14451,226771.0,2191024.0
2016-06-09,104000,104000,97300,101000,27428,221293.0,2191024.0
2016-06-10,101000,105000,98600,103500,7395,226771.0,2191024.0
2016-06-13,103000,104000,102000,102000,2512,223484.0,2191024.0
2016-06-14,102000,103000,100500,102500,2045,224580.0,2191024.0
2016-06-15,101500,102500,99100,99100,1953,217130.0,2191024.0
2016-06-16,99200,101000,98900,100000,3869,219102.0,2191024.0
2016-06-17,97600,100500,97600,99800,2582,218664.0,2191024.0
2016-06-20,99700,101500,98500,100500,1391,220198.0,2191024.0
2016-06-21,99500,101500,99500,101000,1245,221293.0,2191024.0
2016-06-22,101000,103500,100000,103500,1884,226771.0,2191024.0
2016-06-23,103000,105000,102500,105000,3028,230058.0,2191024.0
2016-06-24,105000,105500,100000,103000,3167,225675.0,2191024.0
2016-06-27,101000,102500,100500,101000,802,221293.0,2191024.0
2016-06-28,100500,101500,100000,100500,390,220198.0,2191024.0
2016-06-29,100000,100500,99300,100000,32552,219102.0,2191024.0
2016-06-30,101000,102000,100000,101500,1041,222389.0,2191024.0
2016-07-01,101500,103500,100000,101000,4434,221293.0,2191024.0
2016-07-04,101000,103000,100000,103000,4521,225675.0,2191024.0
2016-07-05,104000,104000,102500,104000,3386,227866.0,2191024.0
2016-07-06,104000,104500,101500,104000,3488,227866.0,2191024.0
2016-07-07,105000,105000,101500,103000,3637,225675.0,2191024.0
2016-07-08,103000,103000,99800,99800,2573,218664.0,2191024.0
2016-07-11,101500,101500,99100,99600,2337,218226.0,2191024.0
2016-07-12,99100,100000,97600,99800,3730,218664.0,2191024.0
2016-07-13,99600,102000,97800,98300,5830,215378.0,2191024.0
2016-07-14,99500,101000,98000,100500,2748,220198.0,2191024.0
2016-07-15,100500,103000,99500,102500,4977,224580.0,2191024.0
2016-07-18,102500,104500,102000,103500,2814,226771.0,2191024.0
2016-07-19,102500,104000,101000,102000,5102,223484.0,2191024.0
2016-07-20,102000,105000,101000,104500,2192,228962.0,2191024.0
2016-07-21,104500,105000,103000,105000,1408,230058.0,2191024.0
2016-07-22,103500,106000,103500,106000,1525,232249.0,2191024.0
2016-07-25,104500,107000,104500,105500,2245,231153.0,2191024.0
2016-07-26,105500,107000,104500,106500,1086,233344.0,2191024.0
2016-07-27,105500,107000,104000,104000,1052,227866.0,2191024.0
2016-07-28,103000,106000,103000,105000,1059,230058.0,2191024.0
2016-07-29,104000,105500,102500,105500,3686,231153.0,2191024.0
2016-08-01,104000,107000,104000,105500,579,231153.0,2191024.0
2016-08-02,105000,106000,105000,106000,1654,232249.0,2191024.0
2016-08-03,105500,106500,104500,106000,1109,232249.0,2191024.0
2016-08-04,106000,107000,105000,106000,1758,232249.0,2191024.0
2016-08-05,105500,106000,104500,105000,933,230058.0,2191024.0
2016-08-08,104500,106000,104000,104500,1401,228962.0,2191024.0
2016-08-09,104500,104500,103500,104500,222,228962.0,2191024.0
2016-08-10,104500,104500,102000,102000,2285,223484.0,2191024.0
2016-08-11,102000,103000,101000,101000,1344,221293.0,2191024.0
2016-08-12,102000,103000,101000,103000,3999,225675.0,2191024.0
2016-08-16,104000,104000,102000,102500,3496,224580.0,2191024.0
2016-08-17,102500,104000,102500,103000,2623,225675.0,2191024.0
2016-08-18,103000,104000,103000,103000,2187,225675.0,2191024.0
2016-08-19,103000,103500,101500,102500,2894,224580.0,2191024.0
2016-08-22,102000,102000,100000,101500,3152,222389.0,2191024.0
2016-08-23,101000,101500,99900,100000,4428,219102.0,2191024.0
2016-08-24,100000,102000,100000,100500,502,220198.0,2191024.0
2016-08-25,100000,102500,100000,102000,1076,223484.0,2191024.0
2016-08-26,101000,102000,100500,102000,1159,223484.0,2191024.0
2016-08-29,103000,103000,99800,100500,3030,220198.0,2191024.0
2016-08-30,100000,101000,99200,99200,2849,217350.0,2191024.0
2016-08-31,99300,100500,98600,99500,2672,218007.0,2191024.0
2016-09-01,100000,100500,99000,99900,1999,218883.0,2191024.0
2016-09-02,100000,100500,99400,99900,2149,218883.0,2191024.0
2016-09-05,99900,101500,99800,101500,1290,222389.0,2191024.0
2016-09-06,101000,101000,100000,101000,1409,221293.0,2191024.0
2016-09-07,101000,101500,100500,101000,1838,221293.0,2191024.0
2016-09-08,101000,102500,100500,102500,3047,224580.0,2191024.0
2016-09-09,101500,102000,100000,100500,2867,220198.0,2191024.0
2016-09-12,100000,100000,99000,99900,602,218883.0,2191024.0
2016-09-13,100500,100500,99300,100500,1588,220198.0,2191024.0
2016-09-19,99800,103000,99300,101500,2245,222389.0,2191024.0
2016-09-20,101000,102000,100000,102000,5617,223484.0,2191024.0
2016-09-21,101000,102500,101000,101000,1200,221293.0,2191024.0
2016-09-22,101000,102000,100500,102000,348,223484.0,2191024.0
2016-09-23,101000,102000,99300,101000,899,221293.0,2191024.0
2016-09-26,101000,101000,99600,100500,1536,220198.0,2191024.0
2016-09-27,99500,101000,98300,101000,6050,221293.0,2191024.0
2016-09-28,100000,101000,99400,100000,925,219102.0,2191024.0
2016-09-29,99500,100000,98600,99700,1895,218445.0,2191024.0
2016-09-30,99000,99600,98700,99600,1072,218226.0,2191024.0
2016-10-04,98600,101000,98300,99900,3805,218883.0,2191024.0
2016-10-05,100000,100000,98500,99400,2534,217788.0,2191024.0
2016-10-06,98600,99500,98200,98500,2550,215816.0,2191024.0
2016-10-07,99400,102500,99200,100500,1621,220198.0,2191024.0
2016-10-10,100500,100500,99400,99700,1585,218445.0,2191024.0
2016-10-11,99200,100500,99200,100000,1082,219102.0,2191024.0
2016-10-12,100000,102500,99800,100000,2231,219102.0,2191024.0
2016-10-13,101500,101500,100500,101000,1081,221293.0,2191024.0
2016-10-14,100500,101500,99600,99600,1065,218226.0,2191024.0
2016-10-17,99700,102000,95100,100000,3020,219102.0,2191024.0
2016-10-18,100000,100500,99700,100000,1836,219102.0,2191024.0
2016-10-19,100000,100500,99900,100000,489,219102.0,2191024.0
2016-10-20,100000,100500,98100,100500,1164,220198.0,2191024.0
2016-10-21,99600,99800,97300,98200,2325,215159.0,2191024.0
2016-10-24,98300,98300,96600,97500,3363,213625.0,2191024.0
2016-10-25,98000,102000,97700,102000,1251,223484.0,2191024.0
2016-10-26,100000,100000,98100,99300,1358,217569.0,2191024.0
2016-10-27,98600,99400,97300,99100,5214,217130.0,2191024.0
2016-10-28,98200,101000,98200,100000,2290,219102.0,2191024.0
2016-10-31,100000,101000,97900,100500,2281,220198.0,2191024.0
2016-11-01,100000,100000,98200,98800,1381,216473.0,2191024.0
2016-11-02,98800,99700,97200,99000,1025,216911.0,2191024.0
2016-11-03,98000,101500,97600,100500,3819,220198.0,2191024.0
2016-11-04,99000,100500,98800,100000,1357,219102.0,2191024.0
2016-11-07,99000,101000,99000,100500,1342,220198.0,2191024.0
2016-11-08,100500,101000,99400,101000,1863,221293.0,2191024.0
2016-11-09,99600,101500,98100,99300,3555,217569.0,2191024.0
2016-11-10,101000,101000,99500,100000,1560,219102.0,2191024.0
2016-11-11,100000,102000,99500,100500,2946,220198.0,2191024.0
2016-11-14,103000,106000,102500,104500,3680,228962.0,2191024.0
2016-11-15,105000,106000,102500,104500,2632,228962.0,2191024.0
2016-11-16,104500,104500,103000,104000,1608,227866.0,2191024.0
2016-11-17,106000,106000,104000,105500,2257,231153.0,2191024.0
2016-11-18,103500,105500,101000,102000,3807,223484.0,2191024.0
2016-11-21,101500,103000,101000,102000,2125,223484.0,2191024.0
2016-11-22,102000,103500,100500,101000,2197,221293.0,2191024.0
2016-11-23,101000,103500,101000,102500,1969,224580.0,2191024.0
2016-11-24,102500,103500,101500,103000,1970,225675.0,2191024.0
2016-11-25,103000,104000,102000,103500,948,226771.0,2191024.0
2016-11-28,103500,103500,101000,103500,2282,226771.0,2191024.0
2016-11-29,103000,105000,101500,105000,1345,230058.0,2191024.0
2016-11-30,105000,107000,102500,107000,9183,234440.0,2191024.0
2016-12-01,106000,111000,103500,108000,6923,236631.0,2191024.0
2016-12-02,108000,109500,105000,106000,1725,232249.0,2191024.0
2016-12-05,105500,106000,102500,103000,2669,225675.0,2191024.0
2016-12-06,103000,108000,103000,107000,1263,234440.0,2191024.0
2016-12-07,108000,108000,106000,107500,911,235535.0,2191024.0
2016-12-08,107000,107500,106000,107500,1173,235535.0,2191024.0
2016-12-09,106500,108500,104500,105000,2064,230058.0,2191024.0
2016-12-12,105000,107000,104500,106000,2113,232249.0,2191024.0
2016-12-13,105500,107000,104500,106000,1487,232249.0,2191024.0
2016-12-14,105000,107500,104000,105500,2297,231153.0,2191024.0
2016-12-15,105000,106000,105000,105500,431,231153.0,2191024.0
2016-12-16,105500,106000,103500,104500,546,228962.0,2191024.0
2016-12-19,105000,105000,102500,104500,1402,228962.0,2191024.0
2016-12-20,103000,107000,103000,106500,1723,233344.0,2191024.0
2016-12-21,105000,107500,104000,105000,642,230058.0,2191024.0
2016-12-22,105000,107000,102500,104000,2464,227866.0,2191024.0
2016-12-23,104000,104500,103000,104000,1257,227866.0,2191024.0
2016-12-26,104500,104500,102000,103500,2282,226771.0,2191024.0
2016-12-27,103500,104500,102500,103500,2051,226771.0,2191024.0
2016-12-28,103500,105000,102000,103500,927,226771.0,2191024.0
2016-12-29,104000,104500,102000,103000,1006,225675.0,2191024.0
2017-01-02,102500,103000,101000,102500,2501,224580.0,2191024.0
2017-01-03,102000,102000,100000,101500,1933,222389.0,2191024.0
2017-01-04,100500,101500,99700,101000,2270,221293.0,2191024.0
2017-01-05,101000,101500,100000,101500,565,222389.0,2191024.0
2017-01-06,101500,101500,100000,101500,971,222389.0,2191024.0
2017-01-09,101500,102500,100000,101000,1568,221293.0,2191024.0
2017-01-10,101000,101500,99600,100500,2669,220198.0,2191024.0
2017-01-11,100500,100500,98600,99200,2488,217350.0,2191024.0
2017-01-12,99900,100000,99200,99900,145,218883.0,2191024.0
2017-01-13,99800,100500,99500,100000,284,219102.0,2191024.0
2017-01-16,99900,99900,99100,99100,2620,217130.0,2191024.0
2017-01-17,98600,99200,98600,99000,1719,216911.0,2191024.0
2017-01-18,99400,99400,98700,99300,2346,217569.0,2191024.0
2017-01-19,99400,99900,99200,99700,933,218445.0,2191024.0
2017-01-20,99700,99700,98900,99200,1879,217350.0,2191024.0
2017-01-23,100000,101500,98400,99000,1020,216911.0,2191024.0
2017-01-24,100500,100500,98000,98900,1086,216692.0,2191024.0
2017-01-25,98200,98800,97200,97400,1458,213406.0,2191024.0
2017-01-26,97400,98400,95600,97200,2423,212968.0,2191024.0
2017-01-31,97200,98500,97200,97700,127,214063.0,2191024.0
2017-02-01,97700,98700,97700,98600,1044,216035.0,2191024.0
2017-02-02,99700,101500,98000,98300,547,215378.0,2191024.0
2017-02-03,98900,98900,97200,98700,285,216254.0,2191024.0
2017-02-06,97300,98300,96800,97400,550,213406.0,2191024.0
2017-02-07,98900,98900,94200,96000,9632,210338.0,2191024.0
2017-02-08,96000,97000,95100,96200,2758,210777.0,2191024.0
2017-02-09,95100,96900,95100,96700,1740,211872.0,2191024.0
2017-02-10,97100,97800,96800,97500,1415,213625.0,2191024.0
2017-02-13,97500,98900,96400,98600,2768,216035.0,2191024.0
2017-02-14,98600,99200,97800,98600,959,216035.0,2191024.0
2017-02-15,97800,99100,97500,98600,1300,216035.0,2191024.0
2017-02-16,98600,99500,98400,98900,233,216692.0,2191024.0
2017-02-17,99500,99500,98200,99200,1188,217350.0,2191024.0
2017-02-20,99200,99200,97300,98500,3655,215816.0,2191024.0
2017-02-21,98500,99000,97600,98500,1299,215816.0,2191024.0
2017-02-22,98000,98400,97500,98300,1924,215378.0,2191024.0
2017-02-23,97900,98600,97500,97700,1354,214063.0,2191024.0
2017-02-24,97700,98300,97400,97700,1204,214063.0,2191024.0
2017-02-27,97600,98400,97000,97800,1595,214282.0,2191024.0
2017-02-28,98200,98200,97300,98200,311,215159.0,2191024.0
2017-03-02,97800,98100,96900,97100,680,212748.0,2191024.0
2017-03-03,97500,97500,95900,97000,1362,212529.0,2191024.0
2017-03-06,96500,96500,95500,96000,2506,210338.0,2191024.0
2017-03-07,96000,96000,95300,95800,3382,209900.0,2191024.0
2017-03-08,96500,96700,95500,95700,3246,209681.0,2191024.0
2017-03-09,95700,95800,94500,95200,4513,208585.0,2191024.0
2017-03-10,95200,95200,94000,94900,1377,207928.0,2191024.0
2017-03-13,95200,95400,94000,94500,1669,207052.0,2191024.0
2017-03-14,94700,94700,94000,94200,1845,206394.0,2191024.0
2017-03-15,94000,94100,93000,93500,2240,204861.0,2191024.0
2017-03-16,93100,93900,93100,93900,1053,205737.0,2191024.0
2017-03-17,93900,94200,93500,93700,2983,205299.0,2191024.0
2017-03-20,93600,94000,93300,93600,3030,205080.0,2191024.0
2017-03-21,93700,95900,93600,94900,3043,207928.0,2191024.0
2017-03-22,94100,95800,94000,95300,4682,208805.0,2191024.0
2017-03-23,95300,96500,94300,95400,3536,209024.0,2191024.0
2017-03-24,95400,97100,95400,96100,1611,210557.0,2191024.0
2017-03-27,96100,96700,95000,96700,3495,211872.0,2191024.0
2017-03-28,96600,97400,96200,97400,1719,213406.0,2191024.0
2017-03-29,97500,97500,96300,97000,1444,212529.0,2191024.0
2017-03-30,97000,97500,96700,97300,1619,213187.0,2191024.0
2017-03-31,96800,97900,95800,97300,3990,213187.0,2191024.0
2017-04-03,98100,98200,96800,98000,4478,214720.0,2191024.0
2017-04-04,98900,98900,96200,98100,2523,214939.0,2191024.0
2017-04-05,98500,98600,96500,96600,2759,211653.0,2191024.0
2017-04-06,96600,97400,96200,97400,4003,213406.0,2191024.0
2017-04-07,97900,98000,96500,97800,1506,214282.0,2191024.0
2017-04-10,97800,97800,96600,97800,1367,214282.0,2191024.0
2017-04-11,97700,97900,96800,97900,1414,214501.0,2191024.0
2017-04-12,97900,97900,96800,97100,2727,212748.0,2191024.0
2017-04-13,97200,98600,96800,97300,1979,213187.0,2191024.0
2017-04-14,97300,97300,96600,97100,2779,212748.0,2191024.0
2017-04-17,96700,98300,96700,97600,1045,213844.0,2191024.0
2017-04-18,97400,98000,97200,98000,2349,214720.0,2191024.0
2017-04-19,98000,98400,97400,98000,2200,214720.0,2191024.0
2017-04-20,98100,101000,97300,101000,3130,221293.0,2191024.0
2017-04-21,100500,101000,99000,100500,2107,220198.0,2191024.0
2017-04-24,100500,100500,98300,98600,4552,216035.0,2191024.0
2017-04-25,98500,99700,98100,99100,3074,217130.0,2191024.0
2017-04-26,99500,99600,98200,99000,1055,216911.0,2191024.0
2017-04-27,98300,100500,98300,100000,1048,219102.0,2191024.0
2017-04-28,100000,100000,98200,98300,2795,215378.0,2191024.0
2017-05-02,98300,98600,96700,97600,4836,213844.0,2191024.0
2017-05-04,97600,98000,97200,98000,2989,214720.0,2191024.0
2017-05-08,98500,99400,97500,99200,1558,217350.0,2191024.0
2017-05-10,99200,99200,98100,98300,2143,215378.0,2191024.0
2017-05-11,99000,99000,96800,97100,8481,212748.0,2191024.0
2017-05-12,99300,99300,97000,97200,1711,212968.0,2191024.0
2017-05-15,97300,98300,97200,97900,1182,214501.0,2191024.0
2017-05-16,97900,97900,97000,97200,2474,212968.0,2191024.0
2017-05-17,97200,97600,96800,97200,1330,212968.0,2191024.0
2017-05-18,97400,97400,96500,96900,1831,212310.0,2191024.0
2017-05-19,98000,98000,96900,97600,877,213844.0,2191024.0
2017-05-22,97500,98200,96900,97100,5669,212748.0,2191024.0
2017-05-23,97900,98600,97600,98500,2017,215816.0,2191024.0
2017-05-24,98500,99400,97800,99300,3841,217569.0,2191024.0
2017-05-25,99800,101500,99400,101000,4277,221293.0,2191024.0
2017-05-26,102000,104000,100000,103000,4323,225675.0,2191024.0
2017-05-29,103500,103500,100000,102500,6053,224580.0,2191024.0
2017-05-30,104000,106000,102000,105000,3241,230058.0,2191024.0
2017-05-31,106000,111500,104500,106500,6767,233344.0,2191024.0
2017-06-01,107000,111000,107000,110500,5376,242108.0,2191024.0
2017-06-02,110500,111500,109000,110500,4187,242108.0,2191024.0
2017-06-05,111000,114000,111000,112500,6848,246490.0,2191024.0
2017-06-07,113000,114000,111500,114000,2260,249777.0,2191024.0
2017-06-08,114000,114000,111000,111500,2618,244299.0,2191024.0
2017-06-09,111000,113000,108500,113000,6275,247586.0,2191024.0
2017-06-12,112500,112500,107500,109000,5721,238822.0,2191024.0
2017-06-13,109000,113500,106500,113000,7537,247586.0,2191024.0
2017-06-14,114000,114500,112500,113500,3550,248681.0,2191024.0
2017-06-15,113500,117500,113500,113500,4804,248681.0,2191024.0
2017-06-16,115000,115000,113500,114500,1382,250872.0,2191024.0
2017-06-19,114500,115500,111500,112500,2692,246490.0,2191024.0
2017-06-20,112500,117500,112500,116000,5157,254159.0,2191024.0
2017-06-21,115500,117500,113500,115500,1540,253063.0,2191024.0
2017-06-22,116500,116500,113000,115000,2154,251968.0,2191024.0
2017-06-23,113500,114500,112500,113000,2327,247586.0,2191024.0
2017-06-26,116000,116000,113000,113000,11285,247586.0,2191024.0
2017-06-27,113000,116500,113000,113500,3207,248681.0,2191024.0
2017-06-28,113500,116500,113500,114500,2140,250872.0,2191024.0
2017-06-29,115000,117000,115000,116000,1878,254159.0,2191024.0
2017-06-30,117000,117000,114000,114000,1884,249777.0,2191024.0
2017-07-03,114000,115500,114000,115000,2494,251968.0,2191024.0
2017-07-04,115000,115500,113500,113500,4389,248681.0,2191024.0
2017-07-05,115000,115000,111000,112500,2084,246490.0,2191024.0
2017-07-06,114000,116000,113000,115000,2421,251968.0,2191024.0
2017-07-07,115000,116000,112000,115500,2434,253063.0,2191024.0
2017-07-10,113500,115500,112500,113000,520,247586.0,2191024.0
2017-07-11,114000,116000,114000,115500,2121,253063.0,2191024.0
2017-07-12,113500,117000,113500,116500,10898,255254.0,2191024.0
2017-07-13,118000,118000,112000,112000,6312,245395.0,2191024.0
2017-07-14,112500,113500,110500,113000,6438,247586.0,2191024.0
2017-07-17,113000,114500,108500,108500,3195,237726.0,2191024.0
2017-07-18,108500,110000,108000,108500,8360,237726.0,2191024.0
2017-07-19,109000,111000,108500,110500,2035,242108.0,2191024.0
2017-07-20,111000,112000,109500,111500,449,244299.0,2191024.0
2017-07-21,110500,112500,109500,112500,5260,246490.0,2191024.0
2017-07-24,112500,113500,108500,112500,4467,246490.0,2191024.0
2017-07-25,113500,115000,113000,114000,5174,249777.0,2191024.0
2017-07-26,115000,115000,110500,112500,3172,246490.0,2191024.0
2017-07-27,112500,113000,111000,112000,1249,245395.0,2191024.0
2017-07-28,113000,114500,110000,113500,3392,248681.0,2191024.0
2017-07-31,114500,114500,113500,114000,1621,249777.0,2191024.0
2017-08-01,114000,116000,112500,115000,918,251968.0,2191024.0
2017-08-02,115000,121000,115000,119000,1538,260732.0,2191024.0
2017-08-03,119000,120500,117500,118000,5158,258541.0,2191024.0
2017-08-04,118000,118500,116500,117500,1675,257445.0,2191024.0
2017-08-07,117500,117500,113500,113500,1494,248681.0,2191024.0
2017-08-08,113500,115000,113000,114500,1488,250872.0,2191024.0
2017-08-09,114500,115000,110000,114000,6291,249777.0,2191024.0
2017-08-10,112000,112000,110000,111000,7976,243204.0,2191024.0
2017-08-11,111000,112000,110000,112000,2923,245395.0,2191024.0
2017-08-14,112000,112500,107000,107000,4529,234440.0,2191024.0
2017-08-16,107000,110500,107000,109500,3943,239917.0,2191024.0
2017-08-17,109500,110000,105500,108000,2971,236631.0,2191024.0
2017-08-18,108000,111000,107000,111000,2570,243204.0,2191024.0
2017-08-21,111000,112500,108000,111500,2492,244299.0,2191024.0
2017-08-22,111500,112000,109000,112000,2874,245395.0,2191024.0
2017-08-23,112000,113500,110500,113000,2004,247586.0,2191024.0
2017-08-24,114000,114000,111500,114000,5031,249777.0,2191024.0
2017-08-25,114000,116500,112000,116000,4852,254159.0,2191024.0
2017-08-28,116500,117500,115000,117500,6638,257445.0,2191024.0
2017-08-29,116500,119500,116500,118500,3958,259636.0,2191024.0
2017-08-30,118000,118500,114500,116000,1874,254159.0,2191024.0
2017-08-31,116000,117000,115000,116500,1785,255254.0,2191024.0
2017-09-01,116500,119000,116500,116500,1609,255254.0,2191024.0
2017-09-04,113000,117500,112500,116500,3349,255254.0,2191024.0
2017-09-05,115500,116500,112500,112500,2713,246490.0,2191024.0
2017-09-06,114000,115000,112500,115000,811,251968.0,2191024.0
2017-09-07,116000,117000,113500,116500,1827,255254.0,2191024.0
2017-09-08,116500,117000,115000,116500,2996,255254.0,2191024.0
2017-09-11,116500,116500,114000,116000,2027,254159.0,2191024.0
2017-09-12,116000,116500,113500,116000,2307,254159.0,2191024.0
2017-09-13,116000,116000,114500,115000,783,251968.0,2191024.0
2017-09-14,115000,115000,112000,112000,1541,245395.0,2191024.0
2017-09-15,111500,117000,110500,113500,3438,248681.0,2191024.0
2017-09-18,114000,116500,112500,114500,1960,250872.0,2191024.0
2017-09-19,115500,115500,111500,111500,3347,244299.0,2191024.0
2017-09-20,111000,113000,111000,113000,1038,247586.0,2191024.0
2017-09-21,113500,113500,109000,109000,1868,238822.0,2191024.0
2017-09-22,108500,109500,106000,106500,1743,233344.0,2191024.0
2017-09-25,106500,108000,102500,107000,1347,234440.0,2191024.0
2017-09-26,107000,110000,104500,110000,2099,241013.0,2191024.0
2017-09-27,109000,110000,104500,104500,2855,228962.0,2191024.0
2017-09-28,106500,106500,101500,106000,2578,232249.0,2191024.0
2017-09-29,107000,107000,103000,104000,3770,227866.0,2191024.0
2017-10-10,104500,106000,102500,102500,2548,224580.0,2191024.0
2017-10-11,102500,105000,102000,104000,1710,227866.0,2191024.0
2017-10-12,104000,108000,104000,108000,1056,236631.0,2191024.0
2017-10-13,108000,110000,105500,110000,1055,241013.0,2191024.0
2017-10-16,110000,111500,109000,111500,694,244299.0,2191024.0
2017-10-17,112000,115000,111500,115000,1514,251968.0,2191024.0
2017-10-18,113500,116000,109000,113000,2366,247586.0,2191024.0
2017-10-19,113000,114500,111500,114500,2568,250872.0,2191024.0
2017-10-20,115500,116500,113000,115500,1151,253063.0,2191024.0
2017-10-23,115500,117000,110500,115000,1703,251968.0,2191024.0
2017-10-24,115000,116000,112500,112500,1359,246490.0,2191024.0
2017-10-25,112500,115000,110000,115000,2330,251968.0,2191024.0
2017-10-26,114000,114000,108500,109500,3399,239917.0,2191024.0
2017-10-27,109000,110500,108000,109000,3380,238822.0,2191024.0
2017-10-30,110000,113500,108000,112500,1272,246490.0,2191024.0
2017-10-31,111500,115000,111500,115000,2093,251968.0,2191024.0
2017-11-01,115000,115000,112000,114000,1422,249777.0,2191024.0
2017-11-02,115000,115000,110000,111000,1617,243204.0,2191024.0
2017-11-03,110500,110500,109000,110500,1063,242108.0,2191024.0
2017-11-06,113000,113000,109000,109000,1576,238822.0,2191024.0
2017-11-07,109000,110500,107500,108500,1803,237726.0,2191024.0
2017-11-08,110000,110000,107500,109000,3547,238822.0,2191024.0
