녹십자(006280),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-10-17,18946,19730,18946,19132,3400,2770.0,667434.0
2000-10-18,19637,19637,18900,18901,4070,2736.0,667434.0
2000-10-19,18900,19361,18900,19362,5720,2803.0,667434.0
2000-10-20,19591,20053,19407,20053,7740,2903.0,667434.0
2000-10-23,19822,20398,19361,19731,5120,2857.0,667434.0
2000-10-24,19361,19684,19084,19132,6050,2770.0,667434.0
2000-10-25,18992,19591,18900,19593,2230,2837.0,667434.0
2000-10-26,18992,19130,18969,19132,2320,2770.0,667434.0
2000-10-27,19130,19591,19130,19132,4210,2770.0,667434.0
2000-10-30,18992,18992,18439,18947,5990,2743.0,667434.0
2000-10-31,18853,18853,16826,17518,3820,2536.0,667434.0
2000-11-01,17102,17286,16134,16366,18130,2369.0,667434.0
2000-11-02,16087,18807,15672,18810,5560,2723.0,667434.0
2000-11-03,17886,19822,17886,19823,4140,2870.0,667434.0
2000-11-06,18946,19361,18946,19362,3610,2803.0,667434.0
2000-11-07,18670,19315,18670,19040,880,2757.0,667434.0
2000-11-08,19361,19361,18670,18670,820,2703.0,667434.0
2000-11-09,17610,19361,17610,19362,440,2803.0,667434.0
2000-11-10,18070,18393,17978,18025,2680,2610.0,667434.0
2000-11-13,17978,18439,17978,18440,1910,2670.0,667434.0
2000-11-14,18462,18531,18439,18440,1270,2670.0,667434.0
2000-11-15,18439,18439,17978,18209,2540,2636.0,667434.0
2000-11-16,17840,18439,17840,17979,1610,2603.0,667434.0
2000-11-17,17610,18716,17610,18716,3190,2710.0,667434.0
2000-11-20,18070,18346,17978,18209,2040,2636.0,667434.0
2000-11-21,18070,18439,17655,18440,1500,2670.0,667434.0
2000-11-22,17655,18208,17655,18209,1160,2636.0,667434.0
2000-11-23,17978,18439,17978,18440,8170,2670.0,667434.0
2000-11-24,18439,20514,18439,20514,13240,2970.0,667434.0
2000-11-27,20283,20745,20283,20745,15990,3003.0,667434.0
2000-11-28,20974,22358,20697,21160,14520,3064.0,667434.0
2000-11-29,20374,20745,19913,20377,7640,2950.0,667434.0
2000-11-30,20283,20283,18070,19132,9320,2770.0,667434.0
2000-12-01,19545,19545,18024,18118,6830,2623.0,667434.0
2000-12-04,17978,19822,17978,19777,9450,2863.0,667434.0
2000-12-05,19776,19913,18992,19823,5660,2870.0,667434.0
2000-12-06,19798,19798,18024,18048,17170,2613.0,667434.0
2000-12-07,18047,18047,15718,16227,15220,2349.0,667434.0
2000-12-08,16595,18646,16364,18648,12310,2700.0,667434.0
2000-12-11,18024,19361,18024,18302,7280,2650.0,667434.0
2000-12-12,18716,18716,17516,18209,4710,2636.0,667434.0
2000-12-13,19684,19684,18346,18440,4670,2670.0,667434.0
2000-12-14,18346,18439,17978,18440,7460,2670.0,667434.0
2000-12-15,19130,19130,16134,16827,15340,2436.0,667434.0
2000-12-18,16872,17840,16872,17265,4490,2500.0,667434.0
2000-12-19,17056,18439,17056,17979,16550,2603.0,667434.0
2000-12-20,18439,18439,16595,16619,8270,2406.0,667434.0
2000-12-21,16733,17056,15465,15743,5990,2279.0,667434.0
2000-12-22,17009,17009,15672,15790,5700,2286.0,667434.0
2000-12-26,13968,17009,13968,17012,5670,2463.0,667434.0
2001-01-02,15304,16180,15304,16089,6690,2329.0,667434.0
2001-01-03,15857,16134,15396,16135,4810,2336.0,667434.0
2001-01-04,17056,17056,16134,16158,5360,2339.0,667434.0
2001-01-05,16180,16180,15672,15905,7620,2303.0,667434.0
2001-01-08,15903,16778,15626,15629,10710,2263.0,667434.0
2001-01-09,15903,17009,15718,16089,8230,2329.0,667434.0
2001-01-10,16134,16364,15949,15997,10160,2316.0,667434.0
2001-01-11,18393,18393,18393,18394,14090,2663.0,667434.0
2001-01-12,21136,21136,18208,18209,82560,2636.0,667434.0
2001-01-15,17516,18301,17056,17058,25160,2470.0,667434.0
2001-01-16,19084,19084,17102,17333,16520,2510.0,667434.0
2001-01-17,19361,19361,17978,19317,43940,2797.0,667434.0
2001-01-18,19315,19315,17516,17749,10630,2570.0,667434.0
2001-01-19,17102,18439,17102,17357,11010,2513.0,667434.0
2001-01-22,17356,18900,17194,18901,15390,2736.0,667434.0
2001-01-26,20283,20283,18992,18993,14040,2750.0,667434.0
2001-01-29,18992,19822,18623,19362,15730,2803.0,667434.0
2001-01-30,19545,19545,18439,18901,4860,2736.0,667434.0
2001-01-31,18393,18853,18393,18440,7760,2670.0,667434.0
2001-02-01,18439,18670,18255,18670,3920,2703.0,667434.0
2001-02-02,18670,18670,18070,18072,2480,2616.0,667434.0
2001-02-05,18116,18208,17793,18072,5950,2616.0,667434.0
2001-02-06,18439,18900,18255,18256,5980,2643.0,667434.0
2001-02-07,18670,18900,17309,18856,7710,2730.0,667434.0
2001-02-08,19776,19776,17747,18901,11610,2736.0,667434.0
2001-02-09,18992,21205,18992,20699,36700,2997.0,667434.0
2001-02-12,20237,20237,19084,19086,19840,2763.0,667434.0
2001-02-13,18900,19130,18439,18856,10580,2730.0,667434.0
2001-02-14,19130,19130,18439,18901,6200,2736.0,667434.0
2001-02-15,19361,21735,19315,21114,66880,3057.0,667434.0
2001-02-16,18439,19822,18439,19132,25260,2770.0,667434.0
2001-02-19,19822,19822,19130,19132,13910,2770.0,667434.0
2001-02-20,19822,19822,19177,19569,8580,2833.0,667434.0
2001-02-21,19615,19615,19130,19132,6870,2770.0,667434.0
2001-02-22,18554,21897,18554,19408,28510,2810.0,667434.0
2001-02-23,19615,19868,18900,18993,8910,2750.0,667434.0
2001-02-26,18716,19361,18485,19132,10690,2770.0,667434.0
2001-02-27,19130,19130,18762,19132,4130,2770.0,667434.0
2001-02-28,19130,20745,18716,20053,14030,2903.0,667434.0
2001-03-02,19177,20053,18716,18901,12100,2736.0,667434.0
2001-03-05,18853,19776,18853,19178,5030,2777.0,667434.0
2001-03-06,19177,19361,19130,19224,3630,2783.0,667434.0
2001-03-07,19591,19822,19407,19823,4160,2870.0,667434.0
2001-03-08,19822,19822,19361,19823,3150,2870.0,667434.0
2001-03-09,20745,20745,19591,19823,3360,2870.0,667434.0
2001-03-12,19453,19453,18900,19270,6440,2790.0,667434.0
2001-03-13,18785,19361,18785,19362,3650,2803.0,667434.0
2001-03-14,19361,19706,18992,18993,6090,2750.0,667434.0
2001-03-15,18946,18946,18439,18947,16450,2743.0,667434.0
2001-03-16,18946,18946,18439,18670,5500,2703.0,667434.0
2001-03-19,18485,18853,18439,18463,1430,2673.0,667434.0
2001-03-20,18439,18670,18439,18670,3970,2703.0,667434.0
2001-03-21,18623,18623,18439,18440,5620,2670.0,667434.0
2001-03-22,18900,18900,18462,18716,10080,2710.0,667434.0
2001-03-23,18462,18462,18439,18440,3020,2670.0,667434.0
2001-03-26,18439,18900,18439,18670,4630,2703.0,667434.0
2001-03-27,18900,18900,18208,18440,4380,2670.0,667434.0
2001-03-28,18670,18853,18255,18256,4450,2643.0,667434.0
2001-03-29,17978,18439,17954,18440,5820,2670.0,667434.0
2001-03-30,18047,18785,18047,18486,8910,2676.0,667434.0
2001-04-02,18070,18439,17793,17795,2450,2576.0,667434.0
2001-04-03,17978,20444,17978,20446,17070,2960.0,667434.0
2001-04-04,20468,20468,18070,18901,23860,2736.0,667434.0
2001-04-06,18416,19014,18255,18440,6020,2670.0,667434.0
2001-04-09,18900,18900,17817,17817,5870,2580.0,667434.0
2001-04-10,17978,18807,17840,18440,3700,2670.0,667434.0
2001-04-11,18439,21205,18439,18440,2760,2670.0,667434.0
2001-04-12,18439,18670,18093,18533,5220,2683.0,667434.0
2001-04-13,18255,18900,18255,18901,4420,2736.0,667434.0
2001-04-16,19361,19361,18900,19247,4020,2787.0,667434.0
2001-04-17,18716,18900,18439,18901,4260,2736.0,667434.0
2001-04-18,18462,18853,18462,18856,4240,2730.0,667434.0
2001-04-19,18670,18853,18485,18856,3800,2730.0,667434.0
2001-04-20,18623,18853,18439,18440,6960,2670.0,667434.0
2001-04-23,18853,18853,18208,18209,5420,2636.0,667434.0
2001-04-24,18231,18393,18231,18302,11890,2650.0,667434.0
2001-04-25,18047,18255,18047,18256,5050,2643.0,667434.0
2001-04-26,18762,18762,18346,18348,640,2656.0,667434.0
2001-04-27,18208,18439,18208,18440,3720,2670.0,667434.0
2001-04-30,18439,18439,18208,18256,8800,2643.0,667434.0
2001-05-02,18208,18439,18208,18440,8420,2670.0,667434.0
2001-05-03,18231,18231,18162,18164,3160,2630.0,667434.0
2001-05-04,18231,19591,18231,19593,9620,2837.0,667434.0
2001-05-07,19361,19730,18900,18901,5400,2736.0,667434.0
2001-05-08,19591,19822,18208,19317,9340,2797.0,667434.0
2001-05-09,19361,19913,18900,18901,5980,2736.0,667434.0
2001-05-10,18670,20283,18670,20146,5210,2917.0,667434.0
2001-05-11,19591,19591,19384,19385,4220,2807.0,667434.0
2001-05-14,20053,20053,19107,19593,4560,2837.0,667434.0
2001-05-15,19591,19591,19177,19362,5370,2803.0,667434.0
2001-05-16,19361,20006,18992,19823,8010,2870.0,667434.0
2001-05-17,19130,21205,19130,20192,8940,2923.0,667434.0
2001-05-18,19684,21504,19684,20745,7240,3003.0,667434.0
2001-05-21,20745,21205,19475,20584,13940,2980.0,667434.0
2001-05-22,21666,21666,20283,21206,10930,3070.0,667434.0
2001-05-23,22081,24386,22081,24387,54560,3531.0,667434.0
2001-05-24,28028,28028,26276,28029,82650,4058.0,667434.0
2001-05-25,29964,32223,29042,32224,49990,4665.0,667434.0
2001-05-28,33653,36648,27428,27431,81030,3971.0,667434.0
2001-05-29,29871,31532,28304,31532,58740,4565.0,667434.0
2001-05-30,30886,31855,26830,26876,76190,3891.0,667434.0
2001-05-31,27613,27613,25216,25217,36150,3651.0,667434.0
2001-06-01,25216,25446,24524,25447,19440,3684.0,667434.0
2001-06-04,26736,27613,25446,25447,33010,3684.0,667434.0
2001-06-05,25446,29226,25446,26739,33200,3871.0,667434.0
2001-06-07,26967,27198,25907,26369,17960,3818.0,667434.0
2001-06-08,25630,27198,25584,25587,18420,3704.0,667434.0
2001-06-11,26229,26645,25353,25633,15060,3711.0,667434.0
2001-06-12,25630,27151,25123,26231,17910,3798.0,667434.0
2001-06-13,26229,26690,26229,26277,12450,3804.0,667434.0
2001-06-14,27198,27889,26736,27337,18500,3958.0,667434.0
2001-06-15,27337,28166,27244,27245,13400,3945.0,667434.0
2001-06-18,27659,28166,26322,26508,26280,3838.0,667434.0
2001-06-19,27151,27151,26276,26508,13690,3838.0,667434.0
2001-06-20,27198,29042,27198,29043,26730,4205.0,667434.0
2001-06-21,29964,31347,29042,29043,32810,4205.0,667434.0
2001-06-22,29964,29964,28120,28998,23080,4198.0,667434.0
2001-06-25,29042,29042,27659,27660,16800,4005.0,667434.0
2001-06-26,27613,27659,26276,26277,14340,3804.0,667434.0
2001-06-27,25815,26276,25446,25816,14380,3738.0,667434.0
2001-06-28,26368,26736,26276,26277,7420,3804.0,667434.0
2001-06-29,25353,26736,25353,26277,13170,3804.0,667434.0
2001-07-02,25584,27198,25584,27200,7940,3938.0,667434.0
2001-07-03,26736,28028,26276,28029,3820,4058.0,667434.0
2001-07-04,27659,28351,26783,28352,6530,4105.0,667434.0
2001-07-05,27659,29503,27198,29504,11790,4272.0,667434.0
2001-07-06,30886,33928,30886,33930,44490,4912.0,667434.0
2001-07-09,33928,33928,31855,32179,41410,4659.0,667434.0
2001-07-10,33283,35035,32407,33331,21450,4826.0,667434.0
2001-07-11,33283,33283,31393,32270,13130,4672.0,667434.0
2001-07-12,32269,33191,31393,32270,11700,4672.0,667434.0
2001-07-13,31438,32269,31438,31763,7390,4599.0,667434.0
2001-07-16,31347,31347,28580,28583,13040,4138.0,667434.0
2001-07-18,27751,28166,27198,27660,19200,4005.0,667434.0
2001-07-19,27198,28580,27198,28583,3470,4138.0,667434.0
2001-07-20,27659,27659,26414,26416,9270,3824.0,667434.0
2001-07-23,26414,27659,26414,26416,6450,3824.0,667434.0
2001-07-24,26276,26276,24201,24203,9930,3504.0,667434.0
2001-07-25,24201,25815,24201,25587,5370,3704.0,667434.0
2001-07-26,24293,28351,24293,26508,8650,3838.0,667434.0
2001-07-27,26645,27659,26645,26739,13940,3871.0,667434.0
2001-07-30,25400,26736,25400,26647,16600,3858.0,667434.0
2001-07-31,26736,30609,26736,30612,26040,4432.0,667434.0
2001-08-01,31117,31117,29365,30426,19780,4405.0,667434.0
2001-08-02,30840,34805,29549,34806,35510,5039.0,667434.0
2001-08-03,35957,37801,33283,33653,47660,4872.0,667434.0
2001-08-06,33653,33975,30241,33192,27900,4806.0,667434.0
2001-08-07,33744,33744,32730,33192,13820,4806.0,667434.0
2001-08-08,33191,33191,32039,32363,3870,4685.0,667434.0
2001-08-09,32499,33191,32499,32732,7220,4739.0,667434.0
2001-08-10,31347,32269,31347,32270,5320,4672.0,667434.0
2001-08-13,31808,31808,30057,30564,5510,4425.0,667434.0
2001-08-14,29135,32269,29135,31348,4470,4539.0,667434.0
2001-08-16,32269,32730,30057,30058,6650,4352.0,667434.0
2001-08-17,32223,32269,30425,32224,8860,4665.0,667434.0
2001-08-20,35035,35035,32039,32040,25720,4639.0,667434.0
2001-08-21,32407,32684,31808,32685,15320,4918.0,693680.0
2001-08-22,32684,32684,31347,31348,22830,4717.0,693680.0
2001-08-23,31855,32269,30886,31809,9370,4786.0,693680.0
2001-08-24,31808,32961,31117,31532,22910,4745.0,693680.0
2001-08-27,31946,32316,31532,32270,19150,4856.0,693680.0
2001-08-28,32176,32269,31347,31441,11980,4731.0,693680.0
2001-08-29,32269,32269,30057,31348,19200,4717.0,693680.0
2001-08-30,32085,32085,30655,31809,11200,4786.0,693680.0
2001-08-31,32730,36417,32730,34345,64750,5168.0,693680.0
2001-09-03,39461,39461,35588,39461,82830,6794.0,793680.0
2001-09-04,39184,39184,35311,35959,76360,6191.0,793680.0
2001-09-05,34805,34897,31347,32732,42730,5635.0,793680.0
2001-09-06,32269,33191,31347,32270,27670,5556.0,793680.0
2001-09-07,32407,32499,31301,31302,42760,5389.0,793680.0
2001-09-10,30425,33653,30425,30980,37810,5334.0,793680.0
2001-09-11,30978,32269,30978,32270,44460,5556.0,793680.0
2001-09-12,27428,27428,27428,27431,11820,4722.0,793680.0
2001-09-13,27659,31347,27659,30887,53440,5318.0,793680.0
2001-09-14,34574,34574,26276,26739,63720,4603.0,793680.0
2001-09-17,26830,26830,22726,22728,21100,3913.0,793680.0
2001-09-18,22911,26091,22911,26093,25510,4492.0,793680.0
2001-09-19,29871,29871,26967,27660,21240,4762.0,793680.0
2001-09-20,27659,28996,27659,28859,16050,4968.0,793680.0
2001-09-21,28857,29964,27982,29965,15540,5159.0,793680.0
2001-09-24,30057,30425,28120,29965,15580,5159.0,793680.0
2001-09-25,29964,29964,27613,27614,11020,4754.0,793680.0
2001-09-26,27198,29042,26276,27200,17700,4683.0,793680.0
2001-09-27,27659,29042,27659,27660,12310,4762.0,793680.0
2001-09-28,29042,31808,28580,31809,48780,5476.0,793680.0
2001-10-04,36142,36142,29503,30426,151340,5238.0,793680.0
2001-10-05,29135,29135,25861,25863,78310,4453.0,793680.0
2001-10-08,23187,26276,22589,24525,104150,4222.0,793680.0
2001-10-09,25123,25630,24892,24895,44960,4286.0,793680.0
2001-10-10,24892,24892,23695,24433,33190,4207.0,793680.0
2001-10-11,24524,25907,24524,25356,34040,4365.0,793680.0
2001-10-12,25769,25769,24201,24203,10920,4167.0,793680.0
2001-10-15,24892,25723,24892,24941,22070,4294.0,793680.0
2001-10-16,25400,25400,24432,24710,18210,4254.0,793680.0
2001-10-17,24386,24478,24109,24433,11370,4207.0,793680.0
2001-10-18,24247,24247,23602,23604,22010,4064.0,793680.0
2001-10-19,23510,24201,23510,23604,67830,4064.0,793680.0
2001-10-22,23049,25815,23049,24802,39290,4270.0,793680.0
2001-10-23,25353,25353,23971,24341,25390,4191.0,793680.0
2001-10-24,24478,24755,24340,24341,26950,4191.0,793680.0
2001-10-25,23971,24892,23971,24249,49400,4175.0,793680.0
2001-10-26,23971,23971,20651,20654,120830,3556.0,793680.0
2001-10-29,21251,21666,20651,21367,40260,3679.0,793680.0
2001-10-30,20767,20767,18531,19454,17390,3349.0,793680.0
2001-10-31,19453,20651,19453,19823,26470,3413.0,793680.0
2001-11-01,18900,19752,18439,18716,30430,3222.0,793680.0
2001-11-02,18762,19822,18762,18901,34550,3254.0,793680.0
2001-11-05,18969,19361,18623,18924,35190,3258.0,793680.0
2001-11-06,19315,19822,18762,18832,31700,3242.0,793680.0
2001-11-07,18900,18900,18807,18901,24850,3254.0,793680.0
2001-11-08,18900,20329,18900,19362,36220,3333.0,793680.0
2001-11-09,19730,19730,18485,19362,15690,3333.0,793680.0
2001-11-12,18900,19315,18853,19317,21100,3326.0,793680.0
2001-11-13,18762,19107,18716,18716,19700,3222.0,793680.0
2001-11-14,18278,18346,17886,17887,54720,3079.0,793680.0
2001-11-15,18024,18853,18024,18348,23310,3159.0,793680.0
2001-11-16,18323,18439,18024,18440,14430,3175.0,793680.0
2001-11-19,18853,18900,18208,18209,19030,3135.0,793680.0
2001-11-20,18208,18831,18208,18440,15880,3175.0,793680.0
2001-11-21,18301,18670,18278,18670,16420,3214.0,793680.0
2001-11-22,19107,20514,19107,20261,45400,3488.0,793680.0
2001-11-23,20260,20260,18670,18901,16920,3254.0,793680.0
2001-11-26,18439,19475,18439,18993,27400,3270.0,793680.0
2001-11-27,19107,19292,18439,18440,28300,3175.0,793680.0
2001-11-28,18393,18393,18116,18118,16770,3119.0,793680.0
2001-11-29,17978,18439,17908,18440,16460,3175.0,793680.0
2001-11-30,18439,18554,18301,18555,9290,3195.0,793680.0
2001-12-03,18439,18646,18393,18625,9220,3206.0,793680.0
2001-12-04,18623,18646,17978,18025,28790,3103.0,793680.0
2001-12-05,18047,18439,17978,18394,12470,3167.0,793680.0
2001-12-06,18116,18646,17978,18648,27990,3210.0,793680.0
2001-12-07,18576,18831,18208,18209,11660,3135.0,793680.0
2001-12-10,18070,18554,18070,18440,13860,3175.0,793680.0
2001-12-11,18670,18670,17978,18164,19980,3127.0,793680.0
2001-12-12,18208,18900,18162,18164,33510,3127.0,793680.0
2001-12-13,18785,18877,18439,18877,18860,3250.0,793680.0
2001-12-14,18576,18900,18554,18555,14140,3195.0,793680.0
2001-12-17,18600,18670,18231,18232,10470,3139.0,793680.0
2001-12-18,18231,18231,17978,17979,22550,3095.0,793680.0
2001-12-19,18208,20651,18208,19408,37040,3341.0,793680.0
2001-12-20,18946,18946,17978,18625,26740,3206.0,793680.0
2001-12-21,17978,21205,17978,21206,106890,3651.0,793680.0
2001-12-24,18024,20745,18024,18486,94530,3183.0,793680.0
2001-12-26,18531,18531,16595,17058,57470,2937.0,793680.0
2001-12-27,16364,19361,16364,19362,42450,3333.0,793680.0
2001-12-28,19361,22265,19130,22266,68550,3833.0,793680.0
2002-01-02,25353,25353,21205,21206,108730,3651.0,793680.0
2002-01-03,20329,20329,18485,18810,75060,3238.0,793680.0
2002-01-04,19177,20099,19130,19501,33730,3357.0,793680.0
2002-01-07,19499,19499,18670,18786,26350,3234.0,793680.0
2002-01-08,18900,20283,18900,18993,25070,3270.0,793680.0
2002-01-09,19061,19315,18576,18670,28920,3214.0,793680.0
2002-01-10,18462,18946,17978,18763,25300,3230.0,793680.0
2002-01-11,19130,19130,18255,18440,20090,3175.0,793680.0
2002-01-14,18509,19222,18439,18533,19770,3191.0,793680.0
2002-01-15,18900,18900,18047,18118,15290,3119.0,793680.0
2002-01-16,18116,18369,17793,18118,11210,3119.0,793680.0
2002-01-17,17793,17978,17563,17749,19170,3056.0,793680.0
2002-01-18,17516,17516,17102,17426,19770,3000.0,793680.0
2002-01-21,17402,17725,17286,17518,25970,3016.0,793680.0
2002-01-22,17056,17148,16410,16412,29130,2826.0,793680.0
2002-01-23,16595,16848,16410,16412,13701,2826.0,793680.0
2002-01-24,16641,16826,15766,15766,29060,2714.0,793680.0
2002-01-25,15211,15857,15211,15305,36518,2635.0,793680.0
2002-01-28,15304,15304,15304,15305,0,2635.0,793680.0
2002-01-29,15304,15304,15304,15305,0,,
2002-01-30,15304,15304,15304,15305,0,,
2002-01-31,15304,15304,15304,15305,0,,
2002-02-01,15304,15304,15304,15305,0,,
2002-02-04,15304,15304,15304,15305,0,,
2002-02-05,15304,15304,15304,15305,0,,
2002-02-06,15304,15304,15304,15305,0,,
2002-02-07,15304,15304,15304,15305,0,,
2002-02-08,15304,15304,15304,15305,0,,
2002-02-14,13045,13045,13045,13046,1410,68185.0,4818736.0
2002-02-15,11109,11109,11109,11110,250,58066.0,4818736.0
2002-02-18,9450,9450,9450,9450,2200,49392.0,4818736.0
2002-02-19,8066,8287,8066,8068,126330,42164.0,4818736.0
2002-02-20,7844,8306,7743,7837,97640,40959.0,4818736.0
2002-02-21,8112,8112,7383,7515,54782,39273.0,4818736.0
2002-02-22,7743,8638,7734,8390,78669,43850.0,4818736.0
2002-02-25,8388,8435,8020,8022,31490,41923.0,4818736.0
2002-02-26,8020,8573,8020,8030,47740,41971.0,4818736.0
2002-02-27,8167,8204,8030,8030,19705,41971.0,4818736.0
2002-02-28,8066,8204,7928,7929,22598,41441.0,4818736.0
2002-03-04,8020,8131,7928,8022,19010,41923.0,4818736.0
2002-03-05,8204,8204,8020,8030,12260,41971.0,4818736.0
2002-03-06,8204,8388,8112,8114,65140,42405.0,4818736.0
2002-03-07,8222,9126,8222,8796,47840,45971.0,4818736.0
2002-03-08,8849,10095,8849,10095,55926,52765.0,4818736.0
2002-03-11,11063,11247,10141,10419,41288,54452.0,4818736.0
2002-03-12,10787,10787,10141,10419,25230,54452.0,4818736.0
2002-03-13,10417,10602,9956,10603,12230,55415.0,4818736.0
2002-03-14,10787,10787,10417,10787,16560,56379.0,4818736.0
2002-03-15,11247,11247,10141,10603,9916,55415.0,4818736.0
2002-03-18,10602,10602,9772,10142,15450,53006.0,4818736.0
2002-03-19,10141,10602,10049,10235,15476,53488.0,4818736.0
2002-03-20,10233,10417,10141,10142,9240,53006.0,4818736.0
2002-03-21,10186,10970,10186,10927,33440,57102.0,4818736.0
2002-03-22,11339,12538,11339,12540,41370,65535.0,4818736.0
2002-03-25,12907,13183,11478,11710,46500,61198.0,4818736.0
2002-03-26,11478,12907,11478,12631,26930,66017.0,4818736.0
2002-03-27,13183,14520,12907,13461,194688,70354.0,4818736.0
2002-03-28,12030,13460,12030,12585,30010,65776.0,4818736.0
2002-03-29,12814,12999,11708,11987,25570,62644.0,4818736.0
2002-04-01,11662,11800,10556,10696,34013,55897.0,4818736.0
2002-04-02,10693,12261,10693,11157,17270,58307.0,4818736.0
2002-04-03,11063,11800,10970,11064,14450,57825.0,4818736.0
2002-04-04,10647,11524,10647,10927,13890,57102.0,4818736.0
2002-04-08,11524,11524,10602,10650,15220,55656.0,4818736.0
2002-04-09,10325,10924,10325,10833,10300,56620.0,4818736.0
2002-04-10,10740,10787,9956,10326,15460,53970.0,4818736.0
2002-04-11,9956,10693,9956,10142,9560,53006.0,4818736.0
