현대건설(000720),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-11-17,31150,31650,31100,31650,415321,3524410.0,111355765.0
2015-11-18,31600,31600,30800,30900,465561,3440893.0,111355765.0
2015-11-19,31250,32750,31200,32300,505335,3596791.0,111355765.0
2015-11-20,32550,32800,32000,32650,273473,3635766.0,111355765.0
2015-11-23,33150,33450,32650,32800,300908,3652469.0,111355765.0
2015-11-24,32750,34350,32650,34250,753650,3813935.0,111355765.0
2015-11-25,33900,34000,33500,33750,318636,3758257.0,111355765.0
2015-11-26,34000,34450,33750,34200,301697,3808367.0,111355765.0
2015-11-27,34200,34250,32950,33050,508914,3680308.0,111355765.0
2015-11-30,32650,32800,31900,31950,643749,3557817.0,111355765.0
2015-12-01,32200,33150,32200,32650,335997,3635766.0,111355765.0
2015-12-02,32450,32700,32050,32050,361617,3568952.0,111355765.0
2015-12-03,31900,32200,31500,32200,251418,3585656.0,111355765.0
2015-12-04,31700,31950,31600,31850,270636,3546681.0,111355765.0
2015-12-07,31850,32050,31050,31050,490702,3457597.0,111355765.0
2015-12-08,30850,31250,30100,30300,685285,3374080.0,111355765.0
2015-12-09,30000,30300,29550,29650,670331,3301698.0,111355765.0
2015-12-10,29500,29800,29050,29450,712698,3279427.0,111355765.0
2015-12-11,29650,29650,28400,28800,976318,3207046.0,111355765.0
2015-12-14,28200,28650,28000,28250,522136,3145800.0,111355765.0
2015-12-15,28200,28600,28100,28100,531083,3129097.0,111355765.0
2015-12-16,28700,29300,28550,29000,557841,3229317.0,111355765.0
2015-12-17,29100,29350,28450,28700,533861,3195910.0,111355765.0
2015-12-18,28400,28950,28400,28650,304677,3190343.0,111355765.0
2015-12-21,28500,29000,28400,28750,350097,3201478.0,111355765.0
2015-12-22,29000,29600,28650,29400,611146,3273859.0,111355765.0
2015-12-23,29450,29900,29200,29550,553410,3290563.0,111355765.0
2015-12-24,29850,30150,29650,29650,598116,3301698.0,111355765.0
2015-12-28,29600,29750,29300,29300,581664,3262724.0,111355765.0
2015-12-29,29100,29600,28900,29100,483482,3240453.0,111355765.0
2015-12-30,29250,29500,28450,28550,480552,3179207.0,111355765.0
2016-01-04,28350,28750,27650,27650,426583,3078987.0,111355765.0
2016-01-05,27400,28200,27400,28100,439012,3129097.0,111355765.0
2016-01-06,28050,28350,27150,27350,659779,3045580.0,111355765.0
2016-01-07,27450,28100,27250,27650,643200,3078987.0,111355765.0
2016-01-08,27350,28200,27000,28100,623087,3129097.0,111355765.0
2016-01-11,27700,29450,27650,28800,788786,3207046.0,111355765.0
2016-01-12,29150,29350,28450,28950,681261,3223749.0,111355765.0
2016-01-13,29300,32350,29050,31950,3051710,3557817.0,111355765.0
2016-01-14,31400,32200,31150,32000,1174341,3563384.0,111355765.0
2016-01-15,32800,33150,30850,30900,1179749,3440893.0,111355765.0
2016-01-18,32450,33300,30950,31600,1882211,3518842.0,111355765.0
2016-01-19,31700,31700,30550,30900,640492,3440893.0,111355765.0
2016-01-20,31100,31250,28450,29250,1078268,3257156.0,111355765.0
2016-01-21,29000,30450,28750,29700,870135,3307266.0,111355765.0
2016-01-22,30300,31300,30250,31250,1081105,3479868.0,111355765.0
2016-01-25,31900,32950,31300,32550,1240160,3624630.0,111355765.0
2016-01-26,32000,32900,31850,32500,616228,3619062.0,111355765.0
2016-01-27,33300,35400,33150,34750,2441402,3869613.0,111355765.0
2016-01-28,35000,36650,34300,36350,2303909,4047782.0,111355765.0
2016-01-29,36400,37000,35850,36700,1442423,4086757.0,111355765.0
2016-02-01,36700,37350,36450,36900,773662,4109028.0,111355765.0
2016-02-02,36800,37500,36200,37100,951235,4131299.0,111355765.0
2016-02-03,36500,36750,35450,36000,935395,4008808.0,111355765.0
2016-02-04,36500,37600,36300,37500,1101166,4175841.0,111355765.0
2016-02-05,37250,37900,37100,37650,503420,4192545.0,111355765.0
2016-02-11,36100,36650,35650,35800,886244,3986536.0,111355765.0
2016-02-12,35250,36200,35000,36000,956833,4008808.0,111355765.0
2016-02-15,36950,37850,36450,37700,970641,4198112.0,111355765.0
2016-02-16,37750,38150,36550,38100,828477,4242655.0,111355765.0
2016-02-17,37850,38400,36900,37650,711295,4192545.0,111355765.0
2016-02-18,38700,40000,38300,40000,1481128,4454231.0,111355765.0
2016-02-19,39800,40400,39250,40050,742223,4459798.0,111355765.0
2016-02-22,39550,39950,38750,39250,704320,4370714.0,111355765.0
2016-02-23,39500,39600,38800,39150,702771,4359578.0,111355765.0
2016-02-24,38750,38750,37500,38250,983312,4259358.0,111355765.0
2016-02-25,38150,38750,37450,37850,1149222,4214816.0,111355765.0
2016-02-26,38350,38350,37600,38000,435398,4231519.0,111355765.0
2016-02-29,38000,38150,37650,38000,570145,4231519.0,111355765.0
2016-03-02,38600,39800,38600,39400,982725,4387417.0,111355765.0
2016-03-03,39650,40900,39450,40900,1281293,4554451.0,111355765.0
2016-03-04,40700,40950,39750,40150,681046,4470934.0,111355765.0
2016-03-07,41300,41750,40300,40600,811673,4521044.0,111355765.0
2016-03-08,40800,41200,39700,40600,689535,4521044.0,111355765.0
2016-03-09,40100,40850,39850,40450,469283,4504341.0,111355765.0
2016-03-10,40450,41200,40200,40850,721153,4548883.0,111355765.0
2016-03-11,40900,41150,39600,40050,648377,4459798.0,111355765.0
2016-03-14,40450,40600,39500,39850,294880,4437527.0,111355765.0
2016-03-15,39400,40250,39400,39850,248725,4437527.0,111355765.0
2016-03-16,39650,39650,36250,36300,2467009,4042214.0,111355765.0
2016-03-17,36650,38600,36600,37650,1574188,4192545.0,111355765.0
2016-03-18,38050,38650,38050,38450,731672,4281629.0,111355765.0
2016-03-21,38500,38550,37450,38200,520082,4253790.0,111355765.0
2016-03-22,38500,39900,37350,39800,806399,4431959.0,111355765.0
2016-03-23,39850,40200,39300,39750,498509,4426392.0,111355765.0
2016-03-24,39600,40250,39350,40000,505375,4454231.0,111355765.0
2016-03-25,40300,40800,39800,40300,590127,4487637.0,111355765.0
2016-03-28,40300,40900,39550,40900,494828,4554451.0,111355765.0
2016-03-29,40900,41000,40000,40750,521294,4537747.0,111355765.0
2016-03-30,41150,42250,40950,42100,1011630,4688078.0,111355765.0
2016-03-31,42150,42150,41300,42150,679596,4693645.0,111355765.0
2016-04-01,42350,42350,39900,40250,837056,4482070.0,111355765.0
2016-04-04,40000,40200,39250,39500,459661,4398553.0,111355765.0
2016-04-05,39200,40200,39200,39550,318786,4404121.0,111355765.0
2016-04-06,39400,40950,39150,40400,528287,4498773.0,111355765.0
2016-04-07,40200,40900,39200,39550,586452,4404121.0,111355765.0
2016-04-08,39200,40100,39000,40000,343760,4454231.0,111355765.0
2016-04-11,39900,40050,39400,39700,306767,4420824.0,111355765.0
2016-04-12,39350,41200,39350,41200,725374,4587858.0,111355765.0
2016-04-14,41850,41850,40650,41200,847190,4587858.0,111355765.0
2016-04-15,41500,41500,39800,40100,662016,4465366.0,111355765.0
2016-04-18,39700,39700,38250,39400,880704,4387417.0,111355765.0
2016-04-19,40050,41200,40000,40400,972129,4498773.0,111355765.0
2016-04-20,40900,41150,39450,39550,620036,4404121.0,111355765.0
2016-04-21,40000,40100,39150,40050,432906,4459798.0,111355765.0
2016-04-22,39750,39950,39200,39450,422277,4392985.0,111355765.0
2016-04-25,41000,41150,39800,40400,792669,4498773.0,111355765.0
2016-04-26,40100,40350,39700,40100,399038,4465366.0,111355765.0
2016-04-27,40250,40750,38600,39000,957086,4342875.0,111355765.0
2016-04-28,39300,40200,39100,39850,784869,4437527.0,111355765.0
2016-04-29,39650,40250,38800,40200,663273,4476502.0,111355765.0
2016-05-02,40400,40450,38900,38900,791510,4331739.0,111355765.0
2016-05-03,39650,40000,38600,38700,871018,4309468.0,111355765.0
2016-05-04,38300,38400,36250,36600,1742491,4075621.0,111355765.0
2016-05-09,36150,36450,35300,35350,881716,3936426.0,111355765.0
2016-05-10,35100,36150,35100,36150,516096,4025511.0,111355765.0
2016-05-11,35900,36100,35300,35500,520474,3953130.0,111355765.0
2016-05-12,35200,36250,35100,35700,408755,3975401.0,111355765.0
2016-05-13,35550,35950,35200,35400,374411,3941994.0,111355765.0
2016-05-16,35050,35550,34500,35400,519412,3941994.0,111355765.0
2016-05-17,35500,35700,35000,35250,343747,3925291.0,111355765.0
2016-05-18,34900,35200,34450,34600,573844,3852909.0,111355765.0
2016-05-19,34400,34400,32300,32800,1585866,3652469.0,111355765.0
2016-05-20,33000,34100,32950,34050,591302,3791664.0,111355765.0
2016-05-23,34200,34200,33050,33300,546090,3708147.0,111355765.0
2016-05-24,33150,33250,32300,32350,691302,3602359.0,111355765.0
2016-05-25,32850,33350,32750,33100,539707,3685876.0,111355765.0
2016-05-26,33350,33400,32600,33100,290654,3685876.0,111355765.0
2016-05-27,33300,33600,32800,33050,389393,3680308.0,111355765.0
2016-05-30,32950,33950,32950,33700,538734,3752689.0,111355765.0
2016-05-31,33700,34200,33100,34200,996612,3808367.0,111355765.0
2016-06-01,33800,34200,33600,33750,406995,3758257.0,111355765.0
2016-06-02,33800,33900,33050,33350,402932,3713715.0,111355765.0
2016-06-03,33200,33650,33200,33350,419428,3713715.0,111355765.0
2016-06-07,33200,35000,33150,34900,621042,3886316.0,111355765.0
2016-06-08,35000,35000,34350,34550,335972,3847342.0,111355765.0
2016-06-09,34650,35500,34250,34300,763951,3819503.0,111355765.0
2016-06-10,34600,34850,34250,34450,315423,3836206.0,111355765.0
2016-06-13,34000,34250,33500,33650,439830,3747121.0,111355765.0
2016-06-14,33450,33900,33200,33350,290364,3713715.0,111355765.0
2016-06-15,33200,33450,32650,33000,319321,3674740.0,111355765.0
2016-06-16,33000,33100,32400,32600,424825,3630198.0,111355765.0
2016-06-17,32750,33300,32150,32600,408535,3630198.0,111355765.0
2016-06-20,32900,33400,32850,33300,295041,3708147.0,111355765.0
2016-06-21,33250,33250,32450,32450,482368,3613495.0,111355765.0
2016-06-22,32550,34100,32550,34000,815444,3786096.0,111355765.0
2016-06-23,33700,34500,33450,34400,612063,3830638.0,111355765.0
2016-06-24,34850,35200,31550,32400,1738021,3607927.0,111355765.0
2016-06-27,31400,32250,31300,32050,795682,3568952.0,111355765.0
2016-06-28,31700,33400,31700,33000,582399,3674740.0,111355765.0
2016-06-29,33450,33450,32850,33200,518209,3697011.0,111355765.0
2016-06-30,33550,33750,33050,33350,495708,3713715.0,111355765.0
2016-07-01,33600,34250,33400,34050,433369,3791664.0,111355765.0
2016-07-04,33950,34750,33750,34450,443547,3836206.0,111355765.0
2016-07-05,34250,34300,33600,33850,360527,3769393.0,111355765.0
2016-07-06,33550,33750,32650,32850,464099,3658037.0,111355765.0
2016-07-07,33150,33450,32850,32850,295162,3658037.0,111355765.0
2016-07-08,32650,32650,31500,31900,864271,3552249.0,111355765.0
2016-07-11,32250,32450,32000,32250,425282,3591223.0,111355765.0
2016-07-12,32300,32750,32100,32500,348490,3619062.0,111355765.0
2016-07-13,33000,33600,32850,33050,483700,3680308.0,111355765.0
2016-07-14,33300,33950,33200,33500,508535,3730418.0,111355765.0
2016-07-15,33650,34100,33400,33950,476602,3780528.0,111355765.0
2016-07-18,33850,34150,33750,33850,347223,3769393.0,111355765.0
2016-07-19,34050,34100,33150,33450,359006,3724850.0,111355765.0
2016-07-20,33500,33550,32950,33050,408315,3680308.0,111355765.0
2016-07-21,33300,33450,32800,33050,389316,3680308.0,111355765.0
2016-07-22,32800,33950,32800,33850,487801,3769393.0,111355765.0
2016-07-25,34000,34150,33700,33800,288297,3763825.0,111355765.0
2016-07-26,33800,33850,33200,33500,530535,3730418.0,111355765.0
2016-07-27,33500,35350,33500,34950,1467611,3891884.0,111355765.0
2016-07-28,35150,36500,35100,36500,1354961,4064485.0,111355765.0
2016-07-29,36450,37000,36100,36800,959403,4097892.0,111355765.0
2016-08-01,36700,36850,36050,36650,584076,4081189.0,111355765.0
2016-08-02,36500,36500,35700,35750,467473,3980969.0,111355765.0
2016-08-03,35350,35950,35050,35300,464083,3930859.0,111355765.0
2016-08-04,35700,36050,35300,35600,244520,3964265.0,111355765.0
2016-08-05,35800,37150,35450,37100,750357,4131299.0,111355765.0
2016-08-08,37350,37600,36950,37250,619436,4148002.0,111355765.0
2016-08-09,37100,37550,37100,37300,405507,4153570.0,111355765.0
2016-08-10,37300,37800,37100,37300,534083,4153570.0,111355765.0
2016-08-11,37300,37850,37300,37650,424468,4192545.0,111355765.0
2016-08-12,37950,38450,37550,38200,507054,4253790.0,111355765.0
2016-08-16,38300,38750,37650,38000,545786,4231519.0,111355765.0
2016-08-17,37950,38550,37700,38100,387417,4242655.0,111355765.0
2016-08-18,38100,38250,37800,38200,354157,4253790.0,111355765.0
2016-08-19,38300,39650,38000,39550,957195,4404121.0,111355765.0
2016-08-22,39550,39550,38900,39250,317341,4370714.0,111355765.0
2016-08-23,39150,40200,39050,40050,698025,4459798.0,111355765.0
2016-08-24,39850,40050,39250,39450,448819,4392985.0,111355765.0
2016-08-25,39600,39600,38400,38900,454682,4331739.0,111355765.0
2016-08-26,38800,39350,38200,38850,325680,4326171.0,111355765.0
2016-08-29,38450,38750,37900,38400,484032,4276061.0,111355765.0
2016-08-30,38600,38950,38300,38450,302145,4281629.0,111355765.0
2016-08-31,38500,38700,38100,38550,309389,4292765.0,111355765.0
2016-09-01,38600,40000,38350,39950,623497,4448663.0,111355765.0
2016-09-02,39850,39850,38900,39050,396876,4348443.0,111355765.0
2016-09-05,39800,40100,39450,39600,323682,4409688.0,111355765.0
2016-09-06,39950,39950,39300,39600,284242,4409688.0,111355765.0
2016-09-07,39450,39600,38550,38750,387234,4315036.0,111355765.0
2016-09-08,38750,39250,38500,38550,351925,4292765.0,111355765.0
2016-09-09,38500,39150,38400,39000,222042,4342875.0,111355765.0
2016-09-12,38300,38500,36850,36900,576657,4109028.0,111355765.0
2016-09-13,37800,37800,36400,36450,490963,4058918.0,111355765.0
2016-09-19,36150,37150,36150,36800,338598,4097892.0,111355765.0
2016-09-20,36550,37150,36350,37050,297891,4125731.0,111355765.0
2016-09-21,36950,37300,36800,37000,384932,4120163.0,111355765.0
2016-09-22,37550,38100,37550,37800,359740,4209248.0,111355765.0
2016-09-23,38100,38500,37750,38350,309800,4270494.0,111355765.0
2016-09-26,38150,38200,37800,37850,182371,4214816.0,111355765.0
2016-09-27,37700,39150,37500,39000,356657,4342875.0,111355765.0
2016-09-28,39000,39500,38550,38800,315289,4320604.0,111355765.0
2016-09-29,39450,40450,39400,40000,820062,4454231.0,111355765.0
2016-09-30,39600,39900,39250,39250,391344,4370714.0,111355765.0
2016-10-04,39550,40150,39000,39000,395102,4342875.0,111355765.0
2016-10-05,38500,39300,38500,39300,188354,4376282.0,111355765.0
2016-10-06,39450,40350,38850,40200,470534,4476502.0,111355765.0
2016-10-07,40350,40950,40000,40500,481531,4509908.0,111355765.0
2016-10-10,40850,41300,40750,41150,534156,4582290.0,111355765.0
2016-10-11,41500,43100,41450,42900,1079128,4777162.0,111355765.0
2016-10-12,42850,43400,41800,42250,779161,4704781.0,111355765.0
2016-10-13,42300,42500,41300,41850,366361,4660239.0,111355765.0
2016-10-14,41850,42450,41750,42250,318835,4704781.0,111355765.0
2016-10-17,42600,42600,40950,41700,377417,4643535.0,111355765.0
2016-10-18,41700,42850,41450,42650,366135,4749323.0,111355765.0
2016-10-19,42650,43100,42150,42700,338866,4754891.0,111355765.0
2016-10-20,42900,43150,41950,42000,291046,4676942.0,111355765.0
2016-10-21,42000,43000,41550,42950,278233,4782730.0,111355765.0
2016-10-24,42950,43200,42550,43200,338185,4810569.0,111355765.0
2016-10-25,43300,44500,43050,44400,758327,4944196.0,111355765.0
2016-10-26,44100,44100,41750,42250,756670,4704781.0,111355765.0
2016-10-27,42500,42500,40850,42250,598657,4704781.0,111355765.0
2016-10-28,42200,42200,40750,41050,565441,4571154.0,111355765.0
2016-10-31,40500,41450,40300,41450,340784,4615696.0,111355765.0
2016-11-01,41100,41450,39650,40500,498160,4509908.0,111355765.0
2016-11-02,39700,40950,39700,40050,402792,4459798.0,111355765.0
2016-11-03,40000,41650,39950,41650,530668,4637968.0,111355765.0
2016-11-04,41600,41600,40500,40900,335401,4554451.0,111355765.0
2016-11-07,41650,41650,40500,41150,221671,4582290.0,111355765.0
2016-11-08,41550,42800,41350,42300,429382,4710349.0,111355765.0
2016-11-09,42450,43050,39950,40950,667666,4560019.0,111355765.0
2016-11-10,42000,44000,41900,43700,833803,4866247.0,111355765.0
2016-11-11,43800,44200,42650,44200,694013,4921925.0,111355765.0
2016-11-14,43700,44400,43150,43950,472669,4894086.0,111355765.0
2016-11-15,44300,45100,44000,44850,684055,4994306.0,111355765.0
2016-11-16,45300,45300,44050,44600,427166,4966467.0,111355765.0
2016-11-17,44200,44650,43600,44300,255367,4933060.0,111355765.0
2016-11-18,44550,44600,43300,43550,309953,4849544.0,111355765.0
2016-11-21,43150,43550,42500,43050,427785,4793866.0,111355765.0
2016-11-22,43400,43400,42050,43000,306617,4788298.0,111355765.0
2016-11-23,43150,44800,42750,44400,511502,4944196.0,111355765.0
2016-11-24,44300,44300,42850,42850,324946,4771595.0,111355765.0
2016-11-25,42500,42750,40650,41750,762452,4649103.0,111355765.0
2016-11-28,41800,42150,41050,41750,300194,4649103.0,111355765.0
2016-11-29,41350,41550,41050,41050,346002,4571154.0,111355765.0
2016-11-30,40950,40950,39350,39350,752250,4381849.0,111355765.0
2016-12-01,40050,41500,39950,41000,885772,4565586.0,111355765.0
2016-12-02,41000,41900,40500,41700,329387,4643535.0,111355765.0
2016-12-05,41700,41750,40200,40200,375147,4476502.0,111355765.0
2016-12-06,41100,41100,40700,40750,259172,4537747.0,111355765.0
2016-12-07,40950,41450,40600,41050,213325,4571154.0,111355765.0
2016-12-08,41600,41700,41000,41700,296627,4643535.0,111355765.0
2016-12-09,41650,41900,40750,40750,296614,4537747.0,111355765.0
2016-12-12,41350,43650,40950,43400,605038,4832840.0,111355765.0
2016-12-13,43450,44300,43400,44050,544366,4905221.0,111355765.0
2016-12-14,44000,44150,42350,42350,471084,4715917.0,111355765.0
2016-12-15,42000,43900,41850,43500,458481,4843976.0,111355765.0
2016-12-16,43100,43800,42700,43050,265311,4793866.0,111355765.0
2016-12-19,42950,42950,41700,42100,213135,4688078.0,111355765.0
2016-12-20,42100,42900,41900,42800,270646,4766027.0,111355765.0
2016-12-21,42900,43400,42450,43100,315672,4799433.0,111355765.0
2016-12-22,43000,43750,42650,43200,272901,4810569.0,111355765.0
2016-12-23,43700,43700,42400,43000,240155,4788298.0,111355765.0
2016-12-26,43300,43450,42700,43150,264392,4805001.0,111355765.0
2016-12-27,43000,43500,42500,43350,329547,4827272.0,111355765.0
2016-12-28,42800,43300,42600,43050,184441,4793866.0,111355765.0
2016-12-29,42500,43300,42150,42800,237272,4766027.0,111355765.0
2017-01-02,42900,43200,42250,42800,217910,4766027.0,111355765.0
2017-01-03,42800,43050,42350,42550,329794,4738188.0,111355765.0
2017-01-04,42650,43900,42550,43850,543279,4882950.0,111355765.0
2017-01-05,43500,44150,43150,43350,227882,4827272.0,111355765.0
2017-01-06,41700,43650,41050,42650,742957,4749323.0,111355765.0
2017-01-09,42500,42650,40700,40750,853928,4537747.0,111355765.0
2017-01-10,41000,41400,40750,41200,321846,4587858.0,111355765.0
2017-01-11,41050,42250,40950,42050,374008,4682510.0,111355765.0
2017-01-12,42150,42350,41100,41700,272189,4643535.0,111355765.0
2017-01-13,41900,42050,41150,41750,266243,4649103.0,111355765.0
2017-01-16,41800,42200,41200,41400,223061,4610129.0,111355765.0
2017-01-17,41800,41800,41050,41250,221881,4593425.0,111355765.0
2017-01-18,41150,41300,40750,41000,244597,4565586.0,111355765.0
2017-01-19,40950,41400,39900,40000,475239,4454231.0,111355765.0
2017-01-20,39750,39800,38600,39400,652685,4387417.0,111355765.0
2017-01-23,39200,40100,39100,39550,276581,4404121.0,111355765.0
2017-01-24,39300,40050,39250,39850,236924,4437527.0,111355765.0
2017-01-25,40200,40250,38900,39200,303301,4365146.0,111355765.0
2017-01-26,39100,41200,39100,40500,525000,4509908.0,111355765.0
2017-01-31,41000,41700,40750,41550,370490,4626832.0,111355765.0
2017-02-01,41900,44400,41650,44200,970881,4921925.0,111355765.0
2017-02-02,44400,45800,44350,44950,923889,5005442.0,111355765.0
2017-02-03,44900,45750,44500,45600,659297,5077823.0,111355765.0
2017-02-06,45600,45900,45150,45300,367147,5044416.0,111355765.0
2017-02-07,45200,45650,44700,45400,378517,5055552.0,111355765.0
2017-02-08,45150,45450,43850,44850,408419,4994306.0,111355765.0
2017-02-09,44550,46500,44550,46500,670986,5178043.0,111355765.0
2017-02-10,46700,46900,45800,46650,333035,5194746.0,111355765.0
2017-02-13,46750,46900,45950,46700,228876,5200314.0,111355765.0
2017-02-14,46700,46950,46150,46850,214287,5217018.0,111355765.0
2017-02-15,46950,47000,45700,45700,268222,5088958.0,111355765.0
2017-02-16,45750,46900,45750,46200,191725,5144636.0,111355765.0
2017-02-17,45950,47100,45900,46450,295375,5172475.0,111355765.0
2017-02-20,46150,46150,45050,45400,281137,5055552.0,111355765.0
2017-02-21,45250,46950,45250,46800,349027,5211450.0,111355765.0
2017-02-22,46800,47500,46450,47300,362877,5267128.0,111355765.0
2017-02-23,47500,47550,46550,47200,270496,5255992.0,111355765.0
2017-02-24,47200,47200,46350,46400,256580,5166907.0,111355765.0
2017-02-27,46600,46900,46150,46450,272739,5172475.0,111355765.0
2017-02-28,46750,48000,46500,47800,635028,5322806.0,111355765.0
2017-03-02,48050,48500,47800,48000,542563,5345077.0,111355765.0
2017-03-03,47800,48300,47300,47750,331641,5317238.0,111355765.0
2017-03-06,47800,48650,47150,48600,422618,5411890.0,111355765.0
2017-03-07,48750,49400,48650,48800,385964,5434161.0,111355765.0
2017-03-08,48850,49300,48550,48750,340142,5428594.0,111355765.0
2017-03-09,48500,48500,47200,47500,554358,5289399.0,111355765.0
2017-03-10,47100,47850,47050,47650,286778,5306102.0,111355765.0
2017-03-13,47900,48650,47550,48350,425032,5384051.0,111355765.0
2017-03-14,48900,49400,48150,48150,323510,5361780.0,111355765.0
2017-03-15,48450,48900,48000,48550,320367,5406322.0,111355765.0
2017-03-16,49000,49900,48350,49850,417604,5551085.0,111355765.0
2017-03-17,49900,49900,49250,49900,298312,5556653.0,111355765.0
2017-03-20,49900,50600,49750,50000,302764,5567788.0,111355765.0
2017-03-21,50500,50700,49300,50600,453732,5634602.0,111355765.0
2017-03-22,50300,50900,48550,48800,551690,5434161.0,111355765.0
2017-03-23,49000,51500,49000,51300,623680,5712551.0,111355765.0
2017-03-24,51400,51600,50500,51100,202685,5690280.0,111355765.0
2017-03-27,50800,51300,49450,49850,330783,5551085.0,111355765.0
2017-03-28,50200,51100,49500,51100,341936,5690280.0,111355765.0
2017-03-29,51200,51200,50100,50800,356653,5656873.0,111355765.0
2017-03-30,50900,50900,49350,49650,301604,5528814.0,111355765.0
2017-03-31,49800,50300,49300,49500,320555,5512110.0,111355765.0
2017-04-03,49500,49550,47400,47750,799507,5317238.0,111355765.0
2017-04-04,47300,48400,47200,48350,339844,5384051.0,111355765.0
2017-04-05,48450,49350,48150,48950,400233,5450865.0,111355765.0
2017-04-06,48750,49900,48400,49650,362006,5528814.0,111355765.0
2017-04-07,49700,49700,49050,49400,165795,5500975.0,111355765.0
2017-04-10,49250,50100,49000,49450,329532,5506543.0,111355765.0
2017-04-11,49100,49550,48900,49000,229482,5456432.0,111355765.0
2017-04-12,49450,50400,49200,49750,341180,5539949.0,111355765.0
2017-04-13,49900,49950,48400,49750,316928,5539949.0,111355765.0
2017-04-14,49350,49500,48550,48750,161549,5428594.0,111355765.0
2017-04-17,48750,49450,48200,48400,194914,5389619.0,111355765.0
2017-04-18,48750,49200,48250,48600,174307,5411890.0,111355765.0
2017-04-19,48850,49150,48450,48700,233723,5423026.0,111355765.0
2017-04-20,48550,49450,48500,49350,232426,5495407.0,111355765.0
2017-04-21,49250,50000,49200,50000,267667,5567788.0,111355765.0
2017-04-24,50300,50700,49300,49600,216243,5523246.0,111355765.0
2017-04-25,49800,50600,49700,50400,311901,5612331.0,111355765.0
2017-04-26,50800,51400,50700,51000,319114,5679144.0,111355765.0
2017-04-27,51200,51200,49600,50400,362434,5612331.0,111355765.0
2017-04-28,49250,50600,48500,48550,775784,5406322.0,111355765.0
2017-05-02,48750,48800,47950,48300,365273,5378483.0,111355765.0
2017-05-04,48300,48650,47350,47600,588796,5300534.0,111355765.0
2017-05-08,48000,48100,46900,47500,547885,5289399.0,111355765.0
2017-05-10,47900,48500,46900,47500,666791,5289399.0,111355765.0
2017-05-11,47850,49100,47750,49100,588190,5467568.0,111355765.0
2017-05-12,49200,49200,48450,48800,241584,5434161.0,111355765.0
2017-05-15,48900,48900,47950,48100,261710,5356212.0,111355765.0
2017-05-16,48600,49400,48550,49100,441368,5467568.0,111355765.0
2017-05-17,48950,48950,48100,48500,268211,5400755.0,111355765.0
2017-05-18,48050,48800,47950,48050,238921,5350645.0,111355765.0
2017-05-19,48350,48500,47750,47800,351089,5322806.0,111355765.0
2017-05-22,48050,48600,47900,48400,285148,5389619.0,111355765.0
2017-05-23,48650,48750,47950,48200,348728,5367348.0,111355765.0
2017-05-24,48500,48700,47900,48050,289434,5350645.0,111355765.0
2017-05-25,48500,49650,48050,49350,896358,5495407.0,111355765.0
2017-05-26,49500,49600,48750,49050,473099,5462000.0,111355765.0
2017-05-29,48900,49900,48600,49050,459065,5462000.0,111355765.0
2017-05-30,49200,49200,48250,48500,354998,5400755.0,111355765.0
2017-05-31,48250,48900,47750,48700,868813,5423026.0,111355765.0
2017-06-01,48700,49000,48050,48100,410066,5356212.0,111355765.0
2017-06-02,48200,48300,47700,47800,396685,5322806.0,111355765.0
2017-06-05,48050,48100,46700,46850,668519,5217018.0,111355765.0
2017-06-07,47150,47150,46100,46450,571513,5172475.0,111355765.0
2017-06-08,46100,46350,45600,46250,700601,5150204.0,111355765.0
2017-06-09,46250,46250,45500,45750,551725,5094526.0,111355765.0
2017-06-12,46000,46650,45750,46000,414207,5122365.0,111355765.0
2017-06-13,46150,46650,46150,46550,370924,5183611.0,111355765.0
2017-06-14,46750,46800,45800,46250,380690,5150204.0,111355765.0
2017-06-15,46050,46150,45000,45350,500281,5049984.0,111355765.0
2017-06-16,45300,45900,45250,45700,394092,5088958.0,111355765.0
2017-06-19,46250,46250,45300,45600,275254,5077823.0,111355765.0
2017-06-20,45500,45600,44700,44800,404351,4988738.0,111355765.0
2017-06-21,44550,45700,44400,45700,445203,5088958.0,111355765.0
2017-06-22,45750,45850,44000,44200,740798,4921925.0,111355765.0
2017-06-23,44550,45600,44550,45400,435131,5055552.0,111355765.0
2017-06-26,45100,45700,45050,45550,249616,5072255.0,111355765.0
2017-06-27,45550,45550,44550,44650,319411,4972035.0,111355765.0
2017-06-28,44900,45400,44650,44900,211394,4999874.0,111355765.0
2017-06-29,45200,46100,44800,45900,407926,5111230.0,111355765.0
2017-06-30,45850,46150,45200,46050,338899,5127933.0,111355765.0
2017-07-03,46150,46450,45500,45950,268316,5116797.0,111355765.0
2017-07-04,46100,47500,45900,46900,688787,5222585.0,111355765.0
2017-07-05,47050,47200,46450,46850,252081,5217018.0,111355765.0
2017-07-06,46600,46650,46000,46500,261837,5178043.0,111355765.0
2017-07-07,46300,47300,46200,46600,308290,5189179.0,111355765.0
2017-07-10,46700,47400,46650,47150,262262,5250424.0,111355765.0
2017-07-11,47200,47600,46850,46950,251780,5228153.0,111355765.0
2017-07-12,47100,47700,46650,47000,286222,5233721.0,111355765.0
2017-07-13,47150,47400,46700,46700,279902,5200314.0,111355765.0
2017-07-14,46650,47050,46200,46650,260093,5194746.0,111355765.0
