대한항공(003490),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2009-10-06,48324,48695,47582,48379,667565,3281906.0,71971631.0
2009-10-07,49120,50923,49014,50925,912026,3454638.0,71971631.0
2009-10-08,51242,51454,50180,50659,675692,3436645.0,71971631.0
2009-10-09,50604,51348,50393,51296,494452,3479828.0,71971631.0
2009-10-12,51348,51348,50287,51031,542241,3461835.0,71971631.0
2009-10-13,51401,52143,50870,51083,696990,3465434.0,71971631.0
2009-10-14,51454,54106,51348,54108,1446625,3670553.0,71971631.0
2009-10-15,54424,55698,54212,54744,1328606,3713736.0,71971631.0
2009-10-16,54424,55592,53576,54638,920021,3706539.0,71971631.0
2009-10-19,54318,55168,52302,52888,1317074,3587786.0,71971631.0
2009-10-20,52992,53894,52886,53259,720188,3612976.0,71971631.0
2009-10-21,52409,52886,51189,51296,1287217,3479828.0,71971631.0
2009-10-22,50393,51719,49385,50342,1034461,3415054.0,71971631.0
2009-10-23,50604,51189,49863,50925,525935,3454638.0,71971631.0
2009-10-26,49863,50817,49226,50607,969995,3433047.0,71971631.0
2009-10-27,49969,50552,49385,50501,422619,3425850.0,71971631.0
2009-10-28,50180,50977,48801,49758,606500,3375469.0,71971631.0
2009-10-29,48801,48908,47211,48326,734999,3278308.0,71971631.0
2009-10-30,48908,49969,48430,48644,539532,3299899.0,71971631.0
2009-11-02,47211,47635,46414,47106,657244,3195540.0,71971631.0
2009-11-03,46362,46732,45513,45832,771306,3109174.0,71971631.0
2009-11-04,46096,47263,45778,47000,579995,3188343.0,71971631.0
2009-11-05,45725,46998,44557,46152,696722,3130766.0,71971631.0
2009-11-06,46998,48801,46998,48803,716498,3310695.0,71971631.0
2009-11-09,49226,49544,48377,48538,441591,3292702.0,71971631.0
2009-11-10,49439,50022,49120,49174,552965,3335885.0,71971631.0
2009-11-11,50022,50817,49174,50394,603909,3418652.0,71971631.0
2009-11-12,50604,52037,50339,50766,665015,3443843.0,71971631.0
2009-11-13,51030,51666,50022,50818,348981,3447441.0,71971631.0
2009-11-16,50817,51772,50287,51561,363681,3497821.0,71971631.0
2009-11-17,52196,52196,50604,50925,428880,3454638.0,71971631.0
2009-11-18,50446,51985,50446,51879,449311,3519413.0,71971631.0
2009-11-19,51985,52940,51878,52305,404228,3548201.0,71971631.0
2009-11-20,51985,52409,51719,52199,337510,3541004.0,71971631.0
2009-11-23,52196,52726,52091,52410,208158,3555399.0,71971631.0
2009-11-24,52726,53682,52409,53259,740858,3612976.0,71971631.0
2009-11-25,54000,54742,53576,53895,709036,3656159.0,71971631.0
2009-11-26,54106,55592,54000,54638,895573,3706539.0,71971631.0
2009-11-27,53151,54318,51242,51986,828651,3526610.0,71971631.0
2009-11-30,53046,54106,52461,52464,572407,3558997.0,71971631.0
2009-12-01,52196,54849,52037,54744,727963,3713736.0,71971631.0
2009-12-02,54849,55379,54212,54744,468159,3713736.0,71971631.0
2009-12-03,54742,55062,53151,54108,545081,3670553.0,71971631.0
2009-12-04,55062,56971,54742,56973,1139559,3864877.0,71971631.0
2009-12-07,56758,57501,55803,57184,701981,3879271.0,71971631.0
2009-12-08,56865,57819,55379,56548,595550,3836088.0,71971631.0
2009-12-09,55592,56758,54848,56230,553340,3814496.0,71971631.0
2009-12-10,56971,57925,55273,57397,1123709,3893665.0,71971631.0
2009-12-11,57395,59517,57289,58669,900809,3980031.0,71971631.0
2009-12-14,58668,59305,58138,58563,458897,3972834.0,71971631.0
2009-12-15,58774,60260,58032,59412,631202,4030411.0,71971631.0
2009-12-16,59093,59835,58456,59412,306181,4030411.0,71971631.0
2009-12-17,59305,60471,58244,59200,559744,4016017.0,71971631.0
2009-12-18,58456,58881,57184,58458,722466,3965637.0,71971631.0
2009-12-21,58349,58349,56334,57928,875101,3929651.0,71971631.0
2009-12-22,58349,58456,57184,58033,367440,3936848.0,71971631.0
2009-12-23,58032,58349,56865,57184,533224,3879271.0,71971631.0
2009-12-24,56865,58244,56865,57714,593821,3915257.0,71971631.0
2009-12-28,56758,57714,55803,56548,673028,3836088.0,71971631.0
2009-12-29,56758,57819,55910,56017,473920,3800102.0,71971631.0
2009-12-30,56546,58349,56334,58245,702180,3951243.0,71971631.0
2010-01-04,58138,59199,58032,58352,495627,3958440.0,71971631.0
2010-01-05,58349,60365,58138,59837,1119431,4059200.0,71971631.0
2010-01-06,60471,61215,58987,59837,883706,4059200.0,71971631.0
2010-01-07,59836,59836,56652,57290,1079165,3886468.0,71971631.0
2010-01-08,57501,57925,56546,57608,556812,3908060.0,71971631.0
2010-01-11,57925,59411,57925,58882,806116,3994426.0,71971631.0
2010-01-12,59199,60471,58668,58988,983974,4001623.0,71971631.0
2010-01-13,59093,59093,57925,58458,544165,3965637.0,71971631.0
2010-01-14,59836,62913,59305,62277,1907560,4224735.0,71971631.0
2010-01-15,62593,63867,62275,63868,1091309,4332692.0,71971631.0
2010-01-18,63231,63867,61745,63020,572279,4275115.0,71971631.0
2010-01-19,63655,65246,63124,65035,773385,4411861.0,71971631.0
2010-01-20,64503,65034,63443,63444,583038,4303904.0,71971631.0
2010-01-21,62487,64291,61957,63550,444412,4311101.0,71971631.0
2010-01-22,62593,62913,61109,62171,840794,4217538.0,71971631.0
2010-01-25,61426,64928,60577,64081,1044979,4347087.0,71971631.0
2010-01-26,63548,63761,60684,61959,1030404,4203143.0,71971631.0
2010-01-27,61533,61639,59411,59730,602844,4052003.0,71971631.0
2010-01-28,59729,62063,59305,61004,514694,4138369.0,71971631.0
2010-01-29,60365,60577,58244,59943,455636,4066397.0,71971631.0
2010-02-01,59623,60471,59093,59624,600411,4044806.0,71971631.0
2010-02-02,60791,61109,58032,59093,853818,4008820.0,71971631.0
2010-02-03,60260,61533,58987,61534,523418,4174355.0,71971631.0
2010-02-04,61426,63018,60577,62701,391919,4253523.0,71971631.0
2010-02-05,60047,62593,60047,62596,693329,4246326.0,71971631.0
2010-02-08,62063,62593,60577,61853,566739,4195946.0,71971631.0
2010-02-09,61002,62382,60260,62383,523885,4231932.0,71971631.0
2010-02-10,62382,63124,61109,62171,538391,4217538.0,71971631.0
2010-02-11,62382,62487,61002,61004,641355,4138369.0,71971631.0
2010-02-12,61109,61957,60577,61746,417273,4188749.0,71971631.0
2010-02-16,61109,62807,61109,62383,278267,4231932.0,71971631.0
2010-02-17,62699,63124,62169,63126,375393,4282312.0,71971631.0
2010-02-18,62913,63337,62275,62489,182183,4239129.0,71971631.0
2010-02-19,62275,62487,59517,60050,795738,4073594.0,71971631.0
2010-02-22,60791,61851,60047,60685,531681,4116777.0,71971631.0
2010-02-23,60684,62275,59941,62065,664504,4210340.0,71971631.0
2010-02-24,61533,62913,61002,62596,426468,4246326.0,71971631.0
2010-02-25,62275,63337,61533,62489,438441,4239129.0,71971631.0
2010-02-26,62275,62807,61639,61640,243208,4181552.0,71971631.0
2010-03-02,61851,63124,61851,63126,303396,4282312.0,71971631.0
2010-03-03,62807,63231,62382,62913,188898,4267918.0,71971631.0
2010-03-04,62699,63972,62593,63020,357608,4275115.0,71971631.0
2010-03-05,63018,64928,63018,64399,782249,4368678.0,71971631.0
2010-03-08,65140,67050,64928,66733,944414,4527016.0,71971631.0
2010-03-09,66519,68641,66413,67900,894703,4606184.0,71971631.0
2010-03-10,68005,68110,66307,67157,472335,4555804.0,71971631.0
2010-03-11,66838,68216,65564,67900,639890,4606184.0,71971631.0
2010-03-12,68322,68322,66625,67157,334343,4555804.0,71971631.0
2010-03-15,66413,67156,65564,67051,387101,4548607.0,71971631.0
2010-03-16,67262,67262,65989,65990,225597,4476635.0,71971631.0
2010-03-17,66200,68109,66200,67687,459163,4591790.0,71971631.0
2010-03-18,67367,69489,67367,67687,599953,4591790.0,71971631.0
2010-03-19,68535,68641,67368,67795,267632,4598987.0,71971631.0
2010-03-22,67686,69808,67156,68960,582607,4678156.0,71971631.0
2010-03-23,69808,70020,68641,68960,339296,4678156.0,71971631.0
2010-03-24,69596,71399,68854,71082,623611,4822099.0,71971631.0
2010-03-25,70975,71930,69914,70658,624237,4793311.0,71971631.0
2010-03-26,71187,71930,70550,71401,313104,4843691.0,71971631.0
2010-03-29,70658,72460,70550,71826,363513,4872479.0,71971631.0
2010-03-30,72567,72567,70763,72144,556612,4894071.0,71971631.0
2010-03-31,71399,71717,70232,70552,409567,4786113.0,71971631.0
2010-04-01,70763,74052,70763,72462,747318,4915662.0,71971631.0
2010-04-02,72354,72460,70975,72144,531717,4894071.0,71971631.0
2010-04-05,71930,73097,71612,72886,589768,4944451.0,71971631.0
2010-04-06,73415,73734,72567,73735,323537,5002028.0,71971631.0
2010-04-07,73734,73945,71823,73204,610239,4966043.0,71971631.0
2010-04-08,72779,74052,72354,73948,350315,5016423.0,71971631.0
2010-04-09,74158,75537,73734,75326,527239,5109986.0,71971631.0
2010-04-12,75325,77129,74369,74372,550034,5045211.0,71971631.0
2010-04-13,74795,75007,72460,73204,478546,4966043.0,71971631.0
2010-04-14,73309,74583,72354,73417,689148,4980437.0,71971631.0
2010-04-15,73945,73945,72036,72886,545703,4944451.0,71971631.0
2010-04-16,72991,73097,69914,71613,1066524,4858085.0,71971631.0
2010-04-19,69808,70975,69066,69173,908939,4692550.0,71971631.0
2010-04-20,70338,72354,69808,71826,757084,4872479.0,71971631.0
2010-04-21,72036,72991,71612,72462,572656,4915662.0,71971631.0
2010-04-22,71823,72247,70658,71932,479857,4879677.0,71971631.0
2010-04-23,71823,72567,70869,70871,360102,4807705.0,71971631.0
2010-04-26,71399,73415,71187,72780,684512,4937254.0,71971631.0
2010-04-27,72779,73097,71612,72462,356385,4915662.0,71971631.0
2010-04-28,70763,73415,70550,73204,605148,4966043.0,71971631.0
2010-04-29,72991,75537,72460,74478,697996,5052408.0,71971631.0
2010-04-30,75325,76492,74052,74478,523117,5052408.0,71971631.0
2010-05-03,74052,75643,71293,73523,729423,4987634.0,71971631.0
2010-05-04,73204,74369,70869,72144,776708,4894071.0,71971631.0
2010-05-06,70444,72567,70232,72144,493246,4894071.0,71971631.0
2010-05-07,70126,71293,69490,70446,713241,4778916.0,71971631.0
2010-05-10,70020,73204,70020,72356,647671,4908465.0,71971631.0
2010-05-11,73097,73097,71823,72037,378041,4886874.0,71971631.0
2010-05-12,72036,75855,72036,75645,1027693,5131577.0,71971631.0
2010-05-13,76492,78932,76385,78827,1015826,5347492.0,71971631.0
2010-05-14,78508,81796,77871,80312,852786,5448252.0,71971631.0
2010-05-17,79568,82009,77659,81693,1033266,5541816.0,71971631.0
2010-05-18,81903,82220,76916,79251,941508,5376281.0,71971631.0
2010-05-19,77446,78402,76385,77235,571649,5239535.0,71971631.0
2010-05-20,77235,79675,75643,76281,550178,5174760.0,71971631.0
2010-05-24,76280,76492,74052,74796,756208,5074000.0,71971631.0
2010-05-25,72567,74052,69808,74053,1120189,5023620.0,71971631.0
2010-05-26,73521,74583,70869,73523,1066874,4987634.0,71971631.0
2010-05-27,71930,76598,71717,76387,722621,5181957.0,71971631.0
2010-05-28,76916,78295,75749,76070,597137,5160366.0,71971631.0
2010-05-31,76067,76705,73945,76387,543376,5181957.0,71971631.0
2010-06-01,75643,76916,74264,74372,377105,5045211.0,71971631.0
2010-06-03,75325,76067,74583,75857,500638,5145972.0,71971631.0
2010-06-04,75961,77553,75855,76281,520690,5174760.0,71971631.0
2010-06-07,74264,75749,74052,75645,543071,5131577.0,71971631.0
2010-06-08,75855,78614,75325,78616,675322,5333098.0,71971631.0
2010-06-09,79038,80099,77553,77660,626976,5268323.0,71971631.0
2010-06-10,78189,79038,76916,78403,343608,5318704.0,71971631.0
2010-06-11,79357,82114,79144,82010,792207,5563407.0,71971631.0
2010-06-14,82328,83812,81690,82117,559043,5570604.0,71971631.0
2010-06-15,82114,82645,81160,82223,433756,5577801.0,71971631.0
2010-06-16,82645,84661,81160,84344,545601,5721745.0,71971631.0
2010-06-17,85191,87843,84874,86148,863088,5844096.0,71971631.0
2010-06-18,86359,86359,84130,84239,585675,5714548.0,71971631.0
2010-06-21,85086,86253,84236,84450,447503,5728942.0,71971631.0
2010-06-22,83918,87102,83918,86042,508945,5836899.0,71971631.0
2010-06-23,85828,87526,85722,86996,283014,5901674.0,71971631.0
2010-06-24,87102,89117,86253,89012,407272,6038420.0,71971631.0
2010-06-25,88056,89754,87950,89012,377355,6038420.0,71971631.0
2010-06-28,89224,90284,88056,88481,276627,6002434.0,71971631.0
2010-06-29,89117,90921,86677,88057,445356,5973645.0,71971631.0
2010-06-30,86359,87843,85616,86996,560288,5901674.0,71971631.0
2010-07-01,86677,89965,85298,89224,410957,6052814.0,71971631.0
2010-07-02,89648,90178,86040,86572,262917,5872885.0,71971631.0
2010-07-05,86677,86783,85086,85299,377543,5786519.0,71971631.0
2010-07-06,85404,86253,82858,86148,720759,5844096.0,71971631.0
2010-07-07,86359,86465,84130,84344,495164,5721745.0,71971631.0
2010-07-08,85191,85828,84025,84344,547284,5721745.0,71971631.0
2010-07-09,84661,85934,84556,85511,548320,5800913.0,71971631.0
2010-07-12,87526,89117,86677,86996,702945,5901674.0,71971631.0
2010-07-13,87737,88587,86677,88270,496717,5988040.0,71971631.0
2010-07-14,88799,90178,87313,87846,661618,5959251.0,71971631.0
2010-07-15,87843,88693,85722,85724,661342,5815308.0,71971631.0
2010-07-16,85934,86146,84450,85935,483986,5829702.0,71971631.0
2010-07-19,84343,85828,84130,84132,662155,5707350.0,71971631.0
2010-07-20,84025,84130,81479,81798,1357082,5549013.0,71971631.0
2010-07-21,82539,83494,80524,82858,1164589,5620984.0,71971631.0
2010-07-22,82964,83812,81372,81904,812305,5556210.0,71971631.0
2010-07-23,82645,83176,80842,81161,591485,5505830.0,71971631.0
2010-07-26,81690,83600,81479,83283,674814,5649773.0,71971631.0
2010-07-27,84343,84767,82539,82753,652768,5613787.0,71971631.0
2010-07-28,82220,82220,77871,78509,2324218,5325901.0,71971631.0
2010-07-29,78720,79568,75961,77979,1046610,5289915.0,71971631.0
2010-07-30,77977,78295,75961,78297,1016940,5311506.0,71971631.0
2010-08-02,79357,81372,78932,80949,1226924,5491435.0,71971631.0
2010-08-03,81479,81479,77446,77979,1500835,5289915.0,71971631.0
2010-08-04,77659,79992,77129,79888,853184,5419464.0,71971631.0
2010-08-05,80311,81266,79568,80525,797843,5462647.0,71971631.0
2010-08-06,80842,83069,79357,82965,1006623,5628182.0,71971631.0
2010-08-09,83176,83176,81160,82328,579920,5584999.0,71971631.0
2010-08-10,82434,83176,81903,82858,538613,5620984.0,71971631.0
2010-08-11,82858,82964,78295,78509,979418,5325901.0,71971631.0
2010-08-12,77446,80311,76067,79571,744552,5397872.0,71971631.0
2010-08-13,79038,82752,78827,81798,756386,5549013.0,71971631.0
2010-08-16,81479,82220,79144,81480,498772,5527421.0,71971631.0
2010-08-17,81479,82964,80842,82434,539679,5592196.0,71971631.0
2010-08-18,83069,84025,82964,83602,625612,5671365.0,71971631.0
2010-08-19,83494,83918,81266,82647,833883,5606590.0,71971631.0
2010-08-20,81372,82009,78827,78933,1235494,5354689.0,71971631.0
2010-08-23,79038,79675,76492,76494,835977,5189155.0,71971631.0
2010-08-24,75961,76280,73839,74478,1053851,5052408.0,71971631.0
2010-08-25,74158,76067,73415,74159,738070,5030817.0,71971631.0
2010-08-26,74583,75961,73945,75008,643527,5088394.0,71971631.0
2010-08-27,74583,75855,73204,73841,723753,5009226.0,71971631.0
2010-08-30,75537,76173,74583,76175,503090,5167563.0,71971631.0
2010-08-31,75431,77553,75007,77342,709207,5246732.0,71971631.0
2010-09-01,77446,78083,76492,77660,762883,5268323.0,71971631.0
2010-09-02,78189,79251,77446,78933,747442,5354689.0,71971631.0
2010-09-03,78827,78827,77022,77235,498244,5239535.0,71971631.0
2010-09-06,77977,80311,77977,80207,784988,5441055.0,71971631.0
2010-09-07,79781,80736,78508,79251,418606,5376281.0,71971631.0
2010-09-08,79357,79781,78189,78509,412633,5325901.0,71971631.0
2010-09-09,77341,77871,74264,75645,1554631,5131577.0,71971631.0
2010-09-10,76067,76811,74795,76070,955387,5160366.0,71971631.0
2010-09-13,76598,77235,75325,75963,1625899,5153169.0,71971631.0
2010-09-14,76492,76492,73734,73948,1484069,5016423.0,71971631.0
2010-09-15,74477,75219,73945,74478,699915,5052408.0,71971631.0
2010-09-16,74477,75855,74369,75538,679770,5124380.0,71971631.0
2010-09-17,75643,75961,74901,75538,634223,5124380.0,71971631.0
2010-09-20,75749,75961,74795,75326,439525,5109986.0,71971631.0
2010-09-24,75855,78189,75537,78191,1017741,5304309.0,71971631.0
2010-09-27,79781,82434,79462,82434,1848555,5592196.0,71971631.0
2010-09-28,82539,82964,81690,82223,959245,5577801.0,71971631.0
2010-09-29,82220,82327,80205,80631,1125620,5469844.0,71971631.0
2010-09-30,80948,82645,80842,82328,658415,5584999.0,71971631.0
2010-10-01,82645,83282,81266,82753,680824,5613787.0,71971631.0
2010-10-04,83388,84236,81796,82647,908501,5606590.0,71971631.0
2010-10-05,82752,84025,80630,82328,901824,5584999.0,71971631.0
2010-10-06,83494,83494,81796,82858,809537,5620984.0,71971631.0
2010-10-07,83069,83176,80418,80949,1200371,5491435.0,71971631.0
2010-10-08,80736,80948,77022,77129,2532255,5232338.0,71971631.0
2010-10-11,77446,77977,75325,75538,2188230,5124380.0,71971631.0
2010-10-12,75961,76492,74369,76387,1377143,5181957.0,71971631.0
2010-10-13,76280,76811,75219,76070,917710,5160366.0,71971631.0
2010-10-14,76598,77977,76067,77555,944392,5261126.0,71971631.0
2010-10-15,77871,78189,75855,76705,1049580,5203549.0,71971631.0
2010-10-18,76598,76705,74795,75113,1072340,5095591.0,71971631.0
2010-10-19,75325,75643,74795,74902,484935,5081197.0,71971631.0
2010-10-20,74795,75749,74052,75751,611946,5138774.0,71971631.0
2010-10-21,76811,77235,75961,76705,817224,5203549.0,71971631.0
2010-10-22,76492,76916,74901,75432,1169153,5117183.0,71971631.0
2010-10-25,75643,75855,75007,75113,740491,5095591.0,71971631.0
2010-10-26,75643,77129,75219,77129,1099560,5232338.0,71971631.0
2010-10-27,77235,77553,75537,75538,914134,5124380.0,71971631.0
2010-10-28,76280,76916,75643,76070,569259,5160366.0,71971631.0
2010-10-29,76598,76705,74689,75963,667051,5153169.0,71971631.0
2010-11-01,75007,75537,74477,75113,740778,5095591.0,71971631.0
2010-11-02,75113,75219,73309,74159,1301023,5030817.0,71971631.0
2010-11-03,74583,75325,73521,74689,1071988,5066803.0,71971631.0
2010-11-04,75855,78720,75007,78509,2654128,5325901.0,71971631.0
2010-11-05,79781,79992,78083,78403,1369852,5318704.0,71971631.0
2010-11-08,78827,78827,77129,78297,696949,5311506.0,71971631.0
2010-11-09,78295,78508,76492,76600,893637,5196352.0,71971631.0
2010-11-10,77553,79568,76916,79357,1785147,5383478.0,71971631.0
2010-11-11,79781,80948,78614,78616,1928548,5333098.0,71971631.0
2010-11-12,79781,79781,75537,75751,1441739,5138774.0,71971631.0
2010-11-15,76385,78189,75325,77342,699953,5246732.0,71971631.0
2010-11-16,76916,77235,75431,75857,538701,5145972.0,71971631.0
2010-11-17,74901,76705,74901,75326,521661,5109986.0,71971631.0
2010-11-18,75643,76705,74901,76281,573647,5174760.0,71971631.0
2010-11-19,76705,78614,76385,78509,976779,5325901.0,71971631.0
2010-11-22,78827,79462,77659,78721,968704,5340295.0,71971631.0
2010-11-23,79357,80842,78083,78085,1081918,5297112.0,71971631.0
2010-11-24,76173,77129,75749,76494,1251944,5189155.0,71971631.0
2010-11-25,77446,77446,75643,75857,554560,5145972.0,71971631.0
2010-11-26,76067,76280,73945,74265,805301,5038014.0,71971631.0
2010-11-29,74158,75007,73839,74583,440199,5059606.0,71971631.0
2010-11-30,74369,75325,74264,75326,398234,5109986.0,71971631.0
2010-12-01,74689,75961,74583,75751,306184,5138774.0,71971631.0
2010-12-02,76173,76492,75219,75326,496431,5109986.0,71971631.0
2010-12-03,76173,76280,74477,74689,668102,5066803.0,71971631.0
2010-12-06,75219,75325,74052,74478,619321,5052408.0,71971631.0
2010-12-07,74901,75007,74158,74372,789787,5045211.0,71971631.0
2010-12-08,74369,76173,74369,74478,1056548,5052408.0,71971631.0
2010-12-09,75113,76385,74689,76070,1073534,5160366.0,71971631.0
2010-12-10,76173,77765,75749,77767,1120196,5275521.0,71971631.0
2010-12-13,78402,78402,77129,77448,624994,5253929.0,71971631.0
2010-12-14,77446,77446,76067,76494,780329,5189155.0,71971631.0
2010-12-15,76280,77129,75007,75645,989832,5131577.0,71971631.0
2010-12-16,75325,76492,75219,75220,535407,5102789.0,71971631.0
2010-12-17,75749,76067,75219,75432,587855,5117183.0,71971631.0
2010-12-20,74264,75007,74052,74796,705533,5074000.0,71971631.0
2010-12-21,75325,76811,75113,76600,955330,5196352.0,71971631.0
2010-12-22,76280,77022,75537,75857,537959,5145972.0,71971631.0
2010-12-23,76067,76598,74477,74796,864969,5074000.0,71971631.0
2010-12-24,74583,75007,73309,73523,1029359,4987634.0,71971631.0
2010-12-27,72991,73734,72460,72780,832971,4937254.0,71971631.0
2010-12-28,72779,73309,72142,72356,632958,4908465.0,71971631.0
2010-12-29,72354,73521,72247,73417,526937,4980437.0,71971631.0
2010-12-30,73415,74477,73309,73841,559158,5009226.0,71971631.0
2011-01-03,74157,74157,72672,72992,812398,4951648.0,71971631.0
2011-01-04,73204,75007,72991,75008,1339190,5088394.0,71971631.0
2011-01-05,74689,74795,73628,74265,897590,5038014.0,71971631.0
2011-01-06,74264,74477,73309,73310,708274,4973240.0,71971631.0
2011-01-07,72991,77446,72991,77448,2397546,5253929.0,71971631.0
2011-01-10,77022,78720,76705,77660,1969986,5268323.0,71971631.0
2011-01-11,77765,78827,77235,78085,1154432,5297112.0,71971631.0
2011-01-12,78083,78189,76916,77767,769939,5275521.0,71971631.0
2011-01-13,77765,78720,77341,78085,934832,5297112.0,71971631.0
2011-01-14,78508,79781,75537,75538,2132428,5124380.0,71971631.0
2011-01-17,76173,76705,75113,75538,802930,5124380.0,71971631.0
2011-01-18,75325,76705,75113,75432,634835,5117183.0,71971631.0
2011-01-19,75537,77871,75219,77555,965338,5261126.0,71971631.0
2011-01-20,77765,80630,77022,80312,2367785,5448252.0,71971631.0
2011-01-21,80418,81054,78720,79571,1515044,5397872.0,71971631.0
2011-01-24,80205,83282,80099,82858,2122152,5620984.0,71971631.0
2011-01-25,83494,83600,81372,82223,1266673,5577801.0,71971631.0
2011-01-26,82964,83706,81054,81798,741219,5549013.0,71971631.0
2011-01-27,82434,83176,79992,82753,1954550,5613787.0,71971631.0
2011-01-28,82114,82858,80630,80631,886282,5469844.0,71971631.0
2011-01-31,78827,79251,76598,77129,1219773,5232338.0,71971631.0
2011-02-01,77446,77871,75431,76281,975537,5174760.0,71971631.0
2011-02-07,77553,78402,76916,77024,523435,5225140.0,71971631.0
2011-02-08,78295,79251,77871,77873,794599,5282718.0,71971631.0
2011-02-09,78083,79568,78083,78933,862545,5354689.0,71971631.0
2011-02-10,78827,79357,77129,77342,540050,5246732.0,71971631.0
2011-02-11,77765,79462,76492,76494,536331,5189155.0,71971631.0
2011-02-14,77341,77341,74369,75751,776846,5138774.0,71971631.0
2011-02-15,75855,76598,75113,75645,552009,5131577.0,71971631.0
2011-02-16,75325,76280,75325,75645,408874,5131577.0,71971631.0
2011-02-17,75961,76173,73097,74265,757587,5038014.0,71971631.0
2011-02-18,74369,75113,73839,74796,639019,5074000.0,71971631.0
2011-02-21,74901,75007,72991,73310,936840,4973240.0,71971631.0
2011-02-22,70763,71717,65670,65884,3570788,4469438.0,71971631.0
2011-02-23,64503,66413,63867,64717,1807293,4390269.0,71971631.0
2011-02-24,64185,66413,63443,64823,1347317,4397467.0,71971631.0
2011-02-25,65883,68429,65459,67900,1158582,4606184.0,71971631.0
2011-02-28,67686,67686,64928,65248,924762,4426255.0,71971631.0
2011-03-02,64079,64822,63867,64717,529911,4390269.0,71971631.0
2011-03-03,64822,66838,64397,66838,843294,4534213.0,71971631.0
2011-03-04,67686,68641,66307,67475,987671,4577396.0,71971631.0
2011-03-07,66625,66732,64397,65353,1282263,4433452.0,71971631.0
2011-03-08,64928,66307,64503,65884,1015117,4469438.0,71971631.0
2011-03-09,67474,68216,66094,66521,1025504,4512621.0,71971631.0
2011-03-10,66307,66625,65352,65990,622467,4476635.0,71971631.0
2011-03-11,64822,65776,64503,65141,599516,4419058.0,71971631.0
2011-03-14,60471,61957,58562,60367,3053118,4095186.0,71971631.0
2011-03-15,60471,62063,57608,59943,1749513,4066397.0,71971631.0
2011-03-16,60365,62487,60260,62277,1297690,4224735.0,71971631.0
2011-03-17,61002,62063,60471,62065,625375,4210340.0,71971631.0
2011-03-18,61533,61851,60471,61322,1158080,4159960.0,71971631.0
2011-03-21,62275,64397,62169,64081,1547710,4347087.0,71971631.0
2011-03-22,64716,65034,63337,63762,963992,4325495.0,71971631.0
2011-03-23,63867,63972,62169,63337,798060,4296706.0,71971631.0
2011-03-24,63018,64397,62593,63975,815626,4339889.0,71971631.0
2011-03-25,64716,64928,63337,64292,843616,4361481.0,71971631.0
2011-03-28,64609,66200,64609,65778,936265,4462241.0,71971631.0
2011-03-29,66094,66413,64716,65990,752524,4476635.0,71971631.0
2011-03-30,65989,66413,65459,66097,731942,4483833.0,71971631.0
2011-03-31,66838,69808,66732,69810,2202774,4735733.0,71971631.0
2011-04-01,69914,70975,68960,70871,1345147,4807705.0,71971631.0
2011-04-04,70763,71612,69914,70128,922612,4757325.0,71971631.0
2011-04-05,70338,70869,68641,69491,697964,4714142.0,71971631.0
2011-04-06,69278,69914,67686,68536,772366,4649367.0,71971631.0
2011-04-07,68216,68429,67050,67581,817926,4584593.0,71971631.0
2011-04-08,67474,68854,67050,68749,847822,4663762.0,71971631.0
2011-04-11,67898,68005,65989,66945,1278882,4541410.0,71971631.0
2011-04-12,67686,68216,66519,66627,808879,4519818.0,71971631.0
2011-04-13,68322,69278,67898,68643,1207714,4656565.0,71971631.0
2011-04-14,69066,69171,67898,68855,670435,4670959.0,71971631.0
2011-04-15,68535,70020,67898,69597,833716,4721339.0,71971631.0
2011-04-18,70126,70232,67474,68112,991159,4620579.0,71971631.0
2011-04-19,67368,68535,66519,67369,615083,4570199.0,71971631.0
2011-04-20,67792,68110,66838,67581,867077,4584593.0,71971631.0
2011-04-21,67156,67792,65459,66414,1378672,4505424.0,71971631.0
2011-04-22,66094,66413,64928,65672,915958,4455044.0,71971631.0
2011-04-25,66413,68429,66307,67263,1277234,4563001.0,71971631.0
2011-04-26,67686,67792,66307,67051,608583,4548607.0,71971631.0
2011-04-27,68005,68960,67262,68430,1263939,4642170.0,71971631.0
2011-04-28,68854,69278,67474,68855,1014780,4670959.0,71971631.0
2011-04-29,69171,69490,67262,69491,1109085,4714142.0,71971631.0
2011-05-02,70444,74264,69914,74053,2939039,5023620.0,71971631.0
2011-05-03,72991,74264,71293,73523,1728708,4987634.0,71971631.0
2011-05-04,74795,75219,73309,73523,1382514,4987634.0,71971631.0
2011-05-06,75643,76173,73839,74689,1960106,5066803.0,71971631.0
2011-05-09,75325,75855,72354,73417,965507,4980437.0,71971631.0
2011-05-11,72247,74264,71293,73310,1016037,4973240.0,71971631.0
2011-05-12,74369,75007,72036,72037,839030,4886874.0,71971631.0
2011-05-13,72142,73097,70763,71188,605705,4829296.0,71971631.0
2011-05-16,70338,71612,69171,70552,555942,4786113.0,71971631.0
2011-05-17,71399,72673,71187,71295,603013,4836494.0,71971631.0
2011-05-18,71716,73944,71611,72992,693394,4951648.0,71971631.0
2011-05-19,72567,73521,71717,72568,535284,4922860.0,71971631.0
2011-05-20,73521,73521,71930,72037,312018,4886874.0,71971631.0
2011-05-23,72036,72036,69066,69491,581522,4714142.0,71971631.0
