LS(006260),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-03-05,53600,55900,53100,55200,440888,1777440.0,32200000.0
2015-03-06,55100,55800,54300,55000,213185,1771000.0,32200000.0
2015-03-09,54100,54800,53000,53700,211602,1729140.0,32200000.0
2015-03-10,54000,55200,53700,54500,171965,1754900.0,32200000.0
2015-03-11,53600,54600,53100,53900,202834,1735580.0,32200000.0
2015-03-12,53900,55000,52500,53600,212051,1725920.0,32200000.0
2015-03-13,54300,54600,53100,53300,117317,1716260.0,32200000.0
2015-03-16,53300,53900,51700,52400,171941,1687280.0,32200000.0
2015-03-17,52400,52700,51100,52500,240378,1690500.0,32200000.0
2015-03-18,52500,53100,51700,52500,113495,1690500.0,32200000.0
2015-03-19,52800,52900,51400,51800,153626,1667960.0,32200000.0
2015-03-20,51800,51800,50300,51500,216841,1658300.0,32200000.0
2015-03-23,52300,54000,51800,53500,302311,1722700.0,32200000.0
2015-03-24,53700,54500,53400,53900,167433,1735580.0,32200000.0
2015-03-25,54000,54100,53100,53200,118615,1713040.0,32200000.0
2015-03-26,53000,53400,52100,52500,80329,1690500.0,32200000.0
2015-03-27,52600,52900,51700,52000,84617,1674400.0,32200000.0
2015-03-30,51900,52000,51300,51700,69800,1664740.0,32200000.0
2015-03-31,52200,53000,51600,52000,127686,1674400.0,32200000.0
2015-04-01,51700,52100,50800,51900,132402,1671180.0,32200000.0
2015-04-02,51900,53000,51500,52600,134885,1693720.0,32200000.0
2015-04-03,54000,54000,52300,52900,68629,1703380.0,32200000.0
2015-04-06,52700,55200,52700,53600,200028,1725920.0,32200000.0
2015-04-07,53900,54100,52500,53400,165344,1719480.0,32200000.0
2015-04-08,53500,53800,52800,53400,110527,1719480.0,32200000.0
2015-04-09,53400,55100,53300,54300,182634,1748460.0,32200000.0
2015-04-10,54000,54600,53600,54100,165452,1742020.0,32200000.0
2015-04-13,54100,55600,53600,54600,194060,1758120.0,32200000.0
2015-04-14,54300,56700,54300,56000,203820,1803200.0,32200000.0
2015-04-15,56000,56800,55100,55600,198262,1790320.0,32200000.0
2015-04-16,56000,57500,55400,56600,254932,1822520.0,32200000.0
2015-04-17,56900,57300,56000,56600,174455,1822520.0,32200000.0
2015-04-20,55700,56000,54600,55700,223960,1793540.0,32200000.0
2015-04-21,55500,57300,55200,56300,206082,1812860.0,32200000.0
2015-04-22,56300,56900,54000,55200,181455,1777440.0,32200000.0
2015-04-23,55000,55400,54200,55400,155965,1783880.0,32200000.0
2015-04-24,55400,56600,54500,55100,134303,1774220.0,32200000.0
2015-04-27,55500,56600,54600,55200,154575,1777440.0,32200000.0
2015-04-28,55800,56400,55300,55300,138330,1780660.0,32200000.0
2015-04-29,55700,55700,54200,54700,147140,1761340.0,32200000.0
2015-04-30,54800,54800,53500,54100,105227,1742020.0,32200000.0
2015-05-04,53800,54300,52800,54100,252794,1742020.0,32200000.0
2015-05-06,53500,53800,53000,53300,107750,1716260.0,32200000.0
2015-05-07,53300,54000,52500,53000,106869,1706600.0,32200000.0
2015-05-08,53400,53600,52700,52900,52462,1703380.0,32200000.0
2015-05-11,53200,53800,52900,53400,106399,1719480.0,32200000.0
2015-05-12,53100,53500,52600,53400,87467,1719480.0,32200000.0
2015-05-13,53500,54300,52700,53000,128940,1706600.0,32200000.0
2015-05-14,52900,53800,52500,52700,89513,1696940.0,32200000.0
2015-05-15,52900,53200,51100,51300,241275,1651860.0,32200000.0
2015-05-18,51200,51200,50200,50600,130693,1629320.0,32200000.0
2015-05-19,50400,50800,49950,50600,152898,1629320.0,32200000.0
2015-05-20,50400,51100,50000,50600,133238,1629320.0,32200000.0
2015-05-21,50200,50700,48400,48950,303556,1576190.0,32200000.0
2015-05-22,49250,51100,48800,50800,175063,1635760.0,32200000.0
2015-05-26,50900,51200,49900,50800,164057,1635760.0,32200000.0
2015-05-27,50400,50900,49700,50600,179278,1629320.0,32200000.0
2015-05-28,50300,51000,49400,49600,125061,1597120.0,32200000.0
2015-05-29,49400,49900,48750,49250,149316,1585850.0,32200000.0
2015-06-01,48650,50100,48550,49200,63153,1584240.0,32200000.0
2015-06-02,49050,49650,48400,48450,98324,1560090.0,32200000.0
2015-06-03,48250,49300,48250,48550,66623,1563310.0,32200000.0
2015-06-04,48600,49000,48150,48350,73038,1556870.0,32200000.0
2015-06-05,47850,47850,46650,47000,183075,1513400.0,32200000.0
2015-06-08,46750,47350,46350,46650,80868,1502130.0,32200000.0
2015-06-09,46650,47200,46350,46550,73964,1498910.0,32200000.0
2015-06-10,46550,46850,45450,45850,168488,1476370.0,32200000.0
2015-06-11,46350,46650,44900,46650,196126,1502130.0,32200000.0
2015-06-12,46700,46700,44950,45300,152678,1458660.0,32200000.0
2015-06-15,44600,45200,44550,44850,78190,1444170.0,32200000.0
2015-06-16,44600,44850,43450,43800,173551,1410360.0,32200000.0
2015-06-17,43850,44300,43500,44000,82796,1416800.0,32200000.0
2015-06-18,44000,44200,43400,43600,72093,1403920.0,32200000.0
2015-06-19,43650,44000,43150,43150,118272,1389430.0,32200000.0
2015-06-22,43200,44450,43150,43700,91217,1407140.0,32200000.0
2015-06-23,43800,44350,43250,43450,90560,1399090.0,32200000.0
2015-06-24,43600,43950,43450,43750,116054,1408750.0,32200000.0
2015-06-25,43800,44700,43500,44350,147164,1428070.0,32200000.0
2015-06-26,43950,44350,43300,43950,102137,1415190.0,32200000.0
2015-06-29,43500,43550,41850,42100,185430,1355620.0,32200000.0
2015-06-30,41500,43450,41500,43450,110183,1399090.0,32200000.0
2015-07-01,43100,43400,42600,43350,98427,1395870.0,32200000.0
2015-07-02,43300,43300,42100,42400,179818,1365280.0,32200000.0
2015-07-03,42400,43100,42150,42950,86891,1382990.0,32200000.0
2015-07-06,42400,42550,41550,41700,84715,1342740.0,32200000.0
2015-07-07,41750,42650,41500,42100,158370,1355620.0,32200000.0
2015-07-08,42350,45200,42350,44200,365797,1423240.0,32200000.0
2015-07-09,44000,44600,42750,43700,166743,1407140.0,32200000.0
2015-07-10,44100,45100,44050,44200,120593,1423240.0,32200000.0
2015-07-13,44200,44600,43700,44000,123134,1416800.0,32200000.0
2015-07-14,44100,44450,43400,43700,152702,1407140.0,32200000.0
2015-07-15,44200,45800,43850,44450,184168,1431290.0,32200000.0
2015-07-16,44300,44300,42950,43650,128889,1405530.0,32200000.0
2015-07-17,43450,43450,42350,42450,166698,1366890.0,32200000.0
2015-07-20,42600,43000,41800,42450,105358,1366890.0,32200000.0
2015-07-21,42600,43500,42350,42900,184001,1381380.0,32200000.0
2015-07-22,42500,42900,41600,41850,158262,1347570.0,32200000.0
2015-07-23,41750,41900,39500,39700,342333,1278340.0,32200000.0
2015-07-24,39500,39650,38100,38350,271190,1234870.0,32200000.0
2015-07-27,38050,38600,37600,38200,373343,1230040.0,32200000.0
2015-07-28,37800,39450,37750,38650,203626,1244530.0,32200000.0
2015-07-29,39200,39250,38300,38800,115977,1249360.0,32200000.0
2015-07-30,39100,39200,38350,38700,131943,1246140.0,32200000.0
2015-07-31,39100,39250,38400,39200,156276,1262240.0,32200000.0
2015-08-03,38950,39450,37900,38150,134954,1228430.0,32200000.0
2015-08-04,38000,38800,37950,38150,202243,1228430.0,32200000.0
2015-08-05,38050,39050,37900,38450,164175,1238090.0,32200000.0
2015-08-06,38500,39550,38150,38150,225082,1228430.0,32200000.0
2015-08-07,38150,39050,38000,38800,134677,1249360.0,32200000.0
2015-08-10,38800,39000,37450,37550,188838,1209110.0,32200000.0
2015-08-11,37900,37900,36400,36550,213474,1176910.0,32200000.0
2015-08-12,36550,37400,35950,36700,164838,1181740.0,32200000.0
2015-08-13,36400,37450,36100,36850,213259,1186570.0,32200000.0
2015-08-17,36800,36800,34800,34800,339993,1120560.0,32200000.0
2015-08-18,34750,34800,32700,32700,482753,1052940.0,32200000.0
2015-08-19,32350,32350,30550,31400,656160,1011080.0,32200000.0
2015-08-20,30800,31100,29300,29300,778036,943460.0,32200000.0
2015-08-21,28100,29700,28000,28850,526699,928970.0,32200000.0
2015-08-24,28450,29450,27450,27750,444303,893550.0,32200000.0
2015-08-25,27500,29750,27200,28850,512199,928970.0,32200000.0
2015-08-26,29100,30850,28900,30450,484828,980490.0,32200000.0
2015-08-27,30750,31000,29750,29900,322562,962780.0,32200000.0
2015-08-28,30600,30800,30050,30100,327239,969220.0,32200000.0
2015-08-31,30200,31700,30200,31150,1902829,1003030.0,32200000.0
2015-09-01,30950,31650,30750,30850,365027,993370.0,32200000.0
2015-09-02,30100,30600,29800,30300,276729,975660.0,32200000.0
2015-09-03,30600,30950,30100,30150,206592,970830.0,32200000.0
2015-09-04,30700,31450,30500,30950,454985,996590.0,32200000.0
2015-09-07,30550,30950,30250,30750,258967,990150.0,32200000.0
2015-09-08,30750,32000,30700,31450,364320,1012690.0,32200000.0
2015-09-09,31900,32900,31450,32750,451769,1054550.0,32200000.0
2015-09-10,32350,33500,32150,33500,361812,1078700.0,32200000.0
2015-09-11,33950,36600,33500,35950,916613,1157590.0,32200000.0
2015-09-14,35800,36000,34000,34700,420114,1117340.0,32200000.0
2015-09-15,34450,36450,34450,35150,339008,1131830.0,32200000.0
2015-09-16,35300,36200,34650,36100,330039,1162420.0,32200000.0
2015-09-17,36500,37550,35850,36750,337435,1183350.0,32200000.0
2015-09-18,36600,36650,35300,36550,500000,1176910.0,32200000.0
2015-09-21,35650,35800,34800,34850,257611,1122170.0,32200000.0
2015-09-22,35050,36200,34750,35500,293043,1143100.0,32200000.0
2015-09-23,34750,34950,34050,34050,221082,1096410.0,32200000.0
2015-09-24,34050,35200,34050,34850,204573,1122170.0,32200000.0
2015-09-25,35000,35400,34600,35100,99477,1130220.0,32200000.0
2015-09-30,34300,34900,33700,34300,198527,1104460.0,32200000.0
2015-10-01,34600,35400,34500,35000,198727,1127000.0,32200000.0
2015-10-02,34350,35850,34350,35650,241599,1147930.0,32200000.0
2015-10-05,35600,36850,35400,36150,214987,1164030.0,32200000.0
2015-10-06,36550,36850,35250,35250,221809,1135050.0,32200000.0
2015-10-07,35000,36600,34800,36550,278708,1176910.0,32200000.0
2015-10-08,36700,37000,36200,36950,208424,1189790.0,32200000.0
2015-10-12,37450,39250,37200,39250,498513,1263850.0,32200000.0
2015-10-13,39050,39300,38400,39100,227598,1259020.0,32200000.0
2015-10-14,38800,39050,38150,38600,153745,1242920.0,32200000.0
2015-10-15,38350,39800,38350,39500,209258,1271900.0,32200000.0
2015-10-16,39750,39900,38050,38700,204846,1246140.0,32200000.0
2015-10-19,38700,39150,38300,38850,87005,1250970.0,32200000.0
2015-10-20,38450,38650,37750,38000,142381,1223600.0,32200000.0
2015-10-21,38000,40100,37550,39650,274596,1276730.0,32200000.0
2015-10-22,39400,40150,39150,39250,203092,1263850.0,32200000.0
2015-10-23,39500,40000,39100,39850,138763,1283170.0,32200000.0
2015-10-26,40000,40700,39550,40200,193618,1294440.0,32200000.0
2015-10-27,40300,40700,39950,40500,101488,1304100.0,32200000.0
2015-10-28,40500,40800,39400,39500,151386,1271900.0,32200000.0
2015-10-29,39600,39700,38550,38900,153789,1252580.0,32200000.0
2015-10-30,39000,39350,38100,38700,157870,1246140.0,32200000.0
2015-11-02,38200,38200,34800,36050,684701,1160810.0,32200000.0
2015-11-03,36050,37250,35800,36600,203782,1178520.0,32200000.0
2015-11-04,37000,37950,36600,37850,182598,1218770.0,32200000.0
2015-11-05,37700,38000,36600,37850,112821,1218770.0,32200000.0
2015-11-06,37550,37550,36650,37200,104003,1197840.0,32200000.0
2015-11-09,36850,37000,36000,36100,111193,1162420.0,32200000.0
2015-11-10,36000,36300,35150,36000,164597,1159200.0,32200000.0
2015-11-11,36100,36600,35300,35700,87555,1149540.0,32200000.0
2015-11-12,35800,36050,35250,35600,89558,1146320.0,32200000.0
2015-11-13,34950,36100,34850,35750,96497,1151150.0,32200000.0
2015-11-16,35000,35150,34650,34850,155766,1122170.0,32200000.0
2015-11-17,35600,36400,34900,35350,130467,1138270.0,32200000.0
2015-11-18,35500,35650,33900,34000,214378,1094800.0,32200000.0
2015-11-19,34350,35400,34000,35200,148789,1133440.0,32200000.0
2015-11-20,35300,36550,35050,36200,100952,1165640.0,32200000.0
2015-11-23,36200,36900,35700,36250,79897,1167250.0,32200000.0
2015-11-24,36250,37750,36200,37500,149332,1207500.0,32200000.0
2015-11-25,37100,37300,36450,36500,110077,1175300.0,32200000.0
2015-11-26,36500,37500,36350,37300,115747,1201060.0,32200000.0
2015-11-27,37150,37650,36900,37000,64934,1191400.0,32200000.0
2015-11-30,36400,37400,36350,36700,117013,1181740.0,32200000.0
2015-12-01,36550,40000,36500,39850,341172,1283170.0,32200000.0
2015-12-02,39950,40350,39300,39850,160344,1283170.0,32200000.0
2015-12-03,39500,39800,38550,39350,141572,1267070.0,32200000.0
2015-12-04,38600,40750,38600,40600,271117,1307320.0,32200000.0
2015-12-07,40850,42550,40750,41300,322146,1329860.0,32200000.0
2015-12-08,41500,41500,40200,40350,162898,1299270.0,32200000.0
2015-12-09,40350,42200,40150,42050,313501,1354010.0,32200000.0
2015-12-10,42100,42550,41650,42100,183852,1355620.0,32200000.0
2015-12-11,42350,42800,41550,41650,226607,1341130.0,32200000.0
2015-12-14,41050,42200,40600,40700,217468,1310540.0,32200000.0
2015-12-15,40950,41400,39950,40450,160472,1302490.0,32200000.0
2015-12-16,40950,42100,40550,41300,158095,1329860.0,32200000.0
2015-12-17,41350,42000,41050,42000,145478,1352400.0,32200000.0
2015-12-18,41600,41900,41200,41400,122608,1333080.0,32200000.0
2015-12-21,41050,43000,41050,42900,191751,1381380.0,32200000.0
2015-12-22,42800,43200,42050,42900,125726,1381380.0,32200000.0
2015-12-23,42750,43900,42600,43700,183892,1407140.0,32200000.0
2015-12-24,43850,43950,42950,42950,110126,1382990.0,32200000.0
2015-12-28,42700,42900,41550,42200,131575,1358840.0,32200000.0
2015-12-29,41700,42200,40800,41700,83798,1342740.0,32200000.0
2015-12-30,42000,42000,40350,40350,139036,1299270.0,32200000.0
2016-01-04,40200,40500,39300,39300,132176,1265460.0,32200000.0
2016-01-05,39350,40800,39000,40550,150085,1305710.0,32200000.0
2016-01-06,40550,41400,39600,40400,191177,1300880.0,32200000.0
2016-01-07,40350,41100,39150,39400,187307,1268680.0,32200000.0
2016-01-08,39000,39800,38400,39600,136760,1275120.0,32200000.0
2016-01-11,39050,39500,38600,38700,117397,1246140.0,32200000.0
2016-01-12,38700,39150,36600,36700,278250,1181740.0,32200000.0
2016-01-13,37000,38450,36800,38300,124536,1233260.0,32200000.0
2016-01-14,37450,37800,36350,36900,180171,1188180.0,32200000.0
2016-01-15,37400,38000,36800,37150,149567,1196230.0,32200000.0
2016-01-18,36600,37600,36600,37200,90712,1197840.0,32200000.0
2016-01-19,37050,37400,35100,35500,233210,1143100.0,32200000.0
2016-01-20,35500,35650,32300,33650,448586,1083530.0,32200000.0
2016-01-21,33600,34750,33300,34050,142363,1096410.0,32200000.0
2016-01-22,34750,35500,34250,35350,116279,1138270.0,32200000.0
2016-01-25,35700,36900,35700,36800,146253,1184960.0,32200000.0
2016-01-26,36800,37050,35700,36250,127263,1167250.0,32200000.0
2016-01-27,36850,37250,36450,36800,126164,1184960.0,32200000.0
2016-01-28,36800,37450,35950,37200,92580,1197840.0,32200000.0
2016-01-29,37200,37550,36650,37350,86802,1202670.0,32200000.0
2016-02-01,37600,37600,36300,37250,88530,1199450.0,32200000.0
2016-02-02,36500,37000,35950,36250,143155,1167250.0,32200000.0
2016-02-03,35550,35750,34350,34650,199018,1115730.0,32200000.0
2016-02-04,35300,38350,35200,37800,355397,1217160.0,32200000.0
2016-02-05,37800,39950,37600,39350,284755,1267070.0,32200000.0
2016-02-11,38200,40100,38000,38900,180809,1252580.0,32200000.0
2016-02-12,39300,40450,38250,39350,266923,1267070.0,32200000.0
2016-02-15,40050,41500,39850,41350,230909,1331470.0,32200000.0
2016-02-16,41550,42000,40150,41750,188805,1344350.0,32200000.0
2016-02-17,41700,42550,41050,42250,134472,1360450.0,32200000.0
2016-02-18,42500,43450,42400,42600,176177,1371720.0,32200000.0
2016-02-19,42150,43250,41700,41900,134994,1349180.0,32200000.0
2016-02-22,41750,43250,41400,42550,151160,1370110.0,32200000.0
2016-02-23,43000,43050,41250,41300,135557,1329860.0,32200000.0
2016-02-24,41100,43250,41100,43000,157520,1384600.0,32200000.0
2016-02-25,42550,43700,41650,42000,97494,1352400.0,32200000.0
2016-02-26,42550,42550,41650,41800,49918,1345960.0,32200000.0
2016-02-29,41700,42650,41500,41900,84338,1349180.0,32200000.0
2016-03-02,42550,43000,41900,42500,108841,1368500.0,32200000.0
2016-03-03,42700,44250,40900,41750,352442,1344350.0,32200000.0
2016-03-04,42100,45150,41200,45150,445445,1453830.0,32200000.0
2016-03-07,45150,45350,43850,44800,354947,1442560.0,32200000.0
2016-03-08,44950,46500,44100,45050,297156,1450610.0,32200000.0
2016-03-09,45000,45350,44000,44200,134306,1423240.0,32200000.0
2016-03-10,44200,44800,43950,44550,136371,1434510.0,32200000.0
2016-03-11,44300,45200,44050,44300,112353,1426460.0,32200000.0
2016-03-14,44700,44800,43400,44150,106839,1421630.0,32200000.0
2016-03-15,43900,44300,43100,43650,87893,1405530.0,32200000.0
2016-03-16,43650,44400,43400,43800,125164,1410360.0,32200000.0
2016-03-17,44100,45600,44100,45450,158204,1463490.0,32200000.0
2016-03-18,45550,46100,44600,45600,203196,1468320.0,32200000.0
2016-03-21,46350,46350,45000,45400,114161,1461880.0,32200000.0
2016-03-22,45400,46200,45100,46000,117072,1481200.0,32200000.0
2016-03-23,45950,46500,45700,46100,114512,1484420.0,32200000.0
2016-03-24,45650,46100,44900,45450,117645,1463490.0,32200000.0
2016-03-25,45450,46200,44400,44600,126287,1436120.0,32200000.0
2016-03-28,44450,46200,44400,45650,117802,1469930.0,32200000.0
2016-03-29,46000,46050,44900,45800,96930,1474760.0,32200000.0
2016-03-30,45200,45300,41650,44000,545134,1416800.0,32200000.0
2016-03-31,44600,45250,43950,44800,172335,1442560.0,32200000.0
2016-04-01,44900,44950,44050,44050,131179,1418410.0,32200000.0
2016-04-04,44100,44550,43200,43700,118560,1407140.0,32200000.0
2016-04-05,43700,44600,43300,43950,106905,1415190.0,32200000.0
2016-04-06,43650,44050,42800,43400,139954,1397480.0,32200000.0
2016-04-07,43500,46250,43350,45750,237922,1473150.0,32200000.0
2016-04-08,45400,47200,45250,46600,214595,1500520.0,32200000.0
2016-04-11,46700,47650,46400,47300,117328,1523060.0,32200000.0
2016-04-12,47500,49350,47150,49150,253120,1582630.0,32200000.0
2016-04-14,49350,50300,49200,50300,187764,1619660.0,32200000.0
2016-04-15,49750,50400,49600,49900,137036,1606780.0,32200000.0
2016-04-18,49100,49800,47550,49600,190218,1597120.0,32200000.0
2016-04-19,49350,50400,49350,49900,100842,1606780.0,32200000.0
2016-04-20,50500,50500,48850,48850,126132,1572970.0,32200000.0
2016-04-21,49050,51000,49000,50800,205792,1635760.0,32200000.0
2016-04-22,50200,51000,49950,50200,112225,1616440.0,32200000.0
2016-04-25,49550,50000,48800,49600,105571,1597120.0,32200000.0
2016-04-26,49750,50000,48850,48900,74553,1574580.0,32200000.0
2016-04-27,48950,49350,48350,48650,67534,1566530.0,32200000.0
2016-04-28,48900,50500,48900,49750,207336,1601950.0,32200000.0
2016-04-29,49550,51000,49550,50800,163997,1635760.0,32200000.0
2016-05-02,50400,51300,50000,50200,98038,1616440.0,32200000.0
2016-05-03,50700,50800,48600,49800,109861,1603560.0,32200000.0
2016-05-04,49150,49400,47950,48250,134355,1553650.0,32200000.0
2016-05-09,48150,48250,46500,46800,168903,1506960.0,32200000.0
2016-05-10,46500,48200,46450,47900,145030,1542380.0,32200000.0
2016-05-11,48300,48500,47400,47850,101943,1540770.0,32200000.0
2016-05-12,49700,52400,49600,50800,570655,1635760.0,32200000.0
2016-05-13,51200,51700,50400,51600,207051,1661520.0,32200000.0
2016-05-16,51700,52900,51400,52300,166107,1684060.0,32200000.0
2016-05-17,52800,54100,52000,53800,239618,1732360.0,32200000.0
2016-05-18,53800,54800,52900,53700,157175,1729140.0,32200000.0
2016-05-19,53500,53900,51800,52400,184855,1687280.0,32200000.0
2016-05-20,52400,53500,51900,52800,96531,1700160.0,32200000.0
2016-05-23,53400,54000,52100,53300,124972,1716260.0,32200000.0
2016-05-24,53400,53900,52300,53200,69940,1713040.0,32200000.0
2016-05-25,53500,55200,53200,55100,193785,1774220.0,32200000.0
2016-05-26,55100,55700,54400,55500,145110,1787100.0,32200000.0
2016-05-27,55700,57400,55300,56700,166062,1825740.0,32200000.0
2016-05-30,56200,56900,55700,56300,111271,1812860.0,32200000.0
2016-05-31,56100,57300,55500,56800,135607,1828960.0,32200000.0
2016-06-01,56200,57800,56200,57500,103511,1851500.0,32200000.0
2016-06-02,57300,58600,56800,57400,158282,1848280.0,32200000.0
2016-06-03,57400,58300,56900,58100,114105,1870820.0,32200000.0
2016-06-07,57900,58500,57200,58100,134687,1870820.0,32200000.0
2016-06-08,58000,59200,57600,59100,140529,1903020.0,32200000.0
2016-06-09,59000,59600,57200,57600,237900,1854720.0,32200000.0
2016-06-10,58100,59000,57100,57900,113973,1864380.0,32200000.0
2016-06-13,57200,57900,56000,56800,88015,1828960.0,32200000.0
2016-06-14,56300,58400,56300,56800,146624,1828960.0,32200000.0
2016-06-15,56800,58400,56700,58000,105566,1867600.0,32200000.0
2016-06-16,57900,58900,56300,56500,92487,1819300.0,32200000.0
2016-06-17,57300,57500,55100,55900,101181,1799980.0,32200000.0
2016-06-20,56400,58700,56000,56700,155349,1825740.0,32200000.0
2016-06-21,57300,57500,56200,57400,88220,1848280.0,32200000.0
2016-06-22,57400,57900,57000,57200,78144,1841840.0,32200000.0
2016-06-23,56900,57200,56100,56700,75995,1825740.0,32200000.0
2016-06-24,57200,58000,53900,55000,238036,1771000.0,32200000.0
2016-06-27,53100,55500,53000,54500,164575,1754900.0,32200000.0
2016-06-28,53900,55900,53700,55400,84595,1783880.0,32200000.0
2016-06-29,55600,57400,55200,56700,95015,1825740.0,32200000.0
2016-06-30,56900,57200,55900,56100,80634,1806420.0,32200000.0
2016-07-01,55800,57000,55800,56400,75486,1816080.0,32200000.0
2016-07-04,56200,57500,56200,56800,66876,1828960.0,32200000.0
2016-07-05,56500,57300,55700,56000,43209,1803200.0,32200000.0
2016-07-06,56200,56800,55000,55500,62790,1787100.0,32200000.0
2016-07-07,55800,56700,55400,56700,60657,1825740.0,32200000.0
2016-07-08,56400,57800,55900,57600,102977,1854720.0,32200000.0
2016-07-11,58400,58400,57400,57800,95156,1861160.0,32200000.0
2016-07-12,58600,58600,56200,56700,161718,1825740.0,32200000.0
2016-07-13,56800,56800,54600,55300,251130,1780660.0,32200000.0
2016-07-14,55400,55500,53200,53500,172908,1722700.0,32200000.0
2016-07-15,54200,54800,53100,54200,147176,1745240.0,32200000.0
2016-07-18,54300,54600,52100,52300,164106,1684060.0,32200000.0
2016-07-19,52300,52600,51000,51600,145659,1661520.0,32200000.0
2016-07-20,52300,53600,51500,53100,124431,1709820.0,32200000.0
2016-07-21,53100,55000,52700,54100,144810,1742020.0,32200000.0
2016-07-22,54500,55300,53600,55100,117201,1774220.0,32200000.0
2016-07-25,54900,55400,53500,54500,90052,1754900.0,32200000.0
2016-07-26,54500,55000,53800,54500,82113,1754900.0,32200000.0
2016-07-27,54100,54800,53500,54200,92821,1745240.0,32200000.0
2016-07-28,54000,54500,53200,53700,69958,1729140.0,32200000.0
2016-07-29,53700,54400,52200,53300,133933,1716260.0,32200000.0
2016-08-01,52900,54300,52700,54000,62955,1738800.0,32200000.0
2016-08-02,53700,54200,52400,52400,86551,1687280.0,32200000.0
2016-08-03,52300,52500,51500,51800,91720,1667960.0,32200000.0
2016-08-04,52000,52400,51000,51500,114190,1658300.0,32200000.0
2016-08-05,51600,52300,51300,52100,80183,1677620.0,32200000.0
2016-08-08,52200,52800,50900,51600,96230,1661520.0,32200000.0
2016-08-09,51200,52000,51100,51700,79704,1664740.0,32200000.0
2016-08-10,51700,52900,51100,52600,120600,1693720.0,32200000.0
2016-08-11,52300,53500,52300,53500,129693,1722700.0,32200000.0
2016-08-12,53900,55100,53000,54700,179431,1761340.0,32200000.0
2016-08-16,55400,58800,55400,58000,345756,1867600.0,32200000.0
2016-08-17,58000,59400,58000,58700,177866,1890140.0,32200000.0
2016-08-18,58600,61500,58400,60400,279715,1944880.0,32200000.0
2016-08-19,60100,60900,59200,60700,168696,1954540.0,32200000.0
2016-08-22,60200,60600,59500,59700,103237,1922340.0,32200000.0
2016-08-23,60300,60700,60000,60200,84048,1938440.0,32200000.0
2016-08-24,59800,62300,59800,61200,228484,1970640.0,32200000.0
2016-08-25,61700,62000,60400,60800,121390,1957760.0,32200000.0
2016-08-26,61100,61600,60000,61200,70978,1970640.0,32200000.0
2016-08-29,61700,61700,59500,60100,108803,1935220.0,32200000.0
2016-08-30,60400,61800,60300,60600,114794,1951320.0,32200000.0
2016-08-31,61200,63800,61100,62900,342986,2025380.0,32200000.0
2016-09-01,62900,63100,61800,62600,140071,2015720.0,32200000.0
2016-09-02,62500,62700,61100,61800,144540,1989960.0,32200000.0
2016-09-05,62400,63100,61400,62800,126489,2022160.0,32200000.0
2016-09-06,62800,62800,61300,61500,124723,1980300.0,32200000.0
2016-09-07,61500,62700,61300,61400,93625,1977080.0,32200000.0
2016-09-08,61500,62400,60900,61800,92143,1989960.0,32200000.0
2016-09-09,61700,61800,60600,61300,62804,1973860.0,32200000.0
2016-09-12,60800,61700,60300,61000,133459,1964200.0,32200000.0
2016-09-13,61000,61600,58600,58800,178835,1893360.0,32200000.0
2016-09-19,59000,61100,59000,60000,143830,1932000.0,32200000.0
2016-09-20,59600,60000,58600,59800,126311,1925560.0,32200000.0
2016-09-21,59500,59800,58000,59000,142622,1899800.0,32200000.0
2016-09-22,59500,61000,59100,59900,113528,1928780.0,32200000.0
2016-09-23,61000,61000,58700,59300,98173,1909460.0,32200000.0
2016-09-26,60000,60000,58100,58700,80250,1890140.0,32200000.0
2016-09-27,58700,60300,57800,59500,92971,1915900.0,32200000.0
2016-09-28,59600,59800,58200,58900,101088,1896580.0,32200000.0
2016-09-29,59100,60500,58800,59400,76860,1912680.0,32200000.0
2016-09-30,58900,59400,58100,58200,86974,1874040.0,32200000.0
2016-10-04,58400,60500,58300,58800,104561,1893360.0,32200000.0
2016-10-05,58900,58900,57800,58900,63741,1896580.0,32200000.0
2016-10-06,58500,58800,57900,58000,65780,1867600.0,32200000.0
2016-10-07,57600,59400,57600,58500,98671,1883700.0,32200000.0
2016-10-10,59100,59800,58000,58700,78031,1890140.0,32200000.0
2016-10-11,59100,59200,58200,58600,43644,1886920.0,32200000.0
2016-10-12,58900,59600,58300,58800,61789,1893360.0,32200000.0
2016-10-13,58400,58800,57900,58200,58840,1874040.0,32200000.0
2016-10-14,58600,59100,57800,58600,56953,1886920.0,32200000.0
2016-10-17,59300,59300,56400,57800,109643,1861160.0,32200000.0
2016-10-18,58300,58400,57600,58000,54310,1867600.0,32200000.0
2016-10-19,57900,58200,57000,57500,69737,1851500.0,32200000.0
2016-10-20,57300,57700,57100,57600,53833,1854720.0,32200000.0
2016-10-21,57700,57700,56900,57200,62966,1841840.0,32200000.0
2016-10-24,57100,60200,57100,58400,130323,1880480.0,32200000.0
2016-10-25,58300,59400,58000,59100,81997,1903020.0,32200000.0
2016-10-26,59000,59100,57900,58600,61535,1886920.0,32200000.0
2016-10-27,58700,58700,56000,56900,141590,1832180.0,32200000.0
2016-10-28,56200,56800,53600,53900,248809,1735580.0,32200000.0
2016-10-31,53200,55300,52900,54900,118311,1767780.0,32200000.0
