웰바이오텍(010600),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-02-06,2155,2170,2085,2130,357157,32482.0,15249884.0
2015-02-09,2120,2135,2080,2120,268866,32330.0,15249884.0
2015-02-10,2120,2125,2075,2125,108738,32406.0,15249884.0
2015-02-11,2130,2310,2130,2300,1019810,35075.0,15249884.0
2015-02-12,2295,2335,2230,2265,496178,34541.0,15249884.0
2015-02-13,2280,2375,2230,2325,686474,35456.0,15249884.0
2015-02-16,2360,2365,2290,2310,366794,35227.0,15249884.0
2015-02-17,2315,2325,2240,2325,364429,35456.0,15249884.0
2015-02-23,2370,2370,2260,2280,597584,34770.0,15249884.0
2015-02-24,2080,2100,1940,1940,1924006,29585.0,15249884.0
2015-02-25,1930,1990,1920,1970,511525,30042.0,15249884.0
2015-02-26,1970,1990,1950,1980,247725,30195.0,15249884.0
2015-02-27,1970,1985,1920,1960,285973,29890.0,15249884.0
2015-03-02,1935,1950,1900,1910,315355,29127.0,15249884.0
2015-03-03,1910,1940,1910,1930,187292,29432.0,15249884.0
2015-03-04,1925,1935,1860,1895,354950,28899.0,15249884.0
2015-03-05,1905,1915,1880,1895,141487,28899.0,15249884.0
2015-03-06,1885,1915,1865,1910,129276,29127.0,15249884.0
2015-03-09,1930,2005,1900,1980,587261,30195.0,15249884.0
2015-03-10,1985,2165,1970,2135,843492,32559.0,15249884.0
2015-03-11,2140,2170,2045,2135,395978,32559.0,15249884.0
2015-03-12,2135,2195,2100,2170,349518,33092.0,15249884.0
2015-03-13,2180,2245,2140,2245,375494,34236.0,15249884.0
2015-03-16,2245,2270,2205,2245,230813,34236.0,15249884.0
2015-03-17,2255,2260,2100,2180,378501,33245.0,15249884.0
2015-03-18,2180,2220,2160,2200,127941,33550.0,15249884.0
2015-03-19,2215,2370,2155,2290,512539,34922.0,15249884.0
2015-03-20,2280,2330,2230,2260,346314,34465.0,15249884.0
2015-03-23,2260,2285,2240,2255,198421,34388.0,15249884.0
2015-03-24,2260,2350,2215,2250,292064,34312.0,15249884.0
2015-03-25,2235,2330,2200,2270,441048,34617.0,15249884.0
2015-03-26,2230,2310,2230,2285,225687,34846.0,15249884.0
2015-03-27,2295,2295,2170,2195,218575,33473.0,15249884.0
2015-03-30,2195,2310,2185,2250,314838,34312.0,15249884.0
2015-03-31,2260,2450,2230,2350,545112,35837.0,15249884.0
2015-04-01,2395,2445,2305,2395,553669,36523.0,15249884.0
2015-04-02,2410,2475,2365,2455,527353,37438.0,15249884.0
2015-04-03,2445,2570,2385,2425,431564,36981.0,15249884.0
2015-04-06,2410,2465,2395,2410,366608,36752.0,15249884.0
2015-04-07,2420,2425,2350,2420,292029,36905.0,15249884.0
2015-04-08,2430,2735,2375,2685,908688,40946.0,15249884.0
2015-04-09,2715,2790,2600,2645,584487,40336.0,15249884.0
2015-04-10,2650,2700,2590,2635,339347,40183.0,15249884.0
2015-04-13,2635,2755,2560,2620,682327,39955.0,15249884.0
2015-04-14,2610,2695,2500,2640,437284,40260.0,15249884.0
2015-04-15,2640,2665,2580,2580,367860,39345.0,15249884.0
2015-04-16,2570,2640,2515,2620,303946,39955.0,15249884.0
2015-04-17,2620,2760,2585,2685,685216,40946.0,15249884.0
2015-04-20,2650,2700,2630,2685,157102,40946.0,15249884.0
2015-04-21,2685,2740,2610,2625,629395,40031.0,15249884.0
2015-04-22,2595,2660,2250,2580,593842,39345.0,15249884.0
2015-04-23,2555,2610,2405,2420,387123,36905.0,15249884.0
2015-04-24,2435,2495,2345,2480,266551,37820.0,15249884.0
2015-04-27,2480,2550,2400,2410,332957,36752.0,15249884.0
2015-04-28,2405,2405,2285,2310,476401,35227.0,15249884.0
2015-04-29,2335,2355,2260,2320,282574,35380.0,15249884.0
2015-04-30,2295,2345,2220,2220,358560,33855.0,15249884.0
2015-05-04,2270,2540,2265,2500,583526,38125.0,15249884.0
2015-05-06,2440,2495,2370,2405,371079,36676.0,15249884.0
2015-05-07,2460,2625,2430,2545,462272,38811.0,15249884.0
2015-05-08,2555,2590,2405,2540,270328,38735.0,15249884.0
2015-05-11,2540,2550,2470,2540,229409,38735.0,15249884.0
2015-05-12,2555,2595,2460,2460,252426,37515.0,15249884.0
2015-05-13,2440,2500,2405,2500,235891,38125.0,15249884.0
2015-05-14,2495,2690,2470,2690,486838,41022.0,15249884.0
2015-05-15,2735,2830,2670,2685,611168,40946.0,15249884.0
2015-05-18,2650,2650,2420,2580,702394,39345.0,15249884.0
2015-05-19,2545,2620,2450,2515,232894,38353.0,15249884.0
2015-05-20,2500,2565,2465,2550,168518,38887.0,15249884.0
2015-05-21,2580,2580,2500,2530,153265,38582.0,15249884.0
2015-05-22,2530,2550,2380,2380,294495,36295.0,15249884.0
2015-05-26,2330,2440,2315,2375,245106,36218.0,15249884.0
2015-05-27,2380,2455,2325,2440,165362,37210.0,15249884.0
2015-05-28,2460,2490,2405,2435,143409,37133.0,15249884.0
2015-05-29,2460,2465,2390,2440,236824,37210.0,15249884.0
2015-06-01,2430,2430,2200,2250,489559,34312.0,15249884.0
2015-06-02,2230,2260,2020,2090,685841,31872.0,15249884.0
2015-06-03,2095,2130,2010,2025,235074,30881.0,15249884.0
2015-06-04,2025,2160,2020,2160,141524,32940.0,15249884.0
2015-06-05,2155,2175,2065,2175,117872,33168.0,15249884.0
2015-06-08,2180,2190,2100,2190,88495,33397.0,15249884.0
2015-06-09,2160,2195,2130,2165,140539,33016.0,15249884.0
2015-06-10,2185,2310,2185,2265,334985,34541.0,15249884.0
2015-06-11,2285,2345,2230,2345,188712,35761.0,15249884.0
2015-06-12,2335,2355,2210,2285,159535,34846.0,15249884.0
2015-06-15,2295,2380,2240,2280,151736,34770.0,15249884.0
2015-06-16,2295,2300,2080,2245,131792,34236.0,15249884.0
2015-06-17,2235,2260,2145,2250,97627,34312.0,15249884.0
2015-06-18,2260,2260,2170,2215,100901,33778.0,15249884.0
2015-06-19,2205,2325,2150,2310,155857,35227.0,15249884.0
2015-06-22,2310,2340,2275,2315,107687,35303.0,15249884.0
2015-06-23,2330,2390,2290,2365,216776,36066.0,15249884.0
2015-06-24,2345,2375,2320,2350,99845,35837.0,15249884.0
2015-06-25,2350,2385,2315,2345,80035,35761.0,15249884.0
2015-06-26,2345,2345,2255,2285,210943,34846.0,15249884.0
2015-06-29,2250,2250,2110,2165,210958,33016.0,15249884.0
2015-06-30,2160,2235,2080,2235,116253,34083.0,15249884.0
2015-07-01,2235,2260,2190,2250,94261,34312.0,15249884.0
2015-07-02,2260,2305,2220,2265,110490,34541.0,15249884.0
2015-07-03,2280,2280,2130,2200,120233,33550.0,15249884.0
2015-07-06,2200,2200,2080,2135,157427,32559.0,15249884.0
2015-07-07,2135,2160,2055,2115,160176,32254.0,15249884.0
2015-07-08,2085,2125,2015,2025,217200,30881.0,15249884.0
2015-07-09,2025,2070,1955,2070,197001,31567.0,15249884.0
2015-07-10,2070,2105,2050,2100,64605,32025.0,15249884.0
2015-07-13,2090,2165,2090,2150,163020,32787.0,15249884.0
2015-07-14,2160,2160,2120,2140,107147,32635.0,15249884.0
2015-07-15,2150,2165,2100,2140,124862,32635.0,15249884.0
2015-07-16,2140,2160,2090,2135,144063,32559.0,15249884.0
2015-07-17,2135,2205,2105,2200,100448,33550.0,15249884.0
2015-07-20,2225,2285,2160,2265,169108,34541.0,15249884.0
2015-07-21,2265,2300,2230,2270,88883,34617.0,15249884.0
2015-07-22,2280,2280,2215,2245,79446,34236.0,15249884.0
2015-07-23,2220,2280,2205,2265,112647,34541.0,15249884.0
2015-07-24,2250,2290,2230,2275,128264,34693.0,15249884.0
2015-07-27,2275,2285,2195,2270,85737,34617.0,15249884.0
2015-07-28,2245,2245,2190,2215,114717,33778.0,15249884.0
2015-07-29,2225,2255,2215,2230,54941,34007.0,15249884.0
2015-07-30,2210,2230,2105,2170,67319,33092.0,15249884.0
2015-07-31,2180,2200,2120,2170,86660,33092.0,15249884.0
2015-08-03,2175,2175,2105,2135,78251,32559.0,15249884.0
2015-08-04,2135,2275,2125,2275,90962,34693.0,15249884.0
2015-08-05,2270,2315,2245,2300,124960,35075.0,15249884.0
2015-08-06,2310,2320,2265,2285,63197,34846.0,15249884.0
2015-08-07,2280,2350,2250,2350,65508,35837.0,15249884.0
2015-08-10,2365,2375,2275,2290,103289,34922.0,15249884.0
2015-08-11,2290,2505,2255,2300,267632,35075.0,15249884.0
2015-08-12,2290,2300,2140,2300,126177,35075.0,15249884.0
2015-08-13,2320,2455,2305,2380,295687,36295.0,15249884.0
2015-08-17,2380,2385,2250,2250,139272,34312.0,15249884.0
2015-08-18,2210,2235,2140,2155,112710,32864.0,15249884.0
2015-08-19,2230,2230,1995,2100,189331,32025.0,15249884.0
2015-08-20,2055,2115,2045,2105,54585,32101.0,15249884.0
2015-08-21,2050,2050,1900,1965,157455,29966.0,15249884.0
2015-08-24,1850,1985,1850,1900,94704,28975.0,15249884.0
2015-08-25,1900,1990,1900,1925,127461,29356.0,15249884.0
2015-08-26,1940,2060,1920,2060,115787,31415.0,15249884.0
2015-08-27,2085,2085,2020,2070,63382,31567.0,15249884.0
2015-08-28,2065,2095,2050,2080,52138,31720.0,15249884.0
2015-08-31,2090,2100,2015,2090,54271,31872.0,15249884.0
2015-09-01,2090,2100,2040,2060,59327,31415.0,15249884.0
2015-09-02,2045,2045,1980,2025,93656,30881.0,15249884.0
2015-09-03,2030,2040,1975,2030,92063,30957.0,15249884.0
2015-09-04,2035,2040,1940,2010,140113,30652.0,15249884.0
2015-09-07,2000,2050,1945,2020,76396,30805.0,15249884.0
2015-09-08,2000,2025,1955,1975,73601,30119.0,15249884.0
2015-09-09,1985,2015,1965,2010,69539,30652.0,15249884.0
2015-09-10,2000,2020,1965,2020,73324,30805.0,15249884.0
2015-09-11,2020,2095,2000,2075,95673,31644.0,15249884.0
2015-09-14,2080,2085,1995,2050,65474,31262.0,15249884.0
2015-09-15,2050,2055,2030,2045,22001,31186.0,15249884.0
2015-09-16,2050,2070,2010,2070,77272,31567.0,15249884.0
2015-09-17,2070,2075,2000,2025,66966,30881.0,15249884.0
2015-09-18,2025,2080,1990,2060,105158,31415.0,15249884.0
2015-09-21,2045,2050,2020,2050,53854,31262.0,15249884.0
2015-09-22,2055,2095,2035,2080,122600,31720.0,15249884.0
2015-09-23,2060,2085,2050,2070,94973,31567.0,15249884.0
2015-09-24,2080,2205,2080,2180,241780,33245.0,15249884.0
2015-09-25,2170,2195,2120,2195,73997,33473.0,15249884.0
2015-09-30,2195,2205,2110,2200,79717,33550.0,15249884.0
2015-10-01,2205,2250,2160,2215,132725,33778.0,15249884.0
2015-10-02,2215,2225,2145,2180,82400,33245.0,15249884.0
2015-10-05,2180,2225,2065,2225,89562,33931.0,15249884.0
2015-10-06,2225,2235,2190,2235,78186,34083.0,15249884.0
2015-10-07,2235,2310,2215,2295,153376,34998.0,15249884.0
2015-10-08,2285,2370,2265,2310,157312,35227.0,15249884.0
2015-10-12,2325,2345,2275,2330,133564,35532.0,15249884.0
2015-10-13,2335,2680,2310,2505,956983,38201.0,15249884.0
2015-10-14,2495,2535,2450,2510,243374,38277.0,15249884.0
2015-10-15,2520,2620,2470,2570,306195,39192.0,15249884.0
2015-10-16,2650,3085,2570,2890,2603127,44072.0,15249884.0
2015-10-19,2890,3030,2850,2940,443942,44835.0,15249884.0
2015-10-20,2965,3000,2655,2670,694802,40717.0,15249884.0
2015-10-21,2660,2805,2570,2675,573100,40793.0,15249884.0
2015-10-22,2690,2715,2450,2485,400241,37896.0,15249884.0
2015-10-23,2510,2590,2455,2590,267262,39497.0,15249884.0
2015-10-26,2580,2715,2580,2690,332467,41022.0,15249884.0
2015-10-27,2690,2930,2660,2730,544441,41632.0,15249884.0
2015-10-28,2735,2810,2695,2790,473080,42547.0,15249884.0
2015-10-29,2815,2985,2790,2885,652560,43996.0,15249884.0
2015-10-30,2885,2895,2695,2790,323626,42547.0,15249884.0
2015-11-02,2785,2910,2700,2855,266628,43538.0,15249884.0
2015-11-03,2870,2875,2710,2780,172051,42395.0,15249884.0
2015-11-04,2770,2820,2655,2810,165282,42852.0,15249884.0
2015-11-05,2800,2955,2715,2860,216028,43615.0,15249884.0
2015-11-06,2895,2925,2650,2650,248985,40412.0,15249884.0
2015-11-09,2585,2635,2190,2270,1324706,34617.0,15249884.0
2015-11-10,2260,2270,2150,2235,284875,34083.0,15249884.0
2015-11-11,2250,2310,2200,2305,211445,35151.0,15249884.0
2015-11-12,2305,2315,2230,2250,141447,34312.0,15249884.0
2015-11-13,2200,2245,2120,2200,192718,33550.0,15249884.0
2015-11-16,2175,2230,2100,2185,194529,33321.0,15249884.0
2015-11-17,2185,2275,2175,2195,91854,33473.0,15249884.0
2015-11-18,2200,2280,2160,2180,101273,33245.0,15249884.0
2015-11-19,2190,2250,2180,2235,101989,34083.0,15249884.0
2015-11-20,2210,2305,2210,2305,121399,35151.0,15249884.0
2015-11-23,2305,2370,2305,2330,132737,35532.0,15249884.0
2015-11-24,2340,2385,2290,2290,94559,34922.0,15249884.0
2015-11-25,2300,2400,2280,2385,108684,36371.0,15249884.0
2015-11-26,2400,2400,2325,2355,80865,35913.0,15249884.0
2015-11-27,2365,2410,2325,2375,91321,36218.0,15249884.0
2015-11-30,2385,2385,2255,2295,118963,34998.0,15249884.0
2015-12-01,2295,2335,2280,2320,36649,35380.0,15249884.0
2015-12-02,2320,2330,2250,2285,82726,34846.0,15249884.0
2015-12-03,2285,2285,2185,2235,80298,34083.0,15249884.0
2015-12-04,2235,2235,2145,2210,34381,33702.0,15249884.0
2015-12-07,2220,2295,2180,2295,61998,34998.0,15249884.0
2015-12-08,2295,2310,2185,2230,93149,34007.0,15249884.0
2015-12-09,2240,2270,2150,2170,102498,33092.0,15249884.0
2015-12-10,2130,2190,2100,2160,71861,32940.0,15249884.0
2015-12-11,2135,2195,2095,2175,65716,33168.0,15249884.0
2015-12-14,2175,2175,2050,2090,85343,31872.0,15249884.0
2015-12-15,2090,2145,2085,2120,36754,32330.0,15249884.0
2015-12-16,2135,2200,2135,2170,57288,33092.0,15249884.0
2015-12-17,2170,2220,2165,2200,50046,33550.0,15249884.0
2015-12-18,2110,2220,2110,2220,43615,33855.0,15249884.0
2015-12-21,2205,2230,2155,2170,26585,33092.0,15249884.0
2015-12-22,2205,2350,2205,2290,187493,34922.0,15249884.0
2015-12-23,2300,2370,2260,2290,99563,34922.0,15249884.0
2015-12-24,2295,2320,2235,2290,94392,34922.0,15249884.0
2015-12-28,2300,2365,2240,2290,152589,34922.0,15249884.0
2015-12-29,2290,2360,2235,2290,54216,34922.0,15249884.0
2015-12-30,2305,2450,2300,2390,175257,36447.0,15249884.0
2016-01-04,2380,2405,2275,2300,92916,35075.0,15249884.0
2016-01-05,2270,2320,2210,2310,59479,35227.0,15249884.0
2016-01-06,2320,2325,2225,2280,118873,34770.0,15249884.0
2016-01-07,2270,2280,2210,2230,58982,34007.0,15249884.0
2016-01-08,2155,2205,2125,2195,111814,33473.0,15249884.0
2016-01-11,2160,2230,2160,2195,51689,33473.0,15249884.0
2016-01-12,2195,2240,2190,2190,46614,33397.0,15249884.0
2016-01-13,2200,2250,2185,2220,46641,33855.0,15249884.0
2016-01-14,2195,2235,2150,2220,67273,33855.0,15249884.0
2016-01-15,2230,2265,2165,2200,70254,33550.0,15249884.0
2016-01-18,2170,2170,2095,2140,82121,32635.0,15249884.0
2016-01-19,2145,2170,2040,2080,67605,31720.0,15249884.0
2016-01-20,2100,2110,1960,2075,172134,31644.0,15249884.0
2016-01-21,2065,2080,2045,2065,46994,31491.0,15249884.0
2016-01-22,2075,2090,1985,2000,235534,30500.0,15249884.0
2016-01-25,2010,2055,1975,2050,41217,31262.0,15249884.0
2016-01-26,2045,2060,2025,2050,15050,31262.0,15249884.0
2016-01-27,2055,2060,2015,2045,48629,31186.0,15249884.0
2016-01-28,2050,2060,2000,2040,19231,31110.0,15249884.0
2016-01-29,2050,2120,1995,2120,87701,32330.0,15249884.0
2016-02-01,2120,2135,2035,2110,87540,32177.0,15249884.0
2016-02-02,2100,2170,2095,2110,103723,32177.0,15249884.0
2016-02-03,2105,2130,2070,2120,41833,32330.0,15249884.0
2016-02-04,2130,2130,2045,2130,64996,32482.0,15249884.0
2016-02-05,2140,2185,2120,2175,53059,33168.0,15249884.0
2016-02-11,2125,2135,2080,2110,92569,32177.0,15249884.0
2016-02-12,2035,2095,1940,2015,143575,30729.0,15249884.0
2016-02-15,2025,2045,2000,2000,42562,30500.0,15249884.0
2016-02-16,2010,2090,2000,2085,61026,31796.0,15249884.0
2016-02-17,2095,2140,2070,2100,57886,32025.0,15249884.0
2016-02-18,2100,2120,2080,2110,122089,32177.0,15249884.0
2016-02-19,2310,2315,2075,2080,740082,31720.0,15249884.0
2016-02-22,2065,2070,2015,2045,255375,31186.0,15249884.0
2016-02-23,2060,2065,2020,2065,90660,31491.0,15249884.0
2016-02-24,2060,2070,2025,2055,78035,31339.0,15249884.0
2016-02-25,2060,2060,2030,2055,88966,31339.0,15249884.0
2016-02-26,2045,2075,2030,2040,83430,31110.0,15249884.0
2016-02-29,2040,2065,2020,2065,59162,31491.0,15249884.0
2016-03-02,2060,2125,2045,2080,87026,31720.0,15249884.0
2016-03-03,2085,2130,2080,2120,56576,32330.0,15249884.0
2016-03-04,2125,2185,2110,2150,118279,32787.0,15249884.0
2016-03-07,2150,2400,2150,2385,1050855,36371.0,15249884.0
2016-03-08,2375,2435,2325,2435,315009,37133.0,15249884.0
2016-03-09,2435,2465,2390,2400,154099,36600.0,15249884.0
2016-03-10,2400,2505,2380,2425,249539,36981.0,15249884.0
2016-03-11,2415,2460,2390,2415,100301,36828.0,15249884.0
2016-03-14,2415,2505,2390,2480,222443,37820.0,15249884.0
2016-03-15,2470,2490,2365,2445,111020,37286.0,15249884.0
2016-03-16,2450,2465,2385,2430,95827,37057.0,15249884.0
2016-03-17,2430,2445,2385,2390,115052,36447.0,15249884.0
2016-03-18,2360,2475,2350,2440,202201,37210.0,15249884.0
2016-03-21,2450,2560,2390,2395,225266,36523.0,15249884.0
2016-03-22,2385,2400,2350,2395,145638,36523.0,15249884.0
2016-03-23,2380,2380,2270,2270,191831,34617.0,15249884.0
2016-03-24,2290,2340,2260,2270,80489,34617.0,15249884.0
2016-03-25,2260,2330,2255,2285,72751,34846.0,15249884.0
2016-03-28,2295,2395,2295,2395,112841,36523.0,15249884.0
2016-03-29,2395,2415,2345,2400,70271,36600.0,15249884.0
2016-03-30,2415,2510,2410,2465,200664,37591.0,15249884.0
2016-03-31,2465,2495,2400,2460,84300,37515.0,15249884.0
2016-04-01,2470,2530,2405,2480,90527,37820.0,15249884.0
2016-04-04,2490,2555,2430,2430,41498,37057.0,15249884.0
2016-04-05,2430,2430,2345,2415,89906,36828.0,15249884.0
2016-04-06,2415,2415,2330,2370,60516,36142.0,15249884.0
2016-04-07,2365,2370,2295,2295,83852,34998.0,15249884.0
2016-04-08,2330,2330,2275,2300,63489,35075.0,15249884.0
2016-04-11,2300,2300,2195,2265,158981,34541.0,15249884.0
2016-04-12,2265,2690,2250,2355,305522,35913.0,15249884.0
2016-04-14,2370,2375,2300,2360,125386,35990.0,15249884.0
2016-04-15,2350,2355,2245,2280,204344,34770.0,15249884.0
2016-04-18,2280,2315,2245,2280,160390,34770.0,15249884.0
2016-04-19,2265,2285,2230,2280,213665,34770.0,15249884.0
2016-04-20,2290,2355,2265,2295,169814,34998.0,15249884.0
2016-04-21,2295,2435,2295,2365,223699,36066.0,15249884.0
2016-04-22,2375,2400,2325,2370,117503,36142.0,15249884.0
2016-04-25,2360,2370,2305,2340,139680,35685.0,15249884.0
2016-04-26,2360,2400,2310,2365,145608,36066.0,15249884.0
2016-04-27,2380,2465,2365,2400,276512,36600.0,15249884.0
2016-04-28,2410,2460,2375,2400,90328,36600.0,15249884.0
2016-04-29,2410,2435,2355,2435,141709,37133.0,15249884.0
2016-05-02,2445,2485,2360,2360,214488,35990.0,15249884.0
2016-05-03,2300,2355,2280,2335,181654,35608.0,15249884.0
2016-05-04,2335,2345,2280,2290,86416,34922.0,15249884.0
2016-05-09,2280,2310,2245,2270,111830,34617.0,15249884.0
2016-05-10,2270,2345,2260,2330,76608,35532.0,15249884.0
2016-05-11,2340,2340,2285,2320,86938,35380.0,15249884.0
2016-05-12,2330,2460,2320,2460,339287,37515.0,15249884.0
2016-05-13,2520,2620,2460,2505,788981,38201.0,15249884.0
2016-05-16,2475,2475,2360,2375,473160,36218.0,15249884.0
2016-05-17,2360,2385,2305,2335,201357,35608.0,15249884.0
2016-05-18,2310,2350,2290,2330,178704,35532.0,15249884.0
2016-05-19,2315,2355,2280,2315,102818,35303.0,15249884.0
2016-05-20,2345,2345,2280,2315,83967,35303.0,15249884.0
2016-05-23,2315,2325,2245,2285,139771,34846.0,15249884.0
2016-05-24,2295,2295,2190,2220,246481,33855.0,15249884.0
2016-05-25,2230,2240,2200,2235,115532,34083.0,15249884.0
2016-05-26,2245,2250,2190,2250,89421,34312.0,15249884.0
2016-05-27,2260,2285,2225,2270,82435,34617.0,15249884.0
2016-05-30,2280,2330,2245,2280,108849,34770.0,15249884.0
2016-05-31,2260,2365,2260,2280,218847,34770.0,15249884.0
2016-06-01,2290,2330,2270,2325,69146,35456.0,15249884.0
2016-06-02,2335,2365,2280,2315,102254,35303.0,15249884.0
2016-06-03,2315,2330,2240,2265,106617,34541.0,15249884.0
2016-06-07,2245,2300,2245,2270,102272,34617.0,15249884.0
2016-06-08,2265,2365,2265,2310,135847,35227.0,15249884.0
2016-06-09,2305,2350,2290,2330,101614,35532.0,15249884.0
2016-06-10,2330,2355,2285,2340,161420,35685.0,15249884.0
2016-06-13,2360,2400,2275,2295,208817,34998.0,15249884.0
2016-06-14,2280,2290,2215,2265,151215,34541.0,15249884.0
2016-06-15,2265,2275,2235,2245,56820,34236.0,15249884.0
2016-06-16,2250,2265,2140,2150,274055,32787.0,15249884.0
2016-06-17,2160,2185,2140,2170,139173,33092.0,15249884.0
2016-06-20,2160,2200,2160,2195,64314,33473.0,15249884.0
2016-06-21,2205,2220,2150,2180,127406,33245.0,15249884.0
2016-06-22,2190,2255,2190,2245,75304,34236.0,15249884.0
2016-06-23,2250,2305,2205,2300,162515,35075.0,15249884.0
2016-06-24,2325,2325,2080,2150,283748,32787.0,15249884.0
2016-06-27,2060,2135,2010,2100,159811,32025.0,15249884.0
2016-06-28,2100,2150,2055,2120,156604,32330.0,15249884.0
2016-06-29,2135,2220,2130,2190,77491,33397.0,15249884.0
2016-06-30,2220,2340,2210,2230,132984,34007.0,15249884.0
2016-07-01,2230,2265,2210,2230,66691,34007.0,15249884.0
2016-07-04,2240,2265,2200,2235,68831,34083.0,15249884.0
2016-07-05,2245,2285,2200,2270,135668,34617.0,15249884.0
2016-07-06,2265,2295,2210,2295,86733,34998.0,15249884.0
2016-07-07,2295,2310,2280,2295,75042,34998.0,15249884.0
2016-07-08,2305,2305,2240,2265,56683,34541.0,15249884.0
2016-07-11,2275,2310,2230,2240,144931,34160.0,15249884.0
2016-07-12,2260,2350,2235,2350,177916,35837.0,15249884.0
2016-07-13,2445,3055,2430,3055,7119348,46588.0,15249884.0
2016-07-14,2950,3005,2720,2740,3819684,41785.0,15249884.0
2016-07-15,2745,2810,2640,2790,1451107,42547.0,15249884.0
2016-07-18,2780,2860,2660,2675,1169998,40793.0,15249884.0
2016-07-19,2660,2690,2585,2655,520381,40488.0,15249884.0
2016-07-20,2660,2685,2615,2615,367754,39878.0,15249884.0
2016-07-21,2630,2705,2600,2700,449749,41175.0,15249884.0
2016-07-22,2710,2710,2595,2615,308826,39878.0,15249884.0
2016-07-25,2600,2645,2580,2600,311048,39650.0,15249884.0
2016-07-26,2600,2610,2485,2595,357874,39573.0,15249884.0
2016-07-27,2580,2620,2540,2620,187660,39955.0,15249884.0
2016-07-28,2640,2670,2540,2660,244128,40565.0,15249884.0
2016-07-29,2685,2685,2620,2640,153998,40260.0,15249884.0
2016-08-01,2635,2635,2545,2550,181880,38887.0,15249884.0
2016-08-02,2560,2630,2520,2615,169451,39878.0,15249884.0
2016-08-03,2605,2605,2455,2500,218082,38125.0,15249884.0
2016-08-04,2475,2530,2450,2520,121988,38430.0,15249884.0
2016-08-05,2520,2560,2465,2475,130646,37743.0,15249884.0
2016-08-08,2470,2605,2455,2605,290661,39726.0,15249884.0
2016-08-09,2610,2650,2570,2650,313917,40412.0,15249884.0
2016-08-10,2660,2685,2605,2605,224045,39726.0,15249884.0
2016-08-11,2595,2680,2505,2680,285132,40870.0,15249884.0
2016-08-12,2675,2685,2650,2685,207575,40946.0,15249884.0
2016-08-16,2685,2800,2600,2720,993374,41480.0,15249884.0
2016-08-17,2725,2925,2710,2820,2022810,43005.0,15249884.0
2016-08-18,2865,2925,2765,2770,734595,42242.0,15249884.0
2016-08-19,2770,3000,2750,2855,1181667,43538.0,15249884.0
2016-08-22,2910,2920,2610,2680,995936,40870.0,15249884.0
2016-08-23,2655,2715,2575,2660,562234,40565.0,15249884.0
2016-08-24,2655,2670,2570,2585,246814,39421.0,15249884.0
2016-08-25,2580,2590,2445,2455,427394,37438.0,15249884.0
2016-08-26,2415,2450,2330,2400,707245,36600.0,15249884.0
2016-08-29,2380,2385,2305,2320,210653,35380.0,15249884.0
2016-08-30,2365,2380,2285,2335,114670,35608.0,15249884.0
2016-08-31,2300,2370,2280,2350,236529,35837.0,15249884.0
2016-09-01,2350,2370,2305,2365,169221,36066.0,15249884.0
2016-09-02,2380,2380,2300,2340,100484,35685.0,15249884.0
2016-09-05,2335,2380,2325,2365,109625,36066.0,15249884.0
2016-09-06,2375,2420,2345,2405,119430,36676.0,15249884.0
2016-09-07,2410,2450,2385,2445,150280,37286.0,15249884.0
2016-09-08,2445,2445,2330,2360,136739,35990.0,15249884.0
2016-09-09,2350,2370,2215,2295,180278,34998.0,15249884.0
2016-09-12,2250,2275,2155,2240,202892,34160.0,15249884.0
2016-09-13,2255,2335,2250,2320,94426,35380.0,15249884.0
2016-09-19,2330,2345,2275,2295,65381,34998.0,15249884.0
2016-09-20,2295,2375,2285,2340,102339,35685.0,15249884.0
2016-09-21,2350,2410,2325,2365,138419,36066.0,15249884.0
2016-09-22,2365,2380,2335,2380,80130,36295.0,15249884.0
2016-09-23,2390,2425,2350,2405,84251,36676.0,15249884.0
2016-09-26,2405,2480,2385,2455,132826,37438.0,15249884.0
2016-09-27,2485,2485,2390,2420,92796,36905.0,15249884.0
2016-09-28,2415,2445,2405,2420,52446,36905.0,15249884.0
2016-09-29,2400,2420,2370,2400,61396,36600.0,15249884.0
2016-09-30,2390,2465,2350,2465,203199,37591.0,15249884.0
2016-10-04,2520,2590,2425,2450,329561,37362.0,15249884.0
2016-10-05,2460,2530,2450,2490,103516,37972.0,15249884.0
2016-10-06,2480,2520,2475,2500,78272,38125.0,15249884.0
2016-10-07,2500,2570,2480,2495,143996,38048.0,15249884.0
2016-10-10,2500,2530,2455,2530,63053,38582.0,15249884.0
2016-10-11,2500,2600,2500,2560,163412,39040.0,15249884.0
2016-10-12,2555,2560,2450,2485,134759,37896.0,15249884.0
2016-10-13,2495,2505,2350,2350,149068,35837.0,15249884.0
2016-10-14,2350,2435,2220,2425,186645,36981.0,15249884.0
2016-10-17,2440,2495,2380,2420,85974,36905.0,15249884.0
2016-10-18,2430,2430,2355,2380,46438,36295.0,15249884.0
2016-10-19,2390,2400,2345,2360,57432,35990.0,15249884.0
2016-10-20,2350,2430,2305,2320,103495,35380.0,15249884.0
2016-10-21,2320,2380,2300,2315,69154,35303.0,15249884.0
2016-10-24,2305,2350,2270,2285,54609,34846.0,15249884.0
2016-10-25,2305,2330,2260,2280,97692,34770.0,15249884.0
