빙그레(005180),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2015-05-07,87100,87800,85800,86600,15993,853117.0,9851241.0
2015-05-08,86100,87900,86000,87700,12670,863954.0,9851241.0
2015-05-11,88100,88600,87300,88200,31553,868879.0,9851241.0
2015-05-12,87700,88200,87300,88100,14169,867894.0,9851241.0
2015-05-13,87600,88400,87000,87000,20854,857058.0,9851241.0
2015-05-14,87000,89500,86400,89300,40792,879716.0,9851241.0
2015-05-15,89500,89600,88100,88600,35218,872820.0,9851241.0
2015-05-18,88600,88600,86900,87500,30634,861984.0,9851241.0
2015-05-19,87500,87700,84400,87300,46318,860013.0,9851241.0
2015-05-20,86400,88600,86400,88200,38969,868879.0,9851241.0
2015-05-21,87900,88700,87400,87900,40841,865924.0,9851241.0
2015-05-22,88300,90000,87300,89400,72130,880701.0,9851241.0
2015-05-26,90500,97300,90300,96500,195076,950645.0,9851241.0
2015-05-27,96900,96900,92800,92800,86315,914195.0,9851241.0
2015-05-28,94500,97000,89500,89500,166818,881686.0,9851241.0
2015-05-29,89500,90200,87400,89100,76302,877746.0,9851241.0
2015-06-01,90000,90000,87100,88000,80428,866909.0,9851241.0
2015-06-02,89000,89200,85400,86300,61259,850162.0,9851241.0
2015-06-03,86300,87500,84500,84700,43372,834400.0,9851241.0
2015-06-04,85400,86000,83900,84300,53548,830460.0,9851241.0
2015-06-05,84100,85300,82800,83100,48562,818638.0,9851241.0
2015-06-08,83000,83300,80900,82400,43575,811742.0,9851241.0
2015-06-09,81300,83600,81300,83000,39009,817653.0,9851241.0
2015-06-10,84300,85500,82000,84000,77312,827504.0,9851241.0
2015-06-11,83800,84200,82100,82600,47076,813713.0,9851241.0
2015-06-12,83300,84800,81800,81800,51372,805832.0,9851241.0
2015-06-15,80700,80900,77000,77400,88271,762486.0,9851241.0
2015-06-16,76300,79700,76300,79500,65646,783174.0,9851241.0
2015-06-17,79500,79500,77800,78700,30246,775293.0,9851241.0
2015-06-18,79600,80400,78400,80100,29425,789084.0,9851241.0
2015-06-19,80800,80800,78300,78700,38080,775293.0,9851241.0
2015-06-22,78600,80200,78400,80000,30629,788099.0,9851241.0
2015-06-23,80200,81200,79600,80900,40503,796965.0,9851241.0
2015-06-24,81300,81800,80500,81300,23422,800906.0,9851241.0
2015-06-25,81800,83500,81200,83500,58323,822579.0,9851241.0
2015-06-26,82900,83700,81000,83600,43284,823564.0,9851241.0
2015-06-29,83200,83200,81300,82200,38879,809772.0,9851241.0
2015-06-30,82300,85300,82300,84500,52431,832430.0,9851241.0
2015-07-01,85500,85500,82800,84200,49221,829474.0,9851241.0
2015-07-02,84400,84400,82300,83600,48629,823564.0,9851241.0
2015-07-03,83100,84700,83000,84400,33747,831445.0,9851241.0
2015-07-06,83100,85100,82400,84500,40869,832430.0,9851241.0
2015-07-07,85400,86000,83400,84900,49859,836370.0,9851241.0
2015-07-08,85700,85700,81600,83000,44291,817653.0,9851241.0
2015-07-09,81600,82800,80000,82200,41617,809772.0,9851241.0
2015-07-10,83200,85600,81700,85100,40528,838341.0,9851241.0
2015-07-13,85500,85600,83600,84300,31503,830460.0,9851241.0
2015-07-14,85000,88500,84500,88200,50371,868879.0,9851241.0
2015-07-15,88500,89000,87100,88300,30121,869865.0,9851241.0
2015-07-16,88200,89100,86600,87700,30762,863954.0,9851241.0
2015-07-17,87700,88900,86400,87800,28929,864939.0,9851241.0
2015-07-20,88600,88900,87500,88300,32809,869865.0,9851241.0
2015-07-21,88800,89600,86100,88700,34195,873805.0,9851241.0
2015-07-22,88300,88500,87000,87600,21254,862969.0,9851241.0
2015-07-23,88300,89100,87300,88600,35227,872820.0,9851241.0
2015-07-24,88300,88900,86000,86500,29885,852132.0,9851241.0
2015-07-27,86500,86500,83300,84800,39741,835385.0,9851241.0
2015-07-28,84500,85000,82600,83000,34213,817653.0,9851241.0
2015-07-29,82700,83700,82300,83100,15437,818638.0,9851241.0
2015-07-30,83600,83900,81800,82900,21435,816668.0,9851241.0
2015-07-31,82900,83800,82000,82300,25585,810757.0,9851241.0
2015-08-03,82900,84600,82500,83600,35625,823564.0,9851241.0
2015-08-04,84400,84900,82900,83200,26129,819623.0,9851241.0
2015-08-05,82800,85700,82800,85700,33299,844251.0,9851241.0
2015-08-06,86200,87300,84600,85100,22664,838341.0,9851241.0
2015-08-07,85600,85700,83800,84300,18624,830460.0,9851241.0
2015-08-10,85000,88000,84500,88000,71797,866909.0,9851241.0
2015-08-11,88700,88700,84600,85500,64632,842281.0,9851241.0
2015-08-12,85600,86900,84800,86900,45603,856073.0,9851241.0
2015-08-13,87200,87300,84800,86500,24401,852132.0,9851241.0
2015-08-17,85600,86400,77900,78700,119040,775293.0,9851241.0
2015-08-18,78300,78300,72000,72400,107570,713230.0,9851241.0
2015-08-19,71800,73100,71000,72400,96020,713230.0,9851241.0
2015-08-20,71300,73000,71300,72100,57106,710274.0,9851241.0
2015-08-21,70000,70000,66500,68500,78188,674810.0,9851241.0
2015-08-24,67100,69900,67000,68400,39264,673825.0,9851241.0
2015-08-25,69400,70900,67200,70200,40729,691557.0,9851241.0
2015-08-26,71000,71000,68800,70200,36256,691557.0,9851241.0
2015-08-27,70300,73900,70200,73300,41581,722096.0,9851241.0
2015-08-28,73000,73300,71300,71800,40754,707319.0,9851241.0
2015-08-31,71400,72900,70600,72200,18752,711260.0,9851241.0
2015-09-01,71400,72300,70000,70100,24860,690572.0,9851241.0
2015-09-02,69200,70000,68100,69100,20440,680721.0,9851241.0
2015-09-03,69100,69800,68300,69100,17573,680721.0,9851241.0
2015-09-04,68900,69400,66000,66800,29905,658063.0,9851241.0
2015-09-07,66800,68900,66800,68700,18014,676780.0,9851241.0
2015-09-08,68800,68800,67200,67700,10794,666929.0,9851241.0
2015-09-09,67700,69000,67700,69000,21720,679736.0,9851241.0
2015-09-10,68100,69900,68000,69900,23947,688602.0,9851241.0
2015-09-11,69100,71600,69100,71600,18791,705349.0,9851241.0
2015-09-14,71400,71400,68700,70500,22553,694512.0,9851241.0
2015-09-15,70500,70800,69600,70600,11810,695498.0,9851241.0
2015-09-16,70100,71300,70100,71100,23294,700423.0,9851241.0
2015-09-17,71900,72200,70800,71500,22434,704364.0,9851241.0
2015-09-18,71300,72800,71300,72300,20528,712245.0,9851241.0
2015-09-21,72300,72500,71400,72000,14956,709289.0,9851241.0
2015-09-22,72200,72200,70600,70700,23303,696483.0,9851241.0
2015-09-23,70200,71200,70100,71100,22070,700423.0,9851241.0
2015-09-24,71100,71800,70300,71800,24316,707319.0,9851241.0
2015-09-25,72100,73500,71100,73500,27740,724066.0,9851241.0
2015-09-30,72500,75800,72200,75500,47699,743769.0,9851241.0
2015-10-01,75900,76000,74100,75600,27267,744754.0,9851241.0
2015-10-02,74800,75800,73800,74200,24743,730962.0,9851241.0
2015-10-05,74500,75400,73900,75000,24858,738843.0,9851241.0
2015-10-06,74500,74800,73300,73300,36860,722096.0,9851241.0
2015-10-07,72800,73600,72700,73600,10294,725051.0,9851241.0
2015-10-08,73100,73600,72200,73300,25609,722096.0,9851241.0
2015-10-12,72500,73300,71000,71700,28236,706334.0,9851241.0
2015-10-13,71300,74000,71300,74000,25572,728992.0,9851241.0
2015-10-14,73500,73900,71600,71900,17907,708304.0,9851241.0
2015-10-15,71400,72300,71400,72300,18355,712245.0,9851241.0
2015-10-16,73000,73000,71300,71300,25622,702393.0,9851241.0
2015-10-19,71400,71500,70200,70800,19327,697468.0,9851241.0
2015-10-20,70800,70800,69300,69900,43457,688602.0,9851241.0
2015-10-21,70300,70600,69700,70100,17317,690572.0,9851241.0
2015-10-22,70000,70300,69200,69300,21341,682691.0,9851241.0
2015-10-23,70000,70200,68700,69000,35524,679736.0,9851241.0
2015-10-26,68200,68900,67500,67900,35928,668899.0,9851241.0
2015-10-27,68600,68600,67600,68000,29574,669884.0,9851241.0
2015-10-28,68100,69200,67800,69100,20720,680721.0,9851241.0
2015-10-29,69200,69600,68200,69100,25676,680721.0,9851241.0
2015-10-30,69000,69200,68200,68300,11080,672840.0,9851241.0
2015-11-02,67800,68600,67300,67900,11992,668899.0,9851241.0
2015-11-03,67900,69800,67900,69800,19878,687617.0,9851241.0
2015-11-04,69700,70100,69300,69500,10841,684661.0,9851241.0
2015-11-05,68800,69300,67900,68500,27652,674810.0,9851241.0
2015-11-06,68500,69500,68200,69200,19427,681706.0,9851241.0
2015-11-09,69600,69600,68300,68400,25332,673825.0,9851241.0
2015-11-10,68300,68400,67200,67500,26537,664959.0,9851241.0
2015-11-11,67000,68100,66900,67500,10486,664959.0,9851241.0
2015-11-12,67500,68600,67500,68200,10277,671855.0,9851241.0
2015-11-13,67200,68000,67200,67800,8193,667914.0,9851241.0
2015-11-16,66500,66600,65100,65300,34215,643286.0,9851241.0
2015-11-17,65100,65700,64300,65200,41099,642301.0,9851241.0
2015-11-18,65400,65400,64000,64300,23434,633435.0,9851241.0
2015-11-19,64800,65900,64200,64800,13737,638360.0,9851241.0
2015-11-20,65200,65600,64500,65500,16648,645256.0,9851241.0
2015-11-23,65800,65800,65400,65800,8464,648212.0,9851241.0
2015-11-24,65500,66000,65000,65100,10541,641316.0,9851241.0
2015-11-25,64700,65600,64600,65100,10260,641316.0,9851241.0
2015-11-26,65500,65700,64900,65400,12035,644271.0,9851241.0
2015-11-27,65600,66500,65100,66100,19439,651167.0,9851241.0
2015-11-30,66500,66500,64000,64300,25047,633435.0,9851241.0
2015-12-01,64100,65000,64000,64700,10352,637375.0,9851241.0
2015-12-02,64700,66600,64600,66400,24716,654122.0,9851241.0
2015-12-03,65900,66700,65200,65700,19228,647227.0,9851241.0
2015-12-04,65500,66400,65500,65800,10876,648212.0,9851241.0
2015-12-07,66000,68000,65900,68000,22292,669884.0,9851241.0
2015-12-08,67200,67500,66700,67000,23254,660033.0,9851241.0
2015-12-09,67000,68100,66800,66900,18151,659048.0,9851241.0
2015-12-10,67000,67600,65700,67400,27429,663974.0,9851241.0
2015-12-11,67400,67800,66500,66600,14440,656093.0,9851241.0
2015-12-14,66400,66900,65100,65300,15520,643286.0,9851241.0
2015-12-15,65400,67500,65400,67500,13200,664959.0,9851241.0
2015-12-16,67500,68400,67500,68100,9199,670870.0,9851241.0
2015-12-17,68100,69500,67600,69500,18941,684661.0,9851241.0
2015-12-18,68600,69400,68500,68900,14951,678751.0,9851241.0
2015-12-21,69000,69900,68300,68800,13617,677765.0,9851241.0
2015-12-22,69500,69500,68000,69300,6476,682691.0,9851241.0
2015-12-23,69400,69700,68600,69400,8471,683676.0,9851241.0
2015-12-24,70000,70500,69000,70200,10500,691557.0,9851241.0
2015-12-28,70200,70600,69800,69900,8634,688602.0,9851241.0
2015-12-29,69500,69500,68200,69000,7720,679736.0,9851241.0
2015-12-30,68500,69500,68200,68500,8653,674810.0,9851241.0
2016-01-04,68000,68500,66500,66600,17521,656093.0,9851241.0
2016-01-05,66600,66600,65600,66500,21049,655108.0,9851241.0
2016-01-06,66500,67700,65900,67500,14489,664959.0,9851241.0
2016-01-07,67500,69100,67300,69100,28734,680721.0,9851241.0
2016-01-08,67700,70100,67500,69700,23051,686631.0,9851241.0
2016-01-11,69400,70500,68400,69200,17462,681706.0,9851241.0
2016-01-12,70200,70200,68900,69200,7872,681706.0,9851241.0
2016-01-13,69100,70400,69000,70000,16136,689587.0,9851241.0
2016-01-14,69700,69800,68600,68700,13998,676780.0,9851241.0
2016-01-15,69800,70200,68300,69900,13643,688602.0,9851241.0
2016-01-18,70000,71000,69100,70800,19293,697468.0,9851241.0
2016-01-19,70800,71500,70300,71000,10430,699438.0,9851241.0
2016-01-20,70700,71800,70300,71300,30040,702393.0,9851241.0
2016-01-21,71500,71800,70800,71800,20082,707319.0,9851241.0
2016-01-22,71700,72200,69400,70100,24575,690572.0,9851241.0
2016-01-25,68800,69400,67600,68100,34647,670870.0,9851241.0
2016-01-26,67800,69900,67500,69100,30110,680721.0,9851241.0
2016-01-27,69700,70000,68700,69300,14533,682691.0,9851241.0
2016-01-28,68900,70200,68700,69700,16568,686631.0,9851241.0
2016-01-29,69300,71500,69300,71400,23024,703379.0,9851241.0
2016-02-01,71400,72200,70800,71100,12896,700423.0,9851241.0
2016-02-02,71700,72500,70800,72500,22921,714215.0,9851241.0
2016-02-03,72100,73500,71100,72900,15046,718155.0,9851241.0
2016-02-04,73500,73700,72200,73600,21075,725051.0,9851241.0
2016-02-05,73000,73500,72600,73400,10646,723081.0,9851241.0
2016-02-11,72600,73300,71200,73300,22767,722096.0,9851241.0
2016-02-12,73300,73300,70200,70700,42315,696483.0,9851241.0
2016-02-15,71800,72000,70500,71900,14376,708304.0,9851241.0
2016-02-16,71500,72600,71500,72500,8337,714215.0,9851241.0
2016-02-17,72300,72600,70400,71000,22661,699438.0,9851241.0
2016-02-18,71100,71900,70500,71400,14916,703379.0,9851241.0
2016-02-19,71500,71700,70800,70900,14968,698453.0,9851241.0
2016-02-22,70000,71300,69500,69900,175293,688602.0,9851241.0
2016-02-23,70500,70900,69600,70000,35171,689587.0,9851241.0
2016-02-24,70600,70600,69500,69900,15731,688602.0,9851241.0
2016-02-25,69800,70400,69500,69800,22185,687617.0,9851241.0
2016-02-26,70000,70400,69500,69600,18212,685646.0,9851241.0
2016-02-29,69200,70600,69200,69800,22606,687617.0,9851241.0
2016-03-02,70000,70300,69400,69600,34034,685646.0,9851241.0
2016-03-03,69600,69700,67000,67800,78596,667914.0,9851241.0
2016-03-04,67800,67800,65800,65900,85858,649197.0,9851241.0
2016-03-07,66000,66300,65700,66000,104720,650182.0,9851241.0
2016-03-08,66000,66300,65700,65900,70241,649197.0,9851241.0
2016-03-09,66100,66900,65800,66700,78456,657078.0,9851241.0
2016-03-10,67100,67400,66800,66800,61442,658063.0,9851241.0
2016-03-11,66900,67400,66400,66900,55718,659048.0,9851241.0
2016-03-14,67500,67600,66700,66700,61612,657078.0,9851241.0
2016-03-15,66600,69900,66600,69700,97596,686631.0,9851241.0
2016-03-16,70000,70500,69200,70400,45391,693527.0,9851241.0
2016-03-17,70300,71900,70000,70800,52738,697468.0,9851241.0
2016-03-18,70800,71500,70300,70700,25439,696483.0,9851241.0
2016-03-21,70700,71200,70000,70700,28814,696483.0,9851241.0
2016-03-22,71200,72000,70800,71600,48221,705349.0,9851241.0
2016-03-23,71900,72400,71200,72400,31866,713230.0,9851241.0
2016-03-24,71800,72000,70800,71300,32608,702393.0,9851241.0
2016-03-25,71300,72500,71300,72100,30608,710274.0,9851241.0
2016-03-28,72500,72500,69500,70000,45775,689587.0,9851241.0
2016-03-29,70000,70700,69000,70400,32018,693527.0,9851241.0
2016-03-30,70500,70800,69500,70100,28606,690572.0,9851241.0
2016-03-31,70400,70400,68200,69400,39085,683676.0,9851241.0
2016-04-01,69300,70900,69200,69900,28692,688602.0,9851241.0
2016-04-04,69900,70500,69400,69500,21462,684661.0,9851241.0
2016-04-05,69500,70600,68500,70300,25768,692542.0,9851241.0
2016-04-06,70000,70400,69400,69500,20349,684661.0,9851241.0
2016-04-07,69600,69700,68800,69000,17711,679736.0,9851241.0
2016-04-08,69000,69300,68100,68400,24562,673825.0,9851241.0
2016-04-11,68500,68900,67700,67800,27766,667914.0,9851241.0
2016-04-12,67800,69000,67600,67900,25466,668899.0,9851241.0
2016-04-14,68100,68700,67400,67900,45957,668899.0,9851241.0
2016-04-15,67900,68500,67500,68400,54751,673825.0,9851241.0
2016-04-18,68100,69400,67800,68900,44888,678751.0,9851241.0
2016-04-19,69100,69800,68800,69300,42601,682691.0,9851241.0
2016-04-20,69900,70000,68800,69000,43779,679736.0,9851241.0
2016-04-21,69200,69900,69000,69800,32807,687617.0,9851241.0
2016-04-22,69800,70100,69200,70000,46725,689587.0,9851241.0
2016-04-25,70000,70600,69900,70000,34199,689587.0,9851241.0
2016-04-26,70000,71400,69800,71000,63852,699438.0,9851241.0
2016-04-27,71000,71000,69900,70200,24903,691557.0,9851241.0
2016-04-28,70200,70600,69700,69700,32428,686631.0,9851241.0
2016-04-29,69300,69700,68100,68200,55139,671855.0,9851241.0
2016-05-02,68500,68700,67700,67800,28910,667914.0,9851241.0
2016-05-03,67700,68300,67700,68100,22622,670870.0,9851241.0
2016-05-04,67900,68200,67400,67500,41987,664959.0,9851241.0
2016-05-09,67500,68600,67500,68000,38244,669884.0,9851241.0
2016-05-10,68100,68500,67600,68200,38428,671855.0,9851241.0
2016-05-11,68200,68500,67800,67900,37583,668899.0,9851241.0
2016-05-12,68000,69000,67700,68500,49121,674810.0,9851241.0
2016-05-13,68200,68400,67700,68100,37676,670870.0,9851241.0
2016-05-16,67900,68300,67300,67800,37429,667914.0,9851241.0
2016-05-17,68600,70300,68600,69900,110613,688602.0,9851241.0
2016-05-18,69700,69700,68300,69000,44120,679736.0,9851241.0
2016-05-19,68800,68900,68100,68400,42550,673825.0,9851241.0
2016-05-20,68400,68700,67700,68500,44156,674810.0,9851241.0
2016-05-23,69500,70800,68900,70400,110817,693527.0,9851241.0
2016-05-24,70400,70800,69900,70300,69278,692542.0,9851241.0
2016-05-25,70500,71200,70100,70300,45925,692542.0,9851241.0
2016-05-26,71000,71100,70000,70300,37550,692542.0,9851241.0
2016-05-27,70500,70500,69000,69000,45396,679736.0,9851241.0
2016-05-30,69200,70500,69200,70200,36798,691557.0,9851241.0
2016-05-31,70100,70500,69600,70500,34833,694512.0,9851241.0
2016-06-01,70200,71800,70200,71600,68201,705349.0,9851241.0
2016-06-02,71600,71700,70600,71100,36659,700423.0,9851241.0
2016-06-03,71400,71400,69700,70200,40051,691557.0,9851241.0
2016-06-07,70200,71300,70100,71000,25704,699438.0,9851241.0
2016-06-08,71400,71400,70300,70700,25464,696483.0,9851241.0
2016-06-09,70900,70900,70000,70000,58400,689587.0,9851241.0
2016-06-10,70500,70600,70000,70200,35000,691557.0,9851241.0
2016-06-13,69600,70200,68800,69000,59340,679736.0,9851241.0
2016-06-14,69300,69400,68700,69300,35714,682691.0,9851241.0
2016-06-15,69000,69300,68500,68500,28707,674810.0,9851241.0
2016-06-16,68600,69100,67800,68500,35594,674810.0,9851241.0
2016-06-17,68900,69300,68400,68600,22043,675795.0,9851241.0
2016-06-20,68600,69300,68500,68600,16138,675795.0,9851241.0
2016-06-21,69000,69300,68700,69000,19382,679736.0,9851241.0
2016-06-22,68900,69300,68600,69000,18168,679736.0,9851241.0
2016-06-23,68900,68900,67900,68000,27069,669884.0,9851241.0
2016-06-24,68800,68800,64500,65700,71789,647227.0,9851241.0
2016-06-27,64000,67500,63300,67200,43487,662003.0,9851241.0
2016-06-28,66200,67900,66200,67400,19072,663974.0,9851241.0
2016-06-29,67500,68300,67000,67300,26747,662989.0,9851241.0
2016-06-30,67800,67800,67000,67700,32587,666929.0,9851241.0
2016-07-01,67500,67800,67300,67600,22688,665944.0,9851241.0
2016-07-04,67400,67700,67000,67100,19803,661018.0,9851241.0
2016-07-05,66700,67400,66700,67100,10519,661018.0,9851241.0
2016-07-06,66800,67300,65900,66100,25937,651167.0,9851241.0
2016-07-07,66500,66500,65600,65800,33748,648212.0,9851241.0
2016-07-08,65900,66300,64500,64900,36310,639346.0,9851241.0
2016-07-11,65200,65500,63800,64000,66245,630479.0,9851241.0
2016-07-12,64000,64300,63800,63900,32545,629494.0,9851241.0
2016-07-13,64300,64900,64200,64300,43627,633435.0,9851241.0
2016-07-14,64200,65300,64100,65000,21740,640331.0,9851241.0
2016-07-15,65200,65200,64300,64400,27877,634420.0,9851241.0
2016-07-18,64600,64600,63600,63800,36558,628509.0,9851241.0
2016-07-19,64200,64200,63600,63700,20302,627524.0,9851241.0
2016-07-20,64000,64000,62500,62800,48713,618658.0,9851241.0
2016-07-21,63000,63100,61200,62500,58057,615703.0,9851241.0
2016-07-22,62200,62800,61700,62300,23337,613732.0,9851241.0
2016-07-25,62700,63200,62500,62800,25066,618658.0,9851241.0
2016-07-26,62600,64400,62400,64100,35713,631465.0,9851241.0
2016-07-27,64400,64400,63200,63400,26918,624569.0,9851241.0
2016-07-28,63100,64000,62700,63200,38849,622598.0,9851241.0
2016-07-29,63200,63300,62700,62900,18993,619643.0,9851241.0
2016-08-01,63100,63200,62100,62200,26789,612747.0,9851241.0
2016-08-02,62300,63000,62200,62700,17548,617673.0,9851241.0
2016-08-03,62900,63000,62100,62300,19342,613732.0,9851241.0
2016-08-04,63000,63300,61500,63000,24715,620628.0,9851241.0
2016-08-05,62800,63000,61900,62400,41545,614717.0,9851241.0
2016-08-08,62400,62600,61900,62200,23096,612747.0,9851241.0
2016-08-09,62200,62900,62100,62800,24963,618658.0,9851241.0
2016-08-10,62500,63900,62400,63800,31352,628509.0,9851241.0
2016-08-11,63400,64600,63300,64500,39174,635405.0,9851241.0
2016-08-12,64500,64600,63900,64300,28969,633435.0,9851241.0
2016-08-16,63000,63700,61800,62000,101216,610777.0,9851241.0
2016-08-17,62100,62200,58700,59200,143883,583193.0,9851241.0
2016-08-18,58800,60200,58800,59200,54580,583193.0,9851241.0
2016-08-19,58800,59200,57500,57800,72559,569402.0,9851241.0
2016-08-22,58100,58200,55900,56400,78271,555610.0,9851241.0
2016-08-23,57100,57200,55700,56100,54753,552655.0,9851241.0
2016-08-24,55600,56500,55600,55800,43433,549699.0,9851241.0
2016-08-25,55500,56400,55500,56100,26000,552655.0,9851241.0
2016-08-26,56500,57300,56200,56700,29831,558565.0,9851241.0
2016-08-29,56200,57000,55900,56200,25899,553640.0,9851241.0
2016-08-30,56300,57000,55900,56000,16404,551669.0,9851241.0
2016-08-31,56000,56300,54900,55200,70102,543789.0,9851241.0
2016-09-01,55400,55400,54600,54900,24134,540833.0,9851241.0
2016-09-02,54900,56100,54500,56000,40578,551669.0,9851241.0
2016-09-05,56100,56400,55200,55600,26796,547729.0,9851241.0
2016-09-06,55700,56000,55400,55900,23090,550684.0,9851241.0
2016-09-07,55900,56300,54800,55300,68222,544774.0,9851241.0
2016-09-08,54800,55400,54700,54900,30010,540833.0,9851241.0
2016-09-09,54800,54800,53800,54300,46355,534922.0,9851241.0
2016-09-12,54200,54500,53700,54200,21778,533937.0,9851241.0
2016-09-13,54200,54700,54100,54300,29122,534922.0,9851241.0
2016-09-19,54000,54900,53500,54400,17644,535908.0,9851241.0
2016-09-20,55500,57900,55500,57800,102497,569402.0,9851241.0
2016-09-21,57800,60300,57400,59900,130451,590089.0,9851241.0
2016-09-22,59900,60900,59400,60500,66653,596000.0,9851241.0
2016-09-23,60500,60800,59900,60600,51056,596985.0,9851241.0
2016-09-26,60200,61200,59900,60800,42989,598955.0,9851241.0
2016-09-27,61000,61300,60300,61200,38690,602896.0,9851241.0
2016-09-28,61300,61300,60400,60900,26828,599941.0,9851241.0
2016-09-29,61000,61200,60600,60900,25378,599941.0,9851241.0
2016-09-30,60900,60900,59300,59500,40879,586149.0,9851241.0
2016-10-04,59500,60800,59500,60400,21509,595015.0,9851241.0
2016-10-05,59700,60700,59700,60700,25425,597970.0,9851241.0
2016-10-06,60100,61800,60000,61600,51678,606836.0,9851241.0
2016-10-07,61200,61900,60800,61300,32452,603881.0,9851241.0
2016-10-10,61800,62500,61100,61500,26095,605851.0,9851241.0
2016-10-11,62400,62500,61700,62200,33406,612747.0,9851241.0
2016-10-12,62500,63800,62400,63800,56313,628509.0,9851241.0
2016-10-13,63200,63900,62700,63000,23299,620628.0,9851241.0
2016-10-14,63000,63500,63000,63000,25392,620628.0,9851241.0
2016-10-17,63500,63500,62900,63100,27185,621613.0,9851241.0
2016-10-18,63200,64600,63100,64000,45527,630479.0,9851241.0
2016-10-19,63700,64000,63000,63700,23969,627524.0,9851241.0
2016-10-20,64500,64500,62900,64300,27252,633435.0,9851241.0
2016-10-21,63900,64100,63600,63900,11607,629494.0,9851241.0
2016-10-24,64600,64600,63800,64100,24234,631465.0,9851241.0
2016-10-25,64500,64500,63100,63500,10541,625554.0,9851241.0
2016-10-26,63100,63900,62500,63600,16076,626539.0,9851241.0
2016-10-27,63900,64100,63100,63600,10336,626539.0,9851241.0
2016-10-28,62800,63000,62100,62500,17412,615703.0,9851241.0
2016-10-31,62400,62800,61500,62400,11050,614717.0,9851241.0
2016-11-01,61400,62400,60900,61100,14442,601911.0,9851241.0
2016-11-02,60800,61300,59600,61000,21650,600926.0,9851241.0
2016-11-03,61000,63500,61000,62900,25408,619643.0,9851241.0
2016-11-04,63300,63400,62500,63200,10263,622598.0,9851241.0
2016-11-07,63900,64000,62800,63700,21933,627524.0,9851241.0
2016-11-08,63000,63700,62500,63500,19250,625554.0,9851241.0
2016-11-09,63800,63900,61000,62400,46349,614717.0,9851241.0
2016-11-10,62600,63100,61600,62200,28449,612747.0,9851241.0
2016-11-11,62800,63000,61700,62300,12026,613732.0,9851241.0
2016-11-14,62700,62700,61500,62400,17558,614717.0,9851241.0
2016-11-15,62900,65000,62500,64500,87356,635405.0,9851241.0
2016-11-16,64800,64800,63900,64700,40667,637375.0,9851241.0
2016-11-17,64900,64900,64100,64400,18129,634420.0,9851241.0
2016-11-18,64000,64700,62600,63000,24990,620628.0,9851241.0
2016-11-21,63600,63700,60400,60700,38581,597970.0,9851241.0
2016-11-22,61600,62000,60300,61200,22378,602896.0,9851241.0
2016-11-23,61300,61300,59500,60500,29825,596000.0,9851241.0
2016-11-24,61400,61400,60000,60100,22006,592060.0,9851241.0
2016-11-25,60500,61200,59900,60500,14223,596000.0,9851241.0
2016-11-28,60800,60800,60000,60300,5371,594030.0,9851241.0
2016-11-29,60400,61800,60400,61800,15032,608807.0,9851241.0
2016-11-30,62200,64300,61900,64300,32137,633435.0,9851241.0
2016-12-01,63800,64100,62800,63800,15734,628509.0,9851241.0
2016-12-02,63300,63900,63100,63500,10879,625554.0,9851241.0
2016-12-05,63900,64000,63100,63700,10857,627524.0,9851241.0
2016-12-06,64200,64300,63000,63200,19511,622598.0,9851241.0
2016-12-07,63900,64400,63400,64200,19913,632450.0,9851241.0
2016-12-08,64800,65400,64100,65400,36833,644271.0,9851241.0
2016-12-09,64900,65800,64200,64300,21698,633435.0,9851241.0
2016-12-12,65200,65200,63500,63700,29022,627524.0,9851241.0
2016-12-13,64400,66600,64200,66600,35881,656093.0,9851241.0
2016-12-14,66600,66600,64800,65900,22402,649197.0,9851241.0
2016-12-15,64700,65500,64600,65200,40741,642301.0,9851241.0
2016-12-16,65100,65400,64400,65200,31967,642301.0,9851241.0
2016-12-19,65100,65200,64600,64800,7502,638360.0,9851241.0
2016-12-20,64500,65700,64500,65500,10789,645256.0,9851241.0
2016-12-21,65000,65000,64000,64000,9999,630479.0,9851241.0
2016-12-22,64500,64700,63300,64700,12503,637375.0,9851241.0
2016-12-23,64400,64900,63600,64300,12249,633435.0,9851241.0
2016-12-26,64000,64300,63200,63800,10309,628509.0,9851241.0
2016-12-27,63500,64200,63100,63900,9592,629494.0,9851241.0
2016-12-28,63300,63800,63100,63600,24251,626539.0,9851241.0
2016-12-29,63600,63900,63000,63800,23424,628509.0,9851241.0
2017-01-02,63800,64000,63000,63000,4370,620628.0,9851241.0
2017-01-03,62800,62900,61500,61500,17351,605851.0,9851241.0
2017-01-04,61400,62300,60600,61800,18246,608807.0,9851241.0
2017-01-05,61100,62000,61100,61800,7096,608807.0,9851241.0
2017-01-06,61800,61800,61200,61500,6405,605851.0,9851241.0
2017-01-09,61300,63300,60700,62500,31769,615703.0,9851241.0
2017-01-10,62100,62500,61400,61900,6985,609792.0,9851241.0
2017-01-11,61300,61700,60500,60500,26968,596000.0,9851241.0
2017-01-12,60800,61700,60500,61700,10462,607822.0,9851241.0
2017-01-13,62000,62300,61500,62200,14974,612747.0,9851241.0
2017-01-16,62300,62500,60800,62100,15069,611762.0,9851241.0
2017-01-17,61500,62600,61500,62500,11762,615703.0,9851241.0
2017-01-18,62500,63800,62300,63400,18027,624569.0,9851241.0
