텔코웨어(078000),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2012-03-07,7480,7590,7450,7590,5920,73644.0,9702706.0
2012-03-08,7520,8720,7520,8500,143564,82473.0,9702706.0
2012-03-09,8270,8460,7990,8120,58368,78786.0,9702706.0
2012-03-12,8160,8210,7890,8060,27020,78204.0,9702706.0
2012-03-13,8000,8140,8000,8060,24155,78204.0,9702706.0
2012-03-14,8140,8150,7660,7750,25273,75196.0,9702706.0
2012-03-15,7770,7970,7550,7860,15750,76263.0,9702706.0
2012-03-16,7910,7910,7720,7840,5150,76069.0,9702706.0
2012-03-19,7780,8190,7730,8180,36460,79368.0,9702706.0
2012-03-20,8370,8390,8100,8360,28794,81115.0,9702706.0
2012-03-21,8360,8430,8250,8250,14440,80047.0,9702706.0
2012-03-22,8180,8290,7920,8080,21250,78398.0,9702706.0
2012-03-23,8160,8160,8000,8160,4430,79174.0,9702706.0
2012-03-26,8120,8130,7900,8010,8910,77719.0,9702706.0
2012-03-27,8010,8050,7660,7890,13350,76554.0,9702706.0
2012-03-28,7950,7950,7650,7800,3651,75681.0,9702706.0
2012-03-29,7680,7700,7500,7540,7371,73158.0,9702706.0
2012-03-30,7440,7800,7400,7800,6422,75681.0,9702706.0
2012-04-02,7650,7830,7600,7780,2026,75487.0,9702706.0
2012-04-03,7750,7780,7580,7690,1771,74614.0,9702706.0
2012-04-04,7770,7770,7500,7690,2411,74614.0,9702706.0
2012-04-05,7710,7740,7570,7690,3860,74614.0,9702706.0
2012-04-06,7700,7700,7590,7660,970,74323.0,9702706.0
2012-04-09,7740,7740,7400,7400,14761,71800.0,9702706.0
2012-04-10,7400,7600,7160,7580,17261,73547.0,9702706.0
2012-04-12,7770,7770,7400,7570,3840,73449.0,9702706.0
2012-04-13,7510,7880,7500,7850,8131,76166.0,9702706.0
2012-04-16,7660,7960,7660,7950,8748,77137.0,9702706.0
2012-04-17,7950,7990,7920,7990,3230,77525.0,9702706.0
2012-04-18,8000,8000,7940,7940,3510,77039.0,9702706.0
2012-04-19,7940,7940,7800,7900,2990,76651.0,9702706.0
2012-04-20,7800,7950,7770,7800,6343,75681.0,9702706.0
2012-04-23,7980,7980,7780,7960,5252,77234.0,9702706.0
2012-04-24,7830,7980,7830,7950,9010,77137.0,9702706.0
2012-04-25,7980,8180,7890,7890,11120,76554.0,9702706.0
2012-04-26,7870,7970,7700,7720,2288,74905.0,9702706.0
2012-04-27,7980,7980,7670,7790,22934,75584.0,9702706.0
2012-04-30,7900,7980,7650,7690,8191,74614.0,9702706.0
2012-05-02,7650,7820,7610,7820,9480,75875.0,9702706.0
2012-05-03,7720,7840,7670,7790,6270,75584.0,9702706.0
2012-05-04,7790,7950,7790,7850,11100,76166.0,9702706.0
2012-05-07,7850,7890,7820,7860,6869,76263.0,9702706.0
2012-05-08,7990,7990,7870,7910,5791,76748.0,9702706.0
2012-05-09,7870,7960,7860,7930,14940,76942.0,9702706.0
2012-05-10,7940,7980,7910,7910,17610,76748.0,9702706.0
2012-05-11,7850,8000,7730,7910,15100,76748.0,9702706.0
2012-05-14,7970,7970,7710,7790,8130,75584.0,9702706.0
2012-05-15,7700,7800,7650,7790,9630,75584.0,9702706.0
2012-05-16,7790,7800,7650,7800,4197,75681.0,9702706.0
2012-05-17,7800,7880,7750,7880,2520,76457.0,9702706.0
2012-05-18,7850,7890,7670,7870,7290,76360.0,9702706.0
2012-05-21,7800,7800,7580,7600,8392,73741.0,9702706.0
2012-05-22,7530,7750,7530,7740,5420,75099.0,9702706.0
2012-05-23,7740,7760,7580,7740,2490,75099.0,9702706.0
2012-05-24,7910,7910,7680,7680,3340,74517.0,9702706.0
2012-05-25,7630,7700,7510,7700,6440,74711.0,9702706.0
2012-05-29,7730,7730,7560,7580,4270,73547.0,9702706.0
2012-05-30,7530,7700,7530,7560,702,73352.0,9702706.0
2012-05-31,7360,7490,7300,7400,21385,71800.0,9702706.0
2012-06-01,7600,7600,7380,7400,2430,71800.0,9702706.0
2012-06-04,7300,7390,7190,7190,6363,69762.0,9702706.0
2012-06-05,7230,7340,7090,7340,6490,71218.0,9702706.0
2012-06-07,7310,7450,7200,7300,1920,70830.0,9702706.0
2012-06-08,7230,7280,7230,7280,1025,70636.0,9702706.0
2012-06-11,7260,7400,7260,7350,1510,71315.0,9702706.0
2012-06-12,7300,7390,7220,7360,1520,71412.0,9702706.0
2012-06-13,7370,7370,7350,7350,2170,71315.0,9702706.0
2012-06-14,7410,7410,7410,7410,481,71897.0,9702706.0
2012-06-15,0,0,0,7410,0,71897.0,9702706.0
2012-06-18,7410,7410,7290,7380,396,71606.0,9702706.0
2012-06-19,7250,7370,7250,7370,760,71509.0,9702706.0
2012-06-20,7250,7350,7250,7350,1230,71315.0,9702706.0
2012-06-21,7230,7390,7230,7380,5360,71606.0,9702706.0
2012-06-22,7380,7380,7270,7280,2001,70636.0,9702706.0
2012-06-25,7320,7360,7260,7290,5358,70733.0,9702706.0
2012-06-26,7350,7350,7280,7340,3450,71218.0,9702706.0
2012-06-27,7330,7350,7220,7300,8088,70830.0,9702706.0
2012-06-28,7320,7320,7260,7260,1420,70442.0,9702706.0
2012-06-29,7300,7380,7280,7340,3300,71218.0,9702706.0
2012-07-02,7460,7460,7290,7430,910,72091.0,9702706.0
2012-07-03,7330,7550,7330,7510,1120,72867.0,9702706.0
2012-07-04,7390,7600,7390,7580,2920,73547.0,9702706.0
2012-07-05,7360,7550,7360,7550,1350,73255.0,9702706.0
2012-07-06,7550,7590,7500,7570,780,73449.0,9702706.0
2012-07-09,7390,7550,7360,7550,610,73255.0,9702706.0
2012-07-10,7680,7680,7430,7570,2940,73449.0,9702706.0
2012-07-11,7480,7660,7480,7600,2140,73741.0,9702706.0
2012-07-12,7710,7720,7510,7620,2740,73935.0,9702706.0
2012-07-13,7600,7620,7600,7620,3860,73935.0,9702706.0
2012-07-16,7620,7800,7620,7700,5740,74711.0,9702706.0
2012-07-17,7650,7780,7580,7700,2070,74711.0,9702706.0
2012-07-18,7940,7940,7570,7600,2250,73741.0,9702706.0
2012-07-19,7550,7630,7500,7630,11550,74032.0,9702706.0
2012-07-20,7690,7690,7530,7530,893,73061.0,9702706.0
2012-07-23,7530,7590,7400,7550,2222,73255.0,9702706.0
2012-07-24,7410,7500,7410,7500,600,72770.0,9702706.0
2012-07-25,7520,7580,7500,7500,1210,72770.0,9702706.0
2012-07-26,7430,7540,7420,7500,2830,72770.0,9702706.0
2012-07-27,7440,7570,7440,7510,3640,72867.0,9702706.0
2012-07-30,7510,7600,7480,7530,2900,73061.0,9702706.0
2012-07-31,7670,7670,7490,7550,1936,73255.0,9702706.0
2012-08-01,7540,7650,7540,7650,2188,74226.0,9702706.0
2012-08-02,7650,7740,7650,7670,7440,74420.0,9702706.0
2012-08-03,7700,7780,7610,7640,5030,74129.0,9702706.0
2012-08-06,7680,7780,7650,7770,305,75390.0,9702706.0
2012-08-07,7800,7800,7620,7630,890,74032.0,9702706.0
2012-08-08,7650,7670,7600,7670,240,74420.0,9702706.0
2012-08-09,7660,7710,7600,7710,4492,74808.0,9702706.0
2012-08-10,7710,7710,7640,7700,270,74711.0,9702706.0
2012-08-13,7630,7690,7630,7690,180,74614.0,9702706.0
2012-08-14,7800,7800,7700,7770,5920,75390.0,9702706.0
2012-08-16,7700,7770,7700,7770,1820,75390.0,9702706.0
2012-08-17,7650,7780,7650,7770,1820,75390.0,9702706.0
2012-08-20,7750,7750,7650,7730,5270,75002.0,9702706.0
2012-08-21,7680,7790,7680,7790,2980,75584.0,9702706.0
2012-08-22,7790,7800,7670,7770,660,75390.0,9702706.0
2012-08-23,7760,7930,7700,7880,8071,76457.0,9702706.0
2012-08-24,7880,7920,7810,7920,5310,76845.0,9702706.0
2012-08-27,7950,8000,7920,7930,5260,76942.0,9702706.0
2012-08-28,7900,7930,7890,7930,1250,76942.0,9702706.0
2012-08-29,7850,7900,7850,7900,2440,76651.0,9702706.0
2012-08-30,7900,7900,7800,7900,3350,76651.0,9702706.0
2012-08-31,7890,7890,7800,7880,11101,76457.0,9702706.0
2012-09-03,7860,7950,7820,7940,1741,77039.0,9702706.0
2012-09-04,7820,7950,7820,7900,749,76651.0,9702706.0
2012-09-05,7900,7900,7750,7890,1930,76554.0,9702706.0
2012-09-06,7850,7900,7700,7890,16451,76554.0,9702706.0
2012-09-07,7900,8040,7900,8040,4890,78010.0,9702706.0
2012-09-10,8120,8120,7950,8060,1080,78204.0,9702706.0
2012-09-11,7900,8150,7900,8090,8410,78495.0,9702706.0
2012-09-12,7990,8120,7990,8070,2980,78301.0,9702706.0
2012-09-13,8050,8100,8030,8090,2120,78495.0,9702706.0
2012-09-14,8180,8200,8160,8190,1350,79465.0,9702706.0
2012-09-17,8000,8140,7900,8110,9090,78689.0,9702706.0
2012-09-18,8110,8110,8010,8100,1060,78592.0,9702706.0
2012-09-19,8050,8100,7880,7950,6590,77137.0,9702706.0
2012-09-20,7900,8100,7900,7990,4020,77525.0,9702706.0
2012-09-21,8000,8000,7920,8000,4200,77622.0,9702706.0
2012-09-24,7900,7990,7860,7860,3410,76263.0,9702706.0
2012-09-25,7870,8020,7870,8020,5540,77816.0,9702706.0
2012-09-26,8020,8060,7910,8060,2840,78204.0,9702706.0
2012-09-27,7910,8280,7900,8030,3950,77913.0,9702706.0
2012-09-28,8020,8300,8010,8200,10940,79562.0,9702706.0
2012-10-02,8250,8260,8200,8250,4211,80047.0,9702706.0
2012-10-04,8250,8350,8080,8160,5260,79174.0,9702706.0
2012-10-05,8290,8400,8170,8300,22480,80532.0,9702706.0
2012-10-08,8300,8400,8270,8390,6650,81406.0,9702706.0
2012-10-09,8400,8420,8240,8370,660,81212.0,9702706.0
2012-10-10,8370,8370,8230,8360,1380,81115.0,9702706.0
2012-10-11,8400,8400,8210,8380,50,81309.0,9702706.0
2012-10-12,8400,8400,8200,8380,2030,81309.0,9702706.0
2012-10-15,8300,8380,8200,8350,2910,81018.0,9702706.0
2012-10-16,8350,8500,8190,8500,4670,82473.0,9702706.0
2012-10-17,8490,8500,8330,8500,790,82473.0,9702706.0
2012-10-18,8300,8450,8270,8400,1460,81503.0,9702706.0
2012-10-19,8270,8390,8240,8350,1290,81018.0,9702706.0
2012-10-22,8360,8360,8130,8260,4440,80144.0,9702706.0
2012-10-23,8260,8300,8200,8280,3370,80338.0,9702706.0
2012-10-24,8470,8470,7900,8240,5770,79950.0,9702706.0
2012-10-25,8200,8360,8150,8360,570,81115.0,9702706.0
2012-10-26,8360,8360,8180,8330,570,80824.0,9702706.0
2012-10-29,8190,8300,7980,7980,4880,77428.0,9702706.0
2012-10-30,7950,8160,7950,8140,380,78980.0,9702706.0
2012-10-31,7960,8120,7960,8110,321,78689.0,9702706.0
2012-11-01,8000,8220,8000,8160,220,79174.0,9702706.0
2012-11-02,8010,8190,8010,8190,2700,79465.0,9702706.0
2012-11-05,8200,8400,8200,8400,6160,81503.0,9702706.0
2012-11-06,8400,8530,8400,8500,3821,82473.0,9702706.0
2012-11-07,8500,8540,8390,8420,1181,81697.0,9702706.0
2012-11-08,8390,8490,8350,8350,2160,81018.0,9702706.0
2012-11-09,8350,8500,8310,8500,5190,82473.0,9702706.0
2012-11-12,8500,8550,8380,8380,8312,81309.0,9702706.0
2012-11-13,8380,8500,8290,8500,2620,82473.0,9702706.0
2012-11-14,8500,8500,8320,8500,2760,82473.0,9702706.0
2012-11-15,8490,8530,8490,8530,1850,82764.0,9702706.0
2012-11-16,8450,8450,8350,8450,1336,81988.0,9702706.0
2012-11-19,8500,8700,8500,8690,7350,84317.0,9702706.0
2012-11-20,8650,8670,8600,8620,1820,83637.0,9702706.0
2012-11-21,8700,9420,8700,8760,23680,84996.0,9702706.0
2012-11-22,9000,9970,8740,9450,69562,91691.0,9702706.0
2012-11-23,9550,9900,9120,9250,15992,89750.0,9702706.0
2012-11-26,9110,9380,9040,9270,12091,89944.0,9702706.0
2012-11-27,9200,9520,9140,9150,9130,88780.0,9702706.0
2012-11-28,9010,9210,8840,9210,6110,89362.0,9702706.0
2012-11-29,9370,9390,9150,9330,2350,90526.0,9702706.0
2012-11-30,9130,9350,9130,9350,2840,90720.0,9702706.0
2012-12-03,9440,9440,9250,9390,4861,91108.0,9702706.0
2012-12-04,9300,9340,9250,9310,1990,90332.0,9702706.0
2012-12-05,9370,9430,9310,9430,3840,91497.0,9702706.0
2012-12-06,9500,9850,9500,9850,9350,95572.0,9702706.0
2012-12-07,9850,10450,9810,10450,11150,101393.0,9702706.0
2012-12-10,10300,10300,9820,9900,13782,96057.0,9702706.0
2012-12-11,9910,10450,9910,9990,5672,96930.0,9702706.0
2012-12-12,10300,10400,9810,10400,6008,100908.0,9702706.0
2012-12-13,10150,10350,9850,10350,11130,100423.0,9702706.0
2012-12-14,9980,10200,9860,9860,10803,95669.0,9702706.0
2012-12-17,9840,10000,9840,9880,7491,95863.0,9702706.0
2012-12-18,9810,10100,9810,10000,3530,97027.0,9702706.0
2012-12-20,9810,10200,9810,9980,8310,96833.0,9702706.0
2012-12-21,9980,10300,9980,10300,12620,99938.0,9702706.0
2012-12-24,10150,10700,10150,10650,9752,103334.0,9702706.0
2012-12-26,10700,10900,10650,10800,11796,104789.0,9702706.0
2012-12-27,10800,11150,10550,11150,11853,108185.0,9702706.0
2012-12-28,10600,11350,10600,11350,4215,110126.0,9702706.0
2013-01-02,11450,11450,11050,11350,2436,110126.0,9702706.0
2013-01-03,11000,11400,11000,11350,5431,110126.0,9702706.0
2013-01-04,11300,11450,11250,11300,4130,109641.0,9702706.0
2013-01-07,11050,11250,10400,10950,5144,106245.0,9702706.0
2013-01-08,10950,10950,10300,10300,6540,99938.0,9702706.0
2013-01-09,10200,10700,10200,10700,2399,103819.0,9702706.0
2013-01-10,10700,10800,10500,10500,1580,101878.0,9702706.0
2013-01-11,10500,10600,10300,10600,2960,102849.0,9702706.0
2013-01-14,10500,10500,10100,10100,3420,97997.0,9702706.0
2013-01-15,10300,10300,9850,9850,4880,95572.0,9702706.0
2013-01-16,9990,9990,9800,9850,2060,95572.0,9702706.0
2013-01-17,9880,9990,9840,9990,2900,96930.0,9702706.0
2013-01-18,9990,9990,9800,9850,1510,95572.0,9702706.0
2013-01-21,9760,9960,9690,9690,1630,94019.0,9702706.0
2013-01-22,9970,9980,9560,9740,2900,94504.0,9702706.0
2013-01-23,9640,9990,9640,9810,2710,95184.0,9702706.0
2013-01-24,9770,9850,9600,9850,3630,95572.0,9702706.0
2013-01-25,9960,9980,9780,9840,1520,95475.0,9702706.0
2013-01-28,9880,9890,9750,9880,880,95863.0,9702706.0
2013-01-29,9950,9970,9870,9970,1840,96736.0,9702706.0
2013-01-30,9840,9990,9840,9990,1700,96930.0,9702706.0
2013-01-31,9900,9970,9810,9970,860,96736.0,9702706.0
2013-02-01,9950,10050,9950,10050,1870,97512.0,9702706.0
2013-02-04,10350,10350,10050,10250,2160,99453.0,9702706.0
2013-02-05,10300,10300,9800,9840,5070,95475.0,9702706.0
2013-02-06,9840,10200,9820,9860,3870,95669.0,9702706.0
2013-02-07,10450,10450,10050,10250,6281,99453.0,9702706.0
2013-02-08,10100,10300,10100,10250,1580,99453.0,9702706.0
2013-02-12,10100,10100,9990,9990,1710,96930.0,9702706.0
2013-02-13,10100,10100,10000,10100,5120,97997.0,9702706.0
2013-02-14,10100,10100,9970,10100,1840,97997.0,9702706.0
2013-02-15,10100,10100,10000,10100,90,97997.0,9702706.0
2013-02-18,10100,10100,9990,9990,610,96930.0,9702706.0
2013-02-19,9970,10000,9830,9960,2050,96639.0,9702706.0
2013-02-20,9900,10000,9880,10000,990,97027.0,9702706.0
2013-02-21,10050,10050,9850,9850,3070,95572.0,9702706.0
2013-02-22,9900,9990,9830,9990,1920,96930.0,9702706.0
2013-02-25,9830,9990,9700,9720,1860,94310.0,9702706.0
2013-02-26,9620,9730,9000,9730,1200,94407.0,9702706.0
2013-02-27,9550,9790,9460,9790,1461,94989.0,9702706.0
2013-02-28,9870,9890,9700,9890,2670,95960.0,9702706.0
2013-03-04,9780,9970,9770,9770,2930,94795.0,9702706.0
2013-03-05,9770,9770,9660,9740,501,94504.0,9702706.0
2013-03-06,9770,9940,9720,9940,620,96445.0,9702706.0
2013-03-07,9920,9920,9690,9690,1530,94019.0,9702706.0
2013-03-08,9690,9750,9670,9750,2491,94601.0,9702706.0
2013-03-11,9750,9750,9550,9690,379,94019.0,9702706.0
2013-03-12,9500,9660,9450,9600,970,93146.0,9702706.0
2013-03-13,9590,9590,9500,9590,2360,93049.0,9702706.0
2013-03-14,9630,9630,9350,9390,5090,91108.0,9702706.0
2013-03-15,9400,9530,9380,9500,3250,92176.0,9702706.0
2013-03-18,9500,9500,9280,9400,1940,91205.0,9702706.0
2013-03-19,9310,9450,9150,9150,1730,88780.0,9702706.0
2013-03-20,9180,9240,9180,9240,60,89653.0,9702706.0
2013-03-21,9260,9380,9000,9380,4260,91011.0,9702706.0
2013-03-22,9190,9470,9150,9150,1640,88780.0,9702706.0
2013-03-25,9340,9340,8990,9300,3690,90235.0,9702706.0
2013-03-26,9300,9300,9010,9180,3750,89071.0,9702706.0
2013-03-27,9070,9200,8720,9020,5110,87518.0,9702706.0
2013-03-28,9030,9190,9030,9100,1065,88295.0,9702706.0
2013-03-29,9110,9390,9090,9310,8097,90332.0,9702706.0
2013-04-01,9310,9440,9300,9400,8487,91205.0,9702706.0
2013-04-02,9450,9550,9260,9440,9021,91594.0,9702706.0
2013-04-03,9710,9710,9440,9500,1610,92176.0,9702706.0
2013-04-04,9500,9500,9360,9480,350,91982.0,9702706.0
2013-04-05,9500,9660,9430,9550,25310,92661.0,9702706.0
2013-04-08,9600,9600,9340,9600,9860,93146.0,9702706.0
2013-04-09,9600,9600,9380,9550,7060,92661.0,9702706.0
2013-04-10,9600,9690,9550,9690,17141,94019.0,9702706.0
2013-04-11,9690,9790,9540,9770,5450,94795.0,9702706.0
2013-04-12,9670,9750,9670,9750,2220,94601.0,9702706.0
2013-04-15,9850,10100,9800,9950,22150,96542.0,9702706.0
2013-04-16,9940,9940,9480,9660,7700,93728.0,9702706.0
2013-04-17,9660,9660,9510,9600,2658,93146.0,9702706.0
2013-04-18,9770,9770,9610,9770,1441,94795.0,9702706.0
2013-04-19,9660,9840,9630,9840,390,95475.0,9702706.0
2013-04-22,9720,9720,9550,9660,6020,93728.0,9702706.0
2013-04-23,9540,9570,9400,9400,9531,91205.0,9702706.0
2013-04-24,9420,9460,9370,9450,1190,91691.0,9702706.0
2013-04-25,9370,9430,9260,9260,9410,89847.0,9702706.0
2013-04-26,9300,9570,9300,9500,3330,92176.0,9702706.0
2013-04-29,9500,9500,9400,9490,650,92079.0,9702706.0
2013-04-30,9380,9500,9300,9480,1920,91982.0,9702706.0
2013-05-02,9350,9580,9330,9490,1590,92079.0,9702706.0
2013-05-03,9370,9630,9370,9600,710,93146.0,9702706.0
2013-05-06,9650,9650,9500,9530,1240,92467.0,9702706.0
2013-05-07,9600,9600,9400,9420,2230,91399.0,9702706.0
2013-05-08,9430,9630,9410,9490,2320,92079.0,9702706.0
2013-05-09,9340,9660,9340,9480,1500,91982.0,9702706.0
2013-05-10,9670,9670,9450,9550,2830,92661.0,9702706.0
2013-05-13,9650,9650,9430,9500,3830,92176.0,9702706.0
2013-05-14,9600,9770,9570,9770,12880,94795.0,9702706.0
2013-05-15,9900,11100,9780,10550,49737,102364.0,9702706.0
2013-05-16,10800,10800,10200,10300,11096,99938.0,9702706.0
2013-05-20,10100,10400,9930,10350,11420,100423.0,9702706.0
2013-05-21,10500,10500,10000,10300,10253,99938.0,9702706.0
2013-05-22,10200,10300,10000,10250,5812,99453.0,9702706.0
2013-05-23,10050,10700,10050,10250,23668,99453.0,9702706.0
2013-05-24,10300,10400,10100,10350,6070,100423.0,9702706.0
2013-05-27,10650,10650,10250,10300,6750,99938.0,9702706.0
2013-05-28,10450,11800,10450,11800,342430,114492.0,9702706.0
2013-05-29,12200,12250,11500,11500,114058,111581.0,9702706.0
2013-05-30,11500,11650,11000,11450,61577,111096.0,9702706.0
2013-05-31,11400,11750,10950,11200,38611,108670.0,9702706.0
2013-06-03,11000,11300,10750,10800,36471,104789.0,9702706.0
2013-06-04,10850,11200,10550,11200,24111,108670.0,9702706.0
2013-06-05,11200,11800,11050,11450,29302,111096.0,9702706.0
2013-06-07,11350,11400,11000,11400,17130,110611.0,9702706.0
2013-06-10,11400,11750,11350,11550,9880,112066.0,9702706.0
2013-06-11,11600,11750,11200,11600,8402,112551.0,9702706.0
2013-06-12,11450,11550,11200,11400,7760,110611.0,9702706.0
2013-06-13,11050,11100,9810,10200,114572,98968.0,9702706.0
2013-06-14,10250,10250,9790,9950,41726,96542.0,9702706.0
2013-06-17,9910,10000,9360,9500,43096,92176.0,9702706.0
2013-06-18,9300,9530,9170,9440,21230,91594.0,9702706.0
2013-06-19,9460,9530,9310,9490,12000,92079.0,9702706.0
2013-06-20,9470,9600,9190,9340,14990,90623.0,9702706.0
2013-06-21,9200,9200,8800,8990,32970,87227.0,9702706.0
2013-06-24,8860,9040,8850,9040,5291,87712.0,9702706.0
2013-06-25,8910,9050,8750,8940,12919,86742.0,9702706.0
2013-06-26,9030,9250,8810,9230,11270,89556.0,9702706.0
2013-06-27,9170,9500,9120,9500,12250,92176.0,9702706.0
2013-06-28,9450,9690,9330,9690,12400,94019.0,9702706.0
2013-07-01,9510,9760,9510,9760,3730,94698.0,9702706.0
2013-07-02,9760,9760,9620,9750,5220,94601.0,9702706.0
2013-07-03,9740,9800,9660,9760,3870,94698.0,9702706.0
2013-07-04,9650,9760,9630,9760,270,94698.0,9702706.0
2013-07-05,9620,9860,9600,9780,5390,94892.0,9702706.0
2013-07-08,9610,9800,9600,9740,2070,94504.0,9702706.0
2013-07-09,9740,9800,9600,9700,2890,94116.0,9702706.0
2013-07-10,9700,9700,9520,9670,670,93825.0,9702706.0
2013-07-11,9800,9900,9600,9900,20190,96057.0,9702706.0
2013-07-12,9900,10000,9900,10000,560,97027.0,9702706.0
2013-07-15,9970,10000,9790,10000,3000,97027.0,9702706.0
2013-07-16,10000,10000,9760,9990,5010,96930.0,9702706.0
2013-07-17,9990,9990,9750,9980,4128,96833.0,9702706.0
2013-07-18,10000,10000,9600,9910,7730,96154.0,9702706.0
2013-07-19,9910,9910,9770,9870,1990,95766.0,9702706.0
2013-07-22,9830,9940,9780,9840,1660,95475.0,9702706.0
2013-07-23,9840,9850,9650,9740,1980,94504.0,9702706.0
2013-07-24,9610,9990,9130,9700,59060,94116.0,9702706.0
2013-07-25,9700,9700,9490,9550,5270,92661.0,9702706.0
2013-07-26,9520,9710,9480,9600,2030,93146.0,9702706.0
2013-07-29,9600,9740,9390,9740,6160,94504.0,9702706.0
2013-07-30,9640,9700,9580,9700,850,94116.0,9702706.0
2013-07-31,9700,9700,9410,9600,9862,93146.0,9702706.0
2013-08-01,9690,9690,9320,9500,2491,92176.0,9702706.0
2013-08-02,9420,9500,9350,9500,1580,92176.0,9702706.0
2013-08-05,9600,9600,9420,9560,820,92758.0,9702706.0
2013-08-06,9590,9590,9450,9590,4590,93049.0,9702706.0
2013-08-07,9590,9700,9500,9690,5140,94019.0,9702706.0
2013-08-08,9800,9810,9640,9790,9150,94989.0,9702706.0
2013-08-09,9410,9690,9410,9510,5098,92273.0,9702706.0
2013-08-12,9410,9410,9250,9260,8331,89847.0,9702706.0
2013-08-13,9160,9880,9160,9700,18927,94116.0,9702706.0
2013-08-14,9700,9700,9520,9560,1680,92758.0,9702706.0
2013-08-16,9790,9790,9690,9690,1940,94019.0,9702706.0
2013-08-19,9770,9770,9450,9600,1870,93146.0,9702706.0
2013-08-20,9830,9830,9410,9590,3570,93049.0,9702706.0
2013-08-21,9780,9780,9320,9400,2091,91205.0,9702706.0
2013-08-22,9400,9500,9200,9400,7780,91205.0,9702706.0
2013-08-23,9400,9400,9230,9390,7100,91108.0,9702706.0
2013-08-26,9500,9500,9300,9300,2742,90235.0,9702706.0
2013-08-27,9450,9450,9120,9120,16809,88489.0,9702706.0
2013-08-28,9120,9120,8850,8880,8502,86160.0,9702706.0
2013-08-29,8800,9490,8770,9130,9141,88586.0,9702706.0
2013-08-30,8950,9560,8950,9340,710,90623.0,9702706.0
2013-09-02,9340,9390,9020,9350,1266,90720.0,9702706.0
2013-09-03,9440,9770,9000,9000,4870,87324.0,9702706.0
2013-09-04,9090,9250,8900,9250,6371,89750.0,9702706.0
2013-09-05,9380,9870,8500,9300,12440,90235.0,9702706.0
2013-09-06,9480,9480,8970,9150,4890,88780.0,9702706.0
2013-09-09,9150,9150,9000,9090,4740,88198.0,9702706.0
2013-09-10,9200,9200,8850,9100,8170,88295.0,9702706.0
2013-09-11,8950,9260,8950,9260,7510,89847.0,9702706.0
2013-09-12,9140,9290,9140,9210,2810,89362.0,9702706.0
2013-09-13,9340,9340,9190,9200,760,89265.0,9702706.0
2013-09-16,9250,9340,9140,9200,860,89265.0,9702706.0
2013-09-17,9250,9420,9240,9400,6821,91205.0,9702706.0
2013-09-23,9480,9480,9230,9460,4070,91788.0,9702706.0
2013-09-24,9600,9600,9280,9340,6140,90623.0,9702706.0
2013-09-25,9250,9480,9210,9480,4240,91982.0,9702706.0
2013-09-26,9590,9590,9390,9440,750,91594.0,9702706.0
2013-09-27,9530,9530,9290,9480,1760,91982.0,9702706.0
2013-09-30,9290,9450,9260,9300,610,90235.0,9702706.0
2013-10-01,9350,9470,9270,9410,1824,91302.0,9702706.0
2013-10-02,9500,9590,9300,9400,5040,91205.0,9702706.0
2013-10-04,9350,9790,9350,9590,9850,93049.0,9702706.0
2013-10-07,9500,9800,9500,9750,4911,94601.0,9702706.0
2013-10-08,9750,10200,9750,10050,25252,97512.0,9702706.0
2013-10-10,10400,11000,10200,10350,35521,100423.0,9702706.0
2013-10-11,10400,10450,10200,10400,13090,100908.0,9702706.0
2013-10-14,10350,10650,10100,10600,12402,102849.0,9702706.0
2013-10-15,10650,10900,10500,10900,11995,105759.0,9702706.0
2013-10-16,10900,10950,10250,10450,29513,101393.0,9702706.0
2013-10-17,10650,10650,10250,10450,4252,101393.0,9702706.0
2013-10-18,10550,10550,10250,10400,2441,100908.0,9702706.0
2013-10-21,10500,10500,10150,10200,3945,98968.0,9702706.0
2013-10-22,10200,10250,10050,10250,7535,99453.0,9702706.0
2013-10-23,10150,10550,10150,10500,3810,101878.0,9702706.0
2013-10-24,10500,10750,10500,10600,2810,102849.0,9702706.0
2013-10-25,10700,10800,10350,10750,4710,104304.0,9702706.0
2013-10-28,10550,11150,10550,11150,116976,108185.0,9702706.0
2013-10-29,11000,11000,10550,10550,125919,102364.0,9702706.0
2013-10-30,10700,10700,10500,10500,8320,101878.0,9702706.0
2013-10-31,10600,10600,10150,10350,16240,100423.0,9702706.0
2013-11-01,10350,10450,10100,10400,2980,100908.0,9702706.0
2013-11-04,10300,10350,9780,9780,76610,94892.0,9702706.0
2013-11-05,9780,9910,9610,9810,51650,95184.0,9702706.0
2013-11-06,9850,9850,9770,9800,17512,95087.0,9702706.0
2013-11-07,9890,9890,9650,9800,8030,95087.0,9702706.0
2013-11-08,9750,9790,9600,9600,15311,93146.0,9702706.0
2013-11-11,9780,9780,9340,9500,16780,92176.0,9702706.0
2013-11-12,9200,9970,9200,9750,31610,94601.0,9702706.0
2013-11-13,9750,9800,9660,9740,4640,94504.0,9702706.0
2013-11-14,9740,9900,9680,9890,3270,95960.0,9702706.0
2013-11-15,9890,10050,9890,9900,16720,96057.0,9702706.0
2013-11-18,9810,9980,9810,9900,17105,96057.0,9702706.0
2013-11-19,9980,9980,9550,9940,12680,96445.0,9702706.0
2013-11-20,10350,10350,9640,9990,15641,96930.0,9702706.0
