사조오양(006090),시가,고가,저가,종가,거래량,시가총액(백만),상장주식수(주)
2000-09-21,2500,2651,2238,2412,409710,8694.0,2860000.0
2000-09-22,2464,2607,2278,2301,176560,8294.0,2860000.0
2000-09-25,2397,2647,2381,2646,349830,9538.0,2860000.0
2000-09-26,2690,2833,2468,2507,554990,9038.0,2860000.0
2000-09-27,2651,2651,2476,2483,151830,8952.0,2860000.0
2000-09-28,2543,2543,2389,2448,140840,8823.0,2860000.0
2000-09-29,2397,2540,2397,2436,93110,8780.0,2860000.0
2000-10-02,2393,2432,2365,2392,83470,8623.0,2860000.0
2000-10-04,2341,2698,2341,2618,150150,9438.0,2860000.0
2000-10-05,2659,2659,2492,2507,81820,9038.0,2860000.0
2000-10-06,2436,2436,2365,2420,123180,8723.0,2860000.0
2000-10-09,2385,2460,2385,2408,61460,8680.0,2860000.0
2000-10-10,2389,2428,2325,2325,42230,8380.0,2860000.0
2000-10-11,2325,2361,2155,2182,39070,7865.0,2860000.0
2000-10-12,2167,2262,2167,2182,31550,7865.0,2860000.0
2000-10-13,2174,2174,1944,2063,34930,7436.0,2860000.0
2000-10-16,2222,2222,2143,2178,59530,7851.0,2860000.0
2000-10-17,2174,2262,2095,2233,51030,8051.0,2860000.0
2000-10-18,2222,2222,2103,2142,23730,7722.0,2860000.0
2000-10-19,2143,2230,2111,2206,46120,7951.0,2860000.0
2000-10-20,2151,2301,2151,2230,55330,8037.0,2860000.0
2000-10-23,2254,2254,2063,2067,38770,7450.0,2860000.0
2000-10-24,2063,2087,1988,1987,32240,7164.0,2860000.0
2000-10-25,2000,2182,1988,2023,43870,7293.0,2860000.0
2000-10-26,2063,2063,1960,2007,26010,7236.0,2860000.0
2000-10-27,2032,2095,1928,1928,35490,6950.0,2860000.0
2000-10-30,1928,1968,1714,1777,41980,6406.0,2860000.0
2000-10-31,1698,1738,1587,1686,24110,6078.0,2860000.0
2000-11-01,1786,1857,1722,1785,26450,6435.0,2860000.0
2000-11-02,1786,1857,1786,1825,31230,6578.0,2860000.0
2000-11-03,1821,1901,1794,1809,27520,6521.0,2860000.0
2000-11-06,1825,2016,1809,1904,39990,6864.0,2860000.0
2000-11-07,1909,2123,1881,1999,87640,7207.0,2860000.0
2000-11-08,2040,2059,1865,1983,37260,7150.0,2860000.0
2000-11-09,2024,2024,1873,1920,15580,6921.0,2860000.0
2000-11-10,1881,1984,1881,1976,22240,7121.0,2860000.0
2000-11-13,1917,1984,1885,1884,12380,6792.0,2860000.0
2000-11-14,1889,2115,1889,1991,49370,7179.0,2860000.0
2000-11-15,2000,2159,2000,2087,140580,7522.0,2860000.0
2000-11-16,2083,2103,2000,2023,24550,7293.0,2860000.0
2000-11-17,1948,1976,1905,1908,38270,6878.0,2860000.0
2000-11-20,1905,1944,1865,1900,24980,6850.0,2860000.0
2000-11-21,1881,1881,1821,1853,34470,6678.0,2860000.0
2000-11-22,1825,1901,1825,1849,41210,6664.0,2860000.0
2000-11-23,1833,1964,1786,1785,41540,6435.0,2860000.0
2000-11-24,1786,1841,1782,1785,15520,6435.0,2860000.0
2000-11-27,1790,1817,1770,1793,33430,6464.0,2860000.0
2000-11-28,1801,1801,1722,1753,20590,6321.0,2860000.0
2000-11-29,1722,1738,1671,1698,13460,6120.0,2860000.0
2000-11-30,1631,1770,1631,1698,14370,6120.0,2860000.0
2000-12-01,1659,1718,1587,1698,30440,6120.0,2860000.0
2000-12-04,1730,1730,1635,1650,25930,5949.0,2860000.0
2000-12-05,1627,1651,1615,1638,11740,5906.0,2860000.0
2000-12-06,1674,1738,1619,1630,31200,5877.0,2860000.0
2000-12-07,1655,1667,1607,1650,8020,5949.0,2860000.0
2000-12-08,1603,1659,1603,1634,19940,5892.0,2860000.0
2000-12-11,1667,1667,1627,1666,10300,6006.0,2860000.0
2000-12-12,1674,1718,1643,1662,12860,5992.0,2860000.0
2000-12-13,1611,1865,1611,1698,59630,6120.0,2860000.0
2000-12-14,1702,1786,1674,1706,11140,6149.0,2860000.0
2000-12-15,1738,1813,1674,1682,49740,6063.0,2860000.0
2000-12-18,1659,1722,1659,1682,8510,6063.0,2860000.0
2000-12-19,1730,1849,1698,1714,49860,6178.0,2860000.0
2000-12-20,1738,1960,1667,1734,177030,6249.0,2860000.0
2000-12-21,1742,1881,1706,1730,66370,6235.0,2860000.0
2000-12-22,1889,1889,1524,1523,38540,5491.0,2860000.0
2000-12-26,1548,1651,1508,1563,31080,5634.0,2860000.0
2001-01-02,1794,1797,1571,1797,31330,6478.0,2860000.0
2001-01-03,1797,1944,1770,1841,69820,6635.0,2860000.0
2001-01-04,1920,2024,1829,1896,85940,6835.0,2860000.0
2001-01-05,1897,1913,1841,1849,25950,6664.0,2860000.0
2001-01-08,1825,2123,1825,2122,117530,7650.0,2860000.0
2001-01-09,2230,2440,2127,2440,187740,8794.0,2860000.0
2001-01-10,2460,2770,2079,2150,365110,7751.0,2860000.0
2001-01-11,2151,2464,2151,2337,138350,8423.0,2860000.0
2001-01-12,2579,2579,2270,2317,96510,8351.0,2860000.0
2001-01-15,2222,2349,2174,2241,100750,8080.0,2860000.0
2001-01-16,2222,2286,2159,2230,36040,8037.0,2860000.0
2001-01-17,2333,2333,2103,2103,27430,7579.0,2860000.0
2001-01-18,2063,2170,2063,2130,23370,7679.0,2860000.0
2001-01-19,2131,2206,2103,2103,11930,7579.0,2860000.0
2001-01-22,2067,2167,2063,2142,40200,7722.0,2860000.0
2001-01-26,2103,2206,2103,2182,22360,7865.0,2860000.0
2001-01-29,2143,2262,2143,2222,23660,8008.0,2860000.0
2001-01-30,2262,2373,2190,2206,28380,7951.0,2860000.0
2001-01-31,2151,2536,2151,2384,67630,8594.0,2860000.0
2001-02-01,2742,2742,2738,2741,100750,9881.0,2860000.0
2001-02-02,3151,3151,3151,3150,73550,11354.0,2860000.0
2001-02-05,3623,3623,2936,3356,975510,12098.0,2860000.0
2001-02-06,3412,3571,2857,3015,472110,10868.0,2860000.0
2001-02-07,3095,3468,3047,3468,397090,12498.0,2860000.0
2001-02-08,3460,3627,2948,2975,1222280,10725.0,2860000.0
2001-02-09,2984,3151,2778,2801,501230,10096.0,2860000.0
2001-02-12,2857,2944,2718,2745,412040,9896.0,2860000.0
2001-02-13,2849,3063,2746,2896,519710,10439.0,2860000.0
2001-02-14,2801,2881,2750,2749,284760,9910.0,2860000.0
2001-02-15,2754,2873,2651,2674,285220,9638.0,2860000.0
2001-02-16,2690,2738,2595,2610,191570,9409.0,2860000.0
2001-02-19,2547,2746,2547,2614,246470,9424.0,2860000.0
2001-02-20,2619,2698,2559,2626,236640,9467.0,2860000.0
2001-02-21,2698,3020,2698,3019,656540,10882.0,2860000.0
2001-02-22,3020,3039,2567,2626,593580,9467.0,2860000.0
2001-02-23,2718,2817,2603,2642,332020,9524.0,2860000.0
2001-02-26,2690,2766,2623,2642,157670,9524.0,2860000.0
2001-02-27,2690,2714,2579,2587,155710,9324.0,2860000.0
2001-02-28,2587,2643,2579,2587,87030,9324.0,2860000.0
2001-03-02,2579,2587,2309,2392,87540,8623.0,2860000.0
2001-03-05,2270,2389,2266,2349,119420,8466.0,2860000.0
2001-03-06,2365,2468,2333,2364,135570,8523.0,2860000.0
2001-03-07,2333,2428,2333,2372,78360,8551.0,2860000.0
2001-03-08,2389,2401,2365,2372,54020,8551.0,2860000.0
2001-03-09,2460,2524,2385,2491,145570,8980.0,2860000.0
2001-03-12,2452,2540,2345,2372,92950,8551.0,2860000.0
2001-03-13,2286,2301,2079,2166,62660,7808.0,2860000.0
2001-03-14,2293,2488,2222,2487,161500,8966.0,2860000.0
2001-03-15,2460,2837,2436,2658,913440,9581.0,2860000.0
2001-03-16,2857,2857,2413,2476,643820,8923.0,2860000.0
2001-03-19,2460,2468,2349,2356,217710,8494.0,2860000.0
2001-03-20,2397,2694,2393,2563,741510,9238.0,2860000.0
2001-03-21,2547,2944,2492,2944,1010630,10611.0,2860000.0
2001-03-22,3381,3385,3254,3384,234780,12198.0,2860000.0
2001-03-23,3889,3889,3055,3182,2271270,11469.0,2860000.0
2001-03-26,3182,3246,2706,2714,902220,9781.0,2860000.0
2001-03-27,2881,3111,2789,3015,894100,10868.0,2860000.0
2001-03-28,2980,3095,2797,2872,753720,10353.0,2860000.0
2001-03-29,2897,2976,2635,2666,407480,9610.0,2860000.0
2001-03-30,2746,2809,2508,2618,400510,9438.0,2860000.0
2001-04-02,2694,3012,2682,3011,1171590,10854.0,2860000.0
2001-04-03,3016,3079,2706,2761,763910,9953.0,2860000.0
2001-04-04,2698,2714,2516,2531,267090,9123.0,2860000.0
2001-04-06,2666,2682,2524,2523,217430,9095.0,2860000.0
2001-04-09,2595,2706,2540,2579,286890,9295.0,2860000.0
2001-04-10,2595,2857,2484,2595,722680,9352.0,2860000.0
2001-04-11,2627,2655,2567,2595,210290,9352.0,2860000.0
2001-04-12,2559,2639,2547,2591,133110,9338.0,2860000.0
2001-04-13,2643,2754,2627,2642,345970,9524.0,2860000.0
2001-04-16,2722,2766,2603,2634,212250,9495.0,2860000.0
2001-04-17,2682,2710,2611,2658,162020,9581.0,2860000.0
2001-04-18,2694,2722,2635,2694,201700,9710.0,2860000.0
2001-04-19,2706,2770,2663,2690,174900,9695.0,2860000.0
2001-04-20,2690,2698,2603,2610,145090,9409.0,2860000.0
2001-04-23,2643,2643,2540,2563,85040,9238.0,2860000.0
2001-04-24,2659,2944,2659,2944,1293060,10611.0,2860000.0
2001-04-25,2944,3016,2623,2642,794190,9524.0,2860000.0
2001-04-26,2682,2682,2587,2610,172260,9409.0,2860000.0
2001-04-27,2738,2817,2587,2618,473100,9438.0,2860000.0
2001-04-30,2551,2635,2547,2634,220700,9495.0,2860000.0
2001-05-02,2643,2809,2619,2694,354640,9710.0,2860000.0
2001-05-03,2659,2674,2623,2626,105760,9467.0,2860000.0
2001-05-04,2659,2659,2595,2602,93070,9381.0,2860000.0
2001-05-07,2579,2615,2563,2602,140610,9381.0,2860000.0
2001-05-08,2619,2674,2579,2602,122300,9381.0,2860000.0
2001-05-09,2619,2643,2559,2559,142700,9224.0,2860000.0
2001-05-10,2615,2615,2551,2571,66720,9266.0,2860000.0
2001-05-11,2563,2579,2551,2567,61370,9252.0,2860000.0
2001-05-14,2682,2782,2599,2602,546420,9381.0,2860000.0
2001-05-15,2619,2619,2547,2555,105650,9209.0,2860000.0
2001-05-16,2555,2571,2543,2547,52250,9181.0,2860000.0
2001-05-17,2567,2567,2516,2547,102410,9181.0,2860000.0
2001-05-18,2540,2551,2480,2479,53700,8938.0,2860000.0
2001-05-21,2524,2524,2480,2499,78400,9009.0,2860000.0
2001-05-22,2504,2698,2504,2571,279990,9266.0,2860000.0
2001-05-23,2579,2579,2516,2531,84090,9123.0,2860000.0
2001-05-24,2627,2627,2543,2563,141460,9238.0,2860000.0
2001-05-25,2563,2674,2563,2587,282600,9324.0,2860000.0
2001-05-28,2619,2674,2603,2642,121980,9524.0,2860000.0
2001-05-29,2663,2686,2611,2618,95820,9438.0,2860000.0
2001-05-30,2631,2659,2595,2626,156330,9467.0,2860000.0
2001-05-31,2595,2619,2563,2579,51910,9295.0,2860000.0
2001-06-01,2547,2643,2547,2571,120840,9266.0,2860000.0
2001-06-04,2611,2734,2595,2658,230960,9581.0,2860000.0
2001-06-05,2674,2730,2551,2579,132320,9295.0,2860000.0
2001-06-07,2579,2714,2559,2658,466340,9581.0,2860000.0
2001-06-08,2651,2659,2587,2591,159960,9338.0,2860000.0
2001-06-11,2615,2873,2607,2698,927170,9724.0,2860000.0
2001-06-12,2722,2809,2603,2626,251230,9467.0,2860000.0
2001-06-13,2619,2635,2579,2587,129610,9324.0,2860000.0
2001-06-14,2563,2603,2551,2563,126730,9238.0,2860000.0
2001-06-15,2591,2659,2563,2602,170800,9381.0,2860000.0
2001-06-18,2603,2619,2579,2579,105970,9295.0,2860000.0
2001-06-19,2579,2607,2571,2591,59710,9338.0,2860000.0
2001-06-20,2595,2663,2540,2539,168890,9152.0,2860000.0
2001-06-21,2579,2599,2524,2539,66470,9152.0,2860000.0
2001-06-22,2579,2579,2540,2567,74320,9252.0,2860000.0
2001-06-25,2547,2595,2520,2539,64870,9152.0,2860000.0
2001-06-26,2432,2516,2301,2317,138860,8351.0,2860000.0
2001-06-27,2365,2389,2174,2245,81840,8094.0,2860000.0
2001-06-28,2262,2301,2262,2265,40610,8165.0,2860000.0
2001-06-29,2278,2301,2230,2269,25470,8180.0,2860000.0
2001-07-02,2301,2321,2230,2253,45690,8122.0,2860000.0
2001-07-03,2226,2262,2194,2218,72080,7994.0,2860000.0
2001-07-04,2242,2242,2182,2222,56620,8008.0,2860000.0
2001-07-05,2206,2206,2167,2198,25410,7922.0,2860000.0
2001-07-06,2170,2170,2067,2087,55690,7522.0,2860000.0
2001-07-09,1996,2024,1881,1888,70530,6807.0,2860000.0
2001-07-10,1944,1944,1889,1896,29070,6835.0,2860000.0
2001-07-11,1845,1873,1801,1809,61000,6521.0,2860000.0
2001-07-12,1809,2008,1809,1896,84300,6835.0,2860000.0
2001-07-13,1952,1952,1865,1904,36810,6864.0,2860000.0
2001-07-16,1905,1928,1889,1916,21670,6907.0,2860000.0
2001-07-18,1917,1936,1805,1829,19610,6592.0,2860000.0
2001-07-19,1805,1861,1770,1833,20890,6607.0,2860000.0
2001-07-20,1746,1841,1746,1825,16410,6578.0,2860000.0
2001-07-23,1809,1833,1627,1626,18550,5863.0,2860000.0
2001-07-24,1595,1651,1524,1650,40150,5949.0,2860000.0
2001-07-25,1595,1702,1595,1630,15250,5877.0,2860000.0
2001-07-26,1667,1746,1643,1706,22760,6149.0,2860000.0
2001-07-27,1706,1825,1706,1769,27290,6378.0,2860000.0
2001-07-30,1770,1805,1730,1730,14810,6235.0,2860000.0
2001-07-31,1706,1786,1706,1769,11540,6378.0,2860000.0
2001-08-01,1754,1873,1750,1829,38340,6592.0,2860000.0
2001-08-02,1797,1873,1797,1809,25740,6521.0,2860000.0
2001-08-03,1813,1865,1805,1809,9310,6521.0,2860000.0
2001-08-06,1841,1849,1809,1825,8100,6578.0,2860000.0
2001-08-07,1829,2099,1794,2099,299180,7565.0,2860000.0
2001-08-08,2111,2115,1944,1995,154630,7193.0,2860000.0
2001-08-09,1996,1996,1873,1920,56820,6921.0,2860000.0
2001-08-10,1952,2000,1913,1920,41040,6921.0,2860000.0
2001-08-13,1940,1984,1893,1896,54900,6835.0,2860000.0
2001-08-14,1909,1944,1849,1904,28680,6864.0,2860000.0
2001-08-16,1857,1928,1857,1904,31450,6864.0,2860000.0
2001-08-17,1865,2008,1865,1956,68530,7050.0,2860000.0
2001-08-20,1944,2000,1917,1980,25470,7136.0,2860000.0
2001-08-21,1980,2274,1980,2273,310240,8194.0,2860000.0
2001-08-22,2301,2381,2143,2142,572730,7722.0,2860000.0
2001-08-23,2222,2452,2103,2301,760130,8294.0,2860000.0
2001-08-24,2341,2381,2103,2257,286440,8137.0,2860000.0
2001-08-27,2381,2460,2246,2460,337670,8866.0,2860000.0
2001-08-28,2516,2540,2325,2325,296840,8380.0,2860000.0
2001-08-29,2397,2428,2071,2301,298620,8294.0,2860000.0
2001-08-30,2135,2262,2127,2222,141730,8008.0,2860000.0
2001-08-31,2167,2206,1956,2031,115620,7322.0,2860000.0
2001-09-03,2032,2333,2032,2333,382140,8408.0,2860000.0
2001-09-04,2333,2659,2278,2523,867870,9095.0,2860000.0
2001-09-05,2540,2587,2238,2380,417750,8580.0,2860000.0
2001-09-06,2381,2579,2301,2341,442850,8437.0,2860000.0
2001-09-07,2341,2500,2238,2396,451500,8637.0,2860000.0
2001-09-10,2254,2722,2254,2591,823370,9338.0,2860000.0
2001-09-11,2976,2976,2857,2975,381530,10725.0,2860000.0
2001-09-12,2532,2849,2532,2531,1151880,9123.0,2860000.0
2001-09-13,2579,2909,2579,2908,1483180,10482.0,2860000.0
2001-09-14,2976,3000,2476,2476,902130,8923.0,2860000.0
2001-09-17,2476,2476,2107,2106,506610,7593.0,2860000.0
2001-09-18,2143,2262,2143,2210,423980,7965.0,2860000.0
2001-09-19,1913,2500,1913,2230,858410,8037.0,2860000.0
2001-09-20,2262,2420,2071,2142,547520,7722.0,2860000.0
2001-09-21,2182,2373,2063,2134,580410,7693.0,2860000.0
2001-09-24,2452,2452,2452,2452,274470,8837.0,2860000.0
2001-09-25,2587,2587,2182,2222,650600,8008.0,2860000.0
2001-09-26,2341,2341,2182,2285,203000,8237.0,2860000.0
2001-09-27,2325,2508,2262,2333,548450,8408.0,2860000.0
2001-09-28,2286,2357,2246,2293,276510,8265.0,2860000.0
2001-10-04,2341,2341,2238,2309,287950,8323.0,2860000.0
2001-10-05,2317,2452,2301,2333,395910,8408.0,2860000.0
2001-10-08,2286,2286,2194,2210,174500,7965.0,2860000.0
2001-10-09,2278,2278,2214,2241,141290,8080.0,2860000.0
2001-10-10,2250,2297,2190,2230,119410,8037.0,2860000.0
2001-10-11,2286,2286,2222,2230,126690,8037.0,2860000.0
2001-10-12,2222,2524,2190,2456,964400,8852.0,2860000.0
2001-10-15,2333,2381,2290,2317,390400,8351.0,2860000.0
2001-10-16,2381,2381,2305,2325,162650,8380.0,2860000.0
2001-10-17,2329,2452,2309,2364,286610,8523.0,2860000.0
2001-10-18,2305,2540,2301,2539,583480,9152.0,2860000.0
2001-10-19,2460,2500,2341,2372,308650,8551.0,2860000.0
2001-10-22,2397,2555,2373,2503,314930,9023.0,2860000.0
2001-10-23,2551,2579,2401,2444,235570,8809.0,2860000.0
2001-10-24,2496,2496,2365,2396,139510,8637.0,2860000.0
2001-10-25,2424,2460,2361,2364,105580,8523.0,2860000.0
2001-10-26,2401,2452,2349,2376,75070,8566.0,2860000.0
2001-10-29,2377,2405,2373,2372,54400,8551.0,2860000.0
2001-10-30,2349,2381,2254,2253,63790,8122.0,2860000.0
2001-10-31,2270,2270,2222,2269,53140,8180.0,2860000.0
2001-11-01,2286,2337,2270,2285,80320,8237.0,2860000.0
2001-11-02,2373,2373,2262,2261,78330,8151.0,2860000.0
2001-11-05,2222,2282,2222,2269,57860,8180.0,2860000.0
2001-11-06,2286,2321,2266,2285,50990,8237.0,2860000.0
2001-11-07,2246,2468,2246,2349,256500,8466.0,2860000.0
2001-11-08,2416,2416,2341,2345,75340,8451.0,2860000.0
2001-11-09,2325,2413,2286,2301,64310,8294.0,2860000.0
2001-11-12,2262,2357,2262,2317,91490,8351.0,2860000.0
2001-11-13,2309,2357,2278,2293,55740,8265.0,2860000.0
2001-11-14,2317,2500,2286,2337,227600,8423.0,2860000.0
2001-11-15,2389,2500,2357,2396,209690,8637.0,2860000.0
2001-11-16,2373,2484,2361,2400,86130,8652.0,2860000.0
2001-11-19,2492,2492,2381,2400,97480,8652.0,2860000.0
2001-11-20,2432,2492,2397,2400,105360,8652.0,2860000.0
2001-11-21,2409,2571,2405,2476,302180,8923.0,2860000.0
2001-11-22,2540,2563,2420,2428,95630,8752.0,2860000.0
2001-11-23,2460,2492,2381,2444,82950,8809.0,2860000.0
2001-11-26,2428,2492,2401,2428,107650,8752.0,2860000.0
2001-11-27,2432,2492,2341,2392,83850,8623.0,2860000.0
2001-11-28,2365,2444,2246,2245,108290,8094.0,2860000.0
2001-11-29,2182,2270,2170,2261,50830,8151.0,2860000.0
2001-11-30,2266,2333,2266,2285,43440,8237.0,2860000.0
2001-12-03,2373,2436,2317,2341,121240,8437.0,2860000.0
2001-12-04,2309,2369,2286,2317,52820,8351.0,2860000.0
2001-12-05,2333,2349,2293,2325,48280,8380.0,2860000.0
2001-12-06,2309,2349,2262,2277,70320,8208.0,2860000.0
2001-12-07,2321,2321,2254,2293,57130,8265.0,2860000.0
2001-12-10,2262,2301,2262,2261,51830,8151.0,2860000.0
2001-12-11,2262,2337,2230,2285,100100,8237.0,2860000.0
2001-12-12,2266,2309,2250,2249,61880,8108.0,2860000.0
2001-12-13,2286,2286,2222,2222,63750,8008.0,2860000.0
2001-12-14,2222,2262,2222,2222,32670,8008.0,2860000.0
2001-12-17,2230,2333,2222,2237,65710,8065.0,2860000.0
2001-12-18,2246,2262,2182,2182,39390,7865.0,2860000.0
2001-12-19,2182,2206,2103,2106,46410,7593.0,2860000.0
2001-12-20,2127,2143,2047,2103,37270,7579.0,2860000.0
2001-12-21,2063,2174,2063,2142,35380,7722.0,2860000.0
2001-12-24,2170,2170,2111,2134,14600,7693.0,2860000.0
2001-12-26,2135,2206,2127,2206,22960,7951.0,2860000.0
2001-12-27,2182,2222,2151,2190,19560,7894.0,2860000.0
2001-12-28,2222,2250,2186,2206,32930,7951.0,2860000.0
2002-01-02,2159,2254,2159,2237,23980,8065.0,2860000.0
2002-01-03,2246,2254,2190,2237,37980,8065.0,2860000.0
2002-01-04,2262,2262,2182,2222,30820,8008.0,2860000.0
2002-01-07,2246,2270,2222,2261,40210,8151.0,2860000.0
2002-01-08,2301,2301,2198,2226,32330,8022.0,2860000.0
2002-01-09,2222,2258,2198,2198,44720,7922.0,2860000.0
2002-01-10,2206,2246,2202,2245,36880,8094.0,2860000.0
2002-01-11,2210,2270,2067,2198,50660,7922.0,2860000.0
2002-01-14,2103,2262,2103,2214,71620,7979.0,2860000.0
2002-01-15,2258,2262,2206,2214,58930,7979.0,2860000.0
2002-01-16,2214,2258,2186,2190,56300,7894.0,2860000.0
2002-01-17,2242,2246,2143,2150,38430,7751.0,2860000.0
2002-01-18,2167,2198,2151,2194,15990,7908.0,2860000.0
2002-01-21,2163,2214,2163,2190,20390,7894.0,2860000.0
2002-01-22,2194,2214,2174,2206,31870,7951.0,2860000.0
2002-01-23,2222,2238,2182,2214,39360,7979.0,2860000.0
2002-01-24,2238,2246,2210,2245,35930,8094.0,2860000.0
2002-01-25,2262,2286,2222,2273,83390,8194.0,2860000.0
2002-01-28,2278,2532,2278,2428,212510,8752.0,2860000.0
2002-01-29,2436,2476,2325,2376,81610,8566.0,2860000.0
2002-01-30,2377,2512,2290,2436,110260,8780.0,2860000.0
2002-01-31,2436,2801,2436,2769,453770,9981.0,2860000.0
2002-02-01,2778,2817,2603,2618,241950,9438.0,2860000.0
2002-02-04,2619,2686,2468,2476,121680,8923.0,2860000.0
2002-02-05,2512,2512,2373,2384,132605,8594.0,2860000.0
2002-02-06,2436,2436,2341,2349,96520,8466.0,2860000.0
2002-02-07,2389,2492,2333,2333,137275,8408.0,2860000.0
2002-02-08,2333,2381,2325,2337,78390,8423.0,2860000.0
2002-02-14,2357,2682,2357,2468,257040,8895.0,2860000.0
2002-02-15,2500,2591,2452,2499,106920,9009.0,2860000.0
2002-02-18,2659,2714,2555,2610,158900,9409.0,2860000.0
2002-02-19,2579,2643,2540,2539,80590,9152.0,2860000.0
2002-02-20,2563,2651,2504,2618,104150,9438.0,2860000.0
2002-02-21,2698,2698,2595,2642,109220,9524.0,2860000.0
2002-02-22,2659,2690,2607,2610,45980,9409.0,2860000.0
2002-02-25,2651,2817,2547,2757,187830,9938.0,2860000.0
2002-02-26,2789,2817,2619,2658,70770,9581.0,2860000.0
2002-02-27,2714,2960,2714,2785,95940,10039.0,2860000.0
2002-02-28,2786,2873,2738,2753,101650,9924.0,2860000.0
2002-03-04,2778,2833,2766,2777,73010,10010.0,2860000.0
2002-03-05,2778,2833,2674,2777,93130,10010.0,2860000.0
2002-03-06,2714,2817,2714,2737,41710,9867.0,2860000.0
2002-03-07,2722,2849,2722,2761,58480,9953.0,2860000.0
2002-03-08,2762,2801,2698,2753,58150,9924.0,2860000.0
2002-03-11,2762,2793,2698,2785,66670,10039.0,2860000.0
2002-03-12,2786,2936,2786,2849,86600,10267.0,2860000.0
2002-03-13,2738,2857,2738,2817,86990,10153.0,2860000.0
2002-03-14,2853,2920,2540,2777,141750,10010.0,2860000.0
2002-03-15,2857,2920,2793,2872,109270,10353.0,2860000.0
2002-03-18,3071,3071,2909,2991,93940,10782.0,2860000.0
2002-03-19,2996,3039,2936,3015,76851,10868.0,2860000.0
2002-03-20,3135,3135,2940,3055,89270,11011.0,2860000.0
2002-03-21,3055,3325,3016,3182,182370,11469.0,2860000.0
2002-03-22,3182,3254,3115,3126,98890,11268.0,2860000.0
2002-03-25,3127,3230,3127,3150,61440,11354.0,2860000.0
2002-03-26,3151,3230,3087,3142,76270,11326.0,2860000.0
2002-03-27,3095,3166,3059,3110,74460,11211.0,2860000.0
2002-03-28,3095,3095,2861,2860,118200,10310.0,2860000.0
2002-03-29,2857,2912,2782,2797,79590,10082.0,2860000.0
2002-04-01,2797,2825,2659,2690,57230,9695.0,2860000.0
2002-04-02,2623,2857,2623,2745,29890,9896.0,2860000.0
2002-04-03,2738,2817,2698,2761,29860,9953.0,2860000.0
2002-04-04,2734,2762,2690,2698,29420,9724.0,2860000.0
2002-04-08,2778,2778,2663,2698,36180,9724.0,2860000.0
2002-04-09,2698,2698,2619,2634,46340,9495.0,2860000.0
2002-04-10,2627,2674,2520,2547,22020,9181.0,2860000.0
2002-04-11,2543,2603,2428,2531,24430,9123.0,2860000.0
2002-04-12,2480,2635,2476,2571,22650,9266.0,2860000.0
2002-04-15,2571,2587,2520,2555,12270,9209.0,2860000.0
2002-04-16,2615,2659,2540,2539,16260,9152.0,2860000.0
2002-04-17,2579,2587,2460,2531,54030,9123.0,2860000.0
2002-04-18,2504,2694,2504,2595,133760,9352.0,2860000.0
2002-04-19,2659,2659,2547,2575,44450,9281.0,2860000.0
2002-04-22,2540,2587,2476,2499,26490,9009.0,2860000.0
2002-04-23,2468,2524,2317,2460,28780,8866.0,2860000.0
2002-04-24,2476,2611,2381,2610,55645,9409.0,2860000.0
2002-04-25,2555,2603,2317,2317,29845,8351.0,2860000.0
2002-04-26,2357,2452,2309,2428,31670,8752.0,2860000.0
2002-04-29,2401,2520,2373,2452,30860,8837.0,2860000.0
2002-04-30,2385,2492,2349,2416,51060,8709.0,2860000.0
2002-05-02,2492,2536,2405,2420,47220,8723.0,2860000.0
2002-05-03,2420,2750,2420,2674,463770,9638.0,2860000.0
2002-05-06,2778,2841,2524,2555,274330,9209.0,2860000.0
2002-05-07,2540,2666,2432,2460,142640,8866.0,2860000.0
2002-05-08,2444,2508,2393,2428,91166,8752.0,2860000.0
2002-05-09,2460,2484,2393,2420,64470,8723.0,2860000.0
